wavelength,Back_ConFerm,Belly_ConFerm,Breast_ConFerm,Crissum_ConFerm,Crown_ConFerm,DorTail_ConFerm,Patch10_ConFerm,Rump_ConFerm,Throat_ConFerm,WingTip_ConFerm
743.39,10.2800333333,37.7627333333,36.2699133333,31.6428666667,16.6930666667,12.8182666667,48.2620666667,13.019,38.3044333333,12.4907333333
743.70,10.5433333333,37.7866,36.4758733334,31.7880666667,16.774,13.01,48.1112666667,13.0920666667,38.4519,12.8217333333
744.02,10.5518666667,37.7266,36.0692066667,31.6634666667,16.8718666667,13.2698,47.6909333333,13.1427333333,38.2017,12.9310666667
744.34,10.1065666667,37.2620666667,35.5376,31.2850666667,16.4843333333,13.0004,47.306,12.7847333333,37.7387666667,12.5263333333
744.65,9.8091,37.5743333333,35.83224,31.5835333333,16.3666666667,12.8728,47.8739333333,12.4992,37.8864,12.1696
744.97,10.2191,38.2692666667,36.43768,31.9718,16.6404666667,13.2533333333,48.4498,13.0164,38.3215333333,12.5341333333
745.28,10.9321333333,38.7762,36.6179866667,32.4682,17.3607333334,14.0423333333,48.7336666667,13.629,38.6900333333,13.1962666667
745.60,11.3750666666,39.1639333333,37.08576,32.7778,17.7062,14.4719333333,49.0978,14.0346,38.9603333333,13.4818666667
745.91,11.2376666667,38.8034,36.8132266667,32.347,17.3742666667,14.3333333333,48.56,13.8114666667,38.6296333333,13.2512666667
746.23,10.9698,38.5556,36.52632,31.8862,17.0126666667,14.0254,48.0700666667,13.4756666667,38.3475666667,12.9257333333
746.55,11.1411333333,38.6284,36.55862,31.8308666667,17.0906666667,13.9004,48.1445333334,13.4832666667,38.4417,13.0498
746.86,11.3688666667,38.8248,36.60308,31.9754666667,17.2570666667,13.9933333333,48.4145333333,13.5296,38.5754333333,13.0388666667
747.18,11.2529,38.8568,36.4189133333,31.968,17.3886,13.8913333333,48.4897333333,13.8155333333,38.4328,13.0190666667
747.49,11.3528,38.9691333333,36.6521133333,32.1942666667,17.4432,13.796,48.9206,14.0718666667,38.6580333333,13.1086666667
747.81,12.0103,39.9162666667,37.38254,33.0578,18.3178666667,14.5430666667,49.7907333334,14.7671333333,39.514,13.8032
748.12,11.9198333333,39.5949333333,36.9155266667,32.9096666667,18.2388,14.3884,49.1954,14.6842,39.4379333333,13.8528666667
748.44,11.2292,38.7748,36.19728,32.2371333333,17.7022,13.7312666667,48.3373333333,13.9921333333,38.6259333333,13.1198666666
748.75,10.7952333333,38.539,35.9024533333,31.9092,17.3128666667,13.0537333333,48.0616666667,13.6972,38.3728666667,12.7478
749.07,10.4080333333,38.3939333333,35.3586266667,31.5534,16.901,12.5408,47.7383333333,13.2780666667,37.9474666667,12.3197333333
749.38,10.1327666667,38.4282666667,35.34556,31.6423333333,16.6945333334,12.2102666667,47.9517333333,13.0864,38.0087,12.0722
749.70,9.80583333333,38.2831333333,35.3068933333,31.3726,16.3492,11.8308,47.9013333333,12.6824,37.7823,11.7154666667
750.01,9.73126666666,38.5006666667,35.3588866667,31.5142666667,16.4315333333,11.9226,47.8650666667,12.6858666667,38.0142,11.7128666666
750.33,9.75380000001,38.6602666667,35.51952,31.7271333333,16.4784,11.9909333333,47.8719333333,12.6876666667,38.2553333333,11.7567333333
750.64,9.81420000001,38.5756,35.4537466667,31.7124,16.4135333333,12.057,47.8109333333,12.4554666667,38.3925,11.6881333333
750.96,9.80836666666,38.7152,35.4942933333,31.4736666667,16.2673333333,12.1484666667,47.5384666667,12.2484,38.4102666667,11.5357333333
751.27,9.64553333334,38.3151333333,35.3141866667,31.1389333333,15.8727333333,11.9208666667,47.0844666667,12.1067333333,38.1574333333,11.3222666667
751.59,10.2701,38.7473333333,35.98036,31.4945333333,16.3818,12.5431333334,47.3762666666,12.6506,38.3655,11.8413333333
751.90,10.595,39.0118666667,36.17738,31.7367333333,16.6398666667,12.811,47.6197333333,12.9240666667,38.8246,12.1728666667
752.22,10.9565666667,39.2494,36.5901133333,31.9934666667,17.0136666667,13.3172,47.8126,13.2363333333,39.2252,12.3754666667
752.53,11.3538333333,39.3184666667,36.8576533333,32.2045333333,17.4947333333,13.935,47.7928666667,13.6928,39.5513333333,12.9739333333
752.85,11.5455,39.5315333333,37.1481333333,32.5250666667,17.8054666667,14.3022666667,48.0637333333,14.0024,39.7765666667,13.2878666667
753.16,11.8871666667,39.7922,37.0833333333,32.8564666667,18.0558,14.5745333333,48.1396666667,14.2656,39.924,13.5757333333
753.47,12.2169,39.9628666667,37.2326,32.9053333333,18.0834,14.8087333333,48.0648,14.5933333333,40.0093666667,13.8198
753.79,12.1204,39.6438666666,36.9594733333,32.5440666667,17.7068666667,14.6646666667,47.6736666667,14.5158,39.6014333333,13.7558666667
754.10,12.2822666667,39.6985333333,37.32488,32.6078,17.7324666667,14.6726,47.6510666667,14.6324,39.6412,14.0188
754.42,12.0960333333,39.4228666667,37.41372,32.6918,17.7778666667,14.5465333333,47.6329333333,14.6484666666,39.6778333333,14.0552666667
754.73,12.1134333333,39.5061333333,37.5278066667,32.8017333333,17.9083333333,14.4966,47.795,14.6558666667,39.7612,14.0676666667
755.05,11.6789666666,39.1433333333,37.3981466667,32.4878,17.6212,14.3018,47.6896666667,14.4189333333,39.6820666667,13.7779333333
755.36,11.7904,39.4935333333,37.9276466667,32.7992666667,17.8608,14.4902666667,48.0697333333,14.728,40.1287,14.0529333333
755.67,11.6018,39.3497333333,37.8093933333,32.6803333333,17.6950666667,14.2736666667,48.1317333333,14.6560666667,40.0431666667,14.0951333333
755.99,11.0863666667,39.3446666667,37.8013533333,32.4596666667,17.2538,13.7673333333,48.0624,14.295,39.9702,13.5743333333
756.30,11.2604666667,39.2507333333,37.7194133333,32.3561333333,17.2088666667,13.8092,47.7086666667,14.3105333333,39.7717,13.6797333333
756.62,11.2167666667,39.0902666667,37.8610866666,32.3530666667,17.285,13.8826,47.7229333333,14.5585333333,39.8987666667,13.6262666666
756.93,10.9365666667,38.9267333333,37.68686,32.2146666667,17.1022,13.581,47.6971333333,14.2215333333,39.7366666667,13.2793333333
757.24,11.1331666667,39.1788,37.8574266667,32.4263333333,17.3247333333,13.6423333334,48.0602,14.4520666667,40.1359333333,13.2760666667
757.56,10.7377,38.8540666667,37.55432,32.0498,17.0748666667,13.3650666667,47.8900666667,14.1499333333,39.8739333333,12.8462
757.87,11.2142,39.2526666667,37.7089133333,32.3452,17.4054,13.8488,48.2817333333,14.5361333333,40.0758333333,13.0928666667
758.18,11.4098333333,39.2466666667,37.6568333333,32.3401333333,17.3431333333,13.9098666667,48.0792,14.6176,39.8916,13.1536666667
758.50,11.7298666667,39.4748,37.5403733333,32.5385333333,17.4740666667,13.9805333334,48.2616666667,14.8517333333,40.0851666667,13.2084666667
758.81,11.9751,39.7204666667,37.5471666667,32.6642,17.5914,14.1210666667,48.3524,14.9063333334,40.1567,13.3616666667
759.13,11.9077333333,39.8480666667,37.41288,32.7458,17.6774666667,14.1150666667,48.1990666667,14.9809333333,40.2501666667,13.3558666667
759.44,12.2302,39.9136,37.52626,33.0544666667,17.9080666667,14.3961333333,48.3152666667,15.2327333333,40.4463333333,13.7154666667
759.75,11.7914666667,40.1494666667,37.7004066667,33.0652,17.808,14.0048666667,48.5484666667,15.0063333333,40.5107,13.3701333334
760.07,11.7199,40.2833333333,37.8568533333,33.0586,17.7928666667,13.8772666667,48.596,14.7926666667,40.5937,13.3873333333
760.38,11.6751333333,40.1456,37.9937666667,33.0252,17.8039333333,13.7647333333,48.4704666667,14.7759333333,40.6149666667,13.4481333333
760.69,11.4355666667,39.9501333333,37.95386,33.0262666667,17.6514,13.5490666667,48.4508666667,14.5255333333,40.3831666667,13.361
761.01,11.8060666667,40.3447333333,38.1664066667,33.3711333333,17.9824,13.7158666667,48.4822,14.8390666667,40.4686666667,13.6674
761.32,11.6457,40.566,38.2378133333,33.4643333333,17.9324666667,13.5666666667,48.7106,14.6908,40.6655333333,13.7158666667
761.63,11.6571,40.8641333333,38.53082,33.6906,18.1324666667,13.6829333333,48.8912666667,14.7572666667,40.9666,13.8348666667
761.94,11.7316666667,41.2622666667,38.80416,33.9828,18.1740666667,13.6396666667,49.0563333333,14.8579333333,41.1691,14.0442
762.26,12.0454,41.2424666667,38.9069266667,34.1397333333,18.3332,13.8415333333,48.9673333333,15.1491333333,41.0232,14.2097333333
762.57,12.3207333333,41.3046666667,39.1362666667,34.2270666667,18.3944666667,14.0136666667,48.993,15.3609333333,41.1024666667,14.3751333333
762.88,12.5643666667,41.5226,39.3375266667,34.5032,18.4620666667,14.1242,49.2628666667,15.5176,41.3253333333,14.3936666667
763.20,12.7488,41.4357333333,39.12896,34.4938666667,18.4576,14.272,49.088,15.616,41.3365333333,14.5386666667
763.51,12.7329666667,41.2552,38.9555933333,34.4211333333,18.3621333333,14.2892666667,48.905,15.7828666667,41.1399666667,14.5174
763.82,12.7199,41.4168666667,39.0815466667,34.6270666667,18.3804666667,14.4805333333,49.0367333333,15.9372666667,41.2068666667,14.4743333333
764.14,12.7702,41.5706,39.1855933333,34.73,18.5133333333,14.6210666667,48.9211333333,16.0701333333,41.2686666667,14.6062666667
764.45,12.6547666667,41.5384666667,39.1376866667,34.6350666667,18.4486,14.5625333333,48.9287333333,16.0499333333,41.3348333333,14.5305333333
764.76,12.4043333333,41.0754,38.8477866667,34.3256666667,18.1071333333,14.2534666667,48.4131333333,15.7857333334,40.8665,14.199
765.07,12.0870333333,40.8134,38.56404,34.0082666667,17.7006,14.0014666666,48.2141333333,15.5352,40.5828666667,13.8854666667
765.39,11.9706666667,40.7546,38.48636,33.8537333333,17.7408,14.1140666667,48.2234,15.6186,40.5121,13.8159333333
765.70,11.7531666667,40.6375333334,38.2630666667,33.6995333333,17.5543333333,14.0678666667,48.0139333333,15.5796666667,40.4122666667,13.7119333333
766.01,11.5863666667,40.5819333333,38.2352466667,33.6834666667,17.3197333333,14.0048,48.1043333333,15.4082,40.2080333334,13.5781333333
766.32,10.7301666667,40.0668,37.60534,32.9376,16.5273333333,13.3276666667,47.4806,14.7380666667,39.3909333333,13.0266666667
766.64,10.5246333333,39.8076,37.3648333333,32.6307333333,16.3999333333,13.2605333333,47.3576,14.6012666667,39.2261,12.8290666667
766.95,10.4024333333,40.0154,37.5320133333,32.6660666667,16.4188,13.1465333333,47.6585333333,14.4872666667,39.3403,12.7638666667
767.26,9.9508,39.7832666667,37.0134133333,32.1988666667,15.9687333333,12.7915333333,47.4633333333,14.0216666667,38.9403,12.4761333333
767.57,9.30576666667,39.2394,36.3930266667,31.4898666667,15.2565333333,12.1340666667,47.0884666667,13.1707333333,38.3673666667,11.7257333333
767.88,8.70256666667,39.0901333333,35.9376666667,31.2332666667,14.6964666667,11.9147333333,46.8950666667,12.5722666667,38.0487333333,11.3717333333
768.20,9.00913333334,39.453,36.2937733333,31.4722,15.1305333333,12.3423333333,47.0572,12.9994,38.3503333333,11.8558
768.51,9.24366666667,39.743,36.5896266667,31.7950666667,15.3707333333,12.7313333333,47.5182666667,13.1094666667,38.5681333333,12.1036
768.82,8.4699,38.7187333333,35.9807466667,31.1814666667,14.3508666667,12.1990666667,46.4894,12.0066666667,37.9233333333,11.2002666667
769.13,7.66583333333,38.5525333333,35.8921333333,31.0362666667,13.8683333333,11.7563333333,46.6666666667,11.2527333333,37.8032333333,10.6666
769.44,7.1307,38.2728,35.6823866667,30.569,13.6520666667,11.4002666667,46.3356,10.6294666667,37.6251,10.3591333333
769.76,7.5134,38.9107333333,36.34802,31.0685333334,14.3568,12.0180666667,46.9256,10.8631333333,38.4053,10.9083333333
770.07,6.9713,38.9637333333,36.4386933333,31.0154,14.0904666667,11.6750666667,47.1444666667,10.4145333333,38.3544666667,10.7278
770.38,6.53293333333,38.74,36.1886533333,30.8522,13.7822,11.4866,46.7788666667,9.86413333333,38.0647,10.4725333333
770.69,6.4325,38.6212,36.3680866667,31.101,14.0206,11.2584666667,46.8113333333,9.59953333334,37.9446666667,10.7113333333
771.00,6.4164,38.4806,36.3857466667,31.2425333333,14.1794666667,11.5126666667,46.9500666666,9.88260000001,38.0378,10.7906666667
771.32,6.76513333333,38.5066,36.61922,31.536,14.5940666667,11.5135333333,47.0377333333,10.0290666667,37.968,10.9053333333
771.63,6.07056666666,37.6331333333,35.7169066667,30.9486,13.8302,11.0073333333,46.2464666667,9.01079999999,37.3192666667,10.4291333333
771.94,5.70576666667,37.4697333334,35.5799533333,30.8214666666,13.5483333333,10.7572,45.7790666667,8.5014,37.1837333333,10.0069333333
772.25,6.00696666667,37.9699333333,35.76288,31.0198,13.9466666666,10.8758,46.2440666667,8.74806666667,37.2148666667,10.4668666667
772.56,6.214,37.6834,35.3682666667,30.6592,14.0669333333,10.8542666667,45.6313333334,8.62120000001,36.8292333333,10.3250666667
772.87,6.5968,37.7452666667,35.2731866667,30.6778,14.251,11.2044,45.4320666667,8.96339999999,36.7948666667,10.3470666667
773.18,6.83613333333,37.7589333333,35.5269733333,30.8144,14.3878666667,11.5960666667,45.5978666667,9.49619999999,36.9985,10.4706666667
773.50,7.79576666667,38.1235333334,36.3969,31.5935333333,15.2994,12.5695333333,46.1150666667,10.6554,37.5555333333,11.3484666667
773.81,7.6445,37.8254,36.3044866667,31.3491333333,15.1654666667,12.3388,45.8100666667,10.5449333333,37.3947333333,11.1872
774.12,7.59613333334,37.6487333333,36.0414866667,30.8244,14.6332666667,12.1244666667,45.4097333333,10.5186,37.5745,10.8338666667
774.43,7.81043333333,37.9327333333,35.95498,31.0167333333,14.6330666667,12.211,45.4388666667,10.4748,37.9017333333,11.2949333333
774.74,7.95856666667,37.9464666667,36.1842266667,31.1979333333,14.3119333333,12.4706,45.6206666667,10.6724666667,38.1634666667,11.6559333333
775.05,8.0093,38.3566,36.86922,31.2448666667,14.5317333333,12.6534666667,46.4417333333,11.235,38.4935333333,11.5579333333
775.36,7.55083333333,38.0014666667,36.33988,30.5266666667,14.0778666667,11.9032,46.2748666667,11.129,38.2145333333,11.5454
775.67,7.7137,38.4182666667,36.7253066667,30.8154,14.2892666667,12.2789333333,46.7456666667,11.5004666667,38.6179666667,11.8945333333
775.98,7.30253333333,37.5640666667,35.8806666667,30.1443333333,13.4996666667,11.7974666667,46.0504666667,11.0294666667,37.9627666667,11.2106
776.30,6.93573333333,37.7478,36.0458933333,30.7724,13.2088,11.5345333333,46.6914666667,10.9168666667,38.4555333333,11.0313333333
776.61,6.24566666667,37.0154,35.1972266667,30.0846666667,12.6058666667,10.7672666667,46.0388,10.1594,37.9148,10.2092666667
776.92,5.40406666667,36.5061333333,34.4227933333,29.3824666667,11.5663333333,10.0954666667,45.2309333333,9.14159999999,37.4822666667,9.39253333333
777.23,5.90056666667,36.4676666667,34.1979866667,29.4826,11.7861333333,10.6516666667,45.2187333333,9.35826666666,37.6891333333,9.796
777.54,5.42366666667,35.8244666667,33.6908,28.9763333333,11.2202666667,9.89413333333,44.7453333334,8.51739999999,37.1103333333,9.11233333334
777.85,4.44353333333,35.5746,33.6085466667,28.3551333333,10.4312,8.9078,44.4978,7.87493333333,36.6020666667,7.94726666667
778.16,3.84056666667,35.3306666667,33.2314266667,27.7541333334,10.1542,8.18819999999,44.0836666667,7.25226666666,36.5804,7.34653333333
778.47,4.6304,35.6732,33.6752333333,28.3630666667,10.7600666667,8.70566666666,44.2283333333,7.95340000001,37.2037,8.14000000001
778.78,4.98566666667,36.0595333333,34.33362,28.9080666667,11.1544666666,9.34586666667,44.394,8.41279999999,37.3598666667,8.19373333333
779.09,3.76863333333,35.2440666667,33.6975533333,28.1635333333,9.93093333335,7.999,43.3122,7.50000000001,36.6374,6.96933333334
779.40,4.20013333333,36.3575333333,35.1949666667,29.0182666667,10.495,8.43306666666,44.5227333333,8.1924,37.9764666667,8.05586666667
779.71,4.40433333333,36.1584666667,35.0580066667,28.3552666667,10.5572,8.4644,44.1419333333,8.09833333333,37.4482,8.33333333333
780.02,5.61473333333,37.0710666667,36.22956,29.0382666667,11.6667333333,9.53553333334,44.8033333334,9.04366666667,37.7814,9.74313333333
780.33,6.34756666667,37.5634,37.0781133333,29.5544666667,12.3817333333,10.2750666667,45.5445333333,9.63139999999,38.0060333333,10.6766
780.64,5.94963333333,37.6416,37.2722866667,29.3837333333,11.9216666666,9.83193333334,45.9384666667,9.32213333333,37.5853333333,10.3474
780.95,5.19696666666,37.9509333333,37.2329466667,29.2751333333,11.6724,9.80026666666,46.1128666666,8.97826666667,37.4687,10.1826
781.26,6.11243333333,38.4086,37.98688,30.0312666667,12.3046666667,10.9916666667,46.4962,9.63359999999,38.2267,11.3611333333
781.57,6.50693333333,38.4546666667,38.2873333333,30.3506666667,12.5748,11.4971333333,46.5812,9.91146666667,37.9240333333,11.8277333333
781.88,4.84936666667,37.5236,37.2305866666,29.0898,10.9575333333,9.33213333334,45.2778666667,7.80133333333,36.2970666667,10.2246
782.19,4.60703333333,37.326,36.85336,29.0814666667,10.8160666667,8.92493333333,45.3055333333,7.24480000001,36.2452333333,10.3944
782.50,5.31646666667,37.6613333333,37.0802133333,29.6745333333,11.8566666666,9.52386666667,45.9133333333,7.73359999999,36.7631666667,11.0549333333
782.81,5.1391,37.7132666667,37.3338933333,29.8244666667,12.0448666667,9.59473333333,45.9528666667,7.87646666667,36.8149666667,10.9921333333
783.12,4.8035,37.5138,37.4026933333,30.0245333333,11.7250666667,9.39233333333,45.7765333333,7.82679999999,36.7801,10.792
783.43,4.0868,36.7566,36.6677733334,29.9595333333,10.9458666667,8.73806666667,45.3892,7.33659999999,36.4991333333,10.2821333333
783.74,3.04056666667,36.162,35.3668733333,28.9470666666,10.2243333333,7.73833333333,44.2804,6.24906666667,35.7352666667,8.92219999999
784.05,3.7825,37.1128,36.36316,29.5414666667,11.363,8.52540000001,45.0185333333,7.40386666666,36.6821,9.9752
784.36,5.0894,37.4339333333,37.03068,30.1970666667,12.4173333333,9.56026666667,45.6294,8.77160000001,37.1882333333,11.1555333333
784.67,4.7556,37.2896,36.6004533333,29.766,12.5918666667,9.21286666667,45.3783333333,9.0246,36.7274333333,11.0788
784.98,4.43023333333,37.6298,36.8612466667,29.6080666667,12.5797333333,9.52906666668,45.4572666667,9.27373333333,37.2104666667,11.0969333333
785.29,5.54353333333,38.8070666667,37.9189,30.6691333333,13.642,11.1292666667,47.1630666667,10.6933333333,38.6255333333,12.1102
785.60,5.4512,38.7012666667,37.7081266667,30.3544666667,13.5598,11.1291333333,46.75,10.8846666667,38.1947,11.7486
785.91,5.58306666667,38.4434,37.5225866667,29.7034666667,13.4272666667,11.1718666667,46.5256666667,10.6960666667,37.9120333333,11.8178
786.22,5.12413333333,38.4634666666,37.2488133333,29.5686,12.9314,10.922,46.584,9.84639999999,37.4526333333,11.3592666667
786.53,5.25963333334,38.3,37.5730466667,29.2196,13.3274,10.8615333333,46.6028,9.68959999999,37.3630333333,11.4476666667
786.84,4.62066666667,38.1092,37.2942866667,28.7815333333,13.0000666667,10.3162,46.4884666667,9.21260000001,37.066,10.8334
787.14,3.95053333334,37.6974,37.1575466666,28.7510666667,12.3341333333,9.76739999999,46.46,8.9922,36.7383333333,10.4794
787.45,2.862,36.7357333333,36.2349533334,27.9137333333,11.2701333333,8.75873333333,45.2816,7.79879999999,35.7989333333,9.24139999999
787.76,2.695,37.1289333333,36.64628,27.9722666667,11.0804,9.00066666666,45.5459333333,7.76426666667,36.1466666667,9.10459999999
788.07,3.8498,37.5612666667,37.3457466666,28.6762,12.0405333333,10.1777333333,46.2600666667,8.55206666666,36.7174333333,9.90686666667
788.38,3.74536666667,37.4992666667,37.1668933333,28.7496,11.8939333333,9.92386666666,46.2603333333,8.35446666666,36.4181666667,9.59066666667
788.69,3.4612,36.6415333333,36.3674933333,28.4848,11.3262,9.7804,45.2043333333,8.02340000001,35.6352,9.16873333333
789.00,3.99843333333,36.5760666667,36.3793,28.6068,11.5635333333,10.2829333333,45.1277333333,8.33199999999,35.6581333333,9.64006666667
789.31,3.71383333333,36.1678,36.2040333333,28.7124,11.2766,10.3225333333,45.051,8.33753333333,35.2798666667,9.38513333334
789.62,3.65593333333,35.5046,35.3344066667,28.3018,11.3316666667,10.1396666667,44.3316,8.50433333333,34.7608,9.29706666667
789.92,2.71093333333,34.7995333333,34.1484266667,27.7122666667,10.2518,9.4164,43.2476666667,7.76773333333,33.8312333333,8.46473333334
790.23,2.66036666667,34.7808,34.15506,27.7296666667,10.1158,9.48266666667,43.0194666667,7.75813333333,33.7828,8.36866666667
790.54,3.0831,35.0532666667,34.37388,27.7941333333,10.279,9.7958,43.1867333333,8.04140000001,34.0466666667,8.84106666667
790.85,2.35073333333,34.9397333333,34.0993466667,27.6374,9.33806666666,9.66746666666,42.8126,7.77886666667,33.8658666667,8.58479999999
791.16,1.54023333333,34.1897333333,33.3867733333,27.2315333333,8.80760000002,8.87306666667,41.683,7.17213333333,32.8695,8.02846666667
791.47,1.08603333333,33.7074666666,33.1161933333,26.8596,7.63806666667,8.13260000001,40.7542,6.40106666667,32.2744666667,7.34246666667
791.78,1.70483333333,34.1215333333,33.4933266667,27.4732666667,8.12093333334,8.81140000001,41.5338,6.80726666667,32.6855666667,7.85826666667
792.08,2.86733333333,35.463,35.28216,28.5246666667,9.57413333331,10.2285333333,42.8766,7.91966666667,33.6946,9.35193333333
792.39,2.40176666667,35.7350666667,35.7637,28.5868666667,9.47386666668,10.2788,43.2445333333,7.69966666666,33.5995,9.00513333334
792.70,3.12066666667,37.1272666667,36.7227733333,29.327,10.4734666667,10.9694,44.2255333333,8.28339999999,34.2126333333,9.90006666667
793.01,3.05586666667,37.5578666667,36.9873133333,29.4351333333,10.5908666667,10.7475333333,44.6033333333,8.26,34.7437,9.82693333333
793.32,4.25666666667,39.1225333333,38.0772666667,30.8447333333,12.4819333333,12.0562666667,46.2212666667,9.80360000001,36.4668666667,11.0478
793.62,4.64913333333,39.5516666667,38.284,30.9032666667,12.8265333333,12.3132666667,46.5237333333,9.935,36.6406666667,11.4359333333
793.93,5.26983333333,39.5746666667,38.6387,31.0793333333,13.6889333333,12.8888666667,46.3491333333,10.3872666667,36.7079333333,12.0252666667
794.24,5.61813333333,39.4052666667,38.1960066667,30.8732666667,13.9593333333,12.7449333333,46.0720666667,10.1721333333,36.4726,11.8684
794.55,6.00393333333,40.1257333333,38.6201733333,30.9016666666,14.4140666667,12.8558666667,46.6352666667,10.2357333333,37.4427,11.8504666667
794.86,5.15803333333,40.0380666667,38.3807133333,30.5186666667,14.3199333333,12.3846,46.8058666666,9.70906666667,37.1568,11.3788666667
795.16,5.1214,39.9625333333,38.31918,30.3302666667,14.4735333333,11.9689333333,46.4549333333,10.0747333333,37.2273333333,11.2463333333
795.47,4.0858,39.7240666667,37.4054466667,29.8086666667,13.7033333333,10.831,46.0144666667,9.25046666668,37.1338333333,10.3982666667
795.78,4.0918,39.5942666667,37.23156,29.6940666667,13.7267333333,10.2622,45.7864666667,9.13240000001,37.4844333333,10.3869333333
796.09,4.20936666667,38.7851333333,36.86874,29.7374,13.7424,10.1160666667,45.0060666667,9.066,37.2009,10.2931333333
796.40,5.31166666667,39.3615333334,37.9432666667,30.6292,14.6400666667,11.4905333333,45.6730666667,10.1112666667,37.8740333333,11.3882
796.70,4.6969,38.6121333333,37.7835066667,29.9092,13.4182666667,10.6909333333,44.8,9.30920000001,37.0061,10.8058666667
797.01,4.32213333333,38.7370666667,38.2052066667,30.3758,13.5305333333,10.4929333333,45.3174,9.40846666667,37.3843333333,10.5298
797.32,3.35236666667,38.7401333333,37.7276666667,30.1424,12.7825333333,9.73726666666,45.2991333333,8.38239999999,37.2428,9.50300000001
797.63,4.1107,39.1332,38.71134,30.9497333333,13.6392666667,10.3761333333,46.195,9.22233333333,37.9382666667,10.4016666667
797.93,4.4278,38.6566,38.2064,31.3087333333,13.5225333333,10.8420666667,45.7268666666,9.54886666666,37.0923666667,10.8672
798.24,4.9191,38.9914666667,38.22142,31.8426666667,13.9803333333,11.2399333333,45.766,10.1047333333,37.2661,11.3352
798.55,4.0625,37.8960666667,37.4765066667,30.8292666667,12.7203333333,10.4873333333,44.9565333333,9.11906666666,36.6600666667,10.6743333333
798.85,3.87133333334,36.4509333333,36.3428666667,29.8551333333,12.0644,10.1512,43.7810666667,8.65706666667,35.6780666667,9.98393333334
799.16,3.1964,35.5706666667,35.59298,29.1454666667,11.0307333333,9.54326666667,42.8506666667,7.71679999999,34.5335,9.1976
799.47,3.4324,35.3882666667,35.88034,28.9724666667,10.6904666667,9.66653333334,42.7751333333,7.73693333333,35.0115333333,9.49446666667
799.78,2.45196666667,34.2809333333,34.6135933333,27.8461333333,9.54266666668,8.51566666667,41.5175333333,6.90499999999,33.5521333333,8.82039999999
800.08,3.39616666667,35.5952,35.6062933333,28.8293333333,11.0118666667,10.1322666667,42.5198666667,7.95639999999,34.5768333333,9.96026666667
800.39,4.45003333333,35.5010666667,35.70156,28.8672,11.3354,11.0152666667,42.2199333333,8.56013333333,34.4205333333,10.6106
800.70,5.4825,35.7018,36.26532,29.5192666667,12.0168666667,11.7394,42.4523333333,9.63533333333,35.2726333333,11.4359333333
801.00,6.0698,36.3989333333,36.7531466667,30.2742666667,12.8750666667,12.3522666667,42.7492666667,10.0418666667,35.3824,11.8618666667
801.31,6.52523333333,37.0648,37.67482,30.5429333333,13.3399333333,12.6752666667,43.8105333333,10.5758666667,36.0908,11.9118
801.62,6.3036,37.1022666667,37.4542133333,30.0924,13.3992666667,12.7459333333,43.6766666667,10.3036666667,36.2772666667,11.7492
801.92,6.85246666667,37.5123333333,38.0796,30.8390666667,14.1295333333,13.3532,44.1791333333,10.6999333333,36.7727,12.1060666667
802.23,7.38763333334,38.8799333333,39.5994733333,32.0322666667,14.9095333333,13.9436,45.1241333333,11.2072666667,37.7967666667,13.3132
802.54,8.21193333334,40.0405333333,40.75226,33.2523333333,16.3359333333,15.0878666667,46.6464666667,12.564,39.1565666667,14.2847333333
802.84,7.95129999999,40.5814666667,40.60514,33.2251333333,16.6531333333,15.2266,46.7883333333,12.5895333333,38.6984333333,13.9621333334
803.15,8.95126666666,41.6684,41.5613266667,33.9938666667,17.7391333333,16.4114,47.6404,13.1834666667,39.9181333333,14.3138666667
803.46,7.7801,40.541,40.61596,33.0211333333,16.5313333333,15.2132666667,46.7706,12.2026666667,39.1917,13.0488
803.76,6.71903333333,39.902,39.82582,32.0951333333,15.4322,14.2708666667,45.7712666666,11.1157333333,38.5939666667,12.1440666667
804.07,5.92033333333,39.7014,39.6781266667,31.6916666667,14.8543333333,13.3972,45.5224666667,10.327,38.1378333333,11.4571333333
804.38,5.25746666667,39.0776,39.0248866667,31.3801333333,13.9387333333,13.0090666667,45.0738666667,9.73706666667,37.8918333333,10.6956
804.68,3.81363333333,38.1872,37.6899,30.3792,13.0082666667,12.1055333333,43.6330666667,8.35686666667,37.0855333333,9.924
804.99,3.3187,37.8094666667,37.9172933333,30.4981333333,12.5494,11.7217333333,43.7655333333,8.1318,37.0293,9.47986666666
805.30,1.63876666667,37.1226666667,36.7787933333,29.1286666667,11.3238666667,10.3596666667,42.6029333333,6.72606666667,35.3023,8.04593333334
805.60,1.8054,36.9072,36.6896266667,28.6274,11.8018666667,10.5957333333,42.8488,6.933,35.0462666667,7.86526666667
805.91,1.6778,36.5257333334,36.4503533333,28.2222,11.4,10.363,42.2370666667,6.46666666666,34.9407666667,8.14073333334
806.21,1.54023333333,36.2476666667,36.78594,28.1766,11.2494666667,10.0793333333,42.2423333333,6.327,35.4964333333,7.95019999999
806.52,1.66863333333,35.9999333333,36.8037466667,28.3089333334,10.8323333334,9.93606666666,41.8078666666,6.49353333334,35.1301,8.27133333333
806.83,2.2949,36.4410666666,37.3107333333,29.1798,11.4747333333,10.6094666667,42.7388666667,7.12566666666,36.1438,8.99173333334
