wavelength,Back_EmbHerm,Belly_EmbHerm,Breast_EmbHerm,Crissum_EmbHerm,Crown_EmbHerm,DorTail_EmbHerm,Patch10_EmbHerm,Patch11_EmbHerm,Rump_EmbHerm,Throat_EmbHerm,WingTip_EmbHerm
718.60,19.5305,53.3776666667,50.9848333333,43.3049166667,15.4905833333,14.6461507937,24.1894166667,13.13,21.85025,58.3633333333,14.06725
718.92,19.5995833333,53.39425,51.1520416667,43.4805833333,15.52575,14.6556349206,24.1945,13.2261666667,22.034,58.3886666667,14.0691666667
719.24,19.4195833334,53.40025,51.158,43.5229166666,15.3468333334,14.4651587302,24.1329166667,13.0716666667,21.91425,58.38775,13.9680833333
719.56,19.3649166667,53.2938333334,50.9349583333,43.3479166667,15.28875,14.3601428572,24.004,13.0394166667,21.7844166667,58.1700833334,13.8213333334
719.88,19.2451666667,53.4990833333,51.0607916667,43.4045,15.082,14.1292539683,23.8390833333,12.9345833333,21.6209166667,58.13325,13.7185833334
720.20,19.29225,53.5559166667,50.9946666667,43.508,15.01425,14.0665079365,23.7950833334,12.93625,21.53025,58.12775,13.6489166667
720.52,19.2376666667,53.7894166667,51.2952916667,43.6076666667,14.95025,13.8944920635,23.867,13.0065833333,21.4253333334,58.453,13.5999166666
720.84,19.78375,53.9313333333,51.5964166667,43.9376666667,15.4795833333,14.3366626984,24.2618333333,13.5178333333,21.8315,58.77975,13.9933333333
721.16,19.84325,53.8275,51.622625,43.7925833333,15.5643333333,14.455484127,24.21325,13.5715833333,21.8925833334,58.7281666667,13.907
721.48,20.1518333333,53.9246666667,51.629625,44.0424166666,15.8300833333,14.6702896825,24.33725,13.8515,22.2196666666,58.8868333333,14.1694166667
721.79,20.4215,53.88425,51.9334166667,44.1474166667,16.1240833334,15.002281746,24.6691666667,14.3300833333,22.60875,59.0774166667,14.5565
722.11,20.4949166667,53.8306666667,52.1577083333,44.1538333333,16.21725,15.1372182539,24.70775,14.4641666667,22.635,59.0525833333,14.6339166667
722.43,20.606,53.8019166667,52.209625,44.1760833333,16.3216666666,15.2773055556,24.9825833333,14.5720833334,22.6429166667,59.2180833334,14.8244166667
722.75,20.643,53.9180833333,52.489,44.2199166667,16.3765833333,15.2653928571,24.9545,14.59525,22.6711666667,59.3754166667,14.75925
723.07,20.789,54.0360833333,52.5730833333,44.4256666667,16.5070833333,15.4425634921,25.1215833333,14.627,22.8514166667,59.5901666666,14.974
723.39,21.1086666667,54.3178333333,52.7935,44.5475,16.8874166667,15.8010833333,25.4595,14.8594166667,23.2535,59.9729166667,15.2960833333
723.71,21.1888333333,54.4638333334,52.9199166666,44.72375,17.2049166667,15.9710634921,25.584,15.0720833333,23.5704166667,60.0446666667,15.5316666667
724.03,21.30375,54.42025,52.94425,44.75475,17.3906666666,16.3063531746,25.8123333333,15.1351666667,23.80425,60.0766666666,15.75325
724.35,21.2238333334,54.2446666666,52.60225,44.57125,17.2409166667,16.2638055556,25.713,15.0014166666,23.8109166667,59.8675,15.7069166666
724.67,21.153,54.2320833333,52.588375,44.68775,17.1575833333,16.0957539682,25.76025,14.95975,23.7991666667,59.6851666666,15.7303333333
724.98,20.8534166667,54.0311666667,52.5248333333,44.3358333333,16.9851666667,16.0071666667,25.5995,14.65475,23.4521666667,59.4094166667,15.6005
725.30,20.69375,54.0623333333,52.40725,44.349,16.7773333334,15.9115,25.45,14.3035833333,23.2125833334,59.4595833333,15.4098333333
725.62,21.0099166667,54.3506666667,52.500875,44.6103333333,17.1021666667,16.1535,25.7434166667,14.559,23.4804166667,59.8126666667,15.7078333333
725.94,21.0034166667,54.4535833333,52.3446666667,44.4436666667,17.19075,16.1963611111,25.5115833333,14.57775,23.4303333333,59.79875,15.71775
726.26,21.00425,54.03725,51.8660833333,44.2409166667,17.1258333333,16.2055436508,25.5056666667,14.6100833333,23.44425,59.4275,15.8506666666
726.58,21.0803333333,53.8545833333,51.757375,44.0421666667,17.1845833334,16.2302261905,25.5469166667,14.7249166666,23.5520833334,59.0681666667,15.8765833333
726.90,21.1259166666,53.8048333334,51.7542916667,44.1985,17.0989166667,16.1786547619,25.6329166666,14.7558333334,23.524,59.0164166667,15.888
727.21,20.8441666667,53.4965,51.588125,43.8705833333,16.764,15.9755714285,25.4008333333,14.4368333333,23.1164166667,58.86475,15.5659166667
727.53,20.40725,53.4120833333,51.210125,43.5628333333,16.3645,15.5981825397,24.9480833333,13.9841666667,22.63875,58.4679166667,15.1103333333
727.85,20.2965,53.417,51.2385833334,43.4793333333,16.43275,15.6393412698,24.8806666667,14.02375,22.60725,58.2819166667,15.04575
728.17,20.4374166667,53.55875,51.45225,43.4345833333,16.45475,15.788484127,25.0254166667,14.0535833333,22.6965,58.4986666666,15.1690833333
728.49,20.50175,53.5181666667,51.2435,43.4396666667,16.4656666667,15.7642063492,25.0555,14.14,22.7903333333,58.458,15.07875
728.80,20.4898333333,53.5555,51.4181666667,43.3476666667,16.4684166667,15.6911428571,24.8939166667,14.1211666667,22.8348333334,58.4048333333,14.9696666667
729.12,20.282,53.3920833333,51.323375,43.28225,16.1855833333,15.4365119048,24.6685,13.8036666667,22.68725,58.31725,14.7174166666
729.44,20.5233333333,53.6079166666,51.62325,43.6550833333,16.31175,15.5293174603,24.88475,13.948,22.9725833333,58.4946666667,14.8328333333
729.76,20.61275,53.9645833333,51.8182916666,43.7379166667,16.2994166667,15.6011746032,24.98625,13.9580833333,22.9288333333,58.7996666667,14.8448333333
730.08,20.66675,54.1990833333,51.9873333333,43.8633333333,16.294,15.5968968254,24.8588333333,13.9536666667,22.8610833333,59.1875833333,14.9583333333
730.39,20.6534166667,54.2245,51.971375,43.78575,16.261,15.5979920635,24.8039166667,13.9526666666,22.8094166667,59.2095833333,14.9719166667
730.71,20.9143333333,54.7176666667,52.4119166667,44.1483333334,16.4698333333,15.5976904762,24.9700833333,14.0671666667,23.0765,59.6273333333,15.1829166667
731.03,21.1353333333,54.6764166666,52.5075416666,44.2561666667,16.73125,15.7878809524,25.0853333333,14.2871666667,23.2406666667,59.8275,15.3915
731.35,21.21875,54.74125,52.6220833333,44.2829166667,16.609,15.7150476191,25.05075,14.2095,23.3065833333,59.9299166667,15.3954166667
731.67,21.234,54.6086666667,52.4008333333,44.36475,16.68275,15.8282460318,25.078,14.1841666667,23.3558333333,59.8075,15.3761666667
731.98,21.2268333333,54.6129166667,52.3830416667,44.3231666667,16.7078333333,15.8768333333,25.071,14.191,23.37075,59.8068333333,15.479
732.30,21.4918333334,54.8598333333,52.5691666666,44.7288333333,16.87575,16.1102460317,25.3954166667,14.4369166667,23.5839166667,60.1608333333,15.8184166667
732.62,21.5064166667,54.9345833333,52.7511666667,44.73175,16.9284166667,16.2969285714,25.53275,14.5468333333,23.6169166666,60.2446666667,15.8395833334
732.94,21.0955,54.56875,52.4325,44.3403333333,16.61075,16.0238373016,25.37075,14.2401666667,23.31,59.8368333333,15.50125
733.25,20.9815833333,54.7033333333,52.45875,44.5574166666,16.7773333333,16.1272539682,25.45425,14.3245,23.4205,59.8023333333,15.5439166667
733.57,21.1309166667,54.8640833333,52.55,44.7165833334,17.0379166667,16.3366388889,25.7571666667,14.5738333334,23.6785833333,59.8809166667,15.5808333334
733.89,21.3238333333,54.6644166666,52.4920833333,44.7826666667,17.20525,16.5981785714,25.8871666667,14.736,23.92775,59.6750833333,15.7674166666
734.21,21.5440833333,54.5445,52.3707083333,44.7775,17.3933333334,16.840265873,26.0329166667,14.9801666667,24.0740833333,59.5314166667,15.9789166666
734.52,21.7694166666,54.6501666667,52.4561666667,44.7585,17.4533333333,16.9681785714,26.128,15.2171666666,24.2876666667,59.5651666667,16.09275
734.84,21.5935833333,54.5976666666,52.4470416667,44.9438333333,17.4018333333,16.8879880953,26.1405833333,15.2675,24.1484166667,59.6919166667,15.97475
735.16,21.6136666667,54.6878333333,52.54625,45.0425,17.556,16.8520992064,26.0786666667,15.487,24.2585,59.8710833334,16.0574166667
735.48,21.6480833333,54.92525,52.8792083333,45.28575,17.6575833334,16.887686508,26.1485833333,15.4434166667,24.3349166667,60.1335833334,16.0763333333
735.79,21.3593333334,54.5663333334,52.3410416667,44.8929166667,17.5734166667,16.6677420635,25.8478333333,15.1679166667,24.03125,59.5388333333,15.7866666667
736.11,21.678,54.7921666666,52.4231666667,45.1539166667,17.9661666667,16.960234127,26.1615833333,15.443,24.4071666666,59.58125,16.2226666667
736.43,21.8721666666,54.9515,52.5002083334,45.1795,18.2360833333,17.1626904762,26.2911666667,15.5886666666,24.5415,59.7908333333,16.4755833333
736.74,21.9485833333,54.7958333333,52.3964166667,45.07525,18.1524166667,17.0545753968,26.1645833333,15.3949166666,24.4755,59.6351666667,16.4716666667
737.06,21.8710833334,54.7513333333,52.5552083334,45.1354166667,17.9879166667,16.9482063492,25.9814166666,15.257,24.23175,59.8451666667,16.4538333333
737.38,21.70125,54.79475,52.5634583333,45.0575833333,17.8221666666,16.7931746032,25.7423333334,14.9670833334,23.9786666667,59.9605,16.1198333333
737.69,21.617,54.9194166667,52.5785833333,45.0886666666,17.7533333333,16.8715952381,25.8241666667,14.9624166667,23.9608333333,59.7889166666,16.1024166667
738.01,21.5248333333,54.84975,52.5365416667,44.9323333333,17.6471666667,16.6590793651,25.83525,14.8786666667,23.8294166666,59.6575,16.041
738.33,21.6245,54.986,52.6540833333,45.0615833333,17.68625,16.6599523809,25.8206666666,14.7366666667,23.9719166667,59.83175,16.0954166667
738.64,21.7995,55.0656666667,52.924,45.142,17.6568333333,16.768781746,26.0883333334,14.8014166667,24.0323333333,59.8985,16.33575
738.96,21.78825,54.9505833333,52.9800833333,45.1615833333,17.665,16.7733412699,26.122,14.8546666667,24.0911666667,59.8786666667,16.3918333334
739.28,22.14525,55.098,53.2000833333,45.2316666666,17.8108333334,17.0057777778,26.2851666666,15.2095,24.287,60.1625,16.7370833333
739.59,21.7000833333,54.5215,52.6056666667,44.61325,17.3481666667,16.6090277778,25.769,14.9021666667,23.8094166667,59.5975,16.3698333334
739.91,21.6384166667,54.814,52.831875,44.8789166666,17.2064166667,16.5267142857,25.6228333333,14.9328333334,23.8430833334,59.6996666667,16.2504166667
740.23,21.9040833333,55.1240833333,53.2137083333,45.1293333333,17.2136666666,16.6424642857,25.75075,15.22925,23.9960833333,60.02975,16.2708333333
740.54,21.927,55.0040833333,53.0878333333,45.1755,17.2640833333,16.7587619047,25.8005833334,15.2303333333,24.0168333334,59.8315833333,16.2515833333
740.86,21.9731666667,55.1186666667,53.307,45.3193333334,17.471,16.8465595238,25.8610833334,15.5375833333,24.1985,60.0138333334,16.3569166667
741.18,21.5826666666,54.7166666667,53.0442083333,44.8784166667,17.0323333333,16.5990476191,25.48025,15.1921666667,23.9636666667,59.8985,15.9171666667
741.49,21.80225,55.0245,53.4135833333,45.314,17.1595,16.8539920635,25.7854166667,15.3450833334,24.3499166667,60.2620833334,16.1768333334
741.81,21.60425,54.6125,53.0043333333,44.7684166667,16.9669166667,16.7256746032,25.56025,15.2025833334,24.1115833333,59.5900833333,15.9918333333
742.12,21.4850833333,54.4255,52.58075,44.5826666667,16.8819166667,16.8189880952,25.446,15.048,23.9676666667,59.3625833333,15.7778333333
742.44,21.6970833333,54.5503333333,52.6385416667,44.7043333334,16.8971666667,16.9458849206,25.5493333333,15.1573333333,24.1568333333,59.4825833333,15.8645833333
742.76,21.5,54.52075,52.79175,44.8539166667,16.938,16.8723333333,25.638,15.1513333334,24.1641666667,59.54575,15.799
743.07,21.9741666667,55.1351666667,53.3882916667,45.61575,17.4013333333,17.2826626984,25.962,15.3960833333,24.5384166667,60.1435,16.108
743.39,21.9828333333,55.1613333334,53.448625,45.7609166667,17.4175833333,17.3792420635,26.12975,15.2405833333,24.4070833333,60.25675,16.1691666667
743.70,21.3024166667,54.6125833334,52.9803333333,45.2574166667,16.97625,17.0554444444,25.7454166667,14.7331666667,23.8984166667,59.8343333334,15.94775
744.02,20.8399166667,54.0528333334,52.4562083333,44.68975,16.4125,16.4910833333,25.3946666667,14.3558333333,23.5653333333,59.2664166667,15.6066666667
744.34,20.74225,54.0350833334,52.2586666667,44.4534166666,16.1875833333,16.2657103175,25.38475,14.0824166667,23.3975,59.1735,15.45875
744.65,20.6096666666,54.1239166667,52.3656666667,44.5650833334,16.25,16.069436508,25.3174166667,14.0685833333,23.2656666666,59.19375,15.5470833333
744.97,20.3305,53.89975,52.055875,44.2564166666,16.24575,15.8861230158,24.94875,13.858,22.9475,59.0005,15.3050833333
745.28,20.6389166667,54.3025833333,52.390375,44.5924166667,16.5049166667,16.1811388889,25.3750833333,14.1058333333,23.2204166667,59.576,15.5514166667
745.60,20.4046666667,54.3281666667,52.5787916666,44.4884166667,16.4549166666,15.8036626984,25.2950833334,14.03575,22.9385,59.5271666667,15.3651666667
745.91,20.1695,54.5708333334,52.5820833333,44.5298333333,16.347,15.5314880952,25.1194166667,13.9194166667,22.6531666667,59.5979166667,15.0753333333
746.23,19.7328333333,54.3243333333,52.1426666667,44.2435,15.8230833334,15.0495,24.69875,13.3063333333,22.20325,59.2478333333,14.4513333334
746.55,19.39725,54.0374166667,52.0824166667,43.80225,15.4023333334,14.6529047619,24.5855833334,13.058,21.8976666667,59.0239166667,14.0459166667
746.86,19.57575,54.0734166667,52.15275,43.6893333333,15.4495833333,14.6157738095,24.5285833333,13.28625,22.0909166666,59.262,14.1515
747.18,20.0846666667,54.3975833333,52.452375,43.9335833333,15.8165,14.8117261905,24.9580833333,13.5495,22.4951666667,59.4493333333,14.0919166667
747.49,20.5135,55.11175,53.130125,44.3611666667,16.0905833333,15.2038214286,25.33725,13.66625,22.79375,60.0056666667,14.29525
747.81,20.5456666667,54.83225,52.8511666667,44.2733333333,16.2195,15.3545753968,25.3743333333,13.786,22.681,59.6991666667,14.462
748.12,21.1698333333,55.066,53.1900833333,44.5463333333,16.67725,15.7929285714,25.89925,14.14075,23.0195833333,60.1319166667,14.92325
748.44,21.32475,55.3021666667,53.3635,44.6635833333,16.79,16.0214603174,26.15775,14.1869166667,23.2635833333,60.378,15.10475
748.75,21.3335833333,55.4173333334,53.4967083333,44.8808333333,16.879,15.9766150793,26.1650833333,14.42575,23.3140833333,60.5775833333,15.2549166667
749.07,21.47925,55.6119166667,53.6601666667,45.2530833333,16.8423333333,15.9150039682,26.0748333333,14.393,23.4635833334,60.8689166667,15.2713333333
749.38,21.53725,55.6135833333,53.575375,45.1875,16.8404166667,16.060702381,26.12125,14.5365833334,23.5445833333,60.8076666667,15.2590833333
749.70,21.74075,55.9230833333,53.7798333333,45.27525,16.9749166666,16.2736865079,26.2874166667,14.6363333333,23.7984166666,60.949,15.5059166667
750.01,21.4104166667,55.64375,53.3748333333,45.0775833333,16.58425,15.892218254,25.77625,14.3068333333,23.5503333333,60.7585,15.2101666667
750.33,21.1198333333,55.0638333334,52.8010833333,44.9569166667,16.3888333334,15.717765873,25.645,14.1004166667,23.4630833333,60.1378333333,15.09525
750.64,21.0324166667,54.8434166667,52.7653333334,44.8886666667,16.34725,15.685186508,25.4328333334,14.0595833333,23.4198333333,59.9820833333,15.1278333334
750.96,20.6186666667,54.5670833333,52.408875,44.6805,16.1134166667,15.511265873,25.2370833333,13.9279166667,23.2336666667,59.8040833334,14.88325
751.27,20.3769166667,54.564,52.504125,44.6619166667,15.7886666667,15.1557857143,25.0798333333,13.6263333334,23.1466666667,59.70425,14.605
751.59,20.1555,54.6658333333,52.601,44.7281666667,15.59125,15.0319761905,24.9333333333,13.57725,23.0419166666,59.703,14.3793333333
751.90,19.998,54.3716666667,52.394125,44.5355,15.4896666667,14.9781349206,24.6461666667,13.5981666667,22.94375,59.4121666667,14.19725
752.22,19.8298333333,54.0706666666,52.0668333333,44.2570833333,15.26675,14.9607539682,24.4658333333,13.4933333333,22.7410833333,58.9826666667,14.1319166666
752.53,19.7135,53.78175,51.8442083333,43.8019166667,15.25575,15.1380119048,24.376,13.4775,22.74675,58.68,14.1256666667
752.85,19.36775,53.2878333333,51.6246666667,43.5186666667,14.9021666667,14.7804206349,24.1509166667,12.97,22.4144166667,58.4416666667,13.8225833333
753.16,19.3885,53.2499166666,51.7824583334,43.8148333333,14.9209166667,14.8288214286,24.2514166667,13.0598333333,22.4146666666,58.8230833333,13.7419166666
753.47,19.7415,53.39875,51.8282916667,43.7910833334,15.3085,15.2874047619,24.5856666667,13.48025,22.5624166667,58.6573333334,14.02025
753.79,19.8275,53.5553333333,51.97675,43.7516666667,15.6118333333,15.4568968254,24.7171666667,13.5825,22.5410833333,58.81875,13.9774166667
754.10,19.6673333334,53.4691666667,51.7927916667,43.67775,15.55375,15.3404484127,24.71825,13.5636666667,22.4745833334,58.7983333333,13.79625
754.42,19.7690833333,53.4636666666,51.7849583333,43.5791666667,15.7636666667,15.4081230159,24.7945,13.6668333333,22.5705,58.7548333333,13.89375
754.73,19.985,53.7568333333,51.915875,43.7519166667,15.9466666667,15.7849642857,25.007,13.9043333333,22.6725833333,58.97125,14.1539166667
755.05,19.8966666667,53.6856666667,51.6295,43.7518333333,15.7621666667,15.8165912698,24.9570833333,13.72375,22.6886666667,58.904,14.0361666667
755.36,19.95725,53.5441666667,51.61825,43.8856666666,15.653,15.7885952381,25.1049166666,13.65825,22.6251666667,59.0538333333,14.24125
755.67,20.13225,54.04175,51.976875,44.1411666667,15.8150833333,15.9127976191,25.3414166667,13.7225,22.7643333333,59.4089166667,14.4053333333
755.99,20.1941666667,54.3070833334,52.0151666667,44.4184166667,15.9869166666,16.1362063492,25.554,13.8409166667,22.8465,59.6925833333,14.64625
756.30,20.5848333333,54.71725,52.3881666666,44.53525,16.4750833333,16.7330833333,25.9868333333,14.4386666667,23.40925,59.7694166667,15.3483333334
756.62,20.42625,54.5003333333,51.9915416667,43.9335,16.4796666667,16.5363452381,25.741,14.2495,23.2321666667,59.1769166667,15.2949166667
756.93,20.2775833333,54.4785833333,52.08425,44.0888333333,16.41925,16.4614642857,25.7125833333,14.108,23.3051666666,59.3155,15.26
757.24,20.3261666667,54.763,52.4502916667,44.2821666667,16.25425,16.5739880952,25.639,14.2405833333,23.5845,59.5185,15.37
757.56,20.8850833333,55.4963333333,52.9185833333,44.75175,16.72225,17.0188412698,26.037,14.6071666667,24.0851666667,60.0629166667,16.1186666667
757.87,21.2371666667,55.8100833333,53.2683333333,45.23025,17.0909166666,17.2532380953,26.35375,14.9254166666,24.4024166666,60.3844166667,16.6003333333
758.18,21.3715833333,55.6640833333,53.2039166667,45.1634166667,17.2489166667,17.2988452381,26.5743333333,15.2755,24.5974166666,60.3946666667,16.78025
758.50,21.50825,55.3383333334,52.8616666667,45.14025,17.6061666667,17.3973134921,26.5658333333,15.4536666667,24.6509166667,59.8054166666,17.08425
758.81,21.4275,55.5125833333,52.6615,44.9813333333,17.5471666666,17.2551428571,26.3853333334,15.3494166667,24.5669166667,59.5505,16.7095833334
759.13,21.1720833333,55.00225,52.3183333333,44.65375,17.362,17.1582103174,26.24525,15.1379166666,24.553,59.09975,16.5214166667
759.44,20.9975833334,55.0206666667,52.4530833333,44.68975,16.9525,16.8523849206,26.1148333333,14.9299166667,24.4389166667,59.03725,16.2520833334
759.75,20.3465833333,54.1205,51.5790416666,43.9544166667,16.3008333333,16.1343015873,25.42625,14.1908333333,23.6146666666,58.28,15.4730833334
760.07,20.30925,53.8861666667,51.5055,43.99975,16.3348333334,16.2688928571,25.2505833333,14.2983333333,23.60225,58.1250833333,15.5160833333
760.38,20.27775,54.11575,51.5897916667,43.9770833333,16.3931666666,16.1977738095,25.2208333333,14.181,23.61175,57.9581666667,15.5413333333
760.69,20.0460833334,53.77925,51.1092083333,43.4889166666,16.1775,15.9005793651,25.0585833333,13.7936666667,23.2671666667,57.6443333333,15.2163333333
761.01,19.4961666667,53.1599166666,50.7755416667,42.9615833333,15.67175,15.3853611111,24.6289166666,13.37525,22.7674166667,57.2575833333,14.5926666667
761.32,19.3426666667,53.0600833333,50.84725,42.9505,15.5043333333,15.3053968254,24.4581666667,13.1469166667,22.61625,57.1676666667,14.35175
761.63,19.28075,52.94675,50.7160416667,42.9468333333,15.5353333333,15.1438293651,24.1635,12.8865833333,22.4080833333,57.11975,14.1729166667
761.94,19.2978333333,53.0895833333,50.9339583333,42.9345833333,15.3125833333,14.9226587302,24.03375,12.6569166667,22.2335,57.6009166667,13.8816666667
762.26,19.2516666666,53.2669166667,51.4289166667,43.2319166667,15.469,14.9683611111,24.1580833333,12.8215833333,22.2755833333,57.8263333333,14.0400833333
762.57,19.4084166667,53.0123333333,51.285375,43.1630833334,15.6805833333,14.7990674603,23.93425,12.8761666667,22.2070833333,57.5781666667,13.9705833333
762.88,19.7298333333,53.2620833333,51.3631666667,43.4041666666,16.1446666667,15.0263214286,24.0884166667,13.2195,22.4780833333,57.89975,14.3436666666
763.20,20.5015833334,53.8349166667,51.8944166667,44.0526666667,16.7803333333,15.7457539683,24.69125,13.8906666666,23.1069166667,58.4118333333,14.9660833333
763.51,20.9568333333,54.3891666666,52.445375,44.6501666667,17.1495,16.139734127,25.28975,14.3244166667,23.4975,58.82975,15.39225
763.82,21.4103333333,54.6205833333,52.7845,44.9385833333,17.5775833333,16.6151706349,25.772,14.78375,23.9449166667,59.3161666667,15.9053333333
764.14,21.7045,54.9865,53.2134166667,45.3316666667,17.829,16.8597896826,26.0031666667,15.1266666666,24.1585833334,59.6251666667,16.2540833333
764.45,21.7299166667,55.0769166666,53.2068333334,45.34375,17.93175,17.0188015873,25.97375,15.1375,24.2519166667,59.6671666666,16.3036666667
764.76,21.6644166666,54.9298333334,53.0439583333,44.99675,17.7481666667,16.6882976191,25.6285833333,15.0385,24.0995833333,59.46325,16.11725
765.07,21.7126666667,54.8458333333,53.09775,45.01,17.6486666667,16.6776111111,25.6175833333,14.967,24.2208333334,59.44775,16.21075
765.39,21.825,55.11525,53.3782083333,45.2545,17.92,17.028765873,25.92075,15.3978333333,24.5135,59.5374166666,16.5743333334
765.70,22.018,55.0564166667,53.1877916666,45.2484166667,18.0086666667,17.114468254,26.0760833333,15.4641666667,24.61425,59.5520833333,16.7639166667
766.01,22.1114166667,55.6870833334,53.7042916667,45.7155833333,18.0000833333,17.3694325397,26.4928333333,15.6485,24.8165,60.3595,16.95425
766.32,21.9090833334,55.5505,53.9591666667,45.6755,17.6358333333,17.1230912699,26.4096666667,15.345,24.7320833334,60.2019166666,16.6300833333
766.64,21.96975,55.89825,54.4101666667,46.00325,17.8146666667,17.0946428571,26.4725833333,15.3758333333,24.8995,60.5866666667,16.7748333333
766.95,21.5684166666,55.4816666667,54.0700416667,45.6379166666,17.448,16.6418373016,26.0110833333,14.9145833333,24.6014166667,60.20625,16.437
767.26,21.5213333333,55.1910833333,53.7926666667,45.478,17.2733333333,16.6156388889,25.8521666666,14.9833333334,24.3516666667,59.96675,16.2093333333
767.57,21.3510833334,54.5346666667,53.4095,45.0075833333,17.0088333334,16.3379047619,25.4235,14.6859166666,24.0333333333,59.4370833334,16.0205833334
767.88,21.9238333333,54.647,53.8374583333,45.537,17.4258333333,16.8000436508,25.81175,15.2316666667,24.41625,59.4918333334,16.66675
768.20,22.0271666667,54.4141666667,53.7225416667,45.6704166666,17.796,17.3812460317,26.3255833334,15.5150833333,24.43775,59.3109166667,16.8585
768.51,21.5313333333,54.5308333333,53.7445416667,45.39975,17.5245,17.1498412698,26.2056666667,15.2985833333,24.09125,59.36275,16.31425
768.82,21.30575,54.0345,53.20775,44.8413333333,17.1768333334,16.6590833333,25.7983333333,14.9234166667,23.7148333333,58.7254166667,15.8258333333
769.13,21.1450833333,53.6860833333,52.7535833334,44.1834166667,16.8649166667,16.4200753968,25.4346666666,14.662,23.4155833333,58.2271666666,15.28025
769.44,21.261,53.37725,52.6075416667,43.9393333333,16.9794166667,16.5366785714,25.518,14.7018333333,23.5044166667,57.5024166667,15.3324166666
769.76,21.4086666667,53.08925,51.8963333334,43.4030833333,17.1045,16.6862936508,25.6690833333,15.03825,23.475,57.079,15.5795
770.07,21.078,52.9275833334,51.4537083334,43.1053333333,16.72225,16.2627103175,25.4493333334,14.9253333333,23.203,57.0614166667,15.2835833334
770.38,21.3976666667,53.2416666667,51.8860833334,43.0994166667,16.7851666666,16.5346111111,25.69575,15.3113333333,23.4024166667,57.6274166667,15.6205833333
770.69,20.66825,52.9586666667,51.6550416667,42.6725,16.08675,15.677968254,25.0053333334,14.3251666667,22.7385,57.5510833334,14.7456666667
771.00,20.6731666667,53.3006666667,51.9922916667,42.99125,16.1944166667,15.7875873016,25.4343333334,14.5278333333,22.88825,58.1160833334,14.9673333333
771.32,20.4088333333,53.22425,51.7031666666,42.8955833333,15.79575,15.4143849206,25.3638333333,14.4016666667,22.7568333333,58.33325,14.7156666667
771.63,20.6909166667,53.62175,51.648875,43.2930833333,15.94,15.7256785714,25.48075,14.8334166667,23.2280833333,58.8196666667,15.1685833333
771.94,21.3769166667,54.0245833333,51.5468333333,43.6565833333,16.44925,16.4241031746,26.07025,15.4013333333,23.77375,58.9133333333,16.0925
772.25,21.55025,54.8549166666,52.244625,44.4768333333,16.8893333333,16.8766309524,26.742,15.4844166667,24.2803333333,60.0980833333,16.8379166667
772.56,21.9690833333,55.3255,52.96725,45.4450833333,17.37375,17.4047023809,27.37025,15.8959166667,24.58275,60.5935,17.59975
772.87,21.2305,55.38225,52.631375,45.3344166667,16.5171666666,16.7325634921,26.9474166667,15.0834166667,24.1578333333,61.0871666666,17.1743333333
773.18,20.8575833333,55.3009166666,52.6139583333,45.2813333333,16.1998333333,16.6087579365,26.5161666667,14.4893333333,23.89625,60.94125,16.8728333333
773.50,21.0850833333,55.4565833333,52.7222083333,45.49025,16.4603333333,16.9261190476,26.8633333333,14.6514166667,24.08325,60.4515833333,17.24925
773.81,21.2548333333,55.6023333333,52.462,45.6010833333,16.5934166667,17.2041507937,26.9610833334,14.6505833333,24.3034166667,60.3555833333,16.92925
774.12,21.62325,56.09875,52.676,45.969,16.8889166667,17.8099603175,27.35175,15.0925,24.6420833334,60.648,17.1481666667
774.43,21.7203333333,56.068,52.716625,45.8364166666,17.0463333333,18.0313333333,27.33375,14.9738333333,24.7138333333,60.2065833333,17.0774166666
774.74,21.5541666667,56.4111666667,52.7409583334,45.6815833333,17.23575,18.0078055556,27.08025,14.694,24.5826666667,60.4576666667,16.82475
775.05,21.39525,56.7958333334,53.1105833334,45.54275,17.06725,17.631984127,26.6730833334,13.9924166667,24.3604166666,60.7559166667,16.3436666666
775.36,21.5170833333,56.1919166667,53.1280833333,45.2333333333,17.30525,17.5123373016,26.3028333333,14.13175,24.4003333333,60.2038333333,16.2925833333
775.67,21.3019166667,55.1006666666,52.4483333333,44.2234166666,17.2214166667,17.3816230159,25.8161666667,14.09725,24.03725,59.16225,15.5763333333
775.98,21.3975,55.423,52.6217916667,44.391,17.7948333333,17.7402777778,25.8525,14.3460833333,24.3719166667,59.4744166667,15.7820833333
776.30,22.0640833333,55.7769166667,53.0909583334,44.8936666667,19.1280833333,18.6855555555,26.05675,15.4518333333,25.0126666667,59.5735,16.33775
776.61,22.3776666667,55.8244166667,53.2589583333,45.0138333333,19.6924166667,18.9369087302,26.3048333334,16.0805,25.3594166666,59.7328333333,16.55325
776.92,22.7885833333,55.4285833333,53.5482916667,44.79,20.03375,19.5753611111,26.4743333333,16.6665,25.5123333333,59.7764166667,16.7851666666
777.23,22.7918333333,55.57,53.7705416667,44.6233333333,20.4216666667,19.748015873,26.8214166667,17.1159166667,25.4865833334,59.7929166667,17.0596666666
777.54,22.6471666667,54.7671666666,53.063625,44.5710833333,20.723,19.5679960317,26.7095833333,17.22425,25.6126666667,59.0074166667,17.5000833333
777.85,22.6206666667,54.7828333333,52.5745,44.6193333333,20.6563333333,19.5548333334,26.702,17.25225,25.5674166667,58.9128333333,17.649
