wavelength,Back_ConMarm,Belly_ConMarm,Breast_ConMarm,Crissum_ConMarm,Crown_ConMarm,DorTail_ConMarm,Rump_ConMarm,Throat_ConMarm,WingTip_ConMarm
240.42,-6.64573333335,-3.34366666667,-3.34366666666,-5.74433333332,-6.10060000001,-2.88266666667,-5.27143999999,-4.1928,0.209599999994
240.79,-7.80140000001,-4.97399999999,-4.90773333333,-7.38533333334,-7.93399999999,-3.86766666667,-6.70066666665,-5.63586666667,-1.57919999999
241.17,-8.26506666665,-6.69146666666,-6.559,-8.62106666667,-9.34973333335,-4.83653333333,-7.60073333334,-6.96479999999,-2.62526666665
241.54,-6.13153333333,-4.96753333334,-4.46146666665,-6.43526666667,-6.89806666667,-2.58853333333,-5.37163999999,-4.7506,-0.245800000001
241.92,-4.30906666666,-3.37266666667,-2.9338,-4.53840000001,-4.84606666666,-1.09386666666,-3.64116,-3.20233333333,1.44726666667
242.29,-2.33826666667,-1.42246666667,-1.31866666667,-2.1978,-2.69233333334,0.903466666674,-1.57507333333,-1.4652,3.07073333333
242.67,-2.20686666667,-1.706,-1.6536,-2.0904,-2.91700000001,0.704599999992,-1.82938666667,-1.68273333334,2.87046666667
243.05,-2.1396,-1.40193333333,-1.71173333333,-1.89746666667,-3.16999999999,0.439133333332,-1.71348666667,-1.81306666667,2.8886
243.42,-1.33753333333,-0.027400000002,-1.06913333333,-1.09646666667,-2.56586666667,1.26640000001,-0.586653333334,-0.827866666667,3.8816
243.80,-1.74293333333,-0.147066666668,-1.49233333333,-2.03173333333,-3.09906666667,0.964133333334,-0.969006666666,-1.182,3.48586666667
244.17,-2.62406666667,-0.556533333334,-1.9968,-2.75513333333,-3.84613333334,0.474666666666,-1.56414666667,-1.60393333333,2.70053333333
244.55,-2.02133333333,0.090666666668,-1.296,-2.09066666667,-3.41333333333,0.8,-1.1712,-1.31733333333,3.088
244.92,-0.987999999998,1.04333333333,-0.526733333334,-0.902866666665,-2.438,1.79586666667,-0.214613333333,-0.4414,3.90266666667
245.30,-0.339200000002,1.74806666667,0.131933333334,0.292199999998,-1.5172,2.47346666666,0.625313333333,0.296866666667,4.55133333333
245.67,-0.4892,1.5378,-0.113533333332,0.3584,-1.85226666667,2.18006666666,0.460913333334,-0.109133333333,4.05413333333
246.05,-0.409133333333,1.39586666666,-0.100199999998,0.4292,-1.98146666667,2.28653333333,0.586053333333,-0.144533333333,3.8228
246.42,-0.479133333332,1.15353333333,-0.114199999998,0.062733333332,-2.1338,2.13373333333,0.479020000001,-0.405466666667,3.83993333334
246.79,0.211999999999,1.53526666667,0.686733333334,0.6296,-1.36026666667,2.90926666667,1.29016666667,0.0943333333334,4.51173333333
247.17,0.296333333333,1.44926666667,0.901066666668,0.765600000002,-1.11206666667,3.10659999999,1.51962666667,0.292999999999,4.65973333333
247.54,0.823466666667,1.785,1.46746666667,1.29673333333,-0.634999999999,3.57293333334,2.06679333333,0.682933333331,5.03153333333
247.92,1.17006666667,2.13006666667,1.75926666667,1.93186666667,-0.178066666667,3.90973333333,2.43632666667,1.06073333333,5.33273333333
248.29,1.44653333333,2.3802,2.0078,2.12073333333,0.160800000001,4.1906,2.74993333333,1.3056,5.61473333333
248.67,1.3604,2.54846666667,2.01373333333,2.27133333333,0.373533333333,4.32746666667,2.92265333333,1.51333333333,5.65686666667
249.04,1.48313333333,2.86646666667,2.27606666667,2.514,0.605066666664,4.52559999999,3.30172666667,1.8326,5.94706666667
249.42,1.39173333333,3.1872,2.47606666667,2.5628,0.7672,4.65673333333,3.48596666667,2.0192,6.18526666667
249.79,1.51073333333,3.50826666667,2.66126666667,2.618,0.997266666668,4.90253333333,3.82416,2.36466666667,6.48326666666
250.17,1.01533333333,3.0786,2.27273333333,2.23673333333,0.635866666665,4.41180000001,3.62683333333,2.08853333333,6.1426
250.54,0.685733333333,2.9028,1.95606666667,1.991,0.265066666668,4.09513333333,3.34186,2.0222,5.5446
250.92,0.728333333335,3.20986666667,1.94173333333,2.218,0.431066666666,3.93393333334,3.53714666667,2.402,5.499
251.29,0.895933333335,3.50453333333,1.92786666667,2.55593333333,0.667466666668,3.9394,3.84546,2.61306666667,5.58633333333
251.66,0.234066666666,3.01906666667,1.4544,2.06473333333,0.206333333332,3.3036,3.1057,2.23433333333,5.11126666667
252.04,0.0854000000014,2.9636,1.4794,2.08153333333,-0.090133333332,3.18633333333,3.04695333333,2.03893333333,5.3248
252.41,0.273533333331,3.12086666667,1.72893333333,2.5788,-0.053799999998,3.26746666667,3.06764666666,2.4274,5.7974
252.79,0.378200000001,2.99,1.85573333333,2.70646666667,-0.1792,3.17420000001,3.03189333333,2.602,5.91053333333
253.16,-0.494533333332,1.96833333333,0.908266666666,1.67046666667,-0.999266666668,2.26600000001,1.93285333333,1.64533333333,5.12233333334
253.54,-0.223133333334,1.84173333333,1.106,2.0346,-0.887999999998,2.44046666666,2.12894666667,1.70993333333,5.27146666667
253.91,-0.279333333334,1.77906666667,1.24646666667,2.27573333333,-1.04986666667,2.44119999999,1.83446666667,1.53106666667,5.115
254.28,0.301466666668,2.45306666667,1.8874,2.987,-0.650266666667,3.08226666667,1.90908666667,1.951,5.7098
254.66,-0.3064,1.96053333333,1.70433333333,2.85153333333,-0.941199999998,2.4562,1.53540666667,1.42026666666,5.74773333333
255.03,-0.8704,1.87413333333,1.34033333333,2.5704,-1.52613333333,2.21066666667,1.04436666667,0.829866666666,5.48306666667
255.41,-0.978933333336,2.07806666667,1.44746666667,2.2522,-1.80186666667,2.21033333333,0.772413333333,0.528533333334,5.38140000001
255.78,-1.22766666667,1.79273333333,1.27606666667,2.11486666667,-1.90813333333,1.79880000001,0.743266666665,0.206666666664,5.03186666667
256.15,-1.831,1.23506666667,0.307133333336,1.3518,-2.08293333333,0.884866666674,0.137,-0.344066666668,4.20266666667
256.53,-1.15713333333,2.13813333333,0.898733333334,1.8618,-1.4096,1.59166666667,0.934413333331,0.0822,4.64026666667
256.90,0.305266666666,3.48873333333,2.2512,2.87273333334,-0.005333333332,3.20513333334,2.36146,1.281,5.90899999999
257.28,1.85726666666,4.60413333333,3.4018,4.14486666667,1.20713333333,4.42813333333,3.6803,2.72233333333,6.80353333333
257.65,2.41393333333,4.751,3.59533333333,4.20966666667,1.46053333333,4.92706666667,3.87711333333,3.0798,6.81700000001
258.02,2.40366666667,4.4906,3.339,3.66693333333,1.4198,4.6432,3.81484,2.83206666666,6.65553333333
258.40,2.67366666667,4.62893333333,3.50646666667,3.72273333333,1.72306666667,5.14713333333,4.36568666667,3.15373333333,6.80333333333
258.77,3.29346666667,5.01853333333,3.97573333333,4.19313333333,2.3386,5.94579999999,5.04868666667,3.75013333334,7.25826666667
259.15,3.44,4.81746666667,3.92653333333,4.10773333333,2.41993333333,6.22486666667,5.21006,3.86446666667,7.35173333333
259.52,3.47866666667,4.54366666667,3.75366666667,4.02153333334,2.39993333333,6.26373333333,5.18613333333,3.81546666667,7.26213333333
259.89,3.80606666667,4.7002,3.92006666667,4.24033333333,2.6778,6.58486666667,5.30006666667,4.0124,7.47906666667
260.27,4.07386666667,4.8494,4.24706666667,4.503,2.88386666667,6.96153333334,5.52362666667,4.2202,7.79086666666
260.64,3.80253333333,4.48706666667,3.9346,4.2372,2.665,6.67886666666,5.20036,3.94073333333,7.46486666667
261.01,3.59306666667,4.1796,3.66426666667,3.98413333333,2.3994,6.38146666667,4.88872666667,3.63786666667,7.18
261.39,3.3272,3.99053333333,3.51566666667,3.77066666666,2.31353333333,6.24586666667,4.80141333333,3.435,7.0792
261.76,3.091,3.985,3.38606666667,3.6338,2.3286,6.1218,4.71125333333,3.33873333333,6.99613333333
262.13,3.04046666667,4.02653333333,3.35613333333,3.80453333334,2.3564,6.22273333334,4.71226,3.34933333334,7.05093333333
262.51,3.144,4.0084,3.27346666667,3.8564,2.41413333333,6.1012,4.47208666667,3.24853333333,7.10026666667
262.88,3.0664,3.99666666667,3.0636,3.66633333333,2.25986666666,5.83273333333,4.16868,3.04153333333,7.04106666667
263.25,2.79793333333,3.7688,2.86446666667,3.43306666667,1.96926666666,5.10893333333,3.65786666667,2.52873333333,6.59106666667
263.63,2.56073333333,3.764,2.781,3.35313333333,1.8146,4.84213333334,3.36086666666,2.34386666667,6.46613333333
264.00,2.13686666667,3.47366666667,2.4036,3.1858,1.4256,4.53339999999,3.13135333333,2.10846666667,6.3574
264.37,2.33726666667,3.60893333333,2.6168,3.2488,1.3964,4.57906666667,3.21511333333,2.20886666667,6.40566666666
264.75,2.60286666667,3.897,2.87,3.59293333334,1.54226666667,4.89813333334,3.56794666667,2.551,6.73333333333
265.12,2.14646666667,3.62273333333,2.47246666667,3.16486666667,1.20513333333,4.50920000001,3.23018666667,2.17213333333,6.27846666667
265.49,2.32626666667,3.68793333333,2.73046666667,3.24833333333,1.1596,4.59579999999,3.33508,2.039,6.18433333333
265.87,2.43653333333,3.43886666667,2.82013333333,3.25906666667,1.03326666666,4.59979999999,3.24439333333,1.9596,6.11706666667
266.24,2.55353333333,3.3052,2.8162,3.31166666667,1.13053333333,4.58186666666,3.32334,2.12133333334,6.005
266.61,2.52513333333,3.48853333333,3.06826666667,3.5014,1.3126,4.81413333334,3.69470666667,2.5218,6.22373333333
266.98,2.297,3.18053333333,3.03073333333,3.41133333333,1.21106666667,4.65973333334,3.63360666667,2.44073333333,5.99246666667
267.36,2.5042,3.48953333333,3.38033333333,3.544,1.4706,5.0176,3.98424666667,2.87406666667,6.2908
267.73,2.67066666667,3.492,3.4356,3.51866666667,1.58893333333,5.07793333334,4.0706,3.08586666667,6.394
268.10,2.71313333333,3.53626666667,3.33906666667,3.1566,1.46086666667,5.03766666667,4.04926666667,2.77393333333,6.28973333333
268.48,2.5434,3.58713333333,3.12233333333,2.9568,1.42006666667,4.91013333333,3.91136,2.65746666667,5.9966
268.85,2.46126666666,3.545,3.00313333333,2.77173333333,1.4168,4.7982,3.75774,2.4386,5.90733333333
269.22,2.894,3.86433333333,3.35566666667,3.11933333334,1.74593333333,5.2266,4.24562,2.91073333333,6.2858
269.59,2.78833333333,3.80393333333,3.23973333333,2.8572,1.65153333333,5.14193333333,4.03711333333,2.9398,6.39413333333
269.97,2.94826666667,4.06893333333,3.37066666666,2.98826666667,1.72833333333,5.28880000001,4.30792666667,3.17813333333,6.56766666667
270.34,2.69933333333,3.87233333333,3.1316,2.65966666667,1.53686666667,5.02433333334,4.00604666667,2.85486666666,6.40293333333
270.71,2.69213333333,3.9234,3.1852,2.92466666667,1.7548,5.10106666666,4.04568,2.88373333333,6.47
271.09,3.36306666667,4.49826666667,3.77293333333,3.60893333333,2.39693333333,5.76746666667,4.63152,3.4254,7.14846666667
271.46,3.74033333334,4.73033333333,4.0222,4.07266666667,2.76966666667,6.25713333333,4.95041333333,3.70426666667,7.57719999999
271.83,3.94766666667,4.89946666667,4.2792,4.3052,3.0408,6.58906666666,5.17458,3.78333333333,7.7546
272.20,4.02906666667,5.04993333333,4.38546666667,4.6384,3.1712,6.6988,5.31188,4.0382,7.86246666667
272.58,4.29013333334,5.13206666667,4.58046666667,4.87573333333,3.41166666667,6.87780000001,5.44045333333,4.29466666667,8.18966666667
272.95,4.31966666667,4.99893333333,4.5818,4.8958,3.4722,6.84373333333,5.45074,4.36226666667,8.10133333333
273.32,4.22806666667,4.7648,4.44593333333,4.88386666667,3.36813333334,6.62853333333,5.2031,4.23933333333,7.97346666668
273.69,4.3826,4.8254,4.47533333333,5.07386666667,3.488,6.61693333334,5.24842666667,4.38266666667,7.92706666667
274.06,4.08953333333,4.53986666667,4.16813333333,4.85626666666,3.35066666667,6.29273333332,4.9937,4.09666666667,7.72659999999
274.44,4.40633333333,4.90313333333,4.39926666667,5.16213333333,3.63186666667,6.72726666666,5.26402,4.44366666667,8.05453333334
274.81,4.69406666667,5.05893333333,4.46253333333,5.04713333333,3.61833333333,6.79779999999,5.37563333334,4.54133333333,8.12640000001
275.18,4.41513333334,4.8286,4.14786666667,4.74593333333,3.35273333333,6.44546666667,5.07342666667,4.3328,7.78986666667
275.55,4.36433333333,4.84546666667,3.99953333333,4.54286666667,3.42393333333,6.28713333333,4.99984,4.2724,7.75093333333
275.93,4.1558,4.71946666667,3.7878,4.3768,3.19626666667,5.92533333333,4.84153333333,4.29033333333,7.63386666667
276.30,4.07653333333,4.48746666667,3.66553333333,4.24186666667,3.07626666667,5.78773333333,4.69168666667,4.2084,7.54826666666
276.67,3.7148,4.2882,3.3834,4.0542,2.82306666667,5.55386666666,4.58746666667,3.98846666667,7.29553333333
277.04,3.929,4.6396,3.69126666667,4.26013333333,3.03953333333,5.73719999999,4.87821333333,4.3082,7.54
277.41,4.09373333333,5.01273333333,3.90193333333,4.368,3.3932,5.9022,5.15132666667,4.45073333333,7.75346666666
277.79,4.08353333333,4.93306666667,3.821,4.3918,3.41106666667,5.94339999999,5.17062666667,4.25773333333,7.81073333333
278.16,4.56293333333,5.327,4.17826666667,4.68773333333,3.77506666667,6.51293333332,5.54784,4.75653333333,8.16273333333
278.53,4.6786,5.43626666667,4.4172,4.7472,3.89706666667,6.51873333333,5.76296,5.02173333333,8.26926666667
278.90,4.48986666667,5.21013333333,4.24113333333,4.6078,3.70133333333,6.38626666666,5.54832666667,4.73613333333,8.17546666667
279.27,4.4678,5.23513333333,4.1696,4.5612,3.62513333333,6.56806666666,5.51915333333,4.72453333333,8.18360000001
279.64,4.1748,5.04533333333,4.07233333334,4.44866666667,3.25026666667,6.45659999999,5.29207333333,4.57926666667,7.8704
280.02,4.17386666667,5.18706666666,4.10333333333,4.44866666667,3.27653333333,6.6088,5.26614666667,4.5142,7.8892
280.39,4.0736,4.99866666667,4.03646666667,4.21913333333,3.19513333333,6.47913333334,5.12022666667,4.37213333333,7.73006666666
280.76,4.32066666667,5.14146666667,4.24446666666,4.33026666667,3.42373333333,6.68573333334,5.23357333333,4.5444,7.82053333333
281.13,4.43833333333,5.18886666667,4.3648,4.45206666667,3.43,6.89000000001,5.32119333333,4.604,7.93286666667
281.50,4.1998,4.89733333333,4.16833333333,4.2384,3.1054,6.67340000001,5.16402666667,4.43246666667,7.75220000001
281.87,3.9956,4.90126666667,4.0484,4.139,2.97293333333,6.66666666667,5.16006666667,4.42973333334,7.63426666666
282.25,3.83726666667,4.7806,3.96493333333,3.9736,2.8446,6.431,5.04028,4.21813333334,7.56866666667
282.62,4.08726666667,5.0588,4.29526666667,4.23593333333,3.1202,6.70280000001,5.32594,4.3652,7.83959999999
282.99,4.03733333333,4.97726666666,4.28366666667,4.087,3.14293333333,6.60233333334,5.25273333333,4.37886666667,7.78266666667
283.36,3.88946666667,4.7764,4.1052,3.83313333333,3.0814,6.28380000001,5.11156666667,4.22813333334,7.66020000001
283.73,3.8752,4.741,4.03666666667,3.88313333333,2.99786666667,6.14153333333,5.05438,4.09566666667,7.65413333333
284.10,3.94006666667,4.74213333333,4.08606666667,3.942,3.10753333333,6.2344,5.08329333334,4.06326666667,7.67146666667
284.47,3.93,4.9912,4.23913333333,4.07726666667,3.25146666667,6.33193333334,5.29262666667,4.14533333333,7.83253333334
284.85,4.01,5.06986666667,4.26786666667,4.22446666667,3.3054,6.40539999999,5.40894666667,4.2156,7.95346666666
285.22,3.882,4.92053333333,3.9952,4.0964,3.16946666667,6.30153333334,5.28869333333,4.0344,7.79046666667
285.59,3.7984,4.9048,3.85593333333,3.9976,3.0818,6.28033333333,5.2193,3.9504,7.72593333333
285.96,4.01453333334,5.007,4.00773333333,4.22713333333,3.29186666667,6.44193333334,5.34132666667,4.1442,7.87853333334
286.33,3.87526666667,4.81433333333,3.8994,4.3008,3.1792,6.32379999999,5.25934666667,3.97513333333,7.75406666667
286.70,3.668,4.57766666667,3.6974,4.2584,2.95226666667,6.16026666667,5.04638,3.7522,7.5026
287.07,3.48873333333,4.60733333334,3.6458,4.3518,2.84826666667,6.14360000001,5.05014,3.69746666667,7.41593333333
287.44,3.832,5.12546666667,4.0484,4.897,3.14466666667,6.53346666667,5.43350666666,4.09513333333,7.7178
287.82,3.64986666667,5.10066666667,3.98286666667,4.8006,3.06373333333,6.41033333333,5.36928666667,4.03706666667,7.53866666667
288.19,3.516,4.996,3.84753333333,4.70666666667,2.92313333333,6.07573333333,5.35005333333,4.00633333333,7.376
288.56,3.30206666667,4.7094,3.595,4.53606666667,2.745,5.78093333334,5.10218666667,3.7664,7.05246666667
288.93,2.96766666667,4.49186666667,3.37473333333,4.21986666667,2.43053333333,5.40913333334,4.89720666667,3.4504,6.79113333333
289.30,3.00133333333,4.75473333333,3.6724,4.421,2.6534,5.48159999999,5.01283333333,3.63653333333,6.92106666667
289.67,3.40006666666,5.12,4.1274,4.9304,2.9688,5.75713333333,5.39849333333,4.00653333333,7.21546666667
290.04,3.221,4.9882,4.04753333333,4.7544,2.66093333333,5.51566666667,5.29522,3.78273333334,7.01466666667
290.41,3.35893333334,5.2714,4.20753333334,4.8762,2.68853333333,5.54999999999,5.39818,3.99646666667,7.07646666667
290.78,3.43506666667,5.46533333333,4.286,4.99773333333,2.7088,5.54613333333,5.53326666667,4.14306666667,7.12513333333
291.15,3.7028,5.58433333333,4.42653333334,5.23186666667,2.8772,5.57519999999,5.69535333333,4.27706666667,7.1616
291.52,3.5374,5.32013333334,4.3352,5.16473333333,2.67426666667,5.27906666667,5.609,4.03933333333,6.8952
291.89,3.95686666666,5.6354,4.65513333333,5.58793333333,2.96713333333,5.59373333333,5.97474,4.42233333333,7.21166666667
292.26,4.15633333333,5.94813333333,4.87486666667,5.97873333333,3.156,5.89446666667,6.25748,4.6374,7.52313333333
292.64,4.4866,6.3794,5.32706666667,6.36573333333,3.306,6.27626666666,6.61100666667,5.00486666666,7.87019999999
293.01,4.60826666667,6.66853333333,5.617,6.73126666667,3.44693333333,6.53346666666,6.80092,5.29566666667,7.93766666666
293.38,4.51313333333,6.54173333333,5.43533333334,6.64273333333,3.14506666667,6.2086,6.71384666667,5.23093333333,7.72966666667
293.75,4.12666666667,6.37506666667,5.10993333333,6.4708,2.78573333333,5.81733333334,6.42677333333,4.888,7.38813333333
294.12,4.25813333333,6.66273333333,5.24006666667,6.77746666667,3.0332,5.89020000001,6.56658,5.07406666667,7.53220000001
294.49,4.47333333333,6.86893333333,5.36686666667,7.01533333333,3.39106666667,6.08906666667,6.90664,5.31666666667,7.67560000001
294.86,4.88446666667,7.2384,5.73286666666,7.48713333333,3.75193333333,6.507,7.24467333333,5.6808,7.89380000001
295.23,4.88853333333,7.32106666667,5.78119999999,7.60753333333,3.7558,6.55106666667,7.30529333333,5.7952,7.931
295.60,5.05866666667,7.5742,5.9288,7.83033333334,3.95593333333,6.74986666667,7.49356666667,6.15266666667,8.06113333333
295.97,5.225,7.7314,6.03713333334,7.95473333333,4.15366666667,6.85286666666,7.66396666667,6.29453333333,8.18453333334
296.34,5.38566666667,7.90266666667,6.16433333334,8.12033333334,4.24586666667,6.92006666666,7.74576666667,6.4304,8.10786666667
296.71,5.79866666667,8.20453333333,6.42939999999,8.5724,4.61513333333,7.17286666667,8.03161333333,6.8514,8.38326666667
297.08,5.8968,8.27126666667,6.44433333334,8.64493333334,4.65293333333,7.16413333333,8.07033333333,6.9464,8.377
297.45,5.94373333333,8.34206666667,6.45906666667,8.7804,4.70093333333,7.20666666667,8.10101333333,6.92786666667,8.38853333333
297.82,6.13586666667,8.4642,6.61193333333,8.94033333333,4.88353333333,7.32166666667,8.22204,7.12973333333,8.43260000001
298.19,6.2232,8.483,6.73179999999,9.03973333333,4.9286,7.37259999999,8.27907333333,7.22766666667,8.48453333333
298.56,6.41146666667,8.65966666667,6.87773333334,9.27126666668,4.992,7.47606666667,8.29388,7.34993333333,8.56726666666
298.93,6.30253333333,8.57113333333,6.77913333334,9.13926666667,4.8924,7.22099999999,8.16446666667,7.2586,8.5112
299.30,6.65133333333,8.8858,7.06026666666,9.43026666666,5.10733333333,7.41886666667,8.38559333333,7.52473333333,8.69673333334
299.67,6.56126666667,8.79146666667,6.94153333333,9.34580000001,4.89186666667,7.14753333333,8.19078000001,7.2626,8.49433333333
300.04,6.65846666667,8.912,7.08333333333,9.54673333333,4.83966666667,7.1116,8.23641333333,7.37926666666,8.37806666667
300.41,6.77433333333,8.92766666667,7.13740000001,9.70466666667,4.801,7.02086666667,8.26756666666,7.4916,8.33360000001
300.78,6.61166666667,8.93566666666,7.02973333334,9.66519999999,4.50933333333,6.74273333333,8.11458666666,7.32386666667,8.00566666667
301.15,6.73953333333,9.15986666667,7.22980000001,9.93619999999,4.5962,6.69766666667,8.26368000001,7.4632,8.02806666667
301.52,6.6034,9.07513333333,7.16773333333,9.91893333332,4.33453333333,6.44493333334,8.15092666667,7.4192,7.68366666667
301.89,6.77946666667,9.1836,7.33826666667,10.0978666667,4.4036,6.501,8.27602666667,7.5978,7.77086666666
302.26,7.351,9.79753333334,7.83079999999,10.7124666667,4.86893333333,6.97406666666,8.79730000001,8.19639999999,8.17033333333
302.63,7.3352,9.88366666666,7.93053333334,10.783,4.8508,6.91086666666,8.89645999999,8.28926666666,8.04706666666
303.00,7.23973333333,9.87513333332,7.83513333334,10.9189333333,4.68346666667,6.8064,8.86112666665,8.342,7.88799999999
303.37,6.6286,9.46206666665,7.34260000001,10.5474,4.1798,6.31460000001,8.43599999999,7.95393333334,7.30286666667
303.74,6.66113333333,9.57100000001,7.46953333333,10.6776666666,4.13633333334,6.36093333333,8.43542000001,8.24613333333,7.3652
304.10,6.46826666667,9.44586666665,7.29039999999,10.7182666667,4.07066666667,6.1594,8.2301,8.16400000001,7.29613333333
304.47,6.1824,9.36686666667,7.17973333333,10.6312666667,3.82046666667,5.96533333333,8.0611,8.04653333333,7.126
304.84,6.0546,9.21906666668,6.97753333334,10.5300666667,3.70493333334,5.85386666667,7.93114666667,8.08580000001,6.99293333333
305.21,6.06446666667,9.224,6.93313333334,10.6639333333,3.6092,5.80773333334,7.83774666667,8.10066666667,6.98893333333
305.58,6.46046666667,9.78026666664,7.4958,11.149,4.12746666667,6.24660000001,8.33011333333,8.53266666667,7.4666
305.95,6.84173333333,10.3682,7.98973333333,11.7412666666,4.56306666667,6.65900000001,8.76555333334,9.00886666668,7.91846666667
306.32,6.50773333334,10.2374666667,7.85106666666,11.5944666667,4.35193333333,6.35653333333,8.61236,8.87666666667,7.63200000001
306.69,6.657,10.5054666667,8.01746666666,11.8798,4.44046666666,6.4298,8.78588000001,9.04233333333,7.71466666667
307.06,6.755,10.6892666666,8.2048,12.0276,4.5662,6.44406666666,8.93004666667,9.19553333333,7.68240000001
307.43,7.03726666667,11.037,8.503,12.3447333333,4.79433333334,6.57166666667,9.22344666667,9.4156,7.82626666666
307.80,7.34573333333,11.2831333333,8.75793333333,12.6242666667,5.00546666667,6.779,9.52415333333,9.56219999999,7.97979999999
308.17,7.54393333333,11.5970666667,9.14553333333,12.8454666667,5.25806666667,6.99260000001,9.85937333333,9.86993333335,8.07193333333
308.54,7.97186666667,12.0582,9.57846666666,13.2571333333,5.72266666667,7.33599999999,10.2189533334,10.2622,8.397
308.90,8.09826666667,12.2505333333,9.85306666667,13.5773333333,5.9276,7.35246666666,10.4233933333,10.3583333333,8.454
309.27,8.24720000001,12.5472,9.94246666667,13.7813333333,6.06206666667,7.55613333334,10.5404733334,10.5438,8.50033333334
309.64,8.46960000001,12.6859333333,9.99999999999,14.0049333333,6.20346666667,7.72273333333,10.6195533333,10.7290666667,8.6106
310.01,8.37660000001,12.7158,9.88553333333,14.0132666667,6.13293333333,7.64679999999,10.50742,10.6324,8.38433333334
310.38,8.48299999999,12.7803333333,9.90526666667,14.2194,6.11526666667,7.61040000001,10.5608933333,10.7338,8.3966
310.75,8.56866666668,13.0315333333,10.1078,14.4396666667,6.24433333333,7.76106666666,10.6951333333,10.9526,8.54646666667
311.12,8.68713333333,13.1922,10.2592666667,14.6293333334,6.3904,7.89226666667,10.7882,11.0367333333,8.64453333333
311.49,8.86000000001,13.4285333333,10.4879333333,14.8836,6.50706666667,8.04666666667,10.9443266667,11.3334,8.76779999999
311.85,8.68366666665,13.4702,10.4521333333,14.9058,6.45333333333,7.86506666667,10.8732066667,11.3721333333,8.5542
312.22,9.04219999999,13.8714666667,10.7509333333,15.3223333333,6.6622,8.11913333333,11.1711333333,11.6876666667,8.72293333333
312.59,8.93553333333,13.8934,10.7474666667,15.4063333333,6.61506666667,8.02486666667,11.17308,11.7398666666,8.58340000001
312.96,9.1058,14.2191333333,10.9899333333,15.6363333334,6.812,8.17066666667,11.4049,12.0131333333,8.72553333333
313.33,9.26599999999,14.3636,11.2634,15.8743333333,6.97946666667,8.05719999999,11.6455666666,12.2540666667,8.71286666667
313.70,9.31440000001,14.5723333333,11.4730666667,16.1213333333,7.066,8.04433333333,11.78592,12.4984666667,8.77153333333
314.07,9.53546666666,14.8181333333,11.6144666667,16.2824666666,7.09533333333,8.04580000001,11.9939866667,12.8095333333,8.85926666666
314.43,9.55693333332,15.0638666667,11.8012,16.4014,7.11126666667,7.98686666666,12.0016933334,12.8680666667,8.79346666667
314.80,9.43766666667,14.9210666667,11.7104,16.3743333333,6.9368,7.69093333333,11.8725333333,12.6676,8.49626666667
315.17,9.30393333334,15.0144666667,11.672,16.3666666667,6.80966666667,7.41873333334,11.8268533333,12.7024666667,8.36606666665
315.54,9.35339999999,15.2000666667,11.7699333333,16.5716666667,6.9204,7.42100000001,11.90286,12.8346666667,8.35260000001
315.91,9.71086666667,15.5641333333,12.1494,17.0242,7.29293333333,7.71533333333,12.2988666667,13.1906,8.61959999999
316.28,9.40253333334,15.3446,11.8633333333,16.8445333333,6.93626666667,7.21546666668,11.9644533333,13.0094666667,8.33713333334
316.64,9.69653333333,15.5745333333,12.1748,17.1158666667,7.00786666667,7.29433333333,12.1559133333,13.2708666667,8.38446666667
317.01,9.759,15.7239333333,12.2032,17.185,6.94193333333,7.25959999999,11.97452,13.3466,8.3132
317.38,10.0480666667,16.1073333333,12.4546666667,17.5374666666,7.26073333334,7.6336,12.3120533333,13.6756,8.57373333332
317.75,10.0379333333,16.2726,12.4775333333,17.5505333334,7.1836,7.51093333334,12.3375133333,13.7302666667,8.42866666667
318.12,9.87606666667,16.3337333333,12.6418666667,17.6970666666,7.15893333334,7.46773333334,12.24788,13.7728,8.24693333333
318.49,9.84473333333,16.4273333333,12.6322666667,17.6991333333,7.18426666667,7.4754,12.27384,13.7923333333,8.13946666667
