wavelength,Back_HemRucf,Belly_HemRucf,Breast_HemRucf,Crissum_HemRucf,Crown_HemRucf,DorTail_HemRucf,Patch10_HemRucf,Patch11_HemRucf,Rump_HemRucf,Throat_HemRucf,WingTip_HemRucf
452.81,5.24633333333,21.1916666667,8.54833333333,12.6936666667,4.93233333333,5.936,4.26466666667,23.997,4.34066666667,16.558,9.94166666667
453.17,5.33733333333,21.0793333333,8.53733333333,12.6453333333,4.98066666667,6.018,4.33566666667,23.9683333333,4.44233333333,16.506,10.0053333333
453.52,5.35033333333,20.962,8.50633333333,12.5916666667,5.018,6.076,4.38766666667,23.973,4.49233333333,16.3766666667,10.065
453.87,5.31433333333,20.7303333333,8.36733333333,12.4633333333,4.98266666667,6.05366666667,4.36966666667,23.8783333333,4.456,16.192,10.0333333333
454.23,5.33833333333,20.587,8.34066666667,12.4303333333,5.019,6.07766666667,4.40766666667,23.8243333333,4.50733333333,16.1253333333,10.0966666667
454.58,5.33133333333,20.3916666667,8.24733333333,12.343,5.00866666667,6.06333333333,4.39566666667,23.7823333333,4.504,16.0273333333,10.0976666667
454.93,5.359,20.2286666667,8.19266666667,12.292,5.03133333333,6.05933333333,4.41433333333,23.7636666667,4.542,15.9566666667,10.14
455.29,5.41166666667,20.085,8.15933333333,12.2476666667,5.094,6.09166666667,4.45333333333,23.705,4.63666666667,15.8693333333,10.1736666667
455.64,5.387,19.9316666667,8.14766666667,12.206,5.09833333333,6.11866666667,4.494,23.644,4.64466666667,15.8156666667,10.1736666667
456.00,5.399,19.819,8.08266666667,12.0933333333,5.061,6.107,4.446,23.6146666667,4.664,15.7373333333,10.1706666667
456.35,5.35966666667,19.713,8.01533333333,12.0126666667,5.03466666667,6.10133333333,4.41166666667,23.5633333333,4.63133333333,15.639,10.1383333333
456.70,5.35233333333,19.6493333333,7.97766666667,11.9413333333,5.02533333333,6.109,4.44,23.5616666667,4.634,15.5843333333,10.1523333333
457.06,5.364,19.6133333333,7.98133333333,11.9406666667,5.056,6.11,4.45466666667,23.56,4.62433333333,15.555,10.112
457.41,5.331,19.5366666667,7.94966666667,11.8726666667,5.025,6.08833333333,4.429,23.5163333333,4.56633333333,15.5276666667,10.0803333333
457.76,5.35,19.5216666667,7.978,11.8453333333,5.01466666667,6.071,4.412,23.5676666667,4.56966666667,15.5123333333,10.0653333333
458.12,5.32833333333,19.522,7.98766666667,11.8326666667,5.00233333333,6.10133333333,4.42766666667,23.5406666667,4.57833333333,15.5166666667,10.0746666667
458.47,5.336,19.528,8.02766666667,11.8466666667,5.045,6.14733333333,4.442,23.544,4.603,15.545,10.117
458.82,5.32366666667,19.5683333333,8.05266666667,11.844,5.04866666667,6.154,4.41733333333,23.5316666667,4.59133333333,15.5416666667,10.0883333333
459.18,5.307,19.624,8.10766666667,11.857,5.014,6.153,4.41766666667,23.547,4.551,15.6116666667,10.0716666667
459.53,5.287,19.681,8.13,11.868,4.99633333333,6.13266666667,4.388,23.557,4.52,15.61,10.057
459.88,5.30866666667,19.792,8.20266666667,11.9616666667,5.02066666667,6.185,4.44633333333,23.58,4.546,15.6946666667,10.0756666667
460.24,5.29066666667,19.8726666667,8.24166666667,11.9753333333,4.98466666667,6.17066666667,4.39766666667,23.5383333333,4.53433333333,15.7446666667,10.0263333333
460.59,5.25733333333,19.9466666667,8.30333333333,12.0243333333,4.97566666667,6.172,4.371,23.5553333333,4.55,15.808,9.98266666667
460.94,5.27,20.0696666667,8.38133333333,12.1183333333,5.00033333333,6.21766666667,4.392,23.5806666667,4.59233333333,15.8993333333,10.0333333333
461.29,5.27066666667,20.225,8.474,12.2456666667,5.02466666667,6.25733333333,4.43766666667,23.6396666667,4.63166666667,15.9796666667,10.0403333333
461.65,5.275,20.4243333333,8.55566666667,12.354,5.03866666667,6.325,4.45066666667,23.652,4.66033333333,16.1526666667,10.0586666667
462.00,5.318,20.652,8.66166666667,12.511,5.08733333333,6.37866666667,4.46766666667,23.7496666667,4.71666666667,16.3273333333,10.0906666667
462.35,5.304,20.9083333333,8.78366666667,12.6223333333,5.03666666667,6.362,4.44133333333,23.794,4.70466666667,16.4983333333,10.0396666667
462.71,5.31833333333,21.1826666667,8.90666666667,12.7733333333,5.06433333333,6.403,4.49033333333,23.8836666667,4.74133333333,16.7413333333,10.0893333333
463.06,5.32133333333,21.4916666667,9.06066666667,12.9406666667,5.08333333333,6.46733333333,4.5,23.949,4.767,16.9803333333,10.088
463.41,5.40933333333,21.8993333333,9.29,13.2046666667,5.15866666667,6.551,4.57766666667,24.0973333333,4.864,17.3223333333,10.147
463.76,5.37466666667,22.1743333333,9.419,13.3613333333,5.16166666667,6.526,4.57333333333,24.1303333333,4.87566666667,17.5676666667,10.1133333333
464.12,5.37833333333,22.5556666667,9.60466666667,13.6056666667,5.194,6.59833333333,4.62433333333,24.2653333333,4.897,17.833,10.146
464.47,5.42166666667,22.943,9.83166666667,13.8433333333,5.22966666667,6.61666666667,4.66433333333,24.3506666667,4.949,18.1526666667,10.1996666667
464.82,5.428,23.3373333333,10.0356666667,14.0416666667,5.26466666667,6.643,4.65466666667,24.492,4.94466666667,18.4546666667,10.1493333333
465.17,5.47933333333,23.7703333333,10.2303333333,14.27,5.29466666667,6.69833333333,4.65566666667,24.5963333333,4.98833333333,18.8173333333,10.1693333333
465.53,5.50466666667,24.1993333333,10.4956666667,14.5493333333,5.36566666667,6.74566666667,4.705,24.7183333333,5.05433333333,19.113,10.1876666667
465.88,5.492,24.599,10.7076666667,14.7713333333,5.36233333333,6.71666666667,4.69866666667,24.785,5.05033333333,19.3753333333,10.1313333333
466.23,5.53,25.0333333333,10.944,15.0643333333,5.41466666667,6.785,4.76666666667,24.9213333333,5.11833333333,19.7023333333,10.165
466.58,5.54066666667,25.4,11.144,15.333,5.37633333333,6.83733333333,4.789,24.993,5.11766666667,19.9746666667,10.1296666667
466.94,5.53366666667,25.7833333333,11.3163333333,15.5633333333,5.37766666667,6.818,4.79233333333,25.0906666667,5.15133333333,20.215,10.1253333333
467.29,5.498,26.1083333333,11.4536666667,15.705,5.35966666667,6.82866666667,4.78433333333,25.0616666667,5.12966666667,20.4343333333,10.087
467.64,5.53733333333,26.4973333333,11.6956666667,15.9566666667,5.386,6.88766666667,4.82566666667,25.13,5.12766666667,20.717,10.099
467.99,5.549,26.8656666667,11.9233333333,16.1783333333,5.44866666667,6.91966666667,4.85233333333,25.1906666667,5.18466666667,21.04,10.123
468.35,5.562,27.261,12.127,16.3933333333,5.45133333333,6.97066666667,4.89466666667,25.2673333333,5.19466666667,21.346,10.1183333333
468.70,5.52533333333,27.5703333333,12.2596666667,16.5643333333,5.38433333333,6.93266666667,4.88466666667,25.2396666667,5.197,21.58,10.127
469.05,5.534,27.9796666667,12.4766666667,16.779,5.403,6.93166666667,4.90933333333,25.2783333333,5.186,21.862,10.1196666667
469.40,5.48633333333,28.31,12.6556666667,16.9503333333,5.35033333333,6.90166666667,4.87166666667,25.253,5.16933333333,22.1223333333,10.085
469.75,5.452,28.6763333333,12.8643333333,17.1573333333,5.345,6.91266666667,4.86266666667,25.29,5.14833333333,22.4123333333,10.049
470.11,5.46633333333,28.9936666667,13.0263333333,17.3596666667,5.35266666667,6.85233333333,4.827,25.331,5.11766666667,22.6683333333,10.0383333333
470.46,5.39166666667,29.2793333333,13.198,17.461,5.356,6.77766666667,4.74433333333,25.2873333333,5.05066666667,22.8243333333,9.94466666667
470.81,5.42833333333,29.648,13.4773333333,17.7246666667,5.41233333333,6.84366666667,4.799,25.359,5.07933333333,23.1616666667,9.979
471.16,5.436,29.937,13.6843333333,17.969,5.436,6.859,4.78966666667,25.454,5.04533333333,23.4346666667,9.97266666667
471.51,5.433,30.2416666667,13.84,18.1493333333,5.43666666667,6.828,4.775,25.4853333333,5.025,23.6523333333,9.955
471.87,5.48966666667,30.6133333333,14.044,18.339,5.41666666667,6.824,4.79933333333,25.5533333333,5.02633333333,23.9036666667,9.95666666667
472.22,5.472,30.8386666667,14.1386666667,18.473,5.35666666667,6.75333333333,4.763,25.5363333333,4.97766666667,24.0553333333,9.90133333333
472.57,5.54566666667,31.186,14.4126666667,18.726,5.45033333333,6.814,4.82966666667,25.6493333333,5.02233333333,24.3316666667,9.929
472.92,5.499,31.3363333333,14.4973333333,18.8106666667,5.41633333333,6.742,4.81733333333,25.6313333333,4.992,24.4556666667,9.87166666667
473.27,5.55733333333,31.6106666667,14.668,19.0043333333,5.48633333333,6.78666666667,4.90133333333,25.7676666667,4.975,24.6736666667,9.93466666667
473.62,5.58533333333,31.79,14.785,19.1506666667,5.54333333333,6.78566666667,4.964,25.8143333333,4.99333333333,24.8796666667,9.96966666667
473.98,5.582,32.0186666667,14.914,19.2886666667,5.55566666667,6.83966666667,5.035,25.8813333333,4.97266666667,25.021,10.0163333333
474.33,5.60866666667,32.1813333333,14.9836666667,19.4043333333,5.57433333333,6.87,5.05666666667,25.9153333333,4.99333333333,25.1883333333,10.079
474.68,5.60833333333,32.257,15.0243333333,19.4766666667,5.57666666667,6.83366666667,5.05366666667,25.901,4.954,25.2556666667,10.1066666667
475.03,5.612,32.3956666667,15.0953333333,19.5566666667,5.56333333333,6.79566666667,5.053,25.9146666667,4.96033333333,25.3183333333,10.1253333333
475.38,5.654,32.519,15.2143333333,19.6073333333,5.61533333333,6.79933333333,5.06666666667,25.9696666667,4.99333333333,25.4343333333,10.183
475.73,5.62033333333,32.5453333333,15.201,19.682,5.57166666667,6.737,5.07166666667,26.0033333333,4.93533333333,25.476,10.175
476.08,5.569,32.539,15.2163333333,19.7743333333,5.561,6.66933333333,5.04533333333,25.9936666667,4.933,25.5013333333,10.207
476.44,5.50166666667,32.4593333333,15.101,19.6626666667,5.493,6.58233333333,4.95566666667,25.901,4.83033333333,25.4103333333,10.1536666667
476.79,5.54466666667,32.485,15.1063333333,19.6843333333,5.49533333333,6.59933333333,4.958,25.96,4.838,25.4366666667,10.2106666667
477.14,5.468,32.4706666667,15.0306666667,19.6826666667,5.39566666667,6.49033333333,4.85666666667,25.8803333333,4.78133333333,25.3893333333,10.1363333333
477.49,5.48133333333,32.4706666667,15.0266666667,19.6143333333,5.353,6.474,4.88066666667,25.839,4.75766666667,25.3143333333,10.2
477.84,5.477,32.451,14.9783333333,19.5546666667,5.339,6.477,4.82033333333,25.8096666667,4.76366666667,25.24,10.2123333333
478.19,5.47033333333,32.4913333333,14.953,19.5643333333,5.335,6.46766666667,4.843,25.8546666667,4.755,25.233,10.2466666667
478.54,5.483,32.4646666667,14.878,19.492,5.30266666667,6.44966666667,4.81433333333,25.8513333333,4.75366666667,25.1586666667,10.2453333333
478.89,5.449,32.4063333333,14.775,19.4143333333,5.297,6.424,4.77866666667,25.7976666667,4.72366666667,25.1266666667,10.2666666667
479.24,5.455,32.4213333333,14.7076666667,19.4446666667,5.29866666667,6.46766666667,4.80133333333,25.822,4.74766666667,25.0976666667,10.2943333333
479.60,5.46333333333,32.444,14.656,19.4293333333,5.34933333333,6.485,4.78666666667,25.867,4.76233333333,25.0496666667,10.322
479.95,5.53733333333,32.467,14.5893333333,19.3673333333,5.42066666667,6.544,4.82333333333,25.8886666667,4.764,25.0156666667,10.3366666667
480.30,5.519,32.4496666667,14.4883333333,19.3426666667,5.35533333333,6.48966666667,4.83233333333,25.8736666667,4.749,24.9526666667,10.3546666667
480.65,5.491,32.3936666667,14.3873333333,19.301,5.34866666667,6.44433333333,4.798,25.8713333333,4.703,24.8306666667,10.369
481.00,5.53266666667,32.357,14.3486666667,19.252,5.36066666667,6.45466666667,4.849,25.947,4.733,24.7793333333,10.4526666667
481.35,5.53566666667,32.343,14.2663333333,19.2443333333,5.37533333333,6.43733333333,4.83166666667,25.971,4.73933333333,24.7283333333,10.455
481.70,5.54033333333,32.34,14.2216666667,19.2423333333,5.36666666667,6.39233333333,4.81666666667,26.0083333333,4.72533333333,24.731,10.4766666667
482.05,5.56766666667,32.3673333333,14.2026666667,19.2366666667,5.38,6.39733333333,4.81833333333,26.0433333333,4.75066666667,24.725,10.5146666667
482.40,5.55766666667,32.409,14.18,19.241,5.38766666667,6.38333333333,4.80466666667,26.062,4.75,24.7346666667,10.52
482.75,5.57466666667,32.4116666667,14.16,19.2476666667,5.382,6.37933333333,4.815,26.0946666667,4.75333333333,24.7313333333,10.531
483.10,5.55866666667,32.378,14.1116666667,19.2063333333,5.354,6.35266666667,4.79266666667,26.0753333333,4.72,24.6863333333,10.5073333333
483.45,5.56133333333,32.366,14.083,19.1893333333,5.33633333333,6.348,4.79933333333,26.0693333333,4.71266666667,24.7046666667,10.5183333333
483.80,5.54433333333,32.3793333333,14.073,19.1823333333,5.31233333333,6.314,4.78,26.0833333333,4.703,24.6863333333,10.521
484.15,5.562,32.4243333333,14.1006666667,19.1906666667,5.34966666667,6.34366666667,4.79,26.1156666667,4.72666666667,24.7186666667,10.5393333333
484.50,5.56733333333,32.4643333333,14.1256666667,19.2173333333,5.35433333333,6.36233333333,4.80466666667,26.1296666667,4.75133333333,24.7636666667,10.5696666667
484.85,5.55666666667,32.5046666667,14.12,19.2156666667,5.34733333333,6.36233333333,4.77233333333,26.0936666667,4.73233333333,24.783,10.5523333333
485.20,5.55966666667,32.556,14.161,19.2403333333,5.34966666667,6.37666666667,4.76133333333,26.1026666667,4.73133333333,24.8463333333,10.558
485.55,5.56166666667,32.6213333333,14.2003333333,19.2536666667,5.371,6.42266666667,4.78533333333,26.0886666667,4.75966666667,24.8843333333,10.5626666667
485.90,5.56833333333,32.6606666667,14.2156666667,19.2886666667,5.38333333333,6.43833333333,4.79866666667,26.0756666667,4.762,24.9353333333,10.564
486.25,5.58733333333,32.7006666667,14.2656666667,19.3276666667,5.40966666667,6.46333333333,4.82533333333,26.08,4.77533333333,24.978,10.5836666667
486.60,5.58833333333,32.761,14.3196666667,19.35,5.42466666667,6.49866666667,4.835,26.0736666667,4.791,25.0423333333,10.5836666667
486.95,5.603,32.8663333333,14.3843333333,19.4253333333,5.45366666667,6.53066666667,4.85166666667,26.0883333333,4.81433333333,25.1313333333,10.6136666667
487.30,5.61566666667,32.9626666667,14.4533333333,19.4916666667,5.47933333333,6.55266666667,4.87133333333,26.0946666667,4.844,25.1683333333,10.6136666667
487.65,5.639,33.04,14.5176666667,19.568,5.51133333333,6.61733333333,4.89366666667,26.088,4.89033333333,25.25,10.6406666667
488.00,5.67166666667,33.1373333333,14.611,19.6686666667,5.53566666667,6.67266666667,4.922,26.1236666667,4.924,25.3423333333,10.654
488.35,5.714,33.2436666667,14.71,19.738,5.575,6.723,4.94766666667,26.1306666667,4.975,25.4303333333,10.6513333333
488.70,5.727,33.3736666667,14.8263333333,19.8373333333,5.60533333333,6.763,4.981,26.1333333333,5.02533333333,25.528,10.6516666667
489.05,5.77833333333,33.503,14.9353333333,19.937,5.63366666667,6.83266666667,5.02766666667,26.1526666667,5.10166666667,25.6336666667,10.677
489.40,5.80233333333,33.646,15.071,20.0716666667,5.657,6.85033333333,5.065,26.1566666667,5.13266666667,25.7836666667,10.6843333333
489.75,5.83733333333,33.81,15.2466666667,20.1923333333,5.685,6.90633333333,5.08333333333,26.1876666667,5.19633333333,25.9286666667,10.691
490.10,5.879,34.0026666667,15.3933333333,20.3163333333,5.7,6.96333333333,5.124,26.233,5.27033333333,26.09,10.6836666667
490.45,5.93466666667,34.198,15.5723333333,20.4856666667,5.75633333333,7.02233333333,5.16766666667,26.3016666667,5.34866666667,26.254,10.7303333333
490.80,5.961,34.3536666667,15.7253333333,20.5826666667,5.795,7.05833333333,5.189,26.323,5.42266666667,26.398,10.7536666667
491.15,5.99666666667,34.5193333333,15.89,20.6736666667,5.84366666667,7.13566666667,5.18266666667,26.3493333333,5.482,26.5573333333,10.7873333333
491.50,6.03633333333,34.7053333333,16.083,20.8106666667,5.89633333333,7.20266666667,5.23466666667,26.3946666667,5.53633333333,26.7313333333,10.799
491.85,6.05066666667,34.844,16.2146666667,20.897,5.92866666667,7.24933333333,5.26466666667,26.3906666667,5.60833333333,26.8473333333,10.817
492.20,6.07266666667,35.049,16.378,21.0346666667,5.96666666667,7.32,5.28733333333,26.4323333333,5.657,27.034,10.8313333333
492.55,6.18833333333,35.2253333333,16.5936666667,21.2043333333,6.07666666667,7.454,5.38633333333,26.5376666667,5.78833333333,27.2463333333,10.905
492.90,6.20033333333,35.4253333333,16.77,21.3526666667,6.11933333333,7.50733333333,5.401,26.5796666667,5.827,27.459,10.9286666667
493.25,6.277,35.6476666667,16.966,21.4966666667,6.194,7.623,5.41733333333,26.6503333333,5.96233333333,27.6263333333,10.9736666667
493.60,6.33066666667,35.9013333333,17.201,21.6583333333,6.26866666667,7.729,5.48766666667,26.718,6.05733333333,27.8383333333,11.0126666667
493.95,6.364,36.116,17.456,21.816,6.36,7.84766666667,5.535,26.711,6.156,28.0483333333,11.05
494.30,6.404,36.382,17.6886666667,21.969,6.41266666667,7.919,5.598,26.6763333333,6.27566666667,28.245,11.0476666667
494.65,6.49166666667,36.6426666667,17.966,22.1886666667,6.48666666667,8.067,5.66533333333,26.7146666667,6.422,28.5256666667,11.0746666667
495.00,6.572,36.894,18.2643333333,22.391,6.55833333333,8.16633333333,5.79433333333,26.7316666667,6.565,28.7943333333,11.1076666667
495.34,6.63966666667,37.1826666667,18.5406666667,22.5513333333,6.64266666667,8.27633333333,5.869,26.7833333333,6.71666666667,29.0173333333,11.165
495.69,6.70866666667,37.4823333333,18.815,22.7496666667,6.69533333333,8.354,5.91666666667,26.8183333333,6.84233333333,29.291,11.1776666667
496.04,6.807,37.6966666667,19.1163333333,22.9403333333,6.77933333333,8.44733333333,6.01266666667,26.8496666667,6.99066666667,29.563,11.2176666667
496.39,6.81066666667,37.9533333333,19.3286666667,23.0843333333,6.83766666667,8.459,6.04566666667,26.849,7.09366666667,29.7623333333,11.2073333333
496.74,6.91,38.212,19.6303333333,23.2616666667,6.941,8.55266666667,6.14066666667,26.899,7.25066666667,29.9423333333,11.193
497.09,7.00833333333,38.455,19.9376666667,23.4353333333,7.02933333333,8.65,6.269,26.9416666667,7.38466666667,30.225,11.2
497.44,7.062,38.6693333333,20.19,23.6496666667,7.09333333333,8.74133333333,6.35933333333,26.9816666667,7.57666666667,30.4933333333,11.2133333333
497.79,7.13666666667,38.8923333333,20.4313333333,23.845,7.15533333333,8.80066666667,6.41966666667,27.0343333333,7.72166666667,30.7353333333,11.2433333333
498.14,7.23266666667,39.1093333333,20.7133333333,24.0046666667,7.273,8.93233333333,6.49566666667,27.1683333333,7.89133333333,30.995,11.2756666667
498.48,7.32366666667,39.365,21.009,24.1646666667,7.40033333333,9.03233333333,6.62233333333,27.243,8.04133333333,31.202,11.2866666667
498.83,7.37433333333,39.5676666667,21.2776666667,24.3363333333,7.48633333333,9.05733333333,6.68266666667,27.2596666667,8.20033333333,31.403,11.2573333333
499.18,7.46933333333,39.7186666667,21.5466666667,24.4523333333,7.55866666667,9.129,6.78566666667,27.2716666667,8.36866666667,31.617,11.2316666667
499.53,7.54166666667,39.9103333333,21.801,24.6326666667,7.678,9.194,6.86633333333,27.2656666667,8.52166666667,31.8356666667,11.2456666667
499.88,7.61466666667,40.1453333333,22.0936666667,24.782,7.80533333333,9.271,6.972,27.3176666667,8.734,31.978,11.2313333333
500.23,7.762,40.3606666667,22.425,24.9556666667,7.92966666667,9.40066666667,7.10333333333,27.3873333333,8.97733333333,32.221,11.268
500.58,7.832,40.5266666667,22.683,25.1236666667,8.01166666667,9.47333333333,7.189,27.3773333333,9.212,32.4403333333,11.28
500.92,7.954,40.6533333333,22.9423333333,25.3026666667,8.114,9.59533333333,7.34366666667,27.398,9.43566666667,32.6046666667,11.3
501.27,8.077,40.7993333333,23.213,25.4106666667,8.23766666667,9.666,7.465,27.4213333333,9.638,32.7726666667,11.2856666667
501.62,8.19566666667,40.9963333333,23.503,25.5066666667,8.346,9.78033333333,7.62866666667,27.421,9.90366666667,32.9296666667,11.2966666667
