wavelength,Back_TanFasm,Belly_TanFasm,Breast_TanFasm,Crissum_TanFasm,Crown_TanFasm,DorTail_TanFasm,Patch10_TanFasm,Patch11_TanFasm,Patch12_TanFasm,Rump_TanFasm,Throat_TanFasm,WingTip_TanFasm
237.79,40.8407777778,50.1502222222,52.5525555556,41.2911111111,47.5224444445,39.1891666667,53.6786666667,38.3634444445,65.991,23.5736666667,35.06,31.5314444445
238.17,36.5184444445,49.0371111111,48.5924444444,36.5926666667,41.926,31.2592222222,48.6667777778,33.9258888889,63.037,20.8888888889,30.7407777778,27.4074444444
238.54,28.6764444444,39.2156666667,43.1372222222,25.8987777778,35.049,17.2387777778,43.7091111111,25.3267777778,60.7024444444,8.33333333332,19.9346666667,13.0718888889
238.92,26.7335555556,36.9254444445,41.1027777778,24.2272222222,29.9082222222,11.7796111111,45.9482222222,20.1335555555,59.8162222222,6.51633333333,12.9488888889,8.10333333333
239.29,18.9593333334,32.3633333333,34.127,13.0512222222,22.0458888889,2.55722222222,40.9173333333,9.70011111112,55.7317777778,-0.529000000003,4.05633333334,-1.23444444446
239.67,9.93677777777,22.5834444444,22.6737777778,5.4201111111,7.046,-7.81383333333,30.8037777778,-4.51666666667,49.503,-7.13633333333,-7.859,-9.214
240.04,14.745,26.9742222222,27.3932222222,12.8581111111,12.1592222222,-0.384333333333,33.1237777778,7.75699999999,49.1266666667,9.57377777778,2.30622222222,3.00488888889
240.42,17.5188888889,23.9858888889,25.2791111111,15.0501111111,9.81777777778,-0.9996111111,30.335,7.40744444444,49.03,11.4636666667,2.58666666667,2.46911111111
240.79,18.7994444444,24.2231111111,25.487,14.1654444444,8.05688888889,-2.84355555554,29.2785555556,8.10933333333,51.1322222222,10.6898888889,3.47555555555,1.73766666667
241.17,14.0711111111,21.3113333333,21.2205555556,11.6575555555,1.45722222222,-5.30522222222,23.8161111111,4.32611111111,45.3097777778,8.37877777779,-0.910777777778,-3.46077777778
241.54,14.0201111111,19.9596666667,18.6666666667,9.65655555557,-0.686888888887,-8.20216666668,20.2021111111,3.63644444444,43.5554444444,6.58577777778,-2.18177777778,-6.50511111112
241.92,11.9047777778,18.9033333333,17.6767777778,8.15277777778,-3.35500000001,-8.49583333332,16.6665555555,2.489,41.1616666667,5.91622222223,-2.66966666667,-7.72022222222
242.29,11.3144444444,18.9025555555,20.2235555556,9.824,-2.16788888889,-7.26644444443,18.2588888889,3.45544444444,42.6828888889,5.01355555555,-1.82933333333,-7.35088888888
242.67,11.4348888889,21.7364444444,21.8012222222,11.7591111111,-1.45777777779,-5.39350000001,19.6307777778,5.79855555555,41.8204444445,6.0901111111,0.874777777777,-5.47466666667
243.05,11.9284444445,22.1313333334,22.7066666667,11.2925555556,0.75688888889,-3.6935,19.4974444444,7.56899999999,40.8113333333,6.17622222221,3.33022222222,-2.93688888889
243.42,12.0912222222,21.0635555556,22.5192222222,9.56611111111,0.505222222223,-4.14438888889,18.3897777778,7.9917777778,39.8988888889,4.72366666666,1.81222222222,-4.51577777778
243.80,14.9262222222,23.754,24.8954444444,12.5591111111,3.53666666665,-2.0885,21.0804444444,11.668,40.546,7.57455555557,5.54188888889,-2.005
244.17,16.5438888889,24.843,25.5802222222,13.9775555555,4.94122222221,-0.846555555553,21.5942222222,11.7116666667,41.2231111111,7.37088888888,6.93433333334,-3.60366666667
244.55,17.0386666667,27.5916666667,28.6018888889,14.9918888889,7.54922222221,0.810777777777,22.9666666667,13.6896666667,42.7432222222,8.3998888889,8.639,-1.96688888889
244.92,18.5598888889,28.575,29.5962222222,16.3177777778,9.66611111113,3.07677777778,25.6851111111,14.275,43.3733333333,10.6127777778,9.61633333332,-0.996444444445
245.30,20.7967777778,29.5317777778,30.5047777778,17.4021111111,12.4462222222,4.84272222222,27.4724444445,16.0443333333,44.8743333333,12.6273333333,11.1338888889,1.74244444444
245.67,20.3162222222,28.4875555555,30.6772222222,18.4914444444,11.3138888889,5.211,28.7305555556,16.6261111111,44.3836666667,14.1928888889,12.3074444445,3.52811111111
246.05,22.2042222222,30.6717777778,32.9045555555,21.9005555556,13.5762222222,7.52061111111,31.6183333333,18.4173333333,46.2844444445,15.9702222222,14.8087777778,7.82433333334
246.42,23.607,31.9641111111,33.4592222222,23.4968888889,15.0298888889,8.41994444445,32.8454444444,19.0587777778,46.6634444444,17.7527777778,15.5964444444,9.14411111112
246.79,25.599,32.5205555556,34.6925555556,25.0104444444,17.1781111111,10.5227777778,34.6643333333,20.1906666667,48.3116666667,19.8403333334,17.2202222222,11.2654444445
247.17,25.6607777778,32.1914444444,34.3727777778,25.2886666667,16.8076666667,10.9378888889,34.1547777778,20.0153333333,48.5501111111,19.4125555556,16.8847777778,11.419
247.54,25.0572222222,31.8855555556,33.7797777778,25.4313333333,16.6848888889,11.1232222222,34.588,19.3752222222,48.1963333334,19.182,17.1311111111,12.004
247.92,24.6411111111,31.8171111111,33.5763333333,25.185,16.9907777778,12.1526666667,34.595,18.9814444444,48.4373333334,18.831,16.574,12.5692222222
248.29,23.9237777778,30.7075555555,32.6684444444,24.3182222222,16.2723333333,11.4492777778,33.9982222222,17.9513333333,47.5771111111,18.0302222222,15.8666666667,12.6438888889
248.67,23.7271111111,30.3576666667,32.4394444444,24.3268888889,15.8972222222,11.6372222222,33.9782222222,17.6283333333,47.2504444445,18.1376666667,15.7275555556,12.5478888889
249.04,22.6625555555,29.1972222222,31.6533333333,23.543,14.7491111111,10.6417222222,32.7423333333,16.545,46.31,17.0664444444,14.6103333333,11.563
249.42,22.21,28.9448888889,31.2546666667,22.9881111111,14.2474444445,10.1933333333,32.7983333333,15.6576666667,45.7572222222,16.7032222222,14.3692222222,11.3176666667
249.79,21.2417777778,28.562,30.7582222222,22.353,13.5163333333,9.70594444443,32.2221111111,14.0131111111,45.1634444444,15.2678888889,12.9282222222,10.549
250.17,19.9523333333,26.5238888889,29.326,20.9473333333,12.5962222222,8.35794444443,30.7552222222,12.5402222222,43.7858888889,14.0955555555,11.4753333333,8.65911111112
250.54,17.8893333333,24.5124444445,28.0564444444,19.1271111111,10.4303333334,7.35844444443,29.5573333333,10.5383333333,42.9587777778,12.2407777778,10.0278888889,6.62322222221
250.92,14.5198888889,22.0256666667,24.7623333333,15.9292222222,7.047,4.29366666667,26.2044444445,6.81744444444,39.9867777778,9.09544444444,6.834,2.81877777778
251.29,12.5378888889,20.3851111111,23.2386666667,14.5353333334,5.65366666667,2.70183333333,25.9676666667,4.19111111111,39.2187777778,7.13377777778,4.85111111111,0.33888888889
251.66,12.1126666666,19.514,23.3165555556,14.4315555556,4.65588888889,1.91988888889,24.8376666667,3.28322222222,39.232,6.77055555554,4.08088888889,-0.81622222222
252.04,11.8504444444,18.3693333333,23.4092222222,13.6603333333,3.48311111111,0.136222222223,23.195,1.946,40.1634444444,6.57711111112,3.85288888889,-2.19888888889
252.41,11.9018888889,18.2482222222,24.4118888889,14.2132222222,3.08188888889,0.314166666666,23.0332222222,1.96677777778,41.2205555555,6.54922222222,3.64955555555,-2.14911111111
252.79,11.6432222222,18.4971111111,24.2654444445,14.1762222222,2.49033333333,-1.04311111111,23.5632222222,1.44755555556,41.6985555556,6.34322222223,3.36322222222,-2.70333333333
253.16,11.8055555555,17.8386666667,24.1103333333,13.3246666667,1.38888888889,-1.63844444444,23.5676666667,1.54088888889,42.4478888889,5.96777777779,3.94955555556,-3.55888888889
253.54,11.607,18.0302222222,24.6336666667,13.6127777778,0.541,-2.98633333333,23.6872222222,1.66788888889,43.881,5.04833333332,2.81722222222,-4.19211111111
253.91,12.0841111111,17.3567777778,24.9378888889,12.8762222222,1.56144444444,-2.37605555556,23.6481111111,2.263,45.0554444444,5.04644444446,2.96455555555,-4.66177777778
254.28,11.2294444444,17.247,24.4491111111,11.8455555556,0.141999999998,-2.99677777778,23.5014444445,1.46888888889,45.4868888889,4.45388888888,1.87155555556,-5.80433333333
254.66,11.1594444444,16.4724444445,23.7263333333,10.7713333333,-1.04322222222,-3.90583333333,22.0765555556,1.23711111111,45.4633333333,3.27511111111,0.703666666668,-5.60422222222
255.03,13.5828888889,18.3486666667,25.8154444444,13.3283333333,0.662666666664,-1.08316666667,23.9041111111,4.25588888889,48.9042222222,5.4791111111,1.68211111111,-2.52288888889
255.41,15.806,20.7095555556,26.7866666667,14.9973333333,1.95611111111,0.391277777777,25.0131111111,7.74644444445,50.626,8.13788888889,3.75588888889,-0.495777777777
255.78,16.5598888889,22.0084444444,27.751,15.0107777778,2.08333333333,-0.0667222222233,26.0683333333,8.73388888889,51.8162222222,8.94766666669,4.80766666667,0.347222222223
256.15,14.1485555555,20.8901111111,26.5921111111,14.3086666667,1.14566666667,-2.63783333333,25.3398888889,8.02022222223,48.5477777778,6.34177777778,2.95777777778,-1.19911111111
256.53,12.178,20.3748888889,24.356,12.0737777778,0.078,-4.827,24.4081111111,6.66144444444,47.1765555555,4.50166666667,1.223,-2.60211111111
256.90,13.85,21.8214444444,23.5804444444,14.0056666667,2.78344444444,-1.80338888889,25.0724444444,8.14966666667,46.2926666666,5.21033333333,2.98388888889,-0.222777777777
257.28,15.3575555556,24.4278888889,24.6341111111,16.3883333333,4.55566666666,-1.05133333333,26.8808888889,9.89477777779,47.4541111111,7.29733333333,4.55588888889,2.35
257.65,16.436,25.3284444444,26.287,18.6723333333,6.53188888889,0.905166666667,27.8133333333,11.1643333333,47.1247777778,9.19422222221,6.017,3.94022222222
258.02,18.0536666667,26.7806666667,26.6308888889,20.303,7.57233333332,2.54911111111,28.7148888889,12.3256666666,47.2635555555,11.411,7.94722222222,5.41322222222
258.40,19.1023333333,27.4774444444,27.618,21.6597777778,8.10644444446,3.16461111111,29.7403333333,12.735,47.82,12.428,8.48977777778,6.21377777778
258.77,20.4047777778,28.9476666666,29.2306666667,23.2344444444,9.93577777778,5.278,31.1675555556,13.712,48.7212222222,13.9514444444,10.2948888889,8.08555555556
259.15,19.7901111111,28.3905555555,29.2144444444,22.7028888889,9.25755555557,4.39338888889,30.8912222222,12.7292222222,48.1415555556,12.9055555555,9.96366666666,7.767
259.52,19.7968888889,28.1234444445,29.1745555556,22.4108888889,9.04522222222,4.20827777778,30.3333333334,11.7038888889,48.3337777778,12.2966666667,9.79066666667,7.644
259.89,20.191,28.6898888889,29.1956666667,23.0348888889,9.45277777779,4.85511111111,30.4228888889,12.2472222222,48.5407777778,12.3881111111,9.91699999999,7.98488888889
260.27,21.3291111111,29.8404444444,30.3697777778,24.1425555556,10.0363333333,6.65394444444,31.5947777778,13.2526666667,49.5257777778,13.6873333333,10.9766666667,9.11966666666
260.64,21.6835555556,30.0937777778,30.517,24.4305555556,10.48,7.04455555555,31.525,13.435,49.7228888889,13.8274444444,10.9957777778,9.30277777777
261.01,21.5563333333,29.7173333334,30.5072222222,24.096,9.79488888888,6.49638888889,31.3974444444,12.7603333333,49.9806666667,13.7824444444,10.453,8.8968888889
261.39,21.6021111111,29.5197777778,30.4463333333,24.2054444445,9.97788888889,7.11783333333,31.1816666667,12.635,49.4602222222,13.6383333333,10.598,8.96688888889
261.76,21.064,28.6698888889,29.5462222222,23.0672222222,8.76377777779,6.67466666667,30.3991111111,11.6276666667,48.8105555555,13.1923333333,10.047,8.09866666667
262.13,21.0561111111,28.8166666667,30.0814444445,23.1503333333,8.47500000001,6.808,30.2946666667,11.5627777778,48.5668888889,12.967,9.92033333333,8.08911111111
262.51,21.2664444444,29.08,30.1501111111,23.3183333333,8.83966666667,7.42794444445,30.2024444444,11.611,48.6012222222,12.9437777778,10.3832222222,8.40133333333
262.88,21.6633333333,29.1703333333,30.2013333333,23.3112222222,9.1161111111,7.38661111111,30.1917777778,11.5545555556,48.6171111111,12.7011111111,10.687,8.33577777778
263.25,22.2745555556,29.4554444445,30.1662222222,23.3511111111,9.42822222223,7.6721111111,30.3753333333,11.7067777778,48.8972222222,13.2433333333,11.3202222222,8.35166666667
263.63,21.7857777778,29.1738888889,29.7713333333,23.2563333333,8.61777777778,7.27344444445,30.0816666666,11.3638888889,48.3512222222,12.6507777778,10.4674444444,7.365
264.00,21.382,28.3797777778,29.8471111111,22.4982222222,8.0261111111,7.18594444444,29.6087777778,10.5717777778,47.843,12.5783333333,10.2961111111,6.65922222222
264.37,20.3397777778,26.6405555555,28.2352222222,20.418,6.60133333333,5.27444444444,27.9736666667,9.15033333333,46.6143333333,11.2157777778,8.92822222221,5.22866666667
264.75,19.7944444444,26.0904444445,27.8513333333,20.088,5.85555555555,4.93522222222,27.9576666667,8.96366666668,46.8186666667,11.0578888889,8.7101111111,4.48188888889
265.12,20.2813333333,26.3514444444,28.3704444444,20.6461111111,6.38266666667,5.63383333333,28.3313333333,9.91255555555,46.216,11.7624444444,9.63911111112,5.13222222222
265.49,20.3114444444,27.2607777778,29.237,20.4554444445,6.125,5.19572222222,28.3208888889,9.86777777778,46.8527777778,11.8568888889,9.33133333333,4.92066666667
265.87,20.3123333334,27.8875555556,29.3585555555,20.9703333333,6.56866666667,5.52322222222,28.4423333333,10.4141111111,46.9611111111,11.7563333333,9.35611111111,5.09733333333
266.24,20.2178888889,27.5551111111,29.0892222222,20.6382222222,7.10222222223,5.59261111111,28.4088888889,10.6036666667,47.2162222222,12.0018888889,9.35422222221,4.98633333333
266.61,20.6401111111,28.0631111111,29.6215555556,20.4498888889,8.12511111112,5.78161111111,29.0388888889,11.3966666667,47.2995555556,12.8597777778,9.52888888889,5.76977777778
266.98,19.5195555555,27.3274444445,28.9905555555,20.1895555556,7.5538888889,4.82211111111,28.3436666667,11.1226666667,46.6275555555,12.5317777778,8.28133333333,4.55088888889
267.36,18.9818888889,26.7856666667,28.5794444444,19.9798888889,7.0861111111,4.56877777778,27.9628888889,11.0327777778,46.2718888889,12.1875555556,7.75866666667,4.05877777778
267.73,18.9276666667,27.1855555556,28.9728888889,19.972,7.61211111112,5.05494444445,28.7467777778,11.7571111111,46.4686666666,12.8984444444,8.12877777778,4.97411111111
268.10,18.8001111111,27.4074444445,28.9095555556,20.1877777778,8.10633333333,5.27388888889,29.3894444444,11.4968888889,46.291,13.1873333334,7.89777777778,5.23722222222
268.48,18.6286666667,27.7157777778,28.7794444444,20.4152222222,8.51922222223,5.16816666667,29.461,11.4828888889,46.3548888889,12.846,7.42477777778,5.19422222222
268.85,19.1093333333,27.9642222222,29.455,20.9126666666,8.70366666667,5.57566666667,29.8377777778,12.1185555555,46.1266666667,13.2972222222,7.90766666667,5.752
269.22,18.8515555556,27.8737777778,29.5285555556,20.6781111111,8.558,5.42927777778,29.7203333333,11.7571111111,46.5942222222,12.8873333333,7.357,5.62111111111
269.59,18.9046666667,27.4807777778,29.0156666667,20.4988888889,8.64522222222,5.59516666667,29.7782222222,11.3883333333,46.8311111111,12.943,7.42722222222,5.06033333333
269.97,19.4896666667,27.6207777778,28.7538888889,20.3751111111,9.22599999999,5.53161111111,29.9915555556,11.2635555556,47.0913333333,13.1485555555,7.82644444444,5.81744444445
270.34,20.011,28.3165555555,29.2736666667,21.2838888889,10.1264444444,6.04327777778,30.6671111111,11.9844444444,47.3893333333,13.6658888889,8.75144444445,6.90255555555
270.71,20.267,28.3808888889,29.7058888889,21.5917777778,9.78622222222,6.07661111111,31.0855555555,11.8786666667,48.3553333334,13.3132222222,8.96366666667,6.61533333333
271.09,20.394,28.6873333333,29.7396666667,21.7496666667,9.50588888889,6.3225,31.202,11.5837777778,48.5463333333,13.3584444444,8.81933333333,6.94688888889
271.46,20.8541111111,29.2976666667,30.0511111111,22.1791111111,10.0892222222,7.01911111111,31.5408888889,11.9336666667,48.8786666667,13.7092222222,9.08466666667,7.47366666667
271.83,21.6001111111,29.3626666667,30.3681111111,22.5461111111,10.2761111111,6.98288888889,31.5612222222,12.108,49.5058888889,13.9911111111,9.48377777778,7.71988888889
272.20,22.5306666667,29.6238888889,30.4242222222,22.4972222222,10.1608888889,7.55616666667,31.6077777778,12.4697777778,50.3126666667,14.0868888889,9.54411111112,8.34377777778
272.58,23.2047777778,30.1973333333,31.3188888889,23.2538888889,10.4642222222,8.364,32.3753333333,12.9943333333,51.0111111111,14.984,10.4968888889,8.91688888888
272.95,23.3786666667,30.317,31.4815555556,23.2573333333,10.4965555556,8.56788888889,32.08,12.9708888889,51.2615555556,15.2192222222,10.9736666666,9.0892222222
273.32,23.2851111111,29.9837777778,31.3606666667,22.9388888889,10.3623333333,8.25277777778,31.5136666667,12.7941111111,51.1917777778,14.8548888889,10.8774444445,8.75999999999
273.69,23.2904444445,29.7564444444,31.3992222222,23.3794444444,10.0914444444,8.18583333333,31.7392222222,13.0047777778,51.2826666667,14.5261111111,10.6902222222,9.15255555557
274.06,23.6071111111,29.9786666667,31.9485555556,24.1015555555,10.3115555556,8.98027777778,32.1463333333,13.452,51.3023333333,15.0263333333,11.0286666667,9.34733333332
274.44,23.3048888889,29.6038888889,31.503,23.3223333333,9.38388888888,8.24527777778,31.795,12.7181111111,51.5681111111,14.3937777778,10.2691111111,8.72222222222
274.81,22.7041111111,29.2234444444,30.7045555556,22.7917777778,8.95555555557,7.90388888889,30.8447777778,12.2591111111,50.5345555555,14.1343333334,9.86688888889,8.35955555556
275.18,22.8052222222,28.8906666667,30.3743333333,22.24,9.01788888889,7.73255555556,30.666,12.7273333334,50.3976666667,14.2465555556,10.3427777778,8.39955555556
275.55,22.2403333333,28.2313333333,30.2255555556,21.6026666667,8.40744444446,6.89372222222,30.0636666667,12.3235555556,49.5194444444,14.0304444444,10.0782222222,8.00311111111
275.93,21.6771111111,28.1185555555,30.1081111111,21.3955555555,8.24,6.891,29.6175555556,12.1377777778,48.6873333333,13.9093333333,10.1118888889,7.68611111111
276.30,21.2282222222,28.3071111111,30.0836666667,21.9276666667,8.63477777778,6.99633333333,29.6418888889,12.5932222222,48.2186666667,14.0201111111,10.6324444445,7.64066666666
276.67,20.943,27.731,29.5236666667,21.2326666667,8.59933333333,6.82072222222,28.8608888889,12.4463333333,47.5443333333,13.6227777778,10.4668888889,7.42311111111
277.04,20.7558888889,27.9158888889,29.6202222222,21.4511111111,9.07355555557,6.75511111111,29.4202222222,12.5011111111,47.4055555556,13.8531111111,10.654,7.68366666666
277.41,21.1043333333,28.6918888889,30.1695555556,22.241,9.65233333333,7.85711111111,30.2264444445,13.5834444444,47.5416666667,15.0135555556,11.5657777778,8.69555555555
277.79,19.8644444445,27.6346666667,29.2478888889,21.0863333333,8.64844444445,7.23561111111,28.99,13.0011111111,46.5634444445,14.1752222222,10.5002222222,7.77022222222
278.16,20.3292222222,28.3581111111,30.156,21.6228888889,9.39866666667,7.53433333333,29.3948888889,13.6606666667,47.3173333333,14.507,11.5202222222,8.79944444445
278.53,20.5,28.4471111111,30.338,21.9975555555,9.38877777779,7.8675,29.6545555555,13.8068888889,47.1684444445,14.6306666667,11.551,8.82711111111
