wavelength,Back_VolJacm,Belly_VolJacm,Breast_VolJacm,Crissum_VolJacm,Crown_VolJacm,DorTail_VolJacm,Patch10_VolJacm,Rump_VolJacm,Throat_VolJacm,WingTip_VolJacm
253.91,11.3747333333,7.77273333332,10.7143333333,6.22886666667,8.03386666666,8.41786666667,19.9615333333,9.09380000001,6.90473333333,10.6682666667
254.28,10.5181333333,7.05826666666,9.7512,5.41006666667,7.36846666667,7.67853333333,19.3390666667,8.88619999999,6.31593333333,10.1100666667
254.66,10.0790666667,6.77186666667,9.3508,4.92106666666,7.16666666666,7.5964,18.9648666667,8.85086666667,6.04386666667,9.87713333333
255.03,10.6942,7.15406666667,9.57253333335,5.32406666667,7.9724,7.95413333334,19.3471333333,9.03913333334,6.70333333334,10.2896
255.41,11.2456666667,7.79913333333,9.97533333334,5.93800000001,8.61639999999,7.80893333333,20.6596666667,9.84726666665,7.38540000001,10.7336666667
255.78,10.547,7.28573333333,10.0104,5.50046666666,7.81226666667,7.31673333333,20.8152666667,9.83493333333,7.03813333333,10.0928
256.15,8.62686666666,5.7024,7.99793333334,3.4486,5.34600000001,5.283,19.2139333333,8.10266666666,4.85333333333,7.99793333334
256.53,8.05760000001,5.23440000001,7.4498,2.7614,4.482,4.08026666667,18.1452,7.66619999999,4.16273333333,7.24373333333
256.90,8.93306666667,6.10013333333,8.42313333333,4.1832,5.40153333333,5.14633333333,18.1965333333,8.48933333332,5.49573333333,8.50800000001
257.28,9.56440000001,6.76146666667,9.51273333333,5.00206666667,5.76966666667,6.26133333333,19.2842,8.92633333333,6.6148,9.26273333333
257.65,9.80026666667,7.04293333333,9.44700000001,5.2842,5.96006666667,6.2596,18.7709333333,8.76346666667,6.75866666667,8.96313333334
258.02,10.15,7.11673333333,9.58253333333,5.6882,6.34706666667,6.7904,18.9432,8.94313333333,7.12986666667,8.88453333333
258.40,10.3992,7.50339999999,9.83226666668,6.07206666667,6.72713333333,7.3878,18.7447333333,9.17693333333,7.2778,9.24853333333
258.77,9.85306666667,7.10066666666,9.44253333333,5.49093333333,6.45673333333,7.4364,17.9611333333,8.59813333333,6.7552,8.99946666667
259.15,9.37953333334,6.52066666667,9.00659999999,4.97566666667,6.1922,7.17353333333,17.2870666667,7.97233333333,6.17593333333,8.64559999999
259.52,9.06586666667,6.36913333333,8.77173333333,4.8592,6.13233333333,7.0864,16.9230666666,7.73886666667,5.96733333333,8.33073333334
259.89,9.08846666667,6.37053333333,8.74313333333,4.791,6.1762,7.14393333333,16.8312666667,7.66033333333,5.82766666666,8.44366666666
260.27,9.31279999999,6.74113333333,8.9282,5.1156,6.34406666667,7.343,17.2048666667,7.9416,5.9904,8.67080000001
260.64,9.60626666666,7.09946666666,9.11946666666,5.45833333333,6.75086666667,7.56226666667,17.4181333333,8.19959999999,6.20679999999,8.90006666666
261.01,9.55126666667,7.15293333333,9.13400000001,5.562,6.7058,7.59406666667,17.4306666667,8.24266666667,6.11733333333,9.00493333333
261.39,9.6632,7.38646666667,9.13500000001,5.64106666667,6.69753333333,7.71706666667,17.5132,8.27619999999,6.16933333334,9.15353333332
261.76,9.19053333333,6.93646666667,8.68706666666,5.13333333333,6.1698,7.4268,17.2329333333,7.77233333333,5.79806666667,8.73313333333
262.13,9.20926666666,7.03706666666,8.72146666666,5.38106666667,6.23933333333,7.47493333333,17.3114,7.78839999999,5.92973333333,8.82113333333
262.51,9.3774,7.32273333333,8.70166666667,5.6688,6.43486666667,7.63306666667,17.5604666667,7.80206666666,6.08526666667,9.11820000001
262.88,10.0131333333,8.03580000001,9.57133333333,6.7366,7.08653333333,8.1628,18.3858,8.39880000001,7.12173333334,10.1750666667
263.25,10.2226,8.14233333334,9.79686666668,7.27153333333,7.26193333333,8.46146666667,18.4662666667,8.42286666667,7.6294,10.4403333333
263.63,9.72486666667,7.47026666667,9.21253333335,6.8716,7.07113333333,8.193,18.1391333333,7.66453333333,7.09286666667,10.0864
264.00,8.51173333333,6.31246666667,8.07193333333,5.99253333333,6.27246666667,7.0894,17.0923333333,6.54666666666,5.95833333333,9.21433333334
264.37,8.25753333333,5.90913333334,7.97193333334,5.47786666667,6.2472,6.82406666667,16.9347333333,6.25873333333,5.71686666666,9.06186666668
264.75,7.2592,4.97773333333,7.37779999999,4.96606666667,5.3096,5.86673333333,16.0888666667,5.4282,4.90673333333,8.52733333333
265.12,8.04086666666,5.4444,8.05253333333,5.79526666667,5.94146666667,6.35086666667,16.3567333333,6.19893333333,5.269,9.21620000001
265.49,8.37046666666,5.99206666667,8.38186666667,5.97486666667,6.31233333333,6.781,16.7925333333,6.59806666666,5.52313333333,9.474
265.87,8.34726666666,6.09000000001,8.39706666667,6.01786666667,6.38933333333,6.82753333333,16.7442666667,6.97719999999,5.60726666667,9.07919999999
266.24,8.12366666667,5.7204,7.81193333333,5.18806666667,6.08586666667,6.57533333334,16.2472666667,6.49466666666,4.8332,8.16673333333
266.61,7.90540000001,5.762,7.68959999999,4.8316,5.97786666667,6.3172,16.0781333333,6.40966666666,4.6208,8.01866666667
266.98,7.29926666666,5.17913333333,7.33886666667,4.087,5.32733333333,5.6882,15.4684666667,6.04900000001,4.12166666667,7.54620000001
267.36,8.0076,5.4732,8.01233333334,4.52213333333,5.56833333333,6.27666666667,15.6348,6.71900000001,4.68853333333,8.07426666667
267.73,8.41713333333,5.7494,8.20293333333,4.76733333333,5.66113333334,6.704,15.7588666667,6.96000000001,5.08846666667,8.29146666667
268.10,9.34233333333,6.48073333334,8.98406666668,5.26073333333,6.7076,7.57386666667,16.5034,7.70073333334,5.90473333333,8.81179999999
268.48,8.46473333334,5.7136,8.39293333333,4.42346666667,6.0058,6.90033333333,15.8642,6.98119999999,5.12033333333,7.9838
268.85,8.0454,4.96593333333,7.91386666666,3.79606666667,5.2744,6.25853333333,15.2744,6.28573333333,4.4534,7.45573333333
269.22,7.72513333334,4.45046666667,7.68913333333,3.5,4.9008,6.07673333333,15.0045333333,5.7432,4.063,7.19366666667
269.59,8.08700000001,4.73153333333,8.19353333333,3.81253333334,5.37073333333,6.68886666667,15.4906,6.094,4.53166666667,7.76753333333
269.97,7.89793333333,4.66273333333,8.07246666666,3.89433333333,5.3002,6.79326666667,15.4944666667,6.1472,4.523,7.79746666667
270.34,7.94220000001,4.79586666667,8.00166666666,3.81806666667,5.09786666667,6.90066666667,15.2850666667,6.03319999999,4.70666666667,7.80186666667
270.71,7.55553333334,4.3766,7.45386666666,3.3946,4.601,6.55673333334,15.0686666667,5.40526666667,4.35993333333,7.54286666667
271.09,7.10633333334,4.15546666667,7.22833333333,3.24386666667,4.60733333333,6.21093333333,14.7128666667,5.14046666667,4.03746666667,7.31773333333
271.46,6.8398,3.94653333333,7.09126666667,3.16833333333,4.48113333333,5.71533333333,14.1668,5.02366666667,3.86406666667,7.14633333333
271.83,7.38813333334,4.52126666666,7.56193333334,3.6372,5.06893333333,6.14546666667,14.5194,5.51466666667,4.4268,7.67893333333
272.20,7.29006666667,4.60753333333,7.48233333333,3.6758,5.20566666667,6.1012,14.3702666667,5.58273333333,4.5424,7.71073333334
272.58,7.21580000001,4.75733333333,7.36093333333,3.62026666667,5.00173333333,5.8626,14.1658666667,5.6712,4.56613333333,7.63706666667
272.95,6.78286666667,4.45273333333,6.95573333334,3.3564,4.5338,5.08733333333,13.566,5.47853333333,4.17773333333,7.04386666667
273.32,6.52513333334,4.1626,6.54646666667,3.0168,4.19106666667,4.679,13.1988666667,5.0504,3.94693333333,6.64906666667
273.69,6.71686666666,4.3966,6.60240000001,3.269,4.4146,4.87286666667,13.6054666667,5.35266666666,4.14253333333,6.87073333333
274.06,6.92113333334,4.84946666667,6.73480000001,3.63086666667,4.78493333333,5.0036,13.6844,5.72753333334,4.35466666667,6.96066666667
274.44,7.57453333333,5.30106666667,7.16100000001,4.23213333333,5.24986666667,5.75513333333,14.3035333333,6.32606666667,5.0118,7.51953333333
274.81,7.34193333333,5.22926666667,6.91946666667,4.1652,4.94253333333,5.9234,14.5028666667,6.22146666667,4.90473333333,7.47026666667
275.18,7.03493333333,4.8364,6.35700000001,3.83706666666,4.50713333333,5.51446666667,14.4267333333,5.86326666666,4.562,7.14886666667
275.55,7.3024,5.0172,6.54593333333,4.0192,4.5706,5.6286,14.7294666667,6.1556,4.6026,7.33453333333
275.93,7.6664,5.35293333333,6.94,4.3778,5.08773333333,6.2098,15.1611333333,6.4586,5.0308,8.03759999999
276.30,7.75919999999,5.27626666667,6.92333333333,4.65533333333,5.22246666667,6.41,15.4024,6.45153333334,5.1976,8.42533333333
276.67,7.78960000001,5.1528,7.06173333334,4.74526666667,5.29006666667,6.55853333333,15.2921333333,6.46293333333,5.19866666667,8.37600000001
277.04,7.74540000001,5.18146666667,7.30146666667,4.84126666667,5.45933333333,6.571,15.1669333333,6.43026666667,5.1938,8.45053333333
277.41,7.43526666666,4.8288,7.21386666667,4.4486,5.38006666667,6.76693333333,14.9414666667,6.32,5.0,8.43786666666
277.79,7.15486666667,4.4528,7.00346666666,4.07833333333,5.12213333333,6.49833333334,14.6339333333,5.968,4.77273333333,8.1566
278.16,7.26013333333,4.3146,6.8786,3.58546666667,5.14093333333,6.41246666667,14.5412,5.65373333333,4.55606666667,8.08640000001
278.53,7.73739999999,4.7666,7.32486666667,3.83753333333,5.5458,6.74593333333,14.9208666667,5.94173333334,5.09146666667,8.5124
278.90,7.73920000001,4.7576,7.35413333333,3.85086666667,5.503,6.61693333333,14.7286666667,5.75986666667,5.2464,8.26493333334
279.27,7.62893333333,4.54326666667,7.25140000001,3.71506666667,5.3512,6.34586666667,14.393,5.70853333334,5.22533333333,7.55993333333
279.64,7.7276,4.89706666667,7.58113333333,3.71326666667,5.6494,6.5954,14.4893333333,6.01353333333,5.57,7.78713333333
280.02,8.11906666667,5.5178,8.10746666666,4.03046666667,6.19546666667,7.04826666667,15.1440666667,6.61213333333,6.0202,8.48126666666
280.39,8.17566666666,5.35906666667,8.01593333334,4.067,6.25613333333,7.02386666667,15.173,6.63253333333,5.9522,8.44919999999
280.76,8.53946666666,5.8714,8.38919999999,4.42366666667,6.49446666667,7.28973333333,15.6312666667,6.83533333334,6.3222,8.82186666667
281.13,8.39906666666,5.92666666667,8.32446666666,4.49313333333,6.47453333333,7.2678,15.5708,6.74486666667,6.23626666667,8.63033333333
281.50,8.78079999999,6.3148,8.84213333333,5.263,7.12766666667,7.6264,16.0109333333,7.27466666667,6.86473333334,8.94459999999
281.87,8.73666666667,6.43,8.92333333334,5.44666666667,7.32666666667,7.86333333333,16.0233333333,7.42999999999,7.03666666666,8.98000000001
282.25,8.77659999999,6.41153333333,8.94660000001,5.48906666667,7.50086666667,8.04373333333,16.2838666667,7.52693333334,7.12793333333,9.15599999999
282.62,8.78880000001,6.41466666667,8.93093333333,5.54913333333,7.57106666667,8.12346666667,16.3762,7.55486666666,7.03173333334,9.40253333334
282.99,8.64953333334,6.111,8.53126666667,5.3798,7.19993333333,7.90873333333,16.2642666667,7.26366666667,6.64426666667,9.14106666667
283.36,8.55786666667,5.7584,8.22406666666,5.18426666667,6.9382,7.6936,16.1173333333,7.02246666666,6.30140000001,8.78593333334
283.73,8.30440000001,5.55873333333,7.91553333334,4.8638,6.48906666667,7.46246666667,15.877,6.66366666667,5.83406666667,8.38379999999
284.10,7.69033333333,4.8626,7.246,4.19613333333,5.8172,6.8198,15.2635333333,5.94026666667,5.01866666667,7.56726666667
284.47,7.59539999999,4.783,7.199,4.12913333333,5.67713333333,6.61166666667,15.275,5.91146666667,4.87846666667,7.54913333333
284.85,7.32453333334,4.49033333333,6.85506666667,3.86046666667,5.17926666666,6.20266666667,14.8741333333,5.6292,4.3808,7.37246666666
285.22,6.90593333333,4.08926666667,6.479,3.57246666667,4.709,5.62,14.4018,5.25826666667,3.8608,6.93586666667
285.59,6.85153333333,4.04206666667,6.49246666667,3.60133333333,4.74733333333,5.5368,14.3182,5.1326,3.70953333333,6.8278
285.96,6.5212,3.71273333334,6.1288,3.17213333333,4.3544,5.17526666667,14.0374,4.67913333333,3.2944,6.4198
286.33,6.69473333333,3.8868,6.31313333334,3.17193333333,4.35566666667,5.3444,14.1225333333,4.64273333333,3.3306,6.4642
286.70,6.64886666667,3.8318,6.3394,3.09826666667,4.205,5.27606666667,14.1461333333,4.4888,3.36133333333,6.37006666667
287.07,6.85446666667,4.0412,6.79273333333,3.42093333333,4.57126666667,5.43893333333,14.5226,4.73613333333,3.77606666667,6.62813333333
287.44,6.86946666667,4.00606666667,6.90059999999,3.6114,4.60913333333,5.3234,14.7102,4.82973333333,3.91013333333,6.65106666667
287.82,6.82966666667,4.2114,6.91646666667,3.6698,4.632,5.39966666667,14.908,4.71873333334,3.9486,6.6904
288.19,7.03246666667,4.61966666667,7.10966666667,3.85633333334,4.9186,5.78066666667,15.351,4.98526666667,4.27013333333,6.99486666667
288.56,7.31693333333,4.94133333333,7.34153333333,3.97013333333,5.14006666667,6.02706666667,15.9808666667,5.21093333333,4.45993333333,7.28153333334
288.93,7.40806666666,5.1268,7.50346666666,4.061,5.17866666667,6.0752,16.2552,5.511,4.66066666667,7.4436
289.30,7.76953333333,5.55266666667,7.90546666667,4.39273333334,5.49026666667,6.3842,16.9219333333,6.02813333334,5.0936,7.85653333333
289.67,7.58526666667,5.43013333333,7.88973333333,4.45986666667,5.48986666667,6.2782,17.3936666667,6.15846666667,5.16093333333,7.85446666667
290.04,7.50813333333,5.48966666667,7.83813333333,4.5238,5.43833333333,6.25266666667,17.6432666667,6.23653333333,5.19473333333,7.97086666666
290.41,7.8334,5.79893333333,7.99893333333,4.7418,5.6226,6.64533333333,18.0749333333,6.43973333333,5.43313333333,8.23386666666
290.78,7.98886666666,5.9456,8.11693333334,4.82093333333,5.74526666667,6.86426666667,18.3921333333,6.5116,5.57166666667,8.48559999999
291.15,7.91786666667,5.6134,7.88826666666,4.5656,5.49126666667,6.57446666667,18.3388666667,6.417,5.2986,8.28986666667
291.52,7.80346666667,5.3642,7.86713333333,4.47026666667,5.35593333333,6.34386666667,18.4216,6.18653333333,5.16286666667,8.00486666667
291.89,7.5272,4.9064,7.57473333333,4.18546666667,5.1076,6.1022,18.2200666667,5.7808,4.9036,7.64739999999
292.26,7.2238,4.49773333334,7.11806666667,3.76053333333,4.68633333333,5.8466,18.2284,5.27506666667,4.42353333333,7.2154
292.64,6.9366,4.17526666667,7.00126666667,3.51526666667,4.44826666667,5.60733333333,18.2482,4.8856,4.20193333333,6.91313333333
293.01,7.13893333333,4.29586666667,7.056,3.66013333334,4.68226666667,5.71886666667,18.3423333333,4.905,4.23946666666,7.00533333333
293.38,6.8226,3.9406,6.77466666667,3.3648,4.57646666667,5.47006666667,18.3146666667,4.54933333333,3.8476,6.6936
293.75,6.47113333333,3.6702,6.38386666667,3.08666666666,4.35313333333,4.98786666667,18.4025333333,4.40133333333,3.58313333333,6.35073333333
294.12,6.10506666667,3.378,5.94093333333,2.76893333333,4.05606666667,4.6684,18.3721333333,4.06526666667,3.3244,5.8872
294.49,5.8398,3.24306666667,5.7292,2.6782,3.8166,4.40166666667,18.4192666667,3.92433333333,3.34493333333,5.607
294.86,5.4882,3.137,5.48546666667,2.59253333333,3.49326666667,4.2844,18.4792666666,3.81586666667,3.18746666667,5.51626666667
295.23,5.6546,3.4584,5.89406666667,3.0466,3.72773333333,4.58073333333,18.9342,4.12346666667,3.52846666667,5.8378
295.60,5.79326666667,3.7828,6.24146666667,3.3706,4.1208,4.7714,19.4597333333,4.39753333333,3.8928,6.20053333333
295.97,5.8878,3.92273333333,6.23273333333,3.5876,4.30373333333,4.76913333333,19.7204,4.52313333333,3.99033333333,6.2712
296.34,5.78326666667,3.87153333333,6.15946666667,3.41933333333,4.24793333333,4.5394,19.9288,4.4728,3.86233333333,6.1068
296.71,6.2006,4.4004,6.65126666667,3.807,4.6972,4.83346666667,20.4616666667,4.8796,4.2444,6.48866666667
297.08,6.1508,4.33646666667,6.624,3.76506666667,4.66033333333,4.7522,20.4498666667,4.70726666667,4.17646666667,6.396
297.45,6.523,4.68513333333,7.04553333333,4.08993333333,4.98693333333,5.00373333333,20.9179333333,5.1244,4.49373333333,6.78926666667
297.82,6.73066666667,4.93026666666,7.28753333333,4.26366666667,5.29646666667,5.32546666667,21.4199333333,5.39586666667,4.66733333333,7.10553333333
298.19,6.88106666667,4.92766666667,7.42273333333,4.2466,5.41913333333,5.41906666667,21.7203333333,5.45253333333,4.70066666667,7.1206
298.56,7.03153333333,4.91606666666,7.39666666667,4.1948,5.39146666667,5.42533333333,21.9096,5.559,4.60426666667,7.09126666667
298.93,7.2468,4.94566666667,7.42506666667,4.29373333334,5.34986666667,5.6064,22.1296,5.72793333333,4.698,7.12746666667
299.30,6.94733333333,4.62393333333,7.19366666667,3.9656,4.95886666667,5.41113333333,22.278,5.45413333333,4.38853333333,6.91546666667
299.67,7.10026666667,4.80766666667,7.38393333333,4.17953333333,5.09626666667,5.6656,22.6068,5.63746666667,4.63186666667,7.15893333333
300.04,6.8106,4.41026666667,7.1154,3.93953333333,4.76153333333,5.58373333333,22.6564,5.40566666667,4.35906666667,6.6984
300.41,6.83053333334,4.316,7.19326666667,3.92533333333,4.81733333333,5.56073333333,22.9202666667,5.42706666667,4.3612,6.8354
300.78,6.70553333333,4.16566666667,7.19986666667,3.81353333333,4.78446666667,5.51726666667,23.0577333333,5.3204,4.20713333333,6.71853333333
301.15,6.74813333333,4.172,7.44993333334,3.8354,4.80026666667,5.55746666667,23.2465333333,5.34946666667,4.20353333333,6.76666666667
301.52,6.9378,4.4742,7.54039999999,4.10306666667,5.0034,5.5772,23.5004,5.49286666667,4.36113333334,6.86413333333
301.89,6.97053333333,4.72193333333,7.62066666667,4.11686666667,5.19213333333,5.68106666667,23.9290666666,5.48013333333,4.648,7.07086666667
302.26,6.94833333333,4.70833333333,7.67886666666,4.19553333333,5.29286666667,5.641,24.1317333333,5.4922,4.7162,7.08646666667
302.63,7.3332,5.03806666667,7.82893333333,4.45693333333,5.5684,5.9682,24.3688666667,5.69646666667,4.942,7.20786666667
303.00,7.25373333333,4.83586666666,7.75279999999,4.27013333333,5.36153333333,5.7246,24.4435333333,5.50566666667,4.77986666667,6.9496
303.37,7.323,4.90593333334,7.82453333334,4.327,5.40746666667,5.52213333333,24.5190666667,5.53553333333,4.9914,7.12013333333
303.74,7.36533333333,4.904,7.79200000001,4.36533333333,5.352,5.544,24.7306666667,5.712,5.02933333333,6.92
304.10,7.12826666667,4.6242,7.41826666667,4.17333333333,5.05353333334,5.1958,24.7288666667,5.46706666666,4.73433333333,6.61573333333
304.47,6.98113333333,4.4194,7.0054,3.98926666667,4.93273333333,4.9758,24.6908,5.25806666667,4.58333333333,6.29566666667
304.84,6.61493333333,3.9336,6.7074,3.49353333333,4.64273333333,4.62646666667,24.5097333333,4.8954,4.159,5.98213333333
305.21,5.89546666667,3.13366666667,5.99406666667,2.7974,3.88573333333,3.87186666667,23.8393333333,4.0908,3.30046666667,5.15186666667
305.58,5.5336,2.8988,5.6022,2.3488,3.67986666667,3.58893333333,23.6853333333,3.7184,2.88226666667,4.87613333333
305.95,5.335,2.61913333333,5.49806666666,2.1632,3.58886666667,3.29053333333,23.7794666667,3.59713333333,2.74346666667,4.76026666667
306.32,4.9902,2.28553333333,5.19973333333,1.86926666667,3.3864,3.1992,23.6826666667,3.31386666667,2.50066666667,4.42293333333
306.69,4.59693333333,1.85066666667,4.75153333333,1.42093333333,2.99353333333,3.08613333333,23.5971333333,2.84473333333,2.07246666667,3.90893333333
307.06,4.38166666667,1.73733333333,4.5334,1.20986666667,2.866,2.94193333333,23.4723333333,2.50386666667,1.80493333334,3.7166
