wavelength,Back_CyaNitf,Belly_CyaNitf,Breast_CyaNitf,Crissum_CyaNitf,Crown_CyaNitf,DorTail_CyaNitf,Patch10_CyaNitf,Rump_CyaNitf,Throat_CyaNitf,WingTip_CyaNitf
757.24,10.5666666667,58.487,20.1772222222,54.5356666667,9.87255555557,10.2248888889,21.7844444444,13.3428888889,45.3893333333,12.6007777778
757.56,11.4955555555,58.7467777778,20.9215555556,54.7024444445,10.8557777778,11.0796666667,22.2854444444,14.0915555556,45.861,13.581
757.87,12.5533333333,59.143,21.6444444444,55.1337777778,11.8376111111,11.9651111111,22.9406666667,14.9848888889,46.4384444444,14.2924444444
758.18,12.8751111111,58.7627777778,21.855,55.0901111111,12.2904444444,12.3268888889,22.9205555556,15.2028888889,46.2602222222,14.5147777778
758.50,13.5271111111,58.6953333334,22.1661111111,55.3162222222,12.8744444444,12.8898888889,22.8235555556,15.7544444444,46.2895555555,14.9948888889
758.81,13.6293333333,58.8472222222,22.2171111111,55.4688888889,12.9986111111,13.1307777778,22.8683333333,15.7662222222,46.1233333333,15.1251111111
759.13,13.6242222222,58.5295555556,22.0245555556,55.2767777778,12.7173333333,12.9755555555,22.4805555555,15.894,45.8175555555,14.9921111111
759.44,13.4937777778,58.7104444444,21.7852222222,55.2558888889,12.4523333333,12.5897777778,21.9682222222,15.5717777778,46.0043333333,14.8503333333
759.75,13.4138888889,58.8363333333,21.6923333333,55.2497777778,12.5477777778,12.3185555556,21.8351111111,15.5483333333,46.2733333333,14.8147777778
760.07,13.4943333333,58.6622222222,21.6707777778,54.9333333334,12.8743888889,12.3962222222,21.7718888889,15.4118888889,46.2305555556,14.921
760.38,14.2786666667,58.9415555556,21.9937777778,55.4215555556,13.8018333333,13.0375555556,22.4654444445,15.9864444444,46.7232222222,15.9367777778
760.69,14.6678888889,59.4454444444,22.0457777778,55.5063333333,14.3298333333,13.2372222222,22.619,16.1913333333,46.85,16.4266666667
761.01,14.1112222222,59.4354444444,21.6356666667,55.2382222222,13.9213888889,12.8611111111,22.0876666667,15.7603333333,46.6705555556,15.8325555555
761.32,13.7876666667,59.7797777778,21.4696666667,55.6167777778,13.816,12.6587777778,22.0338888889,15.6176666667,47.0315555556,15.848
761.63,13.3961111111,60.1302222222,21.3254444444,55.7966666667,13.6283888889,12.3721111111,21.6761111111,15.5673333333,47.1937777778,15.7723333333
761.94,13.1305555555,60.2733333333,21.1111111111,56.0318888889,13.3245,12.1075555555,21.6577777778,15.4627777778,47.2928888889,15.5644444444
762.26,12.7087777778,60.017,20.6203333333,56.006,12.9444444445,11.4468888889,21.1855555556,15.0795555556,47.2273333333,15.3176666667
762.57,13.071,60.6832222222,21.0766666667,56.6142222222,13.3087777778,11.8264444445,21.5728888889,15.2835555555,47.674,15.8542222222
762.88,13.0125555556,60.4397777778,21.0524444445,56.8781111111,13.5792222222,12.0558888889,21.6475555555,15.2153333333,47.3668888889,15.9753333333
763.20,12.8395555555,60.0875555556,20.8481111111,56.5991111111,13.2314444444,11.9064444445,21.3364444444,15.084,47.051,15.9343333333
763.51,12.791,60.5713333333,21.0838888889,57.1372222222,13.0911111111,11.9194444444,21.3783333333,15.2165555555,47.5527777778,16.1152222222
763.82,12.4837777778,60.7134444444,21.1821111111,57.2406666667,12.8614444444,11.6847777778,21.0078888889,15.1775555555,47.7631111111,15.7944444444
764.14,12.1863333333,60.2518888889,20.9912222222,57.1583333333,12.6339444444,11.487,21.0032222222,15.0518888889,47.6898888889,15.5315555555
764.45,12.4007777778,60.2993333333,21.0953333333,57.5652222222,12.9398888889,11.7334444445,21.2824444444,15.3668888889,47.9025555556,15.9283333333
764.76,12.911,60.1155555556,21.4364444445,57.5425555555,13.2705,12.1212222222,21.4781111111,15.8623333333,47.853,16.3777777778
765.07,13.5164444445,59.9855555556,21.9225555555,57.781,13.6470555556,12.5235555555,22.068,16.3886666667,48.1166666667,16.945
765.39,13.4596666667,59.9751111111,21.8411111111,57.8683333333,13.6905,12.5318888889,22.0386666667,16.2787777778,48.0255555556,17.0228888889
765.70,13.6661111111,60.291,22.1036666667,58.0347777778,13.8581111111,12.7891111111,22.3026666667,16.3633333333,47.9237777778,17.2118888889
766.01,13.5074444444,59.9303333333,22.232,58.0213333333,14.0641111111,12.5776666667,22.3367777778,16.5201111111,47.9494444444,17.2658888889
766.32,13.7546666667,60.4792222222,22.6908888889,58.3571111111,14.2838888889,12.5963333333,22.6963333333,17.0775555556,48.7994444444,17.5987777778
766.64,13.7487777778,61.2845555556,22.7206666667,59.0388888889,14.3874444444,12.3992222222,22.8326666666,17.0812222222,49.1543333334,17.5907777778
766.95,13.5258888889,60.8807777778,22.3797777778,58.9733333333,14.2228333333,12.1551111111,22.5955555556,16.7043333333,48.7781111111,17.2995555556
767.26,13.8647777778,61.22,22.3432222222,59.6527777778,14.4758333333,12.4244444444,23.1361111111,16.8844444444,48.8864444445,17.4897777778
767.57,13.7676666667,61.5046666667,22.4362222222,59.7732222222,14.3405555555,12.2884444444,23.0657777778,16.8587777778,48.8574444444,17.4377777778
767.88,13.9147777778,61.0398888889,22.4034444444,59.6737777778,14.122,12.1925555556,23.0252222222,16.6602222222,48.5753333333,17.4565555556
768.20,13.5051111111,60.9467777778,21.9473333333,59.6726666667,13.515,11.8217777778,22.8188888889,16.2072222222,48.8968888889,17.1125555556
768.51,12.7948888889,60.8294444445,21.2828888889,59.3682222222,12.9687222222,11.3197777778,22.0763333333,15.5014444444,48.5981111111,16.3987777778
768.82,12.8612222222,60.8205555556,21.3041111111,59.4576666667,12.8256666667,11.0824444445,22.0573333333,15.7522222222,48.82,16.5481111111
769.13,13.1538888889,60.7134444444,21.6824444444,59.3273333333,13.1101666667,11.4758888889,22.5214444444,16.5171111111,49.2665555556,16.8163333333
769.44,12.7998888889,60.3973333333,21.251,59.2544444444,12.7176666667,11.1261111111,22.0877777778,16.207,48.9951111111,16.3864444444
769.76,13.0071111111,60.0045555556,21.3536666667,59.083,12.5084444445,11.4735555556,21.9653333334,16.4135555556,48.6366666667,16.5571111111
770.07,13.5726666667,59.7137777778,21.8207777778,59.388,13.035,12.2696666666,22.707,17.231,49.0343333334,17.3067777778
770.38,14.5622222222,59.8868888889,22.4442222222,59.7795555555,13.9462777778,13.093,23.5918888889,18.243,49.3954444444,18.1206666667
770.69,15.0793333333,60.0632222222,23.2007777778,59.8936666667,14.5129444445,13.7616666666,24.3412222222,18.6316666666,50.0,18.8781111111
771.00,15.833,60.6497777778,23.7727777778,61.0063333333,15.3990555555,14.794,25.0986666667,19.3144444445,50.9343333334,19.9348888889
771.32,16.0916666667,61.8368888889,24.2844444445,61.821,15.8775555556,15.2351111111,25.8468888889,19.9382222222,51.939,20.7708888889
771.63,16.293,62.3604444445,24.6885555556,62.1997777778,16.1485,15.4736666667,26.4803333334,20.3421111111,51.9884444444,21.1377777778
771.94,16.4816666667,62.7002222222,24.9896666667,63.045,16.4531111111,15.5868888889,26.9033333333,20.8262222222,52.4512222222,21.4256666667
772.25,16.0815555556,62.3764444445,24.8444444444,63.115,16.2227222222,15.6666666667,26.8111111111,20.9857777778,52.3607777778,21.2681111111
772.56,16.2606666666,62.8952222222,24.9787777778,64.2906666667,16.5736666667,16.3198888889,26.932,21.1228888889,52.8834444445,21.664
772.87,16.2972222222,63.0773333333,24.7895555555,64.2708888889,16.5594444444,16.7524444445,27.108,20.6852222222,52.7563333333,21.6381111111
773.18,15.448,62.4252222222,23.7315555556,63.7523333333,16.1895,16.246,26.7672222222,19.5766666666,52.1641111111,20.7996666666
773.50,14.7766666666,62.1132222222,23.2155555555,63.3176666667,15.5371666667,16.148,26.6525555556,18.6005555556,51.8988888889,20.253
773.81,13.9837777778,62.5384444444,23.2431111111,64.2727777778,14.878,15.8355555556,26.775,17.8862222222,52.2132222222,19.9908888889
774.12,13.4622222222,62.7571111111,22.9505555556,64.6197777778,14.417,15.4633333333,26.7035555555,17.6947777778,52.1255555556,19.5391111111
774.43,12.6382222222,62.5258888889,22.6344444445,63.8467777778,13.7577222222,14.6805555556,26.4754444444,16.751,51.5832222222,18.2498888889
774.74,11.6066666667,61.6162222222,21.7076666667,63.4361111111,12.65,13.6173333333,25.6336666667,15.5327777778,50.5146666667,16.7905555556
775.05,10.9971111111,60.5223333333,21.0826666666,62.3742222222,12.2508333333,13.1528888889,24.7862222222,14.6818888889,48.8793333333,16.1633333333
775.36,11.3575555556,61.0637777778,21.312,62.0307777778,12.2818888889,13.576,25.1326666667,14.6757777778,48.4642222222,16.8941111111
775.67,12.1401111111,61.1252222222,21.4196666667,61.6161111111,12.7725555556,13.5372222222,25.3186666667,14.1982222222,48.2487777778,17.2661111111
775.98,11.583,60.5211111111,20.9194444444,60.5401111111,12.3383888889,12.6592222222,25.2903333333,13.5466666667,47.3048888889,16.2936666667
776.30,12.6207777778,60.7218888889,21.5002222222,60.6657777778,12.9675555556,13.0707777778,26.2164444444,14.5054444445,47.895,17.2246666667
776.61,14.1602222222,61.805,22.8546666666,61.5691111111,14.0374444444,13.8677777778,27.5654444445,15.6896666667,48.6452222222,18.3518888889
776.92,14.9375555555,62.2354444444,23.4314444445,61.8008888889,14.9802777778,14.4463333333,28.0992222222,16.5815555555,48.5922222222,18.7735555556
777.23,15.0981111111,61.5498888889,23.0064444444,60.8028888889,15.3035555555,14.5193333333,27.8711111111,16.8627777778,47.946,18.4407777778
777.54,15.7276666667,60.8845555556,22.9253333333,60.1905555556,15.2835,14.6358888889,27.7176666667,16.9212222222,47.1642222222,18.5585555556
777.85,16.996,61.5705555555,23.4845555555,61.0786666667,15.9240555556,15.446,28.5807777778,17.878,47.6655555556,19.4745555556
778.16,18.2482222222,61.8995555556,24.4736666667,61.061,17.2135555555,16.5437777778,29.6054444444,19.0958888889,48.127,20.4538888889
778.47,19.2537777778,62.4207777778,25.0527777778,61.9886666667,17.9855,17.0296666667,30.7967777778,19.7777777778,49.3335555555,21.1101111111
778.78,19.0701111111,62.1186666667,24.8106666666,62.1373333334,17.9238888889,17.1103333333,31.1426666667,19.6616666667,49.547,20.8633333333
779.09,18.7448888889,62.7085555556,25.106,62.6894444444,18.0048333333,17.7646666667,31.8161111111,19.9226666667,50.5232222222,20.5917777778
779.40,19.1447777778,62.7207777778,25.3658888889,63.1265555555,18.2997222222,18.6161111111,32.0495555556,20.3343333333,50.8636666667,21.401
779.71,19.3748888889,63.5028888889,25.9706666667,64.222,18.7374444444,19.327,32.902,21.0622222222,51.6154444444,21.6853333333
780.02,19.0671111111,64.0727777778,26.1325555555,64.9341111111,18.6263888889,19.6962222222,33.2851111111,21.4092222222,52.0227777778,21.6995555555
780.33,19.0308888889,64.3218888889,26.3184444445,65.3435555556,18.3256666667,19.4102222222,33.2457777778,21.794,52.0627777778,21.5703333333
780.64,18.6238888889,64.6105555555,26.1664444444,65.3321111111,17.6551666667,18.792,33.0765555556,21.1448888889,51.9472222222,21.2831111111
780.95,18.1781111111,65.2105555555,25.9426666667,65.9186666667,17.7232222222,18.7647777778,33.4042222222,20.6451111111,52.6744444445,21.3525555556
781.26,17.1286666667,64.623,25.3031111111,65.9375555555,16.9799444444,18.1145555555,32.8813333333,20.0452222222,52.1975555556,20.8873333333
781.57,16.4205555556,64.9805555556,24.7564444444,66.0486666667,16.5147222222,17.9495555555,32.6946666667,19.8658888889,52.351,20.4208888889
781.88,16.45,65.6517777778,25.0344444444,66.434,17.0154444445,18.9236666667,32.8681111111,20.33,52.5214444444,20.9324444444
782.19,17.1852222222,66.3671111111,25.4303333333,67.458,17.6346111111,19.6236666667,33.3974444445,20.8107777778,53.3525555555,21.3881111111
782.50,18.0753333334,66.0074444444,25.7523333333,67.6874444445,17.8257222222,19.7768888889,33.6096666667,20.9357777778,52.7908888889,21.7543333333
782.81,18.1995555556,66.613,25.6748888889,68.0972222222,18.0057777778,19.1674444444,33.7311111111,20.7485555556,53.1353333334,21.9103333333
783.12,18.1847777778,66.2467777778,25.2692222222,67.3448888889,17.9801666667,18.8738888889,33.5808888889,20.1121111111,52.2611111111,21.7377777778
783.43,18.4308888889,66.6885555556,25.0274444444,67.598,18.2226666667,18.5295555556,33.5084444445,19.6251111111,52.2792222222,21.9373333333
783.74,18.6541111111,67.5701111111,24.8418888889,68.5637777778,18.2982777778,18.8913333333,34.3608888889,19.1847777778,53.0374444444,22.3125555556
784.05,19.4698888889,68.4601111111,25.2678888889,68.9453333333,19.1822222222,20.0111111111,35.4427777778,19.6954444445,53.6265555556,23.181
784.36,19.8413333333,68.8662222222,25.5102222222,68.6507777778,19.348,20.1813333333,35.9977777778,20.2381111111,53.5488888889,23.2651111111
784.67,20.3192222222,69.1854444444,25.2648888889,67.7947777778,19.3333888889,20.2622222222,35.886,20.0001111111,53.3674444444,22.9972222222
784.98,21.1568888889,70.3782222222,25.8051111111,69.1956666667,19.8631111111,20.6766666667,36.5763333333,20.3607777778,54.1855555556,23.3577777778
785.29,21.9276666667,71.3564444444,25.8867777778,69.6241111111,19.7772777778,20.549,36.7151111111,19.9008888889,54.389,23.4828888889
785.60,22.2456666667,71.4018888889,25.7733333333,68.9168888889,19.8547777778,20.6165555555,36.662,19.8548888889,53.692,23.523
785.91,21.7442222222,71.1902222222,25.1021111111,68.019,19.9428333333,20.1703333333,36.2598888889,19.7621111111,52.979,23.05
786.22,21.4204444444,70.3321111111,24.5247777778,67.0333333333,19.5590555555,20.1833333333,35.4756666667,19.1065555555,52.0158888889,22.7376666666
786.53,20.9463333333,69.8396666666,23.7127777778,66.8022222222,18.9138888889,19.6476666666,34.8012222222,18.7441111111,52.3601111111,22.0078888889
786.84,20.8914444444,68.0192222222,23.4124444445,65.3467777778,18.5868888889,19.8422222222,34.7181111111,18.8035555556,51.8014444445,21.7785555556
787.14,20.8087777778,66.2953333333,23.357,64.0255555555,18.4876666667,19.9112222222,34.0453333333,18.8281111111,50.9026666667,21.7888888889
787.45,21.0525555555,64.7508888889,23.3715555556,63.6722222222,18.2949444444,19.8326666667,33.4242222222,19.0158888889,50.2622222222,21.6978888889
787.76,20.8815555556,63.8667777778,23.3263333333,63.482,18.0222777778,19.6983333334,32.5741111111,18.7615555556,49.8668888889,21.2462222222
788.07,21.6203333333,63.8577777778,24.3622222222,63.7906666666,18.7063888889,20.6076666667,33.0467777778,19.528,50.4155555556,22.3083333333
788.38,21.632,63.3314444444,24.1146666667,63.5094444445,18.8121111111,20.5735555556,33.0055555556,19.4493333333,50.225,22.4752222222
788.69,21.3567777778,63.2137777778,23.944,63.129,18.7599444444,20.143,32.8348888889,19.381,50.0987777778,22.2408888889
789.00,20.4368888889,62.4502222222,23.0957777778,62.6305555556,18.0817777778,19.0126666666,32.1272222222,18.072,49.8195555556,20.7976666667
789.31,20.9622222222,62.5142222222,23.339,63.1824444444,18.7188333333,19.3967777778,32.5221111111,18.3753333333,50.1813333333,21.535
789.62,21.2826666667,62.6658888889,23.9271111111,63.6635555556,19.2773333333,19.4418888889,32.907,18.7638888889,50.6732222222,21.0403333333
789.92,21.7453333333,62.8427777778,24.4892222222,63.7284444444,19.9601111111,19.8968888889,33.45,19.2743333333,50.0973333333,21.1617777778
790.23,22.3514444444,63.6453333333,25.2632222222,64.5498888889,20.8158333333,20.3835555556,33.6315555556,19.9364444444,50.4272222222,21.6458888889
790.54,23.5692222222,64.7523333333,26.4054444444,65.5928888889,21.9639444444,21.2195555555,34.6197777778,20.6318888889,51.1395555556,22.4045555555
790.85,24.349,65.7745555556,26.7145555555,66.0132222222,22.8237777778,21.6102222222,35.0554444444,21.1641111111,51.7272222222,22.9381111111
791.16,25.2583333333,66.1711111111,27.1981111111,66.2767777778,23.7191666667,21.9798888889,35.8634444444,21.7373333334,51.5918888889,23.2446666667
791.47,24.7756666667,65.0963333333,26.5704444444,65.2884444444,23.4615555556,20.9295555556,35.1708888889,21.0042222222,50.4485555555,22.372
791.78,24.8792222222,64.4401111111,26.4925555556,64.3542222222,23.3947222222,20.5873333333,34.9575555555,20.5657777778,49.6934444444,22.1254444445
792.08,24.6746666667,62.8811111111,26.2102222222,63.3076666666,23.0647222222,20.6335555555,34.7303333333,20.5374444444,48.987,21.7424444445
792.39,25.9507777778,63.3101111111,27.544,64.1278888889,24.299,22.3921111111,35.8933333333,22.1053333333,49.246,23.6031111111
792.70,25.7172222222,63.1504444444,27.6503333333,63.6076666667,23.9325,22.6471111111,35.7126666667,21.7973333333,49.1395555555,23.221
793.01,25.8622222222,62.8994444445,27.6236666667,63.0477777778,24.0688333334,22.8484444444,35.8484444445,21.7976666666,48.8272222222,23.9624444444
793.32,26.2656666667,62.9097777778,27.8255555556,62.8568888889,24.1696111111,22.9225555556,36.1136666667,21.7873333333,48.9971111111,24.5252222222
793.62,25.3416666667,61.4711111111,26.771,61.3981111111,22.9838333333,22.222,35.4513333333,21.0433333333,47.4804444444,23.422
793.93,24.5547777778,60.8767777778,25.9293333333,60.4706666667,22.6699444444,21.6286666667,34.1456666667,20.7123333333,46.6208888889,22.9511111111
794.24,23.9284444444,60.4378888889,25.5728888889,59.78,22.2583333333,21.4101111111,33.8575555555,20.2794444445,46.2944444445,22.5307777778
794.55,23.8691111111,60.74,25.7703333333,59.9775555556,22.4713888889,21.9273333333,34.0247777778,20.4433333333,46.864,23.198
794.86,23.8497777778,61.1061111111,25.6798888889,60.6512222222,22.5002222222,22.1615555556,34.2836666667,20.9887777778,47.1236666667,23.3646666667
795.16,23.8635555556,60.6586666667,25.5547777778,60.3303333333,22.4410555555,22.431,34.0693333333,21.158,46.981,23.1872222222
795.47,23.0693333333,60.2935555556,24.9211111111,59.8797777778,22.2173333334,22.0842222222,33.284,20.528,46.2765555555,22.7244444444
795.78,21.6665555556,58.7231111111,23.5575555556,58.0214444445,21.0672222222,20.6042222222,31.8713333333,19.3274444444,44.9123333333,20.9161111111
796.09,21.1636666667,57.7492222222,23.529,56.929,21.0871666667,20.248,31.531,19.4373333334,43.8624444444,20.5722222222
796.40,21.1272222222,57.3398888889,23.7232222222,56.6413333333,20.9336666667,20.3812222222,31.1996666667,19.6732222222,43.472,20.0227777778
796.70,20.4046666667,55.9583333333,23.384,55.4711111111,20.4796666667,20.1235555556,29.7826666667,19.3742222222,42.8331111111,19.2616666667
797.01,20.19,55.9544444444,23.8461111111,55.3182222222,20.6078333333,20.1708888889,29.1454444444,19.3352222222,43.1907777778,19.2688888889
797.32,19.927,55.4018888889,23.9507777778,55.0946666667,20.0519444444,19.9174444444,28.9542222222,18.8513333333,43.1383333333,18.8034444444
797.63,19.1666666667,54.4445555556,23.6112222222,54.1762222222,19.5402222222,19.4541111111,28.1417777778,18.2182222222,42.2892222222,18.1035555556
797.93,18.794,52.8205555556,22.8965555556,53.0008888889,19.0456666667,18.6515555555,26.8473333333,17.6828888889,41.3484444444,17.094
798.24,19.314,52.8938888889,23.3495555556,52.7326666667,19.731,19.4374444445,26.8448888889,18.225,41.4605555555,17.6754444444
798.55,19.6353333333,53.2168888889,24.2268888889,52.6632222222,20.2988888889,19.8547777778,26.575,18.8144444444,41.8577777778,18.0793333333
798.85,20.2088888889,53.552,24.8585555556,52.8615555556,20.6978888889,19.8256666667,26.5457777778,19.4037777778,42.1437777778,18.5407777778
799.16,21.0273333333,54.5051111111,26.1635555556,53.5125555556,21.5910555555,20.6322222222,27.1562222222,20.4972222222,42.9411111111,20.0538888889
799.47,21.35,54.3014444445,25.9651111111,53.733,21.5021666667,20.7232222222,26.9547777778,20.5565555556,43.1021111111,20.5663333333
799.78,21.7994444444,54.8868888889,26.1554444444,53.8052222222,21.8880555555,21.2881111111,27.1583333334,21.1403333333,43.4512222222,21.4257777778
800.08,21.5898888889,55.3447777778,26.1868888889,53.9396666667,21.9412777778,21.1983333334,27.3008888889,20.8271111111,43.6214444445,21.5397777778
800.39,21.6818888889,55.382,25.9124444444,53.955,21.7177222222,20.8563333333,27.1661111111,20.7542222222,43.374,21.6615555556
800.70,21.7613333333,55.3713333333,26.0623333334,53.5585555556,22.1043888889,20.7373333333,27.1684444445,21.1574444444,43.2258888889,22.0174444444
801.00,22.8965555556,56.3854444444,26.9011111111,54.2898888889,23.13,21.3817777778,27.7206666667,22.3883333333,43.77,22.8964444445
801.31,21.9681111111,56.0635555556,26.5291111111,53.6191111111,22.5821666667,20.7617777778,27.2804444444,21.9365555556,42.9525555556,22.254
801.62,21.399,55.5771111111,26.4132222222,53.4546666666,22.0273333333,19.9047777778,26.9656666667,21.2584444444,42.6684444445,21.5614444444
801.92,21.2517777778,55.6101111111,25.9732222222,53.2984444444,21.9822777778,19.7688888889,27.1726666667,21.0117777778,42.3508888889,21.0881111111
802.23,21.1833333333,55.4024444444,26.0497777778,52.7121111111,22.1895,19.9254444444,27.1107777778,21.2162222222,42.432,20.6692222222
802.54,20.5705555556,54.7627777778,25.1624444444,52.23,21.6550555556,18.9407777778,26.0763333333,20.5923333333,41.9337777778,19.7885555556
802.84,19.7926666667,54.7866666666,24.4401111111,51.8778888889,21.1690555556,18.344,25.3983333333,20.361,41.9035555555,18.8232222222
803.15,18.6525555556,53.3511111111,23.1845555556,50.7216666667,19.8556666667,16.7282222222,24.2362222222,18.9886666667,40.5952222222,17.12
803.46,19.2868888889,54.1385555556,23.6392222222,51.5182222222,20.1752777778,17.0264444444,24.6401111111,19.7593333333,40.7557777778,17.8474444444
803.76,19.5055555556,54.2641111111,23.7698888889,51.6477777778,20.5966666667,17.5904444445,25.0612222222,19.9064444444,41.0042222222,18.2364444444
804.07,19.6444444444,54.3,23.6333333333,51.6777777778,20.5944444444,17.8555555556,25.0666666667,19.9111111111,40.9111111111,17.8888888889
804.38,19.3574444444,54.0612222222,23.4916666667,51.5111111111,20.284,17.7396666667,24.75,19.4135555555,41.1414444444,17.5373333333
804.68,19.4955555556,54.5444444445,23.5855555555,51.7496666667,20.2170555556,18.0413333333,24.8694444444,19.5412222222,41.8996666667,18.0186666667
804.99,19.8486666667,54.7417777778,23.7706666667,51.8594444444,20.7754444445,18.5711111111,25.0027777778,20.1762222222,42.1384444444,18.4017777778
805.30,18.5448888889,53.8758888889,23.5501111111,51.969,19.7481111111,17.3648888889,24.1971111111,19.7706666666,41.3573333333,17.7166666667
805.60,18.8642222222,53.8087777778,23.9802222222,52.0057777778,19.7938333334,17.9287777778,24.3183333333,20.0248888889,41.3118888889,18.2557777778
805.91,19.8028888889,54.1554444445,24.8431111111,52.3072222222,20.335,19.2094444444,25.2128888889,20.8667777778,42.1034444444,18.8955555556
806.21,20.8695555556,54.6724444445,26.3468888889,53.0738888889,21.2218333334,20.0983333333,25.8104444444,21.3838888889,42.9801111111,19.4837777778
806.52,21.5456666667,55.6933333333,27.2905555556,53.996,21.6660555555,21.1557777778,26.4188888889,22.0731111111,44.1004444445,20.5595555556
806.83,21.215,55.2198888889,26.956,53.669,21.2498888889,20.8913333333,25.9955555556,21.5738888889,43.9352222222,19.8147777778
807.13,21.1007777778,54.9888888889,26.9278888889,52.746,21.2741111111,20.8578888889,25.4827777778,21.725,44.0396666667,19.5052222222
807.44,20.4665555556,54.5423333333,26.358,52.2092222222,20.6905555556,20.1248888889,24.4491111111,21.1145555555,44.3031111111,19.2293333333
807.74,19.9627777778,53.8666666666,26.1237777778,51.3511111111,20.6788888889,19.8344444445,24.4001111111,21.3253333333,43.5592222222,18.8213333333
808.05,20.0653333333,53.7017777778,26.2562222222,51.1017777778,21.0211666666,19.9836666667,24.6238888889,21.8492222222,43.4185555556,19.2493333333
808.35,19.9428888889,54.2735555555,26.3176666667,51.199,20.7085555556,19.8601111111,24.6202222222,21.89,43.649,19.4443333333
808.66,20.0532222222,54.5311111111,26.0063333333,50.2048888889,20.6736111111,20.0651111111,23.9455555556,21.5233333333,43.6611111111,19.1975555555
808.97,19.053,54.2008888889,25.3541111111,50.1614444444,19.5749444445,19.0531111111,23.254,20.9793333334,43.4873333333,18.2452222222
809.27,18.1048888889,54.3793333333,25.3034444445,50.5944444445,19.1345555555,18.2457777778,22.5163333333,20.5218888889,43.4344444444,17.7342222222
809.58,18.57,55.1055555556,25.7331111111,51.0801111111,19.4637777778,18.9428888889,23.3282222222,21.7592222222,43.6855555556,19.2644444445
809.88,18.9521111111,54.6971111111,26.0732222222,51.0857777778,19.88,19.1667777778,23.7373333334,22.2348888889,43.6237777778,19.8231111111
810.19,19.2634444444,54.8314444444,26.2797777778,50.5618888889,20.3058333333,19.5628888889,24.2072222222,22.834,43.4582222222,20.3746666667
810.49,18.5917777778,55.1808888889,25.2712222222,51.3564444445,19.8126666667,19.0826666667,24.3154444444,22.5065555556,42.9198888889,19.9998888889
810.80,18.6182222222,55.9718888889,25.644,52.251,20.121,19.6721111111,25.0714444444,22.8988888889,43.2084444445,20.1275555556
811.10,19.3137777778,56.7083333333,26.1493333333,53.3574444444,20.2117222222,20.2117777778,25.3315555556,22.6644444444,44.1898888889,20.9088888889
811.41,20.1737777778,57.387,27.0521111111,54.7823333333,21.1573888889,20.7976666667,25.9393333333,23.484,45.3262222222,21.3404444444
811.71,20.3021111111,56.8763333333,26.566,54.3708888889,20.9082222222,21.0647777778,25.9532222222,23.2571111111,44.9207777778,21.0784444445
812.02,21.5151111111,57.8948888889,27.9886666667,55.6914444444,21.957,22.2494444445,27.6621111111,24.9694444444,46.3483333333,22.9566666667
812.32,23.2895555556,59.4553333333,29.5155555556,57.1703333333,23.7409444444,23.5494444445,29.3377777778,25.9715555556,47.2768888889,24.3158888889
812.63,23.3682222222,59.8183333333,29.0706666667,57.4422222222,23.6616666667,23.8155555556,29.4758888889,26.0098888889,47.3095555556,24.1088888889
812.93,22.5498888889,59.5585555556,28.6183333333,56.7377777778,22.6923888889,22.7492222222,28.4898888889,24.7578888889,46.6951111111,22.3218888889
813.24,22.5864444444,60.1573333333,28.9936666667,57.4195555556,22.8265555556,22.7173333333,28.5715555556,25.0764444445,47.619,22.1203333333
813.54,23.4387777778,60.642,29.9178888889,58.5898888889,23.6222222222,23.175,28.9356666666,25.9894444445,48.5782222222,22.5594444444
813.85,24.2397777778,61.3303333333,31.2572222222,59.3714444444,24.8171666667,24.1228888889,29.5612222222,26.5642222222,49.9998888889,23.0702222222
814.15,24.154,60.9442222222,31.1982222222,58.9542222222,24.8075,24.2266666667,29.7604444444,26.9572222222,49.9344444444,23.4423333333
814.46,22.8322222222,61.0021111111,30.5446666667,58.5474444444,24.0958333334,23.4857777778,29.4697777778,27.204,49.9782222222,22.8032222222
814.76,21.834,60.7876666667,29.6248888889,58.0566666667,22.9264444445,23.214,28.9634444444,26.2182222222,48.9004444444,22.5671111111
815.07,21.8237777778,61.0471111111,29.7768888889,58.1733333333,23.1256111111,23.2608888889,29.1081111111,26.4188888889,49.808,23.0046666667
815.37,20.981,61.1621111111,29.1427777778,59.2056666667,22.5726666667,23.2297777778,29.0115555556,26.033,49.7883333333,22.2366666667
815.68,19.4298888889,60.4131111111,27.9375555556,58.3043333333,21.5386111111,23.1237777778,28.2285555556,25.7998888889,49.7092222222,21.975
815.98,19.352,60.216,27.5786666667,57.9568888889,21.1424444445,23.3447777778,28.3744444444,25.9592222222,49.247,22.6202222222
816.29,18.9927777778,60.6061111111,26.8033333333,58.3012222222,20.7425,23.1897777778,28.8804444444,25.9068888889,49.2814444445,22.8197777778
816.59,18.5372222222,60.5485555556,26.301,58.4105555555,20.7736111111,22.8973333333,29.1,25.6258888889,49.0434444445,22.4192222222
816.89,17.7834444445,60.1768888889,25.3408888889,58.379,19.7358333334,22.5031111111,28.7962222222,24.7647777778,48.5461111111,22.3626666667
817.20,17.0,59.4861111111,24.7361111111,57.2083333333,18.4027777778,22.0694444444,28.3888888889,23.9166666667,47.4305555556,22.0972222222
817.50,15.8042222222,58.7301111111,22.8847777778,56.1215555555,16.7148888889,20.4555555556,27.1362222222,22.1533333333,46.3216666667,20.6487777778
