wavelength,Back_RamCarf,Belly_RamCarf,Breast_RamCarf,Crissum_RamCarf,Crown_RamCarf,DorTail_RamCarf,Rump_RamCarf,Throat_RamCarf,WingTip_RamCarf
712.52,8.60626666667,22.3480666667,18.7203333333,20.8267333333,8.96566666666,10.3224,11.9410666667,13.6831333333,10.1993666667
712.84,8.63946666667,22.4998,18.8347333333,20.8832,8.97666666666,10.3308666667,11.99,13.7296,10.2360333333
713.16,8.62566666667,22.5396,18.8212,20.8314,8.93433333334,10.335,11.9309333333,13.7147333333,10.2194333333
713.48,8.52213333333,22.4287333333,18.7680666667,20.7550666667,8.86346666667,10.2325333333,11.8279333333,13.6409333334,10.1440666667
713.80,8.37793333333,22.3178,18.6473333333,20.6762666667,8.7326,10.1860666667,11.7064,13.5213333333,10.0349
714.12,8.14126666667,22.1214,18.5361333333,20.5427333333,8.50713333333,9.98246666667,11.5104666667,13.3031333333,9.86676666667
714.44,8.01133333333,21.9931333333,18.3795333333,20.3938,8.37593333333,9.85033333335,11.3724666667,13.2152,9.72013333333
714.76,7.84993333333,21.8206,18.2260666667,20.2738666667,8.21546666667,9.66573333333,11.2047333333,13.0136,9.49993333333
715.08,7.77173333333,21.8341333333,18.1822666667,20.2875333333,8.17106666667,9.57646666666,11.1448666667,12.9672666667,9.452
715.40,7.62793333333,21.7572,18.0882666666,20.1614666667,8.03973333333,9.43273333333,11.0404666667,12.8602,9.38413333333
715.72,7.59966666667,21.6781333333,18.0308,20.1092,8.03566666667,9.45059999999,10.9984666667,12.8722,9.3482
716.04,7.4148,21.5438,17.881,20.01,7.90053333333,9.28740000001,10.8292666667,12.7822,9.2196
716.36,7.34073333333,21.4161333333,17.8204666667,19.9471333333,7.8724,9.29959999999,10.7918666667,12.7549333333,9.20916666667
716.68,7.1482,21.2810666667,17.7524,19.9158,7.76506666667,9.22040000001,10.7276666667,12.7020666667,9.1171
717.00,7.11506666667,21.3124,17.7260666667,19.9448,7.74213333334,9.22326666667,10.7098666667,12.7127333333,9.08793333333
717.32,7.2774,21.4251333333,17.8993333333,20.0508666667,7.91506666667,9.314,10.8682666667,12.9254666667,9.25113333333
717.64,7.3256,21.3874,17.8519333333,19.9734,7.92146666667,9.33779999999,10.8756666666,12.9011333333,9.24376666667
717.96,7.3962,21.4001333333,17.9132,20.0294,7.97546666667,9.41733333333,10.9214666667,12.9165333333,9.28806666667
718.28,7.51266666667,21.4941333333,18.0445333333,20.1375333333,8.09733333333,9.50013333332,11.0440666667,13.0720666667,9.4418
718.60,7.66673333333,21.7205333333,18.2012,20.2842666667,8.25813333333,9.67533333333,11.2407333333,13.2444666667,9.54856666667
718.92,7.78426666667,21.8234666667,18.3361333333,20.4457333333,8.356,9.8556,11.2779333333,13.3104,9.61886666667
719.24,7.82346666666,21.9875333333,18.4662666667,20.5660666667,8.3796,9.93459999999,11.2952666667,13.2813333334,9.71743333333
719.56,7.99653333333,22.1256666667,18.5749333333,20.7382,8.55186666667,10.1548,11.4670666667,13.4412,9.93296666667
719.88,8.07586666667,22.2002,18.6479333333,20.8024666667,8.63273333333,10.1868666667,11.5236666667,13.4414666667,9.99623333334
720.20,8.2738,22.4094,18.8100666667,20.9490666667,8.75933333333,10.2942,11.6748,13.5484666667,10.1649666667
720.52,8.2606,22.4190666667,18.8296,20.9735333333,8.75213333333,10.2978,11.6911333333,13.5498,10.1583
720.84,8.4222,22.613,19.0136666667,21.238,8.88973333333,10.5398666667,11.8977333333,13.7008666667,10.3028333333
721.16,8.59533333333,22.8592666667,19.1852,21.5097333333,9.09786666668,10.7380666667,12.1171333334,13.9201333333,10.4493666667
721.48,8.61406666667,22.9868666667,19.2597333333,21.6348666667,9.06086666666,10.7902666666,12.1477333333,13.9369333333,10.4967333333
721.79,8.3816,22.9871333333,19.0809333333,21.5141333333,8.82373333334,10.6196666667,11.9277333333,13.7179333333,10.3009666667
722.11,8.09893333333,22.6748,18.8185333333,21.2826666666,8.45073333333,10.3401333333,11.6226666667,13.3707333333,9.93073333333
722.43,7.99326666666,22.581,18.6873333333,21.1453333333,8.27913333333,10.2311333333,11.4701333333,13.2274,9.71786666667
722.75,8.00953333333,22.4960666667,18.6724666667,21.0955333333,8.23286666667,10.1614666667,11.4524,13.2364,9.65306666667
723.07,7.91533333333,22.4731333333,18.5942666667,20.9471333333,8.06546666667,10.0064,11.306,13.0928,9.49670000001
723.39,7.88586666667,22.4526666667,18.5708,20.9169333333,7.98813333333,9.96813333334,11.3178666667,13.1175333333,9.48976666667
723.71,7.90726666667,22.5196,18.5459333333,20.8578666667,7.9584,9.9686,11.3345333333,13.1142,9.43603333333
724.03,8.03186666667,22.6776666666,18.6462,20.9408,8.0786,10.1489333333,11.4772,13.2496666667,9.56866666667
724.35,7.84786666667,22.5274,18.4266,20.6936,7.8608,9.87200000001,11.2764666667,13.0404666667,9.34816666667
724.67,7.72113333333,22.421,18.3539333333,20.5818666667,7.70393333333,9.70346666669,11.1692666667,12.997,9.2885
724.98,7.6198,22.2736,18.2848666667,20.4666,7.65646666667,9.54686666666,11.0977333333,12.8835333333,9.20676666667
725.30,7.6982,22.3158,18.5487333333,20.5460666667,7.8668,9.62813333331,11.2800666667,13.0036,9.31576666667
725.62,7.90273333333,22.4846,18.7736666667,20.6872666667,8.17293333333,9.87173333331,11.5124666667,13.2724666667,9.60849999999
725.94,8.10706666667,22.7514,19.0206666667,21.0122666667,8.41566666667,10.0763333334,11.7950666667,13.5647333333,9.87050000001
726.26,8.1414,22.9276666667,19.0971333333,21.182,8.52733333333,10.143,11.9816666667,13.7601333333,9.93910000001
726.58,8.13566666667,23.0412,19.1928,21.3479333333,8.60860000001,10.2432,12.0708666667,13.8592666667,10.0230333333
726.90,8.23446666667,23.1948666667,19.2977333333,21.6217333333,8.74359999999,10.3382666667,12.1828666667,13.987,10.0756
727.21,8.11853333333,23.0737333333,19.2626,21.5656666667,8.70726666666,10.2756,12.0634,13.9020666667,9.99130000001
727.53,7.85266666667,22.8417333333,18.9993333334,21.3514666667,8.44239999999,9.97406666667,11.7898666667,13.6400666667,9.77463333333
727.85,7.77486666667,22.8441333333,18.9328,21.3174666666,8.41580000001,9.93966666665,11.7604,13.5676,9.74636666667
728.17,7.83706666667,22.9646666667,19.0113333333,21.4364666667,8.5572,10.0526,11.8432,13.6493333333,9.82753333333
728.49,8.03393333333,23.2301333333,19.2432,21.6443333333,8.74906666667,10.2954666667,12.0692666667,13.8626,10.0326
728.80,8.24513333333,23.4295333333,19.2971333333,21.8784,8.87259999999,10.5806666667,12.2460666667,14.1373333333,10.197
729.12,8.40333333333,23.537,19.3553333333,22.1322666667,8.97019999999,10.6458666667,12.3683333333,14.2592666667,10.3489333333
729.44,8.2674,23.455,19.3258666667,21.9512666667,8.88193333333,10.6004666667,12.2424666667,14.1641333333,10.2291
729.76,8.21146666667,23.3965333333,19.2817333333,21.9032,8.81113333334,10.5919333333,12.1716,14.0657333333,10.2407666667
730.08,8.28393333333,23.3488,19.2922666667,21.9088666666,8.85166666667,10.5742,12.1798666667,14.1554,10.2435
730.39,8.20933333333,23.2170666667,19.2263333333,21.7433333333,8.7938,10.5166666667,12.0644666667,14.1392666667,10.1535333333
730.71,8.3432,23.2486,19.3380666667,21.8636666667,8.89813333334,10.6117333333,12.1660666667,14.2791333333,10.1782666667
731.03,8.6018,23.5238,19.6433333333,22.1779333333,9.20253333333,10.8670666667,12.4682666667,14.5716,10.3876666667
731.35,8.7232,23.5615333333,19.7738,22.317,9.308,10.9875333333,12.6016,14.7087333333,10.5317333333
731.67,8.6052,23.4324666667,19.6766,22.1968,9.16913333333,10.8408666667,12.4986666667,14.5113333334,10.3603333333
731.98,8.5594,23.4488666667,19.5837333334,22.1463333333,9.10186666666,10.7855333333,12.4506666667,14.4220666667,10.3206666667
732.30,8.4048,23.2582,19.3909333333,21.9699333333,8.87853333334,10.5589333333,12.3258666667,14.1956,10.1659333333
732.62,8.263,23.2404666667,19.3374666667,21.8259333334,8.7918,10.4436,12.2028,14.1182666667,9.98613333333
732.94,8.30333333333,23.2542,19.3021333333,21.9223333333,8.79833333333,10.3344,12.2274,14.1191333333,10.0126666667
733.25,8.3602,23.3404,19.3119333333,21.9722666667,8.82486666667,10.3568666667,12.2154666667,14.1698,9.98703333333
733.57,8.484,23.4372666667,19.3528,22.0736666667,8.89313333333,10.5146666666,12.3526,14.2133333333,9.99873333333
733.89,8.47146666667,23.4538,19.3650666667,22.1002,8.88393333333,10.5263333333,12.3684666667,14.1878666667,10.0159333333
734.21,8.5306,23.6162,19.4713333333,22.1814,8.96246666666,10.5577333333,12.4314,14.2611333333,10.1771
734.52,8.5052,23.5812,19.5195333333,22.1357333333,8.97026666666,10.6227333333,12.4043333333,14.2539333333,10.2098
734.84,8.70106666667,23.7626,19.6726,22.1842,9.23200000001,10.8555333333,12.5398666667,14.4584666667,10.3718666667
735.16,8.79533333333,23.9292,19.8438666667,22.3744666667,9.36799999999,11.0412,12.5682,14.6362,10.5235333333
735.48,8.67686666667,23.766,19.7189333333,22.3385333333,9.29073333333,10.9402,12.468,14.638,10.3838333333
735.79,8.80873333334,23.8839333333,19.8334,22.4331333334,9.52306666667,11.1011333333,12.5442666667,14.7824666667,10.5370666667
736.11,8.9192,23.9563333333,19.9183333333,22.5436,9.612,11.2702,12.6709333333,14.7826,10.7473
736.43,8.8208,23.8942666667,19.8000666667,22.4624,9.55653333335,11.2906666667,12.5838,14.7514666667,10.7480666667
736.74,9.0566,24.0286666667,20.0689333333,22.7066,9.91806666665,11.5646,12.9156666667,14.9446,11.1384
737.06,9.00053333333,24.0796666667,20.0338,22.5825333333,9.87886666665,11.5032,12.8404666667,14.9379333333,11.2169333333
737.38,9.2062,24.4128,20.1966,22.7438,10.0813333333,11.6796,13.0569333333,15.1236,11.4762
737.69,9.2038,24.4541333333,20.2342,22.8326,10.1288,11.7732,13.0944666667,15.1692,11.5411
738.01,9.30133333333,24.4922666667,20.1866666667,22.867,10.1744666667,11.7997333333,13.0612,15.1912,11.5421666667
738.33,9.10853333333,24.3996666667,20.1254666667,22.9464666667,9.85613333334,11.5459333333,12.883,15.0047333333,11.3277666667
738.64,9.17626666667,24.3667333333,20.1064666667,23.0001333333,9.8906,11.5933333333,13.0108,15.0641333333,11.3256666666
738.96,9.43373333333,24.5484,20.3693333333,23.2229333333,10.1134666667,11.8132,13.2329333333,15.2352666667,11.5542333333
739.28,9.45426666667,24.6414,20.5412,23.4004,10.1044,11.8880666667,13.3240666667,15.3149333333,11.5739666667
739.59,9.61646666667,24.8418,20.75,23.5710666667,10.2408666667,12.0404666667,13.4714666667,15.6241333333,11.7362
739.91,9.9882,25.1002666667,21.1276666667,23.8987333333,10.5669333333,12.3663333333,13.8524666667,15.9394666667,12.0304333333
740.23,9.96433333334,25.0747333333,21.0698,23.8184,10.5198666667,12.3142666667,13.8460666667,15.9506666667,11.9526333333
740.54,10.0056,25.0387333333,21.1449333333,23.929,10.5829333333,12.2779333333,13.8882,15.8838666666,11.9925
740.86,10.0152666667,24.8344666667,21.0958,23.9006,10.5252,12.2539333333,13.8300666667,15.8211333333,11.8832
741.18,9.72773333333,24.6533333333,20.8059333333,23.7238666667,10.2229333334,11.9566,13.6243333333,15.4816,11.5552333333
741.49,9.52473333334,24.5218,20.7282666667,23.6014666667,9.98259999999,11.7881333333,13.5504666667,15.2476,11.3489333333
741.81,9.3802,24.4951333333,20.6316,23.4413333333,9.92046666667,11.736,13.4769333333,15.1806,11.2293666667
742.12,9.34706666667,24.628,20.6984666667,23.4352666667,9.96646666667,11.6551333333,13.4637333333,15.2276666667,11.2999666667
742.44,8.98646666667,24.4340666667,20.4526666667,23.1644,9.72313333334,11.3636666667,13.2288666667,15.0488,11.0448333333
742.76,8.87986666667,24.4462,20.4059333333,23.0179333333,9.59946666668,11.2174666666,13.0675333333,14.9955333333,10.8851333333
743.07,8.51,24.1244,20.0305333333,22.7478,9.20546666667,10.7622666667,12.7388,14.5999333333,10.4513666667
743.39,8.08846666667,23.8652,19.5504,22.3246,8.74086666667,10.3417333334,12.3191333333,14.1631333333,10.0211333333
743.70,7.89973333333,23.7804,19.4168,22.2439333333,8.57173333333,10.2195333333,12.0856,14.0424666667,9.85013333333
744.02,7.67526666667,23.6954,19.2196666667,22.1724,8.3768,10.1430666667,11.8795333333,13.9321333333,9.62863333333
744.34,7.62886666667,23.7787333333,19.2299333333,22.1896666667,8.39506666667,10.1722666667,11.8366,13.9,9.63756666667
744.65,7.94706666667,24.068,19.5479333333,22.4776,8.66393333333,10.54,12.1683333333,14.3111333333,10.0500666667
744.97,8.282,24.3805333333,19.8460666667,22.8334666667,9.00419999999,10.8227333333,12.4382666667,14.6389333333,10.4646
745.28,8.5718,24.6589333333,20.0094,23.1077333333,9.29873333333,11.0343333333,12.6178,14.8464666667,10.7288
745.60,8.46433333333,24.5696666666,19.8608,22.9588666667,9.16773333333,10.9351333333,12.5117333333,14.6963333333,10.6300666667
745.91,8.53086666667,24.6079333333,19.8607333333,23.0776,9.21386666666,11.0513333333,12.4881333333,14.5468666667,10.5886333333
746.23,9.00693333333,24.7974,20.2223333333,23.4238,9.64013333334,11.4564666667,12.8414666667,14.8596666667,10.9902666667
746.55,9.23693333333,24.9645333333,20.4864,23.7467333333,9.912,11.8258,13.0995333333,15.1794666666,11.2936
746.86,9.2978,25.0224,20.6386666667,23.9586666667,10.0842,11.9006666667,13.2040666667,15.3164666667,11.3772666667
747.18,9.27326666667,24.9459333333,20.6034666667,23.9536,9.98699999999,11.8180666667,13.1484666666,15.2484666667,11.3462
747.49,9.47033333334,25.0694,20.7595333334,24.0156666667,10.2096,11.9706,13.3965333333,15.4185333333,11.4605
747.81,9.37853333333,25.0806,20.6915333333,23.9699333333,10.0604666667,11.8535333333,13.3631333333,15.361,11.3158666667
748.12,9.29353333333,24.8304666667,20.569,23.7831333333,10.0322666667,11.7077333333,13.2078,15.1583333333,11.1489666667
748.44,9.07266666667,24.6195333333,20.5848666667,23.6684,9.86306666667,11.5105333333,13.102,15.0454666667,10.9420333333
748.75,9.1278,24.6464,20.6982,23.7461333333,9.78700000001,11.5556,13.2112,15.1203333334,10.9641
749.07,9.29253333333,24.7342666667,20.9031333333,23.9554666667,9.949,11.783,13.402,15.2952666667,11.0273666667
749.38,9.45173333333,24.8967333333,21.1055333333,24.0088666667,10.0332666667,11.8696,13.5159333333,15.5721333333,11.2504333333
749.70,9.01886666667,24.6042,20.7208,23.7273333333,9.71386666667,11.5662666667,13.2311333333,15.2713333333,10.9783333333
750.01,8.93546666667,24.5618,20.7860666667,23.5466,9.757,11.5228666667,13.2066,15.2295333333,11.0179666667
750.33,8.94353333333,24.6321333333,20.8837333333,23.573,9.74526666667,11.5226666667,13.2400666667,15.2744,11.0917666667
750.64,8.78286666667,24.5280666667,20.8370666667,23.4532666667,9.58993333333,11.4174666667,13.1590666667,15.1760666667,10.9166
750.96,8.56713333333,24.4915333333,20.8599333333,23.3888,9.36113333333,11.2992,12.9608,15.0644,10.7903333333
751.27,8.61986666667,24.5348,21.0086,23.5017333333,9.45726666667,11.3554666667,13.0622666667,15.1734666667,10.9879666667
751.59,8.87873333333,24.891,21.2278,23.8028666667,9.78366666666,11.6084666667,13.39,15.5474,11.3034
751.90,9.06666666667,25.1132,21.1782666667,23.948,9.94533333334,11.8269333333,13.5162,15.7598666667,11.4987
752.22,9.1128,25.2038666666,21.2136,23.9920666667,10.1567333333,11.8988666667,13.5504666667,15.7342,11.5572666667
752.53,9.15593333333,25.2598,21.2728666667,24.0622,10.2008666667,12.0019333333,13.5916,15.736,11.6549666667
752.85,9.19433333333,25.3629333333,21.3474,24.1486,10.2564666667,12.1037333333,13.6525333334,15.7734,11.6523333333
753.16,9.33033333333,25.6064,21.5256,24.4608,10.4168666667,12.2408666667,13.8254,15.8545333333,11.9074
753.47,9.78166666665,26.0834,21.8511333333,24.9699333333,10.8416,12.6719333333,14.2102,16.1948666667,12.2953
753.79,9.91579999999,26.2554,21.9870666667,25.0946,10.9924666666,12.8838666667,14.3545333333,16.332,12.3810666667
754.10,10.1007333333,26.4517333333,22.0298,25.2431333333,11.1962666667,13.0762666667,14.5188666667,16.4509333333,12.4719666667
754.42,10.4107333333,26.6896,22.1686666667,25.4576666667,11.4968666667,13.2988666667,14.8474666667,16.6186666667,12.7730333333
754.73,10.2991333333,26.6861333333,22.0873333333,25.5416666667,11.3738666667,13.2288666667,14.8242666667,16.5495333333,12.6556
755.05,10.1598,26.6705333334,22.0195333333,25.4228666667,11.1558666667,13.0759333333,14.7213333333,16.3371333334,12.4874666667
755.36,10.1445333333,26.7849333333,22.0746666667,25.4482666667,11.1958666667,13.0696666666,14.7345333333,16.2896666667,12.4318333333
755.67,10.1161333333,26.5720666667,22.0142,25.3140666667,11.0632,12.9966,14.6701333333,16.2827333333,12.3813333333
755.99,10.0374666667,26.4462,21.771,25.1908,10.9897333333,12.7646666667,14.5080666667,16.1806666667,12.2029333333
756.30,9.95000000001,26.3622,21.6062666667,24.9936,10.9278666667,12.6538666667,14.441,16.0688,12.1316
756.62,10.0936666667,26.5363333333,21.675,24.9384,11.0034,12.6389333333,14.4618666667,16.2493333333,12.0518
756.93,9.69446666666,26.1904,21.2618666667,24.5178,10.5378,12.1428,13.9801333333,15.8728666667,11.5724
757.24,9.88786666666,26.3509333333,21.5032666667,24.6491333333,10.7676666667,12.2907333333,14.106,16.0361333333,11.7903333333
757.56,10.1890666667,26.6428,21.8953333333,24.9902,11.054,12.4741333333,14.3874666667,16.3405333333,12.0932
757.87,10.2814666667,26.7382666667,22.1785333333,25.1208,11.2146,12.5932666667,14.4792666667,16.5402666667,12.282
758.18,10.4928,26.8230666667,22.2980666667,25.182,11.4646666667,12.7276666667,14.5626,16.5538,12.488
758.50,10.5522666667,26.8527333333,22.3891333333,25.2612666667,11.5498666667,12.8563333333,14.5429333333,16.5915333333,12.4930333333
758.81,10.5891333333,26.8043333333,22.3744666667,25.1894,11.4881333333,12.7884666667,14.5726666667,16.5358,12.4974666667
759.13,10.3144666667,26.8051333333,22.186,25.0742,11.2206,12.5282,14.3541333333,16.2868666667,12.3610333333
759.44,10.3886,27.1208666667,22.4628,25.2369333333,11.3187333333,12.6788666667,14.5270666667,16.4803333333,12.5670666667
759.75,10.7766666667,27.4621333333,22.8417333333,25.7722666667,11.6788666666,13.0228,14.9006,16.8002666667,12.8426
760.07,10.5673333333,27.1395333333,22.7679333333,25.5694666667,11.5091333333,12.9097333333,14.803,16.5682,12.7580666667
760.38,10.5588666667,27.1034666667,22.8466666667,25.5604,11.5047333333,12.9259333333,14.8780666666,16.5442666667,12.7265
760.69,10.5941333333,26.9868666667,22.6644666667,25.4974,11.4395333333,12.8138666667,14.8878666667,16.4958666667,12.6826
761.01,10.1619333333,26.5974,22.1762,25.0426,11.0711333333,12.4652666667,14.4446666667,16.0670666667,12.3229333333
761.32,9.81393333335,26.173,21.7388,24.6537333333,10.5382,12.0808666666,14.0067333333,15.6748,11.8340333333
761.63,9.79226666666,26.0626666667,21.7635333333,24.5346,10.5012,11.9923333333,13.9164666667,15.6627333333,11.7260666667
761.94,9.79373333335,25.9976,21.7655333333,24.5639333333,10.5079333333,11.9768,13.8682666667,15.7092,11.7395333333
762.26,9.51759999999,25.8737333334,21.539,24.4888,10.2619333333,11.7652,13.5846666667,15.5696666667,11.5194666667
762.57,9.54806666666,25.9319333333,21.5448,24.5465333333,10.4361333333,11.8012,13.5927333333,15.7131333333,11.4752666667
762.88,9.58546666667,25.8208,21.5354666666,24.5360666667,10.3902,11.8148,13.5975333333,15.6278666667,11.4563333333
763.20,9.43866666667,25.6258666667,21.3384666667,24.2980666667,10.2575333333,11.6807333333,13.4076666667,15.4860666667,11.3153
763.51,9.4444,25.7230666667,21.3432666667,24.368,10.3408666667,11.7108,13.4186,15.532,11.3279666667
763.82,9.54439999999,25.8155333333,21.3855333333,24.4765333334,10.5111333333,11.8792,13.4807333333,15.6242,11.4739333333
764.14,9.65546666667,25.9318666667,21.5518,24.7350666667,10.6494666667,12.1186666667,13.5997333333,15.7656,11.6305333333
764.45,10.0262,26.2595333333,21.9438666667,25.1478,10.9568666667,12.4983333333,13.9978,16.0898666667,11.982
764.76,10.2490666667,26.5175333333,22.1464,25.3782666667,11.2562,12.6830666667,14.2405333333,16.236,12.2170333333
765.07,10.3716666667,26.7708666667,22.2712,25.6319333333,11.3311333333,12.8592666667,14.3825333333,16.4088,12.3570333333
765.39,10.5184666667,26.9687333333,22.3066666667,25.7592666667,11.3673333334,12.9710666667,14.4271333333,16.5324666667,12.4568333333
765.70,10.8273333334,27.1714,22.6114666667,26.0038,11.6925333333,13.2946666667,14.6856666667,16.8644666667,12.7838666667
766.01,11.009,27.1976,22.8628,26.2434,11.8276666667,13.5003333333,14.9336,17.0109333333,13.0317333333
766.32,11.2693333333,27.5298,23.2293333333,26.5920666667,12.2091333333,13.7688666667,15.2228,17.3846666666,13.3676333333
766.64,11.5393333334,27.9658,23.6808666667,26.9470666667,12.5396,14.0385333333,15.5108666667,17.6946,13.7025
766.95,11.9038666667,28.3742666667,24.0384666667,27.3006666667,12.8246,14.3596666667,15.8020666667,18.0595333333,14.0480333333
767.26,11.9520666667,28.4111333333,24.292,27.3866,12.8669333334,14.4232,15.9122666667,18.1074666667,14.0812333333
767.57,11.7663333333,28.3175333333,24.2064666667,27.0654,12.72,14.1214666667,15.7514666667,17.8478,13.8369
767.88,11.6853333333,28.3411333334,24.2211333333,26.9027333333,12.6128666667,13.8996,15.5524,17.8002666667,13.6584666667
768.20,11.8518666667,28.4716666667,24.4074,27.1284,12.9161333333,13.9926,15.6444,18.1481333333,13.7975
768.51,11.9080666667,28.717,24.5502666667,27.1824,13.0944666667,14.1132,15.7369333333,18.2699333333,13.8351666667
768.82,11.7464666667,28.5673333333,24.4651333333,26.983,13.1128,14.0568666667,15.7240666667,18.1278666667,13.6859
769.13,11.7846666667,28.5252666667,24.411,26.913,13.1533333333,14.133,15.8432666667,17.9348666667,13.5530666666
769.44,11.4328,28.1481333333,23.8982666667,26.4234,12.7522,13.7064666667,15.3258,17.3669333333,13.0089
769.76,10.842,27.6826666667,23.2762666667,25.8398666667,12.0807333333,13.1301333333,14.5692,16.5344666667,12.277
770.07,10.2002,26.9901333333,22.56,25.2618666666,11.4404,12.3882,13.9777333333,15.8649333333,11.6149
770.38,9.63993333332,26.3718,21.8915333333,24.6594,10.924,11.8205333333,13.5156,15.3376666667,11.0398333334
770.69,9.31880000001,26.0395333333,21.3626,24.3106666667,10.4206,11.3232,13.0198,14.9976666667,10.5845333333
771.00,9.22779999999,26.1241333333,21.3577333333,24.3368,10.4460666667,11.3235333333,12.8916,15.0348,10.5276
771.32,8.98160000001,25.9042,21.2226,24.2428,10.3284,11.2544,12.8007333333,14.9160666667,10.4493666667
771.63,9.028,26.0166,21.4052666667,24.3269333334,10.2599333333,11.4516666667,12.931,14.8590666667,10.4967333333
771.94,8.762,25.5190666667,21.0975333334,24.0784666667,9.93140000001,11.3064666667,12.8094666667,14.6461333333,10.2853
772.25,8.73253333333,25.6896666667,21.4016666667,24.2336666667,9.92333333333,11.2516666667,13.0140666667,14.6806666667,10.4167333333
772.56,8.8998,25.9817333333,21.8013333333,24.4694,10.0908666667,11.1781333333,13.2295333333,14.9854666667,10.7205
772.87,9.64486666667,26.7876,22.7523333333,25.2855333333,10.8655333333,11.9651333333,13.9061333333,15.8370666667,11.7330333333
773.18,10.3104666667,27.2875333333,23.3577333333,25.8833333333,11.6366,12.6312,14.64,16.7562,12.4916
773.50,10.8546666667,27.7472666667,23.8506,26.4309333333,12.1315333333,13.3366,15.1572,17.3607333333,13.1449666667
773.81,11.0262,28.1530666667,24.1012666667,26.8983333333,12.2212,13.6214,15.3458666667,17.5506,13.3614333333
774.12,11.2260666667,28.2980666667,24.3552,27.216,12.4186666667,14.0569333333,15.7620666667,17.7689333333,13.5644666667
774.43,11.1032666667,28.1996666667,24.1826666667,27.0626666667,12.2672666667,14.0137333333,15.7800666667,17.7088666667,13.4316
774.74,11.2269333334,28.4356,24.257,27.1643333333,12.3484,14.0491333333,15.8282,17.8766,13.5991333333
775.05,10.8307333333,28.1170666667,23.9360666667,26.8438,11.9578,13.8644666666,15.4204666667,17.5757333333,13.3435333333
775.36,11.0426,28.3092666667,24.1906666667,26.8895333333,12.1707333333,13.8203333333,15.3120666667,17.7468666667,13.6352
775.67,11.0656666667,28.1967333333,24.1598666667,26.8647333333,12.1994,13.7330666667,15.2322,17.8347333333,13.6356
775.98,10.9035333333,27.9225333333,23.9356,26.759,12.0124666667,13.6310666667,14.9109333333,17.7241333333,13.4377333333
776.30,10.5213333333,27.4658666667,23.4601333333,26.3306666667,11.4644,13.1275333333,14.7324,17.2977333333,12.9491666667
776.61,10.8078666667,27.6456666667,23.8124,26.7912,11.5966,13.3818666667,15.0666,17.5229333333,13.3246666667
776.92,10.8533333333,27.7776666667,23.9882,26.9906,11.6719333333,13.4726,15.1828,17.7602666667,13.3106333333
777.23,11.0643333333,27.8202666667,24.3384666667,27.1492,11.837,13.599,15.3783333333,17.7172,13.5431
777.54,11.3508,28.2772,24.8912,27.414,12.407,13.8315333333,15.7508,18.0070666667,14.0175666667
777.85,11.6631333333,28.3900666667,25.2482,27.6986,12.539,14.0424666666,15.9609333333,18.3262,14.4309
778.16,11.8762666667,28.3334666667,25.398,27.8038,12.7504666666,14.2288,16.0981333333,18.3049333333,14.5291
778.47,11.9513333333,28.3352,25.392,27.748,12.739,14.0888666667,16.194,18.1954666667,14.5203666667
778.78,11.5850666667,28.2408666667,25.0815333333,27.6388666667,12.4701333333,13.9427333333,16.0899333333,17.8128666667,14.1549666667
779.09,11.5590666667,28.3268666667,24.8150666667,27.6716,12.3946,13.878,16.0279333333,17.5998,14.0273
779.40,11.4024666667,28.3660666667,24.6686,27.5930666667,12.2838666667,13.8373333333,16.1382,17.5312666667,14.0374
779.71,11.412,28.6858666667,24.9182,27.6856,12.4648666667,14.2584,16.2324666666,17.883,14.0986333333
780.02,10.9173333333,28.3616666667,24.3073333333,27.1650666667,12.0084,13.6428,15.6284,17.3537333333,13.5353
780.33,10.1134666667,27.9591333333,23.87,26.5743333333,11.3252666667,12.9832666666,15.1413333333,16.5760666667,12.8949333333
780.64,9.63233333335,27.6738,23.4888,26.1515333334,10.7964,12.4441333333,14.6900666667,16.3224666667,12.3498666667
780.95,9.24973333333,27.3832,22.8298,25.8228666667,10.2208666667,11.8486666667,14.3842,15.9760666667,11.8388
781.26,9.10453333333,27.273,22.7230666666,25.6425333333,10.0161333333,11.5863333333,14.1285333333,15.731,11.6728
781.57,8.97213333333,27.0939333333,22.5514,25.4776666666,9.90326666665,11.4670666667,13.9177333333,15.8121333333,11.4973666667
781.88,8.99359999999,27.0299333333,22.5637333333,25.646,9.93666666667,11.4186666667,13.9334666667,16.0766666667,11.6452333333
782.19,9.74893333334,27.6338,23.3128,26.4444,10.5432,12.1852,14.5596,16.8188666667,12.4608666667
782.50,9.59613333333,27.4786666667,23.2756,26.2054,10.478,12.2786,14.3798666667,16.9098666667,12.5874666667
782.81,9.62873333333,27.6788666667,23.4184,26.3514,10.5082666667,12.4704,14.2626,16.9425333333,12.6655
783.12,9.93060000001,27.7686666667,23.5541333333,26.5404,10.7928,12.7024,14.3974,17.3250666667,12.9128
783.43,9.72873333335,27.5508666667,23.5232666667,26.2652666667,10.5573333333,12.7780666667,14.3883333334,17.3434,12.6092666667
783.74,10.1175333333,27.6148,23.6600666667,26.4446,10.8392666667,13.0088,14.5120666667,17.5698666667,12.8999
784.05,10.7054666667,27.7783333333,23.9712666667,26.7256,11.7751333333,13.7208666667,14.8367333333,17.9870666667,13.4027
