wavelength,Back_TiaOlif,Belly_TiaOlif,Breast_TiaOlif,Crissum_TiaOlif,Crown_TiaOlif,DorTail_TiaOlif,Patch10_TiaOlif,Rump_TiaOlif,Throat_TiaOlif,WingTip_TiaOlif
744.97,18.8054166667,51.7465833333,31.95675,36.45275,16.9480833333,18.121,14.8126666667,23.21275,19.7085,21.7806666667
745.28,19.22475,51.8575833333,32.1354166667,36.8715,17.5660833334,18.8631666667,15.2993333333,23.6325833333,20.2379166667,22.1214166667
745.60,19.437,52.4353333333,32.27925,37.3175,17.8320833333,19.1836666667,15.5349166667,23.8084166667,20.4386666667,22.37475
745.91,19.6064166667,52.562,32.3084166667,37.4439166667,18.2076666666,19.1353333333,15.7015,23.76575,20.3695833333,22.4566666667
746.23,19.637,52.4521666667,32.5095833333,37.31375,18.33625,19.2308333333,15.7275833333,23.636,20.46825,22.2981666666
746.55,19.3583333333,51.8030833333,32.172,36.9725833333,18.04575,18.8826666667,15.5126666667,23.3074166667,20.3688333333,22.1939166667
746.86,19.7738333333,52.0715,32.6185,37.45425,18.6105,19.5988333333,16.0139166667,23.6981666667,21.0979166667,22.6075833334
747.18,20.0180833333,52.3224166667,33.018,37.6485,18.8875833333,19.7174166666,16.60875,23.9600833333,21.4346666667,22.9565
747.49,20.0115833333,52.2706666667,32.85025,37.61525,18.8473333333,19.6078333333,16.7098333333,23.9113333334,21.48925,23.0390833333
747.81,20.20875,52.2960833333,33.0414166667,37.8435,19.0018333333,19.9951666667,16.9870833334,24.1598333334,21.7035833333,23.188
748.12,20.2681666667,52.3570833333,33.24075,37.7949166666,18.7359166667,19.8520833333,16.9651666667,24.0684166667,21.57625,23.2971666666
748.44,20.14325,52.1283333333,33.2520833334,37.6465,18.5690833334,19.5608333333,16.7549166667,23.9588333334,21.421,23.161
748.75,20.0878333333,52.2065833333,33.11025,37.431,18.1684166667,19.2875,16.54625,23.84525,21.3061666667,23.07325
749.07,19.75225,51.7866666667,32.4698333333,36.9735833333,17.6880833333,18.8605,16.1401666667,23.5538333333,21.0613333333,22.6973333333
749.38,19.97125,51.9884166666,32.67525,37.07425,17.8244166667,19.17575,16.2549166667,23.8528333333,21.1993333333,22.84625
749.70,19.5114166667,51.87775,32.3944166667,36.8170833333,17.4326666667,18.7420833333,15.9218333333,23.5423333333,20.8138333334,22.6211666666
750.01,19.1475,51.4595833333,31.8170833333,36.4785833333,17.0449166667,18.5290833334,15.5465,23.2859166667,20.4586666667,22.3175
750.33,19.3675,51.8279166666,32.00225,36.7935833333,17.1385833333,18.7039166667,15.7864166667,23.6479166666,20.4465,22.4268333333
750.64,18.96375,51.2129166667,31.4405833334,36.4105833333,16.6058333333,18.0335,15.34275,23.29325,19.8405833333,21.8799166667
750.96,18.7849166666,51.28675,31.3046666667,36.301,16.7024166667,17.79575,15.1684166667,23.2904166666,19.595,21.7885833333
751.27,19.646,51.7953333334,31.8634166667,36.8813333333,17.4678333333,18.4978333333,15.8689166667,23.9985,20.0680833333,22.4713333333
751.59,19.0876666667,51.0949166667,31.3994166666,36.42625,17.1573333333,18.3126666667,15.5005,23.76625,19.7383333333,22.0385833334
751.90,18.9553333333,51.4105,31.6244166667,36.5968333333,17.1128333334,18.4548333333,15.5188333333,24.0464166666,19.76825,22.1433333334
752.22,18.3726666667,51.2149166667,31.26725,36.4323333333,16.7066666667,17.7795833333,15.1680833333,23.3595833333,19.3110833333,21.6244166667
752.53,18.6254166667,51.2305,31.4546666667,36.35875,16.8524166667,17.9661666667,15.4180833333,23.7148333334,19.4079166666,21.7344166667
752.85,18.6823333333,51.176,31.58775,36.3825,16.842,17.7620833333,15.2898333333,23.7400833333,19.2813333333,21.7680833333
753.16,18.5585833333,50.8749166666,31.405,36.0600833334,16.80525,17.6509166666,15.1428333333,23.4945,19.4005833333,21.5770833334
753.47,18.6944166667,51.0631666667,31.65875,36.10375,17.1326666667,17.88275,15.3414166666,23.4781666667,19.5938333333,21.8545833333
753.79,18.5405833333,50.7101666667,31.3754166667,36.0783333334,16.8496666667,17.845,15.159,23.3239166667,19.5835833333,21.60725
754.10,17.9381666666,50.3965833333,31.04625,35.7539166666,16.4033333334,17.3894166667,14.56125,22.8276666667,19.2615833333,21.1003333333
754.42,18.4975833334,51.0963333333,31.604,36.3245,16.693,17.6761666667,14.8281666667,23.0900833334,19.5825,21.60575
754.73,18.8945,51.163,31.61925,36.4521666667,17.0366666667,18.0711666667,15.1033333333,23.06675,19.71,21.8999166667
755.05,19.22675,51.0875,31.5133333333,36.3275833333,17.2216666667,18.2525833333,15.2015833333,23.2934166667,19.79675,22.03975
755.36,19.3775833333,50.983,31.4579166667,36.2635833333,17.3359166667,18.2470833333,15.21475,23.0981666667,19.9484166667,22.1114166667
755.67,19.1979166667,51.033,31.30525,36.2725,17.2576666667,18.2944166667,15.054,22.9148333333,19.9299166667,21.9045
755.99,18.8370833333,50.9051666667,31.1474166667,36.01825,16.9605833334,17.8854166667,14.6084166666,22.91875,19.4985,21.7231666667
756.30,18.9748333333,50.9691666666,31.4456666667,36.0461666667,16.9430833333,18.0210833333,14.67775,23.0188333333,19.5275,21.94075
756.62,18.8910833333,50.7115,31.2918333333,35.7985833333,16.8299166667,17.6895,14.5319166667,22.8379166666,19.4975,22.0135
756.93,18.8384166667,50.6993333333,31.4296666667,35.7768333333,16.79875,17.7196666667,14.6386666667,22.9409166667,19.6193333333,22.1329166667
757.24,18.6711666667,50.3885833333,31.27475,35.6340833333,16.8284166666,17.6015,14.63525,22.8108333333,19.6136666666,22.0568333333
757.56,18.8564166667,50.5330833333,31.5271666667,35.83775,16.9695833333,17.54875,14.74175,22.9023333333,19.6925,22.2198333333
757.87,19.2305,51.2991666667,32.0648333334,36.52,17.2585833333,18.0158333333,15.0099166667,23.3855,20.026,22.75525
758.18,19.14575,51.2936666666,31.8080833333,36.465,17.0411666667,17.8946666667,14.8131666666,23.3973333333,19.8293333334,22.7331666667
758.50,19.47275,51.3565833333,32.0771666667,36.6033333333,17.0145833333,17.9730833334,14.9389166667,23.62775,20.05275,22.9360833333
758.81,19.7645833334,51.7889166666,32.6015,37.2095833333,17.3018333333,18.4905833333,15.39275,23.8538333333,20.3455,23.42025
759.13,19.58825,51.8649166667,32.4746666667,37.3466666667,17.2339166666,18.51575,15.2836666667,23.7801666667,20.5051666666,23.3139166667
759.44,19.7085,51.9635,32.7265833333,37.5734166667,17.3275,18.9316666667,15.5226666667,24.0530833333,20.4971666666,23.28
759.75,19.8586666667,52.0881666666,32.7658333334,37.6138333333,17.2880833333,19.0905833333,15.4509166667,23.9540833333,20.4223333333,23.4021666667
760.07,20.11975,52.1559166667,32.9936666667,37.7633333333,17.7503333333,19.7115833333,16.0255833333,24.2865833334,20.84475,23.7828333333
760.38,20.2741666667,52.0059166667,33.122,37.7456666667,18.0493333333,20.1345833334,16.23975,24.4181666667,21.1468333333,23.7195
760.69,20.0708333333,51.7338333333,32.9270833333,37.5690833333,17.9865,20.216,16.2303333333,24.2505833333,21.1633333333,23.39675
761.01,20.0804166667,51.6941666667,33.0938333333,37.6251666667,18.1215833333,20.28375,16.2568333333,24.2273333333,21.2741666667,23.36025
761.32,20.49575,52.2574166667,33.5233333333,38.2384166667,18.7690833333,20.8016666667,16.6279166667,24.7398333333,21.5156666667,23.7483333333
761.63,20.5525,51.9863333334,33.35675,37.98825,18.7868333333,20.616,16.5329166666,24.5250833333,21.3149166666,23.5888333333
761.94,20.61675,52.1050833333,33.3911666667,38.07275,18.7268333333,20.5139166667,16.2719166667,24.4800833333,21.2006666667,23.6395
762.26,21.0056666667,52.6065,33.7550833333,38.4109166667,19.1285833333,20.781,16.402,24.76925,21.4888333333,23.96
762.57,21.1545833333,52.6515,33.9844166667,38.5986666667,19.3799166667,20.8876666667,16.4938333334,24.94725,21.5855833334,24.0085
762.88,21.04325,52.5793333333,33.8635,38.4269166667,19.1554166667,20.6036666667,16.0458333333,24.8555,21.182,23.6565
763.20,20.7556666667,52.53,33.8104166667,38.1575,18.7471666667,20.0815,15.7373333333,24.5366666667,20.7000833333,23.39375
763.51,21.0044166667,52.5015833333,33.83575,38.1436666666,18.8884166667,20.1435,15.9415,24.7229166667,20.6919166666,23.6418333333
763.82,21.0450833334,52.744,33.9210833333,38.2556666667,18.8695833333,20.2169166667,16.0244166667,24.7895833334,20.7474166667,23.6716666667
764.14,21.0779166667,52.51525,33.8390833333,38.0706666667,18.8668333333,20.19625,16.11375,24.6876666667,20.6385833334,23.6844166666
764.45,21.2238333333,52.7900833333,33.8378333333,38.2751666667,19.06625,20.3971666667,16.259,24.8404166667,20.8220833334,23.749
764.76,21.0596666667,52.57075,33.57575,37.8771666666,19.0063333333,20.2253333333,16.2346666666,24.7516666667,20.5654166667,23.3966666666
765.07,20.8969166667,52.20025,33.3675,37.5230833334,18.87325,20.0848333333,16.2483333334,24.46075,20.40425,23.2149166666
765.39,20.7410833334,52.1773333333,33.0961666666,37.4144166666,18.6199166667,20.0296666666,16.2385,24.4433333333,20.27025,23.2741666667
765.70,20.8104166667,52.26825,33.1405833333,37.51225,18.3425,20.1058333333,16.2739166666,24.3724166667,20.31275,23.419
766.01,20.3749166667,51.6895,32.4460833333,37.049,17.8830833333,19.7019166667,15.9679166667,24.12375,19.9388333333,23.0625833333
766.32,19.74625,51.25775,32.0639166667,36.593,17.4425,19.3151666667,15.4755,23.7659166667,19.58525,22.6413333333
766.64,19.5424166666,51.07025,31.90775,36.4419166667,17.4468333333,19.1913333333,15.3799166667,23.6969166667,19.3219166667,22.6184166667
766.95,19.028,50.8919166667,31.6641666667,36.2895,16.9938333334,18.9645833333,14.9975,23.3565,19.16825,22.3199166667
767.26,18.8240833333,51.1185833334,31.80825,36.3129166667,16.7815833333,19.0495833334,15.15025,23.4969166667,19.191,22.4270833333
767.57,19.0390833333,51.2249166667,32.19475,36.6949166667,16.8706666667,19.3520833333,15.6505833333,23.71625,19.7333333333,23.0220833334
767.88,18.61925,50.7910833333,31.7554166667,36.415,16.52325,19.1466666667,15.3895,23.4685,19.29,22.7744166667
768.20,18.2840833333,50.2836666667,31.2380833333,36.07175,16.3876666667,18.8705833333,15.262,23.0938333334,18.8753333333,22.32775
768.51,18.344,50.5105833333,31.34975,36.1775,16.8318333333,18.9128333334,15.6553333334,23.4295,19.1850833333,22.4181666667
768.82,19.2930833333,51.6049166667,32.39625,37.3704166667,17.9923333334,20.08575,16.5818333333,24.377,20.12075,23.4051666667
769.13,19.68125,51.6695833333,32.6581666666,37.7436666667,18.0724166667,20.0718333333,16.84425,24.5584166667,20.0265,23.50775
769.44,19.7720833334,51.5346666666,32.6518333333,37.6300833333,17.7173333333,19.83975,16.7499166667,24.50575,19.8864166667,23.3823333333
769.76,20.08,51.6560833333,32.4866666667,37.5346666667,17.9659166666,19.8828333333,16.80525,24.6273333333,19.904,23.5410833333
770.07,19.8895833333,50.9706666667,31.7836666667,37.2370833334,17.7176666667,19.525,16.27525,24.2010833333,19.6589166667,23.1713333333
770.38,19.1875833333,50.4294166666,31.0270833333,36.5145833333,16.9639166667,18.6205833333,15.0814166667,23.4311666667,18.68125,22.2094166667
770.69,19.25775,50.1398333333,30.9323333333,36.1821666667,16.9576666666,18.3175833333,14.7525,23.34325,18.7264166667,22.1680833333
771.00,19.64575,50.20875,31.30225,36.1825833333,17.2309166667,18.3535,14.8273333333,23.4823333333,19.0305833333,22.30875
771.32,19.98175,50.5430833333,31.4758333333,36.5568333333,17.5125,18.5184166667,15.0435,23.594,19.0615,22.62225
771.63,20.0475,50.6876666667,31.5591666667,36.55225,17.4469166667,18.2269166667,14.9965833333,23.5899166667,19.1804166667,22.6479166666
771.94,19.9359166667,50.4251666667,31.2760833333,36.4919166667,17.3485833333,18.2983333334,14.8775833333,23.6363333333,19.3998333333,22.6105
772.25,20.0011666667,50.13625,31.34325,36.6679166667,17.2589166667,18.1888333334,14.74775,23.3533333333,19.2311666667,22.64275
772.56,19.8755,49.8683333333,31.4474166667,36.4703333333,16.9360833333,18.0855,14.6550833333,23.3056666667,18.9475833333,22.6053333333
772.87,20.3175,50.1220833333,32.1306666667,36.6545,17.07575,18.2418333333,14.87175,23.37,18.8400833333,22.8815833333
773.18,20.8150833333,50.6433333333,32.4878333333,36.973,17.647,18.9584166667,15.4228333333,23.92775,19.2218333333,23.6090833334
773.50,21.3425,51.4591666666,33.1099166667,37.6550833333,18.23775,19.6535833333,16.0706666667,24.63975,19.83975,24.1616666667
773.81,21.2553333333,51.069,32.952,37.3280833333,18.0106666667,19.9611666667,16.1228333333,24.3935833334,19.8236666667,24.1811666667
774.12,20.8551666667,49.88175,32.2876666667,36.4265,17.6935,19.66625,15.6396666667,23.7180833333,19.6665833333,23.7926666667
774.43,20.5994166667,49.4703333333,32.1429166667,36.3873333333,17.6265,19.7206666667,15.6195833333,23.5165833333,19.55875,23.5104166667
774.74,20.82375,49.9494166666,32.809,36.6819166667,18.1766666667,20.01525,15.877,23.7111666667,19.8761666667,23.9448333334
775.05,21.2956666667,50.4686666667,32.9028333334,37.2466666667,18.8005833333,20.62425,16.3753333333,24.1198333334,20.3203333333,24.4616666667
775.36,21.1016666667,50.8434166667,32.7966666666,37.6343333333,18.8523333333,20.36025,16.66025,23.9775,20.5585,24.278
775.67,20.8649166667,50.4501666666,32.4011666667,37.3289166667,18.7659166667,20.161,16.72375,23.9725833333,20.3704166667,23.9853333333
775.98,21.4230833333,50.6279166667,32.9465833333,38.07075,19.2033333333,20.7760833333,17.52275,24.4228333333,20.7255833333,24.2833333333
776.30,21.2879166666,50.4704166667,33.3906666666,38.0561666667,19.2410833333,20.8619166667,17.6393333333,24.3326666667,20.6903333334,23.9703333333
776.61,21.597,51.4566666667,34.0035833333,38.7794166667,19.7215,21.22325,18.1425833334,24.8711666667,21.51325,24.3169166667
776.92,21.6145833333,52.1745,34.40125,39.2969166667,19.6549166667,21.289,18.2225833333,25.1496666666,21.3671666667,24.7395833333
777.23,21.4256666666,52.1456666667,34.3141666666,39.1193333333,19.2798333333,21.1165,17.9043333333,24.90125,20.94525,24.9473333333
777.54,21.4276666667,51.852,34.141,38.9875833333,18.965,20.9548333333,18.08525,24.7175,20.7315833333,24.6650833333
777.85,21.1890833333,51.8076666667,34.2599166666,38.8933333333,19.1008333333,21.1106666667,18.37625,25.1893333333,20.9868333333,24.6345833333
778.16,21.1296666667,51.4008333333,34.12825,38.3894166666,18.81675,21.0645833334,17.93725,25.0521666667,20.6410833333,24.5046666667
778.47,21.2839166667,51.66275,34.4198333333,38.5333333333,18.6606666667,21.0189166667,17.7530833333,24.9205,20.9525833333,24.7680833333
778.78,20.4490833333,50.9155,33.5939166667,37.5031666667,17.9296666667,20.1950833333,16.71325,23.8438333333,20.25525,23.7370833333
779.09,20.0911666667,51.0689166666,32.496,37.08475,17.4564166667,19.4511666666,16.1901666667,23.1753333333,19.6079166667,23.6588333333
779.40,20.068,50.5780833333,32.2311666666,36.891,17.5783333333,19.2655,16.09525,23.29925,19.35375,23.3809166667
779.71,19.6481666666,49.93125,32.0141666667,36.6444166667,17.1475,18.85825,15.8835,23.18625,19.2566666667,22.7535833334
780.02,19.04575,48.7146666667,31.2413333333,35.6439166667,16.5574166666,18.198,15.1149166667,22.6209166667,18.9431666667,21.5750833333
780.33,18.3680833333,48.3959166667,30.77075,34.9723333334,16.1388333334,17.6734166666,14.13875,22.0138333333,18.361,21.0279166667
780.64,17.81425,47.838,30.33875,33.8929166667,15.46325,17.1213333333,13.3570833333,21.2146666667,17.56225,20.3470833333
780.95,17.5925,47.7138333334,30.47725,33.8816666667,15.27075,16.8091666667,12.9843333333,21.2250833333,17.571,19.9145833333
781.26,17.2385833334,47.65425,30.2925833333,33.82575,15.41425,16.6666666667,12.6990833333,21.4161666666,17.2895,19.5988333334
781.57,17.4585,48.20175,30.7354166667,34.2878333333,15.7638333333,16.70375,12.9514166667,22.2098333334,17.3400833333,20.20425
781.88,18.37625,48.653,31.4460833333,35.228,16.7111666667,17.6435833333,13.847,23.2090833334,18.56875,20.8036666667
782.19,17.5983333333,48.0758333333,30.8258333334,34.9319166667,16.21975,16.6440833333,12.697,22.3560833333,17.591,20.3560833333
782.50,17.6534166667,48.1421666666,30.6274166667,34.65925,16.3583333333,16.5200833334,12.3728333333,22.0780833333,17.0905,20.0354166667
782.81,18.1875,48.8038333333,30.8856666666,35.5118333333,16.6983333333,16.9123333333,12.8326666666,22.1009166667,16.825,20.7698333333
783.12,17.66675,48.8049166667,30.3578333333,35.3415833333,16.0649166666,16.122,12.2926666666,21.3495833333,16.1869166667,19.9025
783.43,19.4608333333,50.4095833333,31.5633333333,37.25825,17.91225,17.7645833333,13.9544166667,22.77925,17.8711666667,21.4275
783.74,20.6969166667,51.0195833333,32.5226666666,38.094,19.7655833334,19.3804166666,15.7754166667,24.18925,19.2115,23.0891666667
784.05,21.5305,51.3783333333,33.2064166667,38.7356666667,20.5086666667,20.485,16.66675,24.77025,20.18375,23.86725
784.36,22.8106666667,52.46375,34.424,40.17575,21.767,21.9163333333,18.2675,26.05925,22.1046666667,24.9921666667
784.67,22.378,51.92475,34.3630833333,39.7498333333,21.15825,21.269,17.72025,25.53875,21.5936666667,24.8654166667
784.98,22.9483333333,52.6695,34.6956666666,40.0664166667,21.03125,21.4591666666,18.2826666667,26.0615833334,22.0136666666,24.9128333334
785.29,23.6599166667,52.9498333333,35.12775,40.21875,21.85775,22.2504166667,19.1158333333,26.5711666667,23.04375,25.5775833333
785.60,23.9163333333,53.3805,35.8059166667,40.6898333333,22.245,22.8250833333,19.5970833333,27.36575,23.7255,25.992
785.91,23.89975,53.0033333333,35.675,40.6408333333,22.42775,23.2455,19.5436666667,27.57225,23.5875833334,26.31575
786.22,22.15025,51.5849166667,34.2634166667,39.1814166667,20.3645833333,21.34675,17.47025,26.04175,21.7858333333,24.8139166667
786.53,21.3169166667,51.3318333333,33.5343333333,38.7945,19.2114166667,20.8706666667,16.3689166667,25.0743333333,21.02675,24.0475833333
786.84,19.91075,50.3496666667,32.4105833333,37.6635833333,17.8049166667,19.5163333333,15.0893333333,23.8318333333,19.9628333333,22.7900833333
787.14,19.3626666667,49.2339166667,31.34575,36.8385833333,17.1436666667,19.247,14.3033333333,23.027,19.0229166666,22.2751666667
787.45,18.91275,49.2989166667,31.3804166667,36.9099166667,16.9814166667,19.2845833333,14.199,23.1401666667,18.7625833334,22.16025
787.76,18.7288333333,49.3481666667,31.5830833333,36.82675,17.191,19.7845833333,14.5975,23.1008333333,18.8493333333,22.5268333333
788.07,17.3503333333,48.5040833333,30.6481666667,36.2676666667,15.79775,18.6895833334,13.4544166667,22.4999166667,17.4359166667,21.916
788.38,17.75775,48.3881666667,31.1796666667,36.2753333333,16.20925,18.8555833333,13.8020833333,23.0294166667,17.7929166667,22.21975
788.69,19.00725,49.539,32.51775,37.6029166667,17.3191666666,20.2624166667,15.3473333334,24.6170833333,19.4468333333,23.4964166666
789.00,19.4539166666,49.6311666667,32.7375,37.7446666667,18.2838333333,20.7163333334,16.1844166667,25.0355833333,19.8583333333,23.7234166667
789.31,19.44925,49.0063333333,32.4175833334,37.2160833333,18.6045,20.3931666666,16.1840833333,24.93625,19.92475,23.6371666667
789.62,20.287,49.0645833334,32.8834166666,37.38925,19.3515833333,20.8654166667,16.7023333333,25.77825,20.1515,24.2359166667
789.92,20.1444166667,49.03475,33.2376666667,36.88475,19.3191666667,20.24775,16.5119166666,25.5820833333,19.997,23.9685833333
790.23,20.4745833333,48.9196666667,33.10675,36.7559166667,19.2883333333,20.4744166667,16.4401666667,25.7630833333,19.8019166667,23.8440833333
790.54,20.676,48.6046666667,32.9425833334,36.35375,18.9894166667,20.1853333333,16.2600833333,26.0503333333,19.4340833333,23.3133333334
790.85,22.0171666666,49.3924166667,33.6915833333,37.204,20.0466666667,21.3708333333,17.4688333333,26.68225,20.6308333333,23.83175
791.16,21.4389166667,49.54275,32.9964166666,36.43725,19.5940833333,21.1421666666,16.7628333333,25.9383333333,20.1075,23.2996666666
791.47,20.7845833333,48.8808333333,32.5408333333,35.2451666667,18.701,19.8936666667,15.8905833333,24.6731666667,18.5373333333,22.3773333333
791.78,20.7998333333,49.1149166667,33.0328333333,35.1954166667,18.4116666666,20.1819166667,15.748,24.7496666667,18.8375833333,22.5200833334
792.08,20.7946666666,49.5365833333,33.402,35.3759166666,18.0740833333,20.3655,15.94575,24.7083333333,18.3315833333,22.4509166666
792.39,20.15125,49.92075,32.8405833333,35.3309166666,17.65225,20.06325,15.5225833334,24.1551666667,17.6258333334,22.1576666667
792.70,19.7386666667,50.1440833333,32.6485833333,35.58575,17.2161666667,20.1351666667,14.955,23.9368333334,17.045,22.009
793.01,19.7860833333,50.0628333333,32.7130833333,35.7335,17.5835,20.0375833333,15.2283333333,23.6424166667,17.0351666667,22.0245
793.32,19.9220833334,50.6348333333,33.2155,36.4255,18.0359166667,20.4116666667,15.225,23.54025,17.5461666667,22.7240833333
793.62,19.8851666667,51.1488333333,33.78025,36.7524166667,18.3169166667,20.6418333334,15.23525,23.8330833333,17.4599166667,23.1035
793.93,20.9013333333,51.8046666667,34.367,38.2481666667,18.852,21.527,16.1953333333,25.0273333334,18.19,23.7395833333
794.24,20.6260833333,52.58725,33.9870833334,38.7203333333,18.6095,21.6665833333,15.396,25.01825,18.7293333334,23.7106666666
794.55,20.68725,53.0975833334,34.0644166667,39.3915,18.1743333333,20.7328333333,15.6249166667,24.9453333333,18.6404166667,23.61125
794.86,20.55925,53.8835,34.1193333333,40.1133333333,18.3023333333,19.7916666667,15.3051666666,24.9179166667,18.6585833333,23.6569166666
795.16,21.15925,54.47475,34.80725,40.79125,19.1408333333,20.7216666667,16.2110833333,25.8396666667,19.5963333333,24.0353333333
795.47,21.6055833334,54.6074166667,34.75575,41.12575,19.7380833333,21.0556666667,17.17275,26.8936666666,20.5324166667,24.7991666667
795.78,20.85075,54.1580833333,33.8715833334,40.356,18.6111666667,20.1823333333,16.28475,26.4409166667,20.2344166667,24.0366666667
796.09,20.7686666667,53.5763333333,33.5660833333,40.39125,18.5366666666,20.1223333333,16.2013333334,26.5339166667,19.9844166667,23.8625
796.40,20.2356666667,53.18775,33.22075,40.1246666667,18.0353333333,19.4645833333,15.5058333333,25.9355833333,19.6986666667,23.38875
796.70,19.5655833333,52.6479166666,32.7535833333,39.7109166667,17.7309166667,18.5184166667,15.161,25.0604166667,19.40975,23.027
797.01,19.9693333334,51.9236666666,32.7800833333,39.8450833333,18.5138333333,19.0585,15.9005833334,25.3404166667,19.3564166667,23.44225
797.32,20.0425,51.3095833333,32.7126666667,39.4814166667,18.8010833333,19.9575,15.6036666666,25.3570833333,19.1835833334,23.6735
797.63,20.7483333333,50.8740833334,33.0448333333,39.4774166667,19.1700833334,21.18125,15.9963333333,25.5855833333,19.4245833333,23.7865833333
797.93,20.8246666667,50.4745,33.4456666667,39.1304166667,19.02175,21.144,15.7091666667,25.3019166667,19.2200833334,23.913
798.24,20.2868333333,49.9388333334,33.2108333334,38.44,18.3894166667,20.4091666667,14.6641666666,24.2654166667,18.0656666667,23.1288333333
798.55,21.1265,50.8439166667,34.15075,39.4723333334,19.5095833333,21.1175833333,15.31625,24.6624166667,18.46125,23.8716666667
798.85,22.0314166667,52.2086666667,34.71025,40.0750833333,20.27,21.8079166667,15.8619166667,25.0893333333,19.3400833333,24.3115
799.16,21.2505,51.9435,34.0393333333,39.17325,19.3344166667,21.3236666667,15.11725,24.404,18.4175833333,23.21225
799.47,20.5083333334,51.5403333333,33.4168333333,38.37225,18.70825,21.1025833333,14.51375,23.9420833333,17.5020833333,22.5130833334
799.78,20.9403333334,52.1695,33.9105833333,38.7244166667,18.9944166667,21.3688333333,14.8415833334,24.2551666666,18.1843333334,22.6165
800.08,20.9718333333,52.6345833333,34.1636666667,38.86025,18.6615833333,20.9621666666,14.7384166667,23.7688333333,18.1365833333,22.4130833333
800.39,20.9054166666,52.3836666667,33.8139166667,38.3121666667,18.56025,20.2614166666,15.1769166666,23.9044166667,18.48325,22.674
800.70,20.8236666666,52.0978333333,33.2265833333,38.7043333334,18.4634166666,20.0175833333,15.5011666667,23.8635,18.36625,22.7175
801.00,20.83325,51.7409166667,33.1964166667,38.4584166667,18.2219166667,20.3931666666,16.07,23.7089166667,18.5250833333,22.5938333333
801.31,21.60275,52.1001666667,34.3109166667,38.8985833333,18.6314166667,21.4190833333,17.08275,24.8838333333,19.3574166666,23.4805
801.62,21.1059166667,51.5868333333,34.4821666667,38.9116666667,18.31175,21.3298333333,16.9685833334,25.0388333333,19.1493333333,23.7538333333
801.92,22.0666666667,52.5835,35.3828333333,40.0544166667,19.2405,21.9405,18.06525,25.9906666667,20.1825,24.8640833333
802.23,22.65425,52.8899166666,35.75825,40.1920833333,20.19,22.3276666667,18.0819166667,26.22725,20.8531666667,25.4750833333
802.54,22.2861666667,52.2903333333,35.3611666667,39.3058333333,19.7235833333,21.6001666667,17.514,25.8978333334,19.8648333333,25.27225
802.84,22.5904166667,52.3795,35.0,39.4979166667,20.06025,21.8371666667,17.7711666667,26.9476666667,19.8795,25.8031666667
803.15,22.4445,52.6260833333,34.9999166667,39.28275,19.404,22.07075,17.2526666667,26.7676666667,18.92925,25.303
803.46,23.5311666667,53.5174166667,36.01125,39.71825,20.29375,23.3014166667,18.0255833333,27.538,20.2436666667,26.1291666667
803.76,23.9445833333,54.1415,36.3591666667,40.6113333334,21.16,24.0148333334,18.3554166667,28.2770833333,20.8283333333,26.7391666667
804.07,23.957,54.17175,36.039,40.789,20.9108333333,23.5543333333,17.7819166667,28.0565833333,20.7353333333,25.9499166667
804.38,23.6550833333,53.3625833333,35.2038333334,39.6174166667,20.3235833333,22.3835,16.961,27.2909166667,19.8614166667,25.0630833333
804.68,24.0503333334,53.15825,35.2859166667,39.6074166667,20.412,22.6631666666,16.72,27.4754166667,20.1985,25.48025
804.99,23.297,53.2133333334,34.82225,39.6636666667,18.9910833333,21.7544166667,16.10975,27.7420833333,19.53725,24.9035833333
805.30,23.4500833334,53.3970833334,35.30775,40.2653333333,19.0445833333,22.1445,16.7833333333,28.3229166667,20.0639166667,25.43525
805.60,22.7281666667,52.7009166667,34.956,39.4995833333,19.1269166667,21.5451666667,16.3214166667,27.6173333333,19.7236666667,24.79075
805.91,22.2679166667,52.86925,34.9999166667,39.694,19.3986666667,21.2235833333,16.2341666667,27.4579166667,19.6099166667,24.905
806.21,20.6985833333,52.27475,33.8293333333,38.562,17.6585,19.7175,14.97425,25.9163333333,17.69075,23.4906666667
806.52,21.1605,53.4795833333,34.7076666666,38.918,18.0628333333,20.1025833334,15.28125,26.3415,18.1829166667,23.5710833333
806.83,20.3740833333,52.66025,33.77125,37.2329166666,17.97,20.096,15.05375,25.876,17.5640833333,23.5148333334
807.13,20.6605833334,53.7241666667,34.823,38.126,18.3938333333,20.7361666667,15.5548333334,26.7595833333,18.24275,24.0716666667
807.44,20.27625,54.0379166667,35.6790833333,38.47475,18.9374166667,20.62975,15.6383333333,27.1423333333,18.1983333333,24.004
807.74,20.7195833334,54.3995833333,36.346,38.8708333333,19.8635,21.3805833333,16.3090833333,27.2105833334,18.639,24.5989166667
808.05,21.2779166667,54.5565,36.4625,38.5266666667,20.1251666667,21.8928333333,15.964,27.5691666667,18.9173333333,24.5938333333
808.35,21.52875,55.4024166667,37.0345,39.0,19.908,22.7240833334,16.2184166667,27.6896666666,19.1263333333,24.6666666667
808.66,21.5375833333,54.8239166666,36.7253333333,38.568,19.5305833333,22.6290833333,15.8098333333,27.3004166667,19.2253333333,24.425
808.97,22.4240833333,55.2706666667,37.70175,39.6485833333,21.1775833334,23.6466666667,16.6548333333,28.9649166667,21.2725,25.71225
