wavelength,Back_TanCucf,Belly_TanCucf,Breast_TanCucf,Crissum_TanCucf,Crown_TanCucf,DorTail_TanCucf,Patch10_TanCucf,Patch11_TanCucf,Rump_TanCucf,Throat_TanCucf,WingTip_TanCucf
583.34,29.1945333333,34.5686,29.3118666667,26.2861333334,8.92746666666,11.3294,27.9708666667,11.6975333333,26.43152,24.8764666667,9.94566666667
583.68,29.0996,34.5120666667,29.2290666667,26.3123333333,8.90953333333,11.3078666667,27.9389333333,11.7042,26.3456533333,24.7989333333,9.90783333332
584.01,29.0636,34.5313333333,29.1992666667,26.3324,8.901,11.2846,27.9204,11.6920666667,26.3123333333,24.7754666667,9.91240000001
584.35,28.9254666667,34.4462,29.1112666667,26.3197333333,8.85706666667,11.2471,27.8305333333,11.6284666667,26.1615333333,24.689,9.90276666667
584.69,28.8876,34.4644,29.094,26.3695333333,8.87886666667,11.2575,27.8311333333,11.6241666667,26.10192,24.7049333333,9.95156666667
585.03,28.8560666667,34.4851333333,29.0872,26.4111333333,8.90246666667,11.2841666667,27.8444666667,11.6574,26.0298266667,24.6778666667,9.9759
585.37,28.7556,34.4681333333,29.0392666667,26.42,8.89106666667,11.2472,27.8136666667,11.6259333333,25.92292,24.6690666667,9.99326666668
585.70,28.6871333333,34.4092666667,28.9962,26.4548666667,8.91786666667,11.2562333333,27.7982666667,11.6309,25.9083733333,24.62,10.0082333333
586.04,28.6289333333,34.3926,28.9552,26.5208,8.9932,11.3106,27.7958,11.6707666667,25.9099466666,24.6359333333,10.0828333333
586.38,28.5993333333,34.4430666667,28.9722,26.5692,9.01226666667,11.3161333333,27.8814666667,11.6995666667,25.89896,24.6362666667,10.0900333333
586.72,28.6175333333,34.5746666667,29.0564,26.6611333333,9.11926666668,11.3714333333,27.9599333333,11.8123,25.9316533333,24.7513333333,10.1680333333
587.06,28.5566666667,34.5868,29.0333333333,26.6318666667,9.10366666667,11.3592666667,27.9619333333,11.7771333333,25.8916533333,24.7271333333,10.1576333333
587.39,28.4632666667,34.5586666667,28.9678666666,26.6198,9.13493333335,11.3249333333,27.9208,11.7668333333,25.8224933333,24.6938,10.2043
587.73,28.4044666667,34.5573333333,28.9476,26.6907333334,9.17333333334,11.3452666667,27.9259333333,11.8115666667,25.77012,24.7196,10.2466333333
588.07,28.3428666667,34.5676666667,28.9289333333,26.7196666667,9.18813333333,11.3276333333,27.9333333333,11.8021666667,25.74256,24.697,10.2479333333
588.41,28.2532,34.5374,28.9075333333,26.7349333334,9.227,11.3399,27.9229333333,11.8022666667,25.69992,24.7254,10.2634333333
588.74,28.1520666667,34.4572,28.8281333334,26.7666666667,9.23859999999,11.3152,27.8928666667,11.7998,25.6495733333,24.7218666667,10.2516
589.08,28.1036666667,34.431,28.7873333333,26.781,9.24813333333,11.3267333333,27.8724666667,11.8131666667,25.6063333333,24.7198666667,10.2409666667
589.42,28.04,34.4928,28.7906666667,26.8306666667,9.26546666667,11.3229,27.914,11.816,25.57796,24.7742666667,10.2698333333
589.76,27.9636,34.4567333334,28.7661333333,26.7714,9.23693333333,11.2478,27.8643333334,11.7698333333,25.4790666667,24.761,10.2197666667
590.09,27.8381333333,34.3455333333,28.6538,26.7558666667,9.23639999999,11.1778,27.7802,11.7277,25.39356,24.7264666667,10.2138333333
590.43,27.6512,34.1551333333,28.4641333333,26.6850666667,9.15986666667,11.0848,27.6236,11.629,25.2522,24.5688666667,10.1508666667
590.77,27.5683333333,34.1009333333,28.413,26.7034666667,9.15586666667,11.0797333333,27.5558666667,11.6547333333,25.2138133333,24.5886666667,10.1786333333
591.11,27.4666666667,34.0627333333,28.3636,26.6749333333,9.12353333334,11.0373666667,27.4986,11.6080333333,25.1141866667,24.5602,10.1477666667
591.44,27.2983333333,33.9142,28.2320666667,26.5641333333,9.06379999999,10.9673666667,27.3424666667,11.5238666667,24.97784,24.4140666667,10.0763666667
591.78,27.2128,33.8854666667,28.1982666667,26.5888666666,9.05866666667,10.9317333333,27.3137333333,11.5336333333,24.92076,24.4126666667,10.0755333333
592.12,27.111,33.8754,28.1778,26.6068666667,9.06473333333,10.9123,27.2892666667,11.516,24.8329466667,24.3702,10.0824666667
592.46,27.0468666667,33.8891333333,28.1700666666,26.6262,9.05333333333,10.9124666667,27.2755333333,11.4976333333,24.7747733333,24.3521333333,10.0725333333
592.79,26.9629333333,33.8886,28.1518666667,26.6727333333,9.06833333334,10.8937,27.2163333333,11.4982,24.7162133333,24.3480666667,10.0498666667
593.13,26.9377333333,33.8747333333,28.1554666667,26.7267333333,9.11973333333,10.9231666667,27.245,11.5403333333,24.6974,24.366,10.094
593.47,26.8177333333,33.8255333333,28.0795333333,26.7534666667,9.14866666666,10.9495,27.2023333333,11.5491333333,24.6006266667,24.3222,10.1229333333
593.80,26.7628666666,33.8229333333,28.0804666667,26.7745333333,9.11006666667,10.9287,27.1850666667,11.5185333333,24.5356266667,24.3234666667,10.1212666667
594.14,26.6757333333,33.8284,28.0539333333,26.7912,9.10126666666,10.8885,27.1667333333,11.5000666667,24.4532533334,24.3324,10.1111
594.48,26.5732666667,33.8076,28.0414666667,26.8152666667,9.11740000001,10.8455,27.1397333333,11.4891666667,24.3712533333,24.3318,10.1046666667
594.81,26.5649333333,33.8976,28.1045333334,26.9288,9.18493333334,10.9029,27.186,11.5615,24.3820666667,24.4086666667,10.1618333333
595.15,26.5455333333,33.951,28.1135333333,26.9778666667,9.20553333333,10.8925,27.2013333333,11.5566,24.3496266667,24.4752666667,10.2156333333
595.49,26.4285333333,33.9033333333,28.0285333333,26.925,9.17813333334,10.8621333333,27.1257333333,11.5022,24.2612933333,24.4393333333,10.1898
595.82,26.3391333333,33.8692666667,27.9535333333,26.9160666667,9.1902,10.8339,27.0698,11.5334666667,24.2235466667,24.413,10.1830666667
596.16,26.2522666667,33.8861333333,27.9311333333,26.9536,9.23419999999,10.8362666667,27.0249333333,11.5663,24.15116,24.4035333333,10.2407666667
596.50,26.191,33.8724,27.9095333333,26.9298666667,9.24360000001,10.8161666666,27.0204,11.5743333333,24.1065466667,24.3751333333,10.2621
596.83,26.0809333333,33.8426666667,27.8375333333,26.8973333333,9.22146666666,10.7742666667,26.9327333334,11.5491333333,24.0132666667,24.3322,10.2084333333
597.17,26.0377333333,33.8462666667,27.8241333333,26.9571333333,9.2504,10.7672666667,26.8986,11.5825,24.02332,24.3490666667,10.2226
597.51,25.9473333333,33.8523333333,27.7920666667,26.9796,9.29299999999,10.7898,26.8479333333,11.6105666667,23.9672666667,24.3257333333,10.2289
597.84,25.8932666667,33.8585333333,27.7972,27.0271333334,9.35199999999,10.8484,26.8356,11.6545,23.95436,24.3231333333,10.2854333333
598.18,25.7998,33.8510666667,27.7581333333,27.0657333333,9.3498,10.8493,26.7438,11.6344,23.8812933333,24.2936666667,10.2771666667
598.52,25.6739333333,33.7338,27.6792,27.0208,9.34639999999,10.8208,26.6702666667,11.6149,23.8064533333,24.2359333333,10.2616
598.85,25.5723333334,33.68,27.6512,27.0482,9.39919999999,10.8418333333,26.6319333333,11.6687666667,23.7402,24.2000666667,10.2658
599.19,25.5533333333,33.7403333333,27.6850666667,27.1746666667,9.5254,10.9321666667,26.6536,11.7843666667,23.75872,24.2544,10.37
599.53,25.4864666667,33.7149333333,27.6616,27.2125333333,9.49173333333,10.8942333333,26.5751333333,11.7371333333,23.67672,24.2261333334,10.3459333333
599.86,25.3887333333,33.6725333333,27.5892666667,27.1852666667,9.46713333334,10.8480333333,26.4952,11.7115,23.6169466667,24.1857333333,10.3044666667
600.20,25.2950666667,33.6102666667,27.5342666667,27.2006,9.48699999999,10.8228666667,26.3751333333,11.6909333333,23.5316,24.1632666667,10.3036
600.53,25.1934,33.5638666667,27.5238,27.1750666667,9.47753333333,10.7834666667,26.2859333333,11.6535666667,23.47424,24.1108666667,10.3128
600.87,25.0614666667,33.5103333333,27.4946666667,27.1404,9.43046666668,10.7184333333,26.1704,11.5956333333,23.3557066667,24.0589333333,10.2889333333
601.21,24.9629333333,33.4412666667,27.4110666667,27.0935333333,9.4144,10.6510666667,26.0782,11.5709666667,23.2704,24.0212666667,10.2958
601.54,24.8903333333,33.4328,27.3588,27.0892666667,9.42866666667,10.6045333333,26.0133333333,11.5874666667,23.2265066667,23.9922666667,10.3000666667
601.88,24.8665333333,33.4515333333,27.345,27.1142666667,9.48686666665,10.6315333333,26.0255333333,11.6288,23.2234,24.0062666667,10.3322666667
602.21,24.8087333333,33.4830666667,27.2989333333,27.1642666667,9.50053333334,10.589,25.9758,11.6122,23.1987733333,24.0021333333,10.3535
602.55,24.7785333334,33.4952,27.2826666667,27.1704,9.47766666665,10.5725666667,25.9457333333,11.5854666667,23.17172,24.0223333333,10.3461666667
602.88,24.6866,33.4768,27.2245333333,27.1481333333,9.41766666667,10.4966,25.8517333333,11.5338666667,23.06368,23.9766,10.3165333333
603.22,24.6391333333,33.4610666666,27.2128666667,27.1658666667,9.48246666667,10.5308666667,25.8426666667,11.5751,23.0483733333,24.0175333333,10.3764
603.56,24.6294666667,33.5038,27.2478666667,27.2167333333,9.51306666665,10.5645666667,25.8592,11.6019666667,23.0392933333,24.0564666667,10.4171666667
603.89,24.5694666667,33.5530666667,27.2485333333,27.2490666667,9.53033333332,10.5846,25.8455333333,11.6035666667,23.0247333333,24.0742,10.4632666667
604.23,24.5177333333,33.5411333333,27.2073333333,27.2912666667,9.56433333335,10.6146333333,25.8165333333,11.6381666667,22.9667733333,24.0842666667,10.5099666667
604.56,24.4416,33.5382666666,27.1432,27.2866,9.55333333334,10.5910666666,25.8114,11.6071333333,22.9088933333,24.0552666667,10.4998
604.90,24.4004666667,33.5729333333,27.1424666667,27.3386,9.57406666666,10.6082333333,25.7885333333,11.6193,22.8832266667,24.0551333333,10.5163
605.23,24.3708666667,33.6242666667,27.1766,27.395,9.57953333333,10.6132666666,25.7872,11.6337666667,22.8421866667,24.0942666667,10.5404333333
605.57,24.321,33.5992666667,27.1543333333,27.4206,9.61453333334,10.624,25.7536666667,11.6353333333,22.818,24.0988,10.5741333333
605.90,24.1871333333,33.494,27.0542666667,27.3556666667,9.5578,10.5683,25.6239333333,11.5757333333,22.67532,24.0259333333,10.5181333333
606.24,24.0763333333,33.4902,27.0126,27.3668,9.56633333334,10.5487666667,25.5671333333,11.5536666667,22.6006666667,24.0014666667,10.5167666667
606.58,24.0137333333,33.4208,26.9986666667,27.3775333333,9.59339999999,10.5482,25.5236666666,11.5454,22.5580933333,24.0133333333,10.5113666667
606.91,23.8942,33.3963333333,26.9568,27.3678666667,9.57820000002,10.5071333333,25.4464666667,11.5038,22.47612,23.9658,10.4929
607.25,23.7232,33.3051333333,26.8672666667,27.3507333333,9.54320000001,10.4363333333,25.2972,11.4516666667,22.37896,23.9454666667,10.4679333333
607.58,23.6042,33.2120666667,26.7805333333,27.339,9.50593333332,10.3685333333,25.2090666667,11.4020333333,22.2854533333,23.8824,10.4366333333
607.92,23.5491333333,33.2166666667,26.7540666666,27.3748666667,9.5136,10.333,25.1404666667,11.3846333333,22.2523733333,23.8960666667,10.448
608.25,23.5548666667,33.2586,26.8059333333,27.4655333333,9.59959999999,10.3778333333,25.1037333333,11.4498,22.26608,23.9690666667,10.5259
608.59,23.5191333333,33.2424,26.8087333333,27.5112666667,9.67593333333,10.4079,25.099,11.4861333333,22.2414533333,23.9671333333,10.5803666667
608.92,23.4271333333,33.1827333333,26.7368,27.5456666667,9.69073333334,10.3998333333,25.0055333333,11.4336666667,22.1806266667,23.9031333333,10.5867
609.26,23.3303333333,33.1362,26.6693333333,27.5241333333,9.67693333335,10.3574666667,24.8878666667,11.4173666667,22.10936,23.8496666667,10.5599666667
609.59,23.3367333333,33.1988,26.6770666667,27.6264666667,9.75406666668,10.4125333333,24.8918666667,11.4599666667,22.1419866666,23.8854,10.6254666667
609.93,23.2741333333,33.1478666667,26.6491333333,27.6552,9.77486666665,10.3752,24.8059333333,11.4598666667,22.1023333333,23.8540666667,10.6356333333
610.26,23.2136666667,33.1704666667,26.6182,27.7266666667,9.8266,10.3771666667,24.7502,11.4888666667,22.0872533334,23.8358,10.6838666667
610.60,23.1961333333,33.1823333333,26.5984,27.7997333333,9.86066666667,10.3905333333,24.7238,11.5386,22.0479333333,23.8334666667,10.7210333333
610.93,23.1960666667,33.2047333333,26.626,27.8510666667,9.93139999999,10.4468666667,24.7016666667,11.5753333333,22.04544,23.8246666667,10.7689
611.27,23.1520666667,33.2234,26.628,27.8970666667,9.97353333335,10.4520333333,24.6634,11.5972666667,22.0389066667,23.8265333333,10.7837666667
611.60,23.0755333333,33.2338,26.6016666667,27.9311333333,10.0178666667,10.4486666667,24.6036,11.6079333333,21.98064,23.7715333333,10.8056333333
611.93,22.9364666667,33.1782,26.5129333333,27.9120666667,9.99539999999,10.4119666667,24.4932,11.565,21.8982666667,23.6638666667,10.7786
612.27,22.8524666667,33.1461333333,26.4787333333,27.892,9.99353333332,10.4051,24.402,11.5616,21.8386666667,23.6473333333,10.7947333333
612.60,22.8051333333,33.1546,26.5178666667,27.8867333333,10.0286666667,10.3802666667,24.3702,11.6135,21.8168133333,23.6989333333,10.8134666666
612.94,22.7330666667,33.1240666667,26.4724666667,27.9001333333,10.0148666667,10.3576,24.3051333333,11.6178666667,21.7286133333,23.7144666667,10.8448666667
613.27,22.6336,33.0901333333,26.4996,27.9092,10.0389333333,10.3648333334,24.2391333333,11.6246666667,21.6667866667,23.7060666667,10.8391
613.61,22.6774,33.1753333333,26.5586666667,28.0167333333,10.1798666667,10.4968,24.2966,11.7568666667,21.7271866667,23.7966666667,10.9948
613.94,22.6273333333,33.1572,26.5456666667,28.0017333333,10.2125333333,10.5049,24.2649333333,11.7758333333,21.6842666667,23.8052666667,11.0275666667
614.28,22.5908666667,33.228,26.5908,28.0868666667,10.3045333333,10.5763,24.2476666667,11.7988,21.71384,23.8914666667,11.1139333333
614.61,22.6007333333,33.3233333333,26.6418,28.1851333333,10.3817333333,10.6193333333,24.2977333333,11.8532,21.7454666667,23.9616666667,11.2153
614.94,22.5513333333,33.3516,26.6260666667,28.2177333333,10.4115333333,10.6363666667,24.2346666667,11.8704666667,21.7234533333,23.9683333333,11.2522
615.28,22.4517333333,33.2908,26.6054666667,28.2417333333,10.4008666667,10.6184,24.1556666667,11.8762,21.6670933333,23.9822,11.2328666667
615.61,22.4649333333,33.3279333333,26.6282,28.3146,10.4769333333,10.6692333333,24.1244666667,11.9501333333,21.6738133333,24.096,11.3113
615.95,22.4106,33.3904,26.6588,28.3602666667,10.4848666667,10.645,24.0732,11.9365,21.6681333333,24.1214666667,11.3143666667
616.28,22.3162666667,33.3204666667,26.553,28.3299333333,10.4962666667,10.6406666667,23.9656,11.889,21.5802666667,24.0634,11.3146
616.61,22.3796,33.4362666667,26.6804,28.4604,10.6122666667,10.7059666667,24.0532666667,12.0018666667,21.66708,24.1325333333,11.4318333333
616.95,22.3006666667,33.423,26.6285333333,28.4148,10.5778,10.6467,23.9699333333,11.9773666667,21.59064,24.1018666667,11.4322666667
617.28,22.103,33.2983333333,26.4954666667,28.2983333333,10.4718666667,10.4793666667,23.7937333333,11.8608,21.4183333333,24.0082666667,11.2844666667
617.62,22.0625333333,33.3663333333,26.5248666667,28.3513333333,10.4742666667,10.4848333333,23.7628,11.8611,21.4070666667,24.0175333333,11.2819
617.95,22.0100666667,33.3438666667,26.4972666667,28.3282,10.4633333333,10.4499333333,23.6911333333,11.8736666667,21.3643866667,24.0142,11.2838
618.28,21.9468666667,33.2892666667,26.4406,28.3351333333,10.4788,10.4331333333,23.5696666667,11.8942666667,21.2760133333,23.9867333333,11.2860333333
618.62,21.9224666667,33.3017333333,26.4962,28.3938,10.5317333333,10.4545,23.5838,11.9465333333,21.2846933333,24.014,11.3305
618.95,21.9374,33.3244,26.5226666667,28.4096,10.5641333333,10.4851,23.553,11.9479666667,21.3074266667,24.0063333333,11.3697666667
619.28,21.8279333333,33.2343333333,26.4854666667,28.3492,10.5022,10.3958333333,23.4601333333,11.899,21.21892,23.9006,11.3083
619.62,21.727,33.1256,26.3921333333,28.3134,10.464,10.3125,23.3454,11.8789,21.1187733333,23.8381333333,11.2462
619.95,21.6972,33.1724,26.4023333333,28.3728666666,10.4738,10.3026666667,23.3200666667,11.9249666667,21.1246,23.8352,11.2806666667
620.28,21.5377333333,33.1202666667,26.3565333333,28.2880666667,10.4392,10.2218,23.1830666667,11.8504333333,21.0068266667,23.7721333333,11.1868
620.62,21.5312666667,33.1158,26.325,28.3139333333,10.4987333333,10.2282,23.126,11.8804,21.0083733333,23.7854666667,11.2264
620.95,21.5513333333,33.2150666667,26.4134666667,28.4216666667,10.5742,10.3483666667,23.119,11.9677666667,21.06556,23.8542,11.3498333333
621.28,21.4261333333,33.1036666667,26.3260666667,28.3174666667,10.513,10.2410333333,22.9657333333,11.9327666667,20.9278,23.7813333333,11.2778
621.62,21.3962666667,33.1315333333,26.3264,28.3458666667,10.5056,10.2206,22.8716666667,11.9173666667,20.8828533333,23.7466666667,11.2209333333
621.95,21.341,33.1311333333,26.3176,28.3498666667,10.5389333333,10.1974666667,22.8373333333,11.9305,20.8673066667,23.7516666667,11.2273666667
622.28,21.2697333334,33.0734666667,26.2749333333,28.2988666667,10.5442,10.1738666667,22.7211333333,11.9232333333,20.7733866667,23.7265333334,11.2317333333
622.62,21.1590666667,33.0504,26.1716666667,28.2423333333,10.4854666667,10.0982,22.5992,11.8782333333,20.6604933333,23.6738,11.1786666667
622.95,21.1150666667,33.1150666667,26.1668,28.2866,10.5449333333,10.1027333333,22.5756666667,11.8898,20.6223866667,23.7012,11.1762333333
623.28,21.1379333333,33.1737333333,26.2069333334,28.3765333333,10.6076666667,10.1498666667,22.5709333333,11.9386666667,20.62808,23.7426666667,11.2453
623.62,21.0937333333,33.1686666667,26.2151333333,28.3752,10.5994,10.1363333333,22.5092,11.9298,20.5638266667,23.7715333333,11.2356
623.95,21.0398,33.2023333333,26.1812,28.4738,10.573,10.1244666667,22.4634666667,11.9272666667,20.53172,23.7649333333,11.2534
624.28,20.9853333333,33.2949333333,26.2605333333,28.5518,10.5738,10.0928666667,22.4642666667,11.9588333333,20.5268933333,23.8352666667,11.2584666667
624.62,20.9342,33.2552,26.2377333333,28.5315333333,10.5538666667,10.0226333333,22.3934666667,11.9131,20.47284,23.8385333333,11.2053333333
624.95,21.0,33.3534,26.3310666667,28.6774666667,10.6398666667,10.1183666667,22.4311333333,11.971,20.5757466667,23.9306,11.3254
625.28,20.8267333333,33.1852666667,26.1851333333,28.5667333333,10.5748,10.0016,22.2905333333,11.8853666667,20.4200133334,23.822,11.2837
625.61,20.7061333333,33.1304,26.1032,28.4939333333,10.4636666667,9.91810000001,22.1746666667,11.7786,20.30172,23.7858666667,11.1659333333
625.95,20.6580666667,33.1114666667,26.0622666667,28.4765333333,10.4278,9.88433333334,22.0973333333,11.7319,20.2374533333,23.7488,11.1315666667
626.28,20.6684,33.1655333333,26.146,28.5399333333,10.535,9.96643333332,22.1366,11.8166,20.2922933333,23.8362666667,11.2212666667
626.61,20.6471333333,33.1602,26.1215333334,28.5520666667,10.5395333333,9.97809999999,22.0636666667,11.8259,20.2804266667,23.8745333333,11.2468666667
626.94,20.5414,33.1190666667,26.0664,28.5291333333,10.4910666666,9.94493333333,21.9358666666,11.7530333333,20.1882133333,23.8191333333,11.1907666667
627.28,20.4424666666,33.0754666667,26.0327333333,28.5150666667,10.473,9.8791,21.8613333333,11.6763333333,20.1160533333,23.8024,11.1456333333
627.61,20.3975333333,33.0502,26.018,28.468,10.5032,9.8684,21.7981333333,11.6423666667,20.1040133333,23.8129333333,11.1480666667
627.94,20.3794666667,33.0416,25.9818666667,28.4897333333,10.4984,9.9091,21.7138666666,11.6043333333,20.0470533333,23.7778,11.1718
628.27,20.2908,33.0276,25.9418666667,28.4884,10.4760666667,9.86653333333,21.6360666667,11.572,19.9569333333,23.7248666667,11.1762666667
