wavelength,Back_IncOrtf,Belly_IncOrtf,Breast_IncOrtf,Crissum_IncOrtf,Crown_IncOrtf,DorTail_IncOrtf,Patch10_IncOrtf,Patch11_IncOrtf,Rump_IncOrtf,Throat_IncOrtf,WingTip_IncOrtf
367.11,5.07688888889,28.685,15.1314444444,8.31133333333,5.40166666667,5.16355555556,2.36022222222,25.4742222222,5.73888888889,17.1546666667,10.3567777778
367.47,5.13555555555,28.7186666667,15.1778888889,8.32388888889,5.40288888889,5.15688888889,2.35044444445,25.5458888889,5.74333333333,17.1394444445,10.3337777778
367.84,5.196,28.7792222222,15.2582222222,8.35277777778,5.43411111111,5.22088888889,2.40233333333,25.5886666667,5.79277777778,17.1746666667,10.3627777778
368.20,5.21666666667,28.8527777778,15.3246666667,8.39755555556,5.51077777778,5.27044444444,2.44577777778,25.5948888889,5.86566666667,17.2502222222,10.4028888889
368.56,5.25377777778,28.9655555556,15.3805555556,8.44444444444,5.55555555556,5.31688888889,2.51466666667,25.6866666667,5.91211111111,17.3481111111,10.4686666667
368.93,5.22244444445,29.1161111111,15.3833333333,8.40677777778,5.55933333333,5.28311111111,2.50244444444,25.719,5.88111111111,17.4068888889,10.488
369.29,5.141,29.1117777778,15.3495555556,8.40255555556,5.52833333333,5.227,2.48055555556,25.6978888889,5.83311111111,17.351,10.4282222222
369.65,5.17511111111,29.2578888889,15.3453333333,8.42333333333,5.52322222222,5.26544444445,2.45188888889,25.8211111111,5.84488888889,17.3911111111,10.4451111111
370.01,5.24622222222,29.3535555556,15.4281111111,8.46322222222,5.50088888889,5.29944444444,2.47333333333,25.8517777778,5.86655555555,17.419,10.5083333333
370.38,5.28433333333,29.3956666667,15.4638888889,8.53477777778,5.55866666667,5.35255555556,2.53455555555,25.929,5.89788888889,17.4385555555,10.6166666667
370.74,5.24444444445,29.3897777778,15.483,8.52411111111,5.47533333333,5.28944444445,2.44533333333,25.934,5.84422222222,17.4488888889,10.568
371.10,5.25622222222,29.4837777778,15.5482222222,8.55588888889,5.48988888889,5.31977777778,2.45511111111,26.0127777778,5.83688888889,17.4647777778,10.579
371.46,5.26944444445,29.5304444444,15.5976666667,8.57822222222,5.57777777778,5.34388888889,2.47266666666,26.0215555555,5.83533333333,17.508,10.6098888889
371.83,5.23622222222,29.5651111111,15.5654444444,8.592,5.59411111111,5.30833333334,2.44255555556,26.0774444444,5.82722222222,17.5171111111,10.5745555555
372.19,5.19766666667,29.5764444444,15.5161111111,8.54033333333,5.50711111111,5.27377777778,2.41188888889,26.056,5.73688888889,17.5033333333,10.5466666666
372.55,5.22366666667,29.6032222222,15.5538888889,8.59166666667,5.50844444444,5.256,2.42211111111,26.049,5.71144444445,17.5463333333,10.5275555556
372.92,5.26522222222,29.6614444445,15.6265555555,8.7,5.563,5.26866666667,2.43511111111,26.1033333333,5.77211111111,17.6008888889,10.5322222222
373.28,5.29255555556,29.8357777778,15.7163333333,8.77911111111,5.63533333333,5.26322222222,2.45077777778,26.2003333333,5.82788888889,17.7108888889,10.5863333333
373.64,5.31555555556,29.9016666667,15.8103333333,8.86377777778,5.70822222222,5.31566666667,2.50577777778,26.2426666667,5.88366666666,17.7987777778,10.6243333333
374.00,5.255,29.8708888889,15.7848888889,8.81033333333,5.71422222222,5.25766666667,2.48644444445,26.2631111111,5.85622222222,17.7961111111,10.5187777778
374.37,5.25977777778,29.9883333333,15.8355555555,8.78144444444,5.70455555555,5.22144444445,2.47255555556,26.3332222222,5.89655555556,17.8611111111,10.4685555555
374.73,5.27522222222,30.0961111111,15.8612222222,8.79222222222,5.73411111111,5.25666666667,2.48233333333,26.423,5.89944444444,17.8605555555,10.4692222222
375.09,5.35477777778,30.145,15.9286666667,8.87122222222,5.76955555555,5.27977777778,2.53855555556,26.4493333333,5.95722222222,17.9067777778,10.4605555556
375.45,5.27577777778,30.2444444444,15.9068888889,8.86933333333,5.69555555555,5.24377777778,2.48322222222,26.5291111111,5.95444444444,17.9087777778,10.4125555556
375.81,5.28344444444,30.3552222222,15.994,8.91055555556,5.70811111111,5.239,2.51855555556,26.5794444444,5.97222222222,17.9805555556,10.4118888889
376.18,5.31866666667,30.4097777778,16.0652222222,8.99422222222,5.76555555555,5.25666666667,2.56777777778,26.6658888889,6.039,17.9728888889,10.3915555555
376.54,5.35933333333,30.5405555556,16.1287777778,9.02433333333,5.77266666667,5.29955555555,2.61255555555,26.7468888889,6.07555555556,18.0307777778,10.4268888889
376.90,5.42711111111,30.635,16.2128888889,9.10522222222,5.80433333333,5.37688888889,2.68611111111,26.8372222222,6.12733333333,18.0718888889,10.4972222222
377.26,5.42455555556,30.6613333333,16.228,9.064,5.793,5.388,2.67422222222,26.8347777778,6.12911111111,18.0793333333,10.4605555556
377.63,5.40644444444,30.7222222222,16.2222222222,9.06088888889,5.76855555556,5.35433333333,2.64244444444,26.8568888889,6.12811111111,18.0886666667,10.4025555556
377.99,5.41755555556,30.8414444445,16.242,9.08777777778,5.70666666667,5.32511111111,2.61955555556,26.8923333333,6.102,18.0987777778,10.4037777778
378.35,5.35633333333,30.8205555556,16.2318888889,9.05788888889,5.63622222222,5.25522222222,2.57822222222,26.8812222222,6.02877777778,18.0655555555,10.3724444444
378.71,5.37266666666,30.8741111111,16.2731111111,9.07611111111,5.63744444444,5.21688888889,2.61344444444,26.8535555556,6.06588888889,18.0786666666,10.3918888889
379.07,5.28566666667,30.9433333333,16.2504444444,9.02544444444,5.60966666667,5.15022222222,2.56211111111,26.8908888889,6.00044444444,18.0711111111,10.3667777778
379.44,5.41855555555,31.103,16.4082222222,9.13844444444,5.75222222222,5.234,2.69233333333,26.9847777778,6.11811111111,18.2404444444,10.4955555556
379.80,5.47344444444,31.195,16.4335555556,9.16566666667,5.78433333333,5.25944444445,2.746,27.0215555556,6.16511111111,18.2754444444,10.555
380.16,5.46833333333,31.3151111111,16.4582222222,9.13555555555,5.75311111111,5.25633333333,2.70166666666,27.0931111111,6.10988888889,18.3205555556,10.5512222222
380.52,5.44877777778,31.3402222222,16.4935555556,9.12366666667,5.76144444444,5.22955555556,2.69011111111,27.0767777778,6.13588888889,18.3388888889,10.5441111111
380.88,5.41944444445,31.3737777778,16.4798888889,9.07488888889,5.74155555556,5.17466666667,2.66255555555,27.0541111111,6.11,18.3215555556,10.488
381.24,5.42633333333,31.4395555555,16.4916666667,9.10155555556,5.73688888889,5.15333333333,2.664,27.0904444445,6.08444444444,18.3025555556,10.4794444444
381.61,5.42588888889,31.5048888889,16.512,9.12255555555,5.76022222222,5.14,2.66722222222,27.1408888889,6.06233333334,18.2847777778,10.5014444444
381.97,5.461,31.6081111111,16.5753333333,9.17377777778,5.83822222222,5.21266666667,2.71255555556,27.2212222222,6.08422222222,18.3931111111,10.5383333333
382.33,5.465,31.6931111111,16.583,9.21433333333,5.86355555555,5.23055555556,2.70677777778,27.257,6.07344444444,18.4405555555,10.5176666667
382.69,5.47588888889,31.7777777778,16.6004444444,9.23977777778,5.86611111111,5.25244444444,2.65988888889,27.3308888889,6.07533333333,18.4698888889,10.4928888889
383.05,5.54455555556,31.8866666666,16.6771111111,9.31277777778,5.91888888889,5.30911111111,2.71111111111,27.4071111111,6.127,18.5483333333,10.5162222222
383.41,5.53755555556,31.9433333333,16.6368888889,9.31533333333,5.877,5.29122222222,2.69944444445,27.412,6.08044444444,18.5316666667,10.4672222222
383.77,5.54622222222,31.961,16.6767777778,9.30577777778,5.89211111111,5.311,2.68266666667,27.4392222222,6.04455555556,18.5455555556,10.455
384.14,5.58233333333,32.0764444444,16.7722222222,9.37411111111,5.96466666667,5.35711111111,2.74644444444,27.526,6.14666666667,18.6633333333,10.5071111111
384.50,5.59155555555,32.1955555556,16.8175555556,9.447,5.97244444444,5.399,2.76911111111,27.6345555555,6.16766666667,18.72,10.5193333333
384.86,5.60022222222,32.2302222222,16.8558888889,9.49722222222,5.97111111111,5.42188888889,2.75211111111,27.6842222222,6.16566666667,18.8097777778,10.5322222222
385.22,5.66233333333,32.2943333333,16.9685555556,9.57477777778,6.01288888889,5.49355555555,2.83455555556,27.7514444445,6.24722222222,18.8965555556,10.5914444444
385.58,5.75688888889,32.4567777778,17.1238888889,9.70222222221,6.10444444444,5.617,2.95244444445,27.8548888889,6.38211111111,19.0587777778,10.6812222222
385.94,5.75233333333,32.4924444444,17.1255555556,9.73555555554,6.12077777778,5.60744444445,2.97577777778,27.8821111111,6.41388888889,19.0352222222,10.6967777778
386.30,5.83444444444,32.5833333333,17.2017777778,9.82000000001,6.19,5.68677777778,3.05355555555,27.9356666667,6.50322222222,19.0817777778,10.7533333334
386.66,5.83233333333,32.624,17.2365555555,9.82677777777,6.20011111111,5.705,3.07588888889,27.9686666667,6.49555555556,19.1158888889,10.7518888889
387.03,5.79277777778,32.6824444445,17.2555555555,9.79377777777,6.17711111111,5.69488888889,3.07344444444,27.9912222222,6.49388888889,19.1207777778,10.7426666667
387.39,5.752,32.7141111111,17.2693333333,9.75444444445,6.15244444445,5.66877777778,3.03955555556,28.0298888889,6.48755555555,19.1358888889,10.7314444444
387.75,5.78644444445,32.8798888889,17.3507777778,9.81322222221,6.17277777778,5.716,3.06822222222,28.1446666667,6.56388888889,19.2427777778,10.7633333333
388.11,5.77966666667,32.878,17.3274444445,9.80355555554,6.15533333333,5.69477777778,3.07822222222,28.155,6.54444444444,19.215,10.7524444445
388.47,5.82266666667,32.9768888889,17.3938888889,9.83133333333,6.19622222222,5.70833333333,3.107,28.1892222222,6.57266666667,19.2736666666,10.7712222222
388.83,5.79511111111,33.0675555556,17.4011111111,9.80299999999,6.16077777778,5.66466666667,3.09622222222,28.2374444444,6.55677777778,19.2706666667,10.7533333333
389.19,5.76055555555,33.1132222222,17.3847777778,9.79222222223,6.139,5.65766666667,3.05466666667,28.2435555556,6.52811111111,19.271,10.7256666667
389.55,5.74311111111,33.1608888889,17.3532222222,9.76533333333,6.10788888889,5.61344444444,3.00833333333,28.2753333333,6.47111111111,19.2623333333,10.6944444445
389.91,5.78255555556,33.2683333333,17.449,9.7968888889,6.13666666667,5.64644444444,3.03388888889,28.3444444444,6.498,19.3457777778,10.7052222222
390.27,5.77533333333,33.3884444444,17.5198888889,9.79033333333,6.14211111111,5.61888888889,3.03977777778,28.4402222222,6.53255555556,19.4147777778,10.7412222222
390.63,5.82566666667,33.5585555556,17.6117777778,9.84577777777,6.17733333334,5.66077777778,3.09088888889,28.5732222222,6.58366666667,19.5226666667,10.7975555555
391.00,5.84866666667,33.5983333333,17.6528888889,9.87366666668,6.195,5.66811111111,3.05888888889,28.635,6.60277777778,19.5477777778,10.8422222222
391.36,5.86866666667,33.6636666667,17.7035555556,9.88088888888,6.21055555555,5.65466666667,3.05111111111,28.677,6.59233333333,19.5538888889,10.8226666667
391.72,5.81466666666,33.6874444445,17.7124444444,9.83833333333,6.15288888889,5.58988888889,3.00133333333,28.6391111111,6.53833333333,19.53,10.7693333333
392.08,5.85644444444,33.7818888889,17.7638888889,9.86666666668,6.15977777778,5.60055555556,3.00244444445,28.6574444444,6.53288888889,19.5773333333,10.796
392.44,5.78088888889,33.7685555555,17.7254444444,9.80333333333,6.108,5.52833333333,2.92566666667,28.6445555555,6.45711111111,19.5392222222,10.7241111111
392.80,5.80044444444,33.7871111111,17.7554444444,9.81966666666,6.14711111111,5.56455555556,2.96366666667,28.6675555555,6.51588888889,19.572,10.7331111111
393.16,5.81622222222,33.8602222222,17.7852222222,9.84455555557,6.14511111111,5.53577777778,2.96677777778,28.6943333333,6.507,19.6294444445,10.7442222222
393.52,5.74111111111,33.8392222222,17.7604444445,9.78744444443,6.09955555556,5.47622222222,2.908,28.6784444445,6.45288888889,19.5846666667,10.6788888889
393.88,5.70088888889,33.912,17.7736666667,9.78455555556,6.06677777778,5.44333333333,2.87877777778,28.7055555556,6.41855555556,19.5795555556,10.6652222222
394.24,5.67822222222,33.9574444444,17.7894444444,9.77211111112,6.03744444444,5.43477777778,2.83188888889,28.6871111111,6.333,19.5827777778,10.588
394.60,5.624,33.8791111111,17.7422222222,9.73399999999,5.99733333333,5.39044444445,2.76822222222,28.5981111111,6.28411111111,19.4923333333,10.5072222222
394.96,5.58922222222,33.9116666667,17.7106666667,9.71255555556,5.96222222222,5.36611111111,2.74333333333,28.5644444444,6.24266666667,19.4875555555,10.432
395.32,5.60644444444,33.9827777778,17.7525555555,9.75155555555,5.96544444444,5.39633333333,2.766,28.5793333333,6.27433333333,19.5458888889,10.4542222222
395.68,5.60211111111,33.9811111111,17.7295555556,9.77499999999,5.97066666667,5.39144444444,2.77588888889,28.5805555556,6.26066666667,19.5183333333,10.4536666667
396.04,5.62888888889,34.0472222222,17.7923333333,9.83722222221,6.01955555555,5.43666666666,2.801,28.639,6.29844444444,19.5732222222,10.4708888889
396.40,5.71133333333,34.1342222222,17.844,9.91544444445,6.08255555555,5.51444444445,2.872,28.7078888889,6.36222222222,19.6223333333,10.5262222222
396.76,5.76477777778,34.2941111111,17.9416666667,9.99111111111,6.14177777778,5.53077777778,2.89755555556,28.7754444445,6.35966666667,19.6865555555,10.5768888889
397.12,5.77733333333,34.3638888889,17.9742222222,10.0155555556,6.18233333334,5.541,2.92022222222,28.8427777778,6.37388888889,19.6691111111,10.5637777778
397.48,5.84333333333,34.4714444444,18.0353333333,10.0714444444,6.22311111111,5.57933333333,2.96988888889,28.8905555555,6.42288888889,19.7366666667,10.6127777778
397.84,5.921,34.5982222222,18.1335555556,10.1254444444,6.28655555555,5.63344444444,3.02955555556,29.0094444444,6.49377777778,19.8391111111,10.6961111111
398.20,5.945,34.6741111111,18.1005555556,10.161,6.32066666667,5.62644444444,3.04066666667,29.079,6.52144444444,19.8342222222,10.7396666667
398.56,5.96722222222,34.8678888889,18.1857777778,10.2087777778,6.34155555556,5.60655555555,3.067,29.1767777778,6.53688888889,19.9191111111,10.7945555555
398.92,6.05777777778,34.9854444444,18.3041111111,10.3172222222,6.411,5.674,3.15266666667,29.2254444444,6.59777777778,20.0113333333,10.8578888889
399.28,6.05377777778,35.0605555556,18.3245555555,10.3763333333,6.41033333333,5.674,3.17677777778,29.2625555556,6.59933333333,20.0244444444,10.8418888889
399.64,6.09755555555,35.2165555555,18.4024444444,10.4294444444,6.45888888889,5.70866666667,3.22255555556,29.3447777778,6.62266666666,20.1103333333,10.8768888889
400.00,6.07444444444,35.3443333334,18.4014444444,10.4256666667,6.43311111111,5.673,3.19088888889,29.4062222222,6.61722222222,20.1255555556,10.8384444444
400.36,6.05166666667,35.393,18.4371111111,10.4117777778,6.40544444444,5.64511111111,3.15766666667,29.4114444444,6.60355555556,20.1336666667,10.7964444444
400.72,6.012,35.395,18.4147777778,10.3914444444,6.35988888889,5.62966666667,3.12677777778,29.4252222222,6.59511111111,20.1385555555,10.751
401.08,5.94111111111,35.454,18.4365555556,10.3525555556,6.30266666667,5.59533333333,3.05377777778,29.4556666667,6.55722222222,20.1575555556,10.7203333333
401.44,5.91222222222,35.5347777778,18.4778888889,10.3688888889,6.28933333333,5.59133333333,3.03188888889,29.5252222222,6.56477777778,20.2082222222,10.7148888889
401.80,5.885,35.5596666667,18.4792222222,10.3666666667,6.27711111111,5.568,3.00155555556,29.5231111111,6.56055555555,20.2044444444,10.6575555556
402.16,5.88488888889,35.5976666667,18.555,10.3954444444,6.28188888889,5.61622222222,3.04566666667,29.5481111111,6.59633333334,20.2512222222,10.6584444444
402.52,5.89855555556,35.6318888889,18.5908888889,10.4242222222,6.30555555556,5.65188888889,3.04977777778,29.6212222222,6.60422222222,20.2792222222,10.6685555556
402.88,5.89144444445,35.6904444444,18.601,10.404,6.29011111111,5.62955555556,3.04244444444,29.6695555556,6.59733333333,20.2852222222,10.6543333333
403.24,5.87,35.7337777778,18.6146666667,10.4237777778,6.30433333333,5.63588888889,3.02788888889,29.718,6.58588888889,20.3116666667,10.6774444445
403.60,5.87633333333,35.7693333333,18.6217777778,10.4505555556,6.28966666667,5.64811111111,3.02555555555,29.7861111111,6.61788888889,20.3245555556,10.6694444444
403.95,5.87577777778,35.7607777778,18.6576666667,10.4851111111,6.312,5.63722222222,3.02744444444,29.7742222222,6.64211111111,20.3488888889,10.6921111111
404.31,5.90733333334,35.8392222222,18.6895555556,10.524,6.34411111111,5.63666666667,3.04722222222,29.8325555556,6.67888888889,20.3902222222,10.7155555556
404.67,5.92211111111,35.8901111111,18.7326666666,10.5312222222,6.35622222222,5.62022222222,3.05411111111,29.8627777778,6.67455555555,20.4024444444,10.7125555556
405.03,5.99422222222,35.9806666667,18.7958888889,10.5886666667,6.41966666667,5.63944444444,3.11633333333,29.8991111111,6.72222222222,20.4712222222,10.7555555555
405.39,6.05222222222,36.0897777778,18.855,10.6333333333,6.46333333333,5.66266666667,3.17833333333,29.9765555556,6.75277777778,20.4941111111,10.7805555555
405.75,6.05255555556,36.0956666667,18.8404444445,10.6563333333,6.45522222222,5.656,3.18244444444,29.9645555556,6.74377777778,20.49,10.7687777778
406.11,6.06666666667,36.1486666666,18.8556666667,10.6728888889,6.46666666667,5.62777777778,3.15955555556,29.9903333333,6.73266666667,20.5283333333,10.7685555556
406.47,6.10822222222,36.2065555556,18.8798888889,10.7136666667,6.52088888889,5.64177777778,3.20066666667,30.0026666667,6.77222222222,20.5847777778,10.7933333333
406.83,6.11166666666,36.2708888889,18.9013333333,10.7482222222,6.55688888889,5.62344444445,3.21922222222,30.0695555556,6.79966666667,20.6122222222,10.7996666667
407.19,6.18711111111,36.361,18.9624444444,10.7864444444,6.59544444444,5.63744444444,3.26211111111,30.1268888889,6.86155555556,20.6693333333,10.8138888889
407.55,6.19844444444,36.4358888889,19.0022222222,10.8081111111,6.62088888889,5.61033333333,3.24511111111,30.1356666667,6.86411111111,20.7038888889,10.8097777778
407.90,6.20788888889,36.5385555555,19.0411111111,10.8155555556,6.62422222222,5.61022222222,3.26011111111,30.1924444445,6.845,20.7158888889,10.8063333333
408.26,6.21711111111,36.6208888889,19.0945555556,10.8516666667,6.65177777778,5.62422222222,3.30244444444,30.2384444445,6.85777777778,20.7667777778,10.8318888889
408.62,6.22744444444,36.7017777778,19.1183333333,10.8902222222,6.66588888889,5.63555555556,3.31011111111,30.2717777778,6.87788888889,20.7877777778,10.8421111111
408.98,6.23822222222,36.7856666667,19.136,10.9413333333,6.64188888889,5.65711111111,3.32011111111,30.3084444444,6.90055555555,20.8184444444,10.8427777778
