wavelength,Back_PooCinf,Belly_PooCinf,Breast_PooCinf,Crissum_PooCinf,Crown_PooCinf,DorTail_PooCinf,Patch10_PooCinf,Rump_PooCinf,Throat_PooCinf,WingTip_PooCinf
184.49,-48.6842888889,-38.772,-55.0877666667,-51.0526000001,-36.3157333334,-94.7367333333,-98.2456666666,-52.2223555555,-79.1888499999,-88.7719999999
184.87,-15.5349444445,-10.4321333334,-14.1357999999,-17.9014000001,-6.04946666674,-44.6913333333,-48.8888666665,-20.8230666667,-31.620525,-43.9505333334
185.25,-7.49524444445,-3.50286666666,-1.18640000007,-5.76273333333,7.57053333332,-25.6496,-38.3051333334,-15.2166000001,-18.9971916667,-36.0452666667
185.63,-10.5166111111,-3.09876666668,-1.50233333333,-8.82620000001,9.38966666666,-23.0986,-32.9577333333,-12.1126222222,-16.666575,-33.2395333333
186.01,-5.04503333333,-2.43259999998,3.87386666667,-3.51353333333,12.2523333333,-17.6576,-28.6486666667,-6.72664444438,-9.876075,-28.3782
186.39,-28.9918888889,-27.7776666667,-19.5677666667,-30.9878000001,-9.75306666674,-54.1976,-61.3580000001,-38.3539777778,-38.3795166666,-63.3333333334
186.77,-52.6303333334,-56.3946,-44.4216000001,-57.9592,-27.7550666667,-81.0884000001,-94.6938,-69.8412666666,-61.0544833334,-91.2924666667
187.15,-75.7265555556,-80.6410000001,-69.2948333333,-78.9743999999,-53.4615333333,-107.5642,-116.1538,-92.0941111111,-91.2821416668,-115.0
187.53,-58.0228777778,-57.4999666667,-51.8137666666,-56.3726,-39.8038666667,-85.4901333333,-88.6274666666,-67.3202222221,-71.4462416667,-87.7450666667
187.91,-38.5226666667,-36.4469,-31.7215333334,-36.1905333333,-23.4432,-54.9449333333,-56.3368666667,-42.7107111111,-44.331525,-59.3407333333
188.29,-48.2344222222,-41.3704,-42.6295333334,-47.0370666667,-33.1110666667,-64.6664666667,-65.0370666667,-51.9752000001,-54.0278833333,-69.9258666665
188.67,-49.7192,-42.9473333333,-45.3333333334,-50.9474,-36.4210666667,-66.6665333333,-63.4385333332,-53.5204666667,-56.2546333333,-68.9823333333
189.05,-84.8593444445,-75.1807,-79.8794999999,-84.4176666667,-68.9960666667,-105.7028,-98.2328666667,-87.2021555555,-90.6626333333,-106.827333333
189.43,-91.9684555555,-80.6160666667,-86.5941333333,-88.9855333333,-78.6958,-111.014533333,-102.971066667,-89.9758,-98.8133500001,-107.971
189.81,-99.6969666666,-93.2575333334,-93.4092333333,-95.8332000001,-88.1817333334,-118.106,-110.378733333,-97.1717555555,-107.405458333,-117.5756
190.19,-114.769611111,-107.1952,-103.821066667,-108.536666667,-101.544733333,-136.585333333,-125.691066667,-112.466088889,-124.410575,-133.251933333
190.57,-90.2494222223,-84.0815333333,-78.4354333333,-83.4013333335,-77.4148666666,-106.8708,-99.8639333334,-86.6439777779,-99.0731749999,-104.353733333
190.95,-81.7093333333,-73.5256333333,-71.7629333333,-73.8460666666,-71.9230666667,-97.2437333333,-89.8077333334,-78.9316444446,-89.3591250001,-93.5255333333
191.33,-84.6713444444,-74.9660000001,-74.1836666667,-73.9456666667,-74.8300666667,-96.1223999999,-88.0272666667,-82.1769555556,-88.93715,-94.7618666667
191.71,-89.5555777778,-85.5087666666,-82.2105666667,-81.6842666666,-83.0877333334,-99.6492,-94.7367999999,-89.2398444445,-96.7807249999,-101.0526
192.09,-107.563133333,-106.590833333,-103.901466667,-101.893866667,-106.136333333,-127.196866667,-119.5454,-111.060577778,-122.310533333,-121.9696
192.47,-108.537255556,-109.7467,-107.088566667,-104.472533333,-104.050666667,-136.962066667,-129.113933333,-119.212333333,-131.645591667,-127.595
192.85,-117.488533333,-121.232833333,-119.1325,-112.2376,-109.589,-150.867733333,-144.201066667,-134.155133333,-142.385775,-141.826466667
193.23,-100.979466667,-105.833233334,-98.9473000001,-93.0700666666,-93.7719333335,-130.350733333,-127.280733333,-124.093555556,-123.947341667,-122.894666667
193.61,-111.562244445,-121.666433333,-110.468666667,-103.541333333,-103.333133333,-147.4998,-142.604,-146.735977778,-137.226283333,-137.7082
193.99,-121.870422222,-123.5,-116.999966667,-106.333333333,-113.000066667,-161.222333333,-153.666666667,-160.555511111,-147.069533333,-148.555533333
194.37,-138.484766667,-138.121233333,-127.818166667,-122.303,-128.3636,-177.818066667,-172.0,-177.899022222,-165.318341666,-165.696933333
194.75,-143.6905,-138.749966667,-124.047533333,-124.2858,-133.095133333,-178.3332,-175.7142,-177.182488889,-163.229183333,-167.142866667
195.13,-161.152255556,-158.827233333,-137.654233333,-149.876533333,-154.074133333,-201.357933333,-196.543266667,-195.390955556,-183.719041667,-190.864266667
195.51,-135.522866667,-133.235333333,-114.2157,-126.568666667,-128.137333333,-167.451,-169.2156,-161.536044444,-153.872591667,-159.901866667
195.89,-108.708333333,-101.25,-84.4166666666,-97.7500000001,-98.3333333333,-135.583333333,-132.166666667,-128.472222222,-119.927083333,-124.583333334
196.27,-93.2024555556,-83.7255333331,-67.9609333333,-79.6864,-78.0391999999,-114.8236,-110.509933333,-110.065444444,-98.5392083333,-106.744933333
196.65,-104.1961,-94.3137666667,-70.353,-85.804,-88.3920666667,-116.549,-115.137266667,-113.830066667,-102.127533333,-111.8432
197.03,-131.856477778,-119.2406,-89.3670666667,-111.392333333,-114.261666667,-142.278466667,-141.856533333,-137.862177778,-128.924133333,-136.455666667
197.40,-146.286544444,-132.8509,-105.8333,-128.947333333,-130.350866667,-159.736933333,-159.473733333,-147.076044445,-147.006516667,-151.1404
197.78,-145.402777778,-132.25,-102.166666667,-133.416666667,-132.333333333,-160.5,-157.25,-141.083333333,-149.302083333,-151.25
198.16,-146.061866667,-135.021033333,-104.852266667,-136.5402,-134.767933333,-166.8354,-160.5062,-142.587866667,-151.540108333,-153.839666667
198.54,-140.196855556,-127.2151,-104.852433333,-133.502066667,-125.147666667,-163.3756,-154.768,-137.777755556,-143.776475,-147.594933333
198.92,-124.938433333,-116.9546,-98.7656333333,-126.748933333,-112.9218,-156.2962,-140.411533333,-128.998777778,-132.716008333,-135.308666667
199.30,-112.9974,-105.503966667,-85.3877333333,-111.3954,-100.7752,-139.1472,-125.736333333,-116.821688889,-119.903133333,-117.441933333
199.68,-91.294288889,-81.8314333333,-62.8939333333,-90.0365333333,-77.1428666667,-119.7802,-97.8022,-94.5055999999,-96.5568416666,-91.5017999999
200.06,-104.347222222,-95.7083333334,-72.375,-106.166666667,-87.6666666667,-137.0,-113.333333333,-105.777777778,-107.864583333,-104.833333333
200.44,-112.913,-100.135066667,-77.0720666666,-115.315266667,-95.0450666667,-146.3964,-117.7478,-110.450488889,-115.732075,-111.7118
200.82,-100.180555556,-90.2916666667,-74.9166666667,-105.083333333,-89.0,-135.833333333,-104.083333333,-99.5277777779,-105.291666667,-102.916666667
201.19,-61.8394444444,-57.4075333335,-46.6295,-68.8888000001,-57.0371333334,-95.2593333332,-67.8520000001,-65.5308,-70.0648500001,-69.6296
201.57,-34.7776777778,-30.8181333333,-23.8787333333,-39.3334,-30.4848666666,-60.3031333333,-37.9998666667,-37.6363111111,-40.7802916667,-43.1513333333
201.95,-15.3167555556,-11.2397666667,-11.3498333334,-18.0164666667,-13.0027333333,-36.4187333333,-19.7796,-20.8632,-20.2341333333,-24.4628
202.33,-16.1110888889,-14.3519,-10.7407666666,-22.3457333333,-13.3951333333,-37.8394666667,-19.321,-24.8971111111,-20.123375,-26.2961333333
202.71,-12.0164555555,-12.0986,-6.97529999999,-16.7284,-10.6788666667,-33.5802666667,-15.1850666667,-21.5842888889,-16.4737666667,-20.9259333333
203.09,-17.6225111111,-11.7203,-7.06093333333,-12.5447333333,-11.3261333333,-34.552,-15.5555333333,-24.2533111111,-16.478525,-23.1542
203.47,-12.8347555555,-3.80346666666,-3.07700000007,-7.00853333334,-3.93159999994,-32.0513333333,-9.31613333332,-21.7948222222,-9.294975,-23.5898
203.85,-14.1706555556,-5.99030000007,-3.67153333341,-7.53606666668,-7.43953333327,-33.9130666667,-12.7536,-24.9276222223,-6.44931666666,-32.2705333333
204.22,-40.4307888888,-30.5442,-23.9455666667,-28.9796,-36.7347333333,-73.0612666667,-37.8232,-59.4104,-34.7958583333,-70.4760666667
204.60,-42.5580888889,-41.0852999999,-26.8991666667,-30.5426666666,-42.7909333334,-84.4960666667,-47.2868666666,-77.6228222222,-43.9728166667,-79.5349333332
204.98,-23.9152888889,-22.1428333333,-2.22220000013,-5.39673333341,-18.8888666667,-64.6032,-32.6983333333,-56.5079555555,-33.0951500001,-57.3016666666
205.36,-71.6873222222,-56.2963666668,-11.6050666667,-38.2716666667,-63.2098000001,-128.641933333,-75.8024666668,-104.609088889,-78.3643833333,-108.148266667
205.74,-1537.22222222,-1288.33333333,-565.000000001,-1170.0,-1383.33333333,-2276.66666666,-1606.66666667,-1880.0,-1574.16666667,-1936.66666667
206.12,239.111111111,204.333333333,117.5,191.333333333,199.0,305.333333333,234.333333333,250.111111111,219.916666667,271.0
206.50,366.0741,278.666733333,207.3333,293.333333333,315.111133333,451.111133333,361.333466667,366.963088889,353.277791667,411.999933334
206.87,464.814788889,344.166733333,259.444366667,373.333333333,421.666666667,567.2222,469.444466667,468.5186,455.625091667,551.1112
207.25,830.793655555,647.142800001,536.190433333,752.381066666,805.714200001,1042.85706667,900.000066667,822.222266666,870.476074999,1024.7618
207.63,955.714177779,778.095266667,695.238133333,840.000066665,939.999933333,1190.47613333,1014.2858,882.222288888,1027.857075,1133.33326667
208.01,3283.88888889,2528.33333333,2381.66666667,2900.0,3190.0,3950.0,3486.66666667,2971.11111111,3590.41666667,3710.0
208.39,-139.555522222,-83.7777999999,-86.2221666665,-112.444466667,-129.5556,-179.555666667,-161.555533333,-119.777733333,-158.277891667,-164.2224
208.77,-116.423611111,-56.6666666665,-65.1041666666,-87.2916666666,-101.25,-145.625,-131.666666667,-92.2916666667,-126.510416667,-135.416666667
209.14,-113.9215,-57.1568666667,-66.2745333333,-96.6666666667,-99.2158666667,-141.372733333,-121.176466667,-87.2549999999,-113.896983333,-129.803933333
209.52,-100.398844444,-51.1965333333,-67.6924,-79.3162666667,-83.5897999999,-125.1282,-106.4958,-76.7523111111,-93.1197249999,-113.846066667
209.90,-75.4320444444,-34.9630000001,-51.9258999999,-54.3704666666,-62.0741333333,-98.5186,-83.1110666667,-64.3456666667,-73.2037916665,-91.8517333333
210.28,-38.1667333334,-7.05556666666,-27.5,-24.8888666666,-31.2223999999,-56.5555333333,-46.3332666667,-34.1852222222,-40.7916916667,-49.5554666667
210.66,-15.6521777778,9.1305,-6.37686666668,0.86946666668,-5.70046666665,-29.9517333333,-20.1933333333,-10.8212888889,-12.8501666667,-22.8984666667
211.03,-25.7221333333,2.0555,-16.9444666667,-6.88893333334,-12.8889333333,-38.6666666666,-26.7778,-22.2222,-21.3055166667,-27.5555333333
211.41,-0.97014444446,21.4285666667,6.93130000001,18.7302666667,11.8518666667,-11.2168,-0.211533333326,-1.12866666666,3.86248333332,-1.79906666666
211.79,24.8756333333,46.8657333333,36.1691333333,42.8855333333,34.0298666667,18.5074666666,20.8955333333,19.9004666667,32.0522499999,26.0697333333
212.17,29.665,51.3758333334,40.6349666666,50.6878000001,38.9419333333,19.7884,24.8678,19.5061555556,34.8412166667,26.0317333333
212.55,9.11512222224,31.7283999999,20.8642000001,33.8272666666,18.7654,-4.56793333336,5.1852,-3.20982222221,15.7869583334,5.06166666667
212.92,1.61784444444,23.1580333334,17.2515,29.7076000001,10.1754666666,-11.5788666667,2.1052,-3.85962222222,16.2717833333,3.15786666667
213.30,-4.71733333332,17.4854666667,11.6959333333,25.3801333334,2.2222,-19.2981333333,-8.53799999999,-11.2670444444,12.7192,-0.701799999986
213.68,0.912144444446,20.8955333334,15.5224333333,25.7712666667,8.05973333334,-10.6467333333,-0.895600000006,-5.67155555554,15.5346666667,4.67660000001
214.06,-4.16664444443,16.0648333333,13.0555333333,26.2036666667,4.53700000001,-9.81486666666,-5.09266666669,-9.32097777777,13.9813166667,5.18513333331
214.44,7.47848888888,22.1368666667,26.7093666667,37.1794666667,14.53,2.56406666666,5.38466666667,1.16813333335,23.7500166667,17.0085333333
214.81,12.5585111111,25.3947666667,32.1052666667,41.3157333334,15.0001333333,10.9649333334,9.56139999999,5.67248888888,24.484575,21.9296666667
215.19,11.6847111111,23.7994,33.5484333333,36.8459333333,13.405,13.4768,10.5376,8.36302222222,22.6522833333,19.0681333333
215.57,-3.51641111111,7.96066666666,21.5292666667,20.7842666667,-1.64700000001,-2.50979999998,-4.39226666668,-8.07846666667,8.88243333335,-0.862733333326
215.95,-23.4824,-14.9187,1.21953333334,1.86986666667,-20.6504,-24.309,-22.8455333333,-27.9673555556,-10.1422666667,-22.8455333333
216.32,-26.9273222222,-17.0782,-1.76946666667,-0.16453333332,-23.2098666667,-25.9258666667,-24.4443333333,-27.4074,-11.8723666666,-24.1975333334
216.70,-23.1895777778,-9.29426666665,7.56873333335,6.35286666667,-19.2156,-15.2158666667,-15.6078,-21.2549777778,-8.21557500001,-18.0392
217.08,-26.8734666667,-12.1318,3.06193333335,-0.9302,-23.0232,-18.5271333333,-24.4961333333,-24.9612888889,-19.137575,-26.1241333333
217.46,-51.5895888889,-26.0183666667,-11.574,-15.7408666667,-44.3519333333,-39.3517333333,-41.4814666667,-46.3890222222,-40.4051166667,-50.6481333333
217.83,-33.8134444445,-11.8107333333,2.71603333334,-3.53920000001,-31.0288666667,-21.4814,-25.926,-27.5995333333,-23.230425,-33.0041333333
218.21,-25.7163,-3.28943333332,14.2545,1.92986666666,-24.5614,-16.8421333333,-19.1228,-15.1754666667,-16.4583083333,-28.6843333333
218.59,-50.8823111111,-24.9020666667,-4.16673333333,-20.2941333333,-47.1567999999,-43.8235333333,-43.9215333333,-36.9608888889,-36.2132416667,-55.8822666667
218.97,-64.4147888888,-36.8,-13.8666,-34.8444,-59.3777999999,-60.6223333334,-58.9335333333,-47.7629555556,-45.8888666667,-68.7109999999
219.34,-82.4014111111,-55.2149666666,-27.4192333333,-51.5054,-81.0752666665,-83.2258,-82.2580666666,-61.4695111111,-63.5617583334,-84.4086000001
219.72,-68.2447777778,-42.8985333333,-19.5651,-37.6811333333,-70.3381999999,-66.5699999999,-66.9566,-47.8582666667,-51.6424333333,-58.8406
220.10,-47.6038111111,-23.1727666667,-7.06816666667,-26.9076666667,-49.8796666666,-46.3454,-45.1406,-30.9236,-35.1808083333,-38.233
220.47,-52.1082777778,-30.7266,-10.6409666667,-32.2222666667,-58.8033999999,-55.9828,-51.7947333333,-37.8917111111,-43.2370833334,-45.2137333333
220.85,-65.7743333334,-43.1312666667,-25.2526666667,-51.01,-76.3636666667,-80.505,-69.2930000001,-50.3030666667,-56.0100083332,-67.3736
221.23,-74.6784555556,-48.2456,-33.0994,-60.9356,-93.6841333333,-94.3858666667,-78.3625999999,-59.2592666667,-63.318675,-81.4034666668
221.61,-36.2557555556,-22.6484666667,-6.07306666666,-27.5800666667,-52.8766666667,-54.8858000001,-45.3881333334,-29.3150666667,-29.2352083333,-43.5616
221.98,-54.4942555556,-39.5024,-22.7860333334,-39.5025333334,-65.5720666666,-72.2388000001,-60.199,-45.8705777777,-44.9005,-60.2983999999
222.36,-46.2404111111,-31.9635333333,-20.4109333333,-34.4292666667,-56.8035333334,-63.4703999999,-49.4064,-40.3958222222,-34.79445,-52.0548
222.74,-31.9179111111,-20.5479666667,-16.5752999999,-23.5616666667,-53.4246000001,-53.2419999999,-36.7124,-29.5586222222,-25.696275,-42.7396666667
223.11,-17.8481444444,-12.3207666667,-16.0759666667,-13.9240666667,-41.3503333334,-39.2404666667,-22.6161333333,-17.6652666666,-13.7448083333,-34.0084666667
223.49,-8.34522222221,-2.58870000002,-9.25533333333,0.070799999994,-24.8935333333,-25.2482666667,-9.71619999998,-6.78488888888,-2.34046666668,-24.6098666667
223.87,0.405000000006,5.76313333335,1.96259999999,10.6542666667,-11.4019333333,-14.8910666667,0.560733333326,5.06757777779,7.60104999998,-18.5046
224.24,3.27213333333,8.47100000001,4.80116666667,15.5351333333,-8.31806666666,-10.2752,7.8288,9.80631111112,12.890075,-17.3088
224.62,4.98125555556,9.51976666667,5.50840000001,13.1074,-7.51426666668,-6.8926,8.81359999999,14.2561777778,15.2894916667,-14.7457333333
225.00,9.52915555555,10.6497666667,8.05100000002,15.4802,-6.10159999997,-4.63266666667,9.94346666667,18.9642666667,19.2586166667,-9.71746666667
225.38,17.2303777778,15.0723666667,16.9565666667,21.9324666667,3.67140000001,4.05800000001,17.8744,24.6537777778,26.5519,3.33333333334
225.75,17.8459,19.0022333333,19.9772,22.7664,5.39673333333,7.66419999999,21.2699333333,27.0749555555,27.7325333333,6.25853333334
226.13,17.2983111111,20.4078,22.0623,21.7745333333,3.06960000001,6.90633333332,21.7745333333,27.9616888889,28.5492333333,4.22079999999
226.51,14.5670444445,19.0260666667,20.1515666667,20.1731333333,3.72300000001,5.93079999999,22.2077333333,25.0649555556,25.7900083333,5.1516
226.88,10.5585666667,16.9274333333,18.3612333333,17.579,5.54939999999,5.512,19.8883333333,20.9063333333,23.88735,6.40600000001
227.26,11.7597,17.3683666667,20.0477666667,16.4912,8.35739999999,8.32533333333,21.244,19.4577333334,23.6443666667,11.2599333333
227.64,14.2061,18.637,21.4845333333,16.0862666667,11.5520666667,11.7409333333,23.1308666667,20.1440222222,22.9723166667,13.4143333334
228.01,10.8557111111,14.1849666667,16.4964,10.9976666667,7.5426,9.95140000001,18.4914666667,15.5473555555,17.0772333333,10.8758666667
228.39,8.56385555556,11.3038666667,14.5465,8.59406666666,5.62353333334,7.48293333334,15.102,12.8420222222,14.6570083333,9.45573333334
228.76,5.60875555556,8.82859999999,12.1832333333,6.87960000001,3.96146666667,5.47393333334,12.9287333333,8.94564444445,12.3084,7.81679999999
229.14,6.12568888888,8.72459999999,12.0965,7.67140000001,5.79706666666,6.55086666667,13.2172666667,8.05139999999,12.0193666667,8.00013333334
229.52,1.25447777777,4.68956666667,6.8291,3.09453333334,0.840466666674,1.94853333333,8.44326666666,2.70617777777,5.99804166666,2.4642
229.89,0.205655555556,2.15479999999,3.80293333333,0.994466666666,-0.810266666672,0.313066666668,7.21913333333,0.50953333334,3.54966666667,0.662866666667
230.27,2.35097777778,3.34166666667,5.65926666667,2.73719999999,1.47779999999,1.76326666667,8.41306666666,2.64773333334,4.93068333333,3.12333333333
230.65,0.3675,0.331633333334,3.21706666667,-0.182399999998,-1.57546666667,-0.829266666668,5.48913333334,0.464355555554,1.87390833333,0.198933333336
231.02,-0.281955555564,-1.193,2.38586666667,-1.42126666667,-2.87653333333,-1.38766666667,4.77153333333,-0.547,0.272816666666,-1.06593333333
231.40,-0.77023333334,-1.79023333333,1.34926666667,-1.28766666667,-3.77433333333,-2.09873333333,3.404,-1.17575555555,-0.333058333332,-1.42866666667
231.78,-4.1151,-5.27066666667,-1.45306666667,-4.33033333333,-7.90126666667,-5.35613333334,-0.075933333334,-4.9952,-2.58544999999,-4.97626666667
232.15,-5.71757777778,-5.04966666666,-2.03383333333,-5.5754,-9.18653333333,-7.08339999999,-1.389,-7.07673333333,-3.05309999999,-6.72626666666
232.53,-3.83041111112,-2.77786666667,-0.760133333334,-2.6316,-6.45226666667,-4.17159999999,0.682199999999,-4.99035555556,-1.54469999999,-4.38593333333
232.90,-2.12731111111,-1.3432,0.960666666668,-0.764733333332,-4.37246666667,-1.49033333334,2.50966666667,-3.37264444445,0.299049999992,-3.17646666667
233.28,-2.32842222222,-0.164266666666,1.20766666667,-0.502466666666,-4.61833333333,-0.270466666668,3.43946666667,-2.72462222222,0.51931666666,-2.7246
233.66,0.528122222223,2.79303333334,4.20323333333,2.033,-1.09893333333,3.64466666666,7.34439999999,0.659266666661,4.06589999999,0.293133333335
234.03,0.183222222222,3.26236666667,4.84036666666,2.74826666667,-0.78,4.00700000001,8.03193333333,1.28842222223,4.79608333333,0.389999999998
234.41,0.536300000001,4.3326,4.4651,3.30686666667,-0.353666666668,4.5446,9.33693333332,0.695533333332,5.56808333333,0.530533333334
234.78,2.77496666667,7.27893333333,6.4371,5.8844,3.14626666667,7.17686666668,11.5986666667,3.03864444444,8.57779999999,3.8096
235.16,3.06693333333,8.17739999999,6.3869,6.74666666667,4.23653333333,7.62600000001,11.3668666667,3.76237777778,9.34055000001,4.30053333333
235.54,1.27235555556,6.67443333333,5.2148,5.4644,3.18513333334,6.41680000001,10.7884666667,3.17468888889,8.27279166667,2.40446666666
235.91,1.15873333333,6.93746666667,5.41020000001,5.58326666667,4.27393333332,6.24526666668,10.9104666667,3.55148888889,7.64480833333,3.17533333333
236.29,0.850266666666,5.50713333334,4.24633333334,4.75346666667,4.46373333333,5.72453333333,10.971,3.61342222222,7.13216666667,3.14493333333
236.66,-0.876855555556,3.31893333333,1.93563333333,2.3224,2.19373333334,3.5556,8.74553333333,1.31406666667,5.5431,1.23293333333
237.04,-0.54521111111,4.1339,2.41546666667,2.5122,2.27739999999,3.39533333333,8.80613333333,1.88173333333,6.01105833333,1.6426
237.41,-1.18955555556,3.0303,1.95273333333,2.02026666667,1.68353333334,2.39726666666,8.21553333334,1.54433333333,5.15840833333,1.09093333333
237.79,-2.29803333333,1.86076666667,1.2783,1.25833333333,0.709600000006,1.49933333333,7.02813333333,0.834400000001,4.95994166667,0.348199999999
238.17,-2.77093333333,0.730833333332,0.525966666666,0.273266666668,0.0956666666601,0.5874,6.32506666667,-0.332422222221,3.77216666667,-0.7104
238.54,-5.28286666666,-2.08916666666,-1.75646666667,-2.02266666667,-2.302,-1.31733333333,3.99193333333,-2.19573333333,0.495641666666,-3.04726666667
238.92,-8.40399999999,-4.91463333333,-4.64243333333,-4.83226666666,-5.62946666667,-3.66866666667,1.73306666667,-5.32566666667,-3.19576666667,-6.439
239.29,-7.76401111112,-4.8813,-4.24083333333,-5.12459999999,-5.19566666667,-3.26213333333,3.27413333333,-4.92288888889,-3.70548333333,-6.12106666667
239.67,-7.15735555556,-4.75096666667,-3.54676666667,-4.83866666667,-4.67433333333,-2.671,4.19266666667,-4.52471111111,-3.86565000001,-5.68140000001
240.04,-6.11355555555,-4.47676666667,-3.83936666667,-4.60346666667,-4.72033333333,-2.18006666667,4.5256,-4.03897777778,-3.371075,-5.16786666666
240.42,-4.64666666667,-3.2655,-2.72676666667,-3.32486666667,-3.57933333333,-1.00093333333,5.38593333334,-2.78482222222,-2.02289166667,-3.45213333333
240.79,-3.06512222222,-1.99546666667,-1.60606666667,-2.23446666667,-2.46233333333,0.375000000001,6.76953333333,-1.25931111111,-1.25961666667,-1.88886666667
241.17,-2.06477777778,-1.78213333333,-1.50616666667,-1.63126666667,-1.7276,1.05973333333,7.3218,-0.582444444445,-1.1111,-0.565266666665
241.54,-1.28917777778,-0.9811,-1.0829,-1.35706666667,-1.15353333333,1.53233333333,7.66766666667,-0.29588888889,-0.734283333335,0.373199999998
241.92,-0.131622222222,0.085966666668,-0.407333333333,-0.3442,0.0709333333333,2.3892,8.59526666667,0.71368888889,-0.0531083333346,1.47813333333
242.29,1.01117777778,1.18713333333,0.509466666667,0.875866666668,1.06973333333,3.54073333333,9.32693333333,1.95804444445,1.09223333334,2.7754
242.67,1.79618888889,1.89356666667,1.0623,1.322,1.62313333333,3.99646666667,9.89966666667,2.50442222222,1.84943333333,3.3856
243.05,3.12645555556,2.74206666667,2.03073333333,2.25886666667,2.58813333333,4.90613333333,10.7958666667,3.49453333333,2.7976,4.55133333333
243.42,3.71812222222,3.26553333333,2.69243333333,3.0068,3.18333333333,5.71373333333,11.3451333333,4.17875555555,3.45445,5.344
243.80,4.50998888889,3.94066666667,3.2232,3.63986666667,3.79226666667,6.28166666667,11.762,4.66353333333,4.04889166667,6.14946666667
244.17,4.77167777778,4.32276666667,3.55846666667,3.96913333333,4.08766666667,6.6074,12.0576666667,4.93017777778,4.399025,6.48893333333
244.55,4.78141111111,4.2407,3.27066666667,3.8018,3.76253333334,6.3102,12.0830666666,4.75922222222,4.17150833333,6.21213333333
244.92,5.03837777778,4.31683333333,3.59953333334,3.99773333333,3.9978,6.50433333333,12.4009333333,5.11015555555,4.42860833333,6.342
245.30,4.94267777778,4.34016666667,3.50856666667,3.956,3.64113333333,6.39766666667,12.5018666667,4.99768888888,4.46756666667,6.06873333333
245.67,5.07063333333,4.2874,3.4165,4.2074,3.72153333333,6.5328,12.9190666667,5.30237777778,4.61875,6.13826666667
246.05,5.51051111111,4.522,3.64806666667,4.485,4.019,6.9426,13.3600666667,5.74653333333,5.16060833334,6.59540000001
246.42,5.78535555555,4.7086,3.73863333333,4.6234,4.19233333333,7.19793333333,13.8129333333,6.06331111111,5.32520833333,6.94313333334
246.79,5.82561111111,4.5351,3.78456666667,4.62833333333,4.1536,7.3576,13.95,6.12904444445,5.25028333333,7.1042
247.17,5.60977777778,4.38803333333,3.61803333333,4.54586666667,3.91646666666,7.2384,13.9926,6.0244,5.16800833333,6.89253333333
247.54,5.24241111111,3.9953,3.17493333333,4.124,3.38726666667,6.71506666667,13.6016,5.56113333333,4.71960833333,6.44886666666
247.92,5.25183333333,4.05726666667,3.285,4.20846666667,3.42773333333,6.864,13.8803333333,5.63488888889,4.785275,6.51873333334
248.29,5.22006666667,3.9397,3.25963333333,4.1758,3.36266666666,6.715,13.9144,5.53313333333,4.664975,6.4496
248.67,5.54682222222,4.2197,3.65746666667,4.56686666667,3.69833333333,7.1262,14.3088,5.84022222222,4.968775,6.75473333333
249.04,5.39718888889,4.1224,3.48986666667,4.50993333333,3.43046666667,6.9774,14.2032,5.63468888889,4.83270833333,6.63000000001
249.42,5.53695555555,4.25123333333,3.67416666667,4.77393333334,3.6242,7.16433333333,14.4014,5.87893333333,4.9605,6.78026666666
249.79,5.6326,4.37236666667,3.84666666667,4.89046666667,3.62526666667,7.28706666667,14.5352666667,5.98222222222,5.07903333333,7.00493333333
250.17,5.2657,4.0525,3.6809,4.62006666667,3.20026666667,6.92213333334,14.2473333333,5.68073333333,4.61781666666,6.81680000001
250.54,5.00928888889,3.9075,3.74903333333,4.54646666667,3.01033333333,6.692,14.0242,5.43011111111,4.49169166667,6.56833333333
250.92,5.08967777778,4.3026,3.96696666667,4.87186666667,3.20586666667,6.85246666667,14.2652666667,5.71788888889,4.77435,6.60373333333
251.29,5.20966666667,4.52583333333,4.10033333333,4.97333333333,3.52113333333,6.96713333333,14.1254,5.93735555555,5.02224166667,6.83573333333
251.66,5.93567777778,5.28926666667,4.8934,5.76226666667,4.2894,7.8716,14.7998666667,6.83775555555,5.92048333333,7.6324
252.04,5.57194444445,4.92163333333,4.34176666667,5.3352,3.74366666667,7.227,14.0255333333,6.59633333333,5.58374166667,7.14766666667
252.41,5.81817777778,5.25406666667,4.63806666667,5.51853333333,3.84173333333,7.49826666667,14.1852,7.12793333334,5.85560833333,7.44106666667
252.79,5.81498888889,5.4165,4.80076666667,5.56873333333,3.8208,7.3714,14.0995333333,7.2768,6.02449166667,7.66206666666
253.16,6.04435555555,5.7212,5.15516666667,5.83166666667,4.26153333333,7.61546666667,14.4065333333,7.72717777777,6.44855,7.96746666667
253.54,5.91764444444,5.6503,5.19166666667,5.66933333333,4.219,7.4164,14.3201333333,7.51857777778,6.37860833333,7.72326666668
253.91,5.68042222222,5.55616666667,5.10433333333,5.5418,4.11353333333,7.30586666667,14.1224666667,7.39877777778,6.27788333333,7.4342
254.28,5.46196666666,5.58646666667,5.0231,5.48486666667,3.91873333333,7.35733333333,14.1792,7.35744444445,6.13475,7.19839999999
254.66,5.73252222222,5.8425,5.2944,5.7712,4.1922,7.7244,14.5492666667,7.77835555555,6.42879166667,7.43106666666
255.03,6.17894444445,6.0999,5.60493333333,6.10773333333,4.467,7.8882,14.7105333333,8.02126666667,6.88731666666,7.70853333333
