wavelength,Back_PooCaem,Belly_PooCaem,Breast_PooCaem,Crissum_PooCaem,Crown_PooCaem,DorTail_PooCaem,Patch10_PooCaem,Patch11_PooCaem,Rump_PooCaem,Throat_PooCaem,WingTip_PooCaem
379.80,6.54903703704,27.1041666667,2.50483333334,5.80816666667,4.783,5.478,14.5835,3.54033333333,6.34733333333,25.0293333333,5.696
380.16,6.52988888889,27.1623333333,2.4685,5.74766666667,4.77616666667,5.45116666666,14.5746666667,3.55666666666,6.34566666667,25.0328333333,5.67633333333
380.52,6.58875925926,27.2501666667,2.535,5.75433333333,4.798,5.48133333333,14.6391666667,3.61366666666,6.34983333333,25.0601666666,5.70683333334
380.88,6.64131481482,27.3101666667,2.56166666667,5.76566666667,4.8385,5.54033333333,14.6733333333,3.67733333334,6.32983333333,25.1301666666,5.76866666667
381.24,6.65464814815,27.4256666666,2.57733333333,5.76483333333,4.83933333334,5.541,14.6883333333,3.66933333333,6.30116666666,25.2291666667,5.75416666667
381.61,6.67472222222,27.5011666667,2.55883333333,5.76016666667,4.81783333333,5.55566666667,14.73,3.67316666667,6.29633333333,25.3116666666,5.70666666667
381.97,6.63748148148,27.5708333333,2.54516666667,5.70366666666,4.80183333333,5.511,14.7691666667,3.64083333333,6.27116666667,25.3686666667,5.68333333333
382.33,6.68687037037,27.621,2.54316666666,5.68933333334,4.8315,5.53333333334,14.7956666667,3.648,6.30466666666,25.4058333334,5.669
382.69,6.73177777778,27.7258333333,2.54783333334,5.69283333333,4.87933333333,5.52383333334,14.8383333333,3.6575,6.3375,25.5053333334,5.653
383.05,6.76151851852,27.8153333334,2.62616666667,5.72933333334,4.9215,5.6165,14.8873333333,3.71383333333,6.357,25.6245,5.7135
383.41,6.76855555556,27.9245,2.66333333334,5.80033333333,4.98866666666,5.685,14.9356666667,3.74116666667,6.44333333333,25.675,5.73383333333
383.77,6.78962962963,28.0073333333,2.6915,5.83516666666,5.01883333333,5.7,14.9705,3.753,6.48,25.7128333333,5.73816666667
384.14,6.86914814814,28.1618333333,2.75366666667,5.92183333333,5.07783333334,5.719,15.0793333334,3.79383333333,6.52066666666,25.8053333333,5.77866666666
384.50,6.87401851852,28.219,2.74383333333,5.953,5.07483333334,5.70066666666,15.1203333333,3.7735,6.5365,25.9538333333,5.77916666667
384.86,6.95285185185,28.362,2.80366666666,6.00933333334,5.1145,5.73283333333,15.2041666666,3.81233333334,6.6255,26.0425,5.85066666667
385.22,6.92518518518,28.3765,2.76516666666,5.96733333333,5.084,5.69633333333,15.1728333334,3.7825,6.666,26.05,5.81183333334
385.58,6.98333333334,28.4985,2.7885,6.04183333334,5.173,5.71583333334,15.2738333333,3.8255,6.7105,26.1826666667,5.87866666666
385.94,7.008,28.5306666666,2.76216666667,6.03416666667,5.166,5.69416666666,15.3061666667,3.808,6.73416666666,26.1931666667,5.85666666667
386.30,6.97864814815,28.6045,2.71366666667,6.0,5.12166666666,5.628,15.304,3.758,6.6915,26.2161666667,5.81983333333
386.66,7.00303703704,28.6885,2.74683333334,6.04333333334,5.163,5.68016666667,15.366,3.81166666667,6.73983333333,26.2503333333,5.89016666667
387.03,7.00607407408,28.7223333333,2.721,6.02266666666,5.186,5.63283333334,15.3871666666,3.79966666666,6.73533333333,26.314,5.90133333333
387.39,7.01968518519,28.7811666667,2.72316666666,5.99883333333,5.18716666667,5.6305,15.4475,3.796,6.71066666667,26.3118333333,5.91033333333
387.75,7.06448148149,28.8626666667,2.75366666667,6.027,5.22066666667,5.66133333333,15.4791666667,3.8285,6.74916666667,26.4378333333,5.96733333333
388.11,7.06138888889,28.9026666666,2.74933333333,6.016,5.21466666666,5.693,15.51,3.81333333333,6.74633333334,26.5,5.96733333334
388.47,7.06535185185,28.9276666667,2.73883333333,6.00466666666,5.2265,5.68883333333,15.517,3.814,6.74216666666,26.4948333334,5.98033333334
388.83,7.05011111111,28.9805,2.72683333334,5.99483333333,5.206,5.66466666666,15.5296666667,3.80816666667,6.72983333333,26.5373333333,5.96116666667
389.19,7.12925925926,29.1025,2.79666666667,6.07233333334,5.2675,5.72666666667,15.6736666666,3.85666666666,6.77566666666,26.6578333333,6.02283333333
389.55,7.08027777778,29.1071666667,2.77033333333,6.01983333333,5.22716666667,5.70866666666,15.642,3.81866666666,6.73416666666,26.6425,5.994
389.91,7.07677777777,29.2083333333,2.79766666667,6.063,5.23283333333,5.732,15.692,3.8305,6.74333333334,26.722,6.03283333333
390.27,7.04874074074,29.2248333333,2.78583333333,6.05083333334,5.207,5.74,15.6885,3.82366666666,6.7185,26.756,6.033
390.63,7.0332037037,29.3175,2.7805,6.0475,5.18583333333,5.7655,15.7148333333,3.79233333334,6.69483333333,26.8231666666,6.02183333333
391.00,7.05566666667,29.3256666667,2.75183333333,6.05866666666,5.15166666667,5.77533333334,15.7581666667,3.7925,6.68083333334,26.846,5.99066666666
391.36,7.09818518518,29.4311666667,2.7685,6.072,5.15066666666,5.788,15.7663333334,3.80033333333,6.68133333334,26.9378333333,6.004
391.72,7.10466666667,29.4801666666,2.788,6.032,5.15383333334,5.77483333333,15.8323333334,3.80166666667,6.6805,26.9251666667,5.97116666666
392.08,7.06764814815,29.5528333334,2.75783333333,6.01816666667,5.16583333333,5.7585,15.8021666666,3.75733333334,6.66483333334,26.9618333334,5.94033333333
392.44,7.07064814815,29.6578333333,2.76316666667,6.00166666667,5.17283333333,5.7575,15.8638333334,3.74566666667,6.66866666667,27.0031666667,5.93383333334
392.80,7.06198148148,29.7255,2.7345,5.96833333333,5.17433333333,5.77733333334,15.8733333333,3.72433333334,6.652,27.0375,5.91666666666
393.16,7.0547037037,29.7898333333,2.71266666667,5.95733333333,5.17683333333,5.79916666667,15.9008333333,3.717,6.6495,27.1146666667,5.91266666667
393.52,7.07937037037,29.7918333333,2.72116666666,5.97833333334,5.1845,5.80016666667,15.9103333333,3.72816666667,6.67633333333,27.1286666666,5.90366666667
393.88,7.07598148148,29.8463333333,2.71333333333,5.96116666667,5.18166666667,5.782,15.9245,3.71866666667,6.67616666667,27.158,5.8525
394.24,7.05201851852,29.8825,2.68116666667,5.9225,5.15066666667,5.73183333333,15.9426666667,3.6735,6.64083333334,27.189,5.8115
394.60,7.00924074074,29.856,2.67266666667,5.892,5.12383333333,5.6575,15.8848333333,3.651,6.618,27.1753333334,5.78433333333
394.96,6.98307407407,29.9588333333,2.6875,5.851,5.126,5.63916666667,15.8711666666,3.62333333334,6.604,27.194,5.76833333333
395.32,6.96644444444,29.9735,2.67716666667,5.82066666667,5.13466666667,5.5985,15.8836666666,3.60333333333,6.60216666667,27.2248333333,5.747
395.68,6.94337037037,30.051,2.6365,5.83116666667,5.12166666666,5.563,15.904,3.5645,6.591,27.3311666666,5.76866666667
396.04,6.94505555556,30.0593333333,2.64616666667,5.831,5.08466666667,5.54,15.9345,3.57133333334,6.59066666667,27.3756666667,5.77833333334
396.40,6.94179629629,30.075,2.62833333333,5.83583333334,5.0545,5.53633333333,15.9378333333,3.565,6.57666666667,27.4548333333,5.77783333333
396.76,6.87953703704,30.0233333334,2.5795,5.7835,5.001,5.44766666667,15.898,3.498,6.511,27.4233333333,5.71033333333
397.12,6.86031481482,30.0303333333,2.57066666667,5.76733333333,5.01583333334,5.40833333333,15.8936666667,3.49783333333,6.50216666666,27.3938333333,5.6865
397.48,6.8547037037,30.1483333334,2.55966666666,5.75516666667,5.01716666667,5.4085,15.9331666666,3.497,6.4995,27.5103333334,5.69666666667
397.84,6.84761111111,30.215,2.50316666667,5.74716666667,5.03383333334,5.38283333333,15.9408333333,3.48533333334,6.46983333333,27.584,5.69116666667
398.20,6.8464074074,30.2458333333,2.5305,5.78183333333,5.08366666666,5.3825,15.947,3.512,6.48233333334,27.6155,5.7135
398.56,6.85196296297,30.3353333334,2.4945,5.794,5.0785,5.38516666667,16.0106666666,3.513,6.48766666666,27.6851666667,5.6965
398.92,6.82294444444,30.318,2.44833333333,5.8215,5.06466666666,5.35383333333,16.0253333334,3.49233333333,6.45783333333,27.7193333334,5.68833333334
399.28,6.79594444445,30.343,2.42266666667,5.85016666667,5.04383333333,5.3545,16.0548333334,3.47166666667,6.46266666667,27.7401666666,5.67033333333
399.64,6.82894444444,30.3835,2.42883333334,5.87766666667,5.06866666667,5.388,16.1205,3.51766666666,6.464,27.7688333333,5.6565
400.00,6.84903703703,30.5143333333,2.41316666667,5.90866666666,5.10716666666,5.37666666667,16.1806666667,3.54666666666,6.46533333333,27.8385,5.66683333334
400.36,6.88001851851,30.572,2.43016666666,5.928,5.15,5.3835,16.222,3.57316666667,6.49833333334,27.8588333333,5.68666666666
400.72,6.96296296296,30.706,2.4895,6.02183333333,5.22566666667,5.462,16.2993333333,3.66083333333,6.60066666667,27.9983333334,5.768
401.08,7.00601851852,30.7881666666,2.54233333333,6.03616666667,5.25583333333,5.52966666667,16.3566666667,3.709,6.64233333333,28.1031666667,5.83133333333
401.44,7.02946296297,30.8731666667,2.546,6.0365,5.27266666667,5.53166666667,16.4193333333,3.7075,6.6635,28.1086666667,5.84666666666
401.80,7.06572222222,30.9176666666,2.58833333333,6.08866666667,5.267,5.57216666666,16.4773333333,3.72283333334,6.69333333333,28.154,5.882
402.16,7.08174074074,30.9673333333,2.58183333333,6.07916666667,5.25033333333,5.58833333334,16.5296666666,3.733,6.721,28.2095,5.877
402.52,7.13394444445,31.0348333333,2.62233333333,6.0995,5.302,5.62583333334,16.5918333333,3.7685,6.74316666667,28.2726666667,5.90366666666
402.88,7.18298148148,31.1193333333,2.658,6.12833333332,5.3485,5.6715,16.6606666667,3.81066666667,6.805,28.32,5.96066666667
403.24,7.16848148149,31.2098333333,2.64616666667,6.11183333334,5.36583333334,5.677,16.6655,3.81033333333,6.80483333333,28.3445,5.96566666667
403.60,7.15533333333,31.2753333333,2.64683333334,6.09216666667,5.34916666666,5.66683333334,16.6071666666,3.79266666667,6.79116666666,28.3635,5.9795
403.95,7.19231481482,31.304,2.691,6.1205,5.36416666666,5.72066666667,16.6696666666,3.81033333333,6.83266666667,28.4186666666,6.01733333333
404.31,7.18735185185,31.3756666667,2.7135,6.13066666666,5.37933333333,5.71266666667,16.6906666666,3.81566666666,6.82783333334,28.4576666666,5.9935
404.67,7.17718518518,31.407,2.72216666667,6.12416666667,5.369,5.68866666667,16.729,3.8015,6.80516666667,28.4918333334,5.97233333333
405.03,7.14475925927,31.4275,2.68,6.11283333333,5.31633333334,5.6315,16.7155,3.74933333333,6.75766666667,28.511,5.91333333334
405.39,7.1245,31.4188333333,2.68283333334,6.11833333333,5.2715,5.62383333333,16.7023333334,3.73483333334,6.73783333333,28.5415,5.88533333333
405.75,7.14766666667,31.4466666666,2.70533333334,6.10016666667,5.3065,5.6395,16.7211666666,3.77066666667,6.75533333333,28.5695,5.86883333333
406.11,7.1984074074,31.573,2.74116666667,6.13166666666,5.34183333333,5.67766666667,16.786,3.77383333333,6.76933333334,28.6448333334,5.90833333334
406.47,7.16787037037,31.6,2.72883333334,6.1065,5.31116666667,5.65066666667,16.779,3.7345,6.76416666666,28.6626666667,5.8885
406.83,7.13311111112,31.6426666667,2.7305,6.09183333333,5.314,5.62466666667,16.7805,3.698,6.754,28.6571666666,5.84883333333
407.19,7.14437037037,31.6936666666,2.74716666667,6.10383333333,5.28133333334,5.60583333333,16.8223333333,3.70033333334,6.7535,28.7388333334,5.8465
407.55,7.1620925926,31.7271666666,2.7715,6.12133333333,5.30866666667,5.63983333333,16.8898333333,3.7065,6.783,28.8031666667,5.85333333333
407.90,7.12544444445,31.7388333334,2.74783333333,6.11483333333,5.30316666666,5.618,16.9091666667,3.68966666666,6.76116666666,28.8126666667,5.82066666666
408.26,7.13351851852,31.7818333334,2.75916666667,6.14766666666,5.32266666667,5.64633333333,16.9436666666,3.704,6.78383333333,28.8546666666,5.84416666667
408.62,7.11948148148,31.833,2.76916666666,6.15933333334,5.322,5.65666666667,16.952,3.70516666666,6.81316666666,28.876,5.857
408.98,7.16883333333,31.9171666667,2.79616666667,6.20833333332,5.37233333333,5.695,17.0298333333,3.74133333334,6.86233333334,28.9801666666,5.90416666667
409.34,7.21796296297,32.0441666666,2.84183333333,6.26550000002,5.44266666667,5.742,17.1081666667,3.7945,6.8985,29.0421666666,5.961
409.70,7.18816666666,32.1065,2.79516666667,6.25133333335,5.4155,5.68566666667,17.1085,3.75016666666,6.87966666666,29.0808333333,5.964
410.06,7.1759074074,32.1431666667,2.78933333334,6.24549999999,5.41866666667,5.664,17.124,3.75633333333,6.90616666667,29.1213333334,5.96533333333
410.42,7.20681481481,32.1688333334,2.79983333334,6.27550000001,5.42516666667,5.67816666667,17.1636666666,3.77783333334,6.91216666667,29.1625,5.97566666667
410.77,7.26225925926,32.2608333333,2.834,6.31616666665,5.44433333333,5.71116666666,17.216,3.81716666667,6.9315,29.2833333333,6.0045
411.13,7.29157407407,32.3148333334,2.87783333333,6.34099999998,5.49183333333,5.74416666667,17.2258333333,3.83766666667,6.951,29.317,6.03033333333
411.49,7.28662962963,32.3595,2.86066666667,6.35500000001,5.4785,5.69366666667,17.2283333333,3.8455,6.9555,29.3516666667,5.98716666667
411.85,7.30651851852,32.4113333334,2.86083333334,6.341,5.47483333333,5.67666666666,17.1966666666,3.847,6.97533333333,29.3903333333,5.99183333334
412.21,7.28735185185,32.4438333333,2.807,6.301,5.41933333334,5.63633333333,17.18,3.79983333333,6.9395,29.4065,5.9495
412.57,7.33616666667,32.5238333333,2.81516666667,6.30316666668,5.44,5.65266666667,17.2088333334,3.808,6.93933333334,29.4613333333,5.94716666667
412.92,7.31516666667,32.5676666667,2.81583333333,6.2865,5.4405,5.6395,17.1863333333,3.80383333334,6.9495,29.4523333333,5.9245
413.28,7.28987037037,32.5831666667,2.7855,6.24283333333,5.4075,5.59733333334,17.1765,3.75083333333,6.92966666666,29.4785,5.89866666667
413.64,7.31262962963,32.5968333333,2.82516666666,6.26833333333,5.43733333333,5.64933333333,17.207,3.769,6.94716666667,29.4993333333,5.92866666667
414.00,7.31744444445,32.594,2.82816666667,6.29216666665,5.41683333334,5.6665,17.1908333333,3.77183333333,6.91516666666,29.484,5.92083333333
414.36,7.29407407407,32.64,2.81566666667,6.26566666667,5.401,5.63766666666,17.1773333333,3.74983333333,6.8835,29.4641666667,5.88616666667
414.72,7.26644444445,32.6038333334,2.80666666667,6.22650000002,5.36566666666,5.6225,17.1383333334,3.73033333333,6.854,29.4346666666,5.87566666667
415.07,7.28303703703,32.588,2.80216666666,6.23066666668,5.39516666667,5.61933333333,17.1721666666,3.74733333333,6.8695,29.465,5.88466666666
415.43,7.27138888889,32.59,2.789,6.22083333335,5.38683333333,5.62083333333,17.1878333333,3.72683333333,6.828,29.4353333334,5.8785
415.79,7.30131481481,32.6178333333,2.81683333333,6.25183333335,5.41066666667,5.64683333333,17.2231666667,3.75166666666,6.83116666667,29.4591666666,5.90083333334
416.15,7.34327777778,32.6638333333,2.857,6.29183333331,5.44866666666,5.65933333333,17.2715,3.78666666667,6.867,29.5271666666,5.951
416.51,7.33844444445,32.6518333333,2.869,6.31266666667,5.45983333334,5.64633333333,17.2801666667,3.78833333334,6.89683333333,29.5451666667,5.97133333334
416.86,7.35916666666,32.698,2.88716666667,6.33883333333,5.461,5.65283333333,17.3093333333,3.80316666667,6.88916666666,29.5643333333,6.00833333333
417.22,7.4010925926,32.7353333333,2.90316666667,6.37283333335,5.4785,5.64933333333,17.3358333333,3.82,6.92066666667,29.6126666667,6.01133333334
417.58,7.40748148149,32.7778333334,2.90483333334,6.37716666665,5.4785,5.6345,17.3345,3.81033333333,6.93216666666,29.6468333333,5.99566666667
417.94,7.40927777778,32.752,2.90466666667,6.38249999999,5.5045,5.63783333333,17.3343333333,3.8125,6.95616666667,29.6496666666,5.99233333333
418.29,7.4265,32.797,2.92533333333,6.42083333334,5.5375,5.66883333333,17.3535,3.83883333333,6.97783333333,29.7015,6.01633333333
418.65,7.44594444445,32.8278333333,2.92216666667,6.45649999999,5.54983333333,5.68216666667,17.378,3.84283333333,7.00833333333,29.7235,6.02716666666
419.01,7.45048148148,32.8823333334,2.91466666667,6.46099999999,5.53683333334,5.6865,17.3808333333,3.8405,7.01933333334,29.7136666666,6.02766666667
419.37,7.48077777778,32.9491666667,2.93933333334,6.48866666669,5.57416666667,5.71116666667,17.4131666666,3.8745,7.081,29.7711666666,6.0635
419.73,7.4642037037,32.961,2.92283333334,6.46916666669,5.55283333333,5.69683333333,17.3976666667,3.8395,7.06316666666,29.7733333334,6.03866666666
420.08,7.47277777778,33.0018333333,2.933,6.48499999998,5.57516666666,5.712,17.4076666667,3.84016666667,7.076,29.7878333334,6.04916666667
420.44,7.46333333333,33.0451666667,2.92533333333,6.48833333332,5.56833333333,5.71683333333,17.4256666666,3.82666666666,7.065,29.8211666667,6.04766666667
420.80,7.43983333333,33.062,2.91666666666,6.48616666665,5.562,5.6985,17.4105,3.81783333333,7.067,29.8411666667,6.02383333333
421.16,7.42727777779,33.0903333334,2.92433333333,6.49466666668,5.56333333333,5.70816666666,17.4041666667,3.8235,7.05733333334,29.8511666667,6.022
421.51,7.42401851852,33.104,2.92483333334,6.502,5.55966666667,5.71266666667,17.4223333333,3.8335,7.0465,29.837,6.02966666666
421.87,7.41394444445,33.1575,2.92866666667,6.49250000002,5.54316666666,5.696,17.4296666667,3.82916666667,7.02733333333,29.8698333333,6.01966666667
422.23,7.40733333333,33.1865,2.9145,6.48433333331,5.52666666667,5.67016666666,17.4191666667,3.81133333333,7.02833333334,29.8851666667,6.01933333334
422.58,7.4002962963,33.221,2.91016666667,6.46699999999,5.51466666667,5.658,17.4285,3.81333333333,7.02066666667,29.9225,6.00633333333
422.94,7.40048148149,33.251,2.9215,6.47399999998,5.5225,5.6505,17.4518333333,3.81533333333,7.00466666667,29.9755,6.0105
423.30,7.3855925926,33.2818333333,2.9185,6.47083333335,5.50016666667,5.64066666667,17.4541666666,3.79366666666,6.984,29.9901666666,5.99866666666
423.66,7.41837037037,33.3405,2.9545,6.513,5.54433333334,5.67116666667,17.5083333333,3.8455,7.02883333334,30.0316666666,6.04333333334
424.01,7.41738888889,33.386,2.95833333334,6.51033333335,5.532,5.67616666667,17.5058333334,3.84616666666,7.01616666667,30.0488333334,6.039
424.37,7.43224074073,33.4125,2.96933333334,6.516,5.54216666667,5.676,17.512,3.86183333333,7.00983333334,30.0706666666,6.037
424.73,7.45461111112,33.4311666667,2.97533333334,6.51816666669,5.55066666667,5.68633333333,17.5266666667,3.86383333334,7.0055,30.0846666667,6.03833333333
425.08,7.44337037036,33.456,2.96133333334,6.505,5.55883333334,5.68483333333,17.5336666666,3.85533333333,7.00983333334,30.0866666667,6.0335
425.44,7.46846296297,33.5195,2.98366666667,6.53133333334,5.59133333334,5.70233333333,17.551,3.87083333333,7.03833333333,30.1525,6.045
425.80,7.4995925926,33.607,3.002,6.55933333335,5.62483333334,5.728,17.5951666667,3.88866666667,7.059,30.2146666667,6.06916666666
426.16,7.52312962963,33.649,3.0265,6.58300000001,5.65216666667,5.74366666666,17.6378333334,3.90666666667,7.07183333334,30.2661666667,6.075
426.51,7.52935185185,33.704,3.03866666666,6.601,5.67916666667,5.74816666667,17.6573333333,3.90166666667,7.08283333333,30.2958333333,6.084
426.87,7.534,33.7635,3.0465,6.60933333331,5.69216666667,5.7565,17.6765,3.8945,7.10816666667,30.3436666667,6.085
427.23,7.557,33.8005,3.05616666666,6.61716666666,5.70566666666,5.77133333333,17.7005,3.8965,7.10766666667,30.3976666667,6.089
427.58,7.56101851852,33.8608333333,3.057,6.61433333331,5.70683333333,5.76983333333,17.7113333333,3.89116666667,7.09316666667,30.4548333333,6.069
427.94,7.56516666667,33.9023333333,3.05616666667,6.62649999999,5.72516666667,5.765,17.7633333333,3.89166666667,7.09616666667,30.5125,6.06616666666
428.30,7.57612962964,33.9626666667,3.059,6.6375,5.72316666666,5.76833333333,17.7936666667,3.89183333333,7.10316666667,30.5483333333,6.07366666666
428.65,7.58831481481,34.0296666667,3.076,6.65449999999,5.72516666667,5.7725,17.8438333333,3.89833333333,7.123,30.5661666666,6.08616666667
429.01,7.62407407406,34.0536666667,3.09733333333,6.67,5.72716666667,5.77583333333,17.8698333334,3.91,7.12633333333,30.608,6.09833333333
