wavelength,Back_DacAlbf,Belly_DacAlbf,Breast_DacAlbf,Crissum_DacAlbf,Crown_DacAlbf,DorTail_DacAlbf,Patch10_DacAlbf,Rump_DacAlbf,Throat_DacAlbf,WingTip_DacAlbf
412.57,8.19333333333,26.0417777778,16.5776666667,18.3246666667,7.24977777778,5.68222222222,6.43455555556,9.43700000001,16.9725555555,6.21033333334
412.92,8.205,26.0565555555,16.5865555555,18.306,7.25022222222,5.68411111111,6.45566666667,9.45144444443,16.9647777778,6.21944444444
413.28,8.22155555556,26.0118888889,16.571,18.2996666667,7.231,5.68088888889,6.471,9.45300000001,16.9854444444,6.22222222222
413.64,8.24922222222,26.033,16.585,18.3242222222,7.23383333333,5.71222222222,6.496,9.45077777779,17.009,6.25155555555
414.00,8.16577777778,25.9352222222,16.5408888889,18.2614444444,7.15011111111,5.64127777778,6.43433333333,9.3858888889,16.9095555556,6.19588888889
414.36,8.07944444445,25.8675555556,16.4666666667,18.1884444445,7.07805555556,5.55788888889,6.383,9.30877777779,16.8628888889,6.14366666667
414.72,8.02866666667,25.7993333333,16.4583333333,18.1844444444,7.06622222222,5.50433333333,6.33,9.26933333332,16.8118888889,6.115
415.07,7.96655555556,25.7057777778,16.3583333333,18.1015555555,7.02522222222,5.46855555556,6.27033333333,9.1841111111,16.7584444444,6.08655555555
415.43,7.92588888889,25.6625555555,16.3417777778,18.0872222222,7.01477777778,5.47077777778,6.24744444444,9.14333333332,16.749,6.07922222222
415.79,7.92644444445,25.7257777778,16.3824444444,18.1438888889,7.00994444445,5.49338888889,6.23511111111,9.14833333333,16.768,6.09355555555
416.15,7.91,25.7463333333,16.3858888889,18.1142222222,6.98916666667,5.51883333333,6.23677777778,9.18222222221,16.7434444444,6.10566666667
416.51,7.92044444444,25.7241111111,16.3656666667,18.1213333333,6.96772222222,5.51705555556,6.23288888889,9.18200000001,16.7366666667,6.12688888889
416.86,7.93611111111,25.699,16.3807777778,18.1344444444,6.97977777778,5.59044444444,6.26455555556,9.1968888889,16.7946666666,6.17311111111
417.22,7.96066666667,25.6606666667,16.3675555555,18.1014444445,6.99166666667,5.60955555556,6.29688888889,9.20944444444,16.8022222222,6.19466666667
417.58,7.92122222222,25.6323333333,16.3484444445,18.0371111111,6.96966666666,5.60511111111,6.29188888889,9.17666666667,16.7646666666,6.18433333333
417.94,7.94955555556,25.6042222222,16.333,18.0278888889,6.98405555556,5.6295,6.30511111111,9.14366666665,16.7672222222,6.21577777778
418.29,7.97477777778,25.562,16.3332222222,18.0154444445,7.00838888889,5.67138888889,6.31877777778,9.16599999999,16.7728888889,6.25544444444
418.65,7.97655555556,25.5012222222,16.2902222222,17.9596666667,6.99266666666,5.69488888889,6.32233333333,9.15811111111,16.7514444444,6.269
419.01,7.98477777778,25.4862222222,16.2932222222,17.9225555555,7.00055555556,5.71561111111,6.36477777778,9.1738888889,16.7374444444,6.29277777778
419.37,7.987,25.4596666667,16.2777777778,17.8905555556,6.98583333333,5.71622222222,6.37588888889,9.15466666668,16.7335555556,6.299
419.73,7.96088888889,25.3567777778,16.2242222222,17.7926666667,6.96811111111,5.71638888889,6.37677777778,9.13122222223,16.707,6.29233333333
420.08,7.93844444444,25.2774444445,16.1662222222,17.745,6.94966666667,5.71505555556,6.37455555556,9.09444444443,16.6835555555,6.26433333333
420.44,7.93311111111,25.2526666667,16.1627777778,17.7104444445,6.95616666667,5.736,6.4,9.09088888889,16.6855555556,6.25833333333
420.80,7.90811111111,25.195,16.1168888889,17.6454444444,6.94727777778,5.72311111111,6.38377777778,9.05822222223,16.6435555556,6.25644444444
421.16,7.89633333333,25.1811111111,16.0972222222,17.6364444444,6.94994444444,5.74661111111,6.39111111111,9.04833333332,16.6407777778,6.28288888889
421.51,7.92611111111,25.1571111111,16.0792222222,17.6217777778,6.97694444444,5.7865,6.41011111111,9.06144444445,16.6542222222,6.325
421.87,7.90711111111,25.1127777778,16.037,17.5547777778,6.96966666666,5.80044444444,6.42488888889,9.064,16.6303333333,6.32033333333
422.23,7.90177777778,25.096,16.028,17.5313333333,6.95461111111,5.80277777778,6.44277777778,9.05233333333,16.636,6.32955555556
422.58,7.90155555555,25.1203333334,16.0376666667,17.5213333333,6.96388888889,5.834,6.46255555555,9.05811111111,16.6444444445,6.34688888889
422.94,7.90755555555,25.1077777778,16.0532222222,17.5293333333,6.98455555555,5.8685,6.47888888889,9.07133333334,16.659,6.36644444445
423.30,7.88766666667,25.0341111111,16.0081111111,17.4673333333,6.96916666667,5.88166666667,6.48077777778,9.05677777779,16.634,6.37188888889
423.66,7.89177777778,25.0155555556,15.9886666667,17.4603333334,6.98027777778,5.90244444444,6.49444444444,9.05722222221,16.6174444444,6.39044444445
424.01,7.89988888889,25.0092222222,16.0106666667,17.4514444444,6.99527777778,5.9355,6.53511111111,9.0518888889,16.6384444444,6.42488888889
424.37,7.87233333334,24.9443333334,15.9643333333,17.3974444445,6.97661111111,5.92233333333,6.51711111111,9.02877777779,16.613,6.42966666667
424.73,7.85077777778,24.8945555556,15.9492222222,17.3475555556,6.96616666667,5.92411111111,6.525,9.00544444445,16.5935555556,6.42311111111
425.08,7.82177777778,24.8457777778,15.9168888889,17.293,6.955,5.91183333333,6.51488888889,8.99100000001,16.5427777778,6.40833333334
425.44,7.77911111111,24.7864444444,15.8745555555,17.2353333333,6.92444444444,5.88483333333,6.50655555556,8.94977777778,16.501,6.38422222222
425.80,7.76144444445,24.7576666667,15.858,17.2211111111,6.91916666667,5.88822222222,6.50466666667,8.92477777778,16.4904444444,6.386
426.16,7.74144444444,24.7166666667,15.825,17.176,6.92188888889,5.901,6.5,8.91155555556,16.4616666667,6.375
426.51,7.738,24.6563333333,15.7944444444,17.137,6.91083333333,5.88983333333,6.48466666667,8.887,16.4201111111,6.36244444444
426.87,7.70266666667,24.5902222222,15.7232222222,17.0713333333,6.85833333334,5.86483333333,6.452,8.85166666667,16.3866666667,6.35533333333
427.23,7.69222222222,24.5924444445,15.7287777778,17.0537777778,6.86005555556,5.86394444444,6.44966666667,8.83200000001,16.3568888889,6.34788888889
427.58,7.65488888889,24.5502222222,15.6932222222,17.0132222222,6.8095,5.81616666667,6.43155555556,8.80233333333,16.3324444445,6.31911111111
427.94,7.61622222222,24.4905555556,15.641,16.9648888889,6.76544444445,5.78466666667,6.37877777778,8.78477777779,16.2863333333,6.30222222222
428.30,7.60266666667,24.4916666667,15.6291111111,16.9504444444,6.76072222222,5.79666666667,6.38255555556,8.74911111111,16.2784444445,6.29544444445
428.65,7.61811111111,24.5171111111,15.6481111111,16.9834444445,6.75405555556,5.80955555555,6.38011111111,8.75022222221,16.3071111111,6.31111111111
429.01,7.61733333333,24.5247777778,15.6704444445,16.9752222222,6.74427777778,5.80472222222,6.37055555556,8.73455555557,16.3351111111,6.314
429.37,7.59155555556,24.5008888889,15.6683333334,16.944,6.70083333334,5.78011111111,6.35044444445,8.73511111111,16.3216666667,6.30044444445
429.72,7.58777777778,24.5076666667,15.6534444445,16.958,6.68216666667,5.74722222222,6.32011111111,8.73133333333,16.3146666667,6.29888888889
430.08,7.57266666667,24.4941111111,15.6502222222,16.9528888889,6.64022222222,5.72266666667,6.28611111111,8.70866666666,16.2978888889,6.27466666667
430.44,7.52766666667,24.4666666667,15.6417777778,16.922,6.59038888889,5.68594444444,6.265,8.66988888889,16.2988888889,6.26311111111
430.79,7.55922222222,24.5501111111,15.7228888889,16.9616666667,6.63988888889,5.69377777778,6.32055555556,8.6888888889,16.3365555556,6.29888888889
431.15,7.55833333333,24.6113333333,15.7513333334,17.0032222222,6.662,5.71783333333,6.33955555556,8.71411111112,16.3872222222,6.33366666667
431.50,7.58655555555,24.6616666667,15.8187777778,17.0471111111,6.70405555556,5.78011111111,6.385,8.73799999999,16.4367777778,6.37044444444
431.86,7.619,24.7563333333,15.8736666666,17.0661111111,6.73216666667,5.82205555556,6.417,8.74666666667,16.4787777778,6.40388888889
432.22,7.63522222222,24.8013333333,15.9016666667,17.0812222222,6.73477777778,5.8375,6.42322222222,8.75877777777,16.5062222222,6.40111111111
432.57,7.633,24.8064444444,15.8991111111,17.0761111111,6.75027777778,5.84577777778,6.444,8.77288888889,16.5163333333,6.416
432.93,7.60877777778,24.8008888889,15.8641111111,17.0701111111,6.74838888889,5.86194444445,6.46288888889,8.74966666667,16.5022222222,6.40533333333
433.29,7.64655555556,24.8512222222,15.8883333333,17.1305555556,6.81261111111,5.919,6.51877777778,8.76877777777,16.5508888889,6.45477777778
433.64,7.66244444444,24.883,15.9354444445,17.1466666667,6.86077777778,5.96411111111,6.59677777778,8.79477777777,16.5858888889,6.49555555556
434.00,7.65033333333,24.9037777778,15.9197777778,17.1452222222,6.88344444444,5.97838888889,6.62822222222,8.79066666667,16.5835555556,6.51188888889
434.35,7.65477777778,24.9434444444,15.9274444444,17.1793333333,6.90933333333,5.99483333333,6.65366666666,8.80455555557,16.6093333334,6.51588888889
434.71,7.63788888889,24.9516666667,15.8864444444,17.1695555556,6.885,5.98994444445,6.632,8.77944444446,16.5971111111,6.47322222222
435.07,7.64422222222,24.9362222222,15.8816666667,17.1578888889,6.87111111111,5.97488888889,6.63055555556,8.767,16.5916666667,6.46122222222
435.42,7.65522222222,24.9802222222,15.8675555555,17.1531111111,6.86677777778,5.96822222222,6.63911111111,8.76922222223,16.586,6.47322222222
435.78,7.616,24.9678888889,15.8361111111,17.1445555556,6.865,5.931,6.64055555556,8.74722222223,16.5804444444,6.43888888889
436.13,7.59588888889,24.9697777778,15.8546666667,17.1525555556,6.8575,5.90288888889,6.653,8.73488888888,16.572,6.42822222222
436.49,7.58433333333,24.9711111111,15.8504444444,17.1544444444,6.8395,5.87,6.62611111111,8.70577777777,16.5681111111,6.39211111111
436.84,7.60844444445,25.0318888889,15.9174444444,17.2158888889,6.85527777778,5.88038888889,6.64733333333,8.74155555555,16.6335555556,6.43322222222
437.20,7.61344444445,25.0854444444,15.9706666666,17.2408888889,6.86538888889,5.888,6.65955555556,8.7448888889,16.6646666667,6.454
437.56,7.60933333334,25.1203333333,15.9877777778,17.2512222222,6.83822222222,5.87816666667,6.61722222222,8.72977777777,16.6847777778,6.438
437.91,7.647,25.1986666667,16.0617777778,17.3167777778,6.85938888889,5.91383333333,6.65811111111,8.77855555557,16.755,6.47222222222
438.27,7.66222222222,25.2517777778,16.0932222222,17.3272222222,6.87733333333,5.94177777778,6.68477777778,8.77722222223,16.7887777778,6.49166666667
438.62,7.64966666667,25.2533333333,16.1315555556,17.3294444444,6.88344444444,5.94244444444,6.68222222222,8.76966666667,16.8158888889,6.485
438.98,7.66477777778,25.3214444444,16.1755555555,17.3614444444,6.90377777778,5.98316666667,6.71011111111,8.79955555554,16.8545555555,6.518
439.33,7.65533333333,25.3328888889,16.2032222222,17.3821111111,6.90311111111,5.98338888889,6.70644444444,8.78700000001,16.8716666667,6.50777777778
439.69,7.68711111111,25.3544444444,16.2466666667,17.4181111111,6.92422222222,6.01144444444,6.70744444444,8.80544444444,16.884,6.54355555556
440.04,7.70577777778,25.4025555556,16.2566666667,17.4405555556,6.95694444445,6.022,6.71677777778,8.82577777777,16.9147777778,6.577
440.40,7.70644444445,25.444,16.281,17.4623333334,6.97316666667,6.04027777778,6.74166666667,8.83744444444,16.9417777778,6.60011111111
440.75,7.732,25.4741111111,16.2981111111,17.4741111111,7.00355555556,6.05477777778,6.76066666667,8.84844444446,16.9581111111,6.61688888889
441.11,7.70866666667,25.4608888889,16.2964444445,17.4593333333,6.98066666667,6.02972222222,6.74744444444,8.84922222223,16.9428888889,6.58688888889
441.47,7.71377777778,25.4573333333,16.2927777778,17.4577777778,6.99883333333,6.03688888889,6.764,8.85322222221,16.9333333333,6.59322222222
441.82,7.69922222222,25.4183333333,16.2853333333,17.4232222222,7.00605555556,6.02672222222,6.75766666667,8.82033333334,16.9215555555,6.57422222222
442.18,7.68755555555,25.4025555556,16.3025555556,17.4193333333,6.98961111111,6.00683333333,6.74522222222,8.80855555557,16.9074444444,6.55655555556
442.53,7.70322222222,25.4261111111,16.3134444445,17.4318888889,6.9955,6.03327777778,6.77433333334,8.81811111111,16.9175555555,6.60233333333
442.89,7.671,25.3796666666,16.2572222222,17.3853333333,6.98383333333,5.98427777778,6.75266666667,8.77133333332,16.8965555556,6.56177777778
443.24,7.63377777778,25.3393333333,16.2232222222,17.3447777778,6.97033333333,5.96755555556,6.73422222222,8.75466666668,16.8694444444,6.53633333333
443.60,7.61088888889,25.2894444445,16.1936666667,17.3015555556,6.93688888889,5.95583333333,6.73088888889,8.71522222221,16.872,6.52066666667
443.95,7.58866666667,25.2336666667,16.151,17.2705555556,6.92377777778,5.97533333333,6.74288888889,8.69455555557,16.842,6.52277777778
444.31,7.60766666667,25.2108888889,16.1553333333,17.2561111111,6.92638888889,5.99888888889,6.75333333333,8.68599999999,16.8434444444,6.54144444445
444.66,7.57933333334,25.1508888889,16.126,17.1963333333,6.89577777778,5.996,6.73944444445,8.65377777777,16.7948888889,6.52188888889
445.02,7.58388888889,25.1252222222,16.1006666667,17.171,6.90788888889,5.99755555556,6.74311111111,8.63444444444,16.8058888889,6.52888888889
445.37,7.59733333333,25.1214444444,16.1218888889,17.1807777778,6.93238888889,6.03227777778,6.76511111111,8.64922222221,16.8345555555,6.55766666667
445.72,7.59111111111,25.1171111111,16.1162222222,17.1691111111,6.91627777778,6.039,6.76733333333,8.64288888889,16.8374444444,6.57488888889
446.08,7.59933333334,25.0886666667,16.0965555556,17.1624444444,6.94411111111,6.07777777778,6.77744444444,8.65666666667,16.8481111111,6.62111111111
446.43,7.59911111111,25.051,16.0796666667,17.1232222222,6.95894444444,6.09761111111,6.78666666667,8.66488888889,16.8602222222,6.618
446.79,7.61522222222,25.0338888889,16.1054444444,17.1356666667,6.97927777778,6.13855555556,6.818,8.68288888889,16.8722222222,6.656
447.14,7.64311111111,25.0161111111,16.1123333333,17.1415555555,7.0055,6.16905555555,6.84444444445,8.694,16.8896666667,6.68655555556
447.50,7.668,25.0095555555,16.1052222222,17.1321111111,7.03038888889,6.18661111111,6.87388888889,8.70211111112,16.8881111111,6.71
447.85,7.65422222222,24.9885555556,16.0998888889,17.0881111111,7.00144444445,6.17722222222,6.86233333333,8.68444444445,16.8893333333,6.70566666667
448.21,7.62933333333,24.9346666667,16.0574444445,17.0432222222,6.991,6.15588888889,6.86166666667,8.67922222222,16.8533333333,6.69366666667
448.56,7.63022222222,24.9161111111,16.0397777778,17.0161111111,6.99716666666,6.17377777778,6.87322222222,8.68244444445,16.8634444445,6.70288888889
448.92,7.61522222222,24.8672222222,16.0084444445,16.9673333334,6.98183333333,6.19744444445,6.87011111111,8.67522222221,16.8185555555,6.72544444445
449.27,7.574,24.7942222222,15.964,16.8837777778,6.94333333333,6.17666666667,6.84466666667,8.64077777777,16.7777777778,6.70788888889
449.62,7.58011111111,24.7516666667,15.9396666667,16.8367777778,6.96188888889,6.19183333333,6.84844444445,8.63244444446,16.7638888889,6.71644444444
449.98,7.57222222222,24.703,15.9235555556,16.7747777778,6.93922222222,6.15666666667,6.84855555556,8.59888888889,16.7345555556,6.70788888889
450.33,7.55555555556,24.6431111111,15.8867777778,16.7508888889,6.92266666667,6.143,6.82733333333,8.56344444444,16.674,6.70866666667
450.69,7.53,24.6001111111,15.8243333333,16.6741111111,6.89322222222,6.11716666667,6.80344444444,8.52533333333,16.6213333333,6.67566666667
451.04,7.48444444444,24.5366666666,15.7815555556,16.6082222222,6.87572222222,6.0965,6.789,8.48466666665,16.5908888889,6.66522222222
451.40,7.45522222222,24.5253333333,15.7766666667,16.5784444445,6.86755555555,6.09683333333,6.79922222222,8.48655555554,16.5952222222,6.67766666667
451.75,7.458,24.466,15.7465555556,16.543,6.8915,6.0885,6.80344444445,8.47300000001,16.5663333333,6.68288888889
452.10,7.43888888889,24.4453333333,15.7418888889,16.5146666667,6.883,6.09361111111,6.78711111111,8.45511111112,16.5681111111,6.67088888889
452.46,7.392,24.3635555556,15.6831111111,16.4288888889,6.83416666667,6.027,6.737,8.3871111111,16.5047777778,6.63155555556
452.81,7.40122222222,24.3715555555,15.6847777778,16.4257777778,6.83733333333,6.01677777778,6.74366666667,8.37488888889,16.5313333333,6.61133333334
453.17,7.43611111111,24.4141111111,15.6893333333,16.434,6.85655555556,6.037,6.77222222222,8.38644444446,16.5467777778,6.63933333333
453.52,7.42811111111,24.3996666667,15.6831111111,16.4268888889,6.85311111111,6.03572222222,6.79366666667,8.38644444444,16.5556666667,6.64844444444
453.87,7.43666666667,24.4095555555,15.6993333333,16.4297777778,6.86983333333,6.07811111111,6.821,8.40622222221,16.5702222222,6.65755555555
454.23,7.46177777778,24.4304444445,15.7035555555,16.4333333333,6.89961111111,6.08772222222,6.86377777778,8.43322222223,16.6016666667,6.67788888889
454.58,7.45633333333,24.4308888889,15.7126666666,16.4475555556,6.90516666667,6.09372222222,6.87911111111,8.43322222223,16.6335555556,6.69844444445
454.93,7.47611111111,24.4662222222,15.7183333333,16.4346666667,6.91538888889,6.10905555555,6.88677777778,8.44011111112,16.635,6.70211111111
455.29,7.49477777778,24.4756666667,15.7364444445,16.4303333333,6.92,6.12138888889,6.87622222222,8.43588888889,16.6443333333,6.70533333333
455.64,7.50733333333,24.5233333333,15.7731111111,16.472,6.92611111111,6.12966666667,6.90088888889,8.44866666667,16.6794444445,6.72977777778
456.00,7.54722222222,24.5884444444,15.8044444445,16.48,6.94722222222,6.14855555556,6.942,8.4571111111,16.7017777778,6.76311111111
456.35,7.57033333333,24.6676666667,15.87,16.56,7.00422222222,6.18561111111,6.99522222222,8.51433333333,16.7738888889,6.80088888889
456.70,7.58222222222,24.6821111111,15.9076666667,16.5938888889,7.03705555555,6.21272222222,7.01666666667,8.5368888889,16.7936666667,6.82711111111
457.06,7.57211111111,24.6973333333,15.9164444444,16.6042222222,7.0535,6.20133333333,7.02333333333,8.54133333335,16.8192222222,6.826
457.41,7.595,24.7587777778,15.9604444445,16.6316666667,7.06588888889,6.203,7.03577777778,8.55655555557,16.8452222222,6.83811111111
457.76,7.60011111111,24.8116666667,15.9545555555,16.6505555556,7.06777777778,6.19183333333,7.04244444444,8.55255555557,16.8648888889,6.84355555555
458.12,7.58355555556,24.8554444444,15.9976666667,16.6624444444,7.05683333334,6.18594444445,7.04177777778,8.54811111112,16.883,6.84011111111
458.47,7.60877777778,24.9051111111,16.0306666667,16.6728888889,7.07277777778,6.20611111111,7.04833333333,8.57600000001,16.9126666667,6.85344444444
