wavelength,Back_ThrBonm,Belly_ThrBonm,Breast_ThrBonm,Crissum_ThrBonm,Crown_ThrBonm,DorTail_ThrBonm,Patch10_ThrBonm,Patch11_ThrBonm,Rump_ThrBonm,Throat_ThrBonm,WingTip_ThrBonm
211.79,32.4484666667,33.3922666667,28.3776,56.3127,30.4424666667,25.4867333333,20.413,24.0117333333,33.8052666667,21.1800333333,32.0649333333
212.17,33.9444666667,37.3332,28.9999333333,53.5000666667,34.6666666667,26.2777333333,21.0000666667,25.7777333333,36.6112666667,22.9167666666,32.8980555555
212.55,36.116,40.3477333334,28.3477333333,53.5362,38.8986666667,26.6665333333,23.4782666667,27.1884,39.4202666667,27.4783333333,32.6569444444
212.92,27.6362666667,37.9393333333,21.6364,47.3334,33.2726666667,19.0908666666,17.7575333333,19.3332666667,35.2120666667,24.9999666667,29.3939333333
213.30,21.8016666667,33.9338666667,16.7569333333,43.1833,29.0692666667,13.6337333333,15.7358666667,11.1710666667,28.7688666667,22.5825666667,23.7036666667
213.68,21.2222,30.0000000001,15.3888666667,40.7223666667,28.2778,13.7779333333,14.1666666667,7.66666666667,26.1111333333,18.4444333333,17.2685777778
214.06,21.8879333333,31.4455333334,14.0412666667,38.4366666667,31.0914666667,13.9822666667,14.6312,7.5516,28.2596666666,19.6754333334,14.5919666666
214.44,17.1896,30.9805333333,8.1046,35.4248,30.9804666667,9.60786666669,14.2483333333,3.33326666666,26.6666666667,16.1111,9.3574
214.81,13.8612,25.0164666666,4.48853333333,31.9473333333,28.6468,5.21453333335,10.4289333333,0.792,23.6963333333,12.0462,7.06264444445
215.19,16.8452666667,26.488,8.57133333333,31.7262333333,26.3689333333,7.73826666666,14.3453333333,1.01186666666,23.3928666667,11.6368,11.5873222222
215.57,10.1528666667,16.2078666667,-0.122399999999,21.4372666667,20.367,-1.896,7.58406666665,-10.3975333333,17.3699333333,3.51686666666,2.88488888889
215.95,12.7836,15.8764,-0.8934,22.2335666667,25.5672,-2.54286666667,12.6460666667,-13.3332666667,19.5188666667,4.02073333333,0.62996666666
216.32,8.83720000002,7.05426666667,-8.83713333334,20.3101333333,24.8836666667,-5.814,13.5658,-19.6125333333,15.3489333333,-4.84490000001,-4.14732222223
216.70,0.41666666668,-2.41666666668,-18.5833333333,12.6666666667,17.0,-13.9166666667,4.33333333333,-28.5833333333,2.16666666668,-19.25,-11.7638888889
217.08,9.08333333332,1.49999999998,-7.5,14.875,22.3333333333,-5.16666666666,7.00000000001,-22.5833333333,4.83333333332,-19.2916666667,-7.47222222223
217.46,15.4762,3.09520000002,-1.74586666667,13.8095333333,23.0158666666,3.33313333333,4.28579999999,-15.1586666667,9.28586666664,-13.3730333333,-1.40207777778
217.83,24.8101333333,7.0886,6.75106666667,19.2404666667,33.0801333333,11.1392,10.9705333333,-11.7300666667,16.8776,-3.54433333332,12.4753555555
218.21,23.713,2.86926666667,6.24473333334,17.2996,28.1856,12.9114,10.633,-11.6456,14.4304,-3.79763333332,12.4051555556
218.59,27.013,4.76186666667,12.1211333333,18.2250666667,26.8398666667,15.4111333333,9.95680000001,-12.2943333333,13.0736,-1.21213333334,17.2870666667
218.97,36.2666666667,17.7333333333,20.8,23.4333333333,32.4666666667,24.9333333333,20.6,3.20000000001,19.0,12.7666666667,27.7666666666
219.34,41.0458,22.2876666667,24.9673333333,26.2093666667,35.4901333333,29.1504,24.2483333333,11.0456666667,23.4641333333,20.1634,31.8300666667
219.72,46.1112,32.1605333333,32.0987333333,34.8765,37.6544,36.1729333333,30.679,20.1235333333,28.5802666667,26.7283666667,39.6502111111
220.10,42.6133333333,33.92,29.7066666667,35.8933333333,36.96,39.04,29.3866666667,24.6933333333,29.6,31.12,38.5866666667
220.47,45.1471333333,36.4704666667,33.3824,38.0882333334,38.3334,43.5784666667,31.6666666667,27.206,34.1176,36.7892,41.2909888889
220.85,54.1279333333,47.1522,44.8123333334,47.8367333333,48.3443333333,54.1721333333,45.9602666667,36.7329333333,44.5473333333,45.8057,49.5069777778
221.23,48.4501333333,40.4246,38.2166666667,43.7366,43.0998,48.0254,43.2272666667,32.9935333334,39.6604,43.2696666667,44.0056777778
221.61,45.8719333333,37.5718,34.3047333333,42.0529,40.1325333333,42.4725333333,42.9138666667,29.7570666667,36.7771333333,40.4416333333,40.8756888889
221.98,41.3145333333,33.5211333333,27.7933333333,37.3474333333,33.5682,36.1032666667,38.8262666667,26.0563333333,33.0516,36.2206333333,33.0828444444
222.36,44.4444666667,38.8426,31.0648,42.6389666667,36.9908,36.4814666667,44.0742,28.7038,34.9536,38.9584,37.1758888889
222.74,45.3332,38.9048,28.1428,43.7619,36.3809333333,36.4286,45.5714,28.5237333333,33.5713333333,36.5714333333,36.6268777778
223.11,50.5376,44.8387333333,31.7204666667,52.5806666667,42.5806666667,40.2688666667,52.9032,34.6237333333,41.4516,42.258,41.6486555555
223.49,42.6872666667,40.6718,25.7881333333,46.0206,39.2765333333,35.7622666667,48.5271333333,30.801,36.2790666667,36.8217333333,36.4169555555
223.87,36.4616,37.2307333333,23.8461333333,42.6153666667,36.7179333333,33.8974,45.5897333333,28.3078666667,33.5896666667,34.2819333333,33.4872888889
224.24,25.4098666667,28.743,16.1748,31.5301,25.5736666667,21.3661333333,35.7924,16.7759333333,22.5136666667,22.2402666667,22.7777777778
224.62,18.7114,24.1455333333,11.7647333333,26.3306666667,22.5209333333,16.2466,32.4931333333,12.1008666667,18.0952666667,18.0671666667,17.7684
225.00,14.0494,19.7796,7.93380000001,21.7630333333,19.0633333333,13.113,25.5647333333,6.66659999999,16.4186666667,16.1157333333,15.5097
225.38,5.51720000001,15.4597333333,3.21839999999,13.3333333333,12.2414666667,7.4138,18.7931333333,-1.78153333332,11.7816,9.48276666667,9.7126111111
225.75,1.61813333332,11.1975333333,-0.582533333326,11.9742,9.06153333334,6.40773333334,16.3106666667,-2.71840000001,9.19099999999,4.49826666666,6.13802222223
226.13,0.925933333334,12.469,-2.03700000002,14.4135,11.6048666667,7.71586666666,15.0000666667,-0.617333333321,8.08633333333,6.23473333334,9.46496666666
226.51,3.0678,10.9144,-0.826,14.4543666667,13.6282666667,8.96739999999,13.5104,0.94393333332,9.43960000001,9.233,13.3136888889
226.88,4.4608,11.0293333333,5.44120000002,15.3677,16.1274666667,9.50979999998,13.7744,7.45099999999,12.598,15.1961,14.7876888889
227.26,6.66666680003e-05,5.36033333333,2.56753333333,9.39193333333,12.7478,5.76580000001,8.78386666667,3.51353333333,7.65759999999,12.0946,9.22676666668
227.64,4.80166666667,8.05553333333,7.34119999999,13.1747,15.7143333334,9.5238,13.0555333333,6.50806666667,11.4682666667,15.3175666667,11.8056666667
228.01,9.02193333333,8.58260000001,9.30146666667,15.0299,20.1197333333,13.0138,14.8503333333,7.70453333333,13.6128666667,17.6047333333,14.7372777778
228.39,17.3848,12.7808666667,14.9171333333,20.1472,24.0516,20.0369333333,19.4844,13.0017333333,18.9687333333,21.4549,21.7311
228.76,12.5847333333,8.87686666667,8.48486666667,16.3636,16.2924,13.5114666667,13.5115333333,7.45086666667,11.5507333333,15.1692333333,16.1080666667
229.14,10.7843333333,5.2614,8.20246666667,14.0685666667,14.0196,10.0979333333,12.1894666667,8.26786666665,9.15026666666,14.0032333333,15.1688333333
229.52,17.2006,12.4387333333,15.3534666667,20.1297666667,19.9999333333,15.9308666667,18.6148666667,16.1616,15.7865333333,19.1775333333,20.8129
229.89,15.2638666667,12.8958,14.9550666667,18.7517,18.8931333333,15.1352,17.941,14.1055333333,14.2856666667,17.8637333333,20.1501888889
230.27,15.8651333333,13.2868666667,15.6328,17.9558666667,17.7236666667,17.2590666667,18.8153333333,14.0765333333,14.4948666667,17.2590333333,19.3573
230.65,14.2099333333,10.7034666667,12.4798666667,15.4787,14.3022,15.571,16.8626666667,12.2952,12.6413333333,14.2675333333,15.4786777778
231.02,10.5081333333,6.51800000001,7.58366666667,11.3506333333,10.161,13.4819333333,13.1351333334,7.18719999999,8.52553333334,9.44246666665,11.5573666667
231.40,11.6478,7.44653333333,9.08173333335,12.2515,9.83659999999,14.868,13.6102,7.27046666666,8.88053333334,8.88053333334,12.7756777778
231.78,5.72913333334,1.97926666667,4.06253333333,8.07293333333,4.92193333333,10.2342,8.25526666666,1.84886666666,3.85406666667,3.81506666666,7.25271111109
232.15,1.41160000001,-0.261533333332,1.7256,5.64723333333,3.21573333333,6.53606666667,6.27459999999,-0.758133333314,2.22226666667,0.548900000001,3.21571111113
232.53,1.33853333333,-0.629933333332,2.51966666667,7.86083333333,4.25186666666,7.11273333334,7.16546666666,2.1522,3.4122,1.91593333333,3.2109
232.90,0.3612,-3.02766666667,2.7222,6.55563333333,4.19433333334,5.88886666667,5.27786666667,2.49993333333,2.83353333334,0.249999999998,1.71761111111
233.28,-4.88873333334,-5.3334,-3.7926,2.25193333333,-1.5704,1.30373333333,0.1776,-2.48886666667,-0.622200000006,-4.8889,-3.58514444443
233.66,-9.15859999999,-9.80593333335,-7.47566666667,-1.03553333333,-5.2104,-0.906266666675,-4.04533333333,-6.82853333333,-4.56320000001,-10.1295333333,-6.88785555557
234.03,-9.03333333334,-9.20000000001,-8.89999999999,-1.48333333333,-4.3,-0.799999999999,-4.3,-5.33333333333,-2.43333333334,-8.15,-8.8388888889
234.41,-12.7106,-10.0366,-12.7839333334,-5.40293333333,-5.49453333333,-6.00719999999,-6.74000000001,-8.27833333334,-3.80946666664,-11.0989666666,-12.5459222222
234.78,-15.3845333333,-8.09506666666,-11.9414666667,-6.13543333333,-3.95606666667,-6.33719999999,-6.44686666665,-9.92660000001,-3.62633333333,-10.7327,-13.0403222222
235.16,-9.95119999999,-0.520399999999,-4.0,-0.471633333332,2.504,-1.30060000001,0.552733333334,-4.74773333333,4.0,-2.35756666666,-6.29267777777
235.54,-12.5715333334,-1.33326666666,-4.98433333333,-0.920833333332,2.6032,-1.93653333333,1.01599999999,-3.93646666667,5.23806666666,-2.12696666667,-6.40735555555
235.91,-11.9484,-1.19166666667,-5.797,-2.0612,1.35253333333,-2.1256,0.772933333332,-5.2174,4.31566666667,-3.28489999999,-5.99573333333
236.29,-6.87393333333,1.4518,-3.61473333333,0.1631,1.9852,1.68886666667,2.7556,-2.45926666667,6.19253333333,-0.222300000007,-2.10362222222
236.66,-7.05366666667,2.67866666667,-5.95233333333,-1.51786666667,1.81533333334,1.1904,0.684533333334,-4.31546666668,5.35719999999,-0.0595333333254,-1.60225555556
237.04,-3.02293333333,6.85559999999,-2.91513333333,1.0796,4.80433333333,4.80426666667,5.69493333333,-1.97026666667,9.52753333334,3.50869999999,2.76652222223
237.41,2.53133333333,9.74933333334,3.0076,6.39100000001,10.1254,11.1278,10.5765333333,2.10533333333,13.6089333333,8.23303333333,5.96486666667
237.79,7.56326666667,12.9195333333,7.28746666667,11.77,14.6206666667,15.7010666667,15.1264,6.06886666667,17.6322666667,13.7011333333,9.35632222223
238.17,11.4497333333,14.7724,11.5555333333,15.5556666667,18.0528666667,18.6033333333,18.3490666667,9.29113333334,19.852,16.1482,13.3651444445
238.54,9.59093333333,11.8609333333,10.3067333333,14.5602,16.2166666667,16.7893333333,15.6645333333,7.38233333333,17.9345333333,14.5603333333,12.6516666667
238.92,9.33733333334,10.4514666667,9.64453333333,13.2467333333,14.6396666667,15.7157333333,13.6791333333,8.20373333334,17.1758666667,13.6023333333,11.7899444445
239.29,8.52806666667,7.31253333333,7.57826666667,10.4274666667,12.9534666667,12.5736666666,10.1615333333,6.43873333332,14.7958,10.2468666667,9.64546666667
239.67,8.735,6.30773333333,6.34206666667,8.79476666667,11.0256666667,11.6922666667,8.52986666666,5.53853333333,11.8460666667,8.84620000001,8.27634444445
240.04,9.98466666667,7.57293333333,7.77260000001,9.31646666668,11.7972,11.8432666667,9.27793333332,7.52706666666,12.7803333333,10.6374,9.7874111111
240.42,9.18873333333,7.15713333333,7.90713333334,8.66373333333,10.9200666667,10.7155333333,8.39799999999,7.56633333333,11.929,10.3815666667,8.47287777778
240.79,5.86526666667,4.49299999999,5.8774,5.25796666667,8.0752,8.05100000001,6.35093333333,4.67506666667,8.9618,7.5287,5.11224444444
241.17,6.4942,5.64353333333,7.48513333333,6.03653333333,9.1546,8.94993333333,7.01133333335,6.50513333333,9.66080000001,8.87983333333,5.97022222223
241.54,6.13066666667,5.2436,6.618,4.97566666667,8.57693333333,7.61213333333,6.58866666667,6.26713333333,8.8792,8.2798,5.87230000001
241.92,4.7632,4.10453333333,4.76326666667,2.9544,6.6938,5.59306666667,4.87133333333,4.83526666667,6.93726666666,6.8155,4.21751111111
242.29,3.35486666667,2.65106666667,3.35493333334,1.0854,4.70193333333,3.8266,2.96013333333,3.18333333333,5.02793333333,4.8134,2.48818888889
242.67,5.19066666667,4.5174,5.3448,3.03723333333,6.4802,5.60406666667,5.1338,5.18246666667,6.8938,6.58566666667,4.29043333333
243.05,4.5974,4.2942,5.32866666667,3.18176666667,6.35553333333,5.36753333333,5.06406666667,4.69066666667,6.47226666667,6.31266666667,4.1694
243.42,4.76393333333,5.19846666667,5.9626,3.7191,6.63673333333,6.32966666667,6.1798,5.38573333333,6.72653333333,7.1047,4.50564444445
243.80,4.62606666666,5.94466666667,6.7034,3.82666666667,7.30013333333,6.69600000001,6.6592,5.48046666666,7.45486666667,7.90406666667,5.00427777778
244.17,5.55666666667,7.32113333333,8.0328,5.1975,8.97893333334,8.38126666666,8.1964,6.6952,8.50946666666,9.20673333335,6.35953333333
244.55,5.9806,8.0666,8.67633333333,5.53026666667,9.82673333335,8.98826666666,9.08526666668,7.34573333333,8.99506666667,9.91329999999,7.23617777777
244.92,6.40806666667,8.52413333334,9.33993333333,6.18246666667,10.5803333333,9.41960000001,9.43280000001,8.03973333333,9.3068,10.4709666667,7.92932222223
245.30,6.60453333333,8.45433333333,9.23653333333,6.3842,10.782,9.7206,9.61519999999,7.73433333333,9.18673333333,10.7200333333,8.10673333333
245.67,6.47813333333,8.3632,9.05460000001,6.3411,10.5456,9.81993333332,9.27159999999,7.4492,8.90033333334,11.2024666667,8.19281111111
246.05,6.69806666667,8.46013333333,9.04053333334,6.60396666667,11.1374,9.90320000001,9.41686666667,7.70713333333,9.06653333334,11.5137,8.43661111112
246.42,6.68086666667,8.307,8.63539999999,6.7119,11.3551333333,9.75259999999,9.30559999999,7.94093333333,8.98713333333,11.8735333333,8.54176666666
246.79,6.38433333333,7.76906666667,8.18333333333,6.27416666667,10.9126,9.51059999999,8.73019999999,7.78226666667,8.40386666666,11.7261666667,8.12384444445
247.17,6.8852,7.92833333333,8.54666666667,6.6234,11.4245333333,9.98166666667,9.18166666667,8.30746666667,8.79819999999,12.1645,8.65594444444
247.54,7.19626666667,8.13426666666,8.62866666667,7.04526666667,11.9129333333,10.2490666667,9.34266666667,8.48333333333,9.23286666667,12.5818333333,9.02810000001
247.92,7.42946666667,8.22273333333,8.60793333333,7.32846666667,11.9946666667,10.3127333333,9.3822,8.72613333333,9.29833333333,12.5972666667,9.04843333333
248.29,6.91986666667,7.73633333333,7.94786666667,6.8557,11.3983333333,9.65219999999,8.7642,8.2652,8.87753333333,11.9140666667,8.36994444444
248.67,7.1264,7.76893333333,7.90946666667,7.11726666667,11.3949333333,9.84806666666,8.74206666667,8.28593333333,8.98139999999,11.9821,8.42203333332
249.04,6.9288,7.37873333333,7.4492,6.88373333333,11.0445333334,9.49526666665,8.47413333333,7.89133333333,8.66186666667,11.7331666667,8.07176666666
249.42,6.86286666667,7.27186666666,7.32506666667,6.87113333333,11.0102,9.34153333334,8.1922,7.951,8.679,11.8017333333,8.03952222221
249.79,7.16593333333,7.66553333333,7.70026666667,7.3963,11.5135333333,9.8458,8.58633333333,8.4604,9.09873333333,11.9847333333,8.42271111111
250.17,6.30493333333,7.08406666667,7.18126666667,6.89393333333,10.5934666667,9.23966666667,7.74686666667,7.83946666667,8.46533333333,11.2865,7.78776666666
250.54,5.7614,6.9666,6.97673333333,6.47656666667,10.1025333333,9.0822,7.487,7.19186666667,8.077,11.0428,7.28178888888
250.92,5.53013333333,6.87706666667,6.93506666667,6.32733333333,10.2394666667,8.72926666667,7.34026666667,6.89293333334,7.8296,10.955,6.96854444444
251.29,5.72053333333,6.9198,6.6282,6.3807,10.1376,8.48186666667,7.11226666667,6.64466666667,7.79986666667,10.9846666667,6.77768888888
251.66,3.94233333333,5.13713333333,4.8542,4.6579,8.53093333333,6.834,5.35066666667,5.09673333333,6.07233333333,9.26686666666,5.16974444444
252.04,3.6024,4.60813333333,4.51346666667,4.31823333333,8.20473333333,6.2762,4.80933333333,4.72053333333,5.40666666667,8.79923333333,4.78362222222
252.41,3.8,4.406,4.81213333333,4.58183333333,8.20626666667,6.285,4.85453333333,4.5878,5.285,9.08190000001,4.8838
252.79,3.87513333333,4.49893333333,4.69253333333,4.81986666667,8.44086666667,6.09746666667,4.89853333334,4.56546666667,5.09233333333,9.05553333333,5.10936666667
253.16,4.3294,5.159,5.0498,5.34366666667,9.02206666666,6.5578,5.1406,5.08633333333,5.64933333333,9.67303333333,5.58785555555
253.54,3.392,4.59446666667,4.39726666667,4.69306666667,8.38726666667,5.72926666667,4.29226666667,4.19993333333,5.01393333333,8.74189999999,4.64186666667
253.91,2.10333333333,3.5118,3.15486666667,3.5724,7.80753333333,4.41693333333,3.4416,3.00813333333,3.8688,7.70236666667,3.12303333333
254.28,2.80566666667,4.09046666667,3.95266666667,4.08716666667,8.86913333333,5.11953333333,4.40513333333,3.75606666667,4.4314,8.60373333333,3.6786
254.66,2.64093333333,4.34306666667,4.16066666667,4.07966666667,9.08466666667,5.09306666667,4.53213333333,3.85,4.99153333333,8.7572,3.7904
255.03,3.10886666667,5.1018,4.46306666667,4.8912,9.45266666667,5.6702,5.01053333333,4.11213333333,5.78953333333,9.1159,4.51468888889
255.41,2.94433333333,5.9106,5.24893333333,5.32173333333,9.97453333334,6.1068,5.67066666667,4.36206666667,5.83053333333,9.38933333333,4.96317777778
255.78,4.0396,7.2228,6.46906666667,6.12153333333,10.8964,6.72533333334,6.4178,5.21773333333,6.56406666667,10.2889666667,5.8251
256.15,2.51653333333,5.92353333333,5.276,4.68373333333,9.74986666667,5.6586,5.276,3.64226666667,5.59986666667,9.19793333333,4.84304444444
256.53,1.90573333333,5.94586666667,4.50386666667,4.09706666667,9.67173333333,5.48913333333,5.02486666666,3.29046666667,5.36053333333,8.93659999999,4.38373333333
256.90,1.67506666667,5.81913333333,4.4468,3.66636666667,9.49886666666,5.32126666667,4.9108,3.24926666667,5.43553333333,9.19283333333,4.26616666667
257.28,2.2532,5.90306666667,5.06506666667,4.11243333333,9.68959999999,5.48113333333,5.5184,3.63133333333,5.67346666667,9.65530000001,4.77457777778
257.65,3.37153333333,6.36113333333,5.40086666667,4.67273333333,10.1526666667,6.01186666667,6.27933333334,4.45706666667,6.04473333333,10.2863333333,5.50368888889
258.02,4.14666666667,6.8444,5.9094,5.31086666667,10.5234,6.6994,6.51713333333,5.37626666667,6.648,10.7807,6.23574444445
258.40,4.759,7.03846666667,6.1268,5.5988,11.0298666667,7.17053333333,6.83853333333,6.1986,6.88673333333,10.8719,6.72137777778
258.77,5.23386666667,6.92706666667,6.19506666667,5.67586666666,11.2215333333,7.51506666667,6.80386666667,6.69133333333,6.79693333333,11.0489666667,6.95412222222
259.15,5.365,6.91,6.278,5.66203333333,11.4154666667,7.58926666667,6.86893333333,6.9194,6.7836,11.0078666667,7.07322222222
259.52,5.218,6.5648,5.86793333333,5.35343333334,11.1732666667,7.32253333333,6.47133333333,6.7308,6.6258,10.8714666667,6.69337777778
259.89,5.34206666667,6.70493333333,5.96873333333,5.60326666667,11.2315333334,7.64933333333,6.68873333333,7.04986666667,6.81993333333,10.936,6.82855555555
260.27,5.82993333333,7.00446666667,6.218,5.88416666667,11.6575333333,7.93086666667,6.99653333333,7.419,7.07573333333,11.2878333333,7.10693333333
260.64,5.85473333333,6.81973333333,6.1582,5.75496666667,11.5434666667,7.76146666667,6.87153333333,7.39313333333,7.0324,11.2346666667,7.20052222222
261.01,5.466,6.557,5.85473333333,5.46326666667,11.3705333333,7.50206666667,6.60653333333,7.23313333333,6.77373333333,10.9593,6.97133333333
261.39,5.27973333333,6.5794,5.66093333333,5.2495,11.261,7.49753333333,6.46033333333,7.24873333333,6.72226666667,10.8166333333,6.85595555556
261.76,5.20746666667,6.5706,5.62513333333,5.23223333333,11.1954,7.57899999999,6.40553333333,7.36466666667,6.71326666667,10.8794,6.85071111111
262.13,5.0364,6.43673333333,5.50513333333,4.98393333333,11.08,7.31306666667,6.39013333333,7.479,6.6114,10.8105333333,6.82248888889
262.51,4.94013333333,6.54893333333,5.39586666667,5.17276666667,11.0973333333,7.33553333334,6.50106666667,7.41846666667,6.8132,10.9284,6.98044444445
262.88,4.84406666667,6.70173333333,5.4048,5.23146666667,11.1707333334,7.28706666667,6.502,7.54293333333,6.98913333333,10.9166666667,7.02831111111
263.25,4.17726666667,6.0482,4.6364,4.57983333333,10.5484,6.5498,5.8732,7.03233333333,6.445,10.3538666667,6.28677777778
263.63,3.78633333333,5.72646666667,4.29486666667,4.18796666667,10.3633333333,6.15813333333,5.66233333333,7.05553333333,6.14946666667,9.99779999999,6.11181111111
264.00,3.9248,5.94213333333,4.4888,4.34676666667,10.5915333333,6.1898,5.97446666667,7.11146666667,6.4926,10.3393,6.13631111111
264.37,3.83186666667,6.16333333333,4.73893333333,4.5371,10.5272,6.5478,6.18233333333,7.50713333333,6.66186666667,10.4439333333,6.19573333333
264.75,3.32373333333,5.60666666667,4.26846666666,4.2038,10.1582,6.10066666666,5.52046666667,7.06473333333,6.1248,9.84170000001,5.41642222222
265.12,3.84166666667,5.89833333333,4.6522,4.68013333333,10.5693333333,6.409,5.86093333334,7.37886666667,6.35746666667,10.1944,5.82641111111
265.49,3.841,5.77073333333,4.36946666667,4.46126666667,10.6271333333,6.25313333332,5.80293333333,7.27773333334,6.37733333333,10.0413333333,5.79438888889
265.87,3.58553333333,5.336,4.11693333333,4.27553333333,10.4800666667,5.89426666667,5.3762,6.9346,5.91206666667,9.7856,5.5138
266.24,3.2598,5.12526666667,3.76946666666,4.0479,10.1942666667,5.7772,4.76266666667,6.3342,5.4058,9.35456666667,4.95537777778
266.61,3.46993333333,5.2426,4.03266666667,4.01586666667,10.2876666667,5.84333333333,4.62513333333,6.40633333333,5.2888,9.36573333333,4.82953333333
266.98,3.629,5.23133333333,4.17526666667,4.20596666667,10.3362666667,6.14473333333,4.97046666667,6.51986666667,5.28853333333,9.46170000001,4.82228888889
267.36,3.4876,5.07706666667,4.0846,3.97176666667,10.0711333333,6.12506666667,4.75666666667,6.31066666667,5.0692,9.49380000001,4.68244444444
267.73,3.59006666667,5.10713333333,4.25786666667,4.03786666667,10.137,6.32706666667,5.0068,6.04513333333,5.06473333333,9.49223333334,4.65288888889
268.10,3.63753333333,4.7516,4.1926,4.019,10.202,6.1832,4.933,6.12646666667,4.74406666667,9.21993333334,4.50486666667
268.48,3.7556,4.88166666667,4.31113333333,4.24053333333,10.4332,6.14813333333,5.11846666667,6.25193333333,4.9964,9.33879999999,4.61285555555
268.85,4.45166666667,5.788,5.04726666667,5.1035,10.9949333333,6.93546666667,5.96953333333,6.939,5.78793333333,10.0453,5.49866666667
269.22,4.34646666667,5.64826666667,4.97406666667,4.89143333333,10.762,6.9464,5.75926666667,6.82086666667,5.60153333333,9.76860000001,5.20167777778
269.59,4.86246666667,6.09546666667,5.7018,5.56603333333,11.2956666667,7.58953333333,6.31833333333,7.39806666667,5.93873333333,10.2438333333,5.70597777778
269.97,5.10373333333,6.25833333333,5.9172,5.7165,11.3586,7.85146666666,6.70713333333,7.60166666667,6.27506666667,10.3324,5.98093333333
270.34,5.79353333333,6.77946666667,6.70993333333,6.36123333333,11.8294,8.54259999999,7.57306666666,8.18733333333,7.0386,11.0440666667,6.69102222222
270.71,5.0802,6.15713333333,6.1314,5.75793333333,11.1346,8.0096,7.08,7.5802,6.5288,10.5318,6.09363333333
271.09,4.74546666667,5.96366666667,5.9138,5.5249,11.0808,7.68813333333,6.8854,7.27893333333,6.28553333333,10.3030333333,6.07522222222
271.46,4.65853333333,5.97606666667,5.8368,5.32196666667,11.0344666667,7.5936,6.97873333333,7.24213333333,6.2306,10.0665,6.10685555555
271.83,4.69826666667,6.10766666667,5.8988,5.2604,11.0060666667,7.52566666667,6.9314,7.4698,6.22533333333,10.2573,6.24783333333
272.20,4.17526666667,5.83913333333,5.4426,4.83763333333,10.5834,7.19826666667,6.431,7.0286,6.0144,9.96703333333,6.158
272.58,3.8196,5.5006,4.98293333333,4.45536666667,10.199,6.95673333333,6.12906666667,6.76893333333,5.78773333333,9.80096666666,5.91001111111
272.95,3.33473333333,4.89106666667,4.48293333333,3.89483333333,9.85233333333,6.36826666667,5.662,6.38533333333,5.2934,9.38506666667,5.38966666667
273.32,3.11146666667,4.65573333333,4.23426666666,3.6021,9.61673333334,6.1292,5.53253333333,6.316,5.1618,9.11616666667,5.11302222222
273.69,2.37773333333,3.89726666667,3.45073333333,2.8259,8.83873333333,5.31833333333,4.84273333333,5.5764,4.55853333333,8.21946666667,4.33417777778
274.06,2.1026,3.8354,3.24,2.7188,8.74859999999,5.1356,4.64686666667,5.4612,4.40986666667,8.02916666667,4.05793333333
274.44,1.803,3.58486666667,2.84826666667,2.38843333333,8.5116,4.80973333333,4.30966666666,5.14826666667,3.98926666667,7.5518,3.76656666667
274.81,2.4298,4.05066666667,3.34253333333,3.02193333333,9.01713333333,5.18313333333,4.78946666667,5.72953333333,4.5574,8.00353333333,4.4608
275.18,2.95846666667,4.61206666667,3.72966666667,3.452,9.26126666667,5.49753333333,5.28466666667,6.1484,5.10566666666,8.4514,4.89835555556
275.55,3.6488,5.31073333333,4.46546666667,4.37236666667,9.8298,6.13686666667,5.872,6.85273333333,5.9224,9.22419999999,5.47528888889
275.93,4.12926666667,5.82086666667,4.9688,5.15196666667,10.3359333333,6.70206666667,6.38026666667,7.2166,6.70513333333,9.69296666667,5.93724444444
276.30,4.73286666666,6.38146666667,5.54573333333,5.81113333333,10.8553333333,7.20753333333,7.0174,7.71886666667,7.31233333333,10.2359333333,6.40447777778
276.67,5.53893333334,7.25346666667,6.53146666667,6.66176666667,11.6617333333,7.97559999999,7.74806666667,8.47346666666,7.94933333333,10.9874666667,7.19192222222
277.04,5.8196,7.41006666667,6.87746666667,7.05506666667,11.6090666667,8.1768,7.87546666667,8.62219999999,8.09306666666,11.1921666667,7.34971111111
277.41,6.30686666667,7.8428,7.4364,7.7678,11.9873333333,8.44920000001,8.32906666667,8.8488,8.5122,11.5525333333,7.86426666667
277.79,6.70946666667,8.09813333333,7.70646666667,8.103,12.3396,8.77920000001,8.59153333333,9.10506666667,8.68053333333,11.9281333333,8.29774444444
278.16,6.99086666667,8.31693333333,7.947,8.1681,12.6456666667,8.99806666666,8.9228,9.23379999999,8.79506666667,12.1316666667,8.58765555556
278.53,7.22466666667,8.53966666667,8.1808,8.4141,13.0201333333,9.28706666667,9.26739999999,9.65246666666,9.26420000001,12.5599333333,8.85665555555
278.90,7.20726666667,8.6534,7.98886666667,8.2121,12.9262,9.31453333333,9.33740000001,9.5164,9.15820000001,12.5713666667,8.68372222221
279.27,7.24586666667,8.3366,7.80913333333,8.1214,13.0290666667,9.38499999999,9.08086666667,9.41099999999,9.04206666666,12.4142333333,8.57615555555
279.64,6.90273333333,8.08926666667,7.48946666667,7.86436666667,13.056,9.29186666666,9.01433333333,9.37486666666,8.85493333333,12.2790666667,8.39485555554
280.02,5.99906666667,7.23993333334,6.629,6.79903333333,12.3761333333,8.53399999999,8.2476,8.64426666666,7.89166666666,11.4234333333,7.60773333333
