wavelength,Back_LanLeum,Belly_LanLeum,Breast_LanLeum,Crissum_LanLeum,Crown_LanLeum,DorTail_LanLeum,Patch10_LanLeum,Rump_LanLeum,Throat_LanLeum,WingTip_LanLeum
653.74,27.2526666666,45.6305272727,42.2180666666,8.37849999999,13.1930714286,10.5616074074,51.1880666667,4.5406,39.1682333333,9.61243333333
654.06,27.3964,45.6883363636,42.3072,8.41583333333,13.2524761905,10.6420407407,51.3262,4.6122,39.2841,9.65980000001
654.39,27.5125,45.840730303,42.4342666667,8.43796666667,13.2506285714,10.7131666667,51.4102666667,4.61193333333,39.3880666667,9.67396666667
654.72,27.5734,45.8118969697,42.5224666667,8.48940000001,13.2631333333,10.7220592593,51.3864,4.63713333333,39.4122666667,9.74456666668
655.05,27.5407,45.6987878788,42.5090666667,8.38216666666,13.1707285714,10.616762963,51.2888,4.55193333333,39.3193333333,9.61343333334
655.38,27.7021666667,45.8490969697,42.6728,8.5035,13.3246238095,10.7980148148,51.4060666667,4.72213333333,39.3742,9.78976666667
655.71,27.7722333333,45.9157272727,42.7608,8.57733333334,13.3863571429,10.9217296296,51.4948666667,4.78846666667,39.4222666667,9.92146666667
656.04,27.8160666667,45.8706424242,42.7092666667,8.62660000001,13.3711476191,10.9285555556,51.4830666667,4.8232,39.4275666667,9.99149999999
656.37,27.8716,45.9409515152,42.8440666667,8.67366666666,13.3733809524,10.9557444444,51.5654666667,4.9536,39.4332666667,10.0143
656.69,27.8962333333,45.8342242424,42.7346,8.68423333333,13.3241333334,10.9195,51.4762,4.90026666667,39.2772666667,10.0045666667
657.02,27.7272666667,45.6227636364,42.6026,8.60190000001,13.2008761905,10.8052185185,51.3384,4.77586666667,39.1399666667,9.90026666667
657.35,27.8198333333,45.7162212121,42.7302,8.65016666667,13.2512428571,10.8693407407,51.4174666667,4.858,39.3195666667,9.94056666666
657.68,27.7368666667,45.6873333333,42.6266666666,8.65926666666,13.2636952381,10.8256111111,51.3042,4.90906666667,39.256,9.97793333333
658.01,27.6718,45.6792,42.5834666667,8.56526666666,13.2801,10.7958851852,51.3052666667,4.88993333333,39.2461666667,9.95926666665
658.34,27.6376,45.6311272727,42.4906,8.55613333333,13.3142142857,10.8522814815,51.2266666667,4.91746666667,39.2563,9.96566666667
658.66,27.6974,45.7419090909,42.5814,8.56546666667,13.3564333333,10.8537555555,51.3542666667,4.90786666667,39.4332666667,10.0260666667
658.99,27.609,45.6086424242,42.4433333333,8.46586666667,13.2387238095,10.7356222222,51.1856666667,4.84286666667,39.3347333333,9.94476666666
659.32,27.5528666667,45.5367212121,42.3648,8.41266666667,13.2127904762,10.6759481481,51.0711333333,4.8092,39.2713666667,9.8823
659.65,27.6404666667,45.6299090909,42.4844,8.45766666667,13.2804952381,10.7531888889,51.1639333333,4.87366666667,39.3281,9.94906666669
659.98,27.6708666666,45.5779393939,42.4409333333,8.52686666667,13.3589,10.8278037037,51.1065333333,4.89646666667,39.3854666667,10.0263
660.31,27.6091,45.5588393939,42.4692,8.52320000001,13.337652381,10.8087555556,51.0646666667,4.9038,39.4234333333,10.0069333333
660.63,27.7412666667,45.745,42.6114666666,8.56356666666,13.4196142857,10.9317259259,51.1524,5.0418,39.4846666667,10.1371
660.96,27.6739666667,45.6721575758,42.5112666667,8.53186666667,13.3814619048,10.8608222222,51.0748,5.02046666667,39.3895,10.1106
661.29,27.7403333333,45.7286272727,42.6306,8.558,13.4138619048,10.9328074074,51.1532,5.02333333333,39.4759333333,10.1339666667
661.62,27.7468333333,45.6690878788,42.5862,8.53703333334,13.3573238095,10.8723925926,51.0886666667,4.988,39.4083666667,10.0881
661.94,27.8679333333,45.7987666667,42.7771333333,8.65869999999,13.4281714286,10.9708037037,51.2616666667,5.1216,39.5115,10.1762
662.27,27.7473666666,45.6597363636,42.6432666667,8.66816666667,13.4036904762,11.0239962963,51.0765333333,5.1962,39.2717666667,10.1765
662.60,27.7248333333,45.7307909091,42.6908666667,8.54619999999,13.3699333333,10.9845148148,51.1394,5.08566666667,39.2115333333,10.1094333333
662.93,27.7839666667,45.8540757576,42.7937333333,8.60303333333,13.3879095238,11.0498703704,51.3,5.1406,39.2942666667,10.1769666667
663.26,27.7476666667,45.8233333333,42.7574666667,8.5003,13.3247190476,10.9839148148,51.2491333333,5.0572,39.247,10.0393
663.58,27.7298,45.7772272727,42.6998666667,8.35713333333,13.2059809524,10.8569333333,51.1339333333,4.92,39.1226666667,9.99100000001
663.91,27.8956333333,45.9479545455,42.8634666667,8.43206666667,13.3243333333,10.9819185185,51.2860666666,4.97673333333,39.1562666667,10.0767666667
664.24,28.0049333333,46.006969697,43.0416,8.49106666666,13.3965809524,11.0065518519,51.4852,4.9438,39.3617333333,10.1547
664.57,28.1283333333,46.1769151515,43.1508666667,8.54506666666,13.3966047619,11.0701777778,51.6381333333,4.97886666667,39.4585333333,10.2248
664.89,28.2781666667,46.2786818182,43.2582,8.68336666667,13.4689142857,11.1571407407,51.7061333333,5.089,39.5422,10.3565666667
665.22,28.4100333333,46.3365515152,43.3338,8.8772,13.5625904762,11.3861703704,51.7133333333,5.2456,39.6417,10.5356333333
665.55,28.4755333334,46.3596151515,43.3063333333,8.83606666667,13.5038142857,11.3152851852,51.7046,5.13026666667,39.5793666667,10.4716333333
665.87,28.5673666667,46.5497484848,43.4560666667,8.86110000001,13.4855285714,11.2493407407,51.8544,5.089,39.7707666667,10.4173
666.20,28.7458,46.6605545455,43.6350666667,9.04113333333,13.5612857143,11.3181925926,51.9598666667,5.2428,39.9481,10.5342666667
666.53,28.8079666667,46.5655212121,43.5348,9.06413333334,13.6225904762,11.3921851852,51.7770666667,5.29686666667,39.8328333333,10.6330666667
666.86,28.9737333333,46.6606787879,43.6712666667,9.19446666667,13.7310047619,11.5233037037,51.8964666667,5.49446666667,39.9684333333,10.8371666667
667.18,28.8297666667,46.6209818182,43.5863333333,9.17356666667,13.6886,11.5731481481,51.8758,5.49726666667,39.8908333333,10.753
667.51,28.7623,46.4025787879,43.3983333333,9.14349999999,13.7024476191,11.5973703704,51.7024666667,5.563,39.8163,10.7768333333
667.84,28.5541,46.1776484848,43.1398666667,9.08803333334,13.5468190476,11.5406185185,51.4692666667,5.42173333333,39.563,10.6253333333
668.16,28.62,46.0304454545,43.1230666667,9.23153333333,13.687147619,11.7446740741,51.2605333333,5.55733333333,39.5311666667,10.7557
668.49,28.5033,46.0102575757,43.0854,9.07396666666,13.5258809524,11.6085777778,51.1909333333,5.3842,39.4337333333,10.5759
668.82,28.5981333333,46.1829060606,43.2448,9.17720000001,13.6187380952,11.6077259259,51.3804,5.43266666667,39.5037333333,10.6027666667
669.14,28.5811,46.2276666667,43.305,9.25373333333,13.7094,11.6511777778,51.3893333333,5.50393333333,39.6227,10.7075666667
669.47,28.5994333333,46.1824545455,43.3512666667,9.28286666667,13.7390904762,11.7191185185,51.4098,5.4932,39.6235666667,10.7637333333
669.80,28.5022666667,46.0915363636,43.2674666667,9.33646666667,13.7520761905,11.7840703704,51.2766,5.4654,39.5286,10.8016
670.13,28.5601333333,46.2687909091,43.466,9.40649999999,13.7823857143,11.8072925926,51.4686666667,5.45013333333,39.776,10.7580666667
670.45,28.3687666667,46.1257939394,43.2510666667,9.26823333333,13.6422142857,11.6404259259,51.3085333334,5.14326666667,39.5568333333,10.5263666667
670.78,28.4966333333,46.2744242424,43.4728,9.25333333334,13.635552381,11.5867814815,51.4901333333,5.09486666667,39.6559666667,10.5490666667
671.10,28.5187666667,46.4213939394,43.6141333334,9.27939999999,13.5885380952,11.5084111111,51.6991333333,5.04,39.8214,10.4996
671.43,28.6426333333,46.6159151515,43.7651333333,9.27723333334,13.6002523809,11.5235222222,51.7761333333,5.07346666667,39.9362333333,10.5199333333
671.76,28.4345666667,46.5899363636,43.7016,9.08363333333,13.4491666667,11.2673555556,51.7794666667,4.87746666667,39.8930333333,10.4313666666
672.08,28.4661666667,46.4900242424,43.6709333333,9.07913333334,13.5575380952,11.3181666667,51.7172,4.94953333333,39.8262,10.5461
672.41,28.4653666667,46.4999272727,43.7276666667,9.03543333333,13.5757,11.3941592593,51.6798,4.98733333333,39.8973333333,10.5606
672.74,28.3633333333,46.3264818182,43.6040666667,8.9131,13.4441285714,11.3191259259,51.5398666667,4.92033333333,39.8306666667,10.4204333333
673.06,28.5579333333,46.4631212121,43.7532,9.06893333333,13.6101,11.4043740741,51.5898666667,5.09393333333,39.9725666667,10.5728333334
673.39,28.7106333333,46.4747515152,43.7056,9.03840000001,13.6569238095,11.3963185185,51.6524,5.10046666667,39.9426666667,10.5761666667
673.72,28.4801333333,46.0975,43.4570666667,8.79830000001,13.4589333333,11.1323037037,51.3153333333,4.92173333333,39.6051333333,10.3654
674.04,28.6015666667,46.2304909091,43.6424666667,8.89596666667,13.5302904762,11.2028925926,51.4162666667,5.03793333333,39.7182333333,10.5249666667
674.37,28.6562333333,46.2556454546,43.5684,8.97149999999,13.5790047619,11.2562851852,51.4316666666,5.15126666667,39.8226666667,10.5686666667
674.69,28.7953333333,46.3407424242,43.7492666667,8.99053333333,13.6336047619,11.3210259259,51.4311333333,5.21106666667,39.873,10.6987333333
675.02,28.7371666667,46.2346787879,43.7139333334,8.90280000001,13.5774952381,11.2674740741,51.4178666667,5.18206666667,39.8911,10.5838666667
675.35,28.9108666667,46.3817878788,43.9231333333,8.96900000001,13.6126761905,11.3230666667,51.5648,5.19553333333,39.9627333333,10.5215666667
675.67,28.864,46.3081878788,43.815,9.07213333334,13.5944,11.4083,51.4888,5.28333333333,39.9907,10.5835333333
676.00,28.805,46.1926606061,43.7416666667,8.94723333334,13.4686,11.3015703704,51.4938,5.07873333333,39.9182,10.5156666666
676.32,28.8835333333,46.2677848485,43.7956666667,8.96330000001,13.5277904762,11.4152407407,51.5685333333,5.1428,39.8577333333,10.5978333333
676.65,28.8835,46.2713848485,43.8060666667,8.94139999999,13.4616809524,11.4717888889,51.5946666667,5.1158,39.8930333333,10.6275666667
676.97,28.9307,46.3861242424,44.0739333333,9.0076,13.5169285714,11.5564407407,51.7418666667,5.19413333333,40.0216333333,10.7178
677.30,29.0596333333,46.6554151515,44.2126,9.14156666667,13.652047619,11.7293037037,51.9177333333,5.32906666667,40.2182,10.9115333333
677.63,29.036,46.6285363636,44.2113333333,9.22393333333,13.7491428571,11.8308925926,51.912,5.499,40.1899,10.9986333333
677.95,28.9995666667,46.5201969697,44.2194,9.31973333333,13.8236857143,11.8886925926,51.8367333333,5.545,40.0872333333,11.0388
678.28,28.8726666667,46.4440545455,44.1022666667,9.34740000001,13.7861619048,11.8838444444,51.6822,5.5104,39.9592333333,11.0241
678.60,28.8088666667,46.3940272727,44.0054,9.32183333334,13.7958095238,11.8342259259,51.5271333333,5.47053333333,39.8551333333,11.0435666667
678.93,28.6379,46.2174060606,43.8037333333,9.185,13.6958761905,11.7780148148,51.3980666667,5.3488,39.7567666667,10.9637666667
679.25,28.6625666667,46.3071545454,43.8776,9.03,13.5903238095,11.6040185185,51.5722666667,5.17126666667,39.7755,10.7692666667
679.58,28.5898666667,46.2490242424,43.903,8.99353333333,13.5830952381,11.5670037037,51.5194,5.15606666667,39.7571666667,10.7071
679.90,28.4509666667,46.1243030303,43.7950666667,8.89416666666,13.4349571429,11.4008481481,51.3465333333,4.9872,39.6884666667,10.6032333333
680.23,28.4297666667,46.1484757576,43.8398666667,8.87180000001,13.3946238095,11.3685851852,51.4364666667,4.94126666667,39.6821,10.5653333333
680.55,28.1671333333,45.9541363636,43.5848666667,8.74376666667,13.2016619048,11.2174037037,51.1996666667,4.763,39.5029333333,10.3442
680.88,28.1041666667,45.9291212121,43.5610666667,8.69443333333,13.1294714286,11.1777777778,51.1899333333,4.6636,39.4172,10.2126666667
681.20,27.975,45.7647575758,43.3564666667,8.59243333333,12.9775571429,11.0344814815,50.9423333333,4.4932,39.3045,10.0679666667
681.53,28.0511,45.8271515151,43.449,8.53849999999,12.9461904762,11.0416296296,50.9794666667,4.47786666666,39.3236,10.1260333333
681.85,28.1384333333,45.8359060606,43.4518666667,8.47933333334,12.8985809524,11.0099074074,51.0558666667,4.43946666667,39.2978666667,10.0716666667
682.18,28.3293333333,46.0012969697,43.6388,8.59793333333,13.0312761905,11.1595518518,51.3262666667,4.5938,39.5131,10.2433
682.50,28.4437,46.1295909091,43.7164,8.7401,13.0972761905,11.2196592592,51.3944666667,4.71973333333,39.5495,10.3641
682.83,28.5280333333,46.1255212121,43.781,8.87686666666,13.2207047619,11.3561407408,51.3763333333,4.85746666667,39.5555,10.5415
683.15,28.5959333333,46.1640636364,43.7093333333,8.90816666667,13.2375857143,11.3691740741,51.3674666667,4.90153333334,39.5595,10.5828666666
683.48,28.8375333333,46.3381090909,43.8976666667,9.08480000001,13.4202666667,11.550162963,51.6880666666,5.05613333333,39.7031666667,10.7328333333
683.80,28.8660666667,46.2538060606,43.7572,9.02833333333,13.4188333333,11.5185444444,51.5585333334,5.03766666667,39.633,10.6848
684.13,29.0719,46.4058575758,43.8601333333,9.09963333333,13.574552381,11.6094666667,51.651,5.16926666667,39.7225,10.8525
684.45,29.1568333333,46.4117909091,43.8913333333,9.12863333334,13.6690809524,11.6552,51.7791333333,5.30413333333,39.8465,11.0009666667
684.78,29.421,46.6742969697,44.2225333333,9.23906666667,13.8215476191,11.8358592593,52.1437333333,5.45446666667,40.0615,11.1957666667
685.10,29.3861666667,46.6575666667,44.1493333333,9.21203333333,13.7932238095,11.8203444444,52.1658666667,5.37686666666,40.0995333333,11.0958
685.43,29.3300333333,46.6091848485,44.1681333333,9.22783333333,13.858747619,11.9078740741,52.1642,5.43313333333,40.2293666667,11.135
685.75,29.3572,46.603169697,44.1562,9.35666666666,13.9156761905,11.9865111111,52.1009333333,5.48853333333,40.2430333333,11.1932
686.08,29.4336,46.6097,44.2798666667,9.33766666667,13.9399238095,12.0235037037,52.1545333333,5.4408,40.2651666667,11.2375333333
686.40,29.4510666667,46.6587727273,44.2633333333,9.24623333334,13.9347714286,11.9920037037,52.1384666667,5.38446666667,40.3390333333,11.2162666667
686.72,29.4241333333,46.622560606,44.2718,9.22803333333,13.8572380952,11.9218962963,52.0576,5.26626666667,40.3096333333,11.1450333333
687.05,29.4489666667,46.655469697,44.3102666666,9.25803333333,13.9472571429,12.0020296296,51.9493333333,5.38926666667,40.3187,11.2606
687.37,29.4552333333,46.6579545455,44.4346,9.33483333333,14.0231333333,12.0551740741,51.9723333334,5.44826666667,40.3073333333,11.3311
687.70,29.4493,46.6339848485,44.4716,9.26903333333,13.9518285714,12.0753814815,51.991,5.4018,40.2829666667,11.2536333333
688.02,29.4806666667,46.5326484849,44.4137333333,9.24240000001,13.9127142857,12.0882777778,51.747,5.43646666667,40.2102333333,11.2643
688.34,29.4164666667,46.4308727273,44.4211333333,9.32640000001,13.9681047619,12.1465777778,51.5824666667,5.50166666667,40.2086333333,11.2944
688.67,29.4638666667,46.507169697,44.5784666667,9.41283333333,14.0173142857,12.1783481481,51.5727333333,5.57846666667,40.2078,11.3859666667
688.99,29.5744333333,46.7237242424,44.7574,9.49343333334,14.0341952381,12.2081296296,51.7278,5.5548,40.2898,11.4628333333
689.32,29.6594333333,46.7282787879,44.8481333333,9.50266666667,14.0924,12.2212,51.8002,5.59413333333,40.2531333333,11.5379666667
689.64,29.8178,46.9715969697,45.0237333333,9.68789999999,14.2236238095,12.3376185185,51.9949333333,5.741,40.3826,11.6358
689.96,29.7343333333,46.8137424242,45.027,9.77683333333,14.2087904762,12.3882851852,51.907,5.80233333333,40.2297333333,11.6588333334
690.29,29.5362333333,46.7267060606,44.9050666667,9.75963333332,14.1763714286,12.3466185185,51.8097333333,5.78806666667,40.0211,11.657
690.61,29.4289,46.5760333333,44.7684,9.7127,14.0331285714,12.1790555555,51.7244,5.6468,39.8895,11.5184333333
690.94,29.5095666667,46.7431787879,44.8445333333,9.80620000001,14.1276,12.2703259259,51.8840666667,5.70393333333,39.9846666667,11.5896333333
691.26,29.5718333333,46.8728,44.9274666667,9.89013333333,14.1772428571,12.2704444445,52.1408666667,5.72386666667,40.2011666667,11.6843333333
691.58,29.7654666667,47.0717212121,45.2415333333,10.1175666667,14.4552857143,12.4851333333,52.4966666667,5.86506666667,40.4680333333,11.8836
691.91,29.9452666667,47.3485969697,45.3721333333,10.1832333333,14.5490571429,12.5488444444,52.7467333333,5.9694,40.611,11.9311
692.23,30.0589333333,47.3721909091,45.3280666667,10.248,14.6837190476,12.6416814815,52.8844,6.0456,40.7686,11.9500666667
692.55,29.9247666667,47.1478727273,45.1011333333,10.1364666667,14.6209761905,12.5621814815,52.6313333333,6.01573333333,40.5733,11.7598333333
692.88,29.8246666667,47.1558636364,45.0972,9.99563333333,14.4798,12.5278555556,52.4835333333,5.94953333333,40.6218666667,11.6093333333
693.20,29.6632,46.7819636364,44.8344666667,9.82453333333,14.3276380952,12.4283259259,52.2218,5.8306,40.5005666667,11.4117333333
693.52,29.8845333333,47.0689515152,45.0618666667,9.97293333333,14.4567666667,12.5136,52.4668666667,5.91953333333,40.6687666667,11.4786333333
693.85,30.2655666667,47.3372,45.3098,10.1204333333,14.649847619,12.7204259259,52.75,6.11246666667,41.0801,11.6811
694.17,30.4025666667,47.5086484848,45.3914666667,10.0733666667,14.7037142857,12.7934,52.9002,6.10446666666,41.2307,11.6778666667
694.49,30.3312333333,47.3772333333,45.2791333333,9.9854,14.5830333334,12.773837037,52.7938666667,5.95813333333,41.1839666667,11.6092666667
694.82,30.3410333333,47.2449818182,45.1249333333,10.0968333333,14.6549714286,12.9004444445,52.4270666667,6.14773333333,41.0055333333,11.7290333333
695.14,30.1314333333,47.1262363636,44.9447333333,9.98623333333,14.3925,12.7207888889,52.2378,5.96213333333,40.7932333333,11.5206666667
695.46,29.912,46.8088848485,44.6858666667,9.71423333333,14.1216904762,12.4452222222,51.9499333333,5.65893333333,40.5553,11.2707333333
695.79,29.7881,46.742139394,44.6504666667,9.57746666666,13.9348904762,12.3376222222,51.8038,5.5036,40.3351333333,11.2375
696.11,29.8480666667,46.8116969697,44.7655333333,9.71249999999,14.0194190476,12.3541444444,51.8312666667,5.53546666667,40.4506333333,11.3799666667
696.43,29.7365,46.6399545454,44.6428,9.5773,13.9673285714,12.1898481482,51.7912,5.3696,40.276,11.2399666667
696.75,29.8137666667,46.8015545454,44.8134666667,9.50533333334,14.0532666667,12.1988962963,51.9813333333,5.39446666667,40.3866333333,11.2879
697.08,29.7985333333,46.8518151515,44.8869333333,9.38126666666,13.9923047619,12.1430851852,52.006,5.32693333333,40.4695333333,11.2644666667
697.40,29.7679333333,46.7111727273,44.8306,9.38896666666,13.8883047619,12.1325518518,51.8550666667,5.33446666667,40.3291666667,11.2614333333
697.72,29.6983333333,46.6315878788,44.8430666667,9.35906666667,13.8051380953,12.017762963,51.8050666667,5.26906666667,40.2993,11.2560333333
698.05,29.5413666667,46.3719545455,44.6281333333,9.20896666667,13.6574619048,11.8310518519,51.5477333333,5.20526666667,40.1354666667,11.1621
698.37,29.4530333333,46.2525515151,44.6755333333,9.10139999999,13.5646285714,11.7193777778,51.5450666667,5.06873333333,40.1045,11.0491
698.69,29.4725333333,46.244369697,44.7206666667,9.08073333333,13.5730047619,11.7563592593,51.5221333333,5.0414,40.0342666667,11.0898
699.01,29.4558,46.2445393939,44.6532,9.00236666667,13.5272809524,11.7460444445,51.5396666667,4.99626666667,40.0276666667,11.0797666667
