wavelength,Back_SerAlbm,Belly_SerAlbm,Breast_SerAlbm,Crissum_SerAlbm,Crown_SerAlbm,DorTail_SerAlbm,Patch10_SerAlbm,Rump_SerAlbm,Throat_SerAlbm,WingTip_SerAlbm
628.61,3.32753333333,3.2926,3.7168,4.51486666667,67.9709333333,7.08073333333,5.82333333333,3.28511111111,35.2453333333,7.48416666667
628.94,3.3246,3.30886666667,3.73366666667,4.51533333333,68.01,7.08433333333,5.82346666667,3.28077777778,35.3543333333,7.49613333333
629.27,3.31733333333,3.28793333333,3.75513333333,4.5134,67.9147,7.04833333333,5.78126666667,3.27104444444,35.3996666667,7.46160000001
629.60,3.35033333334,3.32206666667,3.7806,4.51973333333,67.8535,7.04926666667,5.78353333333,3.29997777778,35.4643333333,7.48916666667
629.94,3.3554,3.33953333333,3.79453333333,4.50093333333,67.8032,7.04046666667,5.75706666667,3.29555555556,35.5727333333,7.47843333333
630.27,3.34386666667,3.32106666667,3.79906666667,4.46153333334,67.8605,7.02986666667,5.753,3.29706666667,35.6866,7.476
630.60,3.26793333333,3.26966666667,3.75953333333,4.38126666667,67.9065333333,6.9792,5.7022,3.24508888889,35.7899333333,7.40763333333
630.93,3.27633333333,3.25753333333,3.7518,4.38033333333,67.9269666667,6.98806666667,5.7262,3.26515555556,35.8883333334,7.41386666666
631.26,3.26913333333,3.2474,3.764,4.40706666667,67.9068333333,7.0204,5.74973333333,3.28168888889,36.0238,7.41229999999
631.60,3.2808,3.26893333333,3.80153333333,4.4276,67.9259666667,7.0414,5.74673333333,3.32217777778,36.1280666667,7.4407
631.93,3.3074,3.31306666667,3.82786666667,4.442,67.7753666667,7.0656,5.74933333333,3.35846666667,36.2052,7.43543333333
632.26,3.33146666667,3.34293333333,3.87113333333,4.4732,67.8398,7.1128,5.7768,3.38317777778,36.3503333333,7.4856
632.59,3.35266666667,3.35073333333,3.86306666667,4.49,67.7990333333,7.137,5.78353333333,3.40428888889,36.4316666667,7.46076666666
632.92,3.35353333333,3.35266666667,3.84173333333,4.47786666667,67.8204333333,7.14353333333,5.7834,3.3924,36.5351333333,7.46459999999
633.26,3.344,3.34033333333,3.82873333333,4.4932,67.7861666667,7.14446666667,5.77493333333,3.37951111111,36.6164,7.4502
633.59,3.3484,3.31173333333,3.81,4.48053333333,67.7889333333,7.13613333333,5.77113333333,3.3766,36.6802666667,7.44923333333
633.92,3.43086666667,3.3742,3.84646666667,4.5968,67.8495666667,7.18706666667,5.84146666667,3.45577777778,36.8217333333,7.5069
634.25,3.50753333333,3.4344,3.9088,4.6784,67.8848666667,7.2216,5.89413333333,3.52022222222,36.9611333333,7.578
634.58,3.48293333333,3.43893333334,3.90706666667,4.63573333333,67.8875666667,7.20073333333,5.8498,3.48122222222,37.0197333333,7.5615
634.91,3.44546666667,3.3954,3.85633333333,4.59173333333,67.9655333333,7.1692,5.81713333333,3.45468888889,37.0913333333,7.55236666667
635.25,3.36473333333,3.2968,3.75,4.5086,67.9033333333,7.07433333333,5.7348,3.33768888889,37.0937333333,7.47833333334
635.58,3.26566666667,3.21626666667,3.68653333333,4.45606666667,68.0447666667,7.0028,5.67733333334,3.24253333333,37.1947333333,7.37656666667
635.91,3.23806666667,3.16686666667,3.6574,4.43653333333,68.0540333333,6.9628,5.65273333333,3.21193333333,37.2687333333,7.34746666667
636.24,3.2288,3.14466666667,3.6512,4.41326666667,68.1780333333,6.93053333333,5.64026666667,3.19253333333,37.3578,7.363
636.57,3.18366666666,3.11186666667,3.62373333333,4.3798,68.2107,6.91826666667,5.5954,3.16133333333,37.4898666667,7.32050000001
636.90,3.18793333333,3.136,3.66446666667,4.39326666667,68.2628333333,6.92293333333,5.60406666667,3.18653333333,37.5881333333,7.36023333333
637.23,3.1966,3.17453333333,3.69166666667,4.44753333333,68.1794,6.9344,5.61993333333,3.21122222222,37.6599333333,7.36606666666
637.56,3.224,3.21693333333,3.7096,4.452,68.1797333333,6.96753333333,5.62273333333,3.21262222222,37.7510666667,7.37163333333
637.90,3.25106666667,3.2606,3.74,4.4994,68.0913666667,7.03246666667,5.65313333333,3.25448888889,37.8193333333,7.41653333333
638.23,3.33553333333,3.317,3.79093333333,4.56386666667,68.1565333333,7.12133333333,5.71633333333,3.34113333333,37.9734,7.4739
638.56,3.39446666667,3.3882,3.86573333333,4.62133333333,68.141,7.15093333333,5.74333333333,3.37062222222,38.0431333333,7.5479
638.89,3.459,3.45693333333,3.91946666667,4.65133333333,68.1882333333,7.20333333333,5.801,3.44128888889,38.1683333333,7.62066666666
639.22,3.49946666667,3.49653333333,3.91886666667,4.68573333333,68.0594333333,7.21706666667,5.80226666667,3.46868888889,38.1827333333,7.7142
639.55,3.48373333333,3.46846666667,3.85786666667,4.6374,67.9248,7.12346666666,5.7608,3.42742222222,38.1922,7.68313333333
639.88,3.5252,3.51926666667,3.88586666667,4.69546666667,67.8767333333,7.15373333333,5.7928,3.48384444444,38.3598666667,7.72046666666
640.21,3.59813333333,3.56946666667,3.9444,4.7816,67.9286333333,7.17593333333,5.85146666667,3.54071111111,38.4442,7.7968
640.54,3.57746666667,3.53513333333,3.87853333333,4.76026666667,68.0837666667,7.15213333333,5.81893333333,3.47455555556,38.5928666667,7.75003333333
640.87,3.5382,3.49386666667,3.85553333333,4.69566666667,68.2241666667,7.1094,5.78726666667,3.39157777778,38.7184666667,7.70123333334
641.20,3.50066666667,3.50873333333,3.89346666667,4.66366666667,68.2316666667,7.11346666667,5.7944,3.39195555556,38.8166,7.70449999999
641.53,3.4944,3.4782,3.8704,4.6254,68.2768666667,7.07206666666,5.7696,3.36702222222,38.9028,7.68810000001
641.87,3.43586666667,3.40146666667,3.8072,4.56786666667,68.3440333333,7.00493333333,5.70766666667,3.28322222222,39.0000666667,7.64656666666
642.20,3.4248,3.38566666666,3.80093333333,4.5644,68.5352333333,7.02953333333,5.69166666667,3.26493333333,39.2070666667,7.61026666666
642.53,3.45653333333,3.45273333333,3.84013333333,4.61173333333,68.6559333333,7.0818,5.7212,3.31355555556,39.3641333333,7.5928
642.86,3.48726666667,3.4472,3.84246666667,4.62173333333,68.5726666667,7.11426666667,5.73526666667,3.3704,39.4251333333,7.55273333333
643.19,3.53506666667,3.55193333333,3.91546666667,4.6988,68.7883666667,7.25433333333,5.7974,3.44,39.6514,7.63146666666
643.52,3.49453333333,3.5424,3.88446666667,4.66466666667,68.7429333333,7.2652,5.77186666667,3.37935555556,39.658,7.61166666667
643.85,3.45093333333,3.54386666667,3.88673333333,4.64086666667,68.6920666667,7.28753333333,5.7642,3.35311111111,39.7172,7.57873333334
644.18,3.45766666667,3.54366666667,3.9138,4.66146666667,68.622,7.31633333333,5.7764,3.38777777778,39.7133333333,7.57556666667
644.51,3.51286666667,3.56433333333,3.8826,4.69093333333,68.7236333333,7.3834,5.78213333333,3.41186666667,39.8581333333,7.59796666666
644.84,3.4472,3.4644,3.78966666667,4.61913333333,68.7100666667,7.28186666667,5.69,3.32128888889,39.9338,7.51999999999
645.17,3.28186666667,3.294,3.6258,4.46413333333,68.6036666667,7.1074,5.50566666667,3.12924444444,39.8002666667,7.37896666666
645.50,3.2652,3.32386666667,3.671,4.51966666666,68.6056666667,7.1202,5.53906666667,3.14617777778,39.8120666667,7.37853333334
645.83,3.20566666667,3.30886666667,3.6274,4.4756,68.3398666667,7.06593333333,5.5284,3.1294,39.712,7.31403333333
646.16,3.07866666667,3.17933333333,3.52046666667,4.36166666667,68.1454333333,6.9562,5.42213333333,3.01015555555,39.6596,7.2399
646.49,3.0728,3.20946666667,3.5706,4.39046666667,68.2791333333,7.01066666667,5.4726,2.9958,39.7576666667,7.27896666667
646.82,3.0852,3.19746666667,3.61346666667,4.40593333333,68.3402333333,7.0294,5.514,3.01531111111,39.8451333333,7.26463333333
647.15,3.03386666667,3.13373333333,3.58366666667,4.37613333333,68.3709,6.98753333333,5.48013333333,3.01766666667,39.9102666667,7.21346666667
647.48,2.95053333333,3.0198,3.43326666666,4.27706666667,68.4610333333,6.87546666667,5.38686666667,2.92246666667,39.9906666667,7.14383333333
647.81,2.91173333333,2.95913333333,3.36553333333,4.18966666667,68.4376333333,6.81093333333,5.3208,2.85808888889,40.0781333333,7.10896666667
648.14,2.8422,2.93686666667,3.37606666667,4.18293333333,68.2647333333,6.72593333333,5.30386666667,2.85197777778,40.0705333333,7.1015
648.47,2.80086666667,2.9,3.36506666667,4.1808,68.3268,6.70253333333,5.29526666667,2.83268888889,40.1086666667,7.08596666666
648.80,2.96866666667,3.045,3.5186,4.33953333333,68.4395,6.8818,5.47653333333,3.00282222222,40.3819333334,7.18266666667
649.13,3.02226666667,3.07133333333,3.5118,4.32513333333,68.4335333333,6.88266666667,5.4724,3.02166666667,40.5345333333,7.19383333333
649.46,3.0726,3.05533333333,3.50086666667,4.33233333333,68.5001333333,6.8656,5.4606,3.027,40.637,7.23780000001
649.79,3.2576,3.22153333333,3.68626666667,4.49273333333,68.5876333333,6.99566666667,5.6054,3.18317777778,40.8368,7.38596666666
650.11,3.3044,3.2578,3.6996,4.53406666667,68.7319,7.00733333333,5.5986,3.23366666667,41.0812,7.42990000001
650.44,3.2212,3.176,3.62786666667,4.4638,68.6166666667,6.90153333333,5.4884,3.13882222222,41.0519333333,7.36636666666
650.77,3.23673333333,3.15013333334,3.61453333333,4.43766666667,68.5853333333,6.86573333333,5.473,3.10355555556,41.0398666667,7.35036666667
651.10,3.27606666667,3.18273333333,3.6618,4.461,68.4370666667,6.88813333333,5.48306666667,3.13017777778,40.9829333333,7.36956666667
651.43,3.30286666667,3.27206666667,3.7064,4.498,68.4118333333,6.9314,5.50813333333,3.13851111111,41.0205333334,7.42686666666
651.76,3.47406666667,3.39733333333,3.84146666667,4.5962,68.5225,7.10233333334,5.641,3.29711111111,41.1726666667,7.56423333334
652.09,3.52913333333,3.42033333333,3.86973333333,4.60773333333,68.5784,7.14973333333,5.67693333333,3.33204444444,41.2256666666,7.62873333334
652.42,3.47833333333,3.40193333333,3.8594,4.55486666667,68.4547,7.073,5.632,3.28473333333,41.1623333333,7.58953333333
652.75,3.47333333333,3.38406666667,3.83526666667,4.53893333333,68.4976666667,7.10513333333,5.62446666667,3.24873333333,41.2406666667,7.58380000001
653.08,3.46866666667,3.39386666667,3.8436,4.53786666667,68.7383333333,7.17353333333,5.62573333334,3.24917777778,41.4282,7.59686666666
653.41,3.36773333333,3.2798,3.70326666667,4.4502,68.7896333333,7.08613333333,5.55393333333,3.16295555555,41.4304666667,7.52283333334
653.74,3.323,3.2134,3.647,4.3756,68.7129333333,7.0282,5.51493333333,3.13484444444,41.3558,7.4567
654.06,3.43973333333,3.33513333333,3.72726666667,4.49146666667,68.5938666667,7.13086666667,5.61126666667,3.27753333333,41.4476666667,7.63179999999
654.39,3.45506666667,3.38613333333,3.7652,4.54526666667,68.6178333333,7.19433333333,5.64046666667,3.353,41.6106666667,7.68886666667
654.72,3.50873333333,3.4332,3.82493333333,4.61906666667,68.5615333333,7.24906666667,5.71366666667,3.45537777778,41.6404666667,7.75646666667
655.05,3.52873333333,3.4098,3.81593333333,4.67473333333,68.5627,7.27473333333,5.7718,3.52493333333,41.7243333333,7.771
655.38,3.46266666667,3.37226666667,3.74806666667,4.66806666667,68.509,7.24273333333,5.7198,3.44897777778,41.7003333333,7.72460000001
655.71,3.4636,3.37126666667,3.7622,4.6826,68.2276,7.22926666667,5.7048,3.44904444444,41.7158666667,7.69579999999
656.04,3.40693333333,3.28333333333,3.6774,4.63506666667,68.3554666667,7.21226666667,5.64713333333,3.38046666667,41.9050666667,7.67256666666
656.37,3.28433333333,3.1894,3.61226666667,4.55593333333,68.1917333333,7.09286666667,5.566,3.27931111111,41.8856666667,7.59323333334
656.69,3.1726,3.1386,3.53866666667,4.49133333334,67.9278,6.98686666667,5.49193333333,3.18471111111,41.8572666667,7.4991
657.02,3.15026666667,3.11146666667,3.559,4.46973333333,67.8130333333,6.97173333333,5.45613333333,3.14215555555,41.8562666667,7.50346666667
657.35,3.1564,3.14386666667,3.6006,4.4704,67.6762666667,6.97586666667,5.45326666667,3.12966666667,41.9203333333,7.52129999999
657.68,3.1034,3.0862,3.5676,4.42566666666,67.8502666667,6.968,5.45593333333,3.08835555556,42.0990666667,7.47846666667
658.01,3.13686666667,3.1208,3.60253333333,4.4316,67.7577666667,6.9364,5.475,3.0876,42.0552666667,7.512
658.34,3.06226666666,3.0522,3.5314,4.36433333333,67.9152333333,6.85213333333,5.41006666667,3.00422222222,42.2384,7.46879999999
658.66,3.0432,3.0662,3.57113333333,4.36186666667,67.9006,6.85353333334,5.42633333333,3.01606666667,42.2566,7.47456666667
658.99,2.99126666667,3.0276,3.55586666667,4.30566666667,67.9468666667,6.80866666667,5.38706666667,3.01095555556,42.3216666667,7.43560000001
659.32,2.92506666667,2.98853333333,3.49966666667,4.26646666667,68.0722333333,6.7888,5.34733333333,2.95997777778,42.3434666667,7.3861
659.65,2.91006666667,3.02666666667,3.51893333333,4.30406666667,68.0023333333,6.78653333333,5.33873333333,2.97704444444,42.2950666666,7.38496666667
659.98,2.9442,3.05266666667,3.5136,4.32993333333,68.0836333333,6.8164,5.3522,3.00731111111,42.3241333333,7.41296666667
660.31,2.96526666667,3.071,3.55526666666,4.39773333333,68.2315666667,6.85246666667,5.40253333333,3.06073333333,42.3689333333,7.45989999999
660.63,3.00333333333,3.13226666667,3.59346666667,4.46033333333,68.3625,6.94033333333,5.44186666667,3.14993333333,42.5210666667,7.47406666666
660.96,2.9514,3.08053333333,3.52086666666,4.425,68.4825666667,6.9084,5.39433333333,3.09508888889,42.5564666667,7.45059999999
661.29,3.03093333333,3.15446666667,3.585,4.47893333333,68.4853666667,6.93573333333,5.41633333333,3.14075555556,42.5676,7.48586666667
661.62,3.01313333333,3.15113333333,3.58093333333,4.5006,68.5575666667,6.9846,5.41326666667,3.14693333333,42.6754,7.49413333333
661.94,3.0574,3.236,3.6068,4.56673333333,68.6402666667,7.07386666667,5.45726666667,3.19333333333,42.7728,7.50096666666
662.27,3.07926666667,3.244,3.59713333333,4.59166666667,68.8269666666,7.0864,5.41266666667,3.16993333333,42.9535333333,7.50816666666
662.60,3.0544,3.18126666667,3.5368,4.53286666667,68.8781666667,7.0434,5.3636,3.08008888889,43.0087333333,7.47139999999
662.93,3.22486666667,3.29613333333,3.63,4.63846666667,68.7701666667,7.16,5.4976,3.19842222222,43.1172666666,7.62943333334
663.26,3.27513333333,3.32406666667,3.65373333333,4.60593333333,68.7721333333,7.1986,5.58253333333,3.22124444444,43.1870666666,7.63426666666
663.58,3.32846666667,3.3734,3.7676,4.62793333333,68.6354333333,7.21873333333,5.6108,3.30435555555,43.2322666667,7.67166666666
663.91,3.43913333333,3.45746666667,3.86226666667,4.64773333333,68.5669666667,7.26566666667,5.66813333333,3.3738,43.3363333333,7.7405
664.24,3.43573333333,3.4212,3.82066666667,4.573,68.5397666667,7.1772,5.6518,3.32193333333,43.3649333333,7.72579999999
664.57,3.38433333333,3.40073333333,3.81206666667,4.55053333333,68.4996,7.1256,5.631,3.3006,43.4463333333,7.63923333334
664.89,3.437,3.41113333333,3.83393333333,4.59373333333,68.4232666667,7.15373333333,5.6806,3.32146666667,43.4174,7.61486666666
665.22,3.6248,3.55966666667,3.9904,4.7624,68.4477333333,7.34613333333,5.87046666667,3.49628888889,43.5862666667,7.78910000001
665.55,3.72346666667,3.6356,4.11413333333,4.80813333333,68.4482,7.4478,5.97426666667,3.59637777778,43.6411333333,7.93546666667
665.87,3.72033333333,3.61186666667,4.13053333333,4.7888,68.3783666667,7.4396,5.96906666667,3.59624444444,43.6847333333,7.97236666666
666.20,3.7746,3.70893333333,4.19473333334,4.9094,68.2958333333,7.51953333333,6.01753333333,3.697,43.7036,8.07290000001
666.53,3.69613333333,3.69993333333,4.17653333333,4.90206666667,68.4391666667,7.45773333333,5.96693333333,3.69508888889,43.7638666667,8.03576666667
666.86,3.81546666667,3.7532,4.24273333333,5.01173333333,68.5246666666,7.56246666667,6.05293333333,3.77082222222,43.9552666667,8.18123333333
667.18,3.81446666667,3.76793333333,4.18426666667,5.02673333333,68.4913333333,7.56013333333,6.0698,3.77346666667,43.9278666667,8.18586666667
667.51,3.787,3.7028,4.10413333333,4.99386666667,68.3941333333,7.511,6.02633333333,3.70131111111,43.8746666667,8.15216666667
667.84,3.84446666667,3.78786666667,4.21126666667,5.1038,68.3783333333,7.59793333333,6.09313333333,3.76864444445,43.9161333333,8.22696666667
668.16,3.99873333333,3.9008,4.37406666667,5.20733333333,68.5707,7.76506666667,6.24426666667,3.88888888889,44.0374,8.39736666667
668.49,3.8516,3.8386,4.3068,5.1378,68.5635,7.69406666667,6.16126666667,3.81053333334,44.0496,8.33963333333
668.82,3.65433333333,3.66026666667,4.15453333333,4.9342,68.5687333333,7.50713333333,5.9548,3.58931111111,44.0595333333,8.15876666667
669.14,3.58053333333,3.53553333333,4.09066666667,4.84973333333,68.4444333333,7.40086666666,5.8064,3.48422222222,44.0244,8.06006666667
669.47,3.60393333333,3.55806666667,4.1078,4.89826666667,68.4970333333,7.41666666667,5.81266666667,3.5044,44.042,8.06676666667
669.80,3.65026666667,3.57353333333,4.11266666667,4.8956,68.4169666667,7.4158,5.87446666667,3.55524444444,44.0564666667,8.04346666667
670.13,3.60693333333,3.50413333333,3.99913333333,4.81093333333,68.4287,7.3656,5.80613333333,3.47071111111,44.075,7.94749999999
670.45,3.5862,3.50646666667,3.98866666667,4.821,68.4605333333,7.33993333333,5.7672,3.48848888889,44.0985333333,7.91876666667
670.78,3.58393333333,3.45226666667,4.0222,4.8582,68.4763666666,7.34206666667,5.7596,3.4904,44.2262,7.93229999999
671.10,3.6354,3.5446,4.1318,4.951,68.7034666667,7.4358,5.85153333333,3.5966,44.4281333333,8.05206666667
671.43,3.5556,3.49306666667,4.03793333333,4.8518,68.7910333333,7.37673333333,5.77126666667,3.56024444444,44.4762666667,8.01209999999
671.76,3.45806666667,3.43626666667,3.91273333333,4.79073333334,68.6617666667,7.27646666667,5.67066666667,3.49217777778,44.4876,7.96313333333
672.08,3.55953333333,3.50946666667,3.97833333333,4.82753333333,68.7468666667,7.35273333333,5.73313333333,3.56495555555,44.6512666667,8.05673333333
672.41,3.59126666667,3.5674,3.99613333333,4.854,68.7280666667,7.3756,5.7732,3.62426666667,44.5688666667,8.06776666667
672.74,3.54233333333,3.5524,3.915,4.78206666667,68.606,7.305,5.75753333333,3.57902222222,44.5286,8.00443333334
673.06,3.58006666667,3.59686666667,3.96006666667,4.7628,68.5901666667,7.33973333333,5.8248,3.63255555555,44.5508,7.99113333333
673.39,3.57373333333,3.58726666667,3.97033333333,4.7718,68.7664666667,7.32593333333,5.8368,3.60131111111,44.6721333333,8.02353333333
673.72,3.57006666667,3.62373333333,4.05086666667,4.77173333333,68.7936666667,7.3632,5.85433333333,3.63877777778,44.7624666667,8.06893333333
674.04,3.56033333333,3.6294,4.08653333333,4.7362,68.7698333333,7.3792,5.8446,3.62522222222,44.7883333333,8.10283333334
674.37,3.58453333333,3.68946666667,4.08173333333,4.74326666667,68.9654333333,7.42053333333,5.86886666667,3.63437777778,44.937,8.1197
674.69,3.606,3.65606666667,4.0294,4.73993333334,68.9069333333,7.42293333333,5.85773333333,3.61286666667,44.9528666667,8.06010000001
675.02,3.80153333333,3.85906666667,4.20486666667,4.9836,68.7383666667,7.61686666667,6.0834,3.81513333333,44.9709333333,8.23996666666
675.35,3.801,3.81786666667,4.2136,5.00453333333,68.6477666667,7.5944,6.07926666667,3.81388888889,44.9744,8.20419999999
675.67,3.78386666667,3.77286666667,4.19126666667,5.00213333333,68.6523666667,7.5524,6.05426666667,3.77928888889,45.0409333333,8.13633333333
676.00,3.93926666667,3.90313333333,4.3278,5.12173333333,68.8171333333,7.66246666667,6.2184,3.923,45.3211333333,8.2806
676.32,4.0194,4.02093333333,4.46286666667,5.25186666667,68.9755666667,7.77533333333,6.35873333333,4.03811111111,45.4902666667,8.41913333333
676.65,4.0138,4.0146,4.45186666667,5.2716,68.8584666667,7.7794,6.35773333333,4.02744444444,45.5356666667,8.43473333333
676.97,3.95013333333,3.93873333333,4.41133333333,5.20993333333,68.713,7.767,6.25553333333,3.96244444444,45.5981333333,8.38333333333
677.30,3.99013333333,3.93946666666,4.44973333333,5.24273333333,68.6475666667,7.822,6.29853333333,3.97373333333,45.6196666667,8.39796666667
677.63,3.8218,3.77686666666,4.31613333333,5.1046,68.5496666667,7.7044,6.1778,3.85075555556,45.5714,8.27086666667
677.95,3.66913333333,3.63346666667,4.22246666667,4.93413333333,68.4634333333,7.5818,6.06453333333,3.71446666667,45.4665333333,8.16713333333
