wavelength,Back_PooTorf,Belly_PooTorf,Breast_PooTorf,Crissum_PooTorf,Crown_PooTorf,DorTail_PooTorf,Patch10_PooTorf,Patch11_PooTorf,Patch12_PooTorf,Patch13_PooTorf,Rump_PooTorf,Throat_PooTorf,WingTip_PooTorf
742.12,16.7914444444,48.3596666667,13.8688888889,32.3364388889,18.9692888889,14.6928888889,49.799,36.8064444444,34.515,39.7168888889,23.3316666667,40.2396666667,20.2243333333
742.44,16.951,48.6353333333,13.9214444444,32.5627777778,19.1797111111,14.8473333333,49.947,36.8623333333,34.588,39.8797777778,23.5013333333,40.5012222222,20.4434444444
742.76,16.7705555556,48.466,13.8573333333,32.5449166667,19.0678666667,14.9044444445,49.6313333333,36.6662222222,34.5883333333,39.8382222222,23.3631111111,40.3087777778,20.2908888889
743.07,16.6438888889,48.213,13.8693333333,32.4794277778,19.0516888889,15.0444444444,49.4455555555,36.8172222222,34.5085555556,39.7256666667,23.286,40.0865555555,20.2844444445
743.39,16.5321111111,47.832,13.9396666667,32.4202111111,18.9358666667,15.2483333334,49.3354444444,36.8411111111,34.5922222222,39.5887777778,23.1787777778,40.1374444444,20.2925555556
743.70,16.4578888889,47.6443333333,13.8218888889,32.4444222222,19.0307555556,15.3466666667,49.1312222222,37.1594444445,34.766,39.7349444444,23.0075555555,39.979,20.3006666667
744.02,16.5264444444,47.1706666667,13.8876666667,32.4010722222,19.2072222222,15.3683333333,48.9775555555,37.2141111111,34.5627777778,39.4452222222,22.8872222222,40.0326666667,20.6205555556
744.34,16.3325555555,46.8306666667,13.6987777778,32.1287388889,19.1774444444,15.1565555555,48.7796666667,37.173,34.3205555555,39.2522222222,22.6127777778,39.836,20.6216666667
744.65,16.4908888889,47.1723333333,13.9577777778,32.4509444444,19.4442666666,15.4784444444,49.0702222222,37.489,34.5533333333,39.3803333333,22.7306666667,40.1066666667,20.9471111111
744.97,16.6238888889,47.2326666667,13.7664444445,32.5556944444,19.3231111111,15.5512222222,49.2877777778,37.4215555556,34.5687777778,39.4013888889,22.6468888889,40.1501111111,20.8323333333
745.28,16.3411111111,47.1996666667,13.4866666667,32.3662,19.1084222222,15.3624444444,49.0882222222,37.0455555556,34.3681111111,39.3372777778,22.2826666667,39.611,20.4543333333
745.60,16.7161111111,47.0876666667,13.5995555556,32.3158444445,19.3170666667,15.9283333333,48.9602222222,37.1518888889,34.2977777778,39.3171666667,22.4373333333,39.567,20.6895555556
745.91,16.6817777778,47.1623333333,13.6994444444,32.2457388889,19.3603111111,15.92,48.8854444444,37.2114444444,34.2855555556,39.3219444444,22.3045555556,39.4665555556,20.5472222222
746.23,16.7641111111,46.9573333333,13.7451111111,32.0473055556,19.3987777778,15.9552222222,48.8083333333,37.0096666667,34.1421111111,38.9644444444,22.2827777778,39.3798888889,20.4617777778
746.55,17.103,47.2926666667,14.062,32.1090055556,19.6587555555,16.0252222222,48.9008888889,37.0841111111,34.3512222222,39.0620555556,22.4616666667,39.351,20.8023333333
746.86,16.8367777778,47.2273333333,13.6788888889,31.8021555556,19.2409777778,15.596,48.8045555556,36.8876666667,34.1044444445,38.7876666667,22.2221111111,39.0417777778,20.3825555556
747.18,16.8658888889,47.6356666667,13.6355555555,31.7321333333,19.0992222222,15.3674444444,49.2033333333,36.6675555555,33.9871111111,38.7135,22.114,39.0706666667,20.1178888889
747.49,16.7576666667,47.7656666667,13.6097777778,31.4964055556,18.9772666666,15.3763333333,49.1903333333,36.5983333333,34.1342222222,39.0466666667,22.1788888889,38.9926666667,19.8926666667
747.81,16.2536666667,47.496,13.0888888889,31.1135222222,18.3325111111,14.9451111111,48.8566666667,36.1155555556,33.6593333333,38.4257777778,21.6963333333,38.5887777778,19.3836666667
748.12,15.9322222222,47.2006666667,12.8996666667,30.9812166667,18.0507333333,14.5368888889,48.298,35.8086666667,33.3636666666,38.2430555556,21.4791111111,38.2235555556,19.0597777778
748.44,16.116,47.1873333333,13.2032222222,31.1312388889,18.2981777778,14.6744444444,48.1694444444,35.7911111111,33.4098888889,38.0363333333,21.5715555556,38.2317777778,19.2158888889
748.75,16.1383333333,47.0733333333,13.3606666667,31.1591388889,18.2531333333,14.4682222222,48.3471111111,35.9192222222,33.6314444444,37.9601111111,21.5532222222,38.446,19.1974444444
749.07,16.0722222222,47.2123333333,13.3041111111,31.44,18.2531777778,14.3556666667,48.7058888889,36.0156666667,33.8224444444,37.9897222222,21.587,38.6807777778,19.2394444444
749.38,15.6873333333,46.9973333333,12.7556666667,31.1407722222,17.8803777778,14.2064444444,48.7795555555,35.9076666667,33.6862222222,37.8362777778,21.4516666667,38.4735555555,19.0494444444
749.70,15.3144444444,46.8703333333,12.4221111111,30.93145,17.4353777778,13.8768888889,48.9133333334,35.7985555556,33.4637777778,37.6475,21.0463333333,38.229,18.7466666667
750.01,15.3566666667,47.0953333333,12.4387777778,31.1410888889,17.4044888889,14.0597777778,49.0316666667,36.0192222222,33.4908888889,37.5987777778,21.2801111111,38.3938888889,18.8355555556
750.33,15.757,47.389,12.7251111111,31.4843611111,17.7473111111,14.4614444444,49.0772222222,36.3872222222,33.7434444444,37.8222777778,21.4588888889,38.5551111111,19.2208888889
750.64,15.7418888889,46.8226666667,12.7485555555,31.3781555556,17.5924444445,14.4552222222,48.7892222222,36.227,33.407,37.6025555556,21.4858888889,38.4232222222,19.0082222222
750.96,16.0961111111,47.0256666667,13.12,32.0170111111,17.7153777778,14.7163333333,49.2343333333,36.4615555556,33.5763333333,37.7281111111,21.745,38.748,19.4022222222
751.27,16.5827777778,47.23,13.7672222222,32.5609722222,18.0834222222,15.1793333333,49.4035555556,37.1261111111,33.8068888889,37.7544444444,22.1231111111,39.1278888889,19.7556666667
751.59,16.645,46.9743333333,13.7617777778,32.4801,18.0122,15.2098888889,49.6078888889,37.2467777778,33.7643333334,37.6282777778,22.1963333333,39.1905555556,19.8731111111
751.90,16.6407777778,47.1443333333,13.9972222222,32.5884611111,18.0393777778,15.3296666667,49.6106666667,37.4827777778,33.7875555556,38.0710555556,22.4256666667,39.3822222222,20.0503333333
752.22,16.7352222222,46.95,13.9682222222,32.5056777778,18.3183777778,15.7271111111,49.5066666667,37.6275555556,33.9553333333,38.1083888889,22.7413333333,39.4123333334,20.0856666667
752.53,16.6048888889,47.0296666667,14.0027777778,32.3700111111,18.3687777778,15.7404444444,49.1886666667,37.5282222222,34.0231111111,37.9562222222,22.6438888889,39.338,20.2165555555
752.85,16.8956666667,46.794,14.5376666667,32.5478666667,18.6056444444,15.8947777778,49.1093333333,37.6038888889,34.0924444444,38.0726111111,22.744,39.3298888889,20.5343333333
753.16,17.3334444444,46.8426666667,14.9266666667,32.8649833333,19.1714888889,16.1845555556,49.0523333333,38.0376666667,34.323,38.5325,23.1741111111,39.5052222222,21.0062222222
753.47,17.2926666667,46.7473333333,15.1328888889,32.9608277778,19.3140444444,16.4776666667,49.2814444444,38.0903333333,34.5015555556,38.5212777778,23.0376666667,39.7546666667,21.0414444444
753.79,17.0474444445,46.7886666667,14.9783333333,32.7176777778,19.1349555556,16.2435555555,49.1198888889,37.9706666667,34.1923333333,38.6796111111,22.8484444444,39.6165555556,20.7624444445
754.10,17.2018888889,47.4406666667,15.1386666667,32.9742444445,19.3964666666,16.6816666667,49.4518888889,38.4742222222,34.7087777778,39.2713888889,23.1592222222,40.1031111111,21.1217777778
754.42,17.1331111111,47.2863333333,14.8466666666,32.7068611111,19.3492,16.5776666667,49.1561111111,38.453,34.6477777778,39.3618333333,23.025,40.0234444444,20.8468888889
754.73,17.1257777778,47.5283333333,14.8324444445,32.5705666667,19.5044,16.6382222222,49.3254444445,38.4914444445,34.9457777778,39.9018333333,23.3032222222,40.13,21.0008888889
755.05,17.3761111111,47.832,15.2235555555,32.7553722222,19.8312,17.0028888889,49.1981111111,38.6363333333,35.1126666667,39.9562777778,23.4434444444,40.3937777778,21.2206666667
755.36,17.6552222222,48.0606666667,15.416,33.0197166666,20.1252444444,17.3574444444,49.6914444444,39.1623333333,35.5902222222,40.2928333333,23.7548888889,40.6857777778,21.4712222222
755.67,17.4686666667,48.2446666667,15.4488888889,32.87835,19.8264222222,17.2065555555,49.5684444445,39.0267777778,35.3532222222,40.4027777778,23.6184444444,40.5947777778,21.436
755.99,17.583,48.1143333333,15.3983333333,32.7677277778,19.7202,17.1488888889,49.6366666667,39.0465555556,35.2665555556,40.4886111111,23.7533333333,40.7924444444,21.1984444445
756.30,17.5547777778,48.465,15.3611111111,32.7566833333,19.6292666666,17.1094444445,49.7682222222,38.9693333333,35.3434444444,40.3621666667,23.8697777778,41.0804444445,21.2262222222
756.62,17.2113333333,48.6303333333,15.0838888889,32.5745277778,19.2202444444,16.8404444444,49.6453333333,38.6686666667,35.2663333333,40.1657777778,23.687,41.0651111111,21.0076666667
756.93,16.8884444445,48.4936666667,14.7074444445,32.3362833333,18.8549333333,16.202,49.157,38.3867777778,34.8653333333,40.0682222222,23.516,40.7923333333,20.499
757.24,16.7226666667,47.997,14.7294444444,32.3869944444,18.6535333333,15.957,49.155,37.9318888889,34.617,39.7058888889,23.5853333333,40.9058888889,20.467
757.56,16.6551111111,47.5813333333,14.7978888889,32.2007444445,18.4292444444,15.6341111111,48.8286666667,37.4033333333,34.2942222222,39.15,23.4512222222,40.6005555555,20.6005555556
757.87,16.7602222222,47.517,14.8542222222,32.1427777778,18.4962888889,15.8708888889,48.8167777778,37.1177777778,34.3682222222,38.8888333333,23.6446666667,40.5098888889,20.6446666667
758.18,16.5985555556,46.9313333333,14.639,32.0408777778,18.5442,15.9121111111,48.9043333333,36.9703333333,34.1015555556,38.9978333333,23.4861111111,40.3936666667,20.5493333333
758.50,16.3396666667,46.6063333333,14.318,31.76135,18.3411333333,15.7491111111,48.9006666667,36.5223333333,33.8195555555,38.9366666667,23.3214444444,40.0108888889,20.2463333333
758.81,16.0313333333,46.0046666667,13.7884444444,31.1408111111,17.9242222222,15.0092222222,48.3517777778,35.8565555556,33.0982222222,38.2466666667,22.593,39.4202222222,19.7034444445
759.13,16.0948888889,45.989,13.7718888889,31.4932611111,18.0892666667,14.9964444445,48.5098888889,36.129,33.0135555556,38.4275,22.731,39.4923333333,19.8992222222
759.44,16.1137777778,46.1703333333,13.7722222222,31.6215555556,18.2157111111,14.9675555555,48.5976666667,36.1336666667,33.0052222222,38.4818333333,22.7167777778,39.3878888889,19.8938888889
759.75,15.9573333334,45.7376666667,13.5453333333,31.3944888889,18.1727111111,14.7671111111,48.2838888889,35.9692222222,32.7918888889,38.4258333333,22.5667777778,39.0164444444,19.5731111111
760.07,16.3135555555,45.652,13.7657777778,31.4986611111,18.4632222222,15.1241111111,48.2842222222,36.0855555556,32.8627777778,38.7288888889,22.7593333333,39.1043333333,19.6874444444
760.38,16.8974444444,46.1813333333,13.9735555556,31.7911222222,18.8708444444,15.6884444444,48.5554444444,36.4023333333,33.3333333333,39.1153333333,23.185,39.4097777778,20.248
760.69,17.213,46.555,14.2355555556,31.9239555556,19.3217333333,16.1381111111,48.8386666667,36.7567777778,33.7015555555,39.331,23.6308888889,39.5043333333,20.7923333333
761.01,16.9974444444,46.374,14.1178888889,31.7881888889,19.2654888889,15.9372222222,48.8254444444,36.6793333333,33.6258888889,39.4636666667,23.4055555555,39.2113333333,20.3518888889
761.32,16.7391111111,46.5646666667,14.0968888889,31.6514722222,19.0973555556,15.6085555555,48.7968888889,36.9695555556,33.557,39.3174444444,23.0917777778,39.1766666667,20.3751111111
761.63,16.6347777778,46.8533333333,14.0027777778,31.5673055556,18.7573111111,15.3944444444,48.6003333333,36.6836666667,33.5088888889,39.0522222222,22.9042222222,39.1202222222,20.28
761.94,16.6243333333,47.3336666667,13.9425555556,31.6659666667,18.6926666666,15.2738888889,48.6803333333,36.8037777778,33.6987777778,39.3101111111,23.0611111111,39.2005555556,20.233
762.26,16.7108888889,47.521,14.1765555556,31.8511222222,18.7383777778,15.5525555555,48.9707777778,37.0295555555,33.9605555556,39.6506111111,23.4432222222,39.372,20.422
762.57,16.9215555556,47.8346666667,14.2906666667,31.9485277778,18.7187555555,15.5487777778,49.107,37.1083333333,34.0854444444,39.7158888889,23.4912222222,39.529,20.5183333333
762.88,16.81,47.849,14.2906666667,31.9244388889,18.5422222222,15.476,49.2001111111,37.1246666667,34.1352222222,39.713,23.4283333333,39.4227777778,20.5426666667
763.20,17.1366666666,48.1346666667,14.6531111111,32.2565166667,18.7573555556,15.8256666667,49.3511111111,37.5088888889,34.4488888889,39.8375555556,23.7353333333,39.5814444445,20.8842222222
763.51,16.9362222222,48.408,14.5861111111,32.1475222222,18.5813333333,15.6406666667,49.4894444444,37.5348888889,34.5284444444,39.7242777778,23.6215555556,39.8013333333,20.8463333333
763.82,16.6565555555,48.0233333333,14.4725555555,31.8944055555,18.3410666667,15.322,49.4816666667,37.3636666667,34.3135555556,39.5410555556,23.3593333333,39.7084444444,20.5264444444
764.14,16.4588888889,47.9893333333,14.2207777778,31.7502555556,18.0532888889,15.0648888889,49.3366666667,37.3003333333,34.1267777778,39.3428333333,22.8771111111,39.7346666667,20.014
764.45,16.5055555555,48.0246666667,14.256,31.7605444444,18.0747333333,15.1783333333,49.2661111111,37.2941111111,34.2112222222,39.2455555556,22.9938888889,39.7906666667,20.161
764.76,16.7513333333,48.155,14.3941111111,32.0893333333,18.2795555556,15.3978888889,49.5972222222,37.4046666666,34.3016666667,39.4578333333,23.3495555555,40.0763333333,20.2748888889
765.07,17.209,48.449,14.9192222222,32.3126611111,18.7934888889,15.8914444444,49.8907777778,37.7057777778,34.7022222222,39.6532777778,23.7875555556,40.4472222222,20.664
765.39,17.2632222222,47.9933333333,14.854,32.0778944445,18.7192666667,15.8573333334,49.7454444445,37.7146666667,34.553,39.5101111111,23.7344444444,40.386,20.5728888889
765.70,17.3072222222,48.3306666667,14.9495555555,32.1986888889,18.8512,15.966,49.6798888889,37.6601111111,34.6262222222,39.3211111111,23.8632222222,40.5777777778,20.6653333333
766.01,17.309,48.035,14.8862222222,32.1168611111,19.0802888889,16.1962222222,49.6262222222,37.3098888889,34.8995555556,39.0272222222,23.9943333334,40.6106666667,20.5762222222
766.32,16.8448888889,47.5676666667,14.5012222222,31.7999666667,18.7394,16.003,49.4475555556,37.0,34.5586666667,38.6416111111,23.7013333333,40.4972222222,20.0212222222
766.64,16.353,47.0913333333,14.1116666667,31.3843166667,18.3580444444,15.7962222222,49.29,36.2535555556,34.2297777778,38.0514444444,23.1564444445,40.3821111111,19.467
766.95,15.911,46.5333333333,13.6593333334,31.1207777778,17.9851333333,15.4815555556,48.9432222222,35.7037777778,33.8615555556,37.5063888889,22.6666666667,39.7776666667,18.8543333333
767.26,16.0374444444,46.685,13.9401111111,31.2553944444,18.3034888889,15.6486666667,49.1404444445,35.7837777778,34.1366666667,37.7582222222,23.0713333333,39.7331111111,19.3933333333
767.57,16.3232222222,46.783,14.189,31.1470166666,18.3566,15.7831111111,48.8962222222,35.6091111111,34.3244444444,37.9318888889,23.3916666667,39.6676666667,19.6425555556
767.88,16.599,47.3726666667,14.305,31.3936888889,18.575,15.9156666667,49.0915555556,35.8602222222,34.5424444444,38.0672777778,23.4586666667,39.9003333333,19.7004444445
768.20,16.1844444444,47.0646666667,14.144,31.1830055556,18.3005777778,15.5711111111,48.5811111111,35.6468888889,34.4372222222,38.1614444444,23.1866666667,39.4994444445,19.2227777778
768.51,15.7204444445,46.726,13.6074444445,31.2228888889,17.8209333333,15.0121111111,48.3745555556,35.5913333333,34.1461111111,38.0241111111,22.9595555556,39.3416666666,18.6867777778
768.82,15.9315555556,47.065,13.8858888889,31.787,18.0660222222,15.4216666667,48.6363333333,35.6576666667,34.3294444444,37.9164444444,23.1531111111,39.6953333333,18.985
769.13,15.8276666667,46.8606666667,13.6798888889,31.6981888889,17.9765555556,15.2663333333,48.5875555556,35.6032222222,34.2363333333,38.0409444444,22.9851111111,39.435,18.7931111111
769.44,16.328,47.3476666667,14.4094444445,32.2496111111,18.3946666667,15.6571111111,49.0593333333,36.4183333333,34.5436666667,38.6820555556,23.3132222222,40.2371111111,19.5824444444
769.76,16.9924444444,47.616,14.815,32.6876111111,18.8351111111,15.8847777778,48.7876666667,36.8218888889,34.878,38.8194444444,23.6657777778,40.2595555556,20.057
770.07,17.4324444445,48.2256666667,15.2542222222,33.0701888889,19.2422888889,15.9717777778,49.0402222222,37.845,35.2464444445,39.5322777778,24.0707777778,40.6566666667,20.658
770.38,18.7422222222,49.39,16.3922222222,33.6553888889,20.4157111111,16.9733333333,49.661,38.9307777778,36.0125555556,40.4382777778,25.1596666666,41.1325555555,21.7962222222
770.69,18.941,49.7056666667,16.5815555555,33.9153944445,20.6560444444,17.3333333333,49.6862222222,39.7452222222,36.1437777778,40.4213888889,25.1436666667,41.3987777778,21.6796666667
771.00,18.1031111111,48.885,15.6318888889,33.35715,20.1085555555,16.8374444445,49.5144444444,39.7831111111,35.5302222222,39.6057777778,24.3521111111,40.888,21.2846666667
771.32,18.0555555555,48.5033333333,15.6417777778,33.3430944445,20.1536666667,17.2937777778,49.4673333333,39.671,35.4974444444,39.6506111111,24.1638888889,41.0464444445,21.8312222222
771.63,18.1174444444,48.5423333333,15.3787777778,32.9388166667,20.2542888889,17.5128888889,49.3442222222,39.3476666667,35.4332222222,39.3305555556,24.0163333333,41.128,22.2426666667
771.94,17.8382222222,47.846,15.1791111111,32.2627333333,19.7651111111,17.1303333333,48.9313333333,38.7754444444,35.1473333333,38.9988333333,23.4454444445,40.4657777778,22.0162222222
772.25,18.2415555556,48.4603333333,15.6574444445,32.5834777778,20.2570666667,17.655,49.2141111111,39.4372222222,35.645,39.8735,23.8423333333,40.9943333333,22.5922222222
772.56,18.9155555556,49.0963333333,16.3513333333,33.1154166667,20.8702222222,18.4252222222,49.4745555555,39.9537777778,36.1426666667,40.4373888889,24.5062222222,41.4391111111,23.147
772.87,18.9471111111,49.2723333333,16.5295555556,33.22905,20.8138888889,18.7082222222,49.371,40.0943333333,35.9618888889,40.4878333333,24.5695555556,41.0781111111,23.0163333333
773.18,19.2974444444,49.3946666667,16.996,33.3665833333,21.2393555556,19.1697777778,49.6281111111,40.1743333333,36.2154444444,40.8860555556,24.8778888889,41.4701111111,23.5111111111
773.50,19.3834444445,49.85,17.0598888889,33.5274666667,21.3212,19.348,49.7997777778,39.7468888889,36.2146666667,40.7083333333,25.0535555556,41.5058888889,23.1515555555
773.81,18.9675555556,49.2573333333,17.0162222222,33.6246333333,21.0208,19.1861111111,49.4393333333,39.5662222222,35.9763333333,40.6216666667,25.0691111111,41.4083333333,22.9286666667
774.12,19.192,49.6573333333,17.2084444444,33.7543888889,20.8963333333,19.45,49.6864444444,39.1287777778,35.9285555556,40.7542222222,25.0755555556,41.5615555556,22.9964444444
774.43,20.1824444445,50.89,18.1946666667,34.6364111111,21.6304444444,20.2121111111,50.3411111111,39.46,36.3522222222,41.5924444444,25.6786666667,41.7965555556,23.4906666666
774.74,19.5231111111,50.4936666667,17.5712222222,34.0629,21.5478666667,19.71,49.7382222222,39.1506666667,35.6886666667,41.0874444444,25.318,41.2888888889,22.6408888889
775.05,19.7834444444,51.1433333333,17.7793333333,34.6376277778,21.8945333333,19.9132222222,50.2133333334,39.773,36.1148888889,41.1826111111,25.2323333333,41.4723333334,22.771
775.36,20.5873333333,51.794,18.3468888889,35.2498055555,22.8838888889,20.6856666667,50.4087777778,40.0772222222,36.6863333333,41.9089444444,26.0976666667,41.8557777778,23.4331111111
775.67,19.8152222222,51.0673333333,17.5823333333,34.2151722222,22.3507555555,19.944,49.6367777778,39.5171111111,36.2547777778,40.785,25.4162222222,41.137,22.7143333333
775.98,19.6498888889,50.708,17.2828888889,33.7860277778,22.1264444444,19.7108888889,49.4521111111,39.1628888889,36.0883333333,40.3691666667,25.1826666667,41.3851111111,22.496
776.30,18.8686666667,50.116,16.3963333333,33.0838333333,21.8281555556,19.0463333333,49.2967777778,38.7033333333,36.1148888889,39.5918888889,24.633,41.2532222222,22.1371111111
776.61,19.0922222222,50.759,16.616,33.3758111111,22.2797777778,19.4581111111,49.9494444444,39.3054444444,36.7047777778,40.0338333333,25.3835555555,41.7193333333,22.6892222222
776.92,19.3422222222,50.1736666667,16.408,33.2480444444,22.4537333333,19.7203333333,49.6177777778,39.302,36.4065555555,39.9274444444,25.1872222222,41.6183333333,22.9016666667
777.23,19.4272222222,50.22,16.3695555556,33.4398888889,22.6421333333,19.7203333333,49.502,39.3483333333,36.4372222222,40.0471111111,24.9633333333,41.8577777778,22.8785555556
777.54,19.62,49.4093333333,16.2305555556,33.6336111111,22.7533777778,19.6816666667,49.4168888889,39.4795555556,36.306,40.1822222222,24.9401111111,41.9736666667,22.9403333333
777.85,19.9721111111,49.3343333333,16.7561111111,34.3051722222,23.7609555556,20.4392222222,50.0038888889,40.2397777778,37.2811111111,40.9640555556,25.7806666667,43.2687777778,23.6392222222
778.16,20.9308888889,49.3976666667,17.3713333334,34.7287555556,24.1735333333,20.8913333333,50.6655555555,40.8062222222,37.9322222222,41.6333333333,26.4508888889,43.7751111111,23.9783333334
778.47,21.3406666667,49.339,17.973,34.9363166667,24.4521777778,21.3723333333,50.9364444445,41.0448888889,38.3144444445,42.2685555556,27.1008888889,44.539,24.5435555556
778.78,20.9196666667,49.59,17.4625555556,34.8539944444,24.0440888889,20.9601111111,51.0532222222,41.2688888889,37.9642222222,41.7512222222,26.596,44.9991111111,24.5295555556
779.09,21.4717777778,50.2936666667,18.0535555555,35.8778388889,24.1034444444,21.1453333333,51.6478888889,41.4423333334,38.2934444444,42.4047777778,27.1171111111,45.3744444445,25.1591111111
779.40,21.3642222222,50.3836666667,18.1968888889,36.1514833333,24.0105777778,21.1993333333,51.86,41.7388888889,38.5135555556,42.4440555556,26.8332222222,45.3352222222,25.3155555556
779.71,21.7825555556,50.4226666667,18.7811111111,36.2877,23.6617555556,21.3931111111,51.5587777778,41.6582222222,38.3003333334,42.4710555556,26.7331111111,45.315,24.917
780.02,21.4993333333,50.353,18.7342222222,36.4956,23.2947333333,21.1801111111,51.1178888889,41.0488888889,37.8297777778,42.4103333333,26.0463333333,45.3351111111,24.6005555556
780.33,21.1641111111,50.2306666667,18.7405555556,36.2716833333,22.7734666667,20.6946666667,51.041,40.9625555556,38.0782222222,42.2256111111,25.8491111111,45.0332222222,24.7056666666
780.64,20.2896666667,49.454,17.8281111111,35.2283555556,21.9347333333,19.7263333333,50.624,40.2498888889,37.5541111111,41.2161666667,24.9872222222,44.5137777778,24.4756666667
780.95,19.825,48.9236666667,17.5853333333,34.5135222222,21.7831777778,19.2826666667,50.21,39.7287777778,37.6027777778,41.0238333333,24.8557777778,44.2783333333,24.4181111111
781.26,19.8868888889,48.6536666667,17.6733333333,34.2897111111,21.3856,18.9021111111,49.9171111111,39.3726666667,37.2287777778,40.7015,24.5141111111,43.6862222222,24.4006666667
781.57,19.8835555555,49.9603333333,17.5272222222,34.3977888889,21.262,18.7626666667,50.0397777778,39.2638888889,37.3931111111,40.8700555556,24.3492222222,43.712,24.6932222222
781.88,19.6355555555,50.16,17.2622222222,34.4933333333,20.9244444445,18.3466666667,49.4577777778,38.7822222222,36.9244444444,40.6488888889,24.2222222222,42.9066666666,23.8044444445
782.19,20.1304444444,50.121,17.7438888889,34.8387277778,21.0156,18.6555555556,49.5484444444,39.0633333333,37.2396666667,40.5827777778,24.5017777778,42.7458888889,23.6615555555
782.50,20.2496666667,49.9456666667,18.0241111111,34.8186,21.0549555555,18.9466666667,50.2173333333,39.1694444445,37.4321111111,40.8883888889,24.8281111111,42.8611111111,23.6337777778
782.81,19.884,48.1783333333,17.8266666666,34.11505,20.5038888889,18.5517777778,49.6737777778,38.6531111111,36.6956666667,40.5293888889,24.5965555556,41.9793333333,23.4094444444
783.12,19.9108888889,48.4573333333,17.7087777778,34.1482833334,20.8406666667,18.5732222222,50.05,38.7478888889,36.9551111111,40.7043888889,24.8794444444,41.7325555556,23.833
783.43,20.4611111111,48.5293333333,18.219,34.52745,21.3217111111,19.0451111111,50.4538888889,39.4791111111,37.2548888889,40.7136666667,25.7806666667,41.939,23.9287777778
783.74,20.8356666667,49.091,18.393,35.0366555556,21.6677333333,19.1184444445,51.1664444444,39.7796666667,37.19,41.5197777778,26.226,42.3323333333,24.0218888889
784.05,21.4963333333,49.1066666667,18.7604444445,35.4140833333,21.852,20.0354444444,51.461,40.3406666666,37.3534444445,42.09,26.996,42.6298888889,24.074
784.36,21.1451111111,49.8016666667,18.6132222222,35.6571388889,21.4758666666,20.3798888889,51.6722222222,40.5044444444,37.2165555556,42.1628888889,27.0031111111,42.7344444444,24.008
784.67,20.7497777778,50.0286666667,18.3495555555,35.1208888889,21.0823333333,19.9464444444,51.1856666666,40.2563333333,36.9954444445,42.2403333333,27.0893333333,42.3312222222,23.6758888889
784.98,20.6678888889,49.87,18.6794444444,35.5995277778,20.9074444444,19.9535555556,51.395,40.6025555556,37.2044444444,42.6778333333,27.7441111111,42.7067777778,23.9308888889
785.29,21.0291111111,49.4846666667,18.6806666666,35.1308888889,21.0902888889,20.0172222222,51.3746666667,40.779,36.9893333334,42.5164444444,27.711,42.8024444444,24.4653333333
785.60,20.9738888889,49.6453333333,18.6288888889,34.8586611111,21.1820444445,20.0662222222,51.2812222222,40.5578888889,37.0212222222,43.0922222222,27.6217777778,42.6477777778,24.9174444444
785.91,20.517,49.241,18.2031111111,34.2668666667,21.1729777778,19.7582222222,50.6274444445,40.1348888889,36.9871111111,42.1633333333,26.897,42.2334444444,24.4892222222
786.22,20.5017777778,50.7046666667,17.8886666667,34.9929055556,21.3875111111,19.7874444444,51.1561111111,40.2612222222,37.3661111111,42.602,27.2043333333,43.0156666667,24.3936666667
786.53,20.8,50.762,18.0013333334,35.1339722222,21.5017333333,20.2918888889,50.799,40.9808888889,37.545,43.2391111111,27.7638888889,43.0497777778,24.7715555556
786.84,20.1131111111,50.2053333333,16.9361111111,34.0916944445,20.6755111111,19.611,50.2053333334,40.2537777778,36.9122222222,42.8059444444,26.7688888889,42.3171111111,24.532
787.14,19.1602222222,49.503,16.4205555556,33.4103833333,19.9768,19.3212222222,49.3507777778,39.8064444445,36.6014444444,42.1704444444,26.5108888889,42.0003333333,23.8785555556
787.45,18.7555555556,49.263,16.3684444445,33.4087277778,19.8876888889,19.0274444444,49.4295555555,39.3453333333,36.3436666667,42.2812222222,26.479,41.7585555556,23.7668888889
787.76,19.4826666667,49.411,16.8714444444,33.6997111111,20.3413333333,19.3376666667,49.6586666667,39.6998888889,36.6871111111,42.4219444444,27.0011111111,41.9867777778,23.9206666667
788.07,19.5421111111,49.7963333333,16.7344444444,34.0249055556,20.2595777778,19.5757777778,49.8898888889,39.6523333333,36.8276666667,42.4088888889,26.9635555556,42.0441111111,23.8082222222
788.38,19.8538888889,49.2063333333,16.9898888889,33.8342777778,20.4417111111,19.9043333333,49.9201111111,40.0521111111,36.9531111111,42.0718888889,27.0261111111,42.1934444444,23.7338888889
788.69,19.779,49.3473333333,17.2858888889,34.2453888889,20.6677555555,20.4151111111,50.109,39.7591111111,37.0397777778,41.9301666667,27.259,42.2273333333,23.8034444444
789.00,19.6382222222,49.2123333333,17.2461111111,34.0779944444,20.7502444444,20.5135555555,49.8291111111,39.3682222222,36.6842222222,41.6728888889,27.5651111111,42.2107777778,23.4807777778
789.31,20.1761111111,49.7106666667,17.4926666667,34.3221888889,21.0615111111,20.738,50.0712222222,39.7483333333,36.7294444444,42.6708333333,28.218,42.5996666666,24.1258888889
789.62,19.9813333333,49.6843333333,17.3702222222,33.7469222222,21.0395333333,20.5711111111,49.4735555556,39.6176666667,36.7196666667,42.2796666667,27.8832222222,42.052,23.7721111111
