wavelength,Back_DigHumf,Belly_DigHumf,Breast_DigHumf,Crissum_DigHumf,Crown_DigHumf,DorTail_DigHumf,Rump_DigHumf,Throat_DigHumf,WingTip_DigHumf
448.21,5.84163333333,6.05146666667,5.08858333334,6.70613333334,4.7026,6.28433333333,7.4572,5.19026666667,7.061
448.56,5.85163333333,6.05893333333,5.09625,6.71953333333,4.7112,6.2917,7.4658,5.19233333333,7.0642
448.92,5.8527,6.05693333333,5.10325,6.7152,4.72086666667,6.28833333333,7.4622,5.1906,7.05406666667
449.27,5.86033333333,6.06833333333,5.11333333333,6.71293333334,4.72506666667,6.2899,7.46786666667,5.19106666667,7.04986666667
449.62,5.86676666667,6.08713333333,5.12041666667,6.74073333333,4.7408,6.30766666667,7.47126666667,5.18203333333,7.07493333333
449.98,5.87643333333,6.0866,5.13083333333,6.75746666667,4.76306666667,6.30816666667,7.46626666667,5.1944,7.08113333333
450.33,5.88806666667,6.0984,5.14333333333,6.75666666667,4.77566666667,6.31133333333,7.47833333333,5.20693333333,7.10173333333
450.69,5.90193333333,6.12073333334,5.15041666667,6.7616,4.78633333333,6.32346666667,7.47646666667,5.21943333333,7.11193333333
451.04,5.9352,6.15306666667,5.16025,6.80166666667,4.8254,6.3539,7.5186,5.26126666667,7.13226666667
451.40,5.94656666667,6.16666666667,5.19016666667,6.8102,4.83726666667,6.34886666667,7.52533333333,5.2519,7.13033333333
451.75,5.93283333333,6.14853333333,5.16741666667,6.80813333333,4.82986666667,6.3388,7.50606666667,5.25236666667,7.1356
452.10,5.8941,6.1194,5.13533333333,6.78333333333,4.78306666667,6.31286666667,7.4634,5.19676666667,7.0864
452.46,5.89753333333,6.13046666667,5.1325,6.789,4.78913333333,6.32146666667,7.46633333333,5.19363333333,7.098
452.81,5.9253,6.17213333333,5.16391666667,6.828,4.79846666667,6.35416666667,7.51266666667,5.22033333333,7.14113333333
453.17,5.9901,6.2288,5.22475,6.88506666667,4.85973333334,6.4205,7.5752,5.28606666667,7.20453333333
453.52,5.9826,6.236,5.22775,6.87073333333,4.87073333333,6.41263333333,7.58393333333,5.29413333333,7.20686666667
453.87,5.98046666667,6.2436,5.23008333334,6.8728,4.85113333334,6.40536666667,7.58653333333,5.27863333333,7.21686666667
454.23,6.0093,6.2702,5.26775,6.91986666667,4.87946666667,6.4264,7.60326666667,5.30986666667,7.23973333333
454.58,6.0419,6.31466666667,5.302,6.9522,4.9136,6.462,7.65193333334,5.34636666667,7.27393333333
454.93,6.0594,6.32726666667,5.30916666666,6.96693333333,4.92793333333,6.4631,7.65620000001,5.35616666667,7.29613333333
455.29,6.07923333333,6.33393333333,5.30441666667,6.98426666667,4.94133333333,6.47833333333,7.66159999999,5.37336666667,7.3048
455.64,6.1122,6.36626666667,5.3355,7.02273333333,4.97613333333,6.51846666667,7.70273333334,5.41443333333,7.33513333333
456.00,6.19463333333,6.42626666667,5.405,7.0928,5.0434,6.58353333333,7.77786666666,5.5006,7.4036
456.35,6.2833,6.51353333333,5.48491666667,7.17953333333,5.13,6.65106666667,7.85826666667,5.5962,7.49266666666
456.70,6.2796,6.50673333333,5.49533333333,7.17593333333,5.12973333333,6.65626666667,7.85273333333,5.58773333333,7.492
457.06,6.26033333333,6.5016,5.47841666667,7.1694,5.1226,6.64316666667,7.84680000001,5.5729,7.4946
457.41,6.28333333333,6.49873333333,5.47675,7.16946666667,5.10906666666,6.64586666667,7.84333333334,5.5656,7.49046666667
457.76,6.2946,6.51133333333,5.47175,7.16773333333,5.1154,6.66266666667,7.84633333334,5.5838,7.47893333333
458.12,6.2813,6.51173333333,5.47158333333,7.16466666667,5.11113333334,6.65693333333,7.8406,5.58336666667,7.47686666667
458.47,6.28463333333,6.5174,5.46291666667,7.16006666667,5.097,6.65136666667,7.82113333333,5.57276666667,7.4602
458.82,6.26763333333,6.5052,5.464,7.14286666667,5.0722,6.6453,7.8008,5.56866666667,7.44853333333
459.18,6.25493333334,6.50426666667,5.46075,7.13873333333,5.05446666667,6.63126666667,7.80133333333,5.57456666667,7.44853333333
459.53,6.2288,6.48346666667,5.44358333333,7.1048,5.02733333333,6.60023333333,7.778,5.54776666667,7.41653333333
459.88,6.22423333333,6.47686666667,5.42675,7.09426666667,5.02206666667,6.6021,7.76713333333,5.54693333333,7.407
460.24,6.24533333333,6.4838,5.44775,7.108,5.02266666667,6.6258,7.77666666667,5.5597,7.4084
460.59,6.29283333333,6.531,5.47108333333,7.14226666667,5.06213333333,6.65073333333,7.81646666666,5.60703333333,7.45126666667
460.94,6.30323333333,6.5358,5.47675,7.1506,5.0596,6.65293333333,7.81133333333,5.60823333333,7.43986666667
461.29,6.31266666667,6.5486,5.49925,7.17006666667,5.08486666667,6.6645,7.83133333333,5.64173333333,7.45286666667
461.65,6.34583333333,6.57146666667,5.5265,7.1872,5.1032,6.67316666667,7.85386666667,5.6743,7.4874
462.00,6.35783333333,6.5784,5.53041666667,7.19253333333,5.1074,6.67723333333,7.85640000001,5.67276666667,7.49566666667
462.35,6.38546666667,6.5786,5.55258333333,7.2114,5.1286,6.68773333333,7.87406666667,5.6996,7.50846666667
462.71,6.43696666667,6.62093333333,5.58841666667,7.2608,5.17573333333,6.72503333333,7.92980000001,5.73693333333,7.5382
463.06,6.43806666666,6.6302,5.60666666667,7.25886666666,5.1678,6.7267,7.92786666667,5.72956666667,7.53233333334
463.41,6.49496666667,6.6924,5.65525,7.32726666667,5.21966666667,6.7746,7.96813333333,5.77416666667,7.59613333334
463.76,6.49993333333,6.7168,5.66425,7.36333333333,5.23806666667,6.76206666667,7.98353333333,5.78303333333,7.6316
464.12,6.4426,6.6716,5.59866666667,7.3158,5.18713333333,6.6913,7.92766666667,5.7212,7.59393333333
464.47,6.39133333333,6.6372,5.57266666667,7.2794,5.15493333333,6.65156666667,7.87579999999,5.68973333333,7.54246666666
464.82,6.41713333333,6.66093333333,5.57841666666,7.28286666667,5.16646666667,6.66703333333,7.90173333333,5.70793333333,7.55913333333
465.17,6.43976666667,6.69386666667,5.5975,7.31313333333,5.17206666667,6.67536666667,7.90573333333,5.70923333333,7.58266666667
465.53,6.43966666667,6.69673333333,5.59641666667,7.33426666667,5.17826666667,6.69436666667,7.90140000001,5.69656666667,7.58733333333
465.88,6.44293333333,6.70293333333,5.60483333333,7.33173333334,5.17986666667,6.69106666667,7.91013333333,5.71193333333,7.5796
466.23,6.4389,6.70906666667,5.59941666667,7.3526,5.18846666667,6.68816666667,7.90900000001,5.71926666667,7.60213333333
466.58,6.4346,6.70493333333,5.5825,7.347,5.17286666667,6.67703333333,7.88913333333,5.69386666667,7.60933333333
466.94,6.4759,6.74533333333,5.62608333333,7.41206666667,5.2342,6.71403333333,7.9396,5.74273333333,7.66093333333
467.29,6.48636666667,6.7454,5.63716666667,7.41746666667,5.2366,6.7164,7.94353333333,5.7614,7.6688
467.64,6.49566666667,6.74673333333,5.664,7.41373333333,5.23446666667,6.73096666667,7.95206666667,5.76283333333,7.6552
467.99,6.5018,6.7646,5.67525,7.4432,5.25526666667,6.75546666667,7.97486666667,5.7896,7.67146666667
468.35,6.51766666667,6.75293333333,5.67875,7.45593333333,5.26206666667,6.76646666667,7.97260000001,5.79216666667,7.68266666667
468.70,6.51836666667,6.77866666667,5.69891666667,7.4702,5.28953333333,6.76716666667,7.97466666667,5.80873333333,7.7098
469.05,6.53186666666,6.77393333333,5.69316666667,7.4706,5.3064,6.78493333333,7.98679999999,5.8248,7.71233333334
469.40,6.49683333333,6.71846666667,5.64966666667,7.4232,5.27726666667,6.7411,7.95726666667,5.79013333333,7.65613333333
469.75,6.4455,6.65966666667,5.57608333334,7.3706,5.22333333333,6.68853333333,7.89026666667,5.72636666667,7.59886666667
470.11,6.4205,6.6364,5.56516666667,7.33106666667,5.18413333333,6.65193333333,7.8614,5.70213333333,7.5692
470.46,6.4278,6.63786666667,5.57166666667,7.33313333333,5.19606666666,6.65976666667,7.86726666667,5.75033333333,7.56066666667
470.81,6.42376666667,6.6214,5.52058333333,7.30453333333,5.18613333333,6.6508,7.84073333333,5.7605,7.5464
471.16,6.42453333333,6.60606666667,5.5145,7.3046,5.1932,6.6562,7.82426666666,5.74563333333,7.53206666667
471.51,6.45086666667,6.63313333333,5.52525,7.3304,5.22993333333,6.6869,7.84280000001,5.77633333333,7.57806666667
471.87,6.46986666667,6.62593333333,5.54925,7.32946666667,5.25113333333,6.6839,7.84346666667,5.78983333333,7.56333333333
472.22,6.4647,6.6314,5.5505,7.3212,5.25393333333,6.69983333333,7.85999999999,5.7709,7.574
472.57,6.4618,6.59626666667,5.55366666667,7.32773333333,5.24253333333,6.7092,7.87373333333,5.75286666667,7.56513333333
472.92,6.4837,6.645,5.58341666667,7.34973333333,5.2618,6.7437,7.9016,5.7766,7.59166666667
473.27,6.50026666667,6.67953333333,5.60666666667,7.37053333333,5.2808,6.7431,7.92779999999,5.78273333333,7.6182
473.62,6.56173333333,6.76453333333,5.68741666666,7.45353333333,5.352,6.80413333333,7.99900000001,5.8445,7.68553333333
473.98,6.59123333333,6.80286666666,5.72966666667,7.48953333333,5.40306666667,6.833,8.02746666667,5.87103333333,7.71693333333
474.33,6.60236666667,6.81086666667,5.73308333333,7.5052,5.40946666667,6.83736666667,8.02813333333,5.84626666667,7.72486666667
474.68,6.6202,6.83953333333,5.76241666667,7.51346666667,5.43173333334,6.84963333333,8.04126666666,5.84916666667,7.73526666667
475.03,6.61586666667,6.85033333333,5.761,7.50693333333,5.42806666667,6.84723333333,8.04880000001,5.86253333333,7.73486666667
475.38,6.59396666667,6.82086666667,5.74875,7.4716,5.3902,6.82486666667,8.02566666667,5.83803333333,7.691
475.73,6.57056666667,6.8022,5.73108333333,7.42333333333,5.35933333333,6.8181,8.00193333333,5.8222,7.69206666667
476.08,6.55676666667,6.79373333333,5.708,7.4092,5.33206666667,6.78406666666,7.96826666667,5.82593333333,7.6494
476.44,6.5296,6.75626666667,5.65866666667,7.3764,5.29686666666,6.73306666667,7.91566666667,5.80973333333,7.59853333333
476.79,6.47973333333,6.68893333333,5.58825,7.3208,5.23126666667,6.6708,7.84693333334,5.7409,7.5404
477.14,6.49096666667,6.7032,5.59566666667,7.35366666667,5.23573333334,6.68633333333,7.83746666666,5.75846666667,7.55326666666
477.49,6.47976666667,6.67793333333,5.57041666667,7.3284,5.22,6.67633333333,7.81680000001,5.74003333333,7.5374
477.84,6.46536666667,6.646,5.52783333333,7.29806666667,5.20553333333,6.6526,7.79559999999,5.7219,7.5238
478.19,6.43553333333,6.61213333333,5.50208333333,7.2554,5.17953333333,6.62246666667,7.76026666666,5.69406666667,7.50866666667
478.54,6.4049,6.55606666667,5.48908333333,7.24146666667,5.1412,6.60123333333,7.73233333333,5.66093333333,7.48833333333
478.89,6.40293333333,6.5446,5.47525,7.23233333333,5.12946666667,6.57916666667,7.71340000001,5.62133333333,7.4794
479.24,6.3706,6.51233333333,5.43533333333,7.20113333333,5.08606666667,6.5411,7.6702,5.57593333333,7.44913333333
479.60,6.3839,6.52393333333,5.44291666666,7.2156,5.0914,6.54473333333,7.68306666667,5.5707,7.4528
479.95,6.37466666667,6.49966666667,5.42466666667,7.20553333333,5.07646666667,6.5372,7.68053333333,5.55873333333,7.45573333333
480.30,6.35986666667,6.49293333333,5.40283333333,7.18206666667,5.0594,6.53236666667,7.677,5.54273333333,7.45373333333
480.65,6.35253333333,6.50186666667,5.41391666667,7.1868,5.0758,6.54453333333,7.69766666667,5.56446666667,7.47573333333
481.00,6.33593333333,6.48986666667,5.40858333333,7.17733333333,5.06453333333,6.55246666667,7.71306666667,5.56933333333,7.47846666667
481.35,6.31756666667,6.46713333333,5.39025,7.16046666667,5.03793333333,6.54376666667,7.70926666666,5.56656666667,7.47293333333
481.70,6.29433333333,6.4636,5.37975,7.16233333333,5.01973333333,6.54316666667,7.70893333334,5.55583333333,7.46086666667
482.05,6.28696666667,6.47386666667,5.39016666667,7.1704,5.0132,6.55356666667,7.71713333334,5.5626,7.45653333333
482.40,6.27226666667,6.47633333333,5.37866666666,7.175,5.00353333333,6.55386666667,7.70673333334,5.552,7.45293333333
482.75,6.261,6.47393333333,5.37233333333,7.17386666667,4.99513333333,6.55293333333,7.71820000001,5.56423333333,7.45313333333
483.10,6.2575,6.4778,5.37258333333,7.1804,5.00046666667,6.55553333333,7.72586666667,5.56803333333,7.4546
483.45,6.2302,6.4644,5.35275,7.16486666667,4.98333333333,6.53266666667,7.70633333333,5.55323333333,7.43513333333
483.80,6.23656666667,6.4696,5.36658333333,7.1702,4.9926,6.5386,7.71260000001,5.55906666667,7.44306666667
484.15,6.2498,6.4806,5.38425,7.18286666667,5.00266666667,6.54896666667,7.72153333333,5.56693333333,7.4582
484.50,6.24486666667,6.47913333333,5.39141666667,7.1886,5.00253333333,6.5483,7.72173333333,5.5695,7.45173333333
484.85,6.22903333333,6.462,5.37475,7.17293333333,4.99073333333,6.52996666667,7.70059999999,5.55156666667,7.43646666667
485.20,6.2295,6.4728,5.38258333333,7.1782,4.99466666667,6.5315,7.70826666667,5.5562,7.43926666667
485.55,6.24363333333,6.48133333333,5.39591666667,7.18553333333,4.99966666667,6.5435,7.71866666666,5.57106666667,7.45193333333
485.90,6.24596666667,6.48066666667,5.40133333333,7.19113333333,5.00646666667,6.54163333333,7.72493333334,5.57193333333,7.4602
486.25,6.24376666667,6.47406666667,5.39175,7.18566666667,5.00293333333,6.53156666667,7.73046666666,5.56773333333,7.45386666667
486.60,6.23306666667,6.4656,5.39491666667,7.1822,4.99973333333,6.52873333333,7.72066666666,5.55733333333,7.44746666667
486.95,6.24066666667,6.46346666667,5.398,7.185,5.00046666667,6.5317,7.72853333334,5.566,7.45346666667
487.30,6.25126666667,6.45966666667,5.40583333333,7.19226666667,5.0024,6.54206666667,7.74053333334,5.56703333333,7.4612
487.65,6.24683333333,6.46266666667,5.39708333333,7.19853333333,4.9972,6.53976666667,7.74146666666,5.564,7.46206666667
488.00,6.2301,6.4486,5.38491666667,7.18873333333,4.979,6.52666666667,7.73580000001,5.55536666667,7.44486666667
488.35,6.2313,6.4478,5.37408333333,7.1844,4.97653333334,6.51923333333,7.73653333333,5.5532,7.4434
488.70,6.2301,6.45406666667,5.37358333333,7.1846,4.97306666667,6.51836666667,7.74153333333,5.55543333333,7.4424
489.05,6.2091,6.42406666667,5.35308333334,7.16346666667,4.95233333333,6.49553333333,7.72019999999,5.52693333333,7.41306666667
489.40,6.18356666667,6.40526666667,5.32675,7.15253333333,4.94193333333,6.47686666666,7.70740000001,5.50666666667,7.39126666667
489.75,6.17083333333,6.39846666667,5.3135,7.14806666667,4.9306,6.46853333333,7.69986666667,5.49926666667,7.37886666667
490.10,6.17186666667,6.39866666667,5.31558333333,7.14546666667,4.92746666667,6.46456666667,7.69653333333,5.5019,7.37913333333
490.45,6.16866666667,6.3858,5.30316666667,7.13793333333,4.91593333333,6.45376666667,7.68873333333,5.49086666667,7.37513333333
490.80,6.1577,6.36886666667,5.2945,7.133,4.9068,6.44176666667,7.67766666666,5.4766,7.36513333333
491.15,6.14746666667,6.36926666667,5.2825,7.13146666667,4.907,6.43316666667,7.67333333333,5.472,7.3618
491.50,6.12033333333,6.33406666666,5.27883333334,7.11226666666,4.887,6.41023333333,7.66173333333,5.45136666667,7.3452
491.85,6.10223333333,6.32653333333,5.26158333333,7.11113333333,4.88926666667,6.40036666667,7.66853333333,5.44153333333,7.3454
492.20,6.0908,6.3066,5.24775,7.11006666667,4.87766666667,6.39006666667,7.6668,5.4259,7.33886666666
492.55,6.1076,6.3102,5.26166666667,7.126,4.89726666667,6.39793333333,7.68013333333,5.4405,7.3508
492.90,6.13733333333,6.34513333333,5.293,7.15873333333,4.9272,6.42076666667,7.71406666667,5.4715,7.40006666667
493.25,6.15186666667,6.3594,5.31375,7.16973333333,4.94353333333,6.42773333333,7.73639999999,5.4821,7.41793333333
493.60,6.15893333333,6.35306666667,5.30791666667,7.17186666667,4.9498,6.42043333333,7.74433333333,5.4867,7.41933333333
493.95,6.17923333333,6.3782,5.33025,7.19506666667,4.97833333333,6.43956666667,7.78846666666,5.51636666667,7.4476
494.30,6.2155,6.41013333333,5.36225,7.24026666667,5.01,6.47,7.8432,5.5548,7.48273333333
494.65,6.21406666667,6.42606666667,5.35975,7.2442,5.01166666667,6.46153333333,7.85786666667,5.55536666667,7.49913333333
495.00,6.24416666667,6.45006666666,5.38891666667,7.28626666667,5.03353333333,6.4861,7.89726666667,5.597,7.52893333334
495.34,6.2888,6.4954,5.40583333333,7.32513333333,5.065,6.51953333333,7.93353333333,5.63406666667,7.5512
495.69,6.327,6.52066666667,5.44458333333,7.3628,5.08853333333,6.55656666667,7.9442,5.67053333333,7.57913333333
496.04,6.33596666667,6.53866666667,5.46091666666,7.37586666667,5.08873333333,6.57223333333,7.95673333333,5.67743333333,7.5888
496.39,6.3132,6.52066666667,5.44633333333,7.36686666667,5.068,6.56153333333,7.95206666667,5.66173333333,7.57886666667
496.74,6.31743333333,6.528,5.426,7.38933333333,5.073,6.56786666667,7.96633333333,5.67196666667,7.5672
497.09,6.32123333333,6.53726666667,5.41733333333,7.40066666667,5.06993333333,6.56723333333,7.97459999999,5.68326666667,7.5728
497.44,6.3279,6.55,5.42916666667,7.40813333333,5.08393333333,6.5829,7.98846666667,5.69126666667,7.59226666667
497.79,6.30326666667,6.52926666667,5.42025,7.3932,5.07286666667,6.56846666666,7.9596,5.65866666667,7.58366666667
498.14,6.27383333333,6.50746666667,5.37925,7.3684,5.057,6.5495,7.93466666666,5.64166666667,7.5558
498.48,6.28243333333,6.53366666667,5.40458333334,7.3916,5.07873333333,6.56676666667,7.95953333334,5.65536666667,7.55973333333
498.83,6.25356666667,6.4966,5.36758333334,7.35993333333,5.04726666667,6.52823333333,7.92259999999,5.60566666667,7.523
499.18,6.24003333333,6.4988,5.34066666667,7.34513333333,5.04193333333,6.51606666667,7.91933333334,5.59573333333,7.51746666667
499.53,6.2126,6.47746666667,5.314,7.31993333333,5.02453333333,6.47923333333,7.90773333333,5.56273333333,7.50206666667
499.88,6.2145,6.48573333333,5.315,7.32213333333,5.02513333333,6.47803333334,7.92006666667,5.56536666667,7.51826666667
500.23,6.2405,6.51773333333,5.34,7.3514,5.0434,6.4913,7.95206666667,5.5799,7.53633333333
500.58,6.2153,6.49813333333,5.32283333333,7.33533333333,5.02473333333,6.4851,7.9392,5.55246666667,7.5224
500.92,6.17993333333,6.4756,5.29108333333,7.31333333333,4.99473333333,6.46756666667,7.90933333333,5.5167,7.50246666667
501.27,6.17546666667,6.49233333333,5.29683333333,7.33426666667,4.98073333333,6.4659,7.91353333333,5.5105,7.50246666666
501.62,6.18533333333,6.5048,5.29241666667,7.35766666667,4.9678,6.4682,7.92673333334,5.51183333333,7.49426666667
501.97,6.20223333333,6.53946666667,5.33108333333,7.38286666667,4.9872,6.46923333333,7.94306666666,5.53106666667,7.5052
502.32,6.19903333333,6.52526666667,5.31075,7.39546666667,4.98433333333,6.47333333333,7.94346666667,5.53893333333,7.50626666667
502.67,6.25626666667,6.60226666667,5.37091666666,7.44326666667,5.04173333333,6.53213333333,7.99426666667,5.5975,7.5722
503.01,6.31313333333,6.6444,5.41216666666,7.50266666667,5.07833333333,6.57643333333,8.03333333333,5.64436666667,7.61466666667
503.36,6.35656666666,6.68926666666,5.4575,7.54373333333,5.09386666667,6.61416666667,8.05893333333,5.69703333333,7.62686666667
503.71,6.3662,6.6982,5.4755,7.5576,5.11053333333,6.62433333333,8.06913333333,5.71956666667,7.63466666667
504.06,6.3818,6.71226666667,5.48008333333,7.55353333333,5.1218,6.6378,8.07160000001,5.73316666667,7.63653333333
504.41,6.39146666667,6.71413333333,5.49891666667,7.555,5.11633333333,6.6483,8.05860000001,5.7569,7.6598
504.75,6.4469,6.75993333333,5.55308333333,7.60913333333,5.1498,6.6971,8.11233333333,5.81196666667,7.71666666667
505.10,6.50173333333,6.8146,5.59666666667,7.66193333333,5.18593333333,6.74536666667,8.16246666666,5.86333333333,7.75286666667
505.45,6.5287,6.84646666667,5.64583333333,7.68713333333,5.221,6.77943333333,8.20053333334,5.915,7.7992
505.80,6.5392,6.85293333333,5.66441666666,7.7016,5.22633333333,6.8046,8.22460000001,5.91973333333,7.83006666667
506.15,6.5624,6.88273333333,5.68108333333,7.70966666667,5.23113333333,6.82893333333,8.2382,5.9403,7.83973333333
506.49,6.5565,6.87953333333,5.6815,7.72146666667,5.22466666667,6.8247,8.24153333334,5.94106666667,7.85293333333
506.84,6.5642,6.9066,5.7095,7.74746666667,5.24093333333,6.85586666667,8.26380000001,5.9669,7.87566666667
507.19,6.5636,6.9052,5.71316666666,7.7506,5.244,6.86406666667,8.2698,5.96526666667,7.8962
507.54,6.55813333333,6.8968,5.6875,7.7364,5.22906666667,6.84736666667,8.25639999999,5.94016666667,7.88786666667
507.88,6.59026666667,6.9438,5.71341666667,7.77853333333,5.25273333333,6.8769,8.294,5.96776666667,7.93713333333
508.23,6.63246666667,6.9816,5.75658333333,7.82733333333,5.2924,6.90896666667,8.34513333333,5.9947,7.951
