wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
241.54,5.74077777778,4.56222222222,8.38399999999,4.58606535948,7.40722222222,11.1953333333,8.03033333333,4.25922222222,7.91233333334,6.26244444444,13.1484444445
241.92,5.56322222222,4.46266666667,7.8708888889,5.20091503268,7.47355555556,10.8208888889,8.46711111112,3.85144444445,8.03911111112,6.37333333334,13.2508333333
242.29,4.79866666666,4.013,6.91222222222,4.94496078431,7.055,10.5112222222,7.59766666668,3.75611111111,7.39766666667,6.36977777778,12.7534444444
242.67,4.38733333333,3.40911111111,6.968,4.93311111111,7.26711111111,10.0651111111,6.87322222222,3.939,7.17188888889,6.30266666666,12.5645555555
243.05,4.77888888889,4.22155555556,7.61988888889,5.68248366013,7.69966666667,10.9782222222,7.27477777779,4.80544444444,8.27033333333,6.92944444444,13.3876111111
243.42,5.68533333334,4.97144444444,8.32044444444,6.56739869281,7.86622222222,11.7731111111,8.00877777777,5.59444444444,8.98222222221,8.12566666668,14.0448333333
243.80,6.89288888889,5.66255555555,8.97677777779,7.55841176471,8.33666666666,12.2535555555,8.77599999999,6.42833333333,9.6672222222,9.17777777779,14.4381666667
244.17,6.34033333333,5.37644444444,8.16966666667,6.96127450981,8.10766666666,12.1491111111,8.99766666666,6.328,9.62799999999,8.76300000001,14.0403333333
244.55,6.91477777778,5.79411111111,8.8102222222,7.65023529412,8.29766666668,11.9098888889,9.7878888889,6.87888888889,10.0976666667,9.07255555554,14.6878888889
244.92,7.53477777778,6.47777777778,9.64933333333,8.08658169934,8.52444444446,12.0895555556,9.98644444443,7.55733333333,10.7513333333,9.17688888889,15.4634444444
245.30,9.98766666665,8.34866666667,11.544,9.94871241831,10.5133333333,13.7186666667,11.8017777778,9.60622222223,12.8838888889,11.5335555556,16.8367222222
245.67,9.01333333332,7.39466666667,10.22,8.93007843137,9.62644444445,12.9214444444,11.1878888889,8.90788888888,12.2316666667,10.7566666667,15.5745
246.05,9.40111111112,7.75177777778,10.2864444444,8.85202614379,9.67900000001,12.7951111111,11.4757777778,9.41844444444,11.936,10.6077777778,15.7942777778
246.42,9.1498888889,7.661,9.57400000001,8.64264705883,9.2698888889,12.56,11.4475555556,9.14188888889,11.8955555555,9.96622222221,15.2218333333
246.79,9.27155555554,7.69288888889,9.29388888891,8.32238562092,9.00366666667,12.6601111111,11.4761111111,8.66844444445,11.9824444445,9.77799999999,15.1808888889
247.17,8.53455555556,6.84711111111,8.34011111111,7.25481699347,8.04844444443,11.8261111111,10.8401111111,8.06933333333,10.9998888889,9.05533333334,14.2983333333
247.54,8.10088888889,6.39955555555,7.77511111111,6.61958169935,7.81488888889,11.4832222222,10.6793333334,7.68877777778,10.5661111111,8.51955555557,13.9088333333
247.92,8.20844444444,6.861,7.70322222222,6.54452941176,7.88477777777,11.7848888889,10.852,7.76155555555,10.6186666667,8.77233333334,13.8775555555
248.29,8.37644444444,6.92588888889,7.69933333333,6.42393464052,7.83977777779,11.6732222222,10.6318888889,7.62255555555,10.4976666667,8.8238888889,13.8073888889
248.67,7.48566666667,6.37722222222,6.79433333333,5.5008627451,7.127,11.1633333333,9.74188888889,6.65744444445,9.83966666668,8.06599999999,12.7155555556
249.04,7.08177777778,6.05044444444,6.57644444445,5.20587581699,6.86344444444,11.0155555556,9.61544444446,6.12577777778,9.69066666667,7.95599999999,12.5044444444
249.42,6.23911111111,5.30833333333,6.15177777778,4.59447058824,6.12266666667,10.282,9.45322222223,5.38811111111,9.0531111111,6.95177777778,11.9401666667
249.79,5.96433333333,5.07655555556,6.00333333333,4.25414379085,5.60611111111,9.93533333332,9.258,5.02233333333,8.40933333333,6.46255555556,11.2627777778
250.17,6.03777777778,5.03144444445,5.84488888889,4.57341830065,5.67711111111,10.2305555555,9.5681111111,5.05655555555,8.28522222222,6.40677777778,10.9096666667
250.54,5.55566666667,4.21788888889,5.41277777778,4.12654901961,5.35922222222,9.65766666666,9.19388888889,4.53911111111,7.65999999999,5.79644444445,10.4646666667
250.92,5.39466666667,3.868,5.37544444444,4.05141176471,5.11955555556,9.5091111111,9.16744444443,4.598,7.48,5.309,10.1630555556
251.29,6.38055555556,4.67022222222,6.17055555556,5.25594771242,6.06066666667,10.401,10.2111111111,5.19055555556,8.47077777778,6.22077777778,11.2512222222
251.66,5.86722222222,4.16411111111,6.23044444444,4.88862745098,5.31677777778,9.87533333333,9.90655555553,4.75611111111,8.08944444443,5.34788888889,11.0333333333
252.04,4.89188888889,2.63333333333,5.834,4.30333333333,4.50655555556,9.02400000001,9.19488888889,4.14255555555,7.48244444444,4.27111111111,10.8968888889
252.41,3.847,1.22366666667,4.89411111111,3.28487581699,3.47222222222,7.88144444444,8.44355555556,3.50533333333,6.63577777778,3.20755555556,9.93727777778
252.79,4.26344444444,1.40666666667,5.74633333334,3.61632679738,3.83811111111,7.95988888889,8.88688888889,4.29611111111,6.97855555556,3.36933333333,10.8056111111
253.16,4.80811111111,2.17666666667,6.12966666668,4.19937908497,4.20177777778,8.37122222222,9.48666666667,5.11166666667,7.364,4.01777777778,11.2895555556
253.54,4.05844444444,2.117,5.46244444444,3.64100653595,3.59777777778,8.018,8.62111111111,4.78244444444,7.26111111111,3.64166666667,11.1877777778
253.91,4.26155555555,2.69988888889,5.95711111111,3.62824183007,3.74855555556,8.34433333333,8.70166666667,5.18733333333,7.90955555556,3.88222222222,12.1374444444
254.28,3.59922222222,2.72855555555,6.54833333333,3.03495424837,3.49466666667,7.88344444445,8.18533333333,5.22455555556,7.98777777779,3.66888888889,12.7888888889
254.66,5.08422222222,4.941,8.64077777779,4.18619607843,5.20344444445,8.75988888888,9.39244444444,6.61177777778,9.49988888889,5.33466666667,14.2796666667
255.03,3.82088888889,4.16022222222,7.69244444443,2.94647058824,4.17311111111,7.47855555556,8.27033333333,5.983,9.03711111111,4.71344444445,13.8574444444
255.41,2.50055555556,3.24822222222,6.72844444446,1.86440522876,3.32555555556,6.49644444444,7.06377777778,5.09133333333,8.14644444445,3.36433333333,12.8447777778
255.78,3.23577777778,4.21055555556,6.73155555554,3.2839869281,4.65222222222,7.36833333334,8.00522222222,5.757,9.01888888889,4.78233333333,13.8988888889
256.15,3.66511111111,5.33111111111,7.20244444445,4.48999346405,5.26722222221,8.09955555556,8.57366666668,5.93366666667,9.62455555558,5.498,14.4367777778
256.53,5.44333333333,8.00233333332,8.66422222221,7.43992156862,7.51555555554,10.0747777778,10.1623333333,7.66533333333,11.3232222222,7.24088888889,17.0412222222
256.90,6.02933333334,8.33933333333,8.38655555557,7.74696732027,7.60477777777,10.4596666667,10.5424444444,7.77077777778,11.739,7.78255555557,17.2234444444
257.28,5.96111111111,7.97711111111,7.83466666668,6.98066013072,7.53899999999,10.2344444444,10.2125555556,7.42933333333,11.3082222222,7.2541111111,16.4967777778
257.65,7.11366666667,8.40100000001,8.36233333333,7.17420261438,8.014,11.1207777778,10.811,7.22022222222,11.2078888889,7.65577777779,16.5844444444
258.02,7.65922222222,8.23033333332,8.72600000001,7.59613071896,8.25577777778,11.6066666667,11.2456666667,6.97922222222,11.3967777778,8.09611111112,15.8897777778
258.40,6.93811111111,7.51866666667,7.40255555556,6.74806535948,7.37355555556,11.1402222222,10.3272222222,5.99444444444,10.6247777778,7.38811111111,14.2935555556
258.77,6.35477777778,6.355,6.25777777778,5.9352745098,6.33533333333,10.6256666667,9.59677777778,5.29377777778,9.66155555557,6.66555555556,13.376
259.15,6.31211111111,6.15111111111,6.05344444445,5.88395424837,6.49055555556,10.6277777778,9.40233333334,5.08655555555,9.21233333332,6.56522222222,13.0646666667
259.52,6.51433333333,6.10944444444,5.97088888889,5.55764052288,6.38655555555,10.4134444444,9.34288888889,5.06011111111,9.09766666667,6.60511111111,12.7251666667
259.89,6.08222222222,5.61533333333,5.73433333334,4.92204575164,5.90833333333,9.94355555556,8.75588888888,4.81511111111,8.71111111112,6.17666666667,11.9707222222
260.27,5.89666666667,5.18566666667,5.524,4.46974509804,5.824,9.63566666666,8.41188888889,4.62933333333,8.32,5.98855555555,11.6166666667
260.64,5.829,4.89544444445,5.57444444445,4.14083006536,5.80066666667,9.65377777778,8.31911111111,4.551,8.27677777778,5.84777777778,11.2973333333
261.01,6.39166666667,5.396,6.011,4.6065751634,6.17544444444,10.2798888889,8.87099999999,5.13311111111,8.48133333333,6.25055555555,11.933
261.39,6.43855555556,5.56277777778,5.97244444444,4.8518627451,6.33988888889,10.4847777778,8.98222222223,5.09644444445,8.51122222223,6.38211111111,12.1261666667
261.76,6.18033333333,4.97444444444,5.56033333334,4.57021568627,6.011,10.1036666667,8.58744444446,5.144,8.21477777777,6.25766666667,11.7528333333
262.13,5.60444444444,4.67455555556,5.137,4.14461437909,5.89188888889,9.6471111111,8.30100000001,5.13166666667,7.731,6.02555555556,11.6301666667
262.51,5.77777777778,4.72777777778,5.27222222222,4.13921568627,6.33888888889,9.57777777779,8.52777777779,5.41111111111,7.75,6.33333333333,11.8694444444
262.88,6.058,5.15,5.92488888889,4.57646405229,6.98388888889,9.87677777778,8.81122222223,5.77344444444,8.05488888889,6.651,12.3303888889
263.25,6.75288888889,5.84411111111,6.82588888889,5.37955555556,7.51555555555,10.6865555556,9.39288888888,6.68011111111,8.80911111111,7.11111111111,12.9452222222
263.63,6.84544444444,6.04566666667,7.27777777778,5.89040522876,8.05611111111,11.2768888889,9.6698888889,7.44333333333,8.92788888888,7.20533333333,13.5142777778
264.00,6.83811111111,5.89311111111,7.418,6.28607189543,8.25988888889,11.2701111111,9.75288888889,7.69577777778,8.72844444444,6.96522222222,13.7678333333
264.37,6.98933333333,5.92455555555,7.16977777778,6.25390849673,7.97288888889,11.1684444445,10.0213333333,7.93177777778,8.77588888889,6.75166666667,13.3687777778
264.75,6.399,5.43522222222,6.83944444445,5.78655555556,7.471,10.4463333333,9.53211111111,7.99466666667,8.21911111111,6.33244444445,12.9478888889
265.12,5.79255555556,5.15533333333,6.25822222222,5.50605228758,7.729,9.91822222221,8.97888888888,7.85111111111,7.88411111111,5.956,12.2099444444
265.49,5.49455555556,5.14511111111,6.16933333333,5.54581699346,7.486,9.59122222223,8.76177777778,8.071,7.76233333333,5.93344444445,11.9318333333
265.87,6.12477777778,6.30544444444,7.16133333333,6.58393464052,8.58266666668,10.3336666667,9.74455555556,8.834,8.51988888889,6.58022222222,12.6383888889
266.24,7.20133333333,7.00011111111,7.92366666667,7.48302614379,9.33111111112,11.044,10.0834444444,9.56199999999,9.34622222223,7.14166666667,13.3527222222
266.61,7.32566666667,7.21055555556,8.10455555555,7.6877254902,9.24366666667,11.212,10.1088888889,9.65455555557,9.40922222223,6.97244444444,13.5985555556
266.98,7.04911111111,7.40733333333,7.52688888889,7.60583006536,8.97455555556,10.9634444444,10.1694444445,9.37522222223,9.22755555556,6.817,13.5146111111
267.36,6.99655555556,7.54422222222,7.38688888889,7.60021568627,9.21477777777,10.7346666667,10.358,9.18066666667,9.33799999999,7.07888888889,13.4318333333
267.73,7.24911111111,8.11388888889,8.05444444445,8.24946405229,9.67166666668,11.0846666667,10.8205555556,9.00522222222,9.96900000001,7.71777777778,13.8741111111
268.10,7.72688888889,9.02011111112,8.22222222222,8.70094771242,10.3776666667,11.8253333333,11.2977777778,9.43844444443,10.6027777778,8.35099999999,14.521
268.48,7.92411111111,9.56766666667,8.46988888889,9.10301960784,10.7535555555,12.2654444445,11.456,9.46722222221,10.7157777778,8.71433333334,14.9162777778
268.85,7.70188888889,9.562,8.03177777778,8.87037908496,10.5387777778,12.4052222222,11.416,8.80311111111,10.4081111111,8.68466666665,14.5078888889
269.22,7.17011111111,9.19311111112,7.41766666667,8.32352287582,9.73755555556,11.9277777778,10.8451111111,7.84466666667,9.812,8.12288888889,13.8579444444
269.59,7.21455555556,9.21166666668,7.28144444444,8.15941830065,9.84477777778,12.0181111111,10.8005555556,7.63466666667,9.69233333333,8.12177777778,13.7686666667
269.97,6.71777777778,8.66188888889,6.66422222222,7.43252941176,9.14911111111,11.5808888889,10.0826666667,6.90222222222,8.9768888889,7.65122222222,13.0342222222
270.34,6.43855555556,8.421,6.23988888889,7.00854901961,8.87722222222,11.6666666667,9.80699999999,6.509,8.71922222221,7.53233333333,12.7571111111
270.71,6.214,7.96422222222,6.08866666667,6.69994771242,8.71666666667,11.6526666666,9.452,6.09411111111,8.39177777779,7.70188888889,12.5107222222
271.09,6.58866666667,8.09044444445,6.31733333334,6.62388888889,8.70877777779,12.0982222222,9.68511111111,6.426,8.63299999999,8.07988888889,12.4913333333
271.46,6.39677777778,7.83633333333,5.98533333333,6.36079084967,8.31622222222,11.9758888889,9.58188888889,6.22266666667,8.34788888888,7.80477777778,12.4187777778
271.83,5.66733333333,6.906,4.85533333333,5.49935294117,7.46811111111,11.236,8.80555555556,5.77144444444,7.55655555555,7.06211111111,11.8032777778
272.20,5.11166666667,6.09566666667,4.341,4.71626797385,6.60277777778,10.5888888889,8.19011111111,5.08122222222,6.90711111111,6.54177777778,11.0703888889
272.58,4.88022222222,5.88977777778,4.27277777778,4.47362745098,6.462,10.4184444444,7.86777777778,4.92044444445,6.83855555556,6.487,10.9554444444
272.95,5.02688888889,5.82466666667,4.45833333333,4.44737908497,6.48822222222,10.2384444445,7.87966666667,4.99211111111,6.87222222222,6.553,11.1558888889
273.32,5.35022222222,5.976,5.09,4.8668627451,6.892,10.6456666666,8.36344444445,5.37544444444,7.21222222222,7.13211111111,11.7066111111
273.69,5.52011111111,5.80777777778,5.33355555556,4.91026143791,6.817,10.8386666667,8.54755555555,5.45444444444,7.29633333333,7.11977777778,12.0296666667
274.06,5.813,5.97266666667,5.50422222222,5.40888235294,7.18233333333,11.0854444444,8.758,5.84388888889,7.481,7.53277777778,12.3418333333
274.44,6.12677777778,6.38888888889,5.739,5.71934640523,7.54711111111,11.1897777778,9.23477777778,6.00122222222,7.66233333333,7.88788888889,12.6075
274.81,6.22477777778,6.538,5.76811111111,5.8817124183,7.51022222222,11.1111111111,9.35311111111,6.11322222222,7.73311111111,7.95088888889,12.5689444444
275.18,6.13122222222,6.47466666667,5.78188888889,6.03316993464,7.45644444444,10.9038888889,9.19655555555,6.20744444445,7.56,7.96377777778,12.9111666667
275.55,6.45411111111,6.838,5.96988888889,6.27994117647,7.75044444444,10.9886666667,9.44188888889,6.83266666667,7.75611111111,8.33466666667,13.4838888889
275.93,7.08655555555,7.53688888889,6.72077777778,6.96159477124,8.38688888889,11.6176666667,9.86699999999,7.26677777778,8.25177777778,9.10177777778,13.9507222222
276.30,8.41388888889,8.60044444443,7.78622222222,8.02624183006,9.66366666667,12.5021111111,10.8396666667,8.40266666667,9.31311111111,10.1951111111,14.9645555555
276.67,8.26933333333,8.2068888889,7.42822222222,7.61920915033,9.3721111111,12.0261111111,10.4404444444,8.18433333333,8.86033333333,9.94044444446,14.7626666667
277.04,8.21466666667,8.35177777778,7.52922222222,7.73556862745,9.53433333332,12.1908888889,10.5342222222,8.54622222222,8.906,10.1341111111,14.9728333333
277.41,8.07344444444,8.27455555556,7.30966666667,7.41339215686,9.22755555554,11.8116666667,10.1005555556,8.45233333333,8.64766666668,10.1061111111,14.7229444445
277.79,7.61855555556,8.028,6.61588888889,6.94654248366,8.96711111111,11.0016666667,9.5378888889,7.89533333333,8.29300000001,9.71655555556,14.0991666667
278.16,7.488,8.25066666667,6.43066666667,6.55813071895,8.88055555555,10.6427777778,9.36,7.70755555556,8.17555555557,9.53355555557,14.2227222222
278.53,7.16122222222,8.16455555556,6.23311111111,6.38674509804,8.56266666668,10.523,9.23711111111,7.68611111111,7.95144444445,9.62344444447,14.1612777778
278.90,7.72366666667,8.62655555556,6.41244444444,6.83649673203,8.91988888888,10.749,9.62144444444,8.21255555556,8.4078888889,10.2196666667,14.5963888889
279.27,7.97244444445,8.69411111111,6.51766666666,6.9976993464,9.25555555557,10.8876666667,9.75377777779,8.18455555556,8.75722222223,10.3895555556,14.5819444444
279.64,7.69144444444,8.32911111111,6.15644444445,6.59528104575,8.80877777778,10.716,9.30555555557,7.62377777778,8.41944444444,10.197,13.8310555555
280.02,7.68055555556,8.31277777778,5.95966666667,6.17611764706,8.40611111112,10.3193333333,9.23655555557,7.345,8.22477777779,9.775,13.3347777778
280.39,6.79966666667,7.54188888889,5.217,5.52107843137,7.55288888889,9.80666666667,8.82988888889,6.58677777778,7.291,9.11922222222,12.5300555556
280.76,6.61733333333,7.58266666666,5.14811111111,5.60628104575,7.52888888889,9.86166666668,8.93933333333,6.38688888889,7.34133333333,8.92855555556,12.5858888889
281.13,6.391,7.16088888889,4.77244444444,5.07507189542,7.057,9.5291111111,8.49855555556,5.84444444445,7.02566666667,8.60277777778,12.2066111111
281.50,6.12266666667,6.89333333333,4.55022222222,4.72274509804,6.73711111111,9.36266666667,8.36477777778,5.65377777778,6.84322222222,8.07266666667,11.6579444445
281.87,6.38766666667,7.10488888889,5.04577777778,4.97318954248,6.87566666667,9.91077777778,8.60288888889,6.09966666667,7.08522222222,8.33955555556,11.6602222222
282.25,6.28066666667,6.77977777778,5.07766666667,4.85905228758,6.68011111111,9.81799999999,8.55322222222,5.95733333334,7.04133333333,8.27755555556,11.4367777778
282.62,6.13511111111,6.275,4.65377777778,4.51398039216,6.18633333334,9.27944444444,8.01788888889,5.31744444444,6.82188888889,7.55077777778,11.0082222222
282.99,5.97266666667,6.11411111111,4.73255555556,4.30956209151,5.90888888889,9.35122222222,7.687,5.03355555556,6.81633333333,7.01688888889,10.7258888889
283.36,5.42866666667,5.40633333334,4.06922222222,3.63178431372,5.33044444444,8.78899999999,7.05977777778,4.38555555556,6.18622222222,6.35555555555,9.90794444446
283.73,4.94166666667,4.99855555556,3.83188888889,3.20286928105,5.02488888889,8.437,6.74622222222,3.976,5.83288888889,5.87644444444,9.47927777777
284.10,4.62288888889,4.46922222222,3.58122222222,3.03151633987,4.93877777778,8.27688888889,6.51811111111,3.77755555556,5.67711111111,5.57911111111,9.31627777779
284.47,4.31177777778,4.25,3.38111111111,2.75971895425,4.61255555555,7.92777777778,6.00022222222,3.35233333334,5.54744444444,4.96655555556,9.14466666668
284.85,4.36466666667,4.10911111111,3.36711111111,2.62235294118,4.45244444444,7.85166666666,6.02444444445,3.27944444444,5.64544444445,4.82755555556,8.95072222222
285.22,4.40011111111,4.08044444444,3.24655555556,2.71383006536,4.43888888889,7.705,6.20055555555,3.153,5.59255555556,4.58311111111,8.7705
