wavelength,Back_ChlNitm,Belly_ChlNitm,Breast_ChlNitm,Crissum_ChlNitm,Crown_ChlNitm,DorTail_ChlNitm,Patch10_ChlNitm,Patch11_ChlNitm,Patch12_ChlNitm,Patch13_ChlNitm,Patch14_ChlNitm,Rump_ChlNitm,Throat_ChlNitm,WingTip_ChlNitm
776.30,20.5337777778,-12.5738888889,-10.3097777778,-11.4534444445,15.1416666667,-7.96182592591,-10.2435555556,-13.5310555556,-12.7297777778,2.66877777778,-10.6598888889,-9.45388888888,21.6073333333,-2.25644444445
776.61,19.9327777778,-13.1115555555,-10.6266666667,-11.455,14.9866666667,-8.43948148147,-10.6852222222,-13.6700555555,-13.4396666667,2.57066666667,-10.8453333333,-9.84511111111,21.5032222222,-2.78188888889
776.92,19.6791111111,-13.2865555556,-10.5633333333,-11.4161111111,15.0548888889,-8.41751111111,-10.5124444444,-13.7362222222,-13.5211111111,2.88733333333,-10.5396666667,-9.61655555557,21.4241111111,-2.54311111111
777.23,20.3754444444,-12.8253333333,-9.46700000001,-10.4332222222,15.7395555555,-7.68422962962,-9.6035,-12.7082777778,-12.6694444444,3.63877777778,-9.63833333334,-8.7268888889,21.9961111111,-1.90111111111
777.54,21.1681111111,-12.2355555556,-8.37822222221,-9.76022222223,16.5692222222,-7.06571481482,-8.92483333332,-11.478,-11.5794444445,4.646,-8.68266666667,-7.89411111111,22.7297777778,-0.772888888887
777.85,20.9545555556,-12.5273333333,-8.5678888889,-9.7728888889,16.5725555556,-7.21805925926,-9.08444444444,-11.7057222222,-11.526,4.79633333333,-8.63833333333,-8.24722222222,22.3083333333,-1.08766666666
778.16,20.8794444444,-12.5635555556,-8.3,-9.49333333334,16.9612222222,-7.1100111111,-8.67694444444,-11.7707222222,-11.3387777778,4.97055555555,-8.50422222223,-8.30766666668,22.6461111111,-0.981444444446
778.47,21.4097777778,-12.1703333333,-8.11622222223,-9.39866666667,17.1645555556,-7.09020370369,-8.67377777778,-11.7286111111,-11.5887777778,4.89844444444,-8.53822222222,-8.61000000001,22.7321111111,-0.947888888891
778.78,20.8208888889,-12.8116666667,-8.73033333334,-10.1634444444,16.6991111111,-7.70031851851,-9.11483333333,-12.2853888889,-12.763,4.033,-9.56433333334,-9.45100000001,22.4084444444,-1.61166666667
779.09,21.5186666666,-11.9844444444,-8.2078888889,-9.45344444443,17.0791111111,-6.71367777778,-8.14322222222,-11.3536111111,-12.2836666666,4.52033333333,-8.65277777778,-8.62844444445,22.6346666667,-1.35866666667
779.40,22.2875555556,-11.6008888889,-7.60877777778,-9.09444444443,17.6912222222,-6.30466666667,-7.6945,-10.8498888889,-11.6007777778,5.19244444444,-8.13133333334,-8.04955555557,23.2101111111,-1.03688888889
779.71,22.8437777778,-11.2023333333,-7.076,-8.7001111111,18.6511111111,-6.11704074074,-7.49444444444,-10.0587777778,-11.1607777778,5.41888888889,-7.66433333333,-7.739,23.7385555555,-0.729111111112
780.02,23.4058888889,-10.8444444444,-6.82677777778,-8.80211111112,18.9881111111,-5.88584444446,-6.78077777778,-9.89405555557,-10.7276666667,5.57644444444,-7.777,-7.50177777779,24.1062222222,-0.783444444443
780.33,24.038,-10.1946666666,-6.21355555555,-8.33777777778,19.3486666667,-5.55682962964,-6.18844444444,-9.29527777779,-10.3781111111,5.82211111111,-7.71288888889,-7.28800000001,24.3627777778,-0.449666666667
780.64,23.6928888889,-10.0018888889,-6.30355555556,-8.46366666667,19.289,-5.86708148148,-6.17766666667,-9.5856111111,-10.3797777778,5.57244444444,-8.18622222221,-7.54766666666,24.3317777778,-0.59677777778
780.95,22.3753333333,-10.9241111111,-7.48111111112,-9.40233333336,17.9802222222,-7.37554814816,-7.511,-10.9367777778,-11.9526666667,4.59911111111,-9.547,-8.9008888889,22.7832222222,-2.1
781.26,22.671,-9.74755555556,-6.69033333335,-8.73133333333,18.5128888889,-7.26292592591,-6.91911111111,-10.3022777778,-11.4328888889,4.98811111111,-8.91766666668,-8.35022222222,22.8573333333,-1.41433333333
781.57,21.9898888889,-10.3193333334,-7.61677777778,-9.45000000002,17.6951111111,-8.46608148149,-7.931,-11.0553333333,-12.5998888889,4.32922222222,-10.0868888889,-9.33822222223,21.6111111111,-2.09133333333
781.88,21.6848888889,-10.2182222222,-7.98222222223,-9.62044444447,17.4813333333,-8.34604814816,-7.82177777778,-10.8857222222,-12.3591111111,4.48066666667,-10.2007777778,-9.3861111111,21.5463333333,-2.028
782.19,22.3537777778,-9.56766666665,-7.48033333333,-8.82233333332,17.9163333333,-7.50196296297,-7.30522222222,-10.2034444444,-11.6285555556,5.19166666667,-9.22566666667,-8.9888888889,22.1608888889,-1.36811111111
782.50,20.9334444444,-11.3724444444,-9.05655555555,-10.5073333333,16.3467777778,-9.60087407408,-9.19161111111,-11.4085555556,-13.7334444445,3.38822222222,-10.9398888889,-11.0118888889,21.159,-2.83866666666
782.81,20.5196666667,-11.8353333334,-9.3631111111,-10.45,16.0643333334,-9.60951481482,-9.2636111111,-11.0521111111,-14.0812222222,2.95188888889,-11.0204444444,-11.1924444444,20.5194444445,-3.296
783.12,20.9087777778,-10.9942222222,-8.6101111111,-9.63577777779,16.4282222222,-8.46428518518,-8.38511111111,-10.2971666667,-13.1803333333,3.61688888889,-10.2744444444,-10.3463333333,20.8096666667,-2.65411111111
783.43,20.5988888889,-10.597,-8.33344444446,-8.84755555557,16.6664444444,-8.0032148148,-8.18905555555,-9.86205555556,-12.7164444444,4.03133333333,-9.72200000001,-9.84833333332,20.761,-2.14644444444
783.74,20.3215555556,-10.8096666667,-8.53433333334,-8.35144444443,16.694,-7.95034814815,-8.70322222223,-9.96422222223,-12.5456666666,4.15744444444,-9.32022222223,-9.768,20.7876666666,-2.23866666667
784.05,20.7173333333,-10.9001111111,-8.09244444446,-8.00077777778,17.0656666667,-7.67448518517,-8.85872222221,-9.52833333332,-12.68,4.83522222222,-9.03744444444,-9.55144444445,20.8643333334,-2.20211111111
784.36,21.5952222222,-9.99366666665,-7.11366666668,-6.81400000001,18.0158888889,-6.0961111111,-7.91316666668,-8.50377777778,-11.4746666667,5.751,-7.74977777778,-8.46744444444,21.7497777778,-1.05388888889
784.67,21.7221111111,-10.0108888889,-6.71022222222,-6.41022222222,17.9761111111,-5.36208888889,-7.75583333332,-7.8515,-11.2021111111,6.44666666667,-7.456,-8.21055555554,21.8766666667,-0.718444444443
784.98,21.7838888889,-9.50966666668,-6.08333333332,-5.69888888889,18.1607777778,-4.60188888889,-7.08527777777,-7.3225,-10.3777777778,6.85266666667,-6.32511111111,-7.51488888888,21.9985555555,-0.447222222221
785.29,21.6068888889,-9.46433333333,-5.79988888889,-5.21155555556,18.4852222222,-4.89475925926,-7.32455555557,-7.28388888889,-10.704,6.93088888889,-6.13455555556,-7.59133333333,21.9326666667,-0.570000000001
785.60,20.9884444444,-9.36655555554,-5.53344444445,-5.29555555556,18.3274444445,-5.25873333333,-7.41044444443,-7.54244444444,-10.4238888889,7.01411111111,-6.25611111111,-7.65711111112,21.7111111111,-0.528666666668
785.91,21.6906666667,-8.34866666667,-4.47933333334,-4.47911111111,19.303,-4.16895555556,-6.52716666667,-6.88005555555,-9.41166666667,8.33988888889,-5.32455555556,-6.77144444444,22.5622222222,0.444666666667
786.22,21.7078888889,-7.82744444444,-4.10644444444,-4.22677777778,19.2044444445,-4.20788888889,-6.42138888889,-7.17583333333,-9.2851111111,8.39344444444,-5.12688888889,-6.51566666667,22.6422222222,0.565888888889
786.53,21.9521111111,-7.7448888889,-3.68677777778,-3.73744444444,19.3537777778,-3.86125555556,-6.2515,-6.94344444444,-8.88388888889,8.61377777778,-4.51355555556,-6.11655555556,22.8548888889,0.801444444447
786.84,22.7085555556,-6.858,-3.03322222222,-3.33011111111,19.6011111111,-3.22922222222,-5.67922222222,-6.182,-8.086,9.27300000001,-3.70088888889,-5.44011111111,23.4502222222,1.64033333333
787.14,22.6446666667,-6.74944444443,-3.322,-4.22355555556,19.4117777778,-3.6816037037,-5.88872222222,-6.4895,-8.447,9.27566666668,-4.09344444444,-5.83988888889,23.1971111111,1.28344444444
787.45,22.4472222222,-6.73255555554,-3.84033333333,-4.50711111111,18.9122222222,-3.75015185185,-6.09794444444,-6.98555555555,-8.65266666667,8.96611111111,-4.05722222222,-6.21844444444,23.0416666666,1.197
787.76,21.8793333333,-6.91066666666,-4.51944444444,-5.21277777778,18.4282222222,-4.45038518518,-6.61572222222,-7.66372222222,-9.79600000001,8.43311111111,-4.52733333333,-7.0698888889,22.7242222222,0.199222222223
788.07,22.0168888889,-6.69666666668,-4.64333333333,-5.39366666667,18.2342222222,-4.58797777778,-6.8625,-8.12994444445,-9.95822222221,8.197,-4.72244444445,-7.00455555556,22.6802222222,-0.489666666666
788.38,21.7695555556,-6.89377777777,-4.88444444444,-5.75011111111,18.0445555556,-4.89731851852,-7.38216666667,-8.44644444444,-10.4601111111,8.117,-5.48011111111,-7.38622222221,22.7702222222,-1.05644444444
788.69,22.0813333333,-6.81533333334,-4.56944444444,-5.54,17.9422222222,-4.49087777778,-7.15177777778,-8.42322222222,-9.98422222222,8.17677777778,-5.23477777778,-6.72933333333,22.903,-1.064
789.00,22.3471111111,-6.23788888889,-4.48333333333,-5.037,18.0427777778,-3.7977037037,-6.65505555556,-7.96894444444,-9.88688888889,8.24177777778,-4.63933333333,-5.83244444444,22.9396666667,-1.01355555556
789.31,22.5578888889,-6.106,-4.40377777778,-4.48977777778,18.1228888889,-3.60890740741,-6.73455555556,-7.80805555556,-9.42444444446,8.261,-4.38811111111,-5.55944444444,23.0263333333,-1.101
789.62,22.3907777778,-6.79688888888,-4.92488888889,-4.80433333333,18.0685555556,-3.8149,-7.48766666667,-8.08216666667,-10.0586666667,8.15455555557,-4.61966666667,-6.21833333333,22.7526666667,-1.79166666667
789.92,21.3908888889,-7.93422222221,-6.25511111111,-5.86011111111,17.0125555556,-5.09994444444,-8.86433333333,-8.99188888889,-11.2838888889,7.19333333333,-5.86844444444,-7.24288888889,21.5967777778,-2.84766666667
790.23,20.5722222222,-8.62799999999,-6.84344444445,-6.25411111111,16.2205555556,-5.98254074075,-9.7515,-9.83161111112,-12.0201111111,6.53188888889,-6.54877777778,-7.94611111111,20.8585555556,-3.931
790.54,20.4254444445,-8.46677777777,-6.62777777778,-5.40722222222,16.1454444444,-5.57929629631,-9.47538888887,-9.57272222222,-11.6534444445,6.39877777778,-6.39055555556,-7.78044444446,20.7474444444,-4.02577777778
790.85,19.7972222222,-8.70344444443,-6.92833333334,-5.72433333333,15.9781111111,-5.86511481482,-9.96788888887,-9.77727777778,-11.9857777778,5.90633333333,-6.677,-8.11466666668,20.6458888889,-4.84966666667
791.16,19.5813333333,-9.05311111112,-7.163,-5.90877777778,15.748,-5.93627777778,-10.1351666667,-9.57861111111,-11.7646666667,5.67911111111,-6.82733333333,-8.09922222221,20.4821111111,-4.83144444445
791.47,19.2797777778,-9.35099999999,-7.266,-5.885,15.7956666667,-5.96355555557,-9.96483333333,-9.75738888889,-11.6436666667,5.30733333333,-6.46244444444,-8.43044444445,20.6608888889,-4.55811111111
791.78,19.4828888889,-8.85988888888,-6.45522222222,-5.56,16.0111111111,-5.33187037038,-9.4431111111,-9.28488888889,-10.7674444445,5.23466666667,-5.325,-7.93788888889,20.8391111111,-3.64344444444
792.08,19.1612222222,-8.8631111111,-6.55144444445,-5.96688888889,16.0178888889,-5.07904074074,-9.4388888889,-9.16938888889,-11.102,5.46411111111,-5.17166666667,-8.21455555554,20.7784444444,-3.68222222222
792.39,19.5345555556,-8.28477777777,-6.28066666667,-5.56933333333,16.3757777778,-4.45243703704,-9.06055555556,-8.52972222222,-10.6031111111,6.15133333335,-4.62722222222,-7.85066666665,21.4277777778,-3.288
792.70,19.1023333333,-8.77833333333,-6.79222222222,-6.43611111111,15.8045555556,-4.94672222223,-9.2001111111,-9.23277777778,-11.2516666667,6.00533333333,-4.89988888889,-8.34722222222,20.9574444445,-3.63511111111
793.01,19.0701111111,-8.06155555557,-6.36922222222,-5.92277777778,16.0576666667,-4.42291111111,-8.41477777778,-8.96322222222,-10.6832222222,6.59244444444,-4.76988888889,-7.47566666666,21.2181111111,-2.88244444444
793.32,19.5814444444,-7.00133333332,-5.63455555556,-5.42077777778,16.7084444444,-3.81624444445,-7.6103888889,-8.71672222222,-10.1254444444,7.40111111111,-3.92377777778,-6.96422222223,22.1571111111,-1.85022222222
793.62,19.3978888889,-6.93044444446,-5.48122222222,-5.36977777778,17.094,-2.9897962963,-7.67377777779,-8.39833333333,-10.6096666666,7.33,-3.60455555555,-6.70755555556,22.4357777778,-1.60744444445
793.93,18.8697777778,-7.66377777777,-5.65044444444,-6.16344444445,16.733,-3.46498888889,-8.65150000001,-8.66083333333,-11.3677777778,6.961,-3.88411111111,-6.71411111111,22.3836666667,-1.78544444444
794.24,19.0756666667,-6.81600000001,-4.77122222222,-5.49022222222,16.8721111111,-2.76092222222,-7.98322222221,-7.93638888889,-10.5506666667,7.64699999999,-3.18411111111,-5.65844444445,22.0166666667,-0.644333333337
794.55,19.3886666667,-5.98288888888,-3.874,-4.96111111111,17.447,-1.90624814815,-7.65505555556,-7.88272222222,-9.63377777778,8.11955555556,-2.50844444445,-4.79377777778,22.1756666667,-0.176444444444
794.86,18.4727777778,-6.32566666668,-4.52888888889,-5.693,17.1432222222,-2.06431481481,-8.47077777777,-8.159,-10.24,7.61833333332,-3.02522222222,-5.07866666666,21.113,-0.577666666667
795.16,19.6886666666,-5.73977777778,-4.40388888889,-5.224,18.0487777778,-1.14151481481,-7.88666666667,-7.69305555555,-10.0698888889,8.817,-2.74555555555,-4.21055555555,21.7616666667,-0.257777777778
795.47,19.9354444444,-5.81822222222,-4.25088888889,-4.90555555556,18.2113333333,-0.941459259259,-7.98538888889,-8.1145,-9.68177777779,8.76911111112,-2.75711111111,-4.21388888889,21.4937777778,0.082888888891
795.78,19.7451111111,-6.21144444444,-4.037,-4.84466666667,18.4511111111,-0.847174074074,-8.53283333333,-8.30333333333,-9.4871111111,8.56033333334,-3.04611111111,-4.27566666667,21.3232222222,0.367111111113
796.09,19.7521111111,-5.79988888889,-3.73677777778,-4.02644444444,18.6118888889,-0.0647666666667,-8.18416666667,-7.89444444444,-9.06622222223,8.56844444443,-2.91355555556,-3.87244444445,21.4442222222,1.07655555555
796.40,19.8638888889,-6.04077777778,-4.35366666667,-4.43544444444,18.5848888889,-0.578348148149,-8.67572222222,-8.23127777778,-9.32433333334,7.92733333333,-3.15655555556,-4.44444444444,21.2334444444,0.961555555554
796.70,20.354,-5.19344444444,-3.42355555556,-3.30733333333,19.0308888889,0.311014814813,-7.62505555555,-6.99927777778,-8.4561111111,8.82277777778,-2.476,-3.45922222222,21.5607777778,1.57311111111
797.01,20.7777777778,-5.06822222222,-3.23411111111,-3.01255555556,19.1742222222,0.141003703702,-7.06194444445,-6.63661111111,-7.96566666667,9.42755555555,-2.54311111111,-3.42011111111,21.5754444444,1.852
797.32,20.7633333333,-4.91777777778,-3.599,-3.14455555556,18.8591111111,0.229466666664,-6.85277777778,-7.06666666667,-7.69566666668,9.26777777777,-2.58566666667,-3.40666666667,21.1826666667,2.06144444444
797.63,20.9243333333,-4.63911111111,-3.85866666667,-2.94666666667,19.2933333333,0.490177777777,-6.82294444445,-7.16916666667,-7.4631111111,9.26066666666,-2.75377777778,-3.06066666667,21.4856666667,2.37644444444
797.93,21.154,-4.18533333333,-3.77366666667,-2.46022222222,19.6742222222,1.0130962963,-6.36111111111,-6.47072222222,-7.22366666666,9.71011111111,-2.29377777778,-2.469,21.7756666667,2.95944444445
798.24,22.0192222222,-3.51244444444,-2.93888888889,-1.57088888889,20.1128888889,1.50151481481,-5.52905555556,-5.80277777778,-6.213,10.2991111111,-1.77388888889,-1.52688888889,22.7254444444,3.88322222222
798.55,20.7185555556,-4.85311111111,-4.25911111111,-2.96222222222,18.8636666667,-0.01262962963,-7.25744444444,-6.76655555556,-7.35655555556,8.95922222223,-3.01655555556,-2.56611111111,21.8082222222,3.21433333333
798.85,20.7346666667,-4.58066666667,-4.22677777778,-3.03855555556,18.8207777778,-0.0352148148167,-7.27455555555,-6.23127777778,-7.59177777778,9.19733333335,-2.94777777778,-2.09511111111,22.1043333333,3.70966666667
799.16,20.1474444445,-5.36644444444,-5.12677777778,-4.45366666667,18.0175555556,-1.0469,-7.8375,-7.11855555555,-8.52000000001,8.44633333334,-3.60544444445,-3.301,20.8574444444,2.91377777778
799.47,20.1287777778,-5.59822222222,-5.20977777778,-5.16244444445,18.1206666666,-1.43447037037,-8.13194444443,-7.30338888889,-8.51577777778,8.46822222222,-3.94055555556,-3.26811111111,20.6974444444,2.368
799.78,20.6634444444,-4.80944444445,-3.84955555556,-4.27711111111,18.6197777778,-0.209470370371,-6.98116666667,-6.74355555556,-7.43300000001,9.44766666667,-2.94644444444,-2.02466666667,21.7566666667,3.11755555556
800.08,20.3206666667,-5.05833333333,-4.02544444444,-4.92322222222,18.39,-0.365551851854,-7.36577777778,-7.3365,-7.45233333333,9.04511111112,-3.47511111111,-2.00788888889,21.6912222222,3.04077777778
800.39,19.6535555555,-5.38344444445,-4.57622222222,-5.66866666667,18.138,-0.720437037034,-8.29161111112,-8.37533333333,-7.61722222222,8.39488888888,-3.49388888889,-1.76166666667,21.2084444444,2.70666666667
800.70,19.7964444444,-5.11144444444,-4.32266666667,-5.40088888889,18.6983333333,-0.141485185187,-8.08633333333,-7.89161111111,-7.49722222223,8.90477777778,-2.98488888889,-1.61733333333,21.6431111111,2.73555555556
801.00,19.881,-5.601,-4.22844444444,-5.47988888889,18.5486666666,0.0578148148167,-7.62961111112,-7.7405,-7.66977777778,9.11299999999,-2.73477777778,-1.70566666666,22.0606666667,2.71477777778
801.31,19.6693333333,-6.51144444444,-4.65111111111,-6.09811111111,18.1807777778,-0.24091851852,-8.07750000001,-7.94316666667,-8.16544444445,8.68199999999,-3.49355555556,-2.08777777778,21.8087777778,2.53233333333
801.62,18.801,-7.44922222221,-5.13711111111,-6.72722222222,17.441,-0.265659259257,-8.62105555556,-8.70466666667,-8.85144444443,8.47455555556,-4.39422222222,-2.72011111111,20.998,1.64255555556
801.92,19.7994444444,-6.09866666667,-3.57144444444,-5.28388888889,18.6403333333,1.29212592593,-7.41438888889,-7.80061111111,-7.36222222223,9.576,-3.13288888889,-1.13822222222,22.4518888889,2.88211111111
802.23,19.6758888889,-6.34466666668,-3.28266666667,-5.12433333333,18.6131111111,1.57968888889,-7.10227777777,-8.08066666667,-6.89166666668,9.09088888889,-3.09333333333,-1.13622222222,22.6852222222,2.95666666667
802.54,19.966,-6.069,-2.72211111111,-4.22633333333,19.0022222222,2.08341481481,-6.45061111111,-8.01288888889,-6.48244444445,9.20455555556,-3.14577777778,-0.02111111111,23.6838888889,3.612
802.84,19.7657777778,-5.99977777779,-2.43544444444,-3.78377777778,18.7517777778,2.13545555555,-6.43888888889,-7.65661111111,-6.44922222221,8.71733333332,-3.27177777778,0.261555555557,23.6856666667,3.86744444444
803.15,19.1687777778,-7.24144444444,-3.50933333333,-5.01477777778,17.8965555555,1.21153703704,-7.37372222223,-8.42344444444,-7.72888888889,7.94100000001,-4.29388888889,-0.68911111111,22.71,3.05344444445
803.46,19.1311111111,-7.04266666665,-3.66466666667,-4.70588888889,18.037,1.57131851852,-7.16500000001,-8.29072222222,-7.65877777777,7.8498888889,-4.35511111111,-0.531,22.7426666667,3.12311111111
803.76,19.0523333333,-7.61022222221,-4.06666666667,-5.166,17.0135555556,1.32922962963,-7.72233333334,-8.72033333333,-8.06933333333,7.18322222222,-5.41155555556,-1.57966666667,22.2222222222,3.03111111111
804.07,19.3524444444,-6.86433333333,-3.25877777778,-4.69877777778,16.7874444444,1.28525185185,-6.96938888889,-7.947,-7.01144444446,7.34777777778,-5.28755555554,-0.841,22.0327777778,3.90000000001
