wavelength,Back_PieCinf,Belly_PieCinf,Breast_PieCinf,Crissum_PieCinf,Crown_PieCinf,DorTail_PieCinf,Patch10_PieCinf,Rump_PieCinf,Throat_PieCinf,WingTip_PieCinf
628.61,17.9805333333,47.7448666667,33.5946666667,50.8956666667,18.0686666667,13.7892666667,12.1292,19.8229333333,47.1236666667,15.215
628.94,18.0345333333,47.8512,33.6572666666,50.9900666667,18.1103333333,13.8518666667,12.2049333333,19.9026666667,47.2362,15.259
629.27,18.1124,47.9365333333,33.7159333333,51.083,18.1741333333,13.9284,12.2801333333,19.9789333333,47.3208,15.3314666667
629.60,18.119,47.9946666666,33.7606666667,51.1551333333,18.1976,13.9308,12.2866,20.0039333333,47.349,15.3449333333
629.94,18.1456,48.0474666667,33.7790666667,51.1707333333,18.2350666667,13.9500666667,12.3131333333,20.0358666666,47.3679333333,15.3660666667
630.27,18.1427333333,48.0225333333,33.779,51.1695333333,18.2602,13.9624666666,12.3346,20.0218,47.3416666667,15.3624
630.60,18.1077333333,48.0282,33.7736666667,51.1667333333,18.2429333333,13.9469333333,12.312,20.0051333333,47.2946,15.3671333333
630.93,18.1424666667,48.0396666667,33.8118666667,51.1771333333,18.2559333333,13.9535333333,12.3066,20.0206666667,47.3191333333,15.3670666667
631.26,18.1294666667,48.064,33.8039333333,51.197,18.2512,13.9482,12.3035333333,20.0085333333,47.3382666666,15.3642666667
631.60,18.1003333333,48.0259333333,33.7436,51.1108666666,18.1967333333,13.8807333333,12.2441333333,19.9688666667,47.3106666667,15.3323333333
631.93,18.1468666667,48.0943333333,33.8084666667,51.1850666667,18.2561333333,13.8881333333,12.2789333333,20.0151333333,47.4052,15.3629333333
632.26,18.1666,48.1231333333,33.8356666667,51.2114666667,18.2858666667,13.8814,12.2806,20.0436,47.4337333333,15.3440666667
632.59,18.1266666667,48.0749333333,33.8206666666,51.1691333333,18.2724666667,13.8488666666,12.2344666667,19.9860666666,47.3851333333,15.3229333334
632.92,18.1109333333,48.0407333333,33.789,51.1296666667,18.2600666667,13.8426,12.2158,19.9604666667,47.3824,15.3366666667
633.26,18.0891333333,47.9647333333,33.7017333333,51.0858666667,18.1910666667,13.8027333333,12.1585333333,19.9345333333,47.3454666667,15.3142666667
633.59,18.1366,47.9754666667,33.7445333333,51.1044,18.2171333333,13.8302,12.1776666667,19.9536,47.3429333333,15.3597333333
633.92,18.1579333333,48.047,33.795,51.1299333333,18.2287333333,13.8243333333,12.1800666667,19.995,47.4019333333,15.3912
634.25,18.1698,48.0234,33.8056666667,51.0898,18.2275333333,13.8312,12.1788,20.0022,47.3925333333,15.3688
634.58,18.1654666666,48.1062,33.8373333333,51.1704,18.195,13.82,12.1588666667,19.9762,47.4631333333,15.3682
634.91,18.1888666667,48.1221333333,33.8184666667,51.2183333333,18.1983333333,13.8499333333,12.1608666667,19.9680666667,47.4774666667,15.3807333334
635.25,18.1964,48.1035333333,33.8324,51.2158,18.2096,13.8334,12.175,19.9608666667,47.4422666667,15.4012
635.58,18.2026666667,48.1230666667,33.8239333333,51.2452,18.2178666667,13.8384,12.1888666667,19.9584666667,47.4380666667,15.3977333333
635.91,18.182,48.1025333333,33.8120666667,51.2116,18.1896,13.837,12.1534,19.9422666667,47.4291333333,15.4172666667
636.24,18.199,48.0574666667,33.7810666667,51.1792666667,18.2248666667,13.8404666667,12.1808,19.9844,47.3856,15.4754
636.57,18.2276666667,48.1155333333,33.8659333333,51.2512666667,18.2663333333,13.8291333333,12.2011333333,20.0332,47.4428666666,15.5175333333
636.90,18.219,48.0965333333,33.8765333333,51.2218,18.3012,13.8702666667,12.2614666667,20.0336,47.4330666667,15.5424
637.23,18.1393333333,48.093,33.8514666667,51.1816,18.2599333333,13.8092666666,12.1888,19.9660666667,47.4412666667,15.4481333333
637.56,18.1130666667,48.0506,33.8324666667,51.1556666667,18.2468666667,13.791,12.1975333333,19.9545333333,47.4000666667,15.4348666667
637.90,18.1108,48.0917333333,33.8637333333,51.2412666667,18.2408,13.8093333333,12.2047333333,19.9686,47.451,15.4744666667
638.23,18.1344666667,48.0178666667,33.8449333333,51.1696,18.2784,13.8591333333,12.2657333333,20.0226,47.3928666667,15.5148
638.56,18.0692,47.9963333333,33.8197333333,51.1688666667,18.227,13.7860666667,12.185,19.9792,47.3698,15.4616666667
638.89,18.0541333333,47.9960666667,33.8215333333,51.138,18.2042,13.8134,12.1794666667,20.0162666667,47.3792666667,15.4518
639.22,18.012,47.9826666667,33.8259333333,51.1086666667,18.166,13.7915333333,12.1165333333,19.9891333333,47.3616666667,15.434
639.55,18.0339333333,48.0081333333,33.8144,51.124,18.1656666667,13.8008,12.1482,19.9924666667,47.3508,15.4155333333
639.88,18.0507333333,48.0705333333,33.8262666667,51.1486666666,18.1140666667,13.7996666667,12.1433333333,19.9924666666,47.3784,15.394
640.21,17.9405333333,47.9974666667,33.7287333333,51.0366666667,18.0066,13.7323333333,12.0616666667,19.8840666667,47.3103333333,15.2935333333
640.54,17.9608,48.0728666667,33.7494,51.0848666667,18.0102,13.6834,12.0151333333,19.8960666667,47.3470666667,15.2785333333
640.87,18.0401333333,48.1567333333,33.7710666667,51.1542,18.0888666667,13.7651333333,12.1122,19.9762,47.4278666667,15.3843333334
641.20,18.0332666667,48.1274666667,33.7448,51.1506666667,18.0979333333,13.7864666667,12.1120666667,19.9532666667,47.4555333333,15.3832
641.53,18.1046666667,48.1063333333,33.7673333333,51.1232,18.1356666667,13.8151333333,12.1482666667,19.9906,47.4519333333,15.4256
641.87,18.099,48.1022,33.751,51.1338666667,18.1372,13.8100666667,12.1386,19.9806,47.4142666667,15.4192
642.20,18.2276666667,48.1718,33.8415333333,51.1827333333,18.2649333333,13.9265333333,12.3142,20.0826666667,47.4856666667,15.5504666667
642.53,18.2809333333,48.2173333333,33.898,51.2865333333,18.3236666667,13.9367333333,12.3061333333,20.0842666667,47.5253333333,15.5905333333
642.86,18.2692,48.1512,33.8432666667,51.219,18.2865333333,13.9138666667,12.2982666667,20.0392666667,47.4405333333,15.5624
643.19,18.2763333333,48.1712,33.8656666667,51.2434666667,18.3014,13.8965333333,12.2680666667,20.0491333333,47.4864,15.5865333333
643.52,18.2784666666,48.1994666667,33.9221333333,51.2863333334,18.3472,13.9250666667,12.2635333333,20.0441333333,47.5182,15.615
643.85,18.3576,48.1890666667,33.908,51.3433333333,18.4227333334,13.9920666667,12.3036666667,20.1092,47.4998666667,15.6879333334
644.18,18.2866,48.1062666667,33.8544,51.2976666667,18.3296,13.951,12.2442666667,20.0307333333,47.4381333334,15.6355333334
644.51,18.315,48.0484666667,33.8836,51.3022,18.3106,13.9574,12.2611333333,20.0340666667,47.3986666667,15.6433333333
644.84,18.3360666667,47.992,33.8683333333,51.2423333333,18.3132,13.9426666667,12.2274666667,20.0516666667,47.3206,15.6490666667
645.17,18.2918,48.0730666667,33.8766,51.3145333333,18.2869333333,13.9098666667,12.1856666667,20.0093333333,47.3938666667,15.6137333333
645.50,18.2916666667,48.0849333333,33.8763333333,51.3262,18.2596666667,13.9014666667,12.1739333333,20.0015333333,47.3596666667,15.6294
645.83,18.2742,48.0280666667,33.8598666667,51.2332666667,18.2229333333,13.8805333333,12.1275333333,20.0132666667,47.2682666667,15.6082666666
646.16,18.2922,48.0652,33.9070666667,51.2396,18.2159333333,13.8854,12.1692,20.03,47.3024,15.5922666667
646.49,18.3590666667,48.1354,33.9174666667,51.3076666667,18.2638666667,13.9494666667,12.2364666667,20.1057333333,47.3785333333,15.657
646.82,18.4316666667,48.2236666667,34.0082,51.4053333333,18.3572,14.0501333333,12.3230666667,20.1892,47.4670666667,15.7489333333
647.15,18.4619333333,48.2526,34.0291333333,51.4429333333,18.3677333333,14.0482666667,12.2952,20.1914,47.4674666667,15.7008
647.48,18.4722,48.3652666667,34.1047333333,51.5586666667,18.3841333333,14.0756,12.2963333333,20.2325333333,47.5780666667,15.7133333333
647.81,18.587,48.4644666667,34.2288666667,51.6488666667,18.4984666667,14.183,12.3975333333,20.3530666666,47.6954666667,15.8209333333
648.14,18.6152,48.5182,34.263,51.692,18.5246,14.2274,12.3922666667,20.3848666667,47.7205333333,15.8289333333
648.47,18.5506666667,48.5593333333,34.2194666667,51.7291333333,18.4432666667,14.1799333333,12.3428,20.3077333333,47.7349333333,15.7896666667
648.80,18.5358666667,48.5126,34.1663333333,51.6734,18.4193333333,14.1579333333,12.3198,20.3021333333,47.6244666667,15.7627333333
649.13,18.5509333333,48.5533333333,34.1768666667,51.7188,18.4504666667,14.1610666667,12.3064666667,20.3721333333,47.7020666667,15.7486
649.46,18.5244,48.6276,34.1878666667,51.8163333333,18.4224,14.1426,12.2744666667,20.3472666667,47.7541333333,15.7132666667
649.79,18.469,48.6118,34.0879333333,51.8075333333,18.3656666667,14.1256666667,12.2164,20.328,47.6902,15.6513333333
650.11,18.4012666667,48.5111333333,34.0428666667,51.7267333333,18.3464666667,14.0678666667,12.1593333333,20.2784666667,47.5813333333,15.6082666667
650.44,18.3556,48.4282666667,33.9594,51.6064,18.2662666667,14.0180666667,12.1216,20.2069333333,47.4874666667,15.5376
650.77,18.3081333333,48.3462,33.9105333333,51.5417333333,18.2142,13.9760666667,12.13,20.1834666666,47.4394666667,15.5134666667
651.10,18.2798666667,48.2042,33.8094,51.3703333333,18.139,13.8836666667,12.0856,20.1156666667,47.249,15.4286
651.43,18.2982,48.3338666667,33.8302,51.4467333333,18.1620666667,13.8896,12.1014666667,20.1462666667,47.3243333334,15.4545333333
651.76,18.263,48.2950666667,33.7795333333,51.4048666667,18.1392666667,13.8496,12.0736,20.105,47.2802666667,15.4055333333
652.09,18.2894,48.3482,33.8498,51.5282,18.1494666667,13.8330666667,12.088,20.1404666667,47.3433333333,15.4095333333
652.42,18.2532,48.3061333333,33.805,51.5023333333,18.1478,13.8055333333,12.0824666667,20.1315333333,47.3794,15.3631333333
652.75,18.2126666667,48.2916,33.7993333333,51.481,18.1122,13.7762,12.0603333333,20.0384666667,47.3851333334,15.3457333333
653.08,18.2228666667,48.2614,33.77,51.3898,18.1304666666,13.7669333333,12.0544666667,20.0618,47.3818666667,15.3156
653.41,18.2392666667,48.2060666667,33.7807333333,51.343,18.1671333334,13.799,12.0947333333,20.0542666667,47.3762,15.3689333333
653.74,18.3640666666,48.3445333334,33.8617333333,51.4648,18.2526666667,13.8602666667,12.1838,20.1448666667,47.5345333333,15.4544666667
654.06,18.3828666667,48.3978,33.9211333333,51.5726666667,18.3126,13.8865333333,12.2072666667,20.2140666667,47.5547333333,15.5179333333
654.39,18.4476666667,48.5827333333,34.0278,51.735,18.4361333333,14.0010666667,12.3029333333,20.3580666667,47.6987333333,15.6152666667
654.72,18.4058,48.6074666667,34.0451333333,51.7708,18.4215333333,14.0036,12.2855333333,20.3590666667,47.7878666667,15.6253333333
655.05,18.3631333333,48.5244,34.0112666667,51.7013333333,18.3486666667,13.9558,12.2288,20.2925333333,47.7409333333,15.5709333333
655.38,18.3928,48.6064,34.053,51.7102,18.3832,13.9868666667,12.2487333333,20.359,47.7852666667,15.6613333333
655.71,18.4583333333,48.5939333333,34.0471333333,51.6322,18.4790666667,14.0952,12.314,20.4164666667,47.7800666667,15.7366666667
656.04,18.5418666667,48.6416,34.1578,51.6694666667,18.5674,14.2058666667,12.3856666667,20.4812666667,47.8014,15.8292666667
656.37,18.6116666667,48.7328,34.2141333333,51.7128,18.6393333333,14.2956,12.4356666667,20.5403333333,47.8084666667,15.8972
656.69,18.6540666667,48.7927333333,34.2922,51.8636666667,18.6570666667,14.3792,12.4854666667,20.5606,47.8634666667,16.0021333333
657.02,18.6780666667,48.8415333333,34.3122666667,51.9295333333,18.6584,14.3575333333,12.4671333333,20.5806666667,47.8645333333,16.0410666667
657.35,18.5988666667,48.7767333333,34.3009333333,51.8334,18.5421333333,14.3047333333,12.3706,20.5342,47.7362666667,15.9973333333
657.68,18.573,48.6952666667,34.2554,51.7342666667,18.4886,14.3004,12.3092666667,20.4842,47.6824666667,15.9582
658.01,18.5646,48.6303333333,34.1787333333,51.6511333333,18.4238,14.2329333333,12.2462,20.3928666667,47.6261333333,15.9335333333
658.34,18.7160666667,48.7766666667,34.3270666667,51.7335333333,18.6093333333,14.3778,12.3763333333,20.527,47.7160666667,16.0776
658.66,18.7103333333,48.7523333333,34.2827333333,51.6794,18.6239333333,14.3658,12.3544666667,20.5118666667,47.6598,16.0652666667
658.99,18.7155333333,48.7680666667,34.2903333333,51.7201333333,18.6198666667,14.4022666667,12.3886,20.5362,47.6767333333,16.0699333333
659.32,18.7724666667,48.9174,34.4010666667,51.8213333333,18.6822666667,14.4520666667,12.4257333333,20.6206666667,47.7799333333,16.1314666667
659.65,18.7904,48.9886666666,34.4246,51.8543333333,18.7186666667,14.4889333333,12.4606,20.6582666667,47.8098666666,16.1832
659.98,18.7869333334,48.9894666667,34.4246,51.8609333333,18.7071333333,14.4501333333,12.4568666667,20.6676,47.8084,16.1558666667
660.31,18.7224666667,48.8964666666,34.322,51.7400666667,18.6492,14.3839333333,12.3966,20.6216,47.7009333333,16.0855333333
660.63,18.7119333333,48.8924,34.3048,51.7286666667,18.6383333333,14.377,12.3834666667,20.6407333333,47.7061333334,16.0772666667
660.96,18.7302,48.896,34.2879333333,51.7547333333,18.6804,14.4082666667,12.4171333333,20.6354,47.7469333333,16.0744
661.29,18.808,49.0276,34.36,51.9272,18.7564,14.4460666667,12.4908,20.7254,47.8586,16.1362
661.62,18.8666,49.1092,34.4446,52.0012,18.808,14.5156666667,12.5582,20.7737333333,47.8903333333,16.2109333333
661.94,18.7746,49.0716666666,34.3772666667,52.001,18.6741333333,14.4204666667,12.4792,20.6999333333,47.8531333333,16.1517333333
662.27,18.894,49.1796666667,34.5004,52.1387333333,18.7883333333,14.5425333333,12.6142666667,20.8227333333,47.9695333333,16.3102666667
662.60,18.8969333333,49.0426666667,34.4608666667,52.0322666667,18.7753333333,14.4967333333,12.6025333333,20.7844666667,47.8502666667,16.2702666667
662.93,18.8507333333,48.9620666667,34.3794666667,51.9929333333,18.7343333333,14.4644666667,12.5940666667,20.7366,47.7484,16.2341333333
663.26,18.8527333333,48.8559333333,34.3381333333,51.968,18.6927333333,14.4360666667,12.6000666667,20.7272666667,47.6932666667,16.2138
663.58,18.8606666667,48.847,34.3341333333,51.9988666667,18.7184,14.5079333333,12.6346666667,20.7504,47.722,16.2625333333
663.91,18.8624666667,48.8405333333,34.3746666667,52.0062666667,18.7168,14.5196666667,12.6612,20.7763333333,47.7292,16.2678
664.24,18.8691333333,48.8568666667,34.3558,51.9665333333,18.7568666667,14.5571333333,12.7344,20.7713333333,47.7668666667,16.2688
664.57,18.8578,48.8954,34.3004666667,51.9788666667,18.762,14.5673333333,12.7556666667,20.7968,47.7572,16.2825333333
664.89,18.7518,48.794,34.1418,51.8194,18.6516,14.4542666667,12.6718666667,20.6718666667,47.6550666667,16.1724666667
665.22,18.6968666667,48.7950666667,34.1042666667,51.8210666667,18.5965333333,14.4132,12.5884,20.6988,47.671,16.126
665.55,18.7266,48.7884666667,34.0972666667,51.8520666667,18.6304666667,14.4524666667,12.6254666667,20.7149333333,47.6780666667,16.1552666667
665.87,18.6518666667,48.7900666667,34.049,51.8422666667,18.5687333333,14.4088666667,12.6013333333,20.6763333333,47.6319333333,16.1092
666.20,18.656,48.9258666667,34.0688,51.9301333333,18.5285333333,14.3876666667,12.5761333333,20.6660666667,47.7263333333,16.1057333333
666.53,18.6414,48.8728,34.0011333333,51.8588,18.4992,14.3671333334,12.5541333333,20.6122,47.7064,16.0732666667
666.86,18.6149333333,48.913,33.9698,51.8624,18.4916666667,14.3523333333,12.4925333333,20.5850666667,47.7667333333,16.0596666667
667.18,18.6648,48.8958666667,33.9843333333,51.8368666667,18.5384666667,14.3902,12.5072,20.6268666667,47.7074,16.0953333333
667.51,18.8290666667,49.1046,34.1536666667,52.0093333333,18.713,14.5654,12.6846666667,20.7676666667,47.8902666667,16.2462666667
667.84,18.9614666667,49.2008666667,34.303,52.1300666666,18.7944,14.6397333333,12.7264666667,20.8577333334,47.9450666667,16.3612
668.16,18.9806,49.2459333333,34.4014,52.1193333333,18.77,14.6464,12.7094666667,20.8541333333,47.9883333333,16.3808
668.49,19.1110666667,49.3990666667,34.5524666667,52.2506666667,18.9148666667,14.7554666667,12.8554666667,20.974,48.1258,16.5372666667
668.82,19.0773333333,49.3260666667,34.5096666667,52.1497333333,18.9140666667,14.7346666667,12.8544,20.9070666667,48.0151333333,16.5116
669.14,19.1073333333,49.3196,34.5278666667,52.0809333333,18.957,14.7578,12.8823333333,20.9284666667,47.9826,16.5333333333
669.47,19.1206666667,49.2525333333,34.4881333333,52.0322666667,18.9616,14.7526666667,12.8643333333,20.9401333333,47.9179333333,16.4852
669.80,19.1558666667,49.3230666667,34.5742,52.1706,19.0696,14.8585333333,12.9314666667,21.0119333333,48.0456666667,16.5786666667
670.13,19.2073333333,49.3913333334,34.6564,52.2319333334,19.0989333333,14.9232,12.985,21.1147333333,48.0620666666,16.6532
670.45,19.1326666667,49.3623333333,34.611,52.1649333333,19.0396,14.8681333333,12.9409333333,21.0748,47.9881333333,16.5744666667
670.78,19.0513333333,49.3084,34.5642,52.1142,18.9393333333,14.7846666667,12.9236,21.0468,47.9728,16.5621333333
671.10,19.0235333333,49.2578666667,34.5175333333,52.0885333333,18.8947333333,14.7063333333,12.8598,21.0158666667,47.9761333333,16.5610666667
671.43,18.9094666667,49.2133333333,34.4234666667,52.0319333333,18.8368,14.6114666667,12.8256,20.9461333333,47.9147333333,16.4857333333
671.76,18.9805333333,49.1534,34.4214,52.0225333333,18.94,14.6795333333,12.9411333333,21.0444666666,47.8742666667,16.5654
672.08,19.0100666667,49.1157333333,34.4679333333,51.9526,18.9607333333,14.7422,12.9614,21.0572666667,47.8868,16.573
672.41,19.1203333333,49.1940666666,34.5986,52.0851333333,19.0737333333,14.8468666667,13.0748,21.1672666667,48.036,16.6707333333
672.74,19.2103333333,49.2602666667,34.6545333333,52.2299333333,19.0938,14.9195333333,13.1467333333,21.2327333333,48.0849333333,16.7301333333
673.06,19.2503333333,49.1698,34.6789333333,52.15,19.0824666667,14.9398666667,13.2113333333,21.2199333333,47.9934,16.7754
673.39,19.3268,49.2010666667,34.7178,52.1864666667,19.1028666667,14.9669333333,13.2484,21.2582,48.0117333333,16.8146666667
673.72,19.4218,49.2799333333,34.7723333333,52.3248666667,19.1774666667,15.0311333333,13.2992666667,21.3610666667,48.1546,16.8761333333
674.04,19.5379333333,49.3158666667,34.8642,52.3713333333,19.2275333333,15.1020666667,13.3973333333,21.4476666667,48.1819333333,16.9346
674.37,19.6393333333,49.4403333333,34.959,52.4836666667,19.3399333333,15.2225333333,13.4781333333,21.5315333333,48.2681333333,17.0160666667
674.69,19.6199333333,49.4401333333,34.9093333333,52.4336,19.349,15.2184666667,13.4672,21.5116666667,48.1885333333,16.9671333333
675.02,19.7035333333,49.4477333333,34.9528666667,52.4653333333,19.3845333333,15.3168,13.5148,21.5774666667,48.2040666667,17.0119333333
675.35,19.7374666667,49.4386,34.9034,52.4760666667,19.3997333333,15.3473333333,13.4784,21.5376,48.213,16.9894
675.67,19.6485333333,49.3940666667,34.8568666666,52.5084666666,19.3444666667,15.3375333333,13.4120666667,21.5353333333,48.0841333333,16.981
676.00,19.6449333333,49.3697333333,34.7918,52.4515333333,19.2922666667,15.3036,13.3874666667,21.4678,48.0182,16.9244666667
676.32,19.6052,49.3427333333,34.8098,52.3893333334,19.3310666667,15.3026,13.324,21.4776666667,48.0467333333,16.902
676.65,19.6108,49.4842,34.843,52.4932666667,19.3889333333,15.3302666667,13.2536,21.5358666667,48.1811333333,16.8810666667
676.97,19.6038666667,49.4815333333,34.8343333333,52.4147333333,19.3406666667,15.3259333333,13.2320666667,21.5237333333,48.1514666667,16.8431333333
677.30,19.601,49.507,34.9116,52.4460666667,19.3600666667,15.3232666667,13.2138666667,21.4798,48.1494,16.8602666667
