wavelength,Back_NepOnef,Belly_NepOnef,Breast_NepOnef,Crissum_NepOnef,Crown_NepOnef,DorTail_NepOnef,Rump_NepOnef,Throat_NepOnef,WingTip_NepOnef
423.30,4.69686666667,9.87406666668,8.6202,5.6024,4.34073333333,5.4790627451,5.0486,10.3612,6.68246666666
423.66,4.68273333333,9.85719999999,8.59986666667,5.59713333333,4.3356,5.45529411765,5.03273333333,10.3582666667,6.66993333333
424.01,4.709,9.88073333331,8.6344,5.6166,4.35373333333,5.47378431373,5.0458,10.3841333333,6.69106666667
424.37,4.7162,9.88673333333,8.65706666667,5.63453333333,4.36746666667,5.47409803922,5.05066666667,10.3862666667,6.69686666667
424.73,4.733,9.90373333333,8.68313333333,5.65213333333,4.3772,5.48703921569,5.0584,10.4091333333,6.71133333333
425.08,4.7248,9.91053333333,8.687,5.64466666667,4.376,5.48047058823,5.06446666667,10.4122,6.70653333333
425.44,4.71586666667,9.89246666665,8.69426666667,5.641,4.358,5.47387058824,5.05666666667,10.4064,6.68713333333
425.80,4.70033333334,9.8866,8.6856,5.64286666667,4.33713333333,5.4713372549,5.0472,10.4005333333,6.6686
426.16,4.6914,9.87866666669,8.6794,5.62606666667,4.326,5.45381568628,5.03246666667,10.3846666667,6.64886666667
426.51,4.71206666667,9.91733333334,8.70613333333,5.6574,4.3468,5.47429019608,5.06053333333,10.4187333333,6.6776
426.87,4.73513333333,9.94219999999,8.73593333333,5.67486666667,4.3734,5.48584313725,5.0816,10.4626,6.6968
427.23,4.73026666667,9.95493333333,8.75973333333,5.67906666667,4.3748,5.48166666667,5.08026666667,10.4818,6.69006666667
427.58,4.75753333333,9.99686666667,8.81213333333,5.7108,4.40633333333,5.50718431373,5.11266666667,10.5332,6.7132
427.94,4.77273333333,10.0146,8.8444,5.7402,4.423,5.52329803922,5.13993333333,10.5638666667,6.726
428.30,4.7886,10.0428666667,8.8686,5.7416,4.4324,5.53850196078,5.15953333333,10.6046,6.74393333334
428.65,4.77833333333,10.0536,8.85793333333,5.73993333333,4.42926666667,5.52301960784,5.1676,10.604,6.73433333333
429.01,4.80073333333,10.0734666667,8.8808,5.76593333333,4.44586666667,5.53068235294,5.1734,10.6424666667,6.74073333333
429.37,4.81933333333,10.1236666667,8.92453333333,5.7864,4.4756,5.55229411765,5.2046,10.6893333333,6.7638
429.72,4.8704,10.1714666667,8.9846,5.82246666667,4.52193333333,5.59141960784,5.24986666667,10.7708666667,6.8138
430.08,4.9144,10.2324666667,9.04206666667,5.8662,4.55926666667,5.62950980392,5.29993333333,10.8388,6.8618
430.44,4.90213333333,10.2400666667,9.04826666667,5.84686666666,4.54326666667,5.62636470588,5.2764,10.8438666667,6.83733333333
430.79,4.9096,10.2807333334,9.0684,5.8634,4.5456,5.64199215686,5.2996,10.8744,6.8478
431.15,4.945,10.3115333333,9.1074,5.89066666667,4.57366666667,5.66795294118,5.33213333333,10.9220666667,6.89133333333
431.50,4.93086666667,10.3083333333,9.1118,5.88406666667,4.54753333334,5.66128235294,5.319,10.9370666667,6.8822
431.86,4.91033333333,10.3064666667,9.0996,5.85646666667,4.52833333333,5.63850196078,5.29286666667,10.9442,6.8558
432.22,4.90013333333,10.3046,9.10826666667,5.84926666667,4.52446666667,5.63434901961,5.28033333333,10.9469333333,6.83693333333
432.57,4.89106666667,10.3176,9.13033333333,5.84166666667,4.51533333333,5.63329019608,5.266,10.9759333333,6.8294
432.93,4.8994,10.3504,9.1558,5.84773333333,4.51626666667,5.63990980392,5.28193333333,11.0046666667,6.83806666667
433.29,4.9176,10.3806666667,9.17153333333,5.86133333333,4.52813333334,5.65569019608,5.29086666667,11.0352666667,6.84546666667
433.64,4.89166666667,10.3702,9.16559999999,5.8416,4.51253333333,5.64400784314,5.2714,11.0304666667,6.831
434.00,4.88106666667,10.3586666667,9.16426666667,5.8294,4.50233333333,5.63118431373,5.25866666667,11.0292,6.81106666667
434.35,4.88726666666,10.3752666667,9.19259999999,5.83726666667,4.5138,5.63977647059,5.274,11.0545333333,6.8186
434.71,4.8912,10.3812666667,9.21333333333,5.83993333333,4.51546666667,5.64183921568,5.26213333333,11.0820666667,6.8074
435.07,4.87166666667,10.396,9.20466666667,5.83453333333,4.50153333333,5.62842745098,5.24713333333,11.0948666667,6.7834
435.42,4.8862,10.4176666667,9.22806666667,5.85166666667,4.51793333333,5.6329254902,5.25653333333,11.1151333333,6.79213333333
435.78,4.89353333333,10.4385333333,9.2448,5.85373333333,4.51706666667,5.62669803922,5.26293333333,11.1396666667,6.79826666667
436.13,4.9096,10.4780666667,9.26506666667,5.882,4.53553333333,5.63542745098,5.28326666667,11.1812,6.81633333333
436.49,4.94266666667,10.5131333333,9.29619999999,5.91453333333,4.565,5.65420784314,5.31153333333,11.2182,6.85113333333
436.84,4.9538,10.5339333333,9.34053333333,5.9356,4.5798,5.67379607843,5.322,11.2405333333,6.87446666667
437.20,4.96406666667,10.5512666667,9.37166666667,5.94846666667,4.5936,5.67670196079,5.33633333334,11.2756,6.89473333333
437.56,4.99666666667,10.6111333333,9.41160000001,5.9898,4.6206,5.69531372549,5.3576,11.3180666667,6.91953333334
437.91,5.00573333333,10.6426666667,9.4322,6.00733333333,4.62226666667,5.70316078431,5.36733333333,11.3460666667,6.94506666667
438.27,5.02006666667,10.6568666667,9.44446666667,6.02233333333,4.6374,5.70954509804,5.375,11.3732,6.9546
438.62,5.01793333333,10.6755333333,9.45553333333,6.02846666667,4.6406,5.70965098039,5.37733333333,11.3889333333,6.97433333333
438.98,5.02693333333,10.6854666667,9.47699999999,6.03293333333,4.64846666667,5.72058431373,5.3774,11.4038666667,6.97793333333
439.33,5.045,10.7128,9.50246666667,6.05846666667,4.66846666667,5.74075686275,5.40393333333,11.4309333333,7.00433333333
439.69,5.05066666667,10.7336,9.52333333333,6.07873333333,4.6858,5.75404705882,5.41013333333,11.4551333333,7.01413333333
440.04,5.0446,10.7230666667,9.53200000001,6.0772,4.67566666667,5.75147058824,5.3994,11.4641333333,7.0108
440.40,5.03833333333,10.724,9.54273333335,6.0742,4.65766666667,5.75138823529,5.395,11.4654666667,7.00013333333
440.75,5.04946666667,10.7486,9.55179999999,6.08713333334,4.67633333333,5.76183137255,5.4094,11.4941333333,7.00946666667
441.11,5.0634,10.7714666667,9.56340000001,6.09713333333,4.68166666667,5.77233333333,5.41473333333,11.5054,7.02006666666
441.47,5.0688,10.7771333333,9.57673333333,6.1018,4.6992,5.78261960784,5.41433333334,11.5288666667,7.02853333333
441.82,5.08766666667,10.8005333333,9.60866666666,6.12,4.7196,5.79990980392,5.43013333333,11.5502,7.04626666667
442.18,5.09913333333,10.8335333334,9.62893333333,6.1308,4.736,5.81503921569,5.44226666667,11.5709333333,7.06493333333
442.53,5.11133333333,10.8459333333,9.63913333333,6.1278,4.74006666667,5.82430588235,5.445,11.5792666667,7.07206666667
442.89,5.11366666667,10.853,9.6478,6.13266666667,4.7348,5.82680784314,5.44966666667,11.5891333333,7.07606666667
443.24,5.11093333333,10.8588,9.65746666666,6.134,4.73646666667,5.82603921569,5.44353333333,11.6050666667,7.07466666667
443.60,5.12866666667,10.8746666667,9.67686666667,6.147,4.7566,5.84806666667,5.4608,11.6143333333,7.09793333333
443.95,5.1584,10.9072,9.71013333335,6.1808,4.78113333333,5.87363529412,5.49126666667,11.6347333333,7.1298
444.31,5.14053333333,10.9023333333,9.69360000001,6.16213333333,4.7776,5.85668235294,5.46726666667,11.6265333333,7.1218
444.66,5.1222,10.8812666667,9.68353333333,6.1494,4.75413333333,5.84543137255,5.44626666667,11.6072,7.10546666667
445.02,5.10053333333,10.8546,9.66793333332,6.14006666667,4.73273333333,5.82832941176,5.4316,11.5932,7.086
445.37,5.07773333333,10.8227333333,9.65546666667,6.12506666667,4.701,5.79884705882,5.42186666667,11.554,7.0672
445.72,5.08026666667,10.8254666667,9.64886666668,6.13693333333,4.70246666667,5.80379215686,5.4216,11.5698,7.0652
446.08,5.0632,10.814,9.65253333332,6.13226666667,4.69086666667,5.78509019608,5.42126666667,11.5608666667,7.06106666667
446.43,5.0622,10.7986666666,9.65173333334,6.13406666667,4.6932,5.7787372549,5.4188,11.5522,7.0522
446.79,5.0752,10.8016,9.66726666665,6.14313333333,4.7048,5.78130196078,5.42846666667,11.5630666667,7.0692
447.14,5.06006666666,10.785,9.64833333332,6.11353333333,4.69053333333,5.77059215686,5.41486666667,11.5320666667,7.05613333333
447.50,5.04893333333,10.7721333333,9.64766666668,6.09813333333,4.67486666666,5.75565882353,5.40413333333,11.5322,7.04426666667
447.85,5.03146666667,10.7608,9.63600000001,6.08506666667,4.66373333333,5.73759215686,5.38913333333,11.5234,7.03326666667
448.21,5.05686666667,10.7696,9.66393333332,6.1178,4.68833333333,5.7599882353,5.42153333333,11.5472666667,7.0572
448.56,5.07713333333,10.7804666667,9.68226666665,6.12586666667,4.7022,5.76850980392,5.43113333333,11.5634666667,7.0794
448.92,5.10013333333,10.8017333333,9.71079999999,6.1404,4.7218,5.78401568627,5.44693333333,11.5824,7.11266666667
449.27,5.12553333333,10.8343333333,9.74106666666,6.1632,4.74606666667,5.80934901961,5.468,11.6213333333,7.1296
449.62,5.11473333333,10.8276,9.74433333332,6.14553333333,4.73886666666,5.78781176471,5.46633333333,11.5999333333,7.1256
449.98,5.14226666667,10.8442666667,9.76246666667,6.1628,4.75946666667,5.80305490196,5.4702,11.6235333333,7.14193333334
450.33,5.15986666667,10.8804,9.79899999999,6.18806666667,4.77273333333,5.82750980392,5.4972,11.6530666667,7.16713333333
450.69,5.19106666667,10.9258,9.84273333334,6.22406666666,4.81473333333,5.86254509804,5.5376,11.6908666667,7.20246666667
451.04,5.22193333333,10.9628666667,9.88000000001,6.26526666667,4.83553333333,5.87478823529,5.5586,11.7421333333,7.22613333333
451.40,5.2062,10.9678666667,9.87006666667,6.2716,4.82853333333,5.86098823529,5.5578,11.7440666667,7.22733333333
451.75,5.23346666667,11.0117333333,9.91213333333,6.28786666667,4.84946666667,5.88210980392,5.5792,11.777,7.246
452.10,5.2462,11.0397333333,9.93220000001,6.285,4.85873333333,5.8891254902,5.58326666667,11.7870666667,7.24666666667
452.46,5.244,11.0473333333,9.93819999999,6.29793333333,4.86406666667,5.88592941176,5.58853333333,11.8089333333,7.23546666667
452.81,5.24793333333,11.0782,9.96219999998,6.31126666667,4.8838,5.90298039216,5.60813333333,11.8505333333,7.2342
453.17,5.2654,11.1085333333,9.98466666666,6.33186666667,4.90673333333,5.92501568627,5.6186,11.8850666667,7.2548
453.52,5.27933333333,11.1250666667,10.0125333333,6.35166666667,4.9208,5.94695294118,5.6214,11.9284666667,7.26146666667
453.87,5.2616,11.1212666667,10.007,6.3342,4.88746666667,5.92847058824,5.60313333333,11.9214,7.23873333333
454.23,5.26646666667,11.1300666667,10.0181333333,6.33346666667,4.88686666667,5.91435686275,5.59813333333,11.9432666667,7.23773333333
454.58,5.2276,11.1046,9.99933333333,6.3,4.84126666667,5.87263921568,5.55466666667,11.925,7.1928
454.93,5.246,11.1402666667,10.0505333333,6.3206,4.85926666667,5.89799607843,5.57426666667,11.9791333334,7.207
455.29,5.27746666667,11.1794,10.0989333333,6.34153333333,4.88213333333,5.9213372549,5.5946,12.0205333333,7.22006666667
455.64,5.25613333333,11.1780666667,10.1003333333,6.3324,4.87133333333,5.90974117647,5.5848,12.0417333333,7.2072
456.00,5.23226666667,11.1788,10.1123333333,6.32373333333,4.84853333333,5.8886,5.5686,12.0654666667,7.19046666667
456.35,5.24266666667,11.2196,10.161,6.33826666667,4.86306666667,5.89939215686,5.59473333333,12.0966,7.20546666667
456.70,5.24366666667,11.224,10.1578,6.345,4.85013333333,5.88660784314,5.58073333333,12.1156,7.20673333333
457.06,5.222,11.2215333333,10.1680666667,6.33726666667,4.83186666667,5.86519215686,5.5726,12.1256,7.19773333333
457.41,5.23966666667,11.2681333333,10.2033333333,6.36186666667,4.83846666667,5.87924705882,5.59746666667,12.1766,7.21626666667
457.76,5.2612,11.3135333333,10.2526666667,6.3954,4.86953333333,5.91083137255,5.62853333333,12.2276666666,7.24146666667
458.12,5.26106666667,11.3344,10.2710666667,6.402,4.87426666667,5.91959215686,5.63166666667,12.262,7.23233333333
458.47,5.27413333333,11.3601333333,10.2932,6.42013333333,4.88926666667,5.92598823529,5.6396,12.3016666667,7.24386666667
458.82,5.26193333333,11.3582666667,10.2869333333,6.41506666667,4.8728,5.90796078432,5.62773333333,12.2986666667,7.22886666667
459.18,5.26693333334,11.3812,10.3026,6.42426666667,4.87453333333,5.91472156863,5.63033333333,12.3330666667,7.23246666667
459.53,5.2664,11.3956666667,10.3154666667,6.433,4.87426666667,5.91954509804,5.6266,12.3541333333,7.22966666666
459.88,5.29,11.4332666667,10.3443333333,6.45433333333,4.8964,5.93492941176,5.6492,12.3988666667,7.2486
460.24,5.28946666667,11.4550666667,10.3487333333,6.45613333333,4.8902,5.93203529412,5.64806666667,12.4297333333,7.24866666667
460.59,5.30793333333,11.4999333333,10.3958666667,6.47493333333,4.912,5.9512,5.66646666667,12.4733333333,7.25393333333
460.94,5.33326666667,11.5379333333,10.4266666667,6.49293333333,4.9272,5.96709803922,5.6864,12.5214,7.26486666667
461.29,5.32726666667,11.5486,10.4384666667,6.4872,4.93493333333,5.9480627451,5.67793333333,12.5458666667,7.2548
461.65,5.32113333333,11.5636666667,10.4453333333,6.4792,4.9282,5.93233333333,5.672,12.5817333333,7.24173333333
462.00,5.3166,11.5978666667,10.4735333333,6.49,4.9338,5.92848235294,5.66926666667,12.6296666667,7.24773333333
462.35,5.31186666667,11.6303333334,10.4994666667,6.48353333333,4.93026666667,5.92737647059,5.6714,12.6780666667,7.24233333333
462.71,5.31613333333,11.6912,10.5407333333,6.50146666667,4.94913333333,5.93602352941,5.684,12.7489333333,7.2458
463.06,5.31913333333,11.7265333333,10.5784,6.51853333333,4.949,5.9366,5.68733333333,12.8136,7.2392
463.41,5.35993333334,11.792,10.6463333333,6.55906666666,4.98013333333,5.96495686275,5.72533333333,12.9122,7.26426666666
463.76,5.37306666667,11.8501333333,10.7007333333,6.594,5.0074,5.97841176471,5.73613333333,12.9762666667,7.2806
464.12,5.3904,11.8993333333,10.7556666667,6.62326666667,5.0296,5.99084313726,5.74893333334,13.0549333333,7.29206666667
464.47,5.3692,11.9216666667,10.7748,6.62626666667,5.02293333333,5.98002352941,5.7484,13.1040666667,7.28113333334
464.82,5.37246666667,11.9703333333,10.8252666667,6.64713333333,5.0284,5.98947843137,5.7488,13.1740666667,7.29046666667
465.17,5.38713333333,12.0146,10.8712666667,6.66673333333,5.03193333333,6.00567058823,5.76253333333,13.232,7.28913333333
465.53,5.42893333333,12.0841333333,10.9405333333,6.724,5.07286666667,6.03590980392,5.7994,13.3041333333,7.31886666667
465.88,5.4672,12.1442,10.9952,6.74946666667,5.09466666667,6.06090196078,5.8438,13.3629333333,7.3426
466.23,5.4988,12.1983333333,11.0357333333,6.7912,5.11846666667,6.07803921569,5.8676,13.4091333333,7.35153333334
466.58,5.51593333334,12.2327333333,11.0826666667,6.80713333333,5.1376,6.08641568628,5.8772,13.4552666667,7.37506666667
466.94,5.53193333333,12.2842666667,11.1145333333,6.83953333333,5.1586,6.10033333333,5.89153333333,13.5032666667,7.39693333333
467.29,5.556,12.3440666667,11.1545333333,6.86253333333,5.1854,6.1197882353,5.91913333333,13.5610666667,7.42953333333
467.64,5.5524,12.37,11.1733333333,6.8672,5.17586666667,6.12256078431,5.92466666667,13.6118,7.4266
467.99,5.57126666667,12.4134,11.2162,6.89333333334,5.19693333333,6.13803921569,5.93946666666,13.6624666667,7.4428
468.35,5.59633333333,12.452,11.2593333333,6.9192,5.22146666667,6.15250980392,5.94766666667,13.7139333333,7.46026666667
468.70,5.63773333333,12.5078666667,11.3085333333,6.9652,5.26893333333,6.18095294118,5.9984,13.7802666667,7.48513333333
469.05,5.65393333333,12.5497333333,11.3503333333,6.98766666667,5.284,6.19732156863,6.01433333333,13.8174,7.51046666667
469.40,5.62833333333,12.5564666667,11.3574666667,6.98106666667,5.26133333333,6.18768235294,5.99026666667,13.8354666667,7.492
469.75,5.60966666667,12.5596666667,11.3667333333,6.98253333333,5.26733333333,6.18315686275,5.9834,13.8721333333,7.48493333333
470.11,5.64153333333,12.6328666667,11.4342666667,7.03033333333,5.30873333333,6.22559215686,6.02546666667,13.9585333333,7.5408
470.46,5.67073333333,12.6804,11.4833333333,7.0614,5.32326666667,6.2482,6.05026666667,14.005,7.5556
470.81,5.66606666667,12.6937333333,11.5116666667,7.03693333333,5.32466666667,6.24618431372,6.04926666667,14.0251333333,7.54093333333
471.16,5.63046666666,12.6783333333,11.5066666667,7.01233333333,5.28693333333,6.208,6.0178,14.0062666667,7.4946
471.51,5.643,12.7048666667,11.538,7.0238,5.29653333333,6.21948627451,6.02526666667,14.0296,7.4948
471.87,5.63546666667,12.7052,11.5421333333,7.0128,5.2708,6.20127058823,6.0092,14.0238,7.4748
472.22,5.64886666667,12.7408,11.5798666667,7.036,5.28493333333,6.22667058824,6.02486666667,14.0566,7.50373333333
472.57,5.61273333333,12.726,11.5590666667,6.9954,5.24646666667,6.20209019608,5.98533333333,14.0363333333,7.47346666667
472.92,5.63166666667,12.7604,11.5958,7.01726666667,5.268,6.23014901961,6.00126666667,14.0815333333,7.49046666667
473.27,5.66206666667,12.8036,11.6366666667,7.02826666667,5.3004,6.26474901961,6.03406666667,14.1282,7.523
473.62,5.7078,12.8537333333,11.6804,7.07133333333,5.3104,6.29254509804,6.05786666667,14.1558,7.557
473.98,5.69313333333,12.8422,11.6757333333,7.04853333333,5.29666666667,6.27180784314,6.0446,14.1354666667,7.53473333333
474.33,5.67113333333,12.8181333333,11.6506,7.02966666667,5.28413333333,6.26385490196,6.03026666667,14.1238,7.52026666667
474.68,5.7116,12.871,11.7112,7.08346666667,5.3196,6.30243529412,6.07173333333,14.1714666667,7.56546666667
475.03,5.73873333333,12.8976666667,11.7391333333,7.12146666667,5.3428,6.3247254902,6.0944,14.2013333333,7.59746666667
475.38,5.73826666667,12.9028,11.7462,7.12433333333,5.35213333333,6.3348,6.10326666667,14.2063333333,7.60806666667
475.73,5.73326666667,12.896,11.7508666667,7.11226666667,5.37213333333,6.34843921569,6.1134,14.2053333333,7.617
476.08,5.68633333333,12.8496666667,11.7176666667,7.0654,5.3272,6.30010196078,6.07446666667,14.1496666667,7.58633333333
476.44,5.693,12.8564,11.7272,7.0722,5.33026666667,6.30614117647,6.07786666667,14.1502666667,7.6022
476.79,5.65846666667,12.8116,11.6959333333,7.05133333333,5.30726666667,6.27323921569,6.05753333333,14.1150666667,7.5794
477.14,5.65226666667,12.792,11.6785333333,7.0618,5.29246666667,6.25864313725,6.05273333333,14.0944666667,7.58786666667
477.49,5.63353333333,12.7837333333,11.6688,7.05506666667,5.29966666667,6.25518823529,6.0396,14.0665333333,7.58573333333
477.84,5.63693333333,12.7762,11.6666,7.06486666667,5.29573333333,6.26296078431,6.0302,14.0585333333,7.58813333333
478.19,5.63193333333,12.7727333333,11.6744,7.05593333333,5.28173333333,6.25810980392,6.026,14.0358666667,7.59
478.54,5.5994,12.7346666667,11.6348,7.0254,5.2614,6.23638823529,5.99133333333,13.9935333333,7.578
478.89,5.58533333333,12.6996666667,11.6246,7.01993333333,5.2546,6.22705490196,5.98106666667,13.9619333333,7.56893333333
479.24,5.57786666666,12.6765333333,11.6113333333,7.01986666667,5.2424,6.21250196078,5.96726666667,13.9499333333,7.5798
479.60,5.58026666667,12.6748666667,11.6027333333,7.03626666667,5.23573333333,6.21341568628,5.95653333333,13.9431333333,7.58873333333
479.95,5.59793333333,12.677,11.6000666667,7.06086666667,5.24793333333,6.23033333333,5.97826666667,13.9378666667,7.6116
480.30,5.62066666667,12.6675333333,11.6026666667,7.07973333333,5.26206666667,6.24336078431,5.9936,13.9103333333,7.632
480.65,5.62726666667,12.6712,11.604,7.0806,5.271,6.24958039216,5.99786666667,13.8986,7.64626666667
481.00,5.6252,12.6644666667,11.6164,7.07406666666,5.25826666667,6.25113333333,5.99086666667,13.8876,7.64293333333
481.35,5.63513333333,12.6774666667,11.6471333333,7.08006666667,5.25766666667,6.26435686275,6.0024,13.909,7.6554
481.70,5.62573333333,12.6881333333,11.6635333333,7.08226666667,5.24886666667,6.26479607843,6.00966666667,13.9263333333,7.66506666667
482.05,5.64366666667,12.7327333333,11.7148,7.11426666667,5.26873333333,6.29045882353,6.0326,13.9711333333,7.70613333333
