wavelength,Back_TanArgf,Belly_TanArgf,Breast_TanArgf,Crissum_TanArgf,Crown_TanArgf,DorTail_TanArgf,Patch10_TanArgf,Patch11_TanArgf,Rump_TanArgf,Throat_TanArgf,WingTip_TanArgf
198.54,77.1738333335,85.5074999998,88.7679999998,77.1740000002,-5.79733333333,65.0362348485,99.6378333335,57.6085,79.7100000002,121.377,22.4638333333
198.92,76.2410000001,84.3971666665,92.9076666667,73.7588333333,-10.2838333333,57.3340757576,90.7803333331,47.8723333333,71.2766666668,124.822666666,18.4396666667
199.30,88.5416666665,94.7916666668,110.9375,68.2291666667,-40.1041666667,41.5719696969,95.3125000001,37.5,62.5,152.604166667,-3.64583333334
199.68,125.926166667,172.222,179.629666666,124.999833333,-96.2965,64.3519015152,178.703833333,60.1851666667,76.8518333333,248.148166667,6.48149999998
200.06,77.5000000001,132.5,125.0,82.5000000001,-105.833333333,25.8333333334,141.666666667,-1.6666666667,16.666666667,187.5,-57.5
200.44,85.294,160.7845,145.098166667,95.0980000001,-113.7255,8.4223106061,165.686333333,-27.4511666667,21.5686666665,188.235166667,-72.549
200.82,88.0953333332,116.6665,125.396833333,79.365,-96.8255,-3.5354772727,124.603333333,-34.9206666667,25.396833333,130.158833334,-74.6031666669
201.19,78.5713333332,101.1905,111.904666667,28.5715,-195.237833334,-58.2250000001,84.5238333332,-126.190333333,-61.9046666665,100.0,-202.380833333
201.57,94.1176666666,72.5491666668,128.431333333,30.3921666668,-155.8825,-34.1354393938,85.2939999999,-92.1566666669,-17.647,98.0391666665,-159.803666667
201.95,133.333333333,73.3331666667,184.4445,25.555833333,-156.667,-56.1616590909,82.2221666665,-108.888833333,-10.0,157.777833333,-191.111
202.33,672.222166667,438.888833333,1061.111,133.333333333,-688.888999999,-363.131204545,455.555833334,-538.889,27.7779999985,900.000000001,-855.555500001
202.71,-383.333333333,-91.6666666665,-762.500000001,45.8333333335,604.166666666,470.454545454,-304.166666666,525.0,-33.3333333335,-716.666666666,754.166666667
203.09,-19.444333333,52.7776666666,-190.277833333,63.8888333335,241.6665,181.376363636,-34.7223333334,187.499833333,44.4443333335,-169.4445,311.111166667
203.47,-366.666666668,-16.666666667,-1150.0,225.0,1241.66666667,735.227272726,-408.333333333,1000.0,66.666666665,-1433.33333333,1600.0
203.85,14.285833333,130.952666666,-150.0,266.666833333,464.285833334,273.484871212,69.0476666668,454.761666666,152.381,-321.428333333,621.428333333
204.22,23.611,75.0,-77.7776666666,151.388666667,284.722333333,133.712015151,50.0,254.166833333,76.3891666665,-254.166666667,336.111166667
204.60,-16.666666667,36.6666666665,-89.9999999999,123.333333334,310.0,98.4090909092,31.6666666667,230.0,65.0,-421.666666666,378.333333333
204.98,-26.1905,83.3334999998,-47.6188333333,166.6665,495.238166666,146.212045455,4.7618333333,280.952333333,159.524,-592.857,550.0
205.36,-30.0,60.0,-26.6666666667,120.0,733.333333333,195.0,-46.6666666667,343.333333333,166.666666667,-906.666666667,726.666666667
205.74,22.222166667,27.7780000002,40.0,-6.6666666665,-195.555666667,-7.62620454545,52.2221666667,-34.4445,-20.0,353.333333334,-213.333333333
206.12,-107.407333333,-135.185166667,-111.111166667,-183.333333333,-466.666666666,-123.653469697,-72.2223333333,-240.740666666,-216.666666666,407.407333333,-509.259166667
206.50,-225.0,-429.166666667,-433.333333334,-558.333333333,-1062.5,-312.878787879,-358.333333334,-762.5,-633.333333334,804.166666667,-1250.0
206.87,-133.333333334,-250.0,-309.523666667,-326.190333334,-540.476166667,-212.445924243,-230.952333334,-464.285666667,-388.095,335.714333333,-730.952333333
207.25,-508.333333333,-958.333333335,-1241.66666666,-1141.66666667,-1983.33333334,-1163.25757575,-875.000000001,-1783.33333333,-1358.33333333,850.0,-2633.33333334
207.63,1466.66666667,2700.0,2816.66666667,2366.66666667,4666.66666666,2984.09090909,2216.66666666,4000.0,3066.66666667,-433.333333333,5550.0
208.01,-102.777666667,-372.222333333,-330.5555,-197.222333333,-638.888666667,-448.35860606,-241.6665,-541.666666667,-416.667,188.888833334,-841.666666667
208.39,-525.0,-1458.33333333,-1133.33333333,-933.333333334,-2116.66666666,-1715.53030303,-1208.33333333,-1900.0,-1833.33333333,-8.3333333335,-3033.33333334
208.77,-233.333333333,-741.666666666,-458.333333333,-495.833333333,-1029.16666667,-866.287878788,-695.833333333,-904.166666666,-991.666666669,-133.333333333,-1591.66666666
209.14,97.6191666665,214.285666667,103.571333333,153.5715,290.476166667,281.114863636,230.952333334,290.476333333,302.380833333,60.7143333333,502.380833333
209.52,85.965,175.438666667,107.0175,149.122833333,239.473833334,247.727219697,191.227833334,238.596666666,234.210666667,85.9650000001,420.175666666
209.90,50.0,106.25,71.6666666667,80.0,131.666666667,131.647727272,114.583333334,126.25,129.583333333,54.5833333333,211.666666667
210.28,31.5316666667,95.9461666667,65.7658333334,54.9548333333,129.279166667,129.524810606,96.8466666667,110.811,103.603666666,33.3335,200.4505
210.66,69.6968333333,137.878833333,108.585833334,80.3028333333,189.394,187.143992424,136.363833333,150.505,154.040333334,67.6768333334,248.989666666
211.03,66.3041666667,108.695833334,85.8696666667,69.2029999998,167.753666667,150.724810606,109.420166666,123.5505,121.376833333,51.8118333334,181.884
211.41,65.3061666667,109.523833333,86.3948333335,78.9116666668,165.646166666,139.270371212,104.421833333,132.313,112.585,55.102,175.169833334
211.79,69.2308333334,92.9488333333,81.0898333335,75.9614999999,155.4485,126.602484849,97.7563333333,123.718166666,103.5255,42.6281666667,166.025666667
212.17,94.7915,101.388833334,91.6666666669,94.4445,168.402833333,138.841590909,108.333333334,135.4165,112.5,47.5695,180.902833333
212.55,103.787833334,107.954666667,94.6968333335,104.924,186.3635,145.488787879,112.5,143.181666667,111.363833333,54.5455,182.197
212.92,113.333333334,118.148333334,108.889166667,124.814833334,193.7035,157.255992424,114.815,158.5185,117.037166667,62.5923333333,185.185166667
213.30,144.444333333,158.974333333,150.000166667,164.53,238.034333334,192.404795455,151.709333334,194.017,135.897333333,69.2306666665,205.983
213.68,173.016,216.666666667,180.952333334,209.523833333,339.682666667,245.52669697,185.714333334,263.492166666,151.587333333,20.635,240.476166667
214.06,241.666666667,282.142833333,246.428666666,334.523666667,495.238166666,371.482780303,278.571333333,355.952333333,219.047666666,28.5715,352.381
214.44,178.9855,178.985666666,171.014666667,233.3335,315.942166666,235.540083333,191.3045,223.188333333,176.811333333,53.6231666667,257.971
214.81,174.5615,156.140333333,141.228,256.140333333,312.280666667,198.365295455,190.350833334,206.140333333,162.281,4.38616666668,277.192833334
215.19,227.778,187.777833333,193.333333333,358.889,363.333333333,227.727280303,247.777833334,225.555833334,232.222166666,6.6666666667,368.888666667
215.57,271.4285,209.523666667,254.762,421.428333334,407.142833333,294.751128787,335.714166666,261.904666667,330.952333333,5.9523333333,428.571333333
215.95,226.041666667,194.791666667,221.875,356.25,341.666666667,250.899621212,288.541666667,241.666666667,319.791666667,-18.75,377.083333334
216.32,111.111,102.0835,161.111,221.527833334,225.0,177.462121212,187.5,169.4445,212.500166667,-5.5555,244.4445
216.70,96.9695,83.3333333333,173.485,216.666666666,199.242333333,182.128090909,174.242333333,168.181833334,183.333,-33.3335,258.333333333
217.08,157.142833333,102.380833333,247.619,291.666666667,270.238166667,229.599386364,229.761833333,200.000166667,236.904833333,-72.6188333331,365.476166667
217.46,1141.66666667,508.333333333,1491.66666667,1725.0,1683.33333334,1357.1969697,1708.33333334,1333.33333333,1750.0,-283.333333333,2566.66666667
217.83,770.0,316.666666666,723.333333331,973.333333335,973.333333333,777.424242424,1016.66666667,809.999999999,1013.33333334,153.333333333,1350.0
218.21,-287.1795,-99.9998333333,-243.589666666,-337.179666666,-352.564166667,-263.228371212,-376.923,-337.179333333,-352.564,-35.8973333333,-492.307833334
218.59,-116.666833333,-21.5276666666,-101.388833333,-147.916833333,-150.0,-112.342234849,-179.166666667,-153.4725,-154.1665,25.6945,-233.3335
218.97,-94.8716666666,-5.76916666665,-87.8204999998,-114.102666667,-116.025666667,-92.336810606,-146.153666666,-117.307666666,-121.795,35.2563333333,-210.256333333
219.34,-67.857,-5.9525,-72.0240000001,-94.6429999998,-111.309666667,-71.9155454545,-133.9285,-117.857166667,-90.4763333331,36.3096666667,-183.9285
219.72,-16.6665,16.6668333333,-3.15333333335,-32.4325,-49.0991666666,-13.6977727273,-51.3511666667,-55.8559999998,-25.2251666667,58.1081666666,-105.4055
220.10,7.80166666665,26.5958333333,24.4683333333,-7.44666666665,-22.3405,15.2644015152,-20.5673333333,-20.5675,2.1275,58.5106666666,-60.993
220.47,-1.36066666665,13.2653333333,17.007,-20.7483333334,-26.5305,14.7648787879,-37.415,-17.0066666666,-5.7825,55.4421666667,-61.9046666667
220.85,-12.4998333334,7.576,15.5305,-17.0453333333,-31.8181666667,11.2604166667,-51.1363333334,-21.5906666666,-17.0455,48.4848333333,-68.1818333333
221.23,-10.3175,3.96833333335,22.2221666667,-12.3015,-30.9521666667,10.1189242424,-63.8888333334,-27.3811666667,-17.0636666667,47.619,-68.6506666666
221.61,-8.11966666669,-2.99166666665,14.9571666666,-21.3676666665,-36.7523333333,4.77849242422,-69.2306666666,-41.0256666665,-27.7776666667,48.2906666667,-84.1881666667
221.98,4.16649999998,3.78783333335,10.6058333333,1.515,-18.9393333333,12.8961590909,-42.803,-19.6968333333,-12.1211666667,46.212,-66.6665
222.36,4.9245,-0.378666666665,6.81816666667,5.303,-17.0455,11.7254772728,-28.7878333333,-11.3636666667,-19.3183333334,37.5,-59.4696666666
222.74,-0.909,6.96983333333,16.9696666666,10.606,-15.1515,17.6306666667,-16.9696666667,-11.2121666667,-8.18183333333,21.8181666667,-38.4848333333
223.11,-21.2123333333,-7.57583333335,17.4241666667,10.985,-46.591,10.4337727273,-38.2575,-35.606,-20.0756666667,6.0608333333,-54.9243333334
223.49,-14.966,6.80283333334,36.7346666667,26.8706666666,-31.9728333334,22.2324545455,-20.4081666667,-24.49,-7.48316666665,15.6461666667,-41.4965
223.87,-47.6745,-14.7286666666,17.0543333334,8.91466666665,-64.7286666666,12.3151363636,-50.3876666666,-47.6746666665,-31.3951666666,-3.87583333335,-74.0311666666
224.24,-73.8738333334,-36.036,-14.4143333334,-14.4143333333,-94.1441666666,-5.4463409091,-89.6396666667,-65.3153333333,-48.6486666667,-31.5315,-99.5496666665
224.62,-93.2431666665,-43.6936666667,-16.216,-24.3241666667,-110.3605,-12.0186363636,-89.1891666667,-76.5766666665,-63.0631666667,-50.4505,-109.909833333
225.00,-64.4655,-27.9875,-12.8931666667,-20.4403333334,-83.0186666667,-7.08971212123,-63.2076666666,-53.1446666668,-55.0313333333,-34.2766666667,-78.9306666666
225.38,-84.7826666667,-32.9711666666,-15.2175,-38.4058333333,-97.8260000002,-20.3391818182,-69.2026666667,-72.1015,-67.3911666667,-39.4928333333,-92.029
225.75,-66.9643333333,-19.0475,0.892833333335,-29.1668333333,-76.7856666667,-14.6644772728,-40.774,-52.3811666668,-38.988,-28.2738333333,-61.0116666667
226.13,-63.7096666667,-23.387,3.22583333333,-34.9461666667,-68.2796666667,-18.1086818182,-42.4731666667,-55.914,-29.8386666666,-25.0,-50.2688333334
226.51,-75.4098333334,-31.1475,-4.0985,-42.0765,-66.3935,-25.4966363636,-55.1911666666,-64.2076666665,-28.9616666667,-22.951,-52.7323333333
226.88,-55.4793333333,-23.0593333334,1.36983333333,-30.3653333333,-49.0866666667,-16.0854393939,-38.8128333333,-42.9225,-17.1231666667,-8.21933333331,-36.0731666667
227.26,-18.8118333333,-1.32033333333,11.8811666667,-10.561,-17.8218333333,-1.78517424243,-10.561,-13.6965,0.825,5.94083333334,-6.76566666667
227.64,-16.4041666666,-2.09966666667,3.80583333333,-6.43049999998,-15.3543333333,-4.69453787879,-8.00516666666,-9.97366666667,-2.49333333333,-0.131333333335,-5.118
228.01,-7.21883333333,3.29083333333,6.26349999998,-0.637,-8.28033333331,-1.82883333333,-1.80466666666,-1.38016666665,2.654,2.76,2.2295
228.39,-3.2815,6.64950000002,9.06716666666,4.4905,-5.0085,-0.851666666665,2.159,2.33166666667,5.0085,5.44066666668,4.57683333333
228.76,1.35133333334,7.28216666667,11.937,9.5345,-2.92816666667,1.66191666666,5.10516666667,5.63066666665,10.2855,7.958,7.88283333333
229.14,-3.19316666666,2.648,8.2555,5.37383333335,-8.8785,-3.41262878788,3.5825,1.0905,7.47666666667,3.66066666667,5.14016666667
229.52,-3.2305,2.34933333333,3.23066666666,5.65349999998,-11.9676666667,-4.76913636363,1.028,1.54183333333,3.15716666666,-0.22,3.671
229.89,2.76616666667,7.39966666667,5.80916666667,9.61266666668,-7.1925,1.36431060606,4.28766666667,8.437,7.53799999999,4.357,8.02233333335
230.27,6.17266666669,7.13316666666,7.88749999999,11.5226666667,-5.007,2.2760530303,5.34983333333,10.494,7.27016666665,4.52666666667,8.71049999999
230.65,8.60866666669,7.369,10.6751666667,13.2918333333,-5.234,3.72512878787,7.23133333333,12.5345,7.71333333335,4.9585,8.8845
231.02,7.77333333331,5.53216666667,8.75349999998,12.8851666667,-5.88216666667,1.6900530303,3.5715,10.5043333333,6.30233333331,1.4705,6.5825
231.40,0.5875,-0.2205,3.157,6.38766666666,-11.8943333333,-1.60873484848,-2.05583333334,5.50649999998,0.807833333335,-3.59766666666,-0.220333333334
231.78,1.74583333334,-0.158666666665,5.873,5.3175,-11.8255,-2.22233333333,-2.85716666667,6.98399999999,0.396833333335,-1.11133333333,0.317333333335
232.15,3.34966666667,0.653666666665,6.04583333334,8.16983333333,-10.5393333333,-0.47514393939,-1.96083333334,8.66033333332,1.634,0.653666666665,2.0425
232.53,3.94733333333,1.14016666666,6.228,7.54383333333,-6.4035,0.482378787875,-2.71916666667,8.50883333332,1.92983333331,2.19283333334,-0.08783333333
232.90,0.80233333333,2.85216666667,3.11933333333,4.45616666667,-7.57583333333,-0.753666666665,-6.0605,5.70416666666,-1.60433333333,0.3563333333,-2.94133333333
233.28,0.352666666667,0.7055,1.58733333333,2.29283333333,-7.14283333334,-1.53916666667,-11.023,5.11466666669,-1.76366666667,-2.64550000001,-6.70183333335
233.66,1.2885,-3.694,0.257666666665,-0.086,-7.90383333333,-2.29240909091,-13.3161666666,2.74900000002,-1.97583333333,-2.06183333333,-8.33333333334
234.03,-4.0,-10.0833333333,-4.66666666667,-5.58333333334,-11.5833333333,-8.66287878788,-19.1666666667,-2.66666666668,-7.16666666665,-4.91666666666,-12.8333333333
234.41,-5.29583333334,-8.48900000002,-6.542,-6.542,-11.9936666667,-6.32262878788,-17.8351666667,-0.93466666667,-4.28316666667,-2.726,-12.3053333333
234.78,-7.54849999999,-9.19266666665,-10.4635,-9.71616666667,-15.097,-7.72528030303,-19.432,-4.55900000001,-6.1285,-4.858,-13.8266666666
235.16,-9.25916666669,-9.55566666667,-13.1111666667,-12.5185,-18.3703333334,-8.7171439394,-19.5556666667,-6.29633333333,-9.40733333335,-5.85183333333,-13.8518333334
235.54,-9.42316666668,-7.59516666667,-13.4318333333,-11.5331666667,-19.2686666667,-9.03344696969,-19.1983333333,-6.96200000002,-8.72,-7.03233333333,-11.6738333334
235.91,-11.9048333333,-10.272,-17.687,-12.517,-21.4966666667,-9.60118939393,-22.1768333334,-9.2515,-10.6803333333,-10.9523333333,-13.9455
236.29,-14.2856666667,-12.177,-21.2245,-16.3946666667,-23.9456666666,-12.4644621212,-24.3538333333,-12.9933333333,-13.3333333333,-15.102,-17.6873333334
236.66,-13.9455,-10.34,-20.9525,-16.5306666667,-26.1225,-13.5158409091,-22.449,-13.8776666667,-13.1975,-14.1496666667,-18.5033333333
237.04,-8.59583333335,-8.39916666665,-15.8136666667,-13.3201666666,-21.1941666667,-8.73021212124,-16.6666666667,-11.0891666667,-7.87383333335,-9.44883333332,-15.0263333333
237.41,-3.78516666666,-3.78516666666,-8.60816666665,-7.02083333333,-15.5068333333,-2.45302272728,-11.2943333334,-5.49466666665,-2.50299999999,-3.66283333333,-7.50916666667
237.79,-4.0475,-2.4405,-6.54766666667,-5.9525,-14.464,-1.75871969697,-10.4166666667,-4.99983333335,0.119,-3.98816666666,-5.95216666666
238.17,-3.21433333333,-1.5475,-6.84533333333,-4.52383333333,-14.4641666667,0.941765151515,-11.012,-5.65500000001,0.892833333335,-4.82116666667,-7.02383333334
238.54,-3.11416666667,-1.49933333333,-6.28583333333,-4.72916666666,-14.4176666667,0.89921212121,-10.1498333333,-6.51666666665,-2.3645,-6.51683333331,-6.45916666667
238.92,-1.15116666667,0.109666666666,-4.71466666666,-4.49566666667,-12.5,0.558015151515,-9.10083333332,-5.26333333331,-2.3575,-5.97583333333,-3.94716666666
239.29,0.76,0.608,-3.14083333333,-4.1035,-11.55,0.773712121212,-8.15616666667,-4.40716666668,-2.026,-5.31899999998,-2.63416666667
239.67,0.048166666665,-2.31216666667,-4.0945,-5.10566666667,-10.7898333333,-0.444484848487,-8.52616666667,-3.61266666666,-3.22733333333,-4.239,-4.287
240.04,-0.824666666667,-2.56083333333,-3.51583333333,-5.55566666667,-9.6355,-1.82298484848,-7.59583333333,-4.12316666667,-2.25683333333,-4.03633333333,-4.2535
240.42,-0.07566666667,-0.60466666667,-0.377833333332,-2.91016666667,-7.55833333333,-0.56515909091,-5.32883333333,-1.02033333333,0.075666666665,-2.00316666666,-2.22983333333
240.79,-0.513833333335,-0.770833333335,0.995500000001,-2.21583333333,-7.41816666666,-0.089106060606,-4.62416666666,0.0,0.834666666665,-2.63333333333,0.096333333333
241.17,-0.6665,-0.916666666665,0.666666666666,-2.22233333333,-6.77766666667,0.012772727273,-3.97216666667,1.44433333333,0.5,-3.1945,0.999999999998
241.54,0.023833333335,-0.02383333333,0.286166666666,-2.09833333333,-5.88933333333,0.420477272728,-2.19383333334,1.90766666666,0.476833333331,-2.9565,0.929833333335
241.92,-0.452833333331,-0.452666666665,-0.151000000002,-2.0915,-5.8,0.636098484848,-1.466,2.00516666667,-0.215499999999,-3.191,0.5175
242.29,-0.39883333333,0.19966666667,0.817500000002,-1.0765,-4.9245,0.705060606061,-0.319166666667,3.09016666667,0.339,-2.87066666667,1.19616666667
242.67,-0.056333333335,0.62,1.40916666667,-0.413333333333,-4.62216666667,1.40928030303,-0.169,4.19016666667,1.3905,-1.61583333333,2.1235
243.05,0.46666666667,1.507,1.63233333333,0.861166666665,-3.96466666666,2.04436363636,0.430666666669,4.91566666667,2.45783333333,-1.0405,2.65533333333
243.42,0.74333333333,1.46966666667,2.00566666667,1.53883333333,-2.87,2.4226969697,1.07183333333,5.498,2.9045,-0.466833333332,3.06016666667
243.80,2.08516666667,2.97916666667,3.128,2.87983333334,-1.39033333333,3.22653787879,2.16816666666,5.9915,3.8235,0.413833333331,3.97233333334
244.17,2.89083333333,3.74683333334,3.64983333334,2.95533333333,-1.211,3.64620454546,2.5195,6.63766666666,4.16683333334,0.856000000002,4.0375
244.55,2.5435,3.25416666667,3.286,2.68583333334,-1.51633333333,3.59902272727,2.11683333334,6.14533333333,4.04433333333,0.868833333334,3.602
244.92,2.8285,3.23916666667,2.88933333333,3.239,-1.09466666667,4.18121212121,2.47883333334,6.44766666666,4.18183333333,1.09466666667,3.23933333333
245.30,1.8455,2.40766666666,2.1915,2.69616666667,-1.54283333333,3.0556969697,1.19683333333,5.59383333334,3.2295,0.504666666667,2.033
245.67,1.53333333333,2.09333333333,2.53333333333,2.85333333333,-1.41333333333,3.33636363636,1.33333333333,6.38666666667,3.4,0.986666666669,2.25333333334
246.05,2.23033333333,3.0425,3.406,3.33333333334,-0.690999999999,4.26068181818,1.84233333334,7.34566666667,4.27866666667,1.91516666667,2.9455
246.42,2.983,3.60316666667,3.832,3.57066666666,0.0,4.60398484849,2.6235,7.729,4.72466666666,2.3405,3.62483333334
246.79,3.618,4.32016666667,4.221,4.04316666667,0.830333333335,5.05954545454,3.12383333333,7.7205,5.26866666667,2.6295,3.87516666667
247.17,3.48833333334,4.12566666666,3.99816666666,3.73416666666,0.947166666665,5.2186060606,3.03283333333,7.49533333333,5.073,2.50433333333,3.51566666667
247.54,3.65416666667,4.3085,4.09916666666,3.9335,0.741333333333,5.19953787879,3.13116666667,7.58766666666,5.381,2.55533333334,3.29683333333
247.92,3.18916666666,3.749,3.7405,3.39266666667,0.0763333333335,4.95054545454,2.75666666667,7.15,5.0975,2.28166666667,2.95166666666
248.29,3.4285,3.929,4.01233333334,3.77883333333,0.483833333333,5.33833333333,3.1365,7.59083333334,5.29683333333,2.6025,3.59533333333
248.67,3.72316666667,4.14816666667,4.01483333333,3.61466666667,0.724666666667,5.21831818182,3.14016666667,7.638,5.20566666666,2.66533333333,3.8315
249.04,3.79366666667,4.109,4.04066666667,3.46116666667,0.903666666667,4.9863939394,3.12,7.49366666666,5.243,2.60866666667,3.913
249.42,4.697,4.82166666667,4.5195,3.88916666666,1.37633333333,5.53564393939,3.96016666666,7.84033333333,6.03816666667,3.21433333333,4.62633333333
249.79,5.12183333333,5.11233333334,4.5935,4.037,1.62233333333,5.40427272727,3.93333333333,7.4985,6.31016666667,3.28233333333,4.81983333333
250.17,5.14766666666,4.85433333334,4.30816666667,3.97466666667,1.46633333334,4.98025,3.75183333334,6.82666666666,6.0275,2.7305,4.49033333334
250.54,4.50666666667,4.34233333334,3.48683333334,3.47583333334,0.723666666668,4.53584090909,2.87283333333,6.03066666667,5.4605,2.16033333334,3.88133333334
250.92,3.829,3.5325,2.57233333334,3.10566666666,0.0595,3.75821969697,2.21666666666,5.4175,4.97866666667,1.23283333334,3.16516666666
251.29,3.75,3.485,2.74,3.19466666666,-0.101166666667,3.81138636364,2.26016666666,5.22733333334,5.40433333333,1.04783333334,3.32066666666
251.66,3.566,3.47533333333,2.77783333333,2.9975,-0.116166666667,4.08093939394,2.31266666667,5.013,5.4395,1.0335,3.61766666667
252.04,3.59433333333,3.87383333333,3.00866666666,3.0885,0.0931666666667,4.06382575757,2.47616666667,5.4445,5.61766666667,0.9585,3.84716666667
252.41,2.73,3.35483333333,2.4315,2.53983333334,-0.597666666667,3.37967424242,1.589,4.78116666667,5.18866666667,0.2175,3.056
252.79,3.23766666667,3.96183333333,3.31966666667,3.62033333334,-0.0273333333335,4.19876515151,2.30883333333,5.65566666666,5.68283333334,0.696666666665,3.64733333333
253.16,3.22583333333,3.80466666666,3.529,3.4325,-0.2895,4.13309848485,1.88866666667,5.84533333334,5.5695,0.854666666665,3.58433333333
253.54,3.65116666667,4.111,4.50116666667,4.26416666666,0.209,4.84884090909,2.0205,6.675,5.97816666667,1.26783333334,4.334
253.91,3.51783333334,4.05116666666,4.59933333333,4.59916666667,0.418000000002,5.23427272728,1.7445,6.877,6.01216666666,1.16766666667,4.16666666667
254.28,4.07433333333,4.73883333334,5.28466666667,4.88633333333,1.1515,5.77011363637,2.244,7.76516666666,6.65783333333,2.18483333333,5.167
254.66,3.7655,4.2285,5.15416666667,4.52166666667,0.8025,5.50068939394,1.94433333333,7.79316666666,6.713,1.77466666667,5.15433333333
255.03,4.03933333333,4.15066666666,6.04316666666,4.56416666666,0.954,6.05123484849,2.3695,8.23783333334,7.25183333334,2.19466666667,5.66183333334
255.41,4.804,4.294,6.77833333334,5.084,1.49733333333,6.57656060606,3.43866666667,8.75283333333,7.71633333334,2.84633333333,5.956
255.78,4.16233333333,3.6165,5.749,4.52066666666,1.2795,6.18318939394,2.69516666667,8.598,6.977,1.94466666667,5.11783333333
256.15,4.56533333333,4.11683333334,5.74366666666,5.063,1.77633333333,6.64255303031,2.90483333334,9.11366666667,7.12133333333,2.07483333333,5.37866666667
256.53,5.85616666667,5.3815,6.55266666667,5.93533333334,2.944,7.4150530303,4.33683333333,9.35433333333,8.13566666665,3.07066666667,6.48933333333
256.90,5.24033333334,4.6095,5.13516666667,4.94016666667,2.08716666667,6.69265151515,3.88883333334,8.45333333333,7.82299999998,2.29733333333,5.66066666666
257.28,5.26616666667,5.07316666666,5.30733333334,5.1145,2.66066666667,7.08697727272,4.563,8.72633333333,8.24383333334,2.60533333333,6.21716666666
257.65,4.392,5.1935,4.29316666666,4.318,2.12166666666,6.23271212121,4.05866666667,8.35183333334,7.47583333334,1.86283333333,5.34183333333
258.02,4.865,5.71483333334,4.41883333333,4.44016666667,2.22016666667,6.23737121212,4.66333333334,8.5725,7.27633333333,2.337,5.5235
258.40,4.67,5.79433333334,4.7515,4.67016666666,2.23066666667,6.49933333334,4.76983333334,8.65966666667,7.30866666667,2.4755,5.332
258.77,5.03133333334,6.19716666667,5.17216666666,5.1095,2.62133333333,6.77891666666,5.03916666667,8.897,7.44133333333,2.84016666667,5.65716666667
259.15,4.645,5.92,4.84083333333,4.91783333333,2.50116666667,6.48454545454,4.6025,8.68716666667,7.13183333334,2.56416666666,5.38033333333
259.52,4.62766666667,5.79766666667,4.78216666667,4.853,2.33966666666,6.3544469697,4.28083333333,8.7155,6.88383333333,2.50033333333,5.37333333333
259.89,4.9575,6.10566666666,5.08916666667,5.04116666667,2.422,6.41032575758,4.3955,8.70683333334,7.0985,2.78066666667,5.59733333333
260.27,5.16583333333,6.11033333334,5.33266666667,5.2465,2.44783333333,6.45196969697,4.45733333333,8.581,7.2275,2.87966666666,5.598
260.64,5.09133333334,5.86133333334,5.19316666667,5.09683333333,2.19166666666,6.54316666666,4.17366666667,8.557,7.1075,2.639,5.41966666666
261.01,5.13583333334,5.96783333334,5.32133333333,5.07416666666,2.422,6.62075757576,4.1695,8.46266666666,7.08566666667,2.67466666666,5.42266666667
261.39,4.87933333333,5.48916666666,4.908,4.83916666667,2.06916666667,6.35060606061,3.67083333334,7.99116666667,6.64033333333,2.1545,4.85633333333
261.76,5.02733333334,5.28966666667,5.01,4.8875,2.10866666667,6.44188636363,3.705,7.85266666666,6.79233333333,2.202,4.73616666667
262.13,4.99033333333,5.17316666667,5.1185,4.8925,2.04983333333,6.35728787878,3.3735,7.766,6.85083333334,2.23283333333,4.62433333333
262.51,5.4875,5.402,5.24383333334,5.237,2.43716666667,6.41114393939,3.51783333333,7.91183333333,7.19366666667,2.543,4.92083333333
262.88,5.92083333334,5.53616666667,5.6595,5.62333333334,2.93133333334,6.75467424242,3.67133333333,8.054,7.69116666667,2.91666666667,5.079
263.25,6.32283333333,5.93916666667,6.171,6.00316666667,3.26966666667,6.79351515152,4.04483333333,8.1775,7.93766666667,3.2775,5.45966666667
263.63,5.853,5.59966666666,5.96683333333,5.84416666667,3.28066666667,6.18755303031,3.7445,7.54133333333,7.61133333334,2.8345,5.083
264.00,5.00683333333,4.6045,5.23633333333,5.179,2.78566666666,5.36915909091,3.07316666667,6.902,7.19883333333,1.94316666667,4.461
264.37,4.12883333334,3.51133333334,4.34116666666,4.32116666667,2.04416666667,4.69036363636,2.21633333334,6.23383333333,6.48666666667,0.910666666667,3.51116666666
264.75,4.12566666667,3.31483333334,4.4335,4.6695,2.23716666667,4.41896212121,2.51433333333,6.20883333333,6.34216666666,1.07766666667,3.3355
265.12,4.19966666667,3.06833333333,4.74016666666,4.9845,2.25283333333,4.44759090909,2.64,6.4325,6.11616666667,1.20283333334,3.466
265.49,4.67383333334,3.71916666667,5.44966666667,5.31033333334,2.76466666667,4.83632575758,2.99316666667,7.07066666666,6.57333333334,1.8495,4.14683333333
265.87,4.77183333333,4.01366666667,5.6075,5.656,3.04166666666,5.05651515151,3.19733333333,7.318,6.686,2.26416666666,4.77166666667
266.24,4.65133333333,3.9515,5.46433333333,5.38866666667,2.84566666667,5.05681060606,3.0535,7.194,6.57016666667,1.83416666667,4.7175
266.61,3.78833333334,3.2285,4.669,4.4395,1.88033333333,4.42831060606,2.05483333333,6.42083333333,5.69633333333,0.632666666669,3.94433333333
266.98,2.9025,2.90233333333,3.97966666667,3.5345,1.36216666667,3.78275,1.63816666667,5.91166666667,5.07483333334,0.08016666667,3.42783333334
