wavelength,Back_ComLorf,Belly_ComLorf,Breast_ComLorf,Crissum_ComLorf,Crown_ComLorf,DorTail_ComLorf,Rump_ComLorf,Throat_ComLorf,WingTip_ComLorf
246.79,5.50575,3.68379166667,3.25333333333,1.71216666667,0.658500000001,6.69124999999,6.305,3.48616666667,3.37625
247.17,6.26425,4.27204166667,3.90308333333,2.42625,1.35508333333,7.57066666667,6.85641666667,4.1545,4.73479166667
247.54,6.024,3.9505,3.62216666667,2.37858333333,1.22791666667,7.66150000001,6.81175,3.86925,4.629875
247.92,5.81583333333,3.158375,3.006625,2.14591666667,0.758333333334,7.43866666667,6.35433333334,3.6245,4.23116666667
248.29,5.49575,3.13995833333,2.74408333333,1.88166666666,0.3885,7.61650000001,6.42175,3.30058333333,4.189
248.67,6.17025,3.9185,3.43704166667,2.5705,0.955583333334,8.42216666667,7.1185,4.26658333333,4.68520833333
249.04,7.72900000001,5.48570833333,5.29025,4.52408333333,2.54925,10.0795833333,8.70916666666,5.924,5.91283333333
249.42,8.43266666668,6.23666666667,6.305625,5.23408333333,2.931,10.6903333333,9.29,6.72641666667,6.6155
249.79,8.872,6.23166666667,6.96616666667,5.68058333333,2.96283333334,11.3533333333,9.48425,7.09291666667,6.398875
250.17,8.84091666666,6.731375,7.51483333332,6.25,3.03741666667,11.8523333333,9.86516666666,7.35283333333,6.41195833333
250.54,8.55516666667,6.61504166667,7.90366666667,6.39316666667,2.81775,11.5668333333,9.67283333334,7.34466666666,5.96816666667
250.92,7.72175000001,5.5225,7.110375,5.14808333334,1.74566666667,10.996,8.81658333334,6.47933333334,5.15279166667
251.29,6.53325,3.70075,5.64370833333,3.52608333333,0.0847500000001,9.5405,7.42274999999,5.42141666667,3.46804166667
251.66,6.65816666667,3.49445833333,5.062875,2.93433333333,0.277416666666,9.01625000001,7.03175,5.67641666667,4.086625
252.04,6.23925,3.39491666667,4.71708333334,2.36391666667,0.205083333332,8.00958333334,6.42274999999,4.85733333333,3.63241666667
252.41,7.84816666666,4.63566666667,6.47908333332,3.4605,1.86516666666,9.23891666667,7.36291666668,6.37133333333,4.81345833333
252.79,8.1715,4.63070833333,6.35795833333,3.69191666667,2.45033333333,9.46666666667,7.54525000001,5.937,5.34320833333
253.16,7.32224999999,3.65541666666,4.80541666667,2.21108333334,1.23341666667,8.52208333334,6.54450000001,4.34458333333,4.56670833333
253.54,8.28899999999,4.88704166667,5.21954166667,3.45741666666,2.14991666667,9.77391666665,7.31383333333,5.175,5.12520833333
253.91,8.37758333332,5.431625,4.86004166666,3.55075,2.541,9.63166666666,7.61216666666,5.45941666667,5.89775
254.28,9.87075000001,6.29454166667,5.860125,4.48966666667,4.0665,10.6616666667,8.99066666665,7.08566666667,7.40316666667
254.66,9.70841666667,5.60695833333,5.60695833333,4.14883333333,3.53241666667,10.6924166667,8.86683333334,6.28258333333,6.99383333333
255.03,10.3715,6.52429166667,6.30120833333,5.16158333333,4.53458333333,11.34825,9.43091666667,7.00683333333,7.77854166667
255.41,11.6984166666,8.800875,7.97487499999,7.20341666667,6.09825,13.0466666667,10.6291666667,8.24808333333,8.64925
255.78,12.0606666667,10.184375,9.50045833332,8.53416666666,6.71441666667,14.3573333333,11.4583333333,8.44625,8.99854166666
256.15,12.26225,11.505375,10.8110416667,9.14658333332,7.09458333333,16.1035833333,12.6126666667,9.70966666667,10.1165416667
256.53,10.9540833334,11.06875,9.81279166668,9.13033333333,6.0385,15.1931666667,11.7634166667,8.86483333333,9.02162500001
256.90,11.14575,11.87175,10.3967083333,9.97,6.97316666667,15.77925,12.1945833333,10.1315,9.65304166667
257.28,10.9094166667,12.041125,10.6018333333,9.72049999999,7.3945,15.22725,11.9001666667,10.5443333333,9.756875
257.65,9.16766666666,10.291125,8.63204166666,7.85933333333,5.65975,13.4811666666,10.33375,8.85474999999,8.69354166666
258.02,8.36658333332,9.45979166667,7.641625,6.77591666667,4.672,12.50825,9.30250000001,7.56308333334,7.339125
258.40,7.43808333333,8.72625,6.22645833333,5.73516666667,3.872,11.1716666667,8.02775,6.12816666667,5.71320833333
258.77,6.99416666667,8.307875,5.36320833333,5.122,3.54783333333,10.63725,7.46383333334,5.49,5.47729166667
259.15,7.19175000001,8.23912500001,5.30816666666,5.4395,3.55591666666,10.839,7.64275,5.45666666667,5.34233333333
259.52,7.04783333334,7.891,4.99170833333,5.23625,3.529,10.4985833333,7.54225,5.0385,5.37170833333
259.89,7.43925000001,8.00779166667,5.00245833333,5.52958333333,4.02316666667,10.48575,7.7405,5.29141666667,5.74829166667
260.27,7.71316666668,7.99279166667,4.83583333333,5.48883333333,4.26683333333,10.2873333333,7.71791666667,5.08758333333,5.596125
260.64,7.79941666666,8.0205,4.64054166666,5.31475,4.468,10.2291666667,7.86866666666,5.09383333334,5.67820833333
261.01,7.79758333333,7.740375,4.196375,4.93133333334,4.1575,10.0230833333,7.74258333333,4.82133333333,5.41670833334
261.39,8.09674999999,7.85066666667,4.4055,5.25691666667,4.445,10.4583333333,8.22650000001,5.17833333333,5.73016666667
261.76,8.60425,8.27391666667,5.17395833333,5.68216666667,4.90783333333,10.76575,8.75149999999,5.67275,6.05508333334
262.13,8.41416666667,8.17429166666,4.88341666667,5.65816666667,4.66383333333,10.4986666667,8.62608333333,5.3705,5.87779166667
262.51,8.93899999999,8.66587500001,5.43741666667,6.54875,5.13191666667,11.23725,9.32841666666,6.07291666667,6.77583333334
262.88,9.38083333334,8.94254166666,5.55566666667,6.92666666666,5.41433333333,11.4995833333,9.687,6.83266666667,7.17975
263.25,9.25775,9.10916666667,5.48229166667,6.66533333333,5.45641666666,11.18425,9.50333333333,6.58783333333,7.20525
263.63,9.80716666666,9.83208333333,6.32454166667,7.28466666667,5.98083333334,11.6708333333,10.1401666667,7.70266666667,7.58233333333
264.00,9.46566666667,9.75808333334,6.37320833333,7.16266666667,5.44516666667,11.4525,9.80433333333,7.67108333333,6.97025000001
264.37,9.10958333335,9.74745833334,6.59866666667,7.28791666667,5.58458333333,11.6603333333,9.73541666668,7.99283333333,7.224375
264.75,8.97666666667,9.57258333333,7.11795833334,7.02258333333,5.56875,11.6301666667,9.89025,7.94408333333,7.70179166667
265.12,8.21558333333,8.92633333333,7.19054166667,6.69191666667,4.36708333333,10.94875,9.18174999999,7.14741666667,7.24566666667
265.49,6.69791666667,7.460875,5.52825,5.39116666666,2.91866666667,9.859,7.95774999999,5.64158333334,5.841
265.87,6.35825,7.40287499999,4.948875,5.30991666667,3.02341666667,9.55649999999,7.69516666667,5.16566666667,5.85708333333
266.24,6.23366666667,7.13562500001,5.18041666666,5.27416666667,3.694,9.27850000001,7.55416666667,5.33908333333,5.93075
266.61,6.22225000001,7.00241666667,5.34404166666,5.03766666667,4.06916666666,9.21141666666,7.093,5.10741666667,5.61575
266.98,5.93591666667,6.71266666667,5.65904166667,4.43666666667,3.86958333334,9.13699999999,6.78008333333,4.81491666667,5.220375
267.36,6.10641666667,6.59608333332,5.9365,4.885,4.17975,9.35875,7.15125,5.37483333333,5.67183333333
267.73,5.75383333333,6.088625,5.614625,4.18575,3.46491666666,8.85175,6.59458333334,4.584,5.225875
268.10,5.99733333333,6.26529166667,5.59683333333,3.98191666667,3.40858333333,8.90049999999,6.98975,4.39475,5.396375
268.48,6.1475,6.15970833333,5.6055,3.91866666667,2.95133333333,8.46791666668,7.20066666667,4.27991666667,5.25045833333
268.85,5.85558333333,5.51125,4.644,3.12433333333,2.08483333333,7.57808333333,6.28483333333,3.40233333334,4.51133333333
269.22,5.55541666667,5.25316666667,4.2685,2.78383333333,2.32283333333,7.10008333333,6.10025,3.19675,4.05879166667
269.59,6.43683333334,6.451,5.436625,3.77575,3.33916666667,7.86191666668,6.70125,4.08625,5.00554166667
269.97,6.51808333334,6.269375,5.40383333333,3.69766666667,3.16125,7.78041666668,6.41183333333,4.09966666666,4.81183333333
270.34,6.64466666667,6.36041666667,5.24,3.64241666667,2.96358333333,7.65999999999,6.501,3.90725,4.55020833334
270.71,5.90583333333,5.58895833333,4.443125,2.89341666667,1.983,6.74050000001,5.83008333333,3.14791666667,3.74120833333
271.09,6.30525,6.05516666667,4.40904166666,3.29725,2.36525,6.61083333334,6.31058333333,3.34491666667,4.28245833334
271.46,6.05516666667,5.9175,4.00866666667,2.78275,2.07441666666,6.25391666666,6.08058333333,3.05291666667,4.07241666667
271.83,6.02783333333,6.0555,3.9895,3.14875,2.59475,6.39708333333,6.24258333333,3.41816666666,4.61075
272.20,5.39458333333,5.48225,3.21954166667,2.49466666667,2.17233333333,5.77516666667,5.73125,3.26108333334,4.36929166667
272.58,5.46916666667,5.40695833333,3.152125,2.45166666666,2.2645,5.97766666666,5.76666666667,3.19041666667,4.409
272.95,6.42616666667,6.61870833333,4.2395,3.84716666667,3.58425,7.36558333333,6.86291666667,4.58008333333,5.59691666667
273.32,6.75383333333,6.88033333333,4.38470833333,4.11508333333,3.56208333333,7.71008333334,7.06783333333,4.8415,6.12108333333
273.69,6.9215,6.8045,4.32408333334,4.15958333334,3.60625,7.59391666667,7.1455,4.66991666667,6.27245833333
274.06,6.69991666667,6.743875,3.96608333333,3.66783333333,3.438,7.21841666667,7.0765,4.20583333333,5.91020833333
274.44,6.55366666667,6.705125,4.02058333333,3.75583333333,3.24158333333,7.25950000001,7.09825,4.33058333333,6.082375
274.81,6.59708333333,6.760875,4.29716666667,3.98491666667,3.57508333333,7.2065,7.38066666667,4.34333333333,6.43566666666
275.18,6.35825,6.28508333333,4.15908333334,3.97133333334,3.24691666667,7.24933333334,6.86891666667,4.1065,6.41533333333
275.55,6.24991666667,5.99745833333,4.20925,3.71483333333,3.00275,7.03125,6.71775,3.84241666667,6.11170833333
275.93,5.87508333333,5.68295833333,3.69804166667,3.25983333333,2.62616666667,6.88225,6.43816666667,3.28675,5.78845833333
276.30,6.61933333333,6.26783333333,4.85879166667,4.17483333334,3.60366666667,7.97641666667,7.3995,3.92775,6.42983333333
276.67,6.44133333333,6.26391666667,5.00170833333,4.23883333334,3.76725,7.92833333333,7.19591666668,3.90041666666,6.508125
277.04,5.4115,5.01358333333,4.02441666667,3.32541666667,2.95591666667,7.02583333333,6.44041666667,2.89333333333,5.63045833333
277.41,5.56491666667,5.33675,4.51629166667,3.62541666667,3.48458333333,7.40858333333,6.87283333333,3.16858333333,5.90041666666
277.79,5.36875,5.30708333334,4.47758333333,3.6035,3.46325,7.38608333333,6.56808333333,3.07658333333,5.690875
278.16,5.35083333333,5.239125,4.69704166667,4.01575,3.731,7.64066666667,6.75833333333,3.28966666667,5.95420833333
278.53,6.19658333332,5.75270833333,5.14733333333,4.54175,4.64608333333,8.3005,7.24858333333,3.76383333333,6.55816666667
278.90,5.94383333333,5.508375,4.74370833333,4.14208333333,4.2945,8.094,7.24483333333,3.72858333333,6.433625
279.27,6.13066666666,6.04104166666,5.04283333334,4.145,4.579,8.02983333333,7.628,3.69991666667,6.17145833333
279.64,6.58008333333,6.36354166667,4.96204166667,4.59425,4.85925,8.30083333333,7.98158333333,3.95566666667,6.40391666666
280.02,7.114,6.72779166667,5.314125,4.96275,5.03716666667,8.3335,8.211,4.409,6.480375
280.39,6.73966666667,6.27070833333,4.71354166666,4.35925,4.20833333333,7.45841666667,7.354,3.64566666666,5.74475
280.76,7.0085,6.680875,4.72666666667,4.54783333333,4.21533333333,7.55583333333,7.42275,3.8265,5.86758333334
281.13,7.09741666667,6.76833333333,4.64270833333,4.44591666667,3.79775,7.18216666667,7.11716666667,3.59866666667,5.40279166666
281.50,6.99541666667,6.63554166667,4.42954166667,4.43175,3.921,7.09275,7.05866666667,3.6,5.34645833333
281.87,6.48266666666,5.79929166667,3.76395833333,3.70158333333,3.07325,6.15658333333,6.39625,3.18858333333,4.622
282.25,6.80033333333,6.07358333333,3.94458333333,3.81383333334,3.25766666667,6.2395,6.53391666667,3.58491666667,4.91908333334
282.62,6.16825,5.51975,3.466125,3.19791666666,2.73833333333,5.80408333333,5.94075,3.04766666667,4.4465
282.99,6.5555,6.07908333334,3.8425,3.62183333333,3.07041666667,6.23358333333,6.17616666666,3.36591666667,4.638625
283.36,6.08266666667,5.804,3.69804166667,3.53808333333,2.83833333333,5.97016666666,5.74566666667,3.08891666667,4.402125
283.73,6.40325,6.35270833334,4.437375,4.045,3.35683333334,6.6215,6.16383333333,3.67158333334,5.04775
284.10,6.8205,6.89729166667,5.10720833333,4.54266666667,3.91583333334,7.31791666666,6.62208333333,4.0575,5.59283333334
284.47,7.04325,7.20966666667,5.40979166667,4.94116666667,4.47441666667,7.66683333333,7.01558333333,4.43133333333,6.26283333333
284.85,6.64166666667,6.632,4.92541666667,4.46058333333,4.1685,7.32816666667,6.57333333333,4.01683333333,6.00629166667
285.22,6.92158333333,6.89770833333,5.21425,4.81883333334,4.66366666667,7.8825,6.97708333333,4.35691666666,6.478
285.59,7.00458333333,6.99729166667,5.10125,4.81083333334,4.68308333333,7.88066666667,7.01566666667,4.35833333333,6.50829166667
285.96,6.96475,7.10391666667,4.960875,4.71175,4.75883333333,8.14191666667,7.14533333334,4.44825,6.587625
286.33,6.6745,6.73529166666,4.71425,4.28791666666,4.46283333333,7.91591666667,6.73516666667,4.18458333333,6.11808333333
286.70,6.9265,6.77529166667,5.02295833333,4.733,4.59391666667,8.07341666667,7.023,4.384,6.413875
287.07,6.94791666667,6.633875,5.15208333333,4.8985,4.55216666667,8.13683333334,6.95158333333,4.388,6.726625
287.44,7.45399999999,6.90783333333,5.31895833333,5.16641666667,4.81208333333,8.37941666666,7.34758333333,4.82975,7.24820833333
287.82,7.27966666667,6.84658333333,5.05233333333,4.964,4.674,8.13541666668,7.2125,4.71658333333,7.06233333333
288.19,6.852,6.30283333334,4.426,4.512,4.197,7.51758333333,6.759,4.38683333333,6.641
288.56,6.49825,6.016125,4.0695,4.35008333333,3.9615,7.23241666666,6.46225,4.23858333333,6.07370833333
288.93,6.38983333333,5.89566666667,4.03958333333,4.24675,3.88708333333,7.11275,6.41533333333,4.10491666666,5.80854166667
289.30,6.05508333333,5.554875,3.77466666667,3.90108333333,3.53841666666,6.74366666667,6.00375,3.73625,5.44875
289.67,6.26808333333,5.7635,4.06691666667,4.3155,3.76008333333,7.03033333333,6.094,4.08675,5.70758333334
290.04,6.98566666667,6.399625,4.75966666667,5.08241666666,4.41575,7.45874999999,6.6415,4.72766666667,6.116375
290.41,7.10533333333,6.42320833333,4.78783333333,5.357,4.50591666666,7.55791666666,6.77166666667,4.77158333333,6.40325
290.78,7.24183333333,6.741375,4.68525,5.33433333333,4.7505,7.76766666667,6.93725,4.97541666667,6.435
291.15,7.83949999999,7.39154166667,5.17016666667,5.76008333333,5.43691666667,8.25008333334,7.60391666667,5.61475,6.73283333333
291.52,7.53508333333,7.10820833333,4.99258333333,5.59966666666,5.29825,8.09049999999,7.42458333333,5.38633333333,6.32458333333
291.89,7.00083333333,6.334375,4.36004166667,5.10508333334,4.83483333333,7.52275000001,6.79808333333,4.84966666666,5.77683333333
292.26,6.56450000001,5.96033333333,3.930375,4.77675,4.31158333333,7.13625,6.44641666667,4.29616666667,5.23970833333
292.64,6.56291666667,5.90433333333,3.94591666667,4.82341666667,4.149,7.15175,6.37691666667,4.219,5.183625
293.01,6.56258333333,5.92966666667,3.99029166667,4.91291666666,4.06666666667,7.02466666667,6.5545,4.37241666667,5.14795833333
293.38,7.00033333334,6.31408333333,4.37758333333,5.39125,4.54325,7.375,7.1305,5.03225,5.51945833333
293.75,6.10758333334,5.37908333333,3.46970833334,4.24033333333,3.46391666666,6.34258333333,6.3425,4.13275,4.46925
294.12,5.04708333334,4.37825,2.44570833333,3.29816666666,2.5675,5.34666666667,5.47016666667,3.1025,3.73541666667
294.49,5.011,4.33783333334,2.45041666667,3.42858333334,2.598,5.36533333334,5.51091666667,3.06641666667,3.73954166667
294.86,4.56883333333,3.993125,2.17679166667,3.06966666666,2.11833333333,4.93883333333,5.10866666667,2.69975,3.23216666666
295.23,4.38166666667,3.89733333333,2.03366666667,3.11275,2.0065,4.84083333333,4.80466666666,2.556,3.270125
295.60,4.84258333333,4.38641666667,2.38558333334,3.443,2.54041666667,5.31941666667,5.11525,3.16358333333,3.86195833333
295.97,5.60708333333,5.21420833333,3.19770833334,4.18741666666,3.27983333334,6.15425,5.79375,3.71133333333,4.48529166667
296.34,6.11283333333,5.70404166667,3.71070833333,4.74616666667,3.9135,6.65875,6.22275,4.25525,4.82879166666
296.71,6.261,5.83604166667,3.83108333333,4.942,4.18275,6.86191666667,6.44283333333,4.5785,5.14733333333
297.08,5.95908333333,5.54541666667,3.530125,4.65725,4.00791666667,6.71141666667,5.97891666667,4.32841666667,5.08791666667
297.45,5.52458333334,5.24983333333,3.1355,4.12725,3.54116666667,6.24858333334,5.45133333333,3.79491666667,4.67941666667
297.82,5.85541666666,5.57704166667,3.391875,4.44075,3.9345,6.56991666667,5.67558333333,4.04433333333,5.05554166667
298.19,6.00116666667,5.71920833334,3.49145833333,4.39083333333,3.8975,6.73983333334,5.64025,4.14266666666,5.282125
298.56,6.04433333334,5.84445833333,3.48458333333,4.36816666667,3.94833333333,6.84975,5.73225,4.24016666666,5.28533333333
298.93,6.38133333334,6.24220833333,3.90216666667,4.76008333334,4.41241666667,7.07716666666,6.12583333333,4.55625,5.76504166666
299.30,6.25883333333,6.08958333333,3.744375,4.38133333333,4.18425,6.75041666667,6.05875,4.42841666667,5.40245833333
299.67,5.79091666667,5.56320833333,3.19033333333,4.00325,3.75558333333,6.29808333333,5.63208333334,3.73733333333,4.74108333333
300.04,5.53041666667,5.28825,2.97916666666,3.79391666667,3.63358333333,5.971,5.48975,3.61158333333,4.637
300.41,5.31775,5.10304166667,2.73991666667,3.4515,3.41183333334,5.82975,5.30758333333,3.44166666667,4.62895833333
300.78,5.58941666667,5.37425,2.9065,3.55025,3.40458333334,5.96883333334,5.32183333333,3.4485,4.658
301.15,6.46166666667,6.07291666666,3.657875,4.31583333333,3.9375,6.62841666667,6.02783333333,4.10758333334,5.25858333333
301.52,6.74866666667,6.00766666667,3.75116666667,4.48833333334,4.03933333333,6.8195,6.052,4.24441666667,5.34095833334
301.89,7.18875,6.28833333333,4.09366666667,4.88866666667,4.45008333333,7.16366666666,6.35433333334,4.58575,5.66433333333
302.26,7.18608333333,6.21054166666,4.26304166667,5.15666666667,4.574,7.13625,6.53941666666,4.60258333333,5.50495833333
302.63,6.62358333332,5.84608333333,3.80375,4.5655,4.04466666667,6.61625,5.95191666667,4.18466666666,5.05575
303.00,6.47416666667,5.62041666667,3.70716666666,4.33058333333,3.80808333333,6.54283333334,5.69608333334,4.00625,4.93770833334
303.37,5.94091666668,5.0835,3.19754166667,3.87308333333,3.37583333333,6.17883333333,5.10516666667,3.59925,4.47466666666
303.74,5.96166666667,5.28758333334,3.69804166667,4.174,3.42408333333,6.39058333333,5.30908333333,4.026,4.76120833333
304.10,5.95016666666,5.37833333333,3.8085,4.24358333333,3.35516666667,6.45475,5.24116666667,4.12641666667,4.72408333333
304.47,6.09366666668,5.33195833333,3.74516666667,4.36666666667,3.54841666667,6.31525,5.27925,4.15575,4.87558333334
304.84,5.55191666667,4.55833333333,3.20616666667,3.59416666667,2.96633333333,5.71791666667,4.73175,3.657,4.3145
305.21,5.12791666666,4.23141666667,2.891125,3.34208333334,2.79875,5.51233333333,4.52883333333,3.638,4.02058333333
305.58,5.045,4.35725,3.193875,3.58791666667,3.06266666667,5.64075,4.88233333333,3.90583333333,4.28875
305.95,4.79416666667,4.40283333333,3.18695833333,3.63166666667,2.78658333333,5.56916666666,4.91216666666,3.81608333333,4.242125
306.32,5.25133333333,5.13975,3.68108333333,4.21416666667,3.27625,6.043,5.35033333333,4.2765,4.840875
306.69,5.88591666666,5.64625,4.41920833333,5.05433333334,4.01958333334,6.53233333333,6.122,4.92375,5.54295833333
307.06,6.61758333333,6.241,5.17016666667,5.925,4.71016666667,7.27466666667,6.73833333334,5.75441666666,6.09566666667
307.43,7.17441666667,6.72675,5.71533333333,6.50025,5.16216666667,7.84166666667,7.33241666667,6.142,6.591375
307.80,7.33425,6.84308333333,5.75466666666,6.43466666667,5.21216666667,7.83875,7.45425,6.09133333333,6.70916666667
308.17,6.82608333333,6.34375,5.25020833334,5.93183333333,4.67233333333,7.47925,7.07066666667,5.66058333334,6.33704166667
308.54,6.9445,6.4045,5.54745833333,6.02066666667,4.72933333334,7.712,7.198,5.88733333333,6.43854166667
308.90,7.18716666667,6.58891666667,5.84220833333,6.32591666666,5.067,7.83533333333,7.635,6.04108333333,6.79270833333
309.27,7.02416666667,6.41354166667,5.63791666667,6.06666666667,4.92733333333,7.415,7.45158333333,5.5695,6.43779166666
309.64,6.77391666667,6.263375,5.27883333334,5.85283333333,4.60508333333,7.11525,7.16808333333,5.20533333333,6.27645833334
310.01,6.556,5.92566666667,5.025625,5.52216666667,4.48033333333,6.87408333333,6.97608333333,5.03958333333,6.078875
310.38,6.10583333333,5.37225,4.60491666667,5.143,4.13316666667,6.56616666666,6.65766666666,4.78808333333,5.77008333333
310.75,5.68066666667,4.848875,4.09458333333,4.57708333333,3.6285,6.21333333333,6.12083333333,4.40291666667,5.2675
311.12,4.68175,3.941875,3.00904166666,3.61083333334,2.65116666667,5.18875,5.33233333333,3.33183333334,4.41733333333
311.49,4.1,3.35570833333,2.33004166667,3.09325,2.08666666666,4.55158333333,4.67683333333,2.56016666666,3.949125
311.85,4.206,3.28329166666,2.19016666667,3.11458333333,2.07716666667,4.5845,4.57908333333,2.619,3.816875
312.22,4.47266666666,3.38954166667,2.292875,3.31791666666,2.31758333333,4.62133333333,4.68475,2.65933333333,3.91875
312.59,4.08766666667,3.12770833333,1.94933333334,3.03333333333,1.91416666667,4.29633333333,4.471,2.33708333333,3.533625
312.96,3.84883333333,3.10041666667,1.67741666667,3.014,1.69325,4.17516666666,4.12033333333,2.1555,3.36758333333
313.33,4.00908333333,3.342375,1.869125,3.2645,1.9635,4.43308333333,4.17991666667,2.36658333333,3.81654166667
313.70,4.17866666667,3.241875,1.93866666667,3.14525,2.14816666667,4.35958333334,4.22091666667,2.4975,3.80058333333
314.07,3.95558333333,2.94941666667,1.55095833333,2.83766666667,1.80391666667,3.96166666666,3.7755,2.15166666667,3.47883333333
314.43,3.81091666667,2.521,1.152875,2.43666666667,1.49575,3.68333333333,3.3455,1.71266666667,3.18595833333
314.80,3.92991666667,2.80195833333,1.48983333333,2.69683333334,1.67391666667,3.91008333333,3.46291666666,1.71,3.37741666666
315.17,4.3885,3.009,1.937375,2.96391666666,2.0765,4.26425,3.60216666667,2.11025,3.51983333334
315.54,4.94675,3.509875,2.53575,3.39341666667,2.60325,4.80475,4.08558333333,2.95791666667,4.08891666666
315.91,4.99866666666,3.51775,2.52345833333,3.2935,2.4925,4.6775,4.177,2.82391666667,4.12683333334
316.28,5.01333333333,3.44195833333,2.38470833334,3.097,2.30266666666,4.5045,4.083,2.86358333333,3.86875
316.64,5.20266666667,3.67733333334,2.60129166667,3.29725,2.7385,4.73408333333,4.19275,2.89466666667,4.092
317.01,4.794,3.26433333333,2.36383333334,2.71941666667,2.47058333333,4.489,3.995,2.64933333333,3.79529166667
317.38,5.14966666667,3.484,2.662625,3.047,2.573,4.87225,4.40525,2.93475,3.92975
317.75,5.17875,3.73704166666,2.68454166667,3.20033333333,2.47516666667,4.99575,4.43583333333,2.99966666667,4.033
318.12,5.54383333333,4.19645833334,3.194125,3.69358333333,2.93025,5.48758333333,4.9845,3.42625,4.31979166667
318.49,5.82958333333,4.839,3.64341666666,3.8735,3.33966666667,5.62225,5.36583333333,3.91566666666,4.57225
318.85,5.52175,4.49795833333,3.32283333333,3.62225,3.14658333333,5.17258333333,5.15141666667,3.77375,4.18429166667
319.22,5.53666666667,4.765875,3.53204166667,3.80408333333,3.28458333334,5.3,5.48366666667,3.99158333333,4.37175
319.59,5.27316666667,4.5225,3.231875,3.61075,2.89933333333,5.03716666667,5.19816666667,3.60375,4.045
319.96,4.73791666666,4.043375,2.833,3.32041666667,2.54916666667,4.57008333333,4.63066666667,3.29908333333,3.681125
320.32,4.63158333333,4.20229166667,3.00704166667,3.36333333333,2.64708333333,4.56041666667,4.767,3.4275,3.96716666667
