wavelength,Back_TanLabm,Belly_TanLabm,Breast_TanLabm,Crissum_TanLabm,Crown_TanLabm,DorTail_TanLabm,Patch10_TanLabm,Rump_TanLabm,Throat_TanLabm,WingTip_TanLabm
805.91,24.0472666667,40.4587,26.7896666667,49.4657333333,15.5934666667,22.8748,36.8417333333,28.7754666667,25.9383333333,28.1654333333
806.21,23.7716666667,40.2877,26.7515333333,49.1277333334,16.1244,22.6308666666,36.4074,28.4866,25.8274,27.9585
806.52,24.7401333333,40.9442666667,27.8016,50.0907333333,17.0243333333,23.9007333333,37.8923333333,29.2513333333,27.3152,29.4040333333
806.83,24.1998,41.0474,27.2833333333,49.2118666667,15.9177333333,23.348,37.3568666667,28.9770666667,26.8136,28.2575333333
807.13,23.8332666667,40.1273,26.6569333333,48.3921333333,14.9901333333,22.3039333333,36.4510666667,28.2550666667,26.3333333333,27.9019333333
807.44,23.1366,39.9609333333,26.2634666667,46.8928666667,14.0708,21.9568,35.9881333333,27.5811333333,25.7719333333,26.8976666667
807.74,22.555,38.8498,25.9520666667,45.717,14.0480666667,21.1943333333,35.8004,27.0191333333,25.2079333333,26.28
808.05,21.9047333333,37.8318333333,25.7448,45.6941333333,13.1002666667,20.3039333333,35.3293333333,26.4843333333,25.1672666667,25.7042333333
808.35,22.2358666667,37.6314,26.1562,45.2984666667,13.7213333333,20.7451333333,35.8041333333,27.0036,25.5334,26.0898333333
808.66,22.5878666667,37.7175333333,26.294,44.9069333333,13.7164,20.9628666667,35.8696,27.3396,25.4347333333,26.6975666667
808.97,25.4127333333,39.5819,29.0074,46.9803333333,16.4159333333,23.6782,38.6728666666,29.7909333333,28.0981333333,29.8537666667
809.27,26.2552666667,40.2847666667,30.1264,46.9091333333,17.2151333333,24.1348666667,39.8523333333,30.0212,29.462,30.3691
809.58,26.4024666667,40.2061333333,30.2695333333,47.1527333333,17.4644,24.4584666667,39.9895333333,30.1426,29.3925333333,30.7026666667
809.88,26.2987333333,40.2597333333,30.1623333333,47.5974666667,17.1212,24.7619333333,39.8917333333,30.2812666667,29.2855333333,30.7575333333
810.19,26.4716,40.5419666667,30.4606666667,48.5096,17.3441333333,25.3007333333,40.0543333333,30.3198,29.6261333333,30.8076
810.49,25.7703333333,39.7590333333,29.9496666667,48.1232666667,16.8740666667,25.0196666667,40.5266,30.2520666667,29.0422,29.9327666667
810.80,24.1552666667,37.1677333333,28.8739333333,46.5652666667,15.9685333333,23.9976666667,39.1328666666,29.2342,27.9504666666,28.8514333333
811.10,23.2475333333,35.9348666667,28.176,45.6260666667,14.8312666667,23.2932,38.1018666667,28.2218666667,26.6208,27.8503333333
811.41,24.7945333334,37.9567666667,28.7785333334,46.1872,15.7648,24.5433333333,39.4634,29.3379333333,28.0024,29.2979333333
811.71,26.6782,39.7766,30.2519333333,47.7318666667,17.4341333333,26.6665333333,41.2142666667,31.5349333333,30.1259333333,30.3837
812.02,25.8124666667,38.0131,28.4578666667,47.1886,15.86,25.3972666667,40.2372666667,30.3202,28.9440666667,28.4698
812.32,25.4117333333,36.7876666667,27.8064666666,45.7570666666,15.6476666667,24.7437333333,39.0097333333,29.8676,28.4514666667,27.1674333333
812.63,25.5706,36.4913666667,28.0564,45.4577333333,15.6610666667,24.4970666667,37.8531333333,29.7854,27.3674,26.6892
812.93,26.3042,36.6008333333,28.7203333333,45.5134666667,16.6502,24.4152,37.4410666667,30.379,27.9626666667,27.2103
813.24,26.3153333333,36.4376666667,28.6688,44.4728,16.8796666667,23.4292666667,36.7732666667,30.6174666667,27.838,26.5175
813.54,27.0104666667,36.3126666667,29.2397333333,44.4064,18.1459333333,23.9271333333,37.3333333333,31.3022,28.6458,27.3334
813.85,27.0015333333,36.6769333333,29.2034666667,44.3531333333,18.4374,23.9370666667,36.4182,30.8878,28.2191333333,27.3210666667
814.15,27.7146,37.2356,29.6007333333,44.1018666667,19.1716,24.2614666667,36.487,30.9082,27.9342666667,27.4101333333
814.46,28.8556,38.0410333333,30.2848,44.6177333333,19.9100666667,24.2978666667,37.7111333333,32.1040666667,28.8456,28.2558333333
814.76,28.1885333333,37.2656333333,29.8969333333,43.7014666667,19.9214,24.2807333333,37.0152666667,31.5956,28.2179333333,27.5650333333
815.07,25.9356,35.437,28.5037333333,42.0740666667,17.9654,22.1728,35.2,30.1926,26.2716,25.6394666667
815.37,25.4156,35.8456,28.9247333333,41.4368666667,17.5953333333,21.8964666667,34.5846,29.9023333333,25.6793333333,25.7184333333
815.68,23.2474,34.4865333333,26.6868,39.8078666667,14.7294,19.7066,32.6252,28.0524666667,23.8036666667,23.6114666667
815.98,21.9715333333,33.5723,25.366,38.9126,13.9940666667,19.3394,31.9106,27.6016666667,23.3434,23.4654
816.29,22.1046666667,33.6807,25.3084666667,37.8330666667,13.6548,19.8236666666,32.3586,27.5788666667,23.1519333333,24.0643
816.59,20.7856666667,32.5318666667,23.8853333333,36.9108666667,11.9214666667,18.726,31.4012,25.3503333333,21.4756666667,23.0573
816.89,20.5994666667,32.5131,23.9117333333,36.9926666667,11.6929333333,18.6225333333,31.0621333333,25.3206666667,20.4628666667,22.7708666667
817.20,20.4216666667,32.104,23.6935333333,36.3889333333,11.5226,18.6522,31.0905333333,25.71,20.8229333333,22.6697333333
817.50,20.634,32.5818,23.9672666667,36.9325333333,11.7996666667,18.9058666667,31.8508,26.1758,21.4622,22.9806333333
817.81,19.7146,32.3088,23.048,36.5340666666,10.4588,19.0113333333,30.7134666667,25.1578,20.5505333333,21.7790333333
818.11,19.7728,31.1554,23.042,36.9877333333,10.2617333333,18.4296,30.5284,24.8394666666,20.2766,21.4322
818.41,21.8224666667,33.2171666667,24.2772,38.6612666667,12.2082666667,20.6416666667,31.8178,25.5045333333,21.7483333333,23.9284333333
818.72,22.7669333333,33.9731,25.093,39.0488,13.757,21.4786,32.5290666667,26.3985333333,22.9485333333,24.4487333333
819.02,23.2109333333,34.6373,26.0718,40.489,14.9144666667,22.5671333333,33.1867333333,27.0498,23.4718666667,25.0938333333
819.33,22.8496666667,34.4444666667,25.6084666667,40.7407333333,14.3311333333,22.0483333333,32.5321333333,26.5080666667,23.1369333333,24.5577333333
819.63,21.8466666667,34.29,24.5466666667,40.84,13.68,21.1666666667,31.92,25.8266666667,22.4866666667,23.1233333333
819.93,23.4141333333,36.2044,26.0708666667,42.612,15.5834666667,22.5731333333,32.8488666667,27.4074666667,24.1493333333,24.4668
820.24,22.5648,36.1360666667,25.1103333333,42.5792,14.9134666667,21.7866,32.1564666667,26.6570666667,23.809,23.864
820.54,23.0726,36.9476666667,25.3568,43.3556666667,15.6297333333,22.2639333334,32.6662666667,26.7394666666,24.1682,24.2835333333
820.85,23.0186666667,37.1562666667,24.917,43.6446,15.4184,22.1507333333,32.4480666667,26.5422,24.1493333333,24.2150666667
821.15,23.1312,37.4567333333,24.9109333333,43.8947333333,15.6358666667,22.1777333333,32.4182,26.7260666667,24.4117333333,24.2884666667
821.45,22.8200666667,37.7145,24.7406666667,44.1702666667,15.5909333333,22.0508666667,32.3226,26.5818666667,24.2739333333,24.1849
821.76,22.5796666667,37.6245666667,24.4130666667,44.1908666667,15.3115333333,21.7198666667,32.1352666667,26.3888,24.1257333334,23.9011333333
822.06,22.7001333333,37.86,24.4309333333,44.5548666667,15.5194666666,21.8234,32.2786,26.4457333333,24.2483333333,24.0162666667
822.36,22.9277333333,38.0761666667,24.4287333333,44.5288,15.7415333333,21.9036666667,32.3944,26.6198,24.4138666667,24.1232
822.67,22.941,38.306,24.2926666667,44.5079333333,15.7940666667,21.8836,32.4,26.586,24.483,24.0587333333
822.97,23.2619333333,38.7211,24.5584,45.0388,16.0858,22.1310666667,32.534,26.7931333333,24.7094666667,24.4340333333
823.27,23.0922,38.3682,24.3296,44.8626,15.9094666667,22.1002,32.3118,26.6899333333,24.5261333333,24.4182666667
823.58,23.5376666667,38.7418333333,24.5967333333,45.0933333333,16.3438,22.4543333333,32.6960666666,27.0796666667,24.845,24.8582666667
823.88,23.6165333333,38.9011666667,24.6318,45.3233333333,16.2299333333,22.6157333333,32.5332,27.1835333333,24.9526,24.9551333333
824.18,23.8083333333,38.9423,24.7943333333,45.3732666667,16.422,22.6738,32.5904666667,27.3452666667,24.9532666667,25.2146333333
824.49,24.0693333333,38.9839666667,25.0938,45.6144666667,16.8458666667,22.9163333333,32.8492,27.5734666667,25.2366,25.6870333333
824.79,24.4525333333,39.0619333333,25.1074,45.4301333333,16.9606,23.0698666667,32.8247333333,27.6838666667,25.4393333333,25.8428
825.09,24.7785333333,39.2308,25.3713333333,45.5478666667,17.0996666667,23.4366666667,32.9570666666,27.982,25.6876666667,25.939
825.39,24.7154666667,39.0813,25.1471333333,45.3363333333,16.6685333333,23.2173333333,32.7055333333,28.0256666667,25.6929333333,25.9890333333
825.70,24.606,38.9545333333,25.0076,45.3296,16.3257333333,23.0643333333,32.0986,27.5758,25.5646,25.7783333333
826.00,24.6165333333,38.5426666667,24.8827333333,45.3324666667,16.1188666666,22.9498666667,32.0500666667,27.281,25.2306666667,25.4673666667
826.30,24.2630666667,37.8545666667,24.7159333333,45.1331333333,15.9317333333,22.7095333333,31.8514666667,26.8374,25.1292,25.1371333333
826.61,23.6938,37.6068666667,24.1003333333,44.5905333333,15.5329333333,21.9127333333,31.2852,26.1566,24.73,24.3813333333
826.91,23.2354,36.8427,23.6074,44.2190666667,14.9850666667,21.3117333333,30.5138666667,25.4428666667,24.2272,23.8932
827.21,22.7412,36.2145666667,23.0576,43.6982,14.5985333333,20.4258,30.2310666667,25.0689333334,23.5562666667,23.6172666667
827.51,22.5689333333,36.3021,22.9666,43.8077333333,14.2904666666,20.2650666667,30.1676666667,24.7813333333,23.3768,23.2981333333
827.82,22.1586,36.216,22.5400666667,43.6281333333,13.6844666667,19.8829333333,29.6012666667,24.1353333333,22.8652,22.7873
828.12,21.9893333333,36.2095,22.5637333333,43.8457333333,13.7744,19.9494,29.6302,24.2776,22.7520666667,22.6258333333
828.42,21.585,35.7011,22.0337333333,43.2137333333,13.4259333333,19.4440666667,29.1393333333,24.1209333333,22.0385333333,22.3603666667
828.72,21.3827333333,35.1945,21.9506,43.2439333333,13.4016666667,19.3744666667,28.7382,23.8223333333,21.5142,22.1267
829.02,20.9424666667,34.7439666667,21.3206,43.0598,12.7923333333,18.7609333333,28.6213333333,23.636,20.9076,22.0127666667
829.33,20.9925333334,35.2073,21.4168666667,43.389,12.7848666667,18.8378666667,28.2598666667,24.0287333333,20.8488,22.4779666667
829.63,20.8115333333,35.1848,20.7752666667,42.4421333333,12.1884,18.6158666667,27.7392,24.3912,20.4781333333,22.337
829.93,21.1503333333,35.7514,20.5207333333,43.1820666666,12.0824,19.0847333333,28.2956666667,25.2393333333,20.4870666667,22.6489666667
830.23,20.8565333333,35.3491666667,20.1955333333,43.4076,12.0018666667,19.4133333333,28.4450666667,25.4934666667,20.5492666667,22.6908333333
830.54,21.004,36.0391666667,20.3414,44.3172,12.3494,20.6024666667,29.1465333333,26.3052,21.4057333333,22.5751666667
830.84,20.4814666667,35.2589666667,20.2722,43.5270666666,12.5798666667,21.2140666667,29.2412,26.8550666667,21.6535333333,23.1030666667
831.14,21.4566666667,36.7199333333,21.4672666667,44.5614,13.9924,22.2223333333,30.7602,28.7187333333,23.2325333333,24.5243
831.44,21.7632,37.0786666667,21.4189333333,43.8915333333,13.8341333333,22.4516,30.7982,29.0558,23.8394,24.6218333333
831.74,21.2148666666,37.3609,21.613,44.2164,14.0582,21.7354,30.8015333333,28.7494,23.9815333333,24.0990333333
832.04,20.8829333334,38.0111,21.6270666667,44.5834,13.7004,21.3394,31.4384666667,28.9782,24.4742666667,24.1915
832.35,22.0125333333,38.8229333333,23.6299333333,45.1392666667,15.7233333334,22.7492,32.6504666667,30.1976,25.8670666667,25.3684333333
832.65,21.9394666667,38.7322,24.1311333333,45.6843333333,16.1629333333,22.5357333333,32.8714666667,29.9496,26.0454666667,24.9790333333
832.95,20.6976,37.7011666667,22.7032,45.0811333334,14.6808666667,21.1256666667,31.6289333333,28.1172,24.5818,23.0003333333
833.25,20.2372,36.8854666667,22.1727333333,44.7608,14.0674,20.4522,31.2644,27.2894666667,24.0489333333,22.3618
833.55,19.7849333333,37.2651333333,21.7991333333,43.8565333333,13.3117333334,20.0072,30.5233333333,26.9748666667,23.1828,21.1935666667
833.85,19.7722,37.2118333333,21.6771333333,43.216,13.4575333333,19.5444,29.9723333333,26.3767333334,23.0917333333,21.5841
834.16,19.6110666666,36.7622666667,21.1940666667,43.0707333333,13.0671333333,18.6216,29.321,25.6908,22.702,21.1497
834.46,19.5528,35.9682333333,20.2682,42.5661333333,12.5971333333,18.0528666666,28.6550666667,24.9465333333,21.7887333333,20.1994333333
834.76,19.8428,36.1665333333,20.7002,43.5513333333,12.7973333333,18.0636,29.0961333333,25.0162,22.1864,20.5217
835.06,19.0956,35.5045,19.8505333333,42.8475333334,12.1898666666,17.5710666667,28.2212666667,24.1180666667,21.3602,19.7383
835.36,17.1858,33.0796333333,17.4158,40.7134666666,10.2735333333,15.5450666667,25.8184666667,21.7121333333,19.2628,17.1859666667
835.66,16.4848,32.5671333333,16.3290666667,40.3897333333,9.24666666667,14.4935333333,25.1082,20.5714,18.6060666667,16.0649666667
835.96,16.4160666667,32.6647333333,15.831,40.1021333333,9.14593333333,14.6332666667,24.8096,20.7798666667,18.4678666667,16.1189
836.26,16.9605333333,33.2876333333,16.3932,40.5368666667,10.152,15.8257333333,25.6838666667,21.8845333333,19.0679333333,17.2087
836.57,17.5554666667,34.5497333333,17.1228,41.4736,10.0584666667,16.2924,25.2281333333,22.1404,19.2163333333,17.5204666667
836.87,18.4170666667,34.6588666667,17.5547333333,42.2264666667,10.5277333333,16.0232666667,26.2033333333,22.6126,19.9484,18.5071
837.17,19.0844666667,34.8711666667,17.897,43.3046,10.5292,16.3949333333,26.309,23.4191333333,19.8283333333,17.2104333333
837.47,22.7998,39.0408333333,21.0208,47.0069333333,13.7201333333,20.0618666667,29.3427333333,26.8523333333,23.7588,19.2884333333
837.77,21.4286,39.2856333333,21.1564,46.9898,12.7551333333,19.8978666667,29.2858,26.5306666667,23.5544,17.9677333333
838.07,19.9083333333,38.7362666667,19.6337333333,46.2088666667,10.9158,17.7107333333,25.9890666667,24.4138666667,21.0439333333,16.0256
838.37,25.3825333333,44.2303333333,24.457,52.4646,15.6184666667,22.0773333333,30.9725333333,29.7261333334,26.4589333333,20.9064333333
838.67,29.8729333333,50.6842666667,30.1075333333,58.26,20.0780666667,26.2562,34.4283333334,34.6824,29.6578,24.6431666667
838.97,28.8088666667,50.2503,29.6898,58.2985333333,19.2792,25.7858,33.4134666667,34.9149333333,27.2672666667,22.5325333333
839.27,26.3394,48.2515333333,26.9119333333,55.9918,15.6849333333,21.5744666667,30.6136,31.6566,24.1514,19.417
839.57,26.1936,48.3549666667,26.3441333333,55.785,13.9138666667,19.0323333333,28.5806666667,30.8816666667,22.6021333333,17.9892
839.87,22.4810666667,45.4475333333,23.0852,52.643,10.7658666667,16.1382,26.1273333333,27.0334,19.7410666666,14.8544
840.17,25.3847333333,48.2906333333,26.0257333333,54.701,14.4444666667,19.8718,28.8462,29.8504,22.1796,17.6496
840.47,26.013,49.6623333333,27.8866666667,56.1002,15.1415333333,20.5012,30.2616,30.0436,24.074,20.5228666667
840.77,22.3942666667,50.2581666667,26.4085333333,56.3380666667,13.2159333333,17.2065333333,29.2019333333,29.5305333333,20.8686,18.6502666667
841.07,22.7272666667,50.7227666667,27.0862,56.9929333333,13.7762,17.9255333333,30.0698666667,30.0932666667,20.3262666667,19.9417
841.37,21.8304666667,48.1580666667,26.2825333333,54.3051333333,13.356,18.7572,31.2992666666,29.6948666667,20.0678,19.7966
841.67,15.1254,43.4885666667,21.1468666667,49.2710666667,7.31193333333,13.3332666667,26.1408666667,24.062,14.1696,14.7911666667
841.97,13.6842666667,42.5563,19.0727333333,47.218,6.466,11.6792666667,26.5413333333,22.4561333333,14.6616666667,15.2128333333
842.27,13.2801333333,43.028,17.8488,47.0385333333,6.45406666666,10.7569333333,26.826,19.9203333333,15.1128,16.7331
842.57,13.5418,45.8333,18.5118666667,48.0356666667,6.60720000001,12.9761333333,28.6012,20.8036666667,16.1607333333,18.3333666667
842.87,13.8602666667,48.6975666667,20.5581333333,50.6667333333,8.46513333333,15.5348666667,30.5425333333,21.7364666667,19.5970666667,20.2481666667
843.17,17.0372,52.5120666667,24.4444,53.8808,13.2044666667,19.5813333334,34.5894,28.438,23.1884666667,24.525
843.47,10.5555333333,49.8148,19.2222666667,54.0000666667,6.88886666667,14.5555333333,30.2962,23.5925333333,21.037,18.0555333333
843.77,7.86013333332,48.2716,16.7078666667,52.7984666667,4.15639999998,12.6749333333,29.3416,23.1688,17.6132666667,14.3827
844.07,2.38113333333,40.8224333333,9.52380000001,46.6668666667,-3.80953333332,6.70986666667,22.4674,16.5368666667,11.2554666667,8.4415
844.37,-4.3076,38.4871666667,1.58973333335,46.0512666667,-10.4102666667,0.564133333334,18.7692666667,14.2051333333,6.97426666666,2.69236666667
844.67,0.3794,47.2630333333,6.01626666666,52.0325333333,-4.22766666667,3.19773333334,20.4335333333,18.4281333333,9.3226,7.2086
844.97,7.7286,55.9881,8.43660000002,60.2359333333,0.707933333312,8.0826,28.6136666667,22.4778666667,14.3362666667,9.76393333333
845.27,10.8256666667,59.3883333333,9.60240000002,65.9938666667,1.65133333332,12.844,31.4372666667,25.7492666667,13.1498,7.76756666667
845.57,9.00000000001,63.6,8.06666666666,70.1333333333,-3.2,14.8666666667,30.8,24.7333333333,12.0666666667,4.2
845.87,7.4074,54.9002666667,8.94566666665,60.7976,0.0569333333327,12.3646666667,27.4073333333,22.3362,7.74926666666,5.09976666666
846.17,9.74366666667,48.4103333333,8.87180000001,52.1538666667,2.10253333333,11.1794,28.2050666667,20.7179333333,6.25639999998,1.2052
846.47,7.39006666668,49.4832,6.71826666666,51.9379333333,-0.620266666652,6.87333333333,27.9587333333,15.4005333333,3.41079999998,-1.70546666667
846.77,2.9268,46.8833666667,2.92686666666,50.3524,-3.19773333334,1.4092,25.5826666667,12.9539333333,-5.5284,-3.3875
847.07,-6.27786666667,45.0555333333,-5.77773333334,46.9444666667,-9.27773333332,-5.11113333332,19.1666666667,5.44446666667,-15.0,-13.25
847.37,0.63,49.0288,-0.787333333334,49.6062,-1.78479999999,1.41726666667,23.5696666667,9.44886666665,-9.13379999999,-6.8243
847.67,4.52379999999,48.0715,2.23799999999,46.9048666667,0.333333333342,3.14293333333,25.0951333333,9.33333333332,-5.33319999998,-2.35716666666
847.97,3.1604,47.8023666667,0.049600000008,46.5184,-1.62960000001,2.7654,24.9878,8.44446666668,-8.09873333332,-4.49376666666
848.26,-0.882333333332,41.6911,-5.29413333332,42.1570666667,-7.05893333333,0.784266666667,18.7744666667,3.52953333333,-13.3822666667,-8.45583333333
848.56,2.52246666667,41.5091333333,-0.85586666668,43.8738666667,-2.34239999998,3.01793333333,19.3242666667,5.67573333335,-7.43253333335,-3.08556666666
848.86,3.44513333334,42.4384,-0.7606,42.0134,-0.894866666666,-0.134199999999,22.0136,8.0536,-4.38473333333,-2.43856666666
849.16,4.74819999999,44.9400666667,-1.96640000001,47.674,1.9184,1.43893333333,23.5971333333,7.81786666667,-1.48680000002,-2.92560000001
849.46,-5.52713333333,41.3390333333,-14.0170666667,47.5213333333,-7.69233333332,-9.97146666667,17.436,0.7978,-12.3646,-8.91736666667
849.76,-2.45333333334,40.3466666667,-12.0,44.0,-4.85333333334,-5.44,18.6133333333,4.37333333334,-9.33333333333,-5.09333333333
850.06,5.36226666668,47.7536,-4.0096,46.6184,2.41546666664,5.02413333333,25.0725333333,11.1112,1.73906666665,3.599
850.36,11.0952666667,47.0477,-0.142733333327,45.6666666667,5.4762,5.66653333334,26.3332666667,12.5714666667,6.95253333335,10.8810333333
850.65,10.2416,49.1546333333,2.36720000001,47.0531333334,4.68613333333,6.95653333333,25.7003333333,13.6231333334,9.75859999998,9.83096666666
