wavelength,Back_DacCayf,Belly_DacCayf,Breast_DacCayf,Crissum_DacCayf,Crown_DacCayf,DorTail_DacCayf,Rump_DacCayf,Throat_DacCayf,WingTip_DacCayf
262.13,6.6248,11.5006,8.77940000001,9.23146666666,7.895,8.09133333334,9.31966666666,7.62826666667,7.7802
262.51,6.75273333333,11.681,8.979,9.34480000001,7.99386666667,8.2854,9.40693333334,7.8598,7.99140000001
262.88,6.73493333333,11.6173333333,8.88979999999,9.42053333334,7.93586666667,8.2592,9.28133333333,7.878,7.7808
263.25,6.4404,11.4932666667,8.57139999999,9.14166666665,7.68366666667,8.0748,8.94473333333,7.74266666667,7.4398
263.63,6.5586,11.6437333333,8.73946666667,9.2568,7.84206666666,8.25486666667,9.07333333333,7.96666666667,7.70793333334
264.00,6.51026666667,11.6826666667,8.86153333332,9.30986666666,7.78373333333,8.30653333333,9.0608,7.8762,7.65573333333
264.37,6.46326666667,11.6612,8.80493333334,9.26359999999,7.747,8.22053333334,8.89746666667,7.7136,7.58053333333
264.75,5.57193333333,10.6621333333,7.92706666667,8.23553333333,6.836,7.26113333333,7.88173333333,6.83606666667,6.4408
265.12,5.28173333333,10.0858,7.50273333333,7.79773333333,6.55833333333,6.81966666667,7.42066666667,6.55846666667,6.03213333333
265.49,4.7018,9.52533333335,7.03226666666,7.29086666667,5.9982,6.30833333334,6.81066666667,5.97606666667,5.51433333333
265.87,4.21833333333,9.1112,6.87339999999,6.77553333333,5.62206666667,5.97033333333,6.39826666667,5.3536,5.18693333333
266.24,3.71226666667,8.52453333333,6.367,6.23653333333,5.06606666667,5.4504,5.98626666667,4.81593333333,4.7946
266.61,3.3146,8.08026666667,5.96486666667,5.97506666667,4.8544,5.0996,5.8798,4.40466666667,4.57166666666
266.98,3.59153333333,8.18613333333,6.24553333333,6.13053333333,5.09113333333,5.2228,6.21273333333,4.621,4.93646666667
267.36,3.92793333333,8.32386666667,6.64446666667,6.29033333333,5.25613333333,5.4808,6.59406666667,4.81653333333,5.34146666667
267.73,4.29186666667,8.60233333333,6.91966666667,6.60866666667,5.66386666667,5.85266666666,6.77333333333,5.06646666667,5.67
268.10,4.5476,8.90473333333,7.27086666666,6.86313333333,5.91366666667,6.131,7.03866666667,5.44633333333,6.05346666667
268.48,4.47786666667,8.8644,7.222,6.76366666667,5.87633333333,6.02913333333,6.9722,5.3768,6.0762
268.85,4.6764,9.10753333334,7.27326666666,6.9122,6.16993333333,6.19586666667,7.3166,5.5344,6.28546666667
269.22,4.83173333333,9.4134,7.33133333333,7.053,6.39666666667,6.33426666667,7.7546,5.62706666667,6.52753333333
269.59,5.22406666667,9.9304,7.74159999999,7.42413333333,6.8338,6.77793333333,8.34313333333,6.0764,7.051
269.97,5.61026666667,10.2150666667,7.92726666666,7.7688,7.04826666667,7.01873333333,8.56453333333,6.43826666667,7.31446666667
270.34,5.87233333333,10.5798,8.2236,8.09106666667,7.35233333333,7.3234,8.72133333334,6.73826666667,7.58286666666
270.71,6.137,10.7520666667,8.3688,8.25033333333,7.474,7.42266666667,8.80566666667,6.8672,7.64106666667
271.09,5.9306,10.5514666667,8.12873333333,8.10393333333,7.30046666667,7.218,8.58540000001,6.61673333333,7.36279999999
271.46,5.97433333333,10.4896,8.03186666667,8.00533333333,7.16113333333,7.10073333333,8.47559999999,6.5462,7.20453333333
271.83,5.94426666667,10.3824666667,8.01546666667,7.92166666667,7.0138,6.94106666666,8.42853333334,6.46726666667,7.138
272.20,5.82426666667,10.1722666667,7.78919999999,7.7732,6.8824,6.70113333333,8.20946666667,6.23966666667,6.894
272.58,5.7448,10.0618666667,7.75266666666,7.69873333333,6.74986666667,6.60146666667,8.14613333333,6.226,6.7746
272.95,5.94946666667,10.2595333333,7.96293333333,7.94286666667,6.816,6.74913333333,8.24373333333,6.39926666667,6.99646666667
273.32,6.21046666667,10.5848666667,8.33280000001,8.27006666667,7.04686666667,7.05806666667,8.3798,6.72026666667,7.23686666667
273.69,6.47566666667,10.7688,8.54786666666,8.52786666667,7.18586666667,7.23306666667,8.56586666667,6.8688,7.48700000001
274.06,6.321,10.6379333333,8.36686666666,8.43653333333,7.05186666667,7.14933333333,8.5502,6.73633333333,7.26973333333
274.44,5.99106666667,10.2173333333,7.98959999999,7.98486666667,6.5746,6.75153333333,8.20693333333,6.35713333334,6.7966
274.81,5.77173333333,9.97693333335,7.74400000001,7.7564,6.3068,6.545,7.9094,6.07806666667,6.5622
275.18,5.87233333333,10.0236,7.81480000001,7.88693333333,6.36273333333,6.67173333333,7.96153333333,6.13126666667,6.60693333333
275.55,5.707,9.97939999999,7.65980000001,7.9626,6.50246666667,6.623,8.001,6.0354,6.58206666667
275.93,5.4336,9.86559999999,7.40193333333,7.76273333333,6.3478,6.5586,7.9658,5.963,6.36626666667
276.30,5.371,9.97033333333,7.33326666667,7.8038,6.25,6.535,7.9704,6.078,6.45693333334
276.67,5.70093333333,10.1982,7.47906666666,8.11926666667,6.54913333334,6.84166666667,8.22593333333,6.29726666667,6.71046666667
277.04,5.64653333333,10.1595333333,7.41506666666,8.10806666667,6.49746666667,6.83573333333,8.18566666667,6.2204,6.61406666667
277.41,5.23073333333,9.65286666667,6.92319999999,7.59786666666,6.01433333333,6.41293333333,7.80426666667,5.6796,6.10613333333
277.79,5.08266666667,9.43099999999,6.84053333333,7.51886666667,6.03306666667,6.31613333333,7.80206666667,5.67433333333,5.86493333333
278.16,5.44826666667,9.6614,7.18019999999,7.84633333333,6.42513333333,6.52786666667,8.13493333333,6.12813333333,6.2004
278.53,5.60993333333,9.6376,7.19226666667,8.05806666667,6.59206666667,6.4786,8.2434,6.25713333333,6.34313333333
278.90,6.0212,10.0978666667,7.65786666667,8.49393333333,7.10786666667,6.84106666667,8.73646666667,6.792,6.79193333333
279.27,6.06506666667,10.2522666667,7.71893333333,8.59833333333,7.271,6.93373333333,8.73066666667,6.9202,6.9094
279.64,6.2384,10.6065333333,7.95426666667,8.8268,7.44346666667,7.15086666666,8.97306666667,7.1774,7.16953333333
280.02,6.02706666667,10.4321333333,7.8992,8.67986666667,7.36393333333,6.90953333333,8.78713333333,6.95126666667,7.05573333333
280.39,5.959,10.2971333333,7.8476,8.57079999999,7.34846666667,6.90606666667,8.7662,6.81073333333,6.92153333333
280.76,5.9584,10.3604,7.82800000001,8.52353333333,7.375,6.98953333333,8.74866666667,6.8018,6.91673333333
281.13,5.94553333333,10.3214666667,7.94039999999,8.50993333334,7.383,6.9722,8.74953333333,6.80606666667,6.992
281.50,5.75806666667,10.1352666667,7.9216,8.40326666667,7.38806666667,6.74506666667,8.61206666667,6.69746666667,6.9228
281.87,5.63006666667,10.0116,7.66606666666,8.23566666667,7.14313333333,6.52253333333,8.331,6.4552,6.87366666666
282.25,5.20453333333,9.74906666668,7.32440000001,7.91566666667,6.6896,6.2496,7.934,6.02046666667,6.63693333333
282.62,5.04026666667,9.78713333332,7.32066666667,7.81813333333,6.512,6.32166666667,7.98826666667,5.86466666667,6.5186
282.99,4.81026666667,9.5632,7.20733333334,7.5402,6.3142,6.12813333333,7.72413333333,5.66393333333,6.27046666667
283.36,4.77673333333,9.53886666666,7.24113333333,7.41213333333,6.1586,6.08593333333,7.73,5.63306666666,6.1926
283.73,4.54513333333,9.24833333334,7.12686666667,7.1746,5.85666666667,5.8338,7.40573333333,5.5008,5.84226666667
284.10,4.66446666666,9.35506666667,7.1516,7.23413333333,5.89393333333,5.89606666667,7.39713333333,5.50773333333,5.8376
284.47,4.4588,9.294,7.05273333334,7.09573333334,5.7694,5.77526666667,7.17773333333,5.3364,5.6466
284.85,4.16993333333,9.116,6.9184,6.9904,5.55546666667,5.51186666667,6.97326666667,5.158,5.38893333333
285.22,4.0562,9.0944,6.84399999999,6.97866666667,5.59206666667,5.48326666667,6.90853333334,5.13246666666,5.2174
285.59,4.42206666667,9.62073333333,7.20506666666,7.31966666667,5.88273333333,5.80813333333,7.33793333333,5.597,5.59166666667
285.96,4.5648,9.86333333333,7.4972,7.59613333333,6.08053333333,5.93846666666,7.5512,5.80913333333,5.66166666667
286.33,4.8876,10.1578,7.85393333333,7.83446666667,6.36,6.2396,7.77066666667,6.1438,5.84426666667
286.70,5.139,10.4815333333,8.21213333334,8.14706666666,6.73346666667,6.45046666667,8.0098,6.59993333333,6.17966666667
287.07,5.10166666667,10.4558,8.10639999999,8.1628,6.64013333333,6.3946,7.99333333333,6.65433333333,6.02733333333
287.44,5.09613333333,10.5306666667,8.09113333334,8.1856,6.63806666667,6.32486666667,8.00933333333,6.65253333333,5.9562
287.82,5.35146666667,10.7374,8.22746666667,8.328,6.76713333333,6.49813333333,8.21846666667,6.7798,6.1338
288.19,5.61826666667,11.0748,8.51633333333,8.65646666667,7.01373333333,6.7194,8.52906666666,7.12633333333,6.3196
288.56,6.09866666667,11.5380666667,9.03546666666,9.13993333333,7.40866666667,7.0128,9.0246,7.5882,6.7162
288.93,6.55353333333,12.1013333333,9.46293333333,9.53706666666,7.82440000001,7.25286666667,9.47966666667,7.94873333333,7.01733333333
289.30,6.4996,12.2312666667,9.4978,9.5316,7.76486666666,7.166,9.43213333333,7.97153333333,6.97646666666
289.67,6.33566666667,12.1136,9.4884,9.46193333334,7.64260000001,7.05253333333,9.25026666667,7.78053333333,6.74806666666
290.04,6.2476,12.1726,9.4412,9.40159999999,7.54433333334,7.03853333333,9.2054,7.75953333333,6.58926666666
290.41,6.45206666667,12.4955333333,9.58106666668,9.64373333334,7.72486666667,7.0808,9.41379999999,7.92246666667,6.67813333333
290.78,6.68966666667,12.7949333333,9.81126666667,9.9626,7.90266666667,7.33366666667,9.57946666667,8.08093333333,6.6974
291.15,7.02746666667,13.37,10.4120666667,10.4699333333,8.32993333333,7.6894,9.98733333333,8.39753333333,7.10846666667
291.52,7.43206666667,13.9055333333,10.9229333333,10.9731333333,8.84880000001,8.01386666667,10.4435333333,8.80633333333,7.49006666667
291.89,7.42486666667,14.1964,11.1189333333,11.1636666667,9.06973333334,8.1268,10.588,8.98213333334,7.56113333334
292.26,7.28853333333,14.3612,11.1844,11.1903333333,9.00759999999,8.03733333333,10.5247333333,8.94039999999,7.49459999999
292.64,7.29733333333,14.5506,11.1961333333,11.2162,8.98466666667,7.9842,10.5191333333,8.99466666666,7.38780000001
293.01,7.1584,14.6276666666,11.3034,11.2425333333,8.94246666667,7.99146666667,10.4846,9.0704,7.31686666667
293.38,7.62366666667,15.1189333333,11.8744,11.7968,9.38260000001,8.3746,11.0498,9.57659999999,7.74193333333
293.75,7.935,15.504,12.1179333333,12.1727333333,9.63826666667,8.53453333334,11.3903333334,10.002,7.91453333333
294.12,8.14473333333,15.8596666667,12.3844666667,12.4168666667,9.91466666666,8.60906666667,11.6384,10.2757333333,8.08820000001
294.49,8.08573333333,15.9362666667,12.5711333333,12.5276,9.94026666667,8.56513333333,11.7393333333,10.3263333333,8.04186666667
294.86,7.77266666667,15.7472666666,12.3504,12.3369333333,9.6268,8.19966666667,11.5368666667,10.1307333333,7.67833333333
295.23,7.2728,15.5098,11.9874,12.0058666667,9.18606666667,7.65853333333,11.205,9.84813333335,7.20433333333
295.60,6.7416,15.1649333333,11.5428,11.6390666667,8.62853333333,7.06093333333,10.7330666667,9.46846666667,6.6506
295.97,7.02033333333,15.5698,11.8434666667,12.0050666667,8.85213333333,7.20913333333,11.0732,9.83166666667,6.80953333334
296.34,7.34793333333,15.9676,12.2442666667,12.3268666667,9.18620000001,7.49513333333,11.4904,10.212,7.06313333333
296.71,7.1714,15.9715333333,12.2313333333,12.291,9.08526666667,7.3784,11.4947333333,10.1419333333,6.93153333332
297.08,7.20713333333,16.1068,12.2718666667,12.3792,9.04353333334,7.31593333333,11.5522,10.2122,6.88413333334
297.45,7.17686666667,16.233,12.2461333333,12.39,8.95146666666,7.17533333333,11.5041333333,10.2126666667,6.76666666666
297.82,6.96633333333,16.2473333333,12.1494666667,12.2646666667,8.77826666667,6.9664,11.3094666667,10.0364666667,6.53326666667
298.19,6.93566666667,16.3967333333,12.2720666667,12.3695333333,8.76033333333,6.98606666666,11.3205333333,10.1057333333,6.4812
298.56,6.5818,16.3121333333,12.0340666667,12.1359333333,8.51613333333,6.62646666667,11.079,9.8618,6.1274
298.93,6.3348,16.2850666667,11.9775333333,12.0044666667,8.40960000001,6.27486666667,10.9298666667,9.67053333333,5.88293333333
299.30,6.2954,16.2824,11.8952666667,11.9372666667,8.2782,6.14626666667,10.8495333333,9.59626666665,5.71666666667
299.67,6.49093333333,16.6390666667,12.1772,12.1587333333,8.42813333333,6.37393333333,11.1954,9.94719999999,5.89713333333
300.04,5.9594,16.3663333333,11.8211333333,11.8543333333,7.99373333333,5.93686666667,10.7316,9.50933333332,5.37273333333
300.41,5.85506666667,16.3962,11.8228666667,11.9062666667,7.95393333333,5.7898,10.6699333333,9.48426666667,5.1416
300.78,6.2988,16.9339333333,12.3162666667,12.4195333333,8.35533333333,6.0868,11.1135333333,9.84693333333,5.44713333334
301.15,6.46113333333,17.1882666667,12.5402,12.7282666667,8.50886666667,6.22253333333,11.3981333333,10.0214666667,5.575
301.52,6.43933333333,17.2087333333,12.5552,12.7884666667,8.45833333334,6.2412,11.5220666667,10.0479333333,5.46306666667
301.89,6.78126666666,17.5494,12.9799333333,13.2089333333,8.825,6.60926666666,11.9906,10.3534,5.73266666667
302.26,6.77133333333,17.4868,12.9796,13.1259333333,8.7888,6.53226666667,12.049,10.2825333333,5.66293333333
302.63,7.19326666667,17.8196666667,13.3942,13.5466666667,8.97813333333,6.86646666667,12.4624,10.6244,5.91506666667
303.00,7.50526666667,18.1626666667,13.6201333333,13.8072,9.04813333334,7.1992,12.7832666667,10.8972,6.13826666667
303.37,7.8486,18.6744,14.16,14.2881333334,9.44019999999,7.60413333333,13.2653333333,11.2276,6.55813333333
303.74,8.20873333333,19.1427333333,14.7066,14.7938,9.92526666666,7.99726666667,13.6843333333,11.4771333333,6.95386666666
304.10,8.57126666667,19.4752666667,15.1757333333,15.1370666667,10.1244,8.26039999999,14.0623333333,11.7045333333,7.30806666667
304.47,8.1676,19.2228,14.9626,14.9053333333,9.63700000001,7.79886666666,13.6666666667,11.3058,6.94073333333
304.84,7.7112,18.9674,14.6236,14.6373333333,9.28440000001,7.378,13.254,11.0960666667,6.53186666667
305.21,7.3426,18.7978666667,14.4716666667,14.4018666667,9.04900000001,6.9756,12.9644666667,10.7576,6.1224
305.58,7.16113333333,18.9666666667,14.5786666667,14.4052,9.02413333333,6.8564,12.9942,10.7154666667,6.05306666667
305.95,6.68493333333,18.7326,14.2366,14.1368666667,8.54233333333,6.23746666667,12.5948666667,10.3488666667,5.61693333333
306.32,6.54766666667,18.9087333333,14.3199333333,14.2606,8.46166666667,6.06566666667,12.6379333333,10.361,5.59786666667
306.69,6.24953333333,18.9542666667,14.1599333333,14.1,8.28693333333,5.71226666667,12.43,10.1672666667,5.3236
307.06,6.27546666667,19.1250666667,14.3761333333,14.1651333333,8.51873333334,5.68126666667,12.6019333333,10.3073333333,5.41693333333
307.43,6.23733333333,19.2838666667,14.4584,14.255,8.52619999999,5.65553333333,12.7312,10.3813333333,5.208
307.80,6.1036,19.3564666667,14.3671333333,14.1980666667,8.33793333334,5.39766666667,12.6736666666,10.3288666667,4.92513333333
308.17,6.01173333333,19.4585333334,14.3714,14.1818,8.3616,5.181,12.7584666667,10.3108666667,4.7936
308.54,6.32793333333,19.8276666667,14.6432,14.4805333333,8.64666666667,5.4666,13.2178666667,10.6001333333,5.0084
308.90,6.44953333333,19.8832,14.8133333333,14.5286,8.62493333334,5.47853333333,13.4117333333,10.5520666667,5.0042
309.27,6.81786666667,20.3426666667,15.2467333333,14.885,8.90706666667,5.7266,13.7673333333,10.9576666667,5.23453333334
309.64,6.82566666667,20.3902666667,15.3274,15.0029333333,8.88386666667,5.68466666667,13.7626,10.9777333334,5.13906666667
310.01,7.00306666667,20.7852666667,15.7270666667,15.3385333334,9.14679999999,5.9514,14.1693333333,11.3151333333,5.32293333333
310.38,7.16593333333,20.975,16.0222,15.5134,9.3602,6.12746666667,14.3988,11.4467333333,5.3508
310.75,7.20473333333,21.0158,16.2323333333,15.6169333333,9.44186666667,6.23213333333,14.5502,11.5320666667,5.44673333333
311.12,7.42973333333,21.3294666666,16.5583333333,16.0195333333,9.62453333333,6.44233333333,14.9024666667,11.7262666667,5.49606666667
311.49,7.64233333333,21.6209333334,16.8342,16.338,9.79453333333,6.56473333333,15.1964,11.9269333333,5.6956
311.85,7.5828,21.6418666666,16.9078,16.3417333333,9.68126666667,6.49466666667,15.2735333333,11.9166666667,5.6242
312.22,7.72299999999,21.9484666667,17.2118666667,16.6156666667,9.84666666667,6.58613333333,15.5792,12.1127333333,5.7156
312.59,7.72013333334,22.0848,17.3899333333,16.7736,9.93706666667,6.55353333333,15.7327333333,12.1901333333,5.7516
312.96,7.58693333334,22.3338,17.5498,16.8785333333,9.97893333333,6.4582,15.8676666667,12.2706666667,5.659
313.33,7.57226666666,22.5356,17.6998,16.9949333333,10.0099333333,6.40633333333,16.0430666667,12.3366666667,5.5822
313.70,7.71513333333,22.8142666667,17.9833333333,17.1669333333,10.2510666667,6.42753333333,16.32,12.5051333333,5.74113333333
314.07,7.88766666667,22.9528,18.1334,17.2623333333,10.3821333333,6.53713333333,16.4960666667,12.5986666667,5.88126666667
314.43,7.96599999999,23.2033333333,18.279,17.4338666667,10.3544,6.5142,16.6495333333,12.7016666667,5.98666666667
314.80,8.18560000001,23.6656666667,18.5916,17.7574666667,10.5587333333,6.71273333333,16.9695333333,13.0184666667,6.23026666667
315.17,8.18786666666,23.8884,18.6824,17.84,10.5324666667,6.64793333333,16.9315333333,13.0938666667,6.3784
315.54,8.25879999999,24.0098,18.8271333333,17.772,10.6519333333,6.68373333333,16.882,13.1928666667,6.36686666667
315.91,8.38386666667,24.1554,18.9270666667,17.9193333333,10.7219333333,6.632,16.9869333333,13.2198,6.37053333333
316.28,8.32413333333,24.1737333333,18.9266666667,17.8551333333,10.5484,6.54273333333,16.9094,13.1862,6.22373333333
316.64,8.47666666666,24.5196666667,19.1583333333,17.9349333333,10.5687333333,6.69,17.0856,13.4014,6.26933333333
317.01,8.83313333334,24.8370666667,19.414,18.221,10.8457333333,7.0754,17.3488,13.6893333333,6.47786666667
317.38,8.823,24.8801333333,19.4307333333,18.233,10.8071333333,7.1304,17.3662,13.6778666667,6.50033333333
317.75,9.07566666667,25.2636666667,19.6857333333,18.4046,10.8714,7.35633333333,17.7424666667,13.8893333333,6.6528
318.12,9.23139999999,25.6411333333,20.0099333333,18.7087333333,11.0404,7.4562,17.9509333333,14.0771333333,6.59926666667
318.49,9.17493333334,25.7725333333,20.1396666667,18.8047333333,11.1005333333,7.44493333333,18.1203333333,14.1354666666,6.465
318.85,9.25766666667,25.8463333333,20.2139333333,18.8634666667,11.1424666667,7.33886666667,18.2472666666,14.1057333333,6.31046666667
319.22,9.32686666667,26.0106666666,20.419,18.9068,11.1954,7.27406666667,18.5202666667,14.127,6.2214
319.59,9.21373333334,25.9985333333,20.3125333333,18.859,10.9815333333,6.9544,18.6060666667,13.876,6.01486666667
319.96,9.15206666666,26.1456,20.4713333334,18.8897333334,11.0319333333,6.954,18.6745333333,13.9639333333,5.90773333333
320.32,9.11133333334,26.3183333333,20.6592,18.9966666667,11.0951333333,7.00033333333,18.7775333333,14.0446666667,5.81766666667
320.69,9.11106666667,26.4690666667,20.6619333333,19.0774,11.0634,6.83913333333,18.7873333333,14.0122,5.69986666667
321.06,9.05606666666,26.4712666667,20.695,19.0844,10.9859333333,6.713,18.8640666667,14.02,5.6882
