wavelength,Back_DacFlam,Belly_DacFlam,Breast_DacFlam,Crissum_DacFlam,Crown_DacFlam,DorTail_DacFlam,Patch10_DacFlam,Rump_DacFlam,Throat_DacFlam,WingTip_DacFlam
710.27,7.96726666666,50.743,37.7390666667,54.1021333333,11.8112666667,10.1984666667,44.8292666667,52.7608,8.77393333333,9.80773333333
710.59,8.08053333333,50.5710666667,37.7714666667,54.0668666667,11.9086,10.2434,44.8502,52.7919333333,8.93586666667,9.80346666667
710.91,8.06753333333,50.5426,37.7789333333,54.0866,11.7923333333,10.2341333333,44.8438,52.6688,8.99693333333,9.89486666667
711.24,7.7668,50.6140666667,37.6502,54.2172,11.5091333333,9.93506666665,44.7986,52.6480666667,8.76473333333,9.5642
711.56,8.11093333334,50.8334,37.8886,54.2242,11.76,10.3808,45.0901333334,52.8203333333,9.14940000001,9.91453333335
711.88,7.8612,50.6027333333,37.7539333334,53.9794666667,11.6123333333,10.2624666667,45.003,52.5690666667,8.9826,9.80726666665
712.20,7.9334,50.6816666667,37.7326666666,54.2468,11.7585333333,10.3656666667,45.1588,52.7311333333,9.10353333334,9.93473333333
712.52,7.9914,50.7059333333,37.7921333333,54.0906,11.7941333333,10.3949333333,45.0404666667,52.6773333333,9.09513333333,9.92393333333
712.84,8.24433333333,50.9504666667,38.0244666666,54.1602,11.9468,10.4796,45.2364666667,52.6898,9.2966,10.1282
713.16,7.9798,50.9762,38.0383333333,54.1571333333,11.7686666667,10.2086,45.2708,52.8050666667,9.05973333333,9.98666666667
713.48,8.2946,51.2068,38.4188666667,54.4316666667,12.0380666667,10.5648,45.6698,53.1834,9.33366666666,10.1696
713.80,8.22673333333,51.1846,38.4618666667,54.4326666667,12.0839333333,10.6816,45.7437333333,53.3005333333,9.30586666666,10.1850666667
714.12,8.29693333333,51.4626666667,38.7126666667,54.5814,12.1944666667,10.9119333333,46.0629333333,53.4956666667,9.44386666666,10.3346666667
714.44,8.4422,51.5316,38.7858666667,54.7876,12.3855333334,11.0575333333,46.2613333333,53.8368,9.59566666667,10.3842
714.76,8.8174,51.6242666667,39.0032,54.9801333333,12.6008666667,11.3568,46.5234666667,54.0191333333,9.91519999999,10.6678666666
715.08,8.7038,51.5857333333,38.9125333334,55.1578,12.5478,11.2540666667,46.4679333333,54.0358666667,9.77086666667,10.5812666667
715.40,8.84733333333,51.9934,39.1214,55.5708666667,12.6744666667,11.3329333333,46.5892666667,54.362,9.81739999999,10.6564666667
715.72,8.74986666667,51.9004666667,39.0856,55.342,12.4634,11.1324,46.3532666667,54.0823333333,9.70559999999,10.5566666667
716.04,8.92093333333,51.8646,39.1341333333,55.4193333333,12.6134666667,11.2521333333,46.3988666667,54.1847333333,9.81239999999,10.7552666667
716.36,8.99766666667,51.9912666666,39.2360666667,55.6594,12.7486666667,11.4210666667,46.5348,54.4735333333,9.91293333333,10.9064666667
716.68,9.0714,51.9876666667,39.2586,55.7166666667,12.7969333334,11.5474666667,46.5739333333,54.4604666667,10.1042,11.0856666667
717.00,9.1216,51.9394,39.1535333333,55.7408666667,12.8516666667,11.4444,46.3964,54.4079333333,10.0388,11.1437333333
717.32,9.29586666667,52.347,39.2776,56.1083333333,12.9060666667,11.4006666667,46.6266,54.6705333333,10.1554666667,11.2772
717.64,9.50219999999,52.1803333333,39.2223333333,56.0858,12.9666666667,11.4436,46.5516,54.5696,10.1894666667,11.3673333333
717.96,9.55846666666,52.4026666667,39.4564,56.2631333333,13.0916666667,11.5523333333,46.7248,54.5911333333,10.2872,11.6395333333
718.28,9.64873333333,52.6474666667,39.6523333333,56.3283333333,13.4338,11.8201333333,46.8210666667,54.7108666667,10.4461333333,11.9465333333
718.60,10.1426,52.8711333333,40.2016666667,56.6760666667,13.8866666667,12.2438,47.2124666667,55.0732,10.8918666667,12.4892
718.92,10.1521333333,52.8255333333,40.1842,56.5416666667,13.8625333333,12.2266,47.225,55.1128666667,10.9759333333,12.5404
719.24,10.1330666667,52.9240666667,40.2662,56.7997333333,13.7744,12.2288666667,47.4554,55.3038666667,11.0409333334,12.6480666667
719.56,10.0958666667,52.825,40.1371333333,56.8854666667,13.7429333333,12.2784,47.5562,55.2012666667,11.1345333333,12.7001333333
719.88,10.1666,52.5000666667,40.0487333333,56.7255333333,13.7479333333,12.3232,47.4756,54.7927333333,11.0874,12.8679333333
720.20,10.2755333333,52.3502,39.8054666667,56.3871333333,13.659,12.2539333333,47.2094666666,54.4127333333,10.8797333333,12.7005333333
720.52,10.0124666667,52.4456666667,39.8186666667,56.3896666667,13.4062,12.0645333333,47.3416,54.4812,10.7686,12.4667333333
720.84,10.1578,52.4621333333,39.9494,56.4037333333,13.5436,12.2201333333,47.4832,54.4107333333,10.8629333333,12.5799333333
721.16,10.2550666667,52.6062,40.0276666667,56.42,13.5715333333,12.1556,47.5764666667,54.5046666667,10.9522666667,12.7019333333
721.48,10.5827333333,53.0034,40.1306666667,56.7159333333,13.7252666667,12.3758,47.8749333334,54.818,11.1974,12.8342
721.79,10.4158,52.8980666667,39.9634,56.6254666667,13.3701333333,12.1268666667,47.8211333333,54.819,10.9811333334,12.5624
722.11,9.8112,52.6768,39.4927333333,56.3196666667,12.7163333333,11.4427333333,47.5099333333,54.5652,10.4259333333,11.7831333333
722.43,10.4386,52.8729333333,39.8948,56.581,13.1667333333,11.9912,47.8178666667,54.6907333333,10.9560666667,12.3442
722.75,10.6451333333,52.9843333333,40.0,56.5723333333,13.4540666667,12.1746666667,47.9196,54.7684,11.0490666667,12.4666666667
723.07,11.0746,53.2828666667,40.3048666667,56.8004,13.7828,12.5702,48.2215333333,54.8663333333,11.4672,12.8686
723.39,11.4106,53.8332666667,40.729,57.1610666667,14.1064,12.8289333333,48.5320666667,55.3045333333,11.8666,12.9280666667
723.71,11.3272666667,53.948,40.9964666666,57.5832,14.0767333333,12.8584666667,48.6684,55.6081333333,11.8554,12.8850666667
724.03,11.3950666667,53.8024666667,41.0688,57.6788666666,14.2095333333,13.0302,48.6359333333,55.5105333334,11.8021333333,13.1143333333
724.35,11.4248,53.796,41.0446,57.7320666667,14.1334,13.1679333333,48.6038,55.4402666666,11.8478666667,13.1504
724.67,11.3355333334,54.1018,41.2601333333,58.1218666667,14.299,13.2690666667,48.7818666667,55.7674,11.8361333333,13.2492
724.98,11.0424,53.9299333333,41.1865333333,58.0372,14.1473333333,12.9542,48.7204666667,55.5088,11.5058666667,13.0938
725.30,11.0178,53.7850666667,41.0883333333,58.1228,14.2476666667,13.0183333333,48.612,55.2897333333,11.5356666667,13.287
725.62,11.1161333333,53.9704,41.2068,58.2106666667,14.6251333333,13.2154666667,48.7222666667,55.3627333333,11.7403333333,13.6651333333
725.94,10.7308,53.7499333333,40.9075333333,58.1196,14.2364,12.7857333333,48.5470666667,55.2968,11.3786666667,13.3157333333
726.26,11.0166666667,54.0542666667,41.1714666667,58.4194666667,14.4874,12.9804,48.7538666667,55.6911333333,11.6402,13.5757333334
726.58,10.4272666667,53.9254666667,40.9194666667,58.3388666667,13.9601333333,12.4571333333,48.5165333333,55.5628666667,11.0626666667,13.1272
726.90,9.87106666667,53.5996,40.4352,58.2267333334,13.3787333334,12.0645333333,48.2992,55.3426,10.5098,12.7464
727.21,10.0514,53.8027333333,40.3922,58.1264,13.5026666667,12.1736,48.3086666667,55.2519333333,10.6581333333,12.8446666667
727.53,10.1708,54.3596666666,40.5882,58.5378,13.4663333333,11.9356,48.7236,55.5426,10.6493333333,12.7987333333
727.85,10.0032666667,54.0031333333,40.1976666667,58.1966666667,13.2419333333,11.5895333333,48.4124666667,55.2834,10.4327333333,12.5742666667
728.17,9.71653333335,53.405,39.745,57.7848666667,12.8212,11.3076666667,48.081,54.8066666666,10.1675333333,12.2922
728.49,9.80600000001,53.0102666667,39.5538,57.5963333333,12.6434,11.2840666667,47.8008,54.6217333333,10.246,12.2451333333
728.80,9.92959999999,52.9919333333,39.7102666667,57.5418666667,12.7747333333,11.2621333333,47.9205333333,54.6141333333,10.4551333333,12.2532
729.12,9.92913333333,52.8198666667,39.5151333333,57.4606666667,12.6574,11.1783333333,47.6919333334,54.3666666667,10.3524666666,12.1561333333
729.44,9.99999999999,52.7338666667,39.5188,57.4862666667,12.7216666667,11.3374666667,47.6433333333,54.1303333333,10.3628666667,12.2386
729.76,9.73526666667,52.1798,39.0425333333,56.9070666667,12.3596666667,11.1958666667,47.1435333333,53.4464,10.1716666667,12.0625333333
730.08,10.2368,52.2837333333,39.3257333333,57.07,12.8176666667,11.5513333334,47.2888666667,53.6463333333,10.542,12.4883333333
730.39,10.3446666667,52.2394,39.229,56.7682666666,12.9427333334,11.578,47.2005333333,53.5644,10.6754,12.4706666667
730.71,10.2822666667,52.2498666667,39.3634,57.0487333333,13.072,11.4296666667,47.4268666667,53.8641333333,10.5058,12.6068666667
731.03,10.1959333333,51.9498,39.1647333333,56.8943333333,13.1552666667,11.5776,47.1416666667,53.6420666667,10.5562666666,12.6325333333
731.35,10.1306666667,52.1586666667,39.4296,57.0172,13.167,11.5925333333,47.2608,53.8106666667,10.5644666667,12.7609333333
731.67,10.4402,52.6562666667,39.7866666667,57.2548666667,13.4952,11.9637333333,47.5252,54.0576666667,10.8782666666,13.1280666666
731.98,10.4487333333,52.8412,39.9782666667,57.3092666667,13.7071333333,12.1254666667,47.5918666667,54.2191333333,10.8186,13.1217333333
732.30,10.3101333333,52.8267333333,39.7746,57.2359333333,13.3512666667,11.9275333333,47.4941333333,54.2626666667,10.3798666667,12.7650666667
732.62,10.6971333333,53.275,40.2655333333,57.6055333333,13.6753333333,12.4077333333,47.9484666667,54.8062666667,10.7112666667,13.1986
732.94,10.365,53.063,39.9877333333,57.2979333333,13.4167333333,12.0950666667,47.7889333333,54.5002666667,10.3912666667,12.8962
733.25,10.6606666667,53.6350666667,40.399,57.8046,13.8438666667,12.3761333334,48.2460666667,54.9890666667,10.6170666667,13.0522666667
733.57,10.1837333333,53.5062666667,40.268,57.7495333333,13.4789333333,12.0626,48.1951333333,54.9504,10.1246,12.5861333333
733.89,9.90813333334,53.5082,40.3282666667,57.9246666667,13.3117333333,11.7417333333,48.1374,54.9702666667,9.742,12.4802666666
734.21,9.67493333333,53.6206,40.2896,57.8404666667,12.9289333334,11.7637333334,48.1256666667,54.8496666667,9.71253333334,12.2126
734.52,9.79553333333,53.8329333333,40.5876666667,58.0648666667,12.8993333333,11.8911333333,48.4435333333,55.1214666666,9.76373333334,12.3363333333
734.84,9.68166666667,53.6032,40.3992,57.7231333334,12.6758666667,11.7716,48.2584666667,54.8834666667,9.58706666667,12.0092666667
735.16,9.30213333334,53.3334,40.0332,57.509,12.2712,11.4146,48.0718666667,54.8164666667,9.28566666667,11.4053333333
735.48,9.32806666665,53.5025333333,40.1257333333,57.5513333333,12.2383333333,11.2908666667,48.3537333333,54.7523333333,9.25553333334,11.4261333333
735.79,9.4952,53.5441333333,40.2426,57.6763333334,12.2842666667,11.3823333333,48.5120666667,54.7598666667,9.42893333333,11.6960666667
736.11,9.4716,53.1753333333,39.9529333333,57.2000666667,12.158,11.2148,48.4098,54.4667333333,9.39246666666,11.4097333333
736.43,9.43506666666,53.6857333333,40.2038666667,57.6392666667,12.1028,11.1943333333,48.685,55.1504666667,9.42506666667,11.4434
736.74,9.05673333333,53.1662,39.8026,57.24,11.6343333333,10.6824,48.2920666667,54.8271333333,8.95806666667,11.0824666667
737.06,9.08113333333,53.0806,39.5398,56.8651333333,11.4827333333,10.6966,47.9712,54.3446,8.90906666666,11.0630666667
737.38,9.33026666666,53.1420666667,39.5595333333,56.5634666667,11.6743333333,10.9844,47.9506666667,54.2295333333,9.21193333334,11.3318
737.69,9.23173333333,52.8187333333,39.257,56.1947333333,11.6165333333,10.7781333333,47.4924,53.9708666667,9.05126666667,11.0518
738.01,8.89646666667,52.4659333333,38.7502,55.543,11.3686,10.4912666667,46.9791333333,53.5158,8.919,10.6862
738.33,8.64093333334,52.5467333333,38.6988666667,55.6076666667,11.2556666667,10.3629333333,46.8508666667,53.6284666667,8.60326666667,10.5169333333
738.64,8.81640000001,52.6125333333,38.9175333333,55.8141333333,11.3756666667,10.4804666667,46.8664666667,53.6822,8.66713333334,10.6474666666
738.96,8.53740000001,52.0734666667,38.4739333333,55.5995333333,11.1028,10.218,46.2559333333,53.4346666667,8.512,10.4156666667
739.28,8.40333333333,52.048,38.3091333333,55.3022666667,11.0302666667,10.0765333333,46.1106666667,53.2874666667,8.28359999999,10.2345333333
739.59,7.86606666666,52.2325333333,38.3074,55.5581333333,10.7865333333,9.7534,46.08,53.3618666667,7.84533333333,9.9584
739.91,7.76259999999,51.7861333333,37.9908,55.1232,10.4370666667,9.58386666667,45.6124666667,52.8298,7.66593333333,9.63080000001
740.23,7.47486666667,51.7223333333,37.912,54.9946,10.2675333333,9.50193333333,45.5246666667,52.8352,7.34233333333,9.42773333333
740.54,7.62786666667,51.7428666667,38.0374666667,55.0736666667,10.5302666667,9.67346666668,45.7698,53.1352,7.6546,9.59840000001
740.86,7.42333333333,51.6782,38.0154666667,55.0866,10.2463333333,9.54686666667,45.7738666667,53.1482,7.5432,9.21733333333
741.18,7.70600000001,51.4548666667,38.0968666667,55.0116666667,10.4896,9.68873333334,45.8248666666,53.0400666667,7.71966666667,9.39246666667
741.49,7.54306666666,51.6482,38.1684,55.1424,10.2956666667,9.40253333334,46.0297333333,53.4066,7.374,9.05033333333
741.81,7.69013333333,51.0361333333,37.8827333333,54.638,10.5047333333,9.43340000001,45.6798666667,52.8806,7.71539999999,9.15793333333
742.12,7.89626666667,51.3094,38.0728666667,54.7736666667,10.7486666667,9.70959999999,45.9835333333,53.0486666667,7.96466666667,9.33673333333
742.44,7.81266666667,51.7760666667,38.2356,55.124,10.592,9.74040000001,46.4041333333,53.5053333333,7.78646666667,9.09
742.76,7.58413333333,51.4718,38.0855333333,54.9595333333,10.4866666667,9.82786666668,46.211,53.2334,7.78999999999,8.93973333333
743.07,7.9276,51.3812,38.1546,55.0898,10.7490666667,10.135,46.2188,53.185,8.02846666667,8.9928
743.39,8.04900000001,51.3658,38.2116666667,55.0708666667,10.8016,10.3388666667,46.4129333333,53.187,8.13566666666,9.055
743.70,8.02573333335,51.514,38.1056666667,54.9330666667,10.7503333333,10.2300666667,46.5072666667,52.9994666667,8.23933333333,8.90393333333
744.02,7.99526666666,51.4528666667,38.1468666667,54.9135333333,10.6249333334,10.1334,46.4362,53.0390666667,8.10140000001,8.76546666666
744.34,8.585,51.7669333333,38.6354666667,55.4260666667,11.0907333333,10.5615333333,46.7554,53.4742,8.41053333333,9.07753333332
744.65,8.5026,52.2086666667,38.748,55.8187333333,10.9661333333,10.7363333333,47.1729333333,53.8956,8.46533333333,9.09293333333
744.97,8.6224,52.0678,38.8368666667,55.9048,10.9981333333,10.9236,46.9901333333,53.9334666667,8.51053333334,9.06093333333
745.28,8.64973333332,52.6882,39.1657333333,56.5502,11.0228666667,11.067,47.4629333333,54.3124,8.30986666666,9.20053333333
745.60,8.58059999999,52.5474666667,39.1603333333,56.5526,10.8491333333,10.8682666667,47.4017333333,54.3662,8.07986666667,9.14133333335
745.91,8.75693333333,52.3746666667,39.2486666667,56.2471333333,11.0450666667,11.1268666667,47.3675333333,54.2354666667,8.44253333333,9.21880000001
746.23,8.98433333333,52.8357333333,39.4835333333,56.4634,11.3462,11.1606,47.602,54.5898,8.75146666667,9.47246666667
746.55,8.66373333333,52.5238666667,39.0623333333,55.7336666667,10.9768,10.7393333333,47.3980666667,54.1959333333,8.37,9.27653333333
746.86,8.5006,52.8088666667,39.1489333333,55.8046,11.1634666667,10.6892,47.3417333333,54.4764,8.31226666667,9.25106666667
747.18,8.87520000001,53.2828,39.6313333333,56.361,11.3894,11.0556,47.7725333333,55.1607333333,8.7336,9.82673333333
747.49,9.00086666667,53.7098,39.7553333333,56.4860666667,11.5137333334,11.3444,48.0314,55.5168,9.15446666667,10.0518
747.81,8.4396,53.1998666667,39.0468,55.8858666667,11.3336,10.8648,47.4524,54.7896,8.952,9.73753333333
748.12,8.65959999999,53.4418,39.3832,56.0698666667,11.4025333333,10.8693333334,47.6119333333,55.0967333333,8.99126666667,9.97373333333
748.44,8.68533333334,53.0419333333,39.095,55.8213333333,11.4067333333,10.8944,47.4091333333,54.628,8.943,10.2746
748.75,8.91126666667,53.1131333333,39.3302666667,55.9204666667,11.5932666667,11.1744,47.6330666667,55.0458,9.41899999999,10.4617333333
749.07,8.3698,52.7798,38.6892,55.1945333333,11.2773333333,10.7664,47.2200666667,54.3705333333,9.16973333333,10.2616666667
749.38,7.78493333333,52.7697333333,38.3273333333,55.1502666667,10.8363333333,10.3246666667,46.9883333333,54.1329333333,8.52340000001,10.1286666667
749.70,8.03233333333,52.6078,38.4271333333,54.9825333333,11.0959333333,10.6416666667,46.9837333334,54.3484666667,8.64806666666,10.3521333333
750.01,8.28506666667,53.1096,38.6728,55.5985333333,11.2644,11.151,47.2459333333,54.8781333333,9.13726666666,10.6696
750.33,9.10613333333,53.4276666667,39.0984666667,55.9860666666,12.0359333333,11.7832,47.827,55.4560666667,9.86746666666,11.4267333333
750.64,9.21066666667,52.9844,38.9956666667,55.6396,12.4432666667,12.0312666667,47.5989333333,55.1797333333,10.1608,11.4328666667
750.96,8.92439999999,52.8721333333,38.9318666667,55.7031333333,12.4443333333,11.7037333333,47.7104666667,55.1934666667,9.77693333334,11.1484
751.27,9.55306666665,53.0984666667,39.4192,55.5906666667,12.9359333333,12.4785333333,48.009,55.5937333333,10.2422666667,11.9368666667
751.59,9.40313333334,52.6276666667,39.0413333333,54.9234,13.0714,12.5293333334,47.5836666667,55.0126666667,10.2605333333,11.9458
751.90,9.5746,53.6040666666,39.7202666667,55.4354,13.4805333333,12.9844666667,48.2604,55.7903333333,10.8524,12.1154666667
752.22,9.51913333334,53.4866666667,39.5341333333,55.3502,13.5798,12.9546,48.4009333333,55.6628,10.9439333333,12.1761333333
752.53,9.64073333333,53.3212666666,39.4498,55.4803333334,13.4656,13.0838,48.3837333333,55.9856,10.8464,12.0912666667
752.85,10.7864666667,53.6598,40.0207333333,55.6722666667,14.4404,13.9832666667,48.8276,56.3966,12.0838,12.9712666667
753.16,10.5474,53.6715333333,40.1286666667,55.9905333333,14.2041333333,13.7732,48.9974666667,56.4303333333,12.1693333333,12.8546
753.47,10.5956666666,53.3244,40.1521333333,55.6033333333,14.1972666667,13.7057333333,48.7756666666,56.1722,12.3056,12.812
753.79,10.4995333333,52.9110666666,40.1457333333,55.2303333333,13.9459333333,13.6783333333,48.4389333333,55.5218666667,12.2004666667,12.7266
754.10,10.2989333334,53.0299333333,40.1532,55.2352,13.7298,13.5947333333,48.3280666667,55.5024,11.9542,12.6514
754.42,10.9462,53.0532,40.3665333333,55.2139333333,14.1051333333,13.9740666667,48.1806,55.2794,12.7730666667,13.3006
754.73,10.9172666667,53.3484666667,40.4269333333,55.6645333333,14.0054666667,13.8602,48.2864666667,55.5404666667,12.8701333333,13.1214
755.05,11.2758666667,53.7504,40.9414,56.4521333333,14.2348,13.9649333333,48.8132666667,56.0565333333,13.3975333333,13.3547333333
755.36,11.3212,52.7452666667,40.4636666667,55.7091333333,14.106,13.703,48.106,55.2364,13.2575333333,13.3908666667
755.67,11.5824666667,52.8812,40.5522666667,55.5485333333,14.1890666667,13.9220666667,47.8288666667,55.0842,13.3302666667,13.5062
755.99,12.2201333333,53.5147333333,41.3490666667,56.2674,15.1966666667,14.6974666667,48.3817333333,55.5052666667,14.3436,14.3345333333
756.30,12.1406,53.7462,41.6237333333,56.6390666667,15.1285333333,14.6972666667,48.7675333333,55.7888666667,14.2538,14.3424
756.62,12.2246666667,53.7774,41.6230666667,56.7999333333,15.2870666667,14.9319333333,48.7307333333,55.8505333333,14.261,14.4389333333
756.93,12.3985333333,54.2896666667,42.0261333333,57.2108,15.7364,15.2492,49.0605333333,56.1288,14.5960666667,14.9578666667
757.24,12.2738666667,54.2791333333,41.7442666667,57.4511333333,15.7162666667,15.1328666667,49.0864666667,56.4532,14.6354,14.9394666667
757.56,12.7428,54.1794,41.8691333333,57.4733333333,15.8996,15.4582,49.1933333333,56.3897333333,15.1293333333,15.3212
757.87,12.6422666667,54.626,42.1871333333,58.1644666667,15.934,15.6316,49.7208,56.9921333333,14.8635333333,15.3694
758.18,12.7372666666,54.3066,42.0924,58.1782,15.9822666667,15.7512,49.5590666667,56.6271333333,15.1124666667,15.5809333334
758.50,11.965,53.6004,41.2077333333,57.4116,15.2116666667,15.2299333333,48.7756,55.8519333333,14.3649333333,14.8717333333
758.81,12.3414666667,53.9399333333,41.4436666667,57.8494666667,15.4685333333,15.3078666667,49.2508,56.1267333333,14.6012666667,15.1016
759.13,12.7544666667,53.9847333333,41.8784666667,58.2722,15.7846666666,15.6310666667,49.7421333334,56.5778,15.1726,15.4442
759.44,12.5292666667,53.6826,41.6741333333,57.9523333333,15.2634,15.3117333333,49.3797333333,55.9982666667,14.8629333333,15.0226
759.75,12.2426,53.1247333333,41.3382,57.4967333333,14.9754666667,15.0708,48.6872,55.4851333334,14.5612,14.6357333333
760.07,12.1292666667,52.6486666667,40.9502,56.9337333333,14.6317333333,14.62,48.1245333333,54.9358666667,14.2216,14.4754
760.38,12.2928,52.3892666667,40.6664,57.0248,14.5376,14.596,48.1776,54.9554666667,14.1868,14.3446
760.69,12.6036,52.7767333333,41.0846666667,57.4412666667,14.7583333333,14.8017333333,48.5793333333,55.1075333333,14.444,14.4987333333
761.01,12.4343333333,52.8668,41.2213333333,57.5486666667,14.6282,14.5122666667,48.5976,55.1654666667,14.2012666667,14.2749333333
761.32,12.6533333333,52.8274,41.2321333333,57.3562,14.7639333333,14.5356666667,48.5162,55.1776,14.3315333333,14.3287333333
761.63,12.3265333333,53.083,41.1558666667,57.4936666667,14.3667333333,14.2949333333,48.8001333333,55.4135333333,13.7941333333,14.0446
761.94,12.6002,53.5076666667,41.6660666667,58.0007333333,14.7480666667,14.5764,49.2349333334,55.8196,14.1483333333,14.4123333333
762.26,12.2506666667,53.5158,41.5710666667,58.0096,14.5393333333,14.7712666667,49.1059333333,55.8514666667,14.1128,14.4234
762.57,12.0248,53.5791333333,41.2464666667,57.8462666667,14.2478666667,14.5249333333,48.9375333334,55.5206,13.7153333333,14.3171333333
762.88,12.02,53.6128,41.3039333333,57.8508666667,14.2740666667,14.4278666667,48.9602,55.811,13.5846666667,14.4602666667
763.20,11.5891333333,53.3517333333,40.9238,57.5180666667,13.7769333333,13.8112666667,48.6178,55.374,13.0275333333,14.2019333333
763.51,11.612,53.5769333333,41.2364666667,57.9326666667,13.8684,14.0346,48.9413333333,55.6716666667,13.067,14.2873333333
763.82,11.517,53.5814,41.3451333333,57.8561333333,13.8501333333,13.8250666666,48.7744,55.5594,12.7483333333,14.2302
764.14,11.286,53.4846666667,41.2837333333,57.6984,13.7206666667,13.6841333333,48.6038666667,55.3874666667,12.6135333333,14.2297333333
764.45,11.2671333333,53.5041333334,41.1185333333,57.8987333333,13.6985333333,13.7008666667,48.6298,55.4369333333,12.6641333333,14.3512666667
764.76,10.7153333333,53.1454666667,40.7104666667,57.7696666667,13.1838666667,13.3550666667,48.2827333333,54.9205333333,12.3675333333,14.0607333333
765.07,11.0323333333,53.3630666666,40.9926,57.9802,13.5647333333,13.6194,48.4999333333,55.2063333333,12.7388666667,14.5396
765.39,11.7804,53.7519333333,41.4522666667,58.2894,14.2273333333,14.2300666667,48.8604,55.6408666667,13.2764666667,15.1654
765.70,11.8646,54.0594,41.6062,58.6083333333,14.1612,13.9824666667,49.0402666667,55.836,12.9648,15.2007333333
766.01,11.9329333333,53.8483333333,41.6174,58.5937333333,14.1638,14.1202666667,48.9757333333,55.7870666667,13.2261333333,15.2198666667
766.32,12.2466,54.2192,41.6926,58.962,14.4170666667,14.6668,49.3333333333,55.9695333333,13.6379333333,15.6408
766.64,13.3998666667,55.1172,42.633,59.9682,15.5576,15.8904666667,50.4562,57.0026,14.8954666667,16.6317333333
766.95,14.003,55.6359333334,42.8963333333,60.1320666667,15.9755333333,16.3682,50.7109333333,57.305,15.5468,16.9388
767.26,13.9404666667,55.8889333333,42.8212,60.5139333333,15.7854,16.4028666667,50.8535333333,57.372,15.4233333333,16.9442666667
767.57,14.2657333333,56.2848,43.1666,60.9932,16.1520666667,16.5680666667,51.2210666667,57.8590666667,15.5783333334,17.2818
767.88,14.3962,56.4148666667,43.7295333333,61.2334,16.3296666667,16.8741333333,51.5112,58.1630666667,15.4371333333,17.4962666667
768.20,15.094,57.0579333333,44.3344,61.7492666667,16.8545333333,17.3608666667,52.1443333333,58.8223333333,15.7575333333,17.9516666667
768.51,15.0570666667,56.4856666667,44.1717333333,61.6921333333,16.4935333333,17.1822,51.6568,58.1976,15.4033333333,17.5679333333
768.82,14.3172666667,56.0562,43.6292666667,61.4369333333,15.5990666667,16.5055333333,51.2800666667,57.5995333333,14.6478666667,17.073
769.13,14.1614,55.5514666667,43.425,61.2734,15.5596666667,16.3504,51.0611333333,57.2326666667,14.8856,16.879
769.44,13.5403333333,55.4937333333,43.1522666667,61.2590666667,14.9634666667,15.5714666667,50.8452,57.0892666667,13.7646,16.3216666667
769.76,13.201,54.9536,43.0198666667,61.086,14.4946,14.6135333333,50.3354666667,56.5872666667,12.8698,15.6909333333
770.07,13.3648666666,55.1257333333,43.1222,61.2174666667,14.6452,14.7440666667,50.2785333333,56.6442,13.1402,16.2758
770.38,13.5418666667,54.7981333333,42.8252,61.2154,15.1201333333,14.8117333333,50.5713333333,56.4580666667,13.4422,16.8799333333
770.69,13.9689333333,54.7324666667,43.2144666666,61.1111333333,15.6606666667,15.3314666667,51.0012666667,56.8312,14.3073333333,17.5766
771.00,13.9203333333,53.9477333333,42.5125333333,60.5135333333,15.3232666667,15.1398666667,50.4721333333,56.0614666667,14.2686666667,17.1894666667
771.32,13.7334666667,53.7659333333,42.0143333333,59.9906,14.8964666667,14.6174,50.0908,55.6128666667,14.1009333333,16.7341333333
771.63,13.5833333333,53.2202,41.2588,59.4294,14.4130666667,14.1205333333,49.6134,55.1344,13.5502,16.2941333333
771.94,13.6738666667,53.7744666667,41.2708666667,59.5731333333,14.8442,14.1390666667,50.1774666667,55.3860666667,14.0575333333,16.2830666667
772.25,13.0696,53.4066,40.8351333333,59.2333333333,14.4471333333,13.1965333333,49.6019333333,55.0672,13.2698666667,15.6678666667
772.56,12.945,53.6774666667,40.8505333334,58.9576666667,14.3952666667,13.2644666667,49.3264,54.7935333333,12.9451333333,15.703
772.87,13.4533333334,54.2885333333,41.4003333333,59.5998,14.9388,13.7283333333,49.7325333333,55.4038666667,13.2134666667,16.2990666667
773.18,13.0876,54.4956666667,41.3518,59.8616666667,14.7874666667,13.5944666667,49.9026,55.7910666667,13.4102666667,16.1752
773.50,12.0988666667,53.9062666667,40.6302666667,59.2551333333,13.9113333333,12.625,49.2603333333,55.25,12.2708666667,14.9636666667
773.81,11.5367333333,54.0359333333,40.8421333333,59.3456,13.0868,11.9172666667,49.241,55.0924666667,11.3596666667,14.1431333333
774.12,11.0807333333,53.3920666667,39.8292,58.5642666667,12.4419333333,11.6785333333,48.1558,53.6535333333,10.8140666667,13.4456
774.43,11.3480666667,54.2174,40.586,59.2298,12.9807333333,12.3406,49.0534,54.2013333333,11.1853333333,14.1904666666
774.74,11.5365333333,54.5494666667,40.5038,59.7095333333,13.4756,12.8950666667,49.3398666667,54.3958666667,11.5256666667,14.6096666667
775.05,11.3006666667,54.9130666667,41.0383333333,59.8673333333,13.3831333333,12.9576,49.4283333333,54.5319333333,11.7314666667,14.9958666667
775.36,10.1974,53.8503333334,40.4558666666,58.9435333333,12.6717333333,12.1268666667,48.3847333333,53.7615333333,10.4698,14.2397333333
