wavelength,Back_SpoCaef,Belly_SpoCaef,Breast_SpoCaef,Crissum_SpoCaef,Crown_SpoCaef,DorTail_SpoCaef,Rump_SpoCaef,Throat_SpoCaef,WingTip_SpoCaef
239.29,-9.753,-5.02660000001,-14.2152666667,-8.58920000001,-9.64719999999,-8.74786666667,-11.217,-8.04233333332,-9.43560000001
239.67,-9.90146666667,-5.82920000001,-14.2856666667,-9.01486666667,-10.4761333333,-8.19386666666,-11.0344,-9.42523333334,-10.0820666667
240.04,-12.2395333333,-7.59793333333,-15.0036666667,-10.7612666667,-12.136,-9.77086666667,-12.7421333333,-10.6726666667,-11.5298
240.42,-13.7542,-9.05986666666,-15.4898666667,-11.3345333333,-13.1754666667,-9.88826666667,-13.9382666667,-11.5778,-12.426
240.79,-12.2771333333,-7.75679999999,-13.1516,-10.0510666667,-11.8568666667,-7.75706666666,-12.2544666667,-10.4372666667,-10.1646666667
241.17,-6.94433333334,-3.01713333333,-7.23193333333,-5.04786666667,-6.51340000001,-2.42333333333,-6.81993333333,-5.35923333333,-4.1378
241.54,-6.49593333334,-2.56933333333,-6.05206666667,-4.08873333333,-6.25693333333,-1.895,-5.9752,-4.3875,-2.92773333333
241.92,-5.92493333333,-1.65913333334,-5.3134,-3.65453333333,-6.08566666666,-1.3684,-5.2446,-3.8379,-1.83486666667
242.29,-6.35173333334,-2.0336,-5.45646666667,-4.0458,-6.52346666667,-2.2126,-5.51386666667,-4.3575,-1.79006666667
242.67,-6.39313333334,-2.52993333333,-5.76393333333,-4.18453333333,-6.79659999999,-2.53673333333,-5.7094,-4.7316,-1.7914
243.05,-5.7834,-2.13933333333,-5.63953333333,-3.3758,-6.18253333334,-1.8318,-4.64513333333,-4.47186666667,-1.00086666667
243.42,-5.82553333333,-2.0556,-5.71793333333,-3.18166666667,-5.90133333333,-1.733,-4.45913333333,-4.029,-0.290733333332
243.80,-6.24366666667,-2.55053333333,-6.45833333333,-3.59206666667,-6.36353333333,-2.22853333333,-4.95586666667,-4.15393333333,-0.258866666668
244.17,-5.5016,-2.3238,-5.953,-3.12893333333,-6.136,-1.73226666667,-4.47673333333,-3.87606666667,0.231933333333
244.55,-4.78573333333,-1.8036,-5.55966666667,-2.41666666667,-5.88086666667,-1.4642,-3.87493333333,-3.09526666667,0.7678
244.92,-4.5106,-1.77013333333,-5.37873333333,-2.264,-5.66239999999,-1.56606666667,-3.6596,-2.5929,0.692133333333
245.30,-5.28626666666,-2.5308,-6.34566666667,-3.2692,-6.58653333333,-2.12413333333,-4.5586,-3.2531,-0.374399999999
245.67,-4.79853333333,-2.00386666667,-5.9292,-2.90153333333,-6.06993333333,-1.50406666667,-3.9592,-2.7365,0.033933333334
246.05,-4.1332,-1.648,-5.59606666667,-2.5204,-5.3668,-1.0664,-3.45013333333,-2.1019,0.431733333334
246.42,-2.77573333333,-0.525933333332,-4.42066666666,-1.29686666667,-4.0886,0.146333333335,-2.3566,-0.605033333333,1.45126666667
246.79,-2.003,0.169800000001,-3.5792,-0.5134,-3.36586666667,0.975933333333,-1.6558,0.285633333333,2.15466666667
247.17,-2.03313333333,0.2652,-3.5766,-0.567733333334,-3.34533333333,0.9416,-1.60146666667,0.515033333334,2.21306666667
247.54,-1.60346666667,0.488066666667,-3.0552,-0.100199999999,-3.09733333333,1.31586666667,-1.22526666667,0.758166666667,2.5284
247.92,-1.24746666667,0.887,-2.52306666667,0.316466666667,-2.7832,1.56093333333,-0.912066666667,0.9057,2.81146666667
248.29,-1.222,1.05093333333,-2.584,0.3918,-2.6772,1.5702,-0.845733333334,1.0726,2.84826666667
248.67,-1.14273333333,1.3134,-2.4158,0.403666666665,-2.34426666667,1.5372,-0.714266666665,1.1178,3.0988
249.04,-1.1722,1.38553333333,-2.46533333333,0.257933333333,-2.4654,1.46193333333,-0.920333333334,0.859966666667,3.10873333333
249.42,-1.0122,1.65166666667,-2.30773333333,0.372866666667,-2.2578,1.412,-0.852400000001,0.920900000002,3.1168
249.79,-1.22506666667,1.49926666667,-2.59986666667,0.142533333334,-2.46433333333,1.1788,-1.079,0.674866666666,2.9308
250.17,-1.10613333333,1.77953333333,-2.46446666667,0.321333333333,-2.4148,1.29353333333,-1.07166666667,0.887733333333,3.09606666667
250.54,-2.02966666667,1.0536,-3.10806666667,-0.381399999999,-3.24333333333,0.528733333333,-1.96813333333,-0.133266666667,2.28793333333
250.92,-2.64453333333,0.679733333334,-3.78053333333,-0.899200000001,-3.95193333333,-0.043866666666,-2.68413333333,-0.758800000001,1.61846666667
251.29,-2.84926666667,0.547866666667,-3.95906666667,-0.954333333335,-4.41113333333,-0.237466666665,-3.00913333333,-1.05473333333,1.30146666667
251.66,-2.71546666667,0.892666666667,-3.956,-0.8926,-4.30353333333,-0.305399999999,-2.80486666667,-0.784500000001,1.33426666667
252.04,-2.5206,0.904533333333,-3.63726666667,-0.735133333335,-4.11793333333,-0.0752666666673,-2.59586666667,-0.459466666667,1.43693333333
252.41,-2.34006666667,1.0076,-3.22826666667,-0.534866666667,-4.09733333333,-0.1146,-2.4546,-0.415366666666,1.59493333333
252.79,-2.40913333333,0.648733333333,-3.47233333333,-0.741266666667,-4.60853333333,-0.443866666667,-2.77493333333,-0.724099999999,1.112
253.16,-2.457,0.585866666665,-3.48593333333,-0.438266666666,-4.63806666667,-0.502200000002,-2.8508,-0.588433333335,0.866533333334
253.54,-2.85213333333,0.3578,-3.75913333333,-0.377933333334,-5.02393333333,-0.675133333333,-3.02846666667,-0.8239,0.8164
253.91,-3.00606666667,0.1278,-3.6554,-0.373266666669,-5.21486666667,-0.776999999999,-3.24626666667,-0.9433,0.506199999999
254.28,-4.0262,-0.866133333334,-4.5512,-1.1076,-6.28866666666,-1.7794,-4.042,-1.87666666667,-0.687866666665
254.66,-3.30346666667,0.129866666666,-3.8776,-0.433266666667,-5.63766666667,-1.121,-3.4172,-1.11033333333,0.0107999999994
255.03,-3.31086666667,0.353533333333,-3.5746,-0.432266666667,-5.25813333333,-1.19526666667,-3.28273333333,-1.23183333333,0.145800000001
255.41,-3.017,0.386666666668,-3.23366666667,-0.134866666665,-4.83893333333,-1.18333333333,-3.33346666667,-0.741100000001,0.4394
255.78,-3.48353333333,-0.0121333333322,-3.38146666667,-0.498533333333,-4.82880000001,-1.40546666667,-3.71166666667,-0.903900000001,0.240133333333
256.15,-4.0964,-0.1086,-3.93346666667,-1.14613333333,-5.03759999999,-1.73153333333,-4.16873333333,-1.21863333333,-0.0723999999994
256.53,-4.84846666667,-0.790333333333,-4.56326666667,-1.628,-5.34173333333,-2.3114,-5.0564,-1.7854,-0.701066666666
256.90,-5.06433333333,-0.935533333335,-4.61633333333,-1.9104,-5.23253333333,-2.1568,-5.04753333333,-1.93286666667,-0.633066666665
257.28,-4.34246666667,-0.285333333333,-4.01133333333,-1.62593333333,-4.53106666667,-1.6104,-4.12326666667,-1.21043333333,0.305733333333
257.65,-3.62133333333,-0.0178666666674,-3.48173333333,-1.2686,-3.78766666667,-1.10226666667,-3.5672,-0.620899999999,1.17406666667
258.02,-1.883,1.52053333333,-1.83626666667,0.370199999999,-2.0116,0.5886,-1.85966666667,1.1619,2.87333333333
258.40,-0.843466666667,2.49006666666,-0.695066666668,1.39013333333,-0.880666666667,1.7342,-0.647866666667,2.0313,4.13286666667
258.77,-0.236266666666,2.8516,-0.144733333333,1.86473333333,-0.386933333333,2.361,-0.0857333333332,2.64333333333,4.57153333333
259.15,0.304666666667,3.1996,0.267666666666,2.36453333333,-0.0874000000012,2.8232,0.453333333333,3.1583,4.98606666667
259.52,0.345266666667,3.25313333333,0.187399999999,2.21486666667,-0.0875333333334,2.89586666667,0.605466666667,3.1499,4.93813333333
259.89,0.511800000001,3.38453333333,0.229666666666,2.35186666667,-0.0752,3.0388,0.693799999999,3.35956666667,5.12
260.27,0.606200000001,3.44713333333,0.354533333332,2.58906666667,0.0023333333332,3.0556,0.860066666667,3.5446,5.26373333333
260.64,0.939533333333,3.81793333333,0.6642,2.88046666667,0.380066666666,3.48486666667,1.3604,3.8736,5.58613333333
261.01,1.40253333333,4.269,1.097,3.3312,0.903866666667,3.97626666667,1.86726666667,4.33593333333,6.11293333333
261.39,1.5232,4.3776,1.3462,3.56413333333,1.07873333333,4.26546666667,2.05613333333,4.52976666667,6.25253333333
261.76,1.6638,4.46146666667,1.47753333333,3.6828,1.17133333333,4.4526,2.31613333333,4.63466666667,6.27186666667
262.13,1.54606666667,4.31806666667,1.331,3.52053333333,0.965933333333,4.3064,2.173,4.38356666667,6.10046666667
262.51,1.4476,4.2192,1.17693333333,3.4472,0.837799999999,4.30266666667,2.02493333333,4.4369,6.01113333333
262.88,1.00206666667,3.69686666667,0.552933333333,3.099,0.387399999999,3.87646666667,1.65053333334,3.9902,5.5972
263.25,0.753599999999,3.4724,0.379933333333,2.86066666667,0.367733333333,3.83673333334,1.42713333333,3.84466666667,5.4434
263.63,0.866733333333,3.53406666667,0.539466666665,3.10566666667,0.529400000001,3.96226666667,1.6524,3.94713333333,5.483
264.00,0.597733333331,3.0108,0.112933333333,2.9124,0.2042,3.66693333333,1.45433333333,3.4079,4.99726666667
264.37,1.275,3.3468,0.329999999998,3.19486666667,0.553933333335,4.208,1.7834,3.7091,5.3348
264.75,1.50026666667,3.3678,0.340599999999,3.37933333334,0.577933333332,4.24033333333,1.73746666667,3.78296666667,5.5684
265.12,1.21866666667,3.0824,0.169733333332,3.14286666667,0.169733333333,3.87846666667,1.40353333333,3.5918,5.40286666667
265.49,1.45933333333,3.13886666667,0.260333333334,3.06186666667,0.219999999999,3.76586666667,1.4594,3.689,5.40153333333
265.87,1.82786666667,3.42646666667,0.677333333334,3.53046666667,0.498200000001,4.147,1.72046666667,3.9767,5.8674
266.24,1.99446666667,3.70626666667,0.7532,3.68206666667,0.561333333332,4.49786666667,2.04673333333,4.24513333333,6.1088
266.61,2.41633333333,3.75566666667,0.800866666665,3.833,0.767333333333,4.6374,2.1438,4.44716666667,6.08106666667
266.98,2.63993333333,4.03653333333,1.0418,3.903,1.13933333333,4.9056,2.41533333333,4.78346666667,6.37366666666
267.36,2.46,3.85486666667,0.833799999999,3.88006666667,0.9448,4.6948,2.55506666667,4.744,6.3528
267.73,2.2242,3.45626666667,0.541333333333,3.6894,0.697,4.5202,2.1808,4.3273,6.2498
268.10,2.28946666667,3.60686666667,0.868066666667,3.75973333333,0.965866666666,4.7808,2.29553333333,4.5208,6.51073333333
268.48,1.89446666667,3.45213333333,0.742666666667,3.52713333333,0.959200000001,4.72726666667,2.27046666667,4.36323333333,6.23673333333
268.85,1.6556,3.29033333333,0.581666666667,3.21026666667,0.744733333333,4.42373333333,2.15406666667,4.33763333333,5.95153333333
269.22,1.82853333333,3.33773333333,0.638799999999,3.32586666667,0.823466666666,4.5216,2.2358,4.3385,5.96046666667
269.59,1.63353333333,3.20966666667,0.483066666666,3.342,0.744933333335,4.56993333333,2.22893333333,4.19626666666,6.09713333333
269.97,1.91033333334,3.64433333333,0.7536,3.5994,1.15966666667,4.77026666667,2.4874,4.55173333333,6.38646666667
270.34,1.61986666667,3.42113333333,0.549133333333,3.3718,1.24113333333,4.44533333333,2.20206666667,4.23253333333,6.18886666667
270.71,1.52746666667,3.52366666667,0.766600000001,3.44366666667,1.35993333333,4.463,2.37126666667,4.2276,6.39266666667
271.09,1.54473333334,3.73866666667,1.01613333333,3.6104,1.30866666667,4.5136,2.41733333334,4.18773333333,6.52293333333
271.46,1.7126,3.79926666667,1.16986666667,3.663,1.28626666667,4.6494,2.34946666667,4.17966666667,6.54533333334
271.83,1.92593333333,4.0316,1.43733333333,3.69853333333,1.58333333333,4.82453333333,2.5944,4.3528,6.60913333333
272.20,2.16686666667,4.32906666667,1.55686666667,3.90146666667,1.76946666667,4.97666666667,2.76293333333,4.56873333333,6.7952
272.58,2.0478,4.14166666667,1.52193333333,3.72246666667,1.47093333334,4.65613333334,2.44153333333,4.35606666667,6.65966666667
272.95,2.2778,4.2054,1.76913333333,3.82266666667,1.76006666667,4.89286666667,2.5896,4.41496666667,6.85233333334
273.32,2.46186666667,4.34506666667,1.9934,3.89033333333,2.02086666667,5.0914,2.74893333333,4.57923333333,7.1488
273.69,2.71006666667,4.60286666667,2.20526666667,4.04213333333,2.27926666667,5.29546666667,2.92113333333,4.67693333333,7.32226666667
274.06,2.68993333333,4.50586666667,2.227,4.0478,2.21993333333,5.34893333333,2.8764,4.57906666667,7.25706666667
274.44,2.75646666667,4.37046666667,2.1768,4.0344,2.16266666667,5.18846666667,2.83246666667,4.59943333333,7.08393333333
274.81,2.715,4.26646666667,2.0978,3.9006,2.17106666667,5.16406666667,2.81986666667,4.5128,7.05713333334
275.18,2.73186666667,4.2004,2.09006666667,3.92986666667,2.31593333333,5.2556,2.91486666667,4.63033333333,7.1054
275.55,3.06073333334,4.51646666667,2.4664,4.12033333333,2.7212,5.4964,3.24066666667,5.07843333333,7.41779999999
275.93,3.0958,4.68206666667,2.5892,4.36526666667,2.6972,5.44993333333,3.26473333333,5.29423333333,7.70659999999
276.30,3.0544,4.56953333333,2.64993333333,4.27013333333,2.65813333333,5.38073333333,3.28606666667,5.15573333333,7.63726666666
276.67,3.112,4.7034,2.72106666667,4.4454,2.998,5.60766666667,3.42686666667,5.33196666667,7.79633333333
277.04,2.91286666667,4.675,2.4924,4.41766666667,2.78013333333,5.4026,3.32233333333,5.18816666667,7.68746666667
277.41,2.52793333333,4.4408,2.0806,4.17786666667,2.35466666667,5.16486666667,3.0174,4.85036666667,7.28186666667
277.79,2.03873333333,3.95026666667,1.4768,3.79786666667,1.8324,4.5912,2.46793333333,4.7057,6.84166666667
278.16,1.79746666667,3.87053333333,1.21246666667,3.50493333333,1.6962,4.30093333333,2.3038,4.71586666667,6.66106666667
278.53,1.9854,4.39766666667,1.54726666667,3.7518,1.9488,4.79933333333,2.5386,4.98733333333,7.16653333333
278.90,2.0646,4.54333333334,1.64766666667,3.8468,1.9724,4.77833333333,2.44786666667,5.0665,7.25153333333
279.27,2.02773333333,4.41486666667,1.621,3.6292,1.70113333333,4.53666666667,2.21853333333,4.9184,6.95433333333
279.64,1.49873333333,3.83846666667,1.04013333333,3.13413333333,1.133,3.93946666667,1.70353333333,4.28063333333,6.4512
280.02,1.17133333333,3.53,0.694666666666,2.6818,0.848266666667,3.70486666667,1.34093333333,3.97266666667,6.00966666667
280.39,1.12806666667,3.58006666667,0.786133333333,2.80446666667,0.853933333334,3.73146666667,1.35786666667,4.06453333333,5.89633333333
280.76,1.01426666667,3.3792,0.4638,2.5484,0.451200000001,3.42773333333,1.16966666667,3.88003333333,5.7314
281.13,1.39313333333,3.65813333333,0.792866666668,2.73926666667,0.666800000001,3.7818,1.3882,4.23243333333,5.97026666667
281.50,1.82526666667,4.05866666667,1.33153333333,3.2164,1.10946666667,4.14446666667,1.7324,4.81613333333,6.19653333333
281.87,2.3432,4.41526666667,1.95266666667,3.632,1.70686666667,4.6612,2.3248,5.2504,6.64586666667
282.25,2.45373333333,4.45266666667,2.19386666667,3.76253333333,1.8084,4.83573333333,2.46713333333,5.33893333333,6.78113333333
282.62,2.49686666667,4.3408,2.19886666667,3.74273333333,1.77826666667,4.781,2.4968,5.3439,6.68193333333
282.99,2.20586666667,4.15233333333,2.02733333333,3.51833333333,1.57626666667,4.76266666667,2.36333333333,5.21916666667,6.3412
283.36,2.1198,4.13033333333,1.88273333333,3.55713333333,1.5796,4.6912,2.33626666667,5.13766666667,6.2956
283.73,2.48,4.57726666667,2.27466666667,4.0172,2.03746666667,5.15353333333,2.74513333333,5.55916666667,6.62686666667
284.10,3.1036,5.19253333333,2.8432,4.73093333333,2.59046666667,5.82606666667,3.47886666667,6.15436666667,7.21606666667
284.47,3.31,5.48426666667,2.96313333333,4.92126666667,2.75246666667,6.02533333333,3.69973333333,6.3535,7.49280000001
284.85,3.64566666667,5.82126666667,3.41586666667,5.36513333333,3.20033333333,6.4984,4.08913333333,6.73916666667,7.88113333333
285.22,3.65366666667,5.91166666667,3.5318,5.54106666667,3.36946666667,6.6032,4.28513333333,6.89253333333,8.06193333334
285.59,3.59226666667,5.84973333334,3.46013333333,5.54573333333,3.25513333333,6.4476,4.34653333333,6.79433333333,8.14386666667
285.96,3.48546666667,5.823,3.35233333333,5.4738,3.06373333333,6.40213333333,4.27033333333,6.6649,8.03933333335
286.33,3.54673333333,5.88126666667,3.33333333333,5.58906666667,3.11306666667,6.34046666667,4.31013333333,6.6931,8.05506666667
286.70,3.4266,5.8246,3.2674,5.63106666667,3.0056,6.24726666667,4.27893333333,6.69073333333,8.00166666667
287.07,3.67786666667,6.11633333333,3.40526666667,5.95853333333,3.21166666667,6.40773333333,4.47873333333,6.98053333333,8.21
287.44,3.9448,6.351,3.72233333333,6.1992,3.4964,6.68746666667,4.7416,7.37213333333,8.47433333333
287.82,3.86993333333,6.29273333333,3.67673333333,6.0562,3.38986666666,6.50833333333,4.56386666667,7.3086,8.38673333334
288.19,3.75093333333,6.26773333333,3.6998,5.99873333334,3.3728,6.29933333333,4.37113333333,7.2211,8.20639999999
288.56,3.57973333334,6.2058,3.60806666667,5.92326666667,3.31486666667,6.05733333333,4.1502,7.156,7.99300000001
288.93,3.37073333333,6.15773333334,3.4312,5.84626666667,3.2676,5.81426666667,3.9206,7.07413333333,7.7326
289.30,3.14453333333,6.10213333333,3.26506666667,5.7712,3.09413333333,5.561,3.61213333333,6.95433333333,7.46299999999
289.67,3.13993333333,6.18073333333,3.21406666667,5.803,3.11126666667,5.59353333333,3.57546666667,7.01716666667,7.42906666667
290.04,3.1404,6.373,3.20153333333,5.95853333333,3.13333333333,5.56753333333,3.57473333333,7.12336666667,7.42346666667
290.41,3.0844,6.4006,3.23406666667,5.9722,3.03546666667,5.57286666667,3.58586666667,7.2491,7.4342
290.78,3.28746666667,6.68686666667,3.4396,6.21406666667,3.2948,5.68633333333,3.7182,7.4566,7.636
291.15,3.35446666667,6.92573333333,3.60806666667,6.3596,3.3472,5.662,3.782,7.55093333333,7.80273333334
291.52,3.22553333333,6.9528,3.5154,6.35453333333,3.18646666667,5.49046666666,3.6938,7.4527,7.72393333333
291.89,3.1104,6.9546,3.40573333333,6.4766,3.0896,5.42853333333,3.73306666667,7.4015,7.59619999999
292.26,2.89326666667,6.8304,3.22093333333,6.4,2.86473333333,5.23606666667,3.60193333333,7.3467,7.51986666667
292.64,3.01586666667,6.97626666667,3.33726666667,6.63766666667,2.9192,5.38906666667,3.82486666667,7.4729,7.64026666666
293.01,3.02173333333,7.2098,3.42806666667,6.79553333333,2.81466666667,5.38133333333,4.0122,7.4811,7.64139999999
293.38,3.1068,7.45666666667,3.49313333333,7.00573333334,2.8874,5.49253333333,4.24386666667,7.71053333334,7.71926666667
293.75,3.00486666667,7.59573333333,3.516,7.06906666667,2.87853333333,5.47726666667,4.22733333333,7.7872,7.63853333333
294.12,3.03766666667,7.76026666667,3.6734,7.20586666666,2.91026666667,5.48986666667,4.17386666667,7.91033333334,7.71393333333
294.49,3.15406666667,7.99286666667,3.73146666667,7.43066666667,2.9994,5.65746666667,4.20866666667,7.9703,7.66266666666
294.86,2.9842,7.90386666667,3.53413333333,7.34666666666,2.76553333333,5.50006666667,4.00606666667,7.8668,7.33413333333
295.23,2.89626666667,7.76066666667,3.3464,7.22586666666,2.5362,5.3232,3.83286666667,7.7919,7.05266666667
295.60,2.98973333333,8.0592,3.4512,7.4354,2.60626666667,5.4102,3.8596,8.08433333333,7.1448
295.97,3.14806666667,8.36433333334,3.65813333333,7.64933333333,2.68346666667,5.50966666667,4.03393333333,8.37936666666,7.32593333333
296.34,3.35453333333,8.72833333333,3.8666,7.95659999999,2.9262,5.6974,4.19466666667,8.68970000001,7.51893333333
296.71,3.32013333333,8.80366666666,3.89046666666,7.94386666666,2.89826666667,5.64373333333,4.11066666667,8.86320000001,7.5102
297.08,3.36433333333,8.76126666666,3.87973333333,7.97666666666,2.9008,5.6274,4.02933333333,9.04199999999,7.542
297.45,3.43493333333,8.83186666666,3.92693333333,8.06706666666,2.919,5.633,3.9326,9.11193333332,7.5496
297.82,3.43326666666,8.89973333333,3.97686666667,8.16933333333,3.018,5.68353333334,3.90406666667,9.24883333334,7.46573333333
298.19,3.5756,9.07146666667,4.04126666667,8.30893333333,3.14706666667,5.74093333333,4.02693333333,9.42819999999,7.4864
298.56,3.58913333334,9.1936,4.10033333333,8.40766666667,3.19466666667,5.72026666667,3.97913333334,9.53620000001,7.44106666667
298.93,3.86493333333,9.4964,4.4048,8.7856,3.393,5.94553333333,4.2896,9.91373333332,7.74606666666
299.30,3.877,9.63526666666,4.48086666667,8.98740000001,3.45386666667,5.99473333333,4.3064,10.0887333333,7.77693333333
299.67,3.9326,9.61373333333,4.38073333333,9.10473333333,3.5252,5.9584,4.3932,10.1494333333,7.7352
300.04,3.87073333333,9.63173333334,4.28193333333,9.17180000001,3.5438,5.93346666667,4.25426666667,10.2006666667,7.67286666667
300.41,3.73673333333,9.5156,4.09393333333,9.03219999999,3.33073333333,5.7434,4.10413333333,10.1245333333,7.43999999999
300.78,3.65406666667,9.39113333332,3.9716,9.12940000001,3.1894,5.56533333333,3.9976,10.0521333333,7.29780000001
301.15,3.66526666667,9.47686666665,3.98046666667,9.27486666667,3.2422,5.429,3.95026666666,10.1699,7.22093333333
301.52,3.66246666667,9.54906666667,3.9998,9.4448,3.23026666667,5.41646666667,3.98326666667,10.2349333333,7.20653333333
301.89,3.61886666667,9.54293333332,3.85006666667,9.37306666665,2.9666,5.12913333333,3.8428,10.1949666667,7.04773333333
302.26,3.3632,9.44199999998,3.67526666667,9.31879999999,2.69753333333,4.9198,3.6282,10.1216,6.8118
302.63,3.37973333333,9.61460000001,3.6806,9.48413333333,2.70686666667,4.84806666667,3.72393333333,10.223,6.82613333333
303.00,3.0616,9.58086666667,3.47606666667,9.35553333333,2.5108,4.51246666667,3.46526666667,10.0982,6.51946666667
303.37,3.18806666666,9.94486666666,3.72433333333,9.67393333333,2.73453333333,4.65266666667,3.77306666667,10.3647333333,6.73
303.74,3.34493333333,10.2780666667,4.06113333333,9.95606666666,2.85926666667,4.91053333333,3.92086666667,10.6451,6.8412
304.10,3.3818,10.5522666667,4.1914,10.1474,2.9574,4.94873333333,4.02766666667,10.8238666667,6.9184
304.47,3.52513333333,10.8486666667,4.43906666666,10.5592666667,3.11806666667,5.085,4.2146,11.0886333333,7.0774
304.84,3.56173333333,11.1056,4.5448,10.7382,3.14873333333,5.16633333333,4.2472,11.3314,7.11813333333
305.21,3.49553333333,11.4029333333,4.58706666667,10.8646,3.08066666667,5.27833333333,4.32153333333,11.3771666667,7.2108
305.58,3.39853333333,11.4702,4.5282,10.8486666667,2.97413333333,5.07353333333,4.21553333333,11.3754,7.15813333333
305.95,3.1286,11.4071333333,4.31613333333,10.8275333333,2.75646666667,4.8788,3.955,11.2605,7.007
306.32,3.09013333334,11.5608666667,4.3522,10.9010666667,2.79113333333,4.95233333333,3.98386666667,11.3506666667,7.07806666667
306.69,3.25,11.8264,4.5436,11.0660666667,2.9448,5.1184,4.07193333333,11.6812666667,7.275
307.06,3.4086,12.0968666667,4.5502,11.1816666667,3.05766666667,5.28726666667,4.15306666666,11.8258333333,7.426
307.43,3.48293333333,12.1766666667,4.56813333333,11.2328666667,3.09,5.2088,4.07226666667,11.915,7.46166666667
307.80,3.45286666667,12.3212666667,4.48486666667,11.2836666667,3.08526666667,5.0788,3.91093333333,11.8604,7.38913333333
308.17,3.52033333333,12.4214,4.54326666667,11.4039333333,3.04406666667,5.1392,3.963,11.9585,7.3616
308.54,3.63713333333,12.6789333333,4.6678,11.5900666667,3.1168,5.279,4.11133333333,12.1122,7.41886666667
308.90,3.89786666667,13.0476666667,4.8786,11.8011333333,3.4076,5.4664,4.31066666667,12.2140333333,7.56653333333
309.27,4.2858,13.4415333333,5.2438,12.2479333333,3.82753333333,5.839,4.7044,12.7755333333,7.9048
309.64,4.51693333333,13.6797333333,5.4868,12.5902666667,4.11866666667,6.11513333333,4.99353333333,13.1517,8.08706666667
310.01,4.7848,13.9856666667,5.74426666667,12.9114,4.3568,6.44973333333,5.2734,13.4631333333,8.27980000001
310.38,4.9726,14.2697333333,5.9132,13.2597333333,4.55486666667,6.56006666667,5.44666666667,13.7137,8.37939999999
310.75,4.74653333333,14.1263333333,5.69813333333,13.2002666667,4.3316,6.324,5.20253333333,13.5167,8.04446666667
311.12,4.78686666667,14.2418,5.8354,13.4018666667,4.37813333333,6.3518,5.24173333333,13.6707666667,8.10813333332
311.49,4.78953333333,14.3966,5.87546666667,13.6491333334,4.3772,6.47293333334,5.30026666667,13.795,8.04719999999
311.85,5.00566666667,14.6798666667,6.13033333333,13.9427333333,4.58293333333,6.75933333333,5.5744,14.2284666667,8.23786666666
312.22,5.09513333334,14.9404,6.24526666667,14.1932,4.7748,6.86733333333,5.6558,14.4552,8.25526666665
312.59,5.07526666667,14.9986,6.19346666667,14.2259333333,4.81766666667,6.7534,5.4398,14.5153666667,8.1278
312.96,4.86873333333,14.8925333333,5.99613333333,14.173,4.61653333333,6.54953333333,5.2366,14.5247333333,7.84013333334
313.33,4.66926666667,14.7548666667,5.7618,14.1164,4.3374,6.26753333333,5.01233333333,14.3031,7.56093333334
313.70,4.37433333333,14.699,5.45506666667,13.9046,3.9636,5.8768,4.67633333333,14.0894,7.2442
314.07,4.46926666667,15.0080666667,5.602,14.1277333333,4.10026666667,5.7638,4.78313333333,14.2808,7.4176
314.43,4.30613333333,14.9512,5.42433333333,14.0114666667,3.87926666667,5.45573333333,4.617,14.2703666667,7.25393333333
314.80,4.406,15.2667333333,5.54066666667,14.2847333334,4.016,5.51513333333,4.85206666667,14.6256,7.5028
315.17,4.37106666667,15.3604666667,5.58293333333,14.3911333333,4.0162,5.50146666666,4.84733333333,14.7104666667,7.48553333333
315.54,4.29273333333,15.3958,5.51906666667,14.3759333333,3.94466666667,5.34426666667,4.78426666667,14.6743666667,7.50793333333
315.91,3.92333333333,15.167,5.1688,14.1542666667,3.61953333333,4.80986666667,4.442,14.2999,7.1198
316.28,4.08773333333,15.2526666667,5.3118,14.2956,3.7024,4.82973333333,4.5072,14.5061333333,7.2276
316.64,4.03853333333,15.349,5.36246666666,14.3816666667,3.64933333333,4.89786666667,4.62946666667,14.6221,7.2124
317.01,4.00393333333,15.6249333333,5.40506666667,14.5641333333,3.71446666667,4.9,4.74793333333,14.7551666667,7.38353333334
317.38,3.9456,15.8077333333,5.42046666667,14.6485333333,3.7044,4.86706666667,4.60233333333,14.7683333333,7.27986666667
317.75,4.13126666667,16.1650666667,5.647,14.9818666667,3.87313333333,5.12173333333,4.78013333333,15.1163333333,7.4192
318.12,4.0426,16.2195333333,5.6002,15.0523333333,3.79506666667,5.197,4.69126666666,15.1869333333,7.3502
318.49,4.124,16.5659333333,5.78826666667,15.3618666667,3.87053333333,5.39626666667,4.82093333333,15.3675333333,7.43413333333
