wavelength,Back_PipMelm,Belly_PipMelm,Breast_PipMelm,Crissum_PipMelm,Crown_PipMelm,DorTail_PipMelm,Patch10_PipMelm,Patch11_PipMelm,Rump_PipMelm,Throat_PipMelm,WingTip_PipMelm
198.16,118.888933333,148.99,107.878866667,116.868666667,118.080733333,99.7979333332,98.0808666667,91.7171999999,121.717,85.4544,117.171666667
198.54,157.391266667,205.072533333,141.449333333,160.289866667,155.652133333,133.043533333,130.289866667,116.811533333,156.376733333,111.159466667,153.1884
198.92,158.449733333,211.472866667,134.573666667,168.217133334,166.3566,130.387666667,133.333333334,122.480666667,169.147266667,115.038666666,149.457266667
199.30,112.688133333,163.978533333,102.150533333,132.365533333,119.677333333,102.6882,102.473,91.9356666666,126.7742,87.7419333334,116.6666
199.68,119.2592,182.5926,112.345733333,148.271466667,136.543266667,111.358,112.962933333,101.111,140.3704,95.9259333333,122.839466667
200.06,119.130466667,171.400933333,107.439666667,144.057866667,131.3044,109.8552,114.782666667,110.917866667,136.425133333,106.956533333,124.058
200.44,123.1182,179.032266667,117.634466667,154.623666667,144.946333333,119.8924,126.451733333,117.741933333,147.419266667,113.118266667,133.978533333
200.82,117.175066667,181.581933333,115.141266667,152.429466667,144.858733333,120.564933333,126.327666667,108.587533333,142.147,109.943533333,124.067733333
201.19,109.674733333,153.252066667,105.6098,131.7886,125.3658,107.967533333,115.2032,100.081333333,124.959333333,108.130066667,109.837466667
201.57,130.548533333,174.0084,131.054866666,157.805933333,150.126466667,122.8692,135.189866667,122.0254,145.822666667,128.776333333,132.236333333
201.95,112.916666667,161.0,121.416666667,143.083333333,132.75,111.416666667,119.083333333,105.75,131.25,106.916666667,109.583333333
202.33,120.430066667,187.956933333,138.064533333,169.139733333,154.5162,128.387133334,135.5914,115.268866667,152.043133334,121.6128,118.172
202.71,94.7824666666,140.3622,110.652066667,132.463666667,128.985533333,105.507266667,114.2754,97.4637333333,119.1304,100.072533333,95.5073333334
203.09,103.1882,165.797066667,132.656933334,158.937266667,155.555533333,124.541,128.985533334,107.439666667,137.488,117.970933333,109.468733333
203.47,109.122733333,177.076066667,148.187266667,168.888933333,177.309933333,133.0994,139.298133334,115.9064,151.2282,130.1754,112.982266667
203.85,112.873533333,175.977066667,148.6206,179.080533333,181.034466667,132.643666667,140.114866667,124.942533333,151.379266667,128.160933333,115.287333333
204.22,91.3725333333,146.372533333,130.392066667,155.784466667,152.254933333,119.902,123.2354,103.529333333,132.156866667,102.548866667,99.9019333333
204.60,86.5117333333,132.945866667,118.992133333,142.248133333,134.961266667,111.3954,113.410866667,100.542666667,120.31,97.8294666667,92.6357999999
204.98,79.2029333334,127.463733333,115.217333333,139.565133333,128.3334,106.7392,111.739133334,101.883866667,121.8116,98.6232000001,89.7825999999
205.36,83.6528666666,147.123333333,133.150666667,166.3926,147.123266666,124.8402,125.2968,112.420066667,139.178,107.488666667,97.0775333335
205.74,83.5748666667,148.019333333,123.671533333,168.792266667,144.057933334,122.995133333,119.7102,111.014466667,138.6474,106.2802,82.0290666668
206.12,106.6666,176.129,150.43,211.720333334,175.698933333,148.4946,155.6988,139.784866667,169.677533333,140.537533333,103.118333333
206.50,117.526866667,183.1182,159.3548,224.301066667,180.9676,154.408666667,160.9678,149.247266667,182.258,149.785,112.043
206.87,125.084733333,191.6384,164.971733333,236.8362,189.830533333,162.372866667,163.2768,156.045266667,191.412533333,158.418066667,115.7062
207.25,130.7778,193.222266667,169.0,237.888866667,181.555666667,164.0,165.333266667,161.8888,191.999933333,152.333333333,117.666666667
207.63,118.1904,168.190333333,150.476066667,213.8094,165.904733333,146.095066667,146.1906,152.476266666,171.238,136.4762,112.2856
208.01,118.643933333,183.728733333,163.8418,231.186333333,175.819266667,158.4182,158.531066667,156.271133333,188.813533333,155.7062,115.2542
208.39,309.7222,466.944466667,402.5,553.611133334,439.166666666,376.6666,381.944466667,386.944466667,465.277866667,400.555533333,268.333466667
208.77,471.282,765.6412,672.8204,949.743533333,764.102466666,627.692266666,625.641066667,619.487133334,791.282133333,673.333266667,385.641
209.14,750.833333334,1187.5,1084.16666667,1485.0,1186.66666667,970.833333332,980.833333333,984.166666667,1178.33333333,1047.5,590.0
209.52,292.463666667,444.6376,396.521733334,531.594266667,442.898733333,343.4782,375.942066667,372.753666667,422.318866667,404.058,235.942066667
209.90,232.5926,370.370266667,342.222333333,457.531,375.555733333,301.975333333,338.518466667,322.716066667,360.246866667,360.246933333,220.7408
210.28,283.1884,468.116,432.463666666,550.434866667,472.7534,372.753666667,408.985533333,401.1594,442.028933333,428.9856,295.652333333
210.66,303.809533333,505.714333333,478.0952,593.015866667,514.6032,407.619066667,463.174666667,428.571533333,492.381,463.491866667,336.507866667
211.03,457.2222,793.333333333,745.555533333,929.444533333,771.111066667,584.444466667,723.889,668.888933333,790.555399999,728.333266667,493.8888
211.41,231.9444,387.5,381.944533333,456.9444,395.555466667,310.833466667,386.111133333,336.666733333,404.4444,383.888733333,255.833266667
211.79,265.7144,446.666666667,424.761866667,525.3968,445.714266667,363.4922,440.9524,367.936533333,446.031733333,439.6826,273.015866667
212.17,336.666666667,537.777866667,531.111066667,631.851866667,534.074066667,454.4444,540.740733333,463.333266667,530.740666667,516.2964,357.777866667
212.55,144.5,226.166666667,231.166666667,289.0,232.0,202.833333333,245.0,208.666666667,230.666666667,227.5,156.333333333
212.92,182.2222,290.6666,299.3334,365.7778,285.333333333,252.888866667,316.2222,279.777933333,286.6666,288.0,208.0
213.30,194.0,298.666666667,313.111066667,379.5556,303.1112,260.4444,326.444333333,294.8888,304.2222,298.888866667,216.000066667
213.68,167.311866667,276.989266667,300.0,365.591533333,283.440866667,243.655933333,305.591333333,283.0108,291.612933333,276.774333333,201.0752
214.06,232.424266667,368.1818,401.515333333,478.484866667,396.0606,340.302933333,395.757666667,363.6364,394.242333333,358.181866667,263.030266667
214.44,194.7368,345.965066667,372.631533333,471.578933333,378.596466667,340.701733333,375.4386,363.859666667,394.736866667,368.771933333,230.1754
214.81,157.777866667,259.999866666,290.2778,363.611133333,288.889066667,265.277733333,291.111133333,287.222266667,296.944466667,293.611133333,173.333533333
215.19,157.391266667,261.159333333,299.710133333,385.507266667,313.3334,283.767933333,306.376733333,315.362333333,304.6376,304.347933333,188.695666667
215.57,202.806933333,348.421,378.947333333,499.649133333,394.0352,344.561466666,380.7018,412.982466667,391.227933333,382.807,252.280666667
215.95,231.372533333,384.705933334,420.3922,538.823533333,434.901866667,387.058933333,452.941133333,474.117666667,448.627533333,397.646933333,291.372466667
216.32,162.3188,267.826066667,283.768,396.521733333,288.695533333,267.536133333,297.681066667,328.4058,315.652266667,281.159333333,183.478133333
216.70,786.666599999,1700.00006667,1884.44446667,2651.1112,1844.4444,1720.00006667,1971.11113333,2164.44446667,2142.2222,1688.88893333,1126.66666667
217.08,-151.555533333,-303.999933333,-322.666733333,-507.555533333,-344.888866667,-316.000066667,-349.333266667,-401.333466667,-411.5556,-328.444466667,-200.0
217.46,-247.777733333,-418.888866667,-449.4444,-674.444466667,-458.333333333,-439.4444,-478.333333333,-534.444533333,-582.222133333,-459.444466667,-288.888866667
217.83,-41.0416666668,-88.1249999999,-111.875,-188.541666667,-117.708333333,-106.666666667,-116.25,-126.25,-158.541666667,-116.041666667,-42.0833333334
218.21,-59.7849999999,-114.838733333,-130.107533333,-231.827866667,-138.064533333,-117.204266667,-141.720533333,-170.752733333,-187.741866667,-145.376333333,-74.4085333333
218.59,-220.392333333,-276.4706,-324.705866667,-500.784333333,-314.1176,-285.098133333,-340.3922,-395.686266667,-401.9608,-337.254933333,-224.7058
218.97,-127.619,-164.5238,-194.285733333,-290.238266667,-191.9046,-167.857133334,-211.904666667,-245.7142,-231.190666667,-196.666733333,-139.285733333
219.34,-184.6376,-239.4204,-264.347866667,-362.608733333,-251.884066667,-231.014533333,-281.449466667,-325.2174,-291.884066667,-257.101466667,-191.884
219.72,-108.080866667,-141.818266667,-149.292933333,-220.404066667,-154.5454,-139.595933333,-172.3232,-200.202133333,-172.5254,-156.565733333,-113.131333333
220.10,-88.3719999999,-111.783,-124.186,-178.2946,-123.255733333,-108.062,-128.682266667,-164.496066667,-129.302466667,-132.8684,-91.4729333332
220.47,-125.263066667,-151.228133333,-150.701666667,-209.2982,-172.6316,-131.579066667,-180.526466667,-208.245733333,-168.5964,-173.8596,-134.034933333
220.85,-192.857066667,-212.380866667,-213.333333333,-292.857066667,-245.952466667,-189.0476,-257.619066667,-301.1904,-237.142866667,-269.2858,-185.4762
221.23,-1488.33333333,-1671.66666667,-1705.0,-2203.33333333,-1893.33333333,-1391.66666667,-2060.0,-2330.0,-1830.0,-2015.0,-1526.66666667
221.61,-299.583333333,-352.5,-353.333333333,-484.166666667,-398.75,-267.5,-459.583333333,-516.666666667,-366.25,-448.333333333,-342.5
221.98,-644.666666666,-689.333333333,-679.333333333,-930.666666668,-769.333333333,-605.333333334,-887.333333333,-985.333333333,-682.000000001,-863.333333333,-735.333333333
222.36,-255.555533333,-281.851733333,-318.518466667,-407.4074,-326.666733333,-238.5186,-425.926,-444.074066667,-271.111066667,-396.666733334,-293.3332
222.74,-92.1839333335,-121.3792,-142.2988,-197.931133333,-147.1266,-86.2068666665,-213.5632,-220.689666667,-105.057466667,-190.804466667,-125.5172
223.11,-71.5686000001,-93.1373333333,-100.980533333,-156.8628,-110.9804,-62.9412666667,-152.156733333,-179.804066666,-73.3331333333,-151.764666666,-79.8039333335
223.49,-75.2083333332,-92.0833333334,-116.875,-165.625,-121.25,-67.0833333333,-163.958333334,-176.25,-86.0416666667,-155.833333333,-87.2916666667
223.87,-80.4166666667,-88.9583333333,-118.75,-170.625,-118.958333333,-64.1666666667,-166.25,-182.291666667,-87.0833333334,-167.291666667,-81.6666666666
224.24,-26.2121333335,-38.1817333333,-61.9697333334,-95.3030000001,-54.5453333333,-14.2425333333,-93.1818,-94.697,-40.7576666666,-94.6970666667,-30.6060666666
224.62,-14.6969333332,-18.485,-63.4848666667,-90.4545333331,-46.6667333334,-6.81826666678,-83.0303333334,-92.7272666666,-31.0605999999,-85.7575999999,-18.7879333333
225.00,-1.81820000001,-4.96973333334,-41.3334,-62.3029333333,-31.1515333333,5.81826666665,-55.3939333333,-62.9090666667,-10.1817999999,-51.1514666667,-15.1515333333
225.38,7.96020000002,7.66173333334,-24.6766666667,-37.0148666667,-13.6318,12.4377333333,-28.4578,-40.0,6.26873333332,-28.7562,2.48753333335
225.75,-18.2456666667,-16.6080666667,-55.0877333333,-62.9240666667,-41.2866,-11.813,-53.0994666666,-81.8713999999,-18.3626000001,-54.5029333333,-21.7544666667
226.13,-28.2353333333,-27.4508666667,-71.6338666667,-74.2482,-52.2876,-18.8236000001,-62.4836666667,-99.4771333334,-33.0719999999,-59.4772,-21.0456666667
226.51,-38.5454,-35.5151333333,-70.5454,-74.9090666666,-57.6971333333,-36.9697333333,-61.4545333333,-104.1212,-42.6667333333,-60.1212,-36.9696666667
226.88,-52.7684,-47.7965333333,-84.8588,-77.0621333333,-71.1864666667,-52.8813999999,-68.1356,-111.525466667,-60.5649999999,-71.5254666667,-50.3954666667
227.26,-79.5652,-66.0868666667,-116.666733333,-109.275333333,-93.913,-74.4926666668,-90.7246666665,-152.8986,-83.4782666667,-98.4058000001,-79.1303333334
227.64,-27.2889333333,-10.489,-38.4,-39.4667333333,-24.4445333333,-18.0444,-23.9999333333,-68.2666666667,-14.7555333333,-32.9778,-15.8223333333
228.01,-31.4912666667,-17.3684,-49.2105333333,-39.6491333333,-32.1929333333,-25.1754666667,-29.0351333333,-76.7544,-15.0,-36.5788666667,-23.6842
228.39,-50.2778,-27.3148,-59.3519333333,-51.111,-42.3148,-37.5,-35.8333333334,-93.6110666666,-22.4998666667,-49.7222,-37.4998666667
228.76,-24.3791333333,-11.0457333333,-29.9999333333,-22.3529333333,-17.1895333333,-16.4053333333,-12.3529333334,-53.6602,-3.07186666668,-24.7058666666,-13.9216
229.14,-26.2046666667,-10.0331333333,-26.0727333333,-17.2937333333,-12.8053333333,-12.2773333333,-6.93066666667,-51.9472,-0.792,-23.6304666667,-9.63673333333
229.52,-36.6315333333,-19.3683333333,-34.1754666667,-25.8246,-19.649,-24.6315333333,-15.0176,-63.9299333333,-8.28080000003,-32.7719333333,-21.8946666667
229.89,-14.2690666667,0.46793333332,-6.08179999999,-0.877266666672,2.16373333332,-6.25739999999,5.84800000001,-31.6374666666,13.3332666667,-10.8770666667,1.4036
230.27,-9.94633333333,4.08606666668,-1.55906666668,5.00013333334,8.70966666667,-1.77426666667,9.7312,-30.1074666667,15.1076666667,-10.5376,2.74180000001
230.65,-2.74233333334,10.2128,6.14666666666,13.0022,19.4326666667,6.19379999999,15.4136666667,-17.2104666667,23.0259333333,0.283533333326,11.6314
231.02,-3.52380000001,13.6189333333,7.95239999998,15.5238,20.9999333333,6.76199999999,17.2379333333,-14.7618666667,25.8094666667,4.23793333334,14.4286
231.40,-3.18173333333,13.1312666667,5.8586,15.5556,19.7980666667,3.83826666669,14.4445333333,-15.303,24.0404,2.97986666667,11.0605333333
231.78,-11.1846,4.84853333333,1.48753333334,9.36626666666,12.9476,-1.48766666668,8.37453333333,-26.3914,16.8596,-3.58120000001,-0.9366
232.15,-4.11113333333,8.61106666666,10.1666,16.6110666667,21.3333333333,6.94453333335,17.5,-17.6665333333,22.7777333333,3.44453333333,6.55546666666
232.53,4.91806666665,11.4208,15.0274,22.8962666667,23.0601333333,10.3826,20.8742666667,-13.0600666667,24.0983333333,10.1094666667,9.45346666666
232.90,4.46373333333,9.39133333334,17.4492,22.2607333333,23.5941333333,8.86953333332,19.6522,-13.5652,27.1304666666,10.4348,6.78253333333
233.28,5.17226666667,9.08039999999,14.7702,21.207,23.6780666667,9.36773333334,16.7240666667,-15.9196,29.2528666667,10.5747333333,3.96546666667
233.66,5.78813333334,10.1292,15.7106,17.6227333333,21.5503333333,12.093,15.9688666667,-11.3179333333,26.9768666667,11.7828,7.1836
234.03,-0.952400000001,5.7702,6.49859999999,9.97199999999,15.1262,7.17093333335,12.1568666667,-18.1512,20.8963333333,8.45953333333,-3.3614
234.41,-2.78253333333,0.405799999994,0.927666666673,2.95633333333,9.2754,5.85506666667,8.81166666667,-16.5217333333,18.3769333333,6.26093333333,-6.49286666665
234.78,-18.5185333333,-11.5152,-13.9394666666,-13.7372666667,-6.33006666667,-3.70359999999,-2.22213333333,-33.266,9.02353333334,-5.05053333333,-22.9628666667
235.16,-11.6048666667,-6.79013333333,-5.00000000002,-11.7284666666,1.04933333334,4.44439999999,5.06180000001,-23.7035333333,18.7653333333,0.925866666674,-18.7038666667
235.54,1.12819999998,5.38473333333,6.56420000001,3.17946666667,12.2052,17.1282,19.795,-9.74360000001,29.8974666667,12.9230666667,-1.69246666666
235.91,6.7646,8.38239999999,8.67646666667,6.6176,14.7549333333,19.7550666667,22.6470666667,-5.58826666668,31.6665333333,15.4901333333,5.3922
236.29,-9.04753333332,-0.79353333332,-4.17999999999,-5.39686666666,2.96293333334,9.68253333334,11.5872666667,-16.2962666667,20.8995333333,4.86766666667,-8.88893333335
236.66,-19.3566666667,-5.14633333333,-8.71346666667,-8.53793333333,0.701800000012,5.1462,7.60246666667,-22.924,22.7485333333,0.877200000006,-12.4560666667
237.04,-15.2533333333,-0.58666666666,-6.71999999999,-1.49333333333,4.74666666666,8.42666666666,11.04,-18.9333333334,20.48,3.84,-10.7733333333
237.41,-23.8094666667,-10.1058,-16.5078,-11.217,-5.13233333334,-4.49740000001,6.71959999999,-27.2486,11.8519333333,-1.85193333333,-16.5608666667
237.79,-19.4986666667,-6.56646666669,-13.0828,-3.2582,0.751866666654,0.1002,9.22306666665,-22.5563333333,17.6440666667,6.66666800001e-05,-9.32339999999
238.17,-24.3764666667,-11.2977333333,-17.4554666667,-9.87273333334,-4.93653333333,-4.47833333334,6.41233333333,-28.6512,15.4197333333,-4.47833333334,-13.1806
238.54,-7.55280000001,4.30386666667,-1.13933333334,7.51053333333,10.4640666667,7.17306666665,20.3375333333,-11.5190666667,25.9493333333,9.87346666668,2.61613333335
238.92,-7.69233333334,0.631133333333,-1.26233333334,8.44186666667,9.38853333335,5.44373333333,20.0000666667,-13.6884666667,23.353,4.93100000001,1.38079999999
239.29,-4.09153333333,-0.141133333335,0.105733333334,9.7706,10.4408666667,8.21880000001,21.6578,-11.8872,22.0104666667,4.44439999999,3.42153333335
239.67,-10.4908,-8.3924,-7.98653333335,1.48893333333,6.66660000001,1.21819999999,15.4992,-15.6345333333,17.1574666667,-4.09480000001,-4.09473333333
240.04,-10.214,-8.16513333332,-11.5291333333,0.122333333334,7.49233333336,-0.672800000008,17.8899333333,-15.2598,17.8593333333,-5.04586666667,-3.60846666666
240.42,-1.58726666667,-2.48673333333,-4.55026666666,4.81466666667,14.4973333333,5.50273333333,25.2909333334,-7.03719999999,24.6825333333,2.43400000001,3.46566666665
240.79,2.73146666667,-0.509266666668,-2.63886666668,6.34260000001,17.0138666667,8.84253333334,29.1899333333,-3.05566666666,27.4538,2.29160000001,6.18059999999
241.17,4.4728,0.063933333332,-1.68259999999,6.11293333334,18.5942,10.0746666667,33.0139333333,-0.298266666673,30.7347333333,3.76993333333,8.41326666667
241.54,5.11173333333,0.252666666674,-0.932933333326,6.04466666667,19.9804666667,11.2730666667,34.0136666667,0.971866666672,30.9621333333,3.80953333333,9.3684
241.92,6.81333333333,1.61173333333,0.03666666666,6.75819999999,20.7508666667,12.2161333333,37.2160666667,1.44686666666,32.2709333333,4.67026666667,9.43213333332
242.29,9.92553333334,4.28453333333,2.66340000001,9.94220000001,23.9538666667,15.0041333333,39.1233333334,4.7808,35.1861333333,7.64273333334,12.9362666667
242.67,6.84633333333,1.01306666667,-0.5556,6.63406666666,21.1927333333,11.9934666667,37.6471333333,1.27466666667,33.415,4.70586666666,10.147
243.05,8.09053333334,2.41086666667,-1.068,6.40786666667,21.6181333333,12.8316,39.4498666667,3.3334,34.1746,6.42406666667,11.2621333333
243.42,6.61720000001,0.773733333334,-2.50213333332,4.74080000001,21.3003333333,10.8147333333,40.0822666667,2.1234,33.893,4.74073333333,10.2057333333
243.80,6.15513333334,0.330000000001,-2.78886666667,5.09900000001,20.8250666667,9.91739999998,41.3862,1.33659999999,34.3564666667,5.06593333333,10.0495333333
244.17,5.37473333333,-1.6906,-4.03499999999,3.03026666667,19.3620666667,8.14986666666,40.3508,0.159399999993,33.1259333333,2.98253333333,7.68746666666
244.55,6.36446666668,-0.861733333333,-3.18966666666,2.35846666667,20.3476,8.66213333334,42.4792,0.92213333334,34.5881333333,3.3408,8.783
244.92,5.88660000001,-1.27653333333,-3.33333333333,1.36166666667,20.5105333333,8.4398,42.8936666667,0.396999999995,34.3687333333,3.305,9.17733333334
245.30,4.54233333333,-2.07073333334,-4.6492,-0.093466666666,20.4809333333,8.43013333334,44.1149333333,-0.828399999994,35.1234666667,1.9772,8.91106666667
245.67,8.83853333334,2.75273333333,0.592266666665,4.84306666667,24.6341333333,12.7992,47.1313333333,3.83279999999,38.7457333333,6.07433333333,12.6713333333
246.05,8.96913333333,2.68973333333,0.502400000001,4.28046666667,25.6304666667,12.5380666667,47.3784,4.69913333334,39.2988666667,6.37366666667,12.2658
246.42,10.5076666667,3.89853333333,1.8296,5.2586,26.9635333333,13.6493333333,48.9942,6.17826666667,39.6934,6.96366666667,13.1993333333
246.79,11.1968666667,4.9026,2.9432,5.78000000001,27.4999333333,14.078,49.0957333333,7.15420000001,40.3989333333,7.42906666666,12.7658666667
247.17,11.8304,5.12173333333,3.89586666667,6.53233333333,28.346,14.2066,49.4878666667,7.14526666667,41.1167333333,7.34673333333,13.1486666667
247.54,11.7737333333,5.01006666667,3.3616,6.47273333334,27.6848,14.0362666667,48.2991333333,6.53733333333,40.6787333333,6.95753333333,13.1475333333
247.92,12.6790666667,6.01993333333,4.50346666667,6.88220000001,27.6905333333,15.1501333333,47.9906,7.29033333333,40.2616,7.321,13.8722
248.29,13.3564,7.12913333333,6.09633333333,8.63973333334,28.9709333333,16.7398666667,49.025,8.28513333335,41.3796,8.64740000001,15.5452
248.67,12.3731333333,6.61973333333,5.83153333333,8.79786666665,28.2124666667,16.0108,47.8142666667,7.37693333333,40.1092,7.81413333333,14.9726666667
249.04,12.2610666667,6.67466666666,5.91426666667,8.9396,27.8512,15.1979333333,47.275,7.523,39.3998,8.47539999999,14.4938666667
249.42,12.9976,7.42826666667,7.45279999999,10.1639333333,28.1244,15.4709333333,46.9288666667,8.00986666667,39.1482666667,9.58233333334,14.8566
249.79,12.8794,6.2394,5.97233333334,9.0076,27.5478666667,14.7218666667,47.2274666667,7.1918,38.6916,8.46446666667,13.7605333333
250.17,13.2390666667,6.09140000001,6.40253333333,9.60873333333,27.5435333333,14.8043333333,46.8835333333,7.52473333333,37.9633333333,8.70340000001,14.2763333333
250.54,12.6029333333,4.57633333333,5.20546666667,8.53366666667,26.6565333333,13.7697333333,46.0275333333,6.34193333333,37.6154666667,8.0568,13.0594
250.92,14.0620666667,4.51226666667,5.1018,8.91746666666,27.2454666667,14.1478,46.9668666667,7.10606666667,38.521,8.42433333333,14.3944666667
251.29,14.4853333333,5.45066666666,6.09066666667,9.408,27.6053333333,14.6773333333,46.8693333333,8.12799999999,38.528,9.472,14.752
251.66,16.587,7.80426666666,8.17653333334,11.3025333333,29.8138,16.7145333333,49.0590666667,11.143,40.319,11.7383333333,16.6295333333
252.04,16.3388,6.96180000001,7.19126666667,11.4208,29.683,15.7266666667,48.5683333333,10.6884666667,40.6338666667,11.7924666667,16.2622666667
252.41,16.3218,6.5572,5.97713333333,10.0603333333,29.1954,14.7454,47.4768,10.7607333333,39.6606666667,11.2972666667,15.5337333333
252.79,17.1239333333,7.32773333334,5.37746666667,10.4243333333,29.686,15.2506,48.1652666667,12.1102,39.9448,12.8153333333,15.8568
253.16,17.7555333334,8.49999999999,5.83339999999,11.511,30.7,16.4221333333,48.9556,12.7444,40.9777333333,13.6333333333,17.0777333333
253.54,16.9540666667,7.32186666667,3.66653333334,10.0574666667,29.8045333333,14.8046,47.9079333333,12.4713333333,40.115,12.6666666667,16.2528666667
253.91,15.6139333333,7.0176,2.5498,9.25146666667,28.6784,12.9588666667,46.2458,11.5437333333,38.6549333333,11.7777333333,15.6490666667
254.28,14.4545333333,6.65453333333,1.7358,8.9574,26.7751333333,11.706,45.425,11.0668,37.42,11.2236,14.3821333333
254.66,12.6244,6.00746666667,0.447799999999,8.01000000001,25.311,10.0124,43.8556666667,9.88813333333,35.3482,10.0995333333,13.6442
255.03,10.1781333333,3.7786,-1.84473333333,6.1322,23.3333333333,7.44266666668,41.3994666667,7.112,32.8626666667,9.05840000001,11.1578
255.41,9.19533333335,2.81273333333,-3.94859999999,4.90873333333,22.2583333333,5.99066666667,41.1494,6.08519999999,32.5354666667,8.39753333332,10.6286666666
255.78,4.69446666667,-1.125,-8.05566666667,1.30566666667,18.5000666667,1.55546666666,37.7222,1.02766666668,28.9722,5.50006666667,6.87493333333
256.15,4.14666666667,-1.4,-7.90666666667,-0.346666666668,18.1333333333,1.06666666666,37.6266666667,0.319999999994,28.0266666667,4.98666666667,5.64
256.53,2.87179999999,-2.32053333333,-9.3334,-1.41033333333,16.7948666667,0.371866666674,37.0513333333,-1.48720000001,27.5385333333,3.0514,4.29493333333
256.90,3.48653333333,-2.48526666667,-8.25680000001,-1.77853333333,17.9742,0.000133333334,37.1141333333,-2.16733333335,27.9741333333,1.66086666667,4.464
257.28,3.37,-3.5598,-8.87846666667,-3.4544,17.2089333334,-0.094733333332,36.2085333333,-3.08580000001,26.9089333333,-0.326533333333,2.7594
257.65,4.87666666667,-2.35626666667,-6.88580000001,-2.621,18.6118666667,2.0,37.5708,-2.00006666667,28.2283333333,0.255733333333,4.05493333333
258.02,6.34593333333,-1.43193333333,-4.5228,-1.04066666667,20.7902,4.53826666667,38.6228,-0.281600000002,29.8591333333,1.8154,5.71193333334
258.40,9.24999999999,1.13146666667,-2.18126666667,1.34973333333,23.7696666667,7.20519999999,41.1930666667,1.96313333332,32.6380666667,3.46966666667,7.98213333333
258.77,10.1201333333,2.45053333333,-0.8888,2.4806,24.5944,8.25813333334,42.036,2.76273333334,33.4474,4.23433333333,8.93699999999
259.15,10.5422666667,3.0334,-0.203733333334,2.90113333333,25.5711333333,9.29813333335,42.5212666667,3.13799999999,33.9334,4.28846666667,9.60633333333
259.52,10.4571333333,2.9886,0.010333333334,2.98333333333,25.4149333333,9.61426666667,42.0894,3.36146666667,33.4917333333,4.11746666667,9.68593333334
259.89,10.3264666667,2.9724,-0.281866666668,2.93266666667,25.5092,9.64393333333,42.1068,3.44206666667,33.7388,3.57073333333,9.43133333335
260.27,10.6040666667,3.36513333333,-0.053733333334,3.26246666667,26.026,9.96333333334,42.6266,3.56573333334,34.1843333333,3.69766666667,10.1834666667
260.64,11.1694,3.67786666667,0.606466666668,3.85246666667,26.754,10.4560666667,43.1732,4.32786666667,34.7016,4.3814,10.5094
261.01,10.9041333333,3.66073333333,0.528,3.73913333333,26.305,10.4496,42.8346666667,4.17413333333,34.5062666667,4.08106666666,10.3274
261.39,11.7119333333,4.7432,1.69193333333,5.02026666667,27.3818,11.1632666667,43.7159333333,5.29713333333,35.7250666667,4.995,11.4552
261.76,12.1748666667,5.32906666667,1.91686666667,5.87153333334,27.8461333333,11.2533333333,43.8493333333,5.66066666667,35.919,5.64506666667,11.9905333333
262.13,13.1286,6.4336,2.30746666667,6.59840000001,28.2637333333,11.5884,44.2796666667,6.40526666665,36.5332,6.01306666667,12.6229333333
262.51,12.0426,5.38853333333,1.48506666667,5.69553333333,27.6442,10.8270666667,43.5086666667,5.38853333332,36.0652,5.2632,12.0113333333
262.88,12.4099333333,5.3376,1.37806666667,5.68033333334,28.1985333333,11.1786,43.4206666667,5.40053333333,36.8312,5.4216,12.2911333333
263.25,11.6304,4.51313333333,0.488733333333,5.07840000001,26.7736,9.91219999999,42.2832666667,4.6966,35.8686666667,4.78813333333,11.5921333333
263.63,12.3532,5.22493333333,0.915266666666,5.71086666667,27.0555333333,10.1254,42.6245333333,4.81160000001,35.9336,4.94953333333,12.3614
264.00,12.8030666667,4.9832,0.8838,5.37880000001,26.5991333334,9.14986666666,42.8452,4.86513333333,35.404,4.9158,12.0369333333
264.37,13.0314666667,5.1824,1.08166666667,6.32273333334,26.6917333333,9.92013333333,42.6836,5.73593333333,35.4382,5.1068,11.8994666666
264.75,12.0915333333,5.1144,1.09473333333,5.88246666667,25.9068666667,9.48533333333,41.536,5.07346666667,34.5261333333,4.6732,11.2091333333
265.12,11.9408,5.09793333333,0.840266666667,6.07446666667,25.6582,9.73193333335,41.1924666667,5.21013333333,34.5259333333,4.7378,11.2366
265.49,11.7305333333,5.27313333333,0.998866666667,5.66773333334,25.5749333333,10.2518,41.0376666667,5.28839999999,34.2625333333,4.89366666667,11.1034666667
265.87,9.92713333335,3.53673333333,-0.820866666667,3.63633333333,24.1426666667,8.82226666665,39.532,3.65166666666,32.6122,2.95366666667,8.97586666668
266.24,8.54306666667,1.88366666667,-1.93533333333,2.3916,22.6711333333,7.71893333334,38.4768666667,2.12666666666,30.9565333333,1.6778,7.52746666667
266.61,8.40853333333,2.16166666667,-1.77673333333,2.53226666667,22.0216,7.42220000001,37.8103333333,2.0286,29.9616666667,1.74193333333,7.74393333334
266.98,9.11513333335,3.12706666667,-0.172866666665,3.73913333333,22.7812,8.30326666667,38.3966,3.01399999999,29.9402666667,2.32866666667,8.39646666667
267.36,9.357,3.8916,0.626799999999,4.27026666667,23.6499333333,9.25893333332,39.5037333334,3.84593333333,30.7672,2.6574,8.86066666666
267.73,7.85486666667,2.492,-0.378866666667,3.19846666667,22.4214,8.2916,38.4843333333,2.45353333333,30.077,1.38733333333,7.18046666667
