wavelength,Back_SicLucm,Belly_SicLucm,Breast_SicLucm,Crissum_SicLucm,Crown_SicLucm,DorTail_SicLucm,Patch10_SicLucm,Patch11_SicLucm,Rump_SicLucm,Throat_SicLucm,WingTip_SicLucm
595.82,14.9857333333,39.5718666667,29.5772666667,37.1748196078,15.0282333333,9.88346666665,18.7051333333,23.0046,17.4171333333,34.2688666667,11.4248
596.16,14.9404666667,39.5483333333,29.5622,37.1556039216,14.9943666667,9.85400000001,18.6730666667,22.9511333333,17.3588,34.2290666667,11.3754
596.50,14.9534666667,39.5366666667,29.5676666667,37.197345098,14.9845666667,9.84779999998,18.6611333333,22.9736666667,17.3686,34.2362,11.3802666667
596.83,14.9968,39.5816,29.5932,37.245945098,15.0276666666,9.90819999999,18.7202,23.0431333333,17.4036,34.2787333333,11.4206
597.17,14.9942,39.5981333333,29.5664,37.2756666667,15.0227,9.9056,18.7112,23.0567333333,17.3948,34.2937333333,11.4249333333
597.51,14.9956,39.6186666667,29.5556666667,37.3037254902,15.0415333333,9.88859999999,18.7323333333,23.1066,17.4023333333,34.3228,11.4087333333
597.84,14.9060666667,39.5798666667,29.4968,37.2741607843,14.9812,9.83713333333,18.6576666667,23.0628666667,17.3306666667,34.2734666667,11.3633333333
598.18,14.8802,39.5637333333,29.4517333333,37.2632784313,14.9382666667,9.80166666667,18.619,23.0448666667,17.3052666667,34.2542666667,11.3224666667
598.52,14.8675333333,39.5904666667,29.4955333333,37.3197568628,14.9276666667,9.79220000001,18.6167333333,23.0483333333,17.278,34.3272666667,11.2978666667
598.85,14.8112,39.4712,29.4040666667,37.2244901961,14.8672,9.75659999999,18.5378666667,22.9814666667,17.2149333333,34.2326,11.2426666667
599.19,14.8186,39.4946666667,29.4000666667,37.2585490196,14.8626,9.7798,18.5586666667,22.9718666667,17.2102666667,34.2636,11.2311333333
599.53,14.7630666667,39.4560666667,29.3280666667,37.1781098039,14.7794666667,9.71986666667,18.474,22.8970666667,17.1215333333,34.1906666667,11.1342
599.86,14.6936666667,39.3715333333,29.2647333333,37.1164235294,14.7252333333,9.66613333333,18.4073333333,22.8342666667,17.0812,34.1215333333,11.0922666667
600.20,14.6618,39.3960666667,29.2494,37.0980431373,14.7085333333,9.65006666666,18.4034666667,22.798,17.0594,34.1222666667,11.0606
600.53,14.6932,39.4573333333,29.3075333333,37.1610156863,14.7460666667,9.7016,18.4353333333,22.8302666667,17.1024,34.1682666667,11.1164
600.87,14.7358666667,39.4656666667,29.3421333333,37.1738117647,14.7713,9.72653333334,18.4614,22.8104,17.1423333334,34.1692,11.1538
601.21,14.7945333333,39.5220666667,29.3962,37.211372549,14.8189333333,9.78833333333,18.5025333333,22.8156,17.1869333333,34.1719333333,11.2417333333
601.54,14.8982666667,39.6063333333,29.4722,37.2533647059,14.8918,9.86473333333,18.5755333333,22.8702,17.2624666667,34.2643333333,11.3146
601.88,14.9497333333,39.6387333333,29.5173333333,37.2515843137,14.9163333333,9.88913333335,18.6122,22.8934666667,17.3012,34.279,11.3664
602.21,15.0344,39.6558666667,29.5135333333,37.2942470588,14.9643666667,9.94066666667,18.626,22.9622,17.3368666667,34.2864666667,11.3984666667
602.55,15.1358,39.7488,29.644,37.4407254902,15.0682,10.0144666667,18.7530666667,23.0704666667,17.4331333333,34.3848666667,11.4919333333
602.88,15.1606,39.8566666667,29.6740666667,37.4738588235,15.1064666667,10.0336666667,18.7784666667,23.1041333333,17.4418,34.4118,11.55
603.22,15.2284666667,39.9451333333,29.7282,37.5238705882,15.1779333333,10.1259333333,18.8662,23.1761333333,17.5259333333,34.4914,11.6318666667
603.56,15.2827333333,40.0227333333,29.7587333333,37.5874705882,15.2051333333,10.1604666667,18.9013333333,23.2282,17.5564,34.5423333333,11.6656
603.89,15.2684,40.0152,29.7435333333,37.5843058824,15.1893666667,10.1206666667,18.885,23.2442666667,17.5057333333,34.5260666667,11.6326
604.23,15.2567333333,40.0469333333,29.7282666667,37.6242352941,15.1715666667,10.0809333334,18.8691333333,23.2395333333,17.4780666667,34.5356666667,11.6072
604.56,15.2003333333,40.0379333333,29.7141333333,37.6201882353,15.1250666667,10.0369333333,18.8372,23.2214,17.4013333333,34.5139333333,11.5682
604.90,15.1567333333,40.0149333333,29.7312666667,37.6153529412,15.0832,9.99826666667,18.8043333333,23.1774,17.3592,34.5125333333,11.5251333333
605.23,15.1726666667,40.0385333333,29.7564666667,37.671027451,15.1090666667,10.0228666667,18.8343333333,23.2032666667,17.366,34.5287333333,11.5222
605.57,15.1398,40.039,29.7677333333,37.7029450981,15.1277666667,10.0335333333,18.8303333333,23.1945333333,17.3402,34.5414,11.5066
605.90,15.0692,40.0179333333,29.7292666667,37.6444235294,15.0726,9.95686666668,18.7884,23.1390666667,17.2796666667,34.4865333333,11.4780666667
606.24,15.0251333333,39.9904666667,29.6146666667,37.5637882353,15.0350333333,9.92353333333,18.7178,23.0888,17.2148,34.4368,11.4260666667
606.58,15.0435333333,40.0085333333,29.6510666667,37.5723137255,15.0492,9.92020000001,18.7223333334,23.0955333333,17.2392666667,34.464,11.4076
606.91,15.0492,40.0283333333,29.704,37.6286352941,15.0703666667,9.90513333335,18.7117333333,23.1206,17.2188,34.4941333334,11.4166
607.25,15.0120666667,39.9956,29.6640666667,37.558427451,15.0353,9.88259999999,18.6859333334,23.0599333333,17.1806,34.4542,11.3955333333
607.58,15.0624,39.9604666667,29.6791333333,37.5729215686,15.0445666667,9.95533333333,18.6935333333,23.0594,17.2221333333,34.4412666667,11.457
607.92,15.1010666667,39.958,29.6934,37.5433294118,15.0899,9.99626666667,18.7306666667,23.0774666667,17.2672,34.4235333334,11.4942
608.25,15.1351333333,39.9474,29.6630666667,37.5369607843,15.0978333333,9.99986666668,18.7365333333,23.0613333333,17.3188,34.4148666667,11.4918666666
608.59,15.1466666667,39.9146666667,29.6386,37.5009333333,15.0990333333,9.98013333333,18.7070666667,23.0772666667,17.3054666667,34.3929333333,11.4810666667
608.92,15.1569333333,39.9297333333,29.6385333333,37.4687843137,15.0820666667,9.98186666667,18.6982,23.0774666667,17.3012,34.405,11.4914666667
609.26,15.2535333333,39.9708666667,29.6956,37.5244862745,15.1227333333,10.0297333333,18.7936,23.1296,17.3952,34.4651333333,11.5797333334
609.59,15.2965333333,39.9655333333,29.7612666667,37.5688392157,15.1836,10.113,18.8318666667,23.1702666667,17.4437333333,34.5388666667,11.6375333333
609.93,15.3316666667,40.0246666667,29.8601333333,37.657772549,15.2204333333,10.1494666667,18.8943333333,23.1894666667,17.5038,34.5887333333,11.6876666667
610.26,15.3287333333,40.0272666667,29.8672666667,37.7065647059,15.2293666667,10.1864666667,18.8958666667,23.2168,17.5207333333,34.6204,11.7231333333
610.60,15.3156666667,39.9801333333,29.8388666667,37.6807215686,15.2370666667,10.1997333333,18.9158,23.1644666667,17.5052,34.6128,11.6999333333
610.93,15.3823333333,39.9975333333,29.9026666667,37.7773411765,15.3286666667,10.2707333333,18.9622666667,23.2479333333,17.5535333334,34.67,11.7656
611.27,15.4412,40.0607333333,29.9465333333,37.8316745098,15.4386666667,10.3434666667,19.0447333333,23.2814666667,17.604,34.7251333333,11.8488
611.60,15.4902666667,40.1034,30.0089333333,37.9127411765,15.5012333333,10.4017333333,19.0904666667,23.2904,17.6288666667,34.8132,11.9128666667
611.93,15.5262,40.1715333333,30.0487333333,37.9485568627,15.5817333333,10.4972666667,19.1346666667,23.3768,17.6692,34.8591333333,11.9472
612.27,15.5740666667,40.2633333333,30.0453333333,38.0352705882,15.6344,10.5713333333,19.2196666667,23.4110666667,17.7326,34.9123333334,11.9956
612.60,15.5998666667,40.2538,30.0915333333,38.1130235294,15.7194666667,10.6181333333,19.2671333333,23.4636666667,17.7892666667,34.8993333333,12.0435333333
612.94,15.6125333334,40.2480666667,30.0727333333,38.1719607843,15.7762333333,10.6456666667,19.2338,23.5107333333,17.767,34.9260666667,12.0244666667
613.27,15.5798,40.2399333333,29.9460666667,38.126945098,15.7338,10.5654,19.2002666666,23.4517333333,17.75,34.8340666667,11.9574666667
613.61,15.5396,40.152,29.8503333333,38.0615254902,15.6691,10.54,19.1504,23.4280666667,17.6956666667,34.7596666667,11.918
613.94,15.4953333333,40.0544666667,29.7409333333,37.9691490196,15.6187333333,10.4859333333,19.0818,23.3356,17.6412,34.6854666667,11.84
614.28,15.4630666667,39.9815333333,29.6499333333,37.9252823529,15.5466333333,10.4222666667,19.0141333333,23.3374666667,17.6326666667,34.6016,11.7793333333
614.61,15.3934666667,39.9203333334,29.5525333333,37.8587647059,15.4176,10.2895333333,18.9475333333,23.2351333333,17.5655333333,34.5518666667,11.6787333333
614.94,15.3126,39.8758,29.481,37.7667098039,15.2834666667,10.1578,18.8396666667,23.1712666667,17.4657333333,34.5139333333,11.5338
615.28,15.2386,39.7452666667,29.3412,37.6195607843,15.1606666667,10.0650666667,18.7406666667,23.0945333333,17.3960666667,34.3534,11.4183333333
615.61,15.2843333333,39.7950666667,29.4274666667,37.7063960784,15.2034666667,10.0619333333,18.813,23.1556,17.4387333333,34.4342666667,11.4832666667
615.95,15.3151333333,39.7614,29.4841333333,37.7020431372,15.2077333333,10.0660666667,18.8149333333,23.1514666667,17.4078,34.4408666667,11.4632666667
616.28,15.2693333333,39.7502,29.414,37.6452431372,15.0965333333,9.96493333334,18.7634,23.0894,17.3330666667,34.4408666667,11.377
616.61,15.2432666667,39.7248,29.4014,37.5652588235,15.0275,9.93506666665,18.7331333333,23.0014,17.2974666667,34.4059333333,11.3403333333
616.95,15.3706,39.8616,29.5477333333,37.6580941177,15.1698333333,10.0928,18.8762,23.1305333333,17.4194666667,34.5122,11.4657333333
617.28,15.4638,39.957,29.6542,37.7269254902,15.2493666667,10.1499333333,18.9376666667,23.2417333333,17.5258666667,34.6190666666,11.5263333333
617.62,15.5194,40.0119333333,29.6962666667,37.8093176471,15.2817,10.1714,18.9914666667,23.3072666667,17.5564,34.6388666666,11.5511333333
617.95,15.5428666667,40.0555333333,29.7451333333,37.8392470588,15.3094,10.2104666667,19.0436666667,23.3398666667,17.5752,34.675,11.6045333333
618.28,15.5485333333,40.1087333333,29.7526,37.8329843137,15.3531333333,10.2563333333,19.0649333333,23.3354,17.5468,34.6585333333,11.6174
618.62,15.5688,40.076,29.8100666667,37.8967098039,15.393,10.2873333333,19.0991333333,23.3504,17.5946,34.6435333333,11.6544
618.95,15.6282,40.1608666667,29.8976,38.0256509804,15.4554666667,10.3336,19.1704666667,23.4059333333,17.6520666667,34.7392,11.7402
619.28,15.5918666667,40.0650666667,29.8908666667,37.9623254902,15.3926,10.3065333333,19.1142666667,23.344,17.5837333333,34.6966666667,11.7244666667
619.62,15.4990666667,39.9916666666,29.8060666667,37.8472039216,15.3061,10.2066666667,19.0606,23.247,17.5466,34.5968666667,11.6756666667
619.95,15.5476,39.9718,29.8614666667,37.8845764706,15.3538666667,10.2598666667,19.0722666667,23.2639333333,17.6114666667,34.5957333334,11.7154666667
620.28,15.514,39.9574666667,29.8702,37.8821176471,15.3326666667,10.2120666667,19.0668666667,23.2468,17.5848666667,34.5708,11.6869333333
620.62,15.4332666667,39.8936,29.8207333333,37.8886196078,15.2255,10.0907333333,18.9895333333,23.1674,17.4790666667,34.4917333333,11.5908666667
620.95,15.3588,39.8536,29.8112,37.841572549,15.1464,10.0404666667,18.9484,23.0724,17.3998666667,34.3992666667,11.5362
621.28,15.3492666667,39.8202666667,29.8264666667,37.8183607843,15.1380666667,10.0326666667,18.9235333333,23.071,17.4289333333,34.4046666667,11.5314
621.62,15.3478666667,39.8570666667,29.8281333333,37.8172823529,15.13,10.0047333333,18.8802,23.0269333333,17.4238666667,34.3974,11.5067333333
621.95,15.3958666667,39.9174666667,29.9402,37.903227451,15.1917,10.0664666667,18.9366666667,23.1334666667,17.4892,34.4542,11.59
622.28,15.4526666667,40.0439333333,30.0183333333,37.9632313726,15.2370666667,10.1495333334,19.0112,23.2022666667,17.5826666667,34.5808,11.6914
622.62,15.4716,40.051,30.0152666667,37.9112941177,15.2133333333,10.1557333333,19.0187333333,23.2150666667,17.6036,34.5809333334,11.6786
622.95,15.5064666667,40.0505333333,29.9852,37.9116509804,15.2231666667,10.1837333333,19.0261333333,23.2531333333,17.6902,34.5616,11.67
623.28,15.6432666667,40.1656,30.0905333333,38.0200117647,15.3499,10.3298,19.1272666667,23.427,17.7857333333,34.6776666667,11.7978666667
623.62,15.6775333333,40.1826,30.1527333333,38.0157411765,15.4071666667,10.3651333333,19.1598666667,23.4773333333,17.8152,34.7106,11.8674
623.95,15.7608,40.2844,30.2072666667,38.0658823529,15.4656666667,10.4475333333,19.2296666667,23.5244666667,17.9076666667,34.7616666667,11.955
624.28,15.8061333334,40.2852,30.2705333333,38.0687686275,15.4870666667,10.4634666667,19.2342,23.5412,17.9848666667,34.8192,11.9698
624.62,15.8767333333,40.3099333333,30.262,38.1094470588,15.6025,10.5432,19.2862,23.6192,18.0489333333,34.8642,12.0484666667
624.95,15.9026,40.3128666667,30.2888,38.1013254902,15.5865,10.5398666667,19.3234666667,23.5916,18.0317333333,34.8752666667,12.0468666667
625.28,15.9645333333,40.3648666667,30.375,38.1552862745,15.6388333333,10.6374666667,19.4270666667,23.6958666667,18.1310666667,34.8917333333,12.1383333333
625.61,15.959,40.3118666667,30.3494,38.1266784314,15.6187333333,10.6219333333,19.4386,23.6878,18.1555333333,34.8972,12.0957333333
625.95,15.9251333333,40.2582,30.3130666667,38.0986862745,15.5653333333,10.573,19.3892666667,23.6375333333,18.0969333333,34.7974,12.0195333333
626.28,15.8906,40.2124666667,30.3295333333,38.0783607843,15.5366666667,10.5598666667,19.363,23.6208,18.0727333333,34.7602666666,11.9918
626.61,15.8871333333,40.2684,30.3678,38.1141294118,15.5107666667,10.542,19.3929333333,23.5888,18.0438666667,34.7742,11.9963333333
626.94,15.9473333333,40.4166666667,30.4826,38.2398588235,15.5833666667,10.5990666667,19.48,23.6730666667,18.1703333333,34.9100666667,12.1113333333
627.28,15.9928666667,40.4621333333,30.5058666667,38.2969098039,15.5865333333,10.6302,19.526,23.7024,18.2084666667,34.9428,12.1275333334
627.61,16.0311333333,40.4618666667,30.5288666667,38.3479294118,15.6301,10.6614,19.5556,23.7458,18.2429333333,34.9628,12.1674
627.94,16.044,40.5026,30.5527333333,38.3826156863,15.6342333333,10.6990666666,19.5637333333,23.7724666667,18.2462666667,34.9925333333,12.1940666667
628.27,16.0813333333,40.6054,30.6141333333,38.4621372549,15.6385333333,10.7162,19.6185333333,23.8124,18.3016,35.0490666667,12.2126
628.61,16.1759333333,40.7562,30.7440666667,38.6106392157,15.7545666667,10.8180666667,19.7073333333,23.9385333333,18.4086666667,35.1878,12.3312666667
628.94,16.1961333333,40.8097333333,30.8161333333,38.6732509804,15.7683666667,10.8204,19.6804666667,23.9348666667,18.3930666666,35.3016666667,12.3212666667
629.27,16.2375333333,40.8618666667,30.8536666667,38.7384745098,15.7850333333,10.8438,19.6943333333,23.9828666667,18.4716,35.3492,12.3694
629.60,16.2684666667,40.9382,30.8969333333,38.8066117647,15.7798333333,10.8484666667,19.7203333333,24.0403333333,18.5171333333,35.4298,12.3930666667
629.94,16.3316,41.0405333333,30.9495333333,38.9024745098,15.8305333333,10.9209333333,19.7868,24.0836666667,18.6039333333,35.5133333333,12.464
630.27,16.4162,41.1056,30.9762666667,38.9740039216,15.9130333333,11.0091333333,19.8171333333,24.1423333333,18.7064666667,35.5759333334,12.5594666667
630.60,16.3604666667,40.9768666667,30.9435333333,38.9168627451,15.8614666667,10.9816,19.7238,24.0640666667,18.6397333333,35.464,12.4921333333
630.93,16.3122666667,41.0017333333,30.9206,38.8765137255,15.8450333333,10.9498,19.6549333333,24.0637333333,18.6247333333,35.422,12.4634
631.26,16.2684666667,40.9917333333,30.9392,38.9033607843,15.7797333333,10.9164666667,19.6238666667,24.0574666667,18.6226666667,35.3929333333,12.431
631.60,16.288,40.9638,31.0034666667,38.9170117647,15.8278,10.9651333333,19.6456666667,24.056,18.6679333333,35.3746,12.4759333333
631.93,16.2914,40.9318666666,31.0182,38.8626862745,15.8087666667,10.9556666667,19.6066,24.0359333333,18.649,35.3899333333,12.4706
632.26,16.2747333333,40.8568,30.9712,38.7623019608,15.7779,10.968,19.5894666667,23.9663333333,18.6338666667,35.3358666667,12.452
632.59,16.2734666667,40.8482,30.943,38.7289098039,15.7723666667,10.9631333333,19.6209333333,23.9818,18.651,35.2956666666,12.5138666667
632.92,16.3395333333,40.9533333333,31.027,38.8184235294,15.8169666667,11.0166,19.6609333333,24.0045333333,18.6922,35.3632,12.5735333333
633.26,16.3025333333,40.8629333333,30.9908666667,38.698227451,15.8429666667,11.0200666667,19.6499333333,23.9755333333,18.6371333333,35.2968,12.5769333333
633.59,16.2330666667,40.7970666667,30.9198666667,38.6347098039,15.8054666667,10.9494,19.5905333333,23.9379333333,18.5588,35.2253333333,12.5276666667
633.92,16.2023333333,40.8685333333,31.0024,38.6388627451,15.7674,10.9083333333,19.5832,23.9451333333,18.5285333333,35.2532,12.4978666667
634.25,16.1662666667,40.8749333333,30.9776,38.6361294118,15.7243666667,10.8562666667,19.5884,23.9214,18.5339333333,35.2690666667,12.4446
634.58,16.0566,40.8102666667,30.8645333333,38.5901490196,15.6150666667,10.7934666667,19.5307333333,23.7854,18.4226666667,35.2307333333,12.3432666667
634.91,16.0764,40.8031333333,30.8940666667,38.5568823529,15.6231333333,10.8085333333,19.5324666667,23.7686666667,18.4049333334,35.2562,12.3494666667
635.25,16.0920666667,40.885,30.8673333333,38.5736117647,15.5935666667,10.8252666667,19.5530666667,23.7634666667,18.3901333334,35.3075333333,12.338
635.58,16.0968,40.924,30.9165333333,38.6488,15.5994333333,10.8314,19.5663333333,23.7516666667,18.3783333333,35.3113333333,12.3360666667
635.91,16.0822,40.9740666667,30.9396,38.689745098,15.5580666667,10.8094,19.5418666667,23.7775333333,18.3537333333,35.2952,12.3110666667
636.24,16.1076666667,41.0752,30.9913333333,38.7540588235,15.5758666667,10.8264,19.5645333334,23.7733333333,18.3845333333,35.3356666667,12.3045333333
636.57,16.0857333333,41.1212,31.0472666667,38.8110901961,15.5624333333,10.809,19.5662666667,23.7831333333,18.3772666667,35.3998666667,12.2568666667
636.90,16.1496666667,41.2442,31.0716,38.9168980392,15.5358333333,10.8650666667,19.5760666667,23.7882666667,18.4353333333,35.4454666666,12.3019333333
637.23,16.2562,41.3166666667,31.1562666667,38.9745254902,15.6254333333,10.9731333333,19.6260666667,23.871,18.5405333333,35.4953333333,12.4072666667
637.56,16.2286,41.1402666667,31.0845333333,38.882317647,15.6262666667,10.9967333334,19.6036,23.8198,18.4969333333,35.4130666667,12.3678666667
637.90,16.3099333334,41.2434,31.158,39.011282353,15.6923666667,11.0882,19.6536666667,23.8886,18.5390666667,35.4993333333,12.4214
638.23,16.5198,41.3524,31.3894666667,39.1691294118,15.8704,11.2667333333,19.8600666667,24.0886,18.7427333333,35.6714,12.6395333333
638.56,16.4666666667,41.427,31.335,39.1349568627,15.8384,11.2382666667,19.8515333333,24.0504,18.7492666667,35.6848666667,12.6306
638.89,16.4584,41.4554,31.3447333333,39.1535176471,15.8878666667,11.2944,19.8882,24.1516666667,18.7908666667,35.7098,12.6771333333
639.22,16.4980666667,41.5521333333,31.4152666667,39.227345098,15.9214333333,11.3472666667,19.9585333333,24.2590666667,18.8740666667,35.7891333333,12.7238666667
639.55,16.5214,41.6258666667,31.4372666667,39.2819215686,15.9641333333,11.3340666667,19.9858,24.3034666667,18.9472,35.8314666666,12.7794
639.88,16.5282666667,41.5382666667,31.4548,39.2524862745,15.9921,11.3708666667,19.9994,24.3469333333,18.9690666667,35.8041333333,12.7854
