wavelength,Back_SicLebf,Belly_SicLebf,Breast_SicLebf,Crissum_SicLebf,Crown_SicLebf,DorTail_SicLebf,Rump_SicLebf,Throat_SicLebf,WingTip_SicLebf
272.20,11.252,9.137,11.421,13.48,7.78366666667,11.788,6.06333333333,3.892,12.1826666667
272.58,11.0196666667,9.62166666667,11.431,13.761,8.11366666667,11.623,6.82566666667,3.865,12.1433333333
272.95,11.1923333333,9.50833333333,11.1655,13.4746666667,7.82366666667,11.274,6.84566666667,4.89,12.4693333333
273.32,10.956,9.58633333333,11.093,13.421,8.18966666667,11.613,6.84733333333,4.848,12.8183333333
273.69,10.6463333333,9.67133333333,10.6185,12.7926666667,8.389,11.427,6.884,5.351,12.8483333333
274.06,10.3073333333,10.169,10.931,11.9146666667,8.83933333333,11.305,7.48133333333,5.985,13.1616666667
274.44,10.394,10.477,11.4145,12.3793333333,9.42933333333,10.8906666667,8.547,7.031,12.9033333333
274.81,11.2423333333,11.3266666667,13.027,13.1253333333,10.427,11.467,10.1746666667,8.769,14.053
275.18,11.5426666667,11.8886666667,13.04,12.6943333333,10.564,11.9743333333,10.5063333333,9.413,14.162
275.55,10.1833333333,10.5976666667,11.279,12.019,8.99933333333,10.598,9.94666666667,8.526,12.4036666667
275.93,9.49833333333,11.0006666667,10.8205,11.963,8.53633333333,10.7006666667,10.46,9.829,11.963
276.30,9.60566666667,10.3883333333,11.0655,11.382,8.19033333333,11.0806666667,10.9303333333,10.208,11.7736666667
276.67,9.28833333333,9.04033333333,10.531,10.6866666667,7.36266666667,10.407,10.2516666667,9.972,11.7116666667
277.04,8.57066666667,8.792,10.294,10.3096666667,7.116,10.1516666667,9.93066666667,9.203,10.8476666667
277.41,8.38033333333,8.50666666667,10.586,10.2393333333,7.05733333333,9.70366666667,9.609,8.318,10.6803333333
277.79,9.617,9.39933333333,11.4845,10.8313333333,7.65633333333,10.6443333333,10.9243333333,8.777,11.111
278.16,10.0593333333,9.05933333333,11.2935,12.059,7.87266666667,11.215,11.1216666667,9.185,11.2773333333
278.53,9.756,8.912,10.694,12.0696666667,7.91133333333,11.445,10.944,9.662,11.5386666667
278.90,9.333,9.395,10.8375,13.0853333333,8.558,11.721,10.9456666667,9.953,10.9453333333
279.27,9.97533333333,10.3133333333,11.832,14.8866666667,9.57633333333,12.6763333333,11.7253333333,10.497,11.5713333333
279.64,11.27,11.6876666667,13.059,15.832,11.2106666667,14.073,13.2376666667,11.27,12.94
280.02,11.537,11.2176666667,13.8185,16.158,11.5663333333,13.8626666667,13.281,10.985,13.4553333333
280.39,11.0726666667,11.0436666667,14.4895,15.542,11.246,14.043,12.6296666667,9.17,12.947
280.76,10.7876666667,11.786,14.684,15.8346666667,11.259,13.7826666667,12.729,8.569,12.923
281.13,11.1466666667,11.4416666667,15.1525,15.809,10.6646666667,13.5316666667,12.4866666667,7.235,13.2633333333
281.50,11.916,12.4146666667,16.3385,17.008,11.4173333333,14.5143333333,13.071,8.898,14.042
281.87,12.1793333333,12.641,17.0385,17.6923333333,12.0513333333,15.1796666667,13.1793333333,9.538,14.487
282.25,12.6876666667,12.538,16.554,17.4673333333,11.937,14.9896666667,13.1383333333,9.91,14.4896666667
282.62,11.896,11.798,16.446,16.679,11.2093333333,14.496,12.9263333333,8.683,13.809
282.99,11.4513333333,11.2326666667,15.463,15.6576666667,10.26,13.9073333333,12.3026666667,6.346,13.1533333333
283.36,10.8293333333,10.477,14.482,14.4936666667,9.772,13.5306666667,11.4403333333,6.131,12.92
283.73,10.7443333333,10.882,14.5705,14.6163333333,10.103,13.448,11.5693333333,6.804,13.4706666667
284.10,11.1556666667,11.1996666667,14.438,14.4823333333,10.2906666667,13.706,12.0206666667,6.72,13.7726666667
284.47,10.7013333333,10.852,13.56,14.369,10.4636666667,13.1176666667,11.78,7.443,13.6786666667
284.85,10.493,10.0926666667,12.705,14.2856666667,10.135,13.2326666667,11.42,7.649,13.2533333333
285.22,10.1463333333,10.291,12.275,14.445,10.9733333333,13.4116666667,11.4896666667,8.246,13.3703333333
285.59,9.72966666667,9.872,11.426,13.9956666667,10.258,12.6553333333,10.9283333333,7.8,12.838
285.96,9.02366666667,9.684,10.444,13.3653333333,9.26366666667,11.9046666667,10.5443333333,6.843,12.2846666667
286.33,8.15866666667,9.575,10.6525,12.9466666667,9.23633333333,11.4106666667,10.2733333333,6.044,11.8493333333
286.70,8.74166666667,9.996,11.6485,13.66,9.63766666667,11.5093333333,9.87666666667,6.631,12.2463333333
287.07,9.92033333333,10.584,12.6245,14.587,10.74,12.2633333333,10.955,8.494,13.2786666667
287.44,9.948,11.014,13.2055,14.912,10.762,11.654,11.538,8.901,13.031
287.82,9.68566666667,9.998,13.152,14.626,10.1346666667,11.1106666667,11.15,8.377,12.439
288.19,9.157,9.572,12.848,14.407,9.72966666667,10.9336666667,10.7756666667,8.289,11.8413333333
288.56,9.302,9.833,13.097,14.395,9.61666666667,10.777,10.698,8.496,12.153
288.93,8.57766666667,9.35566666667,12.717,13.3253333333,9.236,9.974,9.974,7.72,11.6896666667
289.30,8.48233333333,8.96066666667,13.0525,13.0426666667,8.50266666667,9.51833333333,9.837,8.363,11.0313333333
289.67,8.653,8.73333333333,13.1595,12.9096666667,8.43333333333,9.51233333333,10.052,8.453,10.9113333333
290.04,9.12,8.841,13.65,13.3013333333,9.319,9.77733333333,10.5533333333,9.737,11.0913333333
290.41,9.20833333333,8.57233333333,13.6035,13.405,9.16866666667,9.487,10.2626666667,9.606,11.0383333333
290.78,9.289,8.259,12.7155,12.8543333333,8.873,8.97233333333,10.3586666667,8.853,10.834
291.15,8.52933333333,7.88666666667,12.041,12.4223333333,8.12766666667,8.06766666667,9.713,8.188,10.3553333333
291.52,7.59566666667,6.74933333333,10.96,11.8473333333,7.24466666667,7.92566666667,8.85433333333,7.616,9.82466666667
291.89,7.34733333333,7.26466666667,9.9005,11.81,7.09833333333,7.74166666667,8.406,7.347,9.79666666667
292.26,6.972,6.781,9.4725,11.0406666667,6.251,6.95066666667,7.94666666667,6.802,9.30266666667
292.64,7.02433333333,6.29166666667,9.2435,11.2473333333,6.05466666667,6.809,8.36033333333,6.981,8.68366666667
293.01,7.69733333333,6.908,9.737,11.4036666667,6.46933333333,6.82,8.55266666667,7.632,9.07866666667
293.38,8.04,6.68866666667,9.369,11.9383333333,6.55566666667,7.154,8.59366666667,7.442,9.878
293.75,8.03633333333,6.93566666667,9.6435,12.065,6.429,6.869,8.54233333333,6.935,10.37
294.12,8.36633333333,7.466,9.519,12.3843333333,5.753,6.522,8.01466666667,6.061,10.7816666667
294.49,8.71466666667,8.092,10.399,13.093,5.90266666667,7.34066666667,8.328,7.083,11.4616666667
294.86,8.889,9.01466666667,10.535,13.8996666667,6.28966666667,8.344,8.763,8.05,11.971
295.23,9.59266666667,9.63233333333,11.1075,14.73,6.984,9.29166666667,9.23133333333,8.429,12.4023333333
295.60,10.15,10.131,11.639,15.329,7.361,9.296,9.37233333333,8.082,12.5403333333
295.97,10.318,9.97266666667,12.289,15.622,7.52066666667,9.37333333333,10.0453333333,7.956,12.734
296.34,10.3916666667,10.461,13.18,16.4336666667,8.66566666667,9.874,10.7026666667,8.389,13.1706666667
296.71,10.0963333333,10.4766666667,13.208,15.9053333333,8.35833333333,10.1456666667,10.5926666667,8.242,12.8933333333
297.08,10.2343333333,10.266,13.749,16.4036666667,8.32133333333,10.856,11.2226666667,8.895,12.7373333333
297.45,9.91933333333,10.5676666667,13.8825,16.3266666667,8.353,10.7263333333,11.5016666667,9.018,12.3396666667
297.82,9.36766666667,10.3506666667,13.291,15.9773333333,7.83,10.604,11.0316666667,9.13,11.1903333333
298.19,8.991,10.027,13.6055,15.511,7.891,10.553,10.6966666667,9.182,10.633
298.56,8.95766666667,10.0693333333,13.364,15.1603333333,7.91033333333,10.5846666667,10.8746666667,8.603,10.182
298.93,8.866,9.74466666667,13.421,14.739,7.84133333333,9.98833333333,10.8836666667,8.541,9.79366666667
299.30,9.03066666667,9.86033333333,14.1185,14.907,8.13433333333,10.1093333333,10.9063333333,8.715,9.811
299.67,9.207,9.99166666667,14.834,15.1406666667,8.62766666667,10.3666666667,11.492,9.003,10.145
300.04,8.479,9.274,14.626,14.6086666667,8.23166666667,9.698,10.5283333333,8.532,9.433
300.41,8.361,9.021,14.164,14.448,7.591,9.49766666667,10.1026666667,8.801,9.05766666667
300.78,8.17033333333,8.688,13.694,14.4613333333,7.096,8.80333333333,9.743,8.285,8.82233333333
301.15,8.259,9.07466666667,13.97,15.3833333333,7.54233333333,8.63666666667,9.69166666667,8.179,9.49266666667
301.52,8.008,9.049,13.784,15.1153333333,7.24733333333,8.56866666667,9.24933333333,7.628,9.28933333333
301.89,8.52966666667,9.41466666667,14.484,15.5103333333,7.765,8.61033333333,9.71666666667,7.966,10.2596666667
302.26,8.772,9.62933333333,14.4435,16.148,8.114,8.792,10.1276666667,8.493,10.8053333333
302.63,8.93933333333,9.575,14.243,16.448,7.92633333333,8.70066666667,10.1906666667,8.88,10.906
303.00,8.07166666667,9.01766666667,13.3455,15.922,6.76333333333,8.17233333333,8.897,7.669,10.1446666667
303.37,7.64266666667,8.48966666667,12.3715,15.104,5.606,7.13833333333,8.429,7.26,9.8
303.74,7.354,8.72033333333,11.5735,14.9486666667,5.46533333333,7.193,8.057,7.655,9.725
304.10,8.313,10.1046666667,12.56,16.0026666667,6.50166666667,8.434,9.179,9.058,10.628
304.47,8.43366666667,10.1606666667,12.289,16.1846666667,6.486,8.735,9.35733333333,8.795,10.763
304.84,8.95466666667,11.0776666667,12.9775,16.9596666667,7.05466666667,9.27866666667,10.006,9.763,11.502
305.21,8.36833333333,10.9973333333,12.101,16.275,6.20133333333,8.79,9.73333333333,8.79,10.4356666667
305.58,8.433,11.3906666667,12.7395,16.7466666667,6.65466666667,8.653,9.952,9.353,10.7913333333
305.95,7.89733333333,10.764,11.7255,16.436,6.25366666667,8.27833333333,9.661,8.419,9.80133333333
306.32,7.51466666667,10.488,11.7845,15.873,5.626,8.238,9.52366666667,7.354,9.14233333333
306.69,7.463,10.8643333333,12.125,16.0263333333,5.70233333333,8.78366666667,9.52366666667,7.323,9.28366666667
307.06,8.26966666667,11.3463333333,13.345,16.735,6.741,9.38666666667,10.7776666667,8.701,9.95466666667
307.43,7.57666666667,11.0916666667,13.591,17.0083333333,6.815,9.764,10.7593333333,8.846,9.45133333333
307.80,7.27,10.8276666667,13.66,16.8983333333,6.574,9.86066666667,10.5763333333,8.817,9.37766666667
308.17,6.29833333333,10.3966666667,13.0905,16.107,5.53966666667,9.04966666667,9.37233333333,8.082,8.67
308.54,6.835,11.6413333333,14.09,16.9406666667,6.45133333333,9.649,9.905,8.936,9.15566666667
308.90,6.898,11.642,13.918,16.8943333333,6.70533333333,9.27866666667,9.61133333333,8.561,9.01633333333
309.27,7.47766666667,11.9573333333,14.6145,17.305,6.94933333333,9.72566666667,9.67466666667,9.862,9.67466666667
309.64,8.03233333333,12.1226666667,14.3985,18.0436666667,7.27366666667,10.1926666667,9.97866666667,10.341,10.0276666667
310.01,8.31333333333,12.4466666667,14.7115,18.4073333333,7.47066666667,10.332,10.0143333333,11.35,10.4433333333
310.38,8.025,12.693,14.4965,18.9536666667,7.77533333333,10.133,10.008,12.037,10.6013333333
310.75,8.12666666667,12.8486666667,14.834,19.3803333333,7.958,10.12,10.0126666667,12.236,10.718
311.12,8.18566666667,13.3543333333,14.8705,19.615,7.97366666667,10.3683333333,10.065,12.506,10.9596666667
311.49,8.453,13.9286666667,15.26,19.569,8.24333333333,10.6523333333,10.2486666667,12.926,11.43
311.85,8.893,14.5413333333,15.908,20.3696666667,8.382,10.5153333333,10.8906666667,13.114,11.5216666667
312.22,9.513,15.0006666667,16.214,21.4836666667,9.07566666667,11.1866666667,11.5933333333,13.659,11.6536666667
312.59,8.76,14.3723333333,15.465,21.0233333333,8.124,10.2793333333,10.7753333333,12.605,10.8526666667
312.96,8.72966666667,14.4643333333,15.7795,21.4193333333,7.92166666667,10.6936666667,10.5513333333,13.165,10.7573333333
313.33,8.41766666667,14.727,15.717,21.4226666667,7.99933333333,10.526,10.381,12.892,10.4136666667
313.70,8.491,15.404,16.451,21.7346666667,7.99233333333,10.153,10.0363333333,12.463,10.3523333333
314.07,8.35066666667,15.52,16.4525,22.1423333333,7.94,10.1303333333,10.079,12.115,10.216
314.43,8.792,15.679,16.518,22.531,8.093,10.278,9.82333333333,11.694,10.3826666667
314.80,8.818,15.873,16.4285,22.5923333333,8.307,10.2643333333,10.0526666667,12.116,10.67
315.17,9.23933333333,16.236,16.9265,23.538,8.93433333333,10.6926666667,10.3873333333,12.487,10.9976666667
315.54,8.79133333333,16.1723333333,16.648,24.0476666667,8.553,9.96366666667,9.98166666667,11.813,10.513
315.91,8.858,15.8216666667,16.379,23.658,8.41233333333,10.065,9.47066666667,11.978,10.622
316.28,9.045,16.0303333333,17.051,23.3333333333,8.352,10.2813333333,9.64433333333,11.91,10.9923333333
316.64,9.955,16.3683333333,17.869,23.7136666667,9.15366666667,10.8313333333,10.0856666667,13.031,11.7263333333
317.01,10.1903333333,16.984,18.001,24.3,9.72366666667,10.8063333333,10.5073333333,13.494,11.87
317.38,11.3413333333,17.4326666667,18.4975,24.9063333333,10.2016666667,11.1923333333,11.5283333333,14.013,12.7053333333
317.75,12.044,17.9926666667,18.066,24.9906666667,10.2946666667,12.0996666667,12.523,14.475,13.223
318.12,12.461,18.8476666667,18.8295,25.474,10.97,12.7736666667,13.05,15.075,13.7676666667
318.49,12.2133333333,18.6776666667,18.8155,24.9036666667,10.542,12.5803333333,13.0026666667,14.656,13.5906666667
318.85,12.0343333333,18.192,18.5005,24.2933333333,10.2193333333,12.2593333333,12.4836666667,14.823,13.1763333333
319.22,12.1586666667,18.2196666667,18.323,24.0166666667,9.844,12.1963333333,12.0273333333,15.076,13.1
319.59,12.2216666667,18.1803333333,18.5035,23.872,10.1846666667,12.3546666667,11.974,15.306,13.2876666667
319.96,12.6136666667,18.5796666667,19.0625,24.2613333333,10.6816666667,12.784,12.519,15.682,13.5793333333
320.32,12.907,19.0936666667,19.0175,24.6333333333,10.5463333333,12.7546666667,12.7353333333,15.82,13.7256666667
320.69,12.207,19.377,18.887,24.606,9.977,12.4183333333,12.5723333333,15.686,13.2833333333
321.06,12.0283333333,19.0336666667,19.659,24.4803333333,9.796,12.5286666667,13.01,15.185,12.9716666667
321.43,11.939,18.987,19.671,24.7643333333,10.2063333333,12.6706666667,12.8826666667,14.558,12.69
321.80,11.4373333333,18.4033333333,20.236,24.755,10.574,12.1473333333,12.4353333333,14.565,12.2433333333
322.16,11.0606666667,18.4026666667,20.461,24.3786666667,10.2443333333,11.8573333333,12.5213333333,14.57,12.066
322.53,11.3613333333,19.08,20.7605,25.07,10.554,12.169,12.995,15.775,12.319
322.90,11.4216666667,19.6086666667,20.833,25.7856666667,10.2153333333,12.1343333333,13.1943333333,14.803,12.2256666667
323.27,11.1933333333,19.7663333333,20.9885,25.8943333333,10.5383333333,12.168,13.443,14.134,12.5396666667
323.63,11.5396666667,19.7186666667,20.9365,26.0286666667,10.5453333333,12.4486666667,13.4256666667,13.735,12.6886666667
324.00,10.9716666667,19.846,20.609,25.885,10.1493333333,12.0953333333,13.2363333333,13.588,12.213
324.37,10.7423333333,19.613,20.459,26.1716666667,10.498,12.435,13.2,13.721,12.4023333333
324.74,11.2936666667,19.4783333333,20.431,26.7103333333,10.8873333333,12.7773333333,13.73,14.152,13.0586666667
325.10,11.593,19.7323333333,20.493,26.822,11.258,12.8406666667,13.9206666667,14.514,13.4183333333
325.47,11.0123333333,19.5416666667,20.3545,26.2823333333,10.6136666667,12.4316666667,13.5846666667,14.723,13.1113333333
325.84,10.985,19.8863333333,19.8865,26.0196666667,10.067,12.6456666667,13.8256666667,15.385,13.0096666667
326.21,10.9493333333,19.372,19.4645,25.8243333333,10.007,12.2483333333,13.6333333333,15.46,12.8053333333
326.57,10.98,18.9893333333,19.489,25.6756666667,9.924,12.0353333333,13.5416666667,14.907,12.697
326.94,11.1063333333,18.9626666667,19.6055,25.8866666667,10.216,12.2086666667,13.7203333333,15.642,12.8303333333
327.31,10.774,18.5976666667,19.047,25.6663333333,9.60566666667,11.7573333333,13.1963333333,14.964,11.8286666667
327.67,10.7636666667,18.6583333333,18.7365,25.8526666667,9.49333333333,11.777,13.419,15.46,11.563
328.04,11.2393333333,18.685,18.806,26.2303333333,9.88466666667,12.1093333333,13.6073333333,15.362,11.767
328.41,10.776,18.2613333333,18.125,25.316,9.138,11.2643333333,12.9166666667,14.784,11.0776666667
328.78,10.0086666667,18.048,17.747,24.6473333333,8.392,10.538,12.1836666667,13.757,10.1263333333
329.14,9.72766666667,17.8043333333,17.537,24.379,7.898,10.397,11.4976666667,12.985,9.802
329.51,10.0003333333,18.1143333333,17.489,24.585,8.31066666667,10.2716666667,11.825,13.167,10.2413333333
329.88,9.515,17.78,17.2235,24.352,8.097,9.49966666667,10.918,12.077,9.835
330.24,8.81,17.8813333333,16.6975,24.062,7.426,9.28666666667,10.2706666667,10.747,9.102
330.61,8.59433333333,18.373,16.5825,24.1083333333,7.41066666667,9.348,10.301,10.47,8.87133333333
330.98,7.97333333333,18.4296666667,16.26,23.9956666667,6.854,8.74,9.72133333333,9.844,8.17266666667
331.34,7.94233333333,18.77,16.378,23.979,7.01633333333,8.64066666667,10.114,10.251,8.231
331.71,8.09366666667,19.4093333333,16.9515,24.3706666667,7.209,8.678,10.5966666667,10.656,8.438
332.08,8.18233333333,19.8383333333,17.5495,24.312,7.167,8.37366666667,10.7136666667,10.993,8.683
332.44,8.56766666667,20.15,18.109,24.8523333333,7.616,8.79833333333,11.0776666667,11.813,9.00033333333
332.81,9.041,20.7556666667,18.6755,25.1836666667,7.96533333333,9.40866666667,11.4173333333,12.564,9.267
333.18,8.966,21.532,18.6825,25.591,8.201,9.355,11.6486666667,13.303,9.49366666667
333.54,8.724,21.6783333333,18.6025,26.0056666667,7.88066666667,9.36,11.2263333333,13.065,9.194
333.91,8.72566666667,21.7536666667,18.763,26.287,8.248,9.75,11.6206666667,13.396,9.477
334.28,9.526,21.773,19.22,26.61,8.69033333333,9.88966666667,11.8163333333,14.349,10.24
334.64,9.53166666667,21.552,19.1895,26.6906666667,8.63966666667,9.53133333333,11.741,14.657,10.2236666667
335.01,9.75533333333,21.551,19.4195,26.4286666667,8.73533333333,9.38933333333,11.704,14.947,10.4353333333
335.38,9.97566666667,21.795,19.689,26.61,8.74633333333,9.566,11.807,15.098,10.808
335.74,10.152,21.799,20.1095,26.7746666667,9.03366666667,9.71233333333,11.7226666667,15.303,10.9686666667
336.11,9.88366666667,21.802,19.955,26.8436666667,8.88566666667,9.622,11.4813333333,15.2,10.558
336.47,9.93466666667,22.3903333333,20.232,26.9396666667,9.074,9.54133333333,11.816,15.271,10.5373333333
336.84,10.0546666667,22.453,20.091,27.3833333333,9.399,9.581,11.9366666667,15.155,10.686
337.21,10.064,22.1333333333,20.2245,27.1596666667,9.33933333333,9.49633333333,11.9853333333,14.824,10.632
337.57,9.95366666667,22.131,19.961,26.8043333333,9.27566666667,9.51366666667,11.8923333333,14.52,10.227
337.94,9.737,22.1403333333,19.7145,26.5563333333,8.78566666667,9.255,11.4986666667,14.306,9.71366666667
338.31,9.59533333333,22.5186666667,19.8945,26.737,8.67033333333,9.26766666667,11.564,14.13,9.47833333333
338.67,9.469,22.3503333333,19.5845,26.31,8.42066666667,9.06133333333,11.1463333333,13.802,9.23566666667
339.04,9.408,22.1993333333,19.152,26.3816666667,8.57366666667,8.99066666667,11.0996666667,13.486,9.176
339.40,9.58566666667,22.226,19.2175,26.7213333333,8.79666666667,9.21966666667,11.096,13.898,9.34566666667
339.77,9.24933333333,22.0126666667,18.716,26.3393333333,8.43633333333,9.13433333333,10.6343333333,13.393,9.009
340.14,9.347,21.901,18.202,26.4443333333,8.486,9.14333333333,10.5596666667,13.188,9.09766666667
340.50,9.09,21.3746666667,17.887,26.527,8.24633333333,8.76366666667,10.2376666667,12.352,8.876
340.87,8.95166666667,21.4166666667,17.942,26.6086666667,8.32466666667,8.515,10.294,12.555,8.83966666667
341.23,9.42933333333,21.9983333333,18.242,26.9666666667,8.54833333333,9.11033333333,10.3986666667,12.822,8.98866666667
341.60,9.48033333333,21.831,18.7375,27.0386666667,8.50166666667,9.21933333333,10.47,12.851,9.12166666667
341.96,9.95366666667,22.0533333333,19.136,27.4236666667,8.692,9.296,10.967,13.005,9.51166666667
342.33,10.1683333333,22.074,19.2405,27.5393333333,8.77033333333,9.18333333333,11.1006666667,13.124,9.872
342.70,10.2956666667,22.6733333333,19.738,28.2736666667,9.20266666667,9.692,11.524,13.398,10.1393333333
