wavelength,Back_DigBruf,Belly_DigBruf,Breast_DigBruf,Crissum_DigBruf,Crown_DigBruf,DorTail_DigBruf,Patch10_DigBruf,Patch11_DigBruf,Rump_DigBruf,Throat_DigBruf,WingTip_DigBruf
773.50,6.6522,37.6744,31.7055333333,38.0812666667,6.19666666667,9.36053333333,23.0087333333,27.2818666667,13.3622888889,6.35653333333,11.6473333333
773.81,6.5534,38.2212,31.5348666667,38.3396,5.89806666667,9.45553333333,22.9761333333,27.2678,13.0762666667,6.09513333333,11.5742666667
774.12,6.72113333333,38.4683333333,31.6976,38.3642666667,6.07179999999,9.53153333333,22.85,27.4894,13.0227444444,5.83406666667,11.3258
774.43,6.55993333333,38.7838,32.3358,38.8498666667,6.26980000001,9.57760000001,23.3283333333,27.9642666667,13.0942,5.93386666667,11.3842666667
774.74,6.8712,39.1666666667,32.8322666666,38.8804,7.01960000001,10.2555333333,23.8956666667,28.2872666667,13.5260555555,6.65653333333,11.9019333333
775.05,6.45913333333,39.2581333333,32.8249333334,38.6822,6.8898,9.87293333335,23.7407333333,28.0986666667,13.3756777778,6.4228,11.8131333333
775.36,5.82693333334,38.9554,32.3569333333,38.1836,6.04213333333,9.09726666667,23.0972,27.6587333333,12.8556222222,5.4646,11.3858666667
775.67,5.1188,38.6817333333,32.3138,38.0890666667,5.49766666667,8.6522,22.8876666667,27.3978666667,12.3334555556,5.02793333333,11.2250666666
775.98,6.192,39.808,33.36,39.0613333333,6.58666666667,9.63733333333,23.888,28.1546666667,13.2106666666,5.968,12.24
776.30,7.1222,40.2488,33.9794666667,39.5975333333,7.41859999999,10.2728666667,24.6758,28.2499333333,13.6272333333,6.64553333333,12.915
776.61,7.44113333333,40.8920666667,34.4604666667,39.9946,7.82580000001,11.0203333333,25.4060666667,28.7552,13.9645666667,7.09406666666,13.2585333333
776.92,7.9698,41.5884666667,34.8141333333,40.3823333333,7.84079999999,11.0392666667,26.0366,29.0199333333,14.3754,7.32906666667,13.6403333333
777.23,8.11166666667,42.3098,35.5227333333,40.8537333333,8.07319999999,11.2971333333,26.5626,29.398,14.7983444445,7.3562,13.8094666667
777.54,8.0174,41.9312,34.6731333333,40.3038,7.82206666667,11.2827333333,26.1784,28.9502666667,14.7897,7.54546666667,13.8649333333
777.85,7.96966666667,41.4874,33.9956666667,39.7992,7.32893333333,10.8848666667,25.8143333334,28.6265333333,14.4173,7.204,13.4364
778.16,8.05893333333,41.4740666667,33.7101333333,40.0327333333,6.87973333333,10.6524666667,25.4328666667,28.3809333333,14.0913222222,6.50293333333,13.3333333333
778.47,8.26693333333,41.1500666667,33.4582,39.962,6.824,10.7676666667,25.3376666667,28.3156666667,13.9417777778,6.65573333333,13.2248
778.78,8.56206666667,41.4542,33.6656666666,40.2015333333,7.34206666667,11.258,25.6698666667,28.4152,14.2093,7.12426666667,13.6492
779.09,8.85419999999,41.5821333333,33.5952666666,40.071,7.51226666667,11.5549333333,25.7337333333,28.3034,14.3242777778,7.15226666667,13.6606
779.40,8.14706666667,40.7071333333,32.6097333333,39.2654,6.74886666667,10.8881333333,24.8848,27.4122666667,13.5772111111,6.738,12.9879333333
779.71,8.02246666667,41.1540666667,32.9355333333,39.5462,6.47626666667,11.0084,25.0138666667,27.5796,13.6256555555,6.75066666667,13.0027333333
780.02,8.02606666667,41.1336666667,33.1810666667,39.6502666667,6.2098,10.863,24.7547333333,27.3321333333,13.7122111111,6.8922,13.1978666667
780.33,7.76566666667,40.2300666667,32.8512,38.8449333333,6.12833333334,10.7598,23.8856666667,26.9638666667,13.3791666666,6.5714,13.0193333333
780.64,8.44806666667,39.6118666667,33.0273333334,38.3332666667,6.69946666667,11.1530666667,23.9836,26.8962,13.9024555556,7.366,13.8578
780.95,9.17359999999,40.3195333333,33.9006666667,39.1625333333,7.4822,11.6474,24.7438,27.394,14.3094444444,7.956,14.7162
781.26,10.272,41.2256,34.5368666667,39.8185333333,8.67273333333,12.6023333333,25.3311333333,27.7822666667,15.4017777778,8.98053333333,15.5868
781.57,10.8483333334,41.3738666667,34.7837333333,39.8576666667,9.35966666667,13.0540666667,25.7142,28.243,16.1220222222,10.0164,16.0098
781.88,10.9495333333,41.6485333333,35.1211333333,39.8719333333,9.46813333333,13.3556,25.9370666667,28.2427333333,16.1097666667,10.103,15.9565333333
782.19,10.7142666666,41.6709333333,35.0380666667,39.7966,9.41013333332,13.1414,25.8988,28.3037333333,15.9336,10.1102666667,15.4671333333
782.50,10.9470666667,42.2603333334,35.6394,40.2345333333,9.97426666668,13.2703333333,26.2547333333,29.0473333333,16.1774222222,10.4778,15.8512666667
782.81,11.2287333333,42.8332,36.1896666667,40.9713333333,10.7082,13.7324666667,26.6493333333,29.8236666667,16.5529111111,10.8586,16.2532666667
783.12,11.0158666667,42.0429333333,35.2960666667,40.3834,10.7353333333,13.7282,25.9456,29.505,16.5274888889,10.7868666667,16.3033333333
783.43,11.3122666667,41.9242666667,34.933,40.1879333333,11.022,13.6578,25.6930666667,29.7295333333,16.3725444445,10.8681333333,16.3734666666
783.74,11.9349333333,42.4659333333,35.3026,40.7420666667,11.5639333333,14.0981333333,26.2271333333,30.0627333333,16.9151,11.4898,17.0263333333
784.05,11.2558666667,42.3827333333,34.7182,40.6397333333,10.9389333333,13.4918666667,25.9859333333,29.8473333333,16.2589555556,10.9095333333,16.3204
784.36,10.9660666667,42.2062,34.7466666667,40.4354,10.7098,13.554,26.0106,29.9344,16.3824666667,10.7036,15.8914666667
784.67,9.72446666666,41.5198666667,34.2840666667,39.8002,9.82146666665,12.54,25.4557333333,29.4338,15.6121111111,9.88793333333,15.168
784.98,9.41506666667,42.0240666667,34.8004,40.4891333333,9.58213333333,12.4359333333,25.6081333333,29.706,15.2709333333,9.61300000001,15.0912
785.29,9.64986666667,42.5202,35.0971333333,40.9693333333,9.88740000001,12.4578,25.885,30.1564,15.3930666667,9.59353333333,15.491
785.60,10.1972,42.6556,35.6746,41.0473333334,10.2525333333,12.8650666667,26.069,30.0924666667,15.7320777778,10.1046666667,15.8103333333
785.91,10.4902,42.9166666667,36.0416666667,41.3970666667,10.3124,13.2843333333,26.2071333333,30.0122666667,16.0611333333,10.2144666667,16.2560666667
786.22,10.4128,42.9204666667,36.2294666667,40.9957333333,10.0485333333,13.1634,26.2659333333,29.5507333333,16.0493555555,9.87246666665,16.2901333333
786.53,10.4077333333,43.0696,36.259,41.2230666667,9.89820000001,12.8598,26.295,29.5022666667,15.9843,9.74826666666,16.0132
786.84,10.1746,43.231,36.3899333334,41.5282,9.8556,12.8158666666,26.5644666667,29.1576,16.1782666667,9.48846666666,15.7942666667
787.14,9.65146666668,42.7703333333,36.056,41.1736,9.18093333333,12.5886666667,26.2137333333,28.5372666667,15.4492777778,8.95439999999,14.9299333333
787.45,9.95933333333,43.1355333333,36.3932666667,41.5998,9.58693333333,13.2517333333,26.5271333333,29.0168,15.7582,9.2728,15.1424
787.76,9.98866666667,43.2020666667,36.5296666667,41.6952666666,9.70319999999,13.3105333333,26.5926,28.9554666667,15.8457,9.70879999999,15.354
788.07,10.8326666667,43.6758666667,36.9814666667,42.1330666667,10.5318,14.3691333333,26.9674666667,29.7577333333,16.6666666667,10.7268,16.1904666667
788.38,10.4944,43.0332666667,36.6666666667,41.4722666667,10.0556,13.7943333333,26.5611333333,29.3612666667,16.5925555556,10.2556666667,15.8943333333
788.69,10.2889333333,42.4828666667,36.0529333333,40.8752666667,9.6614,13.5535333333,25.9234666667,28.7476,16.2243555555,10.1569333333,15.7556666667
789.00,10.4098,42.2867333334,35.8748666667,40.9856,9.62346666667,13.4052666667,25.6755333333,28.8759333333,16.1295777778,9.90033333333,15.9968
789.31,9.8494,41.6387333333,35.2005333333,40.4906,9.02460000001,12.8094666667,25.0277333333,28.4224,15.5434555555,9.53166666667,15.2452666667
789.62,9.87280000001,41.442,34.9392,40.639,8.79833333332,12.6547333333,24.7838666667,28.6117333333,15.6553555555,9.52786666665,15.1596666667
789.92,8.84793333333,40.8982,34.5465333333,40.0350666667,8.20646666667,12.0852,24.1760666667,28.4805333333,14.7672666667,8.6732,14.3890666667
790.23,8.2392,40.5260666667,34.3439333333,39.7368666667,7.79059999999,11.5576,23.7549333333,28.0656666667,14.2182111111,8.11960000001,13.9192666667
790.54,7.9928,40.2811333333,33.9688666667,39.6150666667,7.86439999999,11.2864666667,23.4831333333,28.0353333333,14.3721555556,7.90099999999,13.8221333333
790.85,7.93226666667,39.9311333333,33.9096666667,39.3357333333,8.03273333333,11.1216,23.1140666667,28.0013333333,14.1112888889,7.81326666667,13.7594666667
791.16,8.33653333333,40.3933333333,34.1908,39.6132666667,8.11086666667,11.1798666667,23.1915333333,28.7620666667,13.7901333333,7.56286666667,14.1522
791.47,8.90419999999,40.7634,34.4127333334,39.9867333333,8.25946666667,11.4972666667,23.6064666667,29.0884666667,13.6853888889,7.93026666666,14.5639333333
791.78,8.84853333333,41.4613333333,34.5386666667,40.3164666667,8.28293333333,11.6362666667,23.4748666667,29.6430666666,13.4488555556,8.04046666666,14.579
792.08,8.88906666667,41.6734,35.0880666667,40.4404666667,8.60439999999,11.9443333333,23.9159333333,30.5556,13.9578444445,8.44159999999,14.702
792.39,7.74913333334,41.6238,34.2515333333,39.6162,7.92053333333,11.6751333333,23.7684,29.9418,13.6677555556,7.9138,14.0595333333
792.70,8.37553333334,41.3509333333,33.9142,39.4257333333,8.60513333333,12.1243333333,23.7285333333,29.8682,14.0178111111,8.15933333333,14.2789333334
793.01,9.12206666667,41.6818,34.6384666667,39.7107333334,9.50546666666,12.7414666667,24.0699333333,30.3464666667,14.3659444444,8.60406666667,14.8604
793.32,11.0230666667,42.4424,35.4719333333,40.924,10.5874,13.8283333333,25.3729333333,30.8579333333,15.9406,10.132,16.449
793.62,12.8475333333,42.8764,36.2224,41.3102666667,12.0677333333,15.2063333333,26.5260666667,32.1189333333,17.4123666667,11.5435333333,17.7180666667
793.93,13.944,43.7456666667,37.3245333333,41.9262666667,13.2514666667,16.2291333334,27.7556666667,33.3016666667,18.3757333333,12.7227333333,18.7409333333
794.24,14.5742,44.8116666667,38.05,42.8426666667,13.7511333333,16.6380666667,28.3951333333,33.8652,19.2561444445,13.5866666667,19.4682
794.55,14.1626666667,43.9429333333,36.9544666667,42.1418,13.5870666667,16.0942666667,27.9728,32.869,19.1797444444,13.2837333333,18.9105333333
794.86,13.2097333333,43.4971333333,36.7624,41.6559333333,13.0613333333,15.3414,27.3957333333,32.2336,18.5644666667,12.3138666667,18.2762
795.16,13.1546666666,43.5702666667,36.6512666667,41.7605333333,13.1301333333,15.4078,27.467,31.6714666667,18.4776666667,12.3175333333,18.0732666667
795.47,13.5640666667,43.5336666667,36.8791333333,42.0947333333,13.3089333333,15.9076,27.7230666667,31.2265333333,18.7572888889,12.3984,17.9052666667
795.78,15.6113333333,44.9328,38.9058666667,44.2452,15.2288,17.9551333333,29.5486,33.1183333333,20.5101111111,14.5292,19.9163333333
796.09,15.3388,45.5665333333,39.7994,44.8192,15.1565333333,18.1463333333,30.0639333333,33.5217333333,20.7342444444,14.4575333333,20.3159333333
796.40,14.5991333333,45.4008,39.5022,44.8232666667,14.6605333333,17.7266,30.0277333333,33.2842,20.5172555555,14.0215333333,19.7788666667
796.70,14.5506666667,46.1111333333,39.8064666667,45.0624,14.6942,17.9463333333,30.1562,33.5143333333,20.5357333333,14.251,19.8252666667
797.01,13.5636,46.2764,39.8657333333,45.3614666667,13.7044666667,17.6199333333,29.4754,32.8408,19.8016111111,13.8772,19.3666666667
797.32,12.4654,46.1342,39.5661333333,45.4174666667,12.7284,16.8770666667,28.6851333333,32.1367333333,18.9623222222,13.1098,18.6588666667
797.63,11.336,45.0,38.3007333333,44.1504666667,11.7638,16.0440666667,27.6394,31.1479333333,18.0144444444,12.14,18.0026666666
797.93,10.5921333333,44.501,38.1942666667,43.4282666667,11.279,15.5053333333,27.0852666667,30.6967333333,17.4276333333,11.9398,17.5268666667
798.24,10.4117333333,44.5484,37.7224,43.4328666667,11.1754666667,15.4381333333,27.3838,30.6707333333,17.6505,11.8858,17.51
798.55,11.2694,44.7082,37.7844,43.2310666667,11.81,15.8720666667,27.8866,31.2497333333,18.3855333333,12.3903333334,18.114
798.85,11.4594666667,45.8927333334,38.4724666667,43.958,12.3828,16.2321333333,28.6420666667,32.1249333333,18.9262444445,12.6137333333,19.1378
799.16,9.84400000001,44.8352666667,36.9268666667,42.3516666667,10.9331333333,14.2351333333,26.9441333333,30.6279333333,17.3488222222,10.9538666667,17.5512666667
799.47,10.237,45.1185333333,36.7643333333,42.4547333333,11.4228,14.6025333333,27.0432666667,30.7460666667,17.5732222222,11.3179333333,17.4896
799.78,10.5144666667,45.7223333334,36.6948666667,43.1007333333,11.6702,14.8978,27.1248,30.9371333333,17.6496777778,11.7265333333,17.7872666667
800.08,9.75199999999,46.2654,36.9219333333,43.2820666667,11.3567333333,14.5806,26.8782,31.4808,16.9535666667,11.2106666667,17.3012666667
800.39,9.73099999999,46.6817333333,36.8012666667,43.6174,11.0536666667,14.1554666667,27.0552666667,31.9282,16.9345777778,10.9864666667,17.0252
800.70,10.3321333333,46.7338666667,37.0287333333,43.7625333333,11.2354666667,14.3786,27.3833333333,32.206,17.4107,11.2728666667,17.4915333333
801.00,11.0171333333,47.1466,37.8971333333,44.2742666667,11.6113333333,15.0705333333,27.7714666667,32.6476,17.8260333333,11.5885333333,17.6991333333
801.31,11.5024,47.3310666667,38.2002,44.6813333333,11.3324666667,15.5812666667,28.088,33.0164666667,17.7984111111,11.5411333333,17.5435333333
801.62,11.5031333333,47.1494666667,38.6994,44.6807333333,10.6152666667,15.4672666667,27.7337333333,32.8582666667,17.3027333333,11.4097333333,17.1339333333
801.92,11.035,46.7216666667,39.1184666667,45.1398,10.3738,15.6474,27.737,32.4834,16.9997666667,11.1452,16.8988666667
802.23,10.0200666667,45.6502666667,38.2633333333,44.7138,9.21979999999,14.3496666667,26.5706,31.9648,16.0330222222,10.1400666667,15.5742
802.54,10.1637333333,45.9297333333,38.2391333333,44.8976666667,8.92706666666,14.48,26.7321333334,32.0801333333,15.9431222222,9.74613333332,15.0697333333
802.84,9.94200000001,45.9719333333,37.9405333333,44.8883333333,8.46153333334,14.4168,26.7163333333,32.1752666667,15.7898444444,9.81806666669,15.1034666667
803.15,9.56366666667,45.6214666667,37.7119333333,44.0493333333,7.89293333334,14.2471333333,26.5103333333,32.1068666667,15.5183777778,9.53906666666,15.037
803.46,10.2589333333,45.4044666667,37.6375333333,44.0048666667,8.50313333333,14.4254,27.1844,32.0712666667,16.4563777778,10.259,15.8171333333
803.76,10.8234666667,45.4474,37.8306,43.7292666667,9.42986666667,14.9484666667,27.5376,31.9241333333,16.6626666667,10.9658666667,16.5242
804.07,11.1268,45.4259333333,37.6287333333,43.3608,9.87039999999,14.841,27.2948666667,31.4488,16.6405222222,11.441,16.4349333333
804.38,10.5567333333,44.9005333334,37.1122,43.1266,9.02946666666,13.6831333333,27.16,31.0341333333,15.9825222222,10.7637333333,15.863
804.68,11.876,47.0692666667,38.4622666667,45.2496666667,10.2899333333,14.9435333333,28.5024,32.3752,17.6383111111,12.182,17.3590666667
804.99,12.3854666667,47.7028666667,38.4578666667,45.7832666667,11.1324666667,15.0200666666,28.7630666667,32.9558,18.0134444445,12.2409333333,17.9999333333
805.30,11.6728,47.6924,37.4766,45.6572666666,10.4029333333,14.0089333333,28.2620666666,32.8528666667,17.5444777778,11.4449333333,17.7126666667
805.60,12.2369333333,47.467,37.2549333333,45.6662666667,10.9164666667,14.5339333333,28.6594,32.7972,17.8525111111,12.1968666667,18.4474666666
805.91,11.7418,46.5954,36.9755333333,45.0039333334,10.3958666667,14.0222,28.1946,32.0111333333,17.2486111111,11.821,18.2104666667
806.21,11.5778,45.8600666667,37.161,44.9426666667,10.1857333333,13.1908666667,27.8132666667,31.6014,16.8088666667,11.6725333333,17.9676
806.52,11.6004666667,45.5194,37.3526666667,44.8296,9.94786666667,12.7476666667,28.0466,31.6727333333,16.5384333333,11.6085333333,17.6174666667
806.83,11.0333333333,44.4068666667,36.8959333333,44.5838,9.36873333333,12.0146,27.0366,30.6714666667,15.8302222222,10.8403333333,16.8235333333
807.13,10.7317333333,44.0731333333,36.5772666667,44.5853333333,8.82920000001,12.1219333333,26.6992666667,30.9186666667,15.9011222222,10.9107333333,16.7886666667
807.44,10.4725333334,44.0464666667,36.4428,45.0829333333,8.51580000001,12.0813333333,26.6585333333,31.1609333333,15.7186777778,10.5305333333,16.7744666667
807.74,11.2162666667,44.9729333333,37.0194666667,45.7202666667,9.41473333333,12.827,27.5300666667,31.7476,16.6128777778,11.5649333333,17.3847333333
808.05,10.6348,44.1436666666,36.9089333333,44.9456,9.63253333333,12.4394,27.0175333333,31.3952,16.2364555556,11.1277333333,17.1846666667
808.35,9.16666666667,42.4234,35.3486666667,43.7415333333,8.29073333333,11.2160666667,25.5017333333,30.1191333333,14.9476666667,9.98306666666,15.8758666667
808.66,9.08146666665,42.0786,35.5068,43.4842,8.2106,11.4963333333,25.3213333333,29.9525333333,14.7923666667,9.91813333333,15.6619333333
808.97,8.87120000001,42.3986666667,35.7760666666,43.4037333333,8.0686,10.9436,25.1498666667,30.0969333333,14.4592888889,9.70026666668,15.4674666667
809.27,9.51613333335,42.752,36.4314,43.9858,8.93039999999,11.6378666667,25.7079333333,31.0786,15.0983555555,10.5636666667,15.9076666667
809.58,8.44553333333,42.0126,35.4716666666,42.8481333333,8.0054,11.1142,25.0673333333,30.0179333333,13.9817222222,10.0269333333,15.0674666667
809.88,9.2038,42.3212,35.8795333334,43.3017333333,9.00606666665,12.0108666666,25.2271333333,29.9146,14.7728444444,10.6884,15.9154666667
810.19,10.1769333333,43.4195333333,37.1156666667,43.8822,10.0226666667,13.5147333333,26.1859333333,31.1475333333,15.7506333333,11.7278666667,17.043
810.49,10.7958666667,43.4471333333,37.4079333333,43.7289333333,10.7774666667,13.9335333333,26.5485333333,31.2596666667,15.9208666667,11.9599333333,17.4716
810.80,11.1294,44.1336,38.2259333333,43.3470666667,10.9830666667,14.6959333333,26.7946666667,31.9799333333,16.5097,12.1994666667,18.0428666667
811.10,10.2328666667,43.2588666667,37.5232666667,42.6815333333,9.86039999999,14.1618,25.5027333333,30.9591333333,15.4655222222,11.0522,17.2252
811.41,9.07379999999,41.89,36.1542,40.9778,8.01140000001,13.2674666667,24.5134,29.5816666666,14.0934222222,9.49699999999,15.5619333333
811.71,9.981,42.4904666667,37.0644666666,41.4109333333,8.47546666667,14.3655333333,25.4166,30.0000666667,14.4775777778,10.1515333333,15.8618
812.02,9.55106666667,42.2541333333,36.6666666667,40.6304666666,7.63140000001,13.7345333333,24.8423333333,29.0926666666,13.7343444444,9.67533333334,15.0142
812.32,8.26780000001,41.4265333333,36.0214,39.7962,6.72486666667,12.8288666667,23.7748,27.7922666667,12.6364555556,8.43293333333,13.5854666667
812.63,8.7332,42.1162,36.6717333333,40.4470666667,6.5474,13.3334,24.1728666667,27.7894666667,12.6528111111,8.45499999999,14.327
812.93,10.1711333333,42.9404666667,37.4724,41.3695333333,7.27086666667,14.4914666667,24.7734666667,28.6909333334,13.9744666667,8.60020000001,15.1662
813.24,10.2721333333,43.8520666667,38.1716,42.0852666667,6.99533333333,14.0420666667,25.1258666666,28.9677333333,14.3246777778,8.38213333335,14.9563333333
813.54,9.35406666667,43.2084,37.4064,41.698,6.18746666666,12.6668,24.8958666666,28.2812,13.8974777778,7.3438,13.7290666667
813.85,8.93753333333,42.9896,36.8647333333,41.5104,5.948,12.1147333333,24.8854,28.146,13.7429555556,7.00006666667,13.0104666667
814.15,7.83073333333,42.0953333333,36.2328,41.746,5.3438,10.8148,24.7408,27.6507333333,13.0968777778,6.52906666667,11.7778
814.46,8.49633333334,42.9127333333,37.3711333333,42.3133333333,6.34066666667,11.2722,25.6362,28.9905333333,14.3480666667,7.45533333333,12.3343333333
814.76,10.8584666667,45.5502666667,39.5576666667,45.1396,8.79406666666,12.7225333333,27.33,31.5640666667,16.6070111111,10.2476,14.6182666667
815.07,11.8006666667,47.1810666666,41.0611333333,46.3344666667,9.54986666667,12.9903333333,28.5209333333,32.1866,17.9779,11.3184,16.0662666667
815.37,12.783,48.0952,42.0529333333,47.0687333333,11.0266,13.8095333333,29.7142666667,33.5449333333,19.7443,12.5186,17.8625333333
815.68,13.4065333333,49.0491333333,42.487,47.3040666667,11.6091333333,15.0784666667,30.4388,34.5245333333,21.2226222222,12.978,19.164
815.98,10.9242,47.1026666667,40.3945333333,45.3478,10.1036666667,13.0218666666,28.3902,33.0944666667,19.8406666667,11.1007333333,17.2794666667
816.29,10.6870666667,47.0432,40.6717333333,45.201,10.6361333333,12.8855333333,28.3155333333,33.2010666667,20.2407777778,11.5216666667,17.598
816.59,10.9163333333,46.1219333333,39.7721333333,44.9628,10.6685333333,13.1649333333,27.5582,32.3626666667,19.8529888889,11.2729333333,17.6324666667
816.89,12.1772666667,46.3968,40.0578,45.0289333333,11.2909333333,14.2485333333,27.5722,32.8708,20.1269666667,12.264,18.5741333333
817.20,11.4545333334,45.9418,39.6662,44.6352,10.3194666667,13.4191333333,26.581,31.9027333333,19.0970888889,11.2350666667,17.9591333333
817.50,11.3409333333,45.4376666667,38.9292,43.9943333333,9.879,13.6126,26.257,31.1546,18.5613,10.5494666667,18.0259333333
817.81,10.2390666667,44.0595333333,37.6905333333,42.8236,9.04820000001,12.9634,25.2774,29.6978666667,17.1583777778,9.41813333334,17.4378666667
818.11,9.10939999999,42.112,36.1916,40.4411333333,8.28680000001,11.866,24.0881333333,28.2697333333,15.6630111111,8.45633333334,16.6752
818.41,9.24586666667,41.4363333333,35.5078,39.746,8.53166666667,11.8174,23.3331333333,28.3174,15.7671777778,8.61106666665,16.1983333333
818.72,9.69506666667,41.9284666667,35.7362666667,40.4294,8.85873333334,12.5046,23.4427333333,28.6402666667,15.5352222222,8.88133333333,16.1354666667
819.02,10.6861333333,42.5286,36.2383333333,40.9822,9.43226666668,13.1313333333,23.9568666667,29.0421333333,15.5612888889,9.89199999999,16.6492
819.33,12.1905333333,43.6251333333,37.0568,41.6896666667,10.9248,14.5314,25.4808,29.9723333333,16.5612333333,11.2811333333,17.7940666667
819.63,11.3317333333,43.3628666667,36.4972,41.6302666667,10.0563333333,14.1888666667,25.4614,29.6208,15.8854888889,10.6054,17.1374
819.93,10.8615333333,43.2205333333,36.3284,41.1456666667,9.81060000001,14.0234666667,25.2413333333,29.6164666667,15.8104222222,10.4962666667,16.8021333333
820.24,10.3782,43.8195333333,36.717,41.9443333333,9.60653333335,13.7306,25.4784666667,29.757,15.6956666667,10.2931333333,16.5392666667
820.54,10.6036666667,44.2848,37.3426,42.7395333333,10.0492666667,14.1044666667,26.086,30.1936666667,16.1882666667,10.6168,16.8242
820.85,11.1427333333,44.5931333333,37.7118666667,43.1409333334,10.5936666667,14.4730666667,26.466,30.4791333333,16.6291,11.2570666666,17.2268666667
821.15,11.5269333333,45.1808666667,38.0408,43.6925333333,10.8521333334,14.7634,26.7395333333,30.8546,16.9635777778,11.6095333334,17.5139333333
821.45,11.7594,45.561,38.4065333333,44.2408,11.0482666667,15.1826666667,27.0936666667,31.0436666667,17.4246555556,11.8243333333,17.702
821.76,11.8879333333,45.6812,38.7152,44.5826666667,11.1878666667,15.3501333333,27.3052,31.1480666667,17.5352111111,11.9590666667,17.8226666667
822.06,12.1658,45.8974666667,39.0492,44.8316666667,11.4464,15.5647333334,27.6637333333,31.4057333334,17.9027222222,12.2509333333,18.1373333333
822.36,12.1517333333,45.9541333333,39.0760666667,45.0054,11.4676,15.5756666666,27.763,31.4356,18.0685555556,12.2938666667,18.1911333333
822.67,12.23,46.1237333334,39.2797333333,45.2606666667,11.4992,15.5816,27.8222,31.5791333333,18.2488666666,12.4163333333,18.2876666667
822.97,12.3425333333,46.2235333333,39.4086666667,45.4283333333,11.6241333333,15.6724,27.8494,31.7337333333,18.3825777778,12.5380666667,18.4110666667
823.27,12.5194666667,46.4348666667,39.5994,45.7126666667,11.7418,15.8861333333,28.1452,31.8819333333,18.5880222222,12.8285333333,18.6310666667
823.58,12.5742,46.2702,39.5546666667,45.5467333333,11.7812666667,15.9525333333,28.1398,31.8394666667,18.6377777778,12.7996666667,18.7598666667
823.88,12.6379333333,46.2867333333,39.5297333333,45.4246,11.8380666667,16.0186,28.1036666667,31.8018,18.7077555556,12.9233333333,18.8704
824.18,12.5552666667,46.3554,39.5770666667,45.5950666667,11.6458666667,16.0202,28.0867333333,31.8628,18.7398444444,12.8052666667,18.8516
824.49,12.47,45.9620666667,39.4780666667,45.4618,11.5008,16.039,28.0376,31.7747333333,18.6961111111,12.6454,18.7565333333
824.79,12.13,45.4264,39.0505333333,45.0719333333,11.0802666667,15.6312666667,27.563,31.4054,18.1955666667,12.1406666667,18.5269333333
825.09,11.6608666667,45.2768666667,38.5928,44.7548666667,10.7842666667,15.3144,27.3414666667,31.0526,17.8729444445,11.5917333333,18.3650666666
825.39,11.0638666667,44.8406666667,38.1832666667,44.4127333333,10.4264666667,15.0083333333,26.8915333333,30.5126,17.4589888889,11.1993333333,17.9983333333
825.70,10.3340666667,44.0224,37.5157333333,43.6834,9.89293333333,14.4460666667,26.1615333333,29.9505333333,16.7049111111,10.6635333333,17.3076
826.00,10.0544,43.8090666667,37.307,43.4370666667,9.63620000001,14.2650666666,25.9588,29.6,16.5360222222,10.3933333334,16.9382666667
826.30,10.5415333333,44.1492,37.5593333333,43.6944,9.89966666666,14.3866666667,26.3591333334,29.7726,16.8143222222,10.6386,17.1414
826.61,10.6178,44.5532,37.8832666667,43.9476,9.90646666666,14.2182666667,26.5918,30.1105333333,16.7143333333,10.4612666667,16.9882666667
826.91,10.3975333333,44.7164666667,37.7730666667,43.942,9.61973333332,13.9038666667,26.6078666667,30.0760666667,16.4644111111,10.3804,16.8291333333
827.21,10.3622,44.7893333333,37.5896666667,44.0300666667,9.44273333335,13.8035333333,26.6386666667,30.1428,16.4802,10.3518666667,16.8896
827.51,10.6496,44.9293333333,37.7226,43.9936666667,9.91526666667,13.9971333333,26.8396,30.4273333333,16.7319111111,10.7202,17.1822
827.82,10.8873333333,45.2912666667,37.9496,44.1046,10.216,14.0664,27.0767333334,30.6006,17.1154777778,11.0796666667,17.4633333333
828.12,11.1215333333,46.2954666667,38.6117333333,44.8531333333,10.3442666667,14.2380666667,27.645,31.2026,17.4696111111,11.5778,17.6372666667
828.42,11.1316666667,46.5062,38.9177333333,44.9546666667,10.3744666667,14.3168666667,27.7736,31.5472666667,17.6289777778,11.9423333333,17.6215333333
828.72,11.0843333333,46.68,38.7754,44.814,10.0512,13.8276,27.8156666666,31.6991333333,17.4674666666,11.8949333333,17.3546
829.02,12.311,48.4069333333,40.3838666666,46.2428666667,11.0446,14.7943333333,29.449,33.1587333334,18.5157111111,12.6452,18.3894
829.33,12.8075333333,49.094,40.9228,46.8288,11.3254,15.2180666667,30.2124666667,34.0883333333,18.8151666667,13.2047333333,19.0212666667
829.63,13.2470666667,49.442,41.2025333333,46.6296,11.9517333333,15.7385333333,30.6073333333,34.5113333333,19.3399888889,13.9502,19.4572
829.93,12.7565333334,49.5091333333,40.9132,46.3096,11.864,15.9492666667,30.1682,34.2602,19.1213,13.8001333333,19.5330666667
830.23,14.0585333333,50.1612666667,41.7068,47.0842,13.26,17.3188,30.9744,34.6593333333,20.3149222222,15.0038,20.2564
830.54,14.1847333333,51.1807333333,43.0602,47.9999333333,13.5903333333,17.8232666667,31.5822,35.3332666667,20.7817222222,15.2208666667,20.4016666667
830.84,14.2436666667,51.8921333333,43.8348666667,48.5208666667,14.0245333334,18.1964,31.9934,35.5583333333,20.9972555555,15.4234666667,20.7334
