wavelength,Back_SicCitf,Belly_SicCitf,Breast_SicCitf,Crissum_SicCitf,Crown_SicCitf,DorTail_SicCitf,Patch10_SicCitf,Patch11_SicCitf,Rump_SicCitf,Throat_SicCitf,WingTip_SicCitf
604.56,16.5642666667,49.8720666667,27.6702,50.8754,15.132,10.7338333333,11.7687333333,31.4507333333,20.3367666667,31.4807333333,11.9696666667
604.90,16.5164,49.8552666667,27.646,50.8117333333,15.1175333333,10.7289,11.7263333333,31.4108,20.3035333333,31.4453333333,11.9202916667
605.23,16.5297333333,49.8491333333,27.6664666667,50.7759,15.1462,10.7399,11.707,31.4253333333,20.2767222222,31.4416,11.915625
605.57,16.5677333333,49.8983333333,27.7273333333,50.8245333333,15.1542,10.7825333333,11.7123333333,31.4399333333,20.2984555556,31.4824666667,11.9643583333
605.90,16.5758666667,49.8882,27.7400666667,50.8206,15.1646666667,10.7648333333,11.706,31.432,20.3005,31.4588666667,11.97575
606.24,16.5782,49.8511333333,27.7037333333,50.8058333333,15.1678666666,10.7238,11.673,31.4128666667,20.3029555556,31.4330666667,11.9531
606.58,16.6192666667,49.8723333333,27.7580666667,50.8681666667,15.2463333333,10.7772333333,11.7202,31.4591333333,20.3489666667,31.526,12.0196666667
606.91,16.6659333333,49.8434666667,27.7726666666,50.8715333333,15.282,10.7951333333,11.7380666667,31.4682666667,20.3476444445,31.5351333333,12.0555333333
607.25,16.6734666667,49.86,27.7949333333,50.7982,15.339,10.8127666667,11.7320666667,31.4753333333,20.3487555556,31.5546666667,12.0971833333
607.58,16.5615333333,49.7554,27.7212666666,50.6325333333,15.2809333333,10.7509,11.6319333333,31.3763333334,20.2262111111,31.4452,12.0133916667
607.92,16.4798666667,49.6830666667,27.6297333333,50.5586666667,15.2359333333,10.7041,11.5759333333,31.2965333333,20.1561222222,31.3332666667,11.9367
608.25,16.5504,49.7064666667,27.7042,50.5548666667,15.3205333333,10.7963333333,11.6587333333,31.3758666667,20.2383333334,31.3884,12.0338083333
608.59,16.5454,49.6718,27.7022,50.5081,15.3296,10.7935666667,11.703,31.3645333333,20.2419,31.4169333333,12.0752083333
608.92,16.4919333333,49.6360666667,27.6451333333,50.4578666667,15.2976,10.8,11.6908666667,31.3231333333,20.2118111111,31.4184666666,12.0799583333
609.26,16.4733333333,49.6066,27.6014666667,50.4109333334,15.3098,10.7865,11.6808666667,31.2802666667,20.1916555555,31.378,12.0521166667
609.59,16.4774,49.5288666667,27.5688,50.3455,15.3478,10.8073,11.708,31.2767333333,20.1811888889,31.4009333333,12.0805833333
609.93,16.4580666667,49.4884,27.5942666667,50.3390666667,15.3574666667,10.8484,11.7293333333,31.298,20.1739111111,31.3928,12.1057833333
610.26,16.4202666667,49.4819333333,27.5662,50.2974,15.3076666667,10.8525,11.7232,31.2550666667,20.1166333333,31.3658,12.0895
610.60,16.3871333333,49.3538,27.4976666667,50.1740333333,15.2964666667,10.8312,11.7042666667,31.1868,20.0824888889,31.2964666667,12.072375
610.93,16.3815333333,49.3398,27.5108666667,50.2003666667,15.2926,10.8292333333,11.7087333333,31.1642,20.0638,31.3516666667,12.0945333333
611.27,16.4905333333,49.3118666667,27.5555333333,50.2535,15.4286,10.9739,11.8563333333,31.1936,20.1582777778,31.4119333333,12.22615
611.60,16.4968,49.2116,27.5916666667,50.2054,15.4989333334,11.0501,11.9123333333,31.1947333333,20.1639555556,31.4968,12.2718416667
611.93,16.4706,49.1244666667,27.5507333333,50.1313333333,15.4729333333,11.0359333333,11.9028,31.117,20.1011666667,31.4748,12.2748333333
612.27,16.558,49.2676666667,27.7076666667,50.3368333333,15.5928,11.1450666667,11.9579333333,31.2272,20.2108888889,31.5811333333,12.3491916667
612.60,16.6124666667,49.3248666667,27.7538,50.4483,15.6094666667,11.1127333333,11.9662666667,31.2374666666,20.2625888889,31.6138,12.3778333333
612.94,16.6879333333,49.4546,27.8763333333,50.6777,15.6914,11.1875,12.0214,31.3900666667,20.3589666667,31.7621333333,12.4431666666
613.27,16.7713333333,49.6420666667,28.0209333333,50.8946333333,15.7769333333,11.2425333333,12.0732,31.474,20.4407222222,31.8492666667,12.457825
613.61,16.7649333333,49.6980666667,28.0284,50.933,15.7430666667,11.2106333333,12.0571333333,31.4951333333,20.4661777778,31.8960666667,12.4452833333
613.94,16.7318666667,49.7578,28.0750666667,51.0151333333,15.6914,11.1935,11.9962666667,31.5156666667,20.4562111111,31.8908666667,12.3781916667
614.28,16.758,49.9,28.1468666667,51.1527,15.6722,11.1426,11.9887333333,31.5946666667,20.4639777778,31.9553333333,12.385
614.61,16.8116666667,49.9478666667,28.1895333333,51.1636666667,15.7019333333,11.1785,12.0407333333,31.6473333333,20.5331888889,31.9484,12.399675
614.94,16.8673333333,50.2096666667,28.3084,51.3529,15.7006,11.1926333333,12.0734666667,31.7637333333,20.6001888889,32.0948,12.402075
615.28,16.9118666667,50.3150666667,28.3858,51.4784666666,15.6670666667,11.1725333333,12.0839333333,31.8053333333,20.6308555556,32.1406666667,12.4303583333
615.61,16.9951333333,50.6308666667,28.5914666667,51.8302,15.7724,11.2216666667,12.1403333333,31.9622666666,20.7465,32.3310666667,12.4971916667
615.95,16.9446,50.5952666667,28.5174,51.7337,15.6884,11.1538333333,12.1164,31.8858666667,20.6713222222,32.2005333333,12.4194083333
616.28,16.9306,50.5724,28.5780666667,51.7592,15.6888666667,11.2048333333,12.1454666667,31.8631333333,20.6022777778,32.1703333333,12.3890333334
616.61,16.8872666667,50.4797333333,28.5346,51.6516,15.6258666667,11.1367666667,12.1464666666,31.7399333333,20.5293444444,32.124,12.3793083333
616.95,16.7402666667,50.3740666667,28.4598,51.591,15.4985333333,11.0227333333,12.0236,31.6403333333,20.4274222222,32.0337333333,12.3006916667
617.28,16.8143333333,50.4531333333,28.5044666666,51.6827,15.5414666667,11.0616666667,12.0352666667,31.6942666666,20.4547222222,32.0315333333,12.311525
617.62,16.7943333334,50.4318666667,28.4407333334,51.6557666667,15.519,11.0055666667,12.0338,31.6329333333,20.4225666667,31.9630666667,12.3068
617.95,16.7885333333,50.4113333333,28.4672666667,51.6369333333,15.5314666667,11.0586666667,12.0460666667,31.6485333333,20.4652555556,31.9958666667,12.28075
618.28,16.7911333333,50.3937333333,28.4705333333,51.7056333333,15.5073333333,11.0637,12.0477333333,31.6103333333,20.4318111111,31.9735333333,12.280375
618.62,16.8530666667,50.3864,28.5358,51.8073333333,15.558,11.1002666667,12.0694666667,31.6501333333,20.4766222222,32.0484,12.32475
618.95,16.8354666667,50.5286,28.5152,51.9416,15.5339333333,11.0438666667,12.0125333333,31.6593333333,20.4782222222,32.0458,12.2803333333
619.28,16.7742,50.3552,28.4260666667,51.7649666667,15.4926,11.0127333333,11.9687333333,31.5914,20.4026222222,31.8961333333,12.1925
619.62,16.8068,50.3588666667,28.4617333333,51.8242,15.5046,11.0534,12.0088666667,31.6450666667,20.4709,31.9516666667,12.251525
619.95,16.8850666667,50.4503333333,28.483,51.8108666667,15.5677333333,11.0783666667,12.0422,31.7291333333,20.5687444444,32.0397333333,12.3129083333
620.28,16.8713333333,50.3783333333,28.5076,51.7935,15.5756666667,11.1033333333,12.0583333333,31.7174666667,20.5467222222,31.996,12.286775
620.62,17.0229333333,50.4434666667,28.6212666667,51.8388,15.7071333333,11.2727666667,12.2206666667,31.8076,20.6505,32.0522,12.398275
620.95,17.1317333333,50.4902,28.7604,51.9310333333,15.8575333333,11.4366,12.374,31.8926666667,20.7552777778,32.1501333333,12.5263
621.28,17.2808,50.5901333333,28.9396,52.0033,15.9771333333,11.5678,12.5460666667,32.0378,20.9048555556,32.3192666667,12.6723833333
621.62,17.3015333333,50.6145333333,28.9988666667,52.0314,16.0293333333,11.6341,12.6407333333,32.0303333333,20.9426,32.3575333333,12.7775833333
621.95,17.2961333333,50.6610666667,29.0326666667,52.0733666667,16.0699333333,11.6532333333,12.6390666667,32.1224666667,20.9851,32.4075333333,12.7719666667
622.28,17.2918,50.5988,28.9860666667,51.9913,16.047,11.7053333333,12.6166666667,32.0951333333,20.9710777778,32.3354666667,12.7637916667
622.62,17.3763333333,50.5436,29.0534666667,51.9035666667,16.168,11.8155666667,12.6855333334,32.2276,21.0658555556,32.3313333333,12.8282666667
622.95,17.5604666666,50.7260666667,29.2326666667,52.0735666667,16.3341333333,12.0288,12.8466,32.3529333333,21.2638777778,32.5004666667,12.969825
623.28,17.5956666667,50.6864,29.2994666667,51.9981666667,16.3182666667,12.0172333333,12.8436666667,32.3293333333,21.2280111111,32.5389333333,12.9638416667
623.62,17.5854666667,50.7257333333,29.3214,52.0628333333,16.2684,12.0055333333,12.8214,32.3158666667,21.2358888889,32.5203333333,12.938025
623.95,17.5937333333,50.8398666667,29.3302666667,52.0908666667,16.2720666667,12.0245,12.809,32.3689333333,21.2754222222,32.4937333333,12.9569666667
624.28,17.421,50.8142,29.2314666667,52.0764,16.1002666667,11.8255,12.6449333333,32.2516,21.1180777778,32.4066666667,12.8082583333
624.62,17.3327333333,50.8132,29.1666666667,52.0633,15.9706666667,11.67,12.5180666666,32.1840666667,21.0340666667,32.3282666666,12.7146833333
624.95,17.2772,50.8080666667,29.1454,52.0925,15.9456,11.6128,12.4131333333,32.1834,21.0051444444,32.3175333333,12.6723083333
625.28,17.2878666667,50.8588666667,29.1676666667,52.1216666667,15.9035333333,11.6313,12.3773333333,32.1953333333,20.9726888889,32.2593333333,12.6274
625.61,17.3263333333,50.8311333333,29.166,52.1348666667,15.8999333333,11.6789666667,12.4243333333,32.1670666667,21.0083222222,32.2092666667,12.6875
625.95,17.2214666667,50.8522,29.1347333333,52.0739333333,15.8526666667,11.5230333333,12.3664666667,32.0876,20.9201,32.1741333333,12.5854833333
626.28,17.1930666667,50.7872666667,29.1243333333,52.1041666667,15.7985333333,11.4672666667,12.3556666667,32.0080666667,20.8487,32.1088666667,12.583225
626.61,17.0927333333,50.6952666667,29.0433333333,51.9977666667,15.6976666667,11.3323666667,12.2768,31.9319333333,20.7269,32.0529333333,12.47645
626.94,17.1123333333,50.7853333333,29.0594,52.1954666667,15.7809333333,11.4062,12.3274,32.0124666667,20.8131111111,32.1221333333,12.5433916667
627.28,17.1156,50.6914666667,29.0940666667,52.1681666667,15.8354666667,11.4162666667,12.3556666667,32.0265333333,20.8195888889,32.1469333333,12.5610166667
627.61,17.132,50.6264666667,29.0981333334,52.1935666667,15.8499333333,11.4287,12.3416666667,32.0282666667,20.8103333333,32.1632666667,12.5565166667
627.94,17.2351333333,50.6632,29.1998666667,52.2499333333,15.9490666667,11.5374333333,12.4352,32.1354666667,20.8956444444,32.2622,12.6385166667
628.27,17.2487333333,50.6126,29.2348,52.232,16.0098666667,11.5993333333,12.4680666667,32.1656,20.9392888889,32.3550666667,12.689425
628.61,17.2926,50.5587333333,29.2221333333,52.1934,16.0178,11.6392666667,12.4886,32.1236666667,20.9431333333,32.3498,12.6724416667
628.94,17.3524666667,50.6176666667,29.2577333333,52.2711333333,16.0845333333,11.6257,12.5080666667,32.1578666667,20.9985888889,32.4556666666,12.6953
629.27,17.3455333333,50.6082,29.2809333333,52.2601,16.056,11.6007333333,12.4428666667,32.1309333333,20.9508777778,32.4753333333,12.6347416667
629.60,17.3745333333,50.5577333333,29.2526,52.2946333333,16.0698666667,11.654,12.4574,32.1311333333,20.9640555556,32.4132666667,12.65525
629.94,17.3163333333,50.5945333333,29.235,52.2787333333,16.0573333333,11.6111,12.4051333333,32.0732666667,20.9412,32.467,12.59405
630.27,17.4195333333,50.6916666667,29.3008666667,52.3939,16.1711333333,11.7474666667,12.4923333333,32.1792666667,21.0489888889,32.5418,12.7728083333
630.60,17.455,50.6795333333,29.3112666667,52.2573333333,16.1911333333,11.7610666667,12.4942666667,32.1574,21.0186222222,32.4953333333,12.8141916667
630.93,17.4824,50.7128666667,29.3174666667,52.3293333334,16.181,11.8030666667,12.535,32.1546666667,21.0296555556,32.4854666667,12.867425
631.26,17.5216666667,50.8262666667,29.3963333333,52.3565333333,16.2184,11.8311333333,12.582,32.1758,21.0921777778,32.5999333333,12.9189833333
631.60,17.5151333333,50.7622,29.3846,52.3170333333,16.2152666667,11.8188333333,12.5850666667,32.154,21.1044555555,32.5756,12.9316
631.93,17.6161333333,51.0192666667,29.4948666667,52.5306666667,16.2484,11.8441333333,12.6584,32.238,21.1721888889,32.6740666667,12.9988166667
632.26,17.6471333333,51.0771333333,29.5511333333,52.6052333333,16.2880666667,11.8707333333,12.7085333333,32.295,21.1972666667,32.7357333333,13.0828833333
632.59,17.6654,50.9558,29.6246666666,52.5710333333,16.3375333333,11.9071666667,12.7516666667,32.2875333333,21.2469222222,32.7719333333,13.144075
632.92,17.6849333334,51.0297333333,29.6638,52.5805333333,16.3557333333,11.9616666667,12.7650666667,32.3240666667,21.2805111111,32.8551333333,13.1751916667
633.26,17.7374666667,51.0719333333,29.7458,52.5937666667,16.3945333333,11.9729,12.8012,32.3859333333,21.3208888889,32.9523333333,13.2358
633.59,17.8618,51.1420666667,29.8578,52.7457666667,16.4204666667,12.0583333333,12.8563333333,32.4805333333,21.4213555556,33.0221333334,13.288475
633.92,17.9208666667,51.221,29.9437333333,52.8832333333,16.419,12.002,12.8539333333,32.5284,21.4604777778,33.0846666667,13.3013
634.25,17.9332,51.2955333333,29.9998,52.9907666667,16.4255333333,11.9704333333,12.878,32.5733333334,21.5240888889,33.1472,13.2882333333
634.58,17.8784,51.3816,29.9902666667,52.9810666667,16.3884,11.8829,12.7614,32.5824,21.4814666667,33.1427333333,13.1720666667
634.91,17.917,51.4314666667,30.0233333333,52.9626,16.4220666667,11.8810333333,12.7888,32.6455333333,21.5035666667,33.1484,13.1720666667
635.25,17.9770666667,51.5956666667,30.1260666667,53.0515,16.454,11.9146333333,12.8242666667,32.706,21.5598555556,33.2369333333,13.2297
635.58,17.9191333333,51.4920666667,30.0721333333,52.9168666667,16.47,11.9296666667,12.8402666667,32.6363333333,21.5067222222,33.1704666667,13.1908833333
635.91,17.9907333333,51.5406,30.1697333333,52.9882333333,16.5977333333,12.0141666667,12.941,32.7547333333,21.5951666667,33.1784,13.2465583333
636.24,18.0058,51.6150666667,30.1710666667,53.012,16.6122,12.0010333333,12.9514,32.8096666667,21.5665111111,33.1098,13.264725
636.57,18.0669333333,51.7028666667,30.2668,53.1432333333,16.6932666667,12.0358,13.089,32.8791333333,21.6451444445,33.2053333333,13.348025
636.90,18.0638,51.7212,30.3083333333,53.1994666667,16.6894,12.054,13.0618666667,32.8852,21.6479,33.1834666667,13.34425
637.23,18.0954666667,51.7744666667,30.3060666667,53.1706666667,16.7739333333,12.1444333333,13.1779333333,32.9028666667,21.6900333333,33.2420666666,13.4282916667
637.56,17.9770666666,51.7228,30.2307333333,52.9896,16.6677333333,12.0883,13.1434666667,32.7764666667,21.5731777778,33.1138666667,13.334725
637.90,17.9354,51.7452,30.1930666667,52.9751,16.596,12.0581666667,13.0899333333,32.7839333333,21.5072777778,33.0767333333,13.2318916667
638.23,18.0194666667,51.7890666667,30.2723333333,52.9689666667,16.6532666667,12.1834333333,13.1886,32.8458,21.6063444444,33.1522666666,13.3423416667
638.56,17.9707333333,51.585,30.2433333333,52.9119666667,16.6066666667,12.2490333333,13.1903333333,32.7198,21.5444222222,33.0726,13.3404166667
638.89,17.9332666667,51.5478666667,30.1717333333,52.919,16.5938,12.1358,13.1168,32.7056666667,21.5146,33.0242,13.2199416667
639.22,17.8790666667,51.4204666667,30.1125333333,52.7985,16.4895333333,12.0617,13.0014666667,32.6272,21.4898111111,32.9559333333,13.1184416667
639.55,17.9364,51.6001333333,30.2279333333,52.9334666667,16.562,12.1316,13.0816666667,32.6796,21.5628333333,33.0761333333,13.1258583333
639.88,17.9876,51.6817333333,30.2665333333,52.9577666667,16.5714666667,12.1399666667,13.1516666667,32.7347333333,21.6327666667,33.1351333333,13.1426083334
640.21,17.9574,51.6062666667,30.2186,52.8767666667,16.5608,12.0654333333,13.0665333334,32.7008,21.5521222222,33.0098,13.0765833333
640.54,17.9838666667,51.6893333333,30.2321333333,52.8852333333,16.6267333333,12.1174,13.1588666667,32.7221333333,21.6145444445,33.0985333333,13.1429583333
640.87,18.0012,51.6588666667,30.3165333333,52.8133,16.6604666666,12.0993333333,13.177,32.7672,21.6155888889,33.0662,13.1981
641.20,18.1334,51.7156666667,30.4221333333,52.9912333333,16.8012666667,12.2976333333,13.3176666667,32.9104,21.8068444444,33.2685333333,13.3354166667
641.53,18.1851333333,51.743,30.5021333333,53.0923333333,16.859,12.3808,13.3573333333,32.9587333333,21.8762777778,33.3566,13.4447
641.87,18.1741333333,51.6791333333,30.4806666667,53.1707333333,16.8861333333,12.3237666667,13.3593333333,32.945,21.8642888889,33.3106666667,13.454275
642.20,18.2444,51.8740666667,30.5386666667,53.3828666666,16.9351333333,12.2949666667,13.3840666667,33.1342666667,21.9791666667,33.4546,13.5413166667
642.53,18.2460666667,51.9044,30.6138,53.3819333333,16.9033333333,12.4380666667,13.4118,33.1466,22.0007,33.5006,13.598475
642.86,18.3391333333,51.9999333333,30.73,53.4774333333,16.9568,12.5351333333,13.5294,33.2319333333,22.0265333333,33.561,13.7557833334
643.19,18.2496666667,51.8004666667,30.5926,53.2379666667,16.8332,12.4486,13.4515333333,33.0814,21.9516777778,33.4877333333,13.7185666666
643.52,18.2413333333,51.8318666667,30.6077333333,53.3181666667,16.7840666667,12.5541333333,13.4156666667,33.0492666667,21.9356333333,33.4988666667,13.699825
643.85,18.2107333333,51.7196666667,30.5451333333,53.2356,16.7771333334,12.5708333333,13.4168,33.0272666667,21.8773111111,33.4428666667,13.7236166667
644.18,18.248,51.6833333333,30.5986,53.302,16.7899333334,12.6135666667,13.4247333334,33.1327333333,21.9300777778,33.4736,13.726125
644.51,18.1970666667,51.5759333333,30.5002666667,53.2087666667,16.7133333333,12.5402666667,13.3402666667,33.0325333334,21.8386111111,33.4399333333,13.635025
644.84,18.1468,51.5406,30.5231333333,53.2075,16.7240666667,12.4595666667,13.2833333333,33.0263333333,21.7858,33.4200666667,13.527775
645.17,18.1580666667,51.3871333333,30.5007333333,53.1074,16.7082666667,12.4452333333,13.2727333333,32.9338666667,21.7186888889,33.3764,13.4889666667
645.50,18.0733333333,51.3519333333,30.4692,53.0226666667,16.5911333333,12.4112,13.191,32.8404666667,21.5891888889,33.3632,13.4360916667
645.83,18.0232666667,51.2265333333,30.4240666667,52.8460333333,16.513,12.3785333333,13.1218,32.7168666667,21.4886888889,33.2234666667,13.3059166667
646.16,18.2524,51.4996,30.6378666666,53.1494,16.7556666667,12.515,13.3421333333,32.8943333333,21.6682666667,33.4513333333,13.4927083333
646.49,18.3338666667,51.6106,30.6931333334,53.2832666667,16.8489333333,12.6349,13.4063333333,32.9776,21.7874,33.6106,13.512575
646.82,18.3121333333,51.6138,30.6926,53.2998,16.8193333333,12.5518,13.3060666667,32.9476666667,21.6786,33.5265333333,13.4938833333
647.15,18.3930666667,51.5884666667,30.8014,53.355,16.8886666667,12.5620666667,13.3014,33.0080666667,21.7135,33.5942,13.5230416667
647.48,18.3713333333,51.6418,30.8674,53.3901,16.8799333333,12.5521,13.2802,33.0341333333,21.7862555556,33.7246,13.48945
647.81,18.2884,51.5437333333,30.8319333333,53.3565,16.7991333333,12.5032666667,13.1890666667,32.896,21.6819555556,33.5978666667,13.413525
648.14,18.254,51.6034,30.8496,53.4844666667,16.826,12.4572666667,13.1978666667,32.8913333333,21.7262555555,33.6105333333,13.4537583333
648.47,18.3272,51.642,30.8921333333,53.5431,16.9131333333,12.6099333333,13.32,32.9164666666,21.8198777778,33.5957333333,13.5953833333
