wavelength,Back_SpoCaem,Belly_SpoCaem,Breast_SpoCaem,Crissum_SpoCaem,Crown_SpoCaem,DorTail_SpoCaem,Rump_SpoCaem,Throat_SpoCaem,WingTip_SpoCaem
646.82,14.5162,54.7710666667,6.72006666667,53.6686666667,11.6438,15.5301105392,18.3137777778,38.2035333333,12.2754666667
647.15,14.4662666667,54.7612,6.70726666667,53.6598,11.655,15.4962963235,18.3070592593,38.1662666667,12.3137333333
647.48,14.4605333333,54.7502,6.72013333333,53.6544666667,11.6363333333,15.4795009804,18.2836444444,38.0970666667,12.3220666667
647.81,14.4178666667,54.7630666667,6.6854,53.6478,11.5626,15.4170468137,18.2892888889,38.1016666667,12.2926
648.14,14.4994,54.7111333333,6.73873333333,53.6439333334,11.5954,15.4678438726,18.3405481481,38.1232,12.3240666667
648.47,14.4785333333,54.6204666667,6.73966666667,53.5771333333,11.5750666667,15.4539796569,18.368962963,38.0882,12.3995333333
648.80,14.4958666667,54.8040666666,6.71046666666,53.7038,11.5995333333,15.4578262255,18.395237037,38.2083333333,12.4196666667
649.13,14.4113333333,54.6597333334,6.65266666667,53.5534666667,11.5334,15.3478458333,18.3046,38.1609333333,12.3442
649.46,14.5015333333,54.7825333333,6.76886666667,53.7218,11.5964666667,15.4417644608,18.371962963,38.3176,12.4245333333
649.79,14.5453333333,54.9839333333,6.847,53.871,11.6635333333,15.4878019608,18.4644222222,38.4396,12.4364666667
650.11,14.5534,55.0143333333,6.88373333333,53.8955333333,11.7357333333,15.4896066176,18.5073777778,38.5005333333,12.4895333333
650.44,14.4611333333,54.9178,6.78433333333,53.8484,11.6725333333,15.4229811274,18.4325555556,38.4156666667,12.3757333333
650.77,14.4648,54.8957333333,6.743,53.8456,11.6324,15.4019088235,18.4016,38.3980666667,12.3602
651.10,14.56,54.9800666667,6.8682,53.8952,11.7354,15.4970426471,18.5544814815,38.4967333333,12.4625333333
651.43,14.6718,55.1250666667,6.9178,54.0555333333,11.8201333334,15.6163759804,18.6463925926,38.5982,12.5499333333
651.76,14.6893333333,55.1082666667,6.94513333333,54.0154,11.8642666667,15.6352698529,18.6236,38.593,12.5658666667
652.09,14.6925333333,55.1216666667,6.939,53.9654,11.8621333333,15.6119144608,18.5727703704,38.5919333333,12.556
652.42,14.7479333333,55.0425333333,6.9936,53.9139333334,11.9096666667,15.668932353,18.6121851852,38.5575333333,12.5896
652.75,14.8593333333,55.0730666667,7.17646666667,54.0042666667,12.0724,15.8677303921,18.7766074074,38.6424666667,12.7341333333
653.08,14.8538666667,55.0697333333,7.21606666667,53.9394666666,12.0930666667,15.9052683823,18.8366814815,38.5940666667,12.815
653.41,14.8502666667,55.057,7.17793333333,53.9184,12.0428,15.8708281863,18.7857111111,38.5809333333,12.789
653.74,14.8678,55.1106666667,7.18353333333,53.9254666667,12.0736,15.8955465686,18.8551407408,38.5659333333,12.8285333333
654.06,14.9614666667,55.1423333333,7.2926,53.8569333333,12.1168666667,15.9514448529,18.9415333333,38.5638666667,12.9424
654.39,15.0524,55.2799333333,7.3282,53.9301333334,12.1770666667,16.0088536765,19.0142666667,38.6843333333,12.9798666667
654.72,14.8620666667,55.1517333333,7.09046666667,53.7912,12.0054,15.8168617647,18.8345555555,38.5171333333,12.7693333333
655.05,14.8289333333,55.0314,7.11506666667,53.6617333333,11.9958,15.7939254902,18.7600962963,38.4573333333,12.7554
655.38,14.7668,55.1032,7.0514,53.7386666667,11.9191333333,15.7601171568,18.7281555555,38.4403333333,12.7024666666
655.71,14.8369333333,55.1118,7.09913333333,53.7515333333,11.9364,15.8184855392,18.7723555556,38.4242666667,12.7150666667
656.04,14.8561333333,55.28,7.14866666667,53.9008666667,11.988,15.9387541667,18.8605555555,38.6156,12.78
656.37,14.8356,55.2452,7.0412,53.7834,11.9252666667,15.8615720588,18.7686962963,38.5787333333,12.7058666667
656.69,14.8508,55.2524,6.98886666667,53.8293333333,11.9012,15.8277345588,18.7488074074,38.5592666667,12.6778
657.02,14.8835333333,55.2647333333,7.01346666667,53.8543333333,11.9158666667,15.9017686274,18.7880444445,38.5805333334,12.7576666667
657.35,14.9112,55.1464,7.0234,53.7614666667,11.8954666667,15.9356526961,18.7667037037,38.5416,12.7622
657.68,14.9654666667,55.2092,7.0496,53.8773333333,11.9529333333,16.0346735294,18.8182962963,38.6614,12.8043333333
658.01,14.8822666667,55.1984,7.04046666667,53.8850666667,11.9249333333,15.9946029412,18.7934296296,38.6168,12.7507333333
658.34,14.946,55.3416666667,7.12233333333,54.0431333333,11.984,16.0967536765,18.8529111111,38.7732,12.8392
658.66,14.9588,55.3915333333,7.12873333333,54.1052666667,12.0148666667,16.1303700981,18.9051777778,38.7931333333,12.8768
658.99,14.9872,55.4146666667,7.1264,54.1591333333,12.0651333333,16.1638227941,18.9235555555,38.8737333333,12.8986666667
659.32,14.8588666667,55.3452,7.04213333333,54.0664666667,12.0115333334,16.1242875,18.8547407407,38.8068,12.8504
659.65,14.7800666667,55.2689333334,6.9444,54.0084666667,11.9216,16.0216857843,18.7260222222,38.6735333333,12.7884
659.98,14.7286,55.2998,6.92653333333,54.0571333333,11.908,15.9988468137,18.7603259259,38.6182,12.8114
660.31,14.7145333333,55.2186666667,6.9428,53.9335333333,11.9036,15.9905487745,18.7298518519,38.5816,12.8027333333
660.63,14.6894666667,55.3012,6.9344,53.9722666667,11.9338666667,16.0007558823,18.7372740741,38.6259333333,12.7710666667
660.96,14.7052,55.3804666667,6.96406666667,54.0388,11.9841333333,16.0387916667,18.7681185185,38.6927333333,12.8174666667
661.29,14.7404,55.4628666667,7.02206666667,54.1219333333,12.0382,16.1040036765,18.8208962963,38.7566666667,12.8870666667
661.62,14.8340666667,55.3733333333,7.09133333333,54.0403333333,12.1186,16.2058355392,18.8906296296,38.7364,12.9892666667
661.94,14.8840666667,55.3198,7.12233333333,54.0004,12.1708666667,16.2547448529,18.9242888889,38.6838,13.0312
662.27,14.9733333333,55.4138,7.15553333333,54.0341333333,12.1967333333,16.3056284314,18.9611555556,38.7576666667,13.0546666666
662.60,14.9802,55.3442666667,7.186,53.9316,12.1968,16.3167933823,19.0147481482,38.6785333333,13.1144
662.93,15.064,55.3053333333,7.21566666667,53.8884666667,12.2274,16.3455252451,19.085037037,38.7016,13.1832
663.26,15.1450666667,55.2680666667,7.2738,53.8344,12.2276,16.3508985294,19.1785037037,38.69,13.2069333333
663.58,15.277,55.3154666667,7.36653333333,53.9187333333,12.3119333333,16.478510049,19.2105703704,38.8304666667,13.2589333333
663.91,15.2692666667,55.3688666667,7.3452,54.0358,12.3232,16.5110286765,19.1999703704,38.8328,13.2134
664.24,15.3426666667,55.272,7.34253333333,54.0173333333,12.2966666667,16.4966759804,19.2080592593,38.7402666667,13.233
664.57,15.2568,55.3725333333,7.22166666667,54.057,12.1814,16.4174534314,19.1447703704,38.7242,13.1547333333
664.89,15.1114666667,55.1944,7.0598,53.8744,11.9855333333,16.248292402,18.9868962963,38.4892666666,12.9741333333
665.22,15.0706,55.265,6.9806,53.9718666667,11.8529333333,16.1556862745,18.9156074074,38.5376,12.8927333334
665.55,15.1244,55.2709333333,7.0348,53.885,11.8632666667,16.1699026961,18.941762963,38.5605333333,12.9437333333
665.87,15.0303333333,55.1112666667,6.93666666666,53.7746,11.7574,16.1167164216,18.8639925926,38.4476,12.8996666667
666.20,15.0590666667,55.1484,6.94313333333,53.8338666667,11.7788,16.1457605392,18.894562963,38.4875333334,12.9274
666.53,15.1079333333,55.3674,6.98593333333,54.0335333333,11.7830666667,16.1956723039,18.9219481481,38.6570666667,12.93
666.86,15.2099333333,55.5304,7.09006666667,54.1848,11.9252,16.3543482843,19.0322666667,38.855,13.0616666666
667.18,15.1146666667,55.3922,7.0102,54.0333333333,11.8015333333,16.2626,18.9607037037,38.7259333333,12.9754
667.51,15.2005333333,55.4115333333,7.11213333333,54.0592666667,11.8949333333,16.3800257353,19.0869185185,38.8669333333,13.1094
667.84,15.2143333333,55.3706,7.2178,53.9494,11.992,16.415432598,19.1337333333,38.9055333333,13.1792666667
668.16,15.3066,55.3400666667,7.2798,53.9234666667,12.0393333333,16.4888330882,19.2175777778,38.8993333333,13.2278
668.49,15.3554666667,55.4581333333,7.34946666667,53.9205333333,12.1514666667,16.5896862745,19.3170074074,39.0399333333,13.3622
668.82,15.3792666667,55.4376,7.43773333333,53.9098,12.2496,16.6923740196,19.3680592593,39.0659333333,13.4174
669.14,15.4208666667,55.4416666667,7.42033333333,53.9128666667,12.2707333333,16.7114404412,19.3445333333,39.0134,13.4534666667
669.47,15.3285333333,55.5026,7.40533333333,53.9551333333,12.2625333333,16.6841870098,19.3291185185,39.0992666667,13.4436
669.80,15.3032,55.4077333333,7.48373333333,53.8048666667,12.2746666667,16.7202323529,19.2684962963,39.0398,13.4712666667
670.13,15.2978666666,55.2866,7.49473333333,53.75,12.3093333333,16.7204171569,19.2325481482,38.9702,13.4500666667
670.45,15.3169333333,55.2572666667,7.567,53.7753333333,12.3433333333,16.7939164216,19.2362296296,38.8956,13.4612
670.78,15.3704666667,55.4605333333,7.6202,53.9095333334,12.422,16.8448247549,19.3276222222,38.9821333333,13.5216666667
671.10,15.3208666667,55.3926666667,7.5728,53.8238,12.3511333333,16.7679340686,19.2580962963,38.8742,13.4607333333
671.43,15.3389333333,55.4437333333,7.55773333333,53.9106666667,12.3350666667,16.8161345588,19.3180814815,38.8785333333,13.4906
671.76,15.3879333333,55.4003333333,7.65826666667,53.9160666667,12.4116,16.8900791667,19.3853925926,38.9090666667,13.5505333333
672.08,15.3157333334,55.2219333333,7.6,53.7925333333,12.3764666666,16.8279710784,19.3034296296,38.7136,13.4506
672.41,15.2616,55.2584666667,7.48913333333,53.8412,12.2970666667,16.7556110294,19.2693703704,38.6860666667,13.3861333333
672.74,15.1288,55.0978,7.418,53.7902666667,12.1782,16.673635049,19.2295407407,38.5892666667,13.2565333333
673.06,15.21,55.0968,7.47986666667,53.8056,12.2404666667,16.7460531863,19.2818518519,38.5806666667,13.3254
673.39,15.2444666667,55.2276666667,7.41206666667,53.927,12.2309333333,16.7113218137,19.2987333333,38.6175333333,13.2868666667
673.72,15.2702666667,55.3317333333,7.41826666667,54.0164,12.2143333333,16.7263796569,19.3765703704,38.6136666667,13.3294
674.04,15.127,55.1286,7.2302,53.7742,12.0502666667,16.5476791667,19.2493185185,38.5107333333,13.1856
674.37,15.11,55.0578,7.21313333333,53.7794666667,12.0143333333,16.5688627451,19.2094518519,38.4538,13.1704666667
674.69,15.0011333333,55.0741333333,7.10146666667,53.7321333333,11.918,16.5106590686,19.1624222222,38.3827333333,13.1372666667
675.02,14.8104,55.0394,6.935,53.6696666667,11.7388,16.3808916667,18.9690518519,38.2964,13.0116666667
675.35,14.6104666667,54.9783333333,6.74086666667,53.6022,11.5601333333,16.2252995098,18.8069037037,38.2432666667,12.9038666667
675.67,14.6122,54.9758,6.7482,53.6310666667,11.529,16.2243014706,18.7543555556,38.3402,12.9459333333
676.00,14.702,54.9087333333,6.8266,53.5302,11.6216,16.2980392157,18.7888592593,38.3503333334,13.0474666667
676.32,14.7043333333,55.0488666667,6.80846666667,53.5874666667,11.6534666667,16.3343365196,18.7808592593,38.4547333333,13.0507333334
676.65,14.6242,55.0026,6.7654,53.6082,11.5962666667,16.2769205882,18.7075185185,38.435,12.942
676.97,14.5194666666,54.9878,6.701,53.6058,11.5046,16.2495696078,18.6356592592,38.3838666667,12.8810666667
677.30,14.5076,55.038,6.72326666667,53.6522,11.5483333333,16.3215882353,18.6328592592,38.4529333333,12.8902666667
677.63,14.6284666667,55.2053333333,6.83886666667,53.7928666667,11.6937333333,16.4313870098,18.7247407407,38.562,13.0051333333
677.95,14.7225333333,55.3271333333,6.961,53.9084666667,11.8034666667,16.5570002451,18.8202222222,38.7418,13.1221333333
678.28,14.8469333333,55.437,7.07546666667,54.0582666667,11.9494,16.6418828431,18.926037037,38.9472,13.2305333333
678.60,14.9136666667,55.4219333333,7.1216,54.045,11.9953333333,16.6820664216,18.9775925926,38.9758,13.2698
678.93,15.0330666667,55.5708666667,7.2646,54.1814666667,12.1189333333,16.8037664216,19.0600666667,39.0379333333,13.3544666667
679.25,15.1619333333,55.7262,7.3564,54.3625333333,12.2198,16.9027426471,19.1915851852,39.1337333333,13.454
679.58,15.1888,55.8482666667,7.34393333333,54.5251333333,12.2047333333,16.9350098039,19.2324296296,39.1604,13.4367333333
679.90,15.2716666667,55.8771333333,7.46026666667,54.6002,12.2964666667,17.0403531863,19.3405851852,39.2097333333,13.5564666667
680.23,15.4818,56.0155333333,7.64206666667,54.6923333333,12.4688,17.2170870098,19.5405777778,39.2565333333,13.7385333333
680.55,15.6246666667,55.9413333333,7.7796,54.654,12.5897333333,17.3092681373,19.6901555556,39.3171333334,13.8969333334
680.88,15.6751333333,55.9239333333,7.80986666667,54.6306666667,12.6326666667,17.3154772059,19.7538296296,39.3202,13.9461333333
681.20,15.5856666667,55.8684666667,7.80113333333,54.6188,12.6096,17.2715428921,19.7319185185,39.2517333333,13.9080666667
681.53,15.5075333334,55.7344,7.72893333333,54.4844,12.5517333333,17.1824110294,19.7100740741,39.0856,13.8122666667
681.85,15.4543333333,55.6816,7.70533333333,54.4514666667,12.4861333333,17.1724490196,19.6890518519,38.9250666667,13.7695333334
682.18,15.4435333333,55.6688666667,7.66866666667,54.4436,12.4503333333,17.1502424019,19.6316814815,38.8141333333,13.7418666667
682.50,15.3383333333,55.494,7.53133333333,54.2838,12.3556666667,17.0664901961,19.5401407407,38.691,13.691
682.83,15.3062,55.4399333333,7.5474,54.2349333333,12.3204,17.0764002451,19.5698296296,38.6118,13.726
683.15,15.2118,55.199,7.50693333333,53.9590666667,12.2280666667,16.9460904412,19.4030148148,38.4459333333,13.6450666667
683.48,15.0940666667,54.9913333333,7.34413333333,53.8426666667,12.0896,16.766594853,19.2361851852,38.2990666667,13.5244
683.80,14.8956,54.7270666667,7.11773333333,53.5572666667,11.8772,16.5439742647,19.0206962963,38.0906,13.3474
684.13,14.7889333333,54.6551333333,7.01513333333,53.4552666667,11.7810666667,16.4501828431,18.9124888889,37.9742,13.2058666667
684.45,14.7852,54.6025333333,7.0404,53.4480666667,11.7832666667,16.4614882353,18.9241259259,37.9134666667,13.2266
684.78,14.7672666666,54.5064666666,6.96873333333,53.3537333333,11.716,16.4149164216,18.8470518519,37.8564,13.1832
685.10,14.7392,54.4798666667,6.95933333333,53.3373333334,11.7075333333,16.4248330882,18.7865333333,37.8666,13.2334
685.43,14.7434,54.4844666667,6.94886666667,53.3284666667,11.6888666667,16.4395647059,18.7485703704,37.8724,13.1876666667
685.75,14.7504666667,54.3216,6.97526666667,53.2238,11.7162666667,16.4262470588,18.7829037037,37.8286666667,13.1815333333
686.08,14.8464,54.3534,7.04053333333,53.3124,11.7313333333,16.4702612745,18.8559925926,37.8841333333,13.1775333333
686.40,14.7646666667,54.2522,6.96126666667,53.2022666667,11.6916666667,16.3560779412,18.775437037,37.8292666667,13.0770666667
686.72,14.7068666667,54.3348666667,6.9634,53.2528,11.7323333333,16.3993093137,18.8292666667,37.8485333334,13.1363333334
687.05,14.8379333333,54.4137333333,7.12186666667,53.2372,11.8548,16.5369580882,18.9740444445,37.8938,13.2512666667
687.37,14.831,54.5369333333,7.09946666666,53.3543333333,11.86,16.5528313725,18.9674814815,37.9576,13.2217333333
687.70,14.853,54.5062666667,7.1272,53.3283333333,11.9297333333,16.6257463235,18.9864592593,37.9220666667,13.2795333333
688.02,14.8552,54.4537333333,7.07053333333,53.193,11.8977333334,16.6299914216,18.9396148148,37.8716,13.2334666666
688.34,14.8947333334,54.5018666667,7.06466666667,53.1934,11.8983333333,16.6519480392,18.9653333333,37.8444,13.2662
688.67,14.9289333333,54.4594,7.03826666667,53.1824,11.9047333333,16.6568014706,18.9538814815,37.8221333333,13.2447333333
688.99,14.9966,54.4958,7.07406666667,53.1980666667,11.9918,16.6957686275,18.9756814815,37.8137333333,13.3299333333
689.32,15.0308666667,54.6372,7.145,53.2884666667,12.0390666667,16.7629693627,19.0448666667,37.9579333333,13.4135333333
689.64,14.9791333333,54.5090666667,7.23753333333,53.1142666667,12.075,16.7379370098,19.0518592593,37.9066,13.4401333333
689.96,14.9938666667,54.5742666667,7.22953333333,53.1654666667,12.0378666667,16.7930732843,19.0633333333,37.9593333333,13.4090666667
690.29,15.1040666667,54.6634,7.27973333333,53.2682666667,12.0662666667,16.9111583333,19.1442444444,38.0325333333,13.4713333333
690.61,15.0496,54.7903333333,7.19273333334,53.3341333333,11.9793333333,16.8738526961,19.0954444444,38.0612666667,13.4245333333
690.94,15.1852666667,54.7710666667,7.3938,53.2369333333,12.0902666667,17.0302409314,19.2638222222,38.099,13.6244666667
691.26,15.1728,54.8051333333,7.39926666667,53.2861333334,12.0048666667,17.0022730392,19.2721037037,38.1606,13.6078
691.58,15.1104666667,54.6844666667,7.4342,53.2988,11.9859333333,16.9646762255,19.1966740741,38.1715333333,13.5984666667
691.91,15.1606,54.7026666667,7.52366666667,53.3061333333,12.0534666667,17.0601205883,19.2952666667,38.2415333333,13.7176666667
692.23,15.1144,54.6036666667,7.51933333333,53.1780666667,12.0173333333,17.0242257353,19.2978740741,38.1552666667,13.7136
692.55,15.0354666667,54.5180666667,7.44006666667,53.0958666667,11.9074,16.9737960784,19.291562963,38.1772666667,13.6268666667
692.88,14.8634,54.3865333333,7.22753333333,52.965,11.7524,16.8396120098,19.093562963,37.9951333334,13.4213333333
693.20,14.8768,54.4375333333,7.09206666667,53.1008,11.7236666667,16.8478698529,18.9900740741,38.0224,13.3353333333
693.52,14.8322,54.2703333333,7.01866666667,52.9612666667,11.74,16.7837247549,18.9070814815,37.8746666667,13.2656666667
693.85,14.7063333333,54.0878666667,6.8906,52.7676,11.6324666667,16.5793745098,18.8028296296,37.7554,13.0874666667
694.17,14.7604666667,54.1101333333,6.93466666667,52.8606666667,11.6224,16.6871571078,18.8720666667,37.8856666667,13.1185333333
694.49,14.6509333333,54.0732666667,6.8006,52.9749333333,11.5265333333,16.5489377451,18.7500444444,37.8398,13.0092
694.82,14.6647333333,54.0692,6.81393333333,53.0149333333,11.5752666667,16.5351245098,18.7397851852,37.8395333334,13.0030666667
695.14,14.6465333333,54.0612666667,6.73813333333,52.9098666667,11.4608666667,16.4939561275,18.7077037037,37.7903333333,12.9783333333
695.46,14.6040666667,54.0332,6.6628,52.9025333333,11.4037333333,16.4639490196,18.6646666667,37.7918,12.8928
695.79,14.5707333333,54.2191333333,6.57106666666,53.0648,11.3144666667,16.4316745098,18.6177407407,37.8969333334,12.8067333333
696.11,14.6022666667,54.3794,6.64266666667,53.1641333333,11.3593333333,16.4721220588,18.6321037037,37.9816666667,12.8555333333
696.43,14.7678666667,54.4711333333,6.84406666667,53.2962,11.5106666667,16.6027485294,18.8747037037,38.0932666667,13.0382666667
696.75,15.0136666667,54.6335333333,7.10093333333,53.3493333333,11.7324666667,16.7851647059,19.1268962963,38.187,13.2911333333
697.08,15.1242,54.8956,7.19246666667,53.5294666667,11.7928666667,16.8632446078,19.2392148148,38.3560666667,13.4241333333
697.40,15.1651333333,54.8702,7.2418,53.4566666667,11.8328,16.9556558824,19.2643111111,38.3380666667,13.4839333333
697.72,15.1884,54.8273333333,7.27286666667,53.4118,11.902,16.9689977941,19.2850074074,38.3056,13.5562
698.05,15.2562666667,54.9383333333,7.3752,53.4504,12.0078,17.0919088235,19.3714,38.3761333333,13.6636
698.37,15.2996666667,54.9987333333,7.43766666666,53.4784,12.0729333333,17.148685049,19.4458518519,38.424,13.7649333334
