wavelength,Back_IdiBram,Belly_IdiBram,Breast_IdiBram,Crissum_IdiBram,Crown_IdiBram,DorTail_IdiBram,Rump_IdiBram,Throat_IdiBram,WingTip_IdiBram
761.63,10.891,23.6436666667,20.6376666667,23.8723333333,10.233,13.236,12.0034444445,24.8792222222,11.5861111111
761.94,10.4937777778,23.3521111111,20.3566666667,23.6275555555,9.85444444443,13.0043333333,11.7863333333,24.584,11.4033333333
762.26,10.3968888889,23.2258888889,20.2867777778,23.5923333334,9.77555555557,12.8818888889,11.6262222222,24.4284444444,11.2571111111
762.57,10.4314444444,22.9833333333,20.313,23.5688888889,9.7468888889,12.8395555556,11.6074444444,24.088,11.2103333334
762.88,10.596,23.0407777778,20.3342222222,23.6271111111,9.89844444443,12.9102222222,11.7815555555,24.2357777778,11.3675555556
763.20,10.5556666667,23.1126666667,20.4274444445,23.5562222222,9.9081111111,12.8477777778,11.8021111111,24.1891111111,11.3415555556
763.51,10.4636666667,23.0711111111,20.4766666667,23.6368888889,9.8258888889,12.7704444444,11.8376666667,24.1307777778,11.171
763.82,10.405,22.9548888889,20.465,23.5078888889,9.58844444443,12.7367777778,11.6953333333,23.9292222222,11.0226666667
764.14,10.3861111111,22.8125555555,20.4346666667,23.3811111111,9.58844444445,12.783,11.6411111111,23.8917777778,10.9352222222
764.45,10.3278888889,22.6493333333,20.2135555556,23.2413333333,9.41677777778,12.6628888889,11.3785555555,23.7471111111,10.7746666667
764.76,10.6091111111,22.8705555555,20.5195555555,23.3926666667,9.65566666666,12.8791111111,11.5852222222,23.9448888889,10.9724444444
765.07,10.8288888889,23.2127777778,20.6671111111,23.5761111111,9.92444444443,13.1291111111,11.8768888889,24.1251111111,11.1815555555
765.39,11.2146666667,23.3504444445,20.925,23.8627777778,10.1898888889,13.4166666667,12.1631111111,24.3181111111,11.3291111111
765.70,11.5273333333,23.6084444444,21.2605555556,23.9932222222,10.4738888889,13.6743333333,12.5062222222,24.6647777778,11.5447777778
766.01,11.5355555556,23.6952222222,21.2826666666,23.8892222222,10.4776666667,13.7056666667,12.7266666667,24.8498888889,11.5535555555
766.32,11.512,23.708,21.3791111111,23.9724444444,10.5414444444,13.8221111111,12.8644444444,24.8092222222,11.6106666667
766.64,11.7156666667,23.8731111111,21.4847777778,24.2684444444,10.8087777778,14.1471111111,13.041,25.152,11.9183333333
766.95,11.7187777778,24.0142222222,21.6905555556,24.546,11.27,14.5121111111,13.2832222222,25.4057777778,12.2161111111
767.26,11.7438888889,23.9632222222,21.7396666667,24.7211111111,11.5866666666,14.5718888889,13.4455555556,25.6075555556,12.3802222222
767.57,11.7895555556,23.9511111111,21.6212222222,24.7365555556,11.6713333333,14.5946666667,13.4925555556,25.5843333334,12.3904444444
767.88,11.967,24.1621111111,22.0206666667,24.9343333333,11.9631111111,14.9263333334,13.6976666667,25.8661111111,12.7352222222
768.20,11.3986666667,23.8496666667,21.521,24.5941111111,11.5601111111,14.5233333333,13.2664444444,25.4844444444,12.1828888889
768.51,11.4955555556,23.6303333333,21.6073333333,24.6582222222,11.6332222222,14.5624444444,13.1706666667,25.4633333333,12.1426666667
768.82,11.3797777778,23.5857777778,21.4371111111,24.5567777778,11.6978888889,14.5117777778,12.9624444444,25.3915555556,12.1937777778
769.13,11.1533333333,23.3468888889,21.2708888889,24.5476666667,11.4916666667,14.4511111111,12.8825555556,25.2536666667,11.9904444445
769.44,11.0154444444,23.3478888889,21.2097777778,24.721,11.4022222222,14.5656666667,12.6841111111,25.3377777778,11.9888888889
769.76,10.4542222222,22.8298888889,20.7836666667,24.0406666667,10.7223333334,13.9792222222,11.9688888889,24.8492222222,11.2048888889
770.07,10.4263333334,22.5304444444,20.6395555555,24.0815555556,10.5533333333,13.8457777778,11.7915555556,24.5351111111,10.9976666667
770.38,10.7087777778,22.8788888889,20.761,24.3306666666,10.5144444444,14.0057777778,11.8694444444,24.7884444444,11.0045555556
770.69,10.8111111111,23.1031111111,20.7601111111,24.4246666667,10.4597777778,14.1197777778,11.8983333333,24.6824444445,10.9798888889
771.00,10.9345555556,23.4441111111,21.0481111111,24.6516666667,10.5287777778,14.2276666666,11.951,24.8282222222,11.2304444445
771.32,11.0091111111,23.5977777778,20.9876666667,24.735,10.4452222222,13.9835555555,12.0588888889,24.8273333333,11.1354444445
771.63,11.534,23.8053333333,21.3764444444,24.9654444445,10.7668888889,14.3756666667,12.4042222222,25.1524444444,11.4356666667
771.94,11.2914444444,23.6693333333,21.0005555556,24.816,10.4051111111,14.2758888889,12.1725555556,25.0913333333,11.1612222222
772.25,11.4716666667,23.6593333333,21.1963333333,24.9594444444,10.3951111111,14.5134444444,12.3703333333,25.1218888889,11.0706666666
772.56,11.5482222222,23.4414444444,21.0803333333,24.753,10.1543333333,14.3724444444,12.2017777778,25.1233333333,11.1317777778
772.87,11.9767777778,23.727,21.3356666667,24.8556666667,10.5854444444,14.6001111111,12.5541111111,25.2936666667,11.6986666667
773.18,12.1236666667,23.8938888889,21.4953333333,25.0622222222,10.8723333333,14.9272222222,12.9801111111,25.462,11.999
773.50,12.0142222222,24.2512222222,21.5052222222,25.0743333333,11.0472222222,14.9884444444,13.1294444445,25.733,11.998
773.81,11.5102222222,23.5976666667,20.917,24.369,10.2696666666,14.2285555556,12.5836666667,24.9945555555,11.5317777778
774.12,11.182,23.3868888889,20.6966666667,24.065,9.86999999999,13.7193333333,12.2704444444,24.7868888889,11.1712222222
774.43,11.3028888889,23.4501111111,20.7806666667,23.9654444444,9.94333333331,13.6381111111,12.465,24.9191111111,11.1437777778
774.74,10.923,22.8807777778,20.3464444444,23.5446666667,9.66144444444,13.413,12.1236666667,24.5628888889,10.9064444444
775.05,10.8272222222,22.835,20.3117777778,23.7037777778,9.41233333335,13.4613333333,12.0467777778,24.6451111111,10.9997777778
775.36,11.0832222222,22.9374444445,20.5532222222,23.4585555556,9.71955555556,13.4952222222,12.1145555556,24.7061111111,11.05
775.67,11.2001111111,23.2073333333,20.3795555555,23.2688888889,9.68588888889,13.2766666667,12.0631111111,24.8496666667,10.9273333333
775.98,11.1671111111,23.3451111111,20.0714444444,23.3394444444,9.6528888889,13.1388888889,11.7981111111,24.7304444444,10.8038888889
776.30,10.8342222222,22.8834444444,19.8428888889,23.1321111111,9.15566666668,12.6654444444,11.3936666667,24.4263333333,10.2747777778
776.61,10.9234444444,23.0183333333,20.0217777778,23.4677777778,9.26855555554,12.7375555556,11.4807777778,24.8377777778,10.3035555556
776.92,11.4855555556,23.2266666666,20.2588888889,23.6578888889,9.56188888888,13.12,11.7466666667,25.0596666667,10.3621111111
777.23,12.242,23.7263333334,20.8254444444,24.2408888889,10.4551111111,13.8592222222,12.3777777778,25.7167777778,10.9583333333
777.54,12.2307777778,23.5293333333,20.6137777778,24.2285555555,10.5768888889,14.0606666667,12.2306666667,25.7686666667,10.9065555555
777.85,11.9826666667,23.0822222222,20.6053333333,24.3318888889,10.3256666667,13.9721111111,11.908,25.7882222222,10.6927777778
778.16,11.965,23.128,20.6298888889,24.5355555556,10.263,13.8974444444,11.8725555556,25.8452222222,10.4014444444
778.47,11.9927777778,23.4833333333,20.8443333333,24.6335555556,10.7955555556,14.0946666667,12.0977777778,26.2684444445,10.6147777778
778.78,11.5373333333,23.3393333334,20.6907777778,24.7146666667,10.4144444445,13.844,11.8738888889,26.3963333333,10.5165555555
779.09,11.1111111111,23.1522222222,20.8577777778,24.7982222222,10.1443333333,13.8093333333,11.4965555555,26.4501111111,10.5052222222
779.40,10.7772222222,23.0012222222,20.8988888889,24.5902222222,10.0413333333,13.7946666667,11.377,26.2536666667,10.3507777778
779.71,11.0061111111,23.2851111111,20.6028888889,24.6632222222,10.3943333333,14.096,11.488,26.3317777778,10.3448888889
780.02,11.551,23.4546666667,20.5995555556,24.6376666667,10.6652222222,14.3875555555,11.6746666666,26.3161111111,10.7395555556
780.33,11.0368888889,22.8483333333,20.4177777778,24.1691111111,10.0262222222,13.9633333333,10.9684444445,25.7812222222,10.7203333333
780.64,10.8295555556,22.7291111111,20.2203333333,23.9237777778,9.73488888887,13.7701111111,10.9358888889,25.6255555556,10.5605555556
780.95,11.149,23.1176666667,20.4756666667,24.1644444445,10.0768888889,14.0686666667,11.3697777778,26.0497777778,10.859
781.26,10.728,22.8926666667,19.7573333333,23.5442222222,9.59766666666,13.5824444445,10.9704444444,25.5236666667,10.2364444444
781.57,10.4773333333,22.979,19.7841111111,23.3085555556,9.28722222221,13.5946666667,10.9624444445,25.4623333334,10.031
781.88,10.176,22.6474444445,19.4492222222,22.9808888889,8.81555555556,13.2036666667,10.5421111111,25.0145555556,9.54166666667
782.19,9.84266666667,22.2613333333,19.0281111111,22.6451111111,8.50244444444,12.6984444444,10.2524444444,24.6681111111,9.32855555555
782.50,9.39155555556,21.7194444444,18.4986666667,22.3478888889,8.08866666667,12.1096666667,9.87411111111,24.1467777778,8.64411111112
782.81,9.56388888888,21.8555555555,18.3874444445,22.4357777778,8.27,12.2048888889,9.89066666666,24.523,8.55666666668
783.12,9.10355555554,21.5256666667,18.391,22.1744444444,7.93544444444,11.7666666667,9.37644444445,24.1275555556,8.21555555555
783.43,8.20066666667,20.8752222222,17.8533333333,21.6708888889,7.20255555555,10.7481111111,8.55688888889,23.3387777778,7.25844444444
783.74,7.75277777778,20.7171111111,17.4936666667,21.3986666667,7.08544444444,10.1526666667,8.51266666667,23.3086666667,6.61
784.05,7.68855555556,20.4286666667,17.1275555555,21.0503333333,6.93111111111,9.47477777779,7.98133333333,23.0723333333,6.29511111111
784.36,7.765,20.4274444444,17.5458888889,21.0637777778,6.92844444444,9.524,7.865,23.0945555555,6.39911111111
784.67,7.97044444444,20.7704444444,18.0896666667,21.4746666667,7.15122222222,10.0546666667,8.03511111111,23.3506666667,7.09366666667
784.98,8.01522222222,20.5133333333,17.8607777778,21.164,7.07855555556,9.88133333333,7.67911111111,23.0015555555,7.2
785.29,7.99455555556,20.3325555555,17.7721111111,21.2451111111,6.93188888889,9.80600000001,7.57377777778,22.6002222222,7.367
785.60,8.43644444444,20.8847777778,17.9328888889,21.4185555555,7.07788888889,10.2787777778,7.83888888889,22.6064444444,7.66811111111
785.91,8.84544444444,21.3734444444,18.0064444444,21.3944444444,7.32311111111,10.8025555556,8.14388888889,22.531,8.05266666666
786.22,7.84677777778,20.6358888889,17.3926666667,20.6993333333,6.43688888889,9.90544444444,7.41677777778,21.7004444444,7.32522222222
786.53,8.19477777778,20.8091111111,17.9826666667,20.9476666667,6.74022222222,10.1898888889,7.93166666667,22.3746666667,7.58511111111
786.84,8.88344444443,21.6534444445,18.5254444444,21.9716666667,7.42088888889,11.2193333333,8.82955555555,23.1294444444,8.55177777778
787.14,8.99811111112,21.5756666667,18.3162222222,21.9757777778,7.30522222222,11.4312222222,8.785,22.8287777778,8.73155555556
787.45,8.49266666665,21.4182222222,18.2615555556,21.9962222222,6.75177777778,11.4634444444,8.49966666667,22.694,8.47966666665
787.76,8.40577777777,21.4257777778,18.0294444444,22.0115555556,6.55622222222,11.302,8.49122222222,22.4722222222,8.39255555556
788.07,8.36811111111,21.3694444444,17.8796666667,21.9313333333,6.40488888889,11.0251111111,8.51344444445,22.3346666667,7.97811111111
788.38,8.41144444444,21.4775555556,17.6873333333,22.0028888889,6.51644444444,10.9582222222,8.71744444444,22.5746666666,8.01255555556
788.69,8.55055555554,21.694,17.6562222222,22.0885555556,6.68544444444,11.0576666666,9.05888888889,22.9175555556,7.80177777778
789.00,8.54188888889,21.2402222222,17.7023333333,21.9195555556,6.65177777778,10.8824444444,8.912,22.7401111111,7.53966666667
789.31,8.24311111111,20.9618888889,17.7465555556,21.9428888889,6.30833333333,10.3072222222,8.83577777778,22.7741111111,7.46644444444
789.62,9.1818888889,21.7791111111,18.7935555555,22.8152222222,7.18466666666,11.1587777778,9.93866666667,23.4151111111,8.46633333333
789.92,8.96233333333,21.5845555556,18.3266666667,22.5618888889,6.71677777778,10.9863333333,9.66244444445,22.964,8.26222222222
790.23,8.45755555554,21.087,18.0714444444,21.7398888889,6.15866666666,10.5152222222,8.96144444446,22.4988888889,7.66288888889
790.54,8.49766666667,21.4555555555,18.5354444444,21.8717777778,6.23455555555,10.4468888889,9.02322222223,22.6456666667,7.51933333333
790.85,8.71533333335,21.6512222222,18.6101111111,21.7696666667,6.48277777778,10.5992222222,9.06411111111,22.6672222222,7.91411111111
791.16,8.00122222222,21.1548888889,18.3675555556,21.0322222222,5.79744444444,9.95922222222,8.39277777778,22.3221111111,7.56355555556
791.47,8.31433333333,21.2365555555,18.791,21.0761111111,6.40377777778,10.6677777778,9.07088888889,22.7953333333,8.14622222222
791.78,7.90555555556,21.0431111111,19.0935555555,20.9431111111,6.28744444444,10.826,8.83822222222,22.4457777778,8.02122222222
792.08,8.27566666667,21.3514444444,19.6024444444,21.3978888889,6.54955555556,11.273,9.10766666667,22.7925555555,8.69944444443
792.39,8.15111111111,21.267,19.6851111111,21.3923333333,6.37377777778,11.0798888889,8.82477777778,22.7546666667,8.40955555556
792.70,8.63422222221,21.6517777778,19.9405555556,21.4563333333,7.14955555556,11.541,9.07944444444,22.9022222222,8.82177777777
793.01,8.65488888889,21.5395555556,19.6014444444,21.3121111111,6.97588888889,11.3857777778,8.74133333333,22.8498888889,8.63944444446
793.32,8.02388888889,21.3334444445,19.1586666666,21.1031111111,6.73811111111,11.1825555556,8.42066666667,22.7458888889,8.46033333335
793.62,7.77877777778,20.9982222222,18.8027777778,20.9824444445,6.86244444444,10.7794444444,8.18922222222,22.4277777778,8.19711111111
793.93,8.178,21.1126666667,18.8935555555,21.4616666667,7.33233333333,11.2974444444,8.56622222222,22.6798888889,8.76022222223
794.24,8.07166666667,21.1831111111,19.0042222222,21.8733333333,7.35055555555,11.297,8.79255555556,22.7494444445,8.70733333332
794.55,8.84511111111,21.7824444444,19.3572222222,22.5935555556,8.28399999999,12.0813333333,9.43611111111,23.2453333333,9.26177777779
794.86,8.76188888889,22.2447777778,19.5031111111,22.6905555556,8.28611111112,11.8664444444,9.04144444444,22.9852222222,9.14722222223
795.16,10.0825555556,23.355,20.2772222222,23.6234444444,9.2258888889,12.5122222222,9.88166666666,23.8542222222,10.0827777778
795.47,10.0485555556,23.3371111111,20.0822222222,23.1198888889,8.96366666668,12.0164444445,9.26311111111,23.6661111111,9.38266666667
795.78,10.4396666667,24.1332222222,20.4221111111,23.5872222222,9.429,12.7193333333,10.034,24.2216666666,9.94544444446
796.09,10.4336666667,23.9966666667,20.4402222222,23.6358888889,9.366,12.7308888889,10.0434444444,24.1586666666,9.86677777778
796.40,10.1954444445,23.6322222222,20.2657777778,23.4995555556,9.22111111111,12.6025555556,9.819,23.6543333333,9.57555555556
796.70,10.6952222222,24.141,20.8507777778,23.9001111111,9.71033333332,13.1176666667,10.4325555555,23.7616666667,10.0458888889
797.01,11.544,24.8568888889,21.3856666667,24.5192222222,10.1351111111,13.7824444444,11.1698888889,24.2552222222,10.6266666667
797.32,11.7755555556,25.1605555556,21.6166666667,24.4223333333,10.395,13.7984444445,11.3621111111,24.5552222222,10.8231111111
797.63,11.6145555556,25.0796666667,21.3932222222,23.9396666667,10.3784444445,13.4872222222,11.2,24.2134444445,10.7114444444
797.93,11.3212222222,25.015,21.1786666667,23.889,9.94744444444,12.973,10.9232222222,24.2566666667,10.2402222222
798.24,10.9206666667,24.0116666667,20.1964444444,23.2961111111,9.02444444446,12.2764444444,10.1058888889,23.3874444444,9.49666666667
798.55,9.97877777778,23.1513333333,19.4971111111,22.761,8.00333333333,11.5717777778,9.38555555556,22.6203333333,8.48766666666
798.85,10.0725555556,23.245,19.4603333333,23.1586666667,8.07366666666,11.6384444444,9.84400000001,22.5133333333,9.17533333333
799.16,10.1577777778,23.3277777778,19.6426666667,23.2236666667,7.86666666668,11.4154444444,9.573,22.6147777778,9.27655555555
799.47,10.2476666667,23.7781111111,19.3955555555,23.5011111111,7.99100000001,11.7711111111,9.6938888889,23.1345555556,9.4248888889
799.78,10.386,24.1935555556,19.4201111111,23.8351111111,8.30888888889,12.1864444445,9.87288888888,23.4686666667,9.82411111111
800.08,10.4317777778,24.1112222222,19.5128888889,23.9872222222,7.92933333333,12.3045555555,9.81022222221,23.5065555556,9.68599999999
800.39,9.94244444446,23.8313333333,19.3513333333,23.7126666667,7.49500000001,11.8985555556,8.95166666667,23.3147777778,9.14633333334
800.70,9.52488888888,23.5817777778,19.2766666666,23.8517777778,6.39655555556,11.643,8.41811111111,23.172,8.61877777778
801.00,10.0086666666,23.7007777778,19.8162222222,24.1994444445,6.60555555556,12.1261111111,8.72266666666,23.2896666667,8.88011111111
801.31,9.73533333333,23.4913333333,19.764,24.1657777778,6.54955555555,12.3801111111,9.05222222222,22.8432222222,8.85688888889
801.62,10.3393333333,24.5826666667,20.9747777778,25.1123333334,7.61988888889,13.2741111111,10.0073333333,23.9365555556,9.72900000001
801.92,10.2654444444,24.6603333333,21.1245555556,25.0473333334,7.84533333333,13.3513333333,9.95944444446,24.0754444444,10.0315555555
802.23,9.54855555554,24.0574444444,20.4143333333,24.3481111111,7.41355555556,13.2553333333,9.57566666668,23.5486666667,9.00333333333
802.54,8.72122222221,23.4263333333,19.4944444444,24.065,7.25222222222,13.0816666666,9.35066666667,22.9246666667,8.36522222222
802.84,8.82755555555,23.2511111111,19.9477777778,23.8198888889,7.00422222222,13.0337777778,9.32377777778,22.6103333333,8.46644444444
803.15,8.4518888889,22.7687777778,20.2095555556,23.3425555555,6.51188888889,12.4863333334,9.07088888889,22.4225555556,7.87788888889
803.46,8.7608888889,23.3651111111,20.7773333333,23.3195555556,6.86788888889,12.3455555555,9.06266666667,22.6428888889,7.96522222223
803.76,9.54566666668,23.9495555555,21.1156666667,23.6078888889,7.64733333333,12.9554444445,9.92366666667,23.5266666666,8.87088888889
804.07,9.67977777777,23.9845555556,20.9966666667,23.4838888889,8.31111111111,12.766,10.0285555555,23.43,9.00877777777
804.38,9.67366666668,24.0665555556,21.0468888889,23.6236666667,8.4351111111,12.9916666666,9.80022222222,23.8315555556,8.72433333332
804.68,9.73366666668,24.0257777778,21.0076666667,23.2915555556,8.46477777778,12.9508888889,9.50699999999,24.0348888889,9.09022222223
804.99,9.26822222223,23.4327777778,20.307,22.8184444444,8.16622222222,12.4301111111,9.39477777778,23.6676666667,9.12366666668
805.30,9.34666666668,23.6244444444,20.2407777778,23.2627777778,8.26988888889,12.6582222222,9.79022222221,24.2127777778,9.54566666668
805.60,9.83388888889,23.6726666667,20.5893333334,23.773,8.65722222223,12.7624444444,9.77011111112,24.5941111111,10.1714444444
805.91,10.6318888889,24.2926666666,21.1644444444,24.0756666667,9.44766666668,13.5883333333,10.3154444445,24.844,11.274
806.21,10.7367777778,24.6507777778,21.4188888889,24.8334444444,10.1435555555,14.051,10.5996666667,25.2168888889,12.0697777778
806.52,11.0653333333,25.3365555556,21.5352222222,25.5381111111,11.0013333334,14.9307777778,11.2302222222,25.9411111111,13.0256666667
806.83,11.2028888889,25.1423333333,21.304,25.8402222222,11.2762222222,15.4546666667,11.4418888889,26.0423333333,13.1496666667
807.13,9.77000000002,24.4482222222,20.7133333334,25.1187777778,10.1982222222,14.8644444445,10.785,25.1654444444,12.2473333333
807.44,9.76722222223,24.9765555555,21.1717777778,25.2507777778,10.335,15.37,10.7231111111,25.3834444445,12.0007777778
807.74,9.72100000001,24.9361111111,20.9078888889,25.0024444444,10.4682222222,15.2151111111,10.9976666667,25.305,12.3972222222
808.05,10.5456666667,25.6903333333,21.6755555555,25.5583333333,10.8473333333,15.9175555556,11.4503333333,25.5206666667,12.6567777778
808.35,10.8833333333,26.3497777778,22.3551111111,26.2073333333,10.8738888889,16.4435555556,11.5192222222,25.7234444444,12.5534444444
808.66,11.1968888889,26.5425555556,22.6991111111,25.9894444445,11.5117777778,16.8621111111,11.693,25.341,12.3413333333
808.97,11.0727777778,26.8374444445,23.1145555555,26.0891111111,11.8017777778,17.367,11.8114444444,25.638,12.3007777778
809.27,10.9141111111,27.0291111111,23.552,26.379,11.722,17.3562222222,11.8793333334,26.0737777778,12.2635555556
809.58,10.1484444444,26.3236666667,23.0647777778,25.2707777778,10.7501111111,16.446,11.1713333333,25.5815555556,11.1513333333
809.88,9.97155555555,25.8242222222,22.5477777778,24.1757777778,9.65611111111,15.2928888889,10.3785555556,24.5726666667,10.0935555556
810.19,10.0317777778,25.8298888889,22.4894444444,24.1855555556,9.77499999999,15.1094444445,10.3195555555,24.946,10.3195555555
810.49,11.5444444444,26.5244444444,23.2436666667,24.8427777778,10.9975555556,15.9497777778,11.2863333333,25.2761111111,11.6165555556
810.80,11.3897777778,25.7745555556,22.2222222222,24.3494444444,10.6981111111,15.1693333333,11.297,24.7211111111,11.865
811.10,12.3328888889,26.6876666667,22.8014444444,25.1395555556,11.1955555556,15.7661111111,11.8904444444,25.1711111111,12.8277777778
811.41,12.0216666667,26.3902222222,22.4686666667,25.383,11.2611111111,15.4293333333,12.0967777778,25.1686666667,13.1468888889
811.71,13.1145555555,26.305,22.5253333334,25.5145555555,11.9665555555,15.9517777778,12.6922222222,26.056,13.8725555555
812.02,13.3663333334,26.2465555556,22.1448888889,25.5722222222,11.5864444444,15.456,12.0507777778,26.291,14.1622222222
812.32,12.735,25.4587777778,21.0433333333,24.647,10.2992222222,13.7916666667,11.0111111111,25.5922222222,13.5691111111
812.63,12.1313333334,24.4511111111,20.0932222222,23.8856666666,9.63611111112,12.8964444444,10.3793333333,25.0276666667,12.7964444445
812.93,12.8884444445,25.2291111111,20.4784444444,24.5806666667,10.4741111111,13.2461111111,11.0327777778,25.5197777778,13.0784444444
813.24,13.6092222222,25.794,21.2275555556,25.3646666667,11.4274444444,14.1402222222,11.4842222222,26.1218888889,13.8691111111
813.54,13.8028888889,25.9792222222,20.6758888889,24.6506666667,10.9164444445,14.1696666667,11.5692222222,25.7273333333,13.9975555556
813.85,12.599,25.7904444445,19.7234444444,24.419,10.8787777778,13.9353333333,10.832,25.5925555556,13.2032222222
814.15,12.347,25.5407777778,19.6131111111,24.1216666667,10.9623333333,14.4295555556,10.6992222222,25.7007777778,13.3537777778
814.46,11.088,24.9222222222,19.2338888889,23.6645555555,10.0151111111,13.6956666666,9.44977777777,24.9798888889,11.7456666667
814.76,10.3272222222,23.9856666667,18.315,22.4987777778,9.18633333332,12.7941111111,8.29866666667,24.1586666667,10.2351111111
815.07,8.705,23.9207777778,17.4097777778,21.7975555556,8.00877777779,11.9605555556,6.86466666667,23.8028888889,9.03511111112
815.37,9.44611111111,24.7196666666,18.4878888889,22.6268888889,8.81011111111,13.2155555556,8.49822222222,24.4998888889,9.38833333335
815.68,10.3491111111,25.7931111111,19.4587777778,23.1435555556,10.1103333333,14.648,9.57566666666,25.1791111111,10.099
815.98,10.6476666667,25.8617777778,19.8937777778,23.3413333333,10.4216666667,14.8298888889,9.86799999999,25.1384444444,9.83377777777
816.29,9.83888888889,24.9014444445,19.7565555556,22.7737777778,9.74877777779,14.6572222222,9.18622222223,24.5075555556,9.38877777779
816.59,8.30255555556,23.7825555555,18.6224444444,21.8208888889,8.62599999999,13.3066666667,8.31388888889,23.3366666667,8.15777777778
816.89,8.09955555556,23.6136666666,19.1782222222,22.3308888889,8.95855555556,12.8832222222,8.44755555554,23.2443333333,7.81722222222
817.20,8.64088888889,23.5803333333,19.9548888889,22.4577777778,8.69422222222,12.865,8.68377777777,23.7086666667,8.05266666667
817.50,8.52911111111,23.6402222222,20.0846666667,22.6665555556,8.19044444444,12.6984444445,8.31744444443,23.7883333334,7.66122222222
817.81,8.18877777778,22.6353333334,19.5373333333,22.0155555556,7.98233333334,12.4845555556,8.21966666667,23.6783333333,7.50722222222
818.11,8.77311111111,23.3114444445,20.044,22.9316666667,8.84288888889,13.2893333333,9.20266666667,24.7802222222,8.57311111111
818.41,9.04877777779,22.9562222222,19.9461111111,22.4823333334,9.03011111111,13.0805555556,9.5781111111,23.8666666667,8.52833333333
818.72,8.84666666667,22.9095555556,20.1428888889,22.0105555555,8.91711111111,12.7146666667,9.155,23.9493333334,8.75833333332
819.02,8.69288888889,22.538,20.2111111111,21.9812222222,8.62644444444,12.3826666667,9.14155555557,23.851,8.726
819.33,9.22277777778,23.1437777778,20.4775555556,22.3657777778,9.238,12.9465555555,9.60788888889,24.5864444445,9.53988888888
819.63,9.84166666668,23.4595555556,20.7143333333,22.9698888889,9.81577777777,13.1605555556,10.4796666667,24.942,10.4281111111
819.93,10.293,23.6848888889,20.9815555556,23.322,9.93022222222,13.6896666667,11.084,25.5537777778,11.1112222222
820.24,10.899,24.0861111111,21.3466666667,23.8651111111,10.4837777778,14.3966666667,11.6121111111,26.1397777778,11.8422222222
820.54,11.399,24.502,21.6238888889,24.3278888889,10.9181111111,14.671,12.0464444444,26.2706666667,12.3381111111
820.85,11.5625555555,24.8165555556,21.6344444445,24.5437777778,11.0816666667,14.6437777778,12.3646666667,26.3264444445,12.5038888889
821.15,11.6728888889,25.0845555556,21.7282222222,24.8081111111,11.2296666667,14.6086666667,12.4831111111,26.4454444445,12.6327777778
821.45,11.7697777778,25.1206666667,21.9482222222,24.9145555556,11.4052222222,14.6128888889,12.5264444445,26.4177777778,12.735
821.76,11.8291111111,25.1545555556,22.0306666666,24.9908888889,11.4528888889,14.5608888889,12.5126666667,26.5955555556,12.8913333333
822.06,11.7543333334,25.136,21.935,25.0277777778,11.4414444444,14.4823333333,12.4623333333,26.5001111111,12.9197777778
822.36,11.8406666667,25.2595555556,21.9746666667,25.1338888889,11.6037777778,14.573,12.6011111111,26.628,13.0255555556
822.67,11.882,25.3114444445,22.0167777778,25.1805555555,11.5981111111,14.5505555556,12.689,26.6456666667,13.1336666667
822.97,11.7762222222,25.3435555555,21.8885555556,25.1273333333,11.4668888889,14.5378888889,12.5283333333,26.5222222222,13.0256666666
823.27,12.0357777778,25.5652222222,22.1682222222,25.401,11.8071111111,14.7013333333,12.6712222222,26.7285555556,13.1161111111
823.58,11.8395555556,25.5348888889,22.1214444445,25.2956666667,11.6682222222,14.4433333333,12.5171111111,26.614,12.9845555556
823.88,11.7045555556,25.5065555555,22.0683333333,25.1614444445,11.5013333333,14.3104444445,12.459,26.6061111111,12.8371111111
824.18,11.841,25.5763333333,22.3326666666,25.3784444445,11.7177777778,14.5192222222,12.5477777778,26.8435555556,12.9538888889
824.49,11.8351111111,25.5042222222,22.4081111111,25.2168888889,11.7224444445,14.4833333333,12.5307777778,26.7775555555,12.8803333334
824.79,11.6186666667,25.4348888889,22.1882222222,24.8964444444,11.504,14.3053333333,12.3058888889,26.6171111111,12.6462222222
825.09,11.6748888889,25.5747777778,22.2324444444,24.974,11.6514444444,14.2891111111,12.4903333333,26.652,12.685
825.39,11.6505555555,25.4775555555,22.2724444445,24.9415555556,11.6614444444,14.2547777778,12.6397777778,26.6753333333,12.6002222222
825.70,11.6535555555,25.4583333333,22.1885555556,24.8635555556,11.6273333333,14.3808888889,12.5326666667,26.4422222222,12.4767777778
826.00,11.4764444444,25.3634444445,22.0953333333,24.8404444445,11.657,14.2522222222,12.249,26.3244444445,12.2182222222
826.30,11.5996666667,25.3722222222,22.187,24.954,11.7208888889,14.2182222222,12.401,26.5994444444,12.1545555555
826.61,11.2173333333,25.1605555555,21.7966666666,24.6641111111,11.3671111111,13.9745555555,12.1234444445,26.2987777778,12.0091111111
826.91,11.238,25.0942222222,21.639,24.6935555556,11.3926666667,14.003,12.1583333333,26.189,12.0353333333
827.21,10.9668888889,25.006,21.5413333333,24.6535555556,11.4354444444,13.9631111111,12.0044444444,26.1915555556,12.0202222222
827.51,10.7466666667,24.8711111111,21.559,24.2896666667,11.2953333333,13.6494444444,11.942,26.0461111111,12.065
