wavelength,Back_HemParm,Belly_HemParm,Breast_HemParm,Crissum_HemParm,Crown_HemParm,DorTail_HemParm,Patch10_HemParm,Rump_HemParm,Throat_HemParm,WingTip_HemParm
410.42,3.6397,7.64675,7.89875,5.53608333333,3.163375,7.20880208333,4.66791666667,4.21970833334,10.24375,7.2375
410.77,3.69313333333,7.69425,7.9475,5.58716666667,3.200375,7.2449837963,4.718,4.25675,10.23775,7.32233333334
411.13,3.76921666666,7.73920833334,8.0105,5.64725,3.268125,7.33400289352,4.78008333333,4.31879166667,10.2881666667,7.38933333333
411.49,3.86218333333,7.79354166667,8.09083333333,5.7045,3.33008333333,7.40246238426,4.84341666667,4.40775,10.3266666667,7.461
411.85,3.87308333333,7.78770833333,8.10083333334,5.66583333333,3.35775,7.42027951389,4.86016666667,4.40466666667,10.30575,7.47158333333
412.21,3.88746666667,7.75945833334,8.07941666667,5.63191666667,3.36333333333,7.42706018519,4.86916666667,4.40491666667,10.2759166667,7.49725
412.57,3.89396666667,7.74541666667,8.04675,5.61675,3.369875,7.40907175926,4.85591666667,4.41208333333,10.2273333333,7.49225
412.92,3.87625,7.728625,7.996,5.59883333333,3.38729166667,7.38825115741,4.83366666667,4.410625,10.1969166667,7.48466666666
413.28,4.0045,7.8175,8.13516666666,5.71483333333,3.49775,7.53315567129,4.9505,4.549375,10.2904166667,7.63775
413.64,4.09075,7.83183333334,8.18791666666,5.75908333333,3.605625,7.58281886574,5.00616666667,4.6205,10.3075,7.72833333333
414.00,4.09055,7.80125,8.13691666667,5.75525,3.599375,7.56930034722,4.98941666666,4.61366666667,10.2445,7.729
414.36,4.0953,7.757875,8.10583333334,5.72883333333,3.59391666666,7.56994097222,4.946,4.58808333333,10.2053333333,7.71608333333
414.72,4.03683333333,7.682,8.0285,5.66283333333,3.56166666667,7.52940972223,4.892,4.552625,10.1161666667,7.66925
415.07,4.04113333333,7.64929166667,8.00141666668,5.626,3.53791666667,7.49874421296,4.8595,4.5395,10.0593333333,7.66725
415.43,3.97108333334,7.532625,7.88941666667,5.56141666667,3.48695833333,7.45733043982,4.78366666667,4.46479166667,9.93591666665,7.60708333333
415.79,3.96165,7.50991666667,7.88641666667,5.59616666666,3.51125,7.49170196759,4.76883333333,4.47983333333,9.89125000002,7.64175
416.15,3.92171666667,7.43370833333,7.80291666667,5.55933333333,3.50945833334,7.47316666666,4.73941666667,4.43208333333,9.82425,7.59775
416.51,3.93558333333,7.38283333333,7.78791666667,5.58025,3.55325,7.48025578704,4.75116666667,4.45483333333,9.79383333334,7.66791666667
416.86,3.98266666667,7.34766666667,7.79008333333,5.5815,3.582375,7.50938541667,4.76516666667,4.47458333333,9.75833333333,7.71141666667
417.22,3.95396666667,7.26633333333,7.70791666667,5.54433333334,3.557875,7.48109027778,4.73641666666,4.442,9.67208333334,7.66758333333
417.58,3.93073333333,7.190625,7.63691666666,5.48291666667,3.5305,7.46660648148,4.69333333333,4.40633333333,9.60424999998,7.626
417.94,3.9352,7.14404166667,7.59866666667,5.47525,3.51283333334,7.46228125,4.68683333333,4.40629166667,9.54033333334,7.63091666666
418.29,3.94663333333,7.120875,7.58608333333,5.48633333333,3.54904166666,7.47348148148,4.71241666667,4.441125,9.51616666666,7.674
418.65,3.92773333333,7.03320833333,7.54016666667,5.45058333333,3.54204166667,7.45397280093,4.68433333333,4.415875,9.46933333333,7.66533333333
419.01,3.8675,6.92195833333,7.47166666667,5.39475,3.50979166667,7.42217592593,4.62975,4.35841666667,9.38658333333,7.60525
419.37,3.8456,6.864125,7.40058333333,5.34866666667,3.477875,7.38527488426,4.58183333333,4.32783333333,9.31966666666,7.58466666667
419.73,3.8591,6.80883333334,7.34241666667,5.31041666667,3.469625,7.36306828704,4.55525,4.313875,9.27233333332,7.60266666667
420.08,3.84926666667,6.75829166667,7.29008333333,5.27725,3.46954166667,7.35114293982,4.53283333333,4.30979166667,9.20074999999,7.60933333333
420.44,3.81243333333,6.68775,7.21533333333,5.22466666666,3.429625,7.30761284723,4.48508333333,4.24666666667,9.12616666666,7.56333333333
420.80,3.79175,6.63591666666,7.14675,5.19208333333,3.39720833333,7.27875810185,4.44625,4.21041666667,9.06575,7.54441666667
421.16,3.76128333333,6.56641666667,7.08125,5.13716666667,3.36091666667,7.22434722222,4.3935,4.169125,8.97541666666,7.51558333333
421.51,3.74965,6.51941666667,7.03933333333,5.12975,3.35454166667,7.20890162037,4.3725,4.149875,8.91374999999,7.5205
421.87,3.73085,6.46845833333,6.996,5.09233333334,3.35354166667,7.19800520833,4.33925,4.11875,8.86216666667,7.51008333334
422.23,3.69831666667,6.39458333333,6.93908333333,5.058,3.31504166666,7.17361805555,4.29,4.06654166667,8.79441666667,7.48816666667
422.58,3.68876666666,6.359125,6.89091666667,5.03525,3.30708333334,7.16433796296,4.27408333333,4.05333333333,8.72691666667,7.487
422.94,3.71116666667,6.35070833333,6.87083333333,5.049,3.32525,7.17554050926,4.27441666667,4.081625,8.69166666668,7.52916666666
423.30,3.71703333333,6.321625,6.86158333333,5.06041666667,3.3485,7.18782118055,4.27591666667,4.09175,8.66850000001,7.55991666666
423.66,3.67298333333,6.25025,6.79625,5.01058333333,3.31470833333,7.14820196759,4.22783333333,4.0585,8.59033333332,7.51783333333
424.01,3.65055,6.19545833333,6.77308333334,4.98816666667,3.28608333334,7.12174826389,4.19233333333,4.034125,8.53783333334,7.5015
424.37,3.65533333333,6.19045833333,6.767,4.98508333333,3.30683333334,7.1302037037,4.18925,4.04004166667,8.51958333334,7.51225
424.73,3.63463333333,6.158875,6.73358333333,4.96225,3.306125,7.1157962963,4.17958333333,4.02929166667,8.46933333333,7.49075
425.08,3.63951666667,6.15595833333,6.71933333333,4.95775,3.325375,7.13477488426,4.18566666666,4.02941666667,8.45616666666,7.50716666667
425.44,3.63686666667,6.14604166667,6.7125,4.94233333333,3.33633333333,7.13142418982,4.17058333333,4.03445833334,8.40775,7.52366666667
425.80,3.63431666667,6.122,6.69566666666,4.95825,3.34070833333,7.12788425926,4.16308333333,4.02895833333,8.38916666666,7.52841666667
426.16,3.6562,6.143875,6.714,4.96533333333,3.37779166667,7.15550868056,4.19166666667,4.06079166667,8.38891666667,7.53691666667
426.51,3.69266666667,6.165625,6.73216666667,5.00216666667,3.414625,7.18208217593,4.20433333333,4.08383333333,8.42700000001,7.5695
426.87,3.71018333333,6.15904166667,6.72141666667,5.015,3.42691666666,7.18948611111,4.22016666667,4.07958333333,8.425,7.587
427.23,3.74928333333,6.1835,6.74541666667,5.03408333333,3.46170833333,7.21236516204,4.26858333334,4.10575,8.43083333333,7.59908333333
427.58,3.7647,6.19816666667,6.75966666667,5.05908333333,3.48704166667,7.23292303241,4.30091666667,4.11508333333,8.43700000001,7.609
427.94,3.81503333333,6.24870833333,6.79291666667,5.09991666666,3.54466666667,7.28826678241,4.34558333334,4.14408333333,8.46991666667,7.65308333334
428.30,3.83751666667,6.256625,6.81275,5.11366666667,3.56558333333,7.31654050926,4.38291666667,4.18895833333,8.46158333334,7.66958333333
428.65,3.81753333333,6.23308333333,6.80591666667,5.10916666666,3.54316666667,7.30476099537,4.35916666667,4.16829166667,8.43433333333,7.66066666667
429.01,3.82205,6.21954166667,6.81216666667,5.11466666667,3.5435,7.30814525463,4.36008333333,4.17179166667,8.45108333333,7.66041666667
429.37,3.80218333333,6.208,6.79616666667,5.11891666667,3.53070833334,7.31522800926,4.36466666667,4.16008333333,8.49116666666,7.64308333333
429.72,3.78826666667,6.20779166667,6.80266666667,5.10075,3.51991666666,7.28858159722,4.36608333333,4.15225,8.48508333333,7.62416666667
430.08,3.7487,6.17079166667,6.76683333333,5.09941666667,3.48716666667,7.26077604167,4.33341666667,4.11770833333,8.45999999999,7.62091666667
430.44,3.71808333334,6.14045833333,6.74475,5.07183333334,3.44704166667,7.22426388889,4.313,4.09358333333,8.40525,7.59241666667
430.79,3.6798,6.141,6.73866666667,5.03925,3.42741666667,7.20808680556,4.2875,4.06683333333,8.39041666667,7.5785
431.15,3.64638333334,6.12891666666,6.71508333334,5.028,3.40020833333,7.19257233796,4.25,4.03583333333,8.38141666667,7.55891666667
431.50,3.67881666667,6.18129166667,6.75133333333,5.06091666667,3.43104166667,7.21140914352,4.2845,4.066,8.43800000001,7.58725
431.86,3.67201666666,6.192,6.75175,5.06508333333,3.40983333333,7.18991030092,4.27558333333,4.067875,8.45825000001,7.58866666667
432.22,3.66741666666,6.20525,6.75716666667,5.08908333334,3.39804166667,7.19059375,4.27416666667,4.06141666667,8.48783333334,7.60208333333
432.57,3.73871666666,6.2725,6.83941666667,5.16008333333,3.464625,7.25806770834,4.35191666666,4.14345833333,8.56941666668,7.66425
432.93,3.73703333333,6.28316666667,6.83975,5.1825,3.4585,7.24865451389,4.34158333334,4.142375,8.57950000001,7.65933333334
433.29,3.72605,6.28208333334,6.84166666667,5.16241666667,3.45245833333,7.21132349537,4.33941666667,4.136125,8.57400000001,7.63983333333
433.64,3.76421666667,6.34825,6.87933333333,5.20233333333,3.489125,7.26001967593,4.38533333333,4.18170833333,8.62366666667,7.69041666667
434.00,3.77565,6.35079166667,6.89225,5.18725,3.48370833333,7.25098784722,4.40133333333,4.19158333333,8.62825000001,7.67991666667
434.35,3.78993333334,6.384375,6.92491666667,5.19183333333,3.51270833333,7.26553877315,4.4205,4.19858333333,8.66683333333,7.69891666667
434.71,3.8247,6.40629166667,6.95366666667,5.22183333333,3.543125,7.29430092593,4.46616666666,4.2265,8.70116666666,7.70841666667
435.07,3.84813333333,6.43654166667,6.97816666667,5.22333333333,3.554625,7.32306481481,4.49233333333,4.25095833333,8.72708333332,7.73541666667
435.42,3.82145,6.40545833333,6.96525,5.20933333333,3.524375,7.30137615741,4.46725,4.23045833333,8.70324999999,7.71358333333
435.78,3.84553333333,6.43795833334,7.00325,5.24375,3.55775,7.35180902777,4.5055,4.26954166667,8.73658333334,7.741
436.13,3.83925,6.463625,7.01358333334,5.23758333333,3.56791666666,7.36389872685,4.52458333333,4.27345833333,8.72175000001,7.75175
436.49,3.83578333333,6.47795833333,6.99891666667,5.22233333333,3.56916666667,7.35513194444,4.5145,4.25841666667,8.72875000001,7.76516666667
436.84,3.8333,6.49304166667,7.02491666667,5.21983333333,3.58429166666,7.37173032408,4.53291666666,4.27070833333,8.74216666667,7.78666666667
437.20,3.85626666667,6.49379166667,7.03875,5.22583333333,3.57458333334,7.40567476852,4.54375,4.26033333333,8.74441666666,7.81275
437.56,3.83698333333,6.45795833333,7.043,5.20733333333,3.54720833333,7.39275925926,4.51775,4.22904166667,8.73358333333,7.8015
437.91,3.86398333333,6.51604166667,7.06516666667,5.25816666666,3.58945833334,7.4228755787,4.53158333333,4.254625,8.7745,7.85675
438.27,3.82976666667,6.49054166667,7.05866666667,5.25283333333,3.55241666667,7.41546643518,4.51425,4.23983333333,8.76366666667,7.85558333333
438.62,3.7917,6.457125,7.04575,5.22216666667,3.51004166666,7.37094270833,4.46766666667,4.20254166667,8.72749999999,7.80583333333
438.98,3.77401666667,6.438125,7.04191666667,5.22758333333,3.4965,7.3553130787,4.44866666666,4.18520833333,8.72133333334,7.80558333333
439.33,3.76973333333,6.43133333334,7.03341666667,5.20575,3.49883333333,7.36097164352,4.44808333334,4.18720833334,8.708,7.81925
439.69,3.73388333333,6.38920833333,6.99458333333,5.16441666667,3.46075,7.30634143519,4.41025,4.14304166666,8.65908333334,7.78341666667
440.04,3.71665,6.34545833333,6.956,5.12608333333,3.42170833333,7.26955902778,4.37191666667,4.10829166667,8.63599999999,7.75708333333
440.40,3.6557,6.289375,6.89791666667,5.06958333333,3.355375,7.2180318287,4.307,4.044,8.56033333333,7.69375
440.75,3.65683333334,6.284375,6.88366666667,5.06875,3.36104166667,7.21401620371,4.31566666666,4.04304166667,8.54166666666,7.70416666667
441.11,3.63121666667,6.26120833334,6.84933333334,5.06025,3.36108333333,7.19450520834,4.30041666667,4.04179166667,8.51375000001,7.68791666667
441.47,3.62395,6.25729166667,6.8085,5.03608333333,3.35716666667,7.18199768519,4.29158333333,4.03608333333,8.47675000001,7.66958333333
441.82,3.60801666667,6.20316666667,6.77391666667,4.99175,3.33408333333,7.16187326389,4.26233333333,4.005125,8.42499999999,7.64791666667
442.18,3.6381,6.20108333333,6.7605,5.00275,3.35708333333,7.17452893519,4.26133333334,4.018125,8.39758333334,7.65691666667
442.53,3.66425,6.20870833333,6.74608333333,5.01608333333,3.38166666667,7.19805439815,4.28791666667,4.04266666667,8.39333333333,7.70366666667
442.89,3.66956666667,6.18175,6.71708333333,4.98641666667,3.38554166667,7.18516145833,4.27383333334,4.03370833333,8.36008333333,7.69183333333
443.24,3.67875,6.16529166667,6.69908333334,4.99583333333,3.40645833333,7.18804398148,4.27516666667,4.01283333334,8.33991666666,7.69958333333
443.60,3.68225,6.13379166667,6.6635,4.97883333333,3.39508333333,7.19210648148,4.25958333333,3.99633333333,8.3,7.7115
443.95,3.73018333333,6.13808333334,6.69508333333,5.01591666667,3.442875,7.24834780093,4.28808333333,4.03383333333,8.30958333333,7.75441666667
444.31,3.75446666667,6.104125,6.69408333333,5.0145,3.47904166667,7.27874363426,4.30616666667,4.05470833333,8.29075,7.79491666666
444.66,3.74626666666,6.06845833333,6.67083333334,4.9755,3.46695833333,7.27334895833,4.272,4.041625,8.24641666667,7.809
445.02,3.77293333334,6.06483333333,6.67258333333,4.978,3.484625,7.28961400463,4.27841666667,4.060375,8.24008333333,7.84383333334
445.37,3.7827,6.03816666667,6.65908333334,4.97025,3.492625,7.29636400463,4.2665,4.07641666667,8.22125,7.86591666667
445.72,3.76196666666,5.99966666667,6.62491666667,4.942,3.48229166667,7.28106423611,4.249,4.06316666667,8.18725,7.85225
446.08,3.744,5.964375,6.58891666667,4.907,3.469875,7.26908854166,4.24,4.046125,8.13,7.83833333333
446.43,3.70728333333,5.89908333333,6.52383333334,4.86133333333,3.44004166667,7.21949594908,4.182,3.99845833333,8.06358333333,7.79341666667
446.79,3.69893333333,5.85704166667,6.49766666667,4.84475,3.42904166667,7.20825462963,4.17016666667,3.98958333333,8.01325,7.79391666667
447.14,3.69588333333,5.82316666667,6.47008333333,4.81458333333,3.411125,7.19658796296,4.1485,3.98533333333,7.96933333333,7.78675
447.50,3.71068333333,5.81683333333,6.47175,4.82416666667,3.43483333333,7.20351967593,4.169,4.00129166667,7.95383333333,7.806
447.85,3.69633333333,5.77175,6.41366666666,4.79975,3.43616666666,7.17720196759,4.14958333333,3.98054166667,7.89558333333,7.79991666667
448.21,3.70718333333,5.76945833333,6.39333333333,4.79958333333,3.43783333333,7.17700462963,4.152,3.98316666666,7.87066666667,7.80858333333
448.56,3.70723333333,5.73579166666,6.37033333333,4.80808333333,3.44054166667,7.17486053241,4.14016666667,3.975375,7.84491666667,7.79875
448.92,3.64105,5.65725,6.29175,4.76408333333,3.38954166667,7.11667013889,4.07391666667,3.904375,7.75025,7.73666666667
449.27,3.60181666667,5.5925,6.23325,4.7355,3.36179166666,7.07477083334,4.02891666667,3.85079166667,7.68125,7.70275
449.62,3.57518333333,5.542125,6.19058333333,4.713,3.326125,7.03449537037,3.98916666667,3.81329166667,7.60475,7.677
449.98,3.53286666666,5.45183333333,6.12341666667,4.65408333333,3.28108333333,6.97938078704,3.93391666667,3.76204166666,7.54641666667,7.6475
450.33,3.51715,5.426375,6.1075,4.646,3.27291666667,6.98882233796,3.92216666667,3.76204166667,7.53866666667,7.66558333333
450.69,3.4965,5.41175,6.08541666667,4.635,3.275625,6.98084664352,3.90066666667,3.741875,7.53075,7.66783333333
451.04,3.51636666667,5.42054166667,6.08591666666,4.676,3.324875,7.01541666666,3.92316666666,3.76975,7.55,7.71066666667
451.40,3.4732,5.37841666667,6.05866666667,4.63891666667,3.302375,7.00195081018,3.87308333333,3.74945833333,7.52475,7.69041666666
451.75,3.47026666667,5.37204166667,6.059,4.64558333333,3.28433333333,7.00482638889,3.86541666667,3.75233333334,7.53208333333,7.69433333333
452.10,3.45466666667,5.34083333333,6.036,4.62341666667,3.27879166667,6.97327025463,3.83191666667,3.74,7.5295,7.68125
452.46,3.46856666667,5.34025,6.02266666667,4.60758333333,3.29279166667,6.97798321759,3.843,3.74325,7.51208333333,7.68375
452.81,3.5093,5.379375,6.05825,4.63958333333,3.31804166667,7.02079976852,3.87816666667,3.77616666667,7.55125,7.72608333333
453.17,3.53813333333,5.401,6.08025,4.65191666667,3.337625,7.04281886574,3.91325,3.81204166666,7.56891666667,7.75733333333
453.52,3.56076666667,5.42041666666,6.10233333334,4.66183333334,3.35566666667,7.08268229167,3.94183333333,3.84366666666,7.62141666667,7.79475
453.87,3.59575,5.4855,6.13425,4.72641666667,3.39845833333,7.11700578704,3.97683333333,3.88875,7.68258333333,7.82266666667
454.23,3.61311666666,5.498125,6.14791666667,4.73933333333,3.4145,7.12396180556,3.976,3.89170833333,7.68233333333,7.82691666667
454.58,3.61951666667,5.50333333334,6.14941666667,4.75908333333,3.42408333334,7.11799479166,3.9795,3.90583333333,7.67791666667,7.82716666666
454.93,3.61805,5.513875,6.17608333333,4.76516666666,3.41325,7.12176041667,3.99241666667,3.91333333334,7.68,7.81125
455.29,3.66468333333,5.55370833333,6.20341666667,4.81225,3.44383333333,7.16009201389,4.04141666667,3.95154166667,7.71508333334,7.85033333333
455.64,3.67426666666,5.579875,6.227,4.80616666667,3.45241666667,7.15822511574,4.05216666667,3.96654166667,7.73516666667,7.82866666667
456.00,3.71033333333,5.64079166667,6.29616666667,4.85816666667,3.48025,7.21557233796,4.096,4.00454166667,7.79266666667,7.87
456.35,3.68531666666,5.632375,6.29066666667,4.879,3.437125,7.18944039352,4.06433333334,3.989,7.79725,7.84741666667
456.70,3.72256666667,5.681375,6.34583333333,4.902,3.460375,7.22863136574,4.09908333333,4.03358333333,7.8675,7.89133333333
457.06,3.72251666667,5.72004166667,6.40333333333,4.9195,3.470125,7.24629398148,4.1215,4.031375,7.90333333333,7.896
457.41,3.73723333333,5.778625,6.44166666667,4.95583333333,3.489875,7.26233969908,4.13808333333,4.05108333333,7.93225,7.91258333333
457.76,3.73105,5.78741666667,6.46991666667,4.94358333333,3.46816666667,7.27164814815,4.13666666667,4.03804166667,7.95783333333,7.91733333333
458.12,3.75525,5.83170833333,6.51433333334,4.9515,3.49158333333,7.29773321759,4.18383333333,4.06575,8.01333333333,7.95908333333
458.47,3.77571666667,5.87220833333,6.56625,4.97341666667,3.50004166667,7.32237152778,4.21641666667,4.07908333333,8.06475,7.98016666667
458.82,3.76496666667,5.88733333333,6.57666666667,4.97283333334,3.48233333334,7.306125,4.20233333333,4.0715,8.08333333333,7.98208333333
459.18,3.7688,5.92833333333,6.62316666667,5.00616666667,3.48804166667,7.31078645834,4.21458333333,4.07820833333,8.12875,7.9835
459.53,3.7847,5.97016666666,6.65333333333,5.0335,3.505375,7.31985358796,4.22858333333,4.09454166667,8.16308333333,8.01366666667
459.88,3.78718333333,5.992125,6.66666666667,5.05266666667,3.51,7.31320659722,4.25933333333,4.102375,8.18658333333,8.00141666666
460.24,3.80211666667,6.02495833333,6.70366666667,5.06241666667,3.518125,7.32588194444,4.28866666666,4.11316666667,8.23716666667,8.01583333333
460.59,3.81613333333,6.06241666667,6.73416666667,5.08291666667,3.53533333334,7.32469212963,4.31225,4.12879166667,8.26958333333,8.02266666667
460.94,3.82443333333,6.08766666667,6.75225,5.09858333333,3.530625,7.32186921296,4.32091666667,4.14566666666,8.30875,8.03208333333
461.29,3.83993333333,6.11845833333,6.78583333333,5.13466666667,3.538875,7.33170833333,4.34558333334,4.15291666667,8.35208333333,8.04433333333
