wavelength,Back_TanSelf,Belly_TanSelf,Breast_TanSelf,Crissum_TanSelf,Crown_TanSelf,DorTail_TanSelf,Patch10_TanSelf,Patch11_TanSelf,Patch12_TanSelf,Patch13_TanSelf,Rump_TanSelf,Throat_TanSelf,WingTip_TanSelf
745.60,11.2202666667,27.1824,16.1820666667,16.961,10.9429333334,11.8095333333,12.0643393939,9.40526666667,6.31593333333,14.4356,29.2127333333,11.9628666667,14.7979333333
745.91,10.767,26.8507333333,15.6812666667,16.6333333333,10.5392,11.6648666667,11.5798666666,9.0124,5.96526666666,13.8922666667,28.7822666667,11.4386666667,14.3865333333
746.23,10.3330666667,26.2942666667,15.2186,16.2386666667,10.1250666667,11.3464,11.1932,8.62373333334,5.554,13.3888,28.4918666667,11.0156,13.951
746.55,10.5194,26.4738666667,15.341,16.5145333333,10.3706666667,11.5452,11.4229515152,8.80206666667,5.8092,13.6749333333,28.8602,11.3024,14.1163333333
746.86,10.7549333333,26.5972,15.4006666667,16.8804666667,10.5562,11.7368,11.5676181818,9.02520000001,6.16946666667,13.8767333333,28.8519333333,11.4348,14.5267333333
747.18,10.4379333333,26.3269333333,15.1404,16.788,10.1975333333,11.5147333333,11.3154969697,8.85266666667,5.93633333333,13.5713333333,28.5915333333,11.2582,14.2414666667
747.49,10.5022,26.3157333333,15.0306,16.7602,10.1558666667,11.3555666667,11.2072787879,8.76106666666,5.90246666667,13.5642666667,28.5694,11.3589333333,14.3794666667
747.81,10.5797333333,26.1450666667,14.848,16.7110666667,10.1286666667,11.1399666667,11.2134424242,8.75533333333,5.8262,13.4653333333,28.3134,11.3289333333,14.4016666667
748.12,10.4143333333,25.9624666667,14.6194666667,16.5965333333,10.009,10.7336333333,11.0639575758,8.62986666667,5.77,13.2449333333,28.1001333333,11.0734,14.273
748.44,10.2732666667,25.9117333333,14.5575333333,16.346,9.8608,10.4662,10.925830303,8.45060000001,5.56946666667,13.1975333333,27.893,10.9351333333,14.2220666667
748.75,10.2016666667,25.7306666667,14.4254666666,16.0956666667,9.71679999999,10.2243333333,10.6975757576,8.22126666667,5.41353333334,12.9820666667,27.7045333333,10.7094,13.9950666667
749.07,10.227,25.7968666667,14.5600666667,16.1188,9.90393333333,10.1841,10.6631757576,8.33166666665,5.6614,13.0914666667,27.8798666667,10.7872666667,14.0428
749.38,10.4949333333,25.8818,14.8940666667,16.2585333334,10.2163333333,10.3089666667,10.9521515152,8.57300000001,5.90866666667,13.4336666667,28.0401333333,11.1794,14.3322666667
749.70,10.7152666667,25.9889333334,15.1628,16.4231333333,10.4408,10.5347666667,11.0863575758,8.80179999999,5.96893333333,13.5924666667,28.175,11.4264666667,14.5249333334
750.01,10.9230666667,26.0192,15.3455333333,16.5222,10.5599333333,10.6167666667,11.138830303,9.0092,6.04326666667,13.6044666667,28.0184666667,11.542,14.7704666667
750.33,11.1475333333,26.1722,15.5476,16.5976666667,10.7362,10.7898666667,11.3650181818,9.2812,6.1196,13.7730666667,28.1916,11.8236666667,14.8824
750.64,11.4855333333,26.5462666667,15.814,16.8933333333,11.1112,11.1243666667,11.6336060606,9.67046666667,6.39506666667,14.0339333333,28.5036,12.1094666667,15.3082666667
750.96,11.4925333333,26.5902,15.8686,17.0521333333,11.2173333333,11.2804666667,11.7641515151,9.81333333332,6.529,14.1260666667,28.5795333333,12.1018,15.5036666667
751.27,11.2510666667,26.5985333333,15.8971333333,17.0404666667,11.0356666667,11.1048,11.7001757576,9.65053333333,6.45993333333,14.2064,28.6170666667,11.959,15.31
751.59,11.3343333333,26.7305333334,16.0633333333,17.0454,11.0656666667,11.3849,11.7911030303,9.64559999999,6.4904,14.3307333333,28.6151333333,11.9816,15.2972
751.90,11.4939333333,26.9272,16.2748,17.3942,11.2753333333,11.6254,12.0095454545,9.81793333333,6.64693333334,14.601,28.9235333333,12.1784,15.4556666667
752.22,11.5717333333,27.1235333334,16.3709333333,17.5231333333,11.3400666667,11.8729333333,12.0962727273,9.99999999999,6.66899999999,14.6534,29.0397333333,12.3732,15.6752666667
752.53,11.5239333333,27.1058,16.2669333333,17.5209333333,11.2802,11.9049,12.1491454545,10.0109333333,6.56119999999,14.4795333333,28.6408666667,12.3847333333,15.5972
752.85,11.6858666667,27.2592,16.3111333333,17.7205333333,11.4127333333,12.1352333333,12.2880545455,10.1729333333,6.73500000001,14.5314666666,28.7214666667,12.4964,15.6238666667
753.16,12.0017333333,27.6410666666,16.5255333333,17.9982,11.6954,12.4426333333,12.6536909091,10.4386666667,7.1582,14.9007333333,28.9218666667,12.8130666666,15.8707333333
753.47,11.5483333333,27.4340666667,16.245,17.7778,11.4324,12.2288666667,12.3382484849,10.0735333333,6.84726666667,14.6072666667,28.7260666667,12.4430666667,15.4282666667
753.79,11.2298,27.2291333333,16.0423333333,17.5407333333,11.1169333333,11.9191333333,11.9692787879,9.65013333333,6.50006666667,14.3526666667,28.5205333333,12.0779333333,15.0590666667
754.10,11.175,27.0974,16.0013333333,17.4357333333,11.0103333333,11.9350666667,11.9512363636,9.5466,6.4524,14.3324666667,28.3490666667,11.9914666667,14.9570666667
754.42,11.4620666667,27.2851333333,16.2799333333,17.558,11.1665333333,12.0782333333,12.1538848485,9.69979999999,6.61666666666,14.4976,28.6015333333,12.2716,15.0523333333
754.73,11.8399333333,27.4306666667,16.4464666667,17.6900666667,11.4360666667,12.4776,12.3204666667,9.99533333332,6.93953333333,14.7166,28.9012666667,12.5234666667,15.4047333333
755.05,11.9214,27.4686,16.3512666667,17.6037333333,11.4755333333,12.5188666667,12.3115151515,10.0750666667,6.99933333334,14.7661333333,28.9521333333,12.7186,15.4177333333
755.36,12.0654666667,27.4886,16.3473333333,17.5385333333,11.4524666667,12.5705,12.3084181818,10.1636666667,7.07059999999,14.6988,28.8516666667,12.7736,15.3256666667
755.67,12.2241333333,27.6090666667,16.4329333333,17.7700666667,11.6484,12.6002666667,12.4286121212,10.2691333333,7.35520000001,14.8443333333,29.207,12.9056666667,15.4928
755.99,12.3069333333,27.6976666667,16.4456666667,17.7333333333,11.6772666667,12.7156333333,12.5279818182,10.2874,7.36746666667,15.0202,29.3658,13.0197333333,15.5452666667
756.30,11.8904,27.3954666667,16.1134666667,17.3064,11.116,12.2041333333,12.1150363636,9.81493333335,7.02260000001,14.7354,29.1293333333,12.6769333333,15.2862
756.62,11.3550666667,26.9926666667,15.5194666667,16.8912666667,10.6256666666,11.6789,11.6207212121,9.40586666666,6.4686,14.2053333333,28.7921333333,12.1570666667,14.8647333333
756.93,11.4864,27.0345333333,15.522,16.8712,10.6181333333,11.7208333333,11.7350848485,9.54300000001,6.4982,14.2787333333,28.9250666667,12.1044,14.9398666667
757.24,11.1192,26.7608666666,15.1128666667,16.4240666667,10.3561333334,11.4271,11.4638181818,9.20206666668,6.22726666667,13.8693333333,28.6321333333,11.8242,14.7628
757.56,10.9775333333,26.7152,14.8488,16.2599333333,10.2512666667,10.9678,11.140169697,8.93746666667,6.0378,13.6978,28.4977333333,11.5360666667,14.5888
757.87,10.5072,26.5126,14.5851333333,15.9001333333,10.0624,10.5623,10.8917272727,8.68119999999,5.78173333333,13.3674666667,28.3900666667,11.2258666667,14.4676
758.18,10.1554,26.4022666667,14.5476666667,15.7058,9.76380000001,10.1848666667,10.6217090909,8.31206666665,5.53533333333,12.8656666667,28.2017333333,11.0172666666,14.2196
758.50,9.80913333333,26.1334666667,14.4754,15.5539333333,9.50846666665,9.8459,10.4900060606,7.98239999999,5.30213333333,12.5434666667,28.139,10.8194666667,14.0646
758.81,9.61119999999,25.8650666667,14.3562666666,15.4252,9.41220000001,9.66366666666,10.4602969697,7.7382,5.24306666667,12.4077333333,28.0053333333,10.7118666667,14.0014
759.13,9.66673333335,25.9178666667,14.5037333333,15.3397333333,9.35660000001,9.67506666666,10.615969697,7.6772,5.15953333333,12.4488,27.9195333333,10.7378666667,13.9223333333
759.44,9.64346666667,25.9460666667,14.6560666666,15.4756666667,9.312,9.68199999999,10.5768909091,7.60486666665,5.17466666667,12.4628666667,27.946,10.6056,13.9281333333
759.75,9.72813333335,26.1082,14.8977333333,15.6656666666,9.62933333333,9.85549999999,10.6757636364,7.73539999999,5.25873333333,12.5632666667,28.1252,10.6040666667,13.9759333333
760.07,9.9054,26.2665333333,15.2617333333,15.7696,9.7496,10.0995666667,10.7999151515,7.80933333333,5.5528,12.7273333333,28.1686,10.7390666667,14.1454666667
760.38,9.55626666666,26.028,14.9432666667,15.4002,9.47019999999,9.60296666667,10.4195212121,7.38899999999,5.3582,12.3836666667,27.7742666667,10.6207333333,13.9721333334
760.69,9.82533333335,26.2634,15.1272666667,15.6901333333,9.74793333334,9.92026666667,10.6283333333,7.55779999999,5.6068,12.6390666666,27.9727333333,10.9181333333,14.2222
761.01,9.97946666667,26.4624,15.3512666667,15.8218,9.78646666667,10.1926666667,10.7187333333,7.80073333334,5.78066666667,12.8120666667,28.2874,11.0583333333,14.2080666667
761.32,10.3150666667,26.6666,15.7083333333,16.1114666667,10.066,10.5342333333,10.9335090909,8.15386666666,6.00373333333,13.1415333333,28.3034666667,11.2953333333,14.2366666667
761.63,10.3854666667,26.5927333333,15.6098666667,16.1313333333,10.1066666667,10.5310666667,10.9368727273,8.32866666667,5.94233333333,13.3713333333,28.1342666667,11.3144666667,14.2288
761.94,10.7841333333,26.8638,15.9068,16.5179333333,10.5648666667,11.0231666667,11.2597939394,8.87420000001,6.36893333334,13.7878666667,28.2730666667,11.556,14.7044666667
762.26,10.8480666667,26.9302666667,15.9854,16.6016666667,10.5592,11.0061333333,11.2342121212,9.01226666667,6.46513333333,13.7908,28.4462666667,11.4549333333,14.663
762.57,10.5920666667,26.6816666667,15.6624,16.4043333333,10.3241333333,10.7532333333,10.9183030303,8.84773333333,6.33693333333,13.6632,28.3492,11.1636,14.5118666667
762.88,10.5852,26.6392,15.6450666667,16.3424666667,10.2912666667,10.6874,10.8762484849,8.84320000001,6.3234,13.5872,28.436,11.2444,14.4745333333
763.20,10.7010666667,26.6596,15.7046,16.3554666667,10.3074666667,10.8272,10.892569697,8.98606666667,6.4772,13.5604,28.4567333333,11.2982666667,14.6137333333
763.51,10.4400666667,26.4083333333,15.3268,16.0983333333,10.1835333333,10.4464666667,10.6519575758,8.76006666666,6.09833333333,13.3636,28.3930666667,11.0563333333,14.4128666667
763.82,10.7070666667,26.6205333333,15.5820666667,16.3636666667,10.413,10.7594333333,10.8289272727,8.98453333334,6.28393333333,13.6061333333,28.616,11.1554,14.5862
764.14,10.7834,26.6649333333,15.6196,16.4020666667,10.3849333333,10.7609,10.9138242424,9.1,6.26293333333,13.6654,28.6622,11.1710666667,14.7043333333
764.45,10.577,26.4679333333,15.4697333333,16.23,10.2506,10.6281,10.9046363636,8.97999999999,6.0614,13.4756,28.4914666667,11.0291333333,14.6239333333
764.76,10.6204666667,26.4226666667,15.4924,16.2641333333,10.1924666667,10.7058,11.0058969697,9.09233333333,6.14486666667,13.5585333333,28.5836,11.1386666667,14.6850666667
765.07,10.4568666667,26.3094,15.3934,16.1121333333,10.1504,10.7331333333,10.9655090909,8.99433333333,6.0342,13.3802666667,28.5569333333,11.0682,14.6671333333
765.39,10.2100666667,26.1334666667,15.2316,15.9337333333,9.86000000001,10.4777666667,10.661769697,8.6186,5.6806,13.115,28.4640666667,10.8504,14.3154
765.70,9.91513333334,26.0269333333,15.0087333333,15.7028,9.74320000001,10.4329666667,10.4640424242,8.42053333334,5.4242,12.9482666667,28.3028666667,10.8356,14.2884666667
766.01,9.9816,26.2081333333,15.1879333333,15.8414666667,10.0024,10.7713666667,10.7100242424,8.66579999999,5.52026666667,12.9802666667,28.4089333333,11.1598666667,14.3856666667
766.32,9.74626666667,26.1348666667,14.8634666667,15.5765333333,9.88139999999,10.5861,10.5287272727,8.49426666668,5.26946666667,12.8233333333,28.0808,10.9138,14.2254
766.64,9.59846666667,26.0544,14.7660666667,15.5082666666,10.0406,10.4178666667,10.4882363636,8.38673333333,4.95166666667,12.7590666667,28.0106,10.9247333333,14.0192666667
766.95,10.211,26.4400666667,15.44,16.1172666667,10.6120666667,10.9233333333,11.1515090909,9.01820000001,5.72926666667,13.2084,28.2683333333,11.6015333333,14.4687333333
767.26,10.1508666667,26.3488666667,15.3608,16.0527333333,10.5896,10.8589,11.2322848485,9.00379999999,5.83733333333,13.1286666666,28.2201333333,11.6343333333,14.5342
767.57,10.0762,26.3864,15.4390666667,15.98,10.6645333333,10.8669666667,11.2856181818,9.00266666668,5.9952,13.0586666667,28.2453333333,11.6604666667,14.4735333333
767.88,10.1853333333,26.4156666667,15.6943333333,16.1363333333,10.9324666667,10.9352666667,11.3368424242,9.099,6.14466666667,13.1535333333,28.2406,11.8648,14.7335333333
768.20,9.81186666668,26.1603333333,15.2583333333,15.7055333333,10.588,10.4057666667,10.8164969697,8.49113333335,5.6746,12.6402666667,27.9194666667,11.4467333333,14.4232666667
768.51,9.70993333334,25.9554666667,15.2656,15.6134666667,10.3205333333,10.2519333333,10.6825575757,8.25713333333,5.63493333333,12.6344,27.9180666667,11.2148666667,14.1272
768.82,9.92526666665,26.0398,15.3568666666,15.5753333333,10.3086666667,10.3679666667,10.8469090909,8.61253333333,5.85273333333,12.8031333333,27.9606666667,11.4188666667,14.2782
769.13,9.80626666667,26.0138,15.4008,15.5480666667,10.0784,10.0705333333,10.7038060606,8.48133333334,5.59453333333,12.6484666667,27.7548666667,11.3009333333,14.1847333333
769.44,9.83473333333,26.1626,15.6308666667,15.6144,10.0082,10.0148,10.6945757576,8.3882,5.6096,12.7082666667,27.6616666667,11.1144666667,14.1942
769.76,9.51386666667,25.447,15.2580666667,15.208,9.49379999999,9.61076666667,10.2215878788,7.8464,5.20286666667,12.1905333333,27.3316666667,10.6264666667,13.6674
770.07,9.10140000001,25.1936,14.9292,14.7860666667,8.75713333334,9.25336666667,9.99956969696,7.32493333335,4.8048,11.8397333333,27.0042666667,10.1893333333,13.3844
770.38,8.49640000001,24.8931333333,14.5040666667,14.1534666667,8.01960000001,8.8187,9.35503636363,6.68780000001,4.2448,11.29,26.6350666667,9.50220000001,13.0108666667
770.69,8.56940000001,24.7923333333,14.5947333333,14.1921333333,8.05626666667,8.97019999999,9.43501818182,6.64153333334,4.1582,11.4948,26.7380666667,9.54933333332,12.9664666667
771.00,8.57073333333,24.3987333333,14.4600666667,14.0317333333,7.9732,8.6553,9.28192121212,6.69199999999,3.9454,11.465,26.6632,9.3124,12.6458
771.32,8.37113333333,24.458,14.4228666666,13.8634666667,7.88513333333,8.63976666666,9.18196363636,6.60773333333,3.92786666667,11.489,26.7219333333,9.39079999999,12.5712666667
771.63,8.21753333333,24.5404666667,14.3086666667,13.7294,7.80653333333,8.89943333332,9.18092727272,6.83113333333,3.879,11.5882666667,26.9618666667,9.2974,12.4215333333
771.94,8.01266666667,24.568,14.1085333333,13.5148666667,7.80106666666,8.75033333335,9.18102424242,6.71946666667,3.72866666667,11.3102666667,26.9426666667,9.1472,12.3614666667
772.25,8.03393333333,24.6002666667,14.1136,13.5997333333,8.00686666667,8.77743333333,9.19937575758,6.60100000001,3.5998,11.3094,27.2885333333,9.15793333333,12.3250666667
772.56,8.49653333334,24.8679333333,14.3030666667,13.8767333334,8.30493333333,9.14176666667,9.50312727273,6.87393333333,3.91793333333,11.5660666667,27.8983333333,9.39973333335,12.5394666667
772.87,7.63833333333,23.879,13.1860666667,12.8871333333,7.45113333333,8.09436666667,8.54256969696,5.90206666667,2.9828,10.4858666667,27.1606,8.51853333333,11.6288
773.18,7.69073333333,24.2745333333,13.3455333333,13.1794666667,7.49246666666,8.4011,8.88824242424,6.13653333334,3.13306666667,10.6618,27.5449333333,8.86053333333,11.9449333333
773.50,7.68666666667,24.2430666667,13.1946666667,13.0844666667,7.53966666666,8.50066666666,8.81198181818,6.31586666667,3.264,10.5468666667,27.4582666667,8.80073333333,11.8768666667
773.81,7.88146666665,24.6226666667,13.3125333333,13.1676,7.69480000001,8.99043333334,9.22132121214,6.62106666667,3.23386666667,10.8084,27.9062666667,8.97993333333,11.8947333333
774.12,8.12846666667,25.1669333333,13.6777333333,13.4550666667,8.05286666667,9.23976666666,9.68503030303,6.99019999999,3.70093333333,10.8718,28.2881333333,9.51466666665,12.1486
774.43,7.99480000001,25.3724666667,13.7873333333,13.4946666667,8.0204,9.39313333333,9.8176909091,6.95093333333,3.92106666667,10.9399333334,28.1392,9.65833333334,12.2427333333
774.74,8.17493333335,25.1838,13.7009333333,13.6164,8.07766666667,9.50156666667,9.91621818182,7.12726666667,4.08953333333,10.8028666667,27.9552666667,9.74639999999,12.2096666667
775.05,8.38493333335,25.1212,14.0576666667,14.0198,8.30073333334,9.78946666666,10.1169151515,7.34466666667,4.36306666667,10.7516,27.926,10.12,12.449
775.36,9.04219999999,25.3326,14.5335333333,14.6424666667,8.82486666666,10.3115666667,10.5596787879,8.09286666666,5.06466666667,11.1084,28.143,10.6106666667,13.0280666667
775.67,8.72593333334,25.2423333333,14.2272666667,14.4278666667,8.6216,9.98323333333,10.4116666667,7.83633333332,4.9666,10.6849333333,27.5564,10.3133333333,12.7944666667
775.98,9.18733333333,25.7171333333,14.5564666667,14.8838,9.10446666667,10.5057666667,11.0134848485,8.38726666668,5.65513333333,11.3514666667,27.5828666667,10.9161333333,13.3954666667
776.30,10.4262666667,26.6544,15.7628,16.0182,10.0308666667,11.8035666667,12.0882606061,9.508,6.89319999999,12.6209333333,28.6637333333,11.9826666667,14.4824
776.61,11.3859333333,27.4498666667,16.7323333333,16.9701333333,11.0006,12.3740333333,12.776630303,10.3608666667,7.76166666666,13.5304,29.471,12.5831333333,15.3466
776.92,12.0931333333,27.8498,17.3765333333,17.6172,11.3953333333,12.9293333333,13.3040484849,10.7426666667,8.29053333333,14.1982666667,29.8857333333,13.2558666667,16.0219333333
777.23,11.404,27.2429333333,16.8894666667,17.2328,10.8684666667,12.0518333333,12.5011212121,10.0714,7.88053333333,13.6439333333,29.1191333333,12.7282666667,15.6917333333
777.54,10.8096666667,26.6831333333,16.2165333333,16.5262,10.0536666667,11.4951333333,11.6320666667,9.36379999999,6.95173333334,13.1888,28.5253333333,11.9867333333,15.064
777.85,10.4378,26.2794666667,15.7751333333,16.1294,9.64606666666,11.1335333333,11.1573757576,8.77933333333,6.34606666667,12.7,28.1793333333,11.4460666667,14.7334666667
778.16,10.0891333333,26.2849333333,15.5258,15.8184666667,9.34686666667,10.7782,10.898769697,8.32073333334,6.0138,12.5402666667,28.2528,10.8695333333,14.5674
778.47,9.9358,26.2484,15.3991333333,15.668,9.3726,10.239,10.6751454545,8.04106666667,5.73633333333,12.5608,27.8874,10.4822,14.6136
778.78,9.58386666667,26.0945333333,15.0715333333,15.388,9.10720000001,9.78106666667,10.3068909091,7.82839999999,5.1582,12.6440666667,27.6072666667,10.1516666667,14.1959333333
779.09,9.26286666666,26.0839333333,14.8300666667,15.0992,8.44599999999,9.52549999999,9.95709696968,7.69086666666,4.77686666667,12.5297333333,27.6733333333,9.75273333331,13.775
779.40,7.83660000001,24.5947333333,13.6234666667,13.6861333333,7.21146666666,8.25190000001,8.29329090909,6.44786666667,3.40686666667,11.2435333333,26.5595333333,8.36786666667,12.391
779.71,6.8564,23.9412,12.705,13.0304,6.59906666667,7.29736666666,7.66915151515,5.83046666666,2.66193333333,10.5943333333,25.7221333333,7.55246666666,11.6790666667
780.02,5.7214,22.8903333333,11.6427333333,11.8563333334,5.48513333333,6.61886666667,6.69758787879,4.98526666667,1.62686666667,9.52506666668,24.6944,6.3986,10.8021333333
780.33,5.65746666667,23.0278,11.8194,11.8286666667,5.63886666667,6.59026666667,6.79793333334,5.22693333334,1.75453333333,9.63419999999,24.9537333333,6.18526666667,10.8519333333
780.64,6.53933333333,23.8048666667,12.7202,12.645,6.24233333333,7.69213333334,7.59203030304,5.79453333333,2.34786666667,10.4432,25.8368,6.8598,11.5322666667
780.95,6.80333333333,24.1289333333,13.2296666667,13.1779333333,6.6666,8.06246666666,7.92606060605,6.09700000001,2.67413333333,10.6684,26.2570666667,7.27866666667,11.7938
781.26,7.44739999999,24.8922666667,13.7071333333,13.816,7.0736,8.54043333333,8.37643636363,6.90806666667,3.12286666667,11.5733333333,27.0262666667,7.98666666666,12.316
781.57,7.41806666666,24.4222666667,13.5901333333,13.4902666667,6.8284,8.15743333333,8.02224848484,6.80446666667,2.7628,11.4170666667,26.8996666667,7.76040000001,11.9400666667
781.88,7.63413333334,24.7126,13.8075333333,13.8122666667,6.9636,8.68773333334,8.27983030303,7.25579999999,3.29026666667,11.7192666667,27.0498,8.08900000001,12.1598666667
782.19,7.345,24.4705333333,13.5335333333,13.592,6.62266666667,8.49683333335,8.03360606061,6.69586666667,2.85026666667,11.1907333333,26.8618666667,7.85739999999,12.0350666667
782.50,7.3206,23.8643333333,13.4120666667,13.2743333333,6.75513333333,8.2008,7.73351515152,6.14066666667,2.57126666667,10.8160666667,26.3274666667,7.50253333333,11.7896
782.81,7.91746666666,24.6536666667,14.2053333333,14.0209333333,7.37399999999,8.60253333333,8.46044848486,6.71173333333,3.0992,11.3804,26.7616,7.91233333333,12.2272
783.12,8.48573333333,25.0723333333,14.6576666667,14.3827333333,7.93620000001,9.32276666667,8.75235757576,7.23646666666,3.4782,11.7641333333,27.1816,8.55073333333,12.7734666667
783.43,8.89220000001,25.2781333333,15.0675333333,14.5764666667,8.30573333333,9.32089999999,9.0163090909,7.5088,3.86966666667,12.1203333333,27.3635333333,8.93253333333,12.8321333333
783.74,8.29893333334,24.759,14.078,13.9200666667,7.78893333334,8.46973333334,8.32024848486,6.9318,3.12173333333,11.2318666667,26.9778666667,8.53339999999,11.9969333333
784.05,7.86059999999,24.2276666667,13.2367333333,13.2927333333,7.46433333334,7.70830000001,8.01835151515,6.7734,2.68293333333,10.4826666667,26.5193333333,8.03866666666,11.1534666667
784.36,8.01313333334,24.126,13.1199333333,13.2316666667,7.59653333333,7.48233333334,8.1513151515,7.27140000001,2.744,10.5896,26.3160666667,8.23193333333,11.1586
784.67,7.87599999999,23.6534,13.0894666667,13.064,7.62693333333,7.14186666666,8.04740606059,7.22046666668,2.70333333333,10.0712,25.8994,8.08933333334,11.1281333333
784.98,7.69193333333,24.1213333333,13.3027333333,13.5321333333,7.62553333334,7.44193333334,8.52523636365,7.46246666667,2.989,10.1198,25.9526,8.43660000001,11.6144
785.29,7.66253333334,23.8413333333,13.0690666667,13.2366666667,7.58146666667,7.0402,8.52099999999,7.20526666666,3.15526666667,9.77133333333,26.0721333333,8.37906666667,11.2906666667
785.60,8.18459999999,24.3944,13.7378,13.688,8.14000000001,7.43799999999,8.92933939393,7.74046666667,3.87526666667,10.1474,26.5318,9.01873333335,11.6404666667
785.91,8.08893333333,24.2620666667,13.9100666667,13.7340666667,8.19640000001,7.61476666667,9.2303939394,7.94233333333,4.29626666667,10.3128666667,26.6472,9.41339999999,11.9698
786.22,8.85706666667,24.5386,14.4932666667,14.1671333334,8.71300000001,8.28180000001,9.98021212121,8.3394,5.0708,10.7692,27.1986666667,10.0023333333,12.5808
786.53,8.43306666666,24.0645333333,14.2212,13.3713333333,8.20999999999,7.61166666666,9.47205454544,7.70653333334,4.44926666667,10.418,26.7094,9.49186666667,12.1224666667
786.84,8.65300000001,24.2586,14.2422,13.4364666667,8.41880000001,7.77936666667,9.59523636362,7.72533333333,4.6804,10.6161333333,26.7462666667,9.79613333333,12.4666
787.14,9.64986666667,24.9978,15.3478,14.452,9.26326666666,9.01993333334,10.4911757576,8.56293333333,5.67086666667,11.7554,27.4351333333,10.6320666667,13.5424666667
787.45,10.7138666667,25.6482666667,16.3886666666,15.5748,10.2467333333,9.9045,11.2605212121,9.56193333334,6.69793333333,12.7684666667,28.2189333333,11.6966666667,14.7254666667
787.76,10.74,25.7124666667,16.4082666666,15.7322,10.2452666667,10.0,11.2645393939,9.36593333333,6.6888,12.8253333333,28.0980666667,11.4247333333,14.7205333333
788.07,10.404,26.1039333333,16.4947333333,15.6017333333,10.1450666667,9.93743333333,11.0552242424,8.93506666668,6.28273333333,12.7796,28.0375333333,11.1052,14.3425333333
788.38,10.9488,26.3303333333,16.7972,15.7576,10.6658,10.4158,11.4390727273,9.06439999999,6.62233333333,13.2626,28.2769333333,11.4796666666,14.4170666667
788.69,11.2439333333,26.3346,16.8215333333,15.9936666667,10.6595333333,10.6619333333,11.6024727273,9.03053333335,6.58240000001,13.3334666667,28.2779333333,11.3410666667,14.4754
789.00,11.1080666667,26.3398666667,16.6420666667,15.9076666667,10.5572666667,10.8708,11.5395636364,8.98133333334,6.604,13.5034,28.4038666667,11.2514666666,14.5735333333
789.31,11.5524666666,26.9040666667,16.9542666667,16.2557333333,10.8539333333,11.0730666667,11.6775636364,9.35166666665,6.4796,14.1232,28.7989333333,11.4155333333,14.8311333333
789.62,11.7431333333,27.4686666667,17.1300666667,16.6017333333,11.1543333333,11.2215666667,11.9207575758,9.71246666667,6.66666666667,14.5062,29.1842,11.7106666667,15.0534
789.92,12.6977333333,28.2815333333,17.9943333333,17.7542,12.1846,12.0949333333,12.784230303,10.7628,7.63179999999,15.1507333333,30.2636666667,12.6223333333,15.9744666667
790.23,12.5793333333,28.2036,18.146,17.8962,12.1663333333,12.2092333333,12.8009757576,11.0230666667,7.56,14.9279333333,30.3459333333,12.6944666667,15.7972666667
790.54,12.0406,27.7860666667,17.6770666667,17.4541333333,11.8324666667,11.3495333333,12.2265212121,10.4011333333,7.07766666666,14.1852666667,29.8217333333,12.1891333333,15.1957333333
790.85,10.6382666667,26.7887333333,16.5116666667,16.0946,10.6434,10.2236,10.9321333334,8.94986666668,6.00046666667,13.1756666667,28.7617333333,11.3094666667,14.1469333333
791.16,10.5179333333,26.7137333334,16.4154666667,15.8451333333,10.5860666667,10.0862333333,10.6841272727,8.71286666667,6.05446666667,12.8572,29.1783333333,11.3448,13.9454666667
791.47,10.4560666667,26.2420666667,16.2315333333,15.8229333333,10.4454666667,9.96583333333,10.4315575758,8.716,6.24213333334,12.6676,28.957,11.2106666667,13.7683333333
791.78,10.6186666667,26.384,16.0746666667,16.1813333333,10.5493333333,9.97333333333,10.0736969697,8.77333333333,6.448,12.608,29.104,11.4986666667,13.7226666667
792.08,10.8320666667,26.9458666667,16.6614,16.4359333333,11.1058,10.4293666667,10.1473636364,9.39346666668,6.84940000001,13.022,29.6242,12.2222,14.0955333333
792.39,10.8709333333,27.0806666667,16.629,16.2473333333,11.0429333333,10.1075666667,10.0244181818,9.00553333334,6.58593333334,12.7472,29.3978666667,12.129,13.9624
792.70,11.1005333333,26.9849333333,16.7383333333,16.5100666666,11.5142666667,10.6179,10.3695212121,9.31853333333,7.03246666667,12.8348,29.2495333333,12.5960666667,14.166
793.01,10.9988666667,26.4315333333,16.6026,16.1324,11.3782,10.5182333333,9.96316363636,9.20406666667,6.60246666666,12.4625333333,29.0918666667,12.5321333333,13.9904
793.32,10.0240666667,25.3633333333,15.5483333333,15.0926,9.98119999999,9.49329999999,9.05577575758,8.23806666666,5.37413333333,11.6009333333,27.927,11.5474666667,12.8504
793.62,10.4685333333,25.6866666666,15.6252,15.5555333333,10.5167333333,9.90106666665,9.56597575757,8.39093333333,5.71366666667,12.3426,28.0696,11.9358,13.3173333333
793.93,9.87633333333,25.2473333333,15.1234666667,15.2688666667,9.87106666667,9.4355,9.08406666666,7.91933333334,5.016,12.0537333333,27.6128666667,11.5858666667,12.6988
794.24,10.0456666667,25.3365333333,15.0443333334,15.2374,10.0348,9.16333333334,9.13626666666,8.08813333333,4.71986666667,12.0302,27.3692666667,11.3596666667,12.7112666667
794.55,10.3593333333,25.4288666667,15.4156666667,15.7304666667,10.4066,9.49376666667,9.72135151515,8.53386666666,5.02493333334,12.7090666667,27.4324,11.6024666667,13.3070666667
