wavelength,Back_TanVirf,Belly_TanVirf,Breast_TanVirf,Crissum_TanVirf,Crown_TanVirf,DorTail_TanVirf,Patch10_TanVirf,Patch11_TanVirf,Patch12_TanVirf,Rump_TanVirf,Throat_TanVirf,WingTip_TanVirf
552.38,40.2325833333,25.3371666667,28.331,24.7537777778,20.72975,12.6647462121,23.7418333333,24.99925,40.027,42.5127418981,22.003,10.9055
552.72,40.2546666667,25.33225,28.3740833333,24.7234444444,20.7559166667,12.6302878788,23.7444166667,24.9801666666,40.0299166667,42.5223622685,22.082,10.8980833333
553.06,40.3234166667,25.345,28.4119166667,24.74,20.8105,12.6585643939,23.7685,25.0106666667,40.0725,42.5730775463,22.1768333333,10.9243333333
553.40,40.3471666667,25.3283333333,28.4259166667,24.7381111111,20.8743333334,12.6731401515,23.7668333333,25.0336666667,40.0700833333,42.5630520834,22.2989166667,10.9345833333
553.74,40.42075,25.3420833334,28.508,24.8071111111,20.9189166667,12.7042651515,23.7996666667,25.0966666667,40.1054166667,42.6438634259,22.4056666666,10.9693333333
554.09,40.5096666666,25.3775833333,28.5936666667,24.8677777778,20.98875,12.7428333333,23.85,25.133,40.1575,42.7259108797,22.5395,11.0303333333
554.43,40.5648333334,25.3781666667,28.61625,24.8653333333,21.05175,12.7550530303,23.84125,25.1485833334,40.1530833333,42.7382719908,22.6105833334,11.0573333333
554.77,40.5469166666,25.3419166667,28.6230833333,24.8564444445,21.0796666667,12.7359810606,23.7956666667,25.1096666667,40.1355,42.7118333333,22.637,11.036
555.11,40.6030833333,25.3625,28.663,24.8511111111,21.1308333333,12.7271363636,23.7864166667,25.1211666667,40.1413333333,42.72965625,22.7406666667,11.06525
555.45,40.67275,25.4233333333,28.7190833333,24.8884444444,21.1968333333,12.7644318182,23.8028333333,25.16025,40.1516666667,42.7699236111,22.8388333333,11.0896666667
555.80,40.7721666667,25.5089166667,28.8255833333,24.9401111111,21.3039166667,12.8580719697,23.8796666666,25.2243333333,40.2433333333,42.8609837963,23.0085833333,11.1669166667
556.14,40.8326666667,25.5179166667,28.8853333333,24.9535555555,21.3490833333,12.8514810606,23.9035,25.2499166667,40.2199166667,42.8910219907,23.1408333333,11.1999166667
556.48,40.8609166666,25.4888333333,28.8898333333,24.9723333333,21.3793333334,12.8394015151,23.8476666666,25.2479166666,40.19975,42.8890671297,23.237,11.2063333333
556.82,40.91575,25.4743333333,28.9439166667,24.9896666667,21.4526666667,12.8534469697,23.8435,25.26825,40.2283333333,42.9211134259,23.3408333333,11.21525
557.16,40.9038333334,25.49525,28.96425,24.968,21.44975,12.8389772727,23.8245,25.2438333333,40.1670833333,42.8911875,23.39475,11.2281666667
557.50,40.8845,25.4774166667,28.9269166667,24.9057777778,21.5013333334,12.8080037879,23.8135833333,25.2258333333,40.1120833333,42.84675,23.4714166667,11.2204166667
557.85,40.91175,25.523,28.9976666666,24.9287777778,21.5675833333,12.8698560606,23.8343333333,25.2540833333,40.1171666667,42.8633680555,23.5961666667,11.2485833333
558.19,40.9633333333,25.5396666667,29.03875,24.936,21.6035,12.8836174242,23.8164166667,25.23125,40.1381666667,42.8537731481,23.716,11.266
558.53,41.0416666667,25.5558333334,29.099,24.9675555556,21.6861666667,12.9372272727,23.8689166667,25.2915833333,40.1361666667,42.8975231482,23.8835,11.31625
558.87,41.02825,25.5310833333,29.126,24.9436666667,21.698,12.9463295455,23.8498333333,25.2914166667,40.0814166667,42.8627094907,23.9675833333,11.3251666667
559.21,41.0059166667,25.4655,29.0898333333,24.8975555556,21.7118333333,12.90525,23.8139166667,25.2314166667,40.00775,42.8116041667,24.0416666667,11.3071666667
559.55,40.9423333333,25.364,29.02875,24.833,21.6675833333,12.8512310606,23.7476666667,25.1671666666,39.8801666666,42.7113090278,24.0660833333,11.2814166666
559.89,40.94325,25.36725,29.0109166667,24.8288888889,21.7240833334,12.8632272727,23.73975,25.1615,39.8968333333,42.7200324074,24.1514166667,11.309
560.23,40.94925,25.3865833333,29.0178333333,24.8236666667,21.7325833334,12.8386856061,23.7545,25.1363333333,39.8658333333,42.7061956018,24.2203333333,11.3170833333
560.58,40.8853333333,25.3339166666,28.978,24.7788888889,21.70175,12.7900606061,23.73,25.0790833333,39.7950833334,42.6053344907,24.28175,11.2959166667
560.92,40.9339166667,25.3085,28.9815833333,24.7698888889,21.7485833333,12.7886401515,23.7095833334,25.094,39.8045833333,42.6198344907,24.3474166666,11.3000833333
561.26,40.95175,25.31125,29.0040833333,24.7783333333,21.75425,12.7693939394,23.7013333333,25.0410833333,39.7965833334,42.6258182871,24.4109166666,11.2675
561.60,40.931,25.2291666667,28.9466666667,24.7177777778,21.7305833333,12.6902878788,23.66525,24.9656666667,39.7285833333,42.5670451389,24.41325,11.234
561.94,40.8895833333,25.27375,28.9873333333,24.7564444444,21.8105833333,12.7026818182,23.70075,24.9836666667,39.7211666666,42.5795902778,24.5020833334,11.2659166666
562.28,40.8155833333,25.21925,28.96,24.6968888889,21.7715,12.6606098485,23.635,24.9134166667,39.64775,42.4676863426,24.5408333333,11.27025
562.62,40.7945,25.1983333333,28.9735833333,24.7045555556,21.8069166667,12.6348598485,23.6238333333,24.8885833333,39.633,42.4583171296,24.6309166667,11.2524166667
562.96,40.7115,25.1736666667,28.9564166667,24.628,21.7916666667,12.5765795454,23.55,24.8305833333,39.5633333334,42.3757708333,24.6643333333,11.2223333333
563.30,40.7095833333,25.1535833333,28.9670833334,24.6341111111,21.83025,12.5479204545,23.51325,24.8071666667,39.54625,42.3480254629,24.7735833333,11.202
563.64,40.6008333333,25.0575,28.9374166667,24.5437777778,21.8286666667,12.4998674242,23.4110833333,24.7285,39.4349166666,42.2495925926,24.81675,11.1601666667
563.99,40.6125,25.0448333333,28.9288333333,24.5262222222,21.8809166667,12.5065795455,23.3839166667,24.71075,39.4213333333,42.2137708333,24.9313333333,11.1728333333
564.33,40.6166666666,25.0611666667,28.925,24.5212222222,21.9185833333,12.4850265152,23.3665,24.6736666667,39.3691666667,42.2274421296,25.0189166667,11.1695833333
564.67,40.55675,25.0538333333,28.9346666667,24.5166666667,21.9259166667,12.5084280303,23.3641666667,24.6355833333,39.3450833334,42.2003842593,25.1175833333,11.15175
565.01,40.49425,25.014,28.9029166667,24.4793333333,21.97475,12.4961098485,23.3229166667,24.6135,39.3059166667,42.1170254629,25.207,11.1656666667
565.35,40.42275,24.98875,28.8893333334,24.4631111111,21.9958333333,12.4864431818,23.27975,24.5975,39.234,42.0514386574,25.28725,11.157
565.69,40.3845,24.9453333333,28.8565833333,24.3916666667,21.96625,12.4653446969,23.2130833333,24.5540833334,39.1745833333,41.9879907407,25.34925,11.15275
566.03,40.3376666667,24.96425,28.8280833334,24.3918888889,22.0073333333,12.455655303,23.1873333333,24.5309166667,39.1254166667,41.9426134259,25.4023333333,11.1325
566.37,40.3015,24.9280833333,28.8040833333,24.3864444444,22.007,12.4503257576,23.1284166667,24.496,39.067,41.9096481481,25.4578333333,11.12875
566.71,40.2975,24.89625,28.80825,24.4166666667,22.0474166667,12.4641628788,23.12525,24.4988333333,39.0365,41.8930983796,25.5455,11.1521666667
567.05,40.2499166667,24.8985,28.8203333333,24.3762222222,22.0834166666,12.4741022727,23.1145833333,24.4786666667,39.0038333333,41.8653252315,25.6105,11.1815833333
567.39,40.234,24.9070833334,28.8338333334,24.3902222222,22.1035833333,12.4883409091,23.1194166667,24.4513333333,38.99125,41.8082280093,25.69625,11.2120833333
567.73,40.1565833333,24.8816666666,28.8429166666,24.3957777778,22.1179166667,12.4797992424,23.0908333333,24.4385,38.9155,41.7481527778,25.7605833333,11.2174166667
568.07,40.0879166667,24.82875,28.8156666667,24.343,22.122,12.488469697,23.0376666667,24.414,38.8351666667,41.632912037,25.82725,11.2360833333
568.41,40.0271666666,24.7930833334,28.7813333333,24.3092222222,22.1355,12.4114810606,22.96225,24.3474166666,38.7534166666,41.5415081019,25.9,11.2308333333
568.75,39.9556666667,24.75475,28.7549166667,24.2637777778,22.1091666667,12.3847765151,22.9070833333,24.2975833333,38.65425,41.4592384259,25.939,11.2239166667
569.09,39.842,24.694,28.6810833333,24.2031111111,22.08625,12.3641856061,22.8146666667,24.2188333333,38.54475,41.3458206018,25.9833333333,11.2078333333
569.43,39.6933333333,24.5978333333,28.573,24.1471111111,22.034,12.3025075758,22.719,24.1065833334,38.3971666666,41.1949513889,25.9925,11.1479166666
569.77,39.6475833333,24.5509166667,28.5655,24.109,22.032,12.2769166667,22.663,24.0304166667,38.3395,41.1172395833,26.0959166666,11.14325
570.11,39.5694166667,24.5296666667,28.5493333334,24.0615555555,22.0595,12.2762613636,22.6491666667,23.97275,38.2665,40.9972488426,26.173,11.1693333333
570.45,39.4798333333,24.5053333333,28.4996666667,24.014,22.0286666667,12.2413181818,22.574,23.89875,38.1591666667,40.8748460648,26.2331666667,11.1506666667
570.79,39.4048333333,24.4593333333,28.4470833333,23.9622222222,21.9964166667,12.2071590909,22.51425,23.81675,38.05025,40.7422291667,26.2789166667,11.1255
571.13,39.3048333333,24.4375833333,28.4109166667,23.9166666666,21.9839166667,12.1757083333,22.4465,23.7694166667,37.92625,40.6483194444,26.3416666667,11.10175
571.47,39.2249166667,24.40725,28.3625,23.8562222222,21.96025,12.1602159091,22.3871666667,23.6891666666,37.8385,40.5377511574,26.3905833334,11.0654166667
571.81,39.1758333333,24.4310833333,28.3584166667,23.8844444444,21.9905833333,12.137405303,22.3638333333,23.661,37.80075,40.5055092593,26.4561666666,11.0585833333
572.15,39.1510833334,24.4691666667,28.3781666667,23.9045555556,22.0338333333,12.1929280303,22.36725,23.6554166667,37.7456666667,40.4280717593,26.5439166666,11.0966666667
572.49,39.0686666667,24.4540833333,28.3491666667,23.8704444444,22.0235,12.1878257576,22.296,23.5828333333,37.6466666666,40.3069097222,26.6028333333,11.0894166667
572.83,39.0475,24.4649166667,28.3906666667,23.8898888889,22.05625,12.1760416667,22.2881666667,23.56425,37.62175,40.2459444445,26.7071666667,11.1204166667
573.17,39.0254166667,24.468,28.4311666667,23.8666666667,22.0944166667,12.1609583334,22.2825,23.5525833333,37.5538333333,40.1923321759,26.8010833333,11.1416666667
573.51,39.0004166667,24.4936666667,28.4376666667,23.8843333333,22.1359166667,12.1699242424,22.2828333333,23.5606666667,37.4996666667,40.1655520833,26.89875,11.1673333333
573.85,38.9405833333,24.4795833333,28.427,23.8713333333,22.1499166667,12.1475227273,22.25275,23.5415833333,37.4266666667,40.1017523148,26.9733333333,11.1675
574.19,38.9776666667,24.5086666667,28.4998333333,23.9058888889,22.2429166667,12.1781325757,22.2963333333,23.5705,37.47375,40.1245243056,27.12675,11.2015833333
574.53,38.9059166667,24.5090833334,28.4510833333,23.8815555555,22.23275,12.1446515152,22.2320833333,23.5566666667,37.3776666667,40.042125,27.2054166667,11.1933333333
574.87,38.8935833334,24.5131666667,28.4404166666,23.8772222222,22.2490833334,12.1486628788,22.219,23.5253333333,37.3293333334,39.9753298611,27.296,11.1923333333
575.21,38.8688333333,24.52375,28.4603333334,23.8706666667,22.2783333333,12.1507348485,22.1974166667,23.50875,37.2805833334,39.9305752315,27.4065833333,11.22925
575.55,38.8003333333,24.4840833334,28.4256666666,23.8015555556,22.2555833333,12.1489962121,22.1163333333,23.4255833333,37.17525,39.80528125,27.4615,11.2305833333
575.89,38.7101666667,24.43625,28.3935,23.7791111111,22.2495,12.1242537879,22.0578333334,23.3850833333,37.0760833333,39.7370115741,27.51225,11.23525
576.22,38.7120833333,24.4465833333,28.4301666666,23.8161111111,22.3060833333,12.1454772727,22.0768333333,23.4009166666,37.0411666666,39.7301597222,27.6561666667,11.2920833333
576.56,38.6668333333,24.4198333333,28.4144166666,23.7763333333,22.32825,12.1574280303,22.05325,23.3684166667,36.9580833333,39.6649375,27.751,11.3176666667
576.90,38.6374166667,24.4350833333,28.434,23.806,22.367,12.1731212121,22.0475,23.3659166667,36.9176666666,39.6118009259,27.8755833333,11.3773333333
577.24,38.5285,24.4014166667,28.4064166667,23.7675555555,22.353,12.1415416666,21.9734166666,23.3161666666,36.81275,39.4909282408,27.9490833333,11.38825
577.58,38.48175,24.4435833333,28.4148333333,23.7685555556,22.3688333334,12.1501439394,21.93325,23.2776666667,36.7323333333,39.4134409722,28.0635833333,11.4161666666
577.92,38.3228333333,24.3944166667,28.3084166667,23.6856666666,22.3153333333,12.1005037879,21.8175833334,23.1710833333,36.54625,39.2266585648,28.088,11.4200833334
578.26,38.294,24.368,28.3203333333,23.7148888889,22.3616666666,12.1082462121,21.7784166667,23.11075,36.5089166667,39.1510648148,28.1823333333,11.4336666666
578.60,38.2426666667,24.3685,28.3184166667,23.7256666667,22.4018333333,12.121469697,21.7483333334,23.0723333333,36.462,39.0696168982,28.29325,11.47825
578.94,38.1559166667,24.3468333333,28.2805833333,23.693,22.4180833333,12.1083560606,21.6964166667,23.0211666667,36.3775833334,38.9707893519,28.377,11.4974166667
579.28,38.0368333333,24.3321666667,28.24825,23.6624444444,22.4575833333,12.0812310606,21.659,22.9710833334,36.3105833333,38.8469594907,28.4979166667,11.5200833333
579.61,37.9444166666,24.29725,28.1921666667,23.5755555555,22.42425,12.0277537878,21.5639166667,22.863,36.2196666666,38.6883854167,28.5343333333,11.4881666667
579.95,37.8904166667,24.3338333333,28.17975,23.5698888889,22.4560833333,12.0391212121,21.5361666667,22.8303333333,36.1645,38.6043518518,28.6610833333,11.5401666667
580.29,37.77825,24.4015833333,28.1141666667,23.5556666667,22.47375,12.0328371212,21.4990833333,22.74725,36.07275,38.4582453704,28.7178333334,11.56775
580.63,37.6711666667,24.382,28.0439166667,23.511,22.4975833334,12.0431136364,21.4355833333,22.6925833334,36.02425,38.3245949074,28.7621666666,11.5589166666
580.97,37.5636666667,24.3500833333,27.9943333333,23.4641111111,22.48275,12.0403068182,21.36925,22.5955833333,35.9154166667,38.1697083333,28.81975,11.5550833333
581.31,37.4579166667,24.309,27.8968333333,23.3906666667,22.4538333333,12.0127689394,21.29375,22.4886666667,35.7994166666,37.9887881945,28.8513333333,11.56975
581.65,37.4089166667,24.32275,27.90975,23.3497777778,22.4685,12.0367234849,21.256,22.4245,35.7525833333,37.9080856482,28.9298333334,11.5931666666
581.98,37.33825,24.3600833333,27.9444166667,23.3244444444,22.5359166667,12.0787121212,21.2736666667,22.4275833334,35.7135833334,37.8590497685,29.0536666667,11.6793333333
582.32,37.2146666667,24.3340833333,27.8818333334,23.2567777778,22.5594166667,12.0438257576,21.2075,22.344,35.5951666667,37.7340949074,29.1204166667,11.7085833333
582.66,37.1720833334,24.34825,27.8750833334,23.2891111111,22.6041666666,12.032185606,21.18675,22.3324166667,35.5581666667,37.6741516204,29.19125,11.7386666666
583.00,37.20725,24.3948333333,27.931,23.3791111111,22.6465,12.0801931818,21.2073333333,22.3605833333,35.544,37.7018009259,29.3290833333,11.79525
583.34,37.2068333333,24.44625,27.94825,23.4014444444,22.7588333333,12.1436136364,21.2685833333,22.3881666667,35.5280833334,37.7176064815,29.5263333333,11.8850833333
583.68,37.0670833333,24.39475,27.9071666666,23.3324444445,22.7556666667,12.0930984849,21.1971666667,22.31375,35.456,37.5894895833,29.5185833334,11.83975
584.01,36.99775,24.34825,27.9193333333,23.3356666667,22.7691666667,12.0858333333,21.1185,22.272,35.3853333333,37.5023888889,29.61725,11.83625
584.35,36.9421666667,24.35175,27.93,23.3451111111,22.814,12.1150719697,21.1056666667,22.2379166667,35.30325,37.437412037,29.7435,11.8860833333
584.69,36.9219166667,24.3310833333,27.9424166667,23.346,22.8781666667,12.0959810606,21.0706666667,22.2311666667,35.2819166667,37.3968101852,29.8416666667,11.9221666666
585.03,36.8944166667,24.3476666667,27.9615833333,23.3793333333,22.95775,12.1241931818,21.0796666667,22.2391666667,35.2515833333,37.4027650463,29.9794166667,11.9405833333
585.37,36.82525,24.37575,27.9715,23.3976666667,23.0231666667,12.1285757576,21.0580833333,22.2445,35.1886666667,37.3238113426,30.08,11.9705
585.70,36.735,24.3359166667,27.9126666667,23.3578888889,22.9914166667,12.0913219697,20.9691666667,22.1549166666,35.0848333333,37.1833472222,30.1305833333,11.9290833333
586.04,36.5934166667,24.3068333333,27.8263333333,23.2995555556,22.9615833333,12.0550378788,20.88375,22.0881666667,34.9770833333,37.0325150463,30.1415,11.8969166667
586.38,36.3775,24.2238333334,27.7450833333,23.1728888889,22.8935,12.029185606,20.7596666667,21.9409166667,34.8020833333,36.8093622685,30.1260833333,11.8734166667
586.72,36.2429166667,24.2241666667,27.6880833333,23.1112222222,22.9038333334,11.993969697,20.7065,21.8795833333,34.67125,36.6303217593,30.1713333333,11.8845833333
587.06,36.0200833333,24.07675,27.5538333333,22.9972222222,22.775,11.9120871212,20.5308333333,21.7430833333,34.4789166667,36.3663900463,30.1334166667,11.8374166667
587.39,35.91975,24.0368333333,27.4824166666,22.9846666666,22.7623333333,11.9078333334,20.4610833334,21.6885833333,34.347,36.2503252315,30.2196666667,11.828
587.73,35.8718333333,24.0750833333,27.4815,22.9765555556,22.7920833333,11.9157689394,20.4365,21.6365,34.2998333333,36.1854652778,30.3154166667,11.8665833333
588.07,35.786,24.10075,27.4424166667,22.9636666667,22.7655833334,11.9188712121,20.3654166666,21.5720833333,34.1941666667,36.0847696759,30.4131666667,11.8808333334
588.41,35.6380833333,24.1259166666,27.3895833333,22.95,22.7475,11.9343863636,20.3053333333,21.50675,34.0884166667,35.9617384259,30.4505,11.8864166667
588.74,35.4579166667,24.0729166667,27.32475,22.847,22.6843333333,11.8798560606,20.17725,21.4035,33.9743333334,35.799619213,30.4620833333,11.8225
589.08,35.26975,23.9999166667,27.2110833334,22.78,22.635,11.8253636364,20.0786666667,21.2778333333,33.81325,35.635900463,30.4940833333,11.78625
589.42,35.15175,23.9806666667,27.1973333333,22.7655555556,22.6465,11.8581856061,20.0495833333,21.2415833333,33.7153333334,35.5315393519,30.5768333333,11.8585
589.76,35.0835,23.99475,27.2200833333,22.7922222222,22.6358333333,11.8487765151,20.006,21.2046666667,33.6336666667,35.4858090278,30.6905,11.8855
590.09,35.0389166667,24.0128333333,27.2436666667,22.8213333333,22.6799166667,11.8466060606,20.0398333333,21.1890833333,33.5761666667,35.4175821759,30.8276666667,11.948
590.43,34.8803333333,23.9251666667,27.1300833333,22.7063333333,22.60025,11.7971515151,19.9165,21.07425,33.4358333333,35.2927662037,30.8075833334,11.89225
590.77,34.79325,23.95475,27.1195,22.6695555556,22.6284166667,11.7536628788,19.8740833334,20.974,33.3674166667,35.2040902777,30.8705833333,11.8639166667
591.11,34.6484166667,23.9465,27.07175,22.6065555556,22.5913333333,11.6881325758,19.7986666666,20.8695,33.2540833333,35.0404849537,30.8895,11.861
591.44,34.5284166667,23.8811666666,26.97525,22.5294444444,22.5565833333,11.6410037879,19.73925,20.8043333333,33.1486666667,34.9262256944,30.9275,11.829
591.78,34.404,23.84975,26.9513333334,22.484,22.5386666666,11.5845340909,19.6701666667,20.7315833333,33.0685,34.8062118055,30.9530833334,11.8124166666
