wavelength,Back_SalCinm,Belly_SalCinm,Breast_SalCinm,Crissum_SalCinm,Crown_SalCinm,DorTail_SalCinm,Patch10_SalCinm,Rump_SalCinm,Throat_SalCinm,WingTip_SalCinm
750.96,9.01675,48.47475,4.854,52.7828333333,8.39299999999,8.15149999999,30.1009166667,9.09466666667,9.11549999999,8.87883333334
751.27,9.28866666665,48.50725,5.12991666667,52.9439166666,8.64225000001,8.38516666667,30.26225,9.27058333333,9.20566666666,9.20558333333
751.59,9.54366666667,48.5295,5.44391666667,52.8483333333,8.98741666666,8.66041666667,30.4696666666,9.53075,9.51008333333,9.41733333333
751.90,9.48775000001,48.4726666667,5.28391666667,52.6226666666,9.04825,8.67258333334,30.3891666667,9.34658333333,9.51616666666,9.45716666667
752.22,9.55391666668,48.6739166667,5.26108333333,52.74525,9.03900000001,8.71966666667,30.4825833333,9.36333333333,9.53341666668,9.61833333332
752.53,9.74866666667,48.7926666667,5.44333333333,52.8515,9.12208333333,8.89824999999,30.559,9.44300000001,9.69200000001,9.85149999999
752.85,9.84441666667,48.7726666667,5.46883333334,52.9755,9.14558333334,9.07075000001,30.58975,9.47058333333,9.82616666667,9.94750000001
753.16,9.70766666666,48.5973333333,5.18058333333,52.7203333333,8.99475,8.92008333332,30.39175,9.12341666666,9.66908333333,9.69216666667
753.47,9.57116666667,48.7515833333,5.16441666666,52.9740833334,8.98200000001,8.94308333334,30.2786666667,9.12741666666,9.6725,9.69833333334
753.79,9.37316666667,48.5695,5.09175,52.8740833333,9.003,8.95616666667,30.1413333333,9.08358333333,9.53216666666,9.68316666666
754.10,9.19666666666,48.56725,5.00366666666,52.89925,8.94208333334,8.88966666666,30.0140833333,8.95524999999,9.39083333333,9.52716666668
754.42,9.40283333333,48.854,5.10675,53.03925,9.033,8.94849999999,30.2703333333,9.19408333333,9.50058333333,9.56883333333
754.73,9.39733333334,49.0026666667,5.144,53.3413333333,9.04266666667,8.86933333333,30.3733333333,9.23733333334,9.59733333333,9.54400000001
755.05,9.36708333332,49.06325,5.05358333333,53.5471666666,8.8705,8.73824999999,30.4124166666,9.23233333333,9.51858333334,9.58324999999
755.36,9.25474999999,48.9151666667,4.95591666667,53.4484166666,8.56775,8.54316666667,30.3539166667,9.04475,9.27108333334,9.32841666667
755.67,9.17650000001,48.66125,4.97141666667,53.2605,8.53049999999,8.53041666667,30.1521666667,8.98483333333,9.12175000001,9.25849999999
755.99,8.82533333334,48.4134166667,4.57991666667,53.0431666667,8.22550000001,8.17033333333,29.8755833333,8.62341666667,8.70358333334,8.78383333334
756.30,8.46224999999,48.3838333333,4.311,53.0475,7.87400000001,7.84883333333,29.748,8.26883333334,8.29133333334,8.44541666666
756.62,8.3895,48.2596666667,4.30733333333,53.0224166667,7.72625,7.7035,29.63625,8.28283333333,8.10000000001,8.45425
756.93,8.39800000001,48.1,4.16541666667,52.7598333333,7.65033333333,7.66991666666,29.7386666667,8.25749999999,8.10008333334,8.52733333334
757.24,8.73208333334,48.3876666667,4.46308333333,53.0474166667,7.90075,7.85316666667,29.9234166666,8.56358333334,8.38383333333,8.82483333334
757.56,9.16333333333,48.8043333333,4.8785,53.59,8.24066666666,8.28833333332,30.42425,9.01149999999,8.882,9.41083333333
757.87,9.03416666666,48.92625,4.69366666667,53.6226666667,8.11291666666,8.09583333333,30.1966666667,8.86175000001,8.78833333332,9.30000000001
758.18,8.94091666667,49.0336666667,4.68808333333,53.552,8.06775,8.11858333333,29.9564166667,8.87866666667,8.65825000001,9.23758333334
758.50,8.84991666668,49.0289166666,4.6495,53.5625833333,8.06233333334,8.20341666666,29.641,8.82725,8.57058333332,9.169
758.81,8.93316666667,49.5281666667,4.80491666667,54.2135,8.18850000001,8.26225,29.7595,9.07825,8.65733333334,9.34266666668
759.13,8.93775000001,49.71775,4.952,54.3961666667,8.32199999999,8.28208333334,29.9805,9.206,8.85233333334,9.3395
759.44,9.18691666667,49.9089166667,5.2805,54.6375833334,8.64916666667,8.55533333332,30.1126666667,9.56825000001,9.26366666668,9.74441666668
759.75,9.29516666666,49.9689166667,5.36883333334,54.6843333333,8.7575,8.63883333334,30.0690833334,9.72508333333,9.47066666667,9.88625
760.07,9.40808333334,50.1381666667,5.39666666667,54.7676666667,8.93708333333,8.89749999999,29.9733333333,9.98066666667,9.72683333333,9.98641666666
760.38,9.40008333334,50.1844166667,5.48475,54.7141666667,9.03991666667,8.99241666666,29.5409166667,9.93083333332,9.66824999999,10.0704166667
760.69,9.18033333333,50.4221666666,5.16508333333,54.9620833333,8.83866666667,8.70266666668,29.4151666667,9.57458333334,9.44708333333,9.91341666667
761.01,8.89558333333,50.0189166667,4.94958333333,54.5350833333,8.69925000001,8.56733333332,28.8303333333,9.27466666667,9.23441666666,9.61908333332
761.32,8.98241666667,50.224,5.29141666667,54.9915833333,8.959,8.91724999999,28.8863333333,9.46708333334,9.43058333333,9.82424999999
761.63,9.01983333332,49.99,5.18241666667,54.8743333333,8.94941666667,8.89191666668,28.7745,9.42783333333,9.5055,9.81858333334
761.94,9.146,50.0215833333,5.27183333333,54.8163333333,9.06933333332,8.96633333334,28.8045833333,9.55841666667,9.58241666667,9.93241666667
762.26,9.43916666665,49.77525,5.43141666667,54.3641666667,9.35058333334,9.21199999999,28.6965833333,9.77075,9.77283333333,10.17025
762.57,9.52583333334,49.7064166667,5.23625,54.2500833333,9.23208333333,9.07641666667,28.4916666667,9.69658333332,9.66825000001,10.205
762.88,9.78641666667,49.7811666667,5.44008333333,54.36325,9.36991666667,9.15550000001,28.64725,9.90749999999,9.784,10.3343333333
763.20,10.19075,50.0604166667,5.81583333334,54.68325,9.67449999999,9.33491666667,28.9710833334,10.2303333333,10.1199166667,10.6301666667
763.51,10.1706666667,50.0266666667,5.92675,54.587,9.61775000002,9.19866666667,28.9538333334,10.0965833333,9.97750000001,10.5898333333
763.82,10.3313333333,50.2998333333,6.08466666667,54.93675,9.81600000001,9.28841666667,29.2570833333,10.2760833333,10.13025,10.63125
764.14,10.6235833333,50.3645833333,6.34566666667,54.8503333333,9.98108333334,9.46825,29.3375833333,10.5535833333,10.3703333333,10.7595
764.45,10.9391666667,50.4193333333,6.56808333334,54.9328333334,10.1404166667,9.67091666667,29.5954166667,10.805,10.4800833333,10.8848333333
764.76,11.1075833333,50.3160833333,6.55258333333,54.7269166667,10.11175,9.67316666667,29.7375,10.7935,10.5246666667,10.9463333333
765.07,11.117,50.3034166667,6.551,54.6349166666,10.0419166667,9.64491666666,29.8113333333,10.77125,10.40325,10.9520833333
765.39,11.0440833333,50.48025,6.47083333333,54.5989166667,10.00125,9.56325,29.9996666667,10.641,10.3504166667,10.9618333333
765.70,10.9203333333,50.6368333333,6.37808333333,54.7015,9.83825000001,9.38791666666,30.21875,10.45025,10.32825,10.8334166667
766.01,10.9240833333,50.4644166667,6.49908333333,54.4329166667,9.93275000002,9.50491666668,30.4033333333,10.5091666667,10.3709166667,10.7049166666
766.32,10.8284166667,50.3815833334,6.335,54.1170833333,9.78533333334,9.45333333333,30.4045,10.3919166667,10.2986666667,10.5675
766.64,10.5545833333,50.0835833333,5.82483333333,53.7010833333,9.53441666666,9.29300000001,30.2068333333,10.1609166667,9.94541666667,10.2040833333
766.95,10.3766666666,49.9005,5.51533333334,53.8124166667,9.37925000001,9.27074999999,30.5304166667,10.0301666667,9.80116666667,10.009
767.26,9.95666666667,49.63825,4.92958333333,53.5105833333,8.75800000001,8.85558333334,30.4768333334,9.61058333332,9.35558333333,9.49108333334
767.57,9.33791666666,49.1031666666,4.39341666667,53.0954166666,8.22883333333,8.57150000001,30.3,9.11283333332,8.82266666667,8.97575000001
767.88,8.91358333333,48.7791666667,3.90858333333,52.8665,7.80716666666,8.11075,30.2441666666,8.711,8.44791666666,8.69425000001
768.20,8.64708333333,48.7658333333,3.72383333333,52.97425,7.61858333334,8.07524999999,30.2336666667,8.47625,8.27408333333,8.55283333333
768.51,8.56000000001,48.8233333333,3.771,53.1268333333,7.66399999999,8.21450000001,30.5950833333,8.59241666668,8.43416666666,8.54216666667
768.82,8.89408333333,48.7310833333,3.90291666667,53.4234166667,7.80583333332,8.34066666667,30.9429166667,8.86066666666,8.64691666668,8.54374999999
769.13,8.95783333333,48.7888333333,3.94725,53.6406666666,7.98133333332,8.47708333333,31.165,8.88958333332,8.54158333333,8.50741666666
769.44,8.98125,49.1139166667,3.9345,54.2505833333,7.98191666666,8.59891666666,31.6315,8.76275,8.60641666666,8.65741666666
769.76,8.99300000002,49.4321666667,4.01875,54.4585,8.08924999999,8.82916666668,32.0098333333,8.79716666666,8.70516666667,8.54541666667
770.07,8.90783333334,49.3603333333,4.17266666667,54.4090833333,8.06025,8.85908333332,32.2491666666,8.75308333334,8.74491666666,8.52483333333
770.38,8.76291666666,49.3595,3.90841666667,54.2844166667,8.01108333333,8.93233333334,32.036,8.78383333333,8.67608333334,8.40775000001
770.69,8.60758333332,48.7614166666,3.66175,53.724,8.14633333334,8.88199999999,31.6834166667,8.72816666667,8.46641666668,8.42066666668
771.00,8.44299999999,48.4951666667,3.38033333333,53.57875,8.10575000001,8.70016666665,31.6093333333,8.55649999999,8.40925000001,8.19424999999
771.32,8.75816666666,48.9830833333,3.70333333333,53.98225,8.37633333333,9.11850000002,32.0675,8.95116666666,8.86974999999,8.33758333333
771.63,8.95316666667,48.5621666667,3.75783333333,53.478,8.57874999999,9.13383333333,32.1453333333,9.24158333333,9.08241666666,8.25149999999
771.94,9.13899999999,48.62275,3.85483333333,53.2050833333,8.59758333334,9.02183333333,32.2245,9.13474999999,9.14766666666,8.28149999999
772.25,8.99516666668,48.16725,3.74441666667,52.7559166667,8.38991666667,8.96033333333,31.8965833333,8.88633333333,9.03866666666,8.34191666666
772.56,8.70891666666,47.9276666667,3.45091666667,52.3505833334,8.05050000001,8.55858333333,31.6233333333,8.57191666667,8.72208333332,8.0815
772.87,8.42200000001,47.28725,3.31558333333,51.5824166666,7.85008333334,8.01416666666,31.12125,8.32,8.46633333334,7.87233333333
773.18,7.77391666667,46.7650833333,2.65758333333,51.2724166667,7.28208333334,7.37225,30.6983333333,7.69266666667,7.76025000001,7.54375
773.50,7.34250000001,46.5510833333,2.04558333333,50.85775,6.73275,6.94375,30.0219166667,7.11341666668,7.00333333333,7.049
773.81,8.07866666667,47.2253333333,2.84891666667,51.21825,7.38825,7.46725,30.6836666667,7.52716666666,7.81916666667,7.643
774.12,8.5625,47.6336666667,3.54941666666,51.5759166667,7.64116666667,8.05283333333,31.2241666667,7.81891666667,8.37558333333,7.81433333334
774.43,8.90458333332,47.8423333333,3.98966666667,51.8035833333,7.78083333333,8.40883333334,31.5533333334,8.18225000001,8.61183333334,8.18225000001
774.74,8.20874999999,47.294,3.43866666667,51.2213333333,7.01616666667,7.76341666667,31.068,7.37066666667,7.76816666667,7.5815
775.05,7.47283333334,46.8688333333,2.80533333333,50.7148333333,6.17958333333,7.09358333334,30.35775,6.56841666666,7.06916666667,7.09841666667
775.36,7.39758333333,46.98575,2.3985,50.8865,6.13175,7.00833333333,30.1616666667,6.50124999999,7.0085,7.04291666666
775.67,7.38358333333,47.5805833333,2.50441666667,51.3996666667,6.30866666667,7.29841666667,30.579,6.59375,6.91375000001,6.75858333333
775.98,7.93975,48.0324166667,3.01358333334,51.9625,6.98341666667,8.02458333333,31.047,7.12291666666,7.43183333333,7.46166666666
776.30,8.38908333333,49.02925,3.18575,52.93275,7.23608333334,8.67708333334,31.54825,7.54441666668,7.681,7.82258333333
776.61,8.55141666666,49.16325,3.24108333333,53.1954166667,7.26808333333,8.8455,31.6645833334,7.6585,7.80583333333,7.96300000001
776.92,8.95983333333,49.60275,3.70816666667,53.7235,7.59475,9.15341666666,32.04975,7.99708333334,8.26216666668,8.252
777.23,8.78649999999,48.736,3.60025,53.1118333333,7.37141666667,8.91233333333,31.4500833333,7.92041666667,7.83991666667,8.17716666666
777.54,8.71424999998,48.98875,3.38933333333,53.3078333334,7.43391666666,8.58225,31.5039166667,7.92166666667,7.93199999999,8.34858333334
777.85,8.79208333334,48.8254166666,3.43308333333,52.7726666666,7.62758333333,8.45433333334,31.29675,7.94016666668,8.06116666666,8.38374999999
778.16,9.26374999999,49.3260833333,3.93791666667,53.13325,8.40366666666,8.86641666666,31.6335833333,8.74558333332,8.84124999999,8.83116666667
778.47,9.866,50.10075,4.44641666667,53.902,9.24075000001,9.48266666666,32.1790833334,9.54833333334,9.392,9.508
778.78,9.34533333332,49.7520833334,4.22483333333,53.633,8.96591666667,9.31500000001,31.84075,9.23399999999,8.92024999999,9.18841666667
779.09,9.40933333332,49.7666666666,4.43058333333,53.6034166666,8.87633333334,9.12000000001,31.6635833333,9.24158333333,9.00841666667,9.53625
779.40,8.95366666667,49.4208333333,4.05933333333,53.20325,8.17974999999,8.41033333333,31.2883333333,8.87691666666,8.69225,8.74858333333
779.71,8.78416666666,49.0474166667,3.92341666667,52.7864166667,7.939,8.18483333333,31.044,8.98883333334,8.62025,8.46650000001
780.02,9.06183333335,49.256,4.24691666667,52.981,8.16283333333,8.33841666668,31.0755833334,9.18599999999,8.70041666668,8.43158333333
780.33,8.826,48.9886666667,4.28866666667,52.5825,8.21925,8.25566666668,31.1553333334,9.10075,8.72216666667,8.49941666666
780.64,8.67558333333,49.01025,3.93233333333,52.6321666667,8.07533333333,8.11233333332,31.1906666667,8.88083333334,8.744,8.34383333333
780.95,8.63675000001,49.2279166667,4.12133333333,53.0936666667,8.05649999999,8.34925,31.3791666667,8.95633333334,8.59958333333,8.4505
781.26,8.72408333333,49.6528333334,4.10708333333,53.72175,8.00783333333,8.61558333333,31.6678333333,8.99508333334,8.67508333332,8.40375
781.57,8.99758333334,49.8845,4.03491666667,54.0185,7.92716666667,8.67925,31.9555,8.82191666666,8.65166666667,8.586
781.88,8.56033333334,48.9811666667,3.5495,53.04,7.19266666667,8.00675,31.5060833333,8.11741666668,7.96775000001,7.71333333333
782.19,8.97791666668,49.2433333333,3.83891666667,53.2559166667,7.48158333333,8.32191666667,31.91,8.44541666667,8.35008333332,7.91291666667
782.50,8.88016666666,48.5430833333,3.80666666667,52.5061666667,7.64125,8.64024999999,31.83175,8.62350000001,8.60125000001,7.85891666667
782.81,8.89933333334,48.6018333333,3.72516666667,52.6098333333,7.80116666667,8.8825,31.85575,8.71258333333,8.71258333333,8.08983333333
783.12,9.1855,48.7301666666,3.8835,52.7395833333,8.08175,8.9855,32.1093333333,8.53358333332,8.89391666666,8.32191666665
783.43,9.55966666666,48.6825,4.39775,52.74925,8.49875,9.23458333333,32.3180833333,8.96075,9.48550000001,9.04058333335
783.74,9.48933333334,48.499,4.204,52.75475,8.37358333334,8.97166666666,32.0164166667,8.80483333332,9.39716666668,9.08091666667
784.05,9.46558333333,48.6643333333,4.32641666666,52.5434166667,8.29275,9.09408333332,32.0209166666,8.83274999999,9.32641666666,9.04191666666
784.36,9.51708333335,48.4138333333,4.30375,52.12275,8.17591666666,8.82325000002,31.7995,8.64241666667,9.23150000001,9.05049999999
784.67,9.50783333333,48.2760833333,4.38866666667,52.1855833334,8.26316666667,8.92950000002,31.931,8.74824999999,9.438,9.19825000001
784.98,9.14324999999,48.1279166667,4.49533333334,52.3004166667,8.15724999999,9.01399999999,31.7840833333,8.77341666667,9.54233333334,9.19616666667
785.29,9.463,49.2014166667,4.77283333333,53.20575,8.56983333334,9.48666666665,32.5645,9.23825,10.14325,9.77074999999
785.60,8.92849999999,48.827,4.19,52.8641666667,7.82641666666,8.94033333333,31.9836666667,8.66333333334,9.43549999999,9.15858333334
785.91,9.04650000001,49.4888333334,3.66733333334,53.2809166667,7.64391666666,8.54725000001,32.21,8.44016666667,9.34966666666,9.04666666666
786.22,9.31641666667,49.43825,3.92675,53.2713333333,7.94108333333,8.71958333332,32.25075,8.69616666667,9.70858333333,9.29300000001
786.53,9.39758333333,49.74425,4.123,53.6985833333,8.08325,8.83350000001,32.3215,8.82183333333,10.00825,9.29858333332
786.84,9.32208333334,49.7084166666,4.13216666667,53.5264166667,8.12183333333,9.01341666665,32.3559166667,8.83641666667,10.1108333333,9.31641666666
787.14,9.73533333333,50.2703333334,4.465,53.8175833333,8.22075,9.589,32.6463333333,9.13841666666,10.4955,9.70724999999
787.45,9.25575000001,50.1565833333,4.14158333333,53.9291666666,7.79116666668,9.16616666666,32.1651666667,8.75266666667,10.2895,9.51283333335
787.76,9.21566666668,50.1323333333,4.28533333333,54.14725,7.78716666666,9.28750000001,32.0593333333,9.07791666667,10.5449166667,9.75625
788.07,9.42616666666,50.4590833334,4.22941666667,54.2130833333,7.93441666667,9.10383333332,31.97275,9.26799999999,10.5135833333,9.97808333334
788.38,10.2755833333,51.0471666666,4.6875,54.34575,8.60991666666,9.47258333332,32.4978333333,9.87408333333,10.9105,10.6175
788.69,10.44775,50.8144166667,4.94066666667,54.25025,8.70566666666,9.66024999999,32.3625,10.1024166667,11.05725,10.8361666667
789.00,10.8235,51.16425,5.4495,54.4253333333,9.22275,9.98808333332,32.762,10.64575,11.7184166667,11.271
789.31,11.0356666667,50.98525,5.91633333333,54.3390833333,9.51233333332,10.3145,32.7035833333,11.0143333333,11.87025,11.461
789.62,11.61375,51.1675,6.44208333333,54.7124166667,9.96016666665,11.0786666667,33.20375,11.43525,12.246,11.9973333333
789.92,11.521,50.6740833333,6.68291666667,53.9805833333,9.98375,11.18125,32.7615833334,11.7045,12.179,12.3086666667
790.23,11.49025,50.8168333333,6.35758333333,54.244,9.74049999999,10.8278333333,32.5441666667,11.57275,11.7825833333,12.08625
790.54,10.5355,50.1641666667,5.34416666667,53.8720833333,9.06358333334,9.794,31.71975,10.8074166667,10.6488333333,10.8865833333
790.85,11.019,50.2933333333,5.48658333333,54.0545,9.38591666666,9.85166666667,31.9586666667,11.0305833333,10.9789166667,10.8925833334
791.16,10.9345833333,50.31775,4.98466666667,53.7724166667,9.23375000001,9.41624999997,31.7855833333,10.352,10.59925,10.3049166667
791.47,10.57925,50.012,4.93758333333,53.6728333333,8.94741666668,9.10416666666,31.6414166667,9.85075000001,10.1939166667,9.77233333332
791.78,9.30258333332,48.83575,4.07833333334,52.6881666666,8.07116666667,8.41266666667,30.5474166667,8.77225000001,9.10133333333,8.81500000001
792.08,8.28991666668,48.3221666667,3.34941666667,52.10675,7.44475,7.72441666667,30.0833333333,7.88566666667,8.18416666666,8.07250000001
792.39,8.06141666668,48.2043333333,3.07933333333,52.194,7.18891666667,7.60008333333,29.9634166667,7.37233333334,7.80208333332,7.96025000001
792.70,7.80933333333,47.4684166667,2.84725,51.6098333333,7.12733333333,7.53783333333,29.64025,7.077,7.58850000001,7.70216666666
793.01,7.02975000001,47.0411666666,2.19841666667,51.2716666667,6.499,6.74841666667,29.2305833333,6.43541666666,6.90183333333,7.08083333334
793.32,5.78425000001,46.451,0.601250000001,50.8561666667,5.11775,5.63391666667,28.379,4.9805,5.64708333334,5.73866666667
793.62,6.12591666666,46.7934166667,1.0385,50.8686666667,5.46625,6.28266666667,28.9641666667,5.22466666666,6.276,6.24341666667
793.93,7.76833333334,48.0160833333,2.99816666666,51.5345,6.81166666667,7.794,30.4444166667,6.754,8.05083333333,8.03166666666
794.24,7.30616666667,48.3205,2.726,51.6795833333,6.56991666667,7.64866666667,30.2713333333,6.53741666666,7.50649999999,7.7455
794.55,7.91741666667,48.15925,3.71916666667,51.4370833333,7.14833333333,8.73049999999,30.7675833333,7.495,8.45300000001,8.55408333333
794.86,8.53783333333,48.6741666667,4.34316666667,51.8649166667,7.84383333332,9.63449999999,31.32575,8.33941666667,9.46725,9.36191666668
795.16,9.22558333332,49.5539166667,4.44858333333,52.4660833333,8.10425,9.86983333333,32.0631666667,8.85375000001,10.02475,9.58483333334
795.47,10.0480833333,50.2405833334,4.63241666666,53.2014166666,8.52466666667,10.2393333333,32.4328333333,9.24025000001,10.5538333333,10.079
795.78,10.8223333333,50.68325,5.38058333333,53.5629166667,9.35208333333,10.7735,32.68675,9.91949999999,11.2859166667,10.8406666667
796.09,11.0469166667,51.9685,5.46458333333,54.6385833333,9.22741666667,10.985,32.9234166667,10.20875,11.4628333333,11.0345
796.40,11.2705,52.9434166667,5.49683333333,55.3208333333,9.14475000001,11.1068333333,32.94325,10.1634166667,11.434,11.044
796.70,11.89325,53.5475833333,6.33566666667,55.6695833333,9.939,11.7685833333,33.576,10.8351666667,12.03,11.7064166667
797.01,11.3368333333,53.3609166667,5.97566666667,55.6683333333,9.80066666669,11.594,33.4085833333,10.6031666667,11.65675,11.3745
797.32,10.7545,53.01975,5.17333333333,55.74675,9.90691666668,11.2704166667,33.0785,10.2191666667,11.1365833333,10.8499166667
797.63,11.1005,53.4176666667,5.59166666667,55.8659166666,10.4565833333,11.8209166667,33.3333333333,10.4628333333,11.43175,11.2981666667
797.93,11.0264166667,54.04275,5.32083333333,56.2988333333,10.7329166666,11.8545833333,33.3006666667,10.2504166667,10.9873333333,11.1500833333
798.24,10.2385,53.76375,4.71641666667,55.9419166667,10.0853333333,11.0979166667,32.907,9.37241666666,9.91866666667,10.5383333333
798.55,9.66258333332,53.2455,4.56816666667,55.6611666667,9.79775000001,10.8500833333,32.46275,8.70441666667,9.46691666667,10.2699166667
798.85,9.38008333335,52.7146666667,4.74075,55.0985833333,9.73791666667,10.7779166667,32.36775,8.54933333333,9.69758333333,10.0555
799.16,8.85208333334,52.07475,4.21091666666,54.6000833333,9.16608333334,10.4150833333,32.1798333333,8.16266666667,9.22758333333,9.35041666666
799.47,9.07258333333,51.2611666666,4.36683333333,53.68175,9.16058333333,10.198,32.0654166667,7.89266666666,9.16741666668,9.52674999999
799.78,9.19824999999,49.9865833333,4.19683333334,52.4203333333,9.09108333334,10.0095,31.6839166666,7.91091666667,9.21825,9.61391666666
800.08,8.88633333333,49.4744166667,3.72658333333,52.1158333333,8.83149999999,9.45958333334,31.2039166666,7.57583333332,8.64058333332,9.09100000001
800.39,8.60975,49.09475,3.21316666667,51.7688333334,8.19516666668,8.84474999999,30.7628333333,7.11008333333,8.10541666667,8.36091666667
800.70,8.60399999999,48.2861666667,3.39316666667,51.32525,7.60483333333,8.84674999999,30.5995,6.76525,7.81991666667,8.42358333333
801.00,7.75883333334,47.02125,2.50358333333,50.8511666667,6.56733333334,7.80141666668,30.3759166667,5.95025000001,7.19875000001,7.64541666667
801.31,7.71808333333,46.5235833333,2.06716666667,50.8728333333,6.29466666667,7.28908333334,30.2716666667,6.10149999999,6.80958333333,7.53225
801.62,7.92933333333,46.5511666667,1.65958333333,50.9236666667,6.24833333333,7.43875,30.2525,6.27,6.47900000001,7.55425
801.92,8.36216666667,46.6608333333,2.12491666667,51.207,6.90225,7.654,30.5434166667,7.06841666666,6.79374999999,7.87083333334
802.23,8.79841666667,46.6360833333,2.58633333333,51.35125,7.25808333333,8.08641666666,30.6669166667,7.48333333333,6.92391666667,8.31891666666
802.54,9.38225000001,46.8678333333,3.103,51.537,7.90358333334,8.66108333332,31.1625,8.071,7.3355,8.98883333333
802.84,8.2125,47.0033333333,2.03041666666,52.023,7.23883333334,7.956,30.9025833333,7.19366666667,6.34824999999,8.2805
803.15,8.03266666668,47.672,1.89641666667,53.0296666667,7.51616666666,8.24083333334,31.1825833333,7.55466666666,6.12850000001,8.13283333334
803.46,8.20983333334,48.15,2.27408333333,53.75425,7.82449999999,9.18900000002,31.90725,8.12516666666,6.72225000001,8.91916666668
803.76,9.27116666668,48.7725833333,3.2935,53.9418333333,8.72983333334,10.0565,32.2813333333,9.32441666666,7.87600000001,10.1021666667
804.07,9.40599999998,48.8148333333,3.43533333333,53.3753333333,8.8735,10.1484166667,31.9905833333,9.74358333334,8.36333333333,10.0885
804.38,9.90366666667,49.13325,3.69616666667,53.0371666667,9.06658333332,10.3555833333,31.65925,10.037,8.42225000001,10.3629166666
804.68,9.21858333333,49.0475,3.48958333333,52.6860833333,8.27391666667,9.99275000001,31.2650833333,9.37499999999,8.18450000001,9.84375
804.99,9.63708333333,48.9185,4.21483333333,52.7260833333,8.45924999999,10.3480833333,31.2,9.69625000001,8.96291666667,10.1259166666
805.30,9.56516666666,49.013,3.97008333333,52.7679166667,8.23691666666,10.5000833333,30.9365,9.49825000001,9.19416666668,10.01775
805.60,8.92683333332,48.78275,3.26116666666,52.382,7.54433333333,9.72358333334,30.1398333333,8.99458333333,8.26558333334,9.29508333332
805.91,8.68508333334,49.6941666666,3.07325,53.1115833333,7.86700000001,9.58708333334,29.9618333334,9.02908333333,8.05816666667,9.12083333335
806.21,9.93141666667,49.776,4.45783333333,53.0989166667,9.03524999999,10.6256666667,30.5929166667,10.1704166667,9.17716666667,10.0506666667
806.52,9.40400000001,49.5133333333,4.178,52.4934166667,8.19116666666,10.13025,30.2486666666,9.32166666668,8.78266666667,9.44133333333
806.83,8.69150000001,48.7735833333,3.1765,51.554,7.19075,8.98083333333,29.2200833334,8.20400000001,7.86866666667,8.20391666666
807.13,7.14291666668,47.6885833333,1.89408333333,50.719,6.30016666667,7.71483333334,28.239,6.84124999999,6.33133333332,6.91091666667
807.44,7.11700000001,47.7568333334,1.5245,50.8609166667,6.35075,7.40133333333,28.3806666667,6.74574999999,6.09783333334,6.83258333333
807.74,6.54874999999,47.15575,1.0595,50.1353333333,6.04683333333,7.10641666667,28.115,6.31783333333,5.90349999999,6.47725000001
808.05,6.80791666667,46.893,0.995333333332,49.8716666667,6.32625,7.51441666667,28.0989166667,6.44666666667,6.09325000001,6.68741666666
808.35,6.62141666667,46.79425,0.734833333333,49.3701666667,6.37116666667,7.39666666667,27.8746666667,6.03208333332,5.91891666667,6.69399999999
808.66,6.39458333333,46.2121666667,0.333916666668,48.67225,5.71841666667,7.01375,27.2645833334,5.57175,5.00166666666,6.54949999999
808.97,6.27458333334,46.6075833333,0.543499999998,49.0778333333,6.0935,7.31225,27.9891666667,5.88766666666,5.43491666666,6.86758333334
809.27,5.45333333333,45.5261666666,-0.315416666668,47.8503333333,4.72291666667,6.36625,27.6394166666,5.02975,4.88874999999,6.24158333333
809.58,5.14066666668,46.09575,-0.702916666666,48.0521666667,4.40391666667,5.95358333333,27.6846666666,5.08141666667,4.54766666667,6.20766666668
809.88,4.51641666667,45.74275,-1.28666666667,47.7545833333,4.03275,5.19858333333,27.30575,4.83591666667,4.12783333333,6.15708333333
810.19,4.90258333334,45.9074166667,-0.775,48.0145,4.64133333333,5.46841666667,27.8910833333,5.49450000001,4.85891666667,6.82683333333
810.49,5.17375000001,46.3749166667,-0.760916666668,48.3529166667,4.2785,5.38841666667,28.097,5.48708333333,5.03933333333,6.94600000001
810.80,4.34983333333,46.0896666666,-1.50191666667,48.2233333333,3.62641666667,5.01841666667,27.54575,4.71599999999,4.51458333333,6.30058333334
811.10,5.41675000001,46.9721666666,-0.546333333333,49.6390833333,4.33333333333,5.86116666667,28.3704166667,5.48133333334,5.33341666666,6.96300000001
811.41,5.88349999999,47.0860833333,0.204083333334,49.9815,5.039,5.95766666667,29.1388333334,5.79991666667,6.08766666667,7.47958333334
811.71,5.71616666667,47.1278333333,0.529,50.463,5.07375,5.63116666666,29.66725,5.90516666666,6.31133333334,7.68141666667
812.02,6.1715,47.5619166666,1.52383333334,51.2761666666,6.2095,6.26666666666,30.7048333333,6.47616666667,7.29541666667,8.67608333333
812.32,6.87441666667,47.7403333334,2.15491666667,51.2871666666,6.331,6.84575,31.1308333334,6.76008333334,7.85650000001,9.3345
812.63,7.28691666667,47.6693333333,2.35908333333,51.4651666667,6.47841666667,7.44866666667,31.012,7.07758333334,7.98125,9.54158333333
812.93,6.60150000001,46.5556666667,1.789,50.995,5.43433333334,7.13741666667,30.2526666667,6.38166666666,7.47216666667,8.90750000002
813.24,7.12783333334,46.7183333333,2.2195,51.2150833334,5.59716666667,7.61583333332,30.2716666667,6.74516666666,7.76891666666,9.24224999999
