wavelength,Back_SalAlbm,Belly_SalAlbm,Breast_SalAlbm,Crissum_SalAlbm,Crown_SalAlbm,DorTail_SalAlbm,Patch10_SalAlbm,Patch11_SalAlbm,Rump_SalAlbm,Throat_SalAlbm,WingTip_SalAlbm
632.59,11.8884666667,44.4085,24.8764666667,46.5282666667,9.6954,13.4842,11.6587333333,23.0206,13.1224666667,37.3614,13.9199333333
632.92,11.9569333333,44.4383333333,24.9146,46.5427333333,9.74920000001,13.5459333333,11.7205333333,23.0884,13.1617333333,37.384,14.0065333333
633.26,12.0229333333,44.5191333334,24.9772,46.5962,9.80653333334,13.5986,11.7885333333,23.1607333333,13.2126,37.4313333333,14.0834
633.59,12.0788,44.5557,25.0269333333,46.6496,9.88846666668,13.6591666667,11.8618666667,23.1954666667,13.2674,37.4861333333,14.1456666667
633.92,12.0448,44.5236,24.972,46.6683333333,9.87519999999,13.6335666667,11.8434,23.1496,13.2441333334,37.4516666667,14.1531333333
634.25,12.0901333333,44.5866666667,25.0359333333,46.7502,9.94980000001,13.6548666667,11.8871333333,23.2030666667,13.3173333333,37.5036,14.2204
634.58,12.1012,44.6389333333,25.0474,46.8138666667,9.97573333333,13.6819666667,11.9,23.2358,13.3333333333,37.5153333333,14.2687333333
634.91,12.034,44.6056333333,25.0311333333,46.7925333333,9.91666666667,13.6644,11.8598,23.1714,13.3018666667,37.5006,14.2282
635.25,12.016,44.5868333333,25.0256666667,46.8068666667,9.92300000001,13.6735333333,11.8951333333,23.2062,13.3141333333,37.509,14.2694666667
635.58,12.0402666667,44.6212333333,25.0392,46.8471333333,9.95380000002,13.6698666667,11.9330666667,23.219,13.3078,37.559,14.3057333333
635.91,12.0430666667,44.5942333333,25.049,46.8194666667,9.95006666666,13.6968,11.964,23.203,13.3263333333,37.5442666667,14.3626
636.24,12.085,44.7040666667,25.1196666667,46.9746,10.0168,13.7642333333,12.0214666667,23.2952,13.4004666667,37.6506,14.4810666667
636.57,12.0592,44.7331333333,25.1444666667,47.0243333333,10.0074666667,13.7489333333,12.0100666667,23.2912666667,13.3588,37.7006666667,14.443
636.90,12.0162,44.6832333333,25.0742,47.0090666667,9.94893333332,13.6952,11.9415333333,23.2311333333,13.3434666667,37.6762666667,14.3731333333
637.23,12.0204666667,44.6784,25.0983333333,47.0439333334,9.97713333333,13.7406,11.9528,23.2589333333,13.3474,37.6706,14.3968
637.56,12.0482,44.6804333333,25.0796,46.9954666667,10.0090666667,13.7746666667,11.9932666667,23.2892,13.3554,37.6557333334,14.3844666667
637.90,12.0523333333,44.635,25.0320666667,46.9933333333,9.99460000002,13.7843,11.987,23.2486,13.3027333333,37.6222,14.3432
638.23,12.0492666667,44.6066666667,25.0559333333,46.9505333333,10.0123333333,13.7896333333,12.0308,23.2346,13.3381333333,37.5986,14.3503333333
638.56,12.1220666667,44.7254,25.1303333333,47.0719333333,10.0696666667,13.8252,12.0673333333,23.3197333333,13.3674,37.6774,14.4062
638.89,12.1,44.7070666667,25.0870666667,47.0277333333,10.0337333333,13.8174666667,12.0307333333,23.2561333333,13.3651333333,37.6470666667,14.3486666667
639.22,12.0752666667,44.7684,25.1468666667,47.0695333333,10.0230666667,13.8154666667,12.0138,23.2658,13.3753333333,37.6901333333,14.3302
639.55,12.081,44.9203333333,25.1985333333,47.2029333333,10.0426,13.8306333333,12.0132,23.3487333333,13.3723333333,37.7665333333,14.3309333333
639.88,12.0284666666,44.7764333333,25.1027333333,47.0756,9.96320000001,13.7669333333,11.9706666667,23.2518666667,13.2574666667,37.6411333333,14.2512666667
640.21,12.024,44.7932333333,25.1164666667,47.108,9.96326666667,13.7839333333,11.9757333333,23.2556,13.2898,37.6484,14.2874
640.54,12.0597333333,44.805,25.1654,47.0964666667,10.009,13.8301666667,12.0142666667,23.2926,13.2932,37.6122,14.3714
640.87,12.0932,44.8710666667,25.2356666667,47.1505333333,10.0520666667,13.8638,12.0888,23.3191333333,13.3514666667,37.6714,14.4201333333
641.20,12.2082666667,45.0350333333,25.4371333333,47.4126666667,10.1397333333,13.9434666667,12.1878,23.4562666667,13.4708666667,37.8714,14.5622
641.53,12.1839333333,45.0057666667,25.4485333333,47.354,10.1376,13.8971,12.1894666667,23.4666,13.4748666667,37.8405333333,14.5732666667
641.87,12.2284666667,45.0178,25.4578666667,47.3824,10.1297333333,13.8823666667,12.1756666666,23.4856666667,13.4622666667,37.8962666667,14.6254666667
642.20,12.2336666667,44.9371333333,25.4256666667,47.3318,10.1502666667,13.9100333333,12.222,23.4724666667,13.5084666667,37.8994,14.6364666667
642.53,12.2952,44.9186,25.4682666667,47.3294666667,10.2002,13.933,12.2550666667,23.5218,13.5611333333,37.8917333333,14.6994
642.86,12.2800666667,44.8640666667,25.3978666667,47.2781333333,10.1930666667,13.9332333333,12.2538,23.5034,13.5314,37.8200666667,14.6926
643.19,12.3128,44.7975666667,25.3803333333,47.2966,10.2300666667,13.9771666667,12.3134,23.487,13.5776666667,37.8077333333,14.7196666667
643.52,12.3785333333,44.9347666667,25.4968,47.419,10.3286666667,14.0503333333,12.3708,23.5976666667,13.6526,37.9415333333,14.7764666667
643.85,12.4032,44.9481666667,25.525,47.4502,10.3543333333,14.0985666667,12.4427333333,23.6515333333,13.6938666667,37.9467333333,14.7879333333
644.18,12.4412,44.9837333333,25.5303333333,47.5162666667,10.3778666667,14.1656,12.4484,23.7118,13.7475333333,38.0015333333,14.7616666667
644.51,12.3658,44.9703666667,25.4323333333,47.4722666667,10.2767333333,14.0034666667,12.3212666667,23.6289333333,13.6431333333,37.9319333333,14.6392666666
644.84,12.2662,44.8897666667,25.3534,47.3542,10.2042,13.9559,12.2381333333,23.5338,13.5812,37.843,14.5474666667
645.17,12.2186,44.9016333333,25.3346,47.3468,10.1748666667,13.9732333333,12.2014666667,23.4835333333,13.5454,37.8067333333,14.5353333334
645.50,12.1480666667,44.8838666667,25.2882,47.4058666667,10.096,13.9437666667,12.1486666667,23.4603333333,13.5351333333,37.7588,14.4845333333
645.83,12.1011333333,44.8963666667,25.2869333333,47.4025333334,10.0492666667,13.9264,12.1072666667,23.5041333333,13.4922666667,37.7168,14.4457333333
646.16,12.0626666667,45.0162,25.2921333333,47.5041333333,10.0255333333,13.9174666667,12.1010666667,23.5005333333,13.4432,37.7394666667,14.4181333333
646.49,12.0732666667,44.9843666667,25.322,47.5357333333,10.0405333333,13.9541333333,12.1201333333,23.5232,13.508,37.7533333333,14.4482666667
646.82,12.1046666667,45.1039,25.3835333333,47.6468,10.0536,13.9998,12.1661333333,23.599,13.5542,37.844,14.4888666667
647.15,11.9841333333,44.9611666667,25.2306,47.4392666667,9.89226666665,13.8550666667,12.0446666667,23.4606666667,13.4295333333,37.6950666667,14.4017333333
647.48,11.9332666667,44.9746333333,25.1967333333,47.479,9.87606666667,13.8311666667,12.0037333333,23.4534,13.3926,37.6761333333,14.3936666667
647.81,11.8581333333,44.9592666667,25.22,47.4816666667,9.84426666667,13.7808666667,12.0206,23.4287333333,13.3657333333,37.6797333333,14.4035333333
648.14,11.9026,44.9465333333,25.2534,47.4842,9.88886666667,13.8860333333,12.0666666667,23.4555333333,13.4203333333,37.6862666667,14.4386666667
648.47,11.8897333333,44.9340333333,25.2016666667,47.4418666667,9.88366666667,13.8352666667,12.0654,23.4388,13.3842666667,37.5929333333,14.4824
648.80,12.0491333333,45.0609666667,25.3323333333,47.5542,10.0215333333,13.9247,12.1978666667,23.6179333333,13.5248,37.7165333333,14.6221333333
649.13,12.1257333333,45.1415,25.4506,47.6434666667,10.1345333333,13.9859,12.3190666667,23.6595333333,13.6135333333,37.8058,14.7076666667
649.46,12.2201333333,45.2066,25.5806,47.7328,10.2010666667,14.0715666667,12.3974,23.6972666667,13.7130666667,37.8717333333,14.8358
649.79,12.2443333333,45.2315333333,25.6418666667,47.8202666667,10.1924,14.1098,12.4257333333,23.7196666667,13.7504666667,37.9422,14.8698666667
650.11,12.2319333333,45.2375,25.6018666667,47.7858,10.1210666667,14.0310333333,12.3684,23.7096666667,13.712,37.9451333333,14.8674666667
650.44,12.1822666667,45.1305333333,25.5612,47.6892,10.0759333333,13.9788,12.2887333333,23.6526666667,13.6221333333,37.8384,14.8363333333
650.77,12.2783333333,45.2763,25.7173333333,47.8732666667,10.2276666666,14.0991,12.4449333333,23.7234666667,13.8077333333,37.9564666667,14.9621333333
651.10,12.2992,45.2186333333,25.7159333333,47.8121333333,10.2006,14.0967666667,12.4296,23.7108666667,13.7962,37.9402666667,14.9752666667
651.43,12.3293333333,45.3415666667,25.7434,47.8829333333,10.1973333333,14.1145333333,12.4584666667,23.7520666667,13.8065333333,37.9869333334,15.0125333333
651.76,12.3217333333,45.3789666667,25.7286666667,47.8756666666,10.2002666666,14.1133333333,12.4614666667,23.7862666667,13.816,38.0166,15.0575333333
652.09,12.3534,45.3613,25.7493333333,47.9072666666,10.1863333333,14.1374666667,12.4482666667,23.8216,13.8368666667,38.0457333333,15.0302
652.42,12.2421333333,45.3165333333,25.6866,47.8805333333,10.1076,14.0852,12.3589333333,23.7451333333,13.7526,38.0223333333,14.9624666667
652.75,12.2849333333,45.3127,25.6554,47.8409333334,10.1210666667,14.1293333333,12.3610666667,23.7564666667,13.7667333333,38.0014,14.977
653.08,12.1938666667,45.3202,25.5383333333,47.8090666667,10.0590666667,14.0330666667,12.2939333334,23.6788666667,13.6785333333,37.9785333333,14.9242
653.41,12.2018,45.1961,25.4605333333,47.7189333333,10.0358,13.9991333333,12.2727333333,23.6450666667,13.6235333333,37.8322666667,14.9053333333
653.74,12.2531333333,45.3264333333,25.5516666666,47.8132,10.0978666667,14.0908333333,12.3439333333,23.6972666667,13.6683333333,37.8932,14.962
654.06,12.3206666666,45.3886,25.5616666666,47.8061333333,10.1318,14.1072333333,12.3768,23.7094,13.7043333333,37.9084,14.9819333333
654.39,12.2932666667,45.3706333333,25.5151333333,47.804,10.0753333333,14.1324333333,12.3230666667,23.7344666667,13.6328666667,37.8942,14.9474
654.72,12.3804,45.5141,25.6176,47.8985333333,10.1906666667,14.2673,12.4293333333,23.8087333333,13.7581333333,37.9876666666,15.0353333333
655.05,12.4994,45.4673,25.6758,47.9065333333,10.2977333333,14.4167333333,12.5098666667,23.8836,13.8538666667,38.0196666667,15.136
655.38,12.5893333333,45.5839333333,25.7838666667,48.0514666667,10.3271333333,14.5429333333,12.6090666667,23.9701333333,13.8956,38.0880666667,15.2097333333
655.71,12.7234666667,45.6722,25.8869333333,48.1438,10.4647333333,14.6675666667,12.7900666667,24.083,14.0116666667,38.2192,15.3529333333
656.04,12.8084666667,45.7055333333,25.9217333333,48.1957333333,10.5283333333,14.7456333333,12.842,24.1305333333,14.0698,38.2025333333,15.4314666667
656.37,12.7181333334,45.6318,25.9130666667,48.077,10.495,14.6701333333,12.7958666667,24.1026,14.0102666667,38.0902666667,15.3743333333
656.69,12.752,45.6135,25.9507333333,48.0452,10.5072,14.6986,12.8049333333,24.1598,14.0067333333,38.0233333333,15.3696666667
657.02,12.7868,45.6658666667,26.0003333333,48.1134666667,10.5597333333,14.7566333333,12.8472,24.2140666667,14.0483333333,38.145,15.4332
657.35,12.8744,45.7038,26.1013333333,48.2108666667,10.6955333333,14.8368333333,12.9202,24.3304666667,14.1198666666,38.2369333333,15.5482
657.68,12.8501333333,45.5610333333,26.0796,48.0706666667,10.6700666666,14.8280666667,12.9096666667,24.3291333334,14.1154,38.1659333333,15.5552
658.01,12.8966666667,45.5163333333,26.086,48.025,10.7336,14.8640666667,13.0061333333,24.3712,14.1816666667,38.1343333333,15.6438666667
658.34,12.8518,45.4300333333,26.0325333333,47.9552666667,10.6880666667,14.7858,12.9655333333,24.3546666666,14.1348666667,38.0640666667,15.6355333333
658.66,12.7878,45.3196666667,26.0122666667,47.8945333333,10.6521333333,14.7075,12.9126666667,24.2573333333,14.0621333333,37.9558,15.5862666667
658.99,12.7867333333,45.3410333333,26.0262,47.9670666667,10.692,14.6967666667,12.9228666667,24.3074666667,14.1053333333,38.0054,15.6559333333
659.32,12.6828,45.3780333333,26.0132,47.9967333333,10.6304,14.6445,12.8276666667,24.262,14.0325333333,37.9751333333,15.632
659.65,12.6218666667,45.3286666667,25.9809333333,47.9631333333,10.5790666667,14.6150333333,12.8059333333,24.208,13.9896666667,37.9445333333,15.5836666667
659.98,12.6826666667,45.3490666667,25.9953333334,48.0213333333,10.609,14.6783333334,12.8523333333,24.224,14.0339333333,38.0358,15.6538666667
660.31,12.6746666667,45.3340333333,25.9584,47.9874666667,10.5816,14.6571666667,12.8360666667,24.1939333333,14.0276,38.0460666667,15.6516666667
660.63,12.6787333333,45.4089333333,26.0361333333,48.0685333333,10.5941333333,14.6380333333,12.8251333333,24.2214,14.0564666667,38.1223333333,15.6431333333
660.96,12.5965333333,45.4059,25.977,48.0678666667,10.5118,14.5914666667,12.7898666666,24.1592666667,14.0014,38.1051333333,15.5948666667
661.29,12.6095333333,45.5891,26.0565333334,48.2925333333,10.5662,14.6505666667,12.8380666667,24.1946666667,14.0788,38.2627333333,15.6368666667
661.62,12.5689333333,45.6543,26.0913333333,48.3848,10.5078,14.6068,12.7565333333,24.1360666667,14.0304,38.3046,15.5721333333
661.94,12.4716666667,45.5662333333,25.9943333333,48.3063333333,10.3832,14.5081666667,12.653,24.0052666667,13.9078666667,38.2462,15.441
662.27,12.5219333333,45.8379333333,26.0382,48.4747333333,10.3914666667,14.5611666667,12.6945333333,24.1028666667,13.9442,38.3978666667,15.5019333333
662.60,12.4710666666,45.7123666667,26.0011333333,48.3698,10.3626,14.5233666667,12.6799333333,23.9979333333,13.8779333333,38.3206,15.3918
662.93,12.5605333333,45.7046,26.0122666667,48.3394666667,10.4516,14.5892666667,12.7435333333,24.0616,13.9554,38.3742666667,15.4714
663.26,12.6864666667,45.8390666667,26.1539333333,48.4744666667,10.5562666667,14.6888,12.8772,24.1881333333,14.0853333333,38.5148,15.5932666667
663.58,12.6521333333,45.9373,26.1914,48.5695333333,10.5445333333,14.7238,12.8450666667,24.2483333333,14.0902666667,38.5689333333,15.56
663.91,12.6939333333,46.0162666667,26.3228666667,48.74,10.6443333333,14.8138333333,12.9225333333,24.345,14.1734666667,38.6797333333,15.6306666666
664.24,12.6422,45.8213,26.2264,48.5583333333,10.5965333333,14.7791333333,12.8758666667,24.3032,14.0942,38.4808666667,15.6192
664.57,12.7129333333,45.9335,26.2912666667,48.6368666667,10.6561333334,14.8747,12.9338,24.3593333333,14.1788666667,38.5220666666,15.6566
664.89,12.7366666667,45.9205333333,26.2698,48.6059333333,10.6578666667,14.8813666667,12.9514666667,24.4069333333,14.1412666667,38.4846,15.6714666667
665.22,12.7846666667,45.9791333333,26.3552,48.6654666667,10.6968666667,14.9466666667,12.9639333333,24.5220666667,14.1831333333,38.5227333333,15.7300666667
665.55,12.8866666667,46.1894333333,26.5158,48.8688666667,10.7964666667,15.1080333333,13.0706,24.662,14.3027333334,38.6656666667,15.8558666667
665.87,12.8572666667,46.0435666667,26.4862666667,48.7984666667,10.7406,15.0519666667,13.0081333333,24.6151333333,14.2906666667,38.6083333333,15.8272
666.20,12.8679333333,46.0850333333,26.5344666667,48.8359333333,10.7313333334,15.0897666667,13.0104666667,24.6637333333,14.3223333333,38.6086,15.8748666667
666.53,12.8552666667,46.1080666667,26.5667333333,48.9175333333,10.6809333333,15.0856,13.0226666667,24.6362666667,14.3163333333,38.6064666667,15.8625333333
666.86,12.8469333333,46.1483,26.5902666667,48.932,10.6785333333,15.1257333333,13.0229333333,24.6488666667,14.3132666667,38.6443333333,15.8878666667
667.18,12.8039333333,46.0725333333,26.5752,48.8994666667,10.5955333333,15.0459,13.0004666667,24.5613333333,14.2394666666,38.5418666667,15.8760666667
667.51,12.798,46.0482333333,26.5709333333,48.949,10.5852,15.0670333333,13.0035333333,24.5575333333,14.2298666667,38.5729333333,15.9232666667
667.84,12.8858,46.2533333333,26.6022666667,49.0681333334,10.6976,15.2072666667,13.114,24.6154,14.3654666667,38.7371333333,16.0234666667
668.16,12.8159333333,46.1162333333,26.5597333333,48.9782,10.6489333333,15.1232,13.0877333334,24.5513333333,14.2768,38.6304666667,15.9794
668.49,12.7766,46.0173666667,26.545,48.9514,10.6328,15.0831333333,13.0323333333,24.4868666667,14.2966666667,38.5443333334,15.9820666666
668.82,12.8266666667,46.0159333333,26.5692666667,48.9254666667,10.6985333333,15.1220666667,13.1339333333,24.5311333334,14.3785333333,38.5798,16.0449333333
669.14,12.6746666667,45.7214,26.3478,48.6646666667,10.5639333333,14.9263333333,12.975,24.3299333333,14.1978666667,38.279,15.8943333333
669.47,12.7308666667,45.8553333333,26.4282666667,48.7578,10.6745333333,14.9823666666,13.0347333333,24.4388,14.2498666666,38.3496,16.0020666667
669.80,12.7439333333,45.8953,26.4285333333,48.7463333333,10.6756666667,14.9645333333,13.0567333333,24.4368,14.2772,38.3728,16.0304666666
670.13,12.7724666667,45.9588,26.479,48.8118666667,10.7178666667,15.0159,13.1061333333,24.5424,14.3134,38.4122666667,16.0774666667
670.45,12.7713333333,45.9728666667,26.4348,48.8368666667,10.7136666667,14.9968333333,13.0893333333,24.5699333333,14.3388,38.4080666667,16.081
670.78,12.8648,46.0692,26.4646,48.9142,10.8038,15.0849,13.1413333334,24.6905333333,14.4334666667,38.5243333333,16.1518
671.10,12.8692666667,46.0563333333,26.3746,48.838,10.7850666667,15.0557333334,13.1147333334,24.6729333333,14.4265333333,38.4608,16.094
671.43,12.9151333333,46.0931333333,26.4477333333,48.8598,10.7918666667,15.0957333333,13.1505333333,24.7490666667,14.4558666667,38.4558,16.1831333333
671.76,13.0252666667,46.1155333333,26.4687333333,48.8798666667,10.8414,15.1800333333,13.2016666667,24.8222666667,14.5513333333,38.4822666667,16.2531333333
672.08,13.0140666667,46.1853333333,26.5034666667,48.8922,10.8195333333,15.1970333333,13.2109333333,24.8672666667,14.5139333333,38.5409333333,16.2824666667
672.41,12.952,46.1395666667,26.4936666667,48.8925333333,10.7793333333,15.2022,13.1674666667,24.8072666667,14.4348666667,38.4632,16.2252666667
672.74,13.1322,46.3958333333,26.7253333333,49.1352,10.9784666667,15.4222666667,13.3862666666,25.0730666667,14.6706666667,38.7734666667,16.4394666667
673.06,13.1552,46.5379,26.7532666667,49.3038,10.9992,15.4887666667,13.438,25.1378666667,14.7178,38.9062,16.4395333334
673.39,13.1594666667,46.4783333333,26.6985333333,49.342,11.0203333333,15.5377,13.4507333333,25.1433333333,14.6974666667,38.9365333333,16.4671333333
673.72,13.1397333333,46.4491333333,26.6637333333,49.2892,10.9775333333,15.4798666667,13.4366,25.0697333333,14.6443333333,38.8892666667,16.3973333333
674.04,12.9994,46.3393666667,26.5738666667,49.1886666667,10.8828666667,15.3770666667,13.3371333333,24.9447333334,14.4978,38.8032666667,16.3009333333
674.37,12.9775333333,46.4685666667,26.6474,49.3526,10.9088666667,15.3719,13.3488666667,24.9441333333,14.4556666667,38.8820666667,16.2969333333
674.69,13.0574,46.5387666667,26.7780666667,49.4041333333,10.9872666667,15.4048333333,13.4631333333,25.0488666667,14.4796666667,38.9052666667,16.3535333333
675.02,13.0292666667,46.4396,26.7422666667,49.4254,10.9057333333,15.3620333333,13.3813333333,24.9858666667,14.4096666667,38.9237333333,16.2902666666
675.35,12.9828,46.4713333333,26.7608666667,49.5071333333,10.9167333334,15.3916,13.3733333333,24.9836,14.3886666667,38.9684,16.316
675.67,13.0788,46.5485666667,26.8672666667,49.6570666667,11.042,15.5435666667,13.4761333333,25.0382666667,14.4741333333,39.0551333333,16.3822666667
676.00,13.1598,46.706,26.9354666666,49.8211333333,11.1246,15.5952333333,13.5726,25.1278666667,14.5916666667,39.2452666667,16.5057333333
676.32,13.2440666667,46.7629666667,26.999,49.8670666667,11.2053333333,15.7111,13.6758666667,25.1974666667,14.6978666667,39.2512,16.6019333333
676.65,13.2154,46.6448666667,26.9849333333,49.7308,11.1778,15.7134333333,13.7154,25.0829333333,14.6574666667,39.1656666667,16.582
676.97,13.213,46.7296666667,27.0111333333,49.7200666667,11.1281333333,15.6837,13.6722,25.0888666667,14.6390666667,39.1356,16.5211333333
