wavelength,Back_TanGyrm,Belly_TanGyrm,Breast_TanGyrm,Crissum_TanGyrm,Crown_TanGyrm,DorTail_TanGyrm,Patch10_TanGyrm,Patch11_TanGyrm,Patch12_TanGyrm,Patch13_TanGyrm,Rump_TanGyrm,Throat_TanGyrm,WingTip_TanGyrm
234.03,-20.5290666667,-5.07939999999,-5.7848,-9.52373333335,-20.4234666667,-22.1693333333,-15.6262,-24.9736,-19.9295333333,-20.0707333333,-3.7742,-8.04233333333,-13.4744
234.41,-17.8910666667,-4.6258,-3.8434,-7.65313333333,-17.1088666667,-20.0341,-12.823,-20.8503333333,-16.8706,-19.3537333333,-2.585,-7.04073333333,-10.5103333333
234.78,-15.0157333333,-2.85713333334,-2.38086666667,-5.46033333335,-15.6824666667,-18.1904333333,-11.1746,-17.9046666667,-14.2222666667,-16.3174666667,-2.1586,-6.85713333333,-8.1904
235.16,-11.4118666667,2.18333333334,1.39733333334,-0.9024,-10.5385333333,-12.8675666667,-7.3072,-12.9839333333,-9.05393333335,-10.8297333333,0.9898,-2.64920000001,-3.87200000001
235.54,-8.49999999999,5.3612,3.88893333334,1.5,-5.72226666667,-9.11106666667,-5.19446666667,-9.72220000001,-6.55553333333,-7.77773333333,4.44439999999,1.22213333333,-0.194466666665
235.91,-2.83219999999,10.2005333333,7.16799999999,6.76693333334,-0.626533333334,-3.13276666667,-0.626666666665,-3.1328,-2.08026666667,-3.5088,9.1228,6.06520000001,5.4136
236.29,0.9204,12.4128666667,10.303,9.47260000002,1.72826666667,1.03246666667,1.7956,1.97526666667,0.695933333334,-0.718533333335,11.4479333333,7.51960000001,7.51960000001
236.66,7.21053333333,18.2477333333,15.3676,14.0181333333,6.92859999999,6.68669999999,6.54586666667,7.77446666666,6.40473333333,5.1964,15.9112,12.6887333333,12.5880666667
237.04,8.43373333335,20.2208666667,15.7430666667,15.7630666667,7.61033333334,7.30930000001,8.09226666666,8.77526666667,8.11253333333,6.50586666666,17.731,14.6586,13.996
237.41,8.63313333333,19.9606666667,15.1622666667,16.1847333333,7.00099999999,7.8859,8.10220000001,8.65286666667,8.43666666667,7.13860000001,17.6793333333,15.6931333333,13.0186
237.79,11.0152666667,21.0728,16.2261333333,18.2184666667,8.44833333335,9.71276666666,9.61680000001,9.54006666666,10.6321333333,8.42913333333,18.5823333333,16.8965333333,14.8850666667
238.17,8.17759999999,18.5834,13.9944,15.6374666667,5.628,7.80919999999,5.76013333333,6.68553333333,8.17746666667,5.47686666667,15.5806666667,13.3522666667,13.0876666666
238.54,5.04546666666,15.92,11.8579333333,12.2952666667,2.71413333333,5.6467,3.3516,3.27866666666,5.2642,3.51546666667,13.7158666667,11.3842666667,10.5465333333
238.92,3.8096,14.4046666667,11.1735333333,10.5441333333,1.76873333333,5.36563333333,2.8402,0.918400000002,4.38766666667,2.31293333333,12.8911333333,10.4932666667,8.50346666666
239.29,3.82146666667,13.3332666667,11.0506666667,8.98279999999,0.942933333332,4.84693333333,1.93553333333,0.082666666666,2.7296,0.529266666668,12.0761333333,9.33006666665,7.62626666667
239.67,4.37266666667,12.3479333333,10.5158,7.69819999999,0.215399999998,3.68743333333,1.6012,0.153933333332,2.54053333333,0.461866666668,11.0701333333,8.52959999999,6.58979999999
240.04,5.56753333333,12.4911333333,11.4917333333,8.25113333333,1.18486666666,3.46896666666,2.32706666667,0.6424,3.45466666667,1.3706,11.4204,8.67946666667,6.80946666667
240.42,5.14453333333,11.9873333333,11.0816666667,7.8492,1.32093333333,3.08796666667,2.70433333333,0.0250666666654,3.44646666667,1.59746666667,10.415,8.20133333333,6.4276
240.79,4.719,11.5970666667,10.6512,7.64606666667,1.6582,3.07183333333,2.87146666667,0.300466666665,3.33886666667,0.946066666668,10.3728666667,8.13579999999,6.3774
241.17,6.61013333333,12.928,12.4658,8.92046666665,4.15853333334,5.09663333334,4.2904,2.24426666667,5.19573333333,2.9988,11.8811333333,9.86333333335,8.19426666666
241.54,7.3016,13.4147333333,13.0402666667,9.23093333332,5.13646666667,6.33303333333,5.17693333333,3.44333333333,6.3004,4.42006666667,12.3240666667,10.4762,9.0598
241.92,6.71953333333,13.0922,12.9866666667,8.72333333333,4.07546666667,5.91353333333,4.86646666667,2.8928,5.60473333334,4.36926666667,11.7513333333,10.3203333334,8.324
242.29,7.4904,13.8709333333,13.6476,9.44506666668,4.92146666667,6.53406666667,5.61953333333,3.42753333333,6.18506666667,4.64913333333,12.4677333333,11.0018,9.23560000001
242.67,9.05946666667,15.3739333333,14.8222,11.2596,6.49386666667,7.94939999999,7.21846666667,4.73246666667,7.82313333333,6.10166666667,13.5660666667,12.3163333333,10.7478
243.05,9.41179999999,15.6478,14.7346666667,11.5977333333,7.0524,7.85916666666,7.451,5.548,8.15819999999,6.6024,13.5198666667,12.9091333333,11.0319333333
243.42,8.91780000001,15.1316666667,13.9844,11.0821333334,6.7224,7.20933333333,7.16280000001,4.98606666666,7.95033333333,6.4808,13.1721333333,12.6263333333,10.6170666667
243.80,8.68746666667,15.348,14.1269333333,11.1782666667,7.05106666667,7.15203333333,7.387,4.9388,7.88773333333,6.3674,13.3882666667,12.7534666667,10.8366
244.17,7.68713333333,14.686,13.5447333333,10.453,6.09906666667,6.65756666667,6.34666666667,4.10006666667,7.04106666667,5.33213333334,12.5302,12.1014666667,10.0967333333
244.55,6.5464,13.7124666667,12.3226,9.296,4.84953333333,5.59256666667,5.02406666667,2.90006666667,5.84233333333,4.2058,11.5884666667,11.3236666667,8.92286666666
244.92,5.1982,12.5226666667,11.1188666667,8.06453333332,3.41846666667,4.5111,3.9236,1.65633333333,4.75186666667,3.0308,10.6372666667,10.2437333334,7.75326666667
245.30,4.5802,12.2213333333,10.8726,7.531,2.9066,4.1288,3.5012,1.33766666667,4.16733333333,2.3396,10.1018,9.24853333335,7.2336
245.67,4.98453333333,12.4154,11.3948666667,7.95379999999,3.41,4.1744,3.84093333333,1.6154,4.38453333334,2.54866666667,10.5230666667,9.48726666665,7.32813333333
246.05,5.2054,12.2848666667,11.2642,8.07253333333,3.7208,4.4305,3.6744,1.86033333333,4.56026666667,2.68613333333,10.5777333333,9.26939999999,7.50173333333
246.42,5.40566666667,12.4854,11.5902666667,8.26766666667,4.00686666667,4.61366666667,3.77886666667,2.19926666667,4.67406666667,3.0084,10.7122666667,9.56306666667,7.4758
246.79,5.39386666667,12.5357333333,11.5656666667,8.19093333333,4.02273333333,4.73193333333,3.76753333333,2.526,4.54126666667,3.1076,10.8268666667,9.59353333335,7.51526666667
247.17,5.40626666667,12.659,11.8777333333,8.30286666667,4.01686666667,4.80193333333,3.748,2.5244,4.4224,3.0146,11.019,9.58539999998,7.8238
247.54,6.21893333333,13.7106666667,12.9068,9.32826666667,4.81926666667,5.6778,4.51266666667,3.508,5.2988,3.797,11.9935333333,10.4636666667,8.69733333333
247.92,6.52393333333,14.0264,13.1838666667,9.7656,5.07986666667,6.1553,4.75706666667,3.94493333333,5.71533333333,4.07413333333,12.3241333333,10.5368666667,9.01119999999
248.29,6.1484,13.9356666667,12.9496,9.60459999999,5.05466666667,5.9381,4.62386666667,3.7724,5.46526666667,3.70866666667,12.2429333333,10.3112666667,8.92473333333
248.67,6.7838,14.658,13.6410666667,10.4665333333,5.961,6.61983333333,5.37213333333,4.58933333333,6.2452,4.4054,12.9318666667,10.9916666666,9.79426666667
249.04,7.37113333333,15.2028666666,14.1683333333,11.0034666667,6.4812,7.0309,5.66326666667,5.079,6.64606666667,4.9382,13.3574,11.2782666666,10.2680666667
249.42,8.03246666667,15.9206,14.8075333333,11.8158,7.1652,7.7957,6.31973333333,5.8464,7.33146666667,5.7524,14.0633333333,12.1085333333,10.9918
249.79,7.8918,15.9715333333,14.7504,11.9507333333,7.0352,8.0337,6.28646666667,5.86406666667,7.37326666667,5.6184,14.0705333333,12.0431333333,11.2134666667
250.17,8.2156,16.5634,15.2002666667,12.3999333333,7.48033333333,8.42013333334,6.73693333333,6.21646666667,7.47213333333,5.88593333333,14.4941333333,12.5073333333,11.867
250.54,8.47606666667,16.5456,15.1168,12.7228666667,7.5196,8.52583333333,6.97833333334,6.41993333333,7.567,6.16453333333,14.6882666667,12.5672,12.0475333333
250.92,8.1168,16.1187333333,14.8526666667,12.3710666667,7.25593333333,8.00183333333,6.43193333333,6.07266666667,7.32973333333,5.7826,14.2678666667,12.0764,11.6527333333
251.29,7.91006666667,16.0764666667,14.775,12.4286,7.05373333333,7.9148,6.3376,6.02313333333,7.33426666667,5.7328,14.1848666667,12.0222666667,11.3644
251.66,7.1024,15.0408,13.8233333333,11.5268,6.2856,7.23093333333,5.563,5.03346666667,6.24113333333,5.02853333333,12.9967333333,10.9922666667,10.3390666667
252.04,7.2514,14.8335333333,13.857,11.3755333333,6.0462,7.13706666667,5.4054,4.5666,5.95473333334,4.96313333333,12.5604666666,11.1874,10.15
252.41,7.83753333333,14.9438,14.1462666667,11.6923333333,5.99693333333,7.55106666667,5.67473333333,4.7598,6.2578,5.37833333333,12.6686666667,11.7178,10.1738666667
252.79,6.995,13.9431333333,13.5262,10.5342,4.77446666667,6.68233333333,4.6704,3.65913333333,5.32693333334,4.11253333333,11.7488,10.7585333333,9.03826666667
253.16,6.604,13.5735333333,13.4325333334,10.3731333333,4.39586666667,6.40053333333,4.60986666667,3.39326666667,5.22053333334,3.63866666667,11.4487333333,10.9058666667,9.03673333333
253.54,6.1694,12.9946,12.7671333333,9.88346666667,3.70886666667,5.62953333333,3.91533333333,2.5608,4.5608,2.80426666667,10.8411333334,10.3862666667,8.44973333333
253.91,6.4824,13.3278666667,12.9322666667,9.97826666668,3.78866666667,5.61506666667,4.08133333333,2.63953333333,4.67746666667,2.93766666667,11.29,10.7534,8.504
254.28,5.47686666667,12.4438,11.8544,8.81293333333,2.89133333334,4.75946666667,3.28053333333,1.7626,3.99233333333,1.8962,10.3864666667,9.99733333334,7.07813333333
254.66,4.46773333333,11.6244,11.0294,7.52413333333,1.74966666667,4.22846666667,2.15806666667,0.8166,3.1438,0.985533333333,9.3322,9.25053333333,6.2234
255.03,4.536,11.4468666667,11.1598,7.44813333333,1.4836,4.2794,2.1734,0.573866666668,3.02806666667,1.03173333333,9.14526666666,9.29786666666,6.1904
255.41,4.64573333333,11.5793333333,11.1536,7.23859999999,1.36633333333,4.44236666667,1.83033333333,0.343266666665,2.92953333333,0.985066666668,9.15160000001,9.19600000001,6.0374
255.78,5.13733333333,11.8235333333,11.4640666667,7.634,1.39866666666,4.60783333333,2.196,0.888866666667,3.3006,1.32686666667,9.8954,9.53606666667,6.3726
256.15,4.28026666667,11.3423333333,10.6096,7.14659999999,0.998666666664,3.8846,1.82886666667,0.687400000001,2.46426666667,0.642066666668,9.44233333333,8.81973333333,5.75873333333
256.53,4.9718,11.9261333333,11.4821333333,7.79853333332,2.1764,4.40256666667,2.8394,1.63833333333,3.327,1.77586666667,10.1313333333,9.0994,6.69793333333
256.90,6.33306666667,13.4328666667,13.1458666667,9.3182,4.05633333333,6.0872,4.50686666667,3.31286666667,4.79366666667,3.8456,11.6125333333,10.5414666667,8.20013333333
257.28,6.74126666667,13.7123333333,13.4722666666,9.53299999999,4.8678,6.44523333333,4.7452,3.65086666667,5.06000000001,4.51026666667,11.7428,10.3922666667,8.1292
257.65,6.55686666666,13.486,13.3094666667,9.13393333335,4.60033333333,6.19186666667,4.57646666667,3.42633333333,4.8294,4.16606666667,11.3671333333,10.0643333333,7.88353333334
258.02,5.85146666667,12.7802666667,12.5514,8.46746666668,3.9716,5.34216666667,3.82193333333,2.6824,4.005,3.57233333333,10.3556666666,9.50706666667,7.36953333333
258.40,6.5338,13.4125333333,13.2615333333,9.18120000001,4.70186666667,6.00923333333,4.48626666667,3.2326,4.436,4.27086666667,10.9482,9.99286666667,8.12859999999
258.77,6.68546666667,13.5818666667,13.2860666667,9.37726666667,4.99993333334,5.9119,4.59753333334,3.28626666667,4.73266666667,4.42133333333,11.0628666667,9.96540000001,8.2422
259.15,6.28253333333,13.2654666667,12.8531333333,8.94906666667,4.61,5.54363333333,4.20046666667,2.9322,4.40953333333,4.11013333333,10.8305333333,9.52266666667,7.80213333333
259.52,6.04166666667,12.8833333333,12.5230666667,8.7166,4.42153333333,5.3228,4.03533333333,2.7572,4.15133333333,3.89126666667,10.5428,9.3234,7.464
259.89,6.2034,13.1088666667,12.8073333333,8.92513333335,4.72433333333,5.58453333333,4.23453333333,2.88573333333,4.48786666667,4.12826666667,10.6744,9.65846666668,7.75
260.27,6.4674,13.2939333333,13.2107333333,9.2416,5.01093333333,5.9373,4.541,3.147,4.9948,4.47606666667,10.9922,9.87613333332,8.0352
260.64,6.3042,13.3172666667,13.0824666667,9.24993333333,4.88613333333,5.84366666667,4.3846,3.00733333333,5.02966666667,4.414,11.0124,9.77206666666,7.88873333333
261.01,6.3058,13.1699333333,12.7932666667,9.19760000001,4.74173333333,5.66793333333,4.17433333333,2.8782,4.828,4.204,10.9136,9.70593333334,7.77666666667
261.39,6.38826666667,13.2781333333,12.6659333333,9.1566,4.65313333333,5.6621,4.1744,2.8926,4.69453333333,4.11006666667,11.0160666667,9.77806666665,7.85873333333
261.76,6.34773333333,13.1324,12.5915333333,9.14006666667,4.6822,5.61196666667,4.1058,2.86313333333,4.71053333333,4.07993333333,10.9072,9.85340000001,7.86193333333
262.13,6.90046666667,13.5797333333,13.0624666667,9.58886666667,5.28066666667,6.1915,4.6874,3.417,5.30033333333,4.68486666667,11.3885333333,10.2978,8.321
262.51,6.79406666667,13.3997333334,13.0865333333,9.55153333332,5.146,5.99386666666,4.6258,3.36786666666,5.398,4.63626666667,11.1890666667,10.2734,8.2086
262.88,6.9492,13.4994,13.3304666667,9.75980000001,5.1492,6.22103333333,4.79686666667,3.59973333333,5.49866666667,4.628,11.3208666667,10.4063333333,8.31793333333
263.25,7.5982,14.0073333333,14.071,10.5611333333,5.82746666667,6.90356666667,5.4522,4.34266666667,6.04993333333,5.16286666667,11.8327333333,11.2287333333,8.90813333333
263.63,7.9376,14.5315333333,14.497,11.02,6.33773333333,7.48576666667,5.995,4.90386666667,6.61466666667,5.62773333333,12.2771333333,11.9134,9.4546
264.00,7.67713333334,14.3254666667,14.2846666667,10.8569333333,6.07433333333,7.3014,5.96333333333,4.8528,6.28180000001,5.49313333333,12.0785333334,11.6269333333,9.23913333333
264.37,7.81400000001,14.4573333333,14.3526,10.907,5.95353333333,7.35076666667,6.0542,5.0194,6.17833333333,5.659,12.1279333333,11.8372666667,9.43026666667
264.75,7.95406666667,14.3825333333,14.4177333333,10.9966,5.9138,7.61076666667,6.17513333333,5.26226666667,6.24539999999,5.71073333333,12.245,12.1006,9.79513333332
265.12,7.92266666667,14.4039333333,14.5275333333,10.802,5.83966666667,7.5556,6.2802,5.2946,6.47346666667,5.5536,12.2512666667,11.8647333334,9.80493333332
265.49,8.19080000001,14.6472,15.0262666667,11.0173333333,6.2238,7.9054,6.62153333333,5.6908,7.06453333333,6.0772,12.4962,12.2824,10.3190666667
265.87,8.12573333334,14.7336,15.1159333333,11.1393333333,6.1008,7.9402,6.6446,5.7148,6.95340000001,6.21453333333,12.6056,12.0323333333,10.1947333333
266.24,7.69126666667,14.2124,14.6958,10.7248666667,5.50773333333,7.3878,5.97986666667,5.20626666667,6.41593333334,5.75113333333,12.3234,11.5532,9.70026666667
266.61,7.46466666667,13.93,14.421,10.5332666667,5.1588,7.24233333333,5.6462,4.993,6.06633333333,5.565,12.3870666667,11.1970666667,9.46693333333
266.98,7.1792,13.5281333333,14.0304666667,10.1588666667,4.99233333333,6.90926666667,5.47753333333,4.678,5.79886666667,5.34426666667,12.1578666667,10.9174,9.21926666667
267.36,7.4392,14.0826666667,14.4023333333,10.5229333333,5.46113333333,7.2594,5.80746666667,4.91853333333,6.24713333334,5.79433333333,12.7972666667,11.2087333333,9.8268
267.73,7.28693333333,13.7054666667,14.4074,10.3297333333,5.23026666667,6.9964,5.52413333333,4.81226666667,6.10833333333,5.63166666667,12.7096666667,10.7770666667,9.703
268.10,6.90953333333,13.4790666667,14.0813333333,9.86886666665,4.91826666667,6.72173333333,5.0154,4.44546666667,5.90913333333,5.14173333333,12.4105333333,10.5228,9.37999999999
268.48,6.772,13.4003333333,13.7510666667,9.50553333334,4.8294,6.4674,4.7528,4.26793333333,5.8118,4.79446666667,12.2774666667,10.2518666667,9.11
268.85,6.39713333333,13.1892666667,13.2236666667,9.08846666667,4.5176,6.08243333333,4.4204,3.8972,5.33846666667,4.34826666667,11.7637333333,9.65853333333,8.5528
269.22,6.15573333333,12.9948666667,12.9728,8.94226666667,4.29106666667,5.85166666667,4.15926666667,3.57933333333,5.03373333333,4.1466,11.4402666667,9.35586666665,8.306
269.59,5.80293333333,12.5567333333,12.3392666667,8.70759999999,3.83046666667,5.46906666667,3.76833333333,3.05673333333,4.64433333333,3.67186666667,10.9910666667,8.81006666667,7.7322
269.97,6.1498,12.741,12.3994666667,8.84560000001,4.2158,5.70566666667,4.0254,3.35433333333,4.92913333333,3.97386666667,11.2693333333,9.22326666667,7.96326666667
270.34,6.2474,13.0293333333,12.3087333333,8.91366666666,4.3166,5.85036666667,4.22206666667,3.49866666667,5.09306666667,4.10993333333,11.4143333333,9.18220000001,8.06606666667
270.71,6.3376,13.2331333333,12.0967333333,8.93079999999,4.5026,5.7164,4.24793333334,3.60666666667,5.30406666667,4.17066666667,11.3009333333,9.34020000001,8.02373333333
271.09,6.9782,13.9371333333,12.7102,9.52019999999,5.164,6.2835,4.75333333333,4.1494,5.86173333334,4.90753333333,11.7921333333,9.91179999999,8.5166
271.46,5.9792,12.8633333334,11.6982,8.4468,4.1832,5.1631,3.74806666667,3.13866666667,4.782,3.82346666667,10.5088666667,8.95959999999,7.397
271.83,6.40086666667,13.2448666667,11.9921333333,8.97933333335,4.6588,5.4974,4.23433333333,3.41393333333,5.19266666667,4.18473333333,10.6823333333,9.43760000001,7.6666
272.20,6.9592,13.6232666667,12.3798,9.55226666667,5.345,6.07896666667,4.74966666667,4.0158,5.68806666667,4.83793333333,11.1135333333,9.83993333333,8.16753333333
272.58,7.0216,13.5895333333,12.4239333333,9.63646666665,5.4888,6.30686666667,4.8946,4.03206666667,5.77933333333,5.12386666667,11.1226,9.88286666667,8.28333333333
272.95,7.39833333333,13.7483333333,12.7883333333,9.81453333332,5.76313333333,6.56586666667,5.14193333333,4.20366666666,5.9326,5.46093333333,11.4376666667,10.2172,8.54013333333
273.32,7.3856,13.6488666667,12.7587333333,9.73579999999,5.6054,6.54056666667,5.10626666667,4.23093333333,5.86713333333,5.34853333333,11.4306,10.2788666667,8.53266666667
273.69,7.36966666667,13.6150666667,12.8678,9.74399999999,5.56413333333,6.45953333333,5.14033333333,4.28026666667,5.836,5.29213333333,11.3978666667,10.212,8.56786666667
274.06,7.23826666667,13.4881333333,12.7192666667,9.6744,5.36633333333,6.26976666667,4.98193333333,4.1458,5.7032,5.20153333333,11.2941333333,9.94393333333,8.5112
274.44,7.21213333333,13.3865333333,12.8335333333,9.64220000001,5.30946666667,6.2304,5.00506666667,4.1502,5.61913333333,5.1598,11.0071333333,9.98226666667,8.4754
274.81,7.13946666667,13.2532,12.8216666667,9.59439999999,5.28686666667,6.41476666667,4.9664,4.05166666667,5.58913333333,5.21693333334,10.8785333333,9.97673333333,8.57373333333
275.18,6.78566666667,13.0109333333,12.5934666666,9.44119999999,5.0732,6.35746666667,4.891,3.93186666667,5.45126666667,4.91206666667,10.646,9.86126666666,8.43713333333
275.55,7.28393333333,13.4411333333,12.8858666667,10.0202,5.47513333333,6.82956666667,5.41593333333,4.44,6.00346666667,5.34833333333,11.058,10.2574,8.9526
275.93,7.19246666667,13.3998,12.8075333333,9.85466666667,5.37693333333,6.86436666667,5.28026666666,4.475,5.96093333334,5.26366666667,11.0584666667,10.0816666667,9.0992
276.30,6.67786666667,12.8974,12.3599333333,9.28700000001,4.6492,6.25353333333,4.73113333333,3.87366666667,5.31406666667,4.649,10.3396,9.56126666667,8.45506666667
276.67,6.56873333333,12.6793333333,12.3769333333,9.25679999999,4.37626666667,5.99826666667,4.52026666667,3.79426666667,5.09946666667,4.40213333333,10.1037333333,9.614,8.17633333334
277.04,6.147,12.2182666667,12.0586,8.8822,3.99833333333,5.57483333333,4.10266666667,3.39426666667,4.8172,3.9084,9.59639999999,9.20453333333,7.85713333333
277.41,6.0916,12.3717333333,12.122,9.15606666666,4.27593333333,5.62223333333,4.0726,3.42193333334,4.77573333333,4.2004,9.66733333333,9.217,8.0668
277.79,5.58753333334,11.9652666667,11.7558666667,8.73653333333,4.02773333334,5.244,3.58546666667,3.0134,4.27833333333,3.85373333333,9.36753333333,8.89873333333,7.622
278.16,5.16993333333,11.5688,11.5688666666,8.36353333333,3.8758,5.06543333333,3.29673333333,2.65853333333,3.9494,3.49953333333,8.95166666667,8.41926666667,7.2108
