wavelength,Back_ConSitf,Belly_ConSitf,Breast_ConSitf,Crissum_ConSitf,Crown_ConSitf,DorTail_ConSitf,Rump_ConSitf,Throat_ConSitf,WingTip_ConSitf
221.23,65.0340666667,87.4851666667,47.4014000001,18.5669333334,67.4604000001,22.8934977778,24.4626666667,43.687,-12.4761333333
221.61,63.1322000001,78.4684666668,45.2087333332,26.9954666667,64.0375333335,29.0655955556,38.0811333333,42.5119333333,-0.283800000007
221.98,60.7593999999,75.0606,42.2602666667,21.4296666667,63.9678666667,28.8321466666,33.3298666667,49.6648666667,-4.53493333326
222.36,65.8192666665,76.3328333333,40.5556,23.8047333333,61.1110666666,26.9412888889,27.9966000001,53.0695333333,-5.37033333326
222.74,78.2297333334,93.3954333335,42.8115333333,32.4098666667,64.6956,39.4886133333,31.7475333333,76.4845333332,4.8363333334
223.11,73.3902666667,81.2706000001,38.2507333333,29.1053333334,55.9600666668,43.411231111,29.7493333333,68.8318666666,6.79200000006
223.49,96.5797333333,113.014533333,62.5942666667,39.5652666666,57.9419333332,68.7285422222,32.8262000001,99.7971333333,11.4347333332
223.87,111.2028,121.213066667,67.0778666667,48.9942666667,61.9062666666,70.8977377777,45.5964000001,115.314266667,22.0115333334
224.24,626.7644,729.584866667,580.195466666,349.377333333,404.688533334,543.550662223,217.387066667,785.1282,235.189066667
224.62,-532.857066666,-598.163333333,-593.367466667,-310.340133333,-360.238133333,-479.809657777,-208.4694,-657.449066667,-293.673466667
225.00,204.804333333,190.429333333,159.125466667,99.7353999999,131.2766,157.952333333,104.5776,217.824533333,102.871933333
225.38,126.481466667,113.889066667,87.7778666666,51.0183999999,84.9073999999,90.96296,68.5185333333,152.5926,42.4074666665
225.75,159.388933333,151.222266667,137.5926,65.9074666665,112.148133333,126.475422222,91.0184666667,209.999933333,72.9074666667
226.13,-2803.70373333,-2694.93816667,-2765.432,-1869.0536,-2071.44033333,-2901.05346667,-1689.38266667,-3781.56373333,-1925.5966
226.51,-170.0,-174.213966667,-186.843533333,-159.876533333,-137.139933333,-201.484346667,-112.605,-232.271733333,-146.000066667
226.88,-95.1198666667,-90.7434333333,-121.062133333,-115.179666667,-90.2069333334,-116.995017778,-61.3562,-122.810466667,-104.0906
227.26,-58.4187333333,-56.8386,-76.7575999999,-78.3446666667,-56.2219999999,-72.0977111111,-36.0414,-76.3000000001,-70.4973333333
227.64,-37.7428,-40.0160333333,-53.8983333334,-55.4113333333,-40.0634666667,-47.3962488889,-22.1838666667,-52.7178666667,-48.4639333333
228.01,-32.4888,-37.3555333333,-48.3568666667,-51.2434666667,-37.0754666667,-41.7783733333,-21.6276,-48.6458,-46.3144666667
228.39,-23.3412666667,-27.4992,-33.835,-37.9524666667,-27.6174666667,-30.7972933333,-14.4354666667,-37.0328666667,-34.3384666667
228.76,-14.5568666667,-19.7449666667,-24.7440666667,-31.3782,-20.4152666667,-22.2260177778,-11.0922666667,-27.5161333333,-26.0908
229.14,-6.01186666667,-12.3209,-15.4415333333,-21.831,-12.5647333333,-11.5831866667,-4.06273333334,-17.9003333333,-15.6454
229.52,0.16953333334,-5.43566666667,-6.90353333332,-11.8388666667,-6.87493333334,-3.80025333332,2.2222,-8.58906666667,-7.32306666666
229.89,-0.271133333328,-4.92569999999,-5.7276,-11.3558,-6.21360000001,-2.75606666667,1.84526666667,-8.19113333333,-7.97279999999
230.27,-3.58066666667,-9.27746666666,-10.3221333333,-14.5100666667,-9.89206666666,-6.31164888888,-1.55826666667,-12.0008,-11.2168666667
230.65,-3.85073333334,-9.70606666666,-10.9282,-13.3196666667,-9.45573333334,-6.97129777777,-1.66093333333,-11.8855333333,-10.3356
231.02,-2.78033333332,-8.24710000001,-8.5908,-10.5793333333,-5.38626666666,-4.18191111111,0.425933333348,-10.3258666667,-6.81766666667
231.40,-4.52666666666,-9.01066666667,-9.41160000001,-11.8960666667,-5.60426666667,-4.98265777779,-0.555066666668,-9.94840000001,-6.8276
231.78,-4.7466,-7.64486666665,-8.66499999999,-12.2329333333,-4.68026666667,-4.53664444443,0.070399999994,-9.32473333333,-7.41613333333
232.15,0.695933333326,-1.3919,-2.78973333332,-5.67740000001,1.24013333333,1.48983111113,4.92013333333,-3.14259999999,-1.66873333333
232.53,1.85800000001,-0.468666666672,-1.37506666668,-3.5908,3.15700000001,3.63472000001,5.73520000001,-1.01326666666,-0.810000000008
232.90,0.2474,-1.06846666667,-1.36379999999,-2.62540000001,2.8546,3.29099999998,6.61373333334,-1.77733333333,-0.918866666666
233.28,-3.87760000001,-4.89260000001,-5.45900000001,-6.03806666666,-0.413999999998,-0.992911111106,3.13426666666,-4.89199999999,-5.41333333333
233.66,-6.36646666667,-7.60513333334,-9.66320000001,-8.1836,-2.16266666667,-4.37693777778,0.293600000012,-6.67240000001,-8.93299999999
234.03,-5.08993333333,-7.08376666667,-8.5556,-6.88799999999,-2.3956,-4.69228888891,0.870000000006,-6.46713333335,-7.89846666667
234.41,-2.79013333332,-4.98519999999,-6.21839999999,-4.01766666668,-0.486266666674,-3.04196888888,2.47933333333,-3.76779999999,-4.73386666668
234.78,-2.84633333333,-5.39743333333,-6.7186,-3.84660000001,-1.43719999999,-2.85306666667,1.42753333334,-4.22826666666,-5.36466666667
235.16,-2.61059999999,-4.83383333333,-6.66119999999,-4.1898,-2.18526666666,-3.35983111112,1.22553333333,-3.36386666667,-5.78806666666
235.54,-1.83793333333,-5.00420000001,-6.98426666668,-4.26333333333,-1.97480000001,-4.15252888889,1.20693333333,-4.68506666665,-5.41586666667
235.91,-2.59093333333,-6.37466666666,-7.27186666666,-4.21960000001,-1.9718,-4.19190666665,0.836066666678,-4.83773333333,-4.52946666665
236.29,-4.66333333335,-8.78596666666,-8.8212,-6.39693333333,-3.78393333333,-6.11307111111,-0.432400000006,-7.18493333334,-6.9076
236.66,-4.84793333332,-8.31616666666,-9.91133333331,-7.63506666667,-4.48320000001,-7.65377777777,-1.49446666667,-9.12193333334,-6.96806666667
237.04,-6.48760000001,-8.92443333333,-11.2688666667,-9.74406666667,-6.18233333334,-9.44813777777,-3.06720000001,-11.1211333333,-8.3278
237.41,-6.1694,-8.18769999999,-9.76140000001,-8.71853333333,-6.00666666666,-9.29536888889,-2.4476,-10.7218,-6.97733333335
237.79,-6.14586666668,-8.57996666666,-8.80266666667,-9.20299999999,-6.63946666667,-9.26882222222,-3.20553333333,-11.5433333333,-6.89953333334
238.17,-6.66920000001,-8.54193333334,-8.94213333334,-9.13933333332,-6.9408,-7.98929333333,-3.46726666667,-11.2344666667,-6.54153333335
238.54,-6.9542,-8.98480000001,-8.75119999999,-9.57773333333,-7.044,-7.8430711111,-3.57593333334,-11.6802,-7.15179999999
238.92,-5.36913333333,-7.33446666666,-6.31479999999,-7.34153333334,-4.79566666666,-5.46393777778,-1.71753333333,-8.82506666666,-4.38860000001
239.29,-4.09873333334,-6.61476666666,-5.08673333333,-5.59773333334,-3.45693333333,-4.57594222223,-1.47146666666,-7.38406666667,-2.5566
239.67,-2.42566666666,-5.19856666667,-3.60286666667,-4.42553333334,-2.89373333334,-2.74506222221,-0.553133333333,-5.75880000001,-1.78706666666
240.04,-2.23333333333,-4.80783333333,-3.58879999999,-4.09326666667,-3.02599999999,-1.74240444445,-0.360133333332,-5.34553333333,-1.92346666667
240.42,-2.46473333333,-4.16426666667,-3.61500000001,-3.52600000001,-3.35639999999,-1.22370666666,-0.396800000002,-5.08493333333,-1.426
240.79,-2.2866,-3.91013333333,-3.23786666667,-3.52253333333,-3.19486666667,-0.751128888888,0.157333333332,-4.16493333333,-0.910400000001
241.17,-1.10806666667,-3.9478,-2.3628,-2.58513333333,-2.60653333334,0.184982222222,0.792000000001,-3.10633333333,-0.188399999999
241.54,-0.2008,-3.33833333333,-2.06233333333,-2.3484,-1.7504,0.855444444445,1.34173333333,-2.12233333333,0.246866666667
241.92,0.8486,-2.0881,-1.15773333333,-1.2694,-0.4442,2.10202666667,2.59453333333,-0.962600000002,1.5734
242.29,1.32873333333,-1.79616666667,-1.04893333333,-0.916400000001,-0.101466666666,2.27467111111,3.0916,-0.576666666666,1.66926666667
242.67,2.05606666667,-0.940800000001,-0.511733333332,-0.412199999998,0.441466666667,2.85591111111,3.8656,0.013133333332,2.41526666667
243.05,2.00893333333,-0.556833333333,-0.496066666664,-0.5956,0.423600000001,2.71427111111,3.93486666667,-0.108666666667,2.0474
243.42,0.963200000001,-1.6197,-1.58906666667,-1.75646666667,-0.676399999999,1.98768888889,3.04606666667,-1.26213333333,0.988466666669
243.80,0.459733333333,-1.9739,-1.67286666667,-2.0816,-0.987199999999,1.84147111111,2.63353333333,-1.551,0.935866666667
244.17,0.388533333333,-2.15633333333,-1.92346666667,-2.51726666667,-1.24226666667,1.59610222222,2.32173333333,-1.6308,0.983933333333
244.55,1.3726,-1.59316666667,-1.5346,-2.08213333333,-0.481933333334,2.17273777778,3.01586666666,-0.913799999999,1.58333333333
244.92,2.0114,-1.08776666667,-1.12406666667,-1.51566666667,0.0200000000014,2.92372,3.66906666667,-0.365666666665,2.29013333333
245.30,2.1028,-0.623933333333,-1.01506666667,-1.19886666667,0.258266666667,3.12243555555,4.10293333333,0.081200000002,2.6356
245.67,1.96353333333,-0.758266666667,-1.07026666667,-0.979333333332,-0.0220666666668,3.28102666667,3.9586,-0.059733333334,2.70233333334
246.05,1.93646666667,-0.443,-0.932333333335,-0.769666666666,-0.0656666666666,3.30266666667,3.92873333333,-0.053666666666,2.68093333333
246.42,2.39886666667,0.279466666665,-0.253,-0.204466666667,0.490400000001,3.83297777778,4.37586666667,0.4892,3.60333333333
246.79,2.20093333333,0.220333333332,-0.321533333333,-0.129666666665,0.395266666665,4.02122666667,4.3792,0.432733333334,3.67953333333
247.17,2.3344,0.240866666666,-0.0752666666674,0.130800000001,0.550466666665,4.37687111111,4.82406666666,0.588266666668,3.97793333333
247.54,3.03653333333,0.946166666666,0.673799999999,0.705999999999,1.2102,5.02143555555,5.59926666667,1.287,4.6334
247.92,3.17126666667,1.10003333333,0.803666666667,0.993733333334,1.46593333333,5.12312444444,5.86146666667,1.54893333333,4.72853333333
248.29,3.31593333333,1.4429,1.04426666667,1.26593333333,1.72773333333,5.25191555555,6.12226666667,1.6826,4.8362
248.67,3.10626666667,1.3549,0.922200000001,1.18666666667,1.58346666667,5.05724444444,6.01506666667,1.5418,4.86353333333
249.04,2.96146666667,1.0216,0.912466666665,1.0766,1.52573333333,4.85943111111,5.90826666667,1.33333333333,4.6778
249.42,3.2666,1.26823333333,1.05893333333,1.06513333333,1.79693333333,4.95128888889,6.05853333333,1.3446,4.79393333333
249.79,3.36946666667,1.63516666667,1.47833333333,1.23373333333,2.1088,5.14061333333,6.3066,1.62126666666,5.11653333333
250.17,3.30306666666,1.44566666667,1.4168,1.11286666667,1.96253333333,4.95713333333,6.53233333333,1.67813333333,5.1078
250.54,3.24133333333,1.24026666667,1.3554,0.875200000001,1.84546666667,4.67602222222,6.4248,1.45126666667,4.66606666667
250.92,3.10913333333,1.1574,1.3154,0.668266666666,1.7568,4.39269777778,6.19413333333,1.2726,4.424
251.29,2.70426666667,0.549833333334,0.672466666667,0.175666666666,1.21993333334,3.82102666667,5.373,0.653533333333,4.00513333333
251.66,2.56806666667,0.268233333333,0.405266666667,-0.0146666666654,0.923466666666,3.26228888889,4.79766666667,0.475,3.75873333333
252.04,2.35546666667,0.2195,-0.115333333333,-0.291399999998,0.820533333333,3.06422666667,4.64386666667,0.282533333332,3.7808
252.41,1.7664,-0.407233333333,-0.624266666667,-0.7404,0.587266666665,2.67528,4.39906666667,-0.373066666666,3.3914
252.79,1.5686,-0.699033333334,-0.6266,-1.10686666666,0.274266666668,2.69672,4.17233333333,-0.648,2.82073333334
253.16,1.1684,-1.00173333333,-1.17766666667,-1.3718,-0.2596,2.29399111111,3.5392,-1.08906666667,2.2672
253.54,0.670933333332,-1.22946666667,-1.17906666667,-1.34613333333,-0.561066666666,2.18722222222,3.1376,-1.42453333333,1.8702
253.91,0.964866666667,-1.17813333333,-1.419,-1.434,-0.5782,2.12141333333,3.1092,-1.43466666667,1.63566666667
254.28,0.814866666666,-1.32096666667,-1.57106666667,-1.82293333333,-0.643333333335,1.93879111111,2.7184,-1.62706666667,1.0608
254.66,0.008666666668,-2.11016666667,-2.74066666667,-2.7384,-1.67906666667,1.15185333333,2.06426666667,-2.5054,0.0350000000014
255.03,-0.139333333335,-2.69933333333,-3.50233333333,-3.41933333333,-2.20873333333,0.689097777778,1.6302,-2.8892,-0.583466666668
255.41,-0.288333333331,-2.43653333333,-3.66526666667,-3.77573333333,-2.17413333333,0.283208888889,1.7124,-3.01793333333,-1.36826666667
255.78,-1.02446666667,-2.95523333333,-4.70546666667,-4.60173333333,-3.1314,-0.438635555555,1.4862,-3.9678,-2.328
256.15,-0.700199999999,-2.6215,-4.06193333333,-4.48846666667,-2.98613333333,-0.082,1.80006666667,-3.91273333333,-2.2366
256.53,0.493466666665,-1.43476666667,-2.97406666667,-3.27453333333,-2.30253333333,0.714844444445,2.66533333333,-2.5852,-0.915266666666
256.90,0.941666666665,-0.909833333332,-2.6524,-2.4176,-1.69606666667,0.843471111111,3.4564,-1.80906666667,0.386800000002
257.28,1.4778,-0.159899999998,-1.8214,-1.4882,-0.9432,1.68505333333,4.46213333333,-0.756200000001,1.5214
257.65,2.20033333333,0.625066666665,-1.24093333333,-0.547533333332,-0.186066666664,2.49321333333,5.29113333333,0.400266666667,2.4062
258.02,2.35746666667,0.9145,-0.7202,0.0145333333326,0.375933333332,3.08663555555,5.88206666667,0.739399999999,2.94546666667
258.40,3.00106666667,1.5026,0.018266666668,0.683799999999,1.0042,3.9538,6.46166666667,1.38573333333,3.8646
258.77,3.5392,2.03196666667,1.0912,1.5268,1.74646666667,4.72246222222,6.9732,2.14633333334,4.6392
259.15,3.93006666667,2.55066666667,1.8972,2.10253333333,2.24333333333,5.27933333333,7.31880000001,2.79346666667,5.08
259.52,4.32426666667,2.68216666667,2.26626666667,2.52613333333,2.5448,5.63526222222,7.54653333333,3.12153333333,5.6198
259.89,4.62333333333,2.85436666667,2.68793333333,2.9224,2.8648,5.97700888889,7.71420000001,3.502,5.8684
260.27,4.6862,2.9323,2.77433333333,3.1192,2.82406666667,6.05531555556,7.82026666666,3.56213333333,5.9648
260.64,4.64853333333,2.884,2.84866666667,3.03433333333,2.8114,6.09972,7.92946666666,3.5388,5.89286666667
261.01,4.46393333333,2.74903333333,2.68746666667,2.81033333333,2.66913333333,5.94726666667,7.72886666667,3.3046,5.5454
261.39,4.5182,2.841,2.73633333333,2.75046666667,2.67666666667,5.97933333334,7.6348,3.2088,5.49906666667
261.76,4.29473333333,2.37263333333,2.48153333333,2.25566666667,2.34926666667,5.67847111111,7.2348,2.76546666667,5.24513333333
262.13,4.2216,2.1211,2.41093333334,2.02713333333,2.191,5.39181333333,7.04286666667,2.5768,5.00626666667
262.51,4.04253333333,1.85956666667,2.30033333333,1.90326666667,1.94846666667,5.16837777778,6.72493333334,2.26646666667,4.76926666666
262.88,3.94066666667,1.8435,2.11506666666,1.75913333333,1.92566666667,4.99742222222,6.5354,2.1092,4.61153333333
263.25,3.74626666667,1.67063333333,1.76026666667,1.52246666667,1.7222,4.80392,6.3758,1.74713333333,4.29393333334
263.63,3.0734,1.01096666667,1.16686666667,0.800133333332,0.923000000001,4.24554666667,5.87206666667,1.24353333334,3.39726666667
264.00,2.65173333333,0.691966666666,0.827933333334,0.406133333335,0.599933333333,3.78452,5.47353333333,0.846066666666,2.88066666667
264.37,2.35493333334,0.501600000001,0.633066666668,0.0705333333328,0.549733333333,3.36412,5.04633333333,0.572533333334,2.57166666667
264.75,2.423,0.4274,0.504533333335,0.338400000001,0.426066666665,3.25291555555,4.6614,0.4612,2.6568
265.12,3.3994,1.17746666667,1.2692,1.14506666667,1.16366666667,4.02040444444,5.259,1.34246666667,3.5062
265.49,3.47986666667,1.2815,1.4816,1.46546666667,1.43553333333,4.26938666667,5.6828,1.7486,3.67573333333
265.87,3.88106666667,1.7973,1.92346666667,2.05246666667,1.7412,4.64717777778,6.23693333333,2.14746666667,4.22526666667
266.24,4.08886666667,2.1349,2.1984,2.50093333333,1.90913333333,5.08066666666,6.4084,2.46906666667,4.67586666667
266.61,4.18773333333,2.33006666667,2.10653333333,2.60206666667,1.98106666667,5.18490666667,6.69493333333,2.59366666667,4.89166666667
266.98,4.22533333333,2.39513333333,2.0228,2.6186,2.02646666667,5.26499111111,6.8732,2.8092,4.98126666667
267.36,4.14133333333,2.17353333333,1.8966,2.56146666667,1.949,5.01823111111,6.784,2.51346666667,4.89373333333
267.73,4.43653333333,2.58203333333,2.11333333333,2.84766666667,2.4704,5.24736444444,6.9852,2.81033333333,5.26133333333
268.10,4.60526666667,2.93976666667,2.22173333333,3.03766666667,2.87873333333,5.59320444445,7.3752,3.07013333333,5.602
268.48,4.80593333333,3.00463333333,2.2272,3.03173333333,3.0322,5.66465333333,7.3422,3.1658,5.49693333333
268.85,4.59953333333,2.80883333333,2.08846666667,2.6472,2.96806666667,5.44982222222,7.14713333333,2.96073333333,5.02493333334
269.22,3.8936,2.2395,1.63833333333,2.24806666667,2.4548,5.15152,6.58393333333,2.37106666667,4.48166666667
269.59,3.75273333333,2.01596666667,1.4376,1.91266666667,2.239,4.84754666667,6.21366666667,2.09726666667,4.38473333333
269.97,3.5642,1.90466666667,1.38773333333,1.77706666667,2.20213333333,4.76095555555,6.08206666667,2.0962,4.20526666667
270.34,3.79773333334,2.08883333333,1.60713333334,1.86426666667,2.33006666667,4.92184,6.2976,2.22126666667,4.5256
270.71,3.54466666667,1.73546666667,1.4396,1.50906666667,2.15106666667,4.67323555555,5.94446666667,2.02706666667,4.1478
271.09,3.57326666667,1.6028,1.391,1.3306,2.0948,4.46424888889,5.80793333333,1.93986666667,4.15713333333
271.46,3.6608,1.69443333333,1.616,1.4794,2.3534,4.63448,5.973,2.15,4.46213333333
271.83,3.31433333333,1.39993333333,1.43933333333,1.27193333333,1.99373333333,4.4554,5.63793333333,1.7866,4.28626666667
272.20,3.6852,1.655,1.85353333333,1.4844,2.0984,4.67156444445,5.7542,1.96486666667,4.637
272.58,3.44873333333,1.41776666667,1.65193333333,1.341,1.80186666667,4.55457333333,5.58873333333,1.82033333333,4.6052
272.95,3.58386666667,1.45926666667,1.75,1.46713333333,1.8844,4.74885333333,5.6644,2.0464,4.79233333333
273.32,3.46186666667,1.25366666667,1.44766666667,1.12106666667,1.681,4.42404444444,5.47306666667,1.9118,4.53193333333
273.69,3.52233333333,1.33826666666,1.439,1.08966666667,1.7042,4.37721333333,5.43133333333,1.97273333333,4.43986666667
274.06,3.58493333333,1.44683333333,1.33913333334,1.18133333333,1.77506666667,4.44837333333,5.3472,2.05746666667,4.444
274.44,3.2296,1.10943333333,0.858000000002,0.779466666666,1.59273333333,4.14422666666,4.97333333333,1.9206,3.9482
274.81,3.27366666667,1.27503333333,0.961533333334,0.898,1.7728,4.24532444445,5.10253333333,2.0632,4.09126666667
275.18,3.32046666667,1.38666666667,0.954533333333,0.930133333336,1.7556,4.25651111111,5.21493333333,2.11393333333,3.96133333333
275.55,3.16953333333,1.3634,0.795133333334,0.6826,1.55926666666,4.12652888889,5.01373333333,1.91506666667,3.6166
275.93,3.40346666667,1.51296666667,0.9254,0.8654,1.7502,4.16737777778,5.20993333333,2.03713333333,3.68833333333
276.30,2.77266666667,0.898633333333,0.044266666668,0.2976,1.2878,3.55561777778,4.57846666667,1.4592,3.01186666667
276.67,3.05693333333,1.208,0.318000000001,0.5636,1.6394,3.74596888889,4.86146666666,1.68953333333,3.10753333333
277.04,2.96713333333,1.27646666667,0.0363333333333,0.548733333334,1.62526666666,3.64224888889,4.85633333333,1.55326666667,3.0358
277.41,3.47866666667,1.58206666667,0.3584,0.926,1.88193333333,3.9894,5.27573333334,1.83173333333,3.55753333333
277.79,3.0046,1.20016666667,-0.0922000000014,0.596533333336,1.54386666667,3.72529333333,4.9278,1.33193333333,3.2286
278.16,2.79846666667,1.04876666667,-0.085733333332,0.503,1.46473333333,3.69252,5.0582,1.154,3.24033333333
278.53,2.89886666667,1.1612,0.057066666666,0.663533333336,1.42886666667,3.67798666667,5.19373333334,1.06693333333,3.4086
278.90,3.13526666667,1.29533333333,0.219,0.9328,1.5306,3.82558222222,5.45853333333,1.2874,3.75613333333
279.27,3.01346666667,1.07226666667,0.146599999999,0.892600000002,1.56913333333,3.96208888889,5.32339999999,1.09753333333,3.89
279.64,3.45586666667,1.3381,0.430600000002,1.427,1.9106,4.29077333333,5.66906666667,1.64333333333,4.23433333333
280.02,3.87826666667,1.7692,0.754,1.73146666667,2.28113333333,4.64311111111,5.94086666667,2.1202,4.51266666666
280.39,4.0746,1.88396666666,1.06346666667,2.0778,2.39973333333,4.90607555556,6.18146666667,2.3178,4.7572
280.76,4.11833333333,1.76823333333,0.9778,2.01713333333,2.2574,4.95436888889,6.28879999999,2.3142,4.82586666667
281.13,4.26393333333,1.8169,1.20186666667,2.13973333333,2.37546666667,4.99448,6.41493333334,2.49613333333,4.94699999999
281.50,4.1122,1.901,1.2574,2.16826666667,2.38733333333,4.94091111111,6.36220000001,2.58913333333,4.7898
281.87,4.48273333333,2.33243333333,1.67,2.56853333333,2.78526666666,5.24989777778,6.82759999999,3.06226666667,5.10113333333
282.25,4.75913333333,2.4945,1.8464,2.68533333333,2.9012,5.24347555555,6.94200000001,3.20153333334,5.25473333333
282.62,4.768,2.39873333333,1.8486,2.59106666667,2.84166666667,5.19452888889,6.88233333333,3.1028,5.17253333333
282.99,4.601,2.26236666667,1.7332,2.34513333333,2.68226666666,4.97338666667,6.62993333333,2.87346666667,4.84713333333
283.36,4.86853333333,2.5422,2.10506666667,2.65446666667,2.8662,5.17241777778,6.88806666667,3.15733333333,4.99953333333
283.73,4.76526666667,2.4587,2.0994,2.58086666667,2.705,5.08348888889,6.89273333333,3.09333333333,4.94126666667
284.10,4.57053333333,2.32013333333,2.0524,2.33413333333,2.459,4.93033333334,6.78773333333,2.91406666667,4.80186666667
284.47,4.71846666667,2.58666666667,2.204,2.37366666667,2.5888,5.01721777778,6.94573333333,3.08333333333,4.882
284.85,4.9736,2.9187,2.54306666667,2.6836,2.9174,5.22676888889,7.15546666667,3.31966666667,5.12686666667
285.22,5.09286666667,2.9734,2.72786666667,2.74786666667,2.99713333333,5.30578666667,7.252,3.38453333334,5.16773333333
285.59,5.1712,3.01393333333,2.83206666667,2.8578,3.244,5.41681777778,7.3448,3.47426666666,5.2514
285.96,5.21113333333,2.97506666667,2.83066666667,2.87693333333,3.1318,5.41720888889,7.3116,3.52286666667,5.25773333334
286.33,5.14133333333,2.93016666667,2.7382,2.859,2.96666666667,5.39246222222,7.24033333333,3.43846666667,5.16866666667
286.70,5.29086666667,3.0622,2.88033333333,3.08126666667,3.16506666667,5.59694666667,7.4004,3.56966666667,5.324
287.07,5.45533333333,3.06666666667,2.885,3.14513333333,3.2606,5.67112444444,7.52526666667,3.74606666667,5.34533333333
287.44,5.25133333333,2.83493333333,2.52686666667,2.79946666667,2.95146666667,5.39464,7.2948,3.51946666667,5.03146666667
287.82,5.4242,2.9705,2.5566,2.8094,3.00313333333,5.55376,7.41479999999,3.58726666666,5.11853333333
288.19,5.59273333333,3.07033333333,2.62553333333,2.9352,3.1014,5.63792888889,7.5424,3.70173333333,5.2414
288.56,5.7356,3.1454,2.76893333333,3.04233333333,3.29946666667,5.75954222222,7.83706666667,3.82326666667,5.3668
288.93,5.36993333333,2.7814,2.311,2.5494,2.8332,5.36491555556,7.56326666667,3.50253333333,4.89706666667
289.30,5.31866666667,2.73716666667,2.09286666667,2.4348,2.6796,5.17201777778,7.57640000001,3.31673333333,4.82466666667
289.67,5.22433333333,2.5527,1.89653333333,2.23213333333,2.38106666667,4.92784888889,7.4958,3.0666,4.60686666667
290.04,5.12953333333,2.42486666667,1.74993333333,2.11766666667,2.18653333333,4.79754222222,7.44113333333,2.8804,4.51446666667
290.41,5.2552,2.64943333333,1.84286666667,2.08553333333,2.39086666667,4.88233777778,7.6946,2.91,4.56993333333
290.78,5.21906666667,2.74413333333,1.81153333333,2.03713333333,2.32146666667,4.80201777778,7.85246666667,2.99993333333,4.47746666666
291.15,5.26846666667,2.8614,1.82766666667,2.127,2.33373333333,4.94576888889,8.06253333333,3.02306666667,4.63186666667
291.52,5.485,3.03473333333,2.0476,2.39126666667,2.54273333333,5.14139555556,8.36046666667,3.1492,4.76753333333
291.89,5.46773333333,2.99416666667,1.978,2.30673333333,2.53886666667,4.99752,8.39746666667,3.09386666667,4.65093333333
292.26,5.56806666667,3.15066666667,1.98073333334,2.4126,2.7066,5.11888888889,8.67593333334,3.23166666667,4.72606666667
292.64,5.38686666667,2.9782,1.78546666667,2.25673333333,2.40433333333,4.90336888889,8.57753333332,3.1124,4.5256
293.01,5.3966,2.91743333333,1.83266666667,2.3278,2.4794,4.83036,8.79906666667,3.05253333333,4.5294
293.38,5.4214,2.887,1.96526666667,2.22846666667,2.512,4.86544444444,8.9846,3.23673333333,4.4686
293.75,5.71793333334,2.97333333333,2.13253333333,2.32413333333,2.60213333333,5.04031555556,9.35146666667,3.45913333333,4.63853333333
294.12,6.032,3.07986666667,2.36006666667,2.47093333333,2.9282,5.21878666667,9.7,3.62426666667,4.76373333333
294.49,5.97353333333,2.82306666667,2.3054,2.32386666667,2.8862,5.18808,9.62720000001,3.65053333333,4.54386666667
294.86,6.16133333333,2.8871,2.42253333333,2.4208,3.02906666667,5.28682666667,9.83366666667,3.83866666667,4.63593333333
295.23,6.22233333333,2.91406666667,2.5682,2.4144,2.98766666666,5.20623111111,9.91326666665,3.8602,4.54413333333
295.60,6.1876,2.84623333333,2.53786666667,2.32186666666,2.81233333333,5.11351555555,9.99880000001,3.8684,4.57046666667
295.97,6.19433333333,2.7807,2.58213333333,2.30253333333,2.80726666667,5.09969333333,10.0994,3.84686666667,4.64246666667
296.34,6.17433333333,2.72246666667,2.58493333333,2.2532,2.72753333333,5.03413333333,10.0979333333,3.773,4.53226666667
296.71,6.4112,2.87843333333,2.7202,2.42093333333,2.87866666667,5.15776,10.3062,3.92093333333,4.5984
297.08,6.628,3.12916666667,2.88693333333,2.56693333333,2.96173333333,5.39861777778,10.4852,4.19806666667,4.77193333333
297.45,6.7074,3.25303333333,2.91273333333,2.7786,3.03846666667,5.55047111111,10.6464666667,4.31833333333,4.88106666667
297.82,6.68566666667,3.33896666667,2.93366666667,2.78213333333,2.98773333333,5.59490222222,10.6956,4.2648,4.8104
298.19,6.76226666667,3.46856666667,3.0418,2.81013333333,2.96633333333,5.63264888889,10.869,4.39453333333,4.93773333333
298.56,6.964,3.6508,3.1716,2.96513333333,3.02226666667,5.71013777778,11.1566666667,4.54386666667,5.08833333333
298.93,6.9416,3.65013333333,3.1664,2.9122,2.97026666667,5.67162666667,11.2091333333,4.47726666667,5.10326666667
299.30,6.83906666667,3.5964,2.90646666667,2.79333333333,2.81953333333,5.55094222222,11.2214,4.26433333333,5.02426666667
299.67,6.9126,3.6104,2.82206666667,2.6858,2.82873333333,5.54753777778,11.2614,4.19633333334,4.97346666667
300.04,6.8586,3.58826666667,2.66326666667,2.524,2.71026666667,5.43333777778,11.2634,4.0382,4.842
300.41,6.98473333333,3.58496666667,2.55313333333,2.4736,2.66153333333,5.38477777778,11.5026666667,4.06953333333,4.83273333333
300.78,6.95686666667,3.48643333333,2.43113333333,2.3336,2.5376,5.31498666667,11.5354666667,3.9882,4.72493333333
301.15,7.053,3.444,2.50093333333,2.39173333333,2.6938,5.34372,11.7712,4.00713333333,4.8348
301.52,7.3246,3.52703333333,2.69166666667,2.4886,2.90353333333,5.48008888889,11.9881333333,4.09973333333,4.93666666667
