wavelength,Back_CamPalm,Belly_CamPalm,Breast_CamPalm,Crissum_CamPalm,Crown_CamPalm,DorTail_CamPalm,Rump_CamPalm,Throat_CamPalm,WingTip_CamPalm
705.13,21.3395777778,55.2589,42.2232666667,40.2264666667,20.163,19.9395333333,24.688275,38.0377333333,21.3653333333
705.45,21.3328666667,55.1711333333,42.1438,40.1452666667,20.1410666667,19.9648,24.6760333333,38.0056,21.3136
705.78,20.9939555556,54.6991333333,41.6752,39.7102,19.8172666667,19.5738,24.2956,37.6449,20.9534666667
706.10,21.2207333333,55.1235333333,41.9057333333,39.8810666667,19.8824666667,19.6418,24.4565416667,37.8898,21.1608666667
706.42,21.3076,54.9562666667,41.8143333333,39.9025333333,19.9109333333,19.569,24.4540333333,37.6544666667,21.1728666666
706.74,21.4726222222,55.2604,41.8825333333,40.1628666666,20.0565333333,19.6984666667,24.699275,37.8273,21.2782
707.06,21.4107555555,55.0331666667,41.7610666667,40.1509333333,20.0944,19.6549333333,24.6573,37.6901666667,21.2736
707.38,21.4324444445,55.059,41.8144,40.1870666667,20.0646,19.5693333333,24.6867,37.7194666667,21.2459333333
707.70,21.3973111111,55.1296,41.7612,40.2345333333,20.1264666667,19.5619333333,24.7229083333,37.7254666667,21.1921333333
708.03,21.2398,55.1072666667,41.7514666667,40.1575333333,19.8552,19.3802,24.619175,37.4876,21.0864666667
708.35,21.5819333333,55.5572666667,42.0584,40.5138666667,20.1066666667,19.806,24.8738,37.8017,21.3788666667
708.67,21.6584888889,55.6550333333,42.2067333333,40.7232,20.1921333333,19.8906666667,25.0432916667,37.8616,21.4755333333
708.99,21.8946222222,55.7198666667,42.3223333333,40.8994,20.3692666667,20.1083333334,25.2513,37.8269666667,21.7129333333
709.31,22.2038222222,56.098,42.7598,41.2358,20.7564,20.4182666666,25.6831,38.082,22.0588
709.63,21.9865777778,55.8327,42.4851333333,41.0664666667,20.5876,20.3069333333,25.5160166667,37.8203666667,21.8244666667
709.95,22.1432888889,56.0168,42.5903333334,41.2820666666,20.7074666667,20.5131333333,25.7019583333,38.0248,22.0045333333
710.27,22.0256666667,55.7652666667,42.4128666667,41.1329333333,20.557,20.4220666667,25.53405,37.8015,21.8941333333
710.59,22.1012222222,55.6963666667,42.2712666667,40.9816,20.5537333334,20.4159333333,25.537225,37.7747333333,21.9608
710.91,22.4170666667,55.932,42.4569333333,41.2640666667,20.8355333333,20.6393333333,25.8376,37.9563,22.281
711.24,22.5843555555,55.9575666667,42.5824,41.3635333333,20.9683333333,20.8169333334,25.9841083333,38.0015666667,22.5116
711.56,22.7630444445,56.0176333333,42.7004,41.5444666667,21.1264666667,20.9323333333,26.1032,38.2029,22.5826
711.88,22.6381777778,55.6277333333,42.3946,41.2401333333,20.9366666667,20.7136,25.9326,37.9026666667,22.3998666667
712.20,22.7676666667,55.7283333333,42.4331333333,41.3616,20.9738,20.7222666666,26.0672,37.9861666667,22.5402666667
712.52,22.5549777778,55.6161333333,42.3246666667,41.1312666666,20.8592666667,20.4604666667,25.9056166667,37.8927333333,22.3366666667
712.84,22.7170666667,55.5828333333,42.2965333333,41.2630666667,20.9704,20.6656666667,26.0244083333,38.1009,22.5904
713.16,23.0960222222,55.8628,42.7216666667,41.6559333333,21.3890666667,21.0158666667,26.39545,38.5059,22.9695333333
713.48,23.1425111111,55.8879666667,42.7202666667,41.5926,21.3317333333,21.0004,26.3325333333,38.5519,22.927
713.80,23.1133777778,55.8348,42.7384,41.5580666667,21.2534666667,20.9868666667,26.2865083333,38.4021,22.825
714.12,23.2275111111,56.1068333333,42.9492666667,41.6918,21.3294,21.0435333333,26.3132416666,38.537,22.8714666667
714.44,22.9121777778,55.8444333333,42.764,41.3881333333,21.0240666667,20.8112666667,26.06495,38.3917333333,22.5377333333
714.76,22.7474666667,55.8331333333,42.7156666667,41.2842666667,20.8466,20.7238666667,26.03355,38.2726666667,22.4430666667
715.08,22.7016444444,55.9541,42.7132,41.2662,20.9176666667,20.8109333333,26.0008333333,38.2140333333,22.4752
715.40,22.6048666667,55.9218666667,42.7884666667,41.263,20.8549333333,20.6624666667,25.9529333333,38.2819333333,22.4516666667
715.72,22.3557555556,55.5968666667,42.5791333333,40.9048666667,20.634,20.4862666667,25.6815166667,38.0251333333,22.22
716.04,22.4550666667,55.6126,42.5646,40.9990666666,20.7318666666,20.6471333333,25.7442333334,38.1369666667,22.3294
716.36,22.2325777778,55.5243333333,42.5732666667,40.746,20.4968666667,20.4486666666,25.61815,37.8756333333,22.0028
716.68,22.0713111111,55.2404,42.2638666667,40.4467333333,20.2312,20.2011333333,25.3315833333,37.4947666667,21.7022
717.00,22.0344888889,55.2374333333,42.2778666667,40.4844,20.3189333333,20.2882,25.49285,37.5582666667,21.7773333333
717.32,22.3520666667,55.6747333334,42.7006,40.7136666667,20.6431333333,20.5127333333,25.8702583333,38.0575,22.1486666667
717.64,22.3211111111,55.4834333333,42.6326666667,40.6715333333,20.6012,20.5538,25.9876666667,38.0336666667,22.2089333333
717.96,22.6070888889,55.7133333333,42.8348,40.9298,20.8747333333,20.8102666667,26.3185,38.23,22.4625333333
718.28,22.7788,55.7954333333,43.0223333333,41.0508666667,21.0750666667,20.8912666667,26.4247333333,38.5048666667,22.5854666667
718.60,22.9613333333,55.5891666667,43.1059333333,40.9903333333,21.2632,20.9869333333,26.6505416667,38.5735666667,22.7003333333
718.92,23.1228222222,55.9377666667,43.199,41.2162666667,21.3955333333,21.1063333333,26.929125,38.6883333333,22.9012
719.24,23.7025555555,56.3490333333,43.5354,41.7021333334,21.7866666667,21.6088666667,27.4383416667,39.1412,23.3748666667
719.56,23.8432222222,56.5399,43.7496,41.7383333333,21.7578666667,21.726,27.5682083333,39.2090666667,23.4678666667
719.88,23.8989111111,56.5144666667,43.6092666667,41.8367333333,21.7364666667,21.7274666667,27.4144833334,39.4096,23.4928666667
720.20,24.3513555555,56.9933333333,44.0217333333,42.2385333333,22.1967333333,22.1842,27.823275,39.7269333333,23.9964
720.52,24.5865333333,57.0345,44.1351333333,42.2569333333,22.4401333333,22.2861333333,27.906575,39.8214333333,24.1717333333
720.84,24.7167333333,57.0057666667,44.0808,42.3426,22.5860666667,22.4586666667,27.9904666667,39.8001,24.2282666667
721.16,24.7159333333,57.1344666667,44.1736666666,42.4145333333,22.5434,22.409,27.9014583333,39.7806666667,24.2222666667
721.48,24.6840666667,56.9906,44.043,42.3999333333,22.5164,22.3583333333,27.8222666667,39.6413,24.1520666667
721.79,24.5413777778,56.9121666667,43.8488666666,42.3496666667,22.3116666667,22.2640666667,27.6636333333,39.5177333333,24.0011333333
722.11,24.5832888889,57.1068333333,43.9432666667,42.4299333333,22.1921333333,22.3207333333,27.6176666667,39.4766,24.2041333333
722.43,24.7338888889,56.8957,44.0010666667,42.4528,22.3110666667,22.4680666667,27.7225833333,39.6904666667,24.2043333333
722.75,24.5148888889,56.9736333333,44.1410666667,42.4325333333,22.2389333333,22.363,27.6382166667,39.7879,24.1428666667
723.07,24.4593777778,56.8389,44.0248,42.4841333333,22.2352666667,22.3228,27.6142166667,40.0261666667,24.0851333333
723.39,24.5566,56.8448,44.0542,42.4726,22.352,22.383,27.6879583333,40.0593666667,24.1629333333
723.71,24.2656444445,56.4904,43.7682,42.0110666667,22.1079333334,22.201,27.4970416667,39.9835666667,23.8942
724.03,24.2771333333,56.5344333333,43.9552,42.0739333333,22.0970666667,22.2546,27.530175,39.9680333333,23.8816
724.35,24.0135555555,56.3825666667,43.8572666666,41.9218666666,21.8258666667,21.963,27.2418666667,39.8981666667,23.7379333333
724.67,24.3472888889,56.6775,44.1176666667,42.1303333333,22.1870666667,22.3200666667,27.6525583333,40.3318,24.061
724.98,24.5907777778,56.9096666667,44.3430666667,42.2086666667,22.3666,22.5168,27.7739,40.5872333333,24.3175333334
725.30,24.6838,56.7576,44.1877333333,42.0899333333,22.4886,22.5796666667,27.781375,40.4170333333,24.3308
725.62,24.7356666667,56.6752,44.1244666667,42.0238,22.4904,22.4924,27.8279833333,40.3573333333,24.2510666667
725.94,24.7905111111,56.8502333333,44.2636,42.0054,22.5313333333,22.7530666667,27.8531416667,40.3326,24.3724666667
726.26,24.8262666667,56.8546,44.2800666667,42.0693333333,22.8098666667,22.9252,27.9662416667,40.2637666667,24.4709333333
726.58,24.7557333333,56.7286333333,44.0436,41.8865333334,22.6962666667,22.8110666667,27.8031,39.876,24.3742
726.90,24.9006222222,56.6563666667,43.977,41.8900666667,22.8102,22.9957333333,27.911375,39.6940666667,24.5168666667
727.21,25.0442666667,56.9422333333,44.2163333334,42.2708666667,22.9995333333,23.2548,28.12775,39.7716333333,24.8247333333
727.53,24.7164,56.7208,43.9312666667,42.0593333333,22.6801333333,23.033,27.873825,39.4811333333,24.7009333333
727.85,25.0125333333,56.9136,44.152,42.1763333333,22.9398666667,23.2943333333,28.17725,39.7757666667,24.9679333333
728.17,25.1279333333,56.9986333333,44.2785333333,42.2579333334,23.0826,23.4895333333,28.264275,39.7686,25.0514666667
728.49,25.3307777778,57.2514,44.637,42.5682,23.3537333334,23.8141333333,28.5737416666,39.9929333333,25.3000666667
728.80,25.3344888889,57.2728,44.7570666667,42.5644,23.4226666667,23.9500666667,28.5629333333,40.0204333333,25.2296666667
729.12,25.1472222222,57.1267666667,44.5355333333,42.4678,23.4214666667,23.8128,28.356075,39.971,25.0220666667
729.44,24.7996444445,56.7992666667,44.2373333334,42.2819333333,23.2684666667,23.472,28.0771,39.6463333333,24.7254
729.76,24.6325777778,56.6791666667,43.9620666667,42.0753333333,22.8458,23.1313333333,27.7127083333,39.4394333333,24.3446
730.08,24.9061777778,56.9871333333,44.4509333333,42.3949333333,23.2358666667,23.5344,28.0431416667,39.7822666667,24.6228
730.39,24.8560444444,57.1820666667,44.5685333333,42.5122,23.2734,23.5853333333,28.1961333333,40.0069,24.6352666667
730.71,25.0260444444,57.3335,44.8637333333,42.7185333333,23.3376,23.6906666667,28.3007666667,40.3151333333,24.7314666667
731.03,25.3162444444,57.5756333333,45.0264,42.9249333333,23.6378666667,23.8209333333,28.5525,40.498,24.8486
731.35,25.1076,57.3526333333,44.9552,42.9270666667,23.5285333333,23.6886666667,28.37385,40.2328666667,24.6386666667
731.67,24.8662666667,57.0742666667,44.6444666666,42.781,23.2362666667,23.5028,28.126675,40.0725,24.3814666667
731.98,24.5725555555,56.8431,44.3303333333,42.4086,22.8774666667,23.2442666667,27.8099416667,39.7417,24.0183333333
732.30,24.8991333333,57.3761333333,44.5536666667,42.8479333333,23.1986666667,23.4290666667,28.1379583333,40.1795,24.3411333333
732.62,24.9562222222,57.5018333333,44.5538666666,42.9135333333,23.1916,23.5622666667,28.2283333333,40.3496666667,24.3914666667
732.94,25.2199555556,57.9120333333,44.8370666667,43.1206666667,23.4358666666,23.7546666667,28.43225,40.6438666667,24.6426
733.25,25.3873111111,57.8332,44.9208,43.1909333333,23.7982,24.0882666667,28.6644833333,40.7818666667,24.9369333333
733.57,25.2038222222,57.8101333333,44.7484666667,43.1516,23.5609333333,23.8418666667,28.540125,40.6947,24.8698666667
733.89,25.2326222222,57.8554666667,44.8186666667,43.1645333333,23.5002666667,23.7614,28.4798833333,40.6554,24.9342666667
734.21,25.0501111111,57.8709333333,44.7089333333,42.8862,23.3905333333,23.7366666667,28.369825,40.4507666667,24.7715333333
734.52,24.9296888889,57.6250333333,44.6032666667,42.7441333333,23.3303333333,23.8762,28.1944833333,40.2892333333,24.7593333333
734.84,25.1020222222,57.9139333333,44.4628666667,42.7512666667,23.2868666667,23.9313333333,28.1041,40.4169333333,24.7612666667
735.16,25.3024,58.3692333333,44.8740666667,43.0024666667,23.5792666667,24.0607333333,28.2956166667,40.7000666667,24.9873333333
735.48,25.1902444445,58.3276333333,44.7272,43.0384,23.5951333333,23.9884,28.1532416667,40.7554666667,24.9902
735.79,25.2333333333,58.2700333333,44.7906,42.9942666667,23.5038666667,24.0470666667,28.2119333333,40.6926666667,25.1378
736.11,25.2058444444,58.2376,45.0112666667,43.0563333333,23.5526666667,24.1536,28.332675,40.555,25.2250666667
736.43,25.4362666667,57.9314666667,44.7482666667,42.9410666667,23.4877333333,24.3193333333,28.402575,40.6775,25.3890666667
736.74,25.5867777778,58.1038666667,44.8796666667,43.0906,23.5438,24.4481333333,28.5389,40.9064666667,25.4709333333
737.06,25.7998,58.1905333333,44.9603333333,43.1549333333,23.8942666667,24.7001333333,28.7188416667,41.0725666667,25.635
737.38,25.6847111111,58.1050666667,44.8404666667,42.9949333333,23.8458666666,24.6793333333,28.551875,40.9452333333,25.4204
737.69,25.6767333333,58.2788333333,44.8248666667,43.2286666667,23.7874,24.5552,28.5115083333,41.1214666667,25.3984666667
738.01,25.8284666667,58.6742666667,44.9983333333,43.267,23.8021333333,24.4263333333,28.6284166667,41.5235666667,25.4051333333
738.33,25.6742888889,58.5008,44.8412,43.0762666667,23.794,24.4856666667,28.6897166667,41.4037666667,25.3376666667
738.64,25.6307333333,58.2848666667,44.727,43.0924666667,23.5785333333,24.4852,28.592975,41.2303666667,25.3481333333
738.96,25.7628,58.3874333333,44.8510666667,43.2229333333,23.5878,24.451,28.553475,41.2553333333,25.3162666667
739.28,25.3796,58.1044333333,44.5528666667,42.8625333334,23.3256666667,24.2652,28.1232,40.8812333333,24.9478666667
739.59,25.4506444444,58.3906333333,44.6380666667,42.9741333333,23.201,24.322,28.0159333333,41.1201,24.9938
739.91,25.3486666667,58.6778666666,44.9157333333,43.2167333333,23.3096,24.461,28.0343583333,41.0825333333,24.9453333333
740.23,24.9927777778,58.7031666667,44.7684666667,42.9717333333,23.0200666667,24.1902666667,27.7517416666,40.9189666667,24.7062666667
740.54,25.0535777778,58.6622666667,44.8207333333,43.0214,22.9442666667,24.3604,27.7258666667,40.8506666667,24.7318
740.86,25.2705555555,59.1164666667,45.1599333333,43.4932,23.1351333333,24.6324666667,27.9525083333,41.3276,24.9021333333
741.18,25.608,59.2103333333,45.2252,43.7232,23.3938666667,25.0218,28.178075,41.5782,25.2448
741.49,25.6380666667,59.2050666667,45.2812,43.8784666667,23.4404666667,25.3795333333,28.2124083334,41.4039666667,25.2222
741.81,25.5855777778,59.1485333333,45.3538,43.8734,23.1357333333,25.2188666667,27.92665,41.2828,25.1612666667
742.12,25.5056666667,59.0357666667,45.2024,43.6269333333,23.2136,25.278,27.8185916667,41.2916666667,25.0637333333
742.44,25.5442888889,59.3530333333,45.3828666667,43.8789333333,23.4101333334,25.6776,28.1377166667,41.6602666667,25.2753333333
742.76,25.7766888889,59.4179,45.6008666667,43.9426666667,23.5440666667,25.8647333333,28.3973333333,41.8898,25.3991333333
743.07,25.3356222222,58.6919333333,45.1648666667,43.3203333333,23.2112666667,25.4195333333,28.001475,41.6003,24.8948666667
743.39,25.3111111111,58.4629333333,45.1452,43.1236,22.9412,25.1296,27.9287583333,41.6633333333,24.8379333333
743.70,25.4948222222,58.3339333333,45.2341333334,43.1378666667,22.9069333333,25.2918666667,27.9297,41.7001333333,24.8747333333
744.02,25.5664888889,58.4662333333,45.5074666667,43.1892,23.0276,25.3434,28.1146916667,42.0285666667,24.8828
744.34,25.0685555556,57.9890333333,45.2414,42.6286666667,22.5938666667,24.7894666667,27.5681333333,41.6099333333,24.4444
744.65,24.7095777778,57.5439,45.0166,42.2713333333,22.3382666667,24.4943333333,27.2897083333,41.1957,24.0551333333
744.97,24.3315777778,57.3260333334,44.8362666667,42.1283333333,22.0092,24.1646,26.9462416667,40.91,23.7178
745.28,24.5241555556,57.8492666667,45.263,42.4997333333,22.4146666667,24.4774,27.3269666667,41.2829333333,24.0132
745.60,24.7687333333,58.1991333333,45.5803333333,42.9132666667,22.5732,24.6296666667,27.6757583333,41.4357333333,24.1873333333
745.91,25.2146888889,58.1821666667,45.7142,42.9233333334,22.8156666667,24.6984,27.7853833333,41.6024333333,24.5355333333
746.23,25.2283111111,58.0934333333,45.6016666667,43.1002666667,22.7758666667,24.5702,27.5328666667,41.8745666667,24.4481333334
746.55,25.7815777778,58.5069,46.0693333333,43.6416,23.2779333333,24.975,28.1016916666,42.1903666667,25.039
746.86,25.2331777778,58.2524,45.577,43.2608,23.0491333333,24.596,27.5544583333,41.6458666667,24.5232666667
747.18,25.2504444445,58.3548,45.6084666667,43.2903333334,23.1796,24.5450666667,27.8601166667,41.4761333333,24.6531333333
747.49,24.7714,58.2796666667,45.3211333333,43.2038,22.7134,24.1872666667,27.3840666667,41.0391,24.2847333333
747.81,25.3694888889,58.7494333333,45.7048666666,43.6456666667,23.3250666667,24.8949333333,28.0517,41.3570333333,24.8701333333
748.12,25.3731777778,59.0167666667,46.0324,43.7998666667,23.3762666667,24.8028,28.200725,41.4583666667,24.7749333333
748.44,25.4778666667,58.8410666667,45.6222666667,43.6046666667,23.5801333333,24.7254,28.1932583334,41.591,24.9926
748.75,25.3182,58.5934333333,45.3561333333,43.4211333333,23.4860666667,24.7642,28.3164916667,41.6241,25.0102
749.07,24.9989333333,58.1614,44.871,42.9677333334,23.1397333333,24.3334,28.0081833333,41.3277666667,24.7580666667
749.38,24.6496666667,58.1713333333,44.7034,42.7699333333,22.8478666667,24.1682666667,27.8430666667,41.1537,24.4534
749.70,24.6288,58.3245666667,44.8644,42.7384,22.8301333333,24.1656666667,28.124625,41.1398666667,24.538
750.01,24.3795111111,58.3699,44.5408,42.6309333333,22.5796,24.1464666667,27.8677083333,40.8035666667,24.095
750.33,24.8656888889,59.1053666667,45.0954,43.4014666667,22.9168,24.4119333333,28.420475,41.2977,24.5478
750.64,24.8818888889,59.2147333333,45.0824,43.4652,22.8392,24.223,28.1329166667,41.4689333333,24.2999333333
750.96,25.1657555556,58.9449,44.9918,43.3524,23.1946666667,24.2795333333,28.2785416666,41.464,24.584
751.27,24.8752222222,58.2612,44.5864666667,43.0648666667,22.9301333333,23.8310666667,28.00505,41.2059666667,24.3004666667
751.59,24.5594222222,57.7876,44.1606,42.6272666667,22.5464666667,23.6378,27.770475,40.9646,24.2522
751.90,24.2492888889,57.7219333333,44.2076,42.6143333333,22.1134,23.4259333333,27.6236666667,40.7175,23.9542
752.22,24.2568444445,57.6872666667,44.4109333333,42.7178,22.3780666667,23.1716,27.4168583333,40.6103,24.0385333333
752.53,24.0517777778,57.5706,44.3357333333,42.4761333333,21.9446666667,22.8048,27.0228916666,40.1603333333,23.6948
752.85,23.8011555556,57.2179333333,44.0887333333,42.3864,21.8008666667,22.5288,26.739325,39.9261333333,23.5687333333
753.16,23.7236222222,57.039,44.0531333333,42.3044,21.7597333333,22.4987333333,26.77985,39.5636333333,23.6125333333
753.47,24.1702222222,57.2473333333,44.4698666667,42.6913333333,22.2486666667,22.8360666667,27.2442916667,40.0518,24.2842
753.79,24.3375111111,57.1967333333,44.225,42.4470666667,22.2077333333,23.1483333333,27.3824083333,40.2652333333,24.4316666667
754.10,24.7183111111,57.5852666667,44.529,42.9320666667,22.7,23.5872,27.8166916667,40.5842,24.9468666667
754.42,24.8586666667,57.7694666667,44.7267333333,43.177,22.6816666667,23.7056,27.8685083333,40.8106666667,25.0007333333
754.73,24.8215777778,58.2183,44.9146,43.3346666667,22.6407333333,23.6648,27.9229833333,41.1341666667,24.9994666667
755.05,25.1223333333,58.4620333333,44.9531333333,43.4664,22.985,23.8091333333,28.01995,41.1669666667,25.1174666667
755.36,25.7651555556,58.913,45.5400666667,43.9449333334,23.7546,24.3792666667,28.6089666667,41.6930666667,25.8238
755.67,25.9034666667,58.7516333333,45.3118,43.7920666666,23.7522666667,24.5591333333,28.76185,41.5736666667,25.8798666667
755.99,25.9815777778,58.8572,45.4953333333,44.0626666667,24.1137333333,24.9608,29.0834166667,41.8392,26.1408
756.30,26.2815111111,58.9373,45.7630666667,44.2914666667,24.3573333333,25.1404666667,29.3832083333,41.8761333333,26.3053333333
756.62,26.2240888889,59.0280333333,45.4107333333,44.1060666667,24.4128,24.9147333333,29.0618583333,41.8409,26.0013333333
756.93,25.7694,58.8945666667,45.1246,43.8593333333,24.1246666667,24.5482,28.7813666667,41.6053333333,25.6205333333
757.24,25.6434888889,58.6466333333,45.1698666667,43.7598,24.4096666667,24.5054,28.6964083333,41.5216,25.6716
757.56,25.5391333333,58.4609,45.1419333334,43.5101333333,24.1739333333,24.4956666667,28.6756583333,41.3277,25.5332
757.87,25.1811111111,58.6153666667,44.9614666667,43.2065333333,23.9966,24.0868,28.52655,41.1544,25.1742
758.18,25.4214,58.9123333333,45.2784,43.4441333334,24.2812,24.4473333333,28.7466333333,41.1228333333,25.6342666667
758.50,25.4892222222,58.8727333333,45.3186666667,43.4364666667,24.3775333333,24.3834,28.6943666667,41.0109333333,25.5832
758.81,25.5781333333,58.6706,45.0323333333,43.1764666667,24.3792666667,24.3072,28.752425,40.8086,25.5760666667
759.13,25.0200666667,58.3644,44.8414666667,42.8133333334,23.8331333333,23.868,28.4531333333,40.3579333333,25.0268
759.44,25.4083333333,58.7859666667,45.0384666667,43.1262666667,24.2648,24.1866,28.6994416667,40.6850666667,25.3946666667
759.75,25.2384,58.5410666667,44.8438,42.8403333333,24.1188,24.1214666667,28.4755583333,40.6535666667,25.4313333333
760.07,25.4658444444,58.9744333333,45.415,43.2801333333,24.3502666666,24.5892,28.942525,41.1267,25.9702666667
760.38,25.7894444445,59.1867666667,45.6758,43.4192666667,24.539,24.6392666667,29.0610166667,40.9881333333,26.1970666667
760.69,25.5813777778,59.2386,45.6400666667,43.2222,24.1488666667,24.3286666667,28.6191083333,40.6130333333,25.7542666667
761.01,25.4243333333,58.7121666667,45.3002666667,42.9427333333,24.2291333333,24.1822666667,28.3289083333,40.2375,25.7944
761.32,26.1347777778,58.6959333333,45.6408,43.3913333333,24.768,24.9131333333,28.896675,40.7225333333,26.4978666667
761.63,26.4043333333,58.1508666667,45.2848666667,43.3458,24.8824666667,25.04,28.7977333333,40.5509666667,26.5916
761.94,26.3082444444,58.1494,45.2868666667,43.4064,24.9297333333,24.9875333333,28.8857666667,40.6551333333,26.7746
762.26,26.2445777778,58.0603,45.2648666667,43.2884666667,24.8534666667,24.9613333333,28.7208916667,40.6653,26.7010666667
762.57,26.9774222222,58.6610666667,45.8156666667,43.9666,25.6112,25.6485333333,29.1663583333,41.0675666667,27.2646
762.88,27.0517555556,58.3739,45.7289333333,43.7462,25.8748,25.615,29.2092583333,40.9883,27.3128
763.20,27.2710888889,58.5235,45.7311333334,43.9688,26.1712,25.8460666667,29.434625,41.0023333333,27.5139333333
763.51,27.4020444444,58.5512333333,45.7471333333,44.0147333333,26.2936666667,25.8359333333,29.5212833333,40.8711333333,27.6547333333
763.82,27.5258222222,58.6491666667,45.9016666667,44.1013333333,26.5105333333,26.0739333333,29.673075,41.2484666667,27.8862666667
764.14,27.7458222222,58.3870333333,45.8860666667,44.2254666667,26.6766,26.2305333333,29.9516916667,41.2337666667,28.1582
764.45,27.7087111111,58.3912,45.8420666667,44.1722666667,26.5529333334,26.0369333333,29.8504916667,41.2634333333,28.0784666667
764.76,27.3602,57.9263,45.3862666667,43.7397333333,26.2157333333,25.6334666667,29.4376833333,40.8011333333,27.6810666667
765.07,27.1816666667,58.205,45.4122666667,43.6702,26.1184666667,25.4945333333,29.4884416667,40.6663,27.4748
765.39,27.1609111111,58.0188,45.3564,43.4205333333,26.0365333333,25.3382,29.4204666667,40.509,27.3762666667
765.70,27.2047555556,57.901,45.3596666667,43.4857333333,26.3546666667,25.3072,29.480475,40.6583666667,27.5406
766.01,27.1018,57.4407333333,44.9087333333,43.1258,26.2114,25.0962666667,29.34115,40.7977333333,27.4394
766.32,26.5152444444,57.2462,44.5432,42.7992,25.5662666667,24.4899333333,28.8595,40.3712666667,26.9096666667
766.64,26.3297111111,57.1708,44.5764,42.3607333333,25.3283333333,24.2032666667,28.6397416667,40.1936333333,26.5698666667
766.95,26.0687333333,56.4873333333,44.1371333333,41.8120666667,25.1364666667,23.9502,28.3304333333,39.9481333333,26.1774666667
767.26,26.1279333333,56.1238333333,43.9281333333,41.537,25.1144,23.8304,28.2909333333,39.4113,26.2031333333
767.57,26.2092222222,56.4627333333,44.0101333333,41.5306666667,25.4523333333,23.8329333333,28.3874916667,39.562,26.363
767.88,26.5865777778,56.54,44.1468666667,41.8444,25.7963333333,24.0786,28.9409083333,39.7094333333,26.7511333333
768.20,26.8722888889,56.6369333333,44.2565333333,41.8764,26.2024666667,24.3560666667,29.3391083333,39.7778666667,27.3296666667
768.51,27.0801333333,56.5385333333,44.4559333333,41.8384,26.5642,24.4183333333,29.3789166667,40.1332333333,27.5345333333
768.82,27.3985111111,56.3064666667,44.3075333333,41.9764,26.7884666666,24.7704666667,29.3798,40.1809,27.6583333333
769.13,27.4114,56.4928,44.5114,42.123,26.4764666667,24.7373333333,29.5293166667,39.8619666667,27.4699333334
769.44,27.8129333333,57.0178666667,45.0212666667,42.4774666667,26.8514,25.1062666667,29.896475,39.987,27.8314
769.76,28.1383555555,56.8245666667,45.0726,42.5752666667,27.3392,25.4849333333,30.1653916667,40.4015,27.9673333333
770.07,28.2098444445,56.7848666667,44.9594666667,42.7574666667,27.3682666667,25.5598,30.292675,40.7840666667,27.9572
770.38,28.2749111111,56.8247666667,45.1060666667,42.9170666667,27.26,25.4874666667,30.02315,41.0056666667,27.8074
770.69,28.6030666667,56.6744666667,45.1041333333,42.7741333333,27.3642,25.9264,30.2342333333,41.3795666667,28.0381333333
771.00,28.8311333333,56.8935,45.5660666667,43.2227333333,27.5819333333,26.3116666667,30.614425,41.6195666667,28.1813333333
771.32,28.3773777778,56.3422666667,45.0600666667,42.5801333334,27.0633333333,25.9456,30.0464166667,41.2200666667,27.512
771.63,28.0187111111,56.5204333333,45.0442666667,42.4666,26.8477333333,25.7443333333,29.7544833333,41.2393666667,27.1484666667
771.94,28.1998444444,56.5608,45.1266666667,42.4492,26.8826,25.8986,29.9575,41.3306,27.1565333333
772.25,28.9747333333,56.9985,45.5507333333,43.0243333333,27.5005333333,26.6127333333,30.6295916667,41.8273666667,27.7162666667
772.56,29.0134666667,56.4048666667,44.9875333333,42.5310666667,27.4189333333,26.4714,30.3013166667,41.4797,27.6228
772.87,28.2459333333,55.7107666667,44.4934666667,42.013,27.0584,25.7528666667,29.7504916667,41.0149333333,27.2226666667
773.18,29.2018666667,56.6882,45.1660666667,42.8724666667,27.8499333333,26.5422666667,30.7567666667,41.6464666667,28.2872666667
773.50,29.6663777778,56.8792333333,45.3780666667,42.938,28.0584666667,26.9459333333,30.8886666667,41.4818666667,28.7414666667
773.81,29.8424888889,57.0352,45.687,43.2379333333,28.2877333333,27.3385333333,31.2478916667,41.3068666667,29.1244666667
774.12,29.2395333333,56.9376333333,45.306,43.0735333334,27.785,26.7328666667,30.8278166667,41.0678,28.4631333333
774.43,29.1495555555,56.7642666667,45.0355333333,42.4267333334,27.5420666666,26.4532666667,30.217675,40.6510333333,28.3555333333
774.74,29.1108222222,56.9503,45.1518,42.3950666667,27.5916666667,26.5103333333,30.1072416666,40.5697,28.4986666667
775.05,29.1487777778,56.8469333333,45.2062,42.5558,27.496,26.3601333333,29.8957833333,40.336,28.2352
775.36,28.3274222222,55.8289333333,44.214,41.9195333333,26.7208666667,25.646,29.2056916667,39.4036333333,27.8184666667
775.67,27.2620888889,55.1773333333,43.803,40.9024666667,25.6814,24.6824,28.4634416667,38.8350666667,26.7910666667
775.98,26.8018444445,55.8977,44.1991333333,41.2172,25.7278,24.751,28.6724666667,38.7708666667,26.8128
776.30,27.2988888889,56.1154,44.6858666667,41.5135333333,25.9378666667,25.1996666667,29.15495,39.0118666667,27.1759333333
776.61,26.8769555556,55.3954333333,44.6996666667,41.1736666667,25.5578,25.2887333333,28.73755,38.7378333333,26.8616
776.92,26.4103555556,55.4986,45.0569333333,41.3295333333,25.3562,24.7198,28.6099583333,38.5921333333,26.3153333333
