wavelength,Back_NesAcum,Belly_NesAcum,Breast_NesAcum,Crissum_NesAcum,Crown_NesAcum,DorTail_NesAcum,Rump_NesAcum,Throat_NesAcum,WingTip_NesAcum
431.15,6.34316666666,11.395,9.70933333332,13.9653333333,6.035,8.06116666667,8.2345,11.8696666667,8.023
431.50,6.38483333333,11.4538333334,9.7535,14.0726666667,6.05466666666,8.10583333333,8.28016666667,11.9368333333,8.08816666666
431.86,6.395,11.485,9.79816666665,14.0983333333,6.08633333334,8.113,8.2825,11.9768333334,8.12216666666
432.22,6.3655,11.4736666667,9.79816666667,14.0763333334,6.067,8.10633333333,8.25658333333,11.9296666667,8.068
432.57,6.37633333333,11.4571666667,9.79333333335,14.0895,6.039,8.1165,8.24591666666,11.9108333333,8.031
432.93,6.33816666666,11.4676666667,9.78966666666,14.0541666667,6.00766666667,8.08983333333,8.2,11.8928333333,8.02316666667
433.29,6.34833333334,11.5113333333,9.80916666668,14.0881666667,6.00083333334,8.061,8.19675,11.8983333333,7.997
433.64,6.3125,11.4948333333,9.78583333332,14.119,5.97516666667,8.0225,8.17325,11.9061666667,7.97183333333
434.00,6.2825,11.5146666667,9.79516666665,14.1198333334,5.95466666667,7.992,8.15033333334,11.8718333333,7.888
434.35,6.279,11.5323333333,9.80250000001,14.1458333333,5.96316666667,8.01616666667,8.17041666667,11.9156666667,7.91
434.71,6.32483333334,11.6078333334,9.86566666666,14.1913333333,6.0205,8.05916666666,8.22366666667,11.9485,7.924
435.07,6.35883333333,11.7048333333,9.93450000001,14.2543333334,6.04116666667,8.09533333333,8.238,12.0068333333,7.934
435.42,6.38116666666,11.7876666667,9.9905,14.3115,6.08516666666,8.12783333333,8.28475,12.0591666667,7.94533333334
435.78,6.4,11.8353333333,10.018,14.3808333334,6.07016666667,8.15216666666,8.30058333334,12.0896666667,7.92733333334
436.13,6.4275,11.8928333334,10.055,14.445,6.10483333333,8.15,8.31941666667,12.14,7.94266666666
436.49,6.4885,11.9845,10.1306666667,14.5355,6.19133333334,8.2125,8.38841666666,12.221,7.98533333333
436.84,6.5585,12.0686666666,10.2256666667,14.6273333333,6.24933333334,8.257,8.46716666667,12.2968333333,8.01083333334
437.20,6.5575,12.0695,10.2283333334,14.6426666667,6.24116666667,8.281,8.47233333333,12.3028333333,8.01816666666
437.56,6.59883333333,12.1388333334,10.2991666667,14.6658333333,6.27683333333,8.31716666666,8.5195,12.3306666666,8.04
437.91,6.608,12.1583333334,10.337,14.693,6.29816666667,8.36633333333,8.54708333333,12.3538333333,8.10633333333
438.27,6.64383333333,12.1898333333,10.3785,14.7223333334,6.28933333333,8.361,8.54883333334,12.3633333333,8.07883333333
438.62,6.6135,12.1818333333,10.336,14.7218333333,6.23583333333,8.3445,8.51691666667,12.3566666667,8.07883333333
438.98,6.63033333333,12.1691666666,10.3635,14.748,6.2715,8.3435,8.56116666666,12.3736666666,8.106
439.33,6.62983333333,12.1516666666,10.3545,14.725,6.25483333334,8.327,8.55008333333,12.3533333334,8.10916666667
439.69,6.60633333333,12.0963333333,10.32,14.6681666667,6.2395,8.31683333333,8.54375,12.3158333333,8.07233333334
440.04,6.60933333333,12.0975,10.354,14.6625,6.25783333333,8.33583333333,8.55008333333,12.3223333333,8.11083333334
440.40,6.612,12.0973333333,10.3545,14.6531666666,6.254,8.32816666667,8.55108333334,12.3333333333,8.1285
440.75,6.58983333333,12.056,10.3026666667,14.6225,6.23516666667,8.32366666667,8.53208333334,12.3145,8.12233333333
441.11,6.59916666666,12.0536666667,10.3078333333,14.5913333334,6.2335,8.3055,8.52491666666,12.318,8.10983333334
441.47,6.61883333334,12.0496666667,10.302,14.5933333333,6.255,8.31716666667,8.51258333333,12.3443333334,8.101
441.82,6.60283333333,12.0066666667,10.2805,14.5543333333,6.2145,8.302,8.4945,12.3276666666,8.12183333334
442.18,6.56483333333,11.9685,10.2073333334,14.5078333333,6.19016666667,8.28016666667,8.46675,12.2785,8.1175
442.53,6.5955,11.9638333333,10.2015,14.498,6.23966666667,8.31716666667,8.48791666667,12.2533333333,8.1385
442.89,6.58866666667,11.9021666667,10.1366666667,14.4211666667,6.2085,8.307,8.45258333333,12.205,8.13116666666
443.24,6.5465,11.8035,10.08,14.2835,6.17266666667,8.248,8.38966666667,12.1235,8.05416666666
443.60,6.5385,11.756,10.0438333333,14.2261666667,6.13933333334,8.21316666666,8.343,12.0666666667,8.0895
443.95,6.51133333333,11.6515,9.96449999998,14.1236666666,6.1005,8.1795,8.3045,11.9778333333,8.0435
444.31,6.47266666666,11.5468333334,9.8895,14.0273333334,6.0485,8.14616666666,8.246,11.8861666667,8.00266666667
444.66,6.4525,11.4961666666,9.86466666669,13.958,6.03383333334,8.1395,8.21566666667,11.8201666667,8.01216666666
445.02,6.4455,11.4501666667,9.8405,13.9121666667,6.05666666667,8.17016666667,8.215,11.7485,8.02083333334
445.37,6.41133333333,11.35,9.75916666668,13.8288333333,5.9835,8.14566666667,8.18016666667,11.6383333334,8.00383333333
445.72,6.41216666666,11.3278333334,9.73216666668,13.7848333334,5.98983333333,8.13083333333,8.17275,11.6063333333,7.9805
446.08,6.4095,11.2738333333,9.70566666666,13.7038333333,5.98783333333,8.12833333334,8.15716666667,11.566,7.98816666667
446.43,6.4105,11.2193333334,9.68366666668,13.6513333333,5.97866666667,8.112,8.146,11.5555,8.01616666667
446.79,6.3765,11.1838333333,9.6465,13.5756666667,5.96233333333,8.09766666667,8.10566666667,11.5011666667,8.00316666666
447.14,6.38766666666,11.1556666666,9.63033333333,13.5658333333,5.97883333333,8.14033333334,8.13033333333,11.4981666667,8.06783333333
447.50,6.39083333333,11.1411666667,9.59766666669,13.531,6.0055,8.15166666667,8.14033333334,11.4758333333,8.08683333334
447.85,6.42683333333,11.1426666667,9.5865,13.4913333333,6.01633333333,8.18933333334,8.162,11.4876666667,8.11616666667
448.21,6.43433333334,11.1125,9.5735,13.436,6.01433333333,8.20566666666,8.15125,11.459,8.137
448.56,6.43383333333,11.0611666666,9.55016666667,13.3723333333,6.00816666667,8.19316666667,8.1445,11.4373333334,8.142
448.92,6.41016666666,10.9818333334,9.4855,13.2963333333,5.954,8.158,8.09791666667,11.3948333334,8.13716666666
449.27,6.45516666666,11.0146666667,9.48933333333,13.2706666667,6.01466666667,8.21616666666,8.126,11.4185,8.1905
449.62,6.43833333334,10.9591666666,9.41983333333,13.166,5.99,8.198,8.06941666666,11.362,8.175
449.98,6.422,10.9146666666,9.3855,13.1085,5.97866666667,8.1955,8.04016666666,11.3401666667,8.17883333333
450.33,6.379,10.816,9.31016666667,13.0001666667,5.91133333333,8.1635,7.97225,11.232,8.14133333333
450.69,6.36883333334,10.7483333333,9.27383333334,12.944,5.87083333333,8.14833333333,7.9735,11.1781666667,8.14533333333
451.04,6.36033333334,10.7195,9.23166666667,12.894,5.835,8.111,7.93075,11.1258333334,8.09533333334
451.40,6.32633333334,10.6605,9.2035,12.8585,5.792,8.08333333334,7.89841666667,11.0933333333,8.0425
451.75,6.27083333334,10.596,9.151,12.808,5.76683333333,8.02233333334,7.84666666667,11.0163333333,8.0235
452.10,6.278,10.6368333333,9.16933333334,12.8116666666,5.8045,8.04083333333,7.86808333333,11.0288333333,8.07016666666
452.46,6.28616666667,10.6173333333,9.14816666666,12.7916666667,5.77983333334,8.045,7.86816666667,11.0006666666,8.05583333333
452.81,6.29716666666,10.636,9.16516666666,12.808,5.8085,8.07383333333,7.88758333333,11.0096666666,8.0785
453.17,6.23033333334,10.551,9.12016666666,12.7456666666,5.754,7.98716666667,7.82,10.964,8.03183333333
453.52,6.2305,10.5545,9.15683333333,12.7705,5.769,7.99783333334,7.84366666666,10.977,8.02366666667
453.87,6.2585,10.5633333334,9.17416666667,12.7865,5.78083333333,8.0085,7.86208333333,10.9745,8.043
454.23,6.26883333333,10.5851666667,9.203,12.8381666667,5.81733333334,8.026,7.86741666667,11.0053333333,8.00233333333
454.58,6.275,10.601,9.18266666667,12.8481666667,5.83766666667,8.03566666666,7.84366666666,11.0271666667,7.97833333333
454.93,6.277,10.5941666667,9.2035,12.8861666667,5.8525,8.04833333333,7.85375,11.043,7.98233333334
455.29,6.264,10.591,9.21183333334,12.8735,5.837,8.05366666667,7.83208333333,11.0515,8.0005
455.64,6.29116666667,10.6148333333,9.25533333333,12.9225,5.84133333333,8.088,7.85108333333,11.0916666667,8.01566666667
456.00,6.224,10.5255,9.19783333334,12.8898333333,5.77383333334,8.00466666667,7.7905,11.0466666667,7.916
456.35,6.26333333333,10.599,9.26133333333,12.9583333333,5.83833333333,8.05516666667,7.83566666667,11.116,7.94033333333
456.70,6.21233333333,10.5715,9.2515,12.9508333334,5.81266666667,7.99633333334,7.826,11.1256666666,7.92
457.06,6.25583333333,10.6703333333,9.32083333333,13.0378333334,5.8325,8.029,7.88166666666,11.1705,7.9475
457.41,6.28366666667,10.7015,9.3335,13.0965,5.86216666667,8.03116666666,7.92833333334,11.201,7.9895
457.76,6.2875,10.7571666667,9.38,13.1891666666,5.87916666667,8.03633333334,7.95275,11.252,8.0045
458.12,6.318,10.8218333333,9.428,13.2456666666,5.88633333334,8.05266666667,8.01066666666,11.3133333333,8.06266666666
458.47,6.341,10.8683333333,9.46283333333,13.2961666667,5.87716666666,8.04566666667,8.01883333333,11.3286666667,8.05483333333
458.82,6.32633333333,10.9196666667,9.47166666667,13.3223333334,5.856,8.04616666667,8.02375,11.353,8.02
459.18,6.34383333334,10.9765,9.53583333334,13.3988333333,5.865,8.0675,8.07,11.4055,8.00233333333
459.53,6.3295,11.013,9.55133333334,13.4551666667,5.851,8.056,8.07491666667,11.4346666667,7.9815
459.88,6.35416666666,11.1051666666,9.60566666666,13.5576666667,5.87733333333,8.082,8.11133333333,11.4953333333,8.00916666666
460.24,6.32916666667,11.1313333333,9.62450000002,13.5883333334,5.856,8.04583333333,8.10716666666,11.5071666667,7.9955
460.59,6.371,11.2208333333,9.68983333334,13.6858333333,5.89016666667,8.08633333333,8.14166666667,11.5553333333,8.007
460.94,6.362,11.243,9.72333333335,13.7495,5.89916666666,8.08416666667,8.13741666667,11.6106666667,7.988
461.29,6.365,11.31,9.77216666668,13.8298333333,5.89533333333,8.08466666667,8.14575,11.6675,7.96616666666
461.65,6.3685,11.3536666666,9.81683333335,13.9103333333,5.87583333334,8.0865,8.17033333333,11.734,7.91583333333
462.00,6.38266666667,11.4258333333,9.883,14.0118333334,5.89366666667,8.091,8.20008333333,11.795,7.91833333334
462.35,6.39266666667,11.5278333333,9.97733333334,14.1606666666,5.93066666667,8.11966666667,8.25508333333,11.9036666667,7.93
462.71,6.442,11.6243333334,10.0961666667,14.3166666667,5.9885,8.15366666667,8.31133333333,12.0258333334,7.98283333333
463.06,6.474,11.7445,10.1836666666,14.4765,6.053,8.16033333334,8.37741666667,12.1118333333,8.04416666666
463.41,6.53,11.8991666667,10.3105,14.6315,6.1335,8.21416666667,8.47525,12.2618333333,8.09716666667
463.76,6.58633333334,12.014,10.4141666667,14.7661666667,6.18183333333,8.26783333333,8.55183333334,12.3765,8.11616666667
464.12,6.60733333334,12.1216666667,10.479,14.934,6.206,8.294,8.57558333334,12.4661666667,8.12816666667
464.47,6.6335,12.2165,10.5743333334,15.0741666667,6.227,8.31116666667,8.62008333333,12.5731666667,8.12616666667
464.82,6.67033333333,12.3331666667,10.6703333333,15.2256666666,6.23683333333,8.32566666667,8.69583333333,12.6665,8.12033333334
465.17,6.68333333333,12.4305,10.7708333333,15.3563333334,6.25433333333,8.33683333333,8.72499999999,12.7418333333,8.11033333333
465.53,6.75466666666,12.5675,10.8745,15.4915,6.29933333333,8.37166666666,8.79050000002,12.8461666667,8.18866666667
465.88,6.80566666667,12.6971666667,10.9808333333,15.622,6.3535,8.4255,8.85883333333,12.967,8.18416666666
466.23,6.85166666667,12.831,11.0816666667,15.7715,6.42183333333,8.4565,8.94124999999,13.0775,8.24466666667
466.58,6.85066666667,12.9548333333,11.1291666667,15.8943333333,6.42366666666,8.47016666667,8.98858333332,13.1506666667,8.2435
466.94,6.84683333333,13.0498333333,11.1681666667,15.9505,6.4345,8.47366666667,9.01116666666,13.2375,8.21466666666
467.29,6.90466666667,13.1615,11.2521666667,16.0921666667,6.4885,8.50083333333,9.07641666668,13.3081666666,8.25333333334
467.64,6.90166666666,13.2441666667,11.3185,16.1805,6.50716666667,8.49233333334,9.12191666668,13.3728333333,8.22816666667
467.99,6.96733333333,13.3866666667,11.4311666667,16.3196666667,6.57466666667,8.54266666666,9.21500000001,13.522,8.241
468.35,7.01033333333,13.5203333333,11.4958333333,16.4468333333,6.6235,8.567,9.27300000001,13.6313333333,8.27783333333
468.70,7.06316666666,13.6423333333,11.5685,16.5241666667,6.68933333333,8.57483333334,9.34458333332,13.7033333333,8.357
469.05,7.14116666666,13.7746666666,11.664,16.6678333333,6.75633333334,8.629,9.42483333335,13.8163333333,8.43233333334
469.40,7.14783333333,13.8593333333,11.7405,16.755,6.80983333333,8.6345,9.46241666666,13.8671666667,8.4225
469.75,7.1205,13.9378333333,11.7778333333,16.8473333334,6.81266666667,8.6205,9.46441666669,13.9243333334,8.41583333333
470.11,7.09016666667,13.9553333333,11.8088333333,16.8966666666,6.76583333333,8.60566666666,9.47974999998,13.9791666667,8.3905
470.46,7.14166666667,14.0453333333,11.8556666667,16.9993333334,6.82316666667,8.61683333334,9.51916666667,14.0436666667,8.44683333334
470.81,7.1795,14.095,11.9176666666,17.1228333333,6.83483333333,8.64916666666,9.54475,14.0983333334,8.44833333334
471.16,7.119,14.093,11.9003333333,17.1205,6.785,8.578,9.51383333334,14.0948333333,8.38366666667
471.51,7.13933333333,14.1298333333,11.948,17.186,6.8085,8.59433333333,9.53408333331,14.1568333333,8.43633333333
471.87,7.1675,14.1791666667,11.9765,17.2393333334,6.8195,8.59083333334,9.56849999999,14.1758333333,8.46983333333
472.22,7.18083333334,14.2051666667,12.0065,17.2891666667,6.81983333333,8.60833333333,9.58700000001,14.1815,8.4675
472.57,7.1855,14.203,12.0138333334,17.3251666666,6.84583333333,8.65283333333,9.61074999998,14.186,8.45633333333
472.92,7.16183333334,14.1723333334,12.0151666667,17.3175,6.81283333333,8.64483333334,9.59933333332,14.1795,8.43033333333
473.27,7.159,14.1876666666,12.0006666666,17.3258333333,6.81733333334,8.664,9.62625000002,14.1725,8.46216666667
473.62,7.18416666666,14.1881666667,11.9918333333,17.2951666667,6.81133333333,8.65066666666,9.63091666666,14.158,8.49366666666
473.98,7.208,14.2088333334,11.9916666667,17.2876666666,6.83,8.662,9.62408333334,14.117,8.53466666667
474.33,7.17416666667,14.1643333333,11.9738333334,17.243,6.80133333333,8.65083333333,9.61491666665,14.0795,8.5175
474.68,7.19366666666,14.1371666667,11.9603333334,17.1695,6.81383333333,8.64433333333,9.60241666668,14.0103333333,8.5635
475.03,7.25983333333,14.1136666667,11.9913333333,17.1696666667,6.84483333333,8.71083333333,9.61350000001,13.996,8.6505
475.38,7.28266666666,14.0813333333,11.9365,17.1046666667,6.8365,8.71,9.60758333334,13.9203333333,8.665
475.73,7.275,14.0045,11.9046666666,17.0043333333,6.80683333333,8.69916666667,9.58225,13.844,8.67083333334
476.08,7.257,13.9298333334,11.8151666667,16.885,6.7735,8.66183333333,9.54616666665,13.7546666666,8.708
476.44,7.242,13.8481666666,11.7406666667,16.7948333333,6.743,8.66766666667,9.48183333335,13.7013333334,8.7
476.79,7.225,13.7925,11.6395,16.676,6.719,8.6505,9.43433333335,13.6048333333,8.70033333333
477.14,7.20283333334,13.6758333333,11.54,16.5491666666,6.67916666667,8.60866666667,9.34991666665,13.5025,8.69233333334
477.49,7.18316666667,13.5758333333,11.4761666666,16.4533333333,6.66666666666,8.60516666666,9.33408333335,13.3995,8.72066666667
477.84,7.2275,13.5121666666,11.4091666667,16.3523333333,6.66983333333,8.62833333333,9.31941666665,13.3405,8.73083333333
478.19,7.25216666667,13.43,11.3666666666,16.2386666667,6.67283333333,8.626,9.27391666667,13.2878333333,8.72066666667
478.54,7.2265,13.388,11.3053333333,16.1605,6.66316666667,8.64833333333,9.25891666666,13.252,8.72933333333
478.89,7.158,13.3038333333,11.183,16.0055,6.61266666666,8.595,9.18608333335,13.1375,8.6645
479.24,7.11533333334,13.1853333334,11.083,15.8483333333,6.5605,8.56183333333,9.11775000002,13.0331666667,8.64983333333
479.60,7.08866666667,13.0545,10.9736666667,15.7365,6.527,8.54166666666,9.06533333335,12.9166666667,8.669
479.95,7.0925,12.9728333333,10.9278333334,15.621,6.51916666666,8.55233333333,9.06391666666,12.864,8.68466666666
480.30,7.04216666667,12.8783333333,10.8541666667,15.4865,6.48666666667,8.52433333334,9.02824999999,12.7538333334,8.6585
480.65,7.03316666667,12.7725,10.7805,15.3365,6.4875,8.5435,9.01225000001,12.6726666667,8.70133333334
481.00,7.01833333333,12.6956666666,10.7026666666,15.2171666666,6.47216666667,8.54083333334,8.97383333331,12.5706666667,8.68283333334
481.35,7.0045,12.605,10.6025,15.091,6.43216666667,8.52433333334,8.91274999998,12.4758333333,8.6535
481.70,6.95633333333,12.517,10.5435,14.9766666667,6.39033333334,8.49633333333,8.87075,12.399,8.61566666666
482.05,6.90233333333,12.419,10.4475,14.8681666667,6.33983333333,8.4535,8.83124999999,12.3008333333,8.59583333334
482.40,6.88683333333,12.3485,10.3988333334,14.7921666667,6.29933333333,8.4265,8.79458333333,12.239,8.567
482.75,6.88733333334,12.3006666667,10.3845,14.7666666666,6.30033333334,8.443,8.79799999998,12.2096666667,8.57883333333
483.10,6.89083333334,12.2966666667,10.3888333333,14.7736666667,6.3,8.45616666667,8.79708333333,12.2003333333,8.58433333333
483.45,6.88633333333,12.293,10.3888333333,14.7495,6.29616666667,8.45833333334,8.78308333334,12.1883333334,8.57683333333
483.80,6.8695,12.2606666666,10.3661666667,14.7243333333,6.287,8.45266666666,8.75983333333,12.1703333333,8.55933333334
484.15,6.87666666667,12.2521666667,10.3638333334,14.7238333334,6.2875,8.45483333333,8.76816666666,12.1811666667,8.56966666667
484.50,6.88583333334,12.2548333333,10.369,14.7358333333,6.29016666666,8.45316666667,8.77391666667,12.1901666667,8.58
484.85,6.895,12.2513333333,10.3785,14.7456666666,6.28883333333,8.46016666667,8.77858333333,12.2158333333,8.59983333333
485.20,6.8975,12.2496666667,10.3905,14.7716666666,6.28816666667,8.4515,8.78341666666,12.2363333334,8.59233333334
485.55,6.8945,12.2555,10.3998333333,14.794,6.29183333334,8.453,8.78241666667,12.2541666667,8.59783333334
485.90,6.92083333333,12.2951666667,10.4485,14.8436666667,6.31266666667,8.47983333333,8.80375,12.292,8.62583333333
486.25,6.949,12.3346666667,10.479,14.8958333333,6.342,8.498,8.82983333331,12.3213333333,8.64133333333
486.60,6.95233333333,12.3685,10.5023333334,14.9323333333,6.34333333333,8.49166666667,8.83391666669,12.3515,8.638
486.95,6.96083333333,12.4091666667,10.5348333333,14.9565,6.36116666666,8.496,8.86158333332,12.4006666667,8.655
487.30,6.98183333334,12.4528333334,10.571,15.0121666666,6.38366666667,8.51016666667,8.89858333335,12.4585,8.663
487.65,7.01583333333,12.5161666667,10.6433333334,15.0908333333,6.4155,8.5265,8.95316666669,12.5183333334,8.68766666667
488.00,7.0395,12.5788333334,10.6851666667,15.161,6.43533333333,8.53383333334,8.97691666666,12.5673333333,8.70583333334
488.35,7.04733333334,12.6236666667,10.7186666667,15.2161666667,6.44233333334,8.535,8.99916666668,12.6106666667,8.683
488.70,7.0595,12.6986666667,10.782,15.2973333334,6.459,8.54283333334,9.04883333335,12.6651666667,8.67883333333
489.05,7.07883333333,12.7883333333,10.8495,15.376,6.4945,8.57033333334,9.10491666665,12.7428333333,8.68766666666
489.40,7.13766666666,12.9078333333,10.9425,15.5181666667,6.53833333333,8.59316666667,9.17958333335,12.843,8.697
489.75,7.15783333333,13.0191666667,11.0206666666,15.651,6.5605,8.60516666667,9.23616666665,12.9495,8.67166666667
490.10,7.17833333333,13.1295,11.1165,15.7856666667,6.57983333334,8.61283333334,9.30433333332,13.0713333334,8.69483333333
490.45,7.23183333333,13.265,11.2313333333,15.9613333333,6.6305,8.64716666667,9.39325,13.21,8.71483333334
490.80,7.28683333333,13.391,11.332,16.1341666666,6.67383333333,8.6735,9.46075,13.3056666667,8.69933333333
