wavelength,Back_SpoLinm,Belly_SpoLinm,Breast_SpoLinm,Crissum_SpoLinm,Crown_SpoLinm,DorTail_SpoLinm,Patch10_SpoLinm,Patch11_SpoLinm,Patch12_SpoLinm,Rump_SpoLinm,Throat_SpoLinm,WingTip_SpoLinm
238.92,16.7764666667,12.9668666667,10.1099333333,20.1466,-2.49093333335,26.6301333333,11.0621333333,23.5896,1.90473333335,4.98160000001,-12.0878666667,14.5054666667
239.29,9.57570000002,8.48500000002,4.96966666666,12.9696666667,-7.21206666668,17.9393333333,8.18173333335,16.9698,-0.181800000014,0.24246666668,-14.0000666667,6.48479999999
239.67,3.10936666667,1.54240000001,-5.7712,4.72640000001,-15.1244,5.79606666667,2.68660000001,4.82586666666,-7.06453333333,-4.97513333333,-19.0048,-5.2238
240.04,5.24126666667,3.86219999998,-1.6552,6.34480000001,-12.8277333333,5.42516666665,4.82753333332,6.75866666667,-5.83906666665,-4.18400000001,-15.2184,-5.14940000001
240.42,6.0569,6.05693333333,2.68293333335,10.7316666667,-7.68306666667,9.8984,9.95933333334,10.5690666667,-3.82113333333,0.731733333306,-11.0975333333,-1.82926666666
240.79,13.2116,14.3683333333,10.8676,15.4033333333,3.04426666666,16.8646333333,16.8341333333,17.0166666667,5.17493333333,10.6240666667,2.00913333333,9.95446666666
241.17,9.30436666667,11.2598666667,9.44886666666,11.0497333333,1.75846666667,13.9369666667,15.2231333333,14.0944666667,2.7034,8.60886666667,1.02360000001,7.21786666667
241.54,3.48859999999,5.711,4.06213333333,4.30106666667,-3.56026666667,8.49463333333,9.65366666666,8.10046666667,-1.099,4.39673333334,-3.82333333333,1.05126666668
241.92,1.07173333333,3.85866666667,1.97213333333,1.97213333333,-5.25173333333,5.92713333335,6.45233333334,4.90886666668,-3.57993333333,3.64406666666,-5.4876,-0.192933333341
242.29,-0.989433333336,1.08313333333,-1.4376,-0.374866666666,-7.29153333333,1.93736666666,3.93746666667,0.562466666667,-5.875,2.0834,-8.93759999999,-3.06266666667
242.67,0.728933333328,2.91546666667,0.175000000001,2.0214,-3.9844,3.10989999999,6.7834,2.17686666667,-2.97386666667,4.31493333334,-6.68606666666,-1.61319999999
243.05,0.645966666672,3.015,2.0974,2.94,-3.5206,2.78093333333,7.13473333333,1.02993333333,-2.52806666667,3.7828,-6.34819999999,-1.32979999999
243.42,2.21016666667,3.98926666667,3.48606666667,3.55786666666,-1.56326666667,4.63599999999,8.1402,1.45546666667,-0.431266666665,5.31886666666,-5.26513333335,-0.143666666666
243.80,3.58083333333,6.70213333333,7.1796,5.90633333333,2.12193333333,7.96633333333,10.4686,4.57993333333,1.963,8.16986666667,-3.1122,2.67013333334
244.17,1.1455,5.97760000001,5.99486666667,4.944,0.361866666665,7.21803333335,9.30240000001,3.2214,1.46426666667,6.87333333333,-5.18506666665,1.60206666667
244.55,1.3169,6.2222,6.00826666667,3.83553333333,0.213933333333,7.29223333333,8.87253333333,2.93006666667,1.36606666667,6.81466666667,-5.67899999999,1.02053333333
244.92,0.612466666668,4.85279999999,5.1074,2.68893333333,-0.779666666665,6.92913333333,7.27119999999,2.132,0.620466666667,6.20533333334,-7.54186666667,-0.318266666672
245.30,4.54416666666,7.93453333333,8.41873333333,5.88313333333,2.5356,10.4559666667,10.1567333333,5.7408,3.78913333333,8.8604,-4.27346666667,3.04853333333
245.67,8.36500000001,11.5336,12.0914,9.55639999999,5.90619999999,14.0811333333,13.9289333333,9.721,7.18633333334,11.3814666667,0.354866666666,6.47640000001
246.05,10.9450333333,14.1466,14.1810666667,11.7756,8.67133333332,16.7869,16.3574666667,12.3825333333,9.5532,13.4478666667,3.58546666666,9.38139999999
246.42,11.3870333333,14.5254,14.8734,12.078,9.17733333331,17.6741666667,16.6138666667,13.4071333333,9.41986666665,13.1434,5.021,10.3164
246.79,12.2381666667,14.3568,14.835,12.4437333333,9.00993333332,18.0152333333,16.9775333333,13.8594666667,9.37353333333,13.8786,5.17460000001,10.9995333333
247.17,11.9747333333,14.1666,14.6285333333,11.9474,8.80439999999,17.9756666667,17.0378666667,13.6504,9.2934,13.6142,4.59246666667,10.9237333333
247.54,10.6187,13.2636,13.4465333333,11.2854,7.6514,16.6274666667,15.9738666667,12.6448,8.21799999999,12.7581333333,3.87813333333,10.4488
247.92,10.1057,12.665,12.3264666667,10.3468666667,6.91193333333,15.6175666667,15.0762666667,11.4298,7.52100000001,12.005,3.07946666667,10.2198666667
248.29,11.6706666667,13.7279333333,13.5990666667,11.4411333333,8.53466666667,16.9808,16.3606666667,13.0112666667,8.99360000001,13.3415333334,5.2496,11.7874
248.67,11.3332666667,13.6608,13.4611333333,11.5208,8.49506666666,16.6626,16.3912666667,12.8543333334,8.93426666667,13.0379333334,5.59686666667,11.8641333333
249.04,10.9635666667,13.4408666667,13.4078666667,11.0504,8.01499999999,16.2324666667,16.2364666667,12.5808,8.54426666666,12.3738666667,5.4094,11.2242
249.42,10.8872333333,13.5745333333,13.0490666667,11.0336666666,8.01899999999,15.9431,16.2360666667,12.4202666667,8.44966666665,12.3084666667,5.39206666667,11.18
249.79,10.5616666667,13.5267333333,11.9614,10.6538666667,7.73486666666,15.7366,15.9944,12.0811333333,8.29653333333,12.2744,4.59493333333,11.4272
250.17,9.48059999999,12.6112666667,10.8903333333,9.99013333335,7.14146666666,14.5053333333,15.4301333333,11.4836666667,7.35906666667,11.3748666667,3.70913333333,10.7913333333
250.54,9.68856666667,13.2618,11.4547333333,10.9341333333,7.5754,14.7575,15.6814666667,12.0980666667,8.16746666667,12.3021333333,3.86926666667,10.7095333333
250.92,7.5409,12.4371333333,10.2842666667,9.5846,6.83060000001,13.7378333333,13.9562,10.6993333333,7.43166666666,10.7978666667,2.87433333333,8.60093333335
251.29,7.36573333332,13.0312,10.5258,9.96646666667,6.99099999999,13.5459666667,13.5346,10.8389333333,7.12526666667,10.9842666667,3.68013333333,8.54579999999
251.66,10.1030333333,15.4983333333,12.5544666667,11.7068,8.87753333334,15.8133333333,15.6586666667,12.9438,8.82006666666,13.1386666667,5.1318,9.91986666667
252.04,9.97633333333,15.2836666667,12.5768,11.5012666667,8.67613333333,15.6558333333,15.8274,13.2624,8.87720000001,12.7777333333,5.2364,9.21986666666
252.41,7.88529999999,13.2827333333,9.98726666667,9.38133333334,6.25006666667,12.3169333333,13.5732,10.8586,6.3384,10.5934,2.10853333333,7.61353333332
252.79,9.832,14.1602666667,10.6458666667,10.6201333333,7.39013333334,12.6420666667,13.8112666666,11.8863333333,7.17073333333,11.5891333333,2.94573333334,8.96633333333
253.16,10.0126333333,13.6488666667,9.88633333331,10.9089333333,7.51266666667,11.5655666667,13.9268666667,11.3384,7.18433333333,11.2121333333,2.82826666667,8.69953333333
253.54,8.91050000001,12.7854,8.93666666667,10.1240666667,7.08420000001,10.3392333333,12.8244666666,10.4631333333,6.44493333333,10.9066666667,2.42653333333,7.60606666668
253.91,7.78003333333,11.3425333333,8.93246666667,9.41713333333,6.22133333333,9.13569999999,11.9319333333,9.71853333334,5.22586666667,9.797,2.06933333333,7.12499999999
254.28,7.13323333333,10.6694,9.18193333333,8.88453333333,4.8952,8.16096666667,10.9804666667,9.14126666665,4.84126666666,9.45226666667,1.0546,5.8146
254.66,6.54356666667,9.31880000001,8.53626666667,8.53633333335,4.11586666667,6.8115,10.2754,8.62326666665,4.20293333333,8.79713333333,0.05793333333,5.3624
255.03,8.63096666667,10.6845333333,9.8066,10.1638,4.74713333333,7.73073333332,11.1012,9.5984,5.63993333333,10.1339333333,1.38393333333,7.0982
255.41,9.26533333334,11.0441333333,9.23446666666,10.7038666667,5.21279999999,8.40676666667,11.6163333333,10.6574666667,6.92973333333,10.9977333333,1.392,7.33186666667
255.78,4.8477,6.95526666667,4.85559999999,7.17940000001,1.81086666667,4.24686666666,8.65386666666,6.74673333334,3.50946666667,6.92313333333,-1.6826,3.814
256.15,2.4075,5.21606666667,2.33019999999,5.07706666667,-0.802466666659,1.88283333333,6.12653333333,4.56793333334,1.62026666667,4.8148,-2.80873333333,1.51240000001
256.53,2.02193333333,5.12813333333,2.32966666666,4.46886666667,-0.937666666674,2.9231,6.608,4.05873333333,1.685,4.30760000001,-3.03286666667,0.688599999998
256.90,0.612933333334,4.57293333333,1.40506666667,3.58133333333,-1.79059999999,3.11996666667,6.19833333333,3.0854,1.157,3.89820000001,-3.4848,-0.013866666666
257.28,1.87583333333,6.29906666667,3.19393333334,5.00633333333,-0.0126,6.0329,7.57933333334,4.75286666667,3.06713333333,5.38660000001,-1.52086666667,2.69959999999
257.65,3.04816666667,7.33786666667,5.25720000001,6.26406666667,0.906066666666,7.4607,8.50106666667,5.55933333333,4.55253333333,6.21913333334,-0.827800000001,4.20586666667
258.02,3.691,7.55093333333,5.51419999999,5.95133333333,1.5698,7.69006666667,8.5942,5.71286666667,4.61,6.12013333333,-1.15246666667,4.29213333334
258.40,4.3689,7.74486666667,5.53706666667,6.256,2.29346666667,9.09703333333,9.40526666667,5.94773333333,4.64693333334,6.16166666666,-0.136933333335,5.2802
258.77,4.42346666667,7.76793333333,5.26226666666,5.58753333333,2.5278,9.27569999999,9.15746666667,6.031,4.15373333333,5.83146666667,-0.362066666666,5.35833333334
259.15,4.5923,8.18646666666,5.82506666667,6.2426,2.96153333333,9.84993333335,9.837,6.84933333333,4.18133333333,6.26206666667,0.254466666668,6.09933333332
259.52,4.55906666667,7.78260000001,6.36393333333,6.31646666667,3.0632,9.90489999999,9.74173333333,6.8686,3.9478,5.794,-0.178000000001,6.17986666667
259.89,5.29,8.28806666667,6.925,7.26026666667,3.73726666667,10.5992,10.0796666667,7.43073333333,4.5892,6.43586666667,0.714533333333,7.01853333333
260.27,5.56973333333,8.13626666667,7.1886,7.65166666667,4.16926666667,10.9398333333,10.2236,7.56646666667,4.69646666666,6.37906666667,0.729466666666,7.04986666667
260.64,6.54963333333,9.28133333332,8.27086666667,8.55733333334,5.26053333333,12.0650666667,10.9790666667,8.42193333333,5.86973333333,7.37506666667,1.81786666667,8.02073333333
261.01,6.3044,9.21333333334,8.45239999999,8.21946666666,5.21226666667,11.99,10.8280666667,8.18313333333,5.6264,7.16873333333,1.49593333333,7.7794
261.39,6.27003333333,9.09899999999,8.58439999999,7.93273333333,5.10106666667,11.8675,10.8640666667,8.12713333334,5.11693333333,7.07113333333,1.27133333333,7.6754
261.76,7.0097,9.83786666668,9.04373333333,8.69266666667,5.6618,12.8065666667,11.4695333333,8.979,5.79153333333,7.55266666666,1.7828,8.36839999999
262.13,7.2478,10.2375333333,9.4104,9.41606666667,5.98493333333,13.0287,11.9754666667,9.61719999999,6.18613333333,8.15873333333,2.33586666667,8.89086666668
262.51,6.44333333333,9.92746666668,9.08806666665,8.84053333333,5.33213333333,12.2706666667,11.3648,9.43233333334,5.5676,7.69926666667,1.70286666667,8.12799999999
262.88,5.8979,9.93373333334,8.90659999999,8.79393333333,5.12266666667,12.1536666667,11.3916666667,9.36386666667,5.50693333333,7.56133333333,2.02786666667,8.13120000001
263.25,6.20043333333,10.5864666667,9.81406666665,8.96886666666,5.90886666667,12.6777,11.9926666667,10.2004,6.43346666667,8.28406666667,2.55726666667,8.54633333334
263.63,6.52526666667,11.3696,9.74553333335,9.01819999999,5.86653333333,12.7353333333,12.2666,10.3758,6.93326666667,8.94546666665,3.1274,8.65439999999
264.00,5.56293333333,10.9404,9.66893333334,7.99126666666,5.36873333333,11.8806666667,11.5407333333,10.1280666667,6.084,8.14999999999,1.88973333333,7.69093333333
264.37,6.072,12.2454,10.8530666667,8.36333333333,5.45873333333,12.2498666667,12.651,10.7422666667,6.84186666667,9.13793333333,2.25906666667,8.73200000001
264.75,5.82646666667,11.9248666666,10.4696,8.25359999999,4.77933333333,11.6057333333,12.3192666667,10.3662,6.29106666667,8.61973333333,1.97193333333,8.61033333333
265.12,6.1648,11.5057333333,10.2462666667,8.55093333333,4.84853333333,11.4061333333,12.5,10.8143333333,6.4204,8.55106666667,2.33913333334,9.21393333333
265.49,6.01123333334,12.0687333333,10.2743333333,9.03759999999,5.29993333333,11.3436333333,12.8590666667,11.0368,6.98279999999,9.019,2.80793333333,9.39099999999
265.87,4.6884,10.7776,8.80399999999,7.52166666666,3.9472,9.47263333333,11.969,9.56806666665,5.2024,7.72166666667,1.8828,7.7126
266.24,5.5363,11.3574,9.22999999999,7.69906666667,4.53933333333,10.3381333333,12.4165333333,10.0666666667,6.22166666667,8.48233333333,2.69686666667,8.15313333333
266.61,6.61103333333,12.0052,9.83726666667,8.62893333334,5.37273333333,11.2683,12.8534,10.4885333333,6.898,9.36593333333,3.79606666667,9.26320000001
266.98,8.1303,13.1856,11.4636,9.8154,6.3878,12.1237,14.1286,11.2668,8.0032,10.414,4.4116,9.8236
267.36,7.06720000001,11.3512,9.70086666668,8.60033333333,5.00806666667,10.6512333333,12.9208,9.76540000001,6.4564,8.76226666666,2.89653333333,8.80259999999
267.73,6.7988,10.8236,9.798,8.79573333333,5.22146666667,10.5751,12.8516,9.41726666667,6.35593333333,8.47706666667,2.89046666667,8.86566666667
268.10,7.79559999999,12.0550666667,10.7308666667,9.81999999999,6.53646666667,12.0971333333,13.9990666667,10.6162,7.47793333333,9.759,4.0642,10.3330666667
268.48,8.44376666666,12.0987333333,10.5499333333,10.1234,7.2054,12.6036666667,14.1339333333,11.3655333333,7.5794,9.90653333335,4.32473333333,10.662
268.85,7.16426666666,10.516,9.26453333334,8.59126666667,6.1762,11.2805666667,13.048,10.0988,6.33,8.75213333334,3.01506666667,9.2792
269.22,7.51333333332,10.9954,9.91866666666,9.16753333333,6.8508,11.6259666667,13.475,10.6836,7.11306666667,9.34466666666,3.35106666667,9.57846666667
269.59,8.05496666666,10.6391333333,10.2268,9.30573333334,7.0102,11.7697666667,13.189,10.7217333333,7.3196,9.08579999999,3.61506666667,9.51893333333
269.97,8.54506666667,10.9258666667,11.0384666667,9.53039999999,7.64546666667,12.4836,13.3133333333,11.4814666667,7.91006666668,9.81480000001,4.1138,9.97353333332
270.34,8.7755,11.2182666667,11.3919333333,9.62393333333,7.78526666667,12.6488666667,13.2498,11.7069333333,7.72746666667,9.4246,4.48093333333,10.2796666667
270.71,8.89509999999,11.2542666667,11.7211333334,9.41793333334,7.79340000001,12.8819666667,13.2337333333,12.0447333333,8.07966666667,9.35566666667,4.25153333333,10.4138
271.09,8.18206666666,10.6858,10.9672666667,8.84086666667,7.2058,12.5906,12.5306,11.7220666667,7.7748,8.65533333333,4.00726666667,10.2366666667
271.46,8.19373333333,10.9997333333,10.994,9.21920000001,7.4388,12.6074,12.6534666667,11.6853333334,8.07833333334,8.95986666667,4.18913333333,10.3256
271.83,7.95456666667,10.5219333333,10.4207333333,8.85513333333,7.0538,12.4353666667,12.1494,11.4702,7.4466,8.56333333334,4.0798,9.8484
272.20,7.61436666667,9.73726666666,9.86726666667,8.48646666667,6.4338,11.6381333333,11.8278666667,10.9560666667,6.8454,7.97193333333,3.74773333334,9.32033333334
272.58,7.7883,10.3598,10.2180666667,8.83633333333,6.69826666667,12.0173333334,12.2827333333,11.1478666667,7.21306666667,8.33733333333,4.31826666667,9.75580000001
272.95,9.24323333332,12.2008,11.8610666667,10.6202666667,8.45306666667,13.5032666667,13.8996666667,13.0089333333,8.942,10.2857333333,6.1982,11.3514666667
273.32,9.06176666667,12.3742,11.9699333333,10.5651333333,8.25806666666,13.4707333333,13.7999333333,13.0016,8.66246666667,10.2124666667,6.18966666667,11.1766
273.69,8.21133333333,12.0850666667,11.445,10.2701333333,7.70513333333,13.0133666667,13.113,12.4678666667,8.06693333333,9.85566666667,5.57566666667,10.7474
274.06,7.29213333333,11.5244666667,10.5984666667,9.87799999999,6.94820000001,12.3396333333,12.3368666667,11.66,7.36533333333,8.8708,4.8848,10.2246666667
274.44,6.6256,10.7116,10.3612666667,9.51839999999,6.61746666667,12.0908666667,11.7406,10.8975333333,6.86913333333,8.63160000001,4.33486666667,9.70993333333
274.81,7.1169,11.1627333333,10.8092,10.163,7.35706666666,12.4552,12.3556666667,11.3724666667,7.30746666667,9.12453333333,5.16433333333,9.9918
275.18,6.89053333333,11.1450666667,10.6633333333,10.1189333333,7.40926666667,12.3045,11.8368666667,11.1734666667,6.71766666667,9.39913333333,4.89793333334,9.73926666667
275.55,6.49756666667,10.9264666667,10.7401333333,9.3648,6.77733333333,12.2611,11.2994666667,10.9032,6.06066666666,9.17826666666,4.76106666667,9.17833333332
275.93,5.95746666667,10.7604666667,10.5321333333,8.84893333334,6.10166666667,11.7973333333,11.2053333333,10.8145333333,5.78893333333,9.26360000001,4.47246666667,8.64439999999
276.30,6.63043333333,11.6304,10.8878,9.40226666666,6.4734,12.4035333333,11.5218,11.2199333333,6.57,9.80673333333,5.31406666666,9.20880000001
276.67,6.2391,11.047,10.1983333333,8.8228,5.86126666667,11.8245,10.8117333333,10.6198,6.05333333333,9.36180000001,4.69026666667,8.60580000001
277.04,5.34153333333,10.035,8.80206666667,8.0584,4.8046,11.1091333333,9.38673333334,9.53293333333,4.72186666667,8.40813333333,3.6224,7.404
277.41,4.98576666667,9.30926666666,7.8588,7.41733333333,4.07446666667,10.5991,9.08866666666,8.912,4.30146666667,7.99120000001,3.36806666667,6.93779999999
277.79,6.12573333333,10.4316,8.52406666667,8.13006666667,5.49093333333,11.6855,10.3878,10.0062666667,5.4846,9.23706666667,4.50286666667,7.95500000001
278.16,7.1886,10.9523333333,9.00506666667,9.09046666666,6.39806666667,12.5000666667,11.4102,10.6105333333,6.3064,10.2197333333,5.56166666666,8.67526666668
278.53,7.0293,10.7692,8.52400000001,8.86806666666,6.07886666667,12.3204,11.6572666667,10.6753333333,6.38533333333,10.5127333333,5.2158,8.43660000001
278.90,6.85056666667,10.4797333333,8.41753333333,9.00933333333,6.20553333333,12.3832666667,11.5388666667,10.1682666667,6.3116,10.6978,5.06533333333,8.43613333333
279.27,7.22276666667,10.4504,8.64233333333,9.57439999999,6.52386666667,12.5381333333,11.9167333333,10.1957333333,7.0146,10.6616,5.40546666667,8.62386666666
279.64,7.5995,10.6046666667,8.75106666667,10.2522,7.25019999999,12.7165,12.1482666667,10.24,7.75446666667,10.5864,5.7306,9.22513333334
280.02,9.2285,12.2610666667,10.5213333333,11.8618666667,9.04966666667,14.3281666667,13.7146,11.8736666667,9.34746666667,11.7425333333,7.23273333334,11.1825333334
280.39,9.15930000001,12.0765333333,10.7021333333,11.5633333333,9.06793333334,14.6017333333,14.006,11.9704666667,9.60473333335,12.0766666667,7.12693333333,10.9852
280.76,9.78493333334,12.3703333333,11.5677333333,11.9174,9.64173333333,15.2022,14.2620666667,12.5194,10.2607333333,12.7085333333,7.84766666667,11.6309333333
281.13,9.4816,11.8896666667,11.9342,11.3767333333,9.40913333333,15.0306666667,14.2475333333,12.5697333333,10.0724,12.2128666667,7.59759999999,11.5106666667
281.50,9.60013333334,11.9856666667,12.1611333333,11.5037333333,9.65753333333,15.1547,14.0673333333,12.7964666667,10.0465333333,11.9637333333,7.60346666667,11.5638
281.87,9.46183333333,11.8714666667,12.4872666667,11.5609333333,9.3012,15.1218333333,13.992,12.905,9.97593333332,11.6626,7.59306666666,11.3843333333
282.25,8.89506666667,11.4609333333,12.4156666667,10.886,8.9452,14.5859666667,13.5601333333,12.7530666667,9.483,11.0549333333,7.05173333333,10.9547333333
282.62,8.77103333333,11.8900666667,12.6116666667,10.9817333333,8.93766666666,14.4336,13.3382666667,12.8539333333,9.41213333334,10.6938666667,7.24706666666,11.0421333333
282.99,7.77026666667,11.2503333333,11.7326666667,9.78879999999,7.81013333333,13.4751333333,12.5826666667,12.1849333333,8.47633333333,9.84353333333,6.35353333333,10.117
283.36,8.27686666667,11.675,12.2664666666,10.0793333333,7.89706666667,13.8069333333,13.2132,12.6556666667,8.79599999999,10.2379333333,6.82053333333,10.6176666667
283.73,8.83696666667,12.2540666667,12.7704666667,10.5560666667,8.43906666666,14.4778333333,13.9614,13.3378666667,9.22533333333,10.9606666667,7.54133333333,10.9699333333
