wavelength,Back_ConMarf,Belly_ConMarf,Breast_ConMarf,Crissum_ConMarf,Crown_ConMarf,DorTail_ConMarf,Rump_ConMarf,Throat_ConMarf,WingTip_ConMarf
610.93,20.1625,54.0435,38.0046666667,63.8595,17.6115,19.770882353,22.1788333333,33.9355,12.713
611.27,20.1423333334,54.027,37.9986666667,63.8598333333,17.658,19.7935980392,22.2235,33.9505,12.7403333333
611.60,20.1653333333,54.1058333333,38.0216666667,63.9628333334,17.6851666666,19.8264607843,22.2475,33.9815,12.7891666667
611.93,20.1705,54.061,37.9073333333,63.9135,17.6595,19.8082058824,22.1968333333,33.9491666667,12.7415
612.27,20.1651666667,54.1445,37.9235,63.8955,17.7181666666,19.8180882353,22.2185,33.9696666667,12.7805
612.60,20.0921666667,54.1116666666,37.8573333333,63.8053333333,17.663,19.7773823529,22.1306666667,33.8651666666,12.7655
612.94,20.0511666666,54.127,37.8473333333,63.8353333333,17.6258333333,19.7575882353,22.1123333334,33.9043333334,12.7945
613.27,20.068,54.2408333333,37.8686666667,63.8896666667,17.6551666667,19.7650098039,22.1386666666,33.9111666667,12.8545
613.61,19.9485,54.1465,37.6886666667,63.7778333334,17.5708333333,19.6335980392,22.012,33.7645,12.6763333333
613.94,19.8703333333,54.0603333334,37.6091666667,63.735,17.4846666667,19.5711470589,21.9251666667,33.6826666667,12.5933333333
614.28,19.8836666667,54.1503333334,37.7055,63.7966666666,17.4841666667,19.6190686274,21.9265,33.7368333333,12.6331666667
614.61,19.8178333334,54.2413333333,37.7746666667,63.9233333334,17.4411666667,19.5679117647,21.9403333334,33.8283333334,12.648
614.94,19.9023333333,54.3058333333,37.8966666666,64.011,17.4698333333,19.6507254902,21.9671666667,33.8778333333,12.7295
615.28,19.974,54.3451666667,37.9813333334,63.9966666667,17.6273333334,19.7628431373,22.0266666667,33.9826666666,12.8863333333
615.61,19.9458333333,54.3765,38.0188333334,63.98,17.6086666667,19.7030294118,21.9886666667,33.9775,12.8705
615.95,19.9421666666,54.3366666667,38.035,63.9411666666,17.5316666666,19.7520392157,21.9681666666,33.95,12.9023333333
616.28,19.9343333333,54.3413333334,38.0743333333,63.982,17.4733333333,19.7785588236,21.9905,33.9953333333,12.825
616.61,19.9215,54.277,38.0501666667,63.9383333334,17.4946666667,19.8081372549,21.9743333333,33.9465,12.8273333333
616.95,19.926,54.2616666667,38.1211666666,63.9028333334,17.481,19.8282843138,21.9351666666,33.9508333334,12.8638333333
617.28,19.9941666667,54.3223333333,38.2598333333,63.9405,17.5311666667,19.918872549,22.0128333333,34.0543333333,12.9838333333
617.62,19.9906666667,54.293,38.242,63.847,17.4786666666,19.8452745098,21.9701666667,34.0255,12.9723333334
617.95,20.0055,54.3271666667,38.2338333333,63.9098333333,17.5535,19.8739901961,22.0396666666,34.0623333333,12.9615
618.28,20.0231666667,54.263,38.2333333334,63.7635,17.5818333333,19.8953137255,22.0348333334,33.9566666666,12.9676666667
618.62,20.0356666667,54.187,38.2028333334,63.6796666667,17.5956666667,19.8602156863,22.041,33.975,12.9686666666
618.95,20.0321666666,54.1446666666,38.239,63.6335,17.557,19.8473921569,22.028,33.916,12.932
619.28,20.0545,54.141,38.2695,63.6396666667,17.6065,19.8935882353,22.0948333333,33.923,12.9546666667
619.62,20.0496666666,54.058,38.2305,63.707,17.5551666667,19.8317549019,21.9968333333,33.8768333334,12.925
619.95,19.9841666667,54.0293333333,38.1115,63.7453333334,17.5103333334,19.7760294117,21.9846666667,33.8456666666,12.8851666667
620.28,19.9961666667,54.0841666666,38.1455,63.7573333334,17.5111666667,19.8225490196,22.0083333334,33.8763333334,12.9553333334
620.62,20.0715,54.0613333334,38.1011666667,63.7436666667,17.5486666666,19.7932941176,22.0645,33.8983333333,12.9805
620.95,19.9281666667,53.8836666667,38.0028333333,63.6068333334,17.4448333333,19.6727647059,21.9293333333,33.7638333334,12.8686666667
621.28,19.981,54.02,38.1228333333,63.7335,17.5271666667,19.8067058824,22.0291666666,33.885,12.9463333333
621.62,19.9781666667,54.0011666667,38.1575,63.7356666667,17.5518333334,19.7997058824,22.0183333334,33.8888333333,12.9635
621.95,20.0456666666,54.1003333334,38.1788333333,63.8521666667,17.5796666666,19.8494607843,22.087,34.0251666666,13.0141666667
622.28,20.0171666666,54.033,38.1035,63.787,17.526,19.8497156863,22.0303333334,33.9278333333,13.0221666667
622.62,19.9616666667,54.0521666667,38.023,63.8036666666,17.3933333334,19.8253039215,21.9818333334,33.884,12.9688333334
622.95,19.9708333333,54.1348333334,38.0706666666,63.8661666667,17.3968333334,19.8476372549,21.9673333333,33.945,12.9945
623.28,19.9713333333,54.1663333333,38.112,63.7491666666,17.4561666666,19.8874117647,22.0096666666,34.0103333333,13.0646666666
623.62,20.0291666666,54.3025,38.2456666667,63.8553333333,17.559,19.9938431372,22.066,34.1363333334,13.2125
623.95,20.091,54.3028333334,38.2285,63.8861666666,17.5255,19.9831764705,22.0786666667,34.1881666666,13.2111666667
624.28,20.0401666667,54.3916666666,38.2695,63.9453333333,17.464,19.9933235294,22.079,34.1733333333,13.1991666667
624.62,20.1138333334,54.536,38.308,64.0515,17.4438333333,20.0449705883,22.1403333333,34.211,13.2531666666
624.95,20.0741666667,54.5188333334,38.2765,64.0581666666,17.3796666667,20.0050392157,22.0888333333,34.205,13.2158333333
625.28,20.026,54.378,38.1311666667,63.9045,17.255,19.9537156862,22.0238333333,34.1068333333,13.2163333334
625.61,20.0201666666,54.3905,38.1773333333,63.9618333334,17.2708333333,20.0282058824,22.0183333334,34.1023333334,13.27
625.95,19.997,54.477,38.175,63.9968333333,17.2055,19.9956764706,22.0278333333,34.1418333334,13.2306666667
626.28,19.9516666667,54.4313333333,38.1796666667,63.9696666667,17.2238333334,19.9447843137,21.9776666667,34.1118333333,13.2486666667
626.61,19.8455,54.3298333333,38.0186666666,63.8226666667,17.1398333333,19.9004803922,21.9121666667,34.0266666667,13.2033333333
626.94,19.8383333334,54.3426666667,38.0011666667,63.858,17.129,19.9165,21.9326666667,33.9901666666,13.1513333333
627.28,19.7738333333,54.2333333334,37.9595,63.703,17.0468333334,19.8085490196,21.862,33.8548333334,13.0503333333
627.61,19.6648333333,54.1445,37.9343333333,63.628,17.0116666667,19.7594607843,21.7905,33.747,12.9818333334
627.94,19.6768333333,54.0671666666,37.877,63.6113333334,17.0178333333,19.7818235294,21.7685,33.7615,12.9895
628.27,19.6195,53.9876666667,37.866,63.6236666667,17.0093333333,19.7521078432,21.7483333334,33.7531666667,12.9646666667
628.61,19.5993333333,53.99,37.7973333334,63.5998333334,16.9588333334,19.7120588235,21.641,33.6845,12.936
628.94,19.6671666667,54.1825,37.95,63.7846666667,16.9561666667,19.714627451,21.6531666667,33.7916666667,12.8761666667
629.27,19.5631666666,54.0738333333,37.8185,63.6705,16.8565,19.5789215686,21.5528333334,33.706,12.772
629.60,19.5788333333,54.0476666667,37.7836666666,63.5746666667,16.8566666666,19.5582941177,21.503,33.6685,12.7253333334
629.94,19.6575,54.1461666667,37.8383333333,63.5503333333,16.8775,19.6518039216,21.5901666666,33.7261666667,12.7383333333
630.27,19.6931666667,54.2296666667,38.0403333333,63.7103333334,16.889,19.7202450981,21.6348333334,33.7903333333,12.7871666667
630.60,19.6396666667,54.2346666666,38.0191666667,63.7506666667,16.8758333334,19.6994411765,21.5783333334,33.754,12.8128333333
630.93,19.6663333333,54.2761666667,37.9375,63.832,16.8616666667,19.7429215686,21.5806666666,33.7903333333,12.8306666666
631.26,19.7403333333,54.4195,38.0713333333,63.9721666666,16.8595,19.7657254902,21.6498333334,33.8681666666,12.907
631.60,19.7645,54.5053333333,38.1105,64.0283333333,16.8688333333,19.7720196078,21.6723333334,33.8308333334,12.8821666667
631.93,19.8338333333,54.5956666667,38.1343333333,63.9736666667,16.9303333333,19.8021568627,21.7325,33.9458333334,12.9815
632.26,19.8675,54.622,38.2285,63.959,16.9518333333,19.9019803922,21.8361666667,33.9981666667,13.041
632.59,19.7915,54.5293333333,38.1418333334,63.8971666667,16.9601666667,19.9502941177,21.8911666667,33.9138333333,13.0535
632.92,19.8576666666,54.6678333333,38.2841666667,63.96,17.0561666667,20.0175882353,21.993,34.0651666667,13.1098333333
633.26,19.8543333333,54.7326666667,38.3493333334,64.1246666667,17.0893333333,20.1067941177,22.0526666666,34.1685,13.2178333333
633.59,19.7655,54.6488333333,38.2975,64.2288333333,17.0373333333,20.0206078431,22.0108333333,34.084,13.2038333334
633.92,19.7303333333,54.5196666666,38.0735,64.1381666666,16.9535,19.8950392157,21.8495,33.9303333333,13.0818333334
634.25,19.7478333334,54.5108333333,38.0866666667,64.1315,16.9373333333,19.8514901961,21.8536666666,33.8956666667,13.0405
634.58,19.7301666667,54.5046666667,38.1418333333,64.0965,16.8931666666,19.8488333334,21.8285,33.8531666666,13.03
634.91,19.8251666667,54.55,38.144,64.1651666666,16.973,19.9590196078,21.8793333333,33.9795,13.1183333334
635.25,19.6728333333,54.4788333333,38.0876666667,64.0335,16.9055,19.9209019608,21.782,33.9223333333,13.0861666666
635.58,19.5901666666,54.3713333333,37.9821666667,64.0291666667,16.8028333333,19.8666470588,21.6506666667,33.7675,12.952
635.91,19.5781666666,54.3006666667,37.918,64.0683333333,16.8071666666,19.8271666667,21.6156666667,33.7091666667,12.9533333333
636.24,19.5748333333,54.2976666667,37.9478333333,64.0711666667,16.8151666667,19.8761372549,21.5581666666,33.7108333334,13.022
636.57,19.6883333334,54.264,37.9021666667,64.055,16.81,19.9129901961,21.591,33.66,13.062
636.90,19.6881666666,54.2353333333,37.8981666666,63.9386666666,16.87,19.8528431372,21.5595,33.5905,13.1196666667
637.23,19.72,54.2803333334,37.9598333334,63.9668333334,16.8553333333,19.9032647058,21.5926666667,33.6668333333,13.1
637.56,19.7835,54.373,38.1043333333,64.0508333333,16.9221666666,19.9599117647,21.735,33.7745,13.1611666667
637.90,19.8323333334,54.4411666666,38.1433333334,64.1213333333,16.9093333333,20.0120588235,21.7433333334,33.8491666666,13.1341666666
638.23,19.846,54.4351666666,38.1933333333,64.1768333334,16.9698333333,20.0152156863,21.7498333334,33.8643333333,13.124
638.56,19.6808333334,54.2535,38.0336666667,63.939,16.841,19.9024019608,21.5835,33.7103333333,12.9985
638.89,19.7055,54.2736666667,38.0443333333,64.0306666667,16.796,19.8610294118,21.4978333333,33.6633333333,12.9773333333
639.22,19.7065,54.2995,38.0635,64.0596666667,16.803,19.8541470588,21.5316666667,33.7355,13.0358333333
639.55,19.6836666666,54.329,38.0778333333,64.0391666667,16.7885,19.8505980393,21.5706666666,33.7666666667,12.9221666667
639.88,19.7263333333,54.3213333333,38.0493333333,64.0346666666,16.7701666666,19.7484607843,21.5176666667,33.8036666667,12.8993333334
640.21,19.5565,54.189,38.0555,64.0565,16.7016666666,19.6533627451,21.4171666667,33.7266666667,12.8373333333
640.54,19.4705,53.9541666666,37.9233333334,63.9353333334,16.5808333333,19.6061372549,21.2988333333,33.5956666666,12.6905
640.87,19.4838333333,54.02,37.9521666667,63.9423333333,16.7261666667,19.6488823529,21.3141666667,33.6268333333,12.7535
641.20,19.5823333334,54.1685,38.1065,64.0676666666,16.8345,19.831,21.3988333333,33.7136666667,12.8943333333
641.53,19.5738333333,54.1073333333,38.0508333333,63.8923333333,16.8236666667,19.8663529412,21.4323333333,33.7438333333,12.9991666666
641.87,19.5813333334,54.145,38.0245,63.8688333333,16.7885,19.8331078431,21.4258333333,33.7666666666,12.9743333333
642.20,19.5633333334,54.2961666667,38.0536666667,64.0516666666,16.7968333334,19.806245098,21.415,33.7201666667,12.956
642.53,19.5931666667,54.2616666667,38.047,64.0616666667,16.8628333334,19.8599215686,21.5198333334,33.7905,13.0303333334
642.86,19.6825,54.369,38.1306666667,64.1108333334,16.9758333333,19.997245098,21.5756666667,33.7863333334,13.1323333334
643.19,19.6001666667,54.2913333333,38.1393333333,64.1011666667,16.9433333333,19.9633137255,21.501,33.771,13.2596666667
643.52,19.5215,54.415,38.1481666667,64.1218333333,16.9266666667,19.9802941176,21.487,33.6811666667,13.2163333333
643.85,19.6141666667,54.6488333333,38.2705,64.3613333333,17.0311666667,20.1418333334,21.6763333333,33.7915,13.2876666667
644.18,19.6676666666,54.879,38.4043333334,64.6093333333,17.1801666667,20.2508725491,21.785,33.903,13.3933333334
644.51,19.6686666667,54.7668333334,38.313,64.4151666667,17.0628333333,20.2536274509,21.6753333333,33.8313333333,13.3793333334
644.84,19.5598333333,54.6226666667,38.1415,64.2298333334,16.9303333333,20.1104313725,21.5368333333,33.7663333333,13.319
645.17,19.449,54.571,38.0921666667,64.2471666667,16.891,20.0037843137,21.4146666666,33.6961666667,13.2661666667
645.50,19.4298333333,54.4918333334,38.0365,64.173,16.9036666666,20.0649901961,21.3916666666,33.6521666667,13.3443333333
645.83,19.3893333333,54.3475,38.043,64.1245,16.8958333333,20.0586568627,21.4,33.6265,13.3798333333
646.16,19.3378333333,54.27,38.0665,63.9683333334,16.829,20.0269509804,21.3708333333,33.6105,13.443
646.49,19.1868333334,54.1083333334,37.9398333333,63.8705,16.7213333333,19.8852745098,21.2438333334,33.5395,13.2938333334
646.82,19.2186666667,54.1378333334,37.9076666667,63.8355,16.672,19.8707156863,21.199,33.525,13.2061666666
647.15,19.1615,53.9658333334,37.8305,63.7026666666,16.5918333333,19.8337941177,21.1893333333,33.5068333334,13.1661666666
647.48,18.9626666667,53.7715,37.617,63.4333333333,16.3695,19.6073823529,20.85,33.3061666667,13.0191666667
647.81,18.9163333334,53.7853333333,37.5898333334,63.4071666667,16.2776666666,19.490990196,20.821,33.3171666666,12.9705
648.14,18.768,53.6736666667,37.5103333333,63.252,16.1668333333,19.326872549,20.716,33.118,12.8286666667
648.47,18.788,53.6825,37.5045,63.2906666667,16.1285,19.2771568628,20.7195,33.1016666666,12.789
648.80,18.902,53.6561666666,37.5221666667,63.3118333334,16.1813333334,19.3369509804,20.8048333334,33.0588333334,12.8156666666
649.13,18.861,53.6678333334,37.4891666667,63.315,16.1458333333,19.3259705883,20.7951666667,33.0285,12.7466666667
649.46,18.9863333333,53.7866666666,37.5526666666,63.3396666667,16.2071666667,19.3837647059,20.8206666667,33.1523333333,12.7875
649.79,19.04,53.9126666667,37.524,63.5338333334,16.2621666667,19.4652450981,20.9205,33.2738333333,12.7738333333
650.11,19.1375,53.939,37.6333333334,63.4876666667,16.3235,19.5729901961,21.0206666667,33.3965,12.902
650.44,19.209,53.9973333333,37.6783333333,63.5613333333,16.475,19.6547843137,21.1783333333,33.5428333333,13.0598333333
650.77,19.2831666666,54.0543333334,37.7328333334,63.5188333334,16.6218333334,19.7227058823,21.2861666667,33.596,13.2023333333
651.10,19.363,54.0341666666,37.7655,63.4378333333,16.7363333334,19.787,21.4523333334,33.6103333333,13.22
651.43,19.3788333334,53.9348333333,37.7888333333,63.3191666667,16.7025,19.8608627451,21.5256666667,33.6045,13.2528333334
651.76,19.5258333333,54.064,37.8993333333,63.5455,16.8065,19.977,21.7383333333,33.7886666667,13.4523333334
652.09,19.509,54.0631666667,37.927,63.6311666667,16.8903333334,20.0613333333,21.778,33.8798333333,13.5538333333
652.42,19.5778333334,54.2421666667,38.0835,63.7991666667,16.8871666666,20.145127451,21.8483333333,34.0558333333,13.628
652.75,19.6533333333,54.2713333334,38.1956666666,63.8485,16.9913333333,20.1288627451,21.912,34.1385,13.8526666667
653.08,19.7283333333,54.2846666666,38.237,64.0055,16.9798333334,20.1870392157,22.0245,34.2081666667,13.92
653.41,19.7138333333,54.2383333333,38.2385,63.9788333333,16.9623333333,20.1488529412,21.9275,34.118,13.906
653.74,19.7753333333,54.3131666666,38.3216666667,64.1403333333,16.9426666667,20.1849019608,21.9725,34.0935,14.0006666666
654.06,19.6646666667,54.2273333334,38.1818333333,64.0803333333,16.8228333333,20.1245490196,21.8333333333,33.7983333333,13.8326666666
654.39,19.6985,54.3345,38.19,64.3981666666,16.7303333333,20.088,21.714,33.902,13.8086666667
654.72,19.6775,54.3828333333,38.2003333334,64.5158333333,16.7635,20.1447058824,21.7545,33.9726666666,13.886
655.05,19.76,54.5593333333,38.1846666667,64.6828333334,16.801,20.1714607843,21.6993333334,34.0145,13.9195
655.38,19.7308333333,54.5075,38.0901666666,64.6026666667,16.721,20.1337254902,21.6663333333,33.9421666667,13.842
655.71,19.7356666667,54.5178333333,38.1468333334,64.5666666667,16.6801666666,20.1025588235,21.66,33.8711666666,13.8703333334
656.04,19.8038333333,54.459,38.1205,64.5296666667,16.8115,20.1446666667,21.7458333333,33.8618333333,13.9018333333
656.37,19.7706666667,54.3083333333,38.0146666667,64.4618333333,16.7528333333,20.1964019608,21.7433333334,33.8728333334,13.7628333333
656.69,19.691,54.3333333333,38.0073333334,64.3058333333,16.8276666666,20.1405490196,21.7278333333,33.8213333333,13.7393333334
657.02,19.707,54.369,38.0946666666,64.3465,16.8896666667,20.1522941177,21.8523333333,33.8845,13.7403333333
657.35,19.6581666667,54.3306666667,37.9691666666,64.193,16.8398333334,20.0345294118,21.8238333334,33.7268333334,13.6056666667
657.68,19.727,54.2483333334,38.0586666666,64.159,16.8775,20.0769215686,21.8518333334,33.8288333333,13.669
658.01,19.683,54.1095,38.0038333333,64.0158333334,16.8976666667,20.101127451,21.8778333333,33.7331666666,13.6193333333
658.34,19.798,54.2505,38.123,64.1871666667,16.9033333333,20.1711960784,21.9346666667,33.8695,13.7235
658.66,19.729,54.137,38.108,64.0856666666,16.8628333334,20.1100196078,21.875,33.7448333333,13.6786666666
658.99,19.7748333334,54.1958333333,38.1448333334,64.1991666667,16.853,20.1095588236,21.8288333334,33.7565,13.6271666667
659.32,19.6956666666,54.1128333333,38.05,64.0485,16.7846666667,20.1081568628,21.7846666667,33.7515,13.5383333333
659.65,19.5761666667,54.121,38.047,63.9721666667,16.7696666667,20.1356176471,21.7153333333,33.7263333333,13.5311666666
659.98,19.644,54.2656666666,38.2096666667,64.1378333334,16.8475,20.1650392156,21.7553333333,33.7865,13.641
660.31,19.5586666667,54.2243333334,38.1575,64.0646666666,16.7003333334,20.1793235294,21.6748333334,33.7636666667,13.586
660.63,19.4863333333,54.1651666667,38.074,63.9693333334,16.6226666666,20.1793627451,21.6308333333,33.7361666666,13.5648333334
660.96,19.5341666667,54.214,38.2006666667,64.0471666666,16.6833333333,20.3470196079,21.661,33.9598333333,13.6938333333
661.29,19.54,54.3826666666,38.2943333333,64.192,16.677,20.3744411765,21.721,34.0345,13.8173333333
661.62,19.5993333333,54.3698333334,38.3683333334,64.0445,16.7731666667,20.4574019608,21.7463333334,34.089,13.9325
661.94,19.4068333334,54.1758333333,38.1595,63.872,16.6921666666,20.3495392157,21.6038333333,33.9238333333,13.8283333334
662.27,19.3173333333,54.2475,38.286,63.9728333333,16.7098333333,20.4075686275,21.657,34.0143333333,13.896
662.60,19.191,54.139,38.3131666666,63.8966666667,16.7646666667,20.4523627451,21.6921666667,34.0683333333,13.9695
662.93,19.1676666667,54.3216666667,38.4255,63.9948333334,16.9163333333,20.5599313725,21.692,34.0826666666,14.087
663.26,19.0851666667,54.0821666667,38.2923333333,63.8676666667,16.7608333333,20.343,21.5916666667,33.956,14.0121666666
663.58,18.9683333334,53.9885,38.098,63.6051666667,16.6361666667,20.2121568627,21.4718333333,33.7918333333,13.9596666666
