wavelength,Back_CyiCyif,Belly_CyiCyif,Breast_CyiCyif,Crissum_CyiCyif,Crown_CyiCyif,DorTail_CyiCyif,Patch10_CyiCyif,Rump_CyiCyif,Throat_CyiCyif,WingTip_CyiCyif
733.89,9.78033333334,64.8862179488,68.1136666667,46.6253333333,9.26683333334,8.67733333333,9.13933333333,10.8315,52.3518333334,13.32
734.21,9.85199999999,64.8197820513,68.171,46.5493333333,9.28966666666,8.62166666666,9.16,10.8613333334,52.3741666666,13.3506666666
734.52,9.80099999998,64.7970897436,68.2328333334,46.6263333334,9.05733333333,8.53516666666,9.1655,10.8156666666,52.64,13.2536666667
734.84,9.39766666666,65.0793846154,67.9933333333,46.3225,8.79216666667,8.3385,8.83783333334,10.4521666667,52.411,13.1355
735.16,9.61399999998,64.7426410257,67.3811666667,46.1166666667,8.864,8.68033333333,8.80283333334,10.497,52.2658333333,13.2678333334
735.48,9.58116666665,64.6429230769,67.2866666667,45.9726666666,8.8205,8.76316666667,8.79966666667,10.4825,52.355,13.3061666667
735.79,9.38133333333,64.9046153846,67.264,46.0693333333,8.448,8.65066666666,8.64,10.2933333333,52.5333333334,13.0453333334
736.11,9.68616666669,65.1852435898,67.4458333334,46.369,8.43633333333,8.76616666667,8.78783333334,10.5466666667,53.0193333334,13.1765
736.43,10.2133333333,65.1333717949,67.4881666667,46.3978333333,8.79316666666,9.06516666667,9.13616666666,10.801,53.1721666666,13.6575
736.74,10.519,65.2001666667,67.5715,46.3046666667,8.9875,9.1345,9.23283333333,10.8733333334,53.1285,13.6365
737.06,10.6875,65.7754871795,67.9318333333,46.4081666667,8.834,9.0595,9.329,10.792,53.614,13.5095
737.38,10.884,65.7366794871,68.0241666667,46.4763333333,9.004,9.2015,9.78999999998,11.1203333334,53.8696666667,14.0116666667
737.69,10.8375,65.5049102564,67.8816666667,46.4641666667,8.993,9.27766666669,9.7155,10.9743333333,53.7766666667,14.0775
738.01,10.6711666666,65.5036538462,67.8328333333,46.4245,9.04516666667,9.10533333334,9.52716666667,10.8628333333,53.6795,13.9673333334
738.33,10.63,65.7177692308,68.3795,46.8163333334,9.0825,9.03266666667,9.5395,10.9385,53.839,14.012
738.64,10.5921666666,65.7862051282,68.6656666666,46.9021666667,9.018,8.775,9.63116666669,10.9233333333,53.772,14.259
738.96,10.4473333333,65.2966410257,68.2516666667,46.6271666667,9.12033333334,8.9285,9.74016666667,11.0125,53.148,14.2535
739.28,10.4606666666,65.0404230769,68.4038333333,46.3446666666,9.45466666667,8.95983333334,9.84516666665,11.2248333334,52.9406666667,14.3635
739.59,10.1416666666,64.8432820513,68.2286666666,46.0341666666,9.3995,8.83466666667,9.71533333331,11.0945,52.7583333333,14.2296666667
739.91,9.83166666667,64.8254358974,68.339,45.7913333333,9.10783333333,8.62533333333,9.60733333335,10.7518333333,52.6655,14.1021666666
740.23,9.59266666667,64.4258974359,68.1643333334,45.6605,8.85533333333,8.45233333333,9.55866666665,10.6138333333,52.4905,14.131
740.54,9.49533333333,64.4018589744,68.2043333333,45.7716666667,8.9445,8.53133333333,9.64433333332,10.7858333333,52.6046666667,14.4233333334
740.86,9.466,64.6730128205,68.2576666666,45.7026666667,8.98383333333,8.9085,9.82566666667,10.8595,52.6598333333,14.3613333334
741.18,9.409,64.7553461538,68.4235,45.8023333333,8.9495,9.05566666667,9.95749999999,10.9363333333,52.7768333333,14.4678333333
741.49,9.675,64.6091153846,68.34,45.7091666666,8.98783333333,9.32833333333,9.89,10.9835,52.8861666666,14.7841666667
741.81,9.49883333333,64.3581410256,68.1015,45.4958333333,8.79033333333,9.214,9.64433333335,10.7336666666,52.906,14.3903333334
742.12,9.36616666667,64.162525641,67.8005,45.5131666667,8.753,9.0475,9.5745,10.684,52.7215,14.184
742.44,9.25083333333,64.7056923077,68.4388333334,45.8065,8.34933333333,8.75283333334,9.03016666667,10.266,53.3673333334,14.0433333333
742.76,8.81566666666,64.4486794872,68.0656666667,45.5793333333,7.9275,8.3365,8.4835,9.78650000001,53.06,13.4023333334
743.07,8.5825,64.2478205128,68.0248333333,45.602,7.84483333333,8.21383333333,8.35583333333,9.71416666668,52.891,12.8703333334
743.39,8.67633333334,64.6544230769,68.0918333333,46.0376666667,8.02933333333,8.42833333333,8.75516666667,10.1805,53.2298333334,12.9528333334
743.70,8.96783333334,65.1649358974,68.246,46.1603333333,8.48533333333,8.90833333334,9.166,10.686,53.6545,13.1046666667
744.02,8.849,64.4788461539,67.5648333333,45.8216666667,8.19033333334,8.8225,8.8755,10.3261666667,52.9871666666,12.8076666667
744.34,8.6895,64.3398333334,67.406,45.6248333333,7.68133333333,8.34016666666,8.09816666666,10.1208333333,52.7753333333,12.5401666667
744.65,8.79733333334,64.4615769231,67.3981666666,45.4355,7.79516666666,8.3095,7.978,10.206,52.7426666666,12.4745
744.97,8.654,64.712051282,67.6633333334,45.8981666667,7.83516666666,8.18316666667,8.06716666667,10.224,52.7915,12.4898333333
745.28,9.53066666666,64.9670128205,67.7211666666,46.1701666667,8.51683333333,8.89783333335,8.728,10.8705,53.3671666667,13.4761666667
745.60,9.82383333332,65.5248461539,68.2593333333,46.4586666667,8.96233333333,9.57083333335,9.0445,11.1431666667,53.7941666666,14.0143333333
745.91,10.2905,65.6336794872,68.2761666666,46.9718333334,9.48583333334,9.79266666669,9.62916666667,11.5588333333,54.2621666667,14.4095
746.23,10.6345,65.816525641,68.43,47.0586666666,9.45666666667,9.85850000001,9.97433333334,11.6966666666,54.1936666667,14.7196666666
746.55,11.0336666666,66.6240897436,68.6781666667,47.2041666667,9.59516666667,10.1816666667,10.4271666667,11.8386666666,54.719,15.514
746.86,10.7176666667,66.4095128205,68.6111666667,46.8821666666,9.3535,9.89900000002,10.0151666666,11.3795,54.5368333333,15.3771666667
747.18,10.3836666667,66.4416282051,68.6455,46.8786666666,9.06433333334,9.66966666666,9.79866666665,11.0498333334,54.3925,15.096
747.49,10.777,67.2138846153,69.422,47.3463333334,9.79566666669,10.1881666667,10.4183333333,11.5961666666,55.0566666667,15.3398333333
747.81,10.9165,66.8986538462,69.2431666666,47.0008333334,10.0378333333,10.2723333333,10.6348333334,11.554,54.8308333334,15.5126666666
748.12,10.7465,66.8917948718,69.2575,46.9525,9.69266666666,9.87366666666,10.5381666666,11.344,54.8196666667,15.1831666667
748.44,10.7193333334,66.7954102564,69.1695,46.5558333333,9.63816666667,9.85183333335,10.6393333333,11.2735,54.6856666667,14.831
748.75,10.4243333333,66.5691666667,69.2678333334,46.612,9.49733333333,9.70383333331,10.5175,11.0443333334,54.2683333333,14.4725
749.07,10.0763333333,66.3340384615,69.0551666666,46.4538333333,8.95216666667,9.39366666667,10.0561666667,10.558,54.1818333333,13.6895
749.38,10.0908333333,66.7708717948,69.2411666667,46.6251666667,9.117,9.62383333333,10.2108333333,10.7576666666,54.115,13.9121666667
749.70,10.3003333333,66.9579358974,69.1455,46.8898333333,9.63583333334,10.2341666667,10.5065,11.0845,54.7583333334,14.3208333334
750.01,9.98133333333,66.2137179487,68.8531666666,46.976,9.46966666667,9.81549999999,9.92166666667,10.9515,54.3858333333,13.9886666667
750.33,10.4108333333,65.8416410256,68.5633333334,47.2278333333,9.9435,10.2725,10.1476666667,11.4711666666,54.3,14.1775
750.64,10.5211666667,65.2758333333,68.3246666666,47.0655,9.93550000002,10.1328333333,10.008,11.429,54.1848333333,14.4953333334
750.96,10.0556666666,64.8301666667,67.9756666667,46.7143333333,9.40099999999,9.44750000002,9.3415,10.9676666667,53.9073333333,14.0816666666
751.27,10.3175,65.3467179487,68.6275,47.2988333334,9.57716666669,9.61716666666,9.57733333333,11.1578333334,54.5216666667,14.0856666666
751.59,10.3491666667,65.2196025641,68.5595,47.4608333334,9.96266666665,9.90283333335,9.80266666665,11.3888333334,54.7713333333,14.4075
751.90,10.9418333333,66.0347307692,69.2386666667,47.9828333334,10.4275,10.294,10.2941666667,12.1178333333,55.6846666667,14.9836666666
752.22,10.834,66.1717435897,69.5026666667,48.0088333333,10.492,10.1168333334,10.177,12.329,55.873,15.366
752.53,10.9435,66.2492179487,69.666,48.1883333333,10.5876666667,10.0306666667,10.2051666666,12.5335,55.9848333333,15.5326666666
752.85,10.7051666667,66.1793589744,69.6101666667,47.7805,10.2043333333,9.47333333335,9.6495,11.9908333333,56.0765,15.0766666666
753.16,10.5745,65.9697435897,69.458,47.5413333333,9.61683333332,9.0395,9.18233333334,11.4505,55.8135,14.9076666667
753.47,10.611,66.0298205128,69.865,47.3131666666,9.47216666669,9.2065,8.94,11.0541666667,55.7625,14.8255
753.79,10.7025,66.5930897435,70.4063333333,47.1901666667,9.45583333332,9.28383333333,9.07,11.0811666667,56.2188333334,14.69
754.10,10.8026666666,66.7166666666,70.3478333333,47.3061666667,9.56633333333,9.68399999998,9.138,11.4448333334,56.361,14.6705
754.42,10.8606666667,66.4083974359,69.9656666667,47.1488333333,9.759,9.93116666665,9.394,11.6735,56.3981666666,14.9658333333
754.73,10.4958333333,65.9354487179,69.1668333333,46.8043333334,9.71083333333,9.83466666667,9.2425,11.5426666667,55.9298333333,14.9103333333
755.05,10.3958333334,66.0686923077,69.179,46.9683333334,9.44783333333,9.94583333333,9.06716666666,11.5935,55.6616666666,14.8255
755.36,10.0278333333,64.9080897436,68.0568333333,46.3553333333,9.253,9.98616666665,8.70666666667,11.051,54.7235,14.3565
755.67,9.90383333331,64.8966666667,67.8576666667,46.2181666667,9.103,10.064,8.67833333333,10.8095,54.6593333334,13.7763333333
755.99,10.2206666667,64.8400769231,67.9573333333,46.149,9.51966666665,10.4981666667,9.38816666667,11.303,54.5793333334,14.3976666667
756.30,10.177,64.5313076923,67.6285,46.2778333333,9.77583333335,10.7375,9.78983333332,11.5815,54.4276666666,14.5981666666
756.62,10.0916666666,64.6538461538,67.9106666667,46.504,10.0015,10.7101666667,10.0011666667,11.7805,54.3228333334,14.4773333333
756.93,10.2505,64.9297179487,67.9958333333,46.6598333333,10.501,11.0578333334,10.7028333334,12.4286666667,54.4465,14.76
757.24,10.164,64.7728333333,67.8201666667,46.6928333333,10.435,10.8028333333,10.4696666667,12.2411666667,54.0503333333,14.8813333333
757.56,10.43,65.6472307693,68.823,47.354,11.004,10.787,10.766,12.362,54.732,15.148
757.87,10.7286666667,65.7732948718,69.1706666667,47.664,11.4631666667,10.9173333333,11.0435,12.6661666666,54.8536666667,15.2608333333
758.18,10.9773333333,66.0536923077,69.7398333333,47.8833333333,11.4978333334,10.795,11.146,12.6723333333,55.4146666666,15.2601666667
758.50,11.3626666667,65.7768076923,69.6855,47.5191666666,11.6001666667,10.9645,11.1951666666,12.5716666667,55.3878333334,15.4226666667
758.81,11.4645,66.4164230769,70.1138333333,48.0413333333,11.5065,10.7485,11.1765,12.4335,55.806,15.6138333334
759.13,11.6291666667,65.7446410256,69.2618333334,47.4951666667,11.3308333334,10.6023333333,11.0673333333,12.3993333333,55.3221666666,15.619
759.44,11.2178333334,65.5347564102,68.959,47.3595,11.002,10.1936666666,10.4028333333,11.8518333334,55.0028333333,15.2385
759.75,11.2215,65.0977179488,68.394,46.6831666667,10.7173333333,10.0885,9.91566666667,11.6086666667,54.1803333334,15.0706666667
760.07,11.4291666667,65.0203589743,68.1426666667,46.5746666667,10.9141666667,10.1523333334,9.91883333331,11.6488333333,54.1183333333,15.3625
760.38,11.4371666667,64.8276666667,67.9178333334,46.616,10.774,9.76200000002,9.72116666665,11.5736666667,54.293,15.3951666666
760.69,11.5741666667,64.7274615385,67.727,46.6451666667,10.9231666667,9.95033333335,9.89666666669,11.8691666666,54.388,15.6535
761.01,11.5671666667,64.963525641,67.3735,46.3406666667,10.6573333333,9.89166666669,10.0156666667,11.816,54.2486666667,15.7305
761.32,11.5633333334,64.9342948718,67.3701666666,46.2468333333,10.4286666667,9.84500000002,9.87716666668,11.6078333333,53.5881666666,15.779
761.63,11.5031666666,65.0633461539,67.5671666666,46.5761666667,10.4068333333,9.81266666665,9.72699999999,11.6928333334,53.375,15.7173333333
761.94,11.5961666666,64.9536794872,67.236,46.3381666666,10.5458333334,9.70083333331,9.85933333331,11.5906666666,53.4625,15.493
762.26,11.6456666667,65.0685,67.5728333333,46.2458333333,10.6158333333,9.94583333335,9.97416666665,11.8035,53.4953333334,15.5578333333
762.57,11.806,65.6457435897,68.1505,46.5846666667,10.8401666667,9.96733333335,10.1418333333,11.9693333333,53.8951666667,15.5701666666
762.88,12.1693333333,66.0891410256,68.508,46.7883333333,10.9893333333,10.18,10.3968333333,12.2538333333,54.3226666667,15.6031666667
763.20,12.4431666667,66.2332435898,68.8096666667,47.2808333334,11.1613333334,10.2688333333,10.8343333333,12.4845,54.841,15.9035
763.51,12.4423333333,66.6029871795,69.269,47.5875,11.1948333334,10.4506666667,10.9128333333,12.5756666667,55.4151666667,16.1635
763.82,12.5405,66.337974359,68.9065,47.5476666667,11.145,10.457,10.9578333333,12.5355,55.2336666667,16.1155
764.14,12.303,66.3663461539,69.1631666666,47.5293333333,10.8756666666,10.3076666667,10.886,12.2415,55.4278333333,15.9045
764.45,12.0971666667,65.9097435898,68.8865,47.4008333334,10.5065,10.1423333333,10.5478333333,11.9723333333,55.162,15.7568333333
764.76,12.132,65.8692435897,68.758,47.3165,10.398,10.2056666666,10.5581666666,11.9453333333,55.7565,15.8396666667
765.07,12.284,65.6357692308,68.6598333333,47.1533333334,10.5603333334,10.2576666667,10.9073333333,11.9755,55.9631666667,16.127
765.39,12.0983333334,65.8711282052,69.119,47.6813333333,10.2668333334,10.2841666667,10.8755,11.8726666666,56.0635,16.3301666667
765.70,11.5225,65.4739487179,68.8538333333,47.33,9.8485,9.64683333332,10.5633333333,11.559,55.5961666666,16.0495
766.01,11.331,65.494474359,68.9368333333,47.5876666667,9.70766666666,9.48799999998,10.5871666666,11.609,55.6653333333,16.1881666667
766.32,10.616,64.9394615385,68.4395,47.1663333333,9.076,9.05533333333,10.1231666667,11.0813333333,55.325,15.7428333334
766.64,10.3805,65.392551282,68.9886666667,47.0991666667,8.99883333333,9.1725,9.99,10.9301666666,55.5773333333,15.6248333334
766.95,10.3978333334,64.7521025641,68.5135,46.5765,8.88883333334,9.03116666667,10.2628333333,11.0135,54.8796666667,15.353
767.26,10.699,65.5801410256,69.501,47.0713333333,9.38433333335,9.49466666665,10.7621666666,11.392,55.2906666666,15.8791666667
767.57,11.1571666667,65.6169358974,69.531,47.3466666666,9.85883333335,10.0291666666,10.8245,11.855,55.1768333333,16.4313333334
767.88,10.9975,65.1892820513,69.2641666667,47.0363333334,10.1066666667,9.865,10.9975,11.9463333334,55.053,16.259
768.20,11.2426666667,65.304076923,69.2928333334,47.4253333333,10.4531666667,9.9895,11.1913333334,12.2213333333,54.7286666666,16.2546666666
768.51,11.173,65.3219487179,69.064,47.4255,10.3945,10.1466666667,10.713,12.1905,54.5825,15.9145
768.82,11.531,65.4794102564,68.8343333334,47.3016666667,10.9103333333,10.3795,10.8833333333,12.7181666667,54.6951666667,16.01
769.13,11.9178333333,65.0639743589,68.0365,46.9406666667,10.959,10.5573333333,10.9405,12.84,54.7761666667,16.0731666667
769.44,12.0908333333,65.0198589744,67.8036666667,46.6075,11.4718333333,10.9445,10.9633333333,13.0985,54.7236666667,16.4078333333
769.76,12.5471666666,65.2788076923,68.2221666666,46.7853333333,11.8873333333,11.0955,11.4628333334,13.4896666666,54.7606666667,17.0721666667
770.07,12.6336666667,64.9750641026,67.6128333333,46.4258333333,11.6495,10.8658333334,11.5155,13.4175,54.4151666667,16.8386666667
770.38,12.8016666667,65.5114871795,67.9715,46.7433333334,11.8601666667,11.0553333333,11.4478333334,13.4196666667,54.7775,16.8726666666
770.69,13.2085,65.3631666667,67.8456666667,46.75,12.267,11.3653333333,11.841,13.8228333333,54.9643333333,17.1125
771.00,13.3433333333,65.2422051282,67.3773333334,46.6966666667,12.5826666666,11.4915,12.5625,13.954,55.1153333333,17.2273333333
771.32,13.495,65.7317564103,67.6285,47.2785,12.7173333334,11.7658333333,12.6456666666,14.1906666666,55.4938333333,16.892
771.63,13.1333333334,65.5371666667,67.3546666666,46.6853333333,12.2785,11.58,12.3618333333,13.9255,55.42,16.7081666667
771.94,12.9793333333,65.3149615384,67.2776666667,46.3123333333,12.263,11.6203333334,12.7791666666,13.9805,55.1203333333,16.8773333333
772.25,12.4086666666,65.2036282051,67.258,45.968,11.957,11.258,12.6668333334,13.8495,54.5055,16.3976666667
772.56,12.651,66.155974359,68.0821666667,46.7743333334,12.3766666666,11.6195,13.068,14.1871666667,55.2336666667,16.8423333333
772.87,12.0135,65.196923077,67.5055,46.1631666666,11.1968333333,10.7605,12.3936666666,13.2886666667,54.4406666667,15.8725
773.18,12.9101666666,64.7990256411,67.265,46.3765,12.0678333333,11.5801666667,12.9543333334,13.9403333333,54.6213333334,16.3121666667
773.50,12.6413333333,64.7512051282,67.4921666667,46.7211666667,11.8158333333,11.5443333333,12.4605,13.5911666667,54.5566666667,16.237
773.81,12.3015,64.0537948718,66.6665,46.1563333333,11.4965,11.0883333334,12.1541666666,13.2653333334,53.6846666667,15.7483333333
774.12,11.3251666667,63.5515384615,65.5091666667,44.7386666667,10.0068333334,10.03,10.7861666667,11.9326666667,52.9686666666,14.718
774.43,11.753,63.3749743589,65.5478333333,44.6481666666,9.6655,9.42333333335,10.6918333333,11.7183333333,52.549,14.2676666666
774.74,11.669,63.2087564102,65.6206666667,44.2585,9.53066666669,9.32116666668,10.5763333334,11.332,51.8363333333,14.3191666667
775.05,11.942,64.1051794872,66.8446666666,44.8481666667,9.52033333331,9.36599999999,10.6483333333,11.2891666667,52.2436666667,14.0551666666
775.36,12.7676666667,64.988474359,67.0945,45.4231666666,9.80733333335,10.2236666667,11.1508333334,11.7925,52.5913333333,14.4671666666
775.67,13.6608333333,65.0790128206,66.8081666666,46.1458333333,10.5726666667,11.1148333333,11.7045,12.329,53.1353333333,15.1935
775.98,13.8986666667,64.723974359,66.9621666667,46.0728333334,10.3738333333,11.1781666667,11.4501666667,12.0298333334,52.5076666667,14.8096666667
776.30,14.1893333333,65.4037564102,67.1171666667,46.6216666667,10.8343333333,11.7591666666,12.0198333334,12.2095,53.0701666666,15.1731666667
776.61,13.4395,65.5258717949,66.6183333333,46.5435,10.3576666667,11.2278333334,11.5423333333,11.9653333333,53.2028333334,14.5151666666
776.92,13.1516666666,65.2876025641,66.2301666667,45.9878333333,10.1213333333,11.0425,11.309,12.0728333334,52.7031666667,13.891
777.23,12.6091666667,65.1892435897,65.9376666667,45.8091666667,9.73033333335,10.702,10.6413333333,12.0385,52.2836666667,13.2896666666
777.54,12.815,65.7152051282,67.1605,46.9876666667,10.3951666667,11.4445,10.6543333333,12.2963333334,52.6666666667,13.6421666667
777.85,11.8496666667,65.5320641026,67.3015,46.7761666666,10.2066666667,11.613,9.908,12.2228333333,52.9375,13.6418333334
778.16,11.9986666666,64.8722948718,66.6666666667,46.4956666666,10.1906666667,11.4416666667,9.60866666667,12.0603333334,52.811,13.7693333333
778.47,12.1665,64.2371923077,66.0188333333,46.197,10.8095,11.751,10.1123333333,12.5948333333,52.886,14.5145
778.78,11.4066666667,63.4896025641,65.8291666666,45.8858333333,10.9016666666,10.9513333334,9.65749999998,12.2443333333,52.5745,14.1043333334
779.09,10.6873333334,63.0907564102,66.0623333333,45.3046666667,10.1586666667,10.0581666667,8.95000000002,11.7573333333,52.3035,13.5698333333
779.40,10.8568333333,63.7133205129,66.0691666667,45.5505,10.679,10.3991666667,9.29333333333,12.4078333333,53.1148333333,14.162
779.71,11.0813333333,63.8645897436,66.3713333333,45.429,10.7603333333,10.5676666667,9.21933333334,12.455,52.8376666667,14.2783333333
780.02,10.4393333333,63.7596923077,66.7053333333,44.6641666667,10.2456666667,10.2453333333,8.6305,11.2535,52.1576666667,13.7466666667
780.33,11.9886666667,64.0602435898,66.8583333334,45.5521666667,11.9378333333,11.81,9.70083333333,12.2315,53.3356666666,15.5165
780.64,12.5618333334,64.2886410256,67.2106666666,46.2445,12.6653333334,12.73,9.85499999999,12.0695,53.7943333333,16.3428333334
780.95,12.6165,63.6149102564,66.382,45.8205,12.3965,11.9305,10.0156666667,12.2151666666,53.222,16.0975
781.26,13.024,63.6955897436,66.0246666667,45.401,12.1853333334,11.596,9.82716666669,11.6745,52.6468333334,15.9591666667
781.57,13.7346666667,64.3178589744,66.7588333333,45.9851666667,12.652,12.2951666667,10.42,12.6123333333,53.8035,16.7326666667
781.88,12.9871666667,64.9311666667,66.2608333334,46.2391666667,12.0401666667,11.5528333333,9.40200000002,11.729,53.5308333334,15.801
782.19,12.8236666667,64.2933589743,65.1131666667,45.6801666667,11.12,11.4336666666,8.6125,10.9836666667,52.7391666667,15.3313333333
782.50,13.1968333333,64.4039871794,64.8631666667,46.0655,11.7758333333,12.1313333333,9.34433333334,11.2021666667,52.937,15.6968333333
782.81,12.5206666667,63.582448718,64.4765,45.7025,11.46,11.8318333333,9.06333333335,10.1518333333,52.2453333333,14.9446666667
783.12,13.3471666667,63.6914615385,64.9026666667,46.2081666667,11.7638333334,12.2221666667,9.65266666665,10.625,52.8333333333,15.264
783.43,13.9878333334,64.4985641026,65.0731666666,46.8133333334,11.9993333334,12.3941666667,10.0535,11.5056666667,53.7508333333,15.9335
783.74,12.8691666666,64.4234230769,65.377,46.3745,10.8483333333,10.9915,9.75916666665,10.92,53.3536666667,14.3448333333
784.05,13.1138333333,65.0291025641,65.9878333334,46.1583333334,10.8895,10.731,10.7308333333,11.5971666667,54.6936666667,14.1391666667
784.36,13.6351666667,64.8243717949,65.898,46.098,11.4595,11.6625,11.6335,12.199,55.0478333333,14.462
784.67,14.0196666667,65.3858974359,66.376,47.3531666666,12.2746666666,12.74,13.0745,13.2345,55.7301666666,15.343
784.98,13.5223333334,65.511974359,66.4305,47.5346666667,12.0313333334,12.4596666667,12.9318333333,12.858,54.9751666666,14.792
785.29,14.0768333333,64.8353717949,66.9006666667,47.6148333333,12.5698333334,12.8473333334,12.9791666667,13.3596666666,55.0481666667,15.2471666666
785.60,15.4991666667,66.5556153846,68.958,49.3138333334,14.142,14.39,14.5358333334,14.9006666667,56.903,17.0463333333
785.91,15.363,67.2108846153,69.7276666667,49.3701666667,13.8548333334,13.6058333334,14.2065,14.5138333333,57.0738333333,16.6961666667
786.22,16.3205,67.631474359,70.433,49.9713333334,14.459,14.4155,14.834,15.9306666667,58.1385,17.5901666666
786.53,15.7821666666,67.5656410256,69.763,49.5291666666,14.2265,14.2265,14.3408333333,15.6108333333,57.8196666666,17.3943333333
786.84,15.2371666667,65.9237820513,69.0533333333,48.6261666667,14.3353333334,13.7801666667,13.9051666667,15.0151666666,56.2586666667,16.9025
787.14,15.2743333334,66.1587948718,69.535,49.1783333333,14.6616666666,13.7286666666,13.7288333333,14.7175,56.3353333333,17.4883333333
787.45,15.675,66.2077051282,69.4901666666,49.9448333333,15.0001666666,13.9531666666,13.8431666666,14.5591666667,56.3221666667,18.168
787.76,15.1441666667,66.3404102564,69.3856666666,50.041,14.1108333333,13.5671666666,12.8873333333,13.567,56.0901666667,17.4145
788.07,14.8101666666,65.4707820513,68.6171666667,48.9911666667,13.1963333333,12.2543333333,11.6626666667,12.6176666666,55.5826666666,16.0345
788.38,14.7466666667,65.4676923077,68.5066666667,48.7866666667,13.24,12.28,11.7733333333,12.6266666667,55.7866666666,16.28
788.69,14.4256666666,65.4733205128,68.0588333333,48.25,12.888,12.344,12.2116666667,12.4766666667,55.0918333333,16.1763333334
789.00,13.8336666667,64.8621282052,67.5005,47.5906666666,12.1655,11.4905,11.5301666667,11.9405,54.4613333333,15.3693333333
789.31,14.368,65.1604615385,67.7893333333,47.3001666667,12.6706666667,12.149,11.5346666667,12.176,54.8115,15.985
789.62,13.1155,64.4514102564,67.1838333333,46.1768333334,11.728,11.2245,10.6938333333,10.6803333333,53.4146666667,14.9118333333
789.92,12.6173333334,63.4687820513,67.344,45.868,11.5396666667,10.8211666667,10.3925,10.1025,52.9436666667,14.6628333334
790.23,12.6323333334,64.4922307692,68.0401666667,46.5233333333,11.173,11.2303333333,10.3578333333,9.7855,53.319,14.9355
790.54,12.6543333333,64.3126538461,67.2561666667,45.988,11.1878333333,11.2885,10.1956666667,9.89333333334,52.6746666667,15.0561666667
790.85,11.8361666666,63.1696410256,65.9993333333,44.7055,10.328,11.2413333333,9.48666666665,9.5445,51.2763333333,14.636
791.16,11.6635,63.1450128205,66.3408333333,44.5975,10.9235,11.3973333334,9.72483333333,9.87283333335,51.4506666667,15.2901666667
791.47,10.885,63.5785769231,67.083,44.6191666667,10.854,11.5325,9.52816666667,9.821,52.1123333334,15.6026666666
791.78,10.3008333333,63.2633461538,67.3408333334,44.6221666667,10.6928333334,11.7278333333,9.07816666669,9.51716666667,51.3325,15.6003333333
792.08,9.94533333335,63.5706538462,67.982,45.2678333333,10.4105,11.7098333334,8.87050000001,9.35183333333,51.9566666666,15.6881666666
792.39,9.65699999999,64.697,69.0811666667,45.438,10.4226666667,11.7718333333,8.62483333333,8.95783333333,52.581,15.7508333333
792.70,9.0545,64.1165641026,68.3915,45.34,10.1326666667,11.7246666667,9.41933333332,9.41966666667,51.9235,16.1191666667
793.01,9.70116666665,64.714525641,68.899,45.8373333333,10.0033333333,11.833,9.88583333334,9.81866666666,52.719,16.2806666666
793.32,10.3626666667,65.7083076923,68.8125,46.4571666667,10.3126666666,12.3751666667,10.4791666667,10.5953333333,53.1768333334,16.7166666667
793.62,11.0718333333,66.1808461538,69.5478333333,47.0351666666,10.8543333334,12.2613333333,10.7203333333,11.1388333334,54.3885,17.3196666667
793.93,11.0096666667,66.5562692308,70.213,47.4671666667,10.6045,12.158,10.706,11.6008333333,55.5725,17.1901666667
794.24,11.0198333334,67.544448718,71.2013333333,47.998,10.1813333334,11.328,10.4381666667,11.174,55.8008333333,16.5126666666
794.55,10.0173333334,67.8512435897,70.9375,47.4305,8.4725,9.89616666666,9.11466666665,10.1738333333,55.469,15.3821666667
794.86,10.4905,67.8640384615,70.8458333334,47.2758333334,8.51116666666,9.96599999998,9.57683333332,10.2705,54.7038333333,15.2113333333
795.16,11.5616666667,67.7859615384,70.3538333333,46.6966666667,8.99233333334,9.59316666665,10.1435,10.5271666667,55.6723333333,15.0818333333
795.47,12.3491666666,67.1955128205,70.3648333333,46.481,9.98683333333,9.44933333335,11.0295,11.1761666667,55.572,15.9988333333
795.78,12.1298333333,64.8345,68.494,45.7938333333,9.38883333334,8.52266666667,10.7435,10.6963333333,53.954,15.5165
796.09,11.762,64.376025641,68.7301666667,45.9685,9.01583333331,7.69833333333,9.98416666668,10.2221666667,54.2855,14.5398333333
796.40,11.7231666666,64.2619230769,68.801,46.4531666667,9.57333333335,7.6115,9.90266666665,10.7188333333,54.3158333333,15.019
796.70,12.1155,64.3551538462,69.5051666667,46.6696666667,9.84783333335,7.691,9.80016666666,10.9895,54.9001666667,15.6676666666
797.01,11.6418333334,63.7796410257,68.2271666666,45.9581666667,9.67533333335,7.319,9.48816666665,10.6586666667,53.995,14.669
797.32,10.8668333333,62.8553974359,67.2123333333,45.307,9.0115,6.47016666666,8.98016666665,9.88466666668,52.2761666666,14.2033333333
797.63,10.094,61.9837307693,66.6666666667,44.679,8.98266666665,5.68083333333,8.43516666665,9.63999999999,52.2376666667,13.8655
797.93,10.7596666667,61.962,66.5581666667,45.0696666667,10.7908333333,7.06983333333,9.7365,10.62,52.0928333334,15.1163333333
798.24,11.0588333333,62.6034102564,66.84,46.2195,11.8778333334,8.0025,10.6176666667,11.484,53.245,16.0525
798.55,11.8751666666,63.0496025641,68.0673333334,47.0551666667,12.7508333333,8.64366666667,11.3818333333,12.6553333333,53.9001666667,17.0646666666
