wavelength,Back_BanAurf,Belly_BanAurf,Breast_BanAurf,Crissum_BanAurf,Crown_BanAurf,DorTail_BanAurf,Patch10_BanAurf,Patch11_BanAurf,Patch12_BanAurf,Rump_BanAurf,Throat_BanAurf,WingTip_BanAurf
579.61,10.193,18.519,39.1946666667,15.4713333333,9.99533333333,8.71533333333,13.4863333333,24.2923333333,43.794,12.5816666667,12.416,9.99166666667
579.95,10.254,18.5356666667,39.218,15.4803333333,9.94733333333,8.73433333333,13.4613333333,24.3733333333,43.6646666667,12.594,12.415,9.998
580.29,10.29,18.5993333333,39.1623333333,15.5426666667,9.89066666667,8.78133333333,13.4846666667,24.427,43.586,12.655,12.4283333333,10.0306666667
580.63,10.3513333333,18.6396666667,39.199,15.6653333333,9.89966666667,8.85066666667,13.5246666667,24.4386666667,43.635,12.6716666667,12.4863333333,10.1663333333
580.97,10.296,18.626,39.1826666667,15.594,9.84366666667,8.78833333333,13.4146666667,24.4163333333,43.5326666667,12.5956666667,12.4416666667,10.17
581.31,10.2373333333,18.5056666667,39.2273333333,15.611,9.891,8.76333333333,13.3406666667,24.451,43.5493333333,12.5866666667,12.4913333333,10.2246666667
581.65,10.169,18.4656666667,39.12,15.598,9.84766666667,8.77666666667,13.364,24.3596666667,43.453,12.625,12.46,10.19
581.98,10.1703333333,18.47,39.0673333333,15.579,9.87533333333,8.791,13.3566666667,24.3466666667,43.37,12.6366666667,12.4836666667,10.2136666667
582.32,10.1303333333,18.429,39.076,15.588,9.85633333333,8.78366666667,13.3663333333,24.296,43.3526666667,12.6406666667,12.4366666667,10.191
582.66,10.108,18.3446666667,39.0423333333,15.6206666667,9.80866666667,8.709,13.3813333333,24.2943333333,43.304,12.6883333333,12.448,10.1913333333
583.00,10.17,18.2763333333,39.0366666667,15.66,9.87733333333,8.71133333333,13.363,24.237,43.2613333333,12.6963333333,12.465,10.1743333333
583.34,10.3006666667,18.3463333333,39.01,15.6876666667,9.99333333333,8.855,13.437,24.2796666667,43.2206666667,12.825,12.6303333333,10.283
583.68,10.25,18.308,38.9656666667,15.6646666667,9.955,8.86,13.4483333333,24.1823333333,43.157,12.7953333333,12.611,10.248
584.01,10.2733333333,18.2366666667,39.007,15.6123333333,9.97866666667,8.92333333333,13.3846666667,24.138,43.089,12.7596666667,12.655,10.249
584.35,10.3456666667,18.2673333333,39.0796666667,15.559,10.0386666667,8.97466666667,13.4303333333,24.2176666667,43.0606666667,12.837,12.709,10.2673333333
584.69,10.4036666667,18.2296666667,39.0456666667,15.632,10.0973333333,9.007,13.5273333333,24.286,43.026,12.9403333333,12.722,10.275
585.03,10.414,18.2526666667,39.0103333333,15.5413333333,9.998,9.025,13.4386666667,24.2953333333,42.9113333333,12.813,12.6186666667,10.1993333333
585.37,10.4403333333,18.2733333333,39.1086666667,15.5343333333,9.97033333333,8.996,13.436,24.3416666667,43.0196666667,12.791,12.6296666667,10.1863333333
585.70,10.396,18.3246666667,39.1736666667,15.5253333333,9.96533333333,9.01766666667,13.4436666667,24.366,43.0506666667,12.694,12.6053333333,10.232
586.04,10.445,18.337,39.152,15.5203333333,9.97566666667,9.01133333333,13.4876666667,24.42,42.9873333333,12.6783333333,12.617,10.2556666667
586.38,10.5273333333,18.471,39.1926666667,15.5526666667,10.051,9.133,13.55,24.4396666667,43.0653333333,12.7436666667,12.607,10.37
586.72,10.664,18.6253333333,39.385,15.6606666667,10.139,9.26833333333,13.692,24.572,43.2426666667,12.835,12.7666666667,10.5003333333
587.06,10.6026666667,18.6303333333,39.3403333333,15.677,10.118,9.21466666667,13.6223333333,24.6103333333,43.2046666667,12.73,12.6846666667,10.4943333333
587.39,10.6843333333,18.6733333333,39.3213333333,15.7413333333,10.112,9.24666666667,13.628,24.6206666667,43.168,12.7556666667,12.706,10.511
587.73,10.7433333333,18.713,39.3903333333,15.755,10.169,9.26766666667,13.764,24.7023333333,43.2066666667,12.8153333333,12.719,10.573
588.07,10.6503333333,18.6666666667,39.3796666667,15.7586666667,10.0786666667,9.22066666667,13.7483333333,24.642,43.184,12.857,12.6916666667,10.4916666667
588.41,10.6743333333,18.7023333333,39.484,15.7846666667,10.0666666667,9.27466666667,13.7343333333,24.5556666667,43.1983333333,12.8533333333,12.743,10.5773333333
588.74,10.7026666667,18.7236666667,39.5326666667,15.831,10.115,9.278,13.8013333333,24.5766666667,43.2516666667,12.9376666667,12.838,10.6276666667
589.08,10.5966666667,18.619,39.4396666667,15.7443333333,10.0266666667,9.224,13.6816666667,24.4316666667,43.0726666667,12.892,12.811,10.5923333333
589.42,10.5733333333,18.5376666667,39.3413333333,15.7866666667,9.91033333333,9.13533333333,13.653,24.3573333333,42.9763333333,12.9373333333,12.8083333333,10.576
589.76,10.6113333333,18.5046666667,39.5016666667,15.838,9.94966666667,9.168,13.681,24.4413333333,43.0226666667,13.024,12.8776666667,10.6483333333
590.09,10.6123333333,18.394,39.3886666667,15.9066666667,9.895,9.16833333333,13.6706666667,24.4406666667,42.8256666667,12.9686666667,12.9136666667,10.6166666667
590.43,10.465,18.1756666667,39.261,15.7186666667,9.712,9.078,13.5043333333,24.3743333333,42.6116666667,12.855,12.741,10.5373333333
590.77,10.4453333333,18.1153333333,39.3256666667,15.694,9.67966666667,9.12166666667,13.5123333333,24.2956666667,42.5743333333,12.8993333333,12.742,10.4893333333
591.11,10.3826666667,18.092,39.3603333333,15.6016666667,9.706,9.12533333333,13.5166666667,24.219,42.57,12.8843333333,12.7463333333,10.4823333333
591.44,10.2366666667,17.982,39.3743333333,15.614,9.59733333333,9.021,13.461,24.2246666667,42.561,12.8286666667,12.701,10.4273333333
591.78,10.2356666667,17.9783333333,39.36,15.6023333333,9.60066666667,9.03066666667,13.4383333333,24.323,42.558,12.7783333333,12.7016666667,10.47
592.12,10.2243333333,17.9516666667,39.312,15.6146666667,9.65433333333,9.066,13.4433333333,24.3686666667,42.547,12.7693333333,12.7076666667,10.4753333333
592.46,10.1743333333,17.9586666667,39.322,15.6666666667,9.68933333333,9.12333333333,13.5103333333,24.3346666667,42.5673333333,12.8126666667,12.677,10.4956666667
592.79,10.2303333333,18.1056666667,39.4263333333,15.6903333333,9.74266666667,9.18466666667,13.5353333333,24.4053333333,42.6426666667,12.8686666667,12.6233333333,10.5366666667
593.13,10.2753333333,18.1646666667,39.524,15.6896666667,9.79766666667,9.27933333333,13.5746666667,24.491,42.7256666667,12.9023333333,12.6643333333,10.572
593.47,10.277,18.1816666667,39.4303333333,15.714,9.75833333333,9.30866666667,13.5786666667,24.4516666667,42.5113333333,12.8953333333,12.61,10.5403333333
593.80,10.1633333333,18.1526666667,39.4393333333,15.5733333333,9.70133333333,9.246,13.4906666667,24.3663333333,42.517,12.9173333333,12.5313333333,10.4576666667
594.14,10.1866666667,18.1896666667,39.4573333333,15.5963333333,9.71433333333,9.22866666667,13.5286666667,24.3746666667,42.4676666667,12.92,12.558,10.4086666667
594.48,10.134,18.1933333333,39.3616666667,15.5343333333,9.60666666667,9.129,13.5103333333,24.3016666667,42.3933333333,12.901,12.503,10.3323333333
594.81,10.126,18.124,39.3656666667,15.5543333333,9.541,9.08433333333,13.4916666667,24.384,42.365,12.9086666667,12.4856666667,10.2966666667
595.15,10.0996666667,18.1076666667,39.2743333333,15.4756666667,9.46733333333,9.01266666667,13.411,24.2406666667,42.2213333333,12.8686666667,12.453,10.2896666667
595.49,10.09,18.0953333333,39.3036666667,15.5493333333,9.44333333333,9.05666666667,13.4026666667,24.1353333333,42.1823333333,12.8816666667,12.4426666667,10.2816666667
595.82,9.99366666667,18.0313333333,39.267,15.4386666667,9.27866666667,8.911,13.2956666667,24.086,42.0703333333,12.772,12.3206666667,10.1263333333
596.16,10.0663333333,18.014,39.2683333333,15.4516666667,9.25233333333,8.88833333333,13.2686666667,24.089,41.963,12.7763333333,12.3986666667,10.174
596.50,10.1633333333,18.012,39.2756666667,15.5696666667,9.34666666667,8.95666666667,13.3586666667,24.193,41.951,12.8153333333,12.5406666667,10.2163333333
596.83,10.1386666667,17.9976666667,39.1976666667,15.5806666667,9.355,8.92333333333,13.3503333333,24.1706666667,41.8633333333,12.7926666667,12.5476666667,10.176
597.17,10.102,17.999,39.1746666667,15.551,9.33233333333,8.91933333333,13.3253333333,24.08,41.9246666667,12.7803333333,12.5713333333,10.136
597.51,10.0436666667,17.9643333333,39.1216666667,15.5,9.262,8.87133333333,13.305,24.0483333333,41.8706666667,12.6733333333,12.5613333333,10.0796666667
597.84,10.0223333333,18.008,39.0863333333,15.5306666667,9.27833333333,8.852,13.279,24.068,41.9066666667,12.687,12.551,10.0856666667
598.18,10.023,17.9456666667,39.0866666667,15.5643333333,9.309,8.85033333333,13.2693333333,24.093,41.9286666667,12.659,12.5926666667,10.084
598.52,10.0366666667,17.973,39.0223333333,15.5973333333,9.31,8.858,13.29,24.0153333333,41.9203333333,12.6493333333,12.6333333333,10.131
598.85,10.047,18.047,39.0246666667,15.6786666667,9.41,8.954,13.3303333333,24.0786666667,42.022,12.6976666667,12.6623333333,10.1466666667
599.19,10.006,18.041,38.976,15.595,9.381,8.84833333333,13.2826666667,24.0443333333,41.9933333333,12.6213333333,12.6686666667,10.1026666667
599.53,10.0063333333,18.031,38.953,15.6766666667,9.44766666667,8.88266666667,13.3556666667,24.0693333333,42.021,12.6886666667,12.782,10.228
599.86,9.86966666667,18.03,38.9796666667,15.644,9.41666666667,8.81466666667,13.3173333333,24.063,42.0106666667,12.6036666667,12.6286666667,10.1076666667
600.20,9.84266666667,17.965,38.9663333333,15.665,9.43366666667,8.812,13.337,24.012,41.9863333333,12.6476666667,12.6056666667,10.086
600.53,9.82,17.9556666667,39.0273333333,15.644,9.40966666667,8.841,13.3583333333,23.9873333333,41.9903333333,12.6413333333,12.5443333333,10.0793333333
600.87,9.74933333333,17.872,39.0546666667,15.5606666667,9.33966666667,8.74066666667,13.233,24.029,41.996,12.5436666667,12.4943333333,10.029
601.21,9.84366666667,17.8356666667,39.086,15.6946666667,9.463,8.76266666667,13.2793333333,24.1406666667,42.1033333333,12.654,12.5483333333,10.1046666667
601.54,9.81366666667,17.823,39.134,15.737,9.439,8.83066666667,13.2736666667,24.156,42.1106666667,12.6836666667,12.5403333333,10.2043333333
601.88,9.82733333333,17.9033333333,39.2153333333,15.739,9.442,8.842,13.2973333333,24.2136666667,42.106,12.7043333333,12.535,10.3033333333
602.21,9.69933333333,17.9003333333,39.218,15.6916666667,9.39266666667,8.812,13.2313333333,24.208,42.1103333333,12.6396666667,12.4776666667,10.232
602.55,9.72066666667,17.831,39.2986666667,15.6776666667,9.338,8.827,13.2453333333,24.2086666667,41.9486666667,12.679,12.546,10.2846666667
602.88,9.71833333333,17.8703333333,39.33,15.6746666667,9.36233333333,8.84266666667,13.222,24.232,41.9093333333,12.7273333333,12.5356666667,10.289
603.22,9.687,17.8623333333,39.285,15.583,9.28733333333,8.86433333333,13.1406666667,24.1603333333,41.841,12.702,12.4403333333,10.1966666667
603.56,9.633,17.734,39.1963333333,15.4866666667,9.22666666667,8.85466666667,13.0883333333,24.076,41.73,12.6396666667,12.4283333333,10.1806666667
603.89,9.51333333333,17.6796666667,39.0733333333,15.302,9.04466666667,8.75266666667,12.9816666667,23.95,41.6263333333,12.498,12.282,10.0996666667
604.23,9.44766666667,17.603,39.0686666667,15.229,8.97033333333,8.64366666667,12.87,23.9096666667,41.597,12.457,12.268,10.0703333333
604.56,9.36833333333,17.6026666667,39.0096666667,15.237,8.94966666667,8.61666666667,12.897,23.843,41.508,12.493,12.249,10.0926666667
604.90,9.302,17.554,38.9893333333,15.138,8.86266666667,8.51666666667,12.8256666667,23.7273333333,41.3796666667,12.456,12.1496666667,10.0376666667
605.23,9.22166666667,17.4126666667,38.9213333333,14.995,8.776,8.33466666667,12.7376666667,23.5596666667,41.243,12.333,12.0403333333,9.926
605.57,9.16466666667,17.3603333333,38.828,14.9633333333,8.734,8.37733333333,12.677,23.4676666667,41.144,12.2526666667,11.976,9.856
605.90,9.184,17.356,38.8436666667,14.9116666667,8.722,8.38966666667,12.684,23.4853333333,41.0946666667,12.2123333333,11.9216666667,9.879
606.24,9.12833333333,17.3573333333,38.8066666667,14.849,8.71133333333,8.30933333333,12.605,23.458,41.1213333333,12.1503333333,11.8506666667,9.78133333333
606.58,9.12933333333,17.278,38.8073333333,14.8566666667,8.67933333333,8.32366666667,12.6753333333,23.421,41.1533333333,12.151,11.822,9.838
606.91,9.06866666667,17.243,38.7916666667,14.8246666667,8.66266666667,8.23366666667,12.6483333333,23.432,41.1303333333,12.08,11.758,9.83366666667
607.25,9.04966666667,17.2743333333,38.812,14.8403333333,8.63333333333,8.18966666667,12.6853333333,23.426,41.1316666667,12.1233333333,11.767,9.86366666667
607.58,8.989,17.232,38.8336666667,14.8736666667,8.571,8.136,12.669,23.4403333333,41.114,12.1496666667,11.7506666667,9.85933333333
607.92,8.99633333333,17.2933333333,38.8213333333,14.9316666667,8.60966666667,8.22766666667,12.8296666667,23.4026666667,41.0886666667,12.2586666667,11.7823333333,9.92866666667
608.25,9.033,17.291,38.8616666667,14.9393333333,8.61933333333,8.29766666667,12.861,23.4166666667,41.1403333333,12.2136666667,11.8086666667,9.94766666667
608.59,8.94066666667,17.3193333333,38.855,14.9646666667,8.62466666667,8.389,12.8696666667,23.364,41.14,12.153,11.81,10.0313333333
608.92,8.986,17.4263333333,38.8916666667,14.9753333333,8.684,8.49766666667,12.8996666667,23.4526666667,41.208,12.238,11.8583333333,10.1176666667
609.26,8.89566666667,17.374,38.8146666667,14.9036666667,8.56333333333,8.43166666667,12.8406666667,23.3636666667,41.1063333333,12.2026666667,11.8116666667,10.2106666667
609.59,8.87233333333,17.27,38.7456666667,14.9136666667,8.53933333333,8.48666666667,12.8156666667,23.239,41.096,12.2626666667,11.799,10.302
609.93,8.83266666667,17.2843333333,38.6073333333,14.9073333333,8.50433333333,8.53066666667,12.85,23.2186666667,41.101,12.2483333333,11.7773333333,10.4266666667
610.26,8.72933333333,17.2703333333,38.5066666667,14.8166666667,8.42766666667,8.50233333333,12.748,23.153,41.021,12.1723333333,11.7546666667,10.4416666667
610.60,8.71966666667,17.3083333333,38.453,14.8646666667,8.388,8.595,12.7713333333,23.137,40.991,12.2136666667,11.7973333333,10.5403333333
610.93,8.74666666667,17.353,38.43,14.909,8.44566666667,8.70466666667,12.797,23.1706666667,41.0223333333,12.2516666667,11.7336666667,10.683
611.27,8.769,17.4373333333,38.411,14.9406666667,8.62533333333,8.85633333333,12.8933333333,23.188,41.0636666667,12.276,11.8356666667,10.846
611.60,8.72733333333,17.398,38.258,14.897,8.54066666667,8.848,12.7366666667,23.1653333333,40.9803333333,12.1393333333,11.7463333333,10.868
611.93,8.705,17.4593333333,38.1113333333,14.853,8.48966666667,8.82033333333,12.6743333333,23.1023333333,40.8333333333,12.1103333333,11.7143333333,10.9466666667
612.27,8.69666666667,17.4923333333,38.076,14.7833333333,8.47666666667,8.84466666667,12.6323333333,23.1423333333,40.8176666667,12.1283333333,11.706,10.9486666667
612.60,8.60866666667,17.4573333333,38.062,14.8366666667,8.47833333333,8.86266666667,12.5906666667,23.1603333333,40.736,12.088,11.718,10.8886666667
612.94,8.68766666667,17.5173333333,38.1633333333,14.8386666667,8.56566666667,8.89166666667,12.6276666667,23.28,40.7206666667,12.1923333333,11.802,10.874
613.27,8.68166666667,17.5803333333,38.217,14.8583333333,8.59266666667,8.81166666667,12.6226666667,23.438,40.6566666667,12.2353333333,11.881,10.8663333333
613.61,8.678,17.5333333333,38.3566666667,14.9136666667,8.58666666667,8.793,12.622,23.4613333333,40.6766666667,12.2936666667,11.882,10.8523333333
613.94,8.73533333333,17.5663333333,38.4573333333,15.019,8.69266666667,8.82833333333,12.737,23.608,40.7286666667,12.4026666667,11.962,10.8843333333
614.28,8.806,17.6016666667,38.5673333333,15.083,8.83833333333,8.78733333333,12.8226666667,23.6436666667,40.8166666667,12.4266666667,12.0546666667,10.8803333333
614.61,8.81,17.579,38.582,15.114,8.829,8.75833333333,12.807,23.7,40.7523333333,12.4143333333,12.196,10.7266666667
614.94,8.78266666667,17.5433333333,38.7033333333,15.1823333333,8.697,8.667,12.7086666667,23.739,40.6583333333,12.347,12.1676666667,10.602
615.28,8.81133333333,17.5223333333,38.8106666667,15.2813333333,8.75866666667,8.641,12.8113333333,23.747,40.6533333333,12.3656666667,12.212,10.601
615.61,8.80166666667,17.471,38.9813333333,15.3183333333,8.82666666667,8.653,12.86,23.845,40.6773333333,12.389,12.1903333333,10.548
615.95,8.92633333333,17.5043333333,39.111,15.4323333333,8.938,8.671,12.9496666667,23.943,40.7446666667,12.483,12.289,10.6163333333
616.28,9.01933333333,17.611,39.1326666667,15.5446666667,8.93233333333,8.67633333333,13.0143333333,23.9676666667,40.737,12.5326666667,12.364,10.6633333333
616.61,8.991,17.593,39.1143333333,15.6726666667,8.98233333333,8.68933333333,13.0653333333,23.9763333333,40.7783333333,12.5416666667,12.356,10.669
616.95,9.03433333333,17.6346666667,39.2086666667,15.7576666667,9.00333333333,8.69066666667,13.0863333333,24.0173333333,40.9276666667,12.537,12.3396666667,10.7393333333
617.28,9.10933333333,17.698,39.0883333333,15.793,9.02233333333,8.72933333333,13.1053333333,23.985,40.9313333333,12.5286666667,12.3536666667,10.7303333333
617.62,9.19333333333,17.7513333333,39.1706666667,15.8266666667,9.019,8.777,13.1236666667,24.0413333333,40.94,12.5833333333,12.3273333333,10.769
617.95,9.16966666667,17.794,39.217,15.826,8.96733333333,8.84933333333,13.1416666667,23.9503333333,40.853,12.633,12.301,10.769
618.28,9.14966666667,17.858,39.344,15.8826666667,8.98933333333,8.82666666667,13.205,23.953,40.943,12.6593333333,12.249,10.9063333333
618.62,9.26,17.906,39.3076666667,15.9403333333,9.131,8.90933333333,13.3443333333,23.9613333333,41.0176666667,12.7723333333,12.3016666667,11.051
618.95,9.29733333333,17.9626666667,39.3703333333,15.9343333333,9.15133333333,9.008,13.401,24.017,41.079,12.8906666667,12.3466666667,11.1286666667
619.28,9.28466666667,18.012,39.4206666667,15.98,9.21966666667,8.98066666667,13.4526666667,24.074,41.25,12.9346666667,12.3213333333,11.1843333333
619.62,9.25233333333,18.0366666667,39.4563333333,16.0313333333,9.20166666667,8.97066666667,13.4486666667,24.0643333333,41.1826666667,12.914,12.2856666667,11.1816666667
619.95,9.255,18.005,39.5166666667,16.042,9.27766666667,9.083,13.6133333333,24.081,41.2256666667,12.9786666667,12.386,11.2156666667
620.28,9.20833333333,17.9773333333,39.5346666667,16.059,9.29066666667,9.06966666667,13.6156666667,24.0596666667,41.3116666667,12.9666666667,12.394,11.232
620.62,9.15633333333,18.0053333333,39.4336666667,15.9843333333,9.29866666667,9.08533333333,13.6793333333,24.0036666667,41.2186666667,12.9203333333,12.3856666667,11.1803333333
620.95,9.17,18.026,39.5533333333,15.9783333333,9.347,9.053,13.7193333333,24.1146666667,41.1043333333,12.9083333333,12.3713333333,11.229
621.28,9.09633333333,17.9993333333,39.5713333333,16.01,9.34533333333,9.047,13.6796666667,24.0883333333,40.993,12.8826666667,12.301,11.2773333333
621.62,9.08233333333,17.946,39.558,16.0176666667,9.26666666667,9.07333333333,13.6636666667,24.2223333333,41.0426666667,12.8606666667,12.2883333333,11.3096666667
621.95,9.04666666667,17.8793333333,39.4136666667,15.813,9.18266666667,9.06966666667,13.5613333333,24.0926666667,40.878,12.8063333333,12.2766666667,11.1393333333
622.28,8.90866666667,17.8636666667,39.4323333333,15.6873333333,9.05666666667,9.01633333333,13.4503333333,24.0673333333,40.853,12.7063333333,12.1946666667,11.082
