wavelength,Back_SicFlaf,Belly_SicFlaf,Breast_SicFlaf,Crissum_SicFlaf,Crown_SicFlaf,DorTail_SicFlaf,Patch10_SicFlaf,Patch11_SicFlaf,Rump_SicFlaf,Throat_SicFlaf,WingTip_SicFlaf
204.22,246.805666667,244.0278,221.944466667,250.972266667,254.0278,271.25,263.055533333,272.5,275.069444444,209.3056,282.1528
204.60,221.839066667,217.4712,201.264466667,226.666666667,224.827666666,239.425333333,236.321933333,245.5174,241.743177778,192.1838,249.482766667
204.98,218.709666667,214.4086,202.150533333,224.7312,219.032266667,230.6452,235.806466667,238.602266667,240.214988889,190.429866667,244.301
205.36,223.888866667,219.4444,202.7778,224.666666667,217.444333333,234.0,242.333333333,241.222266667,244.277855556,192.111133333,241.2222
205.74,185.333333333,181.142866667,165.238066667,187.714133333,179.047533333,192.2858,203.238066667,200.761866667,198.349155555,159.714266667,196.999966667
206.12,183.111066666,175.999933333,162.4,179.2,174.399866666,181.244533333,193.8666,190.0444,189.985133333,153.3334,189.6444
206.50,171.604933333,161.481466666,154.321066667,171.111066667,164.609066667,164.197533333,180.493866667,177.037066667,174.128822222,140.329266667,175.843566667
206.87,156.744066667,149.844933333,143.178133333,162.248066667,152.790666667,148.682066667,165.969,164.418666667,160.310111111,126.279133333,162.7132
207.25,126.121266667,121.3334,119.212066667,130.2424,125.0302,121.4544,136.848533333,134.121133333,132.949477778,101.9394,131.727266667
207.63,115.52,108.533333333,109.386666667,116.586666667,111.306666667,110.293333333,125.973333333,122.346666667,121.902222222,92.3199999999,116.586666667
208.01,111.164066667,104.2328,107.089933333,113.968333333,109.471,108.0952,124.6032,117.513266667,119.030044444,90.1058000001,109.1006
208.39,108.426666667,100.426666667,107.36,112.48,111.306666667,107.626666667,121.653333333,115.573333333,116.906666667,88.2133333333,107.946666667
208.77,117.2436,109.230733333,113.9744,122.307733333,118.974333333,118.012866666,130.128266667,124.487133333,128.792677778,93.2050666667,115.929533333
209.14,115.669933333,107.2166,110.996666667,121.099666667,116.632266667,116.976,128.041266666,123.9862,126.975888889,91.9587333332,110.687266667
209.52,116.704066666,104.8688,112.883933333,124.7192,120.074933333,116.254666667,130.112466667,129.737866667,129.650544444,93.3334,109.925033333
209.90,123.1418,110.728,122.222133333,129.3488,128.5824,121.379333333,133.7932,138.084333333,137.956566667,102.068866667,115.8622
210.28,117.562666667,108.387066667,121.5054,126.6668,126.451666667,120.000066667,129.318933333,138.207733333,133.034733333,101.9356,115.1612
210.66,108.6196,102.4916,114.545533333,116.498333333,115.151466667,114.747466667,119.595933333,131.919266667,128.1032,99.2592000001,108.888966667
211.03,114.652733333,106.874933333,115.0002,117.7778,116.805533333,120.2778,120.138866667,137.013933333,132.349477778,104.097266667,111.562533333
211.41,137.974733333,127.848066667,133.248933333,138.312133333,139.324866667,141.097066667,137.215266667,163.038133333,150.056288889,125.316466667,130.6328
211.79,150.871866667,139.692266667,148.717933333,155.282,153.846133333,158.1538,146.769266667,183.897466667,166.547011111,138.872,146.820466667
212.17,148.4314,140.784333333,147.1568,152.647066667,151.666666667,155.294066667,140.588266667,182.843066667,164.2974,133.529333333,154.509733333
212.55,142.121266666,137.474733333,142.828266666,146.464666667,143.434333333,148.889,133.232333333,176.0606,158.956255555,127.2728,151.111066667
212.92,114.377533333,111.1648,117.6706,116.947666667,116.5462,122.49,107.550133333,144.176866667,127.804511111,102.0882,121.967866667
213.30,105.289933333,103.840466667,106.5942,104.275466667,112.318866667,113.478266667,98.9853999999,132.3186,116.557888889,93.8405999999,114.7827
213.68,96.3524000001,97.4842666666,99.8743333333,96.3522666665,107.8616,108.364733333,94.0250666667,120.565933333,106.247477778,89.1195999999,107.610166667
214.06,96.1811333333,95.1456000001,93.7863333332,93.9157333333,102.589066667,105.631066667,92.1034666666,113.5922,103.840211111,82.2007333333,103.592266667
214.44,92.1154000001,88.3334,83.9103333333,85.8334,94.6794000001,97.6282,87.5640666666,102.5,99.5406888889,72.2434666667,96.3782333335
214.81,96.0824666666,91.6838666667,87.4225333333,91.0652666667,102.6118,104.467333333,90.1718666667,108.728533333,107.560166666,77.6633333333,103.4708
215.19,90.1755333335,88.9825333333,88.7016,90.1755333334,100.280733333,102.315866667,89.2632666666,108.701666667,106.608066667,76.6316666666,104.315666667
215.57,79.1918000001,81.3468666667,83.0976666667,82.8955999999,89.0235333335,94.8148666666,83.6364666666,98.9900666665,101.178577778,68.0808666667,95.9595333332
215.95,86.8085333334,90.2836,92.4113333333,89.5743333334,98.5814666667,101.347466667,91.4185333334,104.468,107.884177778,76.3120000001,105.070866667
216.32,92.3508000001,88.4913333333,94.5964666667,92.1404000001,101.122866667,101.824466667,92.2808,107.508733333,109.824577778,78.6666,102.9123
216.70,99.3162,93.8462666668,100.683733333,100.7692,110.9402,108.718,99.4873333333,117.692133333,120.171044444,81.5383333333,112.179533333
217.08,107.619066667,101.904733333,109.523866667,116.9312,126.137666667,117.671933333,109.5238,128.888933333,130.211766667,84.3386,127.142933333
217.46,107.2638,101.094533333,116.119466667,125.771266667,118.1094,116.019866667,106.0696,125.970066667,127.5124,84.7760666667,128.706466667
217.83,111.737133333,105.1644,120.939,128.356866667,113.427266667,113.614866667,106.103266667,123.943666666,128.028111111,84.8827333333,133.0516
218.21,118.5186,112.129733333,129.1666,135.6482,119.351933333,119.629733334,114.722066667,131.574066667,130.787066667,95.8333999999,143.101933333
218.59,127.5926,119.814866667,138.3334,145.0,127.500066667,128.148133333,123.703733333,142.4074,136.728411111,109.907533333,149.537066667
218.97,134.46,129.577466667,142.347333333,149.483666667,136.150133333,131.267666667,135.680733333,146.385133333,138.184644445,118.028133334,154.319066667
219.34,133.1578,129.386,136.579066667,142.3684,134.561466667,126.4912,133.684133333,138.6844,131.520366667,117.017533333,148.2456
219.72,138.222266667,133.422333333,139.822266667,148.977666666,139.555533333,130.222266667,135.3776,144.977866667,132.325877778,119.555666667,151.111166667
220.10,138.6842,133.420933333,135.877266667,148.421,137.1052,134.473666667,134.824733333,149.561333333,134.488288889,121.315733333,148.596466667
220.47,152.121266667,153.1312,150.8082,164.141466667,149.292866667,152.7272,153.737333333,167.575666666,148.265977778,139.3938,169.646433333
220.85,145.8558,147.747666667,143.7838,155.6758,137.4774,151.531666667,148.828933333,161.801866667,139.6395,137.657733333,159.6395
221.23,140.987733333,140.0822,138.6008,144.855866667,129.7942,145.1028,142.880666667,154.650333333,137.146766667,134.732533333,149.053533334
221.61,159.215666667,154.607866667,154.0196,158.137133333,146.3726,165.686333333,163.137266667,179.4118,154.967477778,151.2746,165.833266667
221.98,211.8518,204.888933333,210.814733333,205.7778,193.481466667,225.629666667,212.592533333,246.3704,202.395111111,197.185066667,215.185233333
222.36,212.3078,210.598133333,223.076933333,210.256333333,198.461466667,235.3846,209.4018,255.7264,210.712277778,198.119666667,218.376
222.74,304.9276,310.724666667,334.202866667,304.3478,286.9564,355.942066667,304.637666667,377.391333333,316.038744444,266.666733333,326.956466667
223.11,650.370333334,673.333333333,748.1482,660.7408,601.4816,817.037066667,616.296333333,842.222266666,700.123444444,524.444466666,708.518433333
223.49,-369.0476,-360.476266667,-420.9524,-374.7618,-352.857,-472.857066667,-326.1904,-499.5238,-391.1111,-268.571466667,-386.666766667
223.87,-169.111066666,-157.111133333,-184.6666,-159.999866667,-164.222266667,-210.222266667,-143.5554,-227.3334,-178.851777778,-123.3332,-171.222133333
224.24,-137.708333333,-117.083333333,-143.75,-128.541666667,-137.916666667,-168.958333333,-110.208333333,-185.208333333,-141.597222222,-85.6250000001,-128.125
224.62,-352.000066666,-301.7778,-361.7778,-328.000066667,-352.888866667,-426.2222,-291.555533333,-458.222133333,-352.888933333,-224.888933333,-344.666733333
225.00,1277.33333333,1033.33333333,1220.0,1072.0,1258.66666667,1408.0,982.666666667,1521.33333333,1209.11111111,817.333333333,1192.66666667
225.38,1710.0,1376.66666667,1636.66666667,1430.0,1641.66666667,1796.66666666,1338.33333333,1993.33333334,1569.16666667,1153.33333333,1557.5
225.75,-3136.66666666,-2440.0,-2993.33333333,-2483.33333334,-2986.66666667,-3176.66666667,-2486.66666667,-3596.66666667,-2881.11111111,-2106.66666667,-2795.0
226.13,-3100.0,-2473.33333333,-2680.0,-2456.66666667,-2973.33333333,-3143.33333333,-2526.66666667,-3486.66666667,-2941.66666667,-2220.0,-2631.66666667
226.51,-786.666733334,-685.1852,-688.888866667,-659.259266667,-808.148133333,-818.518466667,-708.148066667,-893.333266665,-780.617355556,-638.518666667,-701.481466667
226.88,-367.619066667,-329.523733333,-314.9206,-303.809533333,-375.555533334,-373.015933333,-332.6984,-426.0318,-353.174777778,-318.4126,-324.285733333
227.26,-164.341066667,-143.875933333,-141.705333333,-135.969,-170.5426,-155.193733333,-152.403133333,-196.5892,-157.596977778,-142.635666667,-141.2404
227.64,-121.4546,-108.606066667,-104.242266667,-103.272666667,-125.575733333,-111.636266667,-113.333333334,-143.757533333,-120.060611111,-108.9696,-105.4546
228.01,-83.1049999999,-77.9908666667,-75.7076,-72.8766,-89.4975999999,-78.0822666667,-80.5478666667,-97.7168666667,-85.5251222222,-76.8035999999,-76.2099333333
228.39,-79.8431999999,-81.4902,-79.5293333333,-68.9412,-86.1175333334,-76.2352666666,-83.3724666666,-97.3333333333,-86.7581777778,-77.0980666666,-76.7058666666
228.76,-50.9605333334,-51.5254,-49.6045333333,-42.9378666667,-55.7627333333,-46.2712666667,-54.0114,-61.8080666667,-58.3614555556,-51.4124666667,-45.1412666667
229.14,-35.4794666667,-36.8036666667,-35.4794666667,-29.9086666667,-39.178,-30.4110666667,-39.2236666667,-43.6986666667,-42.8993888889,-35.7535333333,-30.4567666667
229.52,-21.9607333333,-21.9998666667,-21.8822666667,-18.3922666666,-25.1373333333,-16.2744666667,-25.6862,-28.0393333333,-28.9608333333,-20.5490666667,-19.3529333333
229.89,-19.2793333333,-19.2071333333,-18.3422666667,-16.7927333333,-20.3242666666,-14.054,-20.9369333333,-22.5944666667,-23.7237,-15.964,-15.3693666667
230.27,-17.3268,-15.9405333333,-19.2079333333,-14.2244666667,-17.9537333333,-11.0560666667,-18.878,-18.3498,-20.9076222222,-12.7722666667,-14.2244333333
230.65,-12.9225333333,-10.711,-15.3554,-8.53086666667,-12.0064,-6.38246666667,-14.1863333333,-13.3332,-15.3608111111,-7.23546666667,-8.83096666666
231.02,-7.83406666665,-4.39333333333,-9.92306666665,-5.06913333333,-7.40406666666,-0.921666666674,-8.5408,-7.92633333334,-10.8039222222,-1.93546666667,-2.51916666665
231.40,-13.9304,-10.2818666667,-15.3898666667,-10.1491333333,-13.5654666667,-7.66173333333,-13.4660666667,-13.2339333333,-16.9430888889,-6.8988,-8.32503333333
231.78,-19.104,-14.7312666667,-21.362,-14.7312,-18.3512666667,-12.8674666667,-19.5698666667,-17.5984666667,-22.4849777778,-10.8602,-12.9390333333
232.15,-22.1267333333,-15.2144666667,-23.7626666667,-17.0142,-19.6727333333,-14.2738666667,-23.0266,-20.8996,-25.1737,-13.1288,-14.9284
232.53,-15.5039333333,-7.5582,-17.5582666667,-13.2557333333,-13.8758666667,-7.71319999999,-15.5814,-13.4109333333,-17.4224444444,-7.59686666667,-11.0659
232.90,-15.1342,-6.97326666666,-19.0038,-13.0651333333,-14.6741333333,-7.77779999999,-14.6360666667,-14.4060666666,-16.3537444444,-7.54799999999,-11.2835666667
233.28,-11.2222666667,-4.11113333334,-14.9629333333,-10.4073333333,-13.5926,-5.2222,-11.3704,-14.4073333333,-12.5678222222,-5.92593333333,-8.50006666667
233.66,-13.0018,-7.91913333334,-16.6482,-12.302,-16.6114666667,-7.80853333333,-12.2651333333,-18.674,-14.5240777778,-8.58193333334,-9.11620000001
234.03,-18.2955333333,-13.7499333333,-21.8181333333,-16.7424666667,-25.0379333333,-12.9544666667,-18.1439333333,-26.7424666667,-19.7853888889,-13.1060666667,-14.7918
234.41,-20.6938,-14.9133333333,-21.0017333333,-18.0346,-24.8939333333,-14.9132666667,-18.8439333333,-30.6743333334,-21.6954444445,-15.4144,-16.2813333333
234.78,-15.9860666667,-9.66826666667,-14.1012,-11.7974666667,-17.2426,-9.52873333335,-11.2042,-24.0488,-15.2704222222,-9.7732,-10.9598333333
235.16,-20.6908,-14.5424,-20.1727333333,-14.4387333333,-20.898,-14.8879333333,-16.3384666667,-27.9101333333,-19.2171111111,-13.8860666667,-16.6321333333
235.54,-20.7515333333,-14.0196,-18.3985333334,-12.9737333333,-19.0523333333,-14.5099333333,-17.1895333333,-25.8824,-16.6341111111,-14.4770666667,-16.8954
235.91,-15.0738,-8.87906666666,-12.9498666667,-7.87619999999,-14.9557333333,-10.236,-12.1534666667,-20.413,-11.4110222222,-11.2980666667,-13.2742333333
236.29,-20.0282,-12.6302,-17.8621333333,-11.983,-19.8312,-14.7680666667,-17.0464666667,-23.1506666667,-14.4678222222,-15.6680666667,-17.3418333333
236.66,-19.1871333333,-12.4119333333,-16.0976,-9.59353333333,-18.9973333333,-13.6042666667,-16.8292666667,-21.5718,-13.0985111111,-15.6368,-15.5014
237.04,-13.6471333333,-7.63393333334,-10.1176,-4.10459999999,-12.9410666667,-8.13066666667,-12.2615333333,-15.5554666667,-7.53360000001,-10.6143333333,-11.1374333333
237.41,-14.8202666667,-9.71506666666,-10.9540666667,-5.2044,-13.0112,-8.94680000001,-13.3334,-14.7706666667,-9.40518888888,-11.549,-12.7632
237.79,-17.3233333333,-12.7384666667,-13.8040666667,-7.06313333333,-15.8116,-12.0198666667,-16.2082,-16.8525333333,-13.1102888889,-15.1920666667,-15.7371666667
238.17,-12.4944666667,-7.70426666667,-8.56520000001,-2.47253333333,-10.2426666667,-7.54973333334,-11.2584666667,-11.3466,-9.57331111112,-10.9492,-11.0042333333
238.54,-9.69519999999,-5.8334,-6.23986666667,-1.01626666667,-9.24793333333,-5.93493333333,-9.32919999999,-8.71959999999,-7.61853333333,-9.06506666666,-8.4654
238.92,-7.69813333335,-5.6734,-5.27206666667,-1.5664,-9.79946666667,-4.9666,-9.76126666666,-8.30946666666,-7.55809999999,-8.80613333334,-7.53593333333
239.29,-3.0366,-3.00173333333,-1.06446666667,1.08213333333,-6.45726666666,-1.0646,-5.89873333334,-4.39786666667,-4.40366666667,-5.54966666666,-3.87430000001
239.67,1.42093333333,-0.109266666666,1.93606666667,4.13733333333,-2.42,2.35746666667,-1.8112,-0.9212,-1.82405555556,-2.02973333334,0.187299999993
240.04,3.4928,1.63553333333,3.97793333333,6.1262,1.28893333333,4.8926,0.762266666664,1.05346666666,0.836244444445,0.706866666665,3.3819
240.42,6.25906666666,3.63306666667,6.17513333334,7.91373333333,4.1606,7.37413333334,3.717,3.21326666667,2.65397777778,3.02153333333,6.25299999999
240.79,6.0256,3.4294,5.35266666667,7.16866666667,4.45513333333,7.31846666667,3.54686666666,3.11966666667,2.29523333333,3.66446666666,6.186
241.17,4.89846666667,2.5154,4.23646666666,5.9196,3.58413333333,6.40193333332,2.818,2.3262,1.65006666667,3.11106666667,6.12786666667
241.54,5.6424,3.13273333333,3.9352,5.86433333334,4.08026666667,6.66686666667,3.35473333333,2.6462,2.31475555556,3.79006666667,6.79476666667
241.92,6.3098,4.23686666667,4.56333333333,6.4388,5.0418,7.35766666667,4.04713333333,3.84206666667,3.70036666667,5.16333333334,7.66133333333
242.29,5.71126666667,3.5344,3.1034,5.52446666667,4.1308,6.61639999999,3.38366666666,3.08193333333,3.19806666667,4.217,7.19836666667
242.67,5.06846666667,3.1276,2.4896,4.9108,3.9094,6.36486666666,3.0452,2.61326666667,2.9001,3.64886666667,6.48480000001
243.05,3.6316,2.46526666667,1.4644,3.8438,3.10146666666,5.41413333333,2.21986666667,1.57053333333,1.9395,2.74353333333,5.68253333333
243.42,2.86193333333,2.39653333333,0.975466666666,3.3784,2.7842,5.04526666667,1.8992,1.0982,1.92071111111,2.3386,5.37133333333
243.80,2.14186666667,2.23706666667,0.297866666668,2.75033333333,2.0532,4.569,1.25473333333,0.519733333334,1.67936666667,1.92013333333,4.7497
244.17,1.23166666667,1.82233333333,-0.4524,1.82853333333,1.03053333333,3.7324,0.289066666665,-0.0062666666654,0.829422222222,1.47026666667,4.12823333333
244.55,0.826466666669,1.79973333333,-0.361133333333,1.97733333334,0.814133333334,3.5996,0.195933333335,-0.073466666664,0.980488888888,1.69573333333,4.22093333333
244.92,1.16546666667,2.35446666667,0.180466666667,2.4476,1.0606,4.14346666667,0.611933333333,0.582666666667,1.75212222222,2.1096,4.82233333333
245.30,1.55446666667,2.60493333333,0.481933333335,2.71326666667,1.2022,4.40286666667,0.774333333333,0.888266666666,2.08422222222,2.44253333333,4.9255
245.67,1.80213333333,3.0674,1.1028,3.3826,1.59013333333,4.82526666667,1.0242,1.45246666667,2.42826666667,2.92473333333,5.4332
246.05,1.83706666667,2.92926666666,1.29993333333,3.53433333333,1.494,4.83873333333,0.871266666666,1.35413333333,2.36068888889,2.80313333333,5.3803
246.42,2.4878,3.23526666667,2.16093333333,3.90926666667,2.067,5.32686666667,1.12746666667,1.879,2.65453333333,3.56193333333,5.68236666667
246.79,3.21593333333,3.73013333333,2.8732,4.5092,2.6048,5.884,1.66573333333,2.60473333333,3.39284444445,4.263,6.36113333333
247.17,4.00486666667,4.27973333333,3.4028,5.146,3.2082,6.47886666667,2.27913333334,3.43773333333,3.92953333333,5.028,6.82156666667
247.54,4.13106666667,4.41573333333,3.42273333333,5.303,3.3564,6.60366666667,2.31386666667,3.64766666667,3.99924444444,5.32926666667,7.04233333333
247.92,4.229,4.51373333333,3.57326666667,5.35506666667,3.34946666667,6.69873333333,2.37366666667,3.77486666667,4.08145555556,5.6784,7.2808
248.29,4.21733333333,4.27066666666,3.41333333333,5.20966666667,3.2502,6.59126666667,2.36153333333,3.62386666667,4.06775555556,5.58326666667,7.17533333333
248.67,4.01846666667,3.99933333333,3.14093333333,4.8386,2.97566666667,6.24693333333,1.9806,3.4206,3.76887777778,5.3886,6.80006666667
249.04,3.89033333333,3.7786,3.01953333333,4.63613333334,2.67773333333,5.95046666666,1.656,3.128,3.38165555556,5.26366666667,6.4859
249.42,3.6296,3.71626666667,2.74213333333,4.42693333333,2.46133333333,5.7824,1.39013333333,2.92586666667,3.15293333333,5.14453333333,6.1308
249.79,3.67926666667,3.89633333333,2.9286,4.4224,2.5202,5.9898,1.40553333333,3.14953333333,3.34068888889,5.26486666667,6.01186666667
250.17,4.26433333333,4.70606666667,3.47933333333,4.85206666667,3.02153333333,6.50886666667,1.8384,3.7042,3.939,5.9686,6.47326666667
250.54,4.53046666667,5.34266666667,3.8494,5.32146666666,3.18953333334,6.8064,2.04733333333,4.13273333333,4.3457,6.27746666667,6.87396666667
250.92,4.0974,5.0296,3.63346666667,5.0068,2.7012,6.4574,1.528,3.779,3.64403333333,6.04813333333,6.3641
251.29,3.5226,4.67286666666,3.31666666667,4.8118,2.1806,5.92366666667,1.03046666667,3.30693333333,3.23506666666,5.5882,5.92136666667
251.66,3.29866666667,4.56846666667,3.21433333334,4.71726666667,1.99406666667,5.59026666667,0.882866666666,3.502,2.97868888889,5.19353333333,5.68206666667
252.04,3.77553333333,5.18053333334,3.64913333333,5.44873333333,2.7546,6.18653333333,1.50106666667,4.02326666667,3.47246666667,5.403,6.2649
252.41,4.50946666667,5.98726666667,4.4582,6.28066666667,3.45433333333,6.78006666666,2.14673333333,4.60233333333,3.98034444444,5.92006666667,6.821
252.79,5.2224,6.90306666666,5.06293333333,7.0728,4.2662,7.71519999999,2.92966666667,5.32006666666,4.60122222222,6.59973333333,7.62766666667
253.16,5.86473333333,7.46333333333,5.53093333333,7.6072,4.986,8.11100000001,3.64426666667,5.82366666667,5.16317777778,6.85166666667,8.49396666667
253.54,6.31086666666,7.68253333333,5.914,8.27526666666,5.3312,8.2238,3.97533333333,6.1202,5.48341111111,6.99646666667,8.95323333332
253.91,5.7806,7.12033333333,5.3056,7.97973333333,4.72926666667,7.36066666667,3.4268,5.35893333333,4.84827777778,6.46926666667,8.50540000001
254.28,5.50893333333,6.66106666667,5.04253333333,7.83546666667,4.5158,7.2044,3.45133333333,5.05353333333,4.68764444444,6.41966666667,8.24146666667
254.66,6.2268,7.45633333333,5.48233333333,8.40953333333,5.2904,7.95266666667,4.38233333333,5.5048,5.50197777778,7.1292,8.89179999999
255.03,6.89293333333,8.33193333333,5.7964,9.16733333333,6.16186666667,8.60453333333,5.21033333333,6.2142,6.49834444444,7.72266666667,9.74756666666
255.41,6.77486666667,8.1118,5.52226666667,8.87080000001,6.02226666667,8.56346666667,5.19106666667,5.92586666667,6.46278888889,7.64826666667,9.75606666667
255.78,7.1226,7.90499999999,5.71786666667,8.94013333334,6.1184,8.79233333334,5.46506666667,5.43433333333,6.60197777778,7.96693333333,9.7166
256.15,6.0208,6.78586666667,4.86673333333,7.80173333333,5.04233333333,7.56979999999,4.5156,4.54053333333,5.51491111111,7.00526666667,8.41640000001
256.53,5.01693333333,5.82633333333,4.15206666667,6.92613333333,4.06533333333,6.58626666667,3.5588,3.89886666667,4.74614444445,6.25273333333,7.41740000001
256.90,4.694,5.14073333333,3.89893333333,6.62613333333,3.59153333333,5.99353333333,3.04046666667,3.1852,4.6165,5.8718,6.9858
257.28,3.795,4.26733333333,3.22586666667,5.81846666667,2.8826,5.4106,2.41533333333,2.58726666667,4.04631111111,5.25506666667,6.04663333333
257.65,3.90946666667,4.27626666667,3.34293333333,5.3858,2.99993333333,5.60486666667,2.5618,2.89526666667,4.04292222222,5.5286,6.23333333333
258.02,4.75486666667,4.91013333333,4.0726,5.866,3.897,6.60533333333,3.4354,3.89286666667,4.78071111111,6.3848,7.18943333333
258.40,4.29826666667,4.46886666667,3.7514,5.25593333333,3.4482,6.29053333333,2.87346666667,3.62246666667,4.14312222222,5.75406666667,6.85469999999
258.77,3.43613333333,3.36846666667,3.11726666667,4.4874,2.74646666667,5.505,1.99546666667,2.8506,3.25504444444,4.7878,6.0597
259.15,3.1756,3.01066666666,2.89546666667,4.1828,2.47006666667,5.22013333333,1.6522,2.49753333333,2.83521111111,4.49013333334,5.67046666667
259.52,3.4438,3.34846666667,3.23773333333,4.4042,2.818,5.51533333334,1.8024,2.81813333333,3.13643333333,4.74373333333,5.95903333333
259.89,3.6312,3.6618,3.51826666667,4.60386666667,2.96246666667,5.67053333333,1.91926666667,3.144,3.35263333333,4.93813333333,6.231
260.27,4.0634,4.0408,3.82706666667,5.02646666667,3.34113333333,6.11093333333,2.28806666667,3.55713333333,3.82676666667,5.33466666667,6.64743333333
260.64,4.38786666667,4.24706666667,3.99393333333,5.24213333333,3.5932,6.48613333333,2.5232,3.723,4.03651111111,5.62293333333,6.95843333333
261.01,4.31533333333,4.21646666667,3.88646666667,5.14686666667,3.55206666667,6.50393333333,2.52286666667,3.67306666667,3.81234444445,5.54266666667,6.82946666667
261.39,4.07493333333,3.99693333333,3.61326666667,5.0028,3.34106666667,6.29426666667,2.23713333333,3.36793333333,3.47045555556,5.4042,6.5382
261.76,3.9572,3.9364,3.6188,4.9954,3.338,6.22233333333,2.14086666667,3.232,3.34375555556,5.2762,6.41806666667
262.13,3.5934,3.61286666667,3.28966666667,4.72646666667,3.00266666667,5.83753333333,1.71893333333,2.73766666667,2.9127,4.83106666667,6.03706666667
262.51,3.81333333333,3.89546666667,3.39166666667,5.0862,3.35453333333,5.97466666667,1.88266666667,2.856,3.05176666666,4.93753333333,6.27286666667
262.88,4.09313333333,4.22713333333,3.5924,5.3654,3.7408,6.29413333333,2.11646666667,3.2518,3.33274444445,5.22846666667,6.6114
263.25,4.13826666667,4.2764,3.60173333333,5.40073333333,3.76226666666,6.38406666667,2.08513333333,3.31886666667,3.39068888889,5.34306666667,6.70523333333
263.63,4.3224,4.47366666667,3.724,5.73033333333,3.8542,6.55406666667,2.28446666667,3.51986666667,3.5884,5.3888,6.7864
264.00,4.187,4.36486666667,3.5926,5.85653333333,4.01286666667,6.43953333333,2.3244,3.32773333333,3.50184444445,5.26593333333,6.66093333333
264.37,3.29753333333,3.51986666667,2.73813333333,5.17453333333,3.2976,5.5992,1.56346666667,2.24606666667,2.48221111111,4.3492,5.78573333333
264.75,2.61066666667,3.027,2.08606666667,4.7688,2.92286666666,4.92493333333,1.1052,1.8418,2.08871111111,3.67566666667,5.18523333333
265.12,2.96966666667,3.34333333333,2.47013333333,5.31,3.41413333334,5.18806666667,1.5104,2.419,2.58354444444,4.071,5.5873
265.49,3.98153333333,4.41773333334,3.72153333333,6.24593333333,4.49033333333,6.24593333333,2.597,3.5648,3.69467777778,4.97606666667,6.76033333334
265.87,3.5912,4.1554,3.19873333333,5.94546666667,3.99466666667,5.98286666667,2.20113333333,3.2138,3.42494444444,4.5778,6.42003333333
266.24,3.39673333333,4.01233333333,2.984,5.7686,3.5668,5.794,1.8976,3.16486666667,3.28694444444,4.407,6.08003333334
266.61,2.83353333333,3.30173333333,2.5344,5.19173333333,2.661,5.13193333333,1.27766666667,2.41473333333,2.85876666667,3.89646666667,5.32376666667
266.98,2.99766666667,3.50533333333,2.65366666667,5.41986666667,2.59913333333,5.2086,1.42053333333,2.3472,2.89388888889,3.91073333333,5.31773333333
267.36,3.02613333333,3.5638,2.65533333333,5.44766666667,2.6452,5.18033333333,1.38606666667,2.26793333333,2.79788888889,3.80446666667,5.42256666667
267.73,3.1488,3.62486666667,2.6918,5.41946666667,2.61746666667,5.238,1.55493333333,2.32586666667,2.74321111111,3.79333333333,5.56686666667
268.10,3.506,3.93653333333,2.88506666667,5.66266666667,2.79333333333,5.62153333333,1.8432,2.74593333333,2.98535555556,3.93653333333,5.81
268.48,3.83746666666,4.2732,3.32086666667,5.76406666667,3.00346666667,5.87926666666,2.14433333333,3.1994,3.3006,4.13946666667,6.09723333333
268.85,4.08973333333,4.62786666667,3.767,6.09773333333,3.17666666667,6.27613333333,2.4324,3.5824,3.50753333333,4.44953333333,6.3806
269.22,3.83126666667,4.35566666667,3.65973333333,5.76853333333,2.9732,6.1088,2.13946666667,3.3226,3.34061111111,4.23913333333,6.2069
269.59,3.63393333333,4.08253333333,3.4814,5.4912,2.641,5.76946666667,1.88726666667,3.10153333333,3.15835555555,4.04386666667,5.8935
269.97,4.20553333333,4.4186,4.3006,6.01333333333,3.14906666667,6.327,2.48126666667,3.74493333333,3.71431111111,4.63153333333,6.4867
270.34,4.42293333334,4.6338,4.70133333333,6.21686666667,3.61313333333,6.647,2.88486666667,4.0068,3.98553333333,4.85873333333,6.91823333333
270.71,4.56993333333,4.8484,4.90806666667,6.3446,4.02053333334,6.85873333333,3.10886666667,4.4426,4.07467777778,5.05153333333,7.25246666667
271.09,4.37033333333,4.7264,4.7866,6.09593333333,3.8858,6.71906666667,3.0164,4.3728,3.93306666667,5.05373333333,7.12103333333
271.46,4.40306666667,4.72206666667,4.84613333333,6.09166666667,4.02333333333,6.80586666667,3.07633333333,4.47393333333,4.03846666667,5.18793333333,7.1642
271.83,4.2054,4.4206,4.67786666667,5.84546666667,4.01486666667,6.62213333333,2.75566666667,4.14593333333,3.8228,5.10826666667,6.91903333333
272.20,3.76506666667,3.86886666667,4.27753333333,5.31253333333,3.60293333333,6.1226,2.16653333333,3.557,3.39112222222,4.64033333333,6.4926
272.58,3.71406666667,3.85913333333,4.1614,5.40813333333,3.56893333333,6.1766,2.03653333333,3.59746666667,3.3983,4.80593333333,6.6166
272.95,3.87046666667,4.10046666666,4.27393333333,5.5618,3.79546666667,6.31946666667,2.29886666667,3.73453333333,3.55887777778,4.97053333333,6.81906666667
273.32,3.99906666667,4.29173333333,4.40113333333,5.63033333333,3.89446666667,6.39473333333,2.41433333333,3.9386,3.78096666667,5.01926666667,6.95003333333
273.69,3.91046666667,4.22006666667,4.22706666667,5.4798,3.8704,6.3594,2.24726666667,3.88,3.66726666667,4.95186666666,6.96006666667
