wavelength,Back_PooCabm,Belly_PooCabm,Breast_PooCabm,Crissum_PooCabm,Crown_PooCabm,DorTail_PooCabm,Patch10_PooCabm,Patch11_PooCabm,Patch12_PooCabm,Rump_PooCabm,Throat_PooCabm,WingTip_PooCabm
400.72,4.83686666667,32.2834666666,14.0227333333,5.37039999999,5.31706666667,5.619,16.0596,3.55206666667,25.9382666667,2.34733333333,18.2328666667,6.94926666666
401.08,4.81793333333,32.3925333333,14.0377333333,5.35360000001,5.28713333333,5.59113333333,16.0550666667,3.53493333333,25.9655333333,2.31853333333,18.2338666667,6.9132
401.44,4.86006666667,32.5006,14.1109333333,5.39126666667,5.32833333333,5.64566666667,16.1307333333,3.58086666667,26.0279333333,2.3554,18.2926,6.92966666667
401.80,4.82320000001,32.5564,14.1076666667,5.34893333333,5.2786,5.60793333333,16.1347333333,3.55173333333,26.0339333333,2.32213333333,18.2956666667,6.8834
402.16,4.79660000001,32.6076,14.1159333333,5.33959999999,5.24286666667,5.59433333333,16.1724666667,3.54433333333,26.0055333333,2.29826666667,18.2913333333,6.85813333333
402.52,4.78913333334,32.6717333334,14.1314,5.36146666667,5.2382,5.5864,16.1963333333,3.5474,25.9928666667,2.29493333333,18.3292666667,6.84453333333
402.88,4.82520000001,32.7271333333,14.1802,5.41566666667,5.29653333333,5.61893333334,16.2395333333,3.59726666667,26.0106,2.3312,18.3704666667,6.86706666667
403.24,4.81146666667,32.7704,14.1772,5.39546666667,5.28606666667,5.59566666667,16.2448,3.58293333333,26.0137333333,2.32686666667,18.3916666667,6.84206666667
403.60,4.84860000001,32.8171333333,14.2164666667,5.41746666667,5.306,5.60466666667,16.2884666667,3.59333333333,26.0225333333,2.347,18.4242,6.8418
403.95,4.82193333333,32.839,14.2202666667,5.38966666666,5.28846666667,5.57613333333,16.2891333333,3.56433333333,26.0131333333,2.32833333333,18.4102666667,6.82466666667
404.31,4.778,32.8901333333,14.2034666666,5.31846666666,5.23906666667,5.5224,16.2443333333,3.50286666667,25.9696,2.26986666667,18.3842,6.76793333333
404.67,4.793,32.9596666667,14.2295333333,5.34713333334,5.2606,5.54606666667,16.2786,3.5142,26.0157333333,2.28806666667,18.4157333333,6.764
405.03,4.82166666667,33.0156666667,14.2629333333,5.37693333333,5.30566666667,5.57993333333,16.3434,3.53606666667,26.0476666667,2.31966666667,18.4787333333,6.79806666667
405.39,4.84746666667,33.1028666667,14.3015333333,5.40473333333,5.33893333333,5.58286666667,16.3952666667,3.54546666667,26.0849333333,2.3438,18.5231333333,6.8316
405.75,4.87893333332,33.1804666667,14.3583333333,5.44773333333,5.38346666667,5.62213333333,16.4448,3.5726,26.1053333333,2.3652,18.5583333333,6.85873333333
406.11,4.85873333333,33.2196666667,14.3676666667,5.42279999999,5.3746,5.59746666667,16.4464,3.54006666667,26.1121333333,2.34393333333,18.5868,6.8474
406.47,4.86959999999,33.2792666667,14.3978,5.42086666666,5.38986666667,5.59246666667,16.4834,3.5212,26.1491333333,2.34326666667,18.6059333333,6.8528
406.83,4.87913333334,33.3698666667,14.4292,5.42633333333,5.39893333333,5.5956,16.5231333333,3.52146666667,26.1926666667,2.3612,18.6564666667,6.862
407.19,4.912,33.4726666667,14.5036666667,5.473,5.435,5.62526666667,16.5832,3.5478,26.2702,2.39006666667,18.712,6.90713333333
407.55,4.91706666666,33.5063333333,14.5282,5.50166666666,5.4484,5.6406,16.5966666667,3.56353333333,26.2586666667,2.40453333333,18.7364666667,6.91786666667
407.90,4.94413333334,33.5764,14.5824666667,5.53566666666,5.48366666667,5.63826666667,16.6474666667,3.58906666667,26.278,2.43566666667,18.7808666666,6.92786666667
408.26,4.99853333333,33.6635333333,14.655,5.61346666666,5.55386666667,5.69946666667,16.7216666667,3.65413333333,26.3348,2.5036,18.8767333333,6.9754
408.62,5.02126666666,33.727,14.7322666667,5.6456,5.578,5.7,16.7623333333,3.68393333333,26.3721333333,2.5146,18.9321333333,6.99973333333
408.98,5.04073333333,33.8131333333,14.7757333333,5.68133333333,5.5982,5.70553333333,16.7996,3.69986666667,26.392,2.54053333333,18.9643333333,7.0022
409.34,5.03146666667,33.8347333333,14.8077333333,5.67126666667,5.59013333333,5.6958,16.7953333333,3.6968,26.4004,2.5232,18.9729333333,6.98053333333
409.70,5.04006666666,33.9282,14.8432,5.69060000001,5.60413333333,5.7058,16.8407333333,3.70853333333,26.4582,2.54926666667,19.023,7.0026
410.06,5.1112,34.0156666667,14.9136666667,5.76106666667,5.6858,5.764,16.9018666667,3.79,26.5173333333,2.6238,19.0690666667,7.05426666667
410.42,5.12319999999,34.0952,14.9517333333,5.77873333334,5.6928,5.77946666667,16.9332,3.8176,26.5416,2.63086666667,19.1115333333,7.07593333333
410.77,5.08273333333,34.1310666667,14.9386666667,5.73373333333,5.649,5.73053333333,16.9072666667,3.77973333333,26.5373333333,2.5738,19.0831333333,7.0382
411.13,5.06166666667,34.1573333333,14.9197333333,5.70526666667,5.6268,5.70113333333,16.9,3.76233333333,26.4966,2.5446,19.0824666667,6.99566666667
411.49,5.03386666667,34.2216,14.9379333333,5.68066666666,5.6196,5.68286666667,16.9044,3.73686666666,26.5206,2.51153333333,19.0806666667,6.97206666666
411.85,5.05226666666,34.3055333334,14.9651333333,5.70446666666,5.63526666667,5.70406666667,16.9304,3.75593333333,26.5668,2.5208,19.1172,6.992
412.21,5.0942,34.4146666667,15.0062,5.73873333333,5.66246666667,5.72406666667,16.984,3.78433333333,26.6258666667,2.54106666667,19.1609333333,7.0334
412.57,5.08913333334,34.4988,15.0236,5.73853333334,5.6674,5.72546666667,17.0171333333,3.77326666667,26.6432,2.52953333333,19.1802,7.016
412.92,5.09326666666,34.5567333333,15.0462,5.73646666666,5.66573333333,5.7262,17.0398666667,3.77073333333,26.6713333333,2.518,19.2206,7.01933333333
413.28,5.11466666666,34.6791333333,15.0716,5.75033333333,5.70646666666,5.7506,17.1048666667,3.79673333333,26.7267333333,2.5348,19.2689333333,7.03073333333
413.64,5.13620000001,34.7686666667,15.1148666667,5.77773333333,5.738,5.75473333333,17.1448,3.81873333333,26.7618666667,2.53386666667,19.3145333333,7.0374
414.00,5.12933333333,34.8254666667,15.1474666667,5.78906666666,5.72873333333,5.74993333333,17.1784,3.80753333333,26.7815333333,2.51733333333,19.3483333333,7.03566666667
414.36,5.15853333333,34.9445333333,15.2115333333,5.82653333333,5.77446666667,5.77693333333,17.2358666667,3.84093333333,26.8680666667,2.5516,19.4162666667,7.05373333333
414.72,5.19553333332,34.9869333333,15.2708,5.8672,5.80173333333,5.81333333333,17.2938,3.869,26.9000666667,2.5802,19.4659333333,7.07493333333
415.07,5.1992,35.0449333333,15.3284666667,5.89493333334,5.81486666667,5.8236,17.3451333333,3.8664,26.9238,2.59686666667,19.4842,7.09493333333
415.43,5.21853333334,35.1101333333,15.3677333333,5.91826666667,5.83306666667,5.83033333333,17.4059333333,3.88346666667,26.9667333333,2.6216,19.5262666667,7.12453333333
415.79,5.2112,35.1682,15.3872,5.9094,5.83753333333,5.8394,17.429,3.87453333333,26.9844666667,2.61773333333,19.5522,7.11606666667
416.15,5.15360000001,35.1466666667,15.3824666666,5.88053333333,5.79613333333,5.7894,17.3973333333,3.84726666667,26.9504666667,2.5764,19.5024,7.05786666667
416.51,5.14473333333,35.2052666667,15.3962,5.89,5.79946666667,5.7964,17.4236666667,3.85046666667,26.9718666667,2.57873333333,19.5261333333,7.06666666667
416.86,5.15846666666,35.246,15.4517333333,5.91679999999,5.81213333333,5.8256,17.4432666667,3.88006666667,26.9843333333,2.60366666667,19.5244666667,7.09773333333
417.22,5.1544,35.2276666667,15.4502666667,5.92119999999,5.7892,5.81293333333,17.4202,3.86493333333,26.9304,2.60233333333,19.5038666667,7.09346666667
417.58,5.14386666667,35.1979333333,15.4537333333,5.90566666667,5.76813333333,5.79926666667,17.4028666667,3.85273333333,26.9032,2.60133333333,19.4665333333,7.08353333333
417.94,5.13380000001,35.2046666667,15.4448,5.88940000001,5.746,5.77026666667,17.3788,3.83206666667,26.8846,2.57426666667,19.4406666667,7.0556
418.29,5.10813333334,35.1932,15.4338666667,5.87886666667,5.73206666667,5.7464,17.3596,3.79853333333,26.8522,2.54653333333,19.4166666667,7.0346
418.65,5.10433333334,35.2373333333,15.4448,5.88319999999,5.7384,5.74053333333,17.3574,3.7906,26.8564666667,2.539,19.4304,7.03306666667
419.01,5.09879999999,35.2566,15.4426,5.87680000001,5.72733333333,5.7326,17.3426666667,3.78273333333,26.8702,2.52206666667,19.4315333333,7.02473333333
419.37,5.08019999999,35.2696666667,15.4339333333,5.85773333333,5.70553333333,5.71613333333,17.3297333333,3.76486666666,26.8478,2.4892,19.4214,7.00033333333
419.73,5.07133333333,35.2807333333,15.4342,5.85619999999,5.6996,5.69666666667,17.3162,3.7604,26.835,2.47646666667,19.4186,6.984
420.08,5.08373333334,35.3030666667,15.4507333333,5.87433333333,5.706,5.71266666667,17.3374,3.7612,26.8444,2.48146666667,19.4437333333,6.99386666667
420.44,5.07546666667,35.2992,15.45,5.86506666667,5.6888,5.68273333333,17.3199333334,3.73813333334,26.8274,2.46633333333,19.4314666667,6.97586666666
420.80,5.04206666666,35.2895333333,15.4246666667,5.83693333333,5.66033333333,5.6398,17.2971333333,3.69833333333,26.8008666667,2.43366666667,19.4099333333,6.9266
421.16,5.02693333334,35.3119333333,15.4372,5.83853333333,5.65773333333,5.62306666667,17.3036,3.69673333333,26.8178,2.42206666667,19.4223333333,6.91793333333
421.51,5.0348,35.3496,15.4596666667,5.85000000001,5.66793333333,5.62713333333,17.3238,3.70146666667,26.8310666667,2.41853333333,19.4533333333,6.92653333333
421.87,5.0362,35.4062,15.484,5.86033333334,5.6746,5.628,17.3383333333,3.70133333333,26.8473333333,2.4222,19.4848,6.93053333333
422.23,5.02353333333,35.4313333333,15.4776666667,5.84493333334,5.65593333334,5.60393333334,17.3355333333,3.69233333334,26.8478,2.40213333333,19.4906666667,6.90233333333
422.58,5.00060000001,35.4412666667,15.4761333333,5.83133333333,5.6392,5.57973333334,17.3326,3.6728,26.8387333333,2.38486666667,19.4887333333,6.87646666667
422.94,5.01093333334,35.4708,15.5024,5.85280000001,5.65073333333,5.58613333333,17.354,3.6846,26.8318666667,2.38913333333,19.5062666667,6.88106666667
423.30,5.03259999999,35.5111333333,15.5362,5.8866,5.6756,5.6044,17.3756,3.70966666667,26.8543333333,2.41753333333,19.537,6.8986
423.66,5.03460000001,35.5584,15.5625333333,5.89679999999,5.67846666667,5.60913333333,17.4,3.70713333333,26.8716,2.41133333333,19.564,6.89786666667
424.01,5.04593333334,35.623,15.5877333333,5.90093333333,5.69746666667,5.6042,17.415,3.71266666667,26.8991333333,2.414,19.5844666666,6.90646666667
424.37,5.05813333334,35.657,15.6179333333,5.9218,5.71006666667,5.61626666667,17.4325333333,3.7284,26.9142666667,2.427,19.6067333333,6.90433333333
424.73,5.08406666666,35.7166,15.6605333333,5.95173333333,5.73346666667,5.6362,17.4689333333,3.7504,26.9433333333,2.44133333333,19.6503333333,6.9276
425.08,5.09186666667,35.7676,15.6853333333,5.95833333333,5.7294,5.63766666667,17.4885333333,3.74566666667,26.9524666667,2.43466666667,19.6678,6.92046666667
425.44,5.09146666666,35.8242666667,15.6954,5.96193333334,5.72766666667,5.62413333333,17.4952666667,3.74046666667,26.96,2.42846666667,19.675,6.90393333333
425.80,5.11006666667,35.896,15.7436666667,5.99379999999,5.74866666666,5.64253333333,17.5425333333,3.7652,27.0038666667,2.44773333333,19.7182666667,6.91806666667
426.16,5.13460000001,35.9592666667,15.8019333333,6.03426666667,5.77706666667,5.66293333333,17.5864666667,3.7896,27.0234,2.47466666667,19.7568666667,6.9438
426.51,5.16586666667,36.0204,15.8492666666,6.06953333334,5.81193333333,5.68606666667,17.6266,3.8166,27.0460666667,2.50473333333,19.7855333333,6.9574
426.87,5.1764,36.1014,15.8909333333,6.09286666666,5.8348,5.6952,17.6589333333,3.82986666667,27.0828666667,2.5228,19.8318666667,6.97053333333
427.23,5.18713333333,36.1956666667,15.9302,6.10733333334,5.83633333333,5.69806666667,17.6976,3.82553333333,27.1091333333,2.52233333333,19.8640666667,6.96953333333
427.58,5.21613333333,36.2691333333,15.9874,6.14013333333,5.8522,5.70593333333,17.7378,3.85026666667,27.1389333333,2.54746666667,19.8879333333,6.98773333333
427.94,5.22306666667,36.3477333333,16.0304666667,6.17319999999,5.85786666667,5.72986666666,17.7775333333,3.86453333333,27.1554666667,2.5602,19.943,6.98326666666
428.30,5.23533333333,36.4454666667,16.0667333333,6.19380000001,5.86673333333,5.7292,17.8116666667,3.8614,27.1857333333,2.55386666667,19.9763333333,6.99686666667
428.65,5.23039999999,36.513,16.0917333333,6.204,5.88006666667,5.7156,17.832,3.8628,27.2038,2.55306666667,20.0009333333,6.99026666667
429.01,5.2328,36.5455333333,16.115,6.22219999999,5.898,5.70906666667,17.8498666667,3.86566666667,27.1952,2.55433333333,20.0134666667,6.99313333333
429.37,5.23413333333,36.5768666666,16.1444,6.23586666666,5.88406666667,5.71546666667,17.8689333333,3.8594,27.2058666666,2.54533333333,20.0368666667,6.9808
429.72,5.21853333333,36.5806666667,16.1501333333,6.22213333333,5.871,5.68553333333,17.8568666667,3.8386,27.162,2.522,20.026,6.9644
430.08,5.21879999999,36.6016,16.1683333333,6.22206666667,5.867,5.685,17.8554666667,3.8354,27.1542,2.51786666667,20.0203333333,6.957
430.44,5.23146666666,36.656,16.199,6.25633333333,5.87113333333,5.68306666666,17.8682,3.84553333333,27.1811333333,2.50873333333,20.0380666666,6.98506666667
430.79,5.24393333334,36.7188666666,16.2395333333,6.2618,5.876,5.67506666667,17.9006,3.85726666667,27.2024666667,2.50926666667,20.0591333333,6.98713333333
431.15,5.24513333333,36.7546,16.2681333333,6.28253333333,5.8846,5.67,17.9114,3.87153333333,27.2142,2.5034,20.0795333333,6.9946
431.50,5.24106666666,36.7974666667,16.2892,6.29206666667,5.88393333333,5.6682,17.9150666667,3.86713333334,27.2263333333,2.494,20.1008,6.99673333333
431.86,5.25606666667,36.8408666667,16.3330666667,6.30646666666,5.90726666667,5.66746666667,17.9374666667,3.88593333333,27.2626666667,2.501,20.1350666667,7.0274
432.22,5.27840000001,36.8662666667,16.3726,6.33506666667,5.93626666667,5.70293333333,17.9650666667,3.9302,27.281,2.53586666667,20.165,7.05346666667
432.57,5.30553333333,36.9146,16.4069333333,6.36373333334,5.94,5.72453333333,17.9802666667,3.9428,27.31,2.5572,20.1993333333,7.07666666667
432.93,5.3176,36.9324666667,16.4286,6.38426666666,5.93973333333,5.74386666667,17.9836,3.95866666667,27.3320666666,2.57046666667,20.2146,7.0906
433.29,5.32813333334,36.9769333333,16.4646666667,6.40726666667,5.9642,5.7542,18.0103333334,3.98173333333,27.3543333334,2.5972,20.2366,7.12333333333
433.64,5.33773333333,36.9860666667,16.4716666667,6.42606666667,5.97146666667,5.7712,18.0219333333,3.99506666667,27.3884666667,2.60446666667,20.2518666667,7.1318
434.00,5.32973333333,37.0088666667,16.4770666667,6.42806666666,5.9586,5.76333333333,18.0170666667,3.9852,27.3948,2.5922,20.2618,7.1202
434.35,5.33733333334,37.0609333333,16.4977333333,6.43393333333,5.96233333333,5.7772,18.0345333333,3.99473333334,27.4120666667,2.60286666667,20.2915333333,7.11493333333
434.71,5.34760000001,37.0992,16.5258666667,6.46013333333,5.97526666667,5.79953333333,18.0422,4.00066666667,27.4272,2.61053333334,20.3152666667,7.121
435.07,5.34919999999,37.0766,16.5264,6.46980000001,5.977,5.79586666667,18.0300666667,4.00286666667,27.4143333333,2.6164,20.3072,7.11773333333
435.42,5.35159999999,37.0670666667,16.5293333333,6.48439999999,5.984,5.79326666667,18.0220666667,4.01766666667,27.3872,2.6264,20.2974,7.1138
435.78,5.34780000001,37.1196666667,16.5535333333,6.50666666667,5.97766666667,5.7954,18.0382,4.01546666667,27.3962666667,2.6246,20.303,7.10433333333
436.13,5.32500000001,37.1415333333,16.5666,6.50746666667,5.95866666667,5.7704,18.0416,3.99053333333,27.3834,2.5928,20.2954666667,7.08373333333
436.49,5.31306666667,37.1460666667,16.5826666667,6.5076,5.95866666667,5.75133333333,18.0510666667,3.99333333333,27.358,2.57613333333,20.2838,7.06693333333
436.84,5.30933333334,37.2017333333,16.6190666667,6.51959999999,5.96593333333,5.7346,18.0775333334,3.9948,27.3854666667,2.5702,20.2988666667,7.06553333333
437.20,5.29486666667,37.2175333333,16.622,6.52033333333,5.95393333334,5.70593333333,18.0614666667,3.97906666667,27.3717333333,2.54406666667,20.2935333333,7.038
437.56,5.29386666667,37.2776666667,16.6533333333,6.52640000001,5.95173333333,5.69513333333,18.0795333333,3.974,27.3808666667,2.5326,20.3162,7.02913333333
437.91,5.32519999999,37.3212666667,16.7022666667,6.56326666667,5.99753333333,5.72546666667,18.1199333333,4.00353333333,27.4,2.56593333333,20.3537333333,7.06553333333
438.27,5.32506666667,37.3565333333,16.7372666667,6.58493333334,6.01086666667,5.7332,18.1410666667,4.01366666667,27.4252666667,2.5716,20.3803333333,7.07453333333
438.62,5.3168,37.3696,16.7487333333,6.58266666666,5.993,5.70866666667,18.1469333333,4.00993333333,27.4265333333,2.56393333333,20.3999333333,7.06353333333
438.98,5.32806666666,37.4324666667,16.8036666667,6.60406666667,6.01253333333,5.71526666667,18.1743333333,4.01846666667,27.4582,2.57433333333,20.4449333333,7.07973333333
439.33,5.33586666667,37.5008,16.8367333333,6.61066666666,6.0194,5.7228,18.2094666667,4.01493333333,27.5011333333,2.57166666667,20.4835333334,7.08826666667
439.69,5.33719999999,37.4778,16.831,6.60566666667,6.01013333333,5.7104,18.1912666667,4.00793333333,27.4666666667,2.56926666667,20.4672666667,7.081
440.04,5.36193333333,37.5212,16.8596666667,6.6202,6.03426666667,5.7306,18.2146666666,4.02513333333,27.5012,2.59293333333,20.5064,7.0932
440.40,5.37493333333,37.5719333333,16.8989333333,6.64773333333,6.0506,5.75306666667,18.2477333333,4.03486666667,27.5452666667,2.6058,20.5425333333,7.11206666667
440.75,5.40359999999,37.6432666667,16.9516666667,6.68446666666,6.0836,5.7948,18.2892,4.06053333333,27.5780666667,2.6328,20.6062666667,7.1456
441.11,5.4288,37.6876,16.9956,6.71353333333,6.1088,5.81873333333,18.3260666667,4.0824,27.6074666667,2.6608,20.6446,7.16906666667
441.47,5.44926666666,37.7434,17.0501333333,6.74806666667,6.13106666667,5.84466666667,18.3606666667,4.10626666667,27.6379333333,2.6888,20.6810666667,7.18786666666
441.82,5.45533333334,37.7563333334,17.065,6.75713333333,6.12986666667,5.84353333333,18.3656666667,4.118,27.6478,2.6894,20.6939333333,7.19266666667
442.18,5.46366666666,37.7625333334,17.0724666667,6.77693333333,6.1308,5.84433333333,18.3566,4.1182,27.617,2.6996,20.6933333333,7.2
442.53,5.46019999999,37.7845333334,17.0849333333,6.78093333334,6.13066666667,5.84766666667,18.3562666667,4.1146,27.6044,2.69413333333,20.6891333333,7.19113333333
442.89,5.45846666666,37.8141333334,17.0921333333,6.78659999999,6.12433333333,5.85233333333,18.3599333333,4.11113333333,27.6113333333,2.6826,20.6873333333,7.17713333333
443.24,5.45466666666,37.8096,17.1114,6.79540000001,6.12093333333,5.85606666667,18.3451333333,4.11266666667,27.5909333333,2.67326666667,20.6909333333,7.1606
443.60,5.45006666667,37.8174666667,17.1320666667,6.8096,6.11973333333,5.84993333333,18.3492666667,4.11133333333,27.5902666667,2.6668,20.6908,7.1582
443.95,5.45053333334,37.8264,17.1432,6.82473333333,6.11246666667,5.84486666667,18.339,4.11073333333,27.5742,2.65926666667,20.6829333333,7.15826666667
444.31,5.4546,37.8690666667,17.1599333333,6.83293333333,6.1188,5.83873333333,18.3352,4.11533333333,27.573,2.6584,20.6998666667,7.1538
444.66,5.46399999999,37.871,17.1726666667,6.84033333333,6.1148,5.82866666667,18.3266,4.11553333333,27.5564,2.65946666667,20.6909333333,7.1396
445.02,5.46840000001,37.8961333333,17.1844,6.853,6.11033333333,5.836,18.3290666667,4.11766666667,27.5597333333,2.65793333333,20.7135333333,7.1406
445.37,5.47733333333,37.8990666667,17.195,6.86819999999,6.12626666666,5.84386666667,18.3309333333,4.1292,27.5683333334,2.66573333333,20.7200666667,7.1554
445.72,5.49873333333,37.9534,17.2369333333,6.90060000001,6.13646666667,5.85573333333,18.3556666667,4.14366666667,27.5869333333,2.6748,20.7468666667,7.1624
