wavelength,Back_DiuSpef,Belly_DiuSpef,Breast_DiuSpef,Crissum_DiuSpef,Crown_DiuSpef,DorTail_DiuSpef,Patch10_DiuSpef,Patch11_DiuSpef,Rump_DiuSpef,Throat_DiuSpef,WingTip_DiuSpef
415.79,11.1532666667,38.8160666667,13.9061333333,36.6651333333,10.387,9.66696666666,46.0659333333,20.2551666667,14.4137888889,35.1186666667,6.0554
416.15,11.2100666667,38.8877333333,13.9645333333,36.7673333333,10.4329333333,9.72052666667,46.1238666667,20.3543,14.4727244444,35.2331333333,6.119
416.51,11.2210666667,38.9416,13.9994,36.8184,10.4454666667,9.72373999999,46.1939333333,20.386,14.4871066667,35.2850666667,6.1585
416.86,11.2998,39.0333333333,14.0606,36.9251333333,10.4979333333,9.81538333333,46.2782,20.4895333333,14.5540333334,35.3809333333,6.21753333333
417.22,11.2966,39.1578,14.0696666667,37.0486,10.4889333333,9.81378999999,46.3856,20.5346,14.57216,35.4573333333,6.19236666667
417.58,11.2544,39.1588666667,14.0410666666,37.0617333333,10.4455333333,9.77545666667,46.3712666667,20.5077333333,14.5296622222,35.4789333333,6.15753333333
417.94,11.2474666667,39.1890666667,14.0297333333,37.1020666667,10.4309333333,9.79816666666,46.4032,20.529,14.5297933333,35.538,6.14983333334
418.29,11.2461333333,39.2242,14.0324666667,37.1307333333,10.4084666667,9.78051666668,46.4613333333,20.5380333333,14.517,35.6108,6.13193333333
418.65,11.2506666667,39.2789333333,14.0154,37.1869333333,10.3861333333,9.76307666666,46.4794666667,20.5311333333,14.4800311111,35.6486,6.1084
419.01,11.2083333333,39.2922666667,13.9660666667,37.2229333333,10.3558,9.71938000001,46.5018666667,20.5155666667,14.4533866667,35.6725333333,6.05103333334
419.37,11.1847333333,39.2866,13.9475333333,37.2672,10.3355333333,9.69823333333,46.5155333333,20.5244666667,14.4358377778,35.7032666667,6.0218
419.73,11.1905333334,39.2966,13.9564666667,37.3232666667,10.3477333333,9.70512333334,46.5260666667,20.5331333333,14.4305311111,35.7364666667,6.0202
420.08,11.1744666667,39.2912666667,13.9386666667,37.3448666667,10.3405333333,9.69786,46.5059333333,20.5151333333,14.4096933333,35.7161333333,5.99446666667
420.44,11.1528,39.2969333333,13.9044,37.3594,10.3080666667,9.68274666666,46.4851333333,20.5066666667,14.3842622222,35.7189333333,5.97313333333
420.80,11.13,39.3606666667,13.9158,37.4404666667,10.3078,9.66854333334,46.5493333333,20.5444,14.3895377778,35.7719333333,5.95946666667
421.16,11.1282666666,39.3396,13.9045333333,37.4520666667,10.3030666667,9.67216666666,46.543,20.5627333333,14.3775955556,35.7976666667,5.9584
421.51,11.1348,39.3610666667,13.8987333333,37.4997333333,10.3160666667,9.67642999999,46.572,20.5859,14.3806733333,35.8379333333,5.95536666667
421.87,11.1256666666,39.39,13.8817333334,37.5162,10.3153333333,9.65816,46.574,20.5947333333,14.3679222222,35.8608666666,5.93943333333
422.23,11.1004,39.4343333333,13.8659333333,37.5588666667,10.3143333333,9.64856333333,46.5846,20.6234,14.3669555556,35.8837333334,5.92936666667
422.58,11.0773333333,39.4354,13.8481333333,37.565,10.2996,9.62545333334,46.5622,20.6376,14.3561733333,35.8950666667,5.9202
422.94,11.1056666667,39.4934,13.8769333333,37.6334,10.3252,9.65916666667,46.6107333333,20.7118333333,14.3815,35.9662,5.9438
423.30,11.1108,39.5130666667,13.8704666667,37.6415333333,10.3273333333,9.66856,46.6083333333,20.7393,14.3824644444,35.9851333333,5.95503333333
423.66,11.1272,39.5884,13.8799333333,37.7328,10.357,9.68676333333,46.6882,20.8206333333,14.41826,36.0685333333,5.96936666667
424.01,11.1319333333,39.6558,13.8873333333,37.8108,10.3700666667,9.69229000001,46.7626666667,20.8802,14.4352111111,36.1624,5.98446666667
424.37,11.1414666667,39.7100666667,13.9003333333,37.8880666667,10.3971333333,9.70834333333,46.8275333333,20.9318333333,14.4521866667,36.2292,5.99036666667
424.73,11.1394,39.7211333333,13.8848,37.918,10.3961333333,9.69901333333,46.8362,20.9579,14.4439777778,36.2674,5.98676666667
425.08,11.1622,39.7942,13.9058,38.0020666667,10.4218666667,9.71775000001,46.8935333333,21.0118,14.4714777778,36.3426,6.00216666667
425.44,11.1666,39.855,13.9168,38.0469333333,10.4364,9.71885,46.9606666667,21.0747333333,14.4843577778,36.3910666667,6.0176
425.80,11.1997333333,39.9523333333,13.9576,38.1543333333,10.4724666667,9.75643666667,47.0542666667,21.1393,14.5142355556,36.4624,6.051
426.16,11.2469333333,39.9954,14.0093333333,38.2555333333,10.5199333333,9.80569,47.1178,21.2254333333,14.5561933333,36.5443333333,6.0853
426.51,11.2694666667,40.0880666667,14.0300666667,38.3700666667,10.551,9.83210666667,47.2194666666,21.2984,14.5913022222,36.6208,6.09753333333
426.87,11.2724,40.1560666667,14.0356666667,38.4222666667,10.5517333333,9.82482000001,47.2656,21.3157,14.59836,36.6666,6.11073333333
427.23,11.2763333333,40.2386,14.0599333333,38.5118666667,10.5736666667,9.83498333333,47.3408,21.3741,14.6129266667,36.7545333333,6.1138
427.58,11.2859333333,40.2949333333,14.0820666667,38.5582,10.5686666667,9.82682333333,47.3868666667,21.4119666667,14.6062044444,36.8176,6.10563333333
427.94,11.3499333333,40.4425333333,14.1422666666,38.7176,10.6190666667,9.85857333333,47.5181333333,21.5119666667,14.6621755555,36.9632,6.1399
428.30,11.3876666667,40.5907333333,14.1872666667,38.8674,10.6495333333,9.88167333334,47.6608,21.6008333333,14.7125666667,37.1237333333,6.1769
428.65,11.4334,40.732,14.2348666667,39.0166,10.7012666667,9.92408333334,47.7951333333,21.6891333333,14.7708288889,37.2607333333,6.19763333333
429.01,11.4026,40.7871333333,14.2166666667,39.0734666667,10.6808666667,9.89257333333,47.8352666667,21.7118666667,14.7538,37.3237333333,6.17683333333
429.37,11.4349333333,40.9176666667,14.2574,39.2159333333,10.7044,9.90918000001,47.9411333333,21.8048333333,14.8032577778,37.4607333333,6.17666666667
429.72,11.4077333333,40.9138,14.2445333333,39.2655333333,10.6724,9.86263333333,47.9619333333,21.8140333333,14.7860844445,37.5108,6.12273333333
430.08,11.3836666667,40.9854666667,14.2313333333,39.3341333333,10.6645333333,9.82463000001,48.0314,21.8362666667,14.7840177778,37.5691333333,6.10143333333
430.44,11.4096666667,41.0788666667,14.2556666667,39.4020666667,10.6857333333,9.84921999999,48.1076666667,21.9090333333,14.7931488889,37.6607333333,6.1172
430.79,11.4457333333,41.1716,14.2990666666,39.5165333333,10.734,9.88019666666,48.2204666667,21.9855333333,14.8343911111,37.7665333333,6.14106666667
431.15,11.4651333333,41.2247333333,14.3192,39.6006,10.7508,9.89615333333,48.2843333333,22.0443,14.8738422222,37.8376666667,6.15366666667
431.50,11.4668,41.3006666667,14.3232666667,39.6612,10.7646666667,9.91895666667,48.3577333333,22.1133333333,14.9130577778,37.9072,6.16886666667
431.86,11.4903333333,41.3425333333,14.35,39.7146666667,10.7927333333,9.93883666666,48.4362,22.1825,14.9336088889,37.9592666667,6.1923
432.22,11.5009333333,41.3465333333,14.3634,39.7127333333,10.8071333333,9.96079666667,48.4229333333,22.2101666667,14.9516355556,37.978,6.19076666667
432.57,11.5004,41.3475333333,14.3722666667,39.724,10.8063333333,9.97237666667,48.4122666667,22.2208,14.9606066667,37.9809333333,6.2111
432.93,11.507,41.3881333333,14.3830666667,39.7682666667,10.8116666667,9.99019,48.4342666666,22.2468,14.9757044445,38.0137333334,6.20526666667
433.29,11.4995333333,41.414,14.3917333333,39.7864,10.8235333333,9.99903000001,48.4394,22.2582333333,14.9749933333,38.0411333333,6.20416666667
433.64,11.5082666667,41.4432,14.3962666667,39.825,10.8363333333,10.0070266667,48.4526666667,22.3034666667,14.9878422222,38.1006,6.23396666667
434.00,11.5180666667,41.486,14.4009333333,39.8626666667,10.8302,10.0212133333,48.5022666667,22.3415666667,14.9832266667,38.165,6.23693333333
434.35,11.5445333333,41.5356,14.4338,39.94,10.8598666667,10.0432133333,48.5412,22.4177666667,15.0239977778,38.2104666667,6.2613
434.71,11.5305333334,41.5547333333,14.4278666667,39.9959333333,10.8438666667,10.0348,48.5598,22.4618333333,15.0212111111,38.245,6.2418
435.07,11.5443333333,41.6334,14.4478,40.0682,10.8584666667,10.0541366667,48.6260666667,22.5266333333,15.0337511111,38.3003333333,6.26083333334
435.42,11.5480666667,41.6623333333,14.4709333333,40.1350666667,10.8754666667,10.04722,48.6395333333,22.5573666667,15.0277088889,38.3403333333,6.25186666667
435.78,11.5276,41.6693333333,14.4706666667,40.1648666667,10.8533333333,10.0291466667,48.6108666667,22.5598,15.0120511111,38.3603333333,6.23746666667
436.13,11.5312666667,41.7198666667,14.455,40.2577333333,10.8355333333,10.0054633333,48.6658666667,22.6011,14.9903155556,38.4211333333,6.22816666667
436.49,11.5271333333,41.8090666667,14.4442666666,40.3646666667,10.8144666667,9.97161333333,48.7684,22.6588,14.97936,38.5289333333,6.18713333333
436.84,11.5621333333,41.8692666667,14.4714666667,40.4322666667,10.8516,9.99488666667,48.8134,22.7231,15.0097266667,38.6064666667,6.23036666667
437.20,11.6086,41.9732,14.5134666667,40.562,10.8725333333,10.0385233333,48.9384,22.8171333333,15.0617355556,38.7413333333,6.27523333333
437.56,11.6084,42.0329333334,14.5108666667,40.6404,10.8666666667,10.0384033333,49.0062666667,22.8755333333,15.0740377778,38.8044666666,6.26073333333
437.91,11.6382666667,42.0859333333,14.5238666667,40.7319333333,10.8908666667,10.0607366667,49.0342666667,22.9132,15.10848,38.8684,6.28706666667
438.27,11.6316666667,42.1054,14.5168,40.7632666667,10.8952,10.0631966667,49.0414666667,22.9115333333,15.1131311111,38.9122,6.28033333334
438.62,11.6338666667,42.1361333333,14.5234666667,40.796,10.9008666667,10.0649933333,49.0412,22.9386666667,15.1181422222,38.9616666667,6.29396666667
438.98,11.6193333333,42.1396666666,14.5046666667,40.8364666667,10.8932666667,10.0536966667,49.027,22.9306,15.1141555555,39.0202,6.28206666667
439.33,11.6174666667,42.1826,14.4979333333,40.9124666667,10.8741333333,10.0577266667,49.0634,22.9355,15.1097733333,39.0674666667,6.28643333333
439.69,11.5949333333,42.2302666667,14.4607333333,40.9596666667,10.8544666667,10.03473,49.0994666667,22.9635333333,15.1013777778,39.0898,6.25843333333
440.04,11.6062,42.2966,14.4946666667,41.0435333333,10.8678,10.0539333333,49.1538666667,23.0324,15.1458288889,39.1543333333,6.2676
440.40,11.6122666667,42.3236,14.5104,41.0536,10.8896,10.0672333333,49.1262666667,23.0427333333,15.1467333333,39.1626,6.2924
440.75,11.6168666667,42.3912,14.5242,41.1499333333,10.8952,10.0719033333,49.2322666666,23.0971333333,15.1558911111,39.2654,6.28506666667
441.11,11.5955333333,42.4055333333,14.5108666667,41.1949333333,10.8855333333,10.0430133333,49.2319333333,23.1036333333,15.1337888889,39.2626666667,6.26616666667
441.47,11.6123333333,42.4809333333,14.5474666667,41.28,10.9140666667,10.0645466667,49.2875333333,23.145,15.1569777778,39.3468,6.28766666667
441.82,11.5934,42.5276666667,14.5405333333,41.313,10.8997333333,10.0485833333,49.3234666667,23.1771333333,15.1353266667,39.3918666667,6.26736666667
442.18,11.5895333333,42.5858,14.5474666667,41.4010666666,10.8941333333,10.0321466667,49.3974666667,23.2187333333,15.1332822222,39.4826666667,6.2556
442.53,11.6225333333,42.6582666667,14.5761333333,41.4888666666,10.9186666667,10.06347,49.4826,23.2679666667,15.1608911111,39.558,6.25903333333
442.89,11.6410666667,42.7755333333,14.6167333333,41.6122666667,10.9387333333,10.0795733333,49.6202,23.3655333333,15.1953,39.6688,6.27543333333
443.24,11.6543333333,42.8126666667,14.6049333333,41.6510666667,10.9448,10.0722366667,49.6444,23.4087333333,15.1919,39.711,6.2701
443.60,11.6858,42.8775333333,14.6489333333,41.7580666667,10.9832666667,10.1220666667,49.6897333333,23.4512666667,15.2294755556,39.817,6.29226666667
443.95,11.6586,42.884,14.6131333333,41.7806,10.9722666667,10.1085733333,49.7104,23.4599333333,15.2077622222,39.8261333333,6.27083333333
444.31,11.6583333333,42.9296,14.6073333333,41.851,10.9664,10.1117566667,49.7886,23.4830333333,15.2212111111,39.8724666667,6.272
444.66,11.6699333333,42.9998666667,14.6149333334,41.9459333334,10.9830666666,10.1313633333,49.8302,23.5437,15.2400444445,39.9331333333,6.2912
445.02,11.6892666667,43.0454,14.6273333333,42.0018,11.0069333333,10.1643,49.8731333333,23.5852,15.2652644444,40.0110666667,6.30896666667
445.37,11.7053333333,43.0884666667,14.6337333333,42.0547333333,11.0240666667,10.18351,49.9168,23.6286666667,15.2924755556,40.057,6.3143
445.72,11.7304666667,43.1721333333,14.666,42.1594,11.0458666667,10.2042,49.9876,23.6811333333,15.3291777778,40.1408666667,6.33096666667
446.08,11.731,43.1910666667,14.6724,42.1937333333,11.0520666667,10.22323,50.0014666667,23.7089666667,15.3412733333,40.1747333333,6.34343333333
446.43,11.7222,43.2307333333,14.668,42.2430666667,11.0519333333,10.2155533333,50.0291333333,23.7422333333,15.3469,40.2318,6.3426
446.79,11.7278,43.2494,14.6612,42.2652666667,11.0544666667,10.2281233333,50.0218,23.7564333333,15.3467533334,40.2498666667,6.3444
447.14,11.7322666667,43.3146,14.6823333333,42.332,11.0817333333,10.2375833333,50.08,23.8054666667,15.3789888889,40.3246,6.3675
447.50,11.7305333333,43.3446666667,14.6783333333,42.3621333333,11.0861333333,10.23581,50.1148,23.857,15.3857755556,40.3653333333,6.3745
447.85,11.7489333333,43.3994666667,14.6976666667,42.4352,11.0991333333,10.23635,50.158,23.9004,15.3921444444,40.4484,6.3841
448.21,11.7443333333,43.4466666667,14.7026,42.484,11.118,10.2416466667,50.1598666667,23.9591666667,15.3977022222,40.5289333333,6.37566666667
448.56,11.7550666667,43.4902,14.7252666667,42.517,11.1389333334,10.2331533333,50.1856666667,23.9883333333,15.4060377778,40.5712666667,6.37836666667
448.92,11.7589333333,43.5278,14.7183333333,42.5724,11.143,10.2239466667,50.2069333333,24.0305666667,15.4098177778,40.624,6.37726666667
449.27,11.7628,43.5886666667,14.7141333333,42.6708666667,11.1337333333,10.2092533333,50.2542,24.0673,15.4051066667,40.6894,6.36536666667
449.62,11.7386666667,43.5784666667,14.6953333333,42.6732666667,11.1351333333,10.1943433333,50.2322,24.0967,15.3873066667,40.6884,6.35446666667
449.98,11.7331333333,43.6399333333,14.6732,42.7046666667,11.0998666667,10.14606,50.2422666667,24.1096333333,15.3564777778,40.7152666666,6.30946666667
450.33,11.738,43.6691333333,14.6586,42.7670666666,11.1002,10.1317033333,50.2618,24.1462333333,15.3510733333,40.75,6.3083
450.69,11.7105333333,43.6749333333,14.6510666667,42.8130666667,11.0908666667,10.09336,50.2454,24.1520666667,15.3355533333,40.7591333333,6.2866
451.04,11.7004,43.6907333333,14.6433333333,42.8688,11.0697333333,10.0917166667,50.2976,24.1908333333,15.3242666667,40.8116666667,6.24383333333
451.40,11.7184,43.7368,14.6655333334,42.9322666667,11.0742,10.10169,50.3262666667,24.2333333333,15.3347977778,40.8826,6.24756666667
451.75,11.7284666667,43.7848666667,14.6762666667,42.9891333333,11.0896666667,10.12472,50.3480666667,24.262,15.3606444444,40.9222666667,6.2491
452.10,11.7764,43.8269333333,14.7065333333,43.0802666667,11.0927333333,10.1491,50.4121333333,24.3041333333,15.3843911111,40.9728666667,6.27973333333
452.46,11.7494,43.836,14.6798,43.0970666666,11.0568666667,10.13542,50.4166666667,24.3276333333,15.3805711111,40.9834666667,6.2635
452.81,11.7559333333,43.8918666667,14.6982666667,43.1583333333,11.072,10.1307466667,50.4478,24.3634666667,15.39384,41.041,6.26773333333
453.17,11.7543333333,43.9637333333,14.7216666667,43.1997333333,11.1043333333,10.14559,50.4999333334,24.4206333333,15.4143777778,41.1048666667,6.2833
453.52,11.7828,44.0461333333,14.7406666667,43.2758,11.1214,10.16418,50.5631333333,24.4741666667,15.4583511111,41.2075333333,6.30573333333
453.87,11.8114666667,44.0593333333,14.7736,43.3522666667,11.1789333333,10.2028866667,50.621,24.5435333333,15.5188066667,41.2906,6.35343333333
454.23,11.8590666667,44.1492666667,14.8410666666,43.4529333333,11.2354,10.2544633333,50.7076666667,24.6198666667,15.5740377778,41.3988,6.3953
454.58,11.8946666667,44.2085333334,14.8532666667,43.5038666667,11.2554,10.2790466667,50.7763333333,24.6979666667,15.5948333333,41.4942666667,6.4154
454.93,11.9152666667,44.2635333333,14.8815333333,43.5746666667,11.2893333333,10.3054266667,50.7896,24.7502,15.6251355556,41.5514,6.45413333333
455.29,11.9302666667,44.3158666667,14.8969333333,43.6484,11.3236666667,10.3283566667,50.8253333333,24.8043666667,15.65354,41.6068,6.49413333333
455.64,11.9408666667,44.3996,14.9273333334,43.7483333333,11.3414,10.34095,50.9026,24.8730333333,15.6719288889,41.6986666667,6.5177
456.00,11.9278666666,44.442,14.9262,43.8067333333,11.3482,10.3307133333,50.9376,24.9158666667,15.6686866666,41.751,6.50453333333
456.35,11.9361333334,44.4694,14.9195333333,43.8763333333,11.3624,10.32869,50.9431333333,24.9155333333,15.6617088889,41.7839333333,6.49356666667
456.70,11.9329333333,44.5297333333,14.9146666667,43.949,11.3688,10.35312,50.9917333333,24.9670666667,15.6656422222,41.8325333333,6.4886
457.06,11.9499333333,44.5310666667,14.9137333333,43.9938,11.354,10.36162,50.9934666667,24.9678,15.6498333333,41.8788,6.50226666667
457.41,11.9592666667,44.5601333333,14.9215333333,44.0543333333,11.368,10.38108,51.0276,24.9936333333,15.6517288889,41.9136,6.50733333333
457.76,11.9426,44.6588,14.9131333333,44.1526666667,11.3564,10.3927433333,51.0928666667,25.0204666667,15.6504266667,41.9744666667,6.50333333333
458.12,11.9033333333,44.6542,14.8863333333,44.1311333333,11.3186666667,10.3653333333,51.0498,25.0129666667,15.6167688889,41.9471333333,6.47916666667
458.47,11.9002,44.671,14.8815333333,44.1668,11.3134666667,10.35968,51.0402666666,24.9997666667,15.6107666667,41.9502666667,6.48193333333
458.82,11.8974,44.732,14.8846666666,44.2264666667,11.3134,10.3491033333,51.099,24.9986333333,15.6067622222,42.0279333333,6.46553333333
459.18,11.8756666667,44.7728,14.8590666667,44.2623333333,11.2911333333,10.3295466667,51.1349333333,25.0067666667,15.5916066667,42.062,6.43336666667
459.53,11.8775333333,44.7915333333,14.8424666667,44.2962,11.2861333334,10.3357333333,51.1605333333,25.0264,15.5909177778,42.0945333333,6.4329
459.88,11.8861333333,44.8183333333,14.8438666667,44.3487333333,11.2848666667,10.33179,51.1968666667,25.0503666667,15.6039044444,42.1438,6.43173333333
460.24,11.8907333333,44.8324666667,14.8553333333,44.3797333333,11.2938666667,10.34885,51.2204,25.0957,15.6142977778,42.1820666667,6.4424
460.59,11.8909333333,44.8359333333,14.8532,44.3994,11.2827333333,10.3398733333,51.2302666667,25.0882333333,15.6099977778,42.2099333333,6.43763333333
460.94,11.8791333333,44.87,14.8454,44.4366666667,11.2804666667,10.3334133333,51.2458,25.1129,15.6112533333,42.2310666667,6.4248
461.29,11.864,44.8855333333,14.8416,44.4868666667,11.2772,10.3155033333,51.2439333333,25.1419333333,15.6115244444,42.2723333333,6.41566666667
461.65,11.8502666667,44.8712666667,14.8310666667,44.4880666667,11.2723333333,10.2957366667,51.2198,25.1554333333,15.60084,42.2774666667,6.4026
462.00,11.866,44.9191333333,14.8309333333,44.6076,11.2926666666,10.3037633333,51.2934,25.2100333333,15.6154911111,42.3577333333,6.4049
462.35,11.8892666667,44.9932,14.8547333334,44.7170666667,11.3171333333,10.3231933333,51.3904666667,25.2832666667,15.6542955555,42.4710666667,6.4038
462.71,11.8947333333,44.9888666667,14.8455333333,44.7358666667,11.3008666667,10.3205433333,51.3586666667,25.332,15.6528177778,42.4570666667,6.40833333333
