wavelength,Back_PipMelf,Belly_PipMelf,Breast_PipMelf,Crissum_PipMelf,Crown_PipMelf,DorTail_PipMelf,Patch10_PipMelf,Patch11_PipMelf,Rump_PipMelf,Throat_PipMelf,WingTip_PipMelf
189.43,-15.8730666667,-139.682466667,-16.1905333333,3.80946666658,-36.1904,-29.8412666667,-29.8414666666,15.2380666666,-28.2538666667,-41.9047333334,-60.9524666667
189.81,15.0878,-136.491333333,0.70186666674,18.9473333332,-4.21059999994,1.40346666661,-3.85966666668,25.965,-2.45613333326,-30.8771999999,-40.3510666666
190.19,-117.5,-475.000000001,-150.0,-135.0,-223.333333333,-178.333333333,-179.166666666,-99.1666666667,-142.5,-223.333333333,-272.5
190.57,-81.2120666666,-332.121266667,-106.666666667,-84.2424000001,-149.090933333,-129.090933333,-92.1212666668,-47.8787333333,-106.6668,-153.3334,-183.030333333
190.95,1833.33333333,4493.33333333,2206.66666667,1753.33333333,2273.33333333,2213.33333333,1926.66666667,1560.0,2093.33333333,2620.0,2706.66666667
191.33,673.333333333,1383.33333333,694.999999999,640.0,745.0,820.0,711.666666665,753.333333334,813.333333333,868.333333334,886.666666667
191.71,-254.814866667,-533.333333333,-182.962933333,-197.037,-222.222266667,-297.037,-234.8148,-267.407266667,-226.666733333,-291.851866667,-354.0742
192.09,-33.5353333333,-114.747533333,-7.6767333332,-22.0202666666,-21.6161333335,-43.2323333333,-32.3231333333,-35.3536,-23.2323333333,-43.2321333333,-48.8890000001
192.47,5.62486666666,-36.4584000001,27.6041333333,11.9790666667,18.7498666667,2.81233333335,15.3124,8.02073333331,19.2708,8.95826666667,1.87486666667
192.85,11.5476666667,-33.8095333332,32.9762666667,20.3572666667,30.0,10.4762,32.4998666666,6.90480000001,25.3571333333,18.5713333333,19.4048666667
193.23,26.4052666667,-12.9411333333,55.4248666668,38.9542666666,52.2875999999,22.6144,61.83,21.1764666667,42.3530666666,27.5816,35.9476666667
193.61,49.9345333333,13.5947333333,73.9869999999,58.0392000001,67.4509333333,47.5817333333,85.4902666667,45.3594666667,64.7058000001,45.8823333333,55.1632666667
193.99,48.4354,8.57146666674,67.8912,54.6938666667,60.5441333335,40.2721333333,81.6326,45.7142666667,57.1428666667,44.4897999999,47.3468666667
194.37,62.3332666666,27.1112666666,71.1111333334,62.3332666667,76.2222,51.9999333333,91.1111333333,54.6667333333,65.5555333333,51.7778666667,62.1111333334
194.75,76.9298666667,47.8069999999,84.1226666666,75.7894666666,83.8596666666,70.0877333333,95.9648666667,65.0877333333,80.7018666666,63.9472666667,77.1929333334
195.13,94.7778000001,61.8888666667,108.111133333,90.2220666667,99.5555333332,82.8888666667,125.777866667,80.2223333333,108.111133333,85.7777333334,96.8888666668
195.51,94.3243333333,72.5224666667,109.549533333,85.6755999999,96.9368666667,81.0810666667,117.026933333,86.7567333333,103.243266667,81.892,96.3964000001
195.89,78.4259333334,59.0741333334,96.8518666666,71.4815333333,77.5000000001,65.0926,103.3334,71.5740666666,83.6112,66.1112,84.1668
196.27,81.5624666666,67.3958,109.271,79.2707999999,87.4999333333,68.0207333333,116.562533333,69.3750666667,90.9374666665,71.1459333333,94.1665999999
196.65,107.5308,94.4444666666,137.160533333,97.6542666667,113.827266667,93.2097333333,145.308466667,99.1358000001,123.827333333,100.4938,130.246933333
197.03,111.007733333,108.061933333,146.666666667,88.8371333333,111.783066667,84.1860666665,164.8062,106.9768,137.8294,103.2558,130.2326
197.40,68.1160000001,63.7682666666,99.5652000001,49.4202666666,69.2753333334,49.9999333333,120.145,66.6667333333,96.6668666666,67.6810666667,87.8260666667
197.78,74.9998666667,77.2727333333,106.818133333,52.1211333334,72.7271333335,53.4848666667,127.121133333,66.2120666667,99.5454666665,75.3030666667,92.7272666667
198.16,72.1211333333,76.3635999999,93.7375333335,55.6564,73.6364,63.5354666666,103.232466667,65.9596,92.7273333333,70.7071333333,91.4141333332
198.54,87.2463333333,93.3332666667,124.782466667,67.9710000001,85.6522000001,73.9130666666,136.811666667,83.0435333333,120.579733333,93.9131333331,114.492733333
198.92,85.7364000001,91.6278666667,118.759733333,70.2326000001,83.2557999999,62.3256666666,144.030866667,77.6744666667,126.046466667,102.790733333,122.170466666
199.30,71.7203999999,77.9569999999,92.3656000001,55.3764,70.215,54.3010666666,106.344133333,66.344,91.1827333334,77.5267333333,95.5913333333
199.68,80.7406000001,88.7653333332,93.3331999999,57.037,75.8023333333,63.5803333334,123.086533334,73.8272666666,100.123466667,93.2098666666,108.395
200.06,93.3333333333,96.4251999999,93.3333999999,67.8259333333,89.6618666666,75.9420000001,124.058,84.1545333333,102.995266667,92.9468666667,114.009533333
200.44,95.6989333333,106.881733333,93.7634666667,67.7419333333,90.9676666666,78.3871333334,132.258,93.8710000001,109.247333333,99.2472666667,119.3548
200.82,101.129933333,111.977333333,87.3445999999,69.8304666666,83.6157333333,76.8362,138.644066667,87.0056,100.790933333,92.3164000001,113.333333333
201.19,94.3902666667,102.8456,82.0324666667,77.9675333334,84.9594666666,82.2765333333,120.813066667,84.6340666667,91.6260666668,87.5608666667,106.4228
201.57,114.599133333,121.603333333,98.5652666667,94.4302666666,99.9156666665,99.0716666668,138.396666667,105.147666667,111.814333333,110.295333333,126.5822
201.95,99.9166666667,102.0,84.3333333333,75.4166666667,87.3333333333,86.75,121.833333333,92.5833333334,95.5,96.3333333333,112.25
202.33,106.559133334,116.236533333,93.4408666667,80.7526666667,89.6772666667,91.9354666667,151.290333333,94.8388,99.4624666665,107.8494,125.699
202.71,90.7971333333,100.942066667,77.1014666667,69.3478,77.8985333332,84.2027999999,121.8116,83.6232000001,85.0723333334,94.4202666668,103.695466667
203.09,104.347933333,120.966133333,89.5653333333,72.174,85.2174666668,100.386533333,141.8358,95.6521333333,90.3382000001,108.309133333,116.231933333
203.47,104.0936,134.152,92.1638666665,75.7894666667,85.6140000001,107.3684,158.0116,93.2164,88.3040666667,118.245666667,126.783666667
203.85,103.333333333,134.712533333,93.9080666667,79.6551333335,82.9884666666,107.816133333,156.321866667,90.3448666667,91.4942000001,118.735666667,126.781733333
204.22,92.9412666666,119.411733333,83.5295333333,67.3528666667,71.3726000001,95.6862666667,137.548866667,81.0783999999,81.0785333333,109.804066667,111.8628
204.60,93.0232666667,113.720866667,85.5814,66.5890666667,74.8062666667,95.6588666667,128.217133334,83.1784666667,82.4031333333,102.8682,102.8682
204.98,88.7680666667,111.086933333,83.0434666666,67.3188666667,75.6520666665,93.9856666666,119.999933333,80.2898666667,80.7971333333,98.0435333333,98.4782666667
205.36,93.1506000001,126.027266667,95.5250666668,66.21,77.2603999999,102.739733333,132.9682,86.6667333333,83.8356666667,108.310533333,110.045666667
205.74,89.6617333333,126.666666667,87.3429999999,60.9661333333,69.3720666666,97.8743333334,129.371866667,80.6762666666,75.8454666667,103.091733333,108.599066667
206.12,110.967666667,161.397866667,109.3548,90.4300666665,88.4946,119.1398,160.107466667,101.0754,101.9354,134.086,133.655933333
206.50,121.7204,168.0646,115.591333333,94.1935333333,95.5914666667,129.0322,158.2796,112.795866667,114.6236,139.462333333,136.881733333
206.87,119.999933333,177.740066667,123.954733333,99.2088666667,98.6441333333,127.005733333,157.2882,114.802266667,115.9322,135.5932,136.7232
207.25,122.555666667,188.666533334,125.999866667,96.2220666665,98.9999333331,120.2222,165.555533333,117.889,109.6666,136.000066667,141.444333333
207.63,116.857266667,168.1904,115.3332,91.7142000001,86.7618,105.3334,145.714333333,109.809533333,100.6666,121.238066667,129.5238
208.01,117.4012,188.3616,121.920933333,92.4293333334,86.1017333335,105.5368,160.791,117.288066667,105.1978,129.378533333,135.819266667
208.39,280.555533333,467.7776,291.6668,217.5,195.833333333,261.6666,383.055666666,268.055466667,248.333333333,321.3888,336.944333334
208.77,445.641066667,753.333200001,427.179533333,327.6922,250.256333333,376.410266667,591.795,391.794733333,374.8718,517.435933333,564.102533333
209.14,651.666666667,1135.0,651.666666667,476.666666667,294.166666667,555.0,888.333333335,557.5,544.166666667,790.0,877.5
209.52,266.666666667,423.478333333,237.1014,193.913266667,131.014533333,206.6666,344.637733333,223.1884,232.173933333,307.536133333,328.4058
209.90,225.926,354.8148,214.321,158.271666667,115.061733333,179.5062,282.962933333,186.913733334,196.2962,258.765466667,270.370466667
210.28,288.6956,426.6668,265.2174,207.536266667,148.985533333,240.579666667,337.681133333,245.507066667,248.115933333,304.927533333,347.2464
210.66,313.015933333,473.650733333,293.6508,248.888866667,173.6508,244.7618,368.8888,263.492133333,263.1746,342.222133333,407.619133333
211.03,480.5556,729.4444,419.444466667,361.111133333,228.8888,330.555533333,565.5554,356.666666667,388.333266667,508.333333333,662.2222
211.41,248.888933333,363.055533333,215.8334,191.388866667,122.222266667,189.7222,270.0,196.944333333,213.0556,253.055533333,321.389
211.79,269.5238,415.5556,237.777866667,205.714333333,150.7936,226.9842,302.222266667,218.095,239.0476,299.682533334,367.936533333
212.17,343.703666667,480.370333333,282.592666667,256.6666,212.222266667,288.888866667,342.5926,245.925866667,284.444466667,363.333333333,444.814933333
212.55,155.5,215.5,128.666666667,124.666666667,89.8333333332,109.5,147.166666667,105.166666667,130.333333333,155.5,185.0
212.92,187.777733333,278.222133333,169.111133333,155.111066667,118.888933333,134.222066667,191.555533333,122.8888,150.666666667,193.333266667,229.3334
213.30,195.333333333,303.111133333,176.666666667,160.222266667,145.555533333,143.333333333,199.7778,146.888866667,151.555666667,216.000133333,235.7778
213.68,184.946266667,273.333266666,178.064533333,152.9032,145.8064,131.397866667,176.774266667,132.043066667,141.505333333,205.376333333,226.666666667
214.06,238.484866667,383.030266667,245.1514,207.878866667,197.5758,167.878866667,265.454533333,169.697133333,184.848533333,284.242333333,321.8182
214.44,209.8244,378.2456,230.877266667,146.315733333,174.386,108.070133333,249.1228,121.052666667,151.579,264.2104,295.087666667
214.81,152.5,306.111133333,175.5556,98.6111333334,136.111133333,77.7778000001,194.444466667,112.5,113.3334,203.888866667,212.500066667
215.19,154.203,313.043466667,189.2754,105.7972,130.7246,101.7392,215.0724,123.478266667,109.8552,233.913066667,224.347933333
215.57,204.210533333,366.6666,250.1754,140.000066667,176.8422,132.9824,267.719333333,146.3158,157.544,310.175466667,315.789666667
215.95,245.882333333,412.156733333,275.686266666,174.5098,190.5884,157.647066667,312.941066667,187.058933333,195.686266667,328.627333333,367.843
216.32,152.463866667,291.884,191.883933333,123.188466667,114.4928,87.5361333333,207.826133333,142.029066667,130.724666667,230.144933333,251.884133333
216.70,837.777533333,1780.0,991.111266667,582.222266667,617.777866667,533.3334,1277.7778,868.888866667,484.444333333,1375.5556,1535.5556
217.08,-133.777733333,-340.444533333,-143.555533333,-108.8888,-91.1110666665,-83.1112000001,-221.3334,-153.777733333,-88.4444,-240.000133334,-281.7778
217.46,-219.444533333,-443.888866667,-224.444466667,-203.888733333,-143.333333333,-138.333466667,-346.111266667,-230.555533333,-191.111133333,-315.0,-397.222066667
217.83,-16.8750000001,-124.791666667,-18.3333333333,-13.5416666667,15.8333333333,12.2916666667,-62.0833333334,-17.0833333333,-5.00000000008,-52.0833333333,-81.0416666668
218.21,-43.4408666667,-141.720466667,-49.8925333334,-34.6236666667,-3.01079999992,-3.01073333334,-77.6344666667,-45.1613333333,-29.2473333333,-76.9892666667,-93.7634
218.59,-146.6666,-332.548933333,-154.5098,-170.980266667,-84.3137333333,-87.0589333334,-210.196,-161.176466667,-125.098133333,-227.843066667,-266.666733333
218.97,-95.9525333332,-186.904733333,-79.7618,-103.809533333,-42.8571333332,-66.6665999999,-116.904733333,-81.1906,-61.6666666667,-132.619133333,-161.190466667
219.34,-152.1738,-261.449266667,-111.884066667,-148.405866667,-71.8840666668,-111.884,-151.0144,-113.333266667,-105.5072,-175.0724,-223.478266667
219.72,-81.2121333333,-164.4444,-47.0706666666,-89.6970666667,-16.1615333335,-53.9394,-83.4342666667,-54.3434,-51.1112000001,-97.3738666667,-114.343466667
220.10,-68.5272000001,-125.271266667,-44.0310666667,-75.1938,-16.7442,-42.0154666667,-59.6899333334,-39.3798666666,-44.9612666666,-76.8992666665,-85.8913999999
220.47,-96.8421999999,-156.1402,-71.9298000001,-94.5613333334,-48.0700666667,-75.2630000001,-87.0175999999,-61.2281333334,-73.3331999999,-101.579066667,-118.245666667
220.85,-138.333333333,-209.761866667,-127.142866667,-149.761933333,-71.1904666666,-108.571333333,-123.095133333,-91.4285333334,-130.238,-156.666733333,-188.333266667
221.23,-1265.0,-1588.33333333,-1145.0,-1171.66666666,-710.000000001,-946.666666667,-965.0,-766.666666668,-1096.66666667,-1260.0,-1455.0
221.61,-276.666666667,-332.083333333,-247.083333333,-232.916666667,-123.75,-205.833333333,-141.666666667,-135.0,-216.25,-262.5,-312.916666667
221.98,-570.666666667,-592.0,-533.333333333,-516.666666667,-335.333333333,-518.0,-379.333333334,-370.0,-486.666666667,-546.0,-657.999999999
222.36,-241.111066666,-230.0,-196.296333333,-204.4444,-106.2964,-225.555533333,-101.481533333,-112.222266667,-188.148133333,-212.222333333,-273.3332
222.74,-107.5862,-85.2873333333,-70.8046,-69.885,-10.115,-90.5747333334,-13.3333333333,-18.6206666665,-61.3794,-66.2068000001,-102.7586
223.11,-73.5294666667,-57.2548666667,-62.9411333333,-39.4117333333,-1.76473333332,-59.4117333334,4.90186666673,-0.784400000007,-60.0000666667,-40.3922666667,-68.2351999999
223.49,-75.0000000001,-54.7916666667,-60.8333333334,-39.7916666666,-11.6666666667,-51.4583333334,13.9583333333,6.04166666662,-55.6249999999,-32.9166666667,-60.4166666667
223.87,-73.1250000001,-54.1666666666,-72.4999999999,-44.5833333334,-20.4166666667,-71.875,17.2916666667,-6.45833333332,-57.0833333333,-38.5416666667,-66.6666666667
224.24,-20.4546,-2.87886666666,-23.6364,-3.4848,4.69693333332,-33.6364000001,38.3334,23.4847333333,-5.45453333332,-8.48473333335,-20.1514
224.62,-28.1818666667,6.51520000001,-13.6364,-2.87879999998,12.1213333333,-18.1817999999,40.4546,28.6362666666,-1.66659999999,-3.48486666667,-10.7574666667
225.00,-9.45459999997,10.1818666667,1.45466666667,13.2121333333,12.4849333333,-3.03026666666,47.1516,40.9698000001,8.12133333332,4.48493333333,6.42433333334
225.38,12.5372666667,22.8855333333,15.423,19.7015333333,24.8756666667,8.95519999999,49.3533333333,45.0745333334,22.3880666667,9.95033333334,18.8060666667
225.75,-5.61406666666,5.9648,-3.6258,3.74266666667,2.92386666666,-6.43273333332,30.7602,28.7720666667,0.467733333326,-13.6841333333,2.22213333335
226.13,-12.8102666667,-3.26793333333,-14.9019333333,-0.915133333334,-1.30713333335,-6.01306666668,27.1895333333,27.7124666667,-7.18933333333,-22.4836666667,-2.35293333334
226.51,-17.0909333333,-19.0303333333,-23.394,-11.7576666667,-13.4544666667,-14.1818,12.6061333333,16.6062666667,-16.8484666667,-31.0302666667,-18.7879333333
226.88,-27.7966666667,-35.1412666667,-39.0961333333,-24.2939333333,-31.1864666667,-30.9604666667,0.112999999986,-0.45186666668,-22.4858,-51.8643333334,-33.6722
227.26,-42.8985333333,-48.2608,-60.0,-47.8261333333,-38.4058,-40.2898666666,-1.01446666668,-7.24626666666,-34.9274,-78.6956000001,-53.4782666667
227.64,1.77766666669,3.20000000001,-11.1111333333,0.355600000014,6.40000000001,1.95553333334,25.4222666667,20.4444666667,2.22206666667,-21.6889333333,-0.622200000014
228.01,-6.14026666668,1.05253333332,-14.9122,-4.38593333333,-4.82446666664,7.10540000001,24.2980666667,15.0,-6.22806666665,-25.5262,-5.87733333333
228.39,-21.8518,-5.8334,-23.9814,-12.4074666667,-9.44453333334,3.88893333332,20.5555333333,2.96300000002,-19.0740666667,-33.7963333333,-9.25906666668
228.76,2.4836,9.28113333334,-3.07186666667,2.81046666668,4.31373333332,15.7515333333,28.3006666667,16.536,1.17646666665,-12.5490666667,4.11760000001
229.14,4.42246666667,11.0891333333,-0.858133333334,8.1848,8.91086666668,18.5478,29.7690666667,15.2474666667,6.13853333332,-7.12859999998,11.0231333333
229.52,-8.14026666669,7.78946666665,-12.0700666667,1.12279999999,1.89466666666,12.421,21.6139333333,4.14026666667,-0.841999999994,-13.2632,0.210466666672
229.89,12.0468,26.3158,8.65500000001,19.5907333333,19.9999333333,30.7602,38.655,22.924,17.9530666667,5.38006666667,19.7661333333
230.27,12.1505333333,27.3118,13.7097333333,18.0644666667,16.0214666667,30.1612666667,39.5700666667,22.9569333333,18.3871333334,9.24746666667,21.8816666667
230.65,18.2032666667,35.0355333333,21.4658,23.8770666667,21.5602,33.0969333333,45.5320666667,29.0780666667,22.8368666667,15.3190666667,31.773
231.02,21.1429333334,38.8094666667,24.1902666667,24.4285333333,24.0953333333,38.8094666667,47.1905333333,31.8095333333,22.2381333333,19.6190666667,36.2380666667
231.40,19.293,40.8585333333,25.5554666667,25.1514666667,20.3535333334,36.9698,44.4950666667,31.0100666667,24.5960666667,20.8585333333,36.8687333333
231.78,14.7658,34.9310666667,18.1267333333,15.0965333333,13.6088,32.1212666667,39.5593333333,24.3526,21.2672666667,14.9862,30.3582
232.15,22.2778666667,41.8332666667,24.6110666667,23.7222,21.2221333333,37.1667333333,41.7222666667,33.6112,32.4444,23.4444666667,38.8889333333
232.53,30.1093333333,47.8142,30.9836,29.3442666667,22.2403333333,41.5301333333,41.2568666667,37.8142666667,35.2458666667,29.0164,40.6556
232.90,29.8550666667,48.7536666667,31.3043333333,30.2608666667,26.3768,38.8406,42.4348,33.8550666667,34.5508,30.4926666667,40.6377333333
233.28,26.2069333333,49.2528666667,32.5287333333,26.8965333333,23.2758666667,38.2182666667,40.23,28.5057333333,34.8276,30.3448666667,36.7240666667
233.66,24.703,42.1188666667,31.0594,23.9792666667,18.7598,34.2118666667,37.9845333334,28.7338,32.8164666667,29.9224666667,39.5865333333
234.03,22.0168666667,38.5434,27.9552,15.8542666667,12.8852666667,27.2828666667,32.605,23.5854,29.4678666667,29.4677333333,34.3416666667
234.41,20.9276,37.3914666667,24.4636666667,13.1592666667,11.5363333333,23.0146,30.3189333333,21.5072666667,29.3914,26.2608666667,33.5652666667
234.78,12.2559333333,27.6095333333,14.5454666666,-0.134733333326,-0.336799999994,16.229,16.8350666667,10.0336,21.1447333333,20.2020666666,20.9428
235.16,17.0987333333,31.5432666667,19.0123333333,4.32093333335,3.51846666665,16.6667333333,22.0986,11.605,24.3210666667,24.5062666667,22.0370666667
235.54,26.6153333333,39.0255333333,29.7949333333,16.1538,15.2306666667,26.2050666667,30.0513333333,23.1283333333,30.9742666667,30.9230666667,33.1795333333
235.91,30.4902666667,43.1862,34.3628,19.7058,17.402,30.0490666667,33.8234666667,27.3038666667,32.941,33.6274,35.6371333333
236.29,21.6932666667,34.7089333333,23.9682,6.45500000002,3.70380000001,20.7407333333,25.6614666667,14.2857333333,19.2592,25.0264,25.1852666667
236.66,24.2106,33.7426,20.8187333333,-0.93566666666,0.64326666668,17.4854,26.5496666667,12.4560666667,22.0467333333,22.1636666667,24.0936
237.04,24.48,34.2933333333,18.88,0.479999999994,1.17333333332,18.56,28.32,18.8266666667,23.4666666667,24.3733333333,26.6133333333
237.41,18.3598666667,25.1850666667,10.8994666667,-7.88360000001,-4.23286666669,11.3226666667,19.7354666667,12.6983333333,13.6508666667,15.0265333333,19.8941333333
237.79,20.8523333333,29.1227333333,15.6392,-4.36086666666,1.75440000001,15.7893333333,23.4084666667,16.2405333333,14.787,18.4962666667,22.5061333333
238.17,12.2136,25.2417333333,10.5851333333,-8.75306666666,-1.78100000001,10.7887333333,19.3894,10.9924,9.46566666667,10.0254666667,17.8116
238.54,20.6328666667,32.9536,21.7299333333,6.49786666666,10.7594666666,22.7426,27.4261333333,19.3248,18.9874,22.1518666667,26.3712
238.92,16.8048,29.3491333333,20.079,3.43200000001,8.99406666666,21.8540666667,25.2071333334,15.5424,19.0532666667,16.9624666667,25.4043333334
239.29,13.7918,28.9241333333,19.8589333333,4.37393333335,12.2751333333,21.8343333333,22.2575333333,16.0494,19.6824666667,15.3792,23.7742666667
239.67,5.95600000001,20.0339333333,12.9610666667,-1.28579999999,5.95606666665,14.6869333333,14.6869333333,5.78673333333,13.2318,9.40786666667,15.4992
240.04,2.23240000001,17.2477333333,10.3975333333,-1.49853333334,3.4862,12.5994666666,12.8134,2.62986666667,12.0183333333,7.49226666667,14.0672
240.42,5.55553333333,19.5239333334,15.291,4.31226666667,9.28566666667,17.0898666667,16.8518666667,8.54493333333,17.6984,10.1324,18.254
240.79,6.62033333333,18.0324,15.9258666667,5.6944,10.4166666667,19.3982,18.7038,9.861,17.8474,11.3425333333,19.4675333333
241.17,7.9234,17.5717333333,17.3375333333,6.21933333333,10.5005333333,20.5326,18.2321333333,10.1810666667,20.2344,11.7146,21.1289333333
241.54,8.29926666666,17.3372,15.1215333333,6.39466666667,9.17386666666,18.5228666667,19.2032,9.99033333333,20.6997333333,11.2730666667,20.8746666667
241.92,10.4212666667,16.4286666667,14.8718,7.50919999999,9.04759999999,19.6337333333,19.304,10.6226666667,21.1721333333,11.1538666667,20.8608666667
242.29,13.8296,17.7998,17.4359333333,9.85933333332,11.3979333333,22.3986666667,20.7279333333,12.9362,22.9445333333,13.3333333333,23.5071333334
242.67,11.2582666667,16.209,14.2484,5.84973333333,8.15366666667,18.9870666667,18.1207333333,10.7190666667,20.5392666667,9.902,21.1929333333
243.05,12.5081333333,17.5566,14.2394666667,7.55660000001,8.83493333333,18.7702666667,18.5276,11.1327333333,21.4401333333,11.2783333333,21.4077333333
243.42,12.2798666667,15.4238,12.8395333333,5.94233333333,6.86420000001,17.3826,18.6172666667,10.1728,19.7036666667,10.1234,20.6748666666
243.80,11.32,14.7854666667,11.4190666667,4.19146666666,6.55119999999,17.8052666667,19.2409333333,10.5941333333,20.0329333333,9.57086666666,21.6006666666
244.17,9.79259999999,12.0892666667,9.17066666667,3.04633333334,5.21533333334,15.9968666667,16.7783333333,9.5056,18.4369333333,7.92673333332,19.6332
244.55,10.7332,12.8496666667,9.20633333334,3.6584,5.57826666666,16.145,17.1126,9.35746666668,18.8963333333,8.3296,20.2116
244.92,8.993,11.2626,7.4468,3.57453333333,4.62413333333,15.0070666667,15.5035333333,7.39006666666,17.2340666667,7.30493333333,18.851
245.30,7.38813333333,10.1936,5.94526666667,2.72539999999,4.0214,14.2818,14.8697333333,5.85166666667,15.3774666667,5.33073333333,17.221
245.67,10.8942,13.2867333333,9.41926666667,7.27066666668,7.79320000001,18.8269333333,18.0138666667,10.4297333333,18.6179333333,9.07073333333,20.2438
246.05,10.2877333333,13.1868,9.50293333332,6.78173333333,8.10046666667,17.9382666667,17.7184666667,9.62846666667,18.294,8.43546666667,19.5186
246.42,10.9099333333,13.3811333333,9.95206666665,8.29493333333,8.91766666666,18.3906666667,18.7166,10.0287333333,19.4444666667,9.99046666667,19.9137333333
246.79,11.6312,12.5532666667,10.2571333333,9.63646666666,9.30839999999,18.5195333333,19.0868,9.97346666666,19.7607333333,9.92913333332,19.6809333333
247.17,11.4273333333,12.1494666667,10.2434666667,9.6306,9.47933333334,18.6649333333,19.1435333333,10.6716666667,19.4373333333,10.2854666667,19.9581333333
247.54,10.6747333333,11.5394,9.32526666667,9.4304,8.24240000001,17.3816666667,18.0283333333,9.93939999999,18.9090666667,9.52719999999,19.4990666667
247.92,11.8399333333,11.9476666667,10.2540666667,10.3388666667,8.9146,17.4286666667,18.1986666667,10.5774,18.8761333333,9.46873333333,19.7074
248.29,13.1868666667,12.8862,11.7533333333,11.6378666666,10.2195333333,18.79,19.5992666667,11.8921333333,19.8998666667,10.3276,20.9942666667
248.67,12.5369333333,12.3264666667,11.4207333333,11.1007333333,9.35213333334,18.0874,18.7588,11.1709333333,19.6408,9.85946666668,20.0781333333
249.04,12.6211333333,12.3328666667,12.0529333333,11.0445333333,9.21966666667,18.0312,18.9516,11.7885333333,20.096,9.77199999999,19.864
249.42,13.4481333333,12.4652666667,12.9158,12.588,9.90173333333,18.7388,19.3694666666,12.9566666666,21.032,10.8108666667,19.9999333333
249.79,12.8616666666,11.7578666667,12.5500666667,11.4731333333,9.69286666665,17.5167333333,18.8696,11.7846,20.2046666667,9.92433333333,19.2968
250.17,13.1636666667,12.0508666667,12.7392,11.9379333333,10.4195333333,17.6708666667,19.1985333333,12.2678666667,20.7071333333,10.2970666667,19.8773333333
250.54,12.8158666667,11.2228,12.0446666667,11.0907333333,9.60940000001,16.3978666667,18.3766,11.3242,20.2639333333,9.14260000001,19.4013333333
250.92,13.5154666667,12.3794,12.3042666667,10.8788666667,10.7074,17.4812666667,19.1854666667,11.8758,21.4041333334,9.58193333335,20.9218
251.29,14.624,12.992,13.312,12.2773333333,11.0293333333,18.432,19.9146666667,12.3306666667,22.3573333333,9.47200000001,21.536
251.66,17.4908,15.4386,16.034,14.4391333334,13.865,21.446,22.5517333333,15.2684,25.2737333334,11.9298,24.051
252.04,16.8853333333,15.8361333333,15.4862666667,14.0874666667,13.3005333333,21.6612,22.4699333333,15.377,25.2786666667,11.858,23.3662
252.41,16.2233333333,15.3913333333,15.0738666667,13.4208666667,12.6984,20.9304666667,21.653,14.8658666667,24.6414666667,11.1330666667,22.3207333333
252.79,17.102,15.4930666667,16.022,14.1816666667,14.5014,21.7961333333,22.0936666667,16.1543333333,24.6612666666,11.7465333333,23.438
253.16,18.4444666667,16.6555333333,16.9778,15.6776666667,15.6555333333,22.6666,22.8887333333,17.3667333333,25.3444,12.4000666667,24.8667333333
253.54,18.1149333333,15.954,15.5975333333,13.9655333333,14.5400666667,20.9769333333,22.7356666667,15.6666666666,24.046,11.6667333333,24.4828
253.91,17.4386666667,15.7777333333,15.8829333333,13.2748666667,13.2866,19.8596666667,21.2398666667,14.9124,23.6022,10.4561333333,23.6608666667
254.28,16.7572,14.9246666667,15.3586666667,12.7305333333,11.5008,18.4809333333,20.4942666667,13.9361333333,23.255,9.83726666667,23.2549333333
254.66,15.8084666667,14.2660666667,14.7638,11.4552,9.61440000001,17.2388,19.1046666667,13.6194666667,21.2561333333,8.75626666667,21.8656666667
255.03,13.8294666667,12.0101333333,13.6133333333,9.73286666668,7.83713333333,15.1145333333,17.4301333333,12.3028,18.715,6.69213333333,19.4146666666
255.41,13.3063333333,11.6159333333,13.4685333333,8.1,7.70786666667,14.0906,17.6606,11.7241333333,18.3772666667,6.35566666666,19.4185333333
255.78,8.93060000001,6.27773333334,9.50000000001,4.73613333333,4.29179999999,10.3888666667,13.2777333333,7.11106666667,13.5556,2.70826666667,15.2499333333
256.15,8.54666666667,4.62666666667,8.57333333334,4.49333333333,3.89333333333,9.42666666665,12.6533333334,5.63999999999,12.6133333333,2.45333333333,14.8133333333
256.53,6.83326666667,2.88453333333,5.96160000001,2.62813333333,2.0256,7.15386666666,11.0514,3.39740000001,11.0641333333,0.871866666667,13.487
256.90,6.44286666665,1.861,4.60539999999,1.93166666667,1.53113333333,6.93746666667,11.3074,2.57953333333,10.4710666667,-0.353399999999,11.7666666667
257.28,4.1602,0.0632,2.34879999999,0.252866666667,0.189466666665,5.80306666667,9.43666666667,0.800599999999,8.86793333333,-1.10586666667,9.60506666666
257.65,4.16446666667,0.757866666668,3.05033333333,1.36073333333,0.967933333334,6.73073333333,9.55240000001,1.95426666667,9.29673333334,-0.301266666667,9.95426666667
258.02,4.86706666667,1.23626666667,3.4116,2.68386666667,2.30833333333,8.61500000001,10.3676666667,3.34906666667,9.99999999999,1.34586666667,10.7590666667
258.40,6.8712,3.3128,5.34413333333,5.10573333333,4.83966666667,10.9202666666,12.3038666667,5.3852,11.8404,3.54473333333,12.2698666667
258.77,7.39333333334,3.8198,5.5496,5.89799999999,6.13219999999,11.7717333333,12.9669333333,6.1622,12.3542666667,4.13213333333,12.7747333333
