wavelength,Back_ComLorm,Belly_ComLorm,Breast_ComLorm,Crissum_ComLorm,Crown_ComLorm,DorTail_ComLorm,Rump_ComLorm,Throat_ComLorm,WingTip_ComLorm
262.88,12.5588333333,8.45708333333,9.71041666667,7.54475,5.69675,13.2298333333,12.6163240741,7.70941666667,11.10525
263.25,12.50325,8.38500000001,9.484,7.23433333334,5.39166666667,13.3048333333,12.695,7.58325,10.80925
263.63,13.2440833333,8.72308333333,10.3245,7.85141666668,5.83891666666,13.8960833333,13.2518425926,8.29791666666,11.2035
264.00,12.7850833333,8.57983333334,9.88908333333,7.72491666667,5.553,13.8633333333,13.4192685185,8.31025000001,11.0368333333
264.37,12.4445,8.53924999999,9.61658333334,7.19275,5.73516666667,13.7198333333,13.610712963,8.34116666668,11.4464166667
264.75,12.68675,8.87349999999,9.8585,7.78516666666,6.24408333334,14.0530833333,13.7545925926,8.25383333332,11.39175
265.12,12.0405833333,8.05833333333,9.52733333334,7.0295,6.17341666667,13.34425,13.5714444444,7.16308333333,10.2261666667
265.49,10.6025833334,7.01875,7.87158333333,6.18933333333,4.8515,12.238,12.2795092593,5.74341666667,8.99858333332
265.87,10.2856666667,6.571,7.17883333333,6.35058333332,4.44383333334,11.75175,12.0784537037,5.553,8.43216666666
266.24,9.79083333334,6.16875,7.08508333333,6.58016666667,4.38675,11.5946666667,11.9280185185,5.64216666667,8.69391666666
266.61,9.73366666666,6.11758333333,7.21141666667,6.84241666666,4.09691666667,11.4825,11.8263796296,5.46258333334,8.43091666667
266.98,9.86625,5.94958333333,6.89483333333,6.61125,4.01141666667,10.83225,11.4028518518,4.74741666666,7.89441666667
267.36,10.1620833333,5.97558333333,7.295,6.91625,4.3495,10.86725,11.466,4.85908333333,8.0525
267.73,9.45874999998,5.49433333333,6.52491666667,6.43658333333,3.95166666667,10.7108333333,10.8673703704,4.3625,7.328
268.10,9.68325000001,5.56583333334,6.84808333333,6.44716666667,4.09258333333,10.5583333333,11.0686296296,4.68441666667,7.15625
268.48,9.94374999999,5.41883333333,6.73541666667,6.37391666667,3.94925,10.3969166667,10.937037037,4.40241666667,6.74133333333
268.85,9.15516666667,4.63508333333,5.70458333333,5.43275,3.33575,9.34258333332,10.2826203704,3.87366666667,5.95233333333
269.22,8.75833333334,4.60366666667,5.30416666667,5.46575,3.19075,9.00391666666,10.0003148148,3.81366666667,5.83691666667
269.59,9.56316666666,5.41941666667,6.184,6.30466666667,4.316,9.83325000001,10.8308055555,4.75858333334,6.6095
269.97,9.43358333334,5.51266666667,6.16616666667,5.848,4.33983333333,10.0311666667,10.6911018519,4.79225,6.39516666667
270.34,9.50333333332,5.47466666666,6.319,5.83891666667,4.43158333333,9.97233333333,10.57825,4.53091666667,6.32983333334
270.71,8.67458333334,4.69775,5.451,5.08233333333,4.04191666667,9.31941666667,9.81062037038,3.61933333333,5.76516666666
271.09,8.86016666667,4.98858333333,5.59408333333,5.3415,4.29308333333,9.79233333334,10.0066203704,3.96125,5.99466666667
271.46,8.64416666666,4.93366666667,5.73383333333,5.01008333333,3.996,9.68916666666,9.8250185185,3.66466666667,5.953
271.83,8.80241666666,5.31433333333,6.03791666666,5.035,4.06191666667,9.93025000001,10.0371111111,3.7225,6.512
272.20,8.309,4.76958333333,5.54108333333,4.47666666667,3.427,9.55858333333,9.46225000001,3.33441666667,6.33183333333
272.58,7.88716666667,4.92225,5.78575,4.69675,3.51166666667,9.56616666666,9.60831481482,3.38716666667,6.61575
272.95,8.9205,6.074,6.98041666667,6.10183333333,4.58458333333,10.8651666667,10.5588333333,4.39208333334,7.779
273.32,9.13016666667,6.08808333333,7.34916666667,6.36966666667,4.61641666666,11.3985833334,10.814212963,4.551,8.06625
273.69,9.07266666667,6.15341666667,7.34116666667,6.16291666667,4.49825,11.4291666667,10.8248611111,4.56016666667,8.09008333333
274.06,8.75391666667,5.87833333334,7.47266666666,5.986,4.14208333333,11.1649166667,10.6221111111,4.18625,7.83441666666
274.44,8.69125,5.9285,7.43083333333,5.83291666667,4.04308333333,11.1263333333,10.5516666667,4.24483333333,7.925
274.81,8.88133333334,6.18216666667,7.606,5.78258333333,3.94391666666,11.0324166667,10.5387222222,4.46116666667,7.82125
275.18,8.81800000001,5.99858333333,7.56725,5.75875,3.72625,10.5483333333,10.3774166666,4.38291666667,7.90091666668
275.55,8.668,6.01083333333,6.99958333333,5.68116666667,3.513,10.05525,10.1462592593,4.51741666667,7.57316666666
275.93,8.36033333333,5.48525,6.52483333333,5.57183333333,3.06475,9.54625000001,9.80196296296,4.28833333334,6.83341666667
276.30,9.23424999999,6.38333333333,7.14141666667,6.47666666667,4.1035,10.3329166667,10.5184722222,4.87258333334,7.45441666667
276.67,9.44841666667,6.41383333333,6.97958333333,6.15291666667,4.18325,10.34175,10.317537037,4.74916666667,7.29575
277.04,8.53233333333,5.43441666667,5.9685,4.81483333333,3.132,9.39066666667,9.50509259259,3.56408333333,6.24716666666
277.41,8.78441666667,5.78491666667,6.39958333334,4.96733333333,3.68175,9.39333333334,9.9653425926,4.02008333333,6.27541666667
277.79,8.74791666667,5.58158333333,6.18683333333,5.31825,3.68725,9.54383333333,9.94735185184,3.92283333333,6.09733333333
278.16,8.9645,5.58525,5.86458333333,5.63,3.75341666667,9.50633333334,10.0610740741,4.01025,6.25558333333
278.53,9.80166666665,6.14166666667,6.5855,6.44308333334,4.45441666667,10.2455,10.7677962963,4.60775,6.82108333333
278.90,9.53616666666,5.82416666666,6.47166666667,6.33033333333,4.39808333334,10.2549166667,10.7675092593,4.29466666667,6.84208333333
279.27,9.45649999999,5.82683333333,6.6025,6.38016666667,4.66583333333,10.5144166667,10.9127685185,4.21558333333,6.68416666667
279.64,9.70233333334,5.80625,6.91025,6.46633333334,5.04341666667,10.9090833333,11.1364259259,4.18833333333,6.96983333333
280.02,9.95733333332,6.11275,7.38008333333,6.66133333333,5.72416666667,11.10225,11.409212963,4.37691666667,7.57191666667
280.39,9.23441666667,5.61975,6.83333333333,5.90108333333,5.08833333333,10.1301666667,10.7135,3.68758333333,6.93741666667
280.76,9.43816666667,5.72933333333,7.18741666667,5.9085,5.09,10.1853333333,10.8218796296,3.88791666667,6.86508333333
281.13,9.17058333333,5.4775,7.40616666666,5.96108333333,5.08375,9.81358333334,10.6100277778,3.92733333334,6.79325
281.50,9.26733333333,5.5215,7.156,5.82316666667,5.07875,9.70516666666,10.2511388889,3.98908333333,6.84
281.87,8.66908333332,4.69416666667,6.53066666667,4.57916666667,4.22425,8.94699999999,9.3977962963,3.20775,6.13266666667
282.25,8.82875000001,4.97766666666,6.8565,4.412,4.51491666667,9.31483333334,9.65862037036,3.33691666667,6.45441666667
282.62,8.11958333333,4.394,6.068,3.78008333333,3.82566666667,8.66991666667,8.96762037037,2.74283333333,5.83633333333
282.99,8.32,4.71141666667,6.26866666667,3.94816666667,4.22608333333,8.88058333332,9.08571296296,3.11891666667,6.088
283.36,8.14758333333,4.4365,6.06541666667,3.646,3.84908333333,8.71341666667,8.82961111111,2.96775,5.9575
283.73,8.67316666666,5.03516666667,6.62133333334,4.20841666667,4.42283333333,9.23141666667,9.40797222222,3.49533333334,6.30258333333
284.10,9.19891666666,5.58258333334,7.11975,4.68058333333,4.93116666666,9.81400000001,9.97785185184,4.203,6.6545
284.47,9.64708333333,5.78816666667,7.71775,5.18041666667,5.34491666667,10.498,10.3088796296,4.808,7.14491666667
284.85,9.42200000001,5.44316666667,7.32816666667,4.77166666667,5.01066666667,10.1463333333,9.88219444445,4.44541666667,6.653
285.22,9.96674999999,5.765,7.48716666666,5.02575,5.233,10.573,10.3055,4.77108333334,6.903
285.59,9.96508333333,5.92058333333,7.59983333333,5.03375,5.12841666667,10.7935,10.5148703704,4.62466666667,6.94633333333
285.96,10.1386666667,6.22858333334,7.63641666667,5.16675,5.29683333333,10.7635,10.5875833333,4.80925,7.012
286.33,9.82083333333,6.05008333333,7.26333333333,4.96925,4.99075,10.4133333333,10.1617407408,4.61975,6.79583333333
286.70,10.16025,6.46025,7.58183333333,5.26341666667,5.38466666667,10.6091666667,10.5179537037,4.91108333334,6.9695
287.07,10.3433333333,6.58391666667,7.79058333334,5.46275,5.22,10.61125,10.6275185185,4.92716666667,7.01583333334
287.44,10.6275833333,7.09208333333,7.93608333333,6.06725,5.50716666667,10.7128333333,10.8991018518,5.24116666667,7.39725
287.82,10.46525,7.011,7.72533333333,6.03533333333,5.22208333334,10.5040833333,10.6019074074,5.17608333333,7.31508333333
288.19,9.96141666667,6.698,7.22433333334,5.56766666666,4.59425,10.0184166667,10.0559351852,4.73008333334,6.90216666667
288.56,9.65375000001,6.58466666667,6.80041666666,5.34316666667,4.16316666667,9.56016666668,9.74335185185,4.34658333334,6.38316666666
288.93,9.52124999999,6.49883333333,6.64775,5.41641666667,4.07225,9.47758333333,9.71498148148,4.26466666667,6.37541666667
289.30,9.23799999999,6.27125,6.46158333333,5.05125,3.75466666667,9.23083333333,9.31296296295,4.02191666667,6.0
289.67,9.52741666666,6.32258333334,6.67475,5.27,4.09783333333,9.3315,9.41094444445,4.30458333333,6.11933333333
290.04,10.0035,6.81358333333,7.37991666667,6.01775,4.74175,9.92458333332,9.99524074074,5.08241666667,6.56616666667
290.41,10.2505833333,6.80383333333,7.669,6.14316666667,4.76808333333,9.88775,9.99417592592,5.15225,6.48058333333
290.78,10.3821666667,6.7885,7.87641666667,6.29158333333,4.70708333333,9.92533333333,10.0797037037,5.34158333333,6.71241666666
291.15,10.9393333333,7.161,8.20991666667,6.9215,5.5495,10.471,10.5998148148,5.869,7.31358333333
291.52,10.8388333333,6.77325,7.97275,6.37608333333,5.526,10.4085,10.5387314815,5.64733333333,7.04183333333
291.89,10.28525,6.09616666666,7.38358333333,5.77691666667,5.10125,10.0186666667,10.1012962963,5.02258333333,6.41508333333
292.26,9.97241666666,5.58858333333,6.942,5.26816666667,4.91758333334,9.72850000001,9.71373148148,4.5555,5.82858333334
292.64,9.945,5.53608333333,7.05883333334,5.23025,5.04808333333,9.73958333334,9.73496296296,4.58316666667,5.93908333333
293.01,9.89258333332,5.64166666666,7.13825,5.09316666666,5.24608333334,9.85733333333,9.85302777778,4.66216666667,5.9945
293.38,10.3446666667,6.31783333333,7.35125,5.65925,5.80133333334,10.4314166667,10.4055925926,5.0955,6.64158333334
293.75,9.504,5.53825,6.47016666667,4.96125,4.929,9.61124999999,9.60614814816,4.29608333333,5.81291666667
294.12,8.66491666667,4.53208333333,5.4065,3.83733333334,4.02883333333,8.66083333334,8.77163888889,3.1305,5.12716666667
294.49,8.61274999999,4.4795,5.29841666667,3.92458333333,4.1175,8.79783333333,9.04109259261,3.27891666667,5.25125
294.86,8.26908333334,4.12325,4.77275,3.42466666667,3.89283333333,8.54099999999,8.7062962963,2.84325,4.77625
295.23,8.1345,4.16133333333,4.67091666667,3.23933333333,3.62616666667,8.26475000001,8.48225925928,2.632,4.47208333334
295.60,8.49,4.63483333334,5.28191666667,3.82441666667,3.93,8.51366666667,8.80300925925,3.08875,4.77808333333
295.97,9.07358333333,5.385,5.99008333333,4.4965,4.63816666667,8.88683333334,9.61260185185,3.87858333333,5.6585
296.34,9.46508333333,5.83516666667,6.51241666667,5.02983333333,5.07258333333,9.27291666668,10.0844907408,4.34675,6.30491666667
296.71,9.61733333333,6.0205,6.59808333333,5.19108333334,5.2585,9.41783333333,10.2981111111,4.53441666666,6.43091666667
297.08,9.22583333334,5.63275,6.20783333333,5.055,4.94625,9.08283333333,9.99348148147,4.27958333333,6.07616666667
297.45,8.69383333333,5.00333333333,5.90208333333,4.69333333333,4.57791666667,8.477,9.50434259258,3.87366666667,5.54141666667
297.82,8.77483333334,5.30708333333,6.15366666667,4.88791666667,4.78966666667,8.58358333333,9.80172222222,4.16508333333,5.71491666667
298.19,8.71125000001,5.46525,6.22116666667,5.15225,4.81108333333,8.58424999999,9.82149999999,4.32016666667,5.65158333333
298.56,8.8525,5.53391666667,6.33358333333,5.21633333334,4.91833333334,8.48658333334,9.92197222222,4.35975,5.67575
298.93,9.27616666667,5.933,6.81275,5.80675,5.31525,8.76166666666,10.2551851852,4.78025,6.07691666667
299.30,8.94541666666,5.69383333334,6.7415,5.77908333334,5.13766666667,8.60124999999,10.072037037,4.72575,5.98525
299.67,8.416,5.24083333333,6.24933333333,5.37508333333,4.706,8.24458333334,9.59681481483,4.44925,5.70841666667
300.04,8.19816666667,5.10891666667,6.12208333334,5.22525,4.54275,8.29558333333,9.2809537037,4.30983333333,5.46133333334
300.41,8.15833333333,4.95766666667,5.9255,5.21533333333,4.317,7.96675,9.16574074075,4.09225,5.29458333333
300.78,8.25883333334,4.98633333333,6.19591666667,5.45033333333,4.35291666667,8.07266666666,9.09367592592,4.1735,5.56225
301.15,9.17366666668,5.68075,7.007,6.236,5.10408333333,8.74649999999,9.74664814815,4.93058333333,6.35083333334
301.52,9.50416666666,5.91058333333,7.06733333334,6.47625,5.27016666667,8.84966666667,10.0330555555,5.11458333333,6.46941666667
301.89,10.08425,6.10116666667,7.42041666667,6.81433333333,5.66258333333,9.24975,10.4720277778,5.4165,6.85008333333
302.26,10.3130833333,6.1035,7.55791666667,6.89308333333,5.85341666666,9.502,10.4793425926,5.43158333333,7.15783333333
302.63,9.63725000002,5.6395,7.03291666667,6.365,5.33391666666,9.25633333332,9.96683333333,4.93175,6.56608333333
303.00,9.25575,5.505,6.93558333333,5.95908333333,5.04758333333,8.99283333333,9.8580462963,4.79908333333,6.40233333334
303.37,8.93150000001,5.05825,6.35533333333,5.39341666667,4.51433333334,8.39091666667,9.31046296296,4.31241666666,5.71058333333
303.74,9.21283333333,5.2625,6.51666666667,5.55075,4.78658333333,8.3945,9.47398148146,4.40091666667,5.72016666667
304.10,9.21066666667,5.04758333333,6.568,5.61408333333,4.82458333333,8.28216666667,9.49148148146,4.44816666667,5.74575
304.47,9.20233333333,5.17741666666,6.66808333333,5.65358333333,4.80675,8.44600000001,9.48990740742,4.563,5.78825
304.84,8.80983333333,4.74641666667,5.888,5.031,4.259,7.87166666667,9.0366111111,3.99316666667,5.20825
305.21,8.533,4.481,5.53458333334,4.72866666667,3.78958333333,7.61991666667,8.82710185185,3.70458333333,4.91716666667
305.58,8.52941666667,4.64933333333,5.79958333333,4.67891666667,3.83191666667,7.93758333333,8.88850925926,3.9505,5.1895
305.95,8.38125,4.60208333333,5.905,4.55425,3.76441666667,8.07875,8.67425000002,3.997,5.31458333333
306.32,8.70708333333,5.15241666667,6.42408333334,4.89608333333,4.12275,8.337,9.20265740741,4.6065,5.54808333333
306.69,9.26291666667,5.80966666667,7.17858333334,5.57008333333,4.69491666667,8.89625,9.79902777778,5.31958333333,6.35058333333
307.06,9.94958333333,6.58916666667,7.87158333333,6.39033333333,5.33875,9.44883333334,10.3375092593,5.99958333333,7.20008333333
307.43,10.4544166667,7.11833333333,8.66333333334,6.86516666667,5.88925,10.1244166667,11.0502592593,6.58808333333,7.97866666667
307.80,10.493,7.11791666666,8.86216666667,6.922,5.82341666667,10.239,11.1991759259,6.76083333334,8.27158333333
308.17,10.1688333333,6.68875,8.39033333333,6.39391666667,5.41258333334,9.72991666668,10.8870740741,6.24008333333,7.93458333333
308.54,10.27525,6.72,8.39508333333,6.52825,5.59133333333,9.60516666668,10.9542407408,6.28091666667,8.05691666666
308.90,10.45975,6.90208333333,8.79675,6.69241666667,5.82783333333,9.74575000001,11.2785,6.6015,8.27683333333
309.27,10.1545833333,6.71508333333,8.69991666667,6.43033333333,5.72116666667,9.45458333334,11.0326481481,6.36958333334,8.05758333333
309.64,9.89883333334,6.53241666667,8.3305,6.194,5.34675,8.98958333334,10.6158055555,6.00583333333,7.93891666667
310.01,9.68475000001,6.23508333333,7.87625,6.05641666667,5.15633333333,8.50933333332,10.2696666667,5.69841666667,7.53266666666
310.38,9.37625000001,5.87825,7.40108333333,5.78116666667,4.82691666667,8.09741666667,9.91339814816,5.16808333333,7.25141666666
310.75,9.06458333333,5.33808333333,6.84925,5.41425,4.37616666667,7.58866666667,9.35837962964,4.71291666667,6.74316666667
311.12,8.23291666666,4.37275,5.777,4.47558333333,3.478,6.74741666667,8.51250925927,3.78983333333,5.69841666667
311.49,7.65866666667,3.73816666667,5.00591666666,3.787,2.88658333333,6.06433333333,7.80312962963,3.17516666667,4.949
311.85,7.67725,3.74891666667,4.97391666666,3.71333333334,2.89133333333,5.92116666667,7.73903703703,3.11433333333,4.67158333333
312.22,7.90341666667,4.01241666667,5.10933333333,3.95725,3.00383333333,6.03233333333,7.74028703704,3.32058333334,4.751
312.59,7.67941666666,3.68183333333,4.89683333333,3.6395,2.70066666667,5.73675,7.50725000001,3.17725,4.3835
312.96,7.478,3.531,4.68116666667,3.49925,2.48775,5.55083333333,7.4098888889,2.98775,4.08275
313.33,7.65925,3.63825,4.87458333333,3.63541666667,2.5875,5.80766666666,7.54758333334,3.21733333333,4.13875
313.70,7.68858333333,3.558,4.959,3.56716666667,2.72041666667,5.92308333333,7.72237962963,3.32608333334,3.91641666666
314.07,7.29625,3.33141666667,4.78458333333,3.30358333333,2.35341666666,5.61991666667,7.59166666667,3.07083333333,3.62025
314.43,6.87258333333,2.899,4.44258333333,2.98508333333,1.97091666667,5.26208333333,7.27714814815,3.13191666667,3.29775
314.80,6.962,3.24925,4.63375,2.99933333334,2.21325,5.47891666667,7.62860185185,3.3445,3.47266666667
315.17,7.25141666667,3.51808333333,4.96983333333,3.2795,2.5335,5.85708333333,8.04466666666,3.74991666667,3.6695
315.54,7.77633333333,4.2105,5.61525,3.91683333333,3.05566666667,6.49308333333,8.65567592593,4.45708333333,4.34575
315.91,7.62216666667,4.13908333333,5.5715,3.93183333333,3.06891666667,6.66608333334,8.72337962962,4.57041666667,4.37733333333
316.28,7.43091666667,3.80775,5.39666666667,3.73133333333,2.86383333333,6.6855,8.62673148148,4.61608333333,4.21908333333
316.64,7.49325,3.95675,5.53241666667,3.721,3.06133333333,7.11158333333,8.82272222222,4.79658333333,4.321
317.01,7.23641666667,3.61641666667,5.36883333334,3.31516666667,2.8595,6.73883333333,8.42835185185,4.59416666667,4.28241666667
317.38,7.60675,4.01216666667,5.65508333333,3.521,3.39091666666,6.94666666667,8.79166666668,4.90025,4.86875
317.75,7.65391666667,4.03808333333,5.75966666667,3.57333333334,3.51708333333,6.86158333333,8.86469444444,4.85141666667,4.98875
318.12,8.16083333334,4.54466666667,6.1525,3.95741666667,4.03116666667,7.39408333333,9.15837962964,5.39608333333,5.463
318.49,8.58283333333,5.02891666667,6.68283333334,4.25283333333,4.41066666666,7.65558333333,9.50705555557,5.53441666667,5.77683333333
318.85,8.29108333333,4.718,6.25441666667,4.22833333334,4.077,7.39941666666,9.09875925925,5.11633333333,5.51091666667
