wavelength,Back_TanGutf,Belly_TanGutf,Breast_TanGutf,Crissum_TanGutf,Crown_TanGutf,DorTail_TanGutf,Patch10_TanGutf,Patch11_TanGutf,Patch12_TanGutf,Patch13_TanGutf,Rump_TanGutf,Throat_TanGutf,WingTip_TanGutf
406.47,9.41973333333,32.4876666667,33.3122666667,19.2361333333,7.32286666667,9.96246666667,12.9309333333,9.53446666666,6.9724,9.2944,10.5168666667,30.0112,9.33953333334
406.83,9.42826666665,32.5064333333,33.2848,19.2403333333,7.34166666667,9.94620000001,13.0009333333,9.54520000001,6.9758,9.27873333333,10.5282,30.0296,9.35623333333
407.19,9.35633333333,32.3885,33.1907333333,19.1686,7.257,9.83533333333,12.9518666666,9.44686666667,6.90086666667,9.21913333333,10.4302,29.9332666667,9.28146666667
407.55,9.33293333333,32.3790333333,33.215,19.1933333333,7.228,9.84180000001,12.9588,9.43340000001,6.90746666667,9.21540000001,10.4072666667,29.9234666667,9.27056666666
407.90,9.26273333334,32.3244,33.1555333333,19.1326,7.13446666667,9.77393333333,12.9221333333,9.3618,6.83946666667,9.13673333333,10.3088666667,29.8772,9.159
408.26,9.22026666665,32.399,33.1968,19.1445333333,7.10606666667,9.75026666667,12.965,9.33626666666,6.789,9.07999999999,10.2873333333,29.8994,9.1289
408.62,9.14340000001,32.3678666667,33.1885333333,19.1074,7.05026666667,9.67240000001,12.9595333333,9.29820000001,6.74466666667,9.03819999999,10.1994,29.8592,9.07066666667
408.98,9.13719999999,32.4510333333,33.2824666667,19.1196666667,6.99293333334,9.66366666667,13.0015333333,9.26286666667,6.70826666667,8.99993333333,10.184,29.9366,9.0707
409.34,9.19153333332,32.5348666667,33.3572,19.2140666667,7.0066,9.72293333332,13.0972,9.31746666668,6.75706666667,9.05786666667,10.1943333333,30.0398666667,9.13613333333
409.70,9.24719999999,32.5959333333,33.4894666667,19.2495333333,7.03933333333,9.79653333333,13.1825333333,9.34140000001,6.76266666667,9.09053333334,10.2336666667,30.1551333333,9.15393333334
410.06,9.26453333333,32.6418333334,33.5548666667,19.2586,7.0356,9.80839999999,13.2456666667,9.34593333334,6.8034,9.11019999999,10.2288,30.1598,9.1673
410.42,9.38320000001,32.7528666667,33.7236,19.3652666667,7.16606666667,9.93546666667,13.3828,9.48373333333,6.92693333333,9.23653333333,10.3528666667,30.333,9.30469999999
410.77,9.3408,32.7858666667,33.7804666667,19.352,7.13186666667,9.90533333335,13.4026,9.45013333334,6.90646666667,9.22426666667,10.2967333333,30.3641333333,9.26956666667
411.13,9.23913333333,32.7418,33.7426666667,19.2870666667,7.0482,9.86099999999,13.4072666667,9.40726666667,6.84313333333,9.16659999999,10.1943333333,30.3516,9.24353333333
411.49,9.25233333333,32.7925333333,33.7182666667,19.2741333333,7.06066666667,9.86013333333,13.4592,9.40626666667,6.83486666667,9.1768,10.1884,30.3750666667,9.27976666666
411.85,9.34806666667,32.9242333333,33.8868,19.4470666667,7.20973333333,9.97766666666,13.6018,9.5032,6.9246,9.29986666667,10.3001333333,30.4819333333,9.37629999999
412.21,9.35686666667,32.9435666667,33.9098666667,19.4853333333,7.22506666666,9.98886666667,13.657,9.52146666666,6.94946666667,9.33653333333,10.2853333333,30.5388,9.4054
412.57,9.38246666667,32.9812,33.9497333333,19.5077333333,7.2712,10.0639333333,13.7228666667,9.53713333334,6.97393333333,9.36239999999,10.2952666667,30.5371333333,9.48396666667
412.92,9.49846666665,33.0683333333,34.0238666667,19.6216666667,7.42526666667,10.188,13.8692666667,9.658,7.126,9.49246666666,10.3832,30.6238666667,9.63753333333
413.28,9.48593333334,33.0944666667,34.0934,19.6487333333,7.47226666667,10.2061333333,13.9536666667,9.66406666666,7.16393333333,9.49826666666,10.3861333333,30.6804666667,9.66686666666
413.64,9.40226666666,33.0958333333,34.0739333333,19.617,7.44126666667,10.1582,13.9650666667,9.63353333332,7.15373333333,9.4682,10.3372,30.6402666667,9.64986666665
414.00,9.36086666666,33.1003,34.0831333333,19.6118,7.40113333333,10.1385333333,13.9800666667,9.61320000001,7.12093333334,9.40126666667,10.2501333333,30.6776666667,9.63119999999
414.36,9.24106666667,33.0006333333,33.9547333333,19.4818,7.2512,9.99333333333,13.9076666667,9.48246666667,6.997,9.26626666667,10.0970666667,30.5172666667,9.5377
414.72,9.23233333332,33.0549666667,34.0006,19.506,7.24366666667,10.0069333333,13.9496,9.45186666665,7.0012,9.26046666667,10.1012,30.5193333333,9.56866666667
415.07,9.32246666666,33.2008333333,34.1577333333,19.6449333333,7.32613333333,10.0946,14.1191333333,9.51919999999,7.09066666667,9.34046666666,10.2153333333,30.6358,9.65943333333
415.43,9.24919999999,33.2012,34.2038,19.6260666667,7.26186666667,10.0677333333,14.1542666667,9.46753333334,7.06273333333,9.31319999999,10.1518666667,30.6871333333,9.62996666667
415.79,9.15033333333,33.2183333333,34.2410666667,19.5376666667,7.14926666667,10.0050666667,14.1683333333,9.38466666667,7.00593333333,9.23133333333,10.0576666667,30.7248,9.59363333333
416.15,9.11186666667,33.1704666667,34.2200666667,19.4676,7.1038,9.96793333333,14.1888666667,9.31073333333,6.9782,9.20393333334,10.0137333333,30.6663333334,9.57079999999
416.51,9.0838,33.1803,34.2694,19.4771333333,7.08466666667,9.98086666667,14.2428,9.30619999999,6.9908,9.23026666666,9.95893333331,30.7174,9.57146666666
416.86,9.01086666667,33.2221666667,34.2854,19.4231333333,6.98166666667,9.91239999999,14.2596,9.21880000001,6.92786666667,9.17820000001,9.87799999999,30.7568666667,9.5173
417.22,8.9862,33.2782666667,34.3437333333,19.4299333333,6.95153333333,9.90120000001,14.3074666667,9.20346666665,6.92186666667,9.18386666666,9.85786666666,30.7610666667,9.53623333333
417.58,8.97266666667,33.3368,34.3883333333,19.4319333333,6.90806666667,9.87466666666,14.3331333333,9.1664,6.91033333333,9.1806,9.81806666669,30.8284,9.54260000001
417.94,8.99013333334,33.3228333333,34.4120666667,19.4112666667,6.93426666667,9.89986666667,14.4091333333,9.16926666666,6.92813333334,9.23660000001,9.83953333333,30.8309333333,9.56553333333
418.29,9.0106,33.3734,34.4984,19.4254666667,6.95873333333,9.96033333333,14.5030666667,9.16206666667,6.9538,9.28686666666,9.83373333333,30.9078666667,9.60336666666
418.65,9.0476,33.3775,34.5108666667,19.3816,6.9974,10.0243333333,14.6017333333,9.19213333333,7.01706666667,9.34700000001,9.84619999999,30.9369333333,9.64179999999
419.01,9.02926666667,33.3960333333,34.5532,19.3526666667,6.9928,10.0422,14.6242666667,9.16433333333,7.0372,9.34866666667,9.81113333333,30.9725333333,9.652
419.37,9.05606666667,33.4172333333,34.6012666667,19.3698,7.0198,10.0561333333,14.6792666667,9.16300000001,7.08266666667,9.37046666667,9.81453333332,30.9930666667,9.68106666667
419.73,9.04053333333,33.374,34.5535333333,19.3378,7.00386666667,10.0312,14.6854666667,9.12739999999,7.07006666667,9.36733333334,9.76833333335,30.9452666667,9.66060000001
420.08,9.034,33.4280666667,34.6287333333,19.3621333333,7.01273333333,10.0585333333,14.7307333333,9.13493333334,7.11053333333,9.4006,9.76573333333,31.0086666667,9.68166666666
420.44,9.04146666667,33.4160333333,34.6627333333,19.3418666667,6.99346666667,10.0366666667,14.7668666667,9.11686666667,7.10526666667,9.40526666667,9.75660000001,31.0318666667,9.68293333333
420.80,9.04393333333,33.3900333333,34.6834666667,19.3398,7.0178,10.0632,14.8133333333,9.12493333333,7.121,9.4328,9.754,31.0364,9.70753333332
421.16,9.07066666667,33.3431333333,34.6509333333,19.307,7.03933333333,10.0786666667,14.8432,9.10666666666,7.1488,9.44553333333,9.74586666669,31.0237333333,9.72609999999
421.51,9.076,33.3059333333,34.6737333333,19.2933333333,7.048,10.1134,14.8786666667,9.09213333333,7.1632,9.4656,9.71453333335,31.0126666667,9.72756666667
421.87,9.04526666666,33.3142333333,34.7017333333,19.2766666667,7.02133333333,10.0916,14.9052,9.06013333334,7.17093333333,9.46373333334,9.69359999999,31.0342,9.71273333335
422.23,8.99526666666,33.2790666667,34.6852666666,19.2349333334,6.97326666667,10.0246,14.8787333333,9.01366666667,7.1386,9.42266666667,9.63753333334,31.0077333333,9.65556666666
422.58,8.93286666666,33.3028,34.7195333333,19.2307333333,6.89693333333,9.9586,14.8582,8.92973333333,7.09233333333,9.3698,9.55213333334,31.0256666667,9.60449999999
422.94,8.90899999999,33.2421,34.6865333333,19.2054,6.88953333333,9.93013333335,14.8658,8.92360000001,7.07373333333,9.35520000001,9.52546666666,30.9906,9.5894
423.30,8.84646666667,33.1935,34.6477333333,19.1367333333,6.82173333333,9.87033333333,14.8329333333,8.85940000001,7.0158,9.28906666667,9.45153333334,30.9458,9.52706666668
423.66,8.84973333333,33.2345666667,34.7186,19.1576666667,6.84273333333,9.89093333333,14.8911333333,8.87633333333,7.0416,9.30253333333,9.46266666667,31.0178,9.56603333334
424.01,8.84440000001,33.2061666667,34.7040666667,19.1217333333,6.82566666667,9.88220000001,14.9294666667,8.86326666667,7.02793333333,9.29046666667,9.43613333335,31.0180666666,9.57540000001
424.37,8.84233333334,33.2269666667,34.7089333333,19.1317333333,6.8328,9.88546666666,14.9628666666,8.85540000001,7.0446,9.29186666667,9.42779999999,31.0344666666,9.57713333333
424.73,8.83046666667,33.2332333333,34.7056,19.1188666667,6.82566666667,9.8838,14.9735333333,8.83193333333,7.0576,9.28366666667,9.40386666667,31.0368666667,9.56783333333
425.08,8.78333333333,33.2610333333,34.7494,19.1172666667,6.774,9.85266666667,14.9716,8.7882,7.01593333333,9.25673333333,9.35260000001,31.0628,9.52356666667
425.44,8.78126666667,33.2972,34.7720666667,19.1264,6.78393333333,9.84673333334,15.0169333333,8.81073333334,7.02913333333,9.25313333333,9.36133333333,31.0928666667,9.54356666667
425.80,8.78773333333,33.3135333333,34.8004666667,19.1424666667,6.81193333333,9.84279999999,15.0244666667,8.82133333334,7.03393333333,9.25606666666,9.32639999998,31.1036,9.56083333334
426.16,8.83780000001,33.3920333333,34.8657333333,19.2204,6.8562,9.90413333333,15.1156,8.85566666666,7.08653333333,9.31106666667,9.35513333334,31.1686,9.61010000001
426.51,8.86713333334,33.4084,34.9142666667,19.2634,6.90846666667,9.92453333334,15.1699333333,8.90346666666,7.12533333333,9.348,9.38946666667,31.2044,9.64939999999
426.87,8.90840000001,33.5212666666,35.0364666667,19.3127333333,6.93606666667,9.96873333334,15.2591333333,8.91319999999,7.15913333333,9.40633333333,9.40066666666,31.3207333333,9.7101
427.23,8.91753333334,33.5666333333,35.0980666667,19.3465333333,6.97906666667,9.96880000001,15.3268666667,8.93526666666,7.1792,9.43993333333,9.41886666667,31.3774,9.75283333332
427.58,8.94213333333,33.6243333333,35.1670666667,19.3695333333,6.99713333333,9.98026666666,15.3774,8.92553333334,7.1952,9.46246666666,9.41446666667,31.4223333333,9.75629999999
427.94,8.93566666666,33.6665,35.2176,19.421,7.02593333333,9.99539999999,15.4086666667,8.94346666667,7.20126666667,9.47399999999,9.40319999998,31.4586666667,9.76923333333
428.30,8.91746666666,33.6761666667,35.2318,19.4341333333,7.0416,9.99313333335,15.4179333333,8.93186666667,7.18733333334,9.46000000001,9.37773333335,31.4432,9.7637
428.65,8.92226666666,33.7061,35.2778,19.4517333333,7.0616,9.99180000001,15.4506666667,8.93300000001,7.16386666667,9.47620000001,9.37673333333,31.4604666667,9.7723
429.01,8.93366666666,33.7052,35.3052666667,19.4766666667,7.08253333333,10.0086666667,15.5074666667,8.95806666667,7.1854,9.50420000001,9.3878,31.4719333333,9.7882
429.37,8.93693333333,33.7393666667,35.365,19.5074666667,7.09026666667,10.0078,15.5438666667,8.93319999999,7.18526666667,9.52260000001,9.37546666667,31.5055333333,9.7779
429.72,8.88953333334,33.7737333333,35.4005333333,19.526,7.0318,10.0062,15.5473333333,8.86273333334,7.1374,9.47400000001,9.33506666665,31.554,9.75603333333
430.08,8.83999999999,33.7676,35.4093333333,19.4754666667,6.9996,9.93853333335,15.5207333333,8.82919999999,7.08193333333,9.42586666667,9.29213333333,31.5555333333,9.73026666667
430.44,8.84453333333,33.7768,35.4158666667,19.5172,7.01606666667,9.97153333334,15.5272666667,8.85966666666,7.08686666667,9.43433333333,9.29173333334,31.5547333333,9.75456666666
430.79,8.83640000001,33.7982,35.4055333333,19.5251333333,7.00193333333,9.94626666667,15.5213333333,8.83913333333,7.07446666667,9.3818,9.26926666668,31.5322,9.71890000001
431.15,8.87833333334,33.8534333334,35.4561333333,19.5744666667,6.99833333333,10.0028,15.5619333333,8.86186666667,7.10526666667,9.41873333333,9.2928,31.5891333334,9.73743333333
431.50,8.81533333334,33.8433333333,35.4260666667,19.5496,6.92746666667,9.94886666667,15.5251333333,8.81673333333,7.0652,9.36719999999,9.25233333335,31.5479333333,9.70190000001
431.86,8.8798,33.9729,35.5205333333,19.6134,6.94193333333,9.97879999999,15.5962666667,8.86033333333,7.1,9.41213333334,9.31026666667,31.6214666667,9.7228
432.22,8.89566666666,34.0336666667,35.5635333333,19.6335333333,6.9366,9.99813333333,15.6584,8.90079999999,7.10966666667,9.42006666667,9.34006666668,31.6608,9.74936666667
432.57,8.94393333333,34.1213333333,35.6774666667,19.7175333333,6.95653333333,10.039,15.7233333333,8.9564,7.16533333333,9.45853333333,9.39860000001,31.7532666667,9.79033333334
432.93,8.94553333333,34.1487333333,35.7270666667,19.7266666667,6.96106666667,10.0405333333,15.7389333334,8.95653333333,7.16093333334,9.44866666667,9.40013333334,31.7894666667,9.80166666666
433.29,8.94493333334,34.2025333333,35.7495333333,19.7458,6.96086666667,10.0515333333,15.7580666667,8.98113333333,7.17026666667,9.46159999999,9.4126,31.7946666667,9.8216
433.64,9.00793333334,34.2489333333,35.7559333333,19.7884,7.0166,10.0919333333,15.8148,9.0592,7.22986666667,9.50880000001,9.47966666666,31.7977333333,9.87633333332
434.00,9.03906666667,34.2907333333,35.8105333333,19.86,7.054,10.1432666667,15.8746666667,9.10886666667,7.27993333333,9.54986666667,9.52726666667,31.8395333333,9.91339999999
434.35,9.0598,34.3652333333,35.8907333333,19.8841333333,7.04973333333,10.1682,15.9257333333,9.11406666667,7.2686,9.573,9.54040000001,31.8832,9.91256666667
434.71,9.05346666667,34.4063,35.9058,19.9074,7.0474,10.1793333333,15.9335333333,9.12946666667,7.2684,9.60106666667,9.55193333335,31.9027333333,9.91246666665
435.07,9.05066666667,34.4479666667,35.9524,19.9589333333,7.055,10.2025333333,15.9632,9.15233333334,7.275,9.6046,9.56359999999,31.9422,9.90799999999
435.42,9.07086666667,34.5132666667,36.0142666667,20.0276666667,7.0924,10.2445333333,16.0149333333,9.19260000001,7.30693333333,9.63100000001,9.61226666667,32.0029333333,9.93999999999
435.78,9.06166666665,34.5199,36.0697333333,20.0518,7.0784,10.2508666667,16.0206666667,9.17046666667,7.30333333333,9.59900000001,9.59153333333,32.0407333333,9.94309999999
436.13,9.07873333333,34.6341333333,36.1814666667,20.1102666667,7.10973333333,10.2736,16.0495333333,9.18153333333,7.3372,9.63726666667,9.60306666668,32.1166666667,9.98033333334
436.49,8.9998,34.6061333333,36.1619333333,20.0836,7.0608,10.1928,16.0078666667,9.1298,7.25093333333,9.56053333334,9.52519999999,32.0764,9.91866666668
436.84,9.02326666668,34.7257666667,36.2361333333,20.1578666667,7.08533333333,10.2290666667,16.0646666667,9.15446666666,7.284,9.59573333334,9.55619999999,32.1158,9.93973333334
437.20,9.01133333334,34.7035333334,36.2177333333,20.1695333333,7.07853333333,10.1962666667,16.0725333333,9.15366666665,7.2694,9.5724,9.53646666666,32.0910666667,9.9327
437.56,9.03946666665,34.7947,36.3016666667,20.2234,7.09286666667,10.224,16.1273333333,9.17313333333,7.2958,9.60026666667,9.56179999998,32.1487333333,9.93893333335
437.91,9.03693333333,34.8400333333,36.3246,20.2360666667,7.08286666667,10.2222,16.1452666667,9.16160000001,7.2886,9.61573333333,9.57119999998,32.1637333333,9.92996666667
438.27,9.007,34.874,36.3403333334,20.2507333333,7.07726666667,10.1796,16.146,9.14393333333,7.27146666667,9.58473333334,9.56293333335,32.1948666667,9.9144
438.62,8.97446666667,34.8458333333,36.3351333333,20.2536666667,7.0468,10.1432666667,16.1538,9.11933333334,7.24733333333,9.54433333334,9.53226666667,32.1764666667,9.88876666665
438.98,8.98019999999,34.8902666667,36.3754666667,20.2625333333,7.0572,10.14,16.1812,9.11273333333,7.24926666667,9.55006666667,9.52586666667,32.1729333333,9.90723333333
439.33,9.04153333333,34.9239333333,36.4237333333,20.3004666667,7.1002,10.1788,16.2396666667,9.15746666667,7.2754,9.59493333333,9.54913333333,32.1872,9.94533333334
439.69,9.01680000001,34.9187333333,36.3768666667,20.2938,7.10546666667,10.1718,16.2436,9.16586666668,7.2762,9.5994,9.52333333333,32.1363333333,9.92916666665
440.04,8.99973333333,34.8836333333,36.3315333333,20.2849333333,7.0852,10.1416,16.2141333333,9.14639999999,7.25746666667,9.57080000001,9.50473333334,32.1063333333,9.89453333334
440.40,9.07233333333,34.9822333333,36.4156,20.3660666667,7.1464,10.2276666667,16.3115333333,9.19839999999,7.33233333333,9.64566666666,9.57760000001,32.1945333333,9.95650000001
440.75,9.08333333335,35.0074333333,36.453,20.3921333333,7.16026666667,10.2368666667,16.3435333333,9.20919999999,7.34306666667,9.65419999999,9.58380000001,32.2368666667,9.97920000001
441.11,9.11366666667,35.0447333333,36.495,20.4337333333,7.19293333333,10.2803333333,16.3944666667,9.22726666667,7.37213333334,9.6942,9.60646666666,32.2980666666,9.99546666667
441.47,9.12066666668,35.0716,36.5378666667,20.4609333333,7.21873333333,10.2974,16.4281333333,9.25013333332,7.3976,9.71613333333,9.625,32.327,10.0213
441.82,9.14253333334,35.1089333333,36.5948666667,20.4935333334,7.2264,10.3208,16.4612666667,9.2672,7.41526666667,9.71119999999,9.61860000001,32.3733333333,10.0387666667
442.18,9.17546666667,35.1404,36.6681333334,20.5242666667,7.24586666667,10.3692,16.5224666667,9.29606666667,7.46993333333,9.76020000001,9.63566666665,32.4091333333,10.0795666667
442.53,9.20380000001,35.1859333333,36.7662,20.5651333333,7.2806,10.4154,16.5849333333,9.32773333333,7.50646666667,9.80500000001,9.65960000001,32.4434666667,10.1274
442.89,9.24906666665,35.2538333333,36.8333333333,20.6208666667,7.314,10.464,16.6563333333,9.37093333334,7.54026666667,9.85839999999,9.70126666666,32.501,10.1791666667
443.24,9.23166666668,35.2709666667,36.8822666667,20.6252,7.3012,10.4819333333,16.6819333333,9.36319999999,7.54766666667,9.85726666667,9.69413333332,32.5569333333,10.1945666667
443.60,9.2216,35.2800666667,36.9369333334,20.613,7.28906666667,10.4715333333,16.7068,9.34786666666,7.5408,9.87793333333,9.71086666666,32.6009333333,10.2036333333
443.95,9.22100000001,35.2921333333,37.0302666667,20.6134,7.2872,10.4986,16.7665333333,9.35746666667,7.5528,9.90413333335,9.71526666666,32.6592,10.2234666667
444.31,9.18426666666,35.2576,37.0122,20.5629333333,7.26086666667,10.4622,16.7280666667,9.33513333335,7.53913333333,9.89206666666,9.67473333335,32.6297333333,10.2002666667
444.66,9.18733333333,35.2382,37.024,20.5676666667,7.26093333333,10.4690666667,16.7374666667,9.33386666666,7.54453333333,9.90633333334,9.67960000001,32.6238666667,10.2217
445.02,9.19766666666,35.2851333333,37.1199333333,20.5794,7.25646666667,10.4821333333,16.7598,9.32746666666,7.55906666667,9.9198,9.68840000001,32.6722666667,10.2577666667
445.37,9.14119999999,35.2261333333,37.0929333333,20.5121333333,7.1924,10.4307333333,16.7147333333,9.24659999999,7.50733333333,9.87493333333,9.6186,32.6492,10.2061666667
445.72,9.10826666666,35.2108333333,37.1037333334,20.4785333333,7.17393333333,10.4102666667,16.7015333333,9.20313333332,7.48193333333,9.85053333333,9.59326666667,32.6375333334,10.2002666667
446.08,9.10506666668,35.2182666667,37.1158666667,20.4668666666,7.1806,10.4014666667,16.7261333333,9.21093333335,7.4806,9.84993333333,9.6106,32.6561333333,10.2031333333
