wavelength,Back_ConAlbm,Belly_ConAlbm,Breast_ConAlbm,Crissum_ConAlbm,Crown_ConAlbm,DorTail_ConAlbm,Patch10_ConAlbm,Rump_ConAlbm,Throat_ConAlbm,WingTip_ConAlbm
400.36,6.70386666667,5.05993333333,4.58153333333,4.5324,31.645,5.1752,23.6937333333,17.2100666667,4.2766,6.27046666667
400.72,6.71393333333,5.07846666667,4.587,4.52366666667,31.683,5.1614,23.6946,17.1955333333,4.27086666667,6.2792
401.08,6.697,5.0906,4.56406666667,4.51713333333,31.6600666667,5.17093333333,23.6676666667,17.1774666667,4.2936,6.26106666667
401.44,6.68573333333,5.06073333333,4.553,4.52286666667,31.6903333334,5.17633333333,23.6541333333,17.1451333333,4.32266666667,6.27786666667
401.80,6.69373333333,5.1466,4.58,4.57446666667,31.7261333333,5.2326,23.6231333333,17.1698666667,4.361,6.30673333333
402.16,6.7078,5.16466666667,4.5704,4.5912,31.7354666666,5.24693333333,23.6045333333,17.1676666667,4.4014,6.30133333333
402.52,6.71606666667,5.1676,4.57793333333,4.61626666667,31.7651333333,5.2614,23.6159333333,17.1736666667,4.38386666667,6.30173333333
402.88,6.68086666667,5.1488,4.5704,4.59813333333,31.7228666667,5.25753333333,23.5283333333,17.1424,4.3658,6.2626
403.24,6.74573333333,5.2332,4.64746666667,4.65753333334,31.8058,5.34346666667,23.6008,17.1992,4.4642,6.34393333333
403.60,6.84193333333,5.31266666667,4.71333333333,4.74733333333,31.9130666666,5.46773333333,23.6712,17.3082666667,4.55933333333,6.42086666667
403.95,6.91593333333,5.39866666667,4.77973333333,4.8502,31.9782666667,5.5742,23.7252,17.3922666667,4.64746666667,6.52106666667
404.31,6.99746666667,5.49253333333,4.8646,4.9534,32.0552666666,5.6812,23.7667333333,17.4637333333,4.74653333333,6.61266666667
404.67,6.99853333333,5.5104,4.88946666667,4.96546666667,32.0164666667,5.71366666667,23.7328666667,17.4618,4.75893333333,6.6366
405.03,7.03066666667,5.5498,4.92666666667,5.00453333333,32.0524666667,5.73746666667,23.7352666667,17.4612,4.78613333333,6.65913333333
405.39,7.01253333333,5.55566666667,4.90986666667,4.9698,31.9898,5.71493333333,23.6835333333,17.4374,4.76193333333,6.64206666667
405.75,6.96593333333,5.47033333333,4.87053333334,4.9062,31.9938666667,5.64706666667,23.6599333333,17.386,4.715,6.6064
406.11,6.9696,5.45733333333,4.8694,4.89606666667,32.0320666667,5.6396,23.6583333333,17.3869333333,4.70326666667,6.61006666667
406.47,6.99813333333,5.4986,4.89406666667,4.915,32.0827333333,5.65606666667,23.6414,17.4099333333,4.72893333333,6.62213333333
406.83,7.0028,5.48446666667,4.87433333333,4.88586666667,32.0827333333,5.63393333333,23.6219333333,17.3319333333,4.73246666667,6.61026666667
407.19,7.09266666667,5.56146666667,4.9452,4.9674,32.1276666667,5.71626666667,23.6372666667,17.4228666667,4.8164,6.689
407.55,7.0456,5.53253333333,4.9008,4.94786666667,32.0460666667,5.66853333333,23.5596,17.3287333333,4.80313333333,6.68373333333
407.90,7.03046666667,5.51606666667,4.8942,4.91433333333,31.9800666667,5.63026666666,23.5054666666,17.2936,4.78726666667,6.66786666667
408.26,6.97186666667,5.498,4.8556,4.87733333333,31.9129333333,5.60966666667,23.4501333333,17.2152666667,4.75013333333,6.63206666667
408.62,6.93713333333,5.49493333333,4.8338,4.87806666667,31.8934,5.612,23.4006666667,17.1887333333,4.74133333333,6.6254
408.98,6.92453333333,5.4792,4.82126666667,4.87853333333,31.8492666667,5.61266666667,23.3725333333,17.1682666667,4.75113333333,6.61433333333
409.34,6.92053333333,5.481,4.8158,4.89786666667,31.8658666667,5.62846666667,23.3356666667,17.1619333333,4.7542,6.59233333333
409.70,6.97966666667,5.55413333333,4.87833333333,4.97353333333,31.8700666667,5.68666666667,23.3480666666,17.1996,4.84026666667,6.635
410.06,7.00813333333,5.61333333333,4.92893333333,5.00946666667,31.8553333333,5.71873333333,23.3068666667,17.1958666667,4.8872,6.6542
410.42,6.9686,5.6198,4.91686666667,4.99553333333,31.8404,5.72293333333,23.2739333333,17.1574,4.88126666667,6.62733333333
410.77,6.98946666667,5.623,4.92226666667,5.03966666667,31.9163333333,5.7498,23.2888666667,17.1904666667,4.896,6.6548
411.13,6.9112,5.55073333333,4.8664,4.99986666667,31.8518,5.6882,23.1896666667,17.0974,4.845,6.58733333333
411.49,6.92826666667,5.5452,4.8886,5.0046,31.8624,5.6828,23.1621333333,17.0705333333,4.828,6.5618
411.85,6.9292,5.57213333333,4.89733333333,5.0234,31.9061333333,5.696,23.1473333333,17.0673333333,4.86613333333,6.59046666667
412.21,6.93006666667,5.56613333334,4.89233333333,5.03706666667,31.8776666667,5.69013333333,23.0948,17.05,4.88313333333,6.59553333333
412.57,6.94826666667,5.5902,4.8996,5.05946666667,31.8615333333,5.6984,23.0576,17.0513333333,4.90113333333,6.615
412.92,6.9114,5.5582,4.85006666667,5.008,31.8136666667,5.66813333333,22.9545333333,16.9970666667,4.84693333333,6.5874
413.28,6.873,5.52213333333,4.82146666667,4.97093333333,31.7116666667,5.6292,22.8804,16.9126,4.80686666667,6.56566666667
413.64,6.82073333333,5.5136,4.79006666667,4.92586666667,31.6915333333,5.61386666666,22.8084,16.8717333333,4.7602,6.5388
414.00,6.8386,5.547,4.83146666667,4.95113333333,31.7408666666,5.66253333333,22.8102666666,16.886,4.802,6.5756
414.36,6.87533333333,5.56373333333,4.85313333333,4.96726666667,31.6928,5.71606666667,22.7509333333,16.8556,4.83613333333,6.61686666667
414.72,6.869,5.58566666667,4.8924,4.9716,31.6196666667,5.7424,22.6604,16.8624666667,4.8382,6.62446666667
415.07,6.82353333333,5.55793333333,4.86486666667,4.92746666667,31.5506,5.708,22.6066666667,16.7877333333,4.79266666667,6.6044
415.43,6.79926666667,5.58206666667,4.8598,4.94273333333,31.5272,5.71093333333,22.5804,16.7812,4.81426666667,6.64226666667
415.79,6.8244,5.61366666667,4.89146666667,4.96493333333,31.5760666667,5.7666,22.6208666667,16.8025333333,4.83273333333,6.66113333333
416.15,6.84126666667,5.65566666667,4.93026666667,4.98233333333,31.6013333333,5.8144,22.6424,16.806,4.86813333333,6.68206666667
416.51,6.834,5.65126666667,4.93386666666,4.98533333333,31.6294666667,5.83466666666,22.6228666667,16.7770666667,4.88366666667,6.7054
416.86,6.82193333333,5.64606666667,4.9336,4.98233333333,31.6334666667,5.82813333333,22.6006,16.7314,4.90053333333,6.70026666667
417.22,6.81106666667,5.6762,4.94006666667,4.98386666667,31.6370666667,5.84186666667,22.5559333333,16.7186666667,4.92353333333,6.72193333333
417.58,6.8266,5.6948,4.95306666667,5.00266666667,31.6362666667,5.879,22.5476,16.6885333333,4.95633333333,6.7562
417.94,6.7914,5.66733333333,4.94353333333,4.98733333333,31.5304,5.85826666667,22.4843333333,16.6279333333,4.93786666667,6.75653333333
418.29,6.772,5.65293333333,4.9574,4.99513333333,31.5286,5.85693333333,22.4612,16.5929333333,4.93953333333,6.77493333333
418.65,6.76726666667,5.64726666667,4.92846666667,4.9806,31.496,5.84593333333,22.4341333333,16.5439333333,4.93313333333,6.76713333333
419.01,6.7974,5.67386666667,4.95473333333,5.00566666667,31.4608,5.87786666667,22.3906,16.5288,4.962,6.77913333333
419.37,6.7746,5.65006666667,4.94526666667,4.98266666667,31.4464,5.86926666667,22.3366,16.4844666667,4.94313333333,6.7434
419.73,6.74706666667,5.6314,4.9238,4.97173333333,31.3784666667,5.86073333333,22.2552,16.425,4.92066666667,6.73346666667
420.08,6.71746666667,5.60066666667,4.8834,4.9392,31.317,5.81746666667,22.1788666667,16.3594,4.89146666666,6.71273333333
420.44,6.677,5.55786666666,4.8514,4.91366666666,31.2493333333,5.78413333333,22.1024,16.2889333333,4.8666,6.66793333333
420.80,6.67286666667,5.561,4.86206666666,4.92753333333,31.2159333333,5.80506666667,22.0609333333,16.2746666667,4.8762,6.68446666667
421.16,6.6798,5.5528,4.87466666667,4.94013333333,31.1913333333,5.81613333333,22.0209333333,16.2415333333,4.892,6.69586666667
421.51,6.664,5.53926666667,4.86293333333,4.9478,31.149,5.81306666667,21.9552,16.1992666667,4.87573333334,6.68813333333
421.87,6.64353333333,5.5182,4.83013333333,4.92566666667,31.1141333333,5.80446666667,21.8764,16.1368666667,4.85926666667,6.67246666667
422.23,6.62813333333,5.50686666666,4.80786666667,4.9108,31.0683333333,5.79926666667,21.8223333333,16.0873333333,4.85173333334,6.65546666667
422.58,6.61613333333,5.5094,4.81333333333,4.91426666667,31.0664,5.8066,21.7925333333,16.0604,4.86406666667,6.6666
422.94,6.56126666667,5.48613333333,4.7708,4.8906,31.0388666667,5.7738,21.7337333333,16.0008666667,4.8366,6.65093333333
423.30,6.56793333333,5.50733333333,4.80206666667,4.9236,31.0086666667,5.80193333333,21.7046,15.9868,4.86626666667,6.69966666667
423.66,6.57886666667,5.5246,4.81453333333,4.9412,30.9775333333,5.81213333333,21.6474666667,15.9628,4.88246666667,6.71806666667
424.01,6.5786,5.5266,4.82833333333,4.9562,30.9642,5.83426666667,21.5990666667,15.9396666667,4.89433333333,6.73493333333
424.37,6.5766,5.53893333333,4.83326666667,4.94573333333,30.9417333333,5.84126666667,21.5637333333,15.9080666667,4.8886,6.7374
424.73,6.57326666667,5.5458,4.83326666667,4.95866666667,30.9400666667,5.842,21.5320666667,15.8707333333,4.89106666667,6.75126666667
425.08,6.54793333333,5.5334,4.81853333333,4.94786666666,30.8968666667,5.8322,21.4752,15.8242666667,4.874,6.73106666667
425.44,6.5314,5.51273333333,4.81513333333,4.93106666667,30.8601333333,5.81033333333,21.4070666667,15.7822666667,4.87373333334,6.72446666667
425.80,6.51746666667,5.50473333333,4.8154,4.93566666667,30.8437333333,5.8084,21.3746666667,15.7578,4.87233333333,6.71673333333
426.16,6.51366666667,5.51173333333,4.82853333333,4.94486666667,30.8382666667,5.813,21.314,15.7443333333,4.87993333333,6.71113333333
426.51,6.47246666667,5.4814,4.8046,4.92606666667,30.7721333333,5.79306666667,21.2190666667,15.6699333333,4.83593333333,6.6892
426.87,6.49693333333,5.49466666667,4.84546666667,4.94226666666,30.7764,5.82066666667,21.1968,15.6595333333,4.85086666667,6.70846666667
427.23,6.47953333333,5.48853333333,4.81533333333,4.9112,30.7546666666,5.80226666667,21.1162666667,15.5943333333,4.83106666667,6.68766666666
427.58,6.4436,5.45433333333,4.7932,4.88746666667,30.7129333333,5.7726,21.0290666667,15.5216,4.81406666667,6.657
427.94,6.43386666667,5.45113333333,4.78986666667,4.87553333333,30.6350666667,5.75973333333,20.9632666667,15.4624,4.80646666667,6.64813333333
428.30,6.43653333333,5.44893333333,4.81293333333,4.91686666667,30.6138,5.7816,20.9028,15.4354666667,4.8308,6.67313333333
428.65,6.40953333333,5.4328,4.80173333333,4.89413333333,30.5248666667,5.77706666667,20.8004,15.3895333333,4.81706666667,6.647
429.01,6.4306,5.4524,4.8268,4.9166,30.5178666667,5.80506666667,20.7678666667,15.3822,4.83766666667,6.6742
429.37,6.43666666667,5.48873333333,4.83966666667,4.92486666667,30.4545333333,5.82553333333,20.7339333333,15.3514,4.84486666667,6.68793333333
429.72,6.45606666667,5.50993333333,4.85966666667,4.9368,30.3954666667,5.82373333333,20.6695333333,15.3322666667,4.86073333334,6.71873333334
430.08,6.46946666667,5.52333333334,4.87166666667,4.95426666667,30.3284666667,5.82926666667,20.6195333333,15.2969333333,4.8866,6.7606
430.44,6.4868,5.54786666667,4.8936,4.9722,30.2917333334,5.84866666667,20.583,15.2836666667,4.92673333333,6.78273333333
430.79,6.5004,5.54946666667,4.90946666667,4.99186666667,30.2149333333,5.86373333333,20.5207333334,15.2468666667,4.94366666666,6.7996
431.15,6.51946666667,5.5538,4.9358,5.03253333333,30.1676,5.89753333333,20.4994666667,15.2519333334,4.96906666667,6.81346666667
431.50,6.48806666667,5.53306666667,4.91386666667,4.99613333333,30.0813333333,5.89193333333,20.4248666667,15.1994666667,4.9472,6.8038
431.86,6.44673333334,5.50806666667,4.87386666666,4.9798,30.0106666667,5.87806666667,20.3416666667,15.1256666667,4.91646666667,6.78013333333
432.22,6.42553333333,5.48026666667,4.8434,4.9404,29.9068,5.8536,20.2562666667,15.0584666667,4.9032,6.7504
432.57,6.40546666667,5.46813333333,4.826,4.93686666667,29.8798666667,5.8436,20.203,15.0160666667,4.884,6.76466666667
432.93,6.33206666667,5.4058,4.7622,4.8806,29.7524,5.7824,20.0745333334,14.9151333333,4.82886666667,6.72133333333
433.29,6.27,5.3442,4.7138,4.8364,29.6872,5.73613333333,19.9642,14.8294,4.7856,6.67186666667
433.64,6.18926666667,5.2694,4.648,4.77426666667,29.5829333333,5.68893333333,19.8456,14.7168666667,4.71733333333,6.61673333333
434.00,6.06986666667,5.17333333333,4.547,4.66726666667,29.4191333333,5.58986666667,19.697,14.5878666667,4.6056,6.5058
434.35,6.012,5.11706666667,4.50173333333,4.62493333333,29.3170666667,5.53953333333,19.5814,14.4964,4.55153333333,6.45293333333
434.71,5.91853333333,5.04566666667,4.42626666667,4.553,29.2026666667,5.477,19.4513333333,14.3887333333,4.4798,6.384
435.07,5.84873333333,4.99613333333,4.35573333333,4.48873333333,29.0658,5.42126666667,19.3124,14.2808666667,4.41926666667,6.3386
435.42,5.83206666667,4.9716,4.33953333333,4.48273333333,29.0133333333,5.40826666667,19.2387333333,14.2122666667,4.41093333333,6.32206666667
435.78,5.83126666667,4.96253333333,4.36246666667,4.48213333333,28.9708666667,5.422,19.1764,14.1739333333,4.41413333333,6.33886666667
436.13,5.81353333333,4.96013333334,4.3488,4.481,28.9074,5.41213333333,19.0973333333,14.1111333333,4.39166666667,6.34366666667
436.49,5.7704,4.90086666667,4.32133333333,4.43613333333,28.7922,5.36313333333,18.9938666667,14.0196666667,4.3478,6.28953333333
436.84,5.769,4.9056,4.32306666667,4.42866666667,28.7699333333,5.37313333333,18.9564666667,13.9778,4.34913333333,6.28853333334
437.20,5.7888,4.92046666667,4.3492,4.45413333333,28.7029333333,5.40286666667,18.9277333333,13.9532,4.3638,6.32053333333
437.56,5.8118,4.9544,4.37466666667,4.49026666667,28.6598666667,5.4438,18.8878666667,13.9410666667,4.3936,6.3492
437.91,5.87486666667,4.9996,4.42573333333,4.5638,28.6705333334,5.50506666667,18.8884,13.9516,4.45306666667,6.41786666667
438.27,5.9138,5.03506666667,4.47413333333,4.59973333333,28.6142,5.56013333333,18.8714,13.9621333333,4.50233333333,6.48113333334
438.62,5.93493333333,5.05753333333,4.49666666667,4.6232,28.5794666667,5.58,18.8311333333,13.9438666667,4.52806666667,6.4988
438.98,5.9394,5.05906666667,4.52133333333,4.628,28.5450666667,5.58113333333,18.7863333333,13.9121333333,4.5374,6.5036
439.33,5.93353333333,5.0536,4.52046666667,4.63233333333,28.4666,5.56953333333,18.726,13.8648,4.54006666667,6.5048
439.69,5.9138,5.0428,4.49806666667,4.62553333333,28.3938666667,5.55086666667,18.6446,13.8058,4.52806666667,6.49513333333
440.04,5.90353333333,5.04326666667,4.50026666667,4.63106666667,28.3642666667,5.5532,18.6073333333,13.7818,4.5378,6.50186666667
440.40,5.91066666667,5.06786666667,4.5182,4.6454,28.3151333333,5.57346666667,18.5653333333,13.7683333333,4.568,6.51646666667
440.75,5.89346666667,5.059,4.5126,4.64406666667,28.2424666667,5.56193333333,18.4962666667,13.7188,4.5618,6.52233333334
441.11,5.85633333333,5.02906666667,4.47133333334,4.60486666667,28.1612,5.53306666667,18.4094666667,13.6482666667,4.52766666667,6.48513333333
441.47,5.86846666667,5.038,4.48873333333,4.61393333333,28.1352,5.54533333333,18.3842666667,13.6214,4.55786666667,6.49633333333
441.82,5.874,5.06073333333,4.4986,4.62306666667,28.0714666667,5.55913333333,18.3175333333,13.5841333333,4.56993333333,6.51593333333
442.18,5.86133333333,5.059,4.489,4.62766666667,28.0026666667,5.55546666667,18.2476,13.5237333334,4.56526666666,6.51153333334
442.53,5.8486,5.06106666667,4.49406666667,4.61733333333,27.907,5.54913333333,18.1684666667,13.4708666667,4.566,6.508
442.89,5.8384,5.05813333333,4.48826666667,4.61406666667,27.8532,5.53766666666,18.0946666667,13.4172,4.56166666667,6.50893333333
443.24,5.84346666667,5.08146666667,4.52853333333,4.63166666666,27.7876,5.57093333333,18.0404666667,13.391,4.57826666667,6.54913333333
443.60,5.81986666667,5.0586,4.53126666667,4.62986666667,27.6768666667,5.57946666667,17.9474,13.34,4.58673333333,6.5502
443.95,5.80333333333,5.02086666667,4.515,4.604,27.5452,5.58486666667,17.8420666667,13.2612666667,4.56573333333,6.53346666667
444.31,5.80233333333,5.02053333333,4.516,4.60786666667,27.4613333333,5.6044,17.7702,13.1958,4.56566666667,6.562
444.66,5.83626666667,5.06,4.5538,4.64986666667,27.3768,5.65493333333,17.7228666667,13.1686666667,4.6178,6.59253333333
445.02,5.9166,5.13746666667,4.64093333333,4.7346,27.3866,5.74733333333,17.7276666667,13.1948666667,4.70973333333,6.68813333333
445.37,5.9078,5.1418,4.64506666667,4.73653333333,27.3189333333,5.74906666667,17.6510666667,13.1604,4.70926666667,6.70293333333
445.72,5.8798,5.12106666667,4.6372,4.7318,27.2509333333,5.73406666667,17.5793333333,13.1082,4.69626666667,6.6768
446.08,5.87386666667,5.12673333333,4.64693333333,4.72193333333,27.1976,5.73053333333,17.5070666666,13.0532666667,4.70066666667,6.67966666667
446.43,5.8784,5.12893333333,4.65053333333,4.74073333333,27.162,5.7452,17.4559333333,13.0256,4.72206666667,6.7058
446.79,5.8444,5.1048,4.6304,4.72666666667,27.0742666667,5.73866666667,17.3898666667,12.9628,4.7114,6.68726666667
447.14,5.81793333333,5.07566666667,4.58933333333,4.7078,27.0188,5.71753333333,17.3180666667,12.9039333333,4.695,6.65573333333
447.50,5.80973333333,5.06966666667,4.57726666667,4.6888,26.9779333333,5.6952,17.2587333333,12.8574666667,4.68773333333,6.64233333334
447.85,5.81086666667,5.10366666667,4.608,4.71173333333,26.931,5.71113333333,17.2089333333,12.8306,4.724,6.66526666667
448.21,5.77193333333,5.07806666667,4.58326666667,4.68506666667,26.8532666667,5.67373333333,17.1096,12.7647333333,4.70413333333,6.62566666667
448.56,5.7478,5.0578,4.5678,4.66366666667,26.8007333333,5.65993333333,17.0229333333,12.7217333333,4.67866666667,6.6204
448.92,5.65073333333,4.9822,4.49493333333,4.59233333333,26.6664666667,5.56406666667,16.8777333333,12.5933333333,4.60673333334,6.5398
449.27,5.60706666667,4.94553333333,4.45906666667,4.56173333333,26.5631333333,5.5354,16.7678666667,12.5053333333,4.56966666666,6.49653333333
449.62,5.57646666667,4.92073333333,4.44253333333,4.5264,26.4683333333,5.51793333334,16.6784,12.4314666667,4.5676,6.4926
449.98,5.551,4.89226666667,4.40586666667,4.51386666667,26.3812666667,5.51146666667,16.5939333333,12.3882666667,4.5614,6.47146666667
450.33,5.49226666667,4.8508,4.36033333333,4.45933333333,26.2472666667,5.46893333333,16.4697333333,12.2797333333,4.51526666667,6.42233333333
450.69,5.49926666667,4.86066666667,4.36346666667,4.46726666666,26.1549333333,5.4744,16.3854666667,12.2144666667,4.5306,6.435
451.04,5.52366666667,4.898,4.41113333333,4.50553333333,26.0692666667,5.4992,16.3337333333,12.1842666667,4.57313333333,6.47273333333
451.40,5.52173333333,4.91693333333,4.42226666667,4.52946666667,25.9982,5.53786666667,16.2803333333,12.1698666667,4.58953333333,6.47173333333
451.75,5.5198,4.90633333333,4.40973333333,4.525,25.936,5.52566666666,16.2060666667,12.1377333333,4.5898,6.47133333333
452.10,5.5554,4.92293333333,4.43666666667,4.55426666667,25.894,5.55933333333,16.1730666667,12.1278666667,4.6248,6.51773333333
452.46,5.59306666667,4.95393333333,4.47906666667,4.5906,25.8613333333,5.59686666667,16.1604,12.1116,4.67526666667,6.55833333333
452.81,5.60953333333,4.9706,4.49253333333,4.6062,25.7884,5.62213333333,16.1112,12.1039333333,4.68926666667,6.5956
453.17,5.6052,4.96393333333,4.48193333333,4.60326666667,25.711,5.6108,16.0506666667,12.0568,4.68873333333,6.59053333333
453.52,5.6396,4.994,4.5052,4.635,25.6737333333,5.6584,16.0274666667,12.0518666667,4.7106,6.6184
453.87,5.65346666667,5.0176,4.5188,4.65213333333,25.6196,5.66413333333,15.9863333333,12.0191333333,4.74146666667,6.623
454.23,5.6854,5.0554,4.53966666667,4.69266666667,25.6009333333,5.69853333333,15.9751333333,12.0172,4.77573333333,6.63833333333
454.58,5.69786666667,5.0552,4.54246666667,4.7004,25.5251333333,5.71286666667,15.9094,11.9928,4.7716,6.63966666667
454.93,5.66693333333,5.0086,4.48853333333,4.664,25.4214,5.68013333333,15.8088666667,11.9268,4.72833333333,6.60373333333
455.29,5.66626666667,4.98986666667,4.48353333333,4.65013333333,25.3453333333,5.6578,15.7481333333,11.8546666667,4.71686666667,6.61653333333
