wavelength,Back_LopGrif,Belly_LopGrif,Breast_LopGrif,Crissum_LopGrif,Crown_LopGrif,DorTail_LopGrif,Patch10_LopGrif,Rump_LopGrif,Throat_LopGrif,WingTip_LopGrif
392.44,9.67013333333,31.4193333333,18.4938,34.2815333333,8.26633333333,7.352,44.7272333333,11.5237333333,18.906,6.92326666667
392.80,9.64959999999,31.3708666667,18.4380666667,34.2528,8.26033333333,7.34126666667,44.6671333333,11.499,18.8822666666,6.87933333333
393.16,9.62540000001,31.4411333333,18.4432,34.2648666667,8.25766666667,7.3222,44.6971333333,11.5011333333,18.8748,6.88946666667
393.52,9.63180000001,31.472,18.4572,34.3084,8.2552,7.3308,44.7079666667,11.5154666667,18.8594,6.89826666667
393.88,9.63293333334,31.4942666667,18.4699333333,34.3312666667,8.26593333333,7.31233333333,44.6936666666,11.5358,18.8584666666,6.89873333333
394.24,9.63193333334,31.5110666667,18.4878666667,34.3792,8.275,7.32053333333,44.7335,11.5403333333,18.8321333333,6.90346666667
394.60,9.65726666666,31.5689333333,18.5201333333,34.4168666667,8.3098,7.34993333333,44.7637666667,11.5542,18.8702,6.90906666667
394.96,9.65373333333,31.641,18.5185333333,34.4941333333,8.3026,7.36053333333,44.8467333333,11.5726666667,18.9024,6.89226666666
395.32,9.66626666667,31.6484666667,18.5443333333,34.5301333334,8.30846666667,7.3524,44.8329333333,11.5704,18.8942666667,6.90393333333
395.68,9.65593333334,31.6444666667,18.5378666667,34.5202,8.30946666667,7.36166666667,44.8040333333,11.5542,18.8923333333,6.9042
396.04,9.70053333334,31.7280666667,18.6255333333,34.6464666667,8.36626666667,7.4166,44.8699,11.5913333333,18.9326,6.938
396.40,9.76806666667,31.8630666667,18.6949333333,34.7893333333,8.43246666667,7.47986666667,44.9784666667,11.6532666667,18.9853333333,7.0004
396.76,9.78813333334,31.9254666667,18.7502,34.8859333333,8.4262,7.46293333333,45.0268333333,11.6790666667,18.9976666667,7.00913333333
397.12,9.80726666666,32.0391333333,18.7910666667,35.0341333333,8.41606666666,7.4618,45.1767333333,11.6796666667,19.0534666667,6.9922
397.48,9.87653333334,32.1336666667,18.8856666667,35.1478666667,8.48746666666,7.51233333333,45.2547666667,11.7368666667,19.1406666667,7.03673333333
397.84,9.93446666666,32.2399333333,18.9505333333,35.2564,8.52179999999,7.55,45.3801666667,11.7578666667,19.2062,7.0618
398.20,9.90300000001,32.2850666667,18.9313333333,35.3118,8.47686666667,7.49946666667,45.4448666667,11.7245333333,19.2208666667,6.98913333333
398.56,9.83766666667,32.2878666667,18.8862,35.3276,8.42693333333,7.42726666667,45.4545666667,11.6718666667,19.1945333333,6.9512
398.92,9.87559999999,32.3236666667,18.9181333333,35.3851333333,8.43213333333,7.42086666667,45.4795666667,11.6723333333,19.2152,6.96193333333
399.28,9.93233333334,32.3994,18.9687333333,35.4731333333,8.51133333333,7.4968,45.5437666667,11.7362666667,19.2938,7.0194
399.64,9.9828,32.5136,19.0000666667,35.5882,8.54473333333,7.51686666667,45.6692333333,11.7706666667,19.339,7.02393333333
400.00,9.98926666667,32.5806666667,19.0173333333,35.6270666667,8.53906666667,7.5226,45.7122,11.7889333333,19.3577333333,7.01733333333
400.36,9.99546666667,32.593,19.0464666667,35.6428,8.55566666667,7.5516,45.7103333333,11.7944,19.3926666667,7.01986666667
400.72,10.0573333333,32.7424666667,19.1334,35.77,8.61746666667,7.6292,45.8718666667,11.8522,19.4670666667,7.06026666667
401.08,10.1114666667,32.7944666667,19.2006,35.8538666667,8.7016,7.6884,45.9272,11.909,19.5022,7.11066666667
401.44,10.1234,32.873,19.2043333334,35.9249333333,8.69460000001,7.68433333333,46.0124,11.9112666667,19.5252,7.12446666667
401.80,10.1090666667,32.8754666667,19.1897333333,35.9382666667,8.6906,7.67766666667,45.9923666667,11.9028,19.4922,7.10966666667
402.16,10.1226,32.9568666667,19.2562666667,36.0388,8.69693333332,7.6962,46.0836666667,11.9425333333,19.5304,7.1486
402.52,10.1302666667,33.0044666667,19.2894,36.0916,8.68666666667,7.6804,46.1528,11.9414666666,19.5376666667,7.13286666667
402.88,10.0984,33.0490666667,19.2964666667,36.1498666667,8.66860000001,7.6614,46.2496333333,11.9302666667,19.5380666667,7.11113333333
403.24,10.0223333333,33.0625333333,19.2684,36.1716,8.57219999999,7.56246666667,46.3182,11.8544,19.488,7.01793333333
403.60,9.96046666667,33.0421333333,19.268,36.1858666667,8.5094,7.5012,46.3192,11.8062666667,19.4535333333,6.97466666667
403.95,9.9566,33.095,19.2800666667,36.2445333333,8.51740000001,7.4844,46.3779666667,11.8018666667,19.4566666667,6.98366666667
404.31,9.99113333333,33.2016666667,19.3360666667,36.3558666667,8.54319999999,7.50846666667,46.5081,11.8306666667,19.4912,7.02053333333
404.67,9.95893333335,33.2146,19.3175333333,36.3748,8.52226666667,7.45653333333,46.5397333333,11.8017333333,19.5001333333,6.99753333333
405.03,9.96173333333,33.241,19.3105333333,36.3942666667,8.49493333333,7.43546666667,46.5679,11.8033333333,19.499,7.00953333333
405.39,9.98386666667,33.3406666667,19.3773333333,36.4932666667,8.54200000001,7.4746,46.6697,11.8414,19.5573333333,7.04873333333
405.75,9.99313333334,33.4085333333,19.4116666667,36.5398666667,8.556,7.48306666667,46.7253333333,11.8709333333,19.5956666667,7.0602
406.11,10.0030666667,33.4327333333,19.4103333333,36.5529333333,8.58286666667,7.50773333333,46.7094666666,11.8541333333,19.586,7.06553333333
406.47,10.0523333333,33.5219333334,19.5,36.6702,8.6482,7.58766666667,46.7914333333,11.9160666667,19.6579333334,7.1348
406.83,10.0783333333,33.6035333333,19.5415333333,36.7126666667,8.66166666666,7.60493333333,46.8348666667,11.9236666667,19.6690666667,7.16886666667
407.19,10.1178666667,33.6794,19.5778666667,36.7890666667,8.70213333334,7.64,46.8888333333,11.9552666667,19.7044,7.2088
407.55,10.1930666667,33.7952666667,19.6474,36.9003333333,8.75146666666,7.70186666667,46.9848666667,12.0215333333,19.7502,7.27193333333
407.90,10.1975333333,33.8309333333,19.6765333333,36.9389333333,8.75053333333,7.6826,47.0176333333,12.0184,19.763,7.25613333333
408.26,10.1890666667,33.8510666667,19.6530666667,36.9678,8.75666666667,7.6658,47.0589,12.0206666667,19.781,7.23686666667
408.62,10.1990666667,33.8902,19.6734,37.007,8.757,7.67433333333,47.0831666667,12.0212,19.7678,7.23853333333
408.98,10.1768,33.9458,19.6684,37.0741333333,8.75033333333,7.66606666666,47.1278,11.9960666667,19.7732666667,7.19613333333
409.34,10.1153333333,33.8956,19.6052,37.0333333333,8.69646666667,7.60066666667,47.0675,11.9332,19.7127333333,7.10966666667
409.70,10.1188666667,33.9378666667,19.5998,37.1056,8.69673333333,7.61153333333,47.1478666667,11.9242666666,19.7228666667,7.09806666667
410.06,10.1546,34.0007333333,19.6232,37.1661333333,8.72386666667,7.60113333333,47.2181,11.9403333333,19.7368666667,7.1134
410.42,10.1654666667,34.0131333334,19.6018666667,37.1772666667,8.72246666667,7.55733333333,47.2188,11.9114,19.7242,7.09646666667
410.77,10.135,33.9867333333,19.5720666667,37.1694666667,8.6978,7.50893333333,47.199,11.8774,19.7107333333,7.04026666667
411.13,10.1066666667,33.9864,19.5600666666,37.17,8.67586666666,7.4772,47.2131666667,11.8366,19.6964,6.99033333333
411.49,10.0106,33.9596666667,19.4780666667,37.1049333333,8.63633333333,7.40346666667,47.1980333333,11.7633333333,19.618,6.89266666667
411.85,9.97046666667,33.9716666667,19.4439333333,37.1214,8.60866666667,7.37693333333,47.1826,11.7378,19.591,6.85286666667
412.21,9.95493333334,34.0098,19.4466,37.16,8.57273333334,7.35553333333,47.1602333333,11.7065333333,19.5640666667,6.83126666667
412.57,9.90713333334,33.9912666667,19.4066666667,37.1539333333,8.54566666666,7.3114,47.1273333333,11.6712666667,19.5018,6.7822
412.92,9.89893333333,34.0347333333,19.4212666667,37.1914666667,8.55053333333,7.30206666667,47.1961666667,11.6947333333,19.5106666667,6.7752
413.28,9.91006666667,34.1114666667,19.4519333333,37.2771333333,8.55746666667,7.309,47.2662333333,11.7071333333,19.5116666667,6.79193333333
413.64,9.92253333335,34.1604666667,19.5017333333,37.3297333333,8.58533333333,7.3204,47.2957333333,11.7275333333,19.5239333333,6.81353333333
414.00,9.88940000001,34.1668,19.4882666667,37.3379333333,8.56219999999,7.30366666667,47.2861666667,11.7212,19.5383333333,6.79073333333
414.36,9.88646666668,34.2538,19.5154666667,37.4324666667,8.57133333333,7.33946666667,47.3943333333,11.7523333333,19.5598666667,6.79666666667
414.72,9.94393333333,34.3687333333,19.6,37.5756,8.63539999999,7.40866666666,47.5124666667,11.8282,19.6236666667,6.85713333333
415.07,10.0255333333,34.4922666667,19.6953333333,37.681,8.7196,7.48973333333,47.5992,11.9213333333,19.7089333333,6.94613333333
415.43,10.0982,34.5878666667,19.7573333333,37.8,8.77493333333,7.54526666667,47.6788333333,11.9788666667,19.802,7.01653333333
415.79,10.1348,34.6719333333,19.7876,37.8838666667,8.79779999999,7.58293333333,47.8065333333,12.0106666667,19.8415333334,7.05626666667
416.15,10.1501333333,34.7326666667,19.8074,37.9677333333,8.80733333333,7.5764,47.9044333333,12.0315333333,19.8618,7.07693333333
416.51,10.2012666667,34.8641333333,19.8748666667,38.0868,8.85753333334,7.62493333333,48.0536,12.0814,19.9299333333,7.14033333333
416.86,10.1996666667,34.8803333333,19.879,38.0955333333,8.85280000001,7.61006666667,48.0377333333,12.0674,19.9198,7.1378
417.22,10.1632666667,34.8394,19.8194,38.0351333333,8.80159999999,7.56413333333,48.0065,12.0304,19.8792,7.09593333333
417.58,10.1364,34.8426666667,19.7916,38.0434666667,8.76193333334,7.5298,48.0352333333,11.9927333333,19.8640666667,7.05493333333
417.94,10.1502,34.889,19.8099333333,38.1042666667,8.76706666667,7.53993333333,48.1103666667,11.9896,19.8616,7.05186666667
418.29,10.1478666667,34.8917333333,19.7872666667,38.0853333333,8.77193333334,7.52993333333,48.0954666667,11.9773333333,19.8366,7.0488
418.65,10.1454,34.91,19.7714,38.0893333333,8.77093333333,7.524,48.1155666667,11.9689333333,19.8288666667,7.04453333334
419.01,10.1118,34.9036,19.7326,38.0802666667,8.73479999999,7.49486666667,48.1056333333,11.9274,19.7814666667,7.0272
419.37,10.0997333333,34.9252666667,19.7274,38.0866,8.72339999999,7.48813333333,48.1253,11.9050666667,19.7677333333,7.0312
419.73,10.1000666667,34.9278666667,19.7296,38.0966,8.70899999999,7.4612,48.1195666667,11.8822666667,19.7558666667,7.01913333333
420.08,10.0846,34.9240666667,19.7157333333,38.0748,8.70053333334,7.45086666667,48.0990666667,11.8602666667,19.732,7.00253333334
420.44,10.0620666667,34.9136,19.6912666667,38.074,8.68360000001,7.42833333334,48.0764666667,11.8347333334,19.7190666667,6.98533333333
420.80,10.0578666667,34.9225333333,19.6894,38.0922,8.67886666667,7.4312,48.0983333333,11.8231333333,19.7178,6.9956
421.16,10.0987333333,34.9969333333,19.7356,38.168,8.72206666666,7.4668,48.1716666667,11.8496,19.7633333333,7.04006666667
421.51,10.12,35.0453333334,19.7608666666,38.2074666667,8.75013333333,7.486,48.1955666667,11.8707333333,19.776,7.06893333333
421.87,10.1086666667,35.0743333333,19.7558,38.2300666667,8.73973333334,7.46533333333,48.2086,11.8556666667,19.7766,7.05886666667
422.23,10.1139333334,35.1388,19.7806666667,38.3097333333,8.73206666667,7.45673333333,48.2757666667,11.8583333333,19.8042666667,7.05873333333
422.58,10.1188666667,35.1658,19.7986666667,38.3391333333,8.75120000001,7.46126666667,48.2825333333,11.8598,19.8129333333,7.06753333333
422.94,10.1112,35.1818,19.7918,38.3566666667,8.74540000001,7.45566666667,48.2865666667,11.8605333333,19.8154,7.0492
423.30,10.1136,35.2164666667,19.7984,38.4012666667,8.74839999999,7.45146666667,48.3195,11.8627333333,19.8302666667,7.03246666667
423.66,10.1205333333,35.2691333333,19.8269333333,38.4565333333,8.7714,7.4746,48.3794333333,11.8845333333,19.857,7.03813333333
424.01,10.1441333333,35.3546,19.8720666667,38.5330666667,8.79273333333,7.49473333333,48.4539,11.9098666667,19.9041333333,7.0556
424.37,10.1674666667,35.427,19.9177333334,38.6117333333,8.80706666667,7.50926666667,48.5276,11.9345333333,19.9420666667,7.06186666667
424.73,10.1679333333,35.4653333333,19.9342666667,38.6606,8.81320000001,7.5068,48.5545666666,11.9320666667,19.9584666667,7.05473333333
425.08,10.1901333333,35.5246,19.9872666667,38.7337333333,8.84200000001,7.5254,48.6120666667,11.9638666667,19.995,7.0732
425.44,10.1923333333,35.5803333333,20.0011333333,38.7864,8.84259999999,7.51993333333,48.6417,11.9616666667,20.018,7.067
425.80,10.2201333333,35.6325333333,20.0438666667,38.8533333333,8.87073333333,7.542,48.6825666667,11.9876,20.046,7.0918
426.16,10.2194666667,35.6538666667,20.053,38.8618,8.87053333333,7.5376,48.6747333333,11.9801333333,20.0454666667,7.08106666667
426.51,10.2237333333,35.7206666667,20.0725333333,38.9488,8.86566666666,7.54086666666,48.7415,11.9916666667,20.0706,7.08333333333
426.87,10.2396666667,35.8058,20.1311333333,39.048,8.89426666666,7.54433333333,48.8144666667,12.0101333333,20.1079333333,7.10166666667
427.23,10.2454666667,35.8578666667,20.1682,39.1443333333,8.89613333333,7.53613333333,48.8665666667,12.019,20.1182666667,7.10626666667
427.58,10.2534666667,35.9196,20.1806666667,39.2211333333,8.908,7.5372,48.9104,12.0336666667,20.1441333333,7.1218
427.94,10.2502666667,35.9398,20.1798666667,39.2732666667,8.91533333333,7.53006666667,48.9441666667,12.0322,20.1432666667,7.1216
428.30,10.2536,35.9710666667,20.1937333333,39.3044666667,8.93133333333,7.53926666667,48.9845666667,12.0428666667,20.1476,7.12793333333
428.65,10.2961333333,36.0695333333,20.2458666667,39.4092,8.95866666666,7.5614,49.0657,12.0779333333,20.1944,7.15133333333
429.01,10.2931333333,36.1227333333,20.2458,39.4845333333,8.95186666667,7.54346666667,49.1333666667,12.0696666667,20.2052,7.14306666667
429.37,10.292,36.1678,20.2654666667,39.5536666667,8.94959999999,7.53426666667,49.2324333333,12.076,20.2138666667,7.13786666667
429.72,10.2608666667,36.1708,20.2512666667,39.5648666667,8.92906666667,7.5158,49.2456666667,12.0502666667,20.197,7.1104
430.08,10.2619333333,36.2126,20.2642666667,39.6374666667,8.94200000001,7.52166666667,49.2914666667,12.0538,20.2178,7.10593333334
430.44,10.2978,36.2468666667,20.2784,39.6636,8.96946666666,7.53026666667,49.3105,12.0576,20.2248,7.12226666667
430.79,10.3505333333,36.3240666667,20.3135333333,39.7414,9.00466666667,7.565,49.4089666667,12.0851333333,20.2626666667,7.1486
431.15,10.366,36.3928,20.3382666667,39.7790666667,9.03253333334,7.58406666667,49.4687,12.1014666667,20.288,7.1594
431.50,10.3848,36.4328666667,20.3518666667,39.8206,9.04159999999,7.58993333333,49.5257666667,12.1114666667,20.3072666667,7.1622
431.86,10.3886,36.4546666667,20.3860666667,39.8461333333,9.05293333334,7.59873333333,49.5307,12.1132,20.3183333333,7.16826666667
432.22,10.3873333333,36.4754666666,20.375,39.8634,9.0528,7.59233333333,49.5430666667,12.1048,20.3187333333,7.15746666667
432.57,10.3678,36.4778666667,20.3548,39.8692666667,9.04093333334,7.58013333333,49.5580666667,12.0934666667,20.3103333333,7.15133333333
432.93,10.3527333333,36.4870666667,20.3391333333,39.8734666667,9.02786666667,7.57073333333,49.5287333333,12.0811333333,20.2876,7.1348
433.29,10.3610666667,36.5217333333,20.3499333333,39.9202,9.04146666666,7.58406666667,49.5551333333,12.088,20.3044,7.14133333334
433.64,10.3803333333,36.5912666667,20.3754666667,39.9762666667,9.059,7.58633333333,49.6166333334,12.1168,20.3387333333,7.16273333333
434.00,10.3662,36.5934,20.374,39.9796,9.04453333333,7.5742,49.6366666667,12.1143333333,20.3264666667,7.15713333333
434.35,10.3418666667,36.6173333334,20.3632666667,39.9919333333,9.01053333333,7.55393333333,49.6499,12.093,20.3214,7.1366
434.71,10.3132,36.6426666666,20.3691333334,40.0456666667,8.9958,7.54133333333,49.6793333333,12.0888,20.3202,7.1216
435.07,10.3314,36.651,20.3822,40.0692666667,9.00493333333,7.5602,49.6797,12.1052666667,20.3278,7.1402
435.42,10.3098666667,36.6246,20.3656666667,40.0624666667,8.98453333333,7.5334,49.6175333333,12.0712666667,20.2826666667,7.11673333333
435.78,10.3178666667,36.6863333333,20.3656666667,40.1270666667,8.98886666667,7.52773333333,49.6955666667,12.0756666667,20.3056666667,7.11253333333
436.13,10.3201333334,36.7174,20.3756666667,40.1611333333,8.98266666667,7.52033333333,49.7019666667,12.0717333333,20.3128666667,7.1174
436.49,10.3270666667,36.7438,20.3906,40.1944,8.98766666666,7.515,49.7103333333,12.0682,20.312,7.11393333333
436.84,10.3362,36.8060666667,20.4081333333,40.2581333333,8.9918,7.5142,49.7874333333,12.0689333333,20.3192,7.11226666667
437.20,10.3342,36.8415333333,20.4198666667,40.3108,8.99913333333,7.516,49.8373666667,12.0749333333,20.3272666667,7.1128
437.56,10.3536,36.8977333333,20.4444,40.3808666667,9.00393333334,7.5386,49.9022333333,12.0756666667,20.3426666667,7.12086666667
437.91,10.3751333333,36.9652,20.4721333333,40.4447333333,9.03480000001,7.567,49.9737333333,12.0997333333,20.36,7.15786666667
438.27,10.3982,37.0166666667,20.5172666667,40.5242666667,9.07566666666,7.6026,50.0510666667,12.1384,20.3844,7.1864
438.62,10.4002666667,37.0266,20.5062666667,40.5212666667,9.08126666666,7.5976,50.0503,12.125,20.3812,7.1872
438.98,10.4008666667,37.0598,20.5096666667,40.5469333333,9.07826666668,7.5926,50.083,12.1210666667,20.386,7.18846666667
439.33,10.4109333333,37.1357333333,20.5288666667,40.6126666667,9.09713333333,7.61393333333,50.1735,12.1355333333,20.4248,7.20966666667
439.69,10.4083333333,37.1588666667,20.5286,40.6214,9.08626666667,7.60346666667,50.199,12.1258,20.419,7.2076
440.04,10.4132666666,37.1958,20.5576,40.6732666667,9.08746666667,7.60633333333,50.2479666667,12.134,20.4318,7.21946666667
440.40,10.4276666667,37.2686,20.5762666667,40.7392666667,9.10806666666,7.61506666667,50.3423333333,12.1462666667,20.4533333333,7.2292
440.75,10.4090666667,37.2475333333,20.5679333333,40.7408,9.09746666666,7.60026666667,50.3428,12.1268666667,20.4378,7.214
441.11,10.4178666667,37.2770666667,20.5733333333,40.7505333333,9.10033333333,7.59626666667,50.3362,12.117,20.4257333333,7.21646666667
441.47,10.4125333333,37.3066666667,20.5904,40.7819333333,9.11053333333,7.59353333333,50.3608333333,12.1216,20.4385333333,7.21973333333
441.82,10.4000666667,37.3423333333,20.5913333334,40.8152,9.09599999999,7.57313333333,50.3745666667,12.1024,20.4367333333,7.19673333333
442.18,10.4056,37.4093333333,20.5994,40.8774666667,9.10186666666,7.56473333333,50.4395666667,12.1009333333,20.4512666667,7.19273333333
442.53,10.4385333333,37.4866,20.6304666666,40.9397333333,9.12426666667,7.5844,50.5080333333,12.1298,20.4808666667,7.21393333333
442.89,10.4441333333,37.5763333334,20.6622,41.0466666667,9.1494,7.59046666667,50.6121,12.1368,20.5156,7.22146666667
443.24,10.4478666667,37.6481333333,20.6917333333,41.1077333333,9.14980000001,7.59666666667,50.6709,12.1434666667,20.5325333333,7.21526666667
443.60,10.441,37.6746666667,20.695,41.1733333333,9.15293333333,7.60746666667,50.6718,12.1419333333,20.5307333333,7.21533333333
443.95,10.4368,37.7404,20.6916,41.2375333333,9.15993333334,7.60953333333,50.7415,12.1439333333,20.5408666667,7.20793333333
444.31,10.4205333333,37.7502,20.6964,41.268,9.14186666667,7.60633333333,50.7585666667,12.1382666667,20.5479333333,7.20026666667
444.66,10.438,37.8297333333,20.7384666667,41.3404,9.15813333332,7.6276,50.8349666667,12.1563333333,20.5852666667,7.2246
445.02,10.424,37.8573333333,20.7451333333,41.3889333333,9.13679999999,7.62613333333,50.8857666667,12.1651333333,20.5961333333,7.2124
445.37,10.4205333333,37.8551333333,20.7336666667,41.3948666667,9.13033333333,7.61513333333,50.8838,12.1542,20.5764,7.20186666667
445.72,10.4448,37.8954,20.7538,41.4446,9.14966666667,7.63146666666,50.9523666667,12.1816666667,20.6078,7.22346666667
