wavelength,Back_AniSomm,Belly_AniSomm,Breast_AniSomm,Crissum_AniSomm,Crown_AniSomm,DorTail_AniSomm,Patch10_AniSomm,Patch11_AniSomm,Patch12_AniSomm,Rump_AniSomm,Throat_AniSomm,WingTip_AniSomm
624.95,0.716933333334,93.8405,77.2862999999,120.289266667,30.3053733333,9.57546666667,11.944,27.141,6.8918,3.7678,92.9017333333,5.02366666667
625.28,0.780266666668,93.1813666667,76.9314666667,118.971666667,30.3657866667,9.54153333334,11.9536666667,26.7123333333,6.95939999999,3.84713333333,92.1618666667,5.03193333334
625.61,0.877600000001,92.6178333333,76.6412666667,117.8844,30.5043333333,9.55720000001,12.014,26.3849333333,7.08246666667,3.96173333333,91.6314,5.07259999999
625.95,1.03746666667,92.1125333333,76.4192666666,116.794133333,30.6193866667,9.61073333333,12.1157333333,26.1744,7.27340000001,4.1676,91.0977333333,5.20099999999
626.28,1.06846666667,91.6376333333,76.1795,115.8794,30.6645866667,9.56980000001,12.1397333333,25.8789333333,7.34033333334,4.241,90.5838666667,5.201
626.61,1.02093333333,91.3258333333,76.0570999999,115.296333333,30.6516666667,9.5088,12.1011333333,25.6619333333,7.34939999999,4.217,90.2653999999,5.1732
626.94,0.987199999999,91.4854,76.2009000001,115.367066667,30.7456666667,9.51246666667,12.0836,25.6101333333,7.36753333333,4.224,90.3061333332,5.17780000001
627.28,0.9686,91.4508,76.1909,115.376466667,30.7437733334,9.49626666667,12.0688666667,25.5728,7.35793333334,4.22433333333,90.2770666667,5.14606666667
627.61,0.929533333332,91.5276333333,76.2197666666,115.661333333,30.6694666667,9.48553333333,11.979,25.6094,7.34366666666,4.21306666667,90.3348666665,5.12039999999
627.94,0.901400000001,91.8450666667,76.3552000001,116.344866667,30.6365866667,9.54193333334,11.8798666667,25.7277333333,7.31660000001,4.20173333333,90.5643999999,5.12933333334
628.27,0.913333333335,92.4402333333,76.7584333334,117.373733333,30.6674,9.64280000001,11.8882,26.0198666667,7.33066666666,4.20533333333,91.1329999999,5.15286666667
628.61,0.902200000001,92.9897,77.0209333333,118.531666667,30.61968,9.71173333333,11.7868,26.2996666667,7.2988,4.1592,91.6486666666,5.14326666667
628.94,0.925399999999,93.7734,77.5761333334,119.9332,30.6681333333,9.81139999999,11.7536,26.6698,7.31160000001,4.16326666667,92.4158666667,5.16539999999
629.27,0.851333333332,94.524,78.0095999999,121.360933333,30.5758133333,9.83826666667,11.6112,26.9580666667,7.16973333334,4.05533333333,93.0978666667,5.08686666667
629.60,0.713400000002,95.4213,78.5103666667,122.997466667,30.5132666667,9.85313333333,11.4294666667,27.2487333333,7.01533333334,3.87893333333,93.8490666667,4.99266666666
629.94,0.706533333332,96.0763333333,78.8731333334,124.207933333,30.4158933333,9.93426666666,11.3197333333,27.5492666667,6.96746666667,3.8326,94.4672666667,5.01033333333
630.27,0.762600000001,96.6942,79.2136333334,125.4516,30.46776,10.0330666667,11.2948666667,27.8444666667,6.98266666667,3.8936,95.0561333333,5.04646666666
630.60,0.782266666667,96.8625333333,79.3207,126.009,30.3572,10.0649333333,11.1994,27.9934666667,6.94786666667,3.88593333333,95.2596666667,5.01673333333
630.93,0.801400000002,97.68,79.8909000001,127.3114,30.46248,10.1868666667,11.1332666667,28.2816666667,6.95233333333,3.9116,95.9442666667,5.0622
631.26,0.736333333334,97.9035333333,79.9672333333,127.8526,30.3943866667,10.1967333333,11.0422,28.3690666667,6.87066666667,3.83733333333,96.1153333333,5.02260000001
631.60,0.767733333333,98.2350333333,80.1653333334,128.2952,30.4552666667,10.2486,11.0761333333,28.4834666666,6.88413333333,3.86106666667,96.3754666667,5.06880000001
631.93,0.802600000001,97.9790333333,79.9652333334,128.049333333,30.4078666667,10.2831333333,11.0528,28.433,6.88786666666,3.89753333333,96.0614666667,5.13053333333
632.26,0.881266666668,98.0186333333,80.0189333333,128.068933333,30.4473866667,10.3326666667,11.1326,28.4572666667,6.95173333334,3.98726666667,96.0444666667,5.22639999999
632.59,0.83,97.786,79.7799333334,127.744866667,30.3596533333,10.2832666667,11.0509333333,28.3138666666,6.8966,3.93106666667,95.7314666667,5.19020000001
632.92,0.891000000001,97.7735,79.8200666667,127.6144,30.4428133333,10.3740666667,11.1115333333,28.2827333334,7.01666666666,4.0088,95.6494000001,5.26906666667
633.26,0.966266666665,97.5358666667,79.6674666667,127.2554,30.4530266666,10.4044,11.1679333333,28.2158666667,7.08186666667,4.10946666667,95.4125333334,5.33126666667
633.59,0.9232,97.4708666667,79.6244000001,127.2282,30.4335466667,10.3504,11.1264,28.1144,7.0402,4.1022,95.3528666667,5.29273333333
633.92,0.828933333333,97.7042666667,79.7907333333,127.5058,30.3970533333,10.3008,11.0334,28.0516,6.96619999999,3.99473333333,95.4439333335,5.21473333333
634.25,0.731666666666,97.9508333333,79.9101,127.8826,30.3563733333,10.2378,10.9472666667,28.0194666667,6.88880000001,3.89513333333,95.5874666668,5.13013333334
634.58,0.613066666667,98.0232,79.9371666666,128.1418,30.2403866667,10.1542666667,10.8451333333,27.9691333333,6.80893333333,3.768,95.6188666667,5.025
634.91,0.575466666668,98.3962,80.2026,128.7932,30.24384,10.1483333333,10.785,28.0586666667,6.79486666667,3.7492,95.8810000001,4.99586666667
635.25,0.449933333333,98.6565666667,80.3515666667,129.4224,30.11724,10.0807333333,10.6374666667,28.099,6.66506666666,3.6488,96.0942666667,4.88913333334
635.58,0.318933333333,99.3951,80.7329,130.666733333,30.02216,10.0665333333,10.4589333333,28.2194666667,6.57026666666,3.519,96.7038666665,4.74293333333
635.91,0.161066666666,99.8465,80.9530999999,131.663866667,29.8842533333,10.0444,10.2652,28.3179333333,6.4246,3.34093333333,97.0452666667,4.58426666666
636.24,0.115933333334,100.550266667,81.3943333334,133.063733333,29.8890133333,10.1293333333,10.1986,28.6429333334,6.40480000001,3.30686666667,97.7159333334,4.58220000001
636.57,-0.003333333334,101.161033333,81.6968666666,134.222733333,29.8242666667,10.1115333333,10.0994666667,28.8720666667,6.33700000001,3.23653333334,98.2477333334,4.51733333333
636.90,-0.160533333332,101.809666667,82.1233333333,135.594133333,29.65372,10.0784,9.90586666667,29.0487999999,6.1756,3.07386666667,98.8389333333,4.40586666667
637.23,-0.181866666666,102.522733333,82.5071333333,136.9326,29.6250133333,10.1772,9.85006666666,29.3814666666,6.1708,3.04993333333,99.3996666667,4.41153333333
637.56,-0.156466666668,102.905733333,82.6559333333,137.820666667,29.6070666667,10.2906,9.82713333332,29.6278666667,6.18193333333,3.0674,99.8274666667,4.46353333334
637.90,-0.141666666668,103.472933333,83.0059666667,138.979266667,29.61828,10.4197333333,9.77486666667,29.8818000001,6.15533333333,3.07573333333,100.357933333,4.50173333333
638.23,-0.114466666668,103.986433333,83.3114,140.066266667,29.6192266667,10.5643333333,9.80066666667,30.1189333334,6.14586666667,3.1146,100.821466667,4.56313333333
638.56,-0.1144,104.823533333,83.8978666667,141.5964,29.70052,10.7154666667,9.78686666666,30.4153333334,6.11813333333,3.1172,101.658933333,4.58720000001
638.89,-0.163133333332,105.4792,84.2578999999,142.8738,29.7080666667,10.7979333333,9.73533333333,30.6719999999,6.11526666667,3.09593333333,102.257133333,4.56106666666
639.22,-0.151066666666,106.058966667,84.6485,144.0574,29.71076,10.8986,9.73786666667,30.9523333333,6.11473333333,3.11553333333,102.8116,4.61046666667
639.55,-0.100666666666,106.8364,85.2296666666,145.4068,29.8538533333,11.0586666667,9.81106666666,31.2730666666,6.18093333333,3.17886666667,103.585866667,4.70579999999
639.88,-0.160866666668,107.479333333,85.5980666667,146.484666667,29.83144,11.1094666667,9.77566666665,31.4115333333,6.13293333333,3.1236,104.102933333,4.65959999999
640.21,-0.179000000002,108.0491,85.9743,147.6928,29.7777066667,11.1732666667,9.66620000001,31.6247333333,6.05353333333,3.07833333333,104.6048,4.64519999999
640.54,-0.245066666666,108.3654,86.0862333333,148.340333333,29.7415866667,11.1714,9.57933333333,31.7101333333,5.99526666667,3.01026666667,104.854666667,4.55466666667
640.87,-0.377666666668,109.1118,86.6676000001,149.6816,29.77484,11.1505333333,9.49013333332,31.8296666667,5.89226666667,2.87533333333,105.590066667,4.43393333333
641.20,-0.451333333334,109.666033333,87.0698666667,150.750866667,29.7197733333,11.1579333333,9.383,31.9435999999,5.819,2.81293333334,105.956333333,4.35453333334
641.53,-0.3836,110.100266667,87.3737000001,151.567733333,29.7377066667,11.2297333333,9.42799999999,32.1471333333,5.86533333333,2.8616,106.356666667,4.42253333333
641.87,-0.374666666668,110.508366667,87.6042333333,152.333666667,29.6675866667,11.2063333333,9.32193333333,32.2858,5.84,2.8124,106.657866667,4.35846666666
642.20,-0.317,110.6736,87.6358666667,152.665666667,29.5923866667,11.2432666667,9.2988,32.4134666667,5.86413333333,2.8134,106.7202,4.39766666667
642.53,-0.283466666666,110.926666667,87.8440666667,153.1486,29.5522133333,11.3056,9.29139999999,32.5082666667,5.87486666667,2.81066666667,106.9058,4.39960000001
642.86,-0.317533333326,111.165333333,88.0308666667,153.7296,29.5290266667,11.2561333333,9.17513333334,32.5462,5.778,2.74086666667,107.150666667,4.3576
643.19,-0.363199999994,111.2926,88.0523666667,154.044466667,29.42092,11.1589333333,9.0478,32.5182,5.72553333333,2.68633333333,107.1682,4.32539999999
643.52,-0.350866666668,111.396666667,88.0916333333,154.364133333,29.37136,11.1631333333,8.97846666667,32.5357333334,5.6788,2.6958,107.220866667,4.33533333333
643.85,-0.355666666668,111.550966667,88.195,154.751066667,29.3815066667,11.1392,8.95266666666,32.4860666667,5.66853333333,2.6832,107.33,4.34386666666
644.18,-0.177933333334,111.998233333,88.5661,155.396733333,29.5941466666,11.323,9.08853333333,32.6350000001,5.8644,2.8384,107.706,4.5236
644.51,-0.145,111.886733333,88.4202666667,155.232733333,29.5668666667,11.3549333333,9.05793333333,32.5198666667,5.9048,2.86566666667,107.475866667,4.5188
644.84,-0.098266666658,111.765133333,88.3548333334,154.966266667,29.6109866667,11.4084,9.10540000001,32.4098666667,5.98753333334,2.95386666667,107.3538,4.55759999999
645.17,-0.182933333332,111.766066667,88.2774666667,154.934133333,29.4713466667,11.3045333333,8.96766666666,32.1684666667,5.92019999999,2.85213333333,107.1422,4.47366666666
645.50,-0.164933333326,111.7539,88.2838999999,154.879266667,29.5299866667,11.3423333333,8.98799999999,32.0548666666,5.98059999999,2.89133333333,107.047333333,4.54719999999
645.83,-0.188866666666,111.7736,88.3284666667,155.0114,29.5576266667,11.3397333333,8.96026666667,31.8846000001,6.01260000001,2.89506666667,107.0318,4.53466666667
646.16,0.01186666666,111.989733333,88.5238666667,155.224866667,29.7574,11.5042,9.05560000001,31.9478000001,6.23353333333,3.09293333333,107.184466667,4.75973333334
646.49,0.161533333332,111.938966667,88.5027333333,154.993266667,29.8472533333,11.632,9.17866666667,31.8823333334,6.4396,3.22706666667,106.962333333,4.87599999999
646.82,0.299733333334,112.049966667,88.6444666667,155.103933333,29.9753333333,11.7572,9.2912,31.8424666666,6.53873333334,3.33826666667,106.954,4.96893333334
647.15,0.316266666674,112.146666667,88.7449666667,155.218733333,30.0509866667,11.7879333333,9.3042,31.7402,6.59973333333,3.35473333334,106.957666667,5.00793333334
647.48,0.37046666666,111.737133333,88.5288333333,154.474666667,30.0394666667,11.8467333333,9.33980000001,31.5305333333,6.6714,3.41833333333,106.464066667,5.03733333334
647.81,0.334999999994,111.438533333,88.2780999999,153.996333333,29.8688933333,11.7774,9.27340000001,31.3549333334,6.60686666666,3.40886666667,106.164333333,4.98979999999
648.14,0.408733333342,111.180966667,88.0633333334,153.591066667,29.8838133333,11.7895333333,9.2892,31.2609999999,6.62926666667,3.48026666667,105.851933333,5.11393333333
648.47,0.443266666675,111.051766667,87.9739666667,153.4488,29.8912,11.7734666667,9.28820000001,31.2126000001,6.65619999999,3.52853333333,105.761266667,5.18920000001
648.80,0.516,110.845,87.9067,153.149533333,29.98888,11.8210666667,9.35746666666,31.1956666667,6.74859999999,3.634,105.6104,5.24826666667
649.13,0.620999999993,110.7561,87.8803666667,152.903866667,30.07456,11.8802666667,9.43633333333,31.1626666666,6.87020000001,3.74386666667,105.559333333,5.34133333334
649.46,0.684000000008,110.566733333,87.7313333334,152.4174,30.1301866667,11.9400666667,9.51920000001,31.0931333333,6.9574,3.845,105.2706,5.39646666667
649.79,0.648000000007,110.374533333,87.6476333333,152.0836,30.1141066667,11.8857333333,9.51526666666,30.9259999999,6.92253333333,3.83293333333,104.9354,5.35073333334
650.11,0.489533333334,110.595866667,87.7455333333,152.280866667,30.14812,11.736,9.41606666667,30.8106666667,6.78626666666,3.7266,105.046733333,5.24280000001
650.44,0.34,110.478866667,87.7321666667,152.169666667,30.1031866667,11.6487333333,9.31166666668,30.6794,6.71726666667,3.6456,104.920133333,5.13839999999
650.77,0.359266666666,110.4556,87.7252,152.076333333,30.0845733333,11.6486666667,9.29953333333,30.6301999999,6.73753333334,3.70166666667,104.796466667,5.15493333333
651.10,0.323200000001,110.963333333,88.0593666667,152.823533333,30.1344666667,11.6317333333,9.25526666667,30.7132666667,6.7002,3.68286666667,105.142066667,5.13193333333
651.43,0.309666666668,111.201033333,88.2493000001,153.243266667,30.1966133333,11.6943333333,9.24086666667,30.7434000001,6.74160000001,3.65853333333,105.149533333,5.1186
651.76,0.314133333334,111.5852,88.5583333334,153.890266667,30.21928,11.7586,9.23093333334,30.8389333334,6.78773333334,3.65333333333,105.315466667,5.12566666666
652.09,0.218600000008,112.132333333,88.8607333333,154.7714,30.17836,11.7647333333,9.1608,30.8872666667,6.72526666666,3.51206666667,105.479133333,5.04980000001
652.42,0.123200000002,112.5403,89.0861666667,155.435533333,30.1355466667,11.7603333333,9.10233333334,30.9504000001,6.63146666667,3.45046666667,105.5202,5.00159999999
652.75,0.004933333334,112.929333333,89.3545333333,156.200066667,30.0500266667,11.7008666667,8.95873333333,30.9021333333,6.48766666667,3.321,105.448333333,4.88153333333
653.08,-0.08613333334,113.511666667,89.7594666667,157.306933333,30.0540666667,11.6317333333,8.84573333333,30.9252666667,6.38013333333,3.172,105.537933333,4.77466666667
653.41,-0.082533333328,113.679,89.8686666667,158.071066667,29.97284,11.6472666667,8.79986666667,30.9249333334,6.32473333333,3.13586666667,105.321133333,4.72766666667
653.74,0.030600000006,113.398933333,90.0535999999,158.468533333,29.9430933334,11.7632,8.87740000001,30.9315333334,6.4422,3.20433333334,104.973266667,4.81673333333
654.06,0.033866666666,113.4445,90.4152,159.414866667,29.9324933334,11.7295333333,8.87640000001,30.9491999999,6.43333333334,3.1828,104.8898,4.80440000001
654.39,0.141399999994,113.212866667,90.6806666666,160.080933333,30.0164666667,11.7464,8.91186666667,30.9570666667,6.50133333334,3.24953333333,104.7016,4.84773333334
654.72,0.121399999994,112.875933333,90.7630999999,160.448466667,29.9888933333,11.7147333333,8.85000000001,30.8232666666,6.46566666666,3.20893333333,104.3924,4.80073333333
655.05,0.149199999998,112.384366667,90.7812333334,160.5096,29.9790666667,11.6492,8.86793333335,30.6528666667,6.44866666667,3.24606666667,104.011533333,4.84226666667
655.38,0.132666666662,111.874633333,90.7548000001,160.262933333,29.9786,11.6181333333,8.88786666667,30.4690666667,6.46846666666,3.2942,103.6818,4.81800000001
655.71,0.204399999996,111.1906,90.6034333333,159.557333333,30.0717466667,11.5964,8.93526666666,30.2235999999,6.53260000001,3.38293333333,103.144466667,4.83200000001
656.04,0.312666666672,110.3927,90.3522,158.461466667,30.2231066667,11.6045333333,8.99713333332,29.913,6.64919999999,3.4636,102.6438,4.85873333333
656.37,0.389733333339,109.385833333,89.9302333334,156.7698,30.4150133333,11.5974666667,9.103,29.6184666667,6.78306666667,3.63933333333,102.094733333,4.92593333334
656.69,0.5086,108.1156,89.3105666667,154.486933333,30.5582933333,11.5531333333,9.20046666665,29.2272666667,6.93433333333,3.83286666667,101.334733333,5.03466666667
657.02,0.568466666667,106.688633333,88.4835666667,151.629733333,30.6141333333,11.453,9.22939999999,28.6905333333,7.02119999999,3.9316,100.356533333,5.0976
657.35,0.643866666667,105.751466667,87.7756666667,149.243866667,30.73708,11.3732666667,9.27786666665,28.1907333333,7.09413333333,4.0802,99.6092,5.12313333334
657.68,0.793266666665,104.623833333,86.8868333333,146.3956,30.9295866667,11.4324666667,9.44400000001,27.7600666667,7.29073333334,4.3048,98.6696666665,5.2642
658.01,0.853466666666,103.6713,86.1396999999,143.9976,30.90088,11.4016666667,9.46120000001,27.3596666667,7.31386666666,4.37373333333,97.8676666667,5.27326666667
658.34,1.00606666667,103.1821,85.7093000001,142.348133333,31.0371066667,11.4544,9.5652,27.1592666667,7.45593333333,4.5568,97.3738,5.40393333333
658.66,1.11313333333,102.670233333,85.2121000001,140.830133333,31.1543733333,11.5228666667,9.62180000001,26.9682,7.56493333333,4.6956,96.8899333333,5.46433333334
658.99,1.27846666667,102.326066667,84.8366999999,139.707,31.22236,11.6372,9.74306666666,26.9048,7.69793333334,4.84453333333,96.4668666666,5.59113333333
659.32,1.3304,102.090433333,84.5211999999,139.034933333,31.15776,11.6676666667,9.74660000001,26.9078666667,7.72626666666,4.92306666667,96.2311333333,5.64326666667
659.65,1.2798,102.397733333,84.6797666667,139.4218,31.1278666667,11.7138666667,9.73113333331,27.028,7.73579999999,4.9434,96.5070000001,5.69473333333
659.98,1.2022,102.697,84.7648333334,140.007933333,30.9333066667,11.7319333333,9.62773333331,27.1460666667,7.64573333333,4.83786666667,96.7121333333,5.6558
660.31,1.12426666667,103.2994,85.0283333333,141.245266667,30.7570666667,11.7925333333,9.48439999999,27.4024666667,7.49853333333,4.74646666667,97.1842000001,5.591
660.63,0.9716,104.400533333,85.6652666667,143.419866667,30.6235733333,11.8024666667,9.31353333332,27.7740666667,7.29993333333,4.5598,98.1426666668,5.46206666667
660.96,0.878666666669,105.606166667,86.4086666666,145.864066667,30.5164533333,11.9332666667,9.1918,28.3772666667,7.179,4.42853333333,99.2174666667,5.42746666667
661.29,0.842866666666,106.776466667,87.0157666667,148.336333333,30.3504533333,12.0994,9.05546666668,28.9364000001,7.09266666667,4.32393333333,100.169866667,5.40053333333
661.62,0.796933333326,108.359266667,87.9132666666,151.3392,30.3702933333,12.3423333333,9.05879999999,29.6385999999,7.11326666667,4.27993333333,101.374533333,5.4204
661.94,0.772333333327,109.744833333,88.766,154.251933333,30.3142266667,12.5350666667,9.02300000001,30.3160666667,7.05593333334,4.2022,102.584133333,5.41406666666
662.27,0.620133333333,111.1446,89.7147333333,157.227866667,30.14564,12.626,8.84620000001,30.8894,6.88199999999,3.9606,103.797933333,5.30906666667
