wavelength,Back_TanVarf,Belly_TanVarf,Breast_TanVarf,Crissum_TanVarf,Crown_TanVarf,DorTail_TanVarf,Patch10_TanVarf,Patch11_TanVarf,Rump_TanVarf,Throat_TanVarf,WingTip_TanVarf
419.37,9.10966666668,20.4853333333,13.2667777778,19.9601111111,6.13644444444,9.26177777778,8.28111111112,9.12355555555,8.58644444445,16.1178888889,8.26638888889
419.73,9.10699999999,20.4283333334,13.2107777778,19.8778888889,6.12033333333,9.26844444443,8.29744444443,9.11466666667,8.57411111111,16.0747777778,8.28188888889
420.08,9.1011111111,20.3691111111,13.164,19.8071111111,6.11744444444,9.27966666667,8.29066666668,9.09894444445,8.58222222222,16.041,8.30511111111
420.44,9.08055555556,20.2627777778,13.0907777778,19.7156666667,6.07422222222,9.27144444443,8.26911111111,9.06555555556,8.53177777778,15.9677777778,8.29466666667
420.80,9.01255555555,20.1483333333,12.9747777778,19.5857777778,6.01033333333,9.21444444445,8.20933333332,8.99644444444,8.47222222222,15.8574444444,8.26055555556
421.16,8.94444444444,19.998,12.8716666667,19.4607777778,5.95044444444,9.17611111112,8.17844444444,8.94772222222,8.41911111111,15.7551111111,8.24194444444
421.51,8.90222222221,19.8974444444,12.7873333333,19.3688888889,5.891,9.14088888889,8.15755555556,8.87838888889,8.37133333333,15.6943333333,8.2415
421.87,8.86555555556,19.7891111111,12.715,19.2643333333,5.85077777778,9.11999999999,8.1311111111,8.82977777778,8.32733333333,15.6065555556,8.24455555555
422.23,8.81366666668,19.6824444444,12.6428888889,19.1556666667,5.80811111111,9.10233333335,8.10266666668,8.77694444445,8.29311111111,15.5303333333,8.22088888889
422.58,8.75988888888,19.5876666667,12.5526666667,19.0567777778,5.75044444444,9.06455555556,8.07333333332,8.724,8.24722222222,15.4534444444,8.1955
422.94,8.73766666667,19.5151111111,12.4984444444,18.9897777778,5.73377777778,9.06488888888,8.07155555556,8.70683333333,8.21955555556,15.402,8.21061111111
423.30,8.69877777778,19.429,12.4274444445,18.9112222222,5.70288888889,9.04533333333,8.05422222222,8.66522222222,8.179,15.3517777778,8.19427777778
423.66,8.66855555557,19.3528888889,12.3642222222,18.8464444444,5.68488888889,9.03399999999,8.04566666667,8.62794444445,8.16088888889,15.2925555555,8.212
424.01,8.64266666667,19.2981111111,12.3116666667,18.7827777778,5.66611111111,9.02577777778,8.042,8.60927777778,8.12755555556,15.2445555555,8.21294444444
424.37,8.62455555555,19.2493333333,12.2525555556,18.7155555555,5.64422222222,9.01566666667,8.03488888889,8.58427777778,8.11722222222,15.1946666667,8.22016666667
424.73,8.61122222221,19.2076666667,12.231,18.6757777778,5.64388888889,9.01466666668,8.05233333334,8.56194444444,8.09933333333,15.1776666667,8.22688888889
425.08,8.59855555555,19.1833333333,12.1883333333,18.6307777778,5.63066666667,8.98399999999,8.04377777778,8.53305555556,8.08811111111,15.1524444445,8.24277777778
425.44,8.56322222221,19.1402222222,12.1346666667,18.5726666667,5.61066666667,8.96333333333,8.00577777777,8.50027777778,8.06111111111,15.1104444445,8.22122222222
425.80,8.54622222223,19.0981111111,12.0896666667,18.5212222222,5.59711111111,8.94244444446,7.99177777779,8.46966666667,8.04588888889,15.0811111111,8.21294444444
426.16,8.51,19.0491111111,12.0372222222,18.4885555555,5.56577777778,8.91344444444,7.9671111111,8.44422222222,7.98888888889,15.0425555556,8.20433333333
426.51,8.49666666666,19.0274444444,12.0012222222,18.4683333333,5.56988888889,8.88855555554,7.96777777779,8.42466666667,7.97044444444,15.0165555555,8.21272222222
426.87,8.46766666667,18.9895555556,11.9693333334,18.4068888889,5.54077777778,8.86066666666,7.94377777777,8.37155555555,7.93911111111,14.9742222222,8.19127777778
427.23,8.47244444444,18.968,11.9566666667,18.3752222222,5.54966666667,8.86333333333,7.93533333335,8.36077777778,7.95266666667,14.9706666667,8.20377777778
427.58,8.458,18.9461111111,11.9203333333,18.337,5.53711111111,8.85644444443,7.91866666666,8.33283333333,7.94555555556,14.9337777778,8.19116666667
427.94,8.44844444444,18.8762222222,11.8794444444,18.2814444444,5.52011111111,8.83633333332,7.89877777777,8.29327777778,7.92811111111,14.8987777778,8.18105555556
428.30,8.43511111111,18.8522222222,11.8646666667,18.2646666667,5.53511111111,8.82466666668,7.89055555557,8.29005555556,7.916,14.9018888889,8.1705
428.65,8.43666666667,18.8487777778,11.8415555556,18.2557777778,5.53022222222,8.82399999999,7.90911111111,8.28166666667,7.91844444444,14.8895555556,8.1875
429.01,8.45466666667,18.86,11.8418888889,18.2543333334,5.56055555555,8.86366666667,7.9341111111,8.28677777778,7.94244444444,14.8931111111,8.20666666667
429.37,8.49788888889,18.9042222222,11.8978888889,18.2911111111,5.616,8.91399999999,7.98633333333,8.33255555556,7.98588888889,14.9293333333,8.26472222222
429.72,8.55900000001,18.9754444445,11.9503333333,18.3378888889,5.68266666667,8.96944444445,8.04222222222,8.39388888889,8.03277777778,15.0032222222,8.34122222222
430.08,8.58233333333,19.0145555556,11.9932222222,18.3462222222,5.70688888889,8.99800000001,8.05299999999,8.41655555556,8.083,15.0591111111,8.38361111111
430.44,8.58244444443,19.0314444444,12.0154444444,18.3283333333,5.69611111111,9.03255555557,8.05600000001,8.41416666667,8.095,15.0795555556,8.39077777778
430.79,8.59044444445,19.0311111111,12.0341111111,18.3497777778,5.71444444445,9.06888888888,8.07088888889,8.46155555555,8.10711111111,15.116,8.41066666667
431.15,8.56788888888,19.0092222222,12.0072222222,18.3332222222,5.68622222222,9.04044444443,8.05544444443,8.44494444444,8.07144444445,15.0891111111,8.38305555555
431.50,8.57833333334,19.0492222222,12.0251111111,18.3462222222,5.69044444444,9.03655555556,8.06511111111,8.45583333333,8.05944444445,15.1231111111,8.3855
431.86,8.573,19.0916666667,12.0481111111,18.3413333333,5.69066666667,9.03500000001,8.08177777778,8.46044444444,8.059,15.1245555556,8.39033333333
432.22,8.54733333332,19.067,12.0157777778,18.2784444445,5.66611111111,9.00922222223,8.0791111111,8.423,8.01455555556,15.0984444445,8.38022222222
432.57,8.53100000001,19.0684444444,12.0183333333,18.2748888889,5.64622222222,8.99322222221,8.04744444444,8.41011111111,8.00244444445,15.1003333333,8.37127777778
432.93,8.51477777778,19.0687777778,12.0261111111,18.2915555556,5.61811111111,8.96055555555,8.03711111111,8.39811111111,7.97611111111,15.1087777778,8.35672222222
433.29,8.49111111111,19.069,12.0,18.2683333333,5.59377777778,8.93544444446,8.02077777777,8.36594444444,7.94222222222,15.0824444445,8.32744444444
433.64,8.464,19.0583333333,11.9806666667,18.266,5.56733333333,8.90833333334,8.00622222221,8.33644444444,7.91577777778,15.0724444444,8.31016666667
434.00,8.42966666667,19.0421111111,11.9385555555,18.2151111111,5.53588888889,8.86677777777,7.97233333333,8.28977777778,7.86644444444,15.0191111111,8.26294444444
434.35,8.44433333333,19.0693333333,11.9442222222,18.2385555556,5.55955555556,8.86022222222,7.9888888889,8.29433333333,7.86888888889,15.028,8.26933333333
434.71,8.43833333333,19.1128888889,11.9441111111,18.2468888889,5.54822222222,8.82622222223,7.99222222223,8.2815,7.873,15.0301111111,8.27522222222
435.07,8.429,19.1514444444,11.953,18.2548888889,5.53111111111,8.82933333333,7.98088888889,8.27233333333,7.87311111111,15.041,8.27738888889
435.42,8.423,19.15,11.9594444445,18.2683333333,5.54611111111,8.8241111111,7.98166666668,8.28222222222,7.89133333333,15.0276666667,8.26761111111
435.78,8.42433333333,19.176,11.9521111111,18.2923333333,5.561,8.83622222221,7.97488888889,8.27872222222,7.889,15.0391111111,8.26244444444
436.13,8.45277777778,19.2592222222,11.9992222222,18.387,5.58677777778,8.872,8.00333333332,8.30266666667,7.93655555556,15.0855555556,8.29222222222
436.49,8.45011111111,19.2747777778,11.9896666667,18.3777777778,5.57566666667,8.86755555554,8.00888888888,8.29833333333,7.93177777778,15.0856666666,8.29
436.84,8.46011111111,19.321,12.0,18.3804444444,5.59011111111,8.89311111112,8.02233333333,8.32211111111,7.94922222222,15.0916666667,8.30955555556
437.20,8.46533333333,19.3473333334,12.0054444444,18.4207777778,5.58311111111,8.89766666666,8.0381111111,8.34011111111,7.97966666667,15.1128888889,8.32783333333
437.56,8.49133333333,19.3752222222,12.0251111111,18.4135555556,5.61422222222,8.91811111112,8.0568888889,8.37344444445,8.01388888889,15.1125555556,8.33505555556
437.91,8.55166666666,19.4363333333,12.0737777778,18.4993333334,5.66144444445,8.95477777777,8.128,8.44672222222,8.08344444445,15.1632222222,8.38461111111
438.27,8.56622222223,19.4641111111,12.0786666667,18.5098888889,5.66044444444,8.95666666667,8.14166666667,8.46672222222,8.09277777778,15.171,8.398
438.62,8.56088888888,19.4355555556,12.0657777778,18.486,5.66233333333,8.94966666666,8.13044444446,8.46222222222,8.08155555556,15.1663333333,8.39811111111
438.98,8.56300000001,19.4425555556,12.0585555555,18.4731111111,5.68922222222,8.95788888889,8.14944444446,8.47855555556,8.09188888889,15.1648888889,8.421
439.33,8.58811111112,19.4486666667,12.0483333333,18.462,5.68711111111,8.98444444444,8.1611111111,8.48772222222,8.09355555555,15.1796666667,8.4655
439.69,8.57511111111,19.433,12.0438888889,18.4451111111,5.67033333333,8.96200000001,8.16822222221,8.49616666667,8.08166666667,15.1672222222,8.48355555556
440.04,8.57744444446,19.4164444444,12.0553333333,18.417,5.67155555556,8.96611111112,8.15766666667,8.50722222222,8.09033333333,15.166,8.49394444444
440.40,8.57699999999,19.3954444444,12.0504444445,18.3964444444,5.68722222222,8.96911111112,8.16144444444,8.5165,8.09444444444,15.143,8.49216666667
440.75,8.59444444443,19.3565555556,12.0376666667,18.3838888889,5.69755555556,8.97655555555,8.15933333332,8.52111111111,8.10155555555,15.1368888889,8.49994444444
441.11,8.624,19.3362222222,12.0514444444,18.3546666667,5.72455555556,9.00000000001,8.17822222222,8.54872222222,8.10655555556,15.1452222222,8.52072222222
441.47,8.60155555557,19.3131111111,12.0305555556,18.339,5.70111111111,8.98733333333,8.16433333332,8.52483333333,8.07755555556,15.1204444444,8.50883333333
441.82,8.5888888889,19.2768888889,12.0063333333,18.2816666667,5.69433333333,8.98100000001,8.14511111112,8.50427777778,8.06277777778,15.0931111111,8.52016666667
442.18,8.54044444444,19.1804444445,11.9505555556,18.1973333333,5.65277777778,8.94711111112,8.11355555557,8.46333333333,8.02333333333,15.0192222222,8.49
442.53,8.52333333333,19.122,11.9061111111,18.1356666667,5.644,8.95122222221,8.10477777777,8.44005555556,8.01355555556,14.9671111111,8.48938888889
442.89,8.51488888888,19.0605555555,11.8882222222,18.082,5.63177777778,8.93466666668,8.1048888889,8.41672222222,8.00411111111,14.9244444444,8.48455555555
443.24,8.46988888889,18.9678888889,11.839,17.9922222222,5.60233333333,8.90011111112,8.10888888888,8.37827777778,7.97844444444,14.8604444444,8.46833333333
443.60,8.46466666667,18.8921111111,11.7848888889,17.9268888889,5.57911111111,8.89777777779,8.08711111111,8.34838888889,7.96533333333,14.8143333333,8.46511111111
443.95,8.45144444444,18.807,11.7275555556,17.8507777778,5.56822222222,8.88055555554,8.08300000001,8.32188888889,7.95,14.7377777778,8.48177777778
444.31,8.43277777778,18.7362222222,11.6784444445,17.7984444444,5.53633333333,8.862,8.07477777779,8.29944444444,7.93866666667,14.7034444444,8.49188888889
444.66,8.42433333333,18.6974444444,11.644,17.7342222222,5.52822222222,8.86377777778,8.08355555555,8.2865,7.93477777778,14.6532222222,8.49955555555
445.02,8.39522222222,18.6486666667,11.6055555556,17.6762222222,5.50377777778,8.85333333334,8.08966666667,8.24977777778,7.91977777778,14.6072222222,8.50788888889
445.37,8.39777777778,18.5764444444,11.5707777778,17.6105555555,5.496,8.84944444444,8.08988888889,8.24144444444,7.91655555556,14.5686666667,8.53538888889
445.72,8.39233333333,18.5224444444,11.548,17.5721111111,5.49355555555,8.86077777778,8.11333333333,8.23133333333,7.91511111111,14.5458888889,8.55044444445
446.08,8.41077777778,18.5016666667,11.5478888889,17.5538888889,5.51733333333,8.89333333332,8.14155555556,8.2375,7.93822222222,14.5441111111,8.59394444444
446.43,8.43188888889,18.4747777778,11.5452222222,17.5471111111,5.516,8.90833333333,8.15822222223,8.22977777778,7.93911111111,14.5296666667,8.62794444445
446.79,8.42422222222,18.4306666667,11.5132222222,17.5135555556,5.50611111111,8.90333333334,8.15255555554,8.21,7.93544444445,14.5065555556,8.62255555556
447.14,8.42344444444,18.3958888889,11.4956666667,17.4823333333,5.50255555556,8.9018888889,8.14266666668,8.19561111111,7.92711111111,14.4807777778,8.6195
447.50,8.42722222222,18.3642222222,11.4693333333,17.452,5.51822222222,8.92188888888,8.16555555557,8.18694444444,7.94055555555,14.4628888889,8.64261111111
447.85,8.40588888889,18.3011111111,11.4267777778,17.4067777778,5.49322222222,8.91044444445,8.15544444446,8.14416666667,7.90655555556,14.4288888889,8.61105555556
448.21,8.39111111111,18.248,11.3887777778,17.3462222222,5.48711111111,8.91144444445,8.14633333333,8.10616666667,7.89411111111,14.3863333333,8.59694444444
448.56,8.34844444444,18.1682222222,11.3291111111,17.2672222222,5.45566666667,8.87633333333,8.12011111112,8.05527777778,7.85,14.3251111111,8.57966666667
448.92,8.31322222222,18.0743333333,11.2485555556,17.1798888889,5.42788888889,8.84300000001,8.08022222223,8.01188888889,7.79777777778,14.2518888889,8.54122222222
449.27,8.27555555556,18.016,11.2061111111,17.1354444444,5.405,8.83555555555,8.06077777779,7.97444444444,7.77355555556,14.2086666667,8.50788888889
449.62,8.24988888889,17.9314444445,11.1496666667,17.0547777778,5.38211111111,8.80666666667,8.03488888889,7.93283333333,7.73977777778,14.1394444444,8.48933333333
449.98,8.21877777778,17.8675555555,11.0988888889,16.9922222222,5.35988888889,8.78811111111,8.01055555555,7.90605555555,7.69966666667,14.107,8.46688888889
450.33,8.19222222222,17.8073333333,11.0678888889,16.938,5.35355555556,8.77599999999,8.02055555555,7.89655555556,7.688,14.0676666667,8.44611111111
450.69,8.16111111111,17.7284444444,11.0257777778,16.871,5.33177777778,8.75244444445,8.01122222223,7.87694444444,7.64511111111,14.0144444444,8.46427777778
451.04,8.12377777778,17.6638888889,11.0041111111,16.8326666667,5.30455555555,8.73944444443,7.9991111111,7.8455,7.60622222222,13.9857777778,8.44911111111
451.40,8.10333333333,17.6225555555,10.9965555555,16.7937777778,5.28088888889,8.7178888889,7.981,7.83833333333,7.58533333333,13.9606666667,8.44094444445
451.75,8.11066666666,17.6058888889,10.9838888889,16.7697777778,5.286,8.73799999999,8.0091111111,7.86727777778,7.59888888889,13.9556666667,8.45833333333
