wavelength,Back_TanCyaf,Belly_TanCyaf,Breast_TanCyaf,Crissum_TanCyaf,Crown_TanCyaf,DorTail_TanCyaf,Patch10_TanCyaf,Patch11_TanCyaf,Patch12_TanCyaf,Patch13_TanCyaf,Rump_TanCyaf,Throat_TanCyaf,WingTip_TanCyaf
593.80,9.3552,7.24531578947,3.5659,10.4732,19.6991333333,4.6651,14.4832666667,55.5817333333,6.84153333333,69.6703333334,40.9064,31.9074333333,7.27133333333
594.14,9.38406666667,7.26573684211,3.55743333333,10.4917333333,19.614,4.65746666667,14.456,55.7937333333,6.87906666667,69.8334666667,40.8367333334,31.7125666667,7.2714
594.48,9.39980000001,7.26074035088,3.55383333333,10.5049333333,19.5073333333,4.66103333333,14.4024,56.1339333333,6.882,70.0409333333,40.7928666667,31.5001333333,7.28066666667
594.81,9.51313333333,7.35138245614,3.64893333333,10.583,19.4982,4.71803333333,14.4496666667,56.5064666666,6.959,70.3156666667,40.8115333333,31.3751333334,7.37473333333
595.15,9.5606,7.37190175439,3.68753333333,10.6079333333,19.4687333333,4.73636666667,14.4512666666,56.8523333333,6.98153333333,70.6164666667,40.8339333333,31.2347666667,7.4208
595.49,9.55059999999,7.36330175438,3.68893333333,10.5866666667,19.3586666667,4.7716,14.397,57.0328666667,6.96506666667,70.7006666667,40.7134666667,30.9934333333,7.41076666667
595.82,9.55959999999,7.39356842105,3.72873333333,10.5782666667,19.2731333333,4.79173333333,14.3754,57.1918666667,6.97733333333,70.762,40.6153333333,30.757,7.42303333333
596.16,9.61153333333,7.42732982455,3.76856666667,10.5844666667,19.1972,4.83416666667,14.3712,57.3768,7.01133333333,70.8194,40.5158,30.5875333333,7.4576
596.50,9.64313333333,7.43957192982,3.77913333333,10.5866,19.1247333333,4.85653333333,14.3228,57.5339333333,7.03406666667,70.8581333333,40.4009333333,30.4020666667,7.47456666667
596.83,9.61926666667,7.40932280703,3.74563333333,10.5476,19.0072,4.8682,14.2650666667,57.6045333333,7.01433333333,70.8282666667,40.269,30.2318333333,7.4616
597.17,9.65099999999,7.42343508773,3.75766666667,10.5684,18.9656666667,4.89346666667,14.2636666667,57.8077333333,7.01346666667,70.9146,40.1944666667,30.1468,7.48306666667
597.51,9.68993333333,7.43956842105,3.79116666667,10.589,18.8706,4.93966666667,14.2306,57.9076666667,7.03153333333,70.8591333334,40.0762,29.9642666667,7.4988
597.84,9.7196,7.46290877193,3.84176666667,10.6049333333,18.812,4.99206666667,14.2088666666,58.0386,7.05453333333,70.8149333333,39.9230666667,29.8238333333,7.54256666667
598.18,9.7084,7.43634385965,3.83706666667,10.5676666667,18.7027333333,5.00566666667,14.1498,58.1202,7.03353333333,70.7226666667,39.7468,29.6619666667,7.51536666667
598.52,9.66733333333,7.40000701755,3.80303333333,10.518,18.5671333333,4.9934,14.0674666667,58.1343333333,6.99853333333,70.5444666667,39.5393333333,29.4252333333,7.45936666667
598.85,9.66606666667,7.41386666667,3.80256666667,10.5138,18.4354,5.0136,14.0028666667,58.1806,7.00646666667,70.3621333333,39.315,29.2449666667,7.4713
599.19,9.74746666666,7.49071578947,3.87913333333,10.5938,18.3977333333,5.0814,14.0298666667,58.3516,7.11266666667,70.303,39.1876,29.1201666667,7.5554
599.53,9.72746666666,7.41224210527,3.78763333333,10.5484,18.2454666667,5.00383333333,13.934,58.5284,7.05493333333,70.2994,38.9798,28.917,7.48559999999
599.86,9.69246666667,7.36498947369,3.7257,10.4836666667,18.084,4.97576666667,13.836,58.6641333333,7.00553333333,70.2236,38.7602,28.6872666667,7.46483333333
600.20,9.68613333333,7.34116491228,3.70736666667,10.4656666667,17.9648,4.9612,13.7816666667,58.7848,7.00873333333,70.1105333333,38.5401333333,28.4726666667,7.43403333333
600.53,9.66666666666,7.31684210527,3.7043,10.4580666667,17.8293333333,4.9211,13.7039333333,58.9239333333,7.00546666667,70.0207333333,38.3236666667,28.2289333333,7.41860000001
600.87,9.635,7.26782105263,3.6297,10.4261333333,17.6567333333,4.87143333333,13.5740666667,59.0784666666,6.97353333333,70.0083333333,38.1231333333,27.9633666667,7.36916666667
601.21,9.6234,7.25880350878,3.61813333333,10.4209333333,17.5334666667,4.82303333333,13.4817333333,59.2238,6.95473333333,69.9626,37.899,27.7566,7.3638
601.54,9.66,7.27941754387,3.61316666667,10.4303333333,17.4109333333,4.8217,13.4342,59.4757333333,6.95373333333,70.0301333333,37.7284666666,27.5903333333,7.3815
601.88,9.74866666667,7.33976140351,3.6452,10.4876,17.3556666666,4.8524,13.4218,59.7394666667,7.01786666667,70.1380666667,37.6578666667,27.4261333333,7.45206666667
602.21,9.77299999999,7.35254736843,3.63936666667,10.4784666667,17.2648666666,4.86576666667,13.3811333333,60.0460666667,7.03253333333,70.2836666667,37.5525333333,27.2768666667,7.47883333333
602.55,9.8054,7.37274385965,3.624,10.4756666667,17.1876,4.8641,13.3506,60.3781333333,7.0298,70.4840666667,37.5022,27.1074,7.46986666667
602.88,9.78773333334,7.34601754385,3.5734,10.4374,17.0657333333,4.82276666667,13.2838666667,60.6170666667,6.99566666667,70.5718666667,37.3782666667,26.9568,7.43873333333
603.22,9.86399999999,7.40905263159,3.63373333333,10.4941333333,17.0348,4.90816666667,13.3102666667,60.7888666667,7.0636,70.6177333333,37.2842666667,26.8454,7.52613333333
603.56,9.93180000001,7.45605614036,3.6783,10.5514,17.0037333333,4.94063333333,13.3323333333,61.0766666667,7.11426666667,70.765,37.2306,26.7759666667,7.57630000001
603.89,9.9836,7.49498947368,3.69463333333,10.5869333333,16.9484,4.96983333333,13.3237333333,61.2890666667,7.12613333333,70.8566666667,37.1537333333,26.6722666667,7.63956666667
604.23,10.0311333333,7.52490175438,3.7288,10.5959333333,16.8956,5.00986666667,13.3085333333,61.4579333333,7.14293333333,70.8574,37.0807333333,26.5553,7.68513333333
604.56,10.0404666667,7.51755087719,3.74523333333,10.5657333333,16.8268666667,5.01103333333,13.2705333333,61.5921333333,7.1274,70.8451333333,36.9643333333,26.4309,7.66860000001
604.90,10.069,7.53629473683,3.74886666667,10.5609333333,16.7804,5.04413333333,13.2696,61.7224666667,7.15213333333,70.8361333333,36.8482666667,26.3281333333,7.68026666667
605.23,10.0768,7.5354631579,3.74916666667,10.5585333333,16.7284666667,5.0411,13.2468666667,61.9174666667,7.14713333333,70.8674666667,36.7875333333,26.2346,7.67416666667
605.57,10.0686666667,7.55248070175,3.7798,10.5312,16.6506,5.05236666667,13.2343333333,61.9722666667,7.14333333333,70.7474666667,36.6264666667,26.0937,7.68153333333
605.90,9.99986666667,7.47575438596,3.7256,10.4532666667,16.4645333333,4.98686666667,13.1003333333,61.9224,7.06086666667,70.4794666667,36.3829333333,25.8633333333,7.6148
606.24,9.95233333334,7.44055087719,3.70993333333,10.4154,16.3545333333,4.9564,13.0400666667,62.0188,7.03953333333,70.3278,36.1604666667,25.7166,7.60483333333
606.58,9.95413333333,7.44123508772,3.717,10.4057333333,16.2554666667,4.97986666667,12.9759333333,62.0753333333,7.02833333333,70.1411333333,35.9444,25.5180333333,7.62060000001
606.91,9.91046666667,7.42035438597,3.7253,10.3616,16.1188666667,4.9561,12.8674666667,62.1606,7.00446666667,69.9562666667,35.7232666667,25.3307666667,7.60093333334
607.25,9.83533333333,7.35634736843,3.67066666667,10.3082666667,15.9512,4.92066666667,12.7245333333,62.2003333333,6.94186666667,69.7447333333,35.4998666667,25.0991333333,7.55473333333
607.58,9.78899999999,7.29733684211,3.65076666667,10.2374,15.8078666667,4.90036666667,12.5982666667,62.2717333333,6.90106666667,69.5566,35.2938666667,24.8831333333,7.50006666667
607.92,9.80626666667,7.28215438596,3.63306666667,10.2312666667,15.6782,4.9101,12.5342,62.4760666667,6.8924,69.4903333333,35.1244,24.7401333333,7.50293333333
608.25,9.88013333333,7.33227017543,3.6798,10.2726,15.6289333333,4.97866666667,12.5491333333,62.6673333334,6.93713333333,69.4714666667,35.0241333333,24.632,7.56179999999
608.59,9.92786666666,7.36814736842,3.7353,10.2998666667,15.5384666667,5.03623333333,12.5398,62.8205333333,6.95266666667,69.3798666667,34.9121333333,24.5203666667,7.62713333333
608.92,9.91920000001,7.34925614035,3.7422,10.2936666667,15.4139333333,5.0705,12.4556,62.8882666667,6.9414,69.2208666667,34.7276666667,24.3698666667,7.64536666667
609.26,9.91539999999,7.30584561403,3.72273333333,10.2743333333,15.2975333333,5.04583333333,12.3835333333,62.9956,6.91633333333,69.1084666667,34.55,24.2114,7.64826666667
609.59,10.0084,7.36732631578,3.78903333333,10.3410666667,15.2822,5.09806666667,12.4066,63.23,6.9756,69.1440666667,34.5082,24.1739666666,7.70843333333
609.93,10.0523333333,7.37119298245,3.8226,10.3494,15.2016,5.1313,12.3606666667,63.2272666667,6.9834,68.9558666667,34.3484666667,24.0600333333,7.72423333333
610.26,10.0844,7.37270526315,3.86093333333,10.3747333333,15.1418666667,5.17023333333,12.3219333333,63.2940666667,6.9796,68.8244666667,34.2090666667,23.956,7.74603333334
610.60,10.1064666667,7.38434385964,3.8587,10.3900666667,15.082,5.17583333333,12.3016,63.444,6.9746,68.7366666667,34.0946,23.8773333333,7.75576666667
610.93,10.1647333333,7.42932631579,3.91573333333,10.4022,15.0518,5.20756666667,12.3118,63.5534666667,7.0084,68.6080666667,33.9409333333,23.8084333333,7.7982
611.27,10.1628666667,7.43254736843,3.89926666667,10.3967333333,14.9645333333,5.16576666667,12.3007333333,63.7118,6.97286666667,68.5281333333,33.7970666666,23.7171,7.80813333333
611.60,10.1430666667,7.42129122807,3.93233333333,10.3724,14.8816,5.16876666667,12.2421333333,63.7363333333,6.982,68.375,33.6026666667,23.5453333333,7.80853333333
611.93,10.0713333333,7.36988070175,3.89343333333,10.3302,14.7449333333,5.11816666667,12.1186,63.7398,6.92693333333,68.0593333333,33.3594,23.3243333333,7.77053333333
612.27,10.0528,7.34889122808,3.85663333333,10.3055333333,14.6532,5.08953333333,12.0112666667,63.7902666667,6.9246,67.8969333333,33.1584,23.1549666666,7.74116666667
612.60,10.0801333333,7.36014736843,3.8326,10.2863333333,14.6108,5.0783,12.0030666667,63.9226666667,6.96166666667,67.7654,33.0094,23.0097666667,7.73156666667
612.94,10.0478666667,7.36839298245,3.81966666667,10.2566,14.4804,5.0735,11.9126,63.9717333333,6.94713333333,67.5218,32.8054,22.8757,7.69163333333
613.27,10.0205333333,7.35562105263,3.83446666667,10.2244666667,14.3837333333,5.11013333333,11.8606,63.9741333333,6.9366,67.2978666667,32.5534,22.7272666667,7.694
613.61,10.0916666667,7.45483157895,3.91066666667,10.3033333333,14.3835333333,5.21606666667,11.9059333333,64.1410666667,7.02353333333,67.1962,32.4614,22.6283666667,7.7947
613.94,10.0906,7.46204210527,3.92153333333,10.2582666667,14.2766,5.20373333333,11.8824666667,64.2044,7.0422,67.0002666667,32.2802,22.4818333333,7.80136666667
614.28,10.1446,7.51730877192,3.99643333333,10.2772,14.2422,5.25496666667,11.8669333333,64.3238666667,7.0888,66.8618,32.1784,22.3662666666,7.86169999999
614.61,10.2038666667,7.55747017544,4.06473333333,10.3112,14.1992666667,5.30823333333,11.8560666667,64.513,7.1448,66.7991333333,32.0651333333,22.2901333333,7.91983333333
614.94,10.221,7.55105263157,4.08856666667,10.3206666667,14.1272,5.36163333333,11.794,64.6158,7.1858,66.6613333333,31.9018666667,22.1306,7.92353333333
615.28,10.1934,7.53302105263,4.0299,10.2984,14.0304666667,5.3414,11.7594,64.6894666667,7.14346666667,66.434,31.7013333333,22.0143666667,7.91496666667
615.61,10.2605333333,7.58406666667,4.0924,10.2958666667,14.0090666667,5.39613333333,11.7863333333,64.8228,7.21213333334,66.3256,31.5516666667,21.9726666667,8.0044
615.95,10.2386,7.58418245615,4.1027,10.2501333333,13.9324,5.39283333333,11.7738666667,65.0126666667,7.2156,66.203,31.3766666667,21.8598333333,8.03003333334
616.28,10.2136666667,7.56999298245,4.12743333333,10.2039333333,13.7969333333,5.40026666667,11.6894,64.9064,7.19353333333,65.8806,31.1050666667,21.6813,8.03233333333
616.61,10.2872,7.6196877193,4.18073333333,10.262,13.8241333333,5.46683333333,11.7152,65.2254666667,7.2558,65.9298,31.0790666666,21.6711666667,8.12513333334
616.95,10.2492,7.60077192983,4.11086666667,10.2305333333,13.7120666667,5.4216,11.6428666667,65.3086666667,7.24833333333,65.7341333333,30.8749333333,21.5262,8.09593333333
617.28,10.1228666667,7.47532280701,4.01023333333,10.0793333333,13.5156,5.2907,11.4726,65.3143333333,7.1422,65.5008,30.6066,21.3031,7.97073333333
617.62,10.1352666667,7.44403508773,3.98946666667,10.0757333333,13.4502666667,5.2923,11.4107333333,65.5422,7.13186666667,65.4906666667,30.4984,21.1989666667,7.98806666667
617.95,10.1255333333,7.41876842105,3.98443333333,10.0802666667,13.3626666667,5.30536666667,11.382,65.6436666667,7.14286666667,65.3110666667,30.2852,21.0669666667,7.98156666667
618.28,10.0990666667,7.42948421052,3.96786666667,10.0888,13.2792,5.31796666667,11.3251333333,65.6716666667,7.13633333333,65.0608,30.1025333333,20.9375666667,7.97146666667
618.62,10.1401333333,7.45983508771,3.9805,10.0952666667,13.2386,5.32826666667,11.2995333333,65.7986,7.1668,64.9341333333,29.9812666667,20.9079666667,7.9943
618.95,10.1522,7.50177192982,4.00916666667,10.1064,13.1884,5.36696666667,11.2542666667,65.8749333333,7.1704,64.8063333333,29.8406666667,20.8387333333,8.02926666667
619.28,10.0655333333,7.42474385964,3.91733333333,10.0521333333,13.0174,5.26973333333,11.1375333333,65.969,7.0892,64.6446,29.6256,20.6352,7.94249999999
619.62,9.99506666667,7.34063859649,3.8359,9.98473333334,12.8824,5.19483333333,10.9965333333,65.9372,7.03733333333,64.3824,29.404,20.4856333333,7.85876666667
619.95,9.99393333334,7.33868421052,3.82086666667,9.9918,12.8052,5.1681,10.9406666667,66.078,7.04733333333,64.2902666667,29.3010666667,20.4366333333,7.85993333334
620.28,9.93906666666,7.30246666667,3.7653,9.93913333333,12.6710666667,5.13503333333,10.8452,66.0138666667,7.00626666667,64.0126,29.0538666667,20.2485,7.81729999999
620.62,9.95320000001,7.33034385964,3.81523333333,9.94953333333,12.6249333333,5.1794,10.8069333333,66.0330666667,7.0486,63.8153333333,28.9048666667,20.1465333333,7.8771
620.95,10.0088,7.40734035089,3.8533,10.0262666667,12.6088666667,5.25076666667,10.8174666667,66.1482,7.13046666667,63.7064,28.796,20.1225333333,7.95433333333
621.28,9.90766666667,7.36002807017,3.76603333334,9.93726666667,12.4774,5.1719,10.7020666667,66.0513333333,7.07333333333,63.3578,28.5136,19.9524,7.86776666667
621.62,9.875,7.34323859649,3.7139,9.88986666666,12.3879333333,5.1169,10.6287333333,66.1439333333,7.05386666667,63.2470666667,28.376,19.8587333333,7.83886666667
621.95,9.86786666667,7.31230175439,3.70963333334,9.8744,12.3377333333,5.11213333333,10.5822666667,66.1671333333,7.0708,63.0447333333,28.2282,19.7600666667,7.88663333334
622.28,9.82833333333,7.30641052631,3.6968,9.82753333333,12.2444666667,5.11076666667,10.5424666667,66.0874666667,7.04793333333,62.7694,28.02,19.6085333333,7.92823333333
622.62,9.75173333333,7.22274736842,3.64153333333,9.74993333334,12.1296,5.01293333333,10.4162666667,66.118,7.00666666667,62.5308666667,27.8232666667,19.436,7.86353333334
622.95,9.76613333333,7.25458596491,3.64686666667,9.76193333333,12.0944666666,5.05013333333,10.3614666667,66.1644666667,7.02906666666,62.3473333333,27.7008666667,19.3723666667,7.88760000001
623.28,9.84186666667,7.32340350878,3.73486666667,9.82199999999,12.0918666667,5.13743333333,10.3902666667,66.2799333333,7.08206666667,62.1891333333,27.6391333333,19.3360333333,7.97833333333
623.62,9.81566666667,7.32326666667,3.73033333333,9.81413333334,12.041,5.16223333333,10.3424,66.4034666667,7.0548,62.0043333334,27.4967333333,19.2204666667,8.0124
623.95,9.80133333334,7.28620701755,3.73476666667,9.79093333333,12.0008666667,5.1678,10.3047333333,66.4908666667,7.07186666667,61.8317333333,27.3644666667,19.1432,8.03000000001
624.28,9.81813333333,7.26454736842,3.71613333334,9.75373333333,11.9568666667,5.1342,10.2795333333,66.7722,7.071,61.8218666667,27.3066,19.0493,8.00853333334
624.62,9.819,7.24065964912,3.7259,9.72706666667,11.9168666667,5.1333,10.23,66.8506666667,7.06253333333,61.6457333333,27.208,18.9672333333,8.02366666666
624.95,9.90873333333,7.32760701754,3.84056666667,9.80780000001,11.9527333333,5.24993333333,10.3008,67.1152,7.1688,61.603,27.2241333333,19.0070666667,8.12556666666
625.28,9.81873333333,7.2304,3.75803333333,9.68873333334,11.8172,5.22123333333,10.2037333333,66.9757333333,7.0824,61.2120666667,26.9779333333,18.8291,8.08440000001
625.61,9.73126666666,7.16707017545,3.68603333333,9.57186666667,11.6639333333,5.15603333333,10.1062666667,66.9972666667,7.00686666666,60.9863333333,26.8012,18.6654,7.99230000001
625.95,9.69593333333,7.1621754386,3.6738,9.55973333333,11.5802666667,5.1589,10.0332,67.0537333333,7.00353333333,60.7621333333,26.6517333334,18.5844666667,7.97546666666
626.28,9.80813333333,7.26683508773,3.7819,9.63473333333,11.5955333333,5.2853,10.133,67.1132666667,7.1128,60.6024,26.5966666667,18.6016333333,8.0683
626.61,9.82273333334,7.29764912281,3.84023333333,9.62946666667,11.5671333334,5.33626666667,10.1238666667,67.11,7.1588,60.4201333333,26.4871333333,18.5683333333,8.10883333334
626.94,9.75746666666,7.24182105263,3.76653333333,9.55566666667,11.4669333333,5.28426666667,10.0383333333,67.0727333333,7.10206666667,60.2155333333,26.3058,18.4422,8.05663333334
627.28,9.71080000001,7.17130526317,3.7149,9.47439999999,11.3550666667,5.23333333333,9.98600000001,67.0964,7.07853333333,60.0168666667,26.1302666667,18.3188,7.99443333333
627.61,9.68146666667,7.18223859648,3.72013333333,9.44953333333,11.2838666667,5.1983,9.95439999999,67.0611333333,7.06106666667,59.8178,25.9754666666,18.222,7.99233333334
627.94,9.64926666667,7.18031929824,3.72776666667,9.43200000001,11.2198,5.21536666667,9.90326666666,66.9460666667,7.06233333333,59.5384,25.8139333333,18.1713666667,8.02270000001
628.27,9.58393333333,7.14859649123,3.6831,9.36326666667,11.1193333333,5.19196666667,9.85280000001,66.8621333333,7.01186666667,59.2289333333,25.5946666667,18.0579333334,8.00753333334
628.61,9.50273333334,7.07721052631,3.6286,9.26046666667,10.9506,5.09596666667,9.69980000001,66.6448666667,6.94746666667,58.8547333333,25.3167333333,17.8571333333,7.95920000001
628.94,9.55153333333,7.15252631578,3.7195,9.31106666667,10.9444,5.1504,9.69940000001,66.6736666666,7.0212,58.7064,25.2592666667,17.8424,8.02119999999
629.27,9.52366666667,7.13515789474,3.70686666667,9.31693333333,10.8882,5.16613333333,9.64780000001,66.5499333333,7.01613333333,58.3968666667,25.0853333333,17.7520333333,8.02553333333
629.60,9.5348,7.12641403508,3.70803333333,9.30766666666,10.85,5.1886,9.63360000001,66.5110666667,7.0284,58.1845333333,24.9748,17.7132666667,8.0243
629.94,9.37866666667,6.98299999999,3.56716666667,9.17613333333,10.6908,5.05623333333,9.44839999999,66.3997333333,6.90166666667,57.8644,24.7294,17.4986666667,7.91753333334
630.27,9.33926666667,6.9406245614,3.53676666667,9.12300000001,10.602,5.00386666667,9.39426666666,66.3562666667,6.87266666667,57.5688666667,24.5648,17.3715333333,7.91156666667
630.60,9.30760000001,6.94811228069,3.55953333333,9.11593333333,10.5484666667,5.01303333333,9.36079999999,66.3364666667,6.88326666667,57.2866666667,24.4213333333,17.3215333333,7.91279999999
630.93,9.29419999999,6.97051929825,3.56426666667,9.11006666667,10.5210666667,4.98336666667,9.31226666667,66.2607333333,6.8586,57.0305333333,24.2605333333,17.2484,7.91090000001
631.26,9.27073333333,6.93912280702,3.5534,9.07326666667,10.4273333333,4.97103333333,9.23706666667,66.0438,6.8464,56.6369333333,24.064,17.1459333333,7.86183333333
631.60,9.23373333333,6.9353368421,3.54633333333,9.06946666667,10.3643333333,4.9554,9.21179999999,66.0756666667,6.83713333334,56.3737333333,23.9268,17.0567333334,7.83046666667
631.93,9.26026666667,6.94846315789,3.57733333333,9.09720000001,10.3416666667,4.981,9.19440000001,66.1050666667,6.8728,56.2097333333,23.85,17.0041666667,7.81753333333
