wavelength,Back_SpoHyxf,Belly_SpoHyxf,Breast_SpoHyxf,Crissum_SpoHyxf,Crown_SpoHyxf,DorTail_SpoHyxf,Patch10_SpoHyxf,Rump_SpoHyxf,Throat_SpoHyxf,WingTip_SpoHyxf
253.54,7.14891666667,6.15016666668,4.55191666667,6.74958333334,6.01458333333,9.49612500001,7.86266666667,7.02787499999,6.59958333333,14.19825
253.91,6.16391666667,4.96708333333,2.52854166667,5.90958333334,5.22883333333,8.93166666666,7.37566666666,6.04433333333,5.22904166667,13.0461666667
254.28,6.25391666667,5.40975000001,1.80566666667,6.34774999999,4.6435,9.70154166666,7.97358333334,6.44920833334,5.394,13.6020833333
254.66,5.25466666666,4.57766666666,0.539875,5.44824999999,3.57025,8.71191666668,7.52733333333,5.87520833333,4.96445833334,10.88025
255.03,6.70225,6.34700000001,3.116875,6.81533333333,5.08729166667,10.3925416667,8.68858333333,7.09791666667,6.78291666667,11.208
255.41,6.04041666667,5.90350000001,2.216,6.43391666668,4.03829166667,9.65087499999,7.76858333333,6.88733333333,6.88745833333,10.0103333333
255.78,6.78616666666,7.66533333333,3.27883333333,7.41916666667,5.13375,10.6452916666,8.808,8.09612499999,7.779375,10.865
256.15,6.72550000001,8.24691666666,3.67391666667,8.26408333334,5.49791666667,9.88937500001,9.146,8.26416666667,8.46291666667,11.4106666667
256.53,7.60408333334,9.65275000002,4.07125,8.74991666668,6.33675,10.364625,10.2430833333,9.18404166668,9.89575000001,12.3785
256.90,10.2175833333,12.84925,6.81454166667,11.0299166666,8.21954166667,11.8990416667,13.2066666667,11.444125,11.4280833333,14.9938333333
257.28,9.31891666666,12.5449166667,6.83233333333,10.6929166666,7.54183333334,11.1484166667,12.3058333333,10.7899166667,10.834875,15.0536666667
257.65,6.91516666666,9.79191666668,4.470625,7.94174999999,4.700125,9.16404166667,9.44091666666,7.63116666666,8.45483333333,13.46575
258.02,7.12,10.2678333333,5.82633333334,8.41349999999,5.33416666667,9.644,9.78733333334,8.13308333334,9.18604166667,13.7248333333
258.40,7.11383333334,10.0175,6.020125,8.34300000001,5.90883333333,9.78512500002,9.61091666668,7.89291666668,9.68824999999,13.7244166667
258.77,7.38775,9.69266666667,6.30704166667,8.70491666666,6.29,10.076625,9.65883333335,7.96612500001,9.38862500001,14.539
259.15,7.202,8.74791666667,5.29020833333,8.08441666666,5.459875,9.743625,9.15516666667,7.41299999999,8.55212499999,14.6305
259.52,6.26183333333,7.82058333334,4.97320833333,7.19175,5.20233333333,9.30050000001,8.83233333332,6.77808333333,7.51662499999,13.4674166667
259.89,6.84483333333,7.93883333334,5.44854166667,7.58908333334,5.5185,9.50391666667,9.17308333332,7.07058333333,7.81141666667,14.05225
260.27,6.47883333334,7.33266666667,4.96891666666,7.339,4.93220833333,9.43150000001,8.82758333334,6.56425,7.345,13.6105
260.64,6.86225,7.62766666667,5.48054166667,7.69883333334,5.24320833333,9.81320833332,9.27641666667,6.892125,7.43779166668,14.1635
261.01,6.88633333334,7.55966666667,5.71408333333,7.86666666667,5.26220833333,10.134625,9.62666666667,6.96016666666,7.69529166666,14.7118333333
261.39,7.1615,7.96441666667,6.21579166667,8.21441666667,5.67154166667,10.4924583333,10.1593333333,7.40820833333,7.75924999999,15.2508333333
261.76,7.46666666667,8.64241666666,6.57879166667,8.90916666666,6.415125,10.7456666667,10.7698333333,8.07591666666,8.360625,15.6241666667
262.13,7.61408333333,8.91891666668,6.76729166667,9.35208333334,6.82458333334,10.921375,10.7461666667,8.212375,8.37795833333,15.9029166667
262.51,7.93583333334,8.82666666667,7.10679166666,9.68341666667,6.94566666666,11.0642916666,11.0266666667,8.49095833333,8.127875,16.1800833333
262.88,8.58708333333,9.30333333333,7.71783333333,10.3103333333,7.33358333333,11.6384583333,11.5488333333,8.80716666666,8.57208333333,16.465
263.25,10.1111666667,10.82025,9.03870833332,11.4725833333,8.17437499999,12.2187083333,12.8099166667,9.94370833334,9.58516666667,17.79175
263.63,11.497,11.79725,9.88420833333,13.1495,8.76199999999,13.1142083333,13.6885833333,11.0198333333,10.8961666667,19.0436666667
264.00,10.7695833333,11.1369166667,8.83133333334,12.5483333333,8.00458333334,12.2582916667,12.8479166667,10.23775,9.98658333333,18.107
264.37,11.2428333333,11.8409166666,8.84508333333,12.8041666667,8.39420833333,12.0285,13.1386666667,10.8627916667,10.4824583333,18.03525
264.75,11.5763333333,12.0381666667,9.16670833334,13.1526666666,8.96583333333,12.1585416667,13.3031666667,11.290125,10.999,17.8413333333
265.12,10.8711666667,10.8311666667,8.15354166667,12.8198333333,8.30841666667,11.630625,12.22025,10.771375,10.207,16.5968333333
265.49,10.7115833333,10.8074166666,7.9785,12.57175,8.385875,11.8479166667,11.939,10.5245833333,11.0999583333,16.1201666667
265.87,10.6335833333,10.7653333333,8.32875,12.61325,8.008125,12.2925,12.1325,10.36025,11.4867916667,16.3555
266.24,10.5745,10.6659166667,8.42475000001,12.35825,7.98108333333,12.4632916666,12.5778333333,10.7390833333,11.46625,15.743
266.61,9.79699999999,9.95000000001,7.39941666666,11.4943333333,7.3455,11.7995833333,11.8624166667,10.2327083333,11.0182916667,14.8615833333
266.98,9.63400000001,9.75541666667,7.09775,11.481,7.45754166667,11.5418333333,12.07075,10.6660416667,11.247,14.9323333333
267.36,8.39191666667,9.17925000001,6.474125,10.6114166667,7.407875,11.0635833333,11.1640833333,10.092125,10.2847083333,14.1204166667
267.73,7.86258333333,9.1095,6.21070833333,10.1420833333,7.07391666667,10.4765416667,10.7119166667,9.791,9.54745833333,13.95775
268.10,8.85866666667,10.3231666667,7.66883333333,10.9916666667,8.253875,11.5368333333,11.6841666667,10.975875,10.6137916667,14.8679166667
268.48,9.02908333333,10.3580833333,7.98925,11.007,8.18483333333,12.0585,11.6715,10.792,10.698,15.6268333333
268.85,7.98566666667,9.58141666666,6.74970833334,10.0079166667,6.80483333333,11.2402083333,10.3475,9.74729166666,9.55375000001,14.7946666667
269.22,8.2105,10.04625,6.83575,9.86175,6.97370833333,11.2174583333,10.3226666667,10.0384583333,9.84641666666,15.39175
269.59,9.57516666665,11.3971666667,8.13758333334,11.17875,8.171375,12.0180416666,11.9464166667,11.6303333334,10.5274583333,16.1246666667
269.97,10.4326666667,12.0036666667,8.72254166667,11.8251666667,9.03674999999,12.7428333333,12.3393333333,12.1608333333,10.768375,16.7380833333
270.34,11.248,12.2495,9.19591666666,12.22175,9.55066666666,13.240875,12.5626666666,12.54175,11.2235416667,17.98825
270.71,11.6238333333,12.5801666666,9.59074999999,12.4063333333,10.0822083333,13.6169166666,12.5536666667,12.74425,11.42325,18.3119166667
271.09,11.3895,12.678,9.42770833333,12.1211666667,9.89387500001,13.4680833333,12.15375,12.247625,11.1045416667,18.1430833333
271.46,11.45925,12.2358333333,9.00175000001,11.9366666667,9.55241666666,13.2225,12.064,11.9874583333,11.4114166667,17.6406666667
271.83,11.20325,11.7306666667,8.39916666667,11.2849166667,9.03670833333,13.1343333333,11.7181666667,11.331875,10.8137916667,17.54575
272.20,9.71291666666,10.0485,6.82954166667,10.0423333333,7.46645833333,11.6020833333,10.5455833333,9.79987500001,9.225125,15.9579166667
272.58,10.3665833333,10.7125833333,7.63525,10.7975833333,8.19979166667,12.1721666667,11.2404166667,10.4,9.69287500001,16.3511666667
272.95,10.6256666667,11.1760833333,8.28883333334,11.1110833333,8.789375,12.4792916667,11.6204166666,10.7527083333,10.2820416667,16.3469166667
273.32,10.7364166667,10.78425,8.41116666667,11.09525,8.79058333334,12.3385833333,11.7469166666,10.5511666667,10.2073333333,15.9194166667
273.69,9.8685,9.57608333334,7.526,9.84400000001,7.63579166666,11.178125,10.4349166667,9.28679166667,9.15879166665,15.4119166667
274.06,10.0728333333,9.42608333332,7.75249999999,9.84683333335,7.59866666667,11.1716666667,10.7950833334,9.63633333333,8.92666666668,15.122
274.44,10.03875,9.39916666668,7.81320833334,9.90308333333,7.63233333333,11.0401666667,10.9818333334,9.52845833333,8.94691666668,14.8060833333
274.81,9.88216666668,9.43866666667,8.00566666666,9.94183333335,7.701375,11.3481666667,11.21275,9.55125000001,8.85629166668,15.0713333333
275.18,9.69716666667,9.00499999999,7.84320833333,9.63549999999,7.483625,11.2561666667,10.8278333333,9.17616666667,8.33329166667,14.5835833333
275.55,9.76116666666,9.54191666668,8.432125,10.0365833333,7.88095833333,11.598875,10.9625833334,9.24504166667,8.25920833333,14.5533333333
275.93,9.83375,9.78366666667,8.76366666666,10.4166666667,8.22325,12.0767916666,10.9143333333,9.48870833333,8.76708333333,14.2775
276.30,10.3266666667,10.4920833333,9.24358333333,10.9456666667,8.97754166667,13.162125,11.6869166667,10.3699166667,9.55679166668,15.141
276.67,9.64875000001,10.1633333333,8.66024999999,10.50125,8.63833333334,12.8636666667,11.3389166667,10.1155,9.00954166666,14.3885833333
277.04,9.21058333334,9.62650000003,7.90966666667,10.2313333334,8.193375,12.6133333333,11.1238333333,9.78904166666,8.42775000001,14.04275
277.41,8.99816666668,9.88966666664,7.81958333333,10.44125,8.25029166666,12.8021666667,10.9474166667,10.0332916667,8.14083333333,13.9921666667
277.79,9.42833333334,10.8159166667,7.99975,11.2585833333,8.69333333334,13.8988333333,11.7011666667,10.6060416667,8.60708333333,14.5666666667
278.16,8.114,10.2465,7.03641666667,10.1104166667,7.75104166667,13.0709583333,10.5641666667,9.40699999999,7.92124999999,13.9143333333
278.53,6.85841666667,9.47133333332,6.057125,8.78258333333,6.32683333333,12.3987916667,9.62116666665,8.41183333332,6.99316666668,12.8481666667
278.90,6.81491666667,9.44799999999,5.81608333333,8.73725000001,5.939625,11.534875,9.31325000001,8.07520833333,7.36829166667,12.4700833333
279.27,7.29708333333,9.87300000001,6.42508333333,9.36233333332,6.301125,11.8797916667,10.0700833333,8.596125,8.00479166666,13.3244166667
279.64,7.81358333333,9.81474999999,6.36020833333,9.37316666666,6.29279166666,12.31475,10.33475,8.65733333332,7.90241666666,13.5896666667
280.02,7.54633333333,9.84391666667,6.28866666667,9.24683333333,6.278125,11.6637916666,10.4973333333,8.41745833332,8.33312500001,12.9849166667
280.39,7.63208333334,9.60666666665,6.50875,9.30691666668,6.32833333333,11.0804583333,10.3554166667,8.16991666668,8.35383333334,12.7720833333
280.76,7.40891666667,8.93641666666,6.152875,8.64816666667,5.898375,10.1555,10.0013333334,7.690375,8.43379166667,12.9955
281.13,7.73483333334,9.04766666668,6.92725,8.70016666667,6.09083333334,10.3152916667,10.1544166667,7.963375,8.87391666667,13.2688333333
281.50,8.01991666666,9.22374999999,7.65925,8.86000000001,6.36758333333,10.424375,10.6283333333,8.12329166666,9.08570833334,13.64425
281.87,7.36775,8.37016666668,7.38925,8.25325,5.85175,9.54483333333,10.0309166666,7.41391666667,8.55479166667,12.7493333333
282.25,7.54858333333,8.54300000001,7.73729166667,8.68683333333,6.11070833333,9.38162500001,10.2805,7.77908333332,8.64200000001,13.126
282.62,7.68658333333,8.37425000001,7.969125,9.14341666667,6.59970833333,9.25695833333,10.3379166667,8.09737499999,8.59258333333,13.2865833333
282.99,7.87516666666,8.44099999999,8.15491666667,9.39683333333,6.82554166666,9.73929166667,10.5963333333,8.35020833332,8.60195833334,13.2214166667
283.36,7.56341666667,8.11891666667,7.59641666667,8.8835,6.532,9.5325,10.2915,8.29216666667,8.2535,12.6348333333
283.73,7.06841666667,7.61041666667,7.18804166666,8.44508333333,6.090625,8.95508333332,10.00225,8.10483333333,7.93995833333,12.3088333333
284.10,7.04933333333,7.28458333334,6.75754166667,8.02641666667,5.85470833334,8.92162500001,9.76058333335,8.067375,7.25654166667,12.5023333333
284.47,6.73958333333,6.87458333333,6.264875,7.46408333333,5.47066666667,8.80804166668,9.25258333332,7.73879166667,6.81195833334,12.1801666667
284.85,6.91383333333,7.38525,6.36683333334,7.80325,5.57666666667,9.22787499999,9.39816666667,8.061125,6.60254166667,12.0965
285.22,7.11016666667,7.64333333333,6.305875,8.07641666667,5.76579166667,9.26845833334,9.65175000001,8.22150000001,6.40833333333,12.0929166667
285.59,7.13883333333,7.926,6.48604166667,8.24541666667,6.00466666666,9.45150000001,9.84258333333,8.54175,6.65762499999,12.07425
285.96,7.48183333334,8.32441666668,6.74883333333,8.74775000001,6.311375,9.92495833335,10.23675,9.10737499999,7.16091666667,12.65925
286.33,7.79658333333,8.44950000001,6.946625,8.85666666668,6.447875,10.1025833333,10.3596666666,9.19216666667,7.37816666667,12.4218333333
286.70,8.18575,9.00441666668,7.10983333333,9.08941666667,6.77004166666,10.4961666667,10.5743333333,9.33075000002,7.83683333334,12.5023333333
287.07,7.79175,8.88383333335,6.86304166667,8.754,6.40891666667,9.97599999999,10.1504166667,8.88379166666,7.23904166667,12.17325
287.44,8.42333333333,9.52491666668,7.591125,9.38575,7.18425,10.5076666667,10.7035,9.53187499998,7.73316666667,12.8529166667
287.82,9.007,10.3048333333,8.37179166667,10.0740833333,7.92633333333,11.1841666667,11.26775,10.1711666667,8.37416666666,13.8180833333
288.19,9.49783333334,10.7850833334,9.17254166668,10.6486666667,8.48575000001,11.55175,11.7721666667,10.650875,8.81320833334,14.4879166667
288.56,9.99450000001,11.5875,9.939875,11.42825,9.02516666666,12.1246666667,12.5204166667,11.330375,9.54849999999,15.0918333333
288.93,9.85224999999,11.4124166667,10.095375,11.4536666667,8.93208333333,12.0365416666,12.54575,11.130125,9.69149999999,15.2670833333
289.30,9.67691666666,11.1311666666,9.78758333334,11.33425,8.58733333334,11.7775,12.4423333333,10.8886666667,9.55891666667,15.411
289.67,9.56583333334,10.9805,9.341625,11.0968333333,8.27504166667,11.66675,12.1194166667,10.5485416667,9.49591666667,15.2288333333
290.04,9.62966666666,11.0661666667,9.22866666667,10.7863333333,8.32158333333,11.6303333333,12.0595,10.4878333333,9.45949999999,15.095
290.41,8.83525000001,10.3078333334,8.39483333332,9.877,7.54741666667,10.9114166667,11.4299166667,9.72533333332,8.82824999999,14.7253333333
290.78,8.5585,10.1435,8.26295833334,9.73075,7.1,10.4764166667,11.3956666667,9.34383333332,8.64512499999,14.7019166667
291.15,8.8425,10.2111666666,8.53670833333,10.04775,7.45283333333,10.9445,11.8695,9.82808333335,9.07604166667,15.04575
291.52,7.68133333333,9.309,7.36233333334,8.94266666666,6.24625,9.66591666667,10.8414166667,8.426125,8.10241666666,14.2158333333
291.89,7.15716666667,8.85450000001,7.01375,8.64408333334,5.96920833333,9.24395833333,10.57575,8.00345833333,7.86233333333,13.5590833333
292.26,6.6385,8.62966666667,6.495375,8.28,5.633125,8.843125,10.2514166667,7.478625,7.69470833332,13.03425
292.64,5.77683333333,7.67933333334,5.419875,7.40458333333,4.713625,7.81408333334,9.45174999999,6.46095833333,6.77316666667,12.4075
293.01,4.98091666667,6.91675,4.77645833333,6.458,4.01029166667,6.85629166667,8.66608333333,5.69933333333,5.81770833334,11.1815833333
293.38,4.95641666666,6.90641666667,5.06545833333,6.44933333333,4.30879166667,6.88354166666,8.74466666666,5.83491666667,6.08120833333,11.1870833333
293.75,4.52141666667,6.66975,4.83004166667,6.14416666667,4.19470833333,6.44283333333,8.55783333334,5.41191666667,5.77904166666,10.8899166667
294.12,4.44333333333,6.61208333333,4.95625,6.24108333333,4.20475,6.34508333333,8.61758333333,5.431125,5.375125,10.776
294.49,5.06175,7.12133333334,5.29125,6.96191666667,4.56816666667,6.90958333333,9.02641666667,5.720125,5.74741666666,11.0859166667
294.86,5.26025,7.20791666666,5.44383333333,7.23241666667,4.95933333333,7.23733333333,9.17500000001,6.10195833333,5.84741666667,11.4455833333
295.23,5.08308333333,6.88791666667,5.12079166667,6.96816666667,4.57525,6.78141666667,8.81024999999,5.75866666667,5.83645833333,11.1963333333
295.60,5.664,7.06766666667,5.57704166667,7.37525,4.986625,7.225875,9.27375000001,6.34583333334,6.31916666666,11.337
295.97,5.42775,6.83733333333,5.17120833334,6.97958333333,4.50070833333,6.626375,8.90224999999,6.06991666667,5.95570833334,10.7993333333
296.34,5.68433333333,6.89875,5.18116666666,7.36016666667,4.66566666667,6.88833333333,9.33541666668,6.41216666667,6.023375,11.0154166667
296.71,6.28291666666,7.558,5.83733333333,7.99366666667,5.27983333334,7.574,9.93208333333,7.10829166667,6.52279166668,11.15525
297.08,7.32841666667,8.42266666666,6.64370833333,8.96575,6.261625,8.65333333334,11.0025833333,8.22854166666,7.47395833333,11.9453333333
297.45,7.3285,8.41016666666,6.655375,9.07733333333,6.17045833333,8.77450000001,11.05625,8.20883333332,7.57783333333,11.8003333333
297.82,7.50233333333,8.53058333333,6.78504166667,9.38825000001,6.25566666667,8.95379166666,11.2893333333,8.576,7.96541666666,12.02575
298.19,7.4605,8.32974999999,6.65016666667,9.34633333332,6.12091666667,8.85324999999,11.1338333333,8.31258333332,8.11129166667,11.8623333333
298.56,7.25125,8.078,6.40533333333,9.09916666667,5.930875,8.52,10.9739166667,8.34475,7.91241666667,11.6216666667
298.93,7.32375,8.13525,6.53341666667,9.12933333333,5.93554166667,8.43041666666,10.9350833333,8.3605,8.08483333333,11.8128333333
299.30,7.91383333333,8.95458333333,7.21541666666,9.59158333332,6.44783333333,9.12879166666,11.7321666667,9.07325,8.68937500001,12.3931666667
299.67,8.72158333333,9.83316666667,8.08187499999,10.6955,7.346375,10.2214583334,12.6899166666,10.0559583333,9.62066666667,13.3030833333
300.04,9.22766666666,10.34775,8.64266666667,11.1919166667,7.66679166666,10.9139583333,13.2439166667,10.62775,10.143,14.19675
300.41,9.13949999998,10.3380833333,8.75574999998,11.0623333334,7.31383333333,10.6203333333,13.0928333334,10.5449166667,10.200125,14.1058333333
300.78,8.97491666667,10.0725,8.63666666667,10.6303333333,6.93470833333,10.043625,12.8385833333,10.1744166667,10.1922916667,14.0469166667
301.15,8.55499999999,9.75841666664,7.98949999999,10.2516666667,6.53270833334,9.36266666666,12.2964166666,9.68141666668,9.83995833335,14.0383333333
301.52,8.81391666666,10.2015,8.06783333333,10.2561666667,6.70108333333,9.374875,12.45875,9.84891666666,9.78475,14.1619166667
301.89,9.04824999999,10.4224166667,8.31462500001,10.1904166667,6.72,9.44533333332,12.6184166667,9.89091666668,9.73775,14.5450833333
302.26,9.27233333332,10.7606666667,8.79570833333,10.5258333333,7.01654166667,9.60566666667,13.2208333333,10.5212916667,10.096,14.9529166667
302.63,9.68308333333,11.2441666667,9.26441666667,11.0280833333,7.60204166667,9.96525,13.7604166667,11.046875,10.4520416667,15.4110833333
303.00,8.94666666667,10.3689166667,8.45183333333,10.2249166667,6.84141666667,9.17920833333,13.28775,10.5200833333,9.58829166666,14.3008333333
303.37,8.37058333332,9.57908333334,7.90633333333,9.7145,6.28266666667,8.23533333333,12.64,9.80541666667,9.03091666667,13.2324166667
