wavelength,Back_RamSanm,Belly_RamSanm,Breast_RamSanm,Crissum_RamSanm,Crown_RamSanm,DorTail_RamSanm,Rump_RamSanm,Throat_RamSanm,WingTip_RamSanm
260.27,3.53751111111,3.60493333333,1.74426666667,2.20146666667,1.23293333333,7.38016666666,2.4022,3.84706666667,4.78053333333
260.64,3.52275555556,3.53206666667,1.71366666667,2.17533333334,1.24413333333,7.4616,2.3724,3.7918,4.81533333333
261.01,3.51726666666,3.57446666667,1.7326,2.2088,1.28153333333,7.4238,2.30386666667,3.74146666667,4.86066666667
261.39,3.53871111111,3.56753333333,1.76493333333,2.2474,1.29466666667,7.50183333333,2.2838,3.82313333333,4.924
261.76,3.566,3.5818,1.807,2.26993333333,1.2226,7.57986666667,2.24073333333,3.7992,4.9912
262.13,3.65391111111,3.67486666667,1.89713333333,2.37873333333,1.361,7.6606,2.3532,3.8148,5.1468
262.51,3.65188888889,3.67913333333,1.86646666667,2.48553333333,1.37386666667,7.70866666667,2.47633333333,3.785,5.28553333333
262.88,3.65586666667,3.78506666667,2.01273333333,2.60226666667,1.5764,7.75766666667,2.6104,3.9014,5.41653333333
263.25,3.80931111111,3.9252,2.27526666667,2.94766666667,1.7642,7.82333333333,2.86693333333,4.0462,5.65333333333
263.63,4.32988888889,4.443,2.94073333333,3.58453333333,2.3628,8.30276666667,3.49666666667,4.49886666666,6.25946666667
264.00,4.81126666667,4.9618,3.64733333333,4.17786666666,3.05886666667,8.89146666667,4.03533333334,5.17026666667,6.82766666667
264.37,5.0172,5.11333333333,3.96333333333,4.23773333333,3.35113333333,9.10246666667,4.12786666667,5.24766666667,6.88633333333
264.75,4.87768888889,5.20953333334,4.12,4.1174,3.2268,8.9921,4.08686666667,5.36706666667,6.72186666667
265.12,5.11237777778,5.53726666667,4.41326666667,4.32566666667,3.4952,9.13233333333,4.32833333333,5.67713333333,6.92726666667
265.49,5.55153333333,6.09833333333,4.8152,4.79126666667,4.05766666667,9.31173333333,4.79933333333,6.1332,7.41373333333
265.87,5.72837777778,6.143,4.94033333333,4.84966666667,4.2846,9.41296666666,5.09073333333,6.27006666667,7.4702
266.24,5.83197777778,6.13573333333,4.89966666667,4.83246666667,4.40373333333,9.4952,5.14886666667,6.40993333333,7.57133333333
266.61,5.66613333333,5.73946666667,4.57993333333,4.36706666667,4.0934,9.10553333333,4.8294,6.1098,7.34213333333
266.98,5.55555555556,5.56426666667,4.204,4.1116,3.6882,8.8881,4.5044,5.80526666667,7.20153333333
267.36,5.46566666666,5.50033333333,3.97333333334,4.02186666667,3.54726666667,8.8211,4.32713333333,5.637,7.07386666667
267.73,4.65731111111,4.70313333333,3.182,3.26346666667,2.69246666667,7.98596666667,3.49813333333,4.85433333333,6.2064
268.10,4.32775555555,4.29026666667,2.7794,2.94006666667,2.24633333333,7.56193333333,3.1098,4.44893333333,5.8188
268.48,4.08571111111,4.0272,2.5074,2.76066666667,1.979,7.33583333333,2.9728,4.24586666667,5.7162
268.85,3.89982222222,3.77026666667,2.13013333333,2.58786666667,1.8906,7.24836666667,2.83366666667,4.0164,5.52506666667
269.22,3.6798,3.27766666667,1.82073333333,2.33853333333,1.65166666667,7.08613333333,2.61873333333,3.76546666667,5.24613333333
269.59,3.46397777778,2.97306666667,1.64466666667,2.04486666667,1.36193333333,6.94326666667,2.3088,3.4944,4.94053333333
269.97,3.07535555556,2.67853333333,1.37113333333,1.70086666667,0.959066666667,6.6196,1.93266666667,3.13753333333,4.53313333333
270.34,2.45766666667,2.0944,0.846266666667,1.07153333333,0.2962,6.00206666667,1.32926666667,2.51653333333,3.79913333333
270.71,2.3324,2.06926666667,0.7838,1.02966666667,0.2462,5.96973333333,1.27,2.47106666667,3.62866666667
271.09,2.24868888889,2.06653333334,0.768533333333,1.0344,0.229533333333,5.93423333333,1.19933333333,2.43473333333,3.53166666667
271.46,2.1776,2.1154,0.739933333333,1.0568,0.161133333333,5.87896666667,1.12806666667,2.43973333333,3.52373333333
271.83,2.29562222222,2.24973333333,0.818066666667,1.1114,0.257666666667,6.05013333333,1.26,2.477,3.76906666667
272.20,2.42617777778,2.32406666667,0.949000000001,1.20306666667,0.384066666666,6.2247,1.43126666667,2.57473333334,3.87433333333
272.58,2.50006666666,2.42693333333,0.9946,1.30946666667,0.482533333333,6.21873333333,1.51006666667,2.66753333333,3.89553333333
272.95,2.72717777778,2.64073333333,1.20633333333,1.50786666667,0.715533333333,6.3174,1.61513333333,2.80086666667,4.014
273.32,2.95264444444,2.99893333333,1.446,1.7678,1.0194,6.63013333333,1.8288,3.02266666667,4.26906666667
273.69,2.88355555556,3.0064,1.42526666667,1.77313333333,0.977266666667,6.71943333333,1.85086666667,2.99086666667,4.23813333333
274.06,2.9604,3.0412,1.425,1.8286,1.04093333333,6.83846666667,1.84986666667,3.01113333333,4.376
274.44,3.25131111111,3.404,1.75033333334,2.20126666667,1.41753333333,7.24123333333,2.16373333333,3.3128,4.70686666667
274.81,3.41602222222,3.6214,1.9166,2.3122,1.53726666667,7.43896666667,2.29933333333,3.44286666667,4.84686666667
275.18,3.58402222222,3.71806666667,2.1382,2.43146666667,1.74986666667,7.63403333333,2.5024,3.6304,5.04946666667
275.55,3.87942222222,3.96386666666,2.43386666667,2.65473333333,2.11933333333,8.00553333333,2.83726666667,4.0176,5.28846666667
275.93,4.14933333333,4.15646666667,2.6744,2.9912,2.4184,8.25423333333,3.12593333334,4.4066,5.4546
276.30,4.36728888889,4.38786666667,2.88426666667,3.1652,2.55986666667,8.38283333333,3.26406666667,4.67273333333,5.6794
276.67,4.21895555556,4.17246666667,2.64946666667,2.94546666667,2.3088,8.27933333333,3.1108,4.5654,5.48
277.04,4.16251111111,4.00446666667,2.51513333333,2.75613333333,2.05933333333,8.13666666667,3.0586,4.44793333333,5.40166666667
277.41,4.06802222222,3.88586666667,2.43166666667,2.57753333333,1.8608,8.0016,2.9472,4.30473333333,5.32146666667
277.79,4.30995555556,4.06126666667,2.58913333333,2.77366666667,2.0802,8.04846666667,3.09613333333,4.50513333334,5.46233333333
278.16,4.18042222222,3.86053333333,2.40693333333,2.66106666667,1.9352,7.83193333333,2.9796,4.43086666667,5.23126666667
278.53,4.00077777778,3.6208,2.1592,2.4748,1.72086666667,7.60863333333,2.7342,4.2662,5.13673333333
278.90,3.8708,3.50746666667,1.99006666667,2.40673333333,1.58966666667,7.4545,2.5676,4.2016,5.10713333333
279.27,3.99633333333,3.61073333333,2.11846666667,2.57326666667,1.6676,7.50056666667,2.68506666667,4.33866666666,5.14453333333
279.64,3.4176,3.12173333333,1.61313333333,2.10966666667,1.11713333333,6.83373333333,2.151,3.74646666667,4.56306666667
280.02,3.6944,3.47806666667,1.879,2.37246666667,1.4282,7.10306666667,2.3648,3.99893333333,4.8576
280.39,3.46113333333,3.3618,1.66186666667,2.28026666667,1.31853333333,6.96463333333,2.1704,3.69573333333,4.61966666667
280.76,3.74651111111,3.70913333333,1.94966666667,2.59946666667,1.66153333333,7.17813333333,2.37973333333,3.82893333333,4.8648
281.13,3.67808888889,3.6686,1.90046666667,2.69593333333,1.75026666667,7.13506666667,2.34573333333,3.78106666667,4.8682
281.50,3.13873333333,3.14533333334,1.34146666667,2.24513333333,1.1586,6.642,1.853,3.2718,4.40566666667
281.87,2.75895555555,2.8302,1.0256,1.9364,0.841599999999,6.3327,1.57573333333,2.9932,4.12633333333
282.25,2.83355555556,3.01686666667,1.2656,2.14053333333,1.05086666667,6.45686666667,1.7446,3.15906666667,4.35353333333
282.62,2.76308888889,2.96053333333,1.15406666667,2.1072,0.926466666666,6.3727,1.72353333333,3.05193333333,4.25233333333
282.99,2.92004444445,3.01346666667,1.30853333333,2.27046666667,1.0894,6.4684,1.8678,3.16166666667,4.23333333333
283.36,2.9116,2.98933333333,1.27086666667,2.24213333333,1.0874,6.5334,1.85826666667,3.1336,4.24586666667
283.73,3.25113333333,3.2216,1.5782,2.5154,1.40026666667,6.9083,2.15086666667,3.486,4.62366666667
284.10,3.06068888889,2.934,1.33773333333,2.23046666667,1.17473333333,6.66373333334,1.94853333333,3.216,4.33913333333
284.47,2.86808888889,2.69526666667,1.11706666666,1.98213333333,1.03826666667,6.4483,1.79166666667,3.08193333333,4.13593333333
284.85,2.6236,2.44726666667,0.946466666665,1.73733333333,0.8282,6.31106666667,1.59826666667,3.0208,3.94653333333
285.22,2.67551111111,2.46213333333,0.997466666668,1.712,0.830733333333,6.39963333333,1.60413333333,3.03606666667,4.01853333333
285.59,2.97917777778,2.80133333333,1.29766666667,2.0236,1.20813333333,6.67823333333,1.86313333333,3.3186,4.27286666667
285.96,3.09428888889,2.8172,1.33733333333,2.08186666667,1.2818,6.79736666667,1.88653333333,3.31873333333,4.34053333333
286.33,3.21168888889,2.88286666667,1.28886666667,2.11353333333,1.30053333333,6.91526666667,1.92413333333,3.31566666667,4.3716
286.70,3.43735555556,3.0718,1.49866666667,2.34193333333,1.53526666667,7.12893333333,2.11973333333,3.54913333334,4.52193333333
287.07,3.3558,3.0176,1.4216,2.26153333333,1.4964,7.08926666667,2.087,3.515,4.47993333333
287.44,3.2092,2.93573333333,1.30046666667,2.1472,1.41833333333,6.9769,2.01633333333,3.40153333333,4.36473333333
287.82,3.1788,2.93406666667,1.2528,2.08733333334,1.3716,6.90826666667,1.99113333333,3.3052,4.36033333333
288.19,3.18517777778,2.98106666667,1.29786666667,2.128,1.3818,6.92626666667,2.03073333333,3.40033333333,4.45486666667
288.56,3.29737777778,3.0358,1.34086666667,2.24093333333,1.36966666667,7.0388,2.0442,3.5232,4.51173333334
288.93,3.31757777778,2.92126666667,1.2374,2.2052,1.29266666667,7.01846666667,1.9936,3.36646666667,4.44633333333
289.30,3.34622222222,2.96906666667,1.25373333333,2.19633333333,1.2732,6.98153333333,2.02253333333,3.4084,4.35513333333
289.67,3.23906666666,2.83773333333,1.19933333333,2.03953333333,1.2176,6.8666,2.01993333333,3.31446666667,4.22326666667
290.04,3.35728888889,2.97933333333,1.34933333333,2.20046666667,1.34766666666,6.9283,2.1796,3.4744,4.32446666667
290.41,3.21695555556,2.83766666667,1.2884,2.054,1.17126666667,6.7985,2.05126666667,3.39813333333,4.21946666667
290.78,3.19517777778,2.7966,1.31893333333,1.97566666667,1.19706666667,6.74803333333,2.06693333333,3.3804,4.2588
291.15,3.4816,3.03746666667,1.60793333333,2.23633333333,1.4956,6.9633,2.3514,3.60526666667,4.55133333333
291.52,3.73324444444,3.28733333333,1.83893333333,2.4634,1.7244,7.10696666667,2.503,3.8012,4.798
291.89,3.85928888889,3.4448,1.93673333333,2.6372,1.8954,7.26123333333,2.6672,3.9408,4.887
292.26,3.76173333333,3.43653333333,1.84613333333,2.6224,1.8172,7.24446666667,2.63553333333,3.79133333333,4.79286666667
292.64,3.75946666667,3.541,1.8732,2.63093333333,1.89093333333,7.23396666667,2.7564,3.79493333333,4.8232
293.01,3.74373333333,3.72826666667,1.99653333333,2.63333333333,1.98466666667,7.1546,2.88333333333,3.84146666667,4.86193333333
293.38,3.86806666667,3.91933333333,2.17646666667,2.87006666667,2.20933333333,7.3274,3.0822,4.01946666667,5.08826666667
293.75,4.118,4.20573333333,2.40246666667,3.16766666667,2.38133333333,7.59596666667,3.27413333333,4.38246666667,5.40686666667
294.12,4.12622222222,4.23446666667,2.40986666667,3.16053333334,2.36066666667,7.62353333333,3.26773333333,4.39826666667,5.39173333333
294.49,4.27902222222,4.35573333333,2.56786666667,3.29973333333,2.54893333333,7.6819,3.4078,4.4946,5.49806666667
294.86,4.38297777778,4.453,2.6476,3.36953333334,2.57113333334,7.76293333333,3.47313333333,4.57193333333,5.53366666667
295.23,4.31342222222,4.42766666667,2.60193333333,3.3266,2.49446666666,7.69233333333,3.37,4.50366666667,5.51646666667
295.60,4.24715555556,4.34,2.51566666667,3.2396,2.39133333333,7.64873333333,3.2782,4.45,5.4108
295.97,4.08073333333,4.09873333334,2.3934,3.00606666666,2.2252,7.45296666667,3.05673333333,4.34993333333,5.21006666667
296.34,4.01695555556,3.95073333333,2.30246666666,2.89193333333,2.13873333333,7.348,2.93126666667,4.29146666667,5.1114
296.71,3.98853333333,3.88926666667,2.33053333333,2.91866666667,2.1226,7.3523,2.89813333334,4.30626666666,5.09293333333
297.08,4.06195555555,3.8592,2.33553333333,2.98433333333,2.12386666667,7.42523333333,2.89866666667,4.42566666667,5.134
297.45,3.82668888889,3.57806666667,2.06793333333,2.7184,1.8468,7.1696,2.65026666667,4.18846666667,4.87806666667
297.82,3.7778,3.50053333333,2.02113333333,2.648,1.83093333333,7.02336666667,2.61686666667,4.05206666667,4.78673333333
298.19,3.56253333333,3.25646666667,1.81933333333,2.4494,1.58613333333,6.781,2.4202,3.8788,4.59606666667
298.56,3.57406666667,3.2754,1.803,2.49313333333,1.62233333333,6.83063333333,2.38746666667,3.92833333333,4.54226666667
298.93,3.43548888889,3.16513333333,1.70793333333,2.42906666667,1.54486666667,6.74533333333,2.24993333333,3.85606666667,4.4386
299.30,3.14788888889,2.89973333333,1.39993333333,2.1046,1.25073333333,6.4567,1.99473333334,3.59506666667,4.159
299.67,3.00902222222,2.79953333333,1.26733333333,1.99086666667,1.16733333333,6.33446666667,1.92426666667,3.5046,4.042
300.04,2.95037777778,2.7528,1.249,2.01746666667,1.1,6.37673333333,1.96146666667,3.4806,3.94713333334
300.41,3.04846666667,2.80753333333,1.37873333333,2.14793333333,1.21,6.48003333333,2.10573333333,3.5914,4.086
300.78,3.1254,2.85786666666,1.42073333333,2.2074,1.259,6.57433333333,2.17453333333,3.61573333333,4.1754
301.15,3.20902222222,2.95493333333,1.497,2.27606666667,1.36453333333,6.60746666667,2.2468,3.56533333333,4.2024
301.52,3.43137777778,3.18906666667,1.72533333333,2.49546666667,1.59526666666,6.79033333333,2.44453333333,3.79546666667,4.42713333334
301.89,3.5774,3.3204,1.79806666667,2.65106666667,1.70626666667,6.99556666667,2.5622,3.92806666667,4.60593333333
302.26,3.9056,3.72393333333,2.07153333333,2.95406666667,2.0672,7.2682,2.907,4.13606666667,4.82113333333
302.63,3.9502,3.7284,2.01586666667,2.90126666667,2.03293333333,7.17716666667,2.93706666667,4.05913333333,4.89313333333
303.00,4.10555555556,3.86653333334,2.06893333333,2.93226666667,2.13126666667,7.21846666667,3.03713333333,4.11066666667,4.96826666667
303.37,4.33408888889,4.05266666667,2.30706666667,3.1728,2.3568,7.48196666667,3.21093333333,4.3198,5.13726666667
303.74,4.55142222222,4.1364,2.47933333333,3.3014,2.48633333333,7.60746666667,3.34113333333,4.42886666667,5.2708
304.10,4.79211111111,4.34966666667,2.58693333333,3.434,2.6626,7.73016666667,3.387,4.50393333333,5.47106666667
304.47,4.70666666667,4.3636,2.5084,3.3916,2.64773333333,7.67893333333,3.26366666667,4.42953333333,5.37286666667
304.84,4.67142222222,4.41693333333,2.5546,3.402,2.70506666667,7.62893333333,3.28773333333,4.472,5.3452
305.21,4.48853333333,4.23026666667,2.43786666667,3.29126666667,2.62253333333,7.45956666667,3.10786666667,4.3918,5.26966666667
305.58,4.39617777778,4.01426666667,2.34946666667,3.1556,2.4928,7.29653333333,2.96673333333,4.2046,5.05593333333
305.95,4.15142222222,3.77506666667,2.1326,2.86086666667,2.2232,7.0325,2.73366666667,3.9374,4.72573333333
306.32,4.02104444445,3.5864,2.0886,2.74286666667,2.14766666667,6.98346666667,2.6052,3.8898,4.68473333333
306.69,3.87931111111,3.5316,2.10726666667,2.6804,2.125,6.96583333333,2.584,3.87373333333,4.56393333334
307.06,3.72248888889,3.3098,2.02093333333,2.5968,2.00033333333,6.84666666667,2.46833333333,3.70253333333,4.4168
307.43,3.78988888889,3.35013333333,2.07706666667,2.7076,2.01,6.88886666667,2.5882,3.75646666667,4.495
307.80,3.4848,3.12126666667,1.82826666667,2.53833333333,1.77346666667,6.61336666667,2.40686666667,3.57126666667,4.30726666667
308.17,3.21851111111,3.01126666667,1.69053333333,2.37553333333,1.58646666667,6.4213,2.3698,3.44433333333,4.15906666667
308.54,3.3158,3.12246666667,1.8478,2.4414,1.60893333333,6.4641,2.50166666667,3.5442,4.2238
308.90,3.34537777778,3.06233333333,1.82393333333,2.46086666667,1.60226666667,6.38583333333,2.51893333333,3.46986666667,4.19113333333
309.27,3.33722222222,3.08313333333,1.7772,2.4224,1.5828,6.36056666667,2.54186666667,3.46166666667,4.20986666667
309.64,3.38215555555,3.18673333333,1.84393333333,2.48893333334,1.63246666667,6.41443333333,2.63806666667,3.5532,4.32793333333
310.01,3.46824444445,3.24893333333,1.96513333333,2.58633333333,1.73006666667,6.4807,2.69513333333,3.65266666667,4.4276
310.38,3.32855555556,3.0898,1.78886666667,2.4492,1.59866666667,6.31993333333,2.56146666667,3.45666666667,4.2828
310.75,3.13351111111,2.81813333333,1.552,2.22046666667,1.36586666667,6.10433333333,2.32586666667,3.2196,4.03713333333
311.12,2.99611111111,2.69113333333,1.36046666667,2.03873333333,1.16453333333,5.9747,2.2192,3.131,3.92433333334
311.49,2.71846666666,2.30433333333,1.0074,1.705,0.796066666666,5.63996666667,1.8886,2.8196,3.58926666667
311.85,2.8226,2.34973333333,1.07813333333,1.76813333333,0.817000000001,5.76976666666,1.91953333333,2.84393333333,3.61046666667
312.22,2.8866,2.29693333333,1.08906666667,1.7912,0.84,5.77793333333,1.88766666667,2.851,3.6172
312.59,2.94388888889,2.29706666667,1.07006666667,1.828,0.919599999999,5.83683333333,1.9224,2.9252,3.6572
312.96,2.86637777778,2.271,0.972666666667,1.72773333334,0.828333333333,5.80106666667,1.85686666667,2.85986666667,3.64286666667
313.33,2.88422222222,2.2302,0.981000000001,1.68413333333,0.790333333333,5.85273333333,1.85233333333,2.8728,3.57
313.70,2.75917777778,2.1384,0.849733333334,1.60606666667,0.7554,5.79853333333,1.73873333333,2.754,3.43573333334
314.07,2.70933333333,2.07813333333,0.7352,1.5888,0.668399999999,5.7166,1.67833333333,2.66306666666,3.31506666667
314.43,2.82262222222,2.17253333333,0.863866666667,1.70713333333,0.799599999999,5.81953333333,1.71626666667,2.74586666667,3.3654
314.80,3.08097777778,2.45886666667,1.10073333333,1.94546666667,1.02033333333,6.03903333333,1.93233333333,2.975,3.57933333333
315.17,3.29642222222,2.74866666667,1.35153333333,2.19253333333,1.32586666667,6.21763333333,2.03873333333,3.17126666667,3.7274
315.54,3.46642222222,3.1002,1.63926666667,2.43486666667,1.64746666667,6.4685,2.19606666667,3.42373333333,4.0028
315.91,3.43355555556,3.10893333333,1.59553333333,2.39446666667,1.67193333333,6.3477,2.20426666667,3.409,4.0078
316.28,3.632,3.34506666667,1.8224,2.5934,1.89246666667,6.50366666667,2.38653333333,3.5564,4.33333333333
316.64,3.64286666667,3.39933333334,1.8944,2.63013333333,1.89573333334,6.4819,2.41626666667,3.488,4.37406666667
317.01,3.70766666667,3.47253333333,1.99993333333,2.6924,1.95746666667,6.48233333333,2.448,3.56013333334,4.37406666667
317.38,3.9348,3.74686666667,2.2478,2.9966,2.191,6.6583,2.6868,3.7298,4.60073333333
317.75,4.18926666667,3.9444,2.44873333333,3.14393333333,2.30773333333,6.76,2.9102,3.92306666667,4.7892
318.12,4.17686666667,3.95566666667,2.4634,3.12586666667,2.34626666666,6.79263333333,2.95273333333,3.93286666667,4.84253333333
318.49,4.21024444444,4.0814,2.536,3.1748,2.38693333333,6.9215,3.10366666667,4.0642,4.9822
318.85,4.23206666667,4.1838,2.6214,3.21373333333,2.50326666667,7.0262,3.19766666667,4.1868,5.1044
319.22,4.21446666667,4.0712,2.59106666667,3.15306666667,2.4526,7.00136666667,3.29726666667,4.19773333333,5.10106666667
319.59,4.30051111111,4.1238,2.69586666667,3.22713333333,2.56506666666,7.01116666667,3.48686666666,4.23953333333,5.1332
319.96,4.26864444445,4.14106666667,2.78473333333,3.2352,2.60646666667,7.0013,3.5152,4.2952,5.1036
320.32,3.927,3.72746666667,2.40113333333,2.88626666667,2.26533333333,6.65766666667,3.209,4.00026666667,4.62426666667
320.69,3.76544444445,3.50513333334,2.187,2.72706666667,2.08526666667,6.4496,3.036,3.84253333333,4.3724
