wavelength,Back_TanLavm,Belly_TanLavm,Breast_TanLavm,Crissum_TanLavm,Crown_TanLavm,DorTail_TanLavm,Patch10_TanLavm,Rump_TanLavm,Throat_TanLavm,WingTip_TanLavm
255.78,5.83267857144,14.8568333333,6.46616666667,5.265,5.18266666667,6.63083333334,3.3895,4.9525,16.4036666667,12.7346666667
256.15,4.4030952381,13.2835,4.85916666667,3.6485,3.46616666667,4.90883333334,2.55416666667,3.48283333333,14.9585,11.6083333333
256.53,3.39263095238,12.3548333334,4.03766666667,3.16533333333,2.1965,3.7145,2.487,2.87466666667,14.9063333333,11.1918333333
256.90,3.84089285715,12.817,4.50616666666,4.01383333334,2.70066666667,5.17733333334,4.23766666667,3.96883333334,15.7265,12.1305
257.28,4.13673809523,13.3276666667,4.80916666666,4.71283333334,2.87183333333,5.59216666667,5.07,4.3145,16.2268333334,12.105
257.65,4.15094047618,13.2251666667,4.683,4.63366666667,2.64266666667,5.50666666666,5.16216666666,3.95766666667,16.1751666667,11.9101666667
258.02,3.89076190476,13.0943333334,4.84116666667,4.7025,2.66583333333,5.72616666666,4.9905,3.83883333333,16.0696666667,11.6228333334
258.40,3.90886904762,13.1953333333,4.89816666667,4.68916666667,2.7355,5.82516666667,5.1345,3.68066666667,15.7668333334,11.3505
258.77,3.77825,13.1845,4.56633333333,4.70866666666,2.374,5.6585,4.693,3.3635,15.1631666666,10.858
259.15,4.13920238096,13.1611666667,4.88066666667,4.80316666667,2.40516666667,5.57216666666,4.72566666667,3.484,15.2136666667,11.0805
259.52,4.02270238095,13.2321666667,4.711,4.49716666667,2.13183333333,5.307,4.54883333333,3.14933333333,14.9495,11.0355
259.89,3.48015476191,12.8318333334,4.12583333334,3.93183333333,1.5145,4.9135,4.0105,2.65366666666,14.3825,10.6325
260.27,3.48696428572,13.0236666667,4.21883333333,3.97466666666,1.68783333333,5.057,3.806,2.67116666667,14.467,10.5853333334
260.64,3.87682142857,13.193,4.544,4.356,2.3005,5.4435,3.92316666667,3.02366666667,14.6223333333,11.1491666667
261.01,3.94997619048,12.8926666666,4.40566666667,4.25766666667,2.16316666667,5.12833333333,3.63166666666,2.79483333333,14.6175,11.0426666666
261.39,3.76075,12.8608333334,4.13483333333,3.80566666667,1.87116666667,4.94333333333,3.35533333334,2.60466666667,14.524,10.7995
261.76,3.7771547619,13.162,4.06616666667,3.88316666666,1.92666666667,4.91733333333,3.26233333333,2.68316666667,14.4208333334,10.8213333333
262.13,4.20521428571,13.4423333333,4.235,4.14816666667,2.23816666667,5.14033333334,3.466,2.83366666667,14.5831666667,10.925
262.51,4.07513095238,13.0796666667,3.86333333334,3.89683333333,1.9215,4.6455,2.953,2.38666666667,14.3676666667,10.8816666667
262.88,4.03445238095,13.0895,3.92466666666,3.48116666667,2.11366666667,4.46416666667,3.05983333333,2.22483333333,14.4273333333,11.1601666666
263.25,3.83763095238,13.0083333333,3.64233333333,3.15216666666,2.09883333333,4.43433333333,2.8175,2.01716666667,14.1843333333,10.8606666667
263.63,3.95094047619,13.1116666667,3.73216666666,3.27133333333,2.50883333334,4.2375,2.89916666667,2.26083333333,14.0601666667,10.4873333333
264.00,4.48745238096,13.6026666667,4.316,3.88916666666,3.15866666666,4.24983333333,3.3675,3.12083333333,14.5606666667,10.2068333333
264.37,5.24557142857,14.0615,5.201,4.47883333334,4.0595,4.4985,4.196,3.942,15.0956666667,10.5876666667
264.75,5.38186904762,14.2506666666,5.716,4.36066666667,4.02666666667,4.65533333334,4.63583333334,3.9185,15.2326666667,10.0468333333
265.12,5.2923452381,14.4371666667,5.98716666666,4.46833333333,4.32266666667,5.111,4.9845,3.98183333334,14.9823333334,10.1148333333
265.49,5.36414285714,13.8588333333,5.88116666667,4.46783333333,4.24983333334,5.151,5.03716666666,3.86083333333,14.5705,9.96
265.87,5.32460714285,13.3761666667,5.9285,4.204,4.1855,5.0055,4.84716666667,3.6725,14.4293333333,9.94599999999
266.24,4.98171428572,13.1318333333,5.8195,3.96683333333,3.8765,4.884,4.578,3.83166666666,14.3461666667,9.97466666665
266.61,4.99886904762,13.3021666667,5.65383333333,4.06683333333,3.81566666666,5.04666666667,4.6565,4.04966666667,14.1345,9.90266666667
266.98,5.03601190476,13.486,5.52183333333,4.13716666667,3.53316666667,4.834,4.55683333333,4.003,14.0901666666,9.693
267.36,4.64730952381,13.3333333334,5.15166666666,3.7265,3.1615,4.42216666667,4.38166666667,3.60366666667,13.8083333333,9.41033333334
267.73,4.41842857143,13.3015,5.056,3.93916666667,3.102,4.50533333333,4.322,3.732,13.9473333333,9.426
268.10,4.31882142857,13.2,4.78433333333,3.6625,3.1215,4.596,4.5255,3.63133333333,14.1331666667,9.93716666665
268.48,4.04227380952,12.9135,4.36966666667,3.33166666666,2.58266666667,4.46283333333,4.46333333333,3.23033333333,13.8341666666,9.9175
268.85,3.77779761905,12.9355,3.7935,3.13266666667,2.371,4.462,4.30666666667,3.06283333333,13.293,9.77133333333
269.22,3.56582142857,12.7346666666,3.678,2.88566666667,2.02366666667,4.19366666667,4.17033333333,3.15466666667,13.05,9.6105
269.59,3.49353571428,12.7691666667,3.7095,2.88933333333,2.20483333334,4.21383333333,4.116,3.1225,12.8066666667,9.86450000001
269.97,3.38092857143,12.8453333333,3.69633333334,3.10116666666,2.153,4.34316666666,4.32833333333,3.22583333334,12.9921666667,9.87666666667
270.34,3.46665476191,12.8883333333,3.8,3.121,2.05166666667,4.42833333333,4.3635,2.99816666666,12.8305,10.172
270.71,3.25361904762,12.6596666667,3.71933333333,3.0035,1.85966666666,4.39316666666,4.18233333334,2.77183333334,12.4981666667,9.90883333335
271.09,3.53351190476,12.6545,3.86283333333,3.56416666667,2.04333333333,4.79966666666,4.39933333333,3.10916666666,12.7426666667,10.1018333334
271.46,3.47479761905,12.579,3.92283333333,3.56666666667,1.97783333333,4.8195,4.272,3.06566666666,12.6516666667,10.2123333333
271.83,3.56314285715,12.3243333333,3.88483333334,3.27266666667,1.746,4.677,4.23283333333,2.83466666667,12.5048333333,10.282
272.20,3.78622619048,12.2443333333,3.97416666666,3.53166666667,1.7185,4.61866666666,4.08133333334,2.86833333333,12.402,10.1023333333
272.58,4.08155952381,12.4086666666,4.04733333334,3.98533333334,1.847,4.9835,4.14666666667,3.27266666666,12.7556666667,10.1773333333
272.95,4.38444047619,12.5121666667,4.3505,4.40566666667,2.05883333333,5.27583333334,4.38716666667,3.6825,13.1863333333,10.6495
273.32,4.6423452381,12.761,4.43983333333,4.51966666666,2.32733333333,5.30583333333,4.403,3.8135,13.3566666666,10.8756666666
273.69,4.78904761905,13.0833333334,4.65416666667,4.49933333334,2.44466666667,5.46483333334,4.51183333333,4.165,13.4548333334,10.8798333333
274.06,4.8189047619,13.0238333333,4.5995,4.37916666667,2.47266666666,5.56816666667,4.4295,4.2595,13.37,10.8343333333
274.44,5.01472619047,13.1141666667,4.64033333333,4.59533333334,2.66266666667,5.671,4.52533333334,4.44833333334,13.5688333333,10.8166666667
274.81,5.40826190477,13.2415,4.94083333334,4.91466666667,2.91333333334,6.076,4.9015,4.88183333333,14.147,11.2465
275.18,5.43488095238,13.2835,5.11516666666,4.8255,3.03283333333,6.05883333334,4.91983333334,4.96016666666,14.1461666667,11.5313333334
275.55,5.31540476191,13.1705,5.027,4.79916666667,2.779,5.875,4.703,4.882,13.9498333333,11.2465
275.93,5.28569047619,13.1178333333,5.09766666667,5.06966666667,2.8305,6.0695,4.6615,4.95,13.8713333333,11.1111666666
276.30,5.02369047619,13.0311666667,5.03083333333,4.952,2.8055,5.95383333333,4.47266666666,4.73733333334,13.6968333333,10.9558333334
276.67,4.87110714286,12.9323333333,5.01316666667,4.55516666667,2.819,5.5435,4.34466666666,4.44616666667,13.143,10.9491666667
277.04,5.19105952381,13.2605,5.3755,4.62433333334,3.1365,5.71833333333,4.54416666667,4.64633333333,13.2893333334,10.9335
277.41,5.20835714286,13.1993333333,5.22283333334,4.55266666666,3.176,5.57983333333,4.56733333333,4.47266666667,13.163,10.7955
277.79,4.93580952381,12.8321666667,4.9745,4.53883333333,3.01383333334,5.156,4.4515,4.08116666667,13.0863333333,10.6753333334
278.16,4.92461904761,12.9725,5.15866666666,4.5455,3.1025,5.02166666667,4.73316666667,3.91766666667,12.9795,10.5483333333
278.53,4.83852380952,12.8723333333,5.16166666666,4.54616666667,2.921,4.9255,4.632,3.923,13.1013333333,10.4168333333
278.90,4.70494047619,12.7868333333,5.11166666667,4.3685,2.9595,4.4745,4.3755,3.68183333333,12.8646666667,10.3581666666
279.27,4.80369047619,12.5871666667,5.14633333333,4.37933333334,3.11033333334,4.52583333334,4.45616666667,3.5845,12.7546666666,10.2858333333
279.64,5.26975,12.8598333334,5.40316666667,4.68016666667,3.725,5.06166666667,4.98716666667,3.95016666666,13.153,10.7108333333
280.02,5.41761904762,13.0163333333,5.56916666666,4.57933333333,3.9845,5.29466666666,5.268,4.21183333333,13.5378333334,10.9173333333
280.39,5.23440476191,12.5843333333,5.3755,4.329,3.653,5.2975,5.2,4.2055,13.3063333334,10.777
280.76,4.70872619047,11.8215,4.89,4.09683333333,3.28516666667,5.13083333333,4.95316666667,3.74183333333,12.8551666666,10.4578333333
281.13,4.39680952381,11.494,4.51016666666,3.81683333333,2.98583333334,4.68533333334,4.735,3.161,12.4998333333,10.2821666667
281.50,4.49202380952,11.6935,4.70533333333,3.79833333334,2.90983333334,4.94283333333,4.6505,3.16533333333,12.5271666667,10.3298333334
281.87,4.89797619048,11.9951666667,4.97,4.19966666667,3.27966666667,5.263,4.9405,3.48866666667,12.8315,10.6213333333
282.25,4.64317857143,11.7415,4.59116666666,4.08766666667,2.90466666667,4.92483333334,4.562,3.1975,12.456,10.5878333333
282.62,4.36039285715,11.6723333334,4.32183333334,3.75283333333,2.63783333333,4.747,4.43083333334,3.0,12.0573333333,10.3273333333
282.99,4.12495238095,11.5455,4.06016666667,3.622,2.5155,4.70566666666,4.3745,2.9705,11.871,10.0855
283.36,4.09757142857,11.8176666667,4.09716666667,3.6175,2.46816666667,4.82716666667,4.42416666667,3.17083333334,11.9375,10.0903333333
283.73,4.09070238095,11.9471666667,4.18283333334,3.7785,2.38616666666,4.8255,4.56533333333,3.412,12.0323333333,10.252
284.10,3.96788095239,11.8966666667,4.1385,3.75333333333,2.2335,4.64183333334,4.39016666667,3.34233333333,11.763,10.151
284.47,4.26617857143,12.2545,4.522,4.093,2.6125,5.03033333334,4.67633333334,3.62433333333,12.2096666666,10.5245
284.85,4.50453571428,12.7648333333,4.8025,4.2535,2.80333333333,5.40966666667,4.85066666667,3.99816666666,12.659,10.6068333334
285.22,4.26738095238,12.6233333333,4.6855,4.13633333334,2.64283333334,5.444,4.64816666667,3.98283333333,12.6325,10.3993333334
285.59,3.91121428572,12.2608333333,4.38316666667,3.96383333333,2.48783333333,5.1165,4.39666666667,3.77233333334,12.2608333333,10.0965
285.96,3.71140476191,12.174,4.33083333334,3.89916666666,2.29366666667,4.89733333334,4.1825,3.67883333334,12.1696666667,9.89383333335
286.33,3.82571428572,12.3008333333,4.43683333333,4.05,2.34533333333,5.0245,4.28583333333,3.778,12.4165,9.77733333331
286.70,4.04117857143,12.2946666667,4.51783333333,4.16883333333,2.557,5.09616666667,4.36766666667,3.89533333333,12.5908333333,9.90966666669
287.07,4.08920238095,12.2598333333,4.48666666667,4.149,2.47233333333,5.007,4.34883333333,3.7265,12.6601666666,9.88099999999
287.44,3.87035714286,11.9388333334,4.0695,3.894,2.20366666667,4.63766666666,4.002,3.27216666667,12.4753333333,9.59533333335
287.82,4.02729761905,11.946,3.97,3.93366666667,2.193,4.648,3.98366666667,3.19216666666,12.543,9.58566666667
288.19,3.86391666667,11.8538333333,3.6415,3.69666666667,2.08616666667,4.4925,3.83866666667,2.99666666666,12.5583333333,9.452
288.56,3.67083333334,11.8948333334,3.57766666667,3.67916666667,2.13466666667,4.45366666666,3.6975,2.90916666667,12.5126666667,9.525
288.93,3.55402380952,11.6861666667,3.381,3.59066666667,2.00516666667,4.18283333334,3.45083333333,2.57883333333,12.5721666667,9.429
289.30,3.75091666667,12.0375,3.60516666667,3.80316666667,2.27933333333,4.28916666667,3.59566666667,2.71816666666,12.9011666666,9.64516666667
289.67,3.74025,12.0835,3.62,3.89016666666,2.19166666667,4.118,3.8,2.68066666667,13.0893333333,9.59283333334
290.04,3.86122619048,12.0885,3.61683333333,3.8025,2.17516666667,4.27383333334,3.91666666666,2.59866666667,13.2353333333,9.661
290.41,3.79427380952,12.0271666667,3.5855,3.60966666666,2.12716666666,4.158,3.80683333333,2.46883333334,13.197,9.68316666666
290.78,3.63270238096,12.159,3.69866666667,3.5185,2.08566666666,3.90866666666,3.71333333334,2.24166666667,13.2696666667,9.62966666666
291.15,3.61865476191,12.3186666666,3.961,3.58416666667,2.12,4.24016666666,3.68666666667,2.26683333333,13.445,9.72383333333
291.52,3.76461904761,12.6366666667,4.3455,3.77866666666,2.27616666667,4.49816666667,3.80833333333,2.46816666667,13.632,9.7545
291.89,3.54740476191,12.4688333334,4.49783333333,3.59316666666,2.174,4.31783333333,3.59816666667,2.25383333333,13.673,9.48033333333
292.26,3.67019047619,12.5153333334,4.67816666667,3.81216666667,2.0555,4.20683333334,3.478,2.2935,13.8515,9.41183333334
292.64,3.76292857143,12.5256666667,4.48633333334,3.78,1.75833333333,4.03766666667,3.40333333333,2.17616666667,13.949,9.0965
293.01,3.69835714286,12.6385,4.3835,3.76166666667,1.57266666667,4.02833333333,3.3595,2.22566666667,14.0595,8.95483333333
293.38,3.52622619047,12.5775,4.0945,3.553,1.16683333333,3.837,3.10116666667,2.15483333334,13.9386666667,8.68816666667
293.75,3.55114285714,12.8368333333,4.16133333333,3.5985,1.23116666667,3.90883333334,3.03566666666,2.23583333334,14.1731666667,8.78566666666
294.12,3.3880952381,13.1563333334,4.28133333333,3.5625,1.2605,3.97916666666,3.04683333333,2.3855,14.3801666667,8.71866666667
294.49,3.67636904761,13.5801666667,4.57883333333,3.85783333333,1.5835,4.35716666666,3.36883333334,2.69783333333,14.7253333334,8.835
294.86,3.98647619047,13.8436666666,4.64216666667,4.36566666666,1.80916666667,4.9525,3.69616666666,3.075,15.1825,9.08516666666
295.23,4.21285714286,14.1436666667,4.6945,4.6295,2.06466666667,4.9395,3.92583333334,3.472,15.3981666667,9.17583333333
295.60,4.26775,14.177,4.601,4.75066666667,2.07633333333,4.856,3.95433333333,3.61133333334,15.6681666667,9.43083333333
295.97,4.3015952381,14.2528333334,4.53883333333,4.77333333333,2.20016666666,4.874,3.85566666667,3.6545,15.8705,9.53
296.34,4.42754761905,14.3355,4.63416666667,4.71033333333,2.37933333334,5.0515,3.89983333333,3.671,16.1048333333,9.64533333333
296.71,4.43771428571,14.3553333333,4.85483333333,4.67666666667,2.46616666666,4.9595,3.94116666667,3.73233333334,16.3183333334,9.61283333334
297.08,4.43988095238,14.4621666666,4.92816666666,4.64383333333,2.466,4.81066666666,3.87133333334,3.79933333333,16.4131666666,9.47716666666
297.45,4.25083333333,14.3001666667,4.91666666666,4.471,2.3665,4.57966666667,3.666,3.61733333333,16.3895,9.33483333334
297.82,4.51832142857,14.435,5.15733333333,4.66483333334,2.52666666667,4.799,3.799,3.7805,16.6701666667,9.41183333333
298.19,4.55171428572,14.3421666666,5.14566666666,4.7235,2.55216666667,4.65616666667,3.60983333333,3.696,16.749,9.264
298.56,4.65298809524,14.532,5.24733333333,4.83383333333,2.70716666667,4.49633333334,3.56,3.79533333333,17.046,9.32666666667
298.93,4.36439285714,14.4835,5.07983333333,4.459,2.47233333333,3.99583333333,3.23616666667,3.57933333333,16.879,8.99483333334
299.30,4.40115476191,14.609,5.14216666667,4.4985,2.488,4.06816666667,3.2545,3.57816666667,17.1248333333,8.98116666667
299.67,4.23177380953,14.8145,5.14733333333,4.39316666666,2.38483333334,3.96283333333,3.06533333333,3.5365,17.3468333333,8.89266666667
300.04,4.16380952381,15.003,5.20316666667,4.46483333334,2.279,3.917,2.98766666667,3.52233333333,17.4308333333,8.8235
300.41,3.96507142856,15.227,5.155,4.6355,2.26716666667,3.72433333333,3.0155,3.535,17.5736666666,8.75166666666
300.78,3.97498809524,15.7065,5.15066666666,4.89133333333,2.19316666667,3.58066666666,2.944,3.53083333333,17.8816666666,8.71316666666
301.15,4.03469047618,16.0638333334,5.3145,5.0825,2.38833333333,3.594,3.23216666666,3.59383333333,18.0765,9.02916666667
301.52,4.25526190476,16.586,5.45583333334,5.309,2.51466666666,3.67216666666,3.45866666667,3.65316666667,18.664,9.057
301.89,3.96260714285,16.6093333334,5.19383333334,5.02633333333,2.195,3.55333333333,3.13233333333,3.39066666667,18.7661666667,8.88566666666
302.26,3.99385714285,16.854,5.11666666667,5.16,2.17633333334,3.483,3.18533333334,3.41133333333,19.1938333333,9.12366666666
302.63,3.68152380952,16.633,4.768,4.7105,1.70933333333,3.27016666667,2.72233333333,3.02516666667,19.2933333333,8.74833333334
303.00,3.75072619048,16.7193333333,4.89033333334,4.70266666667,1.683,3.294,2.712,3.02466666667,19.7923333334,8.694
303.37,3.46979761905,16.8403333333,4.935,4.58283333333,1.53883333333,2.846,2.44083333334,2.904,20.0916666667,8.44683333334
303.74,3.61878571428,16.9746666667,5.20883333333,4.6795,1.75233333334,2.85016666667,2.64283333334,2.9705,20.3253333333,8.33816666666
304.10,3.43486904761,17.0238333333,5.01483333333,4.4985,1.50083333333,2.57233333334,2.57766666666,2.7995,20.388,7.8385
304.47,3.7775,17.4388333334,5.356,4.74333333334,1.66,2.93866666667,2.683,2.987,20.8163333334,8.01483333333
304.84,4.14591666667,17.8311666667,5.741,4.80333333333,1.986,3.56116666666,3.0585,3.31483333333,21.2188333333,8.3405
305.21,4.42041666666,18.3478333333,6.1,5.005,2.069,3.905,2.9555,3.59516666666,21.7298333333,8.36716666666
305.58,4.74061904761,18.8063333333,6.53916666667,5.44766666667,2.52583333333,4.4,3.27433333333,4.115,22.1818333333,8.57733333333
305.95,4.75327380952,19.157,6.841,5.7125,2.6455,4.51533333334,3.34316666667,4.2635,22.5676666667,8.64833333333
306.32,4.60595238095,19.2208333334,6.67466666667,5.37066666667,2.25233333333,4.364,3.10383333333,3.92083333333,22.4071666666,8.29933333333
306.69,4.83679761905,19.755,7.04633333333,5.85666666667,2.46216666667,4.67166666667,3.41883333333,4.1375,22.7418333333,8.61016666667
307.06,4.95753571429,20.0941666667,7.24916666666,6.1245,2.49983333334,4.769,3.46116666667,4.293,22.8826666667,8.7345
307.43,5.11486904761,20.2281666667,7.2795,6.119,2.51016666666,5.06316666667,3.41483333334,4.36216666666,22.9375,8.74783333334
307.80,5.05458333333,20.5541666667,7.22366666667,6.19116666667,2.37866666667,5.2195,3.26616666666,4.28933333333,23.194,8.72333333334
308.17,5.44877380952,21.2266666667,7.69666666666,6.57833333333,2.755,5.46,3.55983333333,4.73283333333,23.7951666667,9.306
308.54,5.14096428572,21.2141666667,7.54966666667,6.29266666667,2.45583333333,5.08916666667,3.3395,4.55633333334,23.7365,9.06833333333
308.90,4.75822619048,20.899,7.22133333334,6.0645,2.14183333333,4.50333333334,2.92916666667,4.12466666667,23.4795,8.72683333333
