wavelength,Back_TanCayf,Belly_TanCayf,Breast_TanCayf,Crissum_TanCayf,Crown_TanCayf,DorTail_TanCayf,Patch10_TanCayf,Patch11_TanCayf,Patch12_TanCayf,Rump_TanCayf,Throat_TanCayf,WingTip_TanCayf
719.56,18.5294166667,40.1195833333,29.7220833333,39.9180833333,38.5879333333,12.3431666666,14.6483333333,11.2488333333,33.3955833333,25.24290625,26.6654166667,14.48425
719.88,18.21,39.9241666667,29.53075,39.7165833333,38.4328333333,12.1380833333,14.4224166667,10.9756666667,33.2412083333,25.0258645833,26.4609166667,14.2975833333
720.20,18.14175,39.77825,29.5134166667,39.7115,38.37685,12.0176666667,14.21625,10.7945833333,33.0070833333,24.9489166666,26.34375,14.2140833333
720.52,18.25825,39.75,29.496,39.7828333333,38.4354166666,11.9526666666,14.12875,10.7338333333,32.9965,24.9939895834,26.1730833334,14.2791666667
720.84,18.2059166667,39.8265833333,29.4540833333,39.8375833333,38.4476166667,11.8078333334,14.0900833333,10.5780833333,32.9574166666,24.92321875,26.1168333333,14.1655
721.16,18.2811666666,39.8916666666,29.6026666667,39.9315833333,38.43065,11.8789166666,14.15125,10.5610833333,33.1638333333,24.9350520834,26.1774166667,14.1825
721.48,18.6059166667,40.0238333333,29.8793333334,40.2124166667,38.7318833333,12.2250833333,14.4291666666,10.9503333333,33.4578333333,25.1994270833,26.53725,14.6086666667
721.79,18.6235,40.0036666667,29.9078333334,40.3109166667,38.80065,12.2244166667,14.4659166667,10.97025,33.426125,25.2044270833,26.5411666667,14.8025
722.11,18.505,39.931,29.7868333333,40.1388333334,38.6813666666,11.9919166667,14.278,10.7769166667,33.260125,25.0986145833,26.4068333333,14.6455
722.43,18.064,39.688,29.3804166667,39.7385,38.28095,11.4840833334,13.8743333334,10.4568333333,32.8967083333,24.7204791667,26.0456666666,14.2328333333
722.75,17.73625,39.4719166667,29.09625,39.384,37.92115,11.19575,13.52925,10.2394166667,32.744125,24.5532083333,25.8825,13.9751666667
723.07,17.7835,39.4515833334,29.1539166667,39.5073333333,37.86935,11.1104166667,13.3950833333,10.2094166667,32.853875,24.6651041667,25.9195833333,13.9546666667
723.39,18.1153333334,39.9619166667,29.4858333333,39.8803333333,38.0328333333,11.4123333333,13.5829166667,10.5016666667,33.1342916667,24.9732291667,26.2623333333,14.2794166667
723.71,18.1724166667,40.2235833333,29.6383333333,40.04475,38.109,11.6960833333,13.87575,10.83375,33.3937916667,25.1170833333,26.4220833333,14.56825
724.03,18.2395833333,40.3883333333,29.7813333333,40.0311666667,38.1459833334,11.8156666667,14.05425,11.0290833334,33.373875,25.1753645833,26.5729166667,14.6529166667
724.35,18.10275,40.0156666666,29.6203333333,39.7686666666,37.7514333333,11.6745833333,13.9028333333,10.90325,33.12425,25.01528125,26.4638333333,14.6208333333
724.67,17.97725,39.7903333333,29.4448333333,39.6016666667,37.70465,11.4835,13.7464166666,10.8005,32.9046666667,24.9640104167,26.3381666667,14.6568333333
724.98,17.8951666666,39.7835833333,29.2480833333,39.4829166667,37.6164333334,11.3621666667,13.5986666667,10.6480833333,32.8890833333,24.88703125,26.19175,14.4645
725.30,18.10175,39.8859166666,29.3760833333,39.5565,37.7904166667,11.53075,13.7395,10.9035833333,33.1194166667,25.15796875,26.4326666667,14.561
725.62,18.2719166667,39.9568333333,29.3801666666,39.7025,37.90065,11.6009166667,13.90325,11.0104166667,33.3185416667,25.2716875,26.5644166667,14.6684166667
725.94,18.6015,40.3526666667,29.6695,40.0738333334,38.3324666666,11.8905833334,14.16525,11.2449166667,33.788875,25.6103125,26.867,15.02175
726.26,18.7140833333,40.3815833334,29.7834166666,40.17975,38.4284,11.9798333333,14.2693333333,11.27775,33.8164583333,25.7121354167,26.794,15.144
726.58,18.724,40.3054166667,29.6688333334,40.0504166667,38.3342833333,12.0533333334,14.4164166667,11.30175,33.6990833333,25.6496145833,26.7646666667,15.137
726.90,18.6460833333,39.8705,29.4663333333,39.6918333334,38.13245,12.0063333333,14.4519166666,11.3219166667,33.5567916667,25.4815104167,26.61525,14.9969166667
727.21,18.735,39.9208333333,29.4889166667,39.67425,38.1285833334,12.05875,14.5616666667,11.3014166667,33.5280833333,25.5317708333,26.7004166666,14.9186666667
727.53,18.5961666666,39.90325,29.4656666667,39.71775,38.1209833333,11.8859166667,14.4156666667,11.1606666667,33.55775,25.4057395833,26.6533333333,14.6918333333
727.85,18.6480833333,40.1528333333,29.6386666666,39.84375,38.3386833333,12.0625833333,14.5651666667,11.3206666667,33.6956666667,25.4407604167,26.7775833333,14.70675
728.17,18.80775,40.31575,29.8049166667,39.96725,38.4965,12.35025,14.8355,11.6259166667,33.7667083333,25.7067291666,26.9266666667,14.84425
728.49,18.9268333334,40.426,29.9734166667,39.9856666667,38.5216333333,12.40725,14.9940833333,11.805,33.7704166667,25.7504791667,26.9274166667,14.9415
728.80,18.9006666667,40.5256666666,30.0483333334,40.0418333333,38.5025,12.4099166667,15.0815833333,11.91575,33.6966666667,25.7050208333,26.8696666667,14.9665
729.12,18.9255833333,40.6698333333,30.1635,40.1453333333,38.6020833334,12.5063333333,15.1391666667,11.9754166667,33.786875,25.8778958333,26.8595833333,15.05975
729.44,18.7775,40.3695,29.9233333334,39.85875,38.3084166667,12.2374166667,15.0268333333,11.7829166667,33.462,25.7197708333,26.57325,14.8235
729.76,18.79675,40.3953333333,29.8864166666,39.9701666667,38.2856666667,12.247,15.0924166666,11.7596666667,33.5034583333,25.70246875,26.6405,14.773
730.08,18.7131666667,40.4741666667,29.9094166666,39.9548333333,38.36565,12.2060833333,14.9690833333,11.6388333333,33.5379166667,25.65990625,26.6954166667,14.71175
730.39,18.778,40.7214166667,30.0954166667,40.1568333333,38.59445,12.2146666667,14.9341666667,11.7005,33.6528333333,25.7786875,26.8595,14.805
730.71,18.6468333333,40.5698333333,30.022,39.9975,38.5290333333,12.1048333333,14.6844166666,11.624,33.4370833334,25.5679375,26.7189166667,14.70725
731.03,18.70325,40.4376666667,29.91375,39.8540833334,38.4688666667,12.2729166667,14.7965,11.7261666667,33.353875,25.6091354166,26.7220833333,14.8171666667
731.35,18.7141666667,40.3223333333,29.93525,39.8774166666,38.4656666667,12.2910833333,14.77075,11.7028333333,33.43275,25.7065208333,26.8139166667,14.7810833333
731.67,18.8029166666,40.5298333333,29.9736666667,40.135,38.70915,12.3818333333,14.8634166667,11.7421666667,33.6734583333,25.73615625,26.9965,14.87775
731.98,18.7179166667,40.4963333333,29.9979166667,40.2998333333,38.81055,12.27875,14.71675,11.5818333333,33.609375,25.71153125,27.0926666667,14.81375
732.30,18.83625,40.4449166667,30.12875,40.3511666667,38.8633,12.26925,14.6050833334,11.46725,33.72,25.65615625,27.2069166667,14.90025
732.62,18.9881666667,40.7055,30.2323333333,40.5883333333,38.99655,12.42475,14.6605,11.564,33.8379166667,25.7016145833,27.4679166667,15.08275
732.94,19.07425,41.00775,30.3915,40.881,39.1734,12.6161666667,14.7109166667,11.6235,34.1115416667,25.7816770833,27.7664166666,15.2095833333
733.25,19.0661666667,41.0715,30.4539166667,40.81775,39.2060666667,12.5778333334,14.6040833333,11.6286666667,34.0905,25.7550416667,27.711,15.2225833333
733.57,19.2880833333,41.2426666667,30.6536666667,41.0640833333,39.3986666667,12.8314166667,14.8910833334,11.8629166667,34.3415416667,25.8693854167,27.8840833334,15.48075
733.89,19.5488333333,41.5221666667,30.8258333333,41.3423333333,39.5937166666,13.0304166666,15.14775,11.9696666666,34.6254583333,26.0047083333,28.11675,15.7131666667
734.21,19.5208333334,41.5744166667,30.6836666666,41.3296666667,39.58265,12.7705833334,15.1238333333,11.7623333333,34.6267916667,26.0116666667,28.06525,15.7145
734.52,19.4705,41.8620833333,30.7341666667,41.4390833333,39.5652666667,12.7366666667,15.1245833333,11.74625,34.7466666667,26.1990729167,28.31175,15.7770833333
734.84,19.3468333333,41.971,30.55175,41.38125,39.5828666667,12.5944166666,14.95375,11.6365,34.5873333334,26.0546041667,28.17575,15.73225
735.16,19.30425,41.8419166667,30.4844166666,41.0450833333,39.34485,12.4423333333,14.7920833333,11.4728333333,34.3594166667,25.9153125,27.9880833333,15.5505
735.48,19.47625,42.0549166667,30.5726666667,40.9978333333,39.40595,12.6585,14.98725,11.7920833333,34.5037916667,26.1548541667,28.1195,15.6218333333
735.79,19.0606666667,41.9118333334,30.1123333333,40.7135,39.05725,12.41825,14.7355,11.5219166667,34.2035,25.9169583333,27.7826666667,15.1539166667
736.11,18.752,41.6766666667,30.04,40.49875,38.8819666667,12.2130833333,14.6615,11.3733333333,33.9773333333,25.7463333333,27.6915833333,14.91475
736.43,18.7841666667,41.5630833334,30.2000833333,40.49675,38.8983666666,12.40125,14.8701666667,11.4539166667,33.948625,25.8613645833,27.6229166667,14.9635833333
736.74,18.7449166666,41.6258333333,30.2325,40.74375,38.8886833333,12.5561666667,14.9428333333,11.49275,34.000125,25.8698125,27.8048333333,15.0575
737.06,18.5498333334,41.5970833333,30.0643333333,40.5641666667,38.68725,12.2770833333,14.64975,11.32425,33.757,25.8734166667,27.6893333333,14.8325833333
737.38,18.0985833333,41.00575,29.5776666666,40.0784166667,38.2078,11.9839166667,14.2586666667,11.0284166666,33.277,25.61671875,27.216,14.4688333334
737.69,18.2023333334,41.0061666667,29.5759166667,40.08,38.18425,12.32775,14.2869166667,11.1595833333,33.3614583333,25.7453020833,27.2268333334,14.41175
738.01,18.0551666666,40.5091666667,29.2746666666,39.8084166667,37.9155833333,12.0699166667,13.9403333333,10.8286666667,33.0363333334,25.3212916667,26.6118333333,14.1005
738.33,18.1508333333,40.48475,29.42475,39.9841666667,37.8798666667,12.0843333333,13.91425,10.8849166667,33.251875,25.46515625,26.6164166667,14.1175833333
738.64,18.2710833333,40.4416666667,29.54875,40.1309166667,37.9323833333,12.0875,14.0,11.10175,33.3385416667,25.5971458333,26.78025,14.3236666667
738.96,18.15025,40.0506666667,29.35725,39.9595,37.7139,11.98925,13.8745,10.8816666667,33.1238333333,25.3697291666,26.5828333333,14.3266666667
739.28,18.3793333333,40.0739166667,29.4970833334,39.91325,37.8856666667,12.0341666667,14.0454166667,10.98275,33.148125,25.46253125,26.6691666667,14.5253333333
739.59,18.4898333333,39.9619166667,29.5966666667,39.8691666667,37.9764,11.9823333333,14.10175,10.9856666667,33.0860416667,25.46703125,26.5579166667,14.4649166666
739.91,18.1780833333,39.628,29.3289166667,39.6541666667,37.73295,11.6885833333,13.7504166667,10.7768333333,32.8920833333,25.1370208333,26.2723333333,14.2386666666
740.23,17.9824166667,39.5078333333,29.2153333333,39.3974166667,37.65055,11.48225,13.5308333333,10.6890833333,32.6582916667,25.0305416667,26.0610833333,14.09825
740.54,18.055,39.5641666667,29.3945,39.6065833333,37.7551333333,11.5845,13.6233333333,10.6890833333,32.759,25.0998125,26.1006666667,14.1723333333
740.86,18.2543333333,39.8354166666,29.5948333333,39.85425,38.0001166667,11.6250833334,13.6405833333,10.7335833333,32.8903333334,25.1090625,26.18125,14.21225
741.18,18.3140833333,40.0413333333,29.9641666667,40.20625,38.2386666667,11.6225,13.7759166666,10.84975,33.0884583333,25.3161458333,26.4301666666,14.42525
741.49,18.689,40.34175,30.3754166667,40.5770833334,38.58765,11.9746666667,14.07575,11.0783333333,33.441125,25.68415625,26.75625,14.7983333333
741.81,18.7535,40.6485833334,30.4894166667,40.663,38.8206333333,12.11575,14.3075,11.04975,33.4567916667,25.7446458333,26.8543333333,14.9596666667
742.12,18.4489166667,40.4996666667,30.2893333333,40.5024166667,38.5546666667,12.03575,14.0621666667,10.7335,33.3534166666,25.5513333334,26.5750833334,14.8155
742.44,18.5786666667,40.7970833333,30.5194166666,40.7560833333,38.7533333333,12.2365,14.1954166667,10.8074166667,33.6510416667,25.7174479167,26.7421666667,14.8688333333
742.76,18.7773333333,40.94625,30.6825,41.0468333333,38.7489166667,12.6343333333,14.4084166667,10.92525,33.8633333333,25.82021875,27.11075,15.1405833333
743.07,18.9616666667,41.1270833333,30.6360833333,41.2195833334,38.7022666667,12.789,14.5295833333,11.10225,33.95475,26.0318541666,27.3336666667,15.3463333333
743.39,19.28525,41.5525,30.8198333333,41.5224166667,38.94285,13.0929166667,14.89775,11.3933333333,34.0902083333,26.255625,27.7506666667,15.60675
743.70,19.3703333333,41.3719166667,30.59375,41.3780833333,38.6990333333,12.9856666666,14.9616666667,11.36475,34.1634166667,26.2650416667,27.6525833334,15.5539166667
744.02,19.3819166666,41.389,30.51225,41.3409166667,38.4769833333,12.8924166666,15.0161666667,11.2810833333,34.1494583333,26.2636666667,27.6006666667,15.55325
744.34,19.215,41.3208333334,30.3665,41.09925,38.19365,12.8291666667,15.0739166666,11.21225,34.0492083333,26.29415625,27.4451666666,15.5535
744.65,19.4119166667,41.2865833333,30.3265,40.8671666667,38.1436333333,12.9333333333,15.2620833333,11.2945833334,34.0704583333,26.2116041667,27.4201666667,15.5751666667
744.97,19.1353333333,41.1996666667,30.2421666667,40.7513333333,38.1086666667,12.84025,15.2445833334,11.3511666667,34.0260833334,26.11778125,27.4046666667,15.2781666666
745.28,18.8468333333,40.6856666667,29.851,40.39775,37.7616833333,12.74525,15.0890833334,11.4431666667,33.64975,25.9075833333,27.1105,15.0194166667
745.60,18.5681666667,40.5530833334,29.5699166667,40.2398333333,37.6414333333,12.4285833333,14.8625,11.318,33.6588333333,25.68534375,26.8863333334,14.7103333334
745.91,18.5421666667,40.6679166667,29.5183333334,40.2964166667,37.6860166667,12.2945833334,14.8428333333,11.4205833333,33.8295416667,25.7173541667,26.906,14.8305833333
746.23,18.4388333334,40.8064166667,29.484,40.32775,37.8699,12.2681666667,14.8609166667,11.6245833333,33.806125,25.8849270833,26.7995,14.8519166667
746.55,18.2265,40.5681666667,29.3184166667,40.0794166667,37.69845,12.151,14.57275,11.4014166667,33.674875,25.4977083334,26.6114166667,14.6304166666
746.86,18.0681666667,40.31375,29.147,39.8798333333,37.5470666667,11.98575,14.2731666667,11.26675,33.532125,25.48009375,26.4470833334,14.45525
747.18,18.1536666667,40.4708333333,29.3669166667,40.0370833333,37.8210833333,12.0994166667,14.3299166666,11.2799166667,33.659625,25.5618333333,26.5719166667,14.62125
747.49,17.9186666667,40.1279166667,29.0188333333,39.6784166667,37.6521,11.9508333333,14.0870833333,11.21775,33.5023333333,25.32275,26.38775,14.4189166667
747.81,18.0094166667,40.3146666667,29.2530833333,39.8993333333,37.90105,11.986,14.1050833333,11.2676666667,33.6424583333,25.41665625,26.6035,14.3840833334
748.12,18.1408333333,40.5285,29.2831666667,40.2441666667,38.09535,12.0233333333,14.2451666667,11.4118333333,33.7285833333,25.6269375,26.7616666667,14.572
748.44,18.5370833333,40.8876666666,29.4259166667,40.3995,38.42125,12.1225833334,14.26275,11.6133333333,33.951625,25.9478333333,26.95525,14.9751666667
748.75,18.8046666667,41.1588333334,29.7170833334,40.5779166667,38.5949166667,12.22325,14.2975,11.7001666666,34.2442083334,26.21346875,27.1744166667,15.27375
749.07,19.172,41.5665,30.102,40.9226666667,38.94435,12.7490833334,14.79275,11.98375,34.43275,26.7584270833,27.6361666666,15.8285833334
749.38,19.03025,41.5513333334,30.08575,40.9040833334,38.8937166667,12.6898333334,14.6310833333,11.739,34.3040416667,26.6273854167,27.5733333333,15.594
749.70,19.0111666667,41.6299166667,30.2655833334,40.9554166667,38.9968833333,12.6344166667,14.5635833333,11.75825,34.3987083333,26.6254166667,27.616,15.68675
750.01,19.12025,41.9635,30.2434166666,40.9814166667,39.2444333333,12.6345833333,14.6875,11.778,34.5202083333,26.8167916667,27.579,15.8498333334
750.33,19.1071666667,41.97925,30.2550833333,40.8818333333,39.1771,12.5153333334,14.6615,11.69975,34.5320833333,26.7181458333,27.422,15.76825
750.64,19.0270833333,41.9660833333,30.3221666667,41.0125,39.2726166667,12.31325,14.7199166667,11.7395,34.5457916667,26.6815104167,27.4464166666,15.7071666667
750.96,19.1696666667,42.02775,30.571,41.30875,39.4278166667,12.40125,14.9351666666,11.8425833333,34.6327916667,26.8837708333,27.4289166667,15.8610833333
751.27,19.1448333334,41.92225,30.6089166666,41.5434166667,39.4642833333,12.4706666667,15.0998333333,11.9165833333,34.5985416667,26.9639166667,27.4935833333,16.1125833333
751.59,18.98475,41.8698333333,30.6273333333,41.4326666667,39.3285,12.51075,15.0659166667,11.8950833333,34.5752916667,26.9087604167,27.3580833333,16.1188333334
751.90,18.4611666667,41.5315833333,30.3281666667,41.172,38.7886,12.2663333333,14.9520833333,11.47975,34.1660416667,26.5059895833,27.14175,15.76025
752.22,18.56425,41.5094166666,30.3715833333,41.2193333333,38.922,12.25175,15.0006666666,11.31975,34.16625,26.3264375,27.24,15.664
752.53,18.6445833333,41.54575,30.54925,41.5395,39.0458666667,12.2303333333,14.9708333333,11.3466666667,34.289625,26.2036979167,27.1453333333,15.5320833333
752.85,18.689,41.31475,30.4805833333,41.59575,38.9143833334,12.2761666666,15.262,11.634,34.1530833333,26.37509375,27.1119166667,15.7125833333
753.16,18.8479166667,41.5238333333,30.50875,41.8189166667,38.9143,12.2545,15.3150833333,11.6145,34.338375,26.69709375,27.2090833333,15.7843333333
